k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9866885775700212, -1.073362223803997, -0.9924468705430627, -1.0595652721822262, -0.9764597937464714, -0.7127970159053802, -0.9397394508123398, -0.9819909334182739, -0.9977994414512068, -0.8583152592182159, -1.0172530822455883, -0.9910681545734406, -0.8541919738054276, -1.049816370010376, -1.1698056757450104, -0.7184103429317474, -1.14296954870224, -1.0722037479281425, -1.0031324499286711, -0.8880826979875565, -1.1316819190979004, -1.1255651116371155, -1.035922184586525, -0.892702229321003, -0.9299542754888535, -0.915160283446312, -0.8648232668638229, -0.9564797729253769, -0.8684248924255371, -0.9154285490512848, -1.0221348609775305, -1.0996938198804855, -1.0088267382234335, -0.9607827439904213, -0.8901603370904922, -1.043264202773571, -0.9752046074718237, -0.8715673387050629, -0.9770266804844141, -1.006744374986738, -0.9940700549632311, -1.0419639311730862, -1.0820213854312897, -1.1595488935709, -0.8786033093929291, -0.9636234194040298, -1.0326995588839054, -0.9541270770132542, -0.9379170909523964, -0.9257977157831192, -0.966147817671299, -0.9601988531649113, -1.1558500826358795, -1.0214271619915962, -1.013150372542441, -1.0285292491316795, -0.7640612423419952, -1.1061751320958138, -0.9792045671492815, -1.0514720976352692, -0.8336027413606644, -0.8318304121494293, -0.987543641589582, -1.1939521431922913, -1.0167662259191275, -1.0035257413983345, -1.0564266666769981, -1.0150093706324697, -1.2153047621250153, -1.0735615491867065, -0.9382244870066643, -0.9299697130918503, -1.0133839650079608, -0.9406472593545914, -1.1642467081546783, -0.9538675658404827, -1.1572192013263702, -0.856642484664917, -0.9756929371505976, -0.9356280937790871, -1.0621009543538094, -1.001968702301383, -1.1201469004154205, -1.0438699573278427, -0.9028490856289864, -0.912967249751091, -0.9874090887606144, -0.999416284263134, -1.0931664854288101, -1.0408903174102306, -0.7699706703424454, -0.8609019666910172, -0.8486586064100266, -0.9929737723432481, -0.982149887830019, -0.8642725944519043, -0.9411901608109474, -1.0073360837996006]|63833.2734375000000000|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[-1.2987967962399125, -1.3626528605818748, -0.9787549544125795, -1.0075079649686813, -0.9827787429094315, -0.7569666542112827, -0.7218495458364487, -0.5121238827705383, -0.7069752069655806, -0.7135890275239944, -1.187967237085104, -0.69947150349617, -0.8435948230326176, -1.075547493994236, -0.9716641753911972, -0.5761600434780121, -1.2848970144987106, -1.0505985096096992, -0.7303997748531401, -0.8313694335520267, -1.1473392210900784, -1.068087637424469, -0.9544395878911018, -0.9256879687309265, -1.011087141931057, -1.243164286017418, -0.6742939054965973, -0.7139917016029358, -0.989856980741024, -1.0950380563735962, -1.2395695056766272, -1.3854169100522995, -1.0972070451825857, -0.7192993387579918, -0.9865157455205917, -0.9487102404236794, -1.0712599959224463, -0.8782999813556671, -0.8825872335582972, -0.8739760569296777, -0.6567153949290514, -1.2829379104077816, -0.8571204990148544, -1.1153191663324833, -1.1355086266994476, -0.6817764788866043, -0.554823849350214, -0.7331455387175083, -1.297754742205143, -1.0998550802469254, -1.3979644253849983, -1.1497837491333485, -0.8975218236446381, -1.2146898284554482, -0.7882235432043672, -1.1470189690589905, -0.4876627027988434, -0.8241092041134834, -0.8160193283110857, -1.007219359278679, -0.6546080261468887, -0.7570571005344391, -0.9611569931730628, -1.0695356726646423, -0.7109288033097982, -1.051273088902235, -0.5604179427027702, -0.936885085888207, -1.0725772678852081, -0.8331112265586853, -0.6226541325449944, -0.8996502663940191, -0.9577680928632617, -0.9894682466983795, -1.3116978704929352, -0.885204266756773, -1.2940936386585236, -0.778783805668354, -0.9568354580551386, -0.7299298420548439, -1.0882949754595757, -1.0706063117831945, -1.222024843096733, -1.1292253285646439, -0.9307486489415169, -1.0282477363944054, -1.0389082878828049, -0.881544753909111, -0.8670363873243332, -0.7938444726169109, -0.7200293615460396, -1.151745542883873, -0.6782796531915665, -0.7131067193113267, -0.9421856440603733, -0.5458106696605682, -0.7412129864096642, -1.299440924078226]|62563.5742187500000000|      4.00000000|[129, 0, 0, 2]                                                             | | GPS sucess | actual_k=0
     246|[1.2843380207024664, 1.5305167895692071, 2.036255411411106, 1.3357781324171232, 1.621401624534286, 2.2759618396770507, 1.3194173480225642, 1.5694585626612247, 2.0757911089889656, 1.308605117461415, 1.5815163687678566, 2.1679074456385017, 1.3490527679090476, 1.634493035349179, 2.3343232373235607, 1.3364413711785015, 1.6087391708853447, 2.20784038715446, 1.336113433209597, 1.6287638902912018, 2.2676337711214902, 1.348850661491814, 1.625966062508409, 2.3041500999412614, 1.3475171029833337, 1.6175118610196897, 2.256896668544566, 1.3491649240928594, 1.650312939508604, 2.3253486103682386, 1.3396331215069806, 1.6020006972448568, 2.2078285113585845, 1.341250384112129, 1.6413933920286317, 2.3357098800816463, 1.3475249881036107, 1.6094279134268932, 2.296446891277127, 1.3586231153340234, 1.6241333428656273, 2.2907267394469857, 1.345966359179054, 1.5881001535022135, 2.242489045562138, 1.3381265926771455, 1.6289203739536056, 2.236518944499749, 1.3441773635752254, 1.599965674568873, 2.1997663107127683, 1.3465723168508943, 1.6337546014585946, 2.297204426761764, 1.3491809944235356, 1.5974902821295331, 2.2781027407486283, 1.338623472057408, 1.6011642091438933, 2.186048169214633, 1.3639220278174073, 1.6274610519270316, 2.31104050888685, 1.330379214852271, 1.6331433650809222, 2.275053294289741, 1.3537999627906498, 1.6524581487319223, 2.366641450508582, 1.3536905925083678, 1.6122051923674272, 2.2513783790486577, 1.3374387555992477, 1.5909554170422013, 2.145639455193718, 1.3518635750887176, 1.6073368702185526, 2.2482997724607006, 1.354194996273273, 1.631575767043968, 2.2905876019373177, 1.3476625571284278, 1.6201496813341387, 2.2800131999351234, 1.356023575288083, 1.6340406459554482, 2.303068454956336, 1.3532383703765332, 1.6493572576069258, 2.3496662945246416, 1.2586091244172672, 1.4254606112589554, 1.6215971685638488, -0.8679006040055729, 1.1278672642817071, 1.0940499511111652, -0.8939641700382541, -3.013015155212018]|25718.4882812500000000|      0.25000000|[38315, 0, 0, 616]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     247|[1.2843380207024664, 1.5305167895692071, 2.036255411411106, 1.3357781324171232, 1.621401624534286, 2.2759618396770507, 1.3194173480225642, 1.5694585626612247, 2.0757911089889656, 1.308605117461415, 1.5815163687678566, 2.1679074456385017, 1.3490527679090476, 1.634493035349179, 2.3343232373235607, 1.3364413711785015, 1.6087391708853447, 2.20784038715446, 1.336113433209597, 1.6287638902912018, 2.2676337711214902, 1.348850661491814, 1.625966062508409, 2.3041500999412614, 1.3475171029833337, 1.6175118610196897, 2.256896668544566, 1.3491649240928594, 1.650312939508604, 2.3253486103682386, 1.3396331215069806, 1.6020006972448568, 2.2078285113585845, 1.341250384112129, 1.6413933920286317, 2.3357098800816463, 1.3475249881036107, 1.6094279134268932, 2.296446891277127, 1.3586231153340234, 1.6241333428656273, 2.2907267394469857, 1.345966359179054, 1.5881001535022135, 2.242489045562138, 1.3381265926771455, 1.6289203739536056, 2.236518944499749, 1.3441773635752254, 1.599965674568873, 2.1997663107127683, 1.3465723168508943, 1.6337546014585946, 2.297204426761764, 1.3491809944235356, 1.5974902821295331, 2.2781027407486283, 1.338623472057408, 1.6011642091438933, 2.186048169214633, 1.3639220278174073, 1.6274610519270316, 2.31104050888685, 1.330379214852271, 1.6331433650809222, 2.275053294289741, 1.3537999627906498, 1.6524581487319223, 2.366641450508582, 1.3536905925083678, 1.6122051923674272, 2.2513783790486577, 1.3374387555992477, 1.5909554170422013, 2.145639455193718, 1.3518635750887176, 1.6073368702185526, 2.2482997724607006, 1.354194996273273, 1.631575767043968, 2.2905876019373177, 1.3476625571284278, 1.6201496813341387, 2.2800131999351234, 1.356023575288083, 1.6340406459554482, 2.303068454956336, 1.3532383703765332, 1.6493572576069258, 2.3496662945246416, 1.2586091244172672, 1.4254606112589554, 1.6215971685638488, -0.8679006040055729, 1.1278672642817071, 1.0940499511111652, -0.8939641700382541, -3.013015155212018]|25718.4882812500000000|      0.12500000|[38501, 0, 0, 619]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     248|[1.2835117794161468, 1.5389251314331354, 2.035189524162561, 1.336266302127069, 1.607377860476681, 2.2782470802522736, 1.31907417944033, 1.5580338183206437, 2.0973409310663675, 1.3408849324900747, 1.581982748967773, 2.1862397700302183, 1.343108353761166, 1.648369186308096, 2.311443611619118, 1.3430764540662037, 1.5809480714345783, 2.2166092643841337, 1.343954478407714, 1.6204383632085317, 2.2809059212816045, 1.3411488863002161, 1.64596244054789, 2.3119164464808404, 1.3344766300886497, 1.6282569370893325, 2.262980607452761, 1.3616383291786416, 1.6269550413830474, 2.3297907475361654, 1.3375918756228016, 1.607986251174299, 2.221462065498648, 1.3547777897986972, 1.6399237545446268, 2.339975708381646, 1.3420789737041816, 1.6307365152903068, 2.290219975368915, 1.3522661540805785, 1.6408575575808615, 2.2936176725916817, 1.3280014612809738, 1.623153344500489, 2.2324779893766107, 1.334070512915931, 1.616253024419581, 2.250378230065595, 1.3300051487404823, 1.6052115696415443, 2.2024092798539177, 1.3454366490965597, 1.6333064098501333, 2.30845583910033, 1.3339650346676364, 1.6426336940362725, 2.2637799479755794, 1.3441223324996423, 1.6051109731298312, 2.1962748984784124, 1.337708450493954, 1.6389760590229991, 2.3042848745591242, 1.350394379086706, 1.612959989391592, 2.275537743593912, 1.356039632999773, 1.6498236903365562, 2.3590935985360244, 1.3469662698620215, 1.6095736581341407, 2.2542649691972474, 1.3310326295306136, 1.593853206553002, 2.1549077029172525, 1.3453780290981536, 1.620909588873254, 2.256715821021666, 1.3638646531, 1.6408468945272912, 2.2877894463694735, 1.3464820841316525, 1.6328442808117303, 2.281067503416542, 1.3530969963765214, 1.6358663970638796, 2.3088723487063887, 1.3446822098011233, 1.6464106581164775, 2.3488139535702306, 1.276779537083872, 1.4224775525441176, 1.612042674521643, -0.8685881312333676, 1.1171692341534292, 1.1005471658980737, -0.8803732087254108, -3.0037161992458126]|25716.0351562500000000|      0.25000000|[38687, 0, 0, 622]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
     249|[1.2835117794161468, 1.5389251314331354, 2.035189524162561, 1.336266302127069, 1.607377860476681, 2.2782470802522736, 1.31907417944033, 1.5580338183206437, 2.0973409310663675, 1.3408849324900747, 1.581982748967773, 2.1862397700302183, 1.343108353761166, 1.648369186308096, 2.311443611619118, 1.3430764540662037, 1.5809480714345783, 2.2166092643841337, 1.343954478407714, 1.6204383632085317, 2.2809059212816045, 1.3411488863002161, 1.64596244054789, 2.3119164464808404, 1.3344766300886497, 1.6282569370893325, 2.262980607452761, 1.3616383291786416, 1.6269550413830474, 2.3297907475361654, 1.3375918756228016, 1.607986251174299, 2.221462065498648, 1.3547777897986972, 1.6399237545446268, 2.339975708381646, 1.3420789737041816, 1.6307365152903068, 2.290219975368915, 1.3522661540805785, 1.6408575575808615, 2.2936176725916817, 1.3280014612809738, 1.623153344500489, 2.2324779893766107, 1.334070512915931, 1.616253024419581, 2.250378230065595, 1.3300051487404823, 1.6052115696415443, 2.2024092798539177, 1.3454366490965597, 1.6333064098501333, 2.30845583910033, 1.3339650346676364, 1.6426336940362725, 2.2637799479755794, 1.3441223324996423, 1.6051109731298312, 2.1962748984784124, 1.337708450493954, 1.6389760590229991, 2.3042848745591242, 1.350394379086706, 1.612959989391592, 2.275537743593912, 1.356039632999773, 1.6498236903365562, 2.3590935985360244, 1.3469662698620215, 1.6095736581341407, 2.2542649691972474, 1.3310326295306136, 1.593853206553002, 2.1549077029172525, 1.3453780290981536, 1.620909588873254, 2.256715821021666, 1.3638646531, 1.6408468945272912, 2.2877894463694735, 1.3464820841316525, 1.6328442808117303, 2.281067503416542, 1.3530969963765214, 1.6358663970638796, 2.3088723487063887, 1.3446822098011233, 1.6464106581164775, 2.3488139535702306, 1.276779537083872, 1.4224775525441176, 1.612042674521643, -0.8685881312333676, 1.1171692341534292, 1.1005471658980737, -0.8803732087254108, -3.0037161992458126]|25716.0351562500000000|      0.12500000|[38873, 0, 0, 625]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     250|[1.2934427303528846, 1.5308211304670054, 2.0489483668094843, 1.337247220559295, 1.633919322973242, 2.274597781975817, 1.3198590557555374, 1.5764654912600267, 2.089502569523895, 1.3422894942573202, 1.600816957299416, 2.1932099720507323, 1.3549460505920339, 1.6309679603503224, 2.3050573466114073, 1.3419981880619196, 1.6282501875069553, 2.2173558211954254, 1.3217573135832403, 1.6334230521475888, 2.277351229869357, 1.348790672957006, 1.6349253654973253, 2.3187726212354787, 1.3392676645363824, 1.612015791284954, 2.2733221882086085, 1.3372680754774817, 1.6331271652767627, 2.3211504753302523, 1.3430583870700996, 1.600508309996483, 2.237175484602549, 1.34386766190927, 1.6418900871506334, 2.3305365220173955, 1.3416277953067053, 1.6333296439732121, 2.295164366297778, 1.3557598461882825, 1.6160642890652106, 2.3028174447557266, 1.340576438560903, 1.612480975854413, 2.235504653132603, 1.3418203891612963, 1.620629642799546, 2.2536364895820538, 1.342006705668216, 1.6115100129043176, 2.224350953943364, 1.3441264761455118, 1.6412142728710353, 2.3277238983952073, 1.346568651902168, 1.6149266586539293, 2.261893787118055, 1.347490908330513, 1.6056577997309769, 2.2048087612492604, 1.3693391636614494, 1.626905106359355, 2.3175327200402953, 1.3394060316798408, 1.6331259119742068, 2.2768514681499297, 1.3541953045338915, 1.6451990491638055, 2.367095299832935, 1.3417477634545092, 1.6169024482484817, 2.2506412527115622, 1.3225847117685863, 1.5928486483575073, 2.16906020951365, 1.3375411972011484, 1.614669410355398, 2.262945304017737, 1.3410345320198158, 1.6332269320293018, 2.3123832035723795, 1.3541252670901416, 1.621939272673781, 2.281168412158748, 1.3376304279335691, 1.6469926051138184, 2.315498598512953, 1.3592772376082203, 1.6456376645302089, 2.3419217231897482, 1.282370203670014, 1.421621707413594, 1.6035404308794228, -0.8653960483077419, 1.1228145144848114, 1.11296081864471, -0.8592684722186552, -2.998581138190269]|25712.9941406250000000|      0.25000000|[39059, 0, 0, 628]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
     251|[1.2934427303528846, 1.5308211304670054, 2.0489483668094843, 1.337247220559295, 1.633919322973242, 2.274597781975817, 1.3198590557555374, 1.5764654912600267, 2.089502569523895, 1.3422894942573202, 1.600816957299416, 2.1932099720507323, 1.3549460505920339, 1.6309679603503224, 2.3050573466114073, 1.3419981880619196, 1.6282501875069553, 2.2173558211954254, 1.3217573135832403, 1.6334230521475888, 2.277351229869357, 1.348790672957006, 1.6349253654973253, 2.3187726212354787, 1.3392676645363824, 1.612015791284954, 2.2733221882086085, 1.3372680754774817, 1.6331271652767627, 2.3211504753302523, 1.3430583870700996, 1.600508309996483, 2.237175484602549, 1.34386766190927, 1.6418900871506334, 2.3305365220173955, 1.3416277953067053, 1.6333296439732121, 2.295164366297778, 1.3557598461882825, 1.6160642890652106, 2.3028174447557266, 1.340576438560903, 1.612480975854413, 2.235504653132603, 1.3418203891612963, 1.620629642799546, 2.2536364895820538, 1.342006705668216, 1.6115100129043176, 2.224350953943364, 1.3441264761455118, 1.6412142728710353, 2.3277238983952073, 1.346568651902168, 1.6149266586539293, 2.261893787118055, 1.347490908330513, 1.6056577997309769, 2.2048087612492604, 1.3693391636614494, 1.626905106359355, 2.3175327200402953, 1.3394060316798408, 1.6331259119742068, 2.2768514681499297, 1.3541953045338915, 1.6451990491638055, 2.367095299832935, 1.3417477634545092, 1.6169024482484817, 2.2506412527115622, 1.3225847117685863, 1.5928486483575073, 2.16906020951365, 1.3375411972011484, 1.614669410355398, 2.262945304017737, 1.3410345320198158, 1.6332269320293018, 2.3123832035723795, 1.3541252670901416, 1.621939272673781, 2.281168412158748, 1.3376304279335691, 1.6469926051138184, 2.315498598512953, 1.3592772376082203, 1.6456376645302089, 2.3419217231897482, 1.282370203670014, 1.421621707413594, 1.6035404308794228, -0.8653960483077419, 1.1228145144848114, 1.11296081864471, -0.8592684722186552, -2.998581138190269]|25712.9941406250000000|      0.12500000|[39245, 0, 0, 631]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     252|[1.2934427303528846, 1.5308211304670054, 2.0489483668094843, 1.337247220559295, 1.633919322973242, 2.274597781975817, 1.3198590557555374, 1.5764654912600267, 2.089502569523895, 1.3422894942573202, 1.600816957299416, 2.1932099720507323, 1.3549460505920339, 1.6309679603503224, 2.3050573466114073, 1.3419981880619196, 1.6282501875069553, 2.2173558211954254, 1.3217573135832403, 1.6334230521475888, 2.277351229869357, 1.348790672957006, 1.6349253654973253, 2.3187726212354787, 1.3392676645363824, 1.612015791284954, 2.2733221882086085, 1.3372680754774817, 1.6331271652767627, 2.3211504753302523, 1.3430583870700996, 1.600508309996483, 2.237175484602549, 1.34386766190927, 1.6418900871506334, 2.3305365220173955, 1.3416277953067053, 1.6333296439732121, 2.295164366297778, 1.3557598461882825, 1.6160642890652106, 2.3028174447557266, 1.340576438560903, 1.612480975854413, 2.235504653132603, 1.3418203891612963, 1.620629642799546, 2.2536364895820538, 1.342006705668216, 1.6115100129043176, 2.224350953943364, 1.3441264761455118, 1.6412142728710353, 2.3277238983952073, 1.346568651902168, 1.6149266586539293, 2.261893787118055, 1.347490908330513, 1.6056577997309769, 2.2048087612492604, 1.3693391636614494, 1.626905106359355, 2.3175327200402953, 1.3394060316798408, 1.6331259119742068, 2.2768514681499297, 1.3541953045338915, 1.6451990491638055, 2.367095299832935, 1.3417477634545092, 1.6169024482484817, 2.2506412527115622, 1.3225847117685863, 1.5928486483575073, 2.16906020951365, 1.3375411972011484, 1.614669410355398, 2.262945304017737, 1.3410345320198158, 1.6332269320293018, 2.3123832035723795, 1.3541252670901416, 1.621939272673781, 2.281168412158748, 1.3376304279335691, 1.6469926051138184, 2.315498598512953, 1.3592772376082203, 1.6456376645302089, 2.3419217231897482, 1.282370203670014, 1.421621707413594, 1.6035404308794228, -0.8653960483077419, 1.1228145144848114, 1.11296081864471, -0.8592684722186552, -2.998581138190269]|25712.9941406250000000|      0.06250000|[39431, 0, 0, 634]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     253|[1.2945644196342778, 1.5362153002233212, 2.0419202089599287, 1.3415338714351799, 1.6349973596369307, 2.2675876564522612, 1.3205075305150944, 1.5778757225458755, 2.0972489594107655, 1.3473790763506246, 1.600021244518016, 2.194381179410674, 1.3508839146316631, 1.6314343095371127, 2.2991844203106955, 1.3457322851652556, 1.6127364253770766, 2.2333106717514557, 1.3306764848941166, 1.6248707744304192, 2.283080154642689, 1.3465552590604986, 1.6414952258666315, 2.3201406328021084, 1.3399807127947585, 1.6222592854372213, 2.276497907543045, 1.3420705728408189, 1.6319942442868212, 2.3176523900759043, 1.3480161681957517, 1.603089228035091, 2.2524030281155687, 1.342875546085735, 1.6508888977950535, 2.3287425071720906, 1.333783261124429, 1.6195476343626998, 2.296243990704574, 1.353562157639289, 1.6198032108767744, 2.292784741439712, 1.3420316803599692, 1.6134381849813408, 2.2431249298532516, 1.3375328856414843, 1.6080612616634606, 2.259667307771061, 1.3423655530412573, 1.6087476216210783, 2.2183824579373588, 1.3505111895877258, 1.6374259854899276, 2.320894273872193, 1.3415665595831108, 1.6208294475577545, 2.263867978604865, 1.347611500662978, 1.609033136288433, 2.2042426451607797, 1.353111231620208, 1.6479299349117438, 2.3174084135473714, 1.3345540772308064, 1.629407429243097, 2.278170100600965, 1.3519270310612408, 1.6433116305167705, 2.365910868945925, 1.345415902357802, 1.6099025383738528, 2.2530834192832563, 1.3204570874150865, 1.5913326394845237, 2.1742871081493917, 1.3419651166509479, 1.6102290811697026, 2.2661117215961952, 1.3373069883890611, 1.63144428989012, 2.3140099368644114, 1.3459621930912216, 1.626861616947858, 2.2814397847773416, 1.344268039334521, 1.640291809004272, 2.330656392998884, 1.3591975226071948, 1.6425408915758526, 2.3487058113886996, 1.2741225006896855, 1.4229875470087054, 1.603647237361637, -0.8652191794772467, 1.1211599041956632, 1.106899832438175, -0.8611885392111267, -2.9986622414977613]|25711.1894531250000000|      0.12500000|[39556, 0, 0, 636]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     254|[1.2945644196342778, 1.5362153002233212, 2.0419202089599287, 1.3415338714351799, 1.6349973596369307, 2.2675876564522612, 1.3205075305150944, 1.5778757225458755, 2.0972489594107655, 1.3473790763506246, 1.600021244518016, 2.194381179410674, 1.3508839146316631, 1.6314343095371127, 2.2991844203106955, 1.3457322851652556, 1.6127364253770766, 2.2333106717514557, 1.3306764848941166, 1.6248707744304192, 2.283080154642689, 1.3465552590604986, 1.6414952258666315, 2.3201406328021084, 1.3399807127947585, 1.6222592854372213, 2.276497907543045, 1.3420705728408189, 1.6319942442868212, 2.3176523900759043, 1.3480161681957517, 1.603089228035091, 2.2524030281155687, 1.342875546085735, 1.6508888977950535, 2.3287425071720906, 1.333783261124429, 1.6195476343626998, 2.296243990704574, 1.353562157639289, 1.6198032108767744, 2.292784741439712, 1.3420316803599692, 1.6134381849813408, 2.2431249298532516, 1.3375328856414843, 1.6080612616634606, 2.259667307771061, 1.3423655530412573, 1.6087476216210783, 2.2183824579373588, 1.3505111895877258, 1.6374259854899276, 2.320894273872193, 1.3415665595831108, 1.6208294475577545, 2.263867978604865, 1.347611500662978, 1.609033136288433, 2.2042426451607797, 1.353111231620208, 1.6479299349117438, 2.3174084135473714, 1.3345540772308064, 1.629407429243097, 2.278170100600965, 1.3519270310612408, 1.6433116305167705, 2.365910868945925, 1.345415902357802, 1.6099025383738528, 2.2530834192832563, 1.3204570874150865, 1.5913326394845237, 2.1742871081493917, 1.3419651166509479, 1.6102290811697026, 2.2661117215961952, 1.3373069883890611, 1.63144428989012, 2.3140099368644114, 1.3459621930912216, 1.626861616947858, 2.2814397847773416, 1.344268039334521, 1.640291809004272, 2.330656392998884, 1.3591975226071948, 1.6425408915758526, 2.3487058113886996, 1.2741225006896855, 1.4229875470087054, 1.603647237361637, -0.8652191794772467, 1.1211599041956632, 1.106899832438175, -0.8611885392111267, -2.9986622414977613]|25711.1894531250000000|      0.06250000|[39742, 0, 0, 639]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     255|[1.2999946681542298, 1.5397162577202352, 2.0508166373392296, 1.3405016295644192, 1.6258439246924168, 2.281873243605868, 1.3268356917393025, 1.574176160672575, 2.1019483048667613, 1.3431880508917184, 1.5940504304872352, 2.1927892278290857, 1.355890812812981, 1.6335975661533764, 2.310066878855037, 1.3469202668044726, 1.6108813832346858, 2.2421099147321715, 1.3292740969078483, 1.6163402491732999, 2.2892853088654075, 1.3545546862393056, 1.6376489847291011, 2.3218448873145574, 1.3469323954074321, 1.630043684708304, 2.2821679576879137, 1.3542251154417413, 1.6362721226810906, 2.315219963867441, 1.3411999867705444, 1.618874256080829, 2.2461563872024395, 1.3509789838016386, 1.6453129676127058, 2.317956255670446, 1.3468003524846577, 1.6185399660927766, 2.2909024923067385, 1.3461268657979268, 1.6327473674014914, 2.2907309345659312, 1.3518132048904896, 1.6023671859890054, 2.24904087293009, 1.336873806429441, 1.612585958036631, 2.255125280451814, 1.3364395627778225, 1.6127616242898246, 2.2154675829331656, 1.3473595990079479, 1.6484651864136841, 2.313753080831432, 1.3482111344884313, 1.625382060358291, 2.2679485188379975, 1.3403886496122264, 1.6079964127416446, 2.210629754722165, 1.3578395740879703, 1.643977879653854, 2.321592936602605, 1.341814258031025, 1.6251965193707547, 2.279426094449516, 1.3477590090719247, 1.648810307424331, 2.363910501407953, 1.3447014081212145, 1.6094712100067703, 2.2586649871794404, 1.333040998781767, 1.590851742790523, 2.1818097803527103, 1.3323746287727216, 1.6166664816122693, 2.264739665265009, 1.340778593062066, 1.632380444225792, 2.3151159467224196, 1.3490939253580383, 1.6249841392547189, 2.2726527058533823, 1.3457786899276516, 1.6422057790353448, 2.3297491696221697, 1.3592227555398846, 1.6533585302678833, 2.3435117612097343, 1.2772715134258779, 1.4186471311941031, 1.604182297754055, -0.8668630297160507, 1.1226412425485996, 1.110736439863175, -0.8657180255537922, -2.991333143904054]|25709.5332031250000000|      0.12500000|[39867, 0, 0, 641]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
