k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0248679649084806, -1.1393651068210602, -0.9064313545823097, -0.95752327516675, -1.018592707812786, -0.954819280654192, -1.0493574813008308, -1.027776189148426, -1.0020297111477703, -0.8627183437347412, -0.8834180235862732, -0.9066193029284477, -0.9749593753367662, -1.1315398961305618, -0.9099149331450462, -1.1717585176229477, -1.0927587524056435, -1.0368389450013638, -0.8405336737632751, -1.02851471491158, -1.2010444104671478, -1.0096857510507107, -1.0191686432808638, -1.025256311520934, -0.9163161143660545, -0.999353299557697, -0.9534221589565277, -0.9420962408185005, -0.9107986316084862, -1.0026173668447882, -1.0520927608013153, -1.0082740224897861, -1.0317076109349728, -0.9998738061258337, -0.9463881105184555, -1.075275756418705, -0.9526410922408104, -1.087555080652237, -0.9013016670942307, -1.1236860826611519, -0.9639662094414234, -1.1441982984542847, -0.982312273234129, -0.8240799903869629, -0.9946425543166697, -0.7678342014551163, -1.0454555004835129, -0.9548297338187695, -0.9056152775883675, -1.0820708721876144, -1.0037554453592747, -1.1411691308021545, -1.08453518897295, -0.9785346370190382, -0.7233686447143555, -0.8175257295370102, -1.0249095298349857, -0.9151237532496452, -1.0464932806789875, -0.9485486932098866, -0.9663412868976593, -1.0072736842557788, -0.967936746776104, -0.8264208137989044, -1.1997365206480026, -1.054522767663002, -1.0633334070444107, -0.9709948021918535, -0.8544411510229111, -1.1525865346193314, -0.8360612541437149, -1.132701337337494, -0.9787360038608313, -0.9640728868544102, -0.9782223589718342, -1.0686106756329536, -0.8093830496072769, -0.9337775260210037, -0.9940298334695399, -0.9194006472826004, -0.9566824175417423, -1.0151109462603927, -0.848463699221611, -1.0489164479076862, -1.0067060198634863, -0.9865479040890932, -0.9231436923146248, -0.9268777519464493, -1.0734832286834717, -0.8585892617702484, -0.8684144467115402, -0.9170662686228752, -0.9476570747792721, -0.8578427881002426, -0.9008448347449303, -0.8014173358678818, -1.0072293295525014, -0.7695094645023346]|63364.9570312500000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
      85|[0.4263294029799494, 0.3489175260744437, -0.6974406729269296, -0.4954985058193476, 1.4678566019877657, 1.6033628589083562, 0.6149722546867487, -0.5117077719543011, -0.1338764464695918, -0.2710919038364271, -0.0017881911747057, 1.4851653525441348, 0.3884846342283833, -0.1701537946769868, 0.247197966171504, 0.74040865720301, -0.0717424338430566, 0.8499369852092634, 0.8953008168414718, 0.7502248564335068, 0.8311263791295289, 0.698778191178325, 1.1248588090266782, 0.3491475570202467, 0.5597234062123988, 0.448241939970036, 0.1443604129661994, 1.0184030427238975, 0.5397649618053949, 0.1737269866861295, 1.4145952826252302, 1.3460757006282742, 1.4274333349455344, -0.5642171800596104, 1.260232276642902, 1.3873107671819076, 0.8429337977659799, 0.9201702031256345, 0.588606047983478, -0.4136428213569037, 0.4160601375147149, 0.1101447497780673, 0.7581991759739118, 0.4802025491181603, 0.6429761403295307, 0.6343367843019563, -0.3399113031107454, 0.0893649768150344, 0.8275216810505572, 0.554476923762334, 0.390591193498266, -0.9302756548771307, 1.1771182737193266, 0.591459151669973, 0.2181200099835711, 0.0333510765581475, 0.041728799807397, -0.2449215572727613, -1.051776359179215, 0.7551002321896032, 0.0422939062870539, -1.3411078575766362, 1.3928590952190725, 0.7316798218524667, 1.4083643072820715, 1.369378325280667, 0.2928381439816978, -1.3032059008895462, 1.2559093495919014, -0.3859288719317305, 1.1548717429869817, 0.9967861202424912, 0.4773650308765782, -0.5567579275742551, -0.1594034995644014, 0.974687884890939, 0.5720694625825777, -0.7049875419627634, -0.1299332173152611, 0.9548833417573612, 0.6395826075899973, -0.113588440926203, 0.5202323476415919, -0.4203992450881813, -0.8431417866145945, -0.0628943225733242, 0.4543424338359847, 0.4065873461550217, -1.3962536665827516, 1.2444895064649957, 0.9475624685597277, 0.3036015744316949, 1.2107618231162638, -0.4238879372479629, 0.2368736977888706, 0.3831071616172865, 0.3977279781777663, -1.2924354599130123]|35241.3945312500000000|      2.00000000|[6492, 1026, 0, 513]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      86|[0.571366741117576, 0.0839990199289664, -0.5618688504028588, -0.817807135570553, 1.2269938599213823, 1.8484268045594106, 0.5734268896810171, -0.5004264548543722, -0.183202802969979, -0.2034290687152723, 0.0212099946536224, 1.058259422501868, 0.3286597167629349, -0.1227592805931245, 0.1514139949214468, 0.8672139328816446, -0.143577996429841, 0.7578784681704412, 0.4005277269557601, 0.8472145849438866, 0.7569203398200273, 0.8929947405748399, 0.9457809900369245, 0.6927412736416456, 0.4946374437976573, 0.6756326763115125, 0.4579246240963417, 1.170402069260839, 0.9035002799892938, 0.2404337782062482, 1.2170530175676664, 1.1115163285608227, 1.4081237620700346, -0.513338618026434, 1.5497682461386753, 1.2779490217647895, 1.0140926628601648, 0.5179484936358121, 0.5198334116295085, -0.0890846825095526, 0.4794415113970086, 0.693696097033774, 0.8127462511561113, 0.3506746673766366, 0.4011421405765323, 0.5974281577455598, 0.0695947198193999, 0.0604734115368619, 1.1668502085011188, 0.7543383310423023, 0.6416455400596979, -0.9492091578343556, 0.8501356563410918, 0.9729523624625145, 0.0928331328282671, -0.1764490774125709, 0.0053725034171019, -0.1390599754107885, -1.0325003232296273, 0.8093737667557672, 0.2594710142172373, -1.3575346834725417, 1.808344119671282, 0.8869398781097146, 1.267853569386106, 1.437636499044419, 0.1458764400851753, -1.316369819518835, 1.2871525248600746, -0.3850394524119223, 0.7864402046435521, 1.184706422395125, 0.7050966908850087, -0.430723623074629, -0.1628681429422121, 1.0211836130856526, 0.3740449512452975, -0.7381801579188314, -0.0921378152056381, 1.0001600059548061, 0.7880103920328989, -0.08314172154797, 0.529134151395862, -0.3995969726044748, -1.073429308692155, -0.1101107044509849, 0.2098448366184249, 0.1672126042431336, -1.398364778117511, 1.2256036872235911, 0.9143508014690733, 0.0221482331860436, 1.3443149406299204, -0.3934989803584528, 0.2593568305684688, 0.7053763330936507, 0.3619851439673705, -1.3368151002836197]|35167.6093750000000000|      4.00000000|[6532, 1032, 0, 516]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      87|[0.571366741117576, 0.0839990199289664, -0.5618688504028588, -0.817807135570553, 1.2269938599213823, 1.8484268045594106, 0.5734268896810171, -0.5004264548543722, -0.183202802969979, -0.2034290687152723, 0.0212099946536224, 1.058259422501868, 0.3286597167629349, -0.1227592805931245, 0.1514139949214468, 0.8672139328816446, -0.143577996429841, 0.7578784681704412, 0.4005277269557601, 0.8472145849438866, 0.7569203398200273, 0.8929947405748399, 0.9457809900369245, 0.6927412736416456, 0.4946374437976573, 0.6756326763115125, 0.4579246240963417, 1.170402069260839, 0.9035002799892938, 0.2404337782062482, 1.2170530175676664, 1.1115163285608227, 1.4081237620700346, -0.513338618026434, 1.5497682461386753, 1.2779490217647895, 1.0140926628601648, 0.5179484936358121, 0.5198334116295085, -0.0890846825095526, 0.4794415113970086, 0.693696097033774, 0.8127462511561113, 0.3506746673766366, 0.4011421405765323, 0.5974281577455598, 0.0695947198193999, 0.0604734115368619, 1.1668502085011188, 0.7543383310423023, 0.6416455400596979, -0.9492091578343556, 0.8501356563410918, 0.9729523624625145, 0.0928331328282671, -0.1764490774125709, 0.0053725034171019, -0.1390599754107885, -1.0325003232296273, 0.8093737667557672, 0.2594710142172373, -1.3575346834725417, 1.808344119671282, 0.8869398781097146, 1.267853569386106, 1.437636499044419, 0.1458764400851753, -1.316369819518835, 1.2871525248600746, -0.3850394524119223, 0.7864402046435521, 1.184706422395125, 0.7050966908850087, -0.430723623074629, -0.1628681429422121, 1.0211836130856526, 0.3740449512452975, -0.7381801579188314, -0.0921378152056381, 1.0001600059548061, 0.7880103920328989, -0.08314172154797, 0.529134151395862, -0.3995969726044748, -1.073429308692155, -0.1101107044509849, 0.2098448366184249, 0.1672126042431336, -1.398364778117511, 1.2256036872235911, 0.9143508014690733, 0.0221482331860436, 1.3443149406299204, -0.3934989803584528, 0.2593568305684688, 0.7053763330936507, 0.3619851439673705, -1.3368151002836197]|35167.6093750000000000|      2.00000000|[6644, 1050, 0, 525]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      88|[0.7175534961037862, 0.0843702361605869, -0.6403677501052008, -0.8940469509329614, 1.0465318555321697, 1.884617050585477, 0.4584626958338253, -0.5008690694955972, 0.0242836819056513, -0.0007969577316077, 0.1256606237697438, 1.3869343151789866, 0.4229266957303947, -0.2215722621086226, 0.2792172561450127, 0.7621296169288154, -0.1335722670074548, 0.8025527792925475, 0.7756606342959174, 0.3343548768891298, 0.9065833880082432, 0.8506599682281719, 1.0925062389138718, 1.079531985540602, 0.992387600529721, 0.840367010594461, 0.7863159051819193, 1.0047624859757902, 0.6872344657174005, 0.46762279010246, 1.3703246177161057, 1.0043592001057748, 1.3027082927071043, -0.8159023224583029, 1.7027719901506113, 1.0642359200500349, 1.128657220562125, 0.7033304408131277, 0.3285149333098253, -0.4796325264676395, 0.7618558504467183, 0.8703245263400089, 0.751354490249403, 0.4245332367411093, 0.152149024893438, 0.4322687102744582, 0.1501646433361041, -0.2384996267766938, 1.1307684210692388, 1.0836650316446688, 0.7061568694668837, -1.1079631078850152, 0.9825271022883343, 0.7953746027537489, 0.0129448299227249, -0.0091344289283827, 0.1769462811209886, -0.0554246432661422, -1.2145113588741396, 0.7285298436974983, 0.014545472600595, -1.077694687858231, 1.6463260673573665, 0.6526472647784205, 1.3353662766384102, 1.3157513460181023, 0.4274777132900845, -1.2883241744460476, 1.3177086913171636, -0.274576447022214, 0.6872848272905268, 1.0220727466626411, 0.7055822634163555, -0.4092641786989271, 0.047009951114014, 1.0896166155529579, 0.4693653880110404, -0.6326115554560742, -0.2864671095262096, 0.8864974373802407, 0.8116947216664938, 0.030972528257274, 0.6451024326759444, -0.2963069754203482, -0.5342443648773673, 0.2443574572751125, -0.090554536119238, -0.2548105227771275, -1.1202757592326575, 1.19426924512902, 1.0292754732372758, 0.3455503124381284, 1.445127767449232, -0.2398808066379257, 0.5198433061828018, 0.6446750821459871, 0.3329642214969864, -1.3542384119986477]|35127.1875000000000000|      4.00000000|[6732, 1064, 0, 532]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      89|[0.7175534961037862, 0.0843702361605869, -0.6403677501052008, -0.8940469509329614, 1.0465318555321697, 1.884617050585477, 0.4584626958338253, -0.5008690694955972, 0.0242836819056513, -0.0007969577316077, 0.1256606237697438, 1.3869343151789866, 0.4229266957303947, -0.2215722621086226, 0.2792172561450127, 0.7621296169288154, -0.1335722670074548, 0.8025527792925475, 0.7756606342959174, 0.3343548768891298, 0.9065833880082432, 0.8506599682281719, 1.0925062389138718, 1.079531985540602, 0.992387600529721, 0.840367010594461, 0.7863159051819193, 1.0047624859757902, 0.6872344657174005, 0.46762279010246, 1.3703246177161057, 1.0043592001057748, 1.3027082927071043, -0.8159023224583029, 1.7027719901506113, 1.0642359200500349, 1.128657220562125, 0.7033304408131277, 0.3285149333098253, -0.4796325264676395, 0.7618558504467183, 0.8703245263400089, 0.751354490249403, 0.4245332367411093, 0.152149024893438, 0.4322687102744582, 0.1501646433361041, -0.2384996267766938, 1.1307684210692388, 1.0836650316446688, 0.7061568694668837, -1.1079631078850152, 0.9825271022883343, 0.7953746027537489, 0.0129448299227249, -0.0091344289283827, 0.1769462811209886, -0.0554246432661422, -1.2145113588741396, 0.7285298436974983, 0.014545472600595, -1.077694687858231, 1.6463260673573665, 0.6526472647784205, 1.3353662766384102, 1.3157513460181023, 0.4274777132900845, -1.2883241744460476, 1.3177086913171636, -0.274576447022214, 0.6872848272905268, 1.0220727466626411, 0.7055822634163555, -0.4092641786989271, 0.047009951114014, 1.0896166155529579, 0.4693653880110404, -0.6326115554560742, -0.2864671095262096, 0.8864974373802407, 0.8116947216664938, 0.030972528257274, 0.6451024326759444, -0.2963069754203482, -0.5342443648773673, 0.2443574572751125, -0.090554536119238, -0.2548105227771275, -1.1202757592326575, 1.19426924512902, 1.0292754732372758, 0.3455503124381284, 1.445127767449232, -0.2398808066379257, 0.5198433061828018, 0.6446750821459871, 0.3329642214969864, -1.3542384119986477]|35127.1875000000000000|      2.00000000|[6846, 1082, 0, 541]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      90|[0.9684541751861998, -0.2424279532978676, -0.349429168594513, -1.153101011555438, 1.6134043383256738, 1.8821640169888512, 0.3241339728905533, -0.3439576328971221, -0.1341876115201799, -0.0415379662190671, 0.1673397748337068, 1.258112614965243, 0.8167583450865152, -0.1896748742889773, 0.6321333904885733, 0.9186171572408509, -0.0411924091045577, 0.9692132464154034, 0.5365545030428883, 0.2145305708831961, 0.9617321472098029, 1.1325369287704672, 1.282598700014868, 1.048363375793238, 1.0166030916977304, 0.5117617548330152, 0.6127810755298929, 1.0078553186562118, 0.8908349713862768, 0.5378643049763538, 0.9312237428893877, 1.1555902639770785, 1.6918859688530343, -0.7799783334067575, 1.224631582290987, 1.311086471366467, 0.9663429061123494, 0.7055722741635295, 0.5023042948498047, -0.4804200413858163, 0.7475552687750948, 0.7950023537300683, 0.6051245724643356, 0.4386179338446846, -0.2029602081838581, 0.1655607365805578, 0.3741023803862932, -0.3597782840729662, 1.1758151161973147, 1.172236003108523, 0.682689180741737, -0.9625141255543377, 0.9111859460089278, 1.1643452747395726, 0.3028403377310351, -0.0074231178692921, -0.0060028839613419, -0.0552651546154726, -0.9335485128981835, 0.6447663980665915, -0.3662307803995933, -1.403521299961639, 1.5127241471209723, 0.6604414012738277, 1.2635080158634797, 1.1857530235487186, 0.4324530756286912, -1.136442448367388, 1.125295200730133, -0.2307177927775024, 0.65081904904211, 1.159477652854262, 0.4264603652271347, -0.3334949354763585, 0.0155078054708597, 1.1222361731850528, 0.6063248027161864, -0.5120909620097034, -0.30170069126429, 1.2343760118745641, 0.6268653983507411, -0.0178723352667089, 0.616571651033178, -0.1624906458472809, -0.4956748180544997, 0.3375745108294517, 0.1916458948401558, -0.3729566972544488, -1.0076670284007174, 1.2240123517438115, 0.6696343515577758, 0.466833335690694, 1.484504486992836, -0.1630573403396476, 0.6819529327376685, 0.3495226705661655, 0.4128683178636487, -1.6916138387191906]|34918.8281250000000000|      4.00000000|[6910, 1092, 0, 546]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      91|[0.9684541751861998, -0.2424279532978676, -0.349429168594513, -1.153101011555438, 1.6134043383256738, 1.8821640169888512, 0.3241339728905533, -0.3439576328971221, -0.1341876115201799, -0.0415379662190671, 0.1673397748337068, 1.258112614965243, 0.8167583450865152, -0.1896748742889773, 0.6321333904885733, 0.9186171572408509, -0.0411924091045577, 0.9692132464154034, 0.5365545030428883, 0.2145305708831961, 0.9617321472098029, 1.1325369287704672, 1.282598700014868, 1.048363375793238, 1.0166030916977304, 0.5117617548330152, 0.6127810755298929, 1.0078553186562118, 0.8908349713862768, 0.5378643049763538, 0.9312237428893877, 1.1555902639770785, 1.6918859688530343, -0.7799783334067575, 1.224631582290987, 1.311086471366467, 0.9663429061123494, 0.7055722741635295, 0.5023042948498047, -0.4804200413858163, 0.7475552687750948, 0.7950023537300683, 0.6051245724643356, 0.4386179338446846, -0.2029602081838581, 0.1655607365805578, 0.3741023803862932, -0.3597782840729662, 1.1758151161973147, 1.172236003108523, 0.682689180741737, -0.9625141255543377, 0.9111859460089278, 1.1643452747395726, 0.3028403377310351, -0.0074231178692921, -0.0060028839613419, -0.0552651546154726, -0.9335485128981835, 0.6447663980665915, -0.3662307803995933, -1.403521299961639, 1.5127241471209723, 0.6604414012738277, 1.2635080158634797, 1.1857530235487186, 0.4324530756286912, -1.136442448367388, 1.125295200730133, -0.2307177927775024, 0.65081904904211, 1.159477652854262, 0.4264603652271347, -0.3334949354763585, 0.0155078054708597, 1.1222361731850528, 0.6063248027161864, -0.5120909620097034, -0.30170069126429, 1.2343760118745641, 0.6268653983507411, -0.0178723352667089, 0.616571651033178, -0.1624906458472809, -0.4956748180544997, 0.3375745108294517, 0.1916458948401558, -0.3729566972544488, -1.0076670284007174, 1.2240123517438115, 0.6696343515577758, 0.466833335690694, 1.484504486992836, -0.1630573403396476, 0.6819529327376685, 0.3495226705661655, 0.4128683178636487, -1.6916138387191906]|34918.8281250000000000|      2.00000000|[7025, 1110, 0, 555]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      92|[1.179250298874236, 0.2615597264868212, -0.382890589525511, -1.2613177561057973, 1.2693127248432798, 1.7043630483345409, 0.4234194485190755, -0.1137391529197341, -0.1870798209896695, 0.0617971827722117, 0.3878538402591506, 0.906283055099545, 0.7790861577208252, -0.1571979343780733, 0.7835266527390082, 0.7082108380447859, 0.181008774862556, 1.0379994479943007, 0.5068085731936752, 0.1274132412887242, 0.955442682630033, 0.844140187696563, 1.3308452690603148, 1.0063230783723816, 0.7449451734863647, 0.6670307063968415, 0.6250584748391445, 0.8903838910287187, 1.2624724947164445, 0.4007132797690992, 0.7933588946591552, 1.08074835063832, 1.9144996196007493, -0.5619960938976498, 1.2699671543714415, 1.3518588401432305, 0.9731215842655787, 0.9355236136968191, 0.14546475215225, -0.7139357327794483, 0.8457341681810095, 0.6775694758646306, 0.7872065826601535, 0.5410119191924565, -0.4009703033115297, 0.2962565852201105, 0.291302536407341, -0.1755352478978538, 1.248043898177177, 1.23160055594689, 0.7267063864694832, -0.8644350263456607, 1.0861183099200893, 0.6733181832576545, 0.0361116979025666, -0.0457875536909117, -0.0283122207150665, -0.2947869731543586, -0.6707398375730202, 0.5649611639704839, -0.2070090322686609, -1.2780759158862125, 1.984026029130914, 0.4502359573810215, 1.1406986963303658, 1.166465151437412, 0.464987891391259, -1.2534031767282585, 1.3668056848293844, -0.4235746793179413, 0.8338943920910047, 1.4337955796930562, 0.7139935415245641, -0.2663319308339847, 0.3125185255046587, 0.9023300061025594, 0.5735586327604718, -0.3346083957837258, -0.2397690390776231, 0.7271171801283358, 0.7557928450517692, -0.1521405145335039, 0.7644590011917665, -0.0510669416314168, -0.2801579020183259, 0.1437108141381521, 0.1665629619565415, -0.491475923979277, -0.759355131837635, 1.0394460040783162, 0.9866211188075527, 0.8062195437738047, 1.6669751690914467, -0.2705798446115017, 0.3910369358919346, 0.5792234502102811, 0.4235876887964414, -1.9337091911538478]|34873.8632812500000000|      4.00000000|[7126, 1126, 0, 563]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      93|[1.179250298874236, 0.2615597264868212, -0.382890589525511, -1.2613177561057973, 1.2693127248432798, 1.7043630483345409, 0.4234194485190755, -0.1137391529197341, -0.1870798209896695, 0.0617971827722117, 0.3878538402591506, 0.906283055099545, 0.7790861577208252, -0.1571979343780733, 0.7835266527390082, 0.7082108380447859, 0.181008774862556, 1.0379994479943007, 0.5068085731936752, 0.1274132412887242, 0.955442682630033, 0.844140187696563, 1.3308452690603148, 1.0063230783723816, 0.7449451734863647, 0.6670307063968415, 0.6250584748391445, 0.8903838910287187, 1.2624724947164445, 0.4007132797690992, 0.7933588946591552, 1.08074835063832, 1.9144996196007493, -0.5619960938976498, 1.2699671543714415, 1.3518588401432305, 0.9731215842655787, 0.9355236136968191, 0.14546475215225, -0.7139357327794483, 0.8457341681810095, 0.6775694758646306, 0.7872065826601535, 0.5410119191924565, -0.4009703033115297, 0.2962565852201105, 0.291302536407341, -0.1755352478978538, 1.248043898177177, 1.23160055594689, 0.7267063864694832, -0.8644350263456607, 1.0861183099200893, 0.6733181832576545, 0.0361116979025666, -0.0457875536909117, -0.0283122207150665, -0.2947869731543586, -0.6707398375730202, 0.5649611639704839, -0.2070090322686609, -1.2780759158862125, 1.984026029130914, 0.4502359573810215, 1.1406986963303658, 1.166465151437412, 0.464987891391259, -1.2534031767282585, 1.3668056848293844, -0.4235746793179413, 0.8338943920910047, 1.4337955796930562, 0.7139935415245641, -0.2663319308339847, 0.3125185255046587, 0.9023300061025594, 0.5735586327604718, -0.3346083957837258, -0.2397690390776231, 0.7271171801283358, 0.7557928450517692, -0.1521405145335039, 0.7644590011917665, -0.0510669416314168, -0.2801579020183259, 0.1437108141381521, 0.1665629619565415, -0.491475923979277, -0.759355131837635, 1.0394460040783162, 0.9866211188075527, 0.8062195437738047, 1.6669751690914467, -0.2705798446115017, 0.3910369358919346, 0.5792234502102811, 0.4235876887964414, -1.9337091911538478]|34873.8632812500000000|      2.00000000|[7240, 1144, 0, 572]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      94|[1.179250298874236, 0.2615597264868212, -0.382890589525511, -1.2613177561057973, 1.2693127248432798, 1.7043630483345409, 0.4234194485190755, -0.1137391529197341, -0.1870798209896695, 0.0617971827722117, 0.3878538402591506, 0.906283055099545, 0.7790861577208252, -0.1571979343780733, 0.7835266527390082, 0.7082108380447859, 0.181008774862556, 1.0379994479943007, 0.5068085731936752, 0.1274132412887242, 0.955442682630033, 0.844140187696563, 1.3308452690603148, 1.0063230783723816, 0.7449451734863647, 0.6670307063968415, 0.6250584748391445, 0.8903838910287187, 1.2624724947164445, 0.4007132797690992, 0.7933588946591552, 1.08074835063832, 1.9144996196007493, -0.5619960938976498, 1.2699671543714415, 1.3518588401432305, 0.9731215842655787, 0.9355236136968191, 0.14546475215225, -0.7139357327794483, 0.8457341681810095, 0.6775694758646306, 0.7872065826601535, 0.5410119191924565, -0.4009703033115297, 0.2962565852201105, 0.291302536407341, -0.1755352478978538, 1.248043898177177, 1.23160055594689, 0.7267063864694832, -0.8644350263456607, 1.0861183099200893, 0.6733181832576545, 0.0361116979025666, -0.0457875536909117, -0.0283122207150665, -0.2947869731543586, -0.6707398375730202, 0.5649611639704839, -0.2070090322686609, -1.2780759158862125, 1.984026029130914, 0.4502359573810215, 1.1406986963303658, 1.166465151437412, 0.464987891391259, -1.2534031767282585, 1.3668056848293844, -0.4235746793179413, 0.8338943920910047, 1.4337955796930562, 0.7139935415245641, -0.2663319308339847, 0.3125185255046587, 0.9023300061025594, 0.5735586327604718, -0.3346083957837258, -0.2397690390776231, 0.7271171801283358, 0.7557928450517692, -0.1521405145335039, 0.7644590011917665, -0.0510669416314168, -0.2801579020183259, 0.1437108141381521, 0.1665629619565415, -0.491475923979277, -0.759355131837635, 1.0394460040783162, 0.9866211188075527, 0.8062195437738047, 1.6669751690914467, -0.2705798446115017, 0.3910369358919346, 0.5792234502102811, 0.4235876887964414, -1.9337091911538478]|34873.8632812500000000|      1.00000000|[7352, 1162, 0, 581]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
