k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2077818959951401, -0.2280727624893188, -0.6831964254379272, 1.1193808317184448, 0.4104052782058716, -0.2293266803026199, 0.4232242405414581, -0.2564863860607147, 0.1008266508579254, 0.6766346096992493, -0.2936887145042419, -0.4297186732292175, -0.1837056279182434, -0.2516169250011444, 0.1269862651824951, 0.1639561355113983, 0.3105273246765137, -0.5653440356254578, 0.1082101613283157, -0.0887445732951164, 0.5461261868476868, 0.3259660303592682]| 13.3010110855102539|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
      52|[-97.73650543857366, -20.57794639421627, -23.02471990324557, 85.02374580036849, -27.5573725621216, 16.767563113942742, -36.69043684378266, 94.183692952618, -8.369833402335644, 22.06907270848751, 45.507963094860315, -17.80299174413085, 32.91247025504708, 27.08986335247755, 108.25052240490913, 19.64660543203354, -3.1052075792104006, 10.72716262191534, -27.14950292930007, -18.30797017738223, -48.07500301301479, 26.07608914002776]| 11.9031295776367188|     16.00000000|[3329, 0, 0, 52]                                                           |  | used linear model with 65 points | actual_k=0
      53|[-97.93373851943761, -36.89504691911861, -6.367960641160607, 83.32932927738875, -23.049027435015887, 20.12526465393603, -32.33884525671601, 89.18769933842123, -0.5036834999918938, 21.17449639737606, 43.28852215781808, -18.57756882533431, 34.71118417754769, 21.15989165753126, 115.98040559887886, 22.711993396282196, 4.207657678052783, 10.949721537530422, -24.16331261023879, -7.154446732252836, -48.779370948672295, 19.8465759716928]| 11.8926315307617188|     32.00000000|[3393, 0, 0, 53]                                                           | | GPS sucess | actual_k=0
      54|[-97.93373851943761, -36.89504691911861, -6.367960641160607, 83.32932927738875, -23.049027435015887, 20.12526465393603, -32.33884525671601, 89.18769933842123, -0.5036834999918938, 21.17449639737606, 43.28852215781808, -18.57756882533431, 34.71118417754769, 21.15989165753126, 115.98040559887886, 22.711993396282196, 4.207657678052783, 10.949721537530422, -24.16331261023879, -7.154446732252836, -48.779370948672295, 19.8465759716928]| 11.8926315307617188|     16.00000000|[3457, 0, 0, 54]                                                           |  | used linear model with 65 points | actual_k=0
      55|[-113.98756199050695, -33.307471721898764, -5.707592556253076, 95.42253282200545, -22.6430157343857, 22.922978410497308, -41.75811767950654, 94.04290058277547, -4.113797836005688, 21.139818459749222, 27.05677929893136, -19.340755220502615, 26.535925541073084, 17.031422190368176, 124.65575674176216, 23.98775953054428, 8.021211488172412, 11.549318335950375, -19.18720644339919, -6.328581940382719, -45.93720595538616, 20.241532023996115]| 11.8732042312622070|     32.00000000|[3521, 0, 0, 55]                                                           | | GPS sucess | actual_k=0
      56|[-118.33040933776647, -37.060940235387534, -0.9088392946869135, 98.73242023121566, -20.555561415385455, 27.92716790176928, -38.48095751181245, 89.50358869694173, -2.7687613293528557, 19.816434651613235, 25.099954281002283, -18.69189154729247, 24.31804457679391, 15.649976782500744, 129.33026817440987, 22.751727283000946, 5.628079516813159, 10.973472379148006, -13.396943744271994, -2.0734702460467815, -51.63773791491985, 19.897270288318396]| 11.8545694351196289|     64.00000000|[3585, 0, 0, 56]                                                           | | GPS sucess | actual_k=0
      57|[-118.33040933776647, -37.060940235387534, -0.9088392946869135, 98.73242023121566, -20.555561415385455, 27.92716790176928, -38.48095751181245, 89.50358869694173, -2.7687613293528557, 19.816434651613235, 25.099954281002283, -18.69189154729247, 24.31804457679391, 15.649976782500744, 129.33026817440987, 22.751727283000946, 5.628079516813159, 10.973472379148006, -13.396943744271994, -2.0734702460467815, -51.63773791491985, 19.897270288318396]| 11.8545694351196289|     32.00000000|[3649, 0, 0, 57]                                                           |  | used linear model with 65 points | actual_k=0
      58|[-118.41825213748962, -37.19270443869755, -1.0845248941332102, 98.51281322073191, 11.314958222676069, 27.619718113914132, -38.83232871070504, 89.1082960870117, -3.207975350320339, 19.33329924941063, 24.572897467762232, -19.262869711965322, 23.703145001083612, 14.991155795753002, 129.88933125138283, 22.005063474178314, 4.837494296953082, 10.138965748250484, -14.27537178620696, -2.9958196990191936, -50.5818143337965, 18.887078013271093]| 11.8430414199829102|     64.00000000|[3713, 0, 0, 58]                                                           | | GPS sucess | actual_k=0
      59|[-118.41825213748962, -37.19270443869755, -1.0845248941332102, 98.51281322073191, 11.314958222676069, 27.619718113914132, -38.83232871070504, 89.1082960870117, -3.207975350320339, 19.33329924941063, 24.572897467762232, -19.262869711965322, 23.703145001083612, 14.991155795753002, 129.88933125138283, 22.005063474178314, 4.837494296953082, 10.138965748250484, -14.27537178620696, -2.9958196990191936, -50.5818143337965, 18.887078013271093]| 11.8430414199829102|     32.00000000|[3777, 0, 0, 59]                                                           |  | used linear model with 65 points | actual_k=0
      60|[-118.41825213748962, -37.19270443869755, -1.0845248941332102, 98.51281322073191, 11.314958222676069, 27.619718113914132, -38.83232871070504, 89.1082960870117, -3.207975350320339, 19.33329924941063, 24.572897467762232, -19.262869711965322, 23.703145001083612, 14.991155795753002, 129.88933125138283, 22.005063474178314, 4.837494296953082, 10.138965748250484, -14.27537178620696, -2.9958196990191936, -50.5818143337965, 18.887078013271093]| 11.8430414199829102|     16.00000000|[3841, 0, 0, 60]                                                           |  | used linear model with 65 points | actual_k=0
      61|[-118.41825213748962, -37.19270443869755, -1.0845248941332102, 98.51281322073191, 11.314958222676069, 27.619718113914132, -38.83232871070504, 89.1082960870117, -3.207975350320339, 19.33329924941063, 24.572897467762232, -19.262869711965322, 23.703145001083612, 14.991155795753002, 129.88933125138283, 22.005063474178314, 4.837494296953082, 10.138965748250484, -14.27537178620696, -2.9958196990191936, -50.5818143337965, 18.887078013271093]| 11.8430414199829102|      8.00000000|[3905, 0, 0, 61]                                                           |  | used linear model with 65 points | actual_k=0
      62|[-118.66679134685546, -37.99581581307575, -0.4747640136629343, 98.74820389878005, 12.930022843647748, 27.76278484798968, -40.09658280387521, 89.16635746695101, -3.288167141377926, 18.244820564985275, 26.55894473567605, -18.96961012110114, 22.62166342511773, 14.613147906959057, 129.8242507353425, 22.63831239938736, 4.009650630876422, 10.800743483006954, -15.084283169358969, -3.4114594869315624, -49.34905271232128, 19.3624807856977]| 11.8388185501098633|     16.00000000|[3969, 0, 0, 62]                                                           | | GPS sucess | actual_k=0
      63|[-125.87600984890014, -17.0563073749654, -9.683711195364594, 104.6029373658821, 14.806454666424543, 27.578370491042733, -29.820476923137903, 88.90408129431307, -1.777472160756588, 24.573228806257248, 29.431220326572657, -20.528537061065435, 17.86930737271905, 24.913666896522045, 129.5633388236165, 29.50448328256607, 2.560229105874896, 6.591639898717403, -14.35159182175994, 2.810465771704912, -45.37016777694225, 18.157406475394964]| 11.8377399444580078|     32.00000000|[4033, 0, 0, 63]                                                           | | GPS sucess | actual_k=0
      64|[-125.87600984890014, -17.0563073749654, -9.683711195364594, 104.6029373658821, 14.806454666424543, 27.578370491042733, -29.820476923137903, 88.90408129431307, -1.777472160756588, 24.573228806257248, 29.431220326572657, -20.528537061065435, 17.86930737271905, 24.913666896522045, 129.5633388236165, 29.50448328256607, 2.560229105874896, 6.591639898717403, -14.35159182175994, 2.810465771704912, -45.37016777694225, 18.157406475394964]| 11.8377399444580078|     16.00000000|[4097, 0, 0, 64]                                                           |  | used linear model with 65 points | actual_k=0
      65|[-125.87600984890014, -17.0563073749654, -9.683711195364594, 104.6029373658821, 14.806454666424543, 27.578370491042733, -29.820476923137903, 88.90408129431307, -1.777472160756588, 24.573228806257248, 29.431220326572657, -20.528537061065435, 17.86930737271905, 24.913666896522045, 129.5633388236165, 29.50448328256607, 2.560229105874896, 6.591639898717403, -14.35159182175994, 2.810465771704912, -45.37016777694225, 18.157406475394964]| 11.8377399444580078|      8.00000000|[4161, 0, 0, 65]                                                           |  | used linear model with 65 points | actual_k=0
      66|[-125.87600984890014, -17.0563073749654, -9.683711195364594, 104.6029373658821, 14.806454666424543, 27.578370491042733, -29.820476923137903, 88.90408129431307, -1.777472160756588, 24.573228806257248, 29.431220326572657, -20.528537061065435, 17.86930737271905, 24.913666896522045, 129.5633388236165, 29.50448328256607, 2.560229105874896, 6.591639898717403, -14.35159182175994, 2.810465771704912, -45.37016777694225, 18.157406475394964]| 11.8377399444580078|      4.00000000|[4225, 0, 0, 66]                                                           |  | used linear model with 65 points | actual_k=0
      67|[-126.76487347204238, -17.018414575140923, -10.130127454176545, 105.38286771904677, 14.409272887278348, 27.762415999546647, -30.076614174991846, 88.35511584021151, -2.55614360421896, 24.48054365813732, 29.262933064252138, -21.274559881538153, 17.940059568732977, 24.595887891948223, 129.15916124731302, 29.52567771077156, 2.4932209085673094, 7.124234400689602, -14.347640481311828, 3.0043147541582584, -45.55288314819336, 18.274016607552767]| 11.8358612060546875|      8.00000000|[4289, 0, 0, 67]                                                           | | GPS sucess | actual_k=0
      68|[-126.76487347204238, -17.018414575140923, -10.130127454176545, 105.38286771904677, 14.409272887278348, 27.762415999546647, -30.076614174991846, 88.35511584021151, -2.55614360421896, 24.48054365813732, 29.262933064252138, -21.274559881538153, 17.940059568732977, 24.595887891948223, 129.15916124731302, 29.52567771077156, 2.4932209085673094, 7.124234400689602, -14.347640481311828, 3.0043147541582584, -45.55288314819336, 18.274016607552767]| 11.8358612060546875|      4.00000000|[4353, 0, 0, 68]                                                           |  | used linear model with 65 points | actual_k=0
      69|[-129.00108548719436, -15.846297461073846, -8.594116235151887, 106.68505659233779, 15.424142458010465, 25.454339617863297, -29.51053849235177, 89.56245155073702, -1.1059012040495872, 24.22253967821598, 27.657054234296083, -22.672485139220953, 20.071762945502996, 28.27213930338621, 130.516320861876, 28.448690086603165, 4.072291715070605, 9.489456377923489, -13.83415659936145, 2.768398392945528, -42.74864745140076, 19.457576502114534]| 11.8338460922241211|      8.00000000|[4417, 0, 0, 69]                                                           | | GPS sucess | actual_k=0
      70|[-128.32723375875503, -15.224431592505425, -8.353779563680291, 106.15854820143431, 14.595285810995847, 25.048170739784837, -28.89036062732339, 91.15949280001223, -2.128661595284939, 25.21430291235447, 27.100720334798098, -21.73530152067542, 21.82799544557929, 27.838935874402523, 131.08504358679056, 27.327203303575516, 3.758645934984088, 10.132994495332241, -14.117990162689239, 3.3879192359745502, -41.71612298488617, 18.496609795838594]| 11.8332605361938477|     16.00000000|[4481, 0, 0, 70]                                                           | | GPS sucess | actual_k=0
      71|[-128.32723375875503, -15.224431592505425, -8.353779563680291, 106.15854820143431, 14.595285810995847, 25.048170739784837, -28.89036062732339, 91.15949280001223, -2.128661595284939, 25.21430291235447, 27.100720334798098, -21.73530152067542, 21.82799544557929, 27.838935874402523, 131.08504358679056, 27.327203303575516, 3.758645934984088, 10.132994495332241, -14.117990162689239, 3.3879192359745502, -41.71612298488617, 18.496609795838594]| 11.8332605361938477|      8.00000000|[4545, 0, 0, 71]                                                           |  | used linear model with 65 points | actual_k=0
      72|[-131.72617622930557, -14.129526692908257, -7.792412647977471, 108.59472879301757, 11.785314716864377, 22.30356972850859, -29.501000557094812, 94.41562111116946, 2.9131598845124245, 24.388822093605995, 20.837808538228273, -24.176067616790533, 26.13306536898017, 24.15207364410162, 129.45948330312967, 25.752325922250748, -3.0642171669751406, 9.285269282758236, -19.662782337982208, 0.3147719390690327, -45.06010687351227, 20.346176851540804]| 11.8274269104003906|     16.00000000|[4609, 0, 0, 72]                                                           | | GPS sucess | actual_k=0
      73|[-131.72617622930557, -14.129526692908257, -7.792412647977471, 108.59472879301757, 11.785314716864377, 22.30356972850859, -29.501000557094812, 94.41562111116946, 2.9131598845124245, 24.388822093605995, 20.837808538228273, -24.176067616790533, 26.13306536898017, 24.15207364410162, 129.45948330312967, 25.752325922250748, -3.0642171669751406, 9.285269282758236, -19.662782337982208, 0.3147719390690327, -45.06010687351227, 20.346176851540804]| 11.8274269104003906|      8.00000000|[4673, 0, 0, 73]                                                           |  | used linear model with 65 points | actual_k=0
      74|[-131.63269952405244, -14.06684186635539, -7.8742423970252275, 108.59011029498652, 11.978360735345632, 21.835862362757325, -29.84675482288003, 95.05346328951418, 2.3367257490754128, 23.419301584362984, 22.100267577916384, -24.94889160618186, 26.996587064117193, 23.457956098020077, 129.46594979055226, 26.38732871413231, -2.647647963836789, 9.852463386952877, -19.665159821044654, -0.0010876767337322, -46.337194085121155, 17.539363611489534]| 11.8265094757080078|     16.00000000|[4737, 0, 0, 74]                                                           | | GPS sucess | actual_k=0
      75|[-131.63269952405244, -14.06684186635539, -7.8742423970252275, 108.59011029498652, 11.978360735345632, 21.835862362757325, -29.84675482288003, 95.05346328951418, 2.3367257490754128, 23.419301584362984, 22.100267577916384, -24.94889160618186, 26.996587064117193, 23.457956098020077, 129.46594979055226, 26.38732871413231, -2.647647963836789, 9.852463386952877, -19.665159821044654, -0.0010876767337322, -46.337194085121155, 17.539363611489534]| 11.8265094757080078|      8.00000000|[4801, 0, 0, 75]                                                           |  | used linear model with 65 points | actual_k=0
      76|[-131.63269952405244, -14.06684186635539, -7.8742423970252275, 108.59011029498652, 11.978360735345632, 21.835862362757325, -29.84675482288003, 95.05346328951418, 2.3367257490754128, 23.419301584362984, 22.100267577916384, -24.94889160618186, 26.996587064117193, 23.457956098020077, 129.46594979055226, 26.38732871413231, -2.647647963836789, 9.852463386952877, -19.665159821044654, -0.0010876767337322, -46.337194085121155, 17.539363611489534]| 11.8265094757080078|      4.00000000|[4865, 0, 0, 76]                                                           |  | used linear model with 65 points | actual_k=0
      77|[-131.70590500254184, -17.882427002768964, -4.996944518759847, 108.34078913228586, 13.025226198602468, 20.039149845018983, -29.189220938831568, 92.59399826265872, 4.917694605886936, 23.568992868065834, 22.45832883194089, -26.639679040759802, 27.118670616298914, 22.05996372550726, 128.97635932452977, 26.77333641052246, -3.2650306690484285, 9.1208341345191, -20.41652989340946, -2.1024210564792156, -42.875043749809265, 16.92481278255582]| 11.8247737884521484|      8.00000000|[4929, 0, 0, 77]                                                           | | GPS sucess | actual_k=0
      78|[-130.85096750874072, -24.242082383017987, -6.5212230402976274, 108.3382019198034, 13.931974314618856, 10.986898029223084, -28.70870727673173, 88.8302922938019, 5.386104561388493, 19.96733810007572, 22.559127163141966, -26.113905515521765, 28.840341482311487, 27.57763483375311, 123.37276072986424, 26.49043905735016, -0.1046731937676668, 11.047660134732723, -17.078101872932166, -2.75135625526309, -40.34274685382843, 19.22529600933194]| 11.8238210678100586|     16.00000000|[4993, 0, 0, 78]                                                           | | GPS sucess | actual_k=0
      79|[-130.8461409425363, -25.75712552247569, -5.126745434477925, 108.30579151795246, 14.280629866290838, 9.661286557093263, -26.6856648363173, 88.61146655119956, 3.657166577875614, 20.685984268784523, 23.990621518343687, -24.14842125400901, 27.11149910464883, 24.514307521283627, 122.05071182735264, 27.607771277427673, -2.060822891071439, 9.379613302648067, -18.480934261810035, -5.360634934157133, -39.37564939260483, 15.671134937554598]| 11.8202524185180664|     32.00000000|[5057, 0, 0, 79]                                                           | | GPS sucess | actual_k=0
      80|[-130.8461409425363, -25.75712552247569, -5.126745434477925, 108.30579151795246, 14.280629866290838, 9.661286557093263, -26.6856648363173, 88.61146655119956, 3.657166577875614, 20.685984268784523, 23.990621518343687, -24.14842125400901, 27.11149910464883, 24.514307521283627, 122.05071182735264, 27.607771277427673, -2.060822891071439, 9.379613302648067, -18.480934261810035, -5.360634934157133, -39.37564939260483, 15.671134937554598]| 11.8202524185180664|     16.00000000|[5121, 0, 0, 80]                                                           |  | used linear model with 65 points | actual_k=0
      81|[-130.8461409425363, -25.75712552247569, -5.126745434477925, 108.30579151795246, 14.280629866290838, 9.661286557093263, -26.6856648363173, 88.61146655119956, 3.657166577875614, 20.685984268784523, 23.990621518343687, -24.14842125400901, 27.11149910464883, 24.514307521283627, 122.05071182735264, 27.607771277427673, -2.060822891071439, 9.379613302648067, -18.480934261810035, -5.360634934157133, -39.37564939260483, 15.671134937554598]| 11.8202524185180664|      8.00000000|[5185, 0, 0, 81]                                                           |  | used linear model with 65 points | actual_k=0
      82|[-130.8461409425363, -25.75712552247569, -5.126745434477925, 108.30579151795246, 14.280629866290838, 9.661286557093263, -26.6856648363173, 88.61146655119956, 3.657166577875614, 20.685984268784523, 23.990621518343687, -24.14842125400901, 27.11149910464883, 24.514307521283627, 122.05071182735264, 27.607771277427673, -2.060822891071439, 9.379613302648067, -18.480934261810035, -5.360634934157133, -39.37564939260483, 15.671134937554598]| 11.8202524185180664|      4.00000000|[5249, 0, 0, 82]                                                           |  | used linear model with 65 points | actual_k=0
      83|[-130.8461409425363, -25.75712552247569, -5.126745434477925, 108.30579151795246, 14.280629866290838, 9.661286557093263, -26.6856648363173, 88.61146655119956, 3.657166577875614, 20.685984268784523, 23.990621518343687, -24.14842125400901, 27.11149910464883, 24.514307521283627, 122.05071182735264, 27.607771277427673, -2.060822891071439, 9.379613302648067, -18.480934261810035, -5.360634934157133, -39.37564939260483, 15.671134937554598]| 11.8202524185180664|      2.00000000|[5313, 0, 0, 83]                                                           |  | used linear model with 65 points | actual_k=0
      84|[-131.75933482404798, -26.19404914556071, -5.120979635044932, 108.9471016137395, 13.978347503114492, 9.472404757514596, -27.265897635370493, 88.51996761746705, 2.276961900293827, 20.95181266963482, 23.991174991999287, -24.222531881183386, 27.758278165012598, 26.4051758274436, 121.62543232925236, 27.505709424614906, -0.708661125972867, 8.851651810109615, -20.287436484824866, -6.657929550856352, -40.11902838945389, 16.236414540559053]| 11.8198242187500000|      4.00000000|[5377, 0, 0, 84]                                                           | | GPS sucess | actual_k=0
      85|[-132.49502827879041, -27.943440343718976, -5.88538864068687, 109.889612874249, 16.832766734529287, 7.187867918983102, -25.88405216112733, 88.49628840573132, 2.4811933264136314, 19.450990483164787, 25.371478136454243, -22.80608805641532, 28.06737783923745, 25.515613816678524, 120.58975370414555, 27.77671094238758, 0.4709169398993254, 4.98863472789526, -18.331308364402503, -3.831871163100004, -37.48955279588699, 15.629199791699648]| 11.8154230117797852|      8.00000000|[5441, 0, 0, 85]                                                           | | GPS sucess | actual_k=0
      86|[-132.85835709329695, -27.268273021560162, -6.484699575230479, 110.20988460467197, 16.55615621106699, 7.7670573983341455, -24.112692836672068, 89.11257039196789, 0.9499684795737267, 19.880503728985786, 26.649027641688008, -23.861674036830664, 28.00634577125311, 26.292047403752804, 119.32119770534337, 27.217819467186928, 0.4875553287565708, 5.1374629363417625, -17.192519545089453, -5.193714749068022, -37.52237221226096, 15.423658434301615]| 11.8148651123046875|     16.00000000|[5505, 0, 0, 86]                                                           | | GPS sucess | actual_k=0
      87|[-142.0073963617906, -17.655752803664654, -2.5457216184586287, 115.92103572771885, 19.761822753120214, -3.398271581158042, -29.146244052797556, 93.44335089810193, -9.96143613010645, 14.537775114178658, 22.356083687220234, -17.005825724452734, 37.958009742200375, 29.109694860875607, 124.07547064311802, 31.60381056368351, -3.7198187671601772, 5.9952913746237755, -28.160478949081153, -13.801378857344389, -36.41962727531791, 22.11965138092637]| 11.8041715621948242|     32.00000000|[5569, 0, 0, 87]                                                           | | GPS sucess | actual_k=0
      88|[-142.0073963617906, -17.655752803664654, -2.5457216184586287, 115.92103572771885, 19.761822753120214, -3.398271581158042, -29.146244052797556, 93.44335089810193, -9.96143613010645, 14.537775114178658, 22.356083687220234, -17.005825724452734, 37.958009742200375, 29.109694860875607, 124.07547064311802, 31.60381056368351, -3.7198187671601772, 5.9952913746237755, -28.160478949081153, -13.801378857344389, -36.41962727531791, 22.11965138092637]| 11.8041715621948242|     16.00000000|[5633, 0, 0, 88]                                                           |  | used linear model with 65 points | actual_k=0
      89|[-144.75053467508405, -17.53415636299178, -2.166632203385234, 118.02926345751621, 17.98306530015543, -4.408378502354026, -30.928229454904795, 95.2262542117387, -11.379770256578922, 16.410212472081184, 22.273335370991845, -15.35258325561881, 35.953772328794, 30.107551835477352, 125.3764346409589, 33.662538066506386, -7.486616309732199, 3.634612463414669, -27.86629894329235, -13.459161084145308, -37.6836495064199, 21.365141693502665]| 11.7961330413818359|     32.00000000|[5697, 0, 0, 89]                                                           | | GPS sucess | actual_k=0
      90|[-144.75053467508405, -17.53415636299178, -2.166632203385234, 118.02926345751621, 17.98306530015543, -4.408378502354026, -30.928229454904795, 95.2262542117387, -11.379770256578922, 16.410212472081184, 22.273335370991845, -15.35258325561881, 35.953772328794, 30.107551835477352, 125.3764346409589, 33.662538066506386, -7.486616309732199, 3.634612463414669, -27.86629894329235, -13.459161084145308, -37.6836495064199, 21.365141693502665]| 11.7961330413818359|     16.00000000|[5761, 0, 0, 90]                                                           |  | used linear model with 65 points | actual_k=0
      91|[-153.58232273813337, -10.618510763626546, 1.8363656718283892, 123.74602886126377, 18.13538657920435, -5.454538842663169, -31.516522888094187, 101.29342960007489, -2.8641271367669106, 10.818129017949104, 36.9913271999103, -15.441830437630415, 39.8088658079505, 23.072581075131893, 129.64957602508366, 35.38164831697941, -18.19746321067214, -7.403792001307011, -24.02806594921276, -7.790562909096479, -26.832893814891577, 19.355508867651224]| 11.7831306457519531|     32.00000000|[5825, 0, 0, 91]                                                           | | GPS sucess | actual_k=0
      92|[-168.2981974100694, 1.9405455184169114, 4.166221113875508, 133.8494996635709, 8.069404714275151, -9.141105195507407, -49.85480451956391, 89.88326381333172, 11.603426955640316, 5.75480742752552, 18.46198073384585, -2.034580986946821, 61.03586699813604, 26.02861764281988, 143.38933260925114, 41.732131734490395, -20.69025295600295, 14.901545904576778, -39.54074791027233, 7.072340685874224, -2.4530720375478268, 14.191514078527689]| 11.7807693481445312|     64.00000000|[5889, 0, 0, 92]                                                           | | GPS sucess | actual_k=0
      93|[-171.2681352114305, -19.029030363541096, 9.984111757948995, 136.96789117739536, -1.6729229758493602, -7.208574077114463, -52.32653308287263, 83.77947162277997, 15.591213963925838, -0.8340507000684738, 27.913278493855614, -0.0152848176658154, 60.50924380868673, 25.901114143431187, 142.65988166816533, 46.626479402184486, -17.65156238898635, 15.695888362824917, -43.39347770763561, 11.075073439627886, -14.000516381114721, 8.003064218908548]| 11.7347049713134766|    128.00000000|[5953, 0, 0, 93]                                                           | | GPS sucess | actual_k=0
      94|[-177.0589820360765, -21.89315203903243, -23.583801297470927, 147.46695943758823, 3.090267770458013, -17.6326892580837, -33.998852495104074, 68.9593183863908, 24.299970410764217, 7.65151734650135, 66.64852705952944, -5.651942055672407, 57.19348105043173, 35.8189036026597, 148.03197534568608, 43.726505771279335, -19.65565722808242, 28.865836940705776, -33.709753304254264, 12.966463167220354, -16.749405827373266, 3.387911383062601]| 11.7230529785156250|    256.00000000|[6017, 0, 0, 94]                                                           | | GPS sucess | actual_k=0
      95|[-177.0589820360765, -21.89315203903243, -23.583801297470927, 147.46695943758823, 3.090267770458013, -17.6326892580837, -33.998852495104074, 68.9593183863908, 24.299970410764217, 7.65151734650135, 66.64852705952944, -5.651942055672407, 57.19348105043173, 35.8189036026597, 148.03197534568608, 43.726505771279335, -19.65565722808242, 28.865836940705776, -33.709753304254264, 12.966463167220354, -16.749405827373266, 3.387911383062601]| 11.7230529785156250|    128.00000000|[6081, 0, 0, 95]                                                           |  | used linear model with 65 points | actual_k=0
      96|[-177.0589820360765, -21.89315203903243, -23.583801297470927, 147.46695943758823, 3.090267770458013, -17.6326892580837, -33.998852495104074, 68.9593183863908, 24.299970410764217, 7.65151734650135, 66.64852705952944, -5.651942055672407, 57.19348105043173, 35.8189036026597, 148.03197534568608, 43.726505771279335, -19.65565722808242, 28.865836940705776, -33.709753304254264, 12.966463167220354, -16.749405827373266, 3.387911383062601]| 11.7230529785156250|     64.00000000|[6145, 0, 0, 96]                                                           |  | used linear model with 65 points | actual_k=0
      97|[-177.0589820360765, -21.89315203903243, -23.583801297470927, 147.46695943758823, 3.090267770458013, -17.6326892580837, -33.998852495104074, 68.9593183863908, 24.299970410764217, 7.65151734650135, 66.64852705952944, -5.651942055672407, 57.19348105043173, 35.8189036026597, 148.03197534568608, 43.726505771279335, -19.65565722808242, 28.865836940705776, -33.709753304254264, 12.966463167220354, -16.749405827373266, 3.387911383062601]| 11.7230529785156250|     32.00000000|[6209, 0, 0, 97]                                                           |  | used linear model with 65 points | actual_k=0
      98|[-177.0589820360765, -21.89315203903243, -23.583801297470927, 147.46695943758823, 3.090267770458013, -17.6326892580837, -33.998852495104074, 68.9593183863908, 24.299970410764217, 7.65151734650135, 66.64852705952944, -5.651942055672407, 57.19348105043173, 35.8189036026597, 148.03197534568608, 43.726505771279335, -19.65565722808242, 28.865836940705776, -33.709753304254264, 12.966463167220354, -16.749405827373266, 3.387911383062601]| 11.7230529785156250|     16.00000000|[6273, 0, 0, 98]                                                           |  | used linear model with 65 points | actual_k=0
      99|[-177.67589368578047, -21.563379626255482, -22.246397165581584, 147.63048610673286, 3.188862301874906, -17.310259660705924, -31.046860698610544, 68.1006473172456, 22.539958499372005, 4.870766118168831, 66.60992964712204, -2.810951989144087, 59.464074932038784, 36.04950799793005, 149.2540826369077, 47.92374040186405, -19.6903731636703, 29.492631934583187, -31.37569311214611, 14.423150260001421, -17.713665571063757, 3.507673751562834]| 11.7217359542846680|     32.00000000|[6337, 0, 0, 99]                                                           | | GPS sucess | actual_k=0
     100|[-177.67589368578047, -21.563379626255482, -22.246397165581584, 147.63048610673286, 3.188862301874906, -17.310259660705924, -31.046860698610544, 68.1006473172456, 22.539958499372005, 4.870766118168831, 66.60992964712204, -2.810951989144087, 59.464074932038784, 36.04950799793005, 149.2540826369077, 47.92374040186405, -19.6903731636703, 29.492631934583187, -31.37569311214611, 14.423150260001421, -17.713665571063757, 3.507673751562834]| 11.7217359542846680|     16.00000000|[6401, 0, 0, 100]                                                          |  | used linear model with 65 points | actual_k=0
     101|[-177.67589368578047, -21.563379626255482, -22.246397165581584, 147.63048610673286, 3.188862301874906, -17.310259660705924, -31.046860698610544, 68.1006473172456, 22.539958499372005, 4.870766118168831, 66.60992964712204, -2.810951989144087, 59.464074932038784, 36.04950799793005, 149.2540826369077, 47.92374040186405, -19.6903731636703, 29.492631934583187, -31.37569311214611, 14.423150260001421, -17.713665571063757, 3.507673751562834]| 11.7217359542846680|      8.00000000|[6465, 0, 0, 101]                                                          |  | used linear model with 65 points | actual_k=0
     102|[-177.67589368578047, -21.563379626255482, -22.246397165581584, 147.63048610673286, 3.188862301874906, -17.310259660705924, -31.046860698610544, 68.1006473172456, 22.539958499372005, 4.870766118168831, 66.60992964712204, -2.810951989144087, 59.464074932038784, 36.04950799793005, 149.2540826369077, 47.92374040186405, -19.6903731636703, 29.492631934583187, -31.37569311214611, 14.423150260001421, -17.713665571063757, 3.507673751562834]| 11.7217359542846680|      4.00000000|[6529, 0, 0, 102]                                                          |  | used linear model with 65 points | actual_k=0
     103|[-177.67589368578047, -21.563379626255482, -22.246397165581584, 147.63048610673286, 3.188862301874906, -17.310259660705924, -31.046860698610544, 68.1006473172456, 22.539958499372005, 4.870766118168831, 66.60992964712204, -2.810951989144087, 59.464074932038784, 36.04950799793005, 149.2540826369077, 47.92374040186405, -19.6903731636703, 29.492631934583187, -31.37569311214611, 14.423150260001421, -17.713665571063757, 3.507673751562834]| 11.7217359542846680|      2.00000000|[6593, 0, 0, 103]                                                          |  | used linear model with 65 points | actual_k=0
