k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
      52|[-35.20346436649561, 9.210237123072147, 8.785792987793684, 28.645786829292774, 0.5417688935995102, 5.61226163059473, 6.146673521026969, -0.972226083278656, -10.120278341695666, -4.275988797002356, 10.163017891347408, 12.590178798884153, 25.329768165946007, -22.68489275779575, 0.2156034322688356, -13.068807634525001, -1.7609510123729706, 10.414692781865597, 19.734572552144527, 7.536930146627128, -13.805741749703884, -10.133230786770582]| 12.0627861022949219|     16.00000000|[1457, 208, 0, 104]                                                        |  | used linear model with 33 points | actual_k=2
      53|[-40.08653197437525, 9.077397055923939, 15.297962348908186, 31.26628691703081, 5.591458186507225, 6.780761696398258, 2.786200126633048, -5.886553227901459, -13.527701599523425, -4.985634604745428, 17.118898056447506, 8.853975366801023, 21.090372547507286, -24.160467131994665, 1.9839188667247072, -13.513953658752143, -0.1997407376766205, 9.320009015500546, 16.09750022739172, 8.893691840581596, -15.716110192239285, -9.61588267609477]| 12.0499687194824219|     32.00000000|[1485, 212, 0, 106]                                                        | | GPS sucess | actual_k=2
      54|[-40.52797532826662, 4.877382464706898, 20.930106323212385, 30.90709389001131, 9.833231315016747, 7.687039650976658, -7.7507251892238855, 1.1903792023658752, -25.19756339304149, -1.755233804040472, 17.14364516735077, 2.9829989187419415, 24.646702989935875, -13.687937720678747, 9.696416577906348, -11.061571332626045, -7.616805881261826, 14.949464105069637, 24.80482616275549, -6.897546944208443, -18.281683884561062, -6.967024367302656]| 12.0453977584838867|     64.00000000|[1513, 216, 0, 108]                                                        | | GPS sucess | actual_k=2
      55|[-40.52797532826662, 4.877382464706898, 20.930106323212385, 30.90709389001131, 9.833231315016747, 7.687039650976658, -7.7507251892238855, 1.1903792023658752, -25.19756339304149, -1.755233804040472, 17.14364516735077, 2.9829989187419415, 24.646702989935875, -13.687937720678747, 9.696416577906348, -11.061571332626045, -7.616805881261826, 14.949464105069637, 24.80482616275549, -6.897546944208443, -18.281683884561062, -6.967024367302656]| 12.0453977584838867|     32.00000000|[1541, 220, 0, 110]                                                        |  | used linear model with 33 points | actual_k=2
      56|[-40.52797532826662, 4.877382464706898, 20.930106323212385, 30.90709389001131, 9.833231315016747, 7.687039650976658, -7.7507251892238855, 1.1903792023658752, -25.19756339304149, -1.755233804040472, 17.14364516735077, 2.9829989187419415, 24.646702989935875, -13.687937720678747, 9.696416577906348, -11.061571332626045, -7.616805881261826, 14.949464105069637, 24.80482616275549, -6.897546944208443, -18.281683884561062, -6.967024367302656]| 12.0453977584838867|     16.00000000|[1569, 224, 0, 112]                                                        |  | used linear model with 33 points | actual_k=2
      57|[-40.52797532826662, 4.877382464706898, 20.930106323212385, 30.90709389001131, 9.833231315016747, 7.687039650976658, -7.7507251892238855, 1.1903792023658752, -25.19756339304149, -1.755233804040472, 17.14364516735077, 2.9829989187419415, 24.646702989935875, -13.687937720678747, 9.696416577906348, -11.061571332626045, -7.616805881261826, 14.949464105069637, 24.80482616275549, -6.897546944208443, -18.281683884561062, -6.967024367302656]| 12.0453977584838867|      8.00000000|[1597, 228, 0, 114]                                                        |  | used linear model with 33 points | actual_k=2
      58|[-40.52797532826662, 4.877382464706898, 20.930106323212385, 30.90709389001131, 9.833231315016747, 7.687039650976658, -7.7507251892238855, 1.1903792023658752, -25.19756339304149, -1.755233804040472, 17.14364516735077, 2.9829989187419415, 24.646702989935875, -13.687937720678747, 9.696416577906348, -11.061571332626045, -7.616805881261826, 14.949464105069637, 24.80482616275549, -6.897546944208443, -18.281683884561062, -6.967024367302656]| 12.0453977584838867|      4.00000000|[1625, 232, 0, 116]                                                        |  | used linear model with 33 points | actual_k=2
      59|[-40.78947622328997, 3.516246385872364, 21.259027045220137, 31.161036290228367, 9.64099407196045, 7.508177272975445, -7.2163504753261805, 3.0507187247276306, -26.641059262678027, -1.9409491664700909, 16.047540545463562, 2.2865482680499554, 24.1815093010664, -13.786177999339998, 8.792865297407843, -12.040045532397926, -7.751541838049889, 14.392010651528835, 23.584341667592525, -5.5136460633948445, -17.651508949697018, -7.361433040350676]| 12.0434503555297852|      8.00000000|[1653, 236, 0, 118]                                                        | | GPS sucess | actual_k=2
      60|[-40.78947622328997, 3.516246385872364, 21.259027045220137, 31.161036290228367, 9.64099407196045, 7.508177272975445, -7.2163504753261805, 3.0507187247276306, -26.641059262678027, -1.9409491664700909, 16.047540545463562, 2.2865482680499554, 24.1815093010664, -13.786177999339998, 8.792865297407843, -12.040045532397926, -7.751541838049889, 14.392010651528835, 23.584341667592525, -5.5136460633948445, -17.651508949697018, -7.361433040350676]| 12.0434503555297852|      4.00000000|[1681, 240, 0, 120]                                                        |  | used linear model with 33 points | actual_k=2
      61|[-40.78947622328997, 3.516246385872364, 21.259027045220137, 31.161036290228367, 9.64099407196045, 7.508177272975445, -7.2163504753261805, 3.0507187247276306, -26.641059262678027, -1.9409491664700909, 16.047540545463562, 2.2865482680499554, 24.1815093010664, -13.786177999339998, 8.792865297407843, -12.040045532397926, -7.751541838049889, 14.392010651528835, 23.584341667592525, -5.5136460633948445, -17.651508949697018, -7.361433040350676]| 12.0434503555297852|      2.00000000|[1709, 244, 0, 122]                                                        |  | used linear model with 33 points | actual_k=2
      62|[-41.262113101780415, 3.212964154779911, 21.244306622073054, 31.57202223688364, 10.214747190475464, 7.292512111365795, -8.050505260005593, 3.1841249763965607, -26.03634093515575, -2.0030021800630493, 16.547425150871277, 1.796483676880598, 23.67979358136654, -14.508923000656068, 8.434476277441718, -12.537739041261375, -7.813670482486486, 14.406393635086715, 23.70985522121191, -4.965170023031533, -17.957691006362438, -7.316763021051884]| 12.0418891906738281|      4.00000000|[1737, 248, 0, 124]                                                        | | GPS sucess | actual_k=2
      63|[-41.83850098401308, 3.225086131133139, 21.34688355587423, 32.04680798202753, 10.74749231338501, 6.67855953425169, -9.356732109561563, 4.667672663927078, -27.236012442037463, -1.533406896793167, 15.787437796592712, 0.8139575533568859, 22.804792806506157, -13.093430823646486, 7.703000268549658, -13.4134300975129, -8.612710978835821, 14.409097175579518, 23.143076919019222, -6.385605570860207, -18.30879595130682, -6.617216028273106]| 12.0406751632690430|      8.00000000|[1765, 252, 0, 126]                                                        | | GPS sucess | actual_k=2
      64|[-41.83850098401308, 3.225086131133139, 21.34688355587423, 32.04680798202753, 10.74749231338501, 6.67855953425169, -9.356732109561563, 4.667672663927078, -27.236012442037463, -1.533406896793167, 15.787437796592712, 0.8139575533568859, 22.804792806506157, -13.093430823646486, 7.703000268549658, -13.4134300975129, -8.612710978835821, 14.409097175579518, 23.143076919019222, -6.385605570860207, -18.30879595130682, -6.617216028273106]| 12.0406751632690430|      4.00000000|[1793, 256, 0, 128]                                                        |  | used linear model with 33 points | actual_k=2
      65|[-41.83850098401308, 3.225086131133139, 21.34688355587423, 32.04680798202753, 10.74749231338501, 6.67855953425169, -9.356732109561563, 4.667672663927078, -27.236012442037463, -1.533406896793167, 15.787437796592712, 0.8139575533568859, 22.804792806506157, -13.093430823646486, 7.703000268549658, -13.4134300975129, -8.612710978835821, 14.409097175579518, 23.143076919019222, -6.385605570860207, -18.30879595130682, -6.617216028273106]| 12.0406751632690430|      2.00000000|[1821, 260, 0, 130]                                                        |  | used linear model with 33 points | actual_k=2
      66|[-41.83850098401308, 3.225086131133139, 21.34688355587423, 32.04680798202753, 10.74749231338501, 6.67855953425169, -9.356732109561563, 4.667672663927078, -27.236012442037463, -1.533406896793167, 15.787437796592712, 0.8139575533568859, 22.804792806506157, -13.093430823646486, 7.703000268549658, -13.4134300975129, -8.612710978835821, 14.409097175579518, 23.143076919019222, -6.385605570860207, -18.30879595130682, -6.617216028273106]| 12.0406751632690430|      1.00000000|[1849, 264, 0, 132]                                                        |  | used linear model with 33 points | actual_k=2
      67|[-41.83850098401308, 3.225086131133139, 21.34688355587423, 32.04680798202753, 10.74749231338501, 6.67855953425169, -9.356732109561563, 4.667672663927078, -27.236012442037463, -1.533406896793167, 15.787437796592712, 0.8139575533568859, 22.804792806506157, -13.093430823646486, 7.703000268549658, -13.4134300975129, -8.612710978835821, 14.409097175579518, 23.143076919019222, -6.385605570860207, -18.30879595130682, -6.617216028273106]| 12.0406751632690430|      0.50000000|[1877, 268, 0, 134]                                                        |  | used linear model with 33 points | actual_k=2
      68|[-41.88957750052214, 3.1047625625506043, 21.417148320004344, 32.062886502593756, 10.94741453230381, 6.696167321875691, -9.238356025889516, 4.709951609373093, -27.056066228076816, -1.5657430871360702, 15.561766356229782, 0.8405289854854345, 22.721787303686142, -13.037495485506952, 7.714586533256806, -13.34963637124747, -8.638142611831427, 14.323721389751881, 23.223465889692307, -6.482856218703091, -18.104231901466846, -6.698785841464996]| 12.0402650833129883|      1.00000000|[1905, 272, 0, 136]                                                        | | GPS sucess | actual_k=2
      69|[-42.194673888385296, 2.905891456641257, 21.345057075843215, 32.287167336791754, 11.26953111588955, 6.75576719455421, -9.252535586245358, 5.145163476467133, -27.275883985683322, -1.5775760442920728, 15.521969247609377, 0.8907927814871073, 22.53340792655945, -12.835564098320901, 7.6352524008834735, -13.069587881676853, -8.379956986755133, 14.1671113925986, 22.98260535299778, -6.1078335689380765, -18.21165056526661, -6.695554977981374]| 12.0397205352783203|      2.00000000|[1933, 276, 0, 138]                                                        | | GPS sucess | actual_k=2
      70|[-42.64909540861845, 3.1312337005510926, 21.631220942363143, 32.568996515125036, 11.703729435801506, 6.460826275870204, -9.39505145419389, 4.974144414067268, -27.119639618322253, -0.617706599921803, 15.391552973538637, 0.8868563971482217, 21.981064081192017, -12.869501410983503, 7.225071504362859, -13.068857224134263, -7.787893678992987, 13.347325022798032, 22.39918227493763, -6.210542407818139, -18.24308903515339, -6.0288093748968095]| 12.0389680862426758|      4.00000000|[1961, 280, 0, 140]                                                        | | GPS sucess | actual_k=2
      71|[-42.85649614781141, 3.138420187868178, 21.26218164525926, 32.85463335737586, 11.531002342700958, 5.912015376612544, -10.842471336014569, 6.2435212880373, -28.921222670003772, -2.749608579368214, 15.132904041558504, 2.0213206610642374, 22.34101951122284, -13.504553793929517, 6.644151821383275, -13.290905074623879, -7.909860845655203, 13.618420119863003, 22.209936067461967, -7.056591716594994, -19.077755764126778, -6.346437132684514]| 12.0381031036376953|      8.00000000|[1989, 284, 0, 142]                                                        | | GPS sucess | actual_k=2
      72|[-44.79147415608168, 3.9309343928471208, 22.88727498613298, 34.038132693618536, 11.086331397294998, 4.392302332445979, -9.304264639504254, 5.227353408932686, -30.110558850690722, -3.697077456206898, 18.40153430774808, 3.162269195076078, 18.85133421421051, -12.406154035590589, 7.320808544405736, -14.137683169392403, -7.837828364223242, 9.799426551442593, 20.36476580798626, -8.517477598972619, -18.59926049411297, -7.02859494718723]| 12.0338830947875977|     16.00000000|[2017, 288, 0, 144]                                                        | | GPS sucess | actual_k=2
      73|[-44.79147415608168, 3.9309343928471208, 22.88727498613298, 34.038132693618536, 11.086331397294998, 4.392302332445979, -9.304264639504254, 5.227353408932686, -30.110558850690722, -3.697077456206898, 18.40153430774808, 3.162269195076078, 18.85133421421051, -12.406154035590589, 7.320808544405736, -14.137683169392403, -7.837828364223242, 9.799426551442593, 20.36476580798626, -8.517477598972619, -18.59926049411297, -7.02859494718723]| 12.0338830947875977|      8.00000000|[2045, 292, 0, 146]                                                        |  | used linear model with 33 points | actual_k=2
      74|[-45.7760119959712, 4.4450487131252885, 21.674720531329513, 34.91757145151496, 12.978189259767532, 4.6987399738281965, -7.361316774971783, 4.955955341458321, -27.73389588110149, -1.7329135567852063, 14.816164959222078, 3.480721106287092, 23.621286988258362, -11.60780846979469, 8.71802164579276, -13.950793967989739, -6.2701184414327145, 8.407434340100735, 20.642316088080406, -8.151410308666527, -18.65548537671566, -7.77134511503391]| 12.0326585769653320|     16.00000000|[2073, 296, 0, 148]                                                        | | GPS sucess | actual_k=2
      75|[-45.7760119959712, 4.4450487131252885, 21.674720531329513, 34.91757145151496, 12.978189259767532, 4.6987399738281965, -7.361316774971783, 4.955955341458321, -27.73389588110149, -1.7329135567852063, 14.816164959222078, 3.480721106287092, 23.621286988258362, -11.60780846979469, 8.71802164579276, -13.950793967989739, -6.2701184414327145, 8.407434340100735, 20.642316088080406, -8.151410308666527, -18.65548537671566, -7.77134511503391]| 12.0326585769653320|      8.00000000|[2101, 300, 0, 150]                                                        |  | used linear model with 33 points | actual_k=2
      76|[-45.7760119959712, 4.4450487131252885, 21.674720531329513, 34.91757145151496, 12.978189259767532, 4.6987399738281965, -7.361316774971783, 4.955955341458321, -27.73389588110149, -1.7329135567852063, 14.816164959222078, 3.480721106287092, 23.621286988258362, -11.60780846979469, 8.71802164579276, -13.950793967989739, -6.2701184414327145, 8.407434340100735, 20.642316088080406, -8.151410308666527, -18.65548537671566, -7.77134511503391]| 12.0326585769653320|      4.00000000|[2129, 304, 0, 152]                                                        |  | used linear model with 33 points | actual_k=2
      77|[-45.74006288871169, 4.404290677048266, 22.35930902324617, 34.82389358058572, 11.210750371217728, 4.452660797163844, -8.285655711777508, 5.9645986109972, -26.664058787748218, -1.9518226713844342, 15.54389714077115, 4.480548848863691, 22.825057327747345, -13.094157218001783, 7.901872589834966, -12.486984000948723, -5.510367121547461, 8.79212787328288, 20.894030436873436, -7.638959732837975, -18.924483940005302, -8.754266417352483]| 12.0319519042968750|      8.00000000|[2157, 308, 0, 154]                                                        | | GPS sucess | actual_k=2
      78|[-47.32868164405227, 4.262238905765116, 23.97192687354982, 35.88483265414834, 14.644600659608841, 6.339737651869655, -3.8793151127174497, 6.503763750195503, -26.359353287145495, -0.4522755474754376, 13.513235557824373, 6.048486342187971, 23.383251667022705, -14.536104916594923, 8.69331975246314, -11.1187437637127, -7.728287186473608, 9.307980622630566, 20.839383453130722, -8.329241183586419, -19.635579213500023, -7.1147854689043015]| 12.0301446914672852|     16.00000000|[2185, 312, 0, 156]                                                        | | GPS sucess | actual_k=2
      79|[-54.32455986365676, 1.0141360023990273, 29.724849885329604, 40.50050476565957, 19.466998368501663, 2.11075091175735, -4.605119322426617, 6.680695787072182, -29.418648226186633, 0.2978404431632953, 13.09127851203084, 3.6983734271489084, 21.769781827926636, -14.180353610776365, 8.499114527949132, -14.58674012258416, -5.049344506114721, 5.024517621379346, 19.63887783885002, -7.6467938693240285, -13.210451230406761, -5.984543478814885]| 12.0083875656127930|     32.00000000|[2213, 316, 0, 158]                                                        | | GPS sucess | actual_k=2
      80|[-58.747078116983175, -4.8471611281856894, 33.279064601287246, 43.74007633700967, 18.148595243692398, 10.031424758955836, -1.833761309273541, 13.162642732262611, -36.47092722170055, 0.1349584876588779, 15.357510287314653, 0.3448649547062814, 33.73537611961365, -23.60543295647949, 3.3355317261302844, -7.420166598109063, -8.73181077465415, -2.764072332996875, 5.088067978620529, -10.560523536987603, -25.79516325891018, -4.0348458650987595]| 11.9935045242309570|     64.00000000|[2241, 320, 0, 160]                                                        | | GPS sucess | actual_k=2
      81|[-58.747078116983175, -4.8471611281856894, 33.279064601287246, 43.74007633700967, 18.148595243692398, 10.031424758955836, -1.833761309273541, 13.162642732262611, -36.47092722170055, 0.1349584876588779, 15.357510287314653, 0.3448649547062814, 33.73537611961365, -23.60543295647949, 3.3355317261302844, -7.420166598109063, -8.73181077465415, -2.764072332996875, 5.088067978620529, -10.560523536987603, -25.79516325891018, -4.0348458650987595]| 11.9935045242309570|     32.00000000|[2269, 324, 0, 162]                                                        |  | used linear model with 33 points | actual_k=2
      82|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|     64.00000000|[2297, 328, 0, 164]                                                        | | GPS sucess | actual_k=2
      83|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|     32.00000000|[2325, 332, 0, 166]                                                        |  | used linear model with 33 points | actual_k=2
      84|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|     16.00000000|[2353, 336, 0, 168]                                                        |  | used linear model with 33 points | actual_k=2
      85|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|      8.00000000|[2381, 340, 0, 170]                                                        |  | used linear model with 33 points | actual_k=2
      86|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|      4.00000000|[2409, 344, 0, 172]                                                        |  | used linear model with 33 points | actual_k=2
      87|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|      2.00000000|[2437, 348, 0, 174]                                                        |  | used linear model with 33 points | actual_k=2
      88|[-59.91321724280715, -13.519985034130514, 30.396918004378676, 45.70996764674783, 6.839145094156265, 1.5233919601887465, -0.1016139732673764, 20.407450452446938, -36.56058411113918, -5.9337279976316495, 17.152636606246233, 7.083196272607893, 44.113226652145386, -34.55352064874023, 12.662743106135167, -9.42115174367791, 0.0848062373697758, -9.711833868641406, -2.9534673988819122, -13.016584900207818, -21.353264436125755, -11.715874231187627]| 11.9854297637939453|      1.00000000|[2465, 352, 0, 176]                                                        |  | used linear model with 33 points | actual_k=2
      89|[-59.9284806586802, -13.645185976289213, 30.279253540560603, 45.76828532665968, 6.475175738334656, 1.3815104644745588, -0.1179765658453107, 20.239415988326073, -36.90797288529575, -5.796322855443577, 16.97126131132245, 6.765926321502775, 43.97860445082188, -34.61919593717903, 12.85994461143855, -9.694327728298958, 0.0140689127147198, -9.947860677260906, -2.5154001116752625, -13.337792512960732, -21.234169594943523, -11.797721720067784]| 11.9851856231689453|      2.00000000|[2493, 356, 0, 178]                                                        | | GPS sucess | actual_k=2
      90|[-60.64717832580209, -13.141589134000242, 31.08431035093963, 46.174101673066616, 6.7759126126766205, 2.1207096260041, 0.4801528258249164, 19.70596508681774, -36.51373438350856, -5.534690710992436, 17.003920666873455, 6.157710095401853, 44.09284168481827, -34.6870978763327, 12.851947072544135, -10.087658481148537, -0.1083396337926388, -10.024553005117923, -2.4762505404651165, -12.80846166331321, -21.127657674252987, -11.559735766379163]| 11.9837636947631836|      4.00000000|[2521, 360, 0, 180]                                                        | | GPS sucess | actual_k=2
      91|[-60.64717832580209, -13.141589134000242, 31.08431035093963, 46.174101673066616, 6.7759126126766205, 2.1207096260041, 0.4801528258249164, 19.70596508681774, -36.51373438350856, -5.534690710992436, 17.003920666873455, 6.157710095401853, 44.09284168481827, -34.6870978763327, 12.851947072544135, -10.087658481148537, -0.1083396337926388, -10.024553005117923, -2.4762505404651165, -12.80846166331321, -21.127657674252987, -11.559735766379163]| 11.9837636947631836|      2.00000000|[2549, 364, 0, 182]                                                        |  | used linear model with 33 points | actual_k=2
      92|[-60.76321712508798, -13.722521691583097, 31.61513745598495, 46.209874495863914, 6.07879051566124, 2.005630863830447, 1.0526573462411761, 20.088936373591423, -36.7803768645972, -5.68545671114407, 16.71875809878111, 6.903229614254087, 44.353386014699936, -34.55062714125961, 13.036240119137801, -11.116950945404824, -0.0304472483694553, -10.558135334867984, -2.7369891814887524, -12.646756959147751, -21.205985762178898, -11.860466084210202]| 11.9830064773559570|      4.00000000|[2577, 368, 0, 184]                                                        | | GPS sucess | actual_k=2
      93|[-60.76321712508798, -13.722521691583097, 31.61513745598495, 46.209874495863914, 6.07879051566124, 2.005630863830447, 1.0526573462411761, 20.088936373591423, -36.7803768645972, -5.68545671114407, 16.71875809878111, 6.903229614254087, 44.353386014699936, -34.55062714125961, 13.036240119137801, -11.116950945404824, -0.0304472483694553, -10.558135334867984, -2.7369891814887524, -12.646756959147751, -21.205985762178898, -11.860466084210202]| 11.9830064773559570|      2.00000000|[2605, 372, 0, 186]                                                        |  | used linear model with 33 points | actual_k=2
      94|[-61.1295439042151, -13.980711220763624, 32.32184380106628, 46.398163229227066, 5.33520045876503, 2.220545781776309, 0.4494240088388324, 20.240385726094246, -36.67436351440847, -5.896937686295132, 16.695742186158895, 6.744213660713285, 44.381502743810415, -34.545417066663504, 12.797070923843421, -11.78257735207444, -0.2580354101955891, -11.03224239172414, -2.012886803597212, -11.716399979777634, -21.03699091821909, -11.881343866465613]| 11.9819183349609375|      4.00000000|[2633, 376, 0, 188]                                                        | | GPS sucess | actual_k=2
      95|[-61.1295439042151, -13.980711220763624, 32.32184380106628, 46.398163229227066, 5.33520045876503, 2.220545781776309, 0.4494240088388324, 20.240385726094246, -36.67436351440847, -5.896937686295132, 16.695742186158895, 6.744213660713285, 44.381502743810415, -34.545417066663504, 12.797070923843421, -11.78257735207444, -0.2580354101955891, -11.03224239172414, -2.012886803597212, -11.716399979777634, -21.03699091821909, -11.881343866465613]| 11.9819183349609375|      2.00000000|[2661, 380, 0, 190]                                                        |  | used linear model with 33 points | actual_k=2
      96|[-61.46770578995347, -14.572512268088758, 32.98606121353805, 46.637736201286316, 5.862710028886795, 1.8406133484095335, 1.063766579143703, 20.80022020637989, -36.545458575710654, -5.580966371388058, 16.960623916238546, 7.119216164108366, 44.55317447707057, -34.32406974956393, 12.180584434070624, -11.989863665250596, -0.3975350745022297, -10.918947253841907, -2.356356929987669, -11.735896256752312, -20.07651660591364, -11.734714994905517]| 11.9817962646484375|      4.00000000|[2689, 384, 0, 192]                                                        | | GPS sucess | actual_k=2
      97|[-61.96107867732644, -15.960787891410291, 31.7589174490422, 47.248088359832764, 5.605995923280716, 1.660149348899722, 1.1364724216982722, 21.148098304867744, -36.71993083320558, -6.136290270180325, 17.07887939736247, 7.078498491551727, 44.44496324285865, -33.20637096092105, 13.980674866237678, -12.250760407594498, -1.4705889113247395, -11.40959132136777, -0.6763259880244732, -12.096592006273568, -21.052023209631443, -12.96185506391339]| 11.9787244796752930|      8.00000000|[2717, 388, 0, 194]                                                        | | GPS sucess | actual_k=2
      98|[-63.273657236248255, -19.487222551368177, 32.98015773110092, 48.19335150718689, 8.738378793001175, 0.4859680067747831, 1.6552183805033565, 24.210031107068062, -35.521016424521804, -4.725540357918362, 16.960931207984686, 5.758890041615814, 43.477169539779425, -34.30273533985019, 16.2152298722649, -13.070039780286606, -2.9282806999981403, -11.814773325342685, 2.2712927348911762, -12.141585496254265, -22.611135758459568, -13.436262319562957]| 11.9774131774902344|     16.00000000|[2745, 392, 0, 196]                                                        | | GPS sucess | actual_k=2
      99|[-69.16054478660226, -16.74632108118385, 32.79902437143028, 52.92099738121033, 6.535676747560501, -2.5294805634766817, -0.2135885776951909, 30.194548681378365, -36.44391674362123, -3.79930462250195, 17.262626733630896, 6.450376936700195, 41.49858441576362, -38.853485595434904, 15.311019423999824, -10.251083643583115, -6.170134413987398, -14.735236172098666, 8.838139105588198, -7.939402726478875, -20.691724337637424, -17.798041532514617]| 11.9671897888183594|     32.00000000|[2773, 396, 0, 198]                                                        | | GPS sucess | actual_k=2
     100|[-69.16054478660226, -16.74632108118385, 32.79902437143028, 52.92099738121033, 6.535676747560501, -2.5294805634766817, -0.2135885776951909, 30.194548681378365, -36.44391674362123, -3.79930462250195, 17.262626733630896, 6.450376936700195, 41.49858441576362, -38.853485595434904, 15.311019423999824, -10.251083643583115, -6.170134413987398, -14.735236172098666, 8.838139105588198, -7.939402726478875, -20.691724337637424, -17.798041532514617]| 11.9671897888183594|     16.00000000|[2801, 400, 0, 200]                                                        |  | used linear model with 33 points | actual_k=2
     101|[-71.15064791217446, -15.144799946807325, 31.6224066298455, 54.44255018234253, 5.245215445756912, -1.1635671723634005, 4.810304778628051, 32.72492606937885, -32.70334214530885, 0.9771708070329623, 14.318506326526403, 11.703707644250244, 45.36272254213691, -38.4473271779716, 20.89613819459919, -6.8121311975992285, -13.52278457954526, -13.91385454358533, 8.423410553485155, -11.313400414772332, -18.544279135763645, -20.71519751357846]| 11.9579448699951172|     32.00000000|[2829, 404, 0, 202]                                                        | | GPS sucess | actual_k=2
     102|[-70.6617395915091, -24.748924016021192, 40.88487878255546, 53.209643483161926, 14.032087355852127, 13.942714108154178, -4.629434448666871, 43.25306709110737, -29.155954306945205, 1.6914743005327182, 17.82271632179618, 19.213046499993652, 44.66092863306403, -33.51374248787761, 21.23280412296299, -7.358091147092637, -11.911340463906527, -12.987118665594608, 14.235768932849169, -11.394243870861828, -15.918814219534397, -7.014757106779143]| 11.9554529190063477|     64.00000000|[2857, 408, 0, 204]                                                        | | GPS sucess | actual_k=2
     103|[-70.6617395915091, -24.748924016021192, 40.88487878255546, 53.209643483161926, 14.032087355852127, 13.942714108154178, -4.629434448666871, 43.25306709110737, -29.155954306945205, 1.6914743005327182, 17.82271632179618, 19.213046499993652, 44.66092863306403, -33.51374248787761, 21.23280412296299, -7.358091147092637, -11.911340463906527, -12.987118665594608, 14.235768932849169, -11.394243870861828, -15.918814219534397, -7.014757106779143]| 11.9554529190063477|     32.00000000|[2885, 412, 0, 206]                                                        |  | used linear model with 33 points | actual_k=2
