k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|32160.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9667588323354721, -0.9954119180329144, -0.8975330963730812, -0.9342597872018814, -0.9688658192753792, -0.9402261562645435, -0.9960381290875375, -0.976328844204545, -1.0916258692741394, -0.9529539979994297, -0.9378407336771488, -0.9692413806915283, -0.9659313522279263, -0.9824124053120613, -0.886102132499218, -0.9532025568187237, -0.8871380388736725, -1.0088712498545647, -0.9751572944223881, -0.9975891564972699, -0.990609573200345, -1.0466747879981995, -1.0463381558656693, -0.9365772381424904, -0.9887613970786333, -0.9348937794566154, -0.8522481173276901, -1.0397538766264915, -0.9824777022004128, -1.058053620159626, -0.9754290375858545, -0.9661610946059227, -1.0675673931837082, -0.9938660282641649, -1.0742258429527283, -0.9704843256622553, -1.0021432428620756, -1.0265487097203732, -1.078254796564579, -0.9499206207692623, -1.069368027150631, -1.0847187042236328, -0.9901495138183236, -0.9445806555449963, -0.9442273080348969, -1.0512170009315014, -1.020463403314352, -0.985772049985826, -1.060800727456808, -0.9838183652609587, -0.9995825904770754, -0.9284292012453079, -0.9253454878926277, -1.069738358259201, -0.9609788954257965, -0.9778706002980471, -1.0024007074534893, -1.0360639803111553, -0.9593149460852146, -1.0176747236400843, -1.0381989181041718, -0.8838525786995888, -1.0134685449302197, -1.014686287380755, -0.978551410138607, -0.985906332731247, -1.054213996976614, -1.0682156682014465, -0.9624750688672066, -1.0195639822632074, -1.0209965240210295, -1.0059356996789575, -1.023120941594243, -1.0057301316410303, -0.9540067799389362, -0.9134172946214676, -1.019039086997509, -0.981856083497405, -1.0463502407073975, -1.0006374141084962, -0.9893203638494015, -1.0105391824617982, -0.9607450403273106, -0.9785930663347244, -1.0126961702480912, -1.0415228456258774, -1.0598166808485985, -1.0193023066967726, -1.0860806703567505, -1.0816046819090843, -1.0793480947613716, -0.968712143599987, -0.9711301755160093, -1.0000803077491582, -0.9676849395036697, -0.9345061555504799, -1.00079688441474, -0.9734133705496788]|32036.8359375000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
      69|[-0.1236723008299955, 1.9868201719344722, -1.748125604066848, -1.1083182168335903, 2.380299998163649, -1.6788583558983214, -1.6455802927568584, 1.989309004117549, -2.700626014442873, -0.4914599749388566, -1.122586432040478, -1.936076818154592, -1.757369796600185, 2.49264430284498, -2.041925396147131, -0.7473205457531894, -1.0132648538232507, -1.581044248598238, -1.805673422304789, 3.1002894717912763, -1.501889521139092, -1.2148172392320458, 2.1612857593501307, -0.9610982428475703, -0.0766572969519954, 0.2833029987127768, 3.8495194624874998, 0.2576311511567306, -0.5365216528243866, 0.0311629613807087, 0.0304081171506255, -1.0311309409899487, -1.6696049108339455, -0.9943357390530929, 0.0700376072692528, -1.996548202499985, -0.390902435848644, -0.5692900384112126, -0.0178425495344261, 0.5787679771664017, -0.2353263833872008, -1.8100299202005319, -0.9719562850507993, -0.528260076852704, -2.1001057142675372, -1.2696172878578074, 0.3377134267092456, -0.719092811135778, -1.0706946268915891, 1.178702523917061, 0.1275153629309899, -0.2251114554449012, -1.2296678425281193, -0.2899449360571649, -0.9925639787692246, 1.0143279723825456, -0.426787692029877, -1.5848849575371051, 2.8147244093240706, -2.328455503945834, -0.4444507701516138, -0.5875938247142894, -1.9796539321078421, 0.1914465838227584, 1.6777122676359686, -1.5131949787689418, -1.5909591084399066, 2.1619492006278658, -1.1773630961099193, -0.8817051490820291, 2.317131099004244, -0.3138258162887665, -1.8334597008822455, 3.0259027203097437, -1.4529251805151875, -1.02950566648457, -0.9693809438709939, -1.904204428089633, -1.5029680282259554, 1.8101472088732118, 2.5324275854554106, -0.4741193703140776, -0.4945993332153343, -1.5969881561516148, -0.7839496022153181, 0.1794229739165405, -1.6199051310387327, 0.3405677656490325, -0.0780932871537537, -3.411481244149735, 0.4064935493624912, 0.8706948379885708, 2.265500072138397, 0.4004466285223943, -0.8391442890705979, -1.263692237800519, 3.152744210066302, -0.3070761001375493]|14949.5859375000000000|      2.00000000|[5214, 824, 0, 412]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      70|[-0.1347681021983512, 2.001692652118312, -1.7574230513459437, -1.116109484075873, 2.3743134096222307, -1.6828145303762563, -1.6473477605806692, 1.9898262639351194, -2.6977852468283294, -0.4863092763478329, -1.1151869936257552, -1.9265328525839633, -1.745824085403226, 2.5060147189721254, -2.0269374170628778, -0.7309482227169956, -0.9957636150897207, -1.5626879998618564, -1.7867509592453636, 3.11947789822627, -1.4827435332111782, -1.196027102209312, 2.179404640039275, -0.943965159653076, -0.0608209705465894, 0.2975377697334872, 3.861856462596755, 0.2677850408127975, -0.5288232053808417, 0.036148644978333, 0.032440575001499, -1.0322736045218854, -1.6741244618950393, -1.0024123965941891, 0.0648838655817165, -2.0121873120369904, -0.4104980085735824, -0.5929248055710322, -0.0455727741885046, 0.5469130570771569, -0.2713078112653422, -1.8501119688252858, -1.016085258087804, -0.5763544910272608, -2.152056467002675, -1.3252879888251192, 0.2784860122800579, -0.7816874633116814, -1.1364415601134061, 1.1100428681672632, 0.0562061019069917, -0.2987848378463676, -1.3053988070695546, -0.367407363375261, -1.0714137936014352, 0.9344510577621461, 1.5337447348042295, -1.665680074259689, 2.7340605196775405, -2.408583570187575, -0.5236331416487681, -0.665418037325011, -2.0557076707018975, 0.1175725572858168, 1.6064210668193373, -1.5815095906807155, -1.65591603424929, 2.100714868006768, -1.2345297321000621, -0.9344825921631696, 2.269036830116009, -0.3569745238872143, -1.8714362713096633, 2.9932846968546007, -1.480042919015425, -1.0510306993028875, -0.9852749694351877, -1.914488188816085, -1.5077264025258095, 1.8107599856579037, 2.5381825484845866, -0.463531429390208, -0.4795735256707453, -1.578011303853832, -0.7616061808604282, 0.2044447430229286, -1.5930032284078075, 0.3684352244097708, -0.0502977469848723, -3.3849246591656708, 0.4305077596909509, 0.8907199180584704, 2.279938818635432, 0.4075441503192169, -0.8413079705050653, -1.2772097218693896, 3.1256000201423, -0.3503080307212647]|14864.1708984375000000|      4.00000000|[5253, 830, 0, 415]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      71|[-0.1347681021983512, 2.001692652118312, -1.7574230513459437, -1.116109484075873, 2.3743134096222307, -1.6828145303762563, -1.6473477605806692, 1.9898262639351194, -2.6977852468283294, -0.4863092763478329, -1.1151869936257552, -1.9265328525839633, -1.745824085403226, 2.5060147189721254, -2.0269374170628778, -0.7309482227169956, -0.9957636150897207, -1.5626879998618564, -1.7867509592453636, 3.11947789822627, -1.4827435332111782, -1.196027102209312, 2.179404640039275, -0.943965159653076, -0.0608209705465894, 0.2975377697334872, 3.861856462596755, 0.2677850408127975, -0.5288232053808417, 0.036148644978333, 0.032440575001499, -1.0322736045218854, -1.6741244618950393, -1.0024123965941891, 0.0648838655817165, -2.0121873120369904, -0.4104980085735824, -0.5929248055710322, -0.0455727741885046, 0.5469130570771569, -0.2713078112653422, -1.8501119688252858, -1.016085258087804, -0.5763544910272608, -2.152056467002675, -1.3252879888251192, 0.2784860122800579, -0.7816874633116814, -1.1364415601134061, 1.1100428681672632, 0.0562061019069917, -0.2987848378463676, -1.3053988070695546, -0.367407363375261, -1.0714137936014352, 0.9344510577621461, 1.5337447348042295, -1.665680074259689, 2.7340605196775405, -2.408583570187575, -0.5236331416487681, -0.665418037325011, -2.0557076707018975, 0.1175725572858168, 1.6064210668193373, -1.5815095906807155, -1.65591603424929, 2.100714868006768, -1.2345297321000621, -0.9344825921631696, 2.269036830116009, -0.3569745238872143, -1.8714362713096633, 2.9932846968546007, -1.480042919015425, -1.0510306993028875, -0.9852749694351877, -1.914488188816085, -1.5077264025258095, 1.8107599856579037, 2.5381825484845866, -0.463531429390208, -0.4795735256707453, -1.578011303853832, -0.7616061808604282, 0.2044447430229286, -1.5930032284078075, 0.3684352244097708, -0.0502977469848723, -3.3849246591656708, 0.4305077596909509, 0.8907199180584704, 2.279938818635432, 0.4075441503192169, -0.8413079705050653, -1.2772097218693896, 3.1256000201423, -0.3503080307212647]|14864.1708984375000000|      2.00000000|[5367, 848, 0, 424]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      72|[-0.1325403879130967, 1.8392306113363373, -1.754377357374727, -1.074631815045445, 2.583540807660141, -1.5984742560423024, -1.6668447602616652, 2.031127261073143, -2.5958889161141037, -0.4831727348862609, -1.2037438197404098, -1.7531004875241107, -1.602285759378217, 2.3953359791263726, -1.9817561240223638, -0.8814359436833347, -1.029075894820756, -1.5943753563934764, -1.8347905520478882, 3.086291984067449, -1.4543164781056113, -1.2244341059398476, 2.092540831705401, -0.9664911910131062, -0.0653581687734883, 0.4343041438446628, 3.899347776709895, 0.312758645193882, -0.5363136195756044, -0.0779836550409312, -0.142412079336384, -0.9651338076092153, -1.6810277512466516, -1.0174064814292416, 0.0219652095603599, -1.9976191275345676, -0.4581671212559249, -0.5646824652596242, 0.0284955485892435, 0.6694522942187661, -0.1219174416116404, -1.8692659586767606, -0.9561539575073024, -0.6580909737071047, -1.9484180623949023, -1.094350388689316, 0.1201300162673702, -0.9275468389077278, -1.1034724168717622, 1.2247703727186738, 0.2172874308950669, -0.3740967891856124, -1.1846163870303776, -0.3060681936345842, -1.241429367103022, 0.9144663412126304, 1.5424440522669718, -1.6366609140635038, 2.6400946391047446, -2.3145482800059383, -0.6054675473093973, -0.6886571581660373, -1.9055415316952828, 0.1352401432696893, 1.549142202733663, -1.5065507149053783, -1.7466910695710025, 2.110583947112324, -1.4204600884833858, -1.1666520265913847, 2.2969641263521665, -0.4389707859607312, -1.9251902694402232, 3.0929582213535403, -1.3743171835894759, -1.066334272874033, -0.8515307147268976, -1.8151549919376517, -1.6708121314095528, 1.8863621967160435, 2.783874980411314, -0.2362596192162196, -0.504024317670443, -1.670952133548103, -0.7667912159177941, 0.1151737191534141, -1.5770239607510044, 0.3607780326936363, -0.1367323869752021, -3.372321932236781, 0.3379421635872827, 0.8249414539795672, 2.2315965348202864, 0.4586975717211944, -0.8114437449684805, -1.3965728659094974, 2.994781384917004, -0.37268234963389]|14287.2578125000000000|      4.00000000|[5444, 860, 0, 430]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      73|[-0.1325403879130967, 1.8392306113363373, -1.754377357374727, -1.074631815045445, 2.583540807660141, -1.5984742560423024, -1.6668447602616652, 2.031127261073143, -2.5958889161141037, -0.4831727348862609, -1.2037438197404098, -1.7531004875241107, -1.602285759378217, 2.3953359791263726, -1.9817561240223638, -0.8814359436833347, -1.029075894820756, -1.5943753563934764, -1.8347905520478882, 3.086291984067449, -1.4543164781056113, -1.2244341059398476, 2.092540831705401, -0.9664911910131062, -0.0653581687734883, 0.4343041438446628, 3.899347776709895, 0.312758645193882, -0.5363136195756044, -0.0779836550409312, -0.142412079336384, -0.9651338076092153, -1.6810277512466516, -1.0174064814292416, 0.0219652095603599, -1.9976191275345676, -0.4581671212559249, -0.5646824652596242, 0.0284955485892435, 0.6694522942187661, -0.1219174416116404, -1.8692659586767606, -0.9561539575073024, -0.6580909737071047, -1.9484180623949023, -1.094350388689316, 0.1201300162673702, -0.9275468389077278, -1.1034724168717622, 1.2247703727186738, 0.2172874308950669, -0.3740967891856124, -1.1846163870303776, -0.3060681936345842, -1.241429367103022, 0.9144663412126304, 1.5424440522669718, -1.6366609140635038, 2.6400946391047446, -2.3145482800059383, -0.6054675473093973, -0.6886571581660373, -1.9055415316952828, 0.1352401432696893, 1.549142202733663, -1.5065507149053783, -1.7466910695710025, 2.110583947112324, -1.4204600884833858, -1.1666520265913847, 2.2969641263521665, -0.4389707859607312, -1.9251902694402232, 3.0929582213535403, -1.3743171835894759, -1.066334272874033, -0.8515307147268976, -1.8151549919376517, -1.6708121314095528, 1.8863621967160435, 2.783874980411314, -0.2362596192162196, -0.504024317670443, -1.670952133548103, -0.7667912159177941, 0.1151737191534141, -1.5770239607510044, 0.3607780326936363, -0.1367323869752021, -3.372321932236781, 0.3379421635872827, 0.8249414539795672, 2.2315965348202864, 0.4586975717211944, -0.8114437449684805, -1.3965728659094974, 2.994781384917004, -0.37268234963389]|14287.2578125000000000|      2.00000000|[5559, 878, 0, 439]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      74|[-0.1353238028208502, 1.837336322057912, -1.7551717499777109, -1.0741714916625775, 2.585358918011592, -1.5952429478521504, -1.6621885306278272, 2.0371803069308405, -2.5885032468379854, -0.4745510953141769, -1.1940118108287405, -1.7424092629267163, -1.5908087406717164, 2.407406264282742, -1.9693011542139045, -0.8688179868363822, -1.0165269471139373, -1.582135008009692, -1.823103395303587, 3.1046740676920503, -1.4444772357813782, -1.2158876818415347, 2.099553425265322, -0.9612472251228477, -0.0621095119064164, 0.4353407072671936, 3.897967027430262, 0.308768481167264, -0.5430907463833239, -0.08770941664077, -0.1552310640237123, -0.9811724303163438, -1.7003932798450794, -1.0401861696683392, -0.0042951384765253, -2.0274052467721098, -0.4915022258406188, -0.6015674660249478, -0.0119176746177534, 0.625555272656905, -0.1692310200384783, -1.919906120757287, -1.0100081473204394, -0.7150243618210802, -2.008273948198602, -1.1569507256582148, 0.0549839798212757, -0.9950198555870148, -1.173034606152749, 1.1533749159277498, 0.1443316139108903, -0.4483242489143302, 0.7782238124401424, -0.3819164154134538, -1.3176022330302415, 0.8383062753828765, 1.4666421954511568, -1.7117530509233976, 2.56606780115976, -2.387152317827231, -0.6762915967226015, -0.7573467205463512, -1.9717472940220002, 0.0718597528640343, 1.4889182507978949, -1.5613335227323741, -1.7996650924959026, 2.0616678531072163, -1.465058530054383, -1.2066988674975279, 2.2616736615932935, -0.4693327978255126, -1.9504880806950822, 3.072820276163468, -1.3892435463721926, -1.076045258109903, -0.8560745523524309, -1.8146361449135835, -1.6653956231111855, 1.8964463414871426, 2.798327179862939, -0.2178131793390672, -0.4820364678239607, -1.6459596265970093, -0.7394197423073929, 0.1442043979472021, -1.5471531563517524, 0.390565195012462, -0.1080627968447537, -3.345919596622815, 0.3608060880906091, 0.8428685269218241, 2.2430550788808743, 0.4620166242348832, -0.8180806038862533, -1.4151337988586827, 2.9621700707096887, -0.4216350185391482]|14190.5859375000000000|      4.00000000|[5573, 880, 0, 440]                                                        | | GPS sucess | actual_k=2
      75|[-0.1353238028208502, 1.837336322057912, -1.7551717499777109, -1.0741714916625775, 2.585358918011592, -1.5952429478521504, -1.6621885306278272, 2.0371803069308405, -2.5885032468379854, -0.4745510953141769, -1.1940118108287405, -1.7424092629267163, -1.5908087406717164, 2.407406264282742, -1.9693011542139045, -0.8688179868363822, -1.0165269471139373, -1.582135008009692, -1.823103395303587, 3.1046740676920503, -1.4444772357813782, -1.2158876818415347, 2.099553425265322, -0.9612472251228477, -0.0621095119064164, 0.4353407072671936, 3.897967027430262, 0.308768481167264, -0.5430907463833239, -0.08770941664077, -0.1552310640237123, -0.9811724303163438, -1.7003932798450794, -1.0401861696683392, -0.0042951384765253, -2.0274052467721098, -0.4915022258406188, -0.6015674660249478, -0.0119176746177534, 0.625555272656905, -0.1692310200384783, -1.919906120757287, -1.0100081473204394, -0.7150243618210802, -2.008273948198602, -1.1569507256582148, 0.0549839798212757, -0.9950198555870148, -1.173034606152749, 1.1533749159277498, 0.1443316139108903, -0.4483242489143302, 0.7782238124401424, -0.3819164154134538, -1.3176022330302415, 0.8383062753828765, 1.4666421954511568, -1.7117530509233976, 2.56606780115976, -2.387152317827231, -0.6762915967226015, -0.7573467205463512, -1.9717472940220002, 0.0718597528640343, 1.4889182507978949, -1.5613335227323741, -1.7996650924959026, 2.0616678531072163, -1.465058530054383, -1.2066988674975279, 2.2616736615932935, -0.4693327978255126, -1.9504880806950822, 3.072820276163468, -1.3892435463721926, -1.076045258109903, -0.8560745523524309, -1.8146361449135835, -1.6653956231111855, 1.8964463414871426, 2.798327179862939, -0.2178131793390672, -0.4820364678239607, -1.6459596265970093, -0.7394197423073929, 0.1442043979472021, -1.5471531563517524, 0.390565195012462, -0.1080627968447537, -3.345919596622815, 0.3608060880906091, 0.8428685269218241, 2.2430550788808743, 0.4620166242348832, -0.8180806038862533, -1.4151337988586827, 2.9621700707096887, -0.4216350185391482]|14190.5859375000000000|      2.00000000|[5688, 898, 0, 449]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      76|[-0.2020027142683752, 1.7646660634762736, -1.832645360617283, -1.1553543365994252, 2.501471087634967, -1.6809174274559178, -1.7488133466878935, 1.950363183934987, -2.674829182857406, -0.5597732576204857, 0.7748777832493234, -1.8238520735217518, -1.6697003234587533, 2.331429654099026, -2.042052959400176, -0.9380858632826293, -1.0820994249910774, -1.6438452241146764, -1.8808261575306453, 3.051025133923778, -1.4940019900671906, -1.2612712246176425, 2.058297429634104, -0.9984174676410342, -0.0911349548046898, 0.4061163524934338, 3.8725586104437966, 0.28704565778584, -0.561274843867078, -0.1025160877088423, -0.1668340320012361, -0.98975590428932, -1.7061500910839047, -1.0433159967598096, -0.0050027984633268, -2.02589906964568, -0.487992503656229, -0.5962649804807133, -0.0050323006528477, 0.6338158831702941, -0.159799355206542, -1.9095029579575113, -0.9988273227202793, -0.7032529855763564, -1.9960914721996041, -1.1445280848502881, 0.0674851413667907, -0.9825918233527037, -1.160820735269761, 1.1652447571829974, 0.1557391894809372, -0.4374851479872157, 0.788400570722029, -0.3724832921303656, -1.3089812966067014, 0.8460592941383422, 1.4734843946984872, -1.705851816698959, 2.5710105344885497, -2.383173238401896, -0.6732692437905805, -0.7552624653278454, -1.9705712635305215, 0.0721681404567021, 1.4884096759125787, -1.562598970319149, -1.801618679199069, 2.059102661514195, -1.4681519119323716, -1.2102311421237233, 2.2577966001741046, -0.4734568832443926, -1.9547590002937212, 3.068503833517382, -1.3935044626350577, -1.0801513215056415, -0.8599296969574715, -1.8181491807436938, -1.6684819274032683, 1.893863054063666, 2.7963130108591248, -0.2192042362641256, -0.4827645273258135, -1.646000990226871, -0.7387690538254101, 0.1455319198133895, -1.5451869041272326, 0.3931068024910955, -0.1050369447009892, -3.3425308874669724, 0.3644033706623272, 0.8464845071912115, 2.2464615173917393, 0.4649440665489865, -0.8159457543360508, -1.4141522855642914, 2.9461415137369467, -0.4242464805659827]|14076.7363281250000000|      4.00000000|[5714, 902, 0, 451]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      77|[-0.2020027142683752, 1.7646660634762736, -1.832645360617283, -1.1553543365994252, 2.501471087634967, -1.6809174274559178, -1.7488133466878935, 1.950363183934987, -2.674829182857406, -0.5597732576204857, 0.7748777832493234, -1.8238520735217518, -1.6697003234587533, 2.331429654099026, -2.042052959400176, -0.9380858632826293, -1.0820994249910774, -1.6438452241146764, -1.8808261575306453, 3.051025133923778, -1.4940019900671906, -1.2612712246176425, 2.058297429634104, -0.9984174676410342, -0.0911349548046898, 0.4061163524934338, 3.8725586104437966, 0.28704565778584, -0.561274843867078, -0.1025160877088423, -0.1668340320012361, -0.98975590428932, -1.7061500910839047, -1.0433159967598096, -0.0050027984633268, -2.02589906964568, -0.487992503656229, -0.5962649804807133, -0.0050323006528477, 0.6338158831702941, -0.159799355206542, -1.9095029579575113, -0.9988273227202793, -0.7032529855763564, -1.9960914721996041, -1.1445280848502881, 0.0674851413667907, -0.9825918233527037, -1.160820735269761, 1.1652447571829974, 0.1557391894809372, -0.4374851479872157, 0.788400570722029, -0.3724832921303656, -1.3089812966067014, 0.8460592941383422, 1.4734843946984872, -1.705851816698959, 2.5710105344885497, -2.383173238401896, -0.6732692437905805, -0.7552624653278454, -1.9705712635305215, 0.0721681404567021, 1.4884096759125787, -1.562598970319149, -1.801618679199069, 2.059102661514195, -1.4681519119323716, -1.2102311421237233, 2.2577966001741046, -0.4734568832443926, -1.9547590002937212, 3.068503833517382, -1.3935044626350577, -1.0801513215056415, -0.8599296969574715, -1.8181491807436938, -1.6684819274032683, 1.893863054063666, 2.7963130108591248, -0.2192042362641256, -0.4827645273258135, -1.646000990226871, -0.7387690538254101, 0.1455319198133895, -1.5451869041272326, 0.3931068024910955, -0.1050369447009892, -3.3425308874669724, 0.3644033706623272, 0.8464845071912115, 2.2464615173917393, 0.4649440665489865, -0.8159457543360508, -1.4141522855642914, 2.9461415137369467, -0.4242464805659827]|14076.7363281250000000|      2.00000000|[5826, 920, 0, 460]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      78|[-0.1845512100229748, 1.7829944712556096, -1.8139225358649522, -1.1366849939772643, 2.5196726809446077, -1.6635651574934878, -1.7326602327713772, 1.964998121914268, -2.6620015610845207, -0.5490131430922469, 0.7833382276475478, -1.8178963476134724, -1.666428167227648, 2.331864681538406, -2.044584231992199, -0.9436891161927069, -1.0908577417389216, -1.655819979789277, -1.896057901916901, 3.0325157981078714, -1.5157904493383831, -1.2863221329447452, 2.030018080426226, -1.0298747651449824, -0.1257040804272007, 0.3685162822553204, 3.8320224191293377, 0.2436812558791113, -0.6073472896769192, -0.151164985267293, -0.2179171944281847, -1.0431213695429116, -1.761636930348536, -1.1007551302847043, -0.0642178002252401, -2.0867069794621833, -0.5502046132219638, -0.6596876156783528, -0.0694676336663822, 0.5685690552698844, -0.2256538375592756, -1.9757594438369326, -1.0652790808665653, 1.2641098951304306, -2.062313141515896, -1.2103260619997747, 0.0023142795861473, -1.0469348585738034, -1.224138667458272, 1.1031450284496962, 0.0950458733193046, -0.4965894788249423, 0.7310614575163576, -0.4278880073703673, -1.3622902156788526, 0.794999101851374, 1.4248166881493196, -1.7519931543022895, 2.5275188915663866, -2.423903103833682, -0.7111371773023145, -0.7901809188722236, -2.0024659548189927, 0.0433575425005215, 1.462728908540328, -1.585119432370183, -1.820964266318529, 2.0429299562959993, -1.4811709260822759, -1.1957352040387037, 2.250955416999703, -0.4773114942015979, -1.955721353488785, 3.0703190852906053, -1.3890472100692863, -1.0732092332555707, -0.8506821005818272, -1.8067981662562485, -1.655252941922304, 1.9042876186562063, 2.8125252339568068, -0.2019363869677941, -0.464765764897053, -1.6276222817152801, -0.7203881883707364, 0.1635097777756402, -1.528045154044859, 0.4089508625991611, -0.0909811906429262, -3.3307836250263505, 0.3732918509158448, 0.851933274175257, 2.2478584755258764, 0.46164543467973, -0.8246159605177558, -1.4289027652848243, 2.9245688400436474, -0.4534169937190589]|14053.2080078125000000|      4.00000000|[5925, 936, 0, 468]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
