k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5713071823120117, 0.0061253001913428, -0.4481361210346222, 0.1482601910829544, -0.013623739592731, -0.01000308804214, -0.3104247152805328, -0.0407468117773533, 0.2595320343971252, 0.0521899051964283, -0.1013862565159798, 0.1674708425998688, 0.1796717196702957, 0.0246664863079786, 0.0360099412500858, 0.0792761147022247, -0.0521924868226051, 0.0923516303300858, 0.1864609122276306, -0.1850891262292862, 0.1497306078672409, -0.1893572360277176]| 14.1407546997070312|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
      52|[-60.529247641563416, -35.964481321163476, 11.986041314899921, 50.91811365634203, -38.35778365563601, -23.044611716642976, 20.019508314086124, -11.993120450526476, -36.18846746906638, 46.46875121071935, -11.049119211733341, 1.7035849392414093, 13.741352885961533, 53.813822011463344, -20.849045740440488, 28.558711998164654, -30.837467718869448, 30.46922869235277, -9.626743242144585, -15.317861184477806, -9.780101804062724, 8.656009593978524]| 11.9712734222412109|     16.00000000|[2913, 416, 0, 52]                                                         | | GPS sucess | actual_k=8
      53|[-63.36659634113312, -32.95086404401809, 16.26668668538332, 52.258940644562244, -40.54234872292727, -24.416578197851777, 18.150725793791935, -11.117615479975939, -36.51145088300109, 51.12062479928136, -14.525596357882023, 3.60000804066658, 16.34585103392601, 55.5198167366907, -22.386079059913754, 23.240405075252056, -33.95021300390363, 24.967247433960438, -11.77884428203106, -12.98938475549221, -15.232003239914775, 8.271614858880639]| 11.9673528671264648|     32.00000000|[2969, 424, 0, 53]                                                         | | GPS sucess | actual_k=8
      54|[-68.50861084461212, -34.48865362722427, 13.069415099918842, 56.74928707629442, -33.34622226189822, -20.718150759115815, 19.899119448615238, -8.581712502986193, -30.65490686520934, 49.66519333794713, -25.285985685884953, 14.115764647722244, 10.750601381063461, 67.31615958642215, -9.578678356483579, 18.76667308062315, -45.66275744512677, 26.241864271461964, -8.813690826296806, -23.550471410155296, -16.443468598648906, 11.613289901986718]| 11.9584598541259766|     64.00000000|[3025, 432, 0, 54]                                                         | | GPS sucess | actual_k=8
      55|[-68.50861084461212, -34.48865362722427, 13.069415099918842, 56.74928707629442, -33.34622226189822, -20.718150759115815, 19.899119448615238, -8.581712502986193, -30.65490686520934, 49.66519333794713, -25.285985685884953, 14.115764647722244, 10.750601381063461, 67.31615958642215, -9.578678356483579, 18.76667308062315, -45.66275744512677, 26.241864271461964, -8.813690826296806, -23.550471410155296, -16.443468598648906, 11.613289901986718]| 11.9584598541259766|     32.00000000|[3081, 440, 0, 55]                                                         |  | used linear model with 65 points | actual_k=8
      56|[-68.47853638604283, -44.728596177883446, 6.041514404118061, 58.72134882956743, -33.412322516553104, -16.397894049063325, 27.39757211203687, -0.8550789542496204, -19.096028920263052, 45.47733571007848, -26.807596541941166, 20.34907963871956, 10.92918674647808, 72.3437045617029, -10.862908350303769, 10.083538047969341, -43.287220526486635, 13.530425138771534, -10.606899425387383, -25.2999659627676, -16.79905047826469, 1.3601313326507807]| 11.9482622146606445|     64.00000000|[3137, 448, 0, 56]                                                         | | GPS sucess | actual_k=8
      57|[-80.60953785851598, -43.788569000549614, 7.482648022472858, 67.99951846152544, -22.824381346814334, 21.787664270028472, 39.538407874060795, -6.699891347438097, -4.476722355931997, 60.42611100152135, -23.775297977030277, 22.80267933011055, 18.05974380671978, 64.74507937859744, -21.647672640159726, 24.334986679255962, -66.19568495824933, 20.723192758858204, -6.283504173159599, -31.40559969842434, -18.03153362683952, 13.017854759469628]| 11.9209356307983398|    128.00000000|[3193, 456, 0, 57]                                                         | | GPS sucess | actual_k=8
      58|[-80.60953785851598, -43.788569000549614, 7.482648022472858, 67.99951846152544, -22.824381346814334, 21.787664270028472, 39.538407874060795, -6.699891347438097, -4.476722355931997, 60.42611100152135, -23.775297977030277, 22.80267933011055, 18.05974380671978, 64.74507937859744, -21.647672640159726, 24.334986679255962, -66.19568495824933, 20.723192758858204, -6.283504173159599, -31.40559969842434, -18.03153362683952, 13.017854759469628]| 11.9209356307983398|     64.00000000|[3249, 464, 0, 58]                                                         |  | used linear model with 65 points | actual_k=8
      59|[-80.60953785851598, -43.788569000549614, 7.482648022472858, 67.99951846152544, -22.824381346814334, 21.787664270028472, 39.538407874060795, -6.699891347438097, -4.476722355931997, 60.42611100152135, -23.775297977030277, 22.80267933011055, 18.05974380671978, 64.74507937859744, -21.647672640159726, 24.334986679255962, -66.19568495824933, 20.723192758858204, -6.283504173159599, -31.40559969842434, -18.03153362683952, 13.017854759469628]| 11.9209356307983398|     32.00000000|[3305, 472, 0, 59]                                                         |  | used linear model with 65 points | actual_k=8
      60|[-79.96600695326924, -56.76217606384307, 9.415117271244526, 68.10691447556019, -12.693864340893924, 18.946781968697906, 31.518993926001713, -9.582237977534533, -1.8565930090844631, 54.30335499718785, -28.090937949717045, 18.01390340924263, 11.17177526652813, 59.135166506282985, -24.705021368339658, 36.92677306383848, -67.5502584464848, 20.333496756851673, -15.751621887087822, -45.66938887536526, -14.622059969231486, 11.12576694227755]| 11.9171342849731445|     64.00000000|[3361, 480, 0, 60]                                                         | | GPS sucess | actual_k=8
      61|[-79.96600695326924, -56.76217606384307, 9.415117271244526, 68.10691447556019, -12.693864340893924, 18.946781968697906, 31.518993926001713, -9.582237977534533, -1.8565930090844631, 54.30335499718785, -28.090937949717045, 18.01390340924263, 11.17177526652813, 59.135166506282985, -24.705021368339658, 36.92677306383848, -67.5502584464848, 20.333496756851673, -15.751621887087822, -45.66938887536526, -14.622059969231486, 11.12576694227755]| 11.9171342849731445|     32.00000000|[3417, 488, 0, 61]                                                         |  | used linear model with 65 points | actual_k=8
      62|[-84.8732225485146, -66.34162667114288, 2.4615869596600533, 73.7065214663744, -12.398389453999698, 20.443732475861907, 30.265299391699955, -11.15885080769658, -10.693236228078604, 59.12870289757848, -34.950503684580326, 18.416581571102142, 17.437383100390434, 67.67554507683963, -25.31792269833386, 42.53612422198057, -61.99994974210858, 18.276194758713245, -15.622489795088768, -39.6775990575552, -0.0224353354424238, 19.486252972856164]| 11.8963680267333984|     64.00000000|[3473, 496, 0, 62]                                                         | | GPS sucess | actual_k=8
      63|[-84.8732225485146, -66.34162667114288, 2.4615869596600533, 73.7065214663744, -12.398389453999698, 20.443732475861907, 30.265299391699955, -11.15885080769658, -10.693236228078604, 59.12870289757848, -34.950503684580326, 18.416581571102142, 17.437383100390434, 67.67554507683963, -25.31792269833386, 42.53612422198057, -61.99994974210858, 18.276194758713245, -15.622489795088768, -39.6775990575552, -0.0224353354424238, 19.486252972856164]| 11.8963680267333984|     32.00000000|[3529, 504, 0, 63]                                                         |  | used linear model with 65 points | actual_k=8
      64|[-84.8732225485146, -66.34162667114288, 2.4615869596600533, 73.7065214663744, -12.398389453999698, 20.443732475861907, 30.265299391699955, -11.15885080769658, -10.693236228078604, 59.12870289757848, -34.950503684580326, 18.416581571102142, 17.437383100390434, 67.67554507683963, -25.31792269833386, 42.53612422198057, -61.99994974210858, 18.276194758713245, -15.622489795088768, -39.6775990575552, -0.0224353354424238, 19.486252972856164]| 11.8963680267333984|     16.00000000|[3585, 512, 0, 64]                                                         |  | used linear model with 65 points | actual_k=8
      65|[-84.8732225485146, -66.34162667114288, 2.4615869596600533, 73.7065214663744, -12.398389453999698, 20.443732475861907, 30.265299391699955, -11.15885080769658, -10.693236228078604, 59.12870289757848, -34.950503684580326, 18.416581571102142, 17.437383100390434, 67.67554507683963, -25.31792269833386, 42.53612422198057, -61.99994974210858, 18.276194758713245, -15.622489795088768, -39.6775990575552, -0.0224353354424238, 19.486252972856164]| 11.8963680267333984|      8.00000000|[3641, 520, 0, 65]                                                         |  | used linear model with 65 points | actual_k=8
      66|[-84.8732225485146, -66.34162667114288, 2.4615869596600533, 73.7065214663744, -12.398389453999698, 20.443732475861907, 30.265299391699955, -11.15885080769658, -10.693236228078604, 59.12870289757848, -34.950503684580326, 18.416581571102142, 17.437383100390434, 67.67554507683963, -25.31792269833386, 42.53612422198057, -61.99994974210858, 18.276194758713245, -15.622489795088768, -39.6775990575552, -0.0224353354424238, 19.486252972856164]| 11.8963680267333984|      4.00000000|[3697, 528, 0, 66]                                                         |  | used linear model with 65 points | actual_k=8
      67|[-85.68512972071767, -66.84494945127517, 3.0360213592648506, 74.26279945671558, -12.355294595472515, 20.784516340121627, 29.984716308070347, -10.048362869769335, -10.70042960671708, 57.682775396853685, -37.05336580425501, 18.78408834338188, 17.762323066592216, 68.11734009813517, -24.60188959725201, 41.50853323191404, -62.72048579528928, 17.166296429932117, -15.5584040209651, -40.257384702563286, 0.6668425519019365, 20.61148245073855]| 11.8939094543457031|      8.00000000|[3753, 536, 0, 67]                                                         | | GPS sucess | actual_k=8
      68|[-85.68512972071767, -66.84494945127517, 3.0360213592648506, 74.26279945671558, -12.355294595472515, 20.784516340121627, 29.984716308070347, -10.048362869769335, -10.70042960671708, 57.682775396853685, -37.05336580425501, 18.78408834338188, 17.762323066592216, 68.11734009813517, -24.60188959725201, 41.50853323191404, -62.72048579528928, 17.166296429932117, -15.5584040209651, -40.257384702563286, 0.6668425519019365, 20.61148245073855]| 11.8939094543457031|      4.00000000|[3809, 544, 0, 68]                                                         |  | used linear model with 65 points | actual_k=8
      69|[-86.94593818858266, -67.20133399683982, 3.6972411945462227, 75.10490806400776, -12.203450406901538, 21.679724818095565, 30.315256339265034, -10.98531599715352, -10.756426229607314, 57.345475006848574, -38.40515825897455, 18.869854159653187, 18.911504670977592, 68.58890179824084, -25.790034281089902, 43.0670795366168, -62.75869647786021, 18.596221514046192, -16.341840974986553, -40.91543684899807, 0.4673720616847277, 21.01672158576548]| 11.8910474777221680|      8.00000000|[3865, 552, 0, 69]                                                         | | GPS sucess | actual_k=8
      70|[-87.64145972207189, -64.64608239848167, 4.965123184025288, 75.30937027931213, -10.19742628466338, 22.36934000812471, 27.487481576157734, -9.168465811759233, -8.505077257286757, 55.482055474072695, -38.16477229446173, 17.442048497498035, 18.98270972073078, 68.82899881433696, -23.858001934364438, 45.122511617839336, -61.67865542694926, 20.269470281898975, -16.347482413984835, -42.330209240317345, 2.1734727639704943, 23.923612931743264]| 11.8906068801879883|     16.00000000|[3921, 560, 0, 70]                                                         | | GPS sucess | actual_k=8
      71|[-88.80786182358861, -63.15196442324668, 4.577725388109684, 76.20995277166367, -18.737452949397266, 19.73124081455171, 28.94285772438161, -13.578749854117632, -10.35172952665016, 58.20678477361798, -33.86835076659918, 18.147161789238453, 19.49694998562336, 71.03750063013285, -19.48703263886273, 46.715625040233135, -55.19192818924785, 18.60390145331621, -18.661996574141085, -45.79652713239193, 6.407260777428746, 20.332086900249124]| 11.8892583847045898|     32.00000000|[3977, 568, 0, 71]                                                         | | GPS sucess | actual_k=8
      72|[-92.63227250054479, -54.11432385165244, 12.46056792885065, 77.21792596578598, -19.715041662566364, 15.659631317481399, 26.045395117951557, -23.025263030081987, -17.721859588753432, 63.52787594869733, -35.9937212690711, 32.87881500273943, 15.95912130177021, 76.43926693033427, -18.25549672730267, 50.82257675379515, -46.268896382302046, 17.51981658488512, -14.672078819014132, -41.14545129239559, 13.55444467253983, 24.55661187507212]| 11.8852386474609375|     64.00000000|[4033, 576, 0, 72]                                                         | | GPS sucess | actual_k=8
      73|[-92.63227250054479, -54.11432385165244, 12.46056792885065, 77.21792596578598, -19.715041662566364, 15.659631317481399, 26.045395117951557, -23.025263030081987, -17.721859588753432, 63.52787594869733, -35.9937212690711, 32.87881500273943, 15.95912130177021, 76.43926693033427, -18.25549672730267, 50.82257675379515, -46.268896382302046, 17.51981658488512, -14.672078819014132, -41.14545129239559, 13.55444467253983, 24.55661187507212]| 11.8852386474609375|     32.00000000|[4089, 584, 0, 73]                                                         |  | used linear model with 65 points | actual_k=8
      74|[-92.63227250054479, -54.11432385165244, 12.46056792885065, 77.21792596578598, -19.715041662566364, 15.659631317481399, 26.045395117951557, -23.025263030081987, -17.721859588753432, 63.52787594869733, -35.9937212690711, 32.87881500273943, 15.95912130177021, 76.43926693033427, -18.25549672730267, 50.82257675379515, -46.268896382302046, 17.51981658488512, -14.672078819014132, -41.14545129239559, 13.55444467253983, 24.55661187507212]| 11.8852386474609375|     16.00000000|[4145, 592, 0, 74]                                                         |  | used linear model with 65 points | actual_k=8
      75|[-96.20716335251927, -59.60568880755454, 14.326515771448612, 80.025406062603, -21.131343628279865, 11.453897064551711, 25.931643758667633, -26.722266394644976, -19.608744397293776, 64.96590178087354, -38.75404240936041, 31.464482970535755, 16.043924301862717, 73.90865684580058, -15.049542175605893, 50.14673983305693, -50.84458712860942, 13.636042542755604, -11.03198501560837, -46.97735856473446, 17.003232600167394, 19.19481692649424]| 11.8731899261474609|     32.00000000|[4201, 600, 0, 75]                                                         | | GPS sucess | actual_k=8
      76|[-101.37986804917455, -53.19907355029136, 14.810624070465565, 83.52502125501633, -20.418808008544147, 13.65487534366548, 33.14901522244327, -23.2927691526711, -32.277984395157546, 63.547371197491884, -32.6839649900794, 45.91741914302111, 14.335011214017868, 87.13297439645976, -14.958605052903295, 38.48003279417753, -50.47847665473819, 10.844469971954823, -14.353376121260226, -48.444291695952415, 16.263138057664037, 15.820904830470681]| 11.8665380477905273|     64.00000000|[4257, 608, 0, 76]                                                         | | GPS sucess | actual_k=8
      77|[-101.37986804917455, -53.19907355029136, 14.810624070465565, 83.52502125501633, -20.418808008544147, 13.65487534366548, 33.14901522244327, -23.2927691526711, -32.277984395157546, 63.547371197491884, -32.6839649900794, 45.91741914302111, 14.335011214017868, 87.13297439645976, -14.958605052903295, 38.48003279417753, -50.47847665473819, 10.844469971954823, -14.353376121260226, -48.444291695952415, 16.263138057664037, 15.820904830470681]| 11.8665380477905273|     32.00000000|[4313, 616, 0, 77]                                                         |  | used linear model with 65 points | actual_k=8
      78|[-101.37986804917455, -53.19907355029136, 14.810624070465565, 83.52502125501633, -20.418808008544147, 13.65487534366548, 33.14901522244327, -23.2927691526711, -32.277984395157546, 63.547371197491884, -32.6839649900794, 45.91741914302111, 14.335011214017868, 87.13297439645976, -14.958605052903295, 38.48003279417753, -50.47847665473819, 10.844469971954823, -14.353376121260226, -48.444291695952415, 16.263138057664037, 15.820904830470681]| 11.8665380477905273|     16.00000000|[4369, 624, 0, 78]                                                         |  | used linear model with 65 points | actual_k=8
      79|[-102.57331480458379, -56.760552880354226, 6.010495133697987, 86.26628321409225, -13.746126200072467, 12.885916894301772, 34.6613439663779, -21.965104658156633, -32.29555481253192, 64.41037933900952, -33.98380830138922, 45.80357425659895, 18.58549377322197, 85.722164045088, -12.19256711192429, 41.62107407301664, -52.67207134887576, 15.152868695557117, -14.96612933371216, -46.12759767472744, 12.844140769913793, 14.587044695392251]| 11.8618412017822266|     32.00000000|[4425, 632, 0, 79]                                                         | | GPS sucess | actual_k=8
      80|[-103.20139326527715, -62.673864838667214, 10.629842706024647, 86.27189949853346, -21.382840181700885, 11.44708008132875, 25.57243100251071, -20.361161787062883, -21.571148570161313, 63.95262702181935, -37.243482850492, 48.86074989289045, 20.656157225370407, 91.0843066079542, -8.247996808961034, 37.57339560240507, -51.23732663318515, 32.89961475878954, -15.214686186052859, -53.79364334046841, 15.134022476151586, 12.420008877292275]| 11.8585777282714844|     64.00000000|[4481, 640, 0, 80]                                                         | | GPS sucess | actual_k=8
      81|[-103.20139326527715, -62.673864838667214, 10.629842706024647, 86.27189949853346, -21.382840181700885, 11.44708008132875, 25.57243100251071, -20.361161787062883, -21.571148570161313, 63.95262702181935, -37.243482850492, 48.86074989289045, 20.656157225370407, 91.0843066079542, -8.247996808961034, 37.57339560240507, -51.23732663318515, 32.89961475878954, -15.214686186052859, -53.79364334046841, 15.134022476151586, 12.420008877292275]| 11.8585777282714844|     32.00000000|[4537, 648, 0, 81]                                                         |  | used linear model with 65 points | actual_k=8
      82|[-109.38524975255132, -60.53018831927329, 3.851102776825428, 92.06249455315992, -17.93430712353438, 25.433084910735488, 30.109804068459198, -9.19754846766591, -27.576325114350766, 66.59288151934743, -25.567023538053036, 51.780487947165966, 16.109580248594284, 89.04465592931956, -11.681528808549047, 38.11453544348478, -53.53631068393588, 35.10526914149523, -13.324506313540041, -52.40205191075802, 10.076442005112767, -1.7998531069606543]| 11.8540782928466797|     64.00000000|[4593, 656, 0, 82]                                                         | | GPS sucess | actual_k=8
      83|[-121.61002029851079, -61.33207475859672, -2.523756079375744, 102.73621491296217, -20.46297052036971, 31.05243200622499, 55.930799399269745, -26.10509927943349, -27.846417005639523, 80.2083695717156, -37.1450245603919, 67.01805775612593, 25.979654520750046, 72.08187593054026, -7.0585639495402575, 27.856762997806072, -61.15738059207797, 59.29545087367296, -18.803227455355227, -40.310136780142784, -4.018910167738795, -25.36856343410909]| 11.8348503112792969|    128.00000000|[4649, 664, 0, 83]                                                         | | GPS sucess | actual_k=8
      84|[-122.19614352658391, -47.83108389098197, 29.872903771698475, 96.87240294320509, 0.1235391842201352, 16.135156577453017, 56.66619113530032, 32.689696710556746, -71.77187782106921, 70.27597840502858, 10.718249060213566, 79.96463673561811, 20.798546999692917, 59.5972415311262, 4.6298372726887465, 38.74799071997404, -39.63683844730258, 34.81605786830187, -44.80261901114136, -2.5246944278478622, 7.959553958848119, -37.940342685207725]| 11.8205795288085938|    256.00000000|[4705, 672, 0, 84]                                                         | | GPS sucess | actual_k=8
      85|[-122.19614352658391, -47.83108389098197, 29.872903771698475, 96.87240294320509, 0.1235391842201352, 16.135156577453017, 56.66619113530032, 32.689696710556746, -71.77187782106921, 70.27597840502858, 10.718249060213566, 79.96463673561811, 20.798546999692917, 59.5972415311262, 4.6298372726887465, 38.74799071997404, -39.63683844730258, 34.81605786830187, -44.80261901114136, -2.5246944278478622, 7.959553958848119, -37.940342685207725]| 11.8205795288085938|    128.00000000|[4761, 680, 0, 85]                                                         |  | used linear model with 65 points | actual_k=8
      86|[-122.19614352658391, -47.83108389098197, 29.872903771698475, 96.87240294320509, 0.1235391842201352, 16.135156577453017, 56.66619113530032, 32.689696710556746, -71.77187782106921, 70.27597840502858, 10.718249060213566, 79.96463673561811, 20.798546999692917, 59.5972415311262, 4.6298372726887465, 38.74799071997404, -39.63683844730258, 34.81605786830187, -44.80261901114136, -2.5246944278478622, 7.959553958848119, -37.940342685207725]| 11.8205795288085938|     64.00000000|[4817, 688, 0, 86]                                                         |  | used linear model with 65 points | actual_k=8
      87|[-141.50192584469914, -40.61241924483329, 45.871367402374744, 108.9548356900923, -5.144960190169513, 12.722326701506972, 63.87738994206302, 19.555566232651472, -50.86769729433581, 60.510111171752214, 16.646453596651554, 82.87085860222578, 41.63627168536186, 54.72163499426097, -9.822767974808812, 34.91215192526579, -25.800713073462248, 36.974953122437, -43.87609586212784, -15.997169479727745, -19.61660456471145, -45.79872395657003]| 11.7876653671264648|    128.00000000|[4873, 696, 0, 87]                                                         | | GPS sucess | actual_k=8
      88|[-164.74797191098332, -21.495947000570595, 81.88509268313646, 119.64319876534864, 26.956560348160565, 8.466346209868789, 45.75801089848392, 18.611981850117445, -48.69124823389575, 22.783140499144793, -18.20322062820196, 108.96324675530195, 66.65568658709526, 56.09190763067454, 27.14461254887283, 47.97783624380827, -7.224501144140959, -23.629649691283703, -42.26284441445023, -30.242928490042686, 15.250052692368627, -70.9532745089382]| 11.7442798614501953|    256.00000000|[4929, 704, 0, 88]                                                         | | GPS sucess | actual_k=8
      89|[-164.74797191098332, -21.495947000570595, 81.88509268313646, 119.64319876534864, 26.956560348160565, 8.466346209868789, 45.75801089848392, 18.611981850117445, -48.69124823389575, 22.783140499144793, -18.20322062820196, 108.96324675530195, 66.65568658709526, 56.09190763067454, 27.14461254887283, 47.97783624380827, -7.224501144140959, -23.629649691283703, -42.26284441445023, -30.242928490042686, 15.250052692368627, -70.9532745089382]| 11.7442798614501953|    128.00000000|[4985, 712, 0, 89]                                                         |  | used linear model with 65 points | actual_k=8
      90|[-181.87593974545598, -64.31412708479911, 81.1925788000226, 135.95545081002638, 55.48812124598771, -18.390324169769883, -4.934452022658661, 33.394460182636976, -55.05409889994189, 7.681311924010515, 20.263534285128117, 127.14079421013594, 87.54278489947319, 66.06084550451487, 15.367879150435328, 67.87299310415983, -13.625602256506681, 9.384537167847157, -60.25691065285355, -38.00539492070675, -23.92052531056106, -39.428955813869834]| 11.6722517013549805|    256.00000000|[5041, 720, 0, 90]                                                         | | GPS sucess | actual_k=8
      91|[-181.87593974545598, -64.31412708479911, 81.1925788000226, 135.95545081002638, 55.48812124598771, -18.390324169769883, -4.934452022658661, 33.394460182636976, -55.05409889994189, 7.681311924010515, 20.263534285128117, 127.14079421013594, 87.54278489947319, 66.06084550451487, 15.367879150435328, 67.87299310415983, -13.625602256506681, 9.384537167847157, -60.25691065285355, -38.00539492070675, -23.92052531056106, -39.428955813869834]| 11.6722517013549805|    128.00000000|[5097, 728, 0, 91]                                                         |  | used linear model with 65 points | actual_k=8
      92|[-186.38499011471868, -114.05019199568778, 113.30355978757143, 137.12222401006147, 95.80493566859514, -29.23847728408873, -7.480783905135468, 58.683474998921156, -61.989108856301755, -0.8111416511237621, -7.4605143293738365, 142.3551248833537, 58.24291917681694, 85.85216439794749, -4.55124163813889, 97.62676202505827, -12.560859572142363, 54.885193295776844, -80.09288820717484, 13.16412641108036, -33.413576839491725, -49.01759030483663]| 11.6254978179931641|    256.00000000|[5153, 736, 0, 92]                                                         | | GPS sucess | actual_k=8
      93|[-186.38499011471868, -114.05019199568778, 113.30355978757143, 137.12222401006147, 95.80493566859514, -29.23847728408873, -7.480783905135468, 58.683474998921156, -61.989108856301755, -0.8111416511237621, -7.4605143293738365, 142.3551248833537, 58.24291917681694, 85.85216439794749, -4.55124163813889, 97.62676202505827, -12.560859572142363, 54.885193295776844, -80.09288820717484, 13.16412641108036, -33.413576839491725, -49.01759030483663]| 11.6254978179931641|    128.00000000|[5209, 744, 0, 93]                                                         |  | used linear model with 65 points | actual_k=8
      94|[-186.38499011471868, -114.05019199568778, 113.30355978757143, 137.12222401006147, 95.80493566859514, -29.23847728408873, -7.480783905135468, 58.683474998921156, -61.989108856301755, -0.8111416511237621, -7.4605143293738365, 142.3551248833537, 58.24291917681694, 85.85216439794749, -4.55124163813889, 97.62676202505827, -12.560859572142363, 54.885193295776844, -80.09288820717484, 13.16412641108036, -33.413576839491725, -49.01759030483663]| 11.6254978179931641|     64.00000000|[5265, 752, 0, 94]                                                         |  | used linear model with 65 points | actual_k=8
      95|[-193.65351428464055, -146.32074558455497, 107.04000664502382, 145.83734051091596, 79.43341848719865, -21.79663854278624, -2.6862911835778505, 43.79152534529567, -43.04965763865039, 17.08144410327077, 5.419985510408878, 130.04634898155928, 51.36937972903252, 75.90207589697093, -12.82518363185227, 92.88639747351408, -9.206667553633451, 60.750804372131824, -60.288076729513705, 3.2841167598962784, -45.266319988295436, -50.233878871425986]| 11.6124038696289062|    128.00000000|[5321, 760, 0, 95]                                                         | | GPS sucess | actual_k=8
      96|[-193.65351428464055, -146.32074558455497, 107.04000664502382, 145.83734051091596, 79.43341848719865, -21.79663854278624, -2.6862911835778505, 43.79152534529567, -43.04965763865039, 17.08144410327077, 5.419985510408878, 130.04634898155928, 51.36937972903252, 75.90207589697093, -12.82518363185227, 92.88639747351408, -9.206667553633451, 60.750804372131824, -60.288076729513705, 3.2841167598962784, -45.266319988295436, -50.233878871425986]| 11.6124038696289062|     64.00000000|[5377, 768, 0, 96]                                                         |  | used linear model with 65 points | actual_k=8
      97|[-193.65351428464055, -146.32074558455497, 107.04000664502382, 145.83734051091596, 79.43341848719865, -21.79663854278624, -2.6862911835778505, 43.79152534529567, -43.04965763865039, 17.08144410327077, 5.419985510408878, 130.04634898155928, 51.36937972903252, 75.90207589697093, -12.82518363185227, 92.88639747351408, -9.206667553633451, 60.750804372131824, -60.288076729513705, 3.2841167598962784, -45.266319988295436, -50.233878871425986]| 11.6124038696289062|     32.00000000|[5433, 776, 0, 97]                                                         |  | used linear model with 65 points | actual_k=8
      98|[-195.03833796456456, -143.92944967467338, 107.84615994244814, 146.76816526753828, 96.02383062709123, -27.022095734253526, 1.2923484190832824, 43.70292649790645, -48.22729235468432, 5.766993839293718, 5.131521113216877, 136.6451114937663, 51.99399092793465, 80.45521033834666, -16.172477962449193, 90.02091681212187, -4.230627667158842, 50.44365257769823, -46.19143995735794, 5.828776612877846, -36.612803218886256, -52.09413375519216]| 11.5935106277465820|     64.00000000|[5489, 784, 0, 98]                                                         | | GPS sucess | actual_k=8
      99|[-196.5463724322617, -159.59584009367973, 95.32787991315126, 151.25028435094282, 82.29847452510148, -32.94122653640807, -14.544229950057343, 44.460047882050276, -72.5782025414519, 13.19053490832448, -11.92382251471281, 126.64482253044844, 69.79885962605476, 77.35473526548594, -36.13871026225388, 67.21629225462675, -22.887386929243803, 42.34226555377245, -39.068100304342806, -1.3370134681463242, -51.00138068012893, -64.55743159912527]| 11.5780038833618164|    128.00000000|[5545, 792, 0, 99]                                                         | | GPS sucess | actual_k=8
     100|[-209.5390072055161, -120.38580667693168, 133.11056042462587, 152.27315656049177, -5.007593895308673, -6.039527470245957, -7.73296734248288, 48.772192638367414, -44.33947306452319, 21.066282588988543, -9.286719433963299, 100.5732816979289, 55.23917582631111, 65.70968235563487, -28.4280064124614, 64.48186337202787, -10.400413166731596, 38.30553049594164, -20.359493584372103, 30.96129585802555, -23.601690052077174, -57.31740274094045]| 11.5690803527832031|    256.00000000|[5601, 800, 0, 100]                                                        | | GPS sucess | actual_k=8
     101|[-209.5390072055161, -120.38580667693168, 133.11056042462587, 152.27315656049177, -5.007593895308673, -6.039527470245957, -7.73296734248288, 48.772192638367414, -44.33947306452319, 21.066282588988543, -9.286719433963299, 100.5732816979289, 55.23917582631111, 65.70968235563487, -28.4280064124614, 64.48186337202787, -10.400413166731596, 38.30553049594164, -20.359493584372103, 30.96129585802555, -23.601690052077174, -57.31740274094045]| 11.5690803527832031|    128.00000000|[5657, 808, 0, 101]                                                        |  | used linear model with 65 points | actual_k=8
     102|[-209.5390072055161, -120.38580667693168, 133.11056042462587, 152.27315656049177, -5.007593895308673, -6.039527470245957, -7.73296734248288, 48.772192638367414, -44.33947306452319, 21.066282588988543, -9.286719433963299, 100.5732816979289, 55.23917582631111, 65.70968235563487, -28.4280064124614, 64.48186337202787, -10.400413166731596, 38.30553049594164, -20.359493584372103, 30.96129585802555, -23.601690052077174, -57.31740274094045]| 11.5690803527832031|     64.00000000|[5713, 816, 0, 102]                                                        |  | used linear model with 65 points | actual_k=8
     103|[-209.5390072055161, -120.38580667693168, 133.11056042462587, 152.27315656049177, -5.007593895308673, -6.039527470245957, -7.73296734248288, 48.772192638367414, -44.33947306452319, 21.066282588988543, -9.286719433963299, 100.5732816979289, 55.23917582631111, 65.70968235563487, -28.4280064124614, 64.48186337202787, -10.400413166731596, 38.30553049594164, -20.359493584372103, 30.96129585802555, -23.601690052077174, -57.31740274094045]| 11.5690803527832031|     32.00000000|[5769, 824, 0, 103]                                                        |  | used linear model with 65 points | actual_k=8
