k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8033876416273416, -0.805081462673843, -0.8067752832546831, -0.8084691038355232, -0.8101629253476859, -0.8118567449972034, -0.8135505665093661, -0.8617540813982487, -0.8169382076710463, -0.8186320282518864, -0.8203258506953717, -0.8220196694135666, -0.8237134899944067, -0.825407312437892, -0.8271011330187321, -0.8287949535995722, -0.8304887723177672, -0.8321825928986073, -0.8338764153420926, -0.8355702377855778, -0.8372640565037728, -0.838957878947258, -0.8406517013907433, -0.8423455201089383, -0.8440393388271332, -0.8457331612706185, -0.8474269799888134, -0.8491208024322987, -0.850814624875784, -0.8525084435939789, -0.8542022660374642, -0.8558960847556591, -0.8575899071991444, -0.8592837296426297, -0.8117083564400673, -0.8626713708043099, -0.8643651857972146, -0.8660590156912804, -0.8677528306841851, -0.8694466456770897, -0.8711404755711556, -0.8728342905640603, -0.8745281130075455, -0.8762219354510308, -0.877915757894516, -0.8796095728874207, -0.8813034027814866, -0.8829972177743912, -0.8846910402178765, -0.8863848626613617, -0.8880786776542664, -0.8897725000977517, -0.8914663225412369, -0.8931601449847222, -0.8948539599776268, -0.8965477898716927, -0.8982416048645974, -0.8999354273080826, -0.9016292497515679, -0.9033230647444725, -0.9050168871879578, -0.9067107021808625, -0.9084045320749283, -0.910098347067833, -0.9117921695113183, -0.9134859919548035, -0.9151798143982888, -0.9168736293911934, -0.9185674592852593, -0.920261274278164, -0.9219550892710686, -0.9236489191651345, -0.9253427416086197, -0.9270365566015244, -0.9287303715944291, -0.9304242014884949, -0.9321180313825608, -0.9338118463754654, -0.9355056613683701, -0.9371994763612748, -0.9388932913541794, -0.9405871212482453, -0.9422809511423111, -0.9439747661352158, -0.9456685811281205, -0.9473624110221863, -0.949056226015091, -0.9507500410079956, -0.9524438709020615, -0.9541377007961274, -0.955831515789032, -0.9575253307819367, -0.9592191457748414, -0.960912960767746, -0.9626068055629731, -0.9643006205558777, -0.9659944355487824, -0.9676882505416871, -0.9693820804357529, -0.9710758954286576]|475.2503051757812500|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
      90|[-0.573905387706071, -0.8666273904673805, -0.9135416533099672, -0.9305740151384373, -0.9623492071318651, -0.9346676845370091, -0.9668750070352646, -0.9006550004596177, -0.9400835579055998, -0.9916657143091561, -1.0072610493141048, -0.9451566947439182, -1.0124452177157988, -1.0199897483559905, -0.9980273149065715, -0.9783389228461403, -0.9727989474313476, -0.993785171661274, -0.9699711929084139, -0.9285504051778121, -0.9533470059707703, -1.014594735284317, -0.9965185066452144, -1.0098013327645574, -1.014818595449874, -0.9913017500170804, -0.9840779967482577, -0.9799121169759766, -0.9201180100600916, -0.9871229710233234, -0.9805333216525219, -0.9318204308406548, -0.9449573029202158, -0.9252705847640039, -0.9716253879384688, -0.9576042030443311, -0.965304007590998, -0.9399745136189519, -0.9451374753833518, -0.9672055207344186, -0.9075045778101742, -1.0230164366468808, -1.0289354745002546, -0.9500667737336577, -1.00872573232663, -0.9991671402658022, -0.9433532881480065, -0.9342326625315337, -0.9663875555619091, -1.0010594781115887, -0.9976915199227838, -1.033817823973436, -0.967432233712675, -0.9907481217815959, -0.9118378089143165, -1.0126914236475684, -1.0044507552134032, -0.9362256496922629, -0.9892950654166361, -0.958302178228392, -0.9859275386443973, -0.9915699688010917, -0.9377144217498341, -1.0064646766473766, -0.9761685145141499, -0.9848205361124789, -1.000283759171031, -1.0092101060104266, -1.0161111683265138, -0.9216114205587951, -1.0006328249712584, -0.9485786716152091, -0.9715249294346107, -0.9348899973940638, -0.9590186754291078, -0.9815667670467236, -1.0032337506444164, -0.9690314252673722, -0.937636186913813, -0.9107897062844629, -0.9455475583460067, -0.9334357661559265, -0.9820376267645361, -1.012906710973323, -0.9761737647845441, -0.9923357199396273, -1.0224724460998629, -1.00155817979491, -0.9328301146256636, -0.9824478318071881, -1.0178975634464793, -0.9630595952416084, -0.984875941497974, -0.9417336847054458, -1.0076933310115508, -0.9459693131670721, -0.9730287753526362, -0.9795942887694841, -1.0401373806741916, -1.0145614816104478]|400.5399169921875000|      0.06250000|[6936, 984, 48, 540]                                                       |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      91|[-0.5739258906943346, -0.8666581449506854, -0.9135826592864944, -0.9306252726081868, -0.962410716098475, -0.9347394449932033, -0.9669570189883191, -0.9007472639022565, -0.9401860728450989, -0.9917784807382395, -1.0073840672473244, -0.9452899641667222, -1.012588738628187, -1.0201435207725151, -0.9981913388126804, -0.9785131982418336, -0.9729834743166252, -0.9939799500506878, -0.9701762227874121, -0.9287656865463946, -0.9535725388289371, -1.01483051964662, -0.9967645425116537, -1.0100576201060292, -1.015085134295482, -0.9915785403377209, -0.9843650385730344, -0.9802094103048895, -0.9204255548931408, -0.987440767331405, -0.9808613694647398, -0.9321587301279051, -0.9453058537116024, -0.9256293870595267, -0.9719944417090239, -0.9579835083481264, -0.9656935643698257, -0.9403743219019158, -0.9455475351413481, -0.9676258319965512, -0.9079351405473393, -1.023457250888182, -1.0293865402165883, -0.9505280909832314, -1.0091973010512363, -0.9996489604945447, -0.9438453598808851, -0.9347349857394448, -0.9669001302448527, -1.0015823043277723, -0.9982245976139998, -1.0329596706404798, -0.9679858143539558, -0.9913119539561168, -0.9124118925638699, -0.9504824135233618, -1.005045341871229, -0.9368304878251211, -0.9899101550827345, -0.9589275193695228, -0.9865631312605605, -0.9922158128922873, -0.9383705173742698, -1.0071310238050524, -0.9768451130886504, -0.9855073862202195, -1.000980860753804, -1.0099174591264397, -1.0168287729175594, -0.922339276624873, -1.0013709325123687, -0.9493270306895596, -0.9722835400422012, -0.935658859418479, -0.9597977889867632, -0.9823561320794114, -1.0040333672103443, -0.9698412932501248, -0.9384563064298057, -0.9116200773336957, -0.9463881808702719, -0.9342866401552241, -0.9828987522388661, -1.013778087980893, -0.9770553932671466, -0.9929308917008607, -1.0233745775325302, -1.0024705627608175, -0.9337527491248111, -0.983380717781368, -1.0188407008956917, -0.9640129841658532, -0.9858395819554588, -0.9427075766379631, -1.0086774744773082, -0.9469637080496542, -0.9740334217684584, -0.9806091867185464, -1.0411625300400786, -1.015596882509575]|400.4250183105468750|      0.12500000|[6951, 986, 48, 541]                                                       | | GPS sucess | actual_k=2
      92|[-0.5912620425381558, -0.8611998088915405, -0.9162564279887078, -0.932659321638684, -0.9659259717474333, -0.937626944067821, -0.9652072663625363, -0.8934602722441078, -0.9400495377426415, -0.9967149615910836, -1.0022884445827254, -0.9445547356182382, -1.012643343877535, -1.009463473473868, -1.000801353053413, -0.9805004977781275, -0.9750863832164286, -1.0130838220927287, -0.9609093563522639, -0.9291737772825429, -0.9555010232781539, -1.013724254850855, -0.9912637814443732, -1.0099317314507241, -1.0127151101798364, -0.9928201322714462, -0.9867001148840281, -1.0029104082262592, -0.9189456906774092, -0.9851249326286309, -0.9736834444884174, -0.9289907785797734, -0.9425706028179612, -0.926068885650455, -0.998194230965984, -0.9573331980787854, -0.9657105362684154, -0.9365214212533353, -0.9834554816446309, -0.9937812184500205, -0.9071188367902998, -1.0200891597692017, -1.0224840222961906, -0.9464246402170361, -1.0022549377861134, -0.9944274061943505, -0.9379092757986486, -0.9770203046127126, -0.9630035549745649, -1.0176689208843273, -0.9898618379468898, -1.0310816989769025, -0.9979651369111807, -0.986667012003424, -0.9145556743985362, -0.9438519476610737, -1.0001532986586519, -0.9316218005234866, -0.9867244111316688, -0.9552874311519021, -0.9833333626314147, -0.9913863975294702, -0.9310476675158076, -1.0023301821584365, -0.9647042240450799, -0.9849694333510649, -0.9956972544673145, -1.0042527585556595, -1.0077554942209148, -0.9197691657853373, -0.9974296605095909, -0.9410769954314696, -0.9665053906316602, -0.9282755220358323, -0.9542680556357623, -0.9746157688759655, -1.0019282233741431, -0.9583279347573409, -0.9322708048234718, -0.9612944031414757, -0.9444502592591184, -0.9771986883754322, -0.9774542849782861, -1.0140917569240517, -0.9724239923381917, -0.984278223615752, -1.0165379846713725, -0.9961918746485378, -0.9286410001700462, -0.984862728455781, -1.0169490315976677, -0.954100658827285, -0.9815644659734364, -0.9838317810427449, -1.0190957021453175, -0.9370413325531007, -0.9591702071111008, -0.9777947278737299, -1.0352761307823772, -1.0061171100223816]|400.0430297851562500|      0.25000000|[6979, 990, 48, 543]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      93|[-0.5912620425381558, -0.8611998088915405, -0.9162564279887078, -0.932659321638684, -0.9659259717474333, -0.937626944067821, -0.9652072663625363, -0.8934602722441078, -0.9400495377426415, -0.9967149615910836, -1.0022884445827254, -0.9445547356182382, -1.012643343877535, -1.009463473473868, -1.000801353053413, -0.9805004977781275, -0.9750863832164286, -1.0130838220927287, -0.9609093563522639, -0.9291737772825429, -0.9555010232781539, -1.013724254850855, -0.9912637814443732, -1.0099317314507241, -1.0127151101798364, -0.9928201322714462, -0.9867001148840281, -1.0029104082262592, -0.9189456906774092, -0.9851249326286309, -0.9736834444884174, -0.9289907785797734, -0.9425706028179612, -0.926068885650455, -0.998194230965984, -0.9573331980787854, -0.9657105362684154, -0.9365214212533353, -0.9834554816446309, -0.9937812184500205, -0.9071188367902998, -1.0200891597692017, -1.0224840222961906, -0.9464246402170361, -1.0022549377861134, -0.9944274061943505, -0.9379092757986486, -0.9770203046127126, -0.9630035549745649, -1.0176689208843273, -0.9898618379468898, -1.0310816989769025, -0.9979651369111807, -0.986667012003424, -0.9145556743985362, -0.9438519476610737, -1.0001532986586519, -0.9316218005234866, -0.9867244111316688, -0.9552874311519021, -0.9833333626314147, -0.9913863975294702, -0.9310476675158076, -1.0023301821584365, -0.9647042240450799, -0.9849694333510649, -0.9956972544673145, -1.0042527585556595, -1.0077554942209148, -0.9197691657853373, -0.9974296605095909, -0.9410769954314696, -0.9665053906316602, -0.9282755220358323, -0.9542680556357623, -0.9746157688759655, -1.0019282233741431, -0.9583279347573409, -0.9322708048234718, -0.9612944031414757, -0.9444502592591184, -0.9771986883754322, -0.9774542849782861, -1.0140917569240517, -0.9724239923381917, -0.984278223615752, -1.0165379846713725, -0.9961918746485378, -0.9286410001700462, -0.984862728455781, -1.0169490315976677, -0.954100658827285, -0.9815644659734364, -0.9838317810427449, -1.0190957021453175, -0.9370413325531007, -0.9591702071111008, -0.9777947278737299, -1.0352761307823772, -1.0061171100223816]|400.0430297851562500|      0.12500000|[7091, 1006, 48, 551]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      94|[-0.5912620425381558, -0.8611998088915405, -0.9162564279887078, -0.932659321638684, -0.9659259717474333, -0.937626944067821, -0.9652072663625363, -0.8934602722441078, -0.9400495377426415, -0.9967149615910836, -1.0022884445827254, -0.9445547356182382, -1.012643343877535, -1.009463473473868, -1.000801353053413, -0.9805004977781275, -0.9750863832164286, -1.0130838220927287, -0.9609093563522639, -0.9291737772825429, -0.9555010232781539, -1.013724254850855, -0.9912637814443732, -1.0099317314507241, -1.0127151101798364, -0.9928201322714462, -0.9867001148840281, -1.0029104082262592, -0.9189456906774092, -0.9851249326286309, -0.9736834444884174, -0.9289907785797734, -0.9425706028179612, -0.926068885650455, -0.998194230965984, -0.9573331980787854, -0.9657105362684154, -0.9365214212533353, -0.9834554816446309, -0.9937812184500205, -0.9071188367902998, -1.0200891597692017, -1.0224840222961906, -0.9464246402170361, -1.0022549377861134, -0.9944274061943505, -0.9379092757986486, -0.9770203046127126, -0.9630035549745649, -1.0176689208843273, -0.9898618379468898, -1.0310816989769025, -0.9979651369111807, -0.986667012003424, -0.9145556743985362, -0.9438519476610737, -1.0001532986586519, -0.9316218005234866, -0.9867244111316688, -0.9552874311519021, -0.9833333626314147, -0.9913863975294702, -0.9310476675158076, -1.0023301821584365, -0.9647042240450799, -0.9849694333510649, -0.9956972544673145, -1.0042527585556595, -1.0077554942209148, -0.9197691657853373, -0.9974296605095909, -0.9410769954314696, -0.9665053906316602, -0.9282755220358323, -0.9542680556357623, -0.9746157688759655, -1.0019282233741431, -0.9583279347573409, -0.9322708048234718, -0.9612944031414757, -0.9444502592591184, -0.9771986883754322, -0.9774542849782861, -1.0140917569240517, -0.9724239923381917, -0.984278223615752, -1.0165379846713725, -0.9961918746485378, -0.9286410001700462, -0.984862728455781, -1.0169490315976677, -0.954100658827285, -0.9815644659734364, -0.9838317810427449, -1.0190957021453175, -0.9370413325531007, -0.9591702071111008, -0.9777947278737299, -1.0352761307823772, -1.0061171100223816]|400.0430297851562500|      0.06250000|[7203, 1022, 48, 559]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      95|[-0.5912774784458545, -0.8612229627530885, -0.9162872998041052, -0.9326979114042928, -0.9659722794705294, -0.9376809697447664, -0.9652690099933311, -0.893529733825114, -0.9401267172738591, -0.9967998590797885, -1.0023810600289176, -0.9446550690146418, -1.012751395231426, -1.0095792427779702, -1.0009248403150026, -0.9806317029826526, -0.975225306378441, -1.0132304632122284, -0.961063715414699, -0.9293358543024653, -0.9556708182555637, -1.0139017677712001, -0.9914490123367576, -1.0101246803005959, -1.0129157769726436, -0.9930285170217407, -0.9869162175918099, -1.0031342288769765, -0.9191772292856137, -0.9853641891943228, -0.9739304190115966, -0.92924547106044, -0.942169546446332, -0.9263390140460962, -0.9984720772900088, -0.9576187623602974, -0.9660038185074148, -0.936822421449822, -0.9837641997695011, -0.9940976545614819, -0.9074429908301447, -0.9577545924607758, -1.0228236122510102, -0.946771948129343, -1.0026099636268038, -0.9947901500216321, -0.9382797375834174, -0.977398484325865, -0.9633894526743084, -1.0180625365124543, -0.9902631715325041, -1.0314907505200042, -0.9983819064117697, -0.9870914994323965, -0.9149878798140999, -0.9442918710050209, -1.0006009399600864, -0.9320771597824085, -0.9871874883480779, -0.9557582262966947, -0.9829632439808069, -0.9918726286183414, -0.931541616562166, -1.0028318491331785, -0.9652136090064131, -0.9854865362407815, -0.9962220752854146, -1.0047852973021432, -1.0082957510121973, -0.9203171405050032, -0.9979853531576404, -0.9416404060079026, -0.9670765191946843, -0.9288543685272399, -0.9548546201137611, -0.9752100512823477, -1.0025302237671165, -0.9589376530786978, -0.9328882410732122, -0.9619195573778073, -0.9450831314820411, -0.9778392785267385, -0.9781025930579759, -1.0147477829903326, -0.9730877363328561, -0.9849496855387999, -1.0172171645810115, -0.996878772544768, -0.92933561599466, -0.9855650622087783, -1.0176590832790484, -0.9548184284952569, -0.9822899536279994, -0.9845649866256915, -1.0198366257148552, -0.9377899740510219, -0.9599265665374055, -0.9785588052284181, -1.0360479261818643, -1.006896623350252]|399.8560180664062500|      0.12500000|[7217, 1024, 48, 560]                                                      | | GPS sucess | actual_k=2
      96|[-0.5882146176884208, -0.8598600563798929, -0.9173484234840813, -0.9343751996560534, -0.9674791612885474, -0.9378442721278408, -0.9639159668749839, -0.8933791131185956, -0.9378801622361678, -0.9993906350388747, -1.0034932261361218, -0.9452667455137842, -1.0118214217152932, -1.0099199279019568, -0.9992924537015392, -0.9757862821777449, -0.9744957407352524, -1.0112966655742752, -0.9581589113485666, -0.9299782666209374, -0.9550383768658625, -1.0104658976219039, -0.9893417157202423, -1.0096644481944055, -1.0119094274883143, -0.9945607584569477, -0.9853866420983263, -1.0035834187371757, -0.9616716832120906, -0.9787821782026198, -0.9728360842893277, -0.9653810464066237, -0.9409528537194983, -0.9662112468752524, -0.9961291511656415, -0.958938412506868, -0.9637237887034346, -0.9319203789246011, -0.9791818078382173, -0.9918956687889997, -0.9518980757557514, -0.9532858671525143, -1.0170433783376769, -0.9444220585125681, -1.0145286312373547, -0.9872155955322396, -0.930172795651887, -0.9737121539876022, -0.9594176954424068, -1.0147719500030967, -0.9900211672091851, -1.0312483173546783, -0.993089928789083, -0.9824641422433688, -0.9095343766890707, -0.9344566378092707, -0.9914469477364806, -0.9689217276620931, -0.9855888061607033, -0.9838019313975477, -1.0013302090543088, -0.9874740253010565, -0.926294007339498, -0.9963032874270069, -0.9656641566078805, -0.9802193055824856, -0.989625911857668, -0.99586384381569, -1.0162248028393366, -0.9616343921392307, -0.9921712848700039, -0.9734825188069014, -0.9654476775581574, -0.9291499513069176, -0.9481996075950334, -0.9607278622866069, -0.9982307646739016, -0.9830678406044907, -0.9213577196829276, -0.9573789188022107, -0.9381969770684101, -0.9706522440463126, -0.9928996673340984, -1.0085795727758786, -0.970215111789437, -0.975619918762453, -1.0119974938702192, -0.9902740697637168, -0.9225437543390005, -0.9778129942595566, -1.0082511648107138, -0.9461086110750174, -0.9748271988008209, -0.9746898861521455, -1.0080072594269625, -0.9293253871107278, -0.9471548748123072, -0.9716460126405242, -1.0235349218631158, -1.000492871925709]|398.1933898925781250|      0.25000000|[7245, 1028, 48, 562]                                                      |  | trying linear partial model with 15 points | iterate success | actual_k=2
      97|[-0.5882146176884208, -0.8598600563798929, -0.9173484234840813, -0.9343751996560534, -0.9674791612885474, -0.9378442721278408, -0.9639159668749839, -0.8933791131185956, -0.9378801622361678, -0.9993906350388747, -1.0034932261361218, -0.9452667455137842, -1.0118214217152932, -1.0099199279019568, -0.9992924537015392, -0.9757862821777449, -0.9744957407352524, -1.0112966655742752, -0.9581589113485666, -0.9299782666209374, -0.9550383768658625, -1.0104658976219039, -0.9893417157202423, -1.0096644481944055, -1.0119094274883143, -0.9945607584569477, -0.9853866420983263, -1.0035834187371757, -0.9616716832120906, -0.9787821782026198, -0.9728360842893277, -0.9653810464066237, -0.9409528537194983, -0.9662112468752524, -0.9961291511656415, -0.958938412506868, -0.9637237887034346, -0.9319203789246011, -0.9791818078382173, -0.9918956687889997, -0.9518980757557514, -0.9532858671525143, -1.0170433783376769, -0.9444220585125681, -1.0145286312373547, -0.9872155955322396, -0.930172795651887, -0.9737121539876022, -0.9594176954424068, -1.0147719500030967, -0.9900211672091851, -1.0312483173546783, -0.993089928789083, -0.9824641422433688, -0.9095343766890707, -0.9344566378092707, -0.9914469477364806, -0.9689217276620931, -0.9855888061607033, -0.9838019313975477, -1.0013302090543088, -0.9874740253010565, -0.926294007339498, -0.9963032874270069, -0.9656641566078805, -0.9802193055824856, -0.989625911857668, -0.99586384381569, -1.0162248028393366, -0.9616343921392307, -0.9921712848700039, -0.9734825188069014, -0.9654476775581574, -0.9291499513069176, -0.9481996075950334, -0.9607278622866069, -0.9982307646739016, -0.9830678406044907, -0.9213577196829276, -0.9573789188022107, -0.9381969770684101, -0.9706522440463126, -0.9928996673340984, -1.0085795727758786, -0.970215111789437, -0.975619918762453, -1.0119974938702192, -0.9902740697637168, -0.9225437543390005, -0.9778129942595566, -1.0082511648107138, -0.9461086110750174, -0.9748271988008209, -0.9746898861521455, -1.0080072594269625, -0.9293253871107278, -0.9471548748123072, -0.9716460126405242, -1.0235349218631158, -1.000492871925709]|398.1933898925781250|      0.12500000|[7357, 1044, 49, 571]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      98|[-0.5851788623260591, -0.8633653012310053, -0.9241192233518901, -0.9337339888364589, -0.969152691028039, -0.9381076736969409, -0.9576776409103245, -0.893550663900993, -0.9460383272663492, -0.9961410340435427, -1.0072848615264929, -0.9549775677682035, -1.0119054141985622, -0.9952785256126855, -0.9957747852401121, -0.9705871794928894, -0.9667300960396426, -1.0205339829426634, -0.9647507324379535, -0.9314601532248069, -0.9535741076254757, -1.005771501923297, -0.9788774497776688, -1.0111676903741569, -1.0082599661723695, -0.9847366650257133, -0.9999233013315983, -0.9924766109986332, -0.965803369154502, -0.9761465434655305, -0.9792747419307385, -0.9717684165795117, -0.9391869009246857, -0.9660891868000248, -0.9857495191620361, -0.9529215620353714, -0.9658546528915096, -0.9402640485104847, -0.980561640696437, -0.9847069877415899, -0.9532365360055777, -0.9463151006864033, -1.0079965434441522, -0.9503846342983838, -1.014698459436787, -0.9817546026110958, -0.9323543687243354, -0.973281249687883, -0.9568416339179561, -1.0172298315822723, -0.9823905689435074, -1.0304258117902494, -0.9928515230011149, -0.9826621880907241, -0.9105282677261399, -0.932396955536896, -0.9901510929333058, -0.9810241574171251, -0.988039328661725, -0.99503492589437, -0.9968450498732504, -0.9949685252079541, -0.9347842307770456, -0.9951852125572699, -0.973131339892342, -0.9805618081904496, -0.9826421222423349, -0.9959776538790298, -1.0223818154956676, -0.9592838832053439, -0.9961847761988096, -0.9760309689453213, -0.964088649165686, -0.9211865994015717, -0.9375846825308869, -0.9652941298850273, -0.9926429484354983, -0.9781118075236744, -0.9253237387061374, -0.9588675682049558, -0.9313867119408407, -0.9696258582332924, -1.0010597248117514, -1.0053655185005745, -0.9698758574599903, -0.9798078933756129, -1.0050357738059368, -1.000343300335106, -0.9257407814765035, -0.9803349363963658, -1.0305101207960214, -0.9482140925319826, -0.971863998589296, -0.9734445091489302, -1.0118930864542237, -0.9354505508633134, -0.9461083617214657, -0.9632477666204455, -1.0317488535577426, -0.9940697375689718]|398.0816955566406250|      0.25000000|[7372, 1046, 49, 572]                                                      | | GPS sucess | actual_k=2
      99|[-0.5851788623260591, -0.8633653012310053, -0.9241192233518901, -0.9337339888364589, -0.969152691028039, -0.9381076736969409, -0.9576776409103245, -0.893550663900993, -0.9460383272663492, -0.9961410340435427, -1.0072848615264929, -0.9549775677682035, -1.0119054141985622, -0.9952785256126855, -0.9957747852401121, -0.9705871794928894, -0.9667300960396426, -1.0205339829426634, -0.9647507324379535, -0.9314601532248069, -0.9535741076254757, -1.005771501923297, -0.9788774497776688, -1.0111676903741569, -1.0082599661723695, -0.9847366650257133, -0.9999233013315983, -0.9924766109986332, -0.965803369154502, -0.9761465434655305, -0.9792747419307385, -0.9717684165795117, -0.9391869009246857, -0.9660891868000248, -0.9857495191620361, -0.9529215620353714, -0.9658546528915096, -0.9402640485104847, -0.980561640696437, -0.9847069877415899, -0.9532365360055777, -0.9463151006864033, -1.0079965434441522, -0.9503846342983838, -1.014698459436787, -0.9817546026110958, -0.9323543687243354, -0.973281249687883, -0.9568416339179561, -1.0172298315822723, -0.9823905689435074, -1.0304258117902494, -0.9928515230011149, -0.9826621880907241, -0.9105282677261399, -0.932396955536896, -0.9901510929333058, -0.9810241574171251, -0.988039328661725, -0.99503492589437, -0.9968450498732504, -0.9949685252079541, -0.9347842307770456, -0.9951852125572699, -0.973131339892342, -0.9805618081904496, -0.9826421222423349, -0.9959776538790298, -1.0223818154956676, -0.9592838832053439, -0.9961847761988096, -0.9760309689453213, -0.964088649165686, -0.9211865994015717, -0.9375846825308869, -0.9652941298850273, -0.9926429484354983, -0.9781118075236744, -0.9253237387061374, -0.9588675682049558, -0.9313867119408407, -0.9696258582332924, -1.0010597248117514, -1.0053655185005745, -0.9698758574599903, -0.9798078933756129, -1.0050357738059368, -1.000343300335106, -0.9257407814765035, -0.9803349363963658, -1.0305101207960214, -0.9482140925319826, -0.971863998589296, -0.9734445091489302, -1.0118930864542237, -0.9354505508633134, -0.9461083617214657, -0.9632477666204455, -1.0317488535577426, -0.9940697375689718]|398.0816955566406250|      0.12500000|[7484, 1062, 49, 580]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
