k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.1407325565814972, -0.9930814341641963, -1.0527487359941006, -1.0968503803014755, -0.8559954166412354, -1.0255738403648138, -1.0843399167060852, -0.8698999732732773, -1.1161361932754517, -1.1108361408114433, -0.9650350287556648, -0.9196922928094864, -0.8281071037054062, -1.1421610862016678, -0.7971663624048233, -0.9195653572678566, -1.091579146683216, -0.927196741104126, -0.8162567019462585, -0.9623022861778736, -1.0074960184283555, -0.8337375372648239, -1.0290311612188816, -1.0118994023650885, -0.8551477193832397, -1.1161207258701324, -0.8914927616715431, -1.041290059685707, -0.9265043511986732, -1.0084450906142592, -1.0354380756616592, -0.9111867100000381, -0.8635081350803375, -0.9493985623121262, -1.152708426117897, -1.0395368449389935, -1.0101187778636813, -1.0474919453263283, -1.0081875193864107, -1.0924204885959625, -0.7780674397945404, -0.9344326555728912, -0.91457898914814, -0.9069077149033546, -1.1052998304367065, -0.9162055253982544, -1.0647924542427063, -1.0610708594322205, -0.7634735852479935, -0.9308288097381592, -1.0818748027086258, -0.8960756585001945, -1.0191305875778198, -1.0404415428638458, -0.9040803834795952, -1.0710524022579193, -1.0663138031959534, -1.1285725086927414, -1.29517662525177, -1.0281784385442734, -0.8533703982830048, -1.037181317806244, -0.8154144883155823, -0.9177653938531876, -0.9339506775140762, -1.121132604777813, -0.9485000856220722, -0.8784804940223694, -0.9923837138339877, -1.0480688139796257, -0.9584230668842793, -0.9154766723513603, -0.9016009420156479, -0.9185791686177254, -0.8520607948303223, -0.8765433356165886, -0.9900996750220656, -1.0337108373641968, -1.0665570348501205, -0.8951455801725388, -1.0906915366649628, -0.9585205018520355, -0.9405712932348251, -1.1236649081110954, -1.0622164383530617, -0.9753702245652676, -1.0417250096797943, -0.9124186858534813, -0.9968601448927075, -0.9714082423597574, -1.071096532046795, -1.0022409916855395, -1.0734614878892899, -0.921204537153244, -1.0684296265244484, -0.9656455926597118, -1.180916205048561, -1.0992686450481415]|63629.6601562500000000|      2.00000000|[13, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
      79|[0.7305086859344727, 0.0103904438794042, -0.2307734821919461, -0.1874333334474447, -0.4737680709225961, 0.6879829875440876, -0.4014666718656145, -0.3773510804482417, -0.212835713274757, 0.3307435943319109, 0.932240248323027, 0.4669205879560808, 0.5175740552568999, 0.4939327811448346, 0.4421965349222822, 1.0985270797558753, 0.776458348986097, 0.0799902567970861, -0.9635530100828517, 0.1542264247819158, -0.3511496031890742, -0.8161570951828817, 0.5168860385771102, 0.3327677623516564, 0.3924486467746275, -0.4506471142084645, 0.7497978540317213, 1.2983006200845149, 0.9818159424788596, -0.4721338018547933, -0.5941742702383563, -0.0881323350140771, -0.1788589219300126, -0.2027338931420745, 0.0701274896316443, -1.0612025984141038, -0.8691006303699735, 0.8469558452452958, -0.0122772072685453, -0.23306582049038, -0.7154368740947253, 0.3896828359523833, 0.1931352486744604, 0.7335618419414232, 0.859010510351236, 0.5546319048184234, -0.0506602914638569, -0.2034639747582808, 1.6167086759850322, 0.9881257724456312, 1.4399873522798048, 0.0961086034057542, -1.0201867981193198, 0.2815868714847386, 1.128640030124273, 2.017216030020125, 3.6174028385994896, 0.5746763828310509, -0.5432872916140354, 0.5718346915814911, -0.8602992048013399, 1.1791881067266616, 0.9777359836588879, 0.695630697467335, -0.8424949902378436, 0.7137946696109825, -0.429510582796362, 0.8435058717538134, -0.3617138359758692, -0.1289613431849144, -1.1401737991812992, 0.5078843109833414, -0.7123181956923682, -0.2960696598032118, -1.1395778451744019, -0.4739150890108408, -0.0090664394483914, -1.3352949205212048, -1.032252413603907, -0.1279366485093385, -0.3396171068096098, 0.2343630569193115, 0.5051422836466646, -0.0221157762557944, -1.3891233978232997, 1.330063523856651, 1.664501196069133, 1.137929927211018, 0.7465563876865806, 0.4971186451460036, -1.0439404841919813, 0.3977442683223242, -1.2523371236923357, -1.0769117218824273, -0.1117274182711205, 0.6600772561548602, -1.9628256702897526, -2.7469790289846294]|37972.2539062500000000|      2.00000000|[6028, 2208, 3, 555]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      80|[0.6122454477447427, -0.0660598376839075, 0.2101008939363328, -0.6559498377067574, -0.2411121005730741, 0.7218493232252478, -0.4198415119148726, -0.4068769125887812, -0.2335027911227285, 0.5202418951510692, 0.7959602441321743, 0.4813606876591138, 0.6210712585596622, 0.3605821860327947, 0.3513668702645657, 0.9979958474572641, 0.9848997356873017, 0.3229522037446978, -0.993846248265449, 0.1574588526732953, -0.03212359367206, -0.6961517129561312, 0.3448439800136079, 0.059137936753076, 0.0593728507455511, -0.269894543000384, 0.4285701206005812, 1.2890466569798185, 1.3109949211854182, -0.3464706885296787, -0.3774432357165112, 0.0051611210578751, -0.4174934968373394, -0.0821439537320419, 0.1794593616031818, -0.7671967862614677, -0.791802163388737, 0.8715406816916598, 0.1289982449705983, -0.1844965817260137, -0.8536056717881428, 0.3682415435222378, 0.3064916626001181, 0.5882826250532753, 0.6264518346340439, 0.4752746099597419, -0.0058410100162789, -0.0751559721254887, 1.1679217833281905, 0.7941283985840362, 1.2597919936724624, -0.053022687937418, -0.8690772429757123, -0.1132656416208725, 1.0670371137528576, 2.0345387150772267, 4.0064448685250635, 0.3688313064739944, -0.81570779210386, 0.6659036788903944, -0.7446371560146524, 1.0545643877272894, 0.8470574086351157, 0.6385667844325873, -0.7511286050456791, 0.5734429671775618, -0.5980040515466567, 0.3254429693450626, -0.386761808441498, -0.2112993075533955, -0.6637222285478219, 0.7938740686609007, -0.5417009221029213, -0.2775977619701267, -1.34491184096555, -0.3732826962376276, 0.1674921952260618, -1.0913165240414258, -1.1052744016509028, 0.1593380481576296, -0.5812967974719028, 0.201250999960139, 0.6614088452137499, 0.2662173554388779, -1.5607974427879332, 1.1477570502746115, 1.6718952908638505, 0.9712135903053757, 0.5409483246438392, 0.2368871351242551, -1.06885804755535, 0.3868201129970991, -1.0641378006125157, -1.1004874619703964, -0.236746016257615, 0.2189704990679772, -1.9569820786931407, -2.660850769115739]|37921.2382812500000000|      4.00000000|[6063, 2220, 3, 558]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      81|[0.6122454477447427, -0.0660598376839075, 0.2101008939363328, -0.6559498377067574, -0.2411121005730741, 0.7218493232252478, -0.4198415119148726, -0.4068769125887812, -0.2335027911227285, 0.5202418951510692, 0.7959602441321743, 0.4813606876591138, 0.6210712585596622, 0.3605821860327947, 0.3513668702645657, 0.9979958474572641, 0.9848997356873017, 0.3229522037446978, -0.993846248265449, 0.1574588526732953, -0.03212359367206, -0.6961517129561312, 0.3448439800136079, 0.059137936753076, 0.0593728507455511, -0.269894543000384, 0.4285701206005812, 1.2890466569798185, 1.3109949211854182, -0.3464706885296787, -0.3774432357165112, 0.0051611210578751, -0.4174934968373394, -0.0821439537320419, 0.1794593616031818, -0.7671967862614677, -0.791802163388737, 0.8715406816916598, 0.1289982449705983, -0.1844965817260137, -0.8536056717881428, 0.3682415435222378, 0.3064916626001181, 0.5882826250532753, 0.6264518346340439, 0.4752746099597419, -0.0058410100162789, -0.0751559721254887, 1.1679217833281905, 0.7941283985840362, 1.2597919936724624, -0.053022687937418, -0.8690772429757123, -0.1132656416208725, 1.0670371137528576, 2.0345387150772267, 4.0064448685250635, 0.3688313064739944, -0.81570779210386, 0.6659036788903944, -0.7446371560146524, 1.0545643877272894, 0.8470574086351157, 0.6385667844325873, -0.7511286050456791, 0.5734429671775618, -0.5980040515466567, 0.3254429693450626, -0.386761808441498, -0.2112993075533955, -0.6637222285478219, 0.7938740686609007, -0.5417009221029213, -0.2775977619701267, -1.34491184096555, -0.3732826962376276, 0.1674921952260618, -1.0913165240414258, -1.1052744016509028, 0.1593380481576296, -0.5812967974719028, 0.201250999960139, 0.6614088452137499, 0.2662173554388779, -1.5607974427879332, 1.1477570502746115, 1.6718952908638505, 0.9712135903053757, 0.5409483246438392, 0.2368871351242551, -1.06885804755535, 0.3868201129970991, -1.0641378006125157, -1.1004874619703964, -0.236746016257615, 0.2189704990679772, -1.9569820786931407, -2.660850769115739]|37921.2382812500000000|      2.00000000|[6183, 2264, 3, 569]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      82|[0.2450098410095525, 0.0319727354025044, -0.0486819221119541, -0.5066725780387235, 0.0145455890414322, 0.7749795671559138, -0.2459969943589416, -0.2861215496077171, -0.3469831482359824, 0.1796752228045765, 1.224811122591773, 0.4276413833871514, 0.632431024221838, 0.2218413184293827, 0.3685470699134318, 0.8285858643140581, 0.837152120800554, 0.4025464746667251, -0.7789617089060261, -0.1437799919067888, 0.0697448050085588, -0.5540827217481521, 0.2536727543358356, 0.164303101317667, -0.3010808121684465, 0.0869424158192887, 0.8007646363932897, 1.2359505563710789, 1.101539449355899, -0.1839620330325298, -0.2214090745937835, 0.0016683967648935, -0.5019739263591707, 0.4509127668462076, 0.0170057283149113, -0.9316995113565542, -0.6987993124026772, 0.5227290709957407, -0.100372410478221, 0.0214810993571999, -0.9180087900014742, 0.6010676644213901, 0.3806732300778966, 0.2958733702279435, 0.7138605928024337, 0.7277500728379118, -0.028464680762322, -0.0009084882111896, 1.101210999366587, 0.9937334938107656, 1.341915454816224, 0.3498053471121014, -1.2230178772250082, 0.1083729382971738, 1.2827801210774947, 2.1524217069184512, 4.030718881907405, 0.4215070104738415, -0.8050457696890623, 0.687760133822857, -0.743358290963305, 0.8837529183712514, 0.9457169102090965, 0.4602163339665446, -1.0411500231430386, 0.1912855501128783, -0.8412325931631935, 0.3641341535410052, -0.4114508993744735, -0.2233472910958419, -0.6746319140851782, 0.6093732281795502, -0.6052860186037222, -0.5025286966148299, -1.2884878334640515, 0.0394780820765422, 0.2209355944920028, -1.0594700032129292, -0.84225566350002, 0.0172263975820896, -0.4333658208961887, 0.5579617544846318, 0.8195727304837601, 0.2612999613596851, -1.51432015990246, 1.0316894599569302, 1.3486996150660264, 0.8169561730876171, 0.3776450302417771, 0.4073999790841051, -0.9823790484545025, 0.2991292410058758, -0.808026472716611, -0.9119375180636831, -0.4263479079441382, 0.1417368816454807, -1.7130988111873493, -2.510391832327424]|37713.9101562500000000|      4.00000000|[6227, 2280, 3, 573]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      83|[0.2450098410095525, 0.0319727354025044, -0.0486819221119541, -0.5066725780387235, 0.0145455890414322, 0.7749795671559138, -0.2459969943589416, -0.2861215496077171, -0.3469831482359824, 0.1796752228045765, 1.224811122591773, 0.4276413833871514, 0.632431024221838, 0.2218413184293827, 0.3685470699134318, 0.8285858643140581, 0.837152120800554, 0.4025464746667251, -0.7789617089060261, -0.1437799919067888, 0.0697448050085588, -0.5540827217481521, 0.2536727543358356, 0.164303101317667, -0.3010808121684465, 0.0869424158192887, 0.8007646363932897, 1.2359505563710789, 1.101539449355899, -0.1839620330325298, -0.2214090745937835, 0.0016683967648935, -0.5019739263591707, 0.4509127668462076, 0.0170057283149113, -0.9316995113565542, -0.6987993124026772, 0.5227290709957407, -0.100372410478221, 0.0214810993571999, -0.9180087900014742, 0.6010676644213901, 0.3806732300778966, 0.2958733702279435, 0.7138605928024337, 0.7277500728379118, -0.028464680762322, -0.0009084882111896, 1.101210999366587, 0.9937334938107656, 1.341915454816224, 0.3498053471121014, -1.2230178772250082, 0.1083729382971738, 1.2827801210774947, 2.1524217069184512, 4.030718881907405, 0.4215070104738415, -0.8050457696890623, 0.687760133822857, -0.743358290963305, 0.8837529183712514, 0.9457169102090965, 0.4602163339665446, -1.0411500231430386, 0.1912855501128783, -0.8412325931631935, 0.3641341535410052, -0.4114508993744735, -0.2233472910958419, -0.6746319140851782, 0.6093732281795502, -0.6052860186037222, -0.5025286966148299, -1.2884878334640515, 0.0394780820765422, 0.2209355944920028, -1.0594700032129292, -0.84225566350002, 0.0172263975820896, -0.4333658208961887, 0.5579617544846318, 0.8195727304837601, 0.2612999613596851, -1.51432015990246, 1.0316894599569302, 1.3486996150660264, 0.8169561730876171, 0.3776450302417771, 0.4073999790841051, -0.9823790484545025, 0.2991292410058758, -0.808026472716611, -0.9119375180636831, -0.4263479079441382, 0.1417368816454807, -1.7130988111873493, -2.510391832327424]|37713.9101562500000000|      2.00000000|[6344, 2324, 3, 584]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      84|[0.3741472292273234, 0.3024631116697187, 0.0572133922511234, -0.5244130338694645, -0.0398652301628034, 0.9222144064661099, -0.2331529156348597, 0.0675437008446012, -0.3934526482074564, 0.410245448574879, 1.1017532633254343, 0.7522821535508568, 0.7406378454132638, 0.5054140991270948, 0.374162947808994, 1.0108159797939211, 1.1786295749670426, 0.3895484265850186, -0.6031823321838816, -0.3869366430240473, 0.002863631528862, -0.5920005649152652, 0.0676044771905343, 0.6099541101725112, -0.2195671258533073, 0.5155669649318662, 0.5992822824576517, 1.2387445651705764, 1.1715183410653076, -0.0281836017104319, -0.4206279287321133, -0.2265517751584017, -0.4899784272792143, 0.5360705549244746, -0.2743039107002638, -0.8221770682145484, -0.9331402106502684, 0.5482419481946498, 0.2747585487456242, 0.2211202251738429, -0.7127479650293546, 0.4671902720071677, 0.5148596328529511, 0.0502261018189647, 1.192053485178573, 0.854412831306301, -0.0780991057141017, -0.0126697137327324, 0.9005952874997631, 1.2027505185399345, 1.3135467717073697, 0.680376439216302, -1.147426179849456, -0.0068605114498962, 1.5189913152208947, 1.8709501261331412, 3.994234819751686, 0.5865398954317045, -0.6374485416041469, 0.6930113909592509, -0.8070826914493296, 0.846297488618027, 0.79417163680375, 0.5442134197190258, -1.0333319707405193, 0.3023839447645491, -0.8811970169048265, 0.2363201091109993, -0.191786772014205, -0.1466892978382287, -0.5940133415870651, 0.4378194277547022, -0.8156211796137278, -0.651346168776267, -0.7222305363908205, 0.0187797339214408, 0.4086056629862764, -1.272209889425775, -0.9571413490598564, -0.0444235220711894, -0.3379519121314384, 0.604383377550102, 0.5037370788739858, 0.2995921505174672, -1.240646341342268, 1.0047109734835042, 1.1615537041857387, 1.0417909970360208, 0.4998535685565256, 0.2862131389216116, -0.8260545721012088, 0.9143199339679629, -0.9784934926944263, -0.7216187268133353, -0.5870172407355116, -0.123248166127055, -1.6109801660216587, -2.500322289180167]|37612.5273437500000000|      4.00000000|[6389, 2340, 3, 588]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      85|[0.3741472292273234, 0.3024631116697187, 0.0572133922511234, -0.5244130338694645, -0.0398652301628034, 0.9222144064661099, -0.2331529156348597, 0.0675437008446012, -0.3934526482074564, 0.410245448574879, 1.1017532633254343, 0.7522821535508568, 0.7406378454132638, 0.5054140991270948, 0.374162947808994, 1.0108159797939211, 1.1786295749670426, 0.3895484265850186, -0.6031823321838816, -0.3869366430240473, 0.002863631528862, -0.5920005649152652, 0.0676044771905343, 0.6099541101725112, -0.2195671258533073, 0.5155669649318662, 0.5992822824576517, 1.2387445651705764, 1.1715183410653076, -0.0281836017104319, -0.4206279287321133, -0.2265517751584017, -0.4899784272792143, 0.5360705549244746, -0.2743039107002638, -0.8221770682145484, -0.9331402106502684, 0.5482419481946498, 0.2747585487456242, 0.2211202251738429, -0.7127479650293546, 0.4671902720071677, 0.5148596328529511, 0.0502261018189647, 1.192053485178573, 0.854412831306301, -0.0780991057141017, -0.0126697137327324, 0.9005952874997631, 1.2027505185399345, 1.3135467717073697, 0.680376439216302, -1.147426179849456, -0.0068605114498962, 1.5189913152208947, 1.8709501261331412, 3.994234819751686, 0.5865398954317045, -0.6374485416041469, 0.6930113909592509, -0.8070826914493296, 0.846297488618027, 0.79417163680375, 0.5442134197190258, -1.0333319707405193, 0.3023839447645491, -0.8811970169048265, 0.2363201091109993, -0.191786772014205, -0.1466892978382287, -0.5940133415870651, 0.4378194277547022, -0.8156211796137278, -0.651346168776267, -0.7222305363908205, 0.0187797339214408, 0.4086056629862764, -1.272209889425775, -0.9571413490598564, -0.0444235220711894, -0.3379519121314384, 0.604383377550102, 0.5037370788739858, 0.2995921505174672, -1.240646341342268, 1.0047109734835042, 1.1615537041857387, 1.0417909970360208, 0.4998535685565256, 0.2862131389216116, -0.8260545721012088, 0.9143199339679629, -0.9784934926944263, -0.7216187268133353, -0.5870172407355116, -0.123248166127055, -1.6109801660216587, -2.500322289180167]|37612.5273437500000000|      2.00000000|[6506, 2384, 3, 599]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      86|[0.3902180738328884, 0.1174127284595365, 0.320722039931406, -0.3905303920771671, 0.1022975100677569, 0.5258981463666988, -0.492958147921313, -0.1671819681817736, -0.4469157495944803, 0.8553797306870006, 1.2235468091080004, 0.8653775637190277, 0.8315559169812761, 0.7916308349669385, 0.2847939562552105, 1.1042204069646746, 1.2443757854825417, 0.4696539771721959, -0.7873090222139796, -0.4403855920332274, -0.0763474917588158, -0.5881914465046928, -0.13565338156267, 0.7076727885873328, -0.3841823844277931, 0.2049106260017362, 0.581586322800221, 0.9656351589377425, 0.9428385350712738, -0.0105769502999714, -0.5526100168211026, -0.1793755854377711, -0.2245942300441069, 0.6049982527618274, -0.1403459286369704, -0.7562875755835898, -0.8293195216277274, 0.2293911328984767, 0.2171956573517243, 0.0539013612097621, -0.99511838333952, 0.2072198752500418, 0.7110709559950028, 0.475154498759196, 1.0429157945152352, 0.5564384534357413, -0.3977373281700801, 0.0755038992195, 0.8054576317647473, 0.7982165958676628, 1.4630459049366253, 0.4704596687580805, -1.4811417080991967, 0.3805894385298859, 1.6877395449629449, 2.269083374223885, 4.1095061496314464, 0.6560391273066473, -0.8343371076212978, 1.074901747499931, -0.9449939664785121, 0.7366641993404734, 1.0516951138812343, 0.4688997547462437, -0.9042082531940563, 0.1642442051319425, -0.9147260153989748, 0.3323361733972313, -0.0932683259263678, -0.0808823799920259, -0.9064368390254959, 0.3005350147746225, -0.6307304921480601, -0.7378851317961149, -0.7521942756071481, -0.1880202798591531, 0.5315336863245943, -1.0925626374621595, -0.7558653894489173, -0.0264517698597379, -0.554108111705909, 0.4062600864152677, 0.5228181647943196, 0.3029247265334313, -0.6763174324219798, 1.1758362811626806, 1.3689756477310802, 1.036451941248249, 0.7748207323577188, 0.333765147103422, -0.7251218994813892, 0.8760044440797716, -0.7607307393270023, -0.6853266693289469, -0.6323073755826758, 0.0346747872401783, -1.5071318278945225, -2.5783664727324322]|37582.9375000000000000|      4.00000000|[6550, 2400, 3, 603]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      87|[0.3902180738328884, 0.1174127284595365, 0.320722039931406, -0.3905303920771671, 0.1022975100677569, 0.5258981463666988, -0.492958147921313, -0.1671819681817736, -0.4469157495944803, 0.8553797306870006, 1.2235468091080004, 0.8653775637190277, 0.8315559169812761, 0.7916308349669385, 0.2847939562552105, 1.1042204069646746, 1.2443757854825417, 0.4696539771721959, -0.7873090222139796, -0.4403855920332274, -0.0763474917588158, -0.5881914465046928, -0.13565338156267, 0.7076727885873328, -0.3841823844277931, 0.2049106260017362, 0.581586322800221, 0.9656351589377425, 0.9428385350712738, -0.0105769502999714, -0.5526100168211026, -0.1793755854377711, -0.2245942300441069, 0.6049982527618274, -0.1403459286369704, -0.7562875755835898, -0.8293195216277274, 0.2293911328984767, 0.2171956573517243, 0.0539013612097621, -0.99511838333952, 0.2072198752500418, 0.7110709559950028, 0.475154498759196, 1.0429157945152352, 0.5564384534357413, -0.3977373281700801, 0.0755038992195, 0.8054576317647473, 0.7982165958676628, 1.4630459049366253, 0.4704596687580805, -1.4811417080991967, 0.3805894385298859, 1.6877395449629449, 2.269083374223885, 4.1095061496314464, 0.6560391273066473, -0.8343371076212978, 1.074901747499931, -0.9449939664785121, 0.7366641993404734, 1.0516951138812343, 0.4688997547462437, -0.9042082531940563, 0.1642442051319425, -0.9147260153989748, 0.3323361733972313, -0.0932683259263678, -0.0808823799920259, -0.9064368390254959, 0.3005350147746225, -0.6307304921480601, -0.7378851317961149, -0.7521942756071481, -0.1880202798591531, 0.5315336863245943, -1.0925626374621595, -0.7558653894489173, -0.0264517698597379, -0.554108111705909, 0.4062600864152677, 0.5228181647943196, 0.3029247265334313, -0.6763174324219798, 1.1758362811626806, 1.3689756477310802, 1.036451941248249, 0.7748207323577188, 0.333765147103422, -0.7251218994813892, 0.8760044440797716, -0.7607307393270023, -0.6853266693289469, -0.6323073755826758, 0.0346747872401783, -1.5071318278945225, -2.5783664727324322]|37582.9375000000000000|      2.00000000|[6670, 2444, 3, 614]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      88|[0.4172363359062861, -0.0281606938532, 0.3364676592433347, -0.6219691182639194, -0.0750540690023343, 1.0116217908617093, -0.5687871621034037, -0.2095049204820837, -0.3771638163774317, 0.7359246464823268, 1.3842379511902148, 1.188929248337024, 0.8800637974007688, 0.8323483026326108, 0.2009793054812085, 1.0265166478904635, 1.3870054237967888, 0.2599880379603505, -0.6206950559874018, -0.3023849845426878, 0.0526834064545707, -0.5106679244257019, -0.1724950683776934, 0.3942934412629615, -0.3769185642750633, 0.180398118980309, 0.3780696010747572, 0.9870299872721933, 0.5830021653183899, 0.0333965812740395, -0.4814633572680516, -0.2199670861372912, -0.4546625858428282, 0.5741755342458352, -0.1722801378049277, -0.8700680815388091, -0.8734225778201254, 0.3635063222123652, -0.0476380909888824, -0.0916227978640675, -0.8191083111082272, 0.2074900341173935, 0.7150044578905199, 0.4496999161127069, 1.0916885654266903, 0.5498915495684668, -0.3433325553519915, -0.0628641560049186, 0.217869857964851, 0.9639971401486687, 1.5534199649117726, 0.6217522610451441, -1.4805787348951278, 0.2524743358811509, 1.5401771901598595, 2.1096996302224964, 3.6249129370269237, 0.751955510275073, -0.9091723708139514, 0.9607981992711903, -1.2009858724061702, 0.8343690196753848, 1.190542077525262, 0.2155009786918614, -1.0442899419557674, 0.4096152935175245, -0.9826778659920649, 0.2002058485566857, -0.3622076421991034, 0.0092695036697211, -0.7036322139911636, 0.4178864498994966, -0.4688133570286219, -0.3280885958273344, -0.862211016465703, -0.394762804959861, 0.3664676378216722, -1.1015995519076194, -0.4016956034725074, 0.4731433953929476, -0.5149171189929345, 0.573153985856033, 0.3121051954911885, -0.2450356740479285, -0.4029095559304332, 1.0850352284135236, 1.4505765000417377, 0.9545889179075469, 0.5732330404546044, 0.2093522379532984, -0.6536263068872424, 0.8393809475175291, -0.5508627403693683, -0.9042874760563563, -0.2872024129953192, 0.3880533513595173, -1.429024821046664, -2.3922121667975262]|37560.5742187500000000|      4.00000000|[6715, 2460, 3, 618]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
