k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2264535427093506, -0.1507677137851715, 0.2765819132328033, 0.3472232520580292, -0.1569239348173141, 0.1446094214916229, -0.2106930762529373, 0.2439674437046051, 0.2148453593254089, -0.0864237248897552, -0.0583462454378605, -0.1453081518411636, -0.1792280822992325, -0.227662518620491, 0.2583757042884827, 0.1637926697731018, 0.4663691520690918, 0.1235683560371399, 0.2138165831565857, 0.1569401919841766, 0.1122697219252586, 0.089837521314621]| 14.0737276077270508|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
      51|[-155.71506679058075, 6.160184308886528, -92.70792747288942, 140.72880735248327, -1.4041924998164177, -36.219203886576, 71.32365295290947, 35.581234289333224, -45.872970283031464, -135.0016589164734, 24.570932861417532, 12.677055343985558, -34.32484441623092, -55.38770450651646, 31.321457121521235, -44.660274647176266, -107.29168412368745, 157.40634305030107, -4.3295479994267225, 58.147694285959005, 11.588911585509777, 38.86319050192833]| 11.8006725311279297|     32.00000000|[3265, 0, 0, 51]                                                           |  | used linear model with 65 points | actual_k=0
      52|[-165.70581710338593, 12.708883687853813, -95.22518707066774, 148.76491155475378, -15.567432932555676, -38.769740995951, 57.5863616168499, 35.41763417236507, -42.03055304288864, -131.89807963371277, 24.024821992963552, 19.33542011678219, -37.194946344941854, -56.88619638979435, 24.841123793274164, -45.49846448749304, -107.91681447904557, 163.1807008460164, 1.2561811227351427, 44.03560798987746, 16.444274000823498, 41.02485141158104]| 11.7843103408813477|     64.00000000|[3329, 0, 0, 52]                                                           | | GPS sucess | actual_k=0
      53|[-165.70581710338593, 12.708883687853813, -95.22518707066774, 148.76491155475378, -15.567432932555676, -38.769740995951, 57.5863616168499, 35.41763417236507, -42.03055304288864, -131.89807963371277, 24.024821992963552, 19.33542011678219, -37.194946344941854, -56.88619638979435, 24.841123793274164, -45.49846448749304, -107.91681447904557, 163.1807008460164, 1.2561811227351427, 44.03560798987746, 16.444274000823498, 41.02485141158104]| 11.7843103408813477|     32.00000000|[3393, 0, 0, 53]                                                           |  | used linear model with 65 points | actual_k=0
      54|[-165.70581710338593, 12.708883687853813, -95.22518707066774, 148.76491155475378, -15.567432932555676, -38.769740995951, 57.5863616168499, 35.41763417236507, -42.03055304288864, -131.89807963371277, 24.024821992963552, 19.33542011678219, -37.194946344941854, -56.88619638979435, 24.841123793274164, -45.49846448749304, -107.91681447904557, 163.1807008460164, 1.2561811227351427, 44.03560798987746, 16.444274000823498, 41.02485141158104]| 11.7843103408813477|     16.00000000|[3457, 0, 0, 54]                                                           |  | used linear model with 65 points | actual_k=0
      55|[-165.70581710338593, 12.708883687853813, -95.22518707066774, 148.76491155475378, -15.567432932555676, -38.769740995951, 57.5863616168499, 35.41763417236507, -42.03055304288864, -131.89807963371277, 24.024821992963552, 19.33542011678219, -37.194946344941854, -56.88619638979435, 24.841123793274164, -45.49846448749304, -107.91681447904557, 163.1807008460164, 1.2561811227351427, 44.03560798987746, 16.444274000823498, 41.02485141158104]| 11.7843103408813477|      8.00000000|[3521, 0, 0, 55]                                                           |  | used linear model with 65 points | actual_k=0
      56|[-169.70321786403656, 13.543408140540123, -96.49212885648012, 151.8054901584983, -15.736827619373798, -39.53376775700599, 57.64357362687588, 38.47338382713497, -41.420288026332855, -133.89230573177338, 21.102582212537527, 20.463745579123497, -36.538223560899496, -56.70900413393974, 25.822557363659143, -45.16429930180311, -108.62244501989335, 165.09429413825274, -0.4257343988865614, 43.97472154721618, 15.051467351615429, 39.65042766928673]| 11.7778005599975586|     16.00000000|[3585, 0, 0, 56]                                                           | | GPS sucess | actual_k=0
      57|[-169.70321786403656, 13.543408140540123, -96.49212885648012, 151.8054901584983, -15.736827619373798, -39.53376775700599, 57.64357362687588, 38.47338382713497, -41.420288026332855, -133.89230573177338, 21.102582212537527, 20.463745579123497, -36.538223560899496, -56.70900413393974, 25.822557363659143, -45.16429930180311, -108.62244501989335, 165.09429413825274, -0.4257343988865614, 43.97472154721618, 15.051467351615429, 39.65042766928673]| 11.7778005599975586|      8.00000000|[3649, 0, 0, 57]                                                           |  | used linear model with 65 points | actual_k=0
      58|[-168.09358024597168, 13.09863729774952, -95.97531915456057, 150.6918210014701, -18.07893944531679, -38.92181908804923, 58.12513063848019, 40.42347661964595, -39.96815675497055, -133.23892045021057, 20.548852916806936, 22.274252876639366, -36.764936324208975, -61.09643051028252, 23.044526491314173, -46.688147597014904, -109.62979331891984, 165.43875808268785, 0.3806650061160326, 46.19839775189757, 16.618426375091076, 41.923040956258774]| 11.7768459320068359|     16.00000000|[3713, 0, 0, 58]                                                           | | GPS sucess | actual_k=0
      59|[-173.06335163116455, 12.91063392162323, -93.34942794591188, 154.27854361385107, -14.195280320942402, -36.92214929778129, 57.75346149504185, 36.84857193939388, -45.09470123052597, -136.22500085830688, 26.196608062833548, 25.903204187750816, -36.77077934378758, -57.68821236491203, 25.657812032848597, -43.64955645054579, -113.23584977071732, 168.64615244418383, 5.195635499432683, 49.24108612164855, 20.144546322524548, 43.766201466321945]| 11.7759637832641602|     32.00000000|[3777, 0, 0, 59]                                                           | | GPS sucess | actual_k=0
      60|[-173.06335163116455, 12.91063392162323, -93.34942794591188, 154.27854361385107, -14.195280320942402, -36.92214929778129, 57.75346149504185, 36.84857193939388, -45.09470123052597, -136.22500085830688, 26.196608062833548, 25.903204187750816, -36.77077934378758, -57.68821236491203, 25.657812032848597, -43.64955645054579, -113.23584977071732, 168.64615244418383, 5.195635499432683, 49.24108612164855, 20.144546322524548, 43.766201466321945]| 11.7759637832641602|     16.00000000|[3841, 0, 0, 60]                                                           |  | used linear model with 65 points | actual_k=0
      61|[-170.2960889339447, 13.844196140766144, -94.40550292283297, 152.07507552951574, -10.944162614643574, -35.839641687460244, 65.3079282194376, 35.02140001766384, -51.53795665502548, -141.07124137878418, 25.92271288856864, 28.456962570548058, -39.69740674132481, -60.632521599531174, 33.177219305187464, -43.48027836531401, -114.9044382898137, 171.9999730065465, 6.319136084988713, 48.72238528355956, 23.03803687542677, 43.65843256562948]| 11.7715530395507812|     32.00000000|[3905, 0, 0, 61]                                                           | | GPS sucess | actual_k=0
      62|[-170.2960889339447, 13.844196140766144, -94.40550292283297, 152.07507552951574, -10.944162614643574, -35.839641687460244, 65.3079282194376, 35.02140001766384, -51.53795665502548, -141.07124137878418, 25.92271288856864, 28.456962570548058, -39.69740674132481, -60.632521599531174, 33.177219305187464, -43.48027836531401, -114.9044382898137, 171.9999730065465, 6.319136084988713, 48.72238528355956, 23.03803687542677, 43.65843256562948]| 11.7715530395507812|     16.00000000|[3969, 0, 0, 62]                                                           |  | used linear model with 65 points | actual_k=0
      63|[-171.09325844049454, 10.25867086648941, -92.64168334752321, 152.52076678723097, -11.41718665510416, -38.150060770101845, 65.10638634860516, 35.8570122551173, -53.880129754543304, -145.32810878753662, 18.402245607227087, 33.41335628926754, -37.78703639144078, -60.61117826029658, 36.571840200573206, -43.172536335885525, -107.50675228517503, 175.30492467433214, 5.739064933732152, 54.75082003697753, 21.638865046203136, 40.72323139756918]| 11.7677211761474609|     32.00000000|[4033, 0, 0, 63]                                                           | | GPS sucess | actual_k=0
      64|[-171.13897045701742, -5.517222344875336, -94.5803505256772, 154.1770028397441, -15.044433034956455, -39.367067691870034, 54.24821679294109, 36.05276690237224, -57.04950565099716, -140.13023567199707, 10.668231572955847, 34.748926386237144, -47.10822245711461, -59.60760913416743, 42.321230325847864, -44.43690713495016, -98.4986708490178, 173.26573533564806, 6.6405378598719835, 69.63108145818114, 20.05953412503004, 30.485989652574062]| 11.7638654708862305|     64.00000000|[4097, 0, 0, 64]                                                           | | GPS sucess | actual_k=0
      65|[-171.13897045701742, -5.517222344875336, -94.5803505256772, 154.1770028397441, -15.044433034956455, -39.367067691870034, 54.24821679294109, 36.05276690237224, -57.04950565099716, -140.13023567199707, 10.668231572955847, 34.748926386237144, -47.10822245711461, -59.60760913416743, 42.321230325847864, -44.43690713495016, -98.4986708490178, 173.26573533564806, 6.6405378598719835, 69.63108145818114, 20.05953412503004, 30.485989652574062]| 11.7638654708862305|     32.00000000|[4161, 0, 0, 65]                                                           |  | used linear model with 65 points | actual_k=0
      66|[-171.13897045701742, -5.517222344875336, -94.5803505256772, 154.1770028397441, -15.044433034956455, -39.367067691870034, 54.24821679294109, 36.05276690237224, -57.04950565099716, -140.13023567199707, 10.668231572955847, 34.748926386237144, -47.10822245711461, -59.60760913416743, 42.321230325847864, -44.43690713495016, -98.4986708490178, 173.26573533564806, 6.6405378598719835, 69.63108145818114, 20.05953412503004, 30.485989652574062]| 11.7638654708862305|     16.00000000|[4225, 0, 0, 66]                                                           |  | used linear model with 65 points | actual_k=0
      67|[-173.46359046548605, -10.890688836574554, -97.46880543977022, 156.59293644875288, -14.30847779661417, -38.485574898310006, 53.68985806405544, 39.77840648405254, -60.6394447684288, -134.0598921775818, 5.220783796161413, 40.92675565183163, -51.73859307402745, -58.44362638518214, 43.296791050583124, -39.93116220086813, -99.38415125291795, 174.98292381316423, 8.864310147240758, 70.95401131734252, 23.728919558227062, 27.933902107179165]| 11.7513971328735352|     32.00000000|[4289, 0, 0, 67]                                                           | | GPS sucess | actual_k=0
      68|[-173.46359046548605, -10.890688836574554, -97.46880543977022, 156.59293644875288, -14.30847779661417, -38.485574898310006, 53.68985806405544, 39.77840648405254, -60.6394447684288, -134.0598921775818, 5.220783796161413, 40.92675565183163, -51.73859307402745, -58.44362638518214, 43.296791050583124, -39.93116220086813, -99.38415125291795, 174.98292381316423, 8.864310147240758, 70.95401131734252, 23.728919558227062, 27.933902107179165]| 11.7513971328735352|     16.00000000|[4353, 0, 0, 68]                                                           |  | used linear model with 65 points | actual_k=0
      69|[-176.4828792437911, -14.657340943813324, -89.32317937165499, 157.94107656925917, -11.795706190168858, -40.95473044831306, 54.7646773904562, 37.19389186613262, -59.91586643457413, -135.22885060310364, 6.352974738925695, 41.306403174996376, -54.43232676619664, -62.79178236052394, 45.38699075952172, -40.923809848725796, -100.72313204687089, 174.55814338475466, 8.868900805246085, 72.4086755476892, 16.92642217129469, 35.6206134185195]| 11.7383747100830078|     32.00000000|[4417, 0, 0, 69]                                                           | | GPS sucess | actual_k=0
      70|[-185.36334475129843, -17.107270896434784, -84.70670092850924, 164.4795764014125, -11.264912702143192, -45.72892373520881, 58.097306832671165, 42.43618760816753, -69.3868938088417, -132.22524333000183, -3.7317954637110233, 48.86229945719242, -53.64332029456273, -64.815634470433, 47.98979947343469, -49.504652820527554, -95.07043162267655, 158.04510284215212, 14.300095587503165, 65.22165619954467, 25.035827688872814, 40.00482543557882]| 11.7349357604980469|     64.00000000|[4481, 0, 0, 70]                                                           | | GPS sucess | actual_k=0
      71|[-201.9855352267623, -41.04517716169357, -78.87521136552095, 177.71952848881483, -11.218845054507256, -59.81715959031135, 88.18417702615261, 27.38317189924419, -74.15553051233292, -107.72985339164734, -6.643058691173792, 46.92782832682133, -55.87323329085484, -68.09450624510646, 37.98304841294885, -41.929640613496304, -96.41861608903855, 135.4996221140027, 32.74990561557934, 68.42862474545836, 18.894358687102795, 39.414968095719814]| 11.6680479049682617|    128.00000000|[4545, 0, 0, 71]                                                           | | GPS sucess | actual_k=0
      72|[-221.50679644197226, -82.39573639631271, -79.19744498282671, 195.79938726872206, 16.600893333554268, -40.1642665239051, 73.81264458596706, -29.97927393205464, -82.16303879022598, -94.2492892742157, -28.026321325451136, 64.9709000736475, -54.56948814028874, -112.25789354369044, 65.76318833604455, -49.36326440423727, -115.90997198503464, 120.79017139226198, 70.27267554355785, 12.93658983334899, 22.07020001858473, 19.229171358048916]| 11.6036233901977539|    256.00000000|[4609, 0, 0, 72]                                                           | | GPS sucess | actual_k=0
      73|[-221.50679644197226, -82.39573639631271, -79.19744498282671, 195.79938726872206, 16.600893333554268, -40.1642665239051, 73.81264458596706, -29.97927393205464, -82.16303879022598, -94.2492892742157, -28.026321325451136, 64.9709000736475, -54.56948814028874, -112.25789354369044, 65.76318833604455, -49.36326440423727, -115.90997198503464, 120.79017139226198, 70.27267554355785, 12.93658983334899, 22.07020001858473, 19.229171358048916]| 11.6036233901977539|    128.00000000|[4673, 0, 0, 73]                                                           |  | used linear model with 65 points | actual_k=0
      74|[-221.50679644197226, -82.39573639631271, -79.19744498282671, 195.79938726872206, 16.600893333554268, -40.1642665239051, 73.81264458596706, -29.97927393205464, -82.16303879022598, -94.2492892742157, -28.026321325451136, 64.9709000736475, -54.56948814028874, -112.25789354369044, 65.76318833604455, -49.36326440423727, -115.90997198503464, 120.79017139226198, 70.27267554355785, 12.93658983334899, 22.07020001858473, 19.229171358048916]| 11.6036233901977539|     64.00000000|[4737, 0, 0, 74]                                                           |  | used linear model with 65 points | actual_k=0
      75|[-236.141501031816, -82.4164658896625, -93.84411437064409, 209.68047361820936, 8.051625564694405, -26.05476087052375, 102.9548412412405, -40.39093794114888, -56.43594413995743, -91.37887120246887, -51.14282027259469, 60.99714852869511, -56.54393574828282, -105.67093132063746, 76.65310952439904, -66.02274736016989, -104.30075434129685, 132.6609523370862, 73.50659516407177, 28.919445630162954, 20.44712846726179, 25.298905931413174]| 11.5909757614135742|    128.00000000|[4801, 0, 0, 75]                                                           | | GPS sucess | actual_k=0
      76|[-236.141501031816, -82.4164658896625, -93.84411437064409, 209.68047361820936, 8.051625564694405, -26.05476087052375, 102.9548412412405, -40.39093794114888, -56.43594413995743, -91.37887120246887, -51.14282027259469, 60.99714852869511, -56.54393574828282, -105.67093132063746, 76.65310952439904, -66.02274736016989, -104.30075434129685, 132.6609523370862, 73.50659516407177, 28.919445630162954, 20.44712846726179, 25.298905931413174]| 11.5909757614135742|     64.00000000|[4865, 0, 0, 76]                                                           |  | used linear model with 65 points | actual_k=0
      77|[-249.49169977754354, -67.82276643440127, -105.51846701651812, 221.61468344181776, 24.91508610546589, -13.45014661271125, 100.9104043096304, -67.38359655626118, -40.37371116876602, -97.32622218132019, -64.69312850013375, 58.97727181017399, -33.4204749786295, -104.51859043166041, 57.48140809312463, -58.37016185373068, -107.25612095277756, 121.07958102971315, 85.0778975780122, 17.92119848355651, 23.261907272040844, 5.26874502748251]| 11.5550003051757812|    128.00000000|[4929, 0, 0, 77]                                                           | | GPS sucess | actual_k=0
      78|[-265.27832659333944, -91.42382920905948, -110.33243853598833, 236.37265902012587, 49.64276821911335, 35.656180444173515, 101.12358620762825, -76.4180795121938, -58.89426475763321, -108.761479139328, -38.56459799781442, 90.06517387926579, -93.11381528014317, -109.94658659026027, 91.37183472886682, -55.63287099450827, -78.73650959413499, 134.52856612950563, 98.55527260852978, 30.761573430150747, -16.693136520683765, 54.49610861390829]| 11.5061960220336914|    256.00000000|[4993, 0, 0, 78]                                                           | | GPS sucess | actual_k=0
      79|[-265.27832659333944, -91.42382920905948, -110.33243853598833, 236.37265902012587, 49.64276821911335, 35.656180444173515, 101.12358620762825, -76.4180795121938, -58.89426475763321, -108.761479139328, -38.56459799781442, 90.06517387926579, -93.11381528014317, -109.94658659026027, 91.37183472886682, -55.63287099450827, -78.73650959413499, 134.52856612950563, 98.55527260852978, 30.761573430150747, -16.693136520683765, 54.49610861390829]| 11.5061960220336914|    128.00000000|[5057, 0, 0, 79]                                                           |  | used linear model with 65 points | actual_k=0
      80|[-265.27832659333944, -91.42382920905948, -110.33243853598833, 236.37265902012587, 49.64276821911335, 35.656180444173515, 101.12358620762825, -76.4180795121938, -58.89426475763321, -108.761479139328, -38.56459799781442, 90.06517387926579, -93.11381528014317, -109.94658659026027, 91.37183472886682, -55.63287099450827, -78.73650959413499, 134.52856612950563, 98.55527260852978, 30.761573430150747, -16.693136520683765, 54.49610861390829]| 11.5061960220336914|     64.00000000|[5121, 0, 0, 80]                                                           |  | used linear model with 65 points | actual_k=0
      81|[-265.27832659333944, -91.42382920905948, -110.33243853598833, 236.37265902012587, 49.64276821911335, 35.656180444173515, 101.12358620762825, -76.4180795121938, -58.89426475763321, -108.761479139328, -38.56459799781442, 90.06517387926579, -93.11381528014317, -109.94658659026027, 91.37183472886682, -55.63287099450827, -78.73650959413499, 134.52856612950563, 98.55527260852978, 30.761573430150747, -16.693136520683765, 54.49610861390829]| 11.5061960220336914|     32.00000000|[5185, 0, 0, 81]                                                           |  | used linear model with 65 points | actual_k=0
      82|[-265.27832659333944, -91.42382920905948, -110.33243853598833, 236.37265902012587, 49.64276821911335, 35.656180444173515, 101.12358620762825, -76.4180795121938, -58.89426475763321, -108.761479139328, -38.56459799781442, 90.06517387926579, -93.11381528014317, -109.94658659026027, 91.37183472886682, -55.63287099450827, -78.73650959413499, 134.52856612950563, 98.55527260852978, 30.761573430150747, -16.693136520683765, 54.49610861390829]| 11.5061960220336914|     16.00000000|[5249, 0, 0, 82]                                                           |  | used linear model with 65 points | actual_k=0
      83|[-267.2563598975539, -91.17030606791377, -103.47149951010942, 236.63683628290892, 42.163510635495186, 32.95725566428155, 95.10280039906502, -80.37011446245015, -59.1516287624836, -107.9122707247734, -36.21644941344857, 92.87473775446415, -91.48582861060277, -108.19930265471339, 93.3760640360415, -54.933550499379635, -83.25230577867478, 132.17608595639467, 103.68215230060741, 33.55775463208556, -16.80604200065136, 52.184855066239834]| 11.4981079101562500|     32.00000000|[5313, 0, 0, 83]                                                           | | GPS sucess | actual_k=0
      84|[-267.2563598975539, -91.17030606791377, -103.47149951010942, 236.63683628290892, 42.163510635495186, 32.95725566428155, 95.10280039906502, -80.37011446245015, -59.1516287624836, -107.9122707247734, -36.21644941344857, 92.87473775446415, -91.48582861060277, -108.19930265471339, 93.3760640360415, -54.933550499379635, -83.25230577867478, 132.17608595639467, 103.68215230060741, 33.55775463208556, -16.80604200065136, 52.184855066239834]| 11.4981079101562500|     16.00000000|[5377, 0, 0, 84]                                                           |  | used linear model with 65 points | actual_k=0
      85|[-267.2563598975539, -91.17030606791377, -103.47149951010942, 236.63683628290892, 42.163510635495186, 32.95725566428155, 95.10280039906502, -80.37011446245015, -59.1516287624836, -107.9122707247734, -36.21644941344857, 92.87473775446415, -91.48582861060277, -108.19930265471339, 93.3760640360415, -54.933550499379635, -83.25230577867478, 132.17608595639467, 103.68215230060741, 33.55775463208556, -16.80604200065136, 52.184855066239834]| 11.4981079101562500|      8.00000000|[5441, 0, 0, 85]                                                           |  | used linear model with 65 points | actual_k=0
      86|[-267.2563598975539, -91.17030606791377, -103.47149951010942, 236.63683628290892, 42.163510635495186, 32.95725566428155, 95.10280039906502, -80.37011446245015, -59.1516287624836, -107.9122707247734, -36.21644941344857, 92.87473775446415, -91.48582861060277, -108.19930265471339, 93.3760640360415, -54.933550499379635, -83.25230577867478, 132.17608595639467, 103.68215230060741, 33.55775463208556, -16.80604200065136, 52.184855066239834]| 11.4981079101562500|      4.00000000|[5505, 0, 0, 86]                                                           |  | used linear model with 65 points | actual_k=0
      87|[-268.2414931282401, -91.99315915629268, -101.80705983191729, 237.05588804930449, 42.885177448391914, 32.29560613911599, 95.58622992038727, -81.52417387254536, -57.604300528764725, -108.01595563441515, -36.848047468811274, 94.29654873907566, -91.87866053218022, -108.40271135792136, 92.98260063305497, -54.4967285618186, -83.23996363766491, 132.59316632896662, 103.21073409868404, 32.368321534246206, -16.163379356265068, 53.32127722352743]| 11.4971427917480469|      8.00000000|[5569, 0, 0, 87]                                                           | | GPS sucess | actual_k=0
      88|[-268.2414931282401, -91.99315915629268, -101.80705983191729, 237.05588804930449, 42.885177448391914, 32.29560613911599, 95.58622992038727, -81.52417387254536, -57.604300528764725, -108.01595563441515, -36.848047468811274, 94.29654873907566, -91.87866053218022, -108.40271135792136, 92.98260063305497, -54.4967285618186, -83.23996363766491, 132.59316632896662, 103.21073409868404, 32.368321534246206, -16.163379356265068, 53.32127722352743]| 11.4971427917480469|      4.00000000|[5633, 0, 0, 88]                                                           |  | used linear model with 65 points | actual_k=0
      89|[-269.3147742971778, -92.50601200386882, -102.5225633457303, 238.21940468996763, 42.446888104081154, 30.313597443513572, 96.23915469646454, -82.41552318818867, -58.3265497982502, -109.26700562983751, -36.53582740202546, 93.33999337255955, -91.94707199418917, -108.27770885452628, 91.97592157498002, -54.42070522159338, -82.44669287092984, 133.58302775770426, 102.80716597987339, 32.34007526561618, -14.952454134821892, 53.3065227009356]| 11.4943361282348633|      8.00000000|[5697, 0, 0, 89]                                                           | | GPS sucess | actual_k=0
      90|[-270.5659369453788, -93.08005188032985, -96.33382690697908, 238.1321076899767, 43.93003834784031, 30.795189085416496, 96.86093890666962, -81.27087260968983, -57.3074806034565, -110.30141443759203, -37.52222568169236, 93.5398330539465, -93.79555591428652, -108.48085935041308, 92.34417003765702, -55.29187365621328, -82.76263110525906, 133.6264686062932, 100.32542884303257, 34.67149306461215, -15.397393062710762, 52.758657190948725]| 11.4894323348999023|     16.00000000|[5761, 0, 0, 90]                                                           | | GPS sucess | actual_k=0
      91|[-273.8428584560752, -92.2542136721313, -91.11380041390657, 239.5639445334673, 40.567914858460426, 31.9048367170617, 93.56719362735748, -82.378153340891, -58.21645864844322, -107.39702791720629, -38.52144134417176, 89.13383148610592, -101.88383087003604, -102.96432502195239, 87.97749942913651, -55.260049030184746, -85.49768965132535, 129.66167325526476, 100.63921183301136, 34.90579007193446, -11.032980754971504, 50.84158406034112]| 11.4865865707397461|     32.00000000|[5825, 0, 0, 91]                                                           | | GPS sucess | actual_k=0
      92|[-273.8428584560752, -92.2542136721313, -91.11380041390657, 239.5639445334673, 40.567914858460426, 31.9048367170617, 93.56719362735748, -82.378153340891, -58.21645864844322, -107.39702791720629, -38.52144134417176, 89.13383148610592, -101.88383087003604, -102.96432502195239, 87.97749942913651, -55.260049030184746, -85.49768965132535, 129.66167325526476, 100.63921183301136, 34.90579007193446, -11.032980754971504, 50.84158406034112]| 11.4865865707397461|     16.00000000|[5889, 0, 0, 92]                                                           |  | used linear model with 65 points | actual_k=0
      93|[-273.8428584560752, -92.2542136721313, -91.11380041390657, 239.5639445334673, 40.567914858460426, 31.9048367170617, 93.56719362735748, -82.378153340891, -58.21645864844322, -107.39702791720629, -38.52144134417176, 89.13383148610592, -101.88383087003604, -102.96432502195239, 87.97749942913651, -55.260049030184746, -85.49768965132535, 129.66167325526476, 100.63921183301136, 34.90579007193446, -11.032980754971504, 50.84158406034112]| 11.4865865707397461|      8.00000000|[5953, 0, 0, 93]                                                           |  | used linear model with 65 points | actual_k=0
      94|[-274.0064925029874, -95.97640381380916, -91.4281742349267, 240.0805609971285, 40.096443489193916, 30.426932039670646, 90.62256610393524, -81.05671872384846, -56.98682817816734, -106.26135439425707, -40.493953827768564, 86.24499605596066, -102.76009782636538, -101.15469582006335, 86.09670585766435, -53.920234486460686, -86.38928817398846, 127.62795347720385, 100.71595447463915, 32.764757853001356, -9.405520871281624, 50.25269404426217]| 11.4798746109008789|     16.00000000|[6017, 0, 0, 94]                                                           | | GPS sucess | actual_k=0
      95|[-278.0925782993436, -94.26994154974818, -90.93601105362177, 243.03972585499287, 36.67368920147419, 31.77432698290795, 87.33992421627045, -81.4611295927316, -59.553840726614, -108.9001879170537, -45.10876810923219, 85.96980564296246, -106.6045115836896, -109.19541866704822, 82.40392369404435, -57.57836680114269, -82.58514116890728, 123.39893717318773, 97.49868314666674, 29.08008001372218, -9.033458158373833, 47.98902812972665]| 11.4739942550659180|     32.00000000|[6081, 0, 0, 95]                                                           | | GPS sucess | actual_k=0
      96|[-286.1305726841092, -97.22437165305018, -97.7662770524621, 250.84968908131123, 20.543669059872627, 31.968643653206527, 92.29188907146454, -73.67343466170132, -60.360066801309586, -102.2049803212285, -45.68108272925019, 72.7673978060484, -102.38385280454531, -112.76389415189624, 85.21927088871598, -61.60750059783459, -79.9623553622514, 116.34515184909105, 97.38444037688896, 37.27489183470607, -18.89037363231182, 49.34972420707345]| 11.4550027847290039|     64.00000000|[6145, 0, 0, 96]                                                           | | GPS sucess | actual_k=0
      97|[-286.43003986030817, -121.36165879294276, -108.45035813003778, 254.6339784413576, 21.253858104348183, 21.439422118477523, 87.6378744840622, -71.92405109293759, -66.85344114899635, -132.05978340655565, -41.30397653952241, 70.16555778682232, -114.93946727598086, -125.77478129789233, 96.1694147028029, -44.66900114715099, -67.61760686524212, 119.96908039599657, 94.30667920364067, 71.73165224120021, -32.7924312800169, 49.102490339428186]| 11.4448976516723633|    128.00000000|[6209, 0, 0, 97]                                                           | | GPS sucess | actual_k=0
      98|[-286.43003986030817, -121.36165879294276, -108.45035813003778, 254.6339784413576, 21.253858104348183, 21.439422118477523, 87.6378744840622, -71.92405109293759, -66.85344114899635, -132.05978340655565, -41.30397653952241, 70.16555778682232, -114.93946727598086, -125.77478129789233, 96.1694147028029, -44.66900114715099, -67.61760686524212, 119.96908039599657, 94.30667920364067, 71.73165224120021, -32.7924312800169, 49.102490339428186]| 11.4448976516723633|     64.00000000|[6273, 0, 0, 98]                                                           |  | used linear model with 65 points | actual_k=0
      99|[-286.43003986030817, -121.36165879294276, -108.45035813003778, 254.6339784413576, 21.253858104348183, 21.439422118477523, 87.6378744840622, -71.92405109293759, -66.85344114899635, -132.05978340655565, -41.30397653952241, 70.16555778682232, -114.93946727598086, -125.77478129789233, 96.1694147028029, -44.66900114715099, -67.61760686524212, 119.96908039599657, 94.30667920364067, 71.73165224120021, -32.7924312800169, 49.102490339428186]| 11.4448976516723633|     32.00000000|[6337, 0, 0, 99]                                                           |  | used linear model with 65 points | actual_k=0
     100|[-286.43003986030817, -121.36165879294276, -108.45035813003778, 254.6339784413576, 21.253858104348183, 21.439422118477523, 87.6378744840622, -71.92405109293759, -66.85344114899635, -132.05978340655565, -41.30397653952241, 70.16555778682232, -114.93946727598086, -125.77478129789233, 96.1694147028029, -44.66900114715099, -67.61760686524212, 119.96908039599657, 94.30667920364067, 71.73165224120021, -32.7924312800169, 49.102490339428186]| 11.4448976516723633|     16.00000000|[6401, 0, 0, 100]                                                          |  | used linear model with 65 points | actual_k=0
     101|[-288.89460418373346, -122.68278501555324, -99.08436463028193, 255.0885633379221, 21.08207678794861, 17.423597800545394, 90.36063802242279, -69.20550875551999, -66.66742290556431, -133.78470868617296, -42.015429738909006, 75.47541563212872, -119.51367267454043, -131.52716214582324, 96.17566283466294, -46.91166810691357, -65.94778441078961, 122.77380270510912, 90.98124952567741, 68.75048349425197, -35.30603210628033, 50.375044498592615]| 11.4430303573608398|     32.00000000|[6465, 0, 0, 101]                                                          | | GPS sucess | actual_k=0
     102|[-297.3001351132989, -124.72054122015834, -90.54887268692255, 259.96487034857273, 11.497153043746948, 25.879355895332992, 85.1665552854538, -59.175397442653775, -63.122242107987404, -152.73365468531847, -38.02749205008149, 81.79058687388897, -119.19511112058535, -128.43756778165698, 96.79889573575929, -37.07870797812939, -66.84168856032193, 123.32723046094179, 87.318004086148, 70.15582404658198, -33.54520945250988, 53.18051663413644]| 11.4239768981933594|     64.00000000|[6529, 0, 0, 102]                                                          | | GPS sucess | actual_k=0
     103|[-299.72528050094843, -126.61781976744533, -70.31821892410517, 258.57384122908115, -4.768534898757935, 38.85078953485936, 93.31188094615936, -48.91813616640866, -83.21680845320225, -157.45476884394884, -52.25484228506684, 72.43759195506573, -121.64447673643008, -151.14013202115893, 79.50658883573487, -56.8166993111372, -56.40927259810269, 152.0025119856, 95.41504044784233, 63.94395146891475, -42.909412905573845, 57.86855689063668]| 11.4080715179443359|    128.00000000|[6593, 0, 0, 103]                                                          | | GPS sucess | actual_k=0
