k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.942375011452153, 0.002254708185792, -0.0728179075492165, 0.0011308402568102, 0.4349428846425332, -0.1563870865106583, 1.042371877959311, 0.1690080058574676, 0.2299412002676772, -0.0584280449151993, 2.673281777648409, 0.1627862197160721, 0.8711605987574761, 0.1750926268100738, 2.4717046240041323, 0.031578175239265, 14.195892931313812, -0.1729961889982224, 12.052596897906882, 0.1164652523398399, 0.3550111425240631, -0.0641143950819969, 0.1469998770927734, 0.0660762046277523, 1.1674576341819383, -0.0688651311397552, 0.2014240230950249, -0.1600869107246399, -0.1445630282979797, 0.0245971455983818, 3.8453424296331336, 0.0713798929750919, 0.8705719733776683, 0.0452050030976534, 0.2988847136069473, -0.1328188288211823, 0.573247560500711, -0.118747438788414, 0.6762118637748047, -0.0515567618608475, 0.1614815163894554, 0.1928720068931579, 2.0091774226028623, 0.2689139139652252, 1.8719204504075317, 0.0731708039343357, 1.2940473978040115, 0.2252417695522308, 0.6410539253442658, 0.0973464068770409, 0.4902514748419773, 0.0681499321758747, 0.2810255160331863, 0.1578035992383957, 0.925731806168383, -0.0112542840838432, 0.4828596127477102, 0.0131827113032341, 0.4372590123194348, 0.2041072887182236, 0.9711415209480273, -0.0661902087926865, -0.2278787263044205, -0.0328480522334576, 0.3065679036563572, 0.0561858494579792]|272770.3750000000000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
       2|[1.1604617905697372, -0.2018855824321509, -0.223913476682975, 0.3887905985862017, 0.1638362540787973, 0.0558517915010452, 1.6965324967413544, 0.4488944900035858, 0.1623449360841559, -0.5149016934633255, 2.4936754144711095, 0.3342426759004593, 0.5069198927905266, 0.2584346798062325, 2.3492288360068865, 0.1081594745442271, 14.117153288216889, -0.5845524328947067, 12.368435979909522, 0.1286471537128091, 0.1115859520753021, -0.3046219828724861, -0.4341629332328492, -0.0252260486781597, 1.2341430797886468, 0.0644118678569794, 0.0879974867733849, 0.2047377419471741, -0.3148468972068619, -0.3352465853281319, 3.7853078528296877, -0.2764447103440761, 1.0444171006025904, -0.2825230597704649, 0.2313781246114907, -0.3085457044839859, 0.57962406819275, -0.2096381443738937, 0.1135001480765625, -0.2126960563659668, 0.0419461223765274, 0.3715672832727432, 1.5902239740688504, 0.1522593837976456, 2.084446101266411, -0.0463366727530956, 1.2845571900350348, 0.3627510410547257, 0.5345546184866798, -0.1334287258982658, 0.7628593973959934, 0.1962875951826573, 0.193327428936972, 0.0495832827687263, 0.9864313994441685, 0.0813549500703812, 0.5008580361750536, 0.0039376648887992, 0.0839756964224468, 0.4659681063890457, 0.8777048476644503, 0.2215228420495987, -0.296274966777214, 0.0959433247148991, 0.2658795230573353, 0.3715827842056751]|166346.2812500000000000|      4.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       3|[0.4720361304363754, -0.1208623214811087, -0.477928803182914, 0.3172371894866228, 0.1343052799737968, 0.2400227826833725, 1.1799964397459626, -0.304534147977829, 0.010196674417858, -0.6178807574510574, 0.8819643892330724, 0.1616248083114624, 1.0223649463679498, 0.5818699863553047, 2.3140836836466856, 0.3626122395321727, 14.249091477485, -0.9090733486413956, 12.711752505130393, 0.8851684382930398, 0.4240915251095886, 0.2199269053339958, -0.8627858048701935, -0.9327675621211529, 1.638189227850399, -0.2885818588733673, -0.6068759058085549, -0.2871334660053253, -0.4922516436200928, 0.3606241121701896, 4.132615624274008, -0.2068075682222843, 0.6709689075293177, -0.1349768280237913, 0.5952426656652626, -0.6266680914163589, 0.8748086506645976, -0.1319347950816154, 1.0545229017920776, 0.5173890781402588, 0.2398523929997345, 0.8182247024774552, 1.5469780810970963, 0.8673530560731888, 1.8064562369170458, -1.248677156418562, 1.977049257848908, 0.1283771735429764, 0.7214518814175499, -0.8190290066599846, 0.2787208490218174, 0.3379186917841435, -0.4983576515912873, 0.2761978772282601, 1.3695461844001469, 0.1637173038721085, 0.117567119493764, -0.1131949168816209, 0.0558529565560709, 0.9928713184595108, 0.6670143642135608, -0.2964083808660507, -0.2508492127367344, 0.246415891200304, 0.2371292394137319, 0.8397532184422016]|46435.0429687500000000|      8.00000000|[46, 3, 0, 3]                                                              | | GPS sucess | actual_k=1
       4|[0.1188966405472305, -2.580812768563628, 0.3564452669846275, -0.7213475196808576, 1.7556747610605277, -0.3054550248384476, 1.9641565173178315, 0.0988369476795197, 1.1803506499046135, -1.242804463505745, 1.1567801274342138, 1.155741114616394, 0.1411080679919428, 0.6551905018091202, 2.1733806462655134, 0.8157056490704417, 14.638480694384873, -2.214195724129677, 12.309443862266166, 2.3576047471538186, 0.8732560348828431, 1.5290225264430046, -0.5719677990699463, 0.3721191366016865, 2.0200727000546075, 0.8015880477428436, -0.8806106541720498, -1.134478758573532, -0.0044458896737885, 0.6167476549558342, 4.191528005803816, -0.2002304890379309, -1.626022917574442, -0.882153356000781, 1.24775962676298, -1.2746396619081497, -0.210934180565566, -2.77708044975996, 0.4461178481765076, 0.4607091364264488, 0.004706421820726, 1.9611456733942032, 1.0235241302151383, 0.8737407219409943, 0.9017586994948656, -2.6969356755912304, 2.0063661935371653, 0.6666914564371109, -0.2445353240878212, -1.7198610040545463, -0.0296333797131527, 1.7111057569086552, 0.2414984127283233, -0.7830543848872185, 1.5334436242376026, -0.3342492836713791, 0.4468049978163653, -0.2849471909180283, 0.8106195399987589, -1.2432715553045273, -0.9374089203170789, -0.184141154885292, 1.3068285330823575, -0.7910923580825329, 0.0670718383526739, 0.2381112058460713]|26372.8906250000000000|     16.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       5|[0.7368080985626724, -0.550557689294219, 0.0268685660588005, 0.3472989112883806, 4.340113800290874, -3.878775890469551, 5.757560619643271, -4.07850212931633, 2.5458066349738884, -2.9364739018678665, 0.3620242513699132, 1.933702368736267, -0.8030768313381964, 1.301522586941719, 2.625418040312297, 2.914658657722175, 13.486124785037338, -2.826484437584877, 9.827804477042777, 0.3946195891872049, 3.7302873802502745, -0.6063091042637825, 2.2290678435539553, 2.1962441881000996, 5.320541621715984, 1.7095253360271454, -2.354642817792045, -2.573904584646225, 0.6290825217146088, -0.3850459680147469, 1.716780109609358, 2.793597807623446, 2.372239726239645, 2.1800688863545656, 2.605161593811625, -1.6422374802827835, -1.811874408074111, -3.099746707379818, 1.271823614854364, 1.1112642106413841, -2.077429970772658, 3.0161677938699722, 1.9345301040310563, 0.3171177399158478, 2.271394162255791, -2.2571254293620586, 0.3235644700569407, 0.3346325498819351, -0.6004722387702095, -3.636936638057232, -4.934651709333514, 0.508638672977686, -0.725908217787729, 0.4473280575871468, 1.9228217546735462, 3.638092969059944, 0.3556111206558161, 0.0976104992255569, 1.4690550635087383, -1.8861862081289291, -0.0935652814201368, 3.1498136562108994, -0.0660607472368564, -1.9596310476958752, -2.7844208050036494, -1.0221034805476665]|19693.0917968750000000|     32.00000000|[76, 5, 0, 5]                                                              | | GPS sucess | actual_k=1
      71|[1.0311307613895344, 9.919125410553594, -2.50922841348373, 4.003624549794316, 6.109967064085082, 1.9523536720806636, -10.994433451769138, 7.162844436191251, 3.8900357327398325, 5.738279661665516, -0.6668746776558351, 2.5253858251077395, 2.0493475035864024, -4.140397896498397, 1.0964598662333072, -3.8580005841512954, 6.439183994749098, 16.711370371947496, -0.7430908738403372, -0.0203516621382886, 6.1801131676770344, -12.907613961786385, -1.4399604949843399, -0.9537518060506865, 17.964840508567754, -2.59862300988098, -1.9322457067069736, 1.6478281331416171, 7.813221922754146, -10.252686069392686, 1.3777027517256621, 5.193836813522492, 10.131438270827937, 6.154587806244929, 4.2764954898391725, 3.8101348426086004, -14.67163114612699, -5.101733502829179, 1.2252603819177148, -2.597975405069262, -0.1408866759817383, 6.487066014793267, -1.1163175987232996, -10.827463665059588, 2.869037138265674, -2.3606529347388694, 12.11996900932798, 11.194606978637392, 2.05576226584708, -8.9543464738393, -4.295629986105197, 2.1107154623085864, -5.166974554478084, -13.13957172996897, 23.593744743214064, 8.283512707157268, -2.1924465668937323, -2.1567479926483277, -0.4744431754994286, 9.573120896114427, -1.9193919886463442, -1.7262858621911936, 1.2845068042968086, 4.651814494740717, -0.0693542479382345, -0.7979672426896101]|8003.8720703125000000|      0.50000000|[4743, 315, 17, 332]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      72|[1.0311307613895344, 9.919125410553594, -2.50922841348373, 4.003624549794316, 6.109967064085082, 1.9523536720806636, -10.994433451769138, 7.162844436191251, 3.8900357327398325, 5.738279661665516, -0.6668746776558351, 2.5253858251077395, 2.0493475035864024, -4.140397896498397, 1.0964598662333072, -3.8580005841512954, 6.439183994749098, 16.711370371947496, -0.7430908738403372, -0.0203516621382886, 6.1801131676770344, -12.907613961786385, -1.4399604949843399, -0.9537518060506865, 17.964840508567754, -2.59862300988098, -1.9322457067069736, 1.6478281331416171, 7.813221922754146, -10.252686069392686, 1.3777027517256621, 5.193836813522492, 10.131438270827937, 6.154587806244929, 4.2764954898391725, 3.8101348426086004, -14.67163114612699, -5.101733502829179, 1.2252603819177148, -2.597975405069262, -0.1408866759817383, 6.487066014793267, -1.1163175987232996, -10.827463665059588, 2.869037138265674, -2.3606529347388694, 12.11996900932798, 11.194606978637392, 2.05576226584708, -8.9543464738393, -4.295629986105197, 2.1107154623085864, -5.166974554478084, -13.13957172996897, 23.593744743214064, 8.283512707157268, -2.1924465668937323, -2.1567479926483277, -0.4744431754994286, 9.573120896114427, -1.9193919886463442, -1.7262858621911936, 1.2845068042968086, 4.651814494740717, -0.0693542479382345, -0.7979672426896101]|8003.8720703125000000|      0.25000000|[4833, 321, 17, 338]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.9827668299124646, 9.852477828797479, -2.5417047492476614, 4.018510780024648, 6.161328855874614, 1.9949061134392299, -10.96799681554475, 7.203551163844993, 3.867232716732886, 5.767173419277029, -0.705469590393443, 2.5017336813313227, 2.0513460941246806, -4.166316804915622, 1.0856004289464534, -3.8909445779581344, 6.352325565734415, 16.696206467891543, -0.7660729403375439, -0.0196287090781123, 6.217481178406586, -12.941486398518439, -1.4993369210254661, -0.9498155362644777, 17.998381260352794, -2.6277949386443695, -1.9540037396696535, 1.6616743964310687, 7.841230417280294, -10.32070200242949, 1.3898950718042735, 5.2153230772446735, 10.127656096976432, 6.169128996362526, 4.2417016062770845, 3.835568073753744, -14.689744109192494, -5.098001336576148, 1.2340790204287169, -2.614130687104732, -0.1154639892707846, 6.459433631163587, -1.1234558882345034, -10.860828642747185, 2.841306595099275, -2.3602810579840714, 12.113208969029875, 11.16067877803486, 2.0377117162952354, -8.906995988961475, -4.300903982957536, 2.0873446021640905, -5.17081629548863, -13.140841870257368, 23.60903303378176, 8.236713095857038, -2.158603865428841, -2.176016382439578, -0.4507184574800623, 9.611361660404521, -1.9236240115576544, -1.7528092418001824, 1.3099891533945374, 4.623824105125419, -0.0618511733443925, -0.8080738798322087]|7990.4995117187500000|      0.50000000|[4848, 322, 17, 339]                                                       | | GPS sucess | actual_k=1
      74|[1.0284198192105698, 9.81586860009708, -2.555804372324279, 3.945114015329003, 6.12835958224781, 1.9714183182949103, -11.135682935220386, 7.170525042288234, 3.9794381699499155, 5.673215391616182, -0.7495206638850164, 2.5045041662221115, 2.0008557892969905, -4.116411426544145, 0.9486500850991786, -3.887433163327796, 6.311840317764788, 16.809861111188738, -0.7009524519323163, -0.0163269398159326, 6.1577202428020135, -12.883116627872344, -1.4843532027419917, -0.9759856596329793, 18.083300735371772, -2.6601385646667084, -1.96606846762422, 1.7263726157303851, 7.8431229231924044, -10.277183015876536, 1.3725149199066047, 5.118696594340716, 10.095581321429643, 6.166406390532468, 4.190396893385506, 3.8358123745953305, -14.713429596179727, -5.130320230396196, 1.1634108297110197, -2.6638561712076965, -0.1283322008754394, 6.427361787420263, -1.1017628112961126, -10.76138721128442, 2.9217407609942603, -2.3642820765752965, 12.090531372371407, 11.124812279087717, 2.0937861604998043, -8.822916633960025, -4.37392966403597, 2.008235894557298, -5.194026599346553, -13.124639331051817, 23.664294250839465, 8.21104496839477, -2.1276206837585327, -2.215841620727027, -0.3823442558246745, 9.51206107471736, -1.9176345787570932, -1.6940093975650006, 1.3822413598988823, 4.580661211621515, -0.0322319117219636, -0.7578387313129311]|7954.0683593750000000|      1.00000000|[4878, 324, 17, 341]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      75|[1.0284198192105698, 9.81586860009708, -2.555804372324279, 3.945114015329003, 6.12835958224781, 1.9714183182949103, -11.135682935220386, 7.170525042288234, 3.9794381699499155, 5.673215391616182, -0.7495206638850164, 2.5045041662221115, 2.0008557892969905, -4.116411426544145, 0.9486500850991786, -3.887433163327796, 6.311840317764788, 16.809861111188738, -0.7009524519323163, -0.0163269398159326, 6.1577202428020135, -12.883116627872344, -1.4843532027419917, -0.9759856596329793, 18.083300735371772, -2.6601385646667084, -1.96606846762422, 1.7263726157303851, 7.8431229231924044, -10.277183015876536, 1.3725149199066047, 5.118696594340716, 10.095581321429643, 6.166406390532468, 4.190396893385506, 3.8358123745953305, -14.713429596179727, -5.130320230396196, 1.1634108297110197, -2.6638561712076965, -0.1283322008754394, 6.427361787420263, -1.1017628112961126, -10.76138721128442, 2.9217407609942603, -2.3642820765752965, 12.090531372371407, 11.124812279087717, 2.0937861604998043, -8.822916633960025, -4.37392966403597, 2.008235894557298, -5.194026599346553, -13.124639331051817, 23.664294250839465, 8.21104496839477, -2.1276206837585327, -2.215841620727027, -0.3823442558246745, 9.51206107471736, -1.9176345787570932, -1.6940093975650006, 1.3822413598988823, 4.580661211621515, -0.0322319117219636, -0.7578387313129311]|7954.0683593750000000|      0.50000000|[4968, 330, 18, 348]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[0.9075708952889847, 9.829481740307589, -2.6350073670285257, 3.9480018457000403, 6.059907268705444, 1.9743238011868574, -11.09037692318597, 7.147491631977489, 3.9185473761495615, 5.626223279665069, -0.7298466961510371, 2.4741840377961557, 1.9952382438450216, -4.113777407418892, 1.0454907125906527, -3.903828853247387, 6.3330099001466325, 16.76973445221266, -0.6631894784747414, -0.0181486342458964, 6.026471917692532, -12.904492952689882, -1.6065251784142367, -0.9788949032054827, 18.09652681419498, -2.668849054275056, -2.0408713505935996, 1.630408385133366, 7.869825910222553, -10.388971489899879, 1.279895597666252, 5.123991988329206, 10.044481082271966, 6.232220192715142, 4.146898265544033, 3.807213116083072, -14.767268657588962, -5.048236178131505, 1.102607174176037, -2.652454972403318, -0.1497996891345165, 6.53613326804017, -1.0048804680038763, -10.736715176156542, 2.8569935243251967, -2.395637241520422, 12.108115884381624, 11.07527610678714, 2.083812110164218, -8.831612115305083, -4.422595671852761, 1.8996155266130574, -5.0862065429677115, -13.130926352148613, 23.646064812847488, 8.030323134092821, -2.1007440777113793, -2.2181512667187993, -0.3300165037113322, 9.468761027200538, -1.8707761823759534, -1.6488620754467183, 1.320853083381491, 4.587975838680319, -0.0992368158729264, -0.7523978717232054]|7953.5214843750000000|      1.00000000|[4999, 332, 18, 350]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      77|[0.9075708952889847, 9.829481740307589, -2.6350073670285257, 3.9480018457000403, 6.059907268705444, 1.9743238011868574, -11.09037692318597, 7.147491631977489, 3.9185473761495615, 5.626223279665069, -0.7298466961510371, 2.4741840377961557, 1.9952382438450216, -4.113777407418892, 1.0454907125906527, -3.903828853247387, 6.3330099001466325, 16.76973445221266, -0.6631894784747414, -0.0181486342458964, 6.026471917692532, -12.904492952689882, -1.6065251784142367, -0.9788949032054827, 18.09652681419498, -2.668849054275056, -2.0408713505935996, 1.630408385133366, 7.869825910222553, -10.388971489899879, 1.279895597666252, 5.123991988329206, 10.044481082271966, 6.232220192715142, 4.146898265544033, 3.807213116083072, -14.767268657588962, -5.048236178131505, 1.102607174176037, -2.652454972403318, -0.1497996891345165, 6.53613326804017, -1.0048804680038763, -10.736715176156542, 2.8569935243251967, -2.395637241520422, 12.108115884381624, 11.07527610678714, 2.083812110164218, -8.831612115305083, -4.422595671852761, 1.8996155266130574, -5.0862065429677115, -13.130926352148613, 23.646064812847488, 8.030323134092821, -2.1007440777113793, -2.2181512667187993, -0.3300165037113322, 9.468761027200538, -1.8707761823759534, -1.6488620754467183, 1.320853083381491, 4.587975838680319, -0.0992368158729264, -0.7523978717232054]|7953.5214843750000000|      0.50000000|[5090, 338, 19, 357]                                                       |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[0.9075708952889847, 9.829481740307589, -2.6350073670285257, 3.9480018457000403, 6.059907268705444, 1.9743238011868574, -11.09037692318597, 7.147491631977489, 3.9185473761495615, 5.626223279665069, -0.7298466961510371, 2.4741840377961557, 1.9952382438450216, -4.113777407418892, 1.0454907125906527, -3.903828853247387, 6.3330099001466325, 16.76973445221266, -0.6631894784747414, -0.0181486342458964, 6.026471917692532, -12.904492952689882, -1.6065251784142367, -0.9788949032054827, 18.09652681419498, -2.668849054275056, -2.0408713505935996, 1.630408385133366, 7.869825910222553, -10.388971489899879, 1.279895597666252, 5.123991988329206, 10.044481082271966, 6.232220192715142, 4.146898265544033, 3.807213116083072, -14.767268657588962, -5.048236178131505, 1.102607174176037, -2.652454972403318, -0.1497996891345165, 6.53613326804017, -1.0048804680038763, -10.736715176156542, 2.8569935243251967, -2.395637241520422, 12.108115884381624, 11.07527610678714, 2.083812110164218, -8.831612115305083, -4.422595671852761, 1.8996155266130574, -5.0862065429677115, -13.130926352148613, 23.646064812847488, 8.030323134092821, -2.1007440777113793, -2.2181512667187993, -0.3300165037113322, 9.468761027200538, -1.8707761823759534, -1.6488620754467183, 1.320853083381491, 4.587975838680319, -0.0992368158729264, -0.7523978717232054]|7953.5214843750000000|      0.25000000|[5182, 344, 22, 366]                                                       |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.9370674626127886, 9.81466999911942, -2.640642458132139, 3.900884984952703, 6.052532981588171, 1.9700754452058948, -11.072210681018616, 7.109353063576152, 3.8917909088518883, 5.650961533690648, -0.696288517457981, 2.4702565243047934, 1.9479171366064905, -4.172255610089705, 1.0314545433150113, -3.912054061395747, 6.301129025959878, 16.742653890246956, -0.6562756349100523, -0.0164307423525468, 6.02133563131835, -12.89771568013018, -1.6462376596149317, -0.955918553166239, 18.060979542824093, -2.7029298688452443, -2.011384849004182, 1.6226313806306523, 7.900741842952393, -10.38659126013433, 1.2634448609945659, 5.14413225996307, 10.026491955306563, 6.2431884494569045, 4.0882022824023725, 3.8289796836858256, -14.784084455946092, -5.05241870311062, 1.155424138861954, -2.6290156414231363, -0.100631646295943, 6.547824642744412, -1.0119386903163565, -10.734199787038198, 2.893625782770221, -2.404473497860568, 12.122003867197128, 11.05043286290508, 2.0514749773228695, -8.822891894307153, -4.386005792310172, 1.91209818464166, -5.168437222658549, -13.103478152459225, 23.69717472658407, 8.08295514184071, -2.098209599739885, -2.164477071757013, -0.2960610749620093, 9.437463797970134, -1.8701362835570359, -1.613608342050188, 1.3395581161473564, 4.6056797089916985, -0.0785940696330258, -0.8097898430729216]|7925.4165039062500000|      0.50000000|[5228, 347, 22, 369]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      80|[0.9017771927378925, 9.685144184152971, -2.6629609299140604, 4.0637986249451, 6.125482248795243, 1.9415137835127037, -11.029979885674415, 6.934396578833583, 3.7867703457820237, 5.71242180807433, -0.6427158634629202, 2.4578873004437027, 1.8870162430670532, -4.117803200328731, 0.9945608204184145, -4.004650592986844, 6.289378321669549, 16.691224772459694, -0.6793144525353338, -0.0173486546699239, 6.049424505037032, -12.926297056813318, -1.662775749366168, -0.9322499984874081, 18.05320358758649, -2.7272752707705905, -2.0030088829160078, 1.6301923289813023, 7.856878476443929, -10.415667528338291, 1.2200090360137112, 5.112093317729596, 10.079518596057707, 6.338318822779079, 4.2095349953892836, 3.817467878398313, -14.834446964275276, -5.185324849356176, 1.1371613791784707, -2.5981763502249695, -0.153071262442027, 6.521875600841862, -0.973416284241427, -10.84742827363894, 2.8924649108421705, -2.2978097469469683, 12.16428550379684, 11.06463589861676, 2.0632938974975628, -8.814242472843025, -4.291656044701967, 1.9335167445068462, -5.149325143833576, -13.098427528476162, 23.639783879628382, 8.028576318883928, -2.0741113362439667, -2.1767561731700056, -0.3045447562988312, 9.35372314893146, -1.9236532989012154, -1.6301727571474975, 1.2865124699847679, 4.660992534816303, -0.0878619096879568, -0.7242047302054185]|7915.9091796875000000|      1.00000000|[5304, 352, 23, 375]                                                       |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      81|[0.9017771927378925, 9.685144184152971, -2.6629609299140604, 4.0637986249451, 6.125482248795243, 1.9415137835127037, -11.029979885674415, 6.934396578833583, 3.7867703457820237, 5.71242180807433, -0.6427158634629202, 2.4578873004437027, 1.8870162430670532, -4.117803200328731, 0.9945608204184145, -4.004650592986844, 6.289378321669549, 16.691224772459694, -0.6793144525353338, -0.0173486546699239, 6.049424505037032, -12.926297056813318, -1.662775749366168, -0.9322499984874081, 18.05320358758649, -2.7272752707705905, -2.0030088829160078, 1.6301923289813023, 7.856878476443929, -10.415667528338291, 1.2200090360137112, 5.112093317729596, 10.079518596057707, 6.338318822779079, 4.2095349953892836, 3.817467878398313, -14.834446964275276, -5.185324849356176, 1.1371613791784707, -2.5981763502249695, -0.153071262442027, 6.521875600841862, -0.973416284241427, -10.84742827363894, 2.8924649108421705, -2.2978097469469683, 12.16428550379684, 11.06463589861676, 2.0632938974975628, -8.814242472843025, -4.291656044701967, 1.9335167445068462, -5.149325143833576, -13.098427528476162, 23.639783879628382, 8.028576318883928, -2.0741113362439667, -2.1767561731700056, -0.3045447562988312, 9.35372314893146, -1.9236532989012154, -1.6301727571474975, 1.2865124699847679, 4.660992534816303, -0.0878619096879568, -0.7242047302054185]|7915.9091796875000000|      0.50000000|[5394, 358, 23, 381]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      82|[0.9017771927378925, 9.685144184152971, -2.6629609299140604, 4.0637986249451, 6.125482248795243, 1.9415137835127037, -11.029979885674415, 6.934396578833583, 3.7867703457820237, 5.71242180807433, -0.6427158634629202, 2.4578873004437027, 1.8870162430670532, -4.117803200328731, 0.9945608204184145, -4.004650592986844, 6.289378321669549, 16.691224772459694, -0.6793144525353338, -0.0173486546699239, 6.049424505037032, -12.926297056813318, -1.662775749366168, -0.9322499984874081, 18.05320358758649, -2.7272752707705905, -2.0030088829160078, 1.6301923289813023, 7.856878476443929, -10.415667528338291, 1.2200090360137112, 5.112093317729596, 10.079518596057707, 6.338318822779079, 4.2095349953892836, 3.817467878398313, -14.834446964275276, -5.185324849356176, 1.1371613791784707, -2.5981763502249695, -0.153071262442027, 6.521875600841862, -0.973416284241427, -10.84742827363894, 2.8924649108421705, -2.2978097469469683, 12.16428550379684, 11.06463589861676, 2.0632938974975628, -8.814242472843025, -4.291656044701967, 1.9335167445068462, -5.149325143833576, -13.098427528476162, 23.639783879628382, 8.028576318883928, -2.0741113362439667, -2.1767561731700056, -0.3045447562988312, 9.35372314893146, -1.9236532989012154, -1.6301727571474975, 1.2865124699847679, 4.660992534816303, -0.0878619096879568, -0.7242047302054185]|7915.9091796875000000|      0.25000000|[5484, 364, 23, 387]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
