k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0131906021214415, -0.0244913244518429, -0.035595987107683, -0.0465045905525231, -0.0572171357196858, -0.0677336198132033, -0.078054046560366, -0.1346881074742487, -0.0981067205620463, -0.1078389687478864, -0.1173751595863716, -0.1267152874935666, -0.1358593580444067, -0.1448073712578919, -0.1535593233887321, -0.1621152163195722, -0.1704750481777672, -0.1786388226786073, -0.1866065398420925, -0.1943781977855778, -0.2019537928037727, -0.209333332337258, -0.2165168126507433, -0.2235042300389382, -0.2302955882171332, -0.2368908909006184, -0.2432901306588134, -0.2494933149322986, -0.2555004399957839, -0.2613115021139789, -0.2669265087574642, -0.2723454524656591, -0.2775683406891444, -0.2825951696926297, -0.2381567438500673, -0.2920606463643098, -0.2964992902972145, -0.3007418899212804, -0.304788415434185, -0.3086388817370897, -0.3122933037211555, -0.3157516516040602, -0.3190139477275454, -0.3220801846410307, -0.324950362344516, -0.3276244733874206, -0.3301025401214865, -0.3323845327443912, -0.3344704736078764, -0.3363603552613617, -0.3380541702542663, -0.3395519334877516, -0.3408536375112369, -0.3419592823247222, -0.3428688604776268, -0.3435823943216927, -0.3440998540545973, -0.3444212620280825, -0.3445466107915678, -0.3444758928944725, -0.3442091232479578, -0.3437462869308624, -0.3430874063049283, -0.3422324515678329, -0.3411814450713182, -0.3399343793648035, -0.3384912544482888, -0.3368520628811934, -0.3350168269952593, -0.3329855169981639, -0.3307581477910686, -0.3283347342851344, -0.3257152541086197, -0.3228997072715244, -0.319888101224429, -0.3166804508784948, -0.3132767413125607, -0.3096769576354654, -0.30588111475837, -0.3018892126612747, -0.2977012513541794, -0.2933172457482452, -0.2887371809223111, -0.2839610419952158, -0.2789888438481204, -0.2738206013921863, -0.2684562848350909, -0.2628959090579956, -0.2571394889820615, -0.2511870096871273, -0.245038456285032, -0.2386938436729366, -0.2321531718508413, -0.225416440818746, -0.218483680378973, -0.2113548309278777, -0.2040299222657823, -0.196508954394687, -0.1887919422137529, -0.1808788559227575]| 99.6904830932617188|      2.00000000|[17, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     104|[-0.3022819209551802, -0.1891168181957653, -0.122769861444457, -0.1700097624208941, -0.2067335174721107, -0.2007044328183738, -0.2027910700777546, -0.2662240639754194, -0.3540746258507381, -0.4260570215510409, -0.4241316432582091, -0.4171581836282655, -0.4568222443824011, -0.5002354158445677, -0.5787257716997294, -0.6328919359991068, -0.6226547524257735, -0.6669069994086054, -0.6972211153332596, -0.796172521547715, -0.7928172684133032, -0.804318700993691, -0.817398323678617, -0.8825759166622862, -0.9315070022689299, -0.9247959698636973, -0.9333048618485894, -0.9634505871395663, -0.9858352613814239, -1.0406037493208493, -1.099058145813863, -1.1464944300289104, -1.1539142851961128, -1.12286443768209, -1.117481734179877, -1.1768420457820552, -1.2678285328478127, -1.2889869147994948, -1.3398109150157884, -1.3627135882286603, -1.4115524572391238, -1.4790251556776928, -1.4818888328848607, -1.500218312633981, -1.4567409970919267, -1.506112682682747, -1.5995048441052837, -1.6369611674763231, -1.6526608884216605, -1.6307252288871656, -1.6749490650736887, -1.723524821274584, -1.7342083229231557, -1.7987172835920076, -1.803627520642366, -1.819490469924741, -1.8521610131911521, -1.8377330703279668, -1.8837236429553694, -1.812223808306519, -1.7870384927780338, -1.800697122424543, -1.8937433655836295, -1.9920210444274231, -2.0193361876055755, -2.045350382224714, -2.0693280108077587, -2.0504808889697, -2.0846307150519845, -2.139480634458274, -2.1978474381518938, -2.1859836715247725, -2.199905805950503, -2.229514269791081, -2.2344847689506135, -2.270918053338616, -2.3153333575821122, -2.3399625508256143, -2.3622537967438357, -2.437291669909219, -2.426295660503465, -2.445248218414481, -2.476419113076249, -2.5026494700728015, -2.51351148417266, -2.560267330450774, -2.614251598480277, -2.599781227795308, -2.5828197865989906, -2.5742952358713787, -2.5832903572660317, -2.620527551116065, -2.6443189473811737, -2.6713134892136945, -2.690505704457122, -2.735410573789939, -2.761245061008794, -2.816110883068574, -2.7332504532541044, -1.8551419420992799]| 97.6470642089843750|      1.00000000|[7937, 0, 0, 496]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     105|[-0.3022819209551802, -0.1891168181957653, -0.122769861444457, -0.1700097624208941, -0.2067335174721107, -0.2007044328183738, -0.2027910700777546, -0.2662240639754194, -0.3540746258507381, -0.4260570215510409, -0.4241316432582091, -0.4171581836282655, -0.4568222443824011, -0.5002354158445677, -0.5787257716997294, -0.6328919359991068, -0.6226547524257735, -0.6669069994086054, -0.6972211153332596, -0.796172521547715, -0.7928172684133032, -0.804318700993691, -0.817398323678617, -0.8825759166622862, -0.9315070022689299, -0.9247959698636973, -0.9333048618485894, -0.9634505871395663, -0.9858352613814239, -1.0406037493208493, -1.099058145813863, -1.1464944300289104, -1.1539142851961128, -1.12286443768209, -1.117481734179877, -1.1768420457820552, -1.2678285328478127, -1.2889869147994948, -1.3398109150157884, -1.3627135882286603, -1.4115524572391238, -1.4790251556776928, -1.4818888328848607, -1.500218312633981, -1.4567409970919267, -1.506112682682747, -1.5995048441052837, -1.6369611674763231, -1.6526608884216605, -1.6307252288871656, -1.6749490650736887, -1.723524821274584, -1.7342083229231557, -1.7987172835920076, -1.803627520642366, -1.819490469924741, -1.8521610131911521, -1.8377330703279668, -1.8837236429553694, -1.812223808306519, -1.7870384927780338, -1.800697122424543, -1.8937433655836295, -1.9920210444274231, -2.0193361876055755, -2.045350382224714, -2.0693280108077587, -2.0504808889697, -2.0846307150519845, -2.139480634458274, -2.1978474381518938, -2.1859836715247725, -2.199905805950503, -2.229514269791081, -2.2344847689506135, -2.270918053338616, -2.3153333575821122, -2.3399625508256143, -2.3622537967438357, -2.437291669909219, -2.426295660503465, -2.445248218414481, -2.476419113076249, -2.5026494700728015, -2.51351148417266, -2.560267330450774, -2.614251598480277, -2.599781227795308, -2.5828197865989906, -2.5742952358713787, -2.5832903572660317, -2.620527551116065, -2.6443189473811737, -2.6713134892136945, -2.690505704457122, -2.735410573789939, -2.761245061008794, -2.816110883068574, -2.7332504532541044, -1.8551419420992799]| 97.6470642089843750|      0.50000000|[8049, 0, 0, 503]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     106|[-0.3022819209551802, -0.1891168181957653, -0.122769861444457, -0.1700097624208941, -0.2067335174721107, -0.2007044328183738, -0.2027910700777546, -0.2662240639754194, -0.3540746258507381, -0.4260570215510409, -0.4241316432582091, -0.4171581836282655, -0.4568222443824011, -0.5002354158445677, -0.5787257716997294, -0.6328919359991068, -0.6226547524257735, -0.6669069994086054, -0.6972211153332596, -0.796172521547715, -0.7928172684133032, -0.804318700993691, -0.817398323678617, -0.8825759166622862, -0.9315070022689299, -0.9247959698636973, -0.9333048618485894, -0.9634505871395663, -0.9858352613814239, -1.0406037493208493, -1.099058145813863, -1.1464944300289104, -1.1539142851961128, -1.12286443768209, -1.117481734179877, -1.1768420457820552, -1.2678285328478127, -1.2889869147994948, -1.3398109150157884, -1.3627135882286603, -1.4115524572391238, -1.4790251556776928, -1.4818888328848607, -1.500218312633981, -1.4567409970919267, -1.506112682682747, -1.5995048441052837, -1.6369611674763231, -1.6526608884216605, -1.6307252288871656, -1.6749490650736887, -1.723524821274584, -1.7342083229231557, -1.7987172835920076, -1.803627520642366, -1.819490469924741, -1.8521610131911521, -1.8377330703279668, -1.8837236429553694, -1.812223808306519, -1.7870384927780338, -1.800697122424543, -1.8937433655836295, -1.9920210444274231, -2.0193361876055755, -2.045350382224714, -2.0693280108077587, -2.0504808889697, -2.0846307150519845, -2.139480634458274, -2.1978474381518938, -2.1859836715247725, -2.199905805950503, -2.229514269791081, -2.2344847689506135, -2.270918053338616, -2.3153333575821122, -2.3399625508256143, -2.3622537967438357, -2.437291669909219, -2.426295660503465, -2.445248218414481, -2.476419113076249, -2.5026494700728015, -2.51351148417266, -2.560267330450774, -2.614251598480277, -2.599781227795308, -2.5828197865989906, -2.5742952358713787, -2.5832903572660317, -2.620527551116065, -2.6443189473811737, -2.6713134892136945, -2.690505704457122, -2.735410573789939, -2.761245061008794, -2.816110883068574, -2.7332504532541044, -1.8551419420992799]| 97.6470642089843750|      0.25000000|[8161, 0, 0, 510]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     107|[-0.3031288313620156, -0.1903871838642261, -0.1244636822581277, -0.1721270383797749, -0.2092742488090322, -0.2036686190676747, -0.2061787117050961, -0.2700351605151403, -0.3583091777684996, -0.4307150286140125, -0.429213105932052, -0.4226631009816572, -0.4627506168810028, -0.5065872439540406, -0.5855010549544124, -0.6400906743989998, -0.6302769455052153, -0.6749526476332572, -0.7056902191687827, -0.8050650809941094, -0.8021332825392464, -0.8140581707305055, -0.8275612490263028, -0.8931622966895207, -0.9425168369757132, -0.9362292601813519, -0.9451616068457928, -0.975730787747641, -0.9985389176003698, -1.053730860219344, -1.112608712323229, -1.1604684512178252, -1.168311761995899, -1.1376853700927474, -1.1327261203387606, -1.1925098884831327, -1.2839198292971163, -1.3055016687223149, -1.3567491226868347, -1.3800752496479327, -1.4293375761319127, -1.4972337283187078, -1.500520861136747, -1.5192737964967387, -1.4762199365655557, -1.526015075904602, -1.6198306948006553, -1.657710471919921, -1.6815742205710469, -1.652321444552506, -1.6969687344872553, -1.7459679462990219, -1.757074903558465, -1.822007319838188, -1.8273410106367727, -1.8436274173926641, -1.8767214144073014, -1.8627169271549875, -1.8997809330921835, -1.838054574492637, -1.8132927145750233, -1.8273747979697585, -1.9208444986023616, -2.019545631194381, -2.047284229983405, -2.073721880213415, -2.098122964407331, -2.0796992963174983, -2.1142725798732993, -2.169545953027815, -2.228336210469661, -2.216895901316056, -2.231241491352658, -2.261273408941462, -2.266667361849221, -2.30352410371074, -2.3483628654277524, -2.3734155124194807, -2.3961302120859282, -2.4715915389995375, -2.4610189833420097, -2.4803949987265423, -2.511989350861827, -2.5386431616066054, -2.54992862945469, -2.5971079332063205, -2.65151565498405, -2.637468738047307, -2.620930754324506, -2.6128296610704105, -2.6222482362132897, -2.659908883811549, -2.684123733824884, -2.711541729405631, -2.731157405847865, -2.7764857289289084, -2.8027436698959898, -2.8580329457039957, -2.7755959733630426, -1.8979109159564442]| 97.6426239013671875|      0.50000000|[8257, 0, 0, 516]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     108|[-0.3031288313620156, -0.1903871838642261, -0.1244636822581277, -0.1721270383797749, -0.2092742488090322, -0.2036686190676747, -0.2061787117050961, -0.2700351605151403, -0.3583091777684996, -0.4307150286140125, -0.429213105932052, -0.4226631009816572, -0.4627506168810028, -0.5065872439540406, -0.5855010549544124, -0.6400906743989998, -0.6302769455052153, -0.6749526476332572, -0.7056902191687827, -0.8050650809941094, -0.8021332825392464, -0.8140581707305055, -0.8275612490263028, -0.8931622966895207, -0.9425168369757132, -0.9362292601813519, -0.9451616068457928, -0.975730787747641, -0.9985389176003698, -1.053730860219344, -1.112608712323229, -1.1604684512178252, -1.168311761995899, -1.1376853700927474, -1.1327261203387606, -1.1925098884831327, -1.2839198292971163, -1.3055016687223149, -1.3567491226868347, -1.3800752496479327, -1.4293375761319127, -1.4972337283187078, -1.500520861136747, -1.5192737964967387, -1.4762199365655557, -1.526015075904602, -1.6198306948006553, -1.657710471919921, -1.6815742205710469, -1.652321444552506, -1.6969687344872553, -1.7459679462990219, -1.757074903558465, -1.822007319838188, -1.8273410106367727, -1.8436274173926641, -1.8767214144073014, -1.8627169271549875, -1.8997809330921835, -1.838054574492637, -1.8132927145750233, -1.8273747979697585, -1.9208444986023616, -2.019545631194381, -2.047284229983405, -2.073721880213415, -2.098122964407331, -2.0796992963174983, -2.1142725798732993, -2.169545953027815, -2.228336210469661, -2.216895901316056, -2.231241491352658, -2.261273408941462, -2.266667361849221, -2.30352410371074, -2.3483628654277524, -2.3734155124194807, -2.3961302120859282, -2.4715915389995375, -2.4610189833420097, -2.4803949987265423, -2.511989350861827, -2.5386431616066054, -2.54992862945469, -2.5971079332063205, -2.65151565498405, -2.637468738047307, -2.620930754324506, -2.6128296610704105, -2.6222482362132897, -2.659908883811549, -2.684123733824884, -2.711541729405631, -2.731157405847865, -2.7764857289289084, -2.8027436698959898, -2.8580329457039957, -2.7755959733630426, -1.8979109159564442]| 97.6426239013671875|      0.25000000|[8369, 0, 0, 523]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     109|[-0.3031288313620156, -0.1903871838642261, -0.1244636822581277, -0.1721270383797749, -0.2092742488090322, -0.2036686190676747, -0.2061787117050961, -0.2700351605151403, -0.3583091777684996, -0.4307150286140125, -0.429213105932052, -0.4226631009816572, -0.4627506168810028, -0.5065872439540406, -0.5855010549544124, -0.6400906743989998, -0.6302769455052153, -0.6749526476332572, -0.7056902191687827, -0.8050650809941094, -0.8021332825392464, -0.8140581707305055, -0.8275612490263028, -0.8931622966895207, -0.9425168369757132, -0.9362292601813519, -0.9451616068457928, -0.975730787747641, -0.9985389176003698, -1.053730860219344, -1.112608712323229, -1.1604684512178252, -1.168311761995899, -1.1376853700927474, -1.1327261203387606, -1.1925098884831327, -1.2839198292971163, -1.3055016687223149, -1.3567491226868347, -1.3800752496479327, -1.4293375761319127, -1.4972337283187078, -1.500520861136747, -1.5192737964967387, -1.4762199365655557, -1.526015075904602, -1.6198306948006553, -1.657710471919921, -1.6815742205710469, -1.652321444552506, -1.6969687344872553, -1.7459679462990219, -1.757074903558465, -1.822007319838188, -1.8273410106367727, -1.8436274173926641, -1.8767214144073014, -1.8627169271549875, -1.8997809330921835, -1.838054574492637, -1.8132927145750233, -1.8273747979697585, -1.9208444986023616, -2.019545631194381, -2.047284229983405, -2.073721880213415, -2.098122964407331, -2.0796992963174983, -2.1142725798732993, -2.169545953027815, -2.228336210469661, -2.216895901316056, -2.231241491352658, -2.261273408941462, -2.266667361849221, -2.30352410371074, -2.3483628654277524, -2.3734155124194807, -2.3961302120859282, -2.4715915389995375, -2.4610189833420097, -2.4803949987265423, -2.511989350861827, -2.5386431616066054, -2.54992862945469, -2.5971079332063205, -2.65151565498405, -2.637468738047307, -2.620930754324506, -2.6128296610704105, -2.6222482362132897, -2.659908883811549, -2.684123733824884, -2.711541729405631, -2.731157405847865, -2.7764857289289084, -2.8027436698959898, -2.8580329457039957, -2.7755959733630426, -1.8979109159564442]| 97.6426239013671875|      0.12500000|[8481, 0, 0, 530]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     110|[-0.3044931504021883, -0.197282731613627, -0.1186723667141329, -0.1897851809498597, -0.2064088731842471, -0.1976897483217851, -0.2351845809505868, -0.2746204356275641, -0.361262746173025, -0.4199358853978974, -0.424897733681534, -0.4225090724798138, -0.4516157860197376, -0.500130854541203, -0.5785981899009853, -0.6604694150119923, -0.6330538684211391, -0.6658271242412508, -0.700164660549696, -0.8002265381103333, -0.8336777319435317, -0.8039517531108896, -0.8249242734507415, -0.8855270008073178, -0.945063682301242, -0.9377556152679692, -0.9708276403579672, -0.9759764860024069, -0.9977991280507896, -1.0483218675714017, -1.1369483900831316, -1.1653512043076053, -1.1618519272084153, -1.1627071485953402, -1.1268473167033328, -1.2005505492965804, -1.2948715262022343, -1.3055124483669098, -1.3513823044239728, -1.378183157025465, -1.4218349339829779, -1.4981120127600966, -1.4944739406748315, -1.512031376909718, -1.4750654867721644, -1.5315216689719888, -1.6257235417399682, -1.6576886847392769, -1.6842545790734869, -1.6478957144418267, -1.6963521110576498, -1.7501036030493353, -1.7581729178251786, -1.8082870734363743, -1.8124615212086033, -1.8433999410258164, -1.87448584797544, -1.8616522738153796, -1.8939698148337538, -1.8699856110692787, -1.8344795911975973, -1.8193913182037547, -1.9146787767819888, -2.009118170498727, -2.0333749681831548, -2.069361783097221, -2.1031347626990367, -2.087093069318776, -2.096652823947567, -2.162003819981362, -2.225037127190928, -2.2150517060583406, -2.2244870857813983, -2.262409886132251, -2.2654987845979635, -2.292699268907562, -2.3496300700855177, -2.3701122383658695, -2.3955611328158066, -2.468161689118505, -2.4474008988793194, -2.5041034455691893, -2.508040014449534, -2.537263744475496, -2.5386038148720522, -2.5810616217832396, -2.6341239844105435, -2.6300497024973866, -2.62067157317097, -2.598605585057504, -2.6208929657319993, -2.651061971422615, -2.679645355847929, -2.732612446064062, -2.724952860779954, -2.772124490705977, -2.8400030856017255, -2.9124916258192486, -2.7667816359349353, -1.9020178101077199]| 97.6238784790039062|      0.25000000|[8513, 0, 0, 532]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     111|[-0.3044931504021883, -0.197282731613627, -0.1186723667141329, -0.1897851809498597, -0.2064088731842471, -0.1976897483217851, -0.2351845809505868, -0.2746204356275641, -0.361262746173025, -0.4199358853978974, -0.424897733681534, -0.4225090724798138, -0.4516157860197376, -0.500130854541203, -0.5785981899009853, -0.6604694150119923, -0.6330538684211391, -0.6658271242412508, -0.700164660549696, -0.8002265381103333, -0.8336777319435317, -0.8039517531108896, -0.8249242734507415, -0.8855270008073178, -0.945063682301242, -0.9377556152679692, -0.9708276403579672, -0.9759764860024069, -0.9977991280507896, -1.0483218675714017, -1.1369483900831316, -1.1653512043076053, -1.1618519272084153, -1.1627071485953402, -1.1268473167033328, -1.2005505492965804, -1.2948715262022343, -1.3055124483669098, -1.3513823044239728, -1.378183157025465, -1.4218349339829779, -1.4981120127600966, -1.4944739406748315, -1.512031376909718, -1.4750654867721644, -1.5315216689719888, -1.6257235417399682, -1.6576886847392769, -1.6842545790734869, -1.6478957144418267, -1.6963521110576498, -1.7501036030493353, -1.7581729178251786, -1.8082870734363743, -1.8124615212086033, -1.8433999410258164, -1.87448584797544, -1.8616522738153796, -1.8939698148337538, -1.8699856110692787, -1.8344795911975973, -1.8193913182037547, -1.9146787767819888, -2.009118170498727, -2.0333749681831548, -2.069361783097221, -2.1031347626990367, -2.087093069318776, -2.096652823947567, -2.162003819981362, -2.225037127190928, -2.2150517060583406, -2.2244870857813983, -2.262409886132251, -2.2654987845979635, -2.292699268907562, -2.3496300700855177, -2.3701122383658695, -2.3955611328158066, -2.468161689118505, -2.4474008988793194, -2.5041034455691893, -2.508040014449534, -2.537263744475496, -2.5386038148720522, -2.5810616217832396, -2.6341239844105435, -2.6300497024973866, -2.62067157317097, -2.598605585057504, -2.6208929657319993, -2.651061971422615, -2.679645355847929, -2.732612446064062, -2.724952860779954, -2.772124490705977, -2.8400030856017255, -2.9124916258192486, -2.7667816359349353, -1.9020178101077199]| 97.6238784790039062|      0.12500000|[8625, 0, 0, 539]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     112|[-0.3044931504021883, -0.197282731613627, -0.1186723667141329, -0.1897851809498597, -0.2064088731842471, -0.1976897483217851, -0.2351845809505868, -0.2746204356275641, -0.361262746173025, -0.4199358853978974, -0.424897733681534, -0.4225090724798138, -0.4516157860197376, -0.500130854541203, -0.5785981899009853, -0.6604694150119923, -0.6330538684211391, -0.6658271242412508, -0.700164660549696, -0.8002265381103333, -0.8336777319435317, -0.8039517531108896, -0.8249242734507415, -0.8855270008073178, -0.945063682301242, -0.9377556152679692, -0.9708276403579672, -0.9759764860024069, -0.9977991280507896, -1.0483218675714017, -1.1369483900831316, -1.1653512043076053, -1.1618519272084153, -1.1627071485953402, -1.1268473167033328, -1.2005505492965804, -1.2948715262022343, -1.3055124483669098, -1.3513823044239728, -1.378183157025465, -1.4218349339829779, -1.4981120127600966, -1.4944739406748315, -1.512031376909718, -1.4750654867721644, -1.5315216689719888, -1.6257235417399682, -1.6576886847392769, -1.6842545790734869, -1.6478957144418267, -1.6963521110576498, -1.7501036030493353, -1.7581729178251786, -1.8082870734363743, -1.8124615212086033, -1.8433999410258164, -1.87448584797544, -1.8616522738153796, -1.8939698148337538, -1.8699856110692787, -1.8344795911975973, -1.8193913182037547, -1.9146787767819888, -2.009118170498727, -2.0333749681831548, -2.069361783097221, -2.1031347626990367, -2.087093069318776, -2.096652823947567, -2.162003819981362, -2.225037127190928, -2.2150517060583406, -2.2244870857813983, -2.262409886132251, -2.2654987845979635, -2.292699268907562, -2.3496300700855177, -2.3701122383658695, -2.3955611328158066, -2.468161689118505, -2.4474008988793194, -2.5041034455691893, -2.508040014449534, -2.537263744475496, -2.5386038148720522, -2.5810616217832396, -2.6341239844105435, -2.6300497024973866, -2.62067157317097, -2.598605585057504, -2.6208929657319993, -2.651061971422615, -2.679645355847929, -2.732612446064062, -2.724952860779954, -2.772124490705977, -2.8400030856017255, -2.9124916258192486, -2.7667816359349353, -1.9020178101077199]| 97.6238784790039062|      0.06250000|[8737, 0, 0, 546]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     113|[-0.3044992392859535, -0.1972918649404117, -0.1186845444816633, -0.1898004031599548, -0.2064271398378164, -0.1977110594179191, -0.2352089364856475, -0.2746478356051896, -0.3612931905932152, -0.4199693742624713, -0.4249342669886726, -0.4225486502295171, -0.4516584082120056, -0.5001765211687598, -0.5786469009711068, -0.5979952461749218, -0.63310866837639, -0.6658849686390664, -0.7002255493900763, -0.8002904713896404, -0.8337447096726794, -0.8040217752753261, -0.8249973400650187, -0.8858123598486175, -0.9451428378006487, -0.9378378152026646, -0.9709128847425033, -0.9760647748222318, -0.9978904613059032, -1.048416245276356, -1.1370458122233746, -1.165451670897689, -1.1619554382337878, -1.1628137040705533, -1.1269569166138347, -1.200663193656923, -1.2949872149978656, -1.3056311816051058, -1.3515040821047335, -1.3783079791487904, -1.421962800541592, -1.4982429237685515, -1.494607896133127, -1.5121683768033023, -1.4752055311010375, -1.5316647577507025, -1.6258696749685226, -1.6578378623885681, -1.6844068011726188, -1.6480509809907993, -1.696510422056463, -1.7502649584688854, -1.7583373176945694, -1.8084545177556057, -1.8126320099776754, -1.8435734742156253, -1.8746624256150897, -1.8618318959048699, -1.894152481343981, -1.8701713220293466, -1.8346683466075058, -1.8195831180635038, -1.9148736210624748, -2.0093160592290538, -2.033575901363322, -2.069565760712677, -2.1033417847497815, -2.0873031358193614, -2.096865934897993, -2.1622199753670768, -2.2252563270119317, -2.215273950329185, -2.2247123745020834, -2.262638219288225, -2.265730162189226, -2.292933690948665, -2.3498675365619097, -2.370352749292102, -2.395804688177328, -2.4684082889298673, -2.4476505431259703, -2.5043561342802327, -2.508295747566762, -2.537522522057117, -2.538865636888962, -2.581326488235438, -2.6343918953271346, -2.6303206578492664, -2.6209455729581386, -2.598882629279961, -2.6211730543897453, -2.650994685083725, -2.6799315334053566, -2.7329016680567784, -2.725245127237063, -2.7724198015983745, -2.840301440900308, -2.9127930255822236, -2.767086080133199, -1.9023252987412724]| 97.6120452880859375|      0.12500000|[8753, 0, 0, 547]                                                          | | GPS sucess | actual_k=0
