k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3053155243396759, 0.2044022530317307, -0.2865954041481018, 0.3210058212280273, 0.0614359863102436, 0.0777925476431847, -0.0057194684632123, 0.3806132674217224, 0.1569733172655106, -0.1382146775722504, -0.108958937227726, 0.1614927798509598, 0.1269319355487823, -0.0926131531596184, -0.2690267562866211, 0.398438572883606, 0.144815132021904, 0.1238501369953156, 0.0425032526254654, 0.1048882082104683, 0.1591113060712814, 0.1786282062530518]| 14.1316442489624023|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
      52|[-52.03390309168026, -31.245005682110786, 35.041674733161926, 40.08881684392691, -2.7323176972568035, 41.32473008334637, -13.932190657127649, 10.793008729815483, -16.653683379292488, 3.237077545374632, 14.188655607402325, -2.5009640767239034, 44.46600029524416, 7.080899488180876, 16.093186266720295, 12.097929429262877, 4.9255329156294465, -1.1580267995595932, -13.615718560758978, 25.445718235336244, -45.0204341635108, -14.06328521668911]| 11.9968900680541992|     16.00000000|[2913, 416, 0, 52]                                                         |  | used linear model with 65 points | actual_k=8
      53|[-52.03390309168026, -31.245005682110786, 35.041674733161926, 40.08881684392691, -2.7323176972568035, 41.32473008334637, -13.932190657127649, 10.793008729815483, -16.653683379292488, 3.237077545374632, 14.188655607402325, -2.5009640767239034, 44.46600029524416, 7.080899488180876, 16.093186266720295, 12.097929429262877, 4.9255329156294465, -1.1580267995595932, -13.615718560758978, 25.445718235336244, -45.0204341635108, -14.06328521668911]| 11.9968900680541992|      8.00000000|[2969, 424, 0, 53]                                                         |  | used linear model with 65 points | actual_k=8
      54|[-54.56489011598751, -31.229050680994987, 35.54767072200775, 41.84458299726248, -5.530109893530607, 41.72609807550907, -15.744085550773889, 9.989760741591454, -18.934363797307014, 5.2418797723948956, 12.752055041491985, -0.365838201250881, 42.19213125761598, 6.298135530203581, 17.184561617672443, 11.603654216974974, 5.074846037663519, 0.4771988540887833, -12.30303497845307, 22.670057243667543, -44.54187851399183, -12.035844668745995]| 11.9848613739013672|     16.00000000|[3025, 432, 0, 54]                                                         | | GPS sucess | actual_k=8
      55|[-54.56489011598751, -31.229050680994987, 35.54767072200775, 41.84458299726248, -5.530109893530607, 41.72609807550907, -15.744085550773889, 9.989760741591454, -18.934363797307014, 5.2418797723948956, 12.752055041491985, -0.365838201250881, 42.19213125761598, 6.298135530203581, 17.184561617672443, 11.603654216974974, 5.074846037663519, 0.4771988540887833, -12.30303497845307, 22.670057243667543, -44.54187851399183, -12.035844668745995]| 11.9848613739013672|      8.00000000|[3081, 440, 0, 55]                                                         |  | used linear model with 65 points | actual_k=8
      56|[-56.34346207929775, -32.08980904519558, 36.28376358747482, 43.28039928525686, -2.5445108525455, 41.03643389046192, -17.551897764671594, 11.90983735024929, -16.38291521370411, 7.506692241877317, 12.733039155602455, -2.263312132563442, 40.888196683488786, 4.957195769995451, 18.85430157929659, 11.106833528727293, 8.416161545552313, 1.392012432217598, -13.087216513697058, 23.7523308461532, -46.37205296009779, -12.479793921113014]| 11.9841365814208984|     16.00000000|[3137, 448, 0, 56]                                                         | | GPS sucess | actual_k=8
      57|[-59.74571618391201, -33.22695527970791, 42.44608515501022, 44.80094703286886, 4.324038494378328, 38.0288760215044, -18.63313090847805, 16.078649148344994, -22.541158869862556, 5.547000478953123, 8.125731721520424, 0.4557981179095805, 42.394075131975114, 6.269296538084745, 19.850058622658253, 11.386104445904493, 4.483316668309271, -1.825772449374199, -12.148805814329535, 21.06705481465906, -48.213272266089916, -12.838304832577705]| 11.9707050323486328|     32.00000000|[3193, 456, 0, 57]                                                         | | GPS sucess | actual_k=8
      58|[-59.74571618391201, -33.22695527970791, 42.44608515501022, 44.80094703286886, 4.324038494378328, 38.0288760215044, -18.63313090847805, 16.078649148344994, -22.541158869862556, 5.547000478953123, 8.125731721520424, 0.4557981179095805, 42.394075131975114, 6.269296538084745, 19.850058622658253, 11.386104445904493, 4.483316668309271, -1.825772449374199, -12.148805814329535, 21.06705481465906, -48.213272266089916, -12.838304832577705]| 11.9707050323486328|     16.00000000|[3249, 464, 0, 58]                                                         |  | used linear model with 65 points | actual_k=8
      59|[-59.74571618391201, -33.22695527970791, 42.44608515501022, 44.80094703286886, 4.324038494378328, 38.0288760215044, -18.63313090847805, 16.078649148344994, -22.541158869862556, 5.547000478953123, 8.125731721520424, 0.4557981179095805, 42.394075131975114, 6.269296538084745, 19.850058622658253, 11.386104445904493, 4.483316668309271, -1.825772449374199, -12.148805814329535, 21.06705481465906, -48.213272266089916, -12.838304832577705]| 11.9707050323486328|      8.00000000|[3305, 472, 0, 59]                                                         |  | used linear model with 65 points | actual_k=8
      60|[-61.459165304433554, -35.04505489766598, 44.15030115842819, 45.9899570569396, 3.2792116291821003, 38.19639392197132, -22.06110751675442, 16.330563083291054, -20.33718128502369, 7.020675133913755, 7.26532156765461, 0.8475110814906657, 45.10849330481142, 5.569636594504118, 18.972552187740803, 11.384938179049641, 1.2630839431658387, -4.514990016818047, -12.74649633700028, 19.528819150291383, -48.6809745952487, -13.546016588807106]| 11.9649877548217773|     16.00000000|[3361, 480, 0, 60]                                                         | | GPS sucess | actual_k=8
      61|[-61.459165304433554, -35.04505489766598, 44.15030115842819, 45.9899570569396, 3.2792116291821003, 38.19639392197132, -22.06110751675442, 16.330563083291054, -20.33718128502369, 7.020675133913755, 7.26532156765461, 0.8475110814906657, 45.10849330481142, 5.569636594504118, 18.972552187740803, 11.384938179049641, 1.2630839431658387, -4.514990016818047, -12.74649633700028, 19.528819150291383, -48.6809745952487, -13.546016588807106]| 11.9649877548217773|      8.00000000|[3417, 488, 0, 61]                                                         |  | used linear model with 65 points | actual_k=8
      62|[-61.459165304433554, -35.04505489766598, 44.15030115842819, 45.9899570569396, 3.2792116291821003, 38.19639392197132, -22.06110751675442, 16.330563083291054, -20.33718128502369, 7.020675133913755, 7.26532156765461, 0.8475110814906657, 45.10849330481142, 5.569636594504118, 18.972552187740803, 11.384938179049641, 1.2630839431658387, -4.514990016818047, -12.74649633700028, 19.528819150291383, -48.6809745952487, -13.546016588807106]| 11.9649877548217773|      4.00000000|[3473, 496, 0, 62]                                                         |  | used linear model with 65 points | actual_k=8
      63|[-62.56885668588802, -35.69270496070385, 44.30652375519276, 46.9471240863204, 3.4078177995979786, 37.480941131711006, -20.133086801040918, 15.52636094391346, -19.266066268086433, 7.611511241644621, 8.33874399960041, 1.6528767035342753, 46.06797609385103, 6.734578859061003, 19.131614215672016, 11.530940024647862, 1.8265805328264832, -4.018968269228935, -12.06377442413941, 19.529886318021454, -47.524481765925884, -12.888342395424843]| 11.9629449844360352|      8.00000000|[3529, 504, 0, 63]                                                         | | GPS sucess | actual_k=8
      64|[-63.347845285665244, -34.301372811198235, 46.66555495560169, 46.92727174796164, 5.7378441877663136, 35.588748052716255, -19.51536488579586, 18.743831589818, -20.568409994244576, 7.367561232298613, 10.810388639569283, 2.5430112169124186, 43.172138071618974, 7.283555161207914, 18.575965113937855, 10.306180684361607, 2.199526079930365, -5.945192500948906, -11.236351030413061, 18.955952001386322, -45.51695679873228, -13.026212319731712]| 11.9620122909545898|     16.00000000|[3585, 512, 0, 64]                                                         | | GPS sucess | actual_k=8
      65|[-66.03090760065243, -33.71674118936062, 46.710388980805874, 48.94008483923972, 2.568723399192095, 44.96649654209614, -17.947803140152246, 18.287995889782906, -22.535350993275642, 3.638395916670561, 8.465216234326363, -4.078750105109066, 41.699808335863054, 12.912798535078764, 18.13888231664896, 12.47007796028629, 3.1349504673853517, -8.745170518755913, -9.51327575976029, 15.341767860227264, -43.73369335383177, -16.008766517043114]| 11.9583339691162109|     32.00000000|[3641, 520, 0, 65]                                                         | | GPS sucess | actual_k=8
      66|[-74.64621731592342, -36.117228373885155, 49.16033681482077, 55.443205738440156, 2.867367584258318, 52.04348810017109, -17.01034951256588, 35.39093358814716, -18.021128371357918, -10.508818972855806, 1.6334472447633743, -10.916398496832699, 45.31590554770082, 9.03081763908267, 22.44803635030985, 4.908614127431065, -5.444590738974512, -12.895790979266167, -11.44150652224198, 14.49256045895163, -44.857043616473675, -15.602342769503593]| 11.9354496002197266|     64.00000000|[3697, 528, 0, 66]                                                         | | GPS sucess | actual_k=8
      67|[-80.28686520410702, -48.27770410478115, 43.65079339593649, 61.5033105853945, -5.597803276032209, 65.09983785450459, -23.715914011467248, 21.821209505200386, -33.420017912983894, -7.0407665856182575, -8.050725385546684, -22.056037397589535, 57.08505723532289, 14.241010796278715, 2.5341493263840675, -7.536342652048916, 11.699869939126074, 17.272109106183052, -15.360192196909338, 20.69513089733664, -63.34222923964262, -5.385762378573418]| 11.9268236160278320|    128.00000000|[3753, 536, 0, 67]                                                         | | GPS sucess | actual_k=8
      68|[-80.28686520410702, -48.27770410478115, 43.65079339593649, 61.5033105853945, -5.597803276032209, 65.09983785450459, -23.715914011467248, 21.821209505200386, -33.420017912983894, -7.0407665856182575, -8.050725385546684, -22.056037397589535, 57.08505723532289, 14.241010796278715, 2.5341493263840675, -7.536342652048916, 11.699869939126074, 17.272109106183052, -15.360192196909338, 20.69513089733664, -63.34222923964262, -5.385762378573418]| 11.9268236160278320|     64.00000000|[3809, 544, 0, 68]                                                         |  | used linear model with 65 points | actual_k=8
      69|[-85.93028637720272, -63.06343637406826, 60.44218286126852, 64.19358100928366, -6.909201543778181, 51.463960245251656, -23.699433319736272, 41.41653688251972, -35.93883676826954, -21.558594573289156, -14.266713544726372, -16.029407949652523, 70.57991597708315, 1.1631757132709026, -10.683519206941128, -39.734272034373134, 26.355816670693457, 20.73954327404499, -8.399468796793371, 1.7871890790993348, -67.54860722273588, 15.514712169766426]| 11.8876914978027344|    128.00000000|[3865, 552, 0, 69]                                                         | | GPS sucess | actual_k=8
      70|[-85.93028637720272, -63.06343637406826, 60.44218286126852, 64.19358100928366, -6.909201543778181, 51.463960245251656, -23.699433319736272, 41.41653688251972, -35.93883676826954, -21.558594573289156, -14.266713544726372, -16.029407949652523, 70.57991597708315, 1.1631757132709026, -10.683519206941128, -39.734272034373134, 26.355816670693457, 20.73954327404499, -8.399468796793371, 1.7871890790993348, -67.54860722273588, 15.514712169766426]| 11.8876914978027344|     64.00000000|[3921, 560, 0, 70]                                                         |  | used linear model with 65 points | actual_k=8
      71|[-85.93028637720272, -63.06343637406826, 60.44218286126852, 64.19358100928366, -6.909201543778181, 51.463960245251656, -23.699433319736272, 41.41653688251972, -35.93883676826954, -21.558594573289156, -14.266713544726372, -16.029407949652523, 70.57991597708315, 1.1631757132709026, -10.683519206941128, -39.734272034373134, 26.355816670693457, 20.73954327404499, -8.399468796793371, 1.7871890790993348, -67.54860722273588, 15.514712169766426]| 11.8876914978027344|     32.00000000|[3977, 568, 0, 71]                                                         |  | used linear model with 65 points | actual_k=8
      72|[-91.01188465906307, -56.434449538588524, 56.83053310960531, 68.35678806342185, -2.63360158726573, 64.22921998798847, -26.058273546863347, 31.460159853100777, -40.80208797752857, -15.960115302354097, -21.482093259692192, -17.029735775198787, 57.99369332846254, -0.2275792248547077, -21.249642215669155, -36.90074494620785, 22.154388734139502, 28.44213803112507, -14.244114773813635, 2.022523892694153, -77.35201298445463, 15.942936643958092]| 11.8810834884643555|     64.00000000|[4033, 576, 0, 72]                                                         | | GPS sucess | actual_k=8
      73|[-91.01188465906307, -56.434449538588524, 56.83053310960531, 68.35678806342185, -2.63360158726573, 64.22921998798847, -26.058273546863347, 31.460159853100777, -40.80208797752857, -15.960115302354097, -21.482093259692192, -17.029735775198787, 57.99369332846254, -0.2275792248547077, -21.249642215669155, -36.90074494620785, 22.154388734139502, 28.44213803112507, -14.244114773813635, 2.022523892694153, -77.35201298445463, 15.942936643958092]| 11.8810834884643555|     32.00000000|[4089, 584, 0, 73]                                                         |  | used linear model with 65 points | actual_k=8
      74|[-91.19859811617061, -67.89293704926968, 45.80909927934408, 71.14727129973471, 0.4836579151451588, 62.03578479588032, -12.074418299365789, 35.236795499920845, -40.92618854343891, -14.63129948452115, -14.966321870684624, -7.940667362418026, 52.32531116064638, 0.055491428822279, -20.574946843087673, -29.719097645487636, 10.238363572396338, 21.634679153561592, -23.017251866403967, 3.982223642640747, -83.69321905821562, 15.913890950381756]| 11.8756504058837891|     64.00000000|[4145, 592, 0, 74]                                                         | | GPS sucess | actual_k=8
      75|[-91.19859811617061, -67.89293704926968, 45.80909927934408, 71.14727129973471, 0.4836579151451588, 62.03578479588032, -12.074418299365789, 35.236795499920845, -40.92618854343891, -14.63129948452115, -14.966321870684624, -7.940667362418026, 52.32531116064638, 0.055491428822279, -20.574946843087673, -29.719097645487636, 10.238363572396338, 21.634679153561592, -23.017251866403967, 3.982223642640747, -83.69321905821562, 15.913890950381756]| 11.8756504058837891|     32.00000000|[4201, 600, 0, 75]                                                         |  | used linear model with 65 points | actual_k=8
      76|[-91.19859811617061, -67.89293704926968, 45.80909927934408, 71.14727129973471, 0.4836579151451588, 62.03578479588032, -12.074418299365789, 35.236795499920845, -40.92618854343891, -14.63129948452115, -14.966321870684624, -7.940667362418026, 52.32531116064638, 0.055491428822279, -20.574946843087673, -29.719097645487636, 10.238363572396338, 21.634679153561592, -23.017251866403967, 3.982223642640747, -83.69321905821562, 15.913890950381756]| 11.8756504058837891|     16.00000000|[4257, 608, 0, 76]                                                         |  | used linear model with 65 points | actual_k=8
      77|[-97.57044765306637, -66.06269977986813, 49.05898030847311, 75.39226260222495, 0.9988805241882801, 54.284697607159615, -11.247041814494878, 32.203053787350655, -44.51165468990803, -13.977771867066622, -10.336584970355034, -6.128775091376156, 53.71752772387117, 2.663277368992567, -21.122717462480068, -24.05500510474667, 10.501842238940299, 23.267215207219124, -20.658383744303137, 3.3900652058655396, -79.77652274817228, 16.602154187858105]| 11.8653297424316406|     32.00000000|[4313, 616, 0, 77]                                                         | | GPS sucess | actual_k=8
      78|[-100.66940233064815, -81.45342014729977, 52.56127532571554, 78.1480711940676, -1.2764566950500011, 49.41179569065571, -17.98876964347437, 44.68183834850788, -48.97189934551716, -7.6369110234081745, -14.802437707781792, -2.4502489282749593, 52.73564240988344, 11.273019533604383, -28.29786165803671, -31.43913129111752, 1.4239613795652986, 33.09310193359852, -23.330129044596106, 2.2129550107056275, -83.44830953329802, 10.49361365288496]| 11.8573503494262695|     64.00000000|[4369, 624, 0, 78]                                                         | | GPS sucess | actual_k=8
      79|[-112.0592567618005, -76.0309777110815, 69.29353507608175, 84.20274772681296, 0.3519680686295033, 43.29585321247578, 0.1109904120676219, 40.22137577831745, -46.901192739605904, -14.093288529664278, -0.5453290194272995, 7.7185247228480875, 69.9169149165973, 17.574471216648817, -13.06731852144003, -36.37520411750302, -25.82020594831556, 46.97448296844959, -30.70481480890885, -14.73919151944574, -109.97433149069548, 14.669205598533154]| 11.8270196914672852|    128.00000000|[4425, 632, 0, 79]                                                         | | GPS sucess | actual_k=8
      80|[-112.0592567618005, -76.0309777110815, 69.29353507608175, 84.20274772681296, 0.3519680686295033, 43.29585321247578, 0.1109904120676219, 40.22137577831745, -46.901192739605904, -14.093288529664278, -0.5453290194272995, 7.7185247228480875, 69.9169149165973, 17.574471216648817, -13.06731852144003, -36.37520411750302, -25.82020594831556, 46.97448296844959, -30.70481480890885, -14.73919151944574, -109.97433149069548, 14.669205598533154]| 11.8270196914672852|     64.00000000|[4481, 640, 0, 80]                                                         |  | used linear model with 65 points | actual_k=8
      81|[-112.0592567618005, -76.0309777110815, 69.29353507608175, 84.20274772681296, 0.3519680686295033, 43.29585321247578, 0.1109904120676219, 40.22137577831745, -46.901192739605904, -14.093288529664278, -0.5453290194272995, 7.7185247228480875, 69.9169149165973, 17.574471216648817, -13.06731852144003, -36.37520411750302, -25.82020594831556, 46.97448296844959, -30.70481480890885, -14.73919151944574, -109.97433149069548, 14.669205598533154]| 11.8270196914672852|     32.00000000|[4537, 648, 0, 81]                                                         |  | used linear model with 65 points | actual_k=8
      82|[-118.62995120836422, -72.12239073216915, 63.50703080743551, 89.96422901190817, 4.148993033915758, 40.8815143853426, 6.177859670948237, 31.15649063885212, -48.18060512840748, -3.790830720216036, 6.086210802197456, 12.841569690499455, 63.61664960440248, 25.859534960240126, -16.64614947885275, -30.66388133307919, -29.481329700909555, 44.43478746712208, -20.206576245371252, -17.18984316510614, -120.25006543844938, 24.235863618552685]| 11.8077068328857422|     64.00000000|[4593, 656, 0, 82]                                                         | | GPS sucess | actual_k=8
      83|[-136.79177257372066, -90.1559047549963, 58.81943305581808, 106.03732814826071, 2.6143340058624744, 49.94379313290119, -9.488148324657232, 29.827751830220222, -32.35665722191334, 0.9393690936267376, -2.0316919535398483, 14.012290982995182, 79.28189656790346, 26.207278858870268, -15.707646749913692, -43.84571555396542, -9.247391483746469, 61.33357401192188, -14.601092713419348, -5.354311930364929, -127.27936183661222, 4.7288579270243645]| 11.7606401443481445|    128.00000000|[4649, 664, 0, 83]                                                         | | GPS sucess | actual_k=8
      84|[-136.79177257372066, -90.1559047549963, 58.81943305581808, 106.03732814826071, 2.6143340058624744, 49.94379313290119, -9.488148324657232, 29.827751830220222, -32.35665722191334, 0.9393690936267376, -2.0316919535398483, 14.012290982995182, 79.28189656790346, 26.207278858870268, -15.707646749913692, -43.84571555396542, -9.247391483746469, 61.33357401192188, -14.601092713419348, -5.354311930364929, -127.27936183661222, 4.7288579270243645]| 11.7606401443481445|     64.00000000|[4705, 672, 0, 84]                                                         |  | used linear model with 65 points | actual_k=8
      85|[-136.79177257372066, -90.1559047549963, 58.81943305581808, 106.03732814826071, 2.6143340058624744, 49.94379313290119, -9.488148324657232, 29.827751830220222, -32.35665722191334, 0.9393690936267376, -2.0316919535398483, 14.012290982995182, 79.28189656790346, 26.207278858870268, -15.707646749913692, -43.84571555396542, -9.247391483746469, 61.33357401192188, -14.601092713419348, -5.354311930364929, -127.27936183661222, 4.7288579270243645]| 11.7606401443481445|     32.00000000|[4761, 680, 0, 85]                                                         |  | used linear model with 65 points | actual_k=8
      86|[-142.0685636694543, -94.3689174503088, 68.63711818307638, 108.92302670516074, -7.486885171383619, 50.6327493339777, -7.846695416141301, 38.88160867989063, -28.20751018822193, 7.366453539580107, 2.1809092313051224, 10.786167411599308, 85.0725102191791, 23.048087250441313, -16.04166679829359, -35.52189543982968, 1.6683561587706208, 67.84186334908009, -19.44823874766007, 0.153913987451233, -119.70501624792814, -9.265564031898975]| 11.7402896881103516|     64.00000000|[4817, 688, 0, 86]                                                         | | GPS sucess | actual_k=8
      87|[-142.0685636694543, -94.3689174503088, 68.63711818307638, 108.92302670516074, -7.486885171383619, 50.6327493339777, -7.846695416141301, 38.88160867989063, -28.20751018822193, 7.366453539580107, 2.1809092313051224, 10.786167411599308, 85.0725102191791, 23.048087250441313, -16.04166679829359, -35.52189543982968, 1.6683561587706208, 67.84186334908009, -19.44823874766007, 0.153913987451233, -119.70501624792814, -9.265564031898975]| 11.7402896881103516|     32.00000000|[4873, 696, 0, 87]                                                         |  | used linear model with 65 points | actual_k=8
      88|[-147.08389875246212, -88.35782335698605, 67.56255706399679, 112.47320022620261, -7.410818349570036, 57.38894630968571, -0.4463596274144948, 38.48277251422405, -31.178759291768074, 1.296115767210722, 1.1191139966249466, -0.0378052904270589, 84.91775583382696, 29.70189346000552, -2.998408131301403, -37.31955722114071, 7.7810122752562165, 73.07195062935352, -23.879951851908118, 8.372127068811096, -111.82901775091887, -23.90780932456255]| 11.7371263504028320|     64.00000000|[4929, 704, 0, 88]                                                         | | GPS sucess | actual_k=8
      89|[-147.08389875246212, -88.35782335698605, 67.56255706399679, 112.47320022620261, -7.410818349570036, 57.38894630968571, -0.4463596274144948, 38.48277251422405, -31.178759291768074, 1.296115767210722, 1.1191139966249466, -0.0378052904270589, 84.91775583382696, 29.70189346000552, -2.998408131301403, -37.31955722114071, 7.7810122752562165, 73.07195062935352, -23.879951851908118, 8.372127068811096, -111.82901775091887, -23.90780932456255]| 11.7371263504028320|     32.00000000|[4985, 712, 0, 89]                                                         |  | used linear model with 65 points | actual_k=8
      90|[-150.3839089567773, -89.20607320964336, 72.61779864877462, 114.40986683405936, -15.831863652914762, 62.6567914634943, 6.444590098690242, 28.802960082888603, -38.853279784321785, -3.354835618287325, 13.822965696454048, -5.392651291098446, 75.12791895028204, 31.34707797691226, -2.9364624992012978, -35.67935267230496, 4.253268935717642, 79.5373627692461, -30.000337021891028, 11.47278620081488, -117.84614335745573, -27.508049316704273]| 11.7250175476074219|     64.00000000|[5041, 720, 0, 90]                                                         | | GPS sucess | actual_k=8
      91|[-150.3839089567773, -89.20607320964336, 72.61779864877462, 114.40986683405936, -15.831863652914762, 62.6567914634943, 6.444590098690242, 28.802960082888603, -38.853279784321785, -3.354835618287325, 13.822965696454048, -5.392651291098446, 75.12791895028204, 31.34707797691226, -2.9364624992012978, -35.67935267230496, 4.253268935717642, 79.5373627692461, -30.000337021891028, 11.47278620081488, -117.84614335745573, -27.508049316704273]| 11.7250175476074219|     32.00000000|[5097, 728, 0, 91]                                                         |  | used linear model with 65 points | actual_k=8
      92|[-150.3839089567773, -89.20607320964336, 72.61779864877462, 114.40986683405936, -15.831863652914762, 62.6567914634943, 6.444590098690242, 28.802960082888603, -38.853279784321785, -3.354835618287325, 13.822965696454048, -5.392651291098446, 75.12791895028204, 31.34707797691226, -2.9364624992012978, -35.67935267230496, 4.253268935717642, 79.5373627692461, -30.000337021891028, 11.47278620081488, -117.84614335745573, -27.508049316704273]| 11.7250175476074219|     16.00000000|[5153, 736, 0, 92]                                                         |  | used linear model with 65 points | actual_k=8
      93|[-150.3839089567773, -89.20607320964336, 72.61779864877462, 114.40986683405936, -15.831863652914762, 62.6567914634943, 6.444590098690242, 28.802960082888603, -38.853279784321785, -3.354835618287325, 13.822965696454048, -5.392651291098446, 75.12791895028204, 31.34707797691226, -2.9364624992012978, -35.67935267230496, 4.253268935717642, 79.5373627692461, -30.000337021891028, 11.47278620081488, -117.84614335745573, -27.508049316704273]| 11.7250175476074219|      8.00000000|[5209, 744, 0, 93]                                                         |  | used linear model with 65 points | actual_k=8
      94|[-150.7970933909528, -88.56059484183788, 71.09188779443502, 114.90695762075484, -16.6986816637218, 63.349982395768166, 3.478575475048274, 29.816469714045525, -39.156082168221474, -2.146357763558626, 12.912047758698463, -3.8450085832737386, 74.99964786227793, 33.37086929008365, -1.9459006562829018, -32.98845878383145, 0.7384042525663972, 76.33726187050343, -29.461009281221777, 12.919376982026733, -116.79720555990934, -26.490138359367847]| 11.7240533828735352|     16.00000000|[5265, 752, 0, 94]                                                         | | GPS sucess | actual_k=8
      95|[-152.59702050639316, -87.18785707652569, 70.18523152917624, 116.46342658437788, -9.850613426417112, 70.0537492185831, -2.3033935953862965, 27.572618052363396, -42.20041538774967, -3.1009812243282795, 16.63833250105381, -0.9413215829990804, 77.38597346004099, 32.76685841009021, -6.491733767092228, -31.22023275634274, 0.7879544952884316, 79.8909205943346, -26.63138438994065, 10.06265391188208, -112.48978769034147, -25.673781104385853]| 11.7230463027954102|     32.00000000|[5321, 760, 0, 95]                                                         | | GPS sucess | actual_k=8
      96|[-152.59702050639316, -87.18785707652569, 70.18523152917624, 116.46342658437788, -9.850613426417112, 70.0537492185831, -2.3033935953862965, 27.572618052363396, -42.20041538774967, -3.1009812243282795, 16.63833250105381, -0.9413215829990804, 77.38597346004099, 32.76685841009021, -6.491733767092228, -31.22023275634274, 0.7879544952884316, 79.8909205943346, -26.63138438994065, 10.06265391188208, -112.48978769034147, -25.673781104385853]| 11.7230463027954102|     16.00000000|[5377, 768, 0, 96]                                                         |  | used linear model with 65 points | actual_k=8
      97|[-154.3478837008588, -86.62594859302044, 70.84855218976736, 117.60613130964339, -5.976661514490843, 71.60349096357822, 1.9048740933649242, 28.842622444033623, -37.64958406984806, -2.465373981744051, 18.186652794480324, 1.928137092385441, 84.7895412510261, 37.56557781621814, -9.211488224565983, -33.45473769446835, -0.3854908486828208, 85.09615083038807, -28.289116757456213, 15.770190132432617, -114.021599881351, -21.454959578812122]| 11.7175579071044922|     32.00000000|[5433, 776, 0, 97]                                                         | | GPS sucess | actual_k=8
      98|[-154.3478837008588, -86.62594859302044, 70.84855218976736, 117.60613130964339, -5.976661514490843, 71.60349096357822, 1.9048740933649242, 28.842622444033623, -37.64958406984806, -2.465373981744051, 18.186652794480324, 1.928137092385441, 84.7895412510261, 37.56557781621814, -9.211488224565983, -33.45473769446835, -0.3854908486828208, 85.09615083038807, -28.289116757456213, 15.770190132432617, -114.021599881351, -21.454959578812122]| 11.7175579071044922|     16.00000000|[5489, 784, 0, 98]                                                         |  | used linear model with 65 points | actual_k=8
      99|[-157.50974583579227, -79.91739575564861, 70.35373263806105, 119.66749548353255, -3.6574040167033672, 78.01610006392002, 0.476834065746516, 28.959176778793335, -35.043931260704994, -1.4017252810299397, 13.150383606553078, 2.4405734823085368, 81.8985636299476, 40.90433914586902, -8.277098335325718, -32.97133138915524, -2.7072367211803794, 85.36398161947727, -31.610697405878454, 14.71287454443518, -107.99417554587126, -15.948875613510609]| 11.7156066894531250|     32.00000000|[5545, 792, 0, 99]                                                         | | GPS sucess | actual_k=8
     100|[-157.50974583579227, -79.91739575564861, 70.35373263806105, 119.66749548353255, -3.6574040167033672, 78.01610006392002, 0.476834065746516, 28.959176778793335, -35.043931260704994, -1.4017252810299397, 13.150383606553078, 2.4405734823085368, 81.8985636299476, 40.90433914586902, -8.277098335325718, -32.97133138915524, -2.7072367211803794, 85.36398161947727, -31.610697405878454, 14.71287454443518, -107.99417554587126, -15.948875613510609]| 11.7156066894531250|     16.00000000|[5601, 800, 0, 100]                                                        |  | used linear model with 65 points | actual_k=8
     101|[-161.053256272804, -78.89426653087139, 71.54136412590742, 122.11824225820601, 0.2695764787495136, 76.46892429888248, 1.8594797919504344, 31.994210720062256, -37.15767599642277, 0.1369694583117962, 11.715466037392616, -4.290364475455135, 77.31195474322885, 45.32267649099231, -7.729121662676334, -35.266508848872036, -7.516168548725545, 84.25131775438786, -34.84709562594071, 10.830139768891968, -114.6168385669589, -18.15891332179308]| 11.7104015350341797|     32.00000000|[5657, 808, 0, 101]                                                        | | GPS sucess | actual_k=8
     102|[-161.053256272804, -78.89426653087139, 71.54136412590742, 122.11824225820601, 0.2695764787495136, 76.46892429888248, 1.8594797919504344, 31.994210720062256, -37.15767599642277, 0.1369694583117962, 11.715466037392616, -4.290364475455135, 77.31195474322885, 45.32267649099231, -7.729121662676334, -35.266508848872036, -7.516168548725545, 84.25131775438786, -34.84709562594071, 10.830139768891968, -114.6168385669589, -18.15891332179308]| 11.7104015350341797|     16.00000000|[5713, 816, 0, 102]                                                        |  | used linear model with 65 points | actual_k=8
     103|[-163.20472788764164, -78.12609021365643, 74.02927177399397, 123.41573607362807, 1.7496766336262226, 82.42228914797306, 3.1153056691400707, 36.83029079437256, -40.9674501568079, -0.5072080977261066, 13.905211225152016, -4.387186908628792, 79.85864568408579, 41.85611731931567, -5.615976072847843, -45.477876455988735, -8.52547927107662, 83.38770313560963, -34.2548385434784, 7.269522083573975, -114.68715948611498, -19.91826242953539]| 11.7031927108764648|     32.00000000|[5769, 824, 0, 103]                                                        | | GPS sucess | actual_k=8
