k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2712907686829567, 0.9312790557742119, -1.0970190435647964, 1.1727188378572464, -1.2492303669452667, 1.254969835281372, -1.1354218244552612, 1.0827438309788704, -1.1421121701598167, 0.9875145554542542, -1.1576421864330768, 0.9812172446399927, -1.0291798084974288, 0.9508732259273529, -1.1545981176197528, 1.0071268267929554, -1.0419058918952941, 1.031280990689993, -1.326677080988884, 0.8382366001605988, -1.292674471437931, 1.036513939499855, -1.1620135836303234, 1.0238668955862522, -1.4594976425170898, 1.0294882021844387, -1.0614054918289184, 0.8543081134557724, -1.2769119188189506, 1.0143693909049034, -1.194216535706073, 0.9245707094669342, -1.1968265742063522, 1.1241767406463623, -1.1528439976274967, 0.9773881956934929, -1.122159619629383, 1.0122561734169722, -1.2914875492453575, 0.9605039358139038, -1.2377082079648971, 1.0652458891272545, -1.1895763993263244, 0.8957462459802628, -1.0562205582857132, 1.013080546632409, -1.0880474343895912, 0.8683275282382965, -1.1571009501814842, 1.1400115489959717, -1.1343260005116462, 0.914754644036293, -1.2840654969215393, 1.0023392816074193, -1.111649078130722, 0.9485253803431988, -1.1426755607128143, 0.9876551143825054, -1.3460978835821151, 0.8712480962276459, -1.4343330234289169, 0.8911892995238304, -0.9748921513557434, 0.9121223241090775, -1.2500282868742942, 1.0417690314352512, -1.1427343904972076, 0.9041200429201126, -1.0477241694927215, 1.1011368781328201, -1.1667293056845665, 0.9140102863311768, -1.1312091246247291, 1.078077033162117, -1.2325869470834732, 1.0196085907518864, -1.2080720093101263, 0.933137483894825, -1.2371503084897995, 1.0747011601924896, -1.116400447487831, 0.9853035807609558, -1.1410063177347183, 0.9786667618900537, -1.3521916389465332, 0.7004837989807129, -1.2091599561274051, 0.8773473054170609, -1.1578678347170352, 1.058690868318081, -1.194978342205286, 1.1738337874412537, -1.2529648773372173, 0.9748478308320045, -1.227103029191494, 0.8094208836555481, -1.0950648307800293, 1.0315873473882675, -1.1681595340371131, 1.045588232576847]|24758.9589843750000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     133|[-0.2547281977831912, 0.2806696095053739, 0.2427780882255336, 0.3558538808896603, -0.1121954996788443, 0.2522109973391449, -0.0421579856887223, -0.0704902523632091, 0.2759035190673271, -0.1052734427128171, -0.3352153524361892, 0.3960811152664273, 0.6504929305146306, 0.2232441278994935, 0.1722443794603852, -0.2901711693191037, 0.006174817988987, 0.0414851948065874, -0.2011583920333598, 0.0830252215074851, 0.399650487798485, 0.2194811285336963, 0.0789477040746143, 0.2275750359655561, -0.0043538442127077, -0.1213674115731073, 0.0786758204413522, 0.514143318296434, 0.4005646623982212, 0.0234662380996543, -0.1138387655892102, 0.4942566268650174, 0.1848959572590146, -0.3385718909338137, 0.3042912846948025, 0.0429030431923795, -0.0892398702573701, -0.1493192193407132, -0.1042465444564005, -0.0234067190488585, -0.0029800491192857, 0.1955621425095714, -0.4522150183436992, 0.2292371146419389, -0.1409805639265246, -0.3816406744413541, 0.2060896002373564, 0.4720996314395522, 0.3364031289539686, 0.2683749270095125, -0.4692057469091696, 0.400033966587513, 0.1241092661611748, 0.1341646963488425, 0.0846651391628697, -0.1726249493050769, 0.007088880994021, -0.1803584011109265, 0.3188422146262341, 0.2514053887494225, -0.1466621379942166, 0.1456855248057524, -0.2958844964687658, 0.0258629427153348, -0.012020014238951, -0.547890108659119, 0.7408120987265989, 0.821282914326822, 0.7675987421273326, 0.7228629414031066, 0.520266239451656, 0.1680889892020613, -0.0176218586777129, 0.059739051525338, -0.3753989772299412, 0.4813210784816802, 0.1595037592451316, -0.010384713274976, -0.1967694860888933, 0.3500830230315874, 0.3837310563206928, 0.424074504283294, -0.2409733814067311, 0.2332651934583634, -0.1681481383621801, 0.3347484313546421, 0.6907424815866586, 0.4967913388567839, 0.4496952677005025, -0.0323774938891618, -0.0351859429608196, 0.335829779708775, -0.0841321369339419, -0.0640822631088095, 0.0913504517806278, -0.3815143419657662, 0.3558393336753246, -0.0974162824959333, -0.149046943884123, 2.754240204389103]|1234.2947998046875000|      0.50000000|[11101, 1572, 97, 883]                                                     |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 60 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     134|[-0.2960382101237368, 0.2435995586697645, 0.287713698370864, 0.3839310511424603, -0.1133969058000983, 0.2846776771506225, -0.0143370781555535, -0.1308456846947712, 0.2507601862879196, -0.065408585963044, -0.3675175755821509, 0.336406464835748, 0.7142485917637914, 0.1978495224268096, 0.1211946179862527, -0.3064477821969495, -0.1155965995692062, -0.0029604428069476, -0.1574094768378947, 0.1640911146807029, 0.442202139395508, 0.2314548858304969, 0.1007749622442654, 0.2984158268333616, -0.0420062249771921, -0.1287869530512643, 0.0845792954279054, 0.4504742253432289, 0.3896511040939113, 0.0902490329924422, -0.1205253934540478, 0.4944470935073971, 0.2860479675210271, -0.3645155743941685, 0.3091547336014924, -0.0050959886493754, -0.0557413371872826, -0.0435007018345906, -0.0936406168996473, 0.0021838478693954, -0.0541993560054818, 0.1374890130046524, -0.4254353704271438, 0.2709190301635607, -0.0787738299546905, -0.3161537590317891, 0.1882158138475287, 0.4520851237435197, 0.3027406831107489, 0.1968267184151903, -0.3980656885705274, 0.3561055780813389, 0.2200527170889091, 0.2250731939207877, 0.1131413327101186, -0.2312623410809234, 0.0400817357084146, -0.2185352394194993, 0.3134732331158333, 0.2545030935939718, -0.167208797821449, 0.1263413700604121, -0.2481924546246362, 0.1477121815878629, -0.0434285253411506, -0.5375110876031226, 0.6758376864045545, 0.7403025091153733, 0.738066443681631, 0.6358954582402266, 0.5052708172373863, 0.1796870984697133, -0.0685621115182318, 0.1056312826917007, -0.3981585954675558, 0.4219397015297472, 0.1292152380447131, 0.0223145885638988, -0.1502003435982679, 0.3335389790137957, 0.4772562350511806, 0.3899997172328084, -0.2135845665699906, 0.1725611410100907, -0.1444632083058465, 0.3244433647616508, 0.7420687154802915, 0.479893938015667, 0.4062296720081063, 0.0426162058998854, -0.0041786754260868, 0.2667509170416913, -0.1294775364626837, -0.0149441194501715, 0.0858439185825692, -0.3354954025004819, 0.3731304641733763, -0.1825240858406598, -0.1981675190737134, 2.729672715808161]|1234.1529541015625000|      1.00000000|[11130, 1576, 97, 885]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     135|[-0.3127995497365051, 0.2038856861781446, 0.14070944959619, 0.4417018722248462, -0.0070620701423428, 0.2702023135859941, 0.0253733958655515, -0.2684216535528147, 0.2624036437132923, 0.0120577341184827, -0.1772099787480967, 0.2968158461852712, 0.550782682921317, 0.3739469217153397, 0.1759107004443253, -0.1263079324037498, -0.3630285695274067, -0.0548034755173451, -0.263627487325968, 0.1461371597912728, 0.3424286657225161, 0.0991264661305053, 0.1389305991787735, 0.3276781686803583, -0.0717539315292677, 0.0601438178534068, 0.1663036805678395, 0.3437716366299209, 0.4812106363768355, 0.1661083764322258, -0.1345524537790415, 0.458427278096591, 0.3588027033521926, -0.493365457576991, 0.253584916874928, 0.0231902452154137, -0.1280558632084469, 0.0822560159282962, -0.0088015510558915, 0.0777988871140384, -0.0863081713476024, -0.0102526711717731, -0.3810543812195021, 0.2122627889836438, 0.1769078564308322, -0.3305389388129606, 0.0166144363842342, 0.3142582665628357, 0.0419840633199755, 0.1047837553842676, -0.4271557797084309, 0.3955412481977942, 0.1700333081290935, 0.2793781974520866, 0.0892760528816599, -0.1061719425512097, -0.0564846700804779, -0.2142552915620085, 0.1988698083827455, 0.3126921716333478, 0.1765893059601133, 0.0516589076098024, -0.211588880521046, 0.1660992873373529, -0.0260674386777019, -0.4903556546521982, 0.6494009444038055, 0.7218608167248421, 0.8192306730610925, 0.6393088513797492, 0.488463920928009, 0.0190798648311251, -0.0107009236280634, -0.0143845837749971, -0.455810014410961, 0.3511727189073541, 0.1099512893544621, 0.142682821606739, -0.1306817719502501, 0.4661750896045005, 0.4848710484130522, 0.3557739323091386, -0.140337465117905, 0.2299764452967896, -0.2335635705858045, 0.3652915470938525, 0.7328140838929562, 0.5814599176325396, 0.4355395608832879, -0.013389211357919, 0.0931035186575752, 0.1981814547379182, -0.2196663061218789, 0.0464949010679731, 0.0414003286345151, -0.3498534341995996, 0.3700814810270783, -0.2568417475154667, -0.1087408837593494, 2.7911881262258977]|1225.7679443359375000|      2.00000000|[11214, 1588, 97, 891]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     136|[-0.3127995497365051, 0.2038856861781446, 0.14070944959619, 0.4417018722248462, -0.0070620701423428, 0.2702023135859941, 0.0253733958655515, -0.2684216535528147, 0.2624036437132923, 0.0120577341184827, -0.1772099787480967, 0.2968158461852712, 0.550782682921317, 0.3739469217153397, 0.1759107004443253, -0.1263079324037498, -0.3630285695274067, -0.0548034755173451, -0.263627487325968, 0.1461371597912728, 0.3424286657225161, 0.0991264661305053, 0.1389305991787735, 0.3276781686803583, -0.0717539315292677, 0.0601438178534068, 0.1663036805678395, 0.3437716366299209, 0.4812106363768355, 0.1661083764322258, -0.1345524537790415, 0.458427278096591, 0.3588027033521926, -0.493365457576991, 0.253584916874928, 0.0231902452154137, -0.1280558632084469, 0.0822560159282962, -0.0088015510558915, 0.0777988871140384, -0.0863081713476024, -0.0102526711717731, -0.3810543812195021, 0.2122627889836438, 0.1769078564308322, -0.3305389388129606, 0.0166144363842342, 0.3142582665628357, 0.0419840633199755, 0.1047837553842676, -0.4271557797084309, 0.3955412481977942, 0.1700333081290935, 0.2793781974520866, 0.0892760528816599, -0.1061719425512097, -0.0564846700804779, -0.2142552915620085, 0.1988698083827455, 0.3126921716333478, 0.1765893059601133, 0.0516589076098024, -0.211588880521046, 0.1660992873373529, -0.0260674386777019, -0.4903556546521982, 0.6494009444038055, 0.7218608167248421, 0.8192306730610925, 0.6393088513797492, 0.488463920928009, 0.0190798648311251, -0.0107009236280634, -0.0143845837749971, -0.455810014410961, 0.3511727189073541, 0.1099512893544621, 0.142682821606739, -0.1306817719502501, 0.4661750896045005, 0.4848710484130522, 0.3557739323091386, -0.140337465117905, 0.2299764452967896, -0.2335635705858045, 0.3652915470938525, 0.7328140838929562, 0.5814599176325396, 0.4355395608832879, -0.013389211357919, 0.0931035186575752, 0.1981814547379182, -0.2196663061218789, 0.0464949010679731, 0.0414003286345151, -0.3498534341995996, 0.3700814810270783, -0.2568417475154667, -0.1087408837593494, 2.7911881262258977]|1225.7679443359375000|      1.00000000|[11326, 1604, 97, 899]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     137|[-0.3127995497365051, 0.2038856861781446, 0.14070944959619, 0.4417018722248462, -0.0070620701423428, 0.2702023135859941, 0.0253733958655515, -0.2684216535528147, 0.2624036437132923, 0.0120577341184827, -0.1772099787480967, 0.2968158461852712, 0.550782682921317, 0.3739469217153397, 0.1759107004443253, -0.1263079324037498, -0.3630285695274067, -0.0548034755173451, -0.263627487325968, 0.1461371597912728, 0.3424286657225161, 0.0991264661305053, 0.1389305991787735, 0.3276781686803583, -0.0717539315292677, 0.0601438178534068, 0.1663036805678395, 0.3437716366299209, 0.4812106363768355, 0.1661083764322258, -0.1345524537790415, 0.458427278096591, 0.3588027033521926, -0.493365457576991, 0.253584916874928, 0.0231902452154137, -0.1280558632084469, 0.0822560159282962, -0.0088015510558915, 0.0777988871140384, -0.0863081713476024, -0.0102526711717731, -0.3810543812195021, 0.2122627889836438, 0.1769078564308322, -0.3305389388129606, 0.0166144363842342, 0.3142582665628357, 0.0419840633199755, 0.1047837553842676, -0.4271557797084309, 0.3955412481977942, 0.1700333081290935, 0.2793781974520866, 0.0892760528816599, -0.1061719425512097, -0.0564846700804779, -0.2142552915620085, 0.1988698083827455, 0.3126921716333478, 0.1765893059601133, 0.0516589076098024, -0.211588880521046, 0.1660992873373529, -0.0260674386777019, -0.4903556546521982, 0.6494009444038055, 0.7218608167248421, 0.8192306730610925, 0.6393088513797492, 0.488463920928009, 0.0190798648311251, -0.0107009236280634, -0.0143845837749971, -0.455810014410961, 0.3511727189073541, 0.1099512893544621, 0.142682821606739, -0.1306817719502501, 0.4661750896045005, 0.4848710484130522, 0.3557739323091386, -0.140337465117905, 0.2299764452967896, -0.2335635705858045, 0.3652915470938525, 0.7328140838929562, 0.5814599176325396, 0.4355395608832879, -0.013389211357919, 0.0931035186575752, 0.1981814547379182, -0.2196663061218789, 0.0464949010679731, 0.0414003286345151, -0.3498534341995996, 0.3700814810270783, -0.2568417475154667, -0.1087408837593494, 2.7911881262258977]|1225.7679443359375000|      0.50000000|[11438, 1620, 98, 908]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     138|[-0.3278170591969544, 0.2865669918846456, 0.0972784357736345, 0.3759778048348812, -0.0625500754228374, 0.282609212248442, 0.0661056454831281, -0.2735760373872662, 0.3071772819617359, -0.0258423076703338, -0.1998782342411415, 0.3493901827140493, 0.5111483136076002, 0.4171438420208302, 0.243230339471444, -0.0821839922339385, -0.3425791099746418, -0.040429251979602, -0.2704613759163038, 0.1058467817571579, 0.4160438143860369, 0.100117155629809, 0.1878078197796169, 0.2480523162743333, -0.0915345226595244, 0.0271292782241858, 0.132844501464465, 0.30029412373386, 0.5133949317331091, 0.1818662053831077, -0.0860648799169657, 0.4695998632859335, 0.2785632956340109, -0.4304228483860501, 0.2804059415908284, 0.0093274760959722, -0.1471026392051319, 0.1083378312902728, 0.0287652784168887, 0.0881280041811966, -0.1474644889392696, 0.0277096425696725, -0.3659681587794978, 0.1290236732090123, 0.2470940541885531, -0.1496870769784346, 0.0880739532671307, 0.3180223655386432, 0.011055108837897, 0.0972192451654685, -0.5217497069726444, 0.3925573635447177, 0.0906801320717547, 0.2360026271250431, 0.0570917910529989, -0.2047199972463391, -0.069330943450565, -0.2373968638139244, 0.2728330183694322, 0.3770560610295385, 0.1873503452916687, 0.0547684784352749, -0.234476652470218, 0.1746316857176921, 0.0188694417916203, -0.4878302892064353, 0.6749039949397228, 0.6767760385053807, 0.7585433881444532, 0.620264569464919, 0.6012074699769097, -0.016772898970688, 0.0061933982606218, 0.0780736718140112, -0.4039687516829852, 0.3603849362010338, -0.0154174249781185, 0.1072487580827312, -0.1223229674412064, 0.5357281444736754, 0.4192266277296682, 0.3261369792830823, -0.169173992957208, 0.2109923901502146, -0.2487367776229554, 0.3737880662720046, 0.6826582542547135, 0.5396359195389345, 0.384661591171269, -0.0241602288795388, 0.081200063176642, 0.1904480761785672, -0.2066256042631796, 0.0663451234618435, 0.0975276198072579, -0.411290117139129, 0.3460126281405208, -0.2978791393866806, -0.0684770670450626, 2.8022815694854946]|1220.6485595703125000|      1.00000000|[11453, 1622, 98, 909]                                                     | | GPS sucess | actual_k=2
     139|[-0.3067921931673342, 0.1513938946317999, 0.2559697377155061, 0.295686041886845, 0.2538542672285298, 0.2202342627931808, 0.0279966260844388, -0.4159881038469219, 0.2373065492370693, 0.1579477800295564, -0.1147757580615418, 0.5604983308120413, 0.5594923036057023, 0.2383888119848576, 0.2622300296614016, 0.037081742915445, -0.3778659835536671, -0.036612739566279, -0.3636763720753805, 0.0899710101154267, 0.3898433038245707, 0.006472164112742, 0.1559729119498554, 0.3782191151043657, -0.0287997846672377, -0.019003997850939, 0.0907712665487317, 0.2723098175176201, 0.4690982275004164, 0.3058297104127861, 0.0614919763576391, 0.3634357207965002, 0.3601818281724249, -0.303189909381152, 0.2951019631551332, 0.0867116797683813, -0.1253803373643497, -0.0128102930469236, 0.0448826537609267, 0.0314937643287682, 0.1117734859428563, 0.0905409549876565, -0.5229032545665462, 0.1309845859283813, 0.2304275151751674, -0.1380241765305891, 0.0061004303655956, 0.3198979709728225, 0.0897521197126452, 0.0887898687570107, -0.5058127288113095, 0.2208585846769961, 0.1049814079061959, 0.1019963951018039, 0.1933931893302816, -0.2367637932790063, -0.0230182387682148, -0.1946220710533139, 0.2743429213682372, 0.3191190312803834, 0.3146761334319656, 0.0480804498612851, -0.3512299847870934, 0.196350789396753, 0.0598039336942101, -0.4673591950302621, 0.5163952471236369, 0.7412829343455487, 0.7806982818705637, 0.5140540545618505, 0.3273828378090935, -0.0174452915178186, 0.1120981264348314, 0.0863477567024099, -0.2589793207785968, 0.2510841812366821, -0.0319253113282734, 0.0919141360795931, -0.1224822012497239, 0.4511737926074302, 0.4523751995785376, 0.2311092866670965, -0.0830768344655965, 0.1420220526401057, -0.3624787044718438, 0.3937604241709551, 0.7653559214362053, 0.5427886923231676, 0.2314042956819578, -0.0186488481474794, 0.082304462738524, 0.0404990768928692, -0.3245245155008962, 0.2547972182551632, 0.0649068619890358, -0.393739639381079, 0.2568326950693843, -0.2477092616787224, 0.0067760917626919, 2.780581317637989]|1215.3806152343750000|      2.00000000|[11467, 1624, 98, 910]                                                     | | GPS sucess | actual_k=2
     140|[-0.3067921931673342, 0.1513938946317999, 0.2559697377155061, 0.295686041886845, 0.2538542672285298, 0.2202342627931808, 0.0279966260844388, -0.4159881038469219, 0.2373065492370693, 0.1579477800295564, -0.1147757580615418, 0.5604983308120413, 0.5594923036057023, 0.2383888119848576, 0.2622300296614016, 0.037081742915445, -0.3778659835536671, -0.036612739566279, -0.3636763720753805, 0.0899710101154267, 0.3898433038245707, 0.006472164112742, 0.1559729119498554, 0.3782191151043657, -0.0287997846672377, -0.019003997850939, 0.0907712665487317, 0.2723098175176201, 0.4690982275004164, 0.3058297104127861, 0.0614919763576391, 0.3634357207965002, 0.3601818281724249, -0.303189909381152, 0.2951019631551332, 0.0867116797683813, -0.1253803373643497, -0.0128102930469236, 0.0448826537609267, 0.0314937643287682, 0.1117734859428563, 0.0905409549876565, -0.5229032545665462, 0.1309845859283813, 0.2304275151751674, -0.1380241765305891, 0.0061004303655956, 0.3198979709728225, 0.0897521197126452, 0.0887898687570107, -0.5058127288113095, 0.2208585846769961, 0.1049814079061959, 0.1019963951018039, 0.1933931893302816, -0.2367637932790063, -0.0230182387682148, -0.1946220710533139, 0.2743429213682372, 0.3191190312803834, 0.3146761334319656, 0.0480804498612851, -0.3512299847870934, 0.196350789396753, 0.0598039336942101, -0.4673591950302621, 0.5163952471236369, 0.7412829343455487, 0.7806982818705637, 0.5140540545618505, 0.3273828378090935, -0.0174452915178186, 0.1120981264348314, 0.0863477567024099, -0.2589793207785968, 0.2510841812366821, -0.0319253113282734, 0.0919141360795931, -0.1224822012497239, 0.4511737926074302, 0.4523751995785376, 0.2311092866670965, -0.0830768344655965, 0.1420220526401057, -0.3624787044718438, 0.3937604241709551, 0.7653559214362053, 0.5427886923231676, 0.2314042956819578, -0.0186488481474794, 0.082304462738524, 0.0404990768928692, -0.3245245155008962, 0.2547972182551632, 0.0649068619890358, -0.393739639381079, 0.2568326950693843, -0.2477092616787224, 0.0067760917626919, 2.780581317637989]|1215.3806152343750000|      1.00000000|[11581, 1640, 100, 920]                                                    |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     141|[-0.3950869136555629, 0.1287831944636441, 0.2980742172663824, 0.4323904646770464, 0.2197742235009967, 0.0912632038836624, -0.0706969568990709, -0.4921083070417496, 0.2982239806451158, 0.0470363571816642, -0.0581638099037615, 0.5639927001178529, 0.4464630303394149, 0.2155196994870177, 0.3910913288737663, 0.0683603977179155, -0.2936236491888313, 0.1117354492794388, -0.3640093248207207, -0.0444866484924032, 0.4605639713615267, -0.0163365464298046, 0.0349782795552228, 0.2589344448230197, 0.1858256437763817, -0.0965488423298176, 0.0619547921129188, 0.4363658933788124, 0.4143575841809879, 0.3894218052917122, 0.0434603786143267, 0.253103773264467, 0.1881173633127182, -0.1777470091585697, 0.2563139674914238, 0.2014772389845618, -0.021844562722838, -0.0759175192318296, 0.1270618471635082, 0.016139322126267, 0.0933429817039862, 0.072629488961019, -0.4531550388278515, -0.0283717211607591, 0.2061792153176922, -0.0796807518575924, -0.0401257527886544, 0.3610964219336225, 0.1169601320543641, 0.0235304110502476, -0.3705292984752361, 0.2610985729860746, 0.2773020829990407, 0.0739787664181139, 0.0315079744240906, -0.208867156685373, 0.113391070165168, -0.1313843725973292, 0.1804245515307735, 0.1166551077907665, 0.1568966429276741, 0.2051754715371579, -0.5125551336239906, 0.1632529632571102, -0.014297037803267, -0.5796491780477111, 0.5080616120731389, 0.755307474855204, 0.6589029684060648, 0.4712461276910688, 0.1326704213847285, -0.0322259481369571, 0.1512142558208348, 0.0577396045534957, -0.2227179851210481, 0.1414644619103188, -0.0111336050555691, 0.0829821407733082, -0.2018512148105708, 0.4348974416306212, 0.4884158406523318, 0.1863545403271404, 0.0776499889102241, 0.1574872668370051, -0.3645362395946956, 0.4662591562179523, 0.446214326663418, 0.5763128625915849, 0.0785143004300524, 0.170226165147343, 0.0923495468102633, -0.08835542794003, -0.2957474954197941, 0.2151888955669869, 0.1834203122628054, -0.4247400528452869, 0.2056782638078785, -0.1215655101431783, 0.0168910524216819, 2.8620794507249463]|1201.5988769531250000|      2.00000000|[11666, 1652, 101, 927]                                                    |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     142|[-0.3950869136555629, 0.1287831944636441, 0.2980742172663824, 0.4323904646770464, 0.2197742235009967, 0.0912632038836624, -0.0706969568990709, -0.4921083070417496, 0.2982239806451158, 0.0470363571816642, -0.0581638099037615, 0.5639927001178529, 0.4464630303394149, 0.2155196994870177, 0.3910913288737663, 0.0683603977179155, -0.2936236491888313, 0.1117354492794388, -0.3640093248207207, -0.0444866484924032, 0.4605639713615267, -0.0163365464298046, 0.0349782795552228, 0.2589344448230197, 0.1858256437763817, -0.0965488423298176, 0.0619547921129188, 0.4363658933788124, 0.4143575841809879, 0.3894218052917122, 0.0434603786143267, 0.253103773264467, 0.1881173633127182, -0.1777470091585697, 0.2563139674914238, 0.2014772389845618, -0.021844562722838, -0.0759175192318296, 0.1270618471635082, 0.016139322126267, 0.0933429817039862, 0.072629488961019, -0.4531550388278515, -0.0283717211607591, 0.2061792153176922, -0.0796807518575924, -0.0401257527886544, 0.3610964219336225, 0.1169601320543641, 0.0235304110502476, -0.3705292984752361, 0.2610985729860746, 0.2773020829990407, 0.0739787664181139, 0.0315079744240906, -0.208867156685373, 0.113391070165168, -0.1313843725973292, 0.1804245515307735, 0.1166551077907665, 0.1568966429276741, 0.2051754715371579, -0.5125551336239906, 0.1632529632571102, -0.014297037803267, -0.5796491780477111, 0.5080616120731389, 0.755307474855204, 0.6589029684060648, 0.4712461276910688, 0.1326704213847285, -0.0322259481369571, 0.1512142558208348, 0.0577396045534957, -0.2227179851210481, 0.1414644619103188, -0.0111336050555691, 0.0829821407733082, -0.2018512148105708, 0.4348974416306212, 0.4884158406523318, 0.1863545403271404, 0.0776499889102241, 0.1574872668370051, -0.3645362395946956, 0.4662591562179523, 0.446214326663418, 0.5763128625915849, 0.0785143004300524, 0.170226165147343, 0.0923495468102633, -0.08835542794003, -0.2957474954197941, 0.2151888955669869, 0.1834203122628054, -0.4247400528452869, 0.2056782638078785, -0.1215655101431783, 0.0168910524216819, 2.8620794507249463]|1201.5988769531250000|      1.00000000|[11780, 1668, 103, 937]                                                    |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
