k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0000729814055376, -1.0001094721155823, -1.0001459628110752, -1.000182453513844, -1.0002189442311646, -1.0002554349193815, -1.0002919256221503, -1.000328416324919, -0.9993115430697799, -1.0004013977595605, -0.0002185106277466, -1.000474379165098, -1.000510869838763, -1.0005473605706356, -1.0000081545213106, -1.0006203419761732, -1.0006568326498382, -1.0006933233817108, -1.0007298140553758, -1.000766304845456, -1.000802795519121, -1.0008392862509936, -1.0008757769246586, -1.0009122676565312, -1.0009487583301961, -1.0009852489456534, -1.001021739677526, -1.0010582304093987, -1.0010947211412713, -1.0011312117567286, -1.0011677024886012, -1.0012041932204738, -1.0012406839523464, -1.0012771745678037, -1.0013136652996764, -1.001350156031549, -1.0013866467634216, -1.001423137378879, -1.0014596281107515, -1.0014961188426241, -1.001532609690912, -1.0015691003063694, -1.001605591038242, -1.0016420817701146, -1.0016785725019872, -1.0017150631174445, -1.0017515538493171, -1.0017880445811898, -1.0018245353130624, -1.0018610259285197, -1.0018975166603923, -1.001934007392265, -1.0019704978913069, -1.0020069887395948, -1.0020434793550521, -1.0020799699705094, -1.0021164608187973, -1.0021529514342546, -1.0021894422825426, -1.0022259328979999, -1.0022624235134572, -1.0022989143617451, -1.0023354049772024, -1.0023718958254904, -1.0024083864409477, -1.002444877056405, -1.0024813679046929, -1.0025178585201502, -1.0025543491356075, -1.0025908399838954, -1.0026273305993527, -1.0026638214476407, -1.002700312063098, -1.0027368026785553, -1.0027732935268432, -1.0028097841423005, -1.0028462747577578, -1.0028827656060457, -1.002919256221503, -1.002955747069791, -1.0029922376852483, -1.0030287283007056, -1.0030652193818241, -1.0031017099972814, -1.0031382006127387, -1.0031746914610267, -1.003211182076484, -1.003247672924772, -1.0032841635402292, -1.0033206541556865, -1.0033571450039744, -1.0033936356194317, -1.003430126234889, -1.003466617083177, -1.0035031076986343, -1.0035395985469222, -1.0035760891623795, -1.0036125797778368]|63951.0976562500000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
      91|[0.2798189714291867, 0.5783073007044077, 0.7046189288006643, -0.1463116420133077, 0.2690995479125839, 0.6428919215463775, 0.2208583683422466, 0.8599678671168723, 2.0493840016910165, 1.5339657303673138, 1.6438529555501553, 2.5714490312471248, -0.0181627154119195, 1.4390536597111607, 0.8474251036881191, -0.0762619737520824, -0.615574667317247, 0.1526959074306458, 0.1221946129610982, -0.1915177443564827, 0.1170061834899531, 1.2478427407770585, 1.896171206911651, 2.295830546286204, 1.2327630636651337, 0.7292497883412606, 0.1847661285293, 1.0830610703000094, 1.5819087973594825, 2.441864593233083, 0.1987398584260156, 0.5821257478220668, 0.975257060235051, 0.5558244966512351, -0.1904012562433468, 0.8309332119717696, -0.584568589924927, -0.4693109537057827, 1.2118329644033836, 0.7689825950216724, 0.8025610707553221, 0.4133898482837819, 0.7015439309769884, 1.0624193941530966, 0.3838746666219277, 0.1351241626246504, 0.4403656249688755, 0.9607757830149035, -0.9767783128476066, 0.8943882657168571, 0.2359368928223946, 0.3373994429128648, 0.0268606998030688, 1.1136012321909172, 0.8839951996986397, -0.6021147791997775, 0.3055796172605296, 0.4380559994212547, 0.4521690994085443, -0.1119494387665558, -0.2247631454308229, 0.7463343493537207, 1.2377266709600931, 0.1108013697743547, 0.3447546905943061, 0.3020951927369613, 0.8613060032633357, 0.8180584843943464, 0.9356120026896138, -0.229846558051774, 0.316214639707829, -0.1357086570912396, 0.1749981388328577, -0.303208192095491, 0.2769849301527549, 1.4011339807558607, 1.3389438202588537, 1.4395692047367918, 1.2066866039667412, 0.8719458191144436, 0.2483426898408174, 0.5816295821453035, 0.2735422967291128, 0.1296480048900383, 0.0871420151713687, 0.4905907180595079, 1.109573299799557, 1.0897353940983707, 1.1269655955450804, 1.9662572116308081, 0.7325178160910005, 0.2775609501490991, 0.3594437132792874, 0.2550294543566584, 0.6330030595912362, 0.767088938700013, 1.570752381064382, 2.3286969997636895]|34095.4492187500000000|      2.00000000|[7130, 474, 19, 493]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      92|[0.2793435939736001, 0.5775942345646836, 0.7036681738894912, -0.1475000855213068, 0.2676734156331357, 0.6412281004954803, 0.2246790472599377, 0.8578286687559077, 2.047007114675018, 1.531351154463451, 1.641000690991259, 2.568359077800364, -0.021490357513714, 1.435488328721502, 0.8436220840434265, -0.0803026820518086, -0.6198530640391763, 0.1481798218208522, 0.1174408389291015, -0.1965092072763438, 0.1117770316822277, 1.24237590054713, 1.8904666777938581, 2.2898883282805467, 1.2265831567716121, 0.7228321925598747, 0.1781108443257111, 1.076168097208556, 1.5747781353801649, 2.434496242831562, 0.1911338191366305, 0.5742820196448174, 0.9671756436355985, 0.5475053916295796, -0.1989580496872054, 0.8221387291743854, -0.5936007611445143, 1.5260676597662022, 1.2023254163393902, 0.7592373576041533, 0.7925781449156, 0.4031692330905341, 0.6910856273615376, 1.0517234021154427, 0.3729409861620707, 0.1239527928112678, 0.4289565667332899, 0.9491290354257922, -0.988662748858921, 0.8822661412833397, 0.2235770790353515, 0.3248019407036187, 0.014025508240297, 1.1005283522059424, 0.8706846312914618, -0.6156630360291585, 0.291793671077623, 0.4516824612698713, 0.437907775449909, -0.1264484502160717, -0.2394998462338643, 0.7313599601284761, 1.222514592381323, 0.0953516027733815, 0.3290672342398072, 0.2861700479602594, 0.8451431700644307, 0.8016579627732383, 0.9189737926463026, -0.2467224565172882, 0.2991010528201118, -0.1530599342638051, 0.1574091732380892, -0.3210348461124626, 0.2589205877135803, 1.3828319480318378, 1.3204040991126278, 1.4207917951683628, 1.1876715078387543, 0.8526930327016085, 0.2288522150057792, 0.5619014188880622, 0.2535764450496685, 0.1094444629257458, 0.0667007847848731, 0.4699117992508093, 1.0886566925686554, 1.0685810965826208, 1.1055736114697725, 1.9446275391332972, 0.7106504551712866, 0.2554558989445369, 0.3371009736525221, 0.23244902630769, 0.6101849431200648, 0.7440331319439935, 1.5474588858861593, 2.3051658161632638]|34074.4296875000000000|      4.00000000|[7160, 476, 19, 495]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      93|[0.2793435939736001, 0.5775942345646836, 0.7036681738894912, -0.1475000855213068, 0.2676734156331357, 0.6412281004954803, 0.2246790472599377, 0.8578286687559077, 2.047007114675018, 1.531351154463451, 1.641000690991259, 2.568359077800364, -0.021490357513714, 1.435488328721502, 0.8436220840434265, -0.0803026820518086, -0.6198530640391763, 0.1481798218208522, 0.1174408389291015, -0.1965092072763438, 0.1117770316822277, 1.24237590054713, 1.8904666777938581, 2.2898883282805467, 1.2265831567716121, 0.7228321925598747, 0.1781108443257111, 1.076168097208556, 1.5747781353801649, 2.434496242831562, 0.1911338191366305, 0.5742820196448174, 0.9671756436355985, 0.5475053916295796, -0.1989580496872054, 0.8221387291743854, -0.5936007611445143, 1.5260676597662022, 1.2023254163393902, 0.7592373576041533, 0.7925781449156, 0.4031692330905341, 0.6910856273615376, 1.0517234021154427, 0.3729409861620707, 0.1239527928112678, 0.4289565667332899, 0.9491290354257922, -0.988662748858921, 0.8822661412833397, 0.2235770790353515, 0.3248019407036187, 0.014025508240297, 1.1005283522059424, 0.8706846312914618, -0.6156630360291585, 0.291793671077623, 0.4516824612698713, 0.437907775449909, -0.1264484502160717, -0.2394998462338643, 0.7313599601284761, 1.222514592381323, 0.0953516027733815, 0.3290672342398072, 0.2861700479602594, 0.8451431700644307, 0.8016579627732383, 0.9189737926463026, -0.2467224565172882, 0.2991010528201118, -0.1530599342638051, 0.1574091732380892, -0.3210348461124626, 0.2589205877135803, 1.3828319480318378, 1.3204040991126278, 1.4207917951683628, 1.1876715078387543, 0.8526930327016085, 0.2288522150057792, 0.5619014188880622, 0.2535764450496685, 0.1094444629257458, 0.0667007847848731, 0.4699117992508093, 1.0886566925686554, 1.0685810965826208, 1.1055736114697725, 1.9446275391332972, 0.7106504551712866, 0.2554558989445369, 0.3371009736525221, 0.23244902630769, 0.6101849431200648, 0.7440331319439935, 1.5474588858861593, 2.3051658161632638]|34074.4296875000000000|      2.00000000|[7280, 484, 19, 503]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      94|[0.2788804602957599, 0.5768995340479233, 0.7027419065338107, -0.1486579197159074, 0.266284014599615, 0.6396071326230395, 0.2228265125485768, 0.8557445672056266, 2.044691446285817, 1.5288039192353298, 1.6382218889242175, 2.5653487088944025, -0.0247322932585956, 1.4320148259048695, 0.8399170146207047, -0.0842393183134506, -0.6240212671397384, 0.1437800518813699, 0.1128095021506992, -0.2013721108936662, 0.1066825612259851, 1.2370498632519673, 1.8849090736597753, 2.2840991573075438, 1.220562418959689, 0.7165798874433703, 0.1716269728359478, 1.0694526588798727, 1.5678311297469, 2.4273176708250386, 0.1837236802911868, 0.5666403134947923, 0.9593023711123145, 0.5394005522673755, -0.2072944558883296, 0.813570756134341, 1.4020119793721482, 1.5170365530483176, 1.1930627427825855, 0.7497431172084286, 0.7828523376809551, 0.3932118590169691, 0.6808966864490524, 1.0413028943640374, 0.3622889115717454, 0.1130691513820223, 0.4178413584651243, 0.9377822603187065, -1.0002410908049268, 0.8704562324984138, 0.2115356034115054, 0.3125288982408525, 0.0015208980072881, 1.087792176065336, 0.8577168883119353, -0.6288623467789277, 0.2783627944202562, 0.4380200177735844, 0.4240137641833794, -0.1405740273901988, -0.2538569902469116, 0.7530172873185177, 1.2076943146904355, 0.0802997582435739, 0.313783821939757, 0.2706550697526116, 0.8293966250178628, 0.7856798499564277, 0.9027641139218945, -0.263163703011939, 0.2824282404178634, -0.169964312573651, 0.1402732271580006, -0.3384023599627939, 0.2662362084935714, 1.3650013005036663, 1.3023418856768587, 1.4024980158249962, 1.169146160725145, 0.8339361178177565, 0.2098637342143297, 0.54268137032637, 0.2341248305803787, 0.0897612825488585, 0.0467860366377431, 0.4497654833334366, 1.0682788107436851, 1.0479716469874079, 1.084732595966962, 1.9235549577228892, 0.6893463059906358, 0.2339201819936435, 0.3153336907940312, 0.2104501756789564, 0.5879545265837336, 0.7215711495000647, 1.524765335671988, 2.2822406981788497]|33790.3554687500000000|      4.00000000|[7295, 485, 19, 504]                                                       | | GPS sucess | actual_k=1
      95|[0.2788804602957599, 0.5768995340479233, 0.7027419065338107, -0.1486579197159074, 0.266284014599615, 0.6396071326230395, 0.2228265125485768, 0.8557445672056266, 2.044691446285817, 1.5288039192353298, 1.6382218889242175, 2.5653487088944025, -0.0247322932585956, 1.4320148259048695, 0.8399170146207047, -0.0842393183134506, -0.6240212671397384, 0.1437800518813699, 0.1128095021506992, -0.2013721108936662, 0.1066825612259851, 1.2370498632519673, 1.8849090736597753, 2.2840991573075438, 1.220562418959689, 0.7165798874433703, 0.1716269728359478, 1.0694526588798727, 1.5678311297469, 2.4273176708250386, 0.1837236802911868, 0.5666403134947923, 0.9593023711123145, 0.5394005522673755, -0.2072944558883296, 0.813570756134341, 1.4020119793721482, 1.5170365530483176, 1.1930627427825855, 0.7497431172084286, 0.7828523376809551, 0.3932118590169691, 0.6808966864490524, 1.0413028943640374, 0.3622889115717454, 0.1130691513820223, 0.4178413584651243, 0.9377822603187065, -1.0002410908049268, 0.8704562324984138, 0.2115356034115054, 0.3125288982408525, 0.0015208980072881, 1.087792176065336, 0.8577168883119353, -0.6288623467789277, 0.2783627944202562, 0.4380200177735844, 0.4240137641833794, -0.1405740273901988, -0.2538569902469116, 0.7530172873185177, 1.2076943146904355, 0.0802997582435739, 0.313783821939757, 0.2706550697526116, 0.8293966250178628, 0.7856798499564277, 0.9027641139218945, -0.263163703011939, 0.2824282404178634, -0.169964312573651, 0.1402732271580006, -0.3384023599627939, 0.2662362084935714, 1.3650013005036663, 1.3023418856768587, 1.4024980158249962, 1.169146160725145, 0.8339361178177565, 0.2098637342143297, 0.54268137032637, 0.2341248305803787, 0.0897612825488585, 0.0467860366377431, 0.4497654833334366, 1.0682788107436851, 1.0479716469874079, 1.084732595966962, 1.9235549577228892, 0.6893463059906358, 0.2339201819936435, 0.3153336907940312, 0.2104501756789564, 0.5879545265837336, 0.7215711495000647, 1.524765335671988, 2.2822406981788497]|33790.3554687500000000|      2.00000000|[7417, 493, 21, 514]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      96|[0.2868978952630389, 0.6078562332740542, 0.7905859534806507, -0.1863845147950228, 0.2764624160435111, -0.6332880388309567, 0.1807491344836163, 0.891536090638407, 2.1319388808870094, 1.5303812730423307, 1.6543155489614103, 2.5882674302675146, -0.0668991981731803, 1.4573327665764626, 0.8510946323000426, -0.010012019092714, -0.5173446938625094, 0.0496432026856715, 0.1529592909829268, -0.1625291617452187, 0.370114210584239, 1.2770554450401874, 1.9257553026767649, 2.302755940068221, 1.2488253473332136, 0.7297328773423164, 0.1309025852125936, 1.254540683995869, 1.5202308963501692, 2.5056202669104297, 0.1785598646229448, 0.6274114946072138, 1.0194815614725108, 0.616972577783396, -0.1403282125798249, 0.8490660960162917, 1.5559687013232275, 1.5650316823642598, 1.26755917167837, 0.8219807514941014, 0.9443474737718269, 0.437201495068042, 0.7361526606978451, 1.2479740192533162, 0.3820159785429342, 0.151394885503864, 0.3992644544164378, 1.1707151762394394, -0.8253938953016826, 0.9595710392073797, 0.3359836538939316, 0.4106924043120043, -0.863636269726997, 1.2159533838103889, 0.9554934907118133, -0.5226580324763095, 0.4300109312730477, 0.5423098829774751, 0.5350202715109851, -0.0324173265918647, -0.1274747459750814, 0.9254658984754693, 1.2797917595867183, 0.2624885429848903, 0.4292692587252191, 0.3760606329164951, 1.003415636127367, 0.8726457848819723, 1.027152387038721, -0.0860408403908386, 0.3899042277070248, -0.0405606984660215, 0.2712397196950666, -0.1999731326166201, 0.3894970110740599, 1.5465170292008847, 1.508423088476106, 1.708359621509791, 1.3093616214010002, 1.0935883488827964, 0.3552183482446108, 0.7076778485164679, 0.3828227389909987, 0.2404788486829893, 0.2334877427906324, 0.6035847076294568, 1.1970550010674348, 1.2965109765395526, 1.243715021234237, 2.084762909851025, 0.859787792971362, 0.4292109865420793, 0.4771813986477047, 0.4348821389165021, 0.7660388089859544, 0.9739464881540859, 1.710453821588272, 2.457872887848585]|33738.3164062500000000|      4.00000000|[7477, 497, 21, 518]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      97|[0.2868978952630389, 0.6078562332740542, 0.7905859534806507, -0.1863845147950228, 0.2764624160435111, -0.6332880388309567, 0.1807491344836163, 0.891536090638407, 2.1319388808870094, 1.5303812730423307, 1.6543155489614103, 2.5882674302675146, -0.0668991981731803, 1.4573327665764626, 0.8510946323000426, -0.010012019092714, -0.5173446938625094, 0.0496432026856715, 0.1529592909829268, -0.1625291617452187, 0.370114210584239, 1.2770554450401874, 1.9257553026767649, 2.302755940068221, 1.2488253473332136, 0.7297328773423164, 0.1309025852125936, 1.254540683995869, 1.5202308963501692, 2.5056202669104297, 0.1785598646229448, 0.6274114946072138, 1.0194815614725108, 0.616972577783396, -0.1403282125798249, 0.8490660960162917, 1.5559687013232275, 1.5650316823642598, 1.26755917167837, 0.8219807514941014, 0.9443474737718269, 0.437201495068042, 0.7361526606978451, 1.2479740192533162, 0.3820159785429342, 0.151394885503864, 0.3992644544164378, 1.1707151762394394, -0.8253938953016826, 0.9595710392073797, 0.3359836538939316, 0.4106924043120043, -0.863636269726997, 1.2159533838103889, 0.9554934907118133, -0.5226580324763095, 0.4300109312730477, 0.5423098829774751, 0.5350202715109851, -0.0324173265918647, -0.1274747459750814, 0.9254658984754693, 1.2797917595867183, 0.2624885429848903, 0.4292692587252191, 0.3760606329164951, 1.003415636127367, 0.8726457848819723, 1.027152387038721, -0.0860408403908386, 0.3899042277070248, -0.0405606984660215, 0.2712397196950666, -0.1999731326166201, 0.3894970110740599, 1.5465170292008847, 1.508423088476106, 1.708359621509791, 1.3093616214010002, 1.0935883488827964, 0.3552183482446108, 0.7076778485164679, 0.3828227389909987, 0.2404788486829893, 0.2334877427906324, 0.6035847076294568, 1.1970550010674348, 1.2965109765395526, 1.243715021234237, 2.084762909851025, 0.859787792971362, 0.4292109865420793, 0.4771813986477047, 0.4348821389165021, 0.7660388089859544, 0.9739464881540859, 1.710453821588272, 2.457872887848585]|33738.3164062500000000|      2.00000000|[7597, 505, 21, 526]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      98|[0.5472611462338794, 0.6245957283726451, 0.6868408580488461, -0.098332554922777, 0.3885465589072616, -0.7159931118895619, 0.2699110446002889, 0.7958517560026724, 2.2757825168037193, 1.4598673316947317, 1.701067688887367, 2.4905421953417677, -0.2105575381504448, 1.5493895699817475, 0.8022411045454974, -0.0843779627629868, -0.4542116999855753, -0.0349187636739439, 0.23853286737367, 0.0318669317425209, 0.3063932988429823, 1.3088363734135242, 1.7828222916217722, 2.1870933503989933, 1.1474314390709608, 0.6648139867468803, 0.2948489455622488, 1.2577624039872848, 1.6037856187188864, 2.504665229894474, 0.2012351422882022, 0.6360254330729282, 1.3202541687990184, 0.7483878107994101, -0.2341563468185448, 0.924045542844657, 1.3949813837611242, 1.4431446615975247, 1.2151394905763326, 0.8920032078420438, 1.1016048518731758, 0.4994717936682388, 0.8213617621363675, 1.236630627641144, 0.3921074388528569, 0.2907556858893392, 0.4293985064546305, 1.1229046925155606, -0.7585596168969699, 0.8771501312927412, 0.5299019565491516, 0.3963280583814876, -0.8351843054678494, 1.174673300452101, 1.010843760834103, -0.4129745039337909, 0.3331467971997902, 0.4659977433471574, 0.5703495202671554, 0.1469731038585747, -0.190349726245944, 0.9244878934732166, 1.2463175191346672, 0.1143781383742565, 0.5825059608097605, 0.3612126288212387, 1.1528843113831424, 0.8164285503002634, 1.1686878628888262, -0.1990863093172683, 0.4256805150243008, -0.1053145661518163, 0.3866000244083158, -0.2233597507390785, 0.2283560029354033, 1.4141358135093183, 1.4052529468983854, 1.829111926302195, 1.4327045601221802, 1.0902734577512017, 0.3130643043317233, 0.8183283879146612, 0.3747363612361912, 0.1697863988748686, 0.1940440189332296, 0.683022589337602, 1.0408947507613053, 1.2054137706622485, 1.271675863709532, 2.047956635645579, 0.8251647437717808, 0.4522150099003051, 0.5608348114070087, 0.5216783555832005, 0.7264187857651769, 1.032503745210322, 1.694036299604887, 2.322998961209028]|33632.0625000000000000|      4.00000000|[7612, 506, 21, 527]                                                       | | GPS sucess | actual_k=1
      99|[0.5472611462338794, 0.6245957283726451, 0.6868408580488461, -0.098332554922777, 0.3885465589072616, -0.7159931118895619, 0.2699110446002889, 0.7958517560026724, 2.2757825168037193, 1.4598673316947317, 1.701067688887367, 2.4905421953417677, -0.2105575381504448, 1.5493895699817475, 0.8022411045454974, -0.0843779627629868, -0.4542116999855753, -0.0349187636739439, 0.23853286737367, 0.0318669317425209, 0.3063932988429823, 1.3088363734135242, 1.7828222916217722, 2.1870933503989933, 1.1474314390709608, 0.6648139867468803, 0.2948489455622488, 1.2577624039872848, 1.6037856187188864, 2.504665229894474, 0.2012351422882022, 0.6360254330729282, 1.3202541687990184, 0.7483878107994101, -0.2341563468185448, 0.924045542844657, 1.3949813837611242, 1.4431446615975247, 1.2151394905763326, 0.8920032078420438, 1.1016048518731758, 0.4994717936682388, 0.8213617621363675, 1.236630627641144, 0.3921074388528569, 0.2907556858893392, 0.4293985064546305, 1.1229046925155606, -0.7585596168969699, 0.8771501312927412, 0.5299019565491516, 0.3963280583814876, -0.8351843054678494, 1.174673300452101, 1.010843760834103, -0.4129745039337909, 0.3331467971997902, 0.4659977433471574, 0.5703495202671554, 0.1469731038585747, -0.190349726245944, 0.9244878934732166, 1.2463175191346672, 0.1143781383742565, 0.5825059608097605, 0.3612126288212387, 1.1528843113831424, 0.8164285503002634, 1.1686878628888262, -0.1990863093172683, 0.4256805150243008, -0.1053145661518163, 0.3866000244083158, -0.2233597507390785, 0.2283560029354033, 1.4141358135093183, 1.4052529468983854, 1.829111926302195, 1.4327045601221802, 1.0902734577512017, 0.3130643043317233, 0.8183283879146612, 0.3747363612361912, 0.1697863988748686, 0.1940440189332296, 0.683022589337602, 1.0408947507613053, 1.2054137706622485, 1.271675863709532, 2.047956635645579, 0.8251647437717808, 0.4522150099003051, 0.5608348114070087, 0.5216783555832005, 0.7264187857651769, 1.032503745210322, 1.694036299604887, 2.322998961209028]|33632.0625000000000000|      2.00000000|[7733, 514, 22, 536]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     100|[0.5471760135789485, 0.6244680293938867, 0.6866705927389842, -0.0985453865491904, 0.3882911609497448, 1.2838582341263682, 0.2695705139805651, 0.7954686590518453, 2.2753568535508926, 1.4593991020816977, 1.7005568929723334, 2.4899888330956306, -0.2111534667276853, 1.5487510750734035, 0.8015600433060499, -0.0851015903335377, -0.4549778938872296, -0.0357275239067016, 0.2376815408680165, 0.0309730388475562, 0.3054568396169142, 1.307857347798145, 1.7818006997917049, 2.1860291922378225, 1.1463247145786866, 0.6636646959235026, 0.2936570884077677, 1.2565279805017002, 1.6025086289021984, 2.5033456737466824, 0.1998730198093074, 0.6346207443793452, 1.3188069136579166, 0.7468979893272049, -0.2356887346218535, 0.9224705887102449, 1.3959963021992832, 1.4414845748009057, 1.2134368375650255, 0.8902579883832179, 1.0998170660832465, 0.4976414416636213, 0.8194888436842312, 1.2343381629210588, 0.3901493876220985, 0.288755068560308, 0.4273553227944958, 1.1208189422914918, -0.7606879332193115, 0.8749792486392962, 0.5276885075646032, 0.3940720430658357, -0.8374828871146047, 1.1723321524742423, 1.0084600465251408, -0.4154007845738565, 0.3306779502286211, 0.4634863300448848, 0.5677955406337793, 0.1443765578940953, -0.1929888385415269, 0.9218062148465302, 1.2435932741768774, 0.1116113270853633, 0.5796965834225944, 0.3583606848701386, 1.1499898011009388, 0.813491473919787, 1.1657082199444158, -0.2021085185927822, 0.4226157394176835, -0.1084219080895371, 0.3834501161394916, -0.2265522253390062, 0.2251209620043721, 1.4108582062471837, 1.4019327733051474, 1.8257491863778537, 1.429299254099566, 1.0868255851646533, 0.3095738654140715, 0.8147953828987367, 0.3711607896563325, 0.1661682609639065, 0.1903833149239947, 0.679319318764433, 1.037148913857033, 1.2016253676597033, 1.2678448941430527, 2.044083099747996, 0.821248641310264, 0.4482563418061767, 0.5568335767489463, 0.517634554361204, 0.7223324184449076, 1.0283748113261186, 1.6898647991567495, 2.318784895128279]|33595.4687500000000000|      4.00000000|[7748, 515, 22, 537]                                                       | | GPS sucess | actual_k=1
