k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1391096264123917, 0.4339664280414581, 0.3098037242889404, 0.4546111524105072, -0.0647620037198067, -0.1636053472757339, -0.9628055691719055, -0.1070451140403748, -0.0144130829721689, 0.3945242464542389, 0.4608737230300903, 0.8190156817436218, 0.0984359160065651, -0.3190086483955383, -0.2356286346912384, -0.1567978709936142, -0.2359891086816788, -0.7853260636329651, -0.4828654527664185, -0.406943291425705, -0.1566790193319321, 0.4403509199619293]| 13.9511518478393555|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
      51|[-13.398861674591899, -14.255112282931805, 17.080374881625175, 11.720326978247613, -19.63918824493885, -7.655239474028349, 7.819498926401138, 23.602354511618614, 35.63497316115536, 22.78756622225046, 3.338503308594227, 25.27707413583994, 37.58691046014428, -38.99756486713886, 40.97995173931122, 30.763528058305383, -39.65301862359047, 4.693374715745449, 31.05432115867734, -19.905236274003983, 45.45097817480564, 4.5105598121881485]| 12.0976142883300781|      8.00000000|[3154, 207, 0, 75]                                                         | | GPS sucess | actual_k=4
      52|[-13.77823263220489, -14.699243240058422, 18.39966182410717, 11.715279423166066, -18.194716408848763, -7.291066121309996, 9.494862467050552, 25.6875107139349, 36.92937111132778, 24.89692882448435, 4.821926183998585, 27.527218855917454, 37.07352313771844, -37.27625985443592, 40.41428482532501, 30.532234931364655, -40.61447063088417, 7.672969900071621, 27.384256470948458, -21.586042910814285, 42.50500263273716, 3.627212420105934]| 12.0952072143554688|     16.00000000|[3214, 211, 0, 76]                                                         | | GPS sucess | actual_k=4
      53|[-13.790745183825493, -14.981181435286999, 19.20100985467434, 11.683548465836793, -17.97977104783058, -10.802585076540709, 11.631675153970718, 25.477325782179832, 40.471434585982934, 25.973504342138767, 6.049022264778614, 28.275809444487095, 42.21041211858392, -31.69794936478138, 29.614004254341125, 31.040537202730775, -39.502769619226456, 5.55275734513998, 27.091903049498796, -18.52971413731575, 37.926066532731056, 0.1653281599283218]| 12.0950603485107422|     32.00000000|[3274, 215, 0, 77]                                                         | | GPS sucess | actual_k=4
      54|[-13.790745183825493, -14.981181435286999, 19.20100985467434, 11.683548465836793, -17.97977104783058, -10.802585076540709, 11.631675153970718, 25.477325782179832, 40.471434585982934, 25.973504342138767, 6.049022264778614, 28.275809444487095, 42.21041211858392, -31.69794936478138, 29.614004254341125, 31.040537202730775, -39.502769619226456, 5.55275734513998, 27.091903049498796, -18.52971413731575, 37.926066532731056, 0.1653281599283218]| 12.0950603485107422|     16.00000000|[3337, 220, 0, 79]                                                         |  | used linear model with 65 points | actual_k=4
      55|[-13.790745183825493, -14.981181435286999, 19.20100985467434, 11.683548465836793, -17.97977104783058, -10.802585076540709, 11.631675153970718, 25.477325782179832, 40.471434585982934, 25.973504342138767, 6.049022264778614, 28.275809444487095, 42.21041211858392, -31.69794936478138, 29.614004254341125, 31.040537202730775, -39.502769619226456, 5.55275734513998, 27.091903049498796, -18.52971413731575, 37.926066532731056, 0.1653281599283218]| 12.0950603485107422|      8.00000000|[3401, 224, 0, 81]                                                         |  | used linear model with 65 points | actual_k=4
      56|[-13.805788337253034, -15.320097677409649, 19.46400098502636, 11.618237168062478, -17.723461776971817, -10.592776637524366, 12.381733387708664, 25.868786588311195, 40.47975725424476, 26.438359208405018, 7.216548033058643, 28.58214471489191, 46.22172508016229, -31.87485048174858, 30.356449127197266, 34.27177151478827, -38.25172248482704, 6.946827970445156, 30.163335878401995, -23.101907283067703, 38.446682289242744, -0.1184966713190079]| 12.0942296981811523|     16.00000000|[3461, 228, 0, 82]                                                         | | GPS sucess | actual_k=4
      57|[-13.805788337253034, -15.320097677409649, 19.46400098502636, 11.618237168062478, -17.723461776971817, -10.592776637524366, 12.381733387708664, 25.868786588311195, 40.47975725424476, 26.438359208405018, 7.216548033058643, 28.58214471489191, 46.22172508016229, -31.87485048174858, 30.356449127197266, 34.27177151478827, -38.25172248482704, 6.946827970445156, 30.163335878401995, -23.101907283067703, 38.446682289242744, -0.1184966713190079]| 12.0942296981811523|      8.00000000|[3524, 233, 0, 84]                                                         |  | used linear model with 65 points | actual_k=4
      58|[-13.907215624116361, -16.155046336352825, 20.99108497798443, 11.459294885862619, -16.493524581193924, -10.713663216680288, 12.940106123685837, 24.20122016966343, 36.928056185366586, 23.81653542071581, 6.831508882343769, 24.88406202942133, 45.978620547801256, -31.202442914247513, 30.696558892726898, 35.62231239117682, -39.914337545633316, 4.553171716630459, 31.11989976838231, -22.506137937307358, 35.42771656811237, -1.4123032242059708]| 12.0935935974121094|     16.00000000|[3584, 237, 0, 85]                                                         | | GPS sucess | actual_k=4
      59|[-15.143827348016202, -17.614014379680157, 19.404631182551384, 12.773255795706064, -15.903815060853958, -9.166823979467154, 14.261844843626022, 22.193605795502663, 37.64025724423118, 25.95215529948473, 7.746068365871906, 25.430595256388187, 47.739052552729845, -30.331634134054184, 30.69851355534047, 32.94627364911139, -37.794297367334366, 3.3515665158629417, 32.17875065281987, -22.032773703336716, 30.630657508969307, -1.1600696295499802]| 12.0907344818115234|     32.00000000|[3644, 241, 0, 86]                                                         | | GPS sucess | actual_k=4
      60|[-19.928027062676847, -20.52824544161558, 22.077392145991325, 16.204038829077035, -15.875766245648265, -9.031555619090796, 9.261552542448044, 24.06846894323826, 33.663332109572366, 31.252130694687366, 9.156125433743, 24.894427753984928, 40.49910380318761, -32.795724004507065, 25.69278912525624, 31.75474795140326, -41.95116916298866, 5.848485670983791, 30.414852280169725, -21.126631945371628, 27.346377447247505, 1.6305421143770218]| 12.0795202255249023|     64.00000000|[3704, 245, 0, 87]                                                         | | GPS sucess | actual_k=4
      61|[-20.95581880118698, -32.0488762781024, 18.148419424891472, 18.788801163900644, -13.32419034652412, -9.816225972026587, 16.01026365160942, 25.33667255938053, 27.19108832371421, 20.09136886149645, 12.173312075436115, 22.58346674591303, -14.487750750035048, -36.08952507376671, 23.91420607548207, 34.916466319933534, -62.07819476723671, 20.315665923058987, 28.482591170817614, -16.943855971097946, 24.759790256619453, 5.509343937039375]| 12.0781841278076172|    128.00000000|[3764, 249, 0, 88]                                                         | | GPS sucess | actual_k=4
      62|[-20.95581880118698, -32.0488762781024, 18.148419424891472, 18.788801163900644, -13.32419034652412, -9.816225972026587, 16.01026365160942, 25.33667255938053, 27.19108832371421, 20.09136886149645, 12.173312075436115, 22.58346674591303, -14.487750750035048, -36.08952507376671, 23.91420607548207, 34.916466319933534, -62.07819476723671, 20.315665923058987, 28.482591170817614, -16.943855971097946, 24.759790256619453, 5.509343937039375]| 12.0781841278076172|     64.00000000|[3827, 254, 0, 90]                                                         |  | used linear model with 65 points | actual_k=4
      63|[-21.07616402860731, -34.7602062150836, 20.252348467707634, 18.266310781706125, -11.273716179654002, -8.13775845989585, 17.630647867918015, 31.428287282586098, 27.25766966980882, 23.810207791626453, 21.51351822167635, 25.034148909151554, 17.602752942591906, -37.50473400950432, 29.85376505833119, 60.766340816393495, -73.63447299599648, 10.462777815759182, 53.0540538020432, -53.52140113711357, 28.92471630871296, 3.2387452870607376]| 12.0777683258056641|    128.00000000|[3887, 258, 0, 91]                                                         | | GPS sucess | actual_k=4
      64|[-21.413841179572046, -42.36592721194029, 10.454016253352165, 21.07260450767353, -5.510123936459422, 5.015256676822901, 18.764004796743393, 39.45728851854801, 29.291478616418317, 34.41400570422411, 17.996130354702473, 34.41688225418329, 28.89148833230138, -19.08602139353752, 19.276365804485977, 82.20755633153021, -92.2214004099369, 15.120805464684963, 93.0287966914475, 42.349494248628616, 57.2982133179903, -49.04391233623028]| 12.0619230270385742|    256.00000000|[3947, 262, 0, 92]                                                         | | GPS sucess | actual_k=4
      65|[-21.413841179572046, -42.36592721194029, 10.454016253352165, 21.07260450767353, -5.510123936459422, 5.015256676822901, 18.764004796743393, 39.45728851854801, 29.291478616418317, 34.41400570422411, 17.996130354702473, 34.41688225418329, 28.89148833230138, -19.08602139353752, 19.276365804485977, 82.20755633153021, -92.2214004099369, 15.120805464684963, 93.0287966914475, 42.349494248628616, 57.2982133179903, -49.04391233623028]| 12.0619230270385742|    128.00000000|[4011, 266, 0, 94]                                                         |  | used linear model with 65 points | actual_k=4
      66|[-21.413841179572046, -42.36592721194029, 10.454016253352165, 21.07260450767353, -5.510123936459422, 5.015256676822901, 18.764004796743393, 39.45728851854801, 29.291478616418317, 34.41400570422411, 17.996130354702473, 34.41688225418329, 28.89148833230138, -19.08602139353752, 19.276365804485977, 82.20755633153021, -92.2214004099369, 15.120805464684963, 93.0287966914475, 42.349494248628616, 57.2982133179903, -49.04391233623028]| 12.0619230270385742|     64.00000000|[4075, 270, 0, 96]                                                         |  | used linear model with 65 points | actual_k=4
      67|[-21.413841179572046, -42.36592721194029, 10.454016253352165, 21.07260450767353, -5.510123936459422, 5.015256676822901, 18.764004796743393, 39.45728851854801, 29.291478616418317, 34.41400570422411, 17.996130354702473, 34.41688225418329, 28.89148833230138, -19.08602139353752, 19.276365804485977, 82.20755633153021, -92.2214004099369, 15.120805464684963, 93.0287966914475, 42.349494248628616, 57.2982133179903, -49.04391233623028]| 12.0619230270385742|     32.00000000|[4138, 275, 0, 98]                                                         |  | used linear model with 65 points | actual_k=4
      68|[-21.47401379328221, -43.72159218043089, 11.505980774760246, 20.811359316576272, -4.4848868530243635, 5.854490432888269, 19.57419690489769, 41.02313174307346, 29.32476928946562, 36.27342516928911, 22.66623342782259, 35.642223335802555, 44.936740178614855, -19.793625861406326, 22.246145295910537, 93.68253191746771, -97.99953952431679, 20.697087965905666, 105.31452800706029, 24.060721665620804, 50.99618037045002, -50.1792116612196]| 12.0609121322631836|     64.00000000|[4198, 279, 0, 99]                                                         | | GPS sucess | actual_k=4
      69|[-21.47401379328221, -43.72159218043089, 11.505980774760246, 20.811359316576272, -4.4848868530243635, 5.854490432888269, 19.57419690489769, 41.02313174307346, 29.32476928946562, 36.27342516928911, 22.66623342782259, 35.642223335802555, 44.936740178614855, -19.793625861406326, 22.246145295910537, 93.68253191746771, -97.99953952431679, 20.697087965905666, 105.31452800706029, 24.060721665620804, 50.99618037045002, -50.1792116612196]| 12.0609121322631836|     32.00000000|[4262, 283, 0, 101]                                                        |  | used linear model with 65 points | actual_k=4
      70|[-21.47401379328221, -43.72159218043089, 11.505980774760246, 20.811359316576272, -4.4848868530243635, 5.854490432888269, 19.57419690489769, 41.02313174307346, 29.32476928946562, 36.27342516928911, 22.66623342782259, 35.642223335802555, 44.936740178614855, -19.793625861406326, 22.246145295910537, 93.68253191746771, -97.99953952431679, 20.697087965905666, 105.31452800706029, 24.060721665620804, 50.99618037045002, -50.1792116612196]| 12.0609121322631836|     16.00000000|[4326, 287, 0, 103]                                                        |  | used linear model with 65 points | actual_k=4
      71|[-21.48811247944832, -44.03914599865675, 11.752579852938652, 20.92794979410246, -4.244607387110591, -0.0386336706578732, 22.805150121450424, 41.41518346965313, 38.58824947592802, 36.7724304869771, 20.354095108807087, 38.641592003405094, 46.75131668522954, -25.450005561113358, 25.66461234074086, 97.13415631093085, -99.76180782914162, 25.135750018060207, 107.2903214879334, 28.063839226961136, 53.58836968243122, -48.87556438148022]| 12.0572242736816406|     32.00000000|[4386, 291, 0, 104]                                                        | | GPS sucess | actual_k=4
      72|[-22.110344260931015, -55.472512774169445, 16.94548909366131, 21.250969358254224, 2.433934273198247, 7.334915313869715, 27.93378981947899, 42.76194517314434, 44.907065184088424, 37.30510372668505, 13.20489800721407, 38.01582733541727, 51.41665234044194, -39.37424948811531, 21.927640485577285, 98.17155751027167, -79.82575359940529, 26.814596258103848, 106.29556717351079, 25.006917744874954, 55.24913437664509, -47.152370259165764]| 12.0470113754272461|     64.00000000|[4446, 295, 0, 105]                                                        | | GPS sucess | actual_k=4
      73|[-31.27506384253502, -43.94293837994337, 12.377828285098076, 28.26399702625349, -1.9234985690563917, 7.461680296808481, 15.425902932882309, 47.11457674205303, 43.879094989271834, 30.77010340243578, 3.6905671432614326, 48.470630802214146, 39.69012989476323, -33.476357489824295, 16.681502389721572, 104.70913180150092, -80.07830336689949, 23.511586509644985, 111.71330608800054, 28.28966811299324, 54.45293416082859, -49.33232955634594]| 12.0454454421997070|    128.00000000|[4506, 299, 0, 106]                                                        | | GPS sucess | actual_k=4
      74|[-31.27506384253502, -43.94293837994337, 12.377828285098076, 28.26399702625349, -1.9234985690563917, 7.461680296808481, 15.425902932882309, 47.11457674205303, 43.879094989271834, 30.77010340243578, 3.6905671432614326, 48.470630802214146, 39.69012989476323, -33.476357489824295, 16.681502389721572, 104.70913180150092, -80.07830336689949, 23.511586509644985, 111.71330608800054, 28.28966811299324, 54.45293416082859, -49.33232955634594]| 12.0454454421997070|     64.00000000|[4570, 303, 0, 108]                                                        |  | used linear model with 65 points | actual_k=4
      75|[-31.27506384253502, -43.94293837994337, 12.377828285098076, 28.26399702625349, -1.9234985690563917, 7.461680296808481, 15.425902932882309, 47.11457674205303, 43.879094989271834, 30.77010340243578, 3.6905671432614326, 48.470630802214146, 39.69012989476323, -33.476357489824295, 16.681502389721572, 104.70913180150092, -80.07830336689949, 23.511586509644985, 111.71330608800054, 28.28966811299324, 54.45293416082859, -49.33232955634594]| 12.0454454421997070|     32.00000000|[4633, 308, 0, 110]                                                        |  | used linear model with 65 points | actual_k=4
      76|[-31.303261214867234, -44.57804601639509, 12.871026441454887, 28.497177981305867, -1.4429396372288465, -4.324567910283804, 21.887809365987778, 47.898680195212364, 48.31100264308043, 31.768114037811756, -0.9337094947695732, 54.469368137419224, 43.3192829079926, -44.78911688923836, 27.863936471752822, 111.61238058842719, -83.60283997654915, 22.801851890981197, 115.66489304974675, 36.295903235673904, 73.17415799200535, -46.72503499686718]| 12.0343227386474609|     64.00000000|[4693, 312, 0, 111]                                                        | | GPS sucess | actual_k=4
      77|[-31.303261214867234, -44.57804601639509, 12.871026441454887, 28.497177981305867, -1.4429396372288465, -4.324567910283804, 21.887809365987778, 47.898680195212364, 48.31100264308043, 31.768114037811756, -0.9337094947695732, 54.469368137419224, 43.3192829079926, -44.78911688923836, 27.863936471752822, 111.61238058842719, -83.60283997654915, 22.801851890981197, 115.66489304974675, 36.295903235673904, 73.17415799200535, -46.72503499686718]| 12.0343227386474609|     32.00000000|[4757, 316, 0, 113]                                                        |  | used linear model with 65 points | actual_k=4
      78|[-31.55093259550631, -45.21315365284681, 12.443594112992287, 28.730358936358243, -0.9623807054013014, -16.11081611737609, 28.349715799093246, 48.6827836483717, 66.83796301600523, 32.76612467318773, -5.557986132800579, 60.4681054726243, 46.94843592122197, -56.10187628865242, 39.04637055378407, 118.51562937535346, -87.1273765861988, 22.09211727231741, 119.61648001149297, 44.30213835835457, 78.35853661596775, -44.11774043738842]| 12.0326719284057617|     64.00000000|[4817, 320, 0, 114]                                                        | | GPS sucess | actual_k=4
      79|[-41.10091466642916, -58.99543648213148, 8.366325989365578, 38.090030529070646, 4.346924962475896, -11.301683064550161, 37.455482095479965, 49.837579533457756, 71.68418207881041, 40.025395818054676, -7.099781267344952, 69.60547081381083, 52.46388306096196, -59.45894792675972, 43.62728266697377, 127.70882662571967, -86.56421962380409, 23.39325662702322, 112.86101831868291, 33.31101992726326, 75.17720665037632, -40.21378521621227]| 12.0155019760131836|    128.00000000|[4877, 324, 0, 115]                                                        | | GPS sucess | actual_k=4
      80|[-41.10091466642916, -58.99543648213148, 8.366325989365578, 38.090030529070646, 4.346924962475896, -11.301683064550161, 37.455482095479965, 49.837579533457756, 71.68418207881041, 40.025395818054676, -7.099781267344952, 69.60547081381083, 52.46388306096196, -59.45894792675972, 43.62728266697377, 127.70882662571967, -86.56421962380409, 23.39325662702322, 112.86101831868291, 33.31101992726326, 75.17720665037632, -40.21378521621227]| 12.0155019760131836|     64.00000000|[4941, 328, 0, 117]                                                        |  | used linear model with 65 points | actual_k=4
      81|[-41.22125989384949, -61.70676641911268, 10.47025503218174, 37.56754014687613, 6.397399129346013, -9.623215552419424, 39.07586631178856, 52.96926598250866, 68.00455728289671, 39.4826635196805, 2.2404248788952827, 72.05615297704935, 84.55438675358891, -60.87415686249733, 49.56684164982289, 153.55870112217963, -98.12049785256386, 34.545821629464626, 137.4324809499085, -3.266525238752365, 79.34213270246983, -42.48438386619091]| 12.0114870071411133|    128.00000000|[5001, 332, 0, 118]                                                        | | GPS sucess | actual_k=4
      82|[-41.22125989384949, -61.70676641911268, 10.47025503218174, 37.56754014687613, 6.397399129346013, -9.623215552419424, 39.07586631178856, 52.96926598250866, 68.00455728289671, 39.4826635196805, 2.2404248788952827, 72.05615297704935, 84.55438675358891, -60.87415686249733, 49.56684164982289, 153.55870112217963, -98.12049785256386, 34.545821629464626, 137.4324809499085, -3.266525238752365, 79.34213270246983, -42.48438386619091]| 12.0114870071411133|     64.00000000|[5065, 336, 0, 120]                                                        |  | used linear model with 65 points | actual_k=4
      83|[-41.22125989384949, -61.70676641911268, 10.47025503218174, 37.56754014687613, 6.397399129346013, -9.623215552419424, 39.07586631178856, 52.96926598250866, 68.00455728289671, 39.4826635196805, 2.2404248788952827, 72.05615297704935, 84.55438675358891, -60.87415686249733, 49.56684164982289, 153.55870112217963, -98.12049785256386, 34.545821629464626, 137.4324809499085, -3.266525238752365, 79.34213270246983, -42.48438386619091]| 12.0114870071411133|     32.00000000|[5129, 340, 0, 122]                                                        |  | used linear model with 65 points | actual_k=4
      84|[-41.24945726618171, -62.3418740555644, 10.963453188538551, 37.8007211019285, 6.877958061173558, -21.40946375951171, 45.53777274489403, 53.75336943566799, 86.53151765582152, 41.586087591946125, -1.9969761297106743, 78.05489031225443, 88.18353976681828, -72.18691626191139, 60.74927573185414, 160.4619499091059, -101.64503446221352, 33.83608701080084, 141.3840679116547, 4.739709883928299, 84.52651132643223, -39.87708930671215]| 11.9987831115722656|     64.00000000|[5189, 344, 0, 123]                                                        | | GPS sucess | actual_k=4
      85|[-41.24945726618171, -62.3418740555644, 10.963453188538551, 37.8007211019285, 6.877958061173558, -21.40946375951171, 45.53777274489403, 53.75336943566799, 86.53151765582152, 41.586087591946125, -1.9969761297106743, 78.05489031225443, 88.18353976681828, -72.18691626191139, 60.74927573185414, 160.4619499091059, -101.64503446221352, 33.83608701080084, 141.3840679116547, 4.739709883928299, 84.52651132643223, -39.87708930671215]| 11.9987831115722656|     32.00000000|[5252, 349, 0, 125]                                                        |  | used linear model with 65 points | actual_k=4
      86|[-41.24945726618171, -62.3418740555644, 10.963453188538551, 37.8007211019285, 6.877958061173558, -21.40946375951171, 45.53777274489403, 53.75336943566799, 86.53151765582152, 41.586087591946125, -1.9969761297106743, 78.05489031225443, 88.18353976681828, -72.18691626191139, 60.74927573185414, 160.4619499091059, -101.64503446221352, 33.83608701080084, 141.3840679116547, 4.739709883928299, 84.52651132643223, -39.87708930671215]| 11.9987831115722656|     16.00000000|[5316, 353, 0, 127]                                                        |  | used linear model with 65 points | actual_k=4
      87|[-41.24945726618171, -62.3418740555644, 10.963453188538551, 37.8007211019285, 6.877958061173558, -21.40946375951171, 45.53777274489403, 53.75336943566799, 86.53151765582152, 41.586087591946125, -1.9969761297106743, 78.05489031225443, 88.18353976681828, -72.18691626191139, 60.74927573185414, 160.4619499091059, -101.64503446221352, 33.83608701080084, 141.3840679116547, 4.739709883928299, 84.52651132643223, -39.87708930671215]| 11.9987831115722656|      8.00000000|[5379, 358, 0, 129]                                                        |  | used linear model with 65 points | actual_k=4
      88|[-41.26450041960925, -62.680790297687054, 11.226444318890572, 37.73540980415419, 7.134267332032323, -20.970549520105124, 45.7403207719326, 53.68543240427971, 86.53984032408334, 42.050942458212376, -0.829450361430645, 78.36122558265924, 92.19485272839665, -72.3638173788786, 61.49172060471028, 163.6931842211634, -103.08956924080849, 35.230157636106014, 144.4555007405579, 0.1675167381763458, 85.04712708294392, -40.16091413795948]| 11.9979667663574219|     16.00000000|[5439, 362, 0, 130]                                                        | | GPS sucess | actual_k=4
      89|[-41.47550729941577, -66.69706427305937, 13.463925912976265, 37.73306179582141, 9.737320424988866, -21.841671880334616, 49.56850823760033, 56.04396149516106, 85.37773810164072, 46.774609602987766, -2.2030867263674736, 81.49065802246332, 98.62286319211125, -73.26293276250362, 63.55555121880025, 170.30343946255744, -100.53519025444984, 40.60938336700201, 144.47536050900817, 0.2341644391417503, 78.72737677395344, -37.6639337092638]| 11.9953651428222656|     32.00000000|[5499, 366, 0, 131]                                                        | | GPS sucess | actual_k=4
      90|[-41.47550729941577, -66.69706427305937, 13.463925912976265, 37.73306179582141, 9.737320424988866, -21.841671880334616, 49.56850823760033, 56.04396149516106, 85.37773810164072, 46.774609602987766, -2.2030867263674736, 81.49065802246332, 98.62286319211125, -73.26293276250362, 63.55555121880025, 170.30343946255744, -100.53519025444984, 40.60938336700201, 144.47536050900817, 0.2341644391417503, 78.72737677395344, -37.6639337092638]| 11.9953651428222656|     16.00000000|[5562, 371, 0, 133]                                                        |  | used linear model with 65 points | actual_k=4
      91|[-41.47550729941577, -66.69706427305937, 13.463925912976265, 37.73306179582141, 9.737320424988866, -21.841671880334616, 49.56850823760033, 56.04396149516106, 85.37773810164072, 46.774609602987766, -2.2030867263674736, 81.49065802246332, 98.62286319211125, -73.26293276250362, 63.55555121880025, 170.30343946255744, -100.53519025444984, 40.60938336700201, 144.47536050900817, 0.2341644391417503, 78.72737677395344, -37.6639337092638]| 11.9953651428222656|      8.00000000|[5626, 375, 0, 135]                                                        |  | used linear model with 65 points | actual_k=4
      92|[-41.48255664249882, -66.8558411821723, 13.587225452065468, 37.79135703458451, 9.857460157945752, -19.233480151742697, 51.183984845876694, 56.23998735845089, 90.00947819487192, 47.02411226183176, -3.359155885875225, 82.99034235626459, 99.5301514454186, -76.40589664876461, 66.35115973930806, 172.029251659289, -101.41632440686226, 40.43194971233606, 145.46325724944472, 2.2357232198119164, 80.02347142994404, -37.01211006939411]| 11.9942140579223633|     16.00000000|[5686, 379, 0, 136]                                                        | | GPS sucess | actual_k=4
      93|[-41.48255664249882, -66.8558411821723, 13.587225452065468, 37.79135703458451, 9.857460157945752, -19.233480151742697, 51.183984845876694, 56.23998735845089, 90.00947819487192, 47.02411226183176, -3.359155885875225, 82.99034235626459, 99.5301514454186, -76.40589664876461, 66.35115973930806, 172.029251659289, -101.41632440686226, 40.43194971233606, 145.46325724944472, 2.2357232198119164, 80.02347142994404, -37.01211006939411]| 11.9942140579223633|      8.00000000|[5750, 383, 0, 138]                                                        |  | used linear model with 65 points | actual_k=4
      94|[-41.48255664249882, -66.8558411821723, 13.587225452065468, 37.79135703458451, 9.857460157945752, -19.233480151742697, 51.183984845876694, 56.23998735845089, 90.00947819487192, 47.02411226183176, -3.359155885875225, 82.99034235626459, 99.5301514454186, -76.40589664876461, 66.35115973930806, 172.029251659289, -101.41632440686226, 40.43194971233606, 145.46325724944472, 2.2357232198119164, 80.02347142994404, -37.01211006939411]| 11.9942140579223633|      4.00000000|[5814, 387, 0, 140]                                                        |  | used linear model with 65 points | actual_k=4
      95|[-41.49007821921259, -67.02529930323362, 13.718721017241478, 37.75870138569735, 9.985614793375134, -19.128575932234526, 51.28525885939598, 56.43571776151657, 90.01363952900283, 47.256539694964886, -2.7753930017352104, 83.143509991467, 101.53580792620778, -76.49434720724821, 66.72238217573613, 173.64486881531775, -102.13859179615974, 40.14927814155817, 146.99897366389632, -0.0503733530640602, 80.71174110472202, -37.15402248501778]| 11.9942083358764648|      8.00000000|[5874, 391, 0, 141]                                                        | | GPS sucess | actual_k=4
      96|[-41.49007821921259, -67.02529930323362, 13.718721017241478, 37.75870138569735, 9.985614793375134, -19.128575932234526, 51.28525885939598, 56.43571776151657, 90.01363952900283, 47.256539694964886, -2.7753930017352104, 83.143509991467, 101.53580792620778, -76.49434720724821, 66.72238217573613, 173.64486881531775, -102.13859179615974, 40.14927814155817, 146.99897366389632, -0.0503733530640602, 80.71174110472202, -37.15402248501778]| 11.9942083358764648|      4.00000000|[5938, 395, 0, 143]                                                        |  | used linear model with 65 points | actual_k=4
      97|[-41.54336397070438, -67.24736478179693, 14.378364488482475, 37.75617760815658, 10.707850711420178, -18.94648925587535, 52.12294062972069, 57.47829586267471, 90.66083850408904, 48.31122099608183, -2.0336815640330315, 84.28321564942598, 101.27911426499486, -75.63369470089674, 66.43954871874303, 173.0015535596758, -102.6193177998066, 41.639075733721256, 145.16394132003188, -0.8907766714692116, 79.38162364065647, -37.595696181058884]| 11.9939775466918945|      8.00000000|[5998, 399, 0, 144]                                                        | | GPS sucess | actual_k=4
      98|[-41.55840712413192, -67.58628102391958, 14.641355618834496, 37.69086631038226, 10.599814409390092, -18.736680816859007, 52.32548865675926, 57.869756668806076, 90.66916117235087, 48.77607586234808, -0.8661557957530022, 84.5895509198308, 105.29042722657323, -75.81059581786394, 67.18199359159917, 176.2327878717333, -104.06385257840157, 43.03314635902643, 148.23537414893508, -5.462969817221165, 79.90223939716816, -37.96254646778107]| 11.9935131072998047|     16.00000000|[6058, 403, 0, 145]                                                        | | GPS sucess | actual_k=4
      99|[-56.15059309825301, -67.29411228746176, 21.555397614836693, 48.27313693263568, 6.535011285915971, -16.713552068918943, 40.01811084151268, 51.28629395365715, 95.28369078203104, 52.25414612144232, -2.202582411468029, 83.84023106843233, 94.3176412768662, -76.20703241974115, 72.52952204924077, 182.25693109072745, -102.46844294667244, 48.65372274070978, 156.51721351966262, -12.055577792227268, 88.14628846943378, -37.307342290878296]| 11.9931926727294922|     32.00000000|[6118, 407, 0, 146]                                                        | | GPS sucess | actual_k=4
     100|[-58.41448789462447, -68.33074363321066, 27.627633199095726, 48.6905492732767, 6.518143251538277, -19.437255453318357, 40.06909369677305, 51.95688298344612, 101.57032427354716, 50.64871587604284, -2.316945344209671, 81.21053732186556, 93.94030885770917, -77.43327853828669, 76.9224854586646, 180.8576078657061, -99.20008686184883, 48.85867493599653, 147.4193531833589, -14.144847191870213, 83.15415723621845, -34.11809468269348]| 11.9519882202148438|     64.00000000|[6178, 411, 0, 147]                                                        | | GPS sucess | actual_k=4
     101|[-58.41448789462447, -68.33074363321066, 27.627633199095726, 48.6905492732767, 6.518143251538277, -19.437255453318357, 40.06909369677305, 51.95688298344612, 101.57032427354716, 50.64871587604284, -2.316945344209671, 81.21053732186556, 93.94030885770917, -77.43327853828669, 76.9224854586646, 180.8576078657061, -99.20008686184883, 48.85867493599653, 147.4193531833589, -14.144847191870213, 83.15415723621845, -34.11809468269348]| 11.9519882202148438|     32.00000000|[6242, 415, 0, 149]                                                        |  | used linear model with 65 points | actual_k=4
     102|[-58.41448789462447, -68.33074363321066, 27.627633199095726, 48.6905492732767, 6.518143251538277, -19.437255453318357, 40.06909369677305, 51.95688298344612, 101.57032427354716, 50.64871587604284, -2.316945344209671, 81.21053732186556, 93.94030885770917, -77.43327853828669, 76.9224854586646, 180.8576078657061, -99.20008686184883, 48.85867493599653, 147.4193531833589, -14.144847191870213, 83.15415723621845, -34.11809468269348]| 11.9519882202148438|     16.00000000|[6306, 419, 0, 151]                                                        |  | used linear model with 65 points | actual_k=4
