k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7197162381011963, -0.0404594722390175, 0.8006749465142059, 0.0531871323287487, 0.5112906908603477, -0.0298801358044147, 1.3072065947799543, -0.0136617417633533, 0.0074307289616059, 0.1116779562830925, 1.2806797554802962, -0.0511039677262306, 0.1591335781302834, -0.0071502919495106, 1.2691113754662353, -0.0069443932920694, 4.558872398018547, 0.0415350892394781, 4.405098460215366, -0.0273117679357529, 0.2431271206986313, 0.0567603935301304, 0.29594418828866, 0.0459373169392347, 0.7445085269365979, 0.0261026164330542, 0.1489846415314674, 0.1474339854717255, -0.0968398028730297, 0.0876417201757431, 1.3707238889472062, -0.0184628735482693, 0.2706989278758001, 0.0832240772247314, -0.0272786700730782, 0.0664064590632916, -0.0210843612350483, -0.0694028097391129, 0.4780171340339756, -0.0796160432696342, 0.2310070924393654, 0.0623215292394161, 0.8601560327419424, 0.0904319030046463, 0.9157938985589547, -0.0086445468664169, 0.6820423831784821, 0.0223919979576021, 0.2372255848998189, 0.0078907008096576, 0.4940314157458758, 0.0122586702741683, 0.3177776664363289, 0.0040890523046255, 0.4494567059486199, 0.072735012024641, 0.2474132414393616, 0.0310094659030437, 0.3199431168812418, 0.060808692574501, 0.0806432297685051, -0.0599822211265564, 0.0678152550685371, 0.0074044647440314, 0.2580469623275375, -0.0067876293510199]|340749.2187500000000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
       2|[0.5055679252941132, -0.3123279991745949, 0.8101725955505538, -0.9040095801651478, 0.5129051541430968, 0.4601976279914379, 1.1329062072782377, -0.0724722850322723, 0.0921580535069894, 0.7824685689806938, 1.0150504639458724, -0.6664298358559608, 0.4916407712188149, -0.3162032659351826, 2.0240989729317507, -0.9000693909078836, 5.186592873215385, -0.2851180336624384, 3.730623147982395, 0.4020473402738571, -0.1915483045924301, 0.4409356941282749, 0.5491653126992893, 1.0851112776249647, 0.4526270550642681, 0.3861837824620307, 0.5024725503716468, -0.0199658679962158, -0.8472845727323437, -0.2442789632081985, 0.5023689127699906, -0.5963635216653347, 0.4698589523995352, 0.2144233179092407, -0.6884146416192513, 0.0170949068665504, 0.4649557243190746, 0.3348251324892044, -0.0888402039176845, 0.0033135232329369, 0.248471990966034, -0.316922887712717, 0.3443539473423147, -0.1379311341047287, 0.6212970046762032, -0.1092375102639198, 1.381077550872574, -0.1557124771829695, -0.0706771088486552, -1.4552601580694318, 0.3342408700438952, 0.2888379907049239, -0.2254281312359429, 0.4443325050920248, 0.6386605941264916, 0.4327001278102398, 0.8117997284465027, 0.8563627903163433, 0.8411612379330301, 0.1654447284340859, -0.4253462025663948, 0.1651306790113449, -0.3920785974037682, 0.589912969134748, 0.1014880463548279, -0.0096874025370926]|49501.0273437500000000|      4.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       3|[0.5040871503401518, -0.3145491616055369, 0.807211045642631, -0.9077115177828818, 0.5084628292812127, 0.4550149156525731, 1.1269831074623922, -0.0791357723250985, 0.0847541782715212, 0.7743243067339063, 1.0061658142221042, -0.6760548730567097, 0.4812753465410853, -0.3273090780898928, 2.0122527733000597, -0.9126559780165553, 5.173265898629733, 3.7078762748092413, 3.7158153975114585, 0.3864992023259401, -0.2078368290860052, 0.4239067812263966, 0.5313960132517528, 1.066601589769125, 0.4333769806627703, 0.3661933196522296, 0.4817417010161876, -0.0414371057599783, -0.8694961970417643, -0.2672309759259224, 0.4786765135066087, -0.6207963093370199, 0.4446857781821918, 0.1885097552835941, -0.6494770021741848, -0.0102994307130575, 0.4368209983311634, 0.3059500199556351, -0.1184557048595571, -0.0270423642545938, 0.2357727184824467, -0.3487595501542091, 0.3117768983551645, -0.1712485733628273, 0.5872391788724465, -0.1440357226133346, 1.345538951977501, -0.1919914663489908, -0.1076964845603347, -1.4930199203267693, 0.2957407212408996, 0.2495974516309798, -0.2654090568555451, 0.4036111929267645, 0.5971988954155731, 0.390498038828373, 0.7688572529189778, 0.8126799282431603, 0.7967379893141889, 0.1202810895442963, -0.4712502280018425, 0.1184862670302391, -0.4394633959305321, 0.5417877803370357, 0.0526224710114575, -0.0592933644261211]|22955.6953125000000000|      8.00000000|[46, 3, 0, 3]                                                              | | GPS sucess | actual_k=1
       4|[0.4963720415357471, -0.3261218243464827, 0.7917808280338215, -0.926999290259555, 0.485317503799321, 0.4280120353028178, 1.0961226722447732, -0.113853760547936, 0.046178633318175, 0.7318912087753415, 0.9598751632583209, -0.7262030807510018, 0.4272695858415747, -0.3851723917946219, 1.9505319028648218, -0.8551257983967662, 5.103829922184058, 3.6345827379077673, 3.638664307604766, 0.3054905594140291, -0.2927030250031347, 0.3351830323040486, 0.4388147113241863, 0.9701627273857594, 0.3330805652741862, 0.2620393512584269, 0.3737301796171665, -0.153306180164218, -0.9852228244512224, -0.3868151637911796, 0.6060683137909944, -0.7480956032127142, 0.3135289313012791, 0.0534953404963017, -0.7883489550655346, -0.153028951510787, 0.2902339245282154, 0.1555054080486298, -0.2727578846729422, -0.1852020970731973, 0.0737554326586247, -0.5146343889832496, 0.1420445065209055, -0.3448385182023048, 0.4097916810277504, -0.3253407883644104, 1.160376348122368, 7.714355331594124, -0.3005742093270659, -1.689755183197558, 0.0951478904637313, 0.045147067848593, -0.4737169936431503, 0.1914457031339407, 0.3811758526175308, 0.1706174430251122, 0.5451191041104985, 0.5850842115283013, 0.5652847344952726, -0.1150297331809997, -0.710418603732357, -0.1245396468043327, -0.6863468776714836, 0.2910467455908656, -0.2019761167399311, -0.3177495051827282]|12199.5126953125000000|     16.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       5|[0.4954384223196626, 15.67318199340254, 0.7899135896016526, -0.9164963651169091, 0.4825166461510676, 0.4247443682793528, 1.0923881953804353, -0.1180550470203161, 0.0415105372377526, 0.7267563030868769, 0.954273447961814, -0.7322716056555509, 0.4207342517946446, -0.3921745354495942, 1.943062949136146, -0.8630615617334843, 5.095427349239298, 3.6257133553549648, 3.629328115443921, 0.2956875576451421, -0.302972836380064, 0.331956366058439, 0.4276112807311725, 0.9584924871847034, 0.3209435154650879, 0.2494354918412864, 0.3606595115233063, -0.1668436578661203, -0.9992271117611671, -0.4012862607091665, 0.5911304063336427, -0.7635003202781081, 0.2976574046278429, 0.0371570032835007, -0.8051541009550552, -0.1703009060770273, 0.2724951594226103, 0.137299834266305, -0.2914302689946318, -0.2043412900716066, 0.0541494291208506, -0.5347072011977434, 0.1215048837670469, -0.3658449496328831, 0.3883184390578074, -0.3472808390110731, 1.1379694869363404, 7.691481661731377, -0.3239146897291779, -1.7135624722763896, 0.0708737908455348, 0.0204061595536769, -0.4989247124774313, 0.1657711756229401, 0.3550345164298105, 0.1440092962980271, 0.5180441487066937, 0.5575424455851317, 0.5372761598753834, -0.1435051183402538, -0.7393607975683307, -0.1539486530423164, -0.716222692586187, 0.2607041201367974, -0.2327855508707189, -0.3490257461275905]|11464.5078125000000000|     32.00000000|[76, 5, 0, 5]                                                              | | GPS sucess | actual_k=1
       6|[0.4923261155012966, 15.668513533174991, 0.7836889759649205, 31.079627902461215, 0.4731797256959694, 0.4138512944150716, 1.079938968106971, -0.1320604277029633, 0.0259490031459223, 0.7096386165171862, 0.9355996070516177, -0.7525015990436077, 0.3989481040660823, -0.4155168375186622, 1.9181644945892176, -0.8895161706209183, 5.067416587874003, 3.5961464396491647, 3.5982050472602607, 0.263008335120976, -0.3372082095194454, 0.296164838578552, 0.3792984378852557, 0.9195886510238052, 0.2804835286889744, 0.2206939756684005, 0.3170872160661816, -0.2119721076637507, -1.045911715899303, -0.4495270154625177, 0.5413334972397859, -0.8148533837124705, 0.2447481868529749, -0.0173083688318729, -0.8611756236856442, -0.2278785831481218, 0.2133613280110102, 0.0766098485141993, -0.3536764053619528, -0.2681435845047235, -0.0112090159274816, -0.6016217968612909, 0.0530341374882841, -0.4358718539774418, 0.3167353840980334, -0.420420052036643, 1.0632741232955552, 7.615230140024796, -0.4017223620509743, -1.792926302663982, -0.0100461827066922, -0.0620699720643461, -0.5829569947106695, 0.080182735323906, 0.2678899255155611, 0.0553085473179817, 0.4277872491114331, 0.4657293879240751, 0.4439069515991115, -0.2384304772317409, -0.8358423070750332, -0.2519863131642341, -0.8158165107739006, 0.1595541513338685, -0.3354916777394438, -0.4532880236115306]|10627.0205078125000000|     64.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
      77|[0.1120949072669832, 51.27145184233423, 3.5224330835952644, 27.83697876020453, 154.83567734926487, 253.59745425668604, -9.386219299893686, 8.643034919596818, -21.077642779470626, -12.016875301391146, -8.560168554763692, -12.898004188867095, -16.744531201173498, -5.00078312537509, -27.5031675545993, 15.466063758437864, 14.071704835360514, -17.294999122177696, -8.139910779804913, -4.653364485091314, 13.92305743722495, 1.7232789071250056, -14.70317899439818, 9.147725138732879, -8.642944189692187, 1.320267332334761, -26.948495936186575, -24.702243632115376, -30.773690688381862, 132.95598810828892, 9.561591672138627, -25.545661497234047, 13.439590769486816, 39.76171599791709, -15.942673268510005, 4.3123488039733795, -10.623288259704042, 15.932119868360747, 119.52176765533487, 20.137969671101693, -6.622284349695421, 13.42602342219435, -11.1295170103081, -17.12726618471436, 1.0261574863713092, -25.675652238792264, -11.398339125546277, 4.2126035685869985, -14.436247960857772, 9.270180806189456, -3.105439844726646, -22.214809520005215, -6.561171304094471, 13.212576626397839, -22.35101263110993, -29.094424872862653, -15.070541464630104, 23.043382370733642, -2.5987747921284723, -2.2185880595460636, -40.67788674195009, 13.751909529878596, -25.023701162557167, 17.09638055894188, -25.29637605352139, -11.088250704344713]|1702.6365966796875000|      2.00000000|[4781, 318, 10, 328]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      78|[2.1120561642478792, 51.271335142784395, 3.522277484200335, 27.836784260964507, 154.8354439501652, 253.59718195772672, -9.386530498683545, 8.642684820947313, -21.078031777950674, -12.01730319973084, -8.560635352963033, -12.898509886896978, -16.74507579909213, -5.001366623124266, -27.50528181004624, 15.465402461027603, 14.071004638061503, -17.29573821930725, -8.140688776765009, -4.654181381881952, 13.92220164054556, 1.7223842105568667, -14.70411259079686, 9.146752642503655, -8.643955585751954, 1.319217036444452, -26.94958513202384, -24.70337172766677, -30.774857683880214, 132.9547822128436, 9.56034687697919, -25.54694519234044, 13.438268174666295, 39.760354503149614, -15.944073663108027, 4.310909509544815, -10.624766453963149, 15.930602774154682, 119.52021166141468, 20.136374777234543, -6.623918143276698, 13.424350728666115, -11.131228603666877, -17.12901667790368, 1.0243680932350314, -25.677480531759084, -11.40020631834364, 4.210697475959093, -14.43819295331622, 9.26819691378405, -3.107462636846179, -22.216871212071705, -6.563271895875089, 13.210437134670263, -22.353191022784465, -29.096642164251314, -15.072797655732892, 23.041087279451066, -2.601108783125176, -2.2209609502568943, -40.68029853284071, 13.74945883927385, -25.02224673378752, 17.09385206890888, -25.298943443734178, -11.090856994271629]|1702.3100585937500000|      4.00000000|[4826, 321, 10, 331]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
      79|[2.1120561642478792, 51.271335142784395, 3.522277484200335, 27.836784260964507, 154.8354439501652, 253.59718195772672, -9.386530498683545, 8.642684820947313, -21.078031777950674, -12.01730319973084, -8.560635352963033, -12.898509886896978, -16.74507579909213, -5.001366623124266, -27.50528181004624, 15.465402461027603, 14.071004638061503, -17.29573821930725, -8.140688776765009, -4.654181381881952, 13.92220164054556, 1.7223842105568667, -14.70411259079686, 9.146752642503655, -8.643955585751954, 1.319217036444452, -26.94958513202384, -24.70337172766677, -30.774857683880214, 132.9547822128436, 9.56034687697919, -25.54694519234044, 13.438268174666295, 39.760354503149614, -15.944073663108027, 4.310909509544815, -10.624766453963149, 15.930602774154682, 119.52021166141468, 20.136374777234543, -6.623918143276698, 13.424350728666115, -11.131228603666877, -17.12901667790368, 1.0243680932350314, -25.677480531759084, -11.40020631834364, 4.210697475959093, -14.43819295331622, 9.26819691378405, -3.107462636846179, -22.216871212071705, -6.563271895875089, 13.210437134670263, -22.353191022784465, -29.096642164251314, -15.072797655732892, 23.041087279451066, -2.601108783125176, -2.2209609502568943, -40.68029853284071, 13.74945883927385, -25.02224673378752, 17.09385206890888, -25.298943443734178, -11.090856994271629]|1702.3100585937500000|      2.00000000|[4916, 327, 10, 337]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[2.1120561642478792, 51.271335142784395, 3.522277484200335, 27.836784260964507, 154.8354439501652, 253.59718195772672, -9.386530498683545, 8.642684820947313, -21.078031777950674, -12.01730319973084, -8.560635352963033, -12.898509886896978, -16.74507579909213, -5.001366623124266, -27.50528181004624, 15.465402461027603, 14.071004638061503, -17.29573821930725, -8.140688776765009, -4.654181381881952, 13.92220164054556, 1.7223842105568667, -14.70411259079686, 9.146752642503655, -8.643955585751954, 1.319217036444452, -26.94958513202384, -24.70337172766677, -30.774857683880214, 132.9547822128436, 9.56034687697919, -25.54694519234044, 13.438268174666295, 39.760354503149614, -15.944073663108027, 4.310909509544815, -10.624766453963149, 15.930602774154682, 119.52021166141468, 20.136374777234543, -6.623918143276698, 13.424350728666115, -11.131228603666877, -17.12901667790368, 1.0243680932350314, -25.677480531759084, -11.40020631834364, 4.210697475959093, -14.43819295331622, 9.26819691378405, -3.107462636846179, -22.216871212071705, -6.563271895875089, 13.210437134670263, -22.353191022784465, -29.096642164251314, -15.072797655732892, 23.041087279451066, -2.601108783125176, -2.2209609502568943, -40.68029853284071, 13.74945883927385, -25.02224673378752, 17.09385206890888, -25.298943443734178, -11.090856994271629]|1702.3100585937500000|      1.00000000|[5006, 333, 10, 343]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      81|[2.1120561642478792, 51.271335142784395, 3.522277484200335, 27.836784260964507, 154.8354439501652, 253.59718195772672, -9.386530498683545, 8.642684820947313, -21.078031777950674, -12.01730319973084, -8.560635352963033, -12.898509886896978, -16.74507579909213, -5.001366623124266, -27.50528181004624, 15.465402461027603, 14.071004638061503, -17.29573821930725, -8.140688776765009, -4.654181381881952, 13.92220164054556, 1.7223842105568667, -14.70411259079686, 9.146752642503655, -8.643955585751954, 1.319217036444452, -26.94958513202384, -24.70337172766677, -30.774857683880214, 132.9547822128436, 9.56034687697919, -25.54694519234044, 13.438268174666295, 39.760354503149614, -15.944073663108027, 4.310909509544815, -10.624766453963149, 15.930602774154682, 119.52021166141468, 20.136374777234543, -6.623918143276698, 13.424350728666115, -11.131228603666877, -17.12901667790368, 1.0243680932350314, -25.677480531759084, -11.40020631834364, 4.210697475959093, -14.43819295331622, 9.26819691378405, -3.107462636846179, -22.216871212071705, -6.563271895875089, 13.210437134670263, -22.353191022784465, -29.096642164251314, -15.072797655732892, 23.041087279451066, -2.601108783125176, -2.2209609502568943, -40.68029853284071, 13.74945883927385, -25.02224673378752, 17.09385206890888, -25.298943443734178, -11.090856994271629]|1702.3100585937500000|      0.50000000|[5096, 339, 10, 349]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      82|[2.1120561642478792, 51.271335142784395, 3.522277484200335, 27.836784260964507, 154.8354439501652, 253.59718195772672, -9.386530498683545, 8.642684820947313, -21.078031777950674, -12.01730319973084, -8.560635352963033, -12.898509886896978, -16.74507579909213, -5.001366623124266, -27.50528181004624, 15.465402461027603, 14.071004638061503, -17.29573821930725, -8.140688776765009, -4.654181381881952, 13.92220164054556, 1.7223842105568667, -14.70411259079686, 9.146752642503655, -8.643955585751954, 1.319217036444452, -26.94958513202384, -24.70337172766677, -30.774857683880214, 132.9547822128436, 9.56034687697919, -25.54694519234044, 13.438268174666295, 39.760354503149614, -15.944073663108027, 4.310909509544815, -10.624766453963149, 15.930602774154682, 119.52021166141468, 20.136374777234543, -6.623918143276698, 13.424350728666115, -11.131228603666877, -17.12901667790368, 1.0243680932350314, -25.677480531759084, -11.40020631834364, 4.210697475959093, -14.43819295331622, 9.26819691378405, -3.107462636846179, -22.216871212071705, -6.563271895875089, 13.210437134670263, -22.353191022784465, -29.096642164251314, -15.072797655732892, 23.041087279451066, -2.601108783125176, -2.2209609502568943, -40.68029853284071, 13.74945883927385, -25.02224673378752, 17.09385206890888, -25.298943443734178, -11.090856994271629]|1702.3100585937500000|      0.25000000|[5187, 345, 11, 356]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      83|[2.118054473483899, 51.272560776331105, 3.508992229140735, 27.813306412345284, 154.81873072395115, 253.5888637002086, -9.404655097693297, 8.653588368465268, -21.088806883047074, -12.02490077609199, -8.528853206419768, -12.87463586296774, -16.758036142713802, -5.017057953780675, -27.50487670140278, 15.459228682236622, 14.063886281647363, -17.294576211739777, -8.1709396967478, -4.66315735802871, 13.94857911916001, 1.6930263767690679, -14.71939249387345, 9.139715580305731, -8.651139851399037, 1.299463064376023, -26.929807109481246, -24.69428341445974, -30.776893935473595, 132.94467622762681, 9.567242692932803, -25.566720348272153, 13.458658871489892, 39.76800110014014, -15.91497765948621, 4.313435311315204, -10.634917748954523, 15.928937634700265, 119.5341458592503, 20.154809268243064, -6.627913066361672, 13.431756789715665, -11.13950607577548, -17.1435608845751, 1.0409340084321654, -25.694965829975427, -11.393215238335193, 4.22869619740966, -14.424875809771665, 9.262137248085493, -3.1108100213567407, -22.238740238196183, -6.547809459161811, 13.19830498454923, -22.356747864070364, -29.06575191739808, -15.07225075890269, 23.041909317666185, -2.6031940118086028, -2.1972236798718674, -40.66119839019785, 13.745611954568723, -25.02042235714854, 17.071088323049615, -25.281599058348664, -11.111115575537436]|1701.4632568359375000|      0.50000000|[5202, 346, 11, 357]                                                       | | GPS sucess | actual_k=1
      84|[2.117976651005411, 51.27244404261337, 3.5088365841837588, 27.813111856149064, 154.81849725651568, 253.5885913215339, -9.4615332956315, 8.653238167312072, -21.089195995439514, -12.025328799723674, -8.529320141290697, -12.875141709077912, -16.75858090006322, -5.017641622369336, -27.505499281230684, 15.458567191169474, 14.06318587934097, -17.295315525285414, -8.17171792153268, -4.663974494052835, 13.947723071896641, 1.6921314182664549, -14.720326363615307, 9.13874279932463, -8.652151543619382, 1.2984124609164338, -26.433207733279616, -24.695411840397817, -30.778061272650916, 132.94346997909383, 9.565997533276994, -25.568004419167206, 13.457335889355594, 39.7666392067666, -15.916378464098996, 4.311995595463174, -10.636396376045797, 15.927420096253332, 119.53258940968054, 20.153213907434058, -6.629547338409922, 13.430083606428171, -11.141218170302217, -17.14531189034108, 1.0391440914269394, -25.696794658336312, -11.395082977818907, 4.226789546686702, -14.426821371733867, 9.260152774767631, -3.112833405797431, -22.240802533992532, -6.549910666080989, 13.196164866507223, -22.35892689346803, -29.067969858151407, -15.074507610778845, 23.03961355443437, -2.6055286861632454, -2.1995972653493387, -40.663610887263815, 13.743160546379933, -25.02291267646016, 17.068559092615168, -25.28416720013877, -11.113722628683202]|1700.7115478515625000|      1.00000000|[5217, 347, 11, 358]                                                       | | GPS sucess | actual_k=1
      85|[2.1179182998044057, 52.27240053122269, 3.508719881781748, 27.81296597814655, 154.81832220291267, 253.58838709234493, -9.461766700435522, 8.652975586907548, -21.08948775144454, -12.025649731329203, -8.529670248496728, -12.875520991884446, -16.758989358441152, -5.018079256347772, -27.505966090838726, 15.458071205960929, 14.062660718531923, -17.295869861694964, -8.172301433542733, -4.66458718166339, 13.947081208685583, 1.6914603794548941, -14.72102657802737, 9.138013409312064, -8.652910109232451, 1.2976247197028625, -26.434024650035482, -24.696257932754186, -30.778936540607788, 132.94256553553646, 9.565063914060909, -25.568967213983793, 13.456343918938504, 39.7656180606908, -15.91742878571709, 4.310916098302784, -10.637505048864897, 15.926282247891937, 119.53142238566043, 20.152017707871657, -6.630772713631033, 13.428829055664766, -11.142501896724333, -17.14662479230549, 1.037802013803818, -25.69816591150173, -11.396483406643034, 4.225359942320281, -14.428280151759, 9.258664819200204, -3.1133314736178757, -22.242348840760965, -6.551486148508132, 13.194560208537785, -22.360560726979763, -29.06963286732185, -15.076199795491583, 23.037892194062923, -2.6072792220769885, -2.201376976921792, -40.66541977437856, 13.741322483490059, -25.024779914892328, 17.070936066011335, -25.286092789771946, -11.115677393742256]|1700.7053222656250000|      2.00000000|[5232, 348, 11, 359]                                                       | | GPS sucess | actual_k=1
      86|[2.1179182998044057, 52.27240053122269, 3.508719881781748, 27.81296597814655, 154.81832220291267, 253.58838709234493, -9.461766700435522, 8.652975586907548, -21.08948775144454, -12.025649731329203, -8.529670248496728, -12.875520991884446, -16.758989358441152, -5.018079256347772, -27.505966090838726, 15.458071205960929, 14.062660718531923, -17.295869861694964, -8.172301433542733, -4.66458718166339, 13.947081208685583, 1.6914603794548941, -14.72102657802737, 9.138013409312064, -8.652910109232451, 1.2976247197028625, -26.434024650035482, -24.696257932754186, -30.778936540607788, 132.94256553553646, 9.565063914060909, -25.568967213983793, 13.456343918938504, 39.7656180606908, -15.91742878571709, 4.310916098302784, -10.637505048864897, 15.926282247891937, 119.53142238566043, 20.152017707871657, -6.630772713631033, 13.428829055664766, -11.142501896724333, -17.14662479230549, 1.037802013803818, -25.69816591150173, -11.396483406643034, 4.225359942320281, -14.428280151759, 9.258664819200204, -3.1133314736178757, -22.242348840760965, -6.551486148508132, 13.194560208537785, -22.360560726979763, -29.06963286732185, -15.076199795491583, 23.037892194062923, -2.6072792220769885, -2.201376976921792, -40.66541977437856, 13.741322483490059, -25.024779914892328, 17.070936066011335, -25.286092789771946, -11.115677393742256]|1700.7053222656250000|      1.00000000|[5322, 354, 11, 365]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      87|[2.1179182998044057, 52.27240053122269, 3.508719881781748, 27.81296597814655, 154.81832220291267, 253.58838709234493, -9.461766700435522, 8.652975586907548, -21.08948775144454, -12.025649731329203, -8.529670248496728, -12.875520991884446, -16.758989358441152, -5.018079256347772, -27.505966090838726, 15.458071205960929, 14.062660718531923, -17.295869861694964, -8.172301433542733, -4.66458718166339, 13.947081208685583, 1.6914603794548941, -14.72102657802737, 9.138013409312064, -8.652910109232451, 1.2976247197028625, -26.434024650035482, -24.696257932754186, -30.778936540607788, 132.94256553553646, 9.565063914060909, -25.568967213983793, 13.456343918938504, 39.7656180606908, -15.91742878571709, 4.310916098302784, -10.637505048864897, 15.926282247891937, 119.53142238566043, 20.152017707871657, -6.630772713631033, 13.428829055664766, -11.142501896724333, -17.14662479230549, 1.037802013803818, -25.69816591150173, -11.396483406643034, 4.225359942320281, -14.428280151759, 9.258664819200204, -3.1133314736178757, -22.242348840760965, -6.551486148508132, 13.194560208537785, -22.360560726979763, -29.06963286732185, -15.076199795491583, 23.037892194062923, -2.6072792220769885, -2.201376976921792, -40.66541977437856, 13.741322483490059, -25.024779914892328, 17.070936066011335, -25.286092789771946, -11.115677393742256]|1700.7053222656250000|      0.50000000|[5412, 360, 11, 371]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      88|[2.1179182998044057, 52.27240053122269, 3.508719881781748, 27.81296597814655, 154.81832220291267, 253.58838709234493, -9.461766700435522, 8.652975586907548, -21.08948775144454, -12.025649731329203, -8.529670248496728, -12.875520991884446, -16.758989358441152, -5.018079256347772, -27.505966090838726, 15.458071205960929, 14.062660718531923, -17.295869861694964, -8.172301433542733, -4.66458718166339, 13.947081208685583, 1.6914603794548941, -14.72102657802737, 9.138013409312064, -8.652910109232451, 1.2976247197028625, -26.434024650035482, -24.696257932754186, -30.778936540607788, 132.94256553553646, 9.565063914060909, -25.568967213983793, 13.456343918938504, 39.7656180606908, -15.91742878571709, 4.310916098302784, -10.637505048864897, 15.926282247891937, 119.53142238566043, 20.152017707871657, -6.630772713631033, 13.428829055664766, -11.142501896724333, -17.14662479230549, 1.037802013803818, -25.69816591150173, -11.396483406643034, 4.225359942320281, -14.428280151759, 9.258664819200204, -3.1133314736178757, -22.242348840760965, -6.551486148508132, 13.194560208537785, -22.360560726979763, -29.06963286732185, -15.076199795491583, 23.037892194062923, -2.6072792220769885, -2.201376976921792, -40.66541977437856, 13.741322483490059, -25.024779914892328, 17.070936066011335, -25.286092789771946, -11.115677393742256]|1700.7053222656250000|      0.25000000|[5503, 366, 12, 378]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
