k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3912829756736755, 0.0682178288698196, 0.2996724843978882, 0.2935609519481659, 0.0955885723233223, -0.0235816705971956, -0.1265642791986465, 0.2524147033691406, 0.1480633318424225, -0.3066618144512177, -0.1072577610611916, 0.0292037706822157, -0.1381836086511612, 0.0454657003283501, 0.0948490798473358, -0.0453602336347103, -0.0835671126842499, -0.3968796730041504, 0.0091368220746517, -0.2427143603563309, -0.3374275863170624, -0.2793505787849426]| 13.9368286132812500|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
      52|[-70.71384117007256, 28.00449461489916, -18.779676731675863, 59.90349578857422, -37.11619361490011, -7.1356534557417035, -35.940293952822685, 39.40617028903216, -13.8991334233433, 9.1986040212214, 29.75004730373621, 26.253961324691772, 28.84612737968564, -12.06101742759347, -29.150854110717773, 2.0373714976012707, -8.550876908004284, -16.358005736023188, -40.8355163121596, 31.75187896937132, 4.459057003259659, -4.197831947822124]| 11.9963178634643555|      4.00000000|[2497, 832, 0, 52]                                                         | | GPS sucess | actual_k=16
      53|[-71.56494227051735, 27.442905135452747, -18.96293258294463, 60.72171860933304, -36.88119971007109, -5.9491417007520795, -35.91421414911747, 38.86407957505435, -13.634848991408944, 10.326548729091883, 28.530667759478092, 25.72643333673477, 27.81839894130826, -13.643740210682154, -28.628907024860382, 2.2229141108691692, -7.780441753566265, -15.078173253685236, -41.82315931562334, 30.766191236674786, 5.498772889375687, -4.280634101945907]| 11.9941368103027344|      8.00000000|[2545, 848, 0, 53]                                                         | | GPS sucess | actual_k=16
      54|[-71.56494227051735, 27.442905135452747, -18.96293258294463, 60.72171860933304, -36.88119971007109, -5.9491417007520795, -35.91421414911747, 38.86407957505435, -13.634848991408944, 10.326548729091883, 28.530667759478092, 25.72643333673477, 27.81839894130826, -13.643740210682154, -28.628907024860382, 2.2229141108691692, -7.780441753566265, -15.078173253685236, -41.82315931562334, 30.766191236674786, 5.498772889375687, -4.280634101945907]| 11.9941368103027344|      4.00000000|[2593, 864, 0, 54]                                                         |  | used linear model with 65 points | actual_k=16
      55|[-71.86434051394463, 26.682965464890003, -18.558935429900885, 60.93103830516338, -36.2294307872653, -6.9799902038648725, -35.40551806986332, 38.384692589752376, -13.02997294999659, 11.020424578338861, 28.283221043646336, 24.165753543376923, 28.071020890027285, -14.420163724571466, -26.989396154880524, 3.4846601597964764, -7.753033470362425, -13.310595605522394, -42.35944572929293, 30.399296544492245, 5.262742802500725, -4.559089418966323]| 11.9927139282226562|      8.00000000|[2641, 880, 0, 55]                                                         | | GPS sucess | actual_k=16
      56|[-71.86434051394463, 26.682965464890003, -18.558935429900885, 60.93103830516338, -36.2294307872653, -6.9799902038648725, -35.40551806986332, 38.384692589752376, -13.02997294999659, 11.020424578338861, 28.283221043646336, 24.165753543376923, 28.071020890027285, -14.420163724571466, -26.989396154880524, 3.4846601597964764, -7.753033470362425, -13.310595605522394, -42.35944572929293, 30.399296544492245, 5.262742802500725, -4.559089418966323]| 11.9927139282226562|      4.00000000|[2689, 896, 0, 56]                                                         |  | used linear model with 65 points | actual_k=16
      57|[-72.40428313612938, 25.43665010482073, -17.80932166799903, 61.25168074667454, -36.03968020528555, -7.5076545076444745, -37.31197716295719, 37.71761606168002, -13.062522171065211, 10.719192270189524, 29.122119702398777, 25.000659584999084, 27.71726356819272, -14.438784196972847, -27.007796553894877, 3.6533229164779186, -6.932138215750456, -13.008403155952692, -43.42093471530825, 29.27332343906164, 6.968985602259636, -5.153353509027511]| 11.9901580810546875|      8.00000000|[2737, 912, 0, 57]                                                         | | GPS sucess | actual_k=16
      58|[-72.40428313612938, 25.43665010482073, -17.80932166799903, 61.25168074667454, -36.03968020528555, -7.5076545076444745, -37.31197716295719, 37.71761606168002, -13.062522171065211, 10.719192270189524, 29.122119702398777, 25.000659584999084, 27.71726356819272, -14.438784196972847, -27.007796553894877, 3.6533229164779186, -6.932138215750456, -13.008403155952692, -43.42093471530825, 29.27332343906164, 6.968985602259636, -5.153353509027511]| 11.9901580810546875|      4.00000000|[2785, 928, 0, 58]                                                         |  | used linear model with 65 points | actual_k=16
      59|[-73.15062293410301, 24.848929591476917, -18.760902788490057, 62.057820811867714, -36.11031453311443, -6.956406314857304, -39.22606588900089, 37.7613670071587, -11.883127329871058, 10.482139382511377, 28.452998258173466, 26.27188992500305, 28.232971537858248, -14.9005815833807, -28.7259302418679, 4.023427855223417, -6.988175626844168, -12.84476824477315, -43.10813195351511, 28.99111109226942, 6.609476938843727, -5.2248838734813035]| 11.9880723953247070|      8.00000000|[2833, 944, 0, 59]                                                         | | GPS sucess | actual_k=16
      60|[-73.15062293410301, 24.848929591476917, -18.760902788490057, 62.057820811867714, -36.11031453311443, -6.956406314857304, -39.22606588900089, 37.7613670071587, -11.883127329871058, 10.482139382511377, 28.452998258173466, 26.27188992500305, 28.232971537858248, -14.9005815833807, -28.7259302418679, 4.023427855223417, -6.988175626844168, -12.84476824477315, -43.10813195351511, 28.99111109226942, 6.609476938843727, -5.2248838734813035]| 11.9880723953247070|      4.00000000|[2881, 960, 0, 60]                                                         |  | used linear model with 65 points | actual_k=16
      61|[-73.15062293410301, 24.848929591476917, -18.760902788490057, 62.057820811867714, -36.11031453311443, -6.956406314857304, -39.22606588900089, 37.7613670071587, -11.883127329871058, 10.482139382511377, 28.452998258173466, 26.27188992500305, 28.232971537858248, -14.9005815833807, -28.7259302418679, 4.023427855223417, -6.988175626844168, -12.84476824477315, -43.10813195351511, 28.99111109226942, 6.609476938843727, -5.2248838734813035]| 11.9880723953247070|      2.00000000|[2929, 976, 0, 61]                                                         |  | used linear model with 65 points | actual_k=16
      62|[-73.38235904276371, 24.97909427434206, -18.549772541970015, 62.22384263575077, -35.820711597800255, -7.576705773361027, -39.39533984661102, 37.75887855049223, -11.857033057138324, 10.945028129965067, 28.340497866272926, 25.97854608297348, 28.254157012328506, -14.193798169493675, -28.10982379131019, 4.650202762335539, -7.608359094709158, -13.204496700316668, -43.22970120701939, 28.695536635816097, 7.3533085733652115, -5.7384185385890305]| 11.9878330230712891|      4.00000000|[2977, 992, 0, 62]                                                         | | GPS sucess | actual_k=16
      63|[-73.38235904276371, 24.97909427434206, -18.549772541970015, 62.22384263575077, -35.820711597800255, -7.576705773361027, -39.39533984661102, 37.75887855049223, -11.857033057138324, 10.945028129965067, 28.340497866272926, 25.97854608297348, 28.254157012328506, -14.193798169493675, -28.10982379131019, 4.650202762335539, -7.608359094709158, -13.204496700316668, -43.22970120701939, 28.695536635816097, 7.3533085733652115, -5.7384185385890305]| 11.9878330230712891|      2.00000000|[3025, 1008, 0, 63]                                                        |  | used linear model with 65 points | actual_k=16
      64|[-73.99179174005985, 25.099635370075703, -18.196825187653303, 62.618745282292366, -36.15413998067379, -6.842892070300877, -39.43078050389886, 37.93426916655153, -11.27667979709804, 10.464373473078012, 27.98698629438877, 26.108754843473434, 27.737174516543746, -13.545745238661766, -27.738677887246013, 5.145386677235365, -7.944767978042364, -12.693232018500566, -42.77717076335102, 28.557124011218548, 7.542670130729675, -5.734124323818833]| 11.9862737655639648|      4.00000000|[3073, 1024, 0, 64]                                                        | | GPS sucess | actual_k=16
      65|[-73.99179174005985, 25.099635370075703, -18.196825187653303, 62.618745282292366, -36.15413998067379, -6.842892070300877, -39.43078050389886, 37.93426916655153, -11.27667979709804, 10.464373473078012, 27.98698629438877, 26.108754843473434, 27.737174516543746, -13.545745238661766, -27.738677887246013, 5.145386677235365, -7.944767978042364, -12.693232018500566, -42.77717076335102, 28.557124011218548, 7.542670130729675, -5.734124323818833]| 11.9862737655639648|      2.00000000|[3121, 1040, 0, 65]                                                        |  | used linear model with 65 points | actual_k=16
      66|[-74.45403788983822, 25.521013148128986, -18.412346970289946, 63.01265172660351, -36.02303686738014, -7.0859873639419675, -38.74477616325021, 37.461739904247224, -11.569834483787417, 10.976024810224771, 28.585047498345375, 26.386989146471024, 27.43797022663057, -13.279385462403297, -27.43137344531715, 5.32817555591464, -7.160158064216375, -13.121940094977617, -43.31544379983097, 28.676615968346596, 7.352262988686562, -5.872980749700218]| 11.9858713150024414|      4.00000000|[3169, 1056, 0, 66]                                                        | | GPS sucess | actual_k=16
      67|[-74.77564607560635, 26.242444165050983, -17.872669350355864, 63.054636027663946, -34.85570207238197, -8.638356600888073, -37.23420015349984, 37.45885548158549, -11.279287291690707, 9.440755311399698, 27.019451037049294, 26.4937704205513, 27.25496198795736, -13.040778905153275, -27.534648520871997, 4.715254556387663, -6.5598042868077755, -13.274079117923975, -43.677340731956065, 27.2493709474802, 6.687466457486153, -6.652304327581078]| 11.9853563308715820|      8.00000000|[3217, 1072, 0, 67]                                                        | | GPS sucess | actual_k=16
      68|[-77.33581076562405, 24.86515498906374, -15.522289406508207, 64.73039581999183, -36.08468297123909, -10.49535993207246, -35.699801836162806, 35.81607863469981, -11.282659946242347, 11.345393005758524, 26.966320052742958, 25.673879861831665, 26.857384016737342, -12.319568008184433, -30.352586610242724, 5.497359525412321, -5.939586009830236, -12.655422244220972, -44.18753151688725, 26.814357295632362, 3.4681552201509476, -7.291060006711632]| 11.9784154891967773|     16.00000000|[3265, 1088, 0, 68]                                                        | | GPS sucess | actual_k=16
      69|[-77.33581076562405, 24.86515498906374, -15.522289406508207, 64.73039581999183, -36.08468297123909, -10.49535993207246, -35.699801836162806, 35.81607863469981, -11.282659946242347, 11.345393005758524, 26.966320052742958, 25.673879861831665, 26.857384016737342, -12.319568008184433, -30.352586610242724, 5.497359525412321, -5.939586009830236, -12.655422244220972, -44.18753151688725, 26.814357295632362, 3.4681552201509476, -7.291060006711632]| 11.9784154891967773|      8.00000000|[3313, 1104, 0, 69]                                                        |  | used linear model with 65 points | actual_k=16
      70|[-79.81200276315212, 24.6410389021039, -13.372149121016264, 66.32998683676124, -33.12432220578194, -8.845571552403271, -35.48506062105298, 37.17073950334452, -9.244586168089882, 11.402516387403011, 26.7566956281662, 22.917144775390625, 28.136969616636634, -14.451955646276474, -28.550294620916247, 5.433314774185419, -6.638591315597296, -14.151554975658655, -41.553111598826945, 24.74934722483158, 2.6220683604478836, -7.593098557088524]| 11.9718379974365234|     16.00000000|[3361, 1120, 0, 70]                                                        | | GPS sucess | actual_k=16
      71|[-83.13175378739834, 27.28437662869692, -13.047761481255293, 68.65477230772376, -31.780444532632828, -13.136981998570263, -34.74034820869565, 35.953824730357155, -4.190863786498085, 18.457763694226742, 29.81488263607025, 22.48315989971161, 32.20097499154508, -12.811367720365524, -32.113376123830676, 6.291480217128992, -3.3725779317319393, -12.510157737880945, -45.300746963359416, 22.749957337975502, 6.950867608189583, -8.672940290067345]| 11.9670429229736328|     32.00000000|[3409, 1136, 0, 71]                                                        | | GPS sucess | actual_k=16
      72|[-83.13175378739834, 27.28437662869692, -13.047761481255293, 68.65477230772376, -31.780444532632828, -13.136981998570263, -34.74034820869565, 35.953824730357155, -4.190863786498085, 18.457763694226742, 29.81488263607025, 22.48315989971161, 32.20097499154508, -12.811367720365524, -32.113376123830676, 6.291480217128992, -3.3725779317319393, -12.510157737880945, -45.300746963359416, 22.749957337975502, 6.950867608189583, -8.672940290067345]| 11.9670429229736328|     16.00000000|[3457, 1152, 0, 72]                                                        |  | used linear model with 65 points | actual_k=16
      73|[-83.13175378739834, 27.28437662869692, -13.047761481255293, 68.65477230772376, -31.780444532632828, -13.136981998570263, -34.74034820869565, 35.953824730357155, -4.190863786498085, 18.457763694226742, 29.81488263607025, 22.48315989971161, 32.20097499154508, -12.811367720365524, -32.113376123830676, 6.291480217128992, -3.3725779317319393, -12.510157737880945, -45.300746963359416, 22.749957337975502, 6.950867608189583, -8.672940290067345]| 11.9670429229736328|      8.00000000|[3505, 1168, 0, 73]                                                        |  | used linear model with 65 points | actual_k=16
      74|[-85.57467137277126, 25.10205126553774, -8.51417974755168, 70.05127384886146, -34.323716312646866, -11.548040782101452, -33.264312494546175, 37.042243690928444, -3.575669942656532, 19.815946482121944, 31.047616481781006, 20.91637396812439, 31.646375646814704, -11.53853389620781, -32.48515836708248, 5.269849572330713, -4.193337943404913, -11.990850482136011, -45.21771226171404, 22.0429660230875, 6.175453796982765, -7.422974264714867]| 11.9587221145629883|     16.00000000|[3553, 1184, 0, 74]                                                        | | GPS sucess | actual_k=16
      75|[-85.57467137277126, 25.10205126553774, -8.51417974755168, 70.05127384886146, -34.323716312646866, -11.548040782101452, -33.264312494546175, 37.042243690928444, -3.575669942656532, 19.815946482121944, 31.047616481781006, 20.91637396812439, 31.646375646814704, -11.53853389620781, -32.48515836708248, 5.269849572330713, -4.193337943404913, -11.990850482136011, -45.21771226171404, 22.0429660230875, 6.175453796982765, -7.422974264714867]| 11.9587221145629883|      8.00000000|[3601, 1200, 0, 75]                                                        |  | used linear model with 65 points | actual_k=16
      76|[-85.57467137277126, 25.10205126553774, -8.51417974755168, 70.05127384886146, -34.323716312646866, -11.548040782101452, -33.264312494546175, 37.042243690928444, -3.575669942656532, 19.815946482121944, 31.047616481781006, 20.91637396812439, 31.646375646814704, -11.53853389620781, -32.48515836708248, 5.269849572330713, -4.193337943404913, -11.990850482136011, -45.21771226171404, 22.0429660230875, 6.175453796982765, -7.422974264714867]| 11.9587221145629883|      4.00000000|[3649, 1216, 0, 76]                                                        |  | used linear model with 65 points | actual_k=16
      77|[-85.57467137277126, 25.10205126553774, -8.51417974755168, 70.05127384886146, -34.323716312646866, -11.548040782101452, -33.264312494546175, 37.042243690928444, -3.575669942656532, 19.815946482121944, 31.047616481781006, 20.91637396812439, 31.646375646814704, -11.53853389620781, -32.48515836708248, 5.269849572330713, -4.193337943404913, -11.990850482136011, -45.21771226171404, 22.0429660230875, 6.175453796982765, -7.422974264714867]| 11.9587221145629883|      2.00000000|[3697, 1232, 0, 77]                                                        |  | used linear model with 65 points | actual_k=16
      78|[-85.82777287065983, 24.69559232145548, -7.99898986145854, 70.16154341772199, -34.01942789554596, -11.422150601632893, -33.02088441327214, 37.44348365231417, -3.372891469160095, 20.033261708915234, 31.570979297161102, 20.324352860450745, 32.3418878223747, -11.474606797099113, -32.64812402240932, 4.690246794372797, -4.429893206804991, -12.263709668070078, -45.89203015808016, 22.274148106575012, 5.438269570469856, -7.697896188590676]| 11.9571723937988281|      4.00000000|[3745, 1248, 0, 78]                                                        | | GPS sucess | actual_k=16
      79|[-87.33239628374577, 25.454698838293552, -7.824020113795996, 71.22715454176068, -34.16172122955322, -11.654999961145222, -34.01809288933873, 36.27017611428164, -3.8125986291561276, 20.56365918368101, 31.547395581379533, 21.38841688632965, 30.900586118921638, -10.89745919406414, -32.215638471767306, 3.892568502575159, -5.331190716475248, -12.288643963634968, -46.03256478253752, 22.583469182252884, 5.759696498513222, -8.055197870824486]| 11.9539575576782227|      8.00000000|[3793, 1264, 0, 79]                                                        | | GPS sucess | actual_k=16
      80|[-87.33239628374577, 25.454698838293552, -7.824020113795996, 71.22715454176068, -34.16172122955322, -11.654999961145222, -34.01809288933873, 36.27017611428164, -3.8125986291561276, 20.56365918368101, 31.547395581379533, 21.38841688632965, 30.900586118921638, -10.89745919406414, -32.215638471767306, 3.892568502575159, -5.331190716475248, -12.288643963634968, -46.03256478253752, 22.583469182252884, 5.759696498513222, -8.055197870824486]| 11.9539575576782227|      4.00000000|[3841, 1280, 0, 80]                                                        |  | used linear model with 65 points | actual_k=16
      81|[-88.29008992016315, 25.109572179615498, -8.113834973424673, 72.05265973880887, -34.67815214395523, -10.037221779115498, -33.915160324424505, 35.99407082959078, -2.617347879568115, 20.61993157118559, 31.209354812279344, 22.256578385829926, 30.65638697706163, -9.694630071520805, -32.56339235417545, 4.367966715246439, -6.070672880858183, -11.639538772404194, -45.96843809727579, 23.76134541630745, 6.386214926838875, -9.304888284299523]| 11.9515504837036133|      8.00000000|[3889, 1296, 0, 81]                                                        | | GPS sucess | actual_k=16
      82|[-88.29008992016315, 25.109572179615498, -8.113834973424673, 72.05265973880887, -34.67815214395523, -10.037221779115498, -33.915160324424505, 35.99407082959078, -2.617347879568115, 20.61993157118559, 31.209354812279344, 22.256578385829926, 30.65638697706163, -9.694630071520805, -32.56339235417545, 4.367966715246439, -6.070672880858183, -11.639538772404194, -45.96843809727579, 23.76134541630745, 6.386214926838875, -9.304888284299523]| 11.9515504837036133|      4.00000000|[3937, 1312, 0, 82]                                                        |  | used linear model with 65 points | actual_k=16
      83|[-88.29008992016315, 25.109572179615498, -8.113834973424673, 72.05265973880887, -34.67815214395523, -10.037221779115498, -33.915160324424505, 35.99407082959078, -2.617347879568115, 20.61993157118559, 31.209354812279344, 22.256578385829926, 30.65638697706163, -9.694630071520805, -32.56339235417545, 4.367966715246439, -6.070672880858183, -11.639538772404194, -45.96843809727579, 23.76134541630745, 6.386214926838875, -9.304888284299523]| 11.9515504837036133|      2.00000000|[3985, 1328, 0, 83]                                                        |  | used linear model with 65 points | actual_k=16
      84|[-88.51562602818012, 25.490601129829884, -8.236642714589834, 72.20310478284955, -34.08638662099838, -10.470981021411717, -34.350398030132055, 35.80873744352721, -2.7724268122110516, 20.790438778698444, 31.805893236771226, 23.35441356897354, 30.224111204966903, -9.85800801217556, -32.29055686108768, 4.05719393864274, -5.520688485354185, -11.831151850521564, -46.014727962203324, 24.03648406267166, 6.374667072668672, -9.972094392869622]| 11.9514665603637695|      4.00000000|[4033, 1344, 0, 84]                                                        | | GPS sucess | actual_k=16
      85|[-89.67790646851063, 24.490191288292408, -9.11304759606719, 73.43520133569837, -33.41658490896225, -10.757026721723378, -34.35655765701085, 36.1904077695217, -1.7443326397333294, 19.84567315131426, 31.637815291061997, 23.63416039943695, 29.731916284188628, -10.798357293009758, -31.45316351763904, 3.8516739644110203, -5.507673284038901, -10.794570930302143, -46.530049038119614, 23.995310191065073, 7.441179657354951, -10.518470501992851]| 11.9498405456542969|      8.00000000|[4081, 1360, 0, 85]                                                        | | GPS sucess | actual_k=16
      86|[-90.19544680416584, 25.207783170044422, -7.301129218190908, 73.36530708149076, -32.24488991498947, -13.595295478589833, -33.772297193296254, 34.56448616250418, -2.9041906280908734, 18.527033872902393, 28.525811487808824, 19.68732488155365, 30.16876274906099, -9.153421804308891, -31.803088469430804, 5.004498843103647, -7.002034327015281, -11.711654610931873, -46.980100196786225, 22.14350986853242, 6.929454708471894, -8.018812155816704]| 11.9474296569824219|     16.00000000|[4129, 1376, 0, 86]                                                        | | GPS sucess | actual_k=16
      87|[-90.19544680416584, 25.207783170044422, -7.301129218190908, 73.36530708149076, -32.24488991498947, -13.595295478589833, -33.772297193296254, 34.56448616250418, -2.9041906280908734, 18.527033872902393, 28.525811487808824, 19.68732488155365, 30.16876274906099, -9.153421804308891, -31.803088469430804, 5.004498843103647, -7.002034327015281, -11.711654610931873, -46.980100196786225, 22.14350986853242, 6.929454708471894, -8.018812155816704]| 11.9474296569824219|      8.00000000|[4177, 1392, 0, 87]                                                        |  | used linear model with 65 points | actual_k=16
      88|[-90.19544680416584, 25.207783170044422, -7.301129218190908, 73.36530708149076, -32.24488991498947, -13.595295478589833, -33.772297193296254, 34.56448616250418, -2.9041906280908734, 18.527033872902393, 28.525811487808824, 19.68732488155365, 30.16876274906099, -9.153421804308891, -31.803088469430804, 5.004498843103647, -7.002034327015281, -11.711654610931873, -46.980100196786225, 22.14350986853242, 6.929454708471894, -8.018812155816704]| 11.9474296569824219|      4.00000000|[4225, 1408, 0, 88]                                                        |  | used linear model with 65 points | actual_k=16
      89|[-90.67374686896801, 24.656544037163258, -7.934844132512808, 73.98115913942456, -31.88066217303276, -14.24318950343877, -34.744808544404805, 32.42460765107535, -1.4263955040369183, 18.400788970291615, 29.32606160081923, 19.826806634664536, 30.584018087014556, -9.130887815728784, -31.835843523964286, 3.966631893068552, -5.925415774807334, -13.178029961884022, -47.073677089996636, 22.523971650749445, 6.452704364433885, -7.650845027063042]| 11.9467411041259766|      8.00000000|[4273, 1424, 0, 89]                                                        | | GPS sucess | actual_k=16
      90|[-90.67374686896801, 24.656544037163258, -7.934844132512808, 73.98115913942456, -31.88066217303276, -14.24318950343877, -34.744808544404805, 32.42460765107535, -1.4263955040369183, 18.400788970291615, 29.32606160081923, 19.826806634664536, 30.584018087014556, -9.130887815728784, -31.835843523964286, 3.966631893068552, -5.925415774807334, -13.178029961884022, -47.073677089996636, 22.523971650749445, 6.452704364433885, -7.650845027063042]| 11.9467411041259766|      4.00000000|[4321, 1440, 0, 90]                                                        |  | used linear model with 65 points | actual_k=16
      91|[-91.05068354308605, 25.395035035908222, -7.339006539434195, 74.0768607892096, -32.59121045470238, -13.478267182596028, -33.27092777658254, 32.78513680561446, -0.3344303055200726, 18.94170457869768, 30.756819123402238, 20.915458530187607, 30.718936106190085, -8.263854691758752, -32.047780295833945, 3.4270451106131077, -5.093414982780814, -13.684969253838062, -45.816602257080376, 21.639877293258905, 7.687890464439988, -7.525449624750763]| 11.9453048706054688|      8.00000000|[4369, 1456, 0, 91]                                                        | | GPS sucess | actual_k=16
      92|[-92.09554402530193, 23.598074443638325, -8.301786478608847, 75.08136964216828, -35.26631698012352, -17.113747586496174, -33.006623913533986, 33.14421151741408, 1.043377430876717, 16.468077965080738, 32.96520816721022, 18.933935970067978, 29.96877338550985, -7.335886904969811, -30.816411873325706, 3.9316657818853855, -2.4066271390765905, -11.744096226990223, -44.59502020198852, 21.38553074374795, 8.615410083904862, -5.805855265352875]| 11.9439983367919922|     16.00000000|[4417, 1472, 0, 92]                                                        | | GPS sucess | actual_k=16
      93|[-92.09554402530193, 23.598074443638325, -8.301786478608847, 75.08136964216828, -35.26631698012352, -17.113747586496174, -33.006623913533986, 33.14421151741408, 1.043377430876717, 16.468077965080738, 32.96520816721022, 18.933935970067978, 29.96877338550985, -7.335886904969811, -30.816411873325706, 3.9316657818853855, -2.4066271390765905, -11.744096226990223, -44.59502020198852, 21.38553074374795, 8.615410083904862, -5.805855265352875]| 11.9439983367919922|      8.00000000|[4465, 1488, 0, 93]                                                        |  | used linear model with 65 points | actual_k=16
      94|[-92.75662951171398, 27.04536271840334, -9.459565814584494, 75.71129805222154, -35.78523752093315, -16.049888600595295, -30.726163079030812, 35.24779294594191, 0.8382010625209659, 16.26869712024927, 32.703649962320924, 20.068969577550888, 28.806078573688865, -7.5086661372333765, -31.693895837292075, 5.174187187105417, -0.9413760509341955, -12.605567760765553, -46.23715749103576, 21.31243695691228, 12.246808284893632, -8.675688496325165]| 11.9435882568359375|     16.00000000|[4513, 1504, 0, 94]                                                        | | GPS sucess | actual_k=16
      95|[-92.75662951171398, 27.04536271840334, -9.459565814584494, 75.71129805222154, -35.78523752093315, -16.049888600595295, -30.726163079030812, 35.24779294594191, 0.8382010625209659, 16.26869712024927, 32.703649962320924, 20.068969577550888, 28.806078573688865, -7.5086661372333765, -31.693895837292075, 5.174187187105417, -0.9413760509341955, -12.605567760765553, -46.23715749103576, 21.31243695691228, 12.246808284893632, -8.675688496325165]| 11.9435882568359375|      8.00000000|[4561, 1520, 0, 95]                                                        |  | used linear model with 65 points | actual_k=16
      96|[-92.75662951171398, 27.04536271840334, -9.459565814584494, 75.71129805222154, -35.78523752093315, -16.049888600595295, -30.726163079030812, 35.24779294594191, 0.8382010625209659, 16.26869712024927, 32.703649962320924, 20.068969577550888, 28.806078573688865, -7.5086661372333765, -31.693895837292075, 5.174187187105417, -0.9413760509341955, -12.605567760765553, -46.23715749103576, 21.31243695691228, 12.246808284893632, -8.675688496325165]| 11.9435882568359375|      4.00000000|[4609, 1536, 0, 96]                                                        |  | used linear model with 65 points | actual_k=16
      97|[-93.80578951537609, 25.934719569981098, -10.52975743636489, 76.73695224896073, -35.70418877899647, -17.77071284223348, -31.049852271564305, 35.43797011836432, 0.5807546542491764, 16.871631719172, 33.38486214913428, 20.715650409460068, 28.200234254822135, -8.692021707072854, -32.3207888212055, 5.672108296304941, -0.4981965031474829, -13.016494996845722, -46.10405656415969, 21.14633421972394, 11.413200968876481, -9.07677190611139]| 11.9397420883178711|      8.00000000|[4657, 1552, 0, 97]                                                        | | GPS sucess | actual_k=16
      98|[-93.80578951537609, 25.934719569981098, -10.52975743636489, 76.73695224896073, -35.70418877899647, -17.77071284223348, -31.049852271564305, 35.43797011836432, 0.5807546542491764, 16.871631719172, 33.38486214913428, 20.715650409460068, 28.200234254822135, -8.692021707072854, -32.3207888212055, 5.672108296304941, -0.4981965031474829, -13.016494996845722, -46.10405656415969, 21.14633421972394, 11.413200968876481, -9.07677190611139]| 11.9397420883178711|      4.00000000|[4705, 1568, 0, 98]                                                        |  | used linear model with 65 points | actual_k=16
      99|[-95.18847207725048, 25.977038271725178, -10.264766927808523, 77.69989490881562, -35.96654312312603, -18.210872639901936, -31.00408832449466, 37.15022678836249, -0.4030377699527889, 16.4555539265275, 31.845076525583863, 19.4188069999218, 27.595830699428916, -8.905566046014428, -33.019392451271415, 5.576447535306215, -0.3828502427786589, -11.829811938107014, -47.03690817672759, 20.970762718468904, 10.998056853190064, -9.30132263014093]| 11.9381036758422852|      8.00000000|[4753, 1584, 0, 99]                                                        | | GPS sucess | actual_k=16
     100|[-97.1025867909193, 29.618871577084064, -10.320828054100275, 78.99139380827546, -35.916592698544264, -16.65156923700124, -32.614950818009675, 38.509557442506775, 0.3752343819942325, 15.58230260759592, 33.47172316350043, 20.149705082178116, 26.010563990101218, -7.567886540666223, -29.787684163078666, 6.2412118799984455, 0.4560974109917879, -9.74307668954134, -47.04302648687735, 18.863226402550936, 12.340243780985475, -10.328002503607422]| 11.9352521896362305|     16.00000000|[4801, 1600, 0, 100]                                                       | | GPS sucess | actual_k=16
     101|[-99.2645433396101, 25.268784411251545, -12.881329391151667, 81.53654241934419, -33.4538932852447, -21.731276382692158, -31.025021833367646, 38.122832940658554, -1.6240701510105282, 15.569998363032937, 31.983415449038148, 23.273991972208023, 25.619866421446204, -15.269012162461877, -28.995571931824088, 12.978168476372957, 4.37215499766171, -8.145627029240131, -43.84765438223258, 17.641032088547945, 10.253167593851686, -9.059266379568726]| 11.9283981323242188|     32.00000000|[4849, 1616, 0, 101]                                                       | | GPS sucess | actual_k=16
     102|[-99.2645433396101, 25.268784411251545, -12.881329391151667, 81.53654241934419, -33.4538932852447, -21.731276382692158, -31.025021833367646, 38.122832940658554, -1.6240701510105282, 15.569998363032937, 31.983415449038148, 23.273991972208023, 25.619866421446204, -15.269012162461877, -28.995571931824088, 12.978168476372957, 4.37215499766171, -8.145627029240131, -43.84765438223258, 17.641032088547945, 10.253167593851686, -9.059266379568726]| 11.9283981323242188|     16.00000000|[4897, 1632, 0, 102]                                                       |  | used linear model with 65 points | actual_k=16
     103|[-99.50369855761528, 25.182333521544933, -10.42910036817193, 81.25073454156518, -31.169249396771193, -20.374134411104023, -33.33042792696506, 43.75781123503111, 0.7463171647395939, 12.949570992961526, 29.501703107729554, 26.03504529595375, 27.32069676183164, -15.156852984800935, -28.06009711883962, 12.363299656659365, 0.3517354000359774, -5.622751720249653, -45.74046532297507, 24.635732997208834, 6.1216649655252695, -6.069902709219605]| 11.9261655807495117|     32.00000000|[4945, 1648, 0, 103]                                                       | | GPS sucess | actual_k=16
