k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0381407849490643, 0.0799828469753265, 0.343980461359024, 0.3301783502101898, 0.1022952795028687, -0.1390520185232162, 0.0276686679571867, 0.0983205437660217, 0.0690724030137062, -0.1683494597673416, 0.0577969960868359, 0.0096356617286801, -0.0221875850111246, -0.1127479001879692, -0.1804066300392151, -0.0322092995047569, 0.042254813015461, -0.0478741191327572, -0.0965867191553116, 0.5625779032707214, -0.2172268033027649, 0.0050752516835928]| 14.2830896377563477|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
      52|[-85.76787735894322, -85.83903127908707, 133.07452265918255, 53.37824657559395, 5.733195424079895, -9.185066247358918, 22.844477040693164, -78.77464116783813, 40.221246529370546, 110.36365761607885, 39.914112973958254, 112.30307651031762, -37.02752945758402, -22.168507605791092, -40.33856450766325, 64.74166197143495, -29.052077021449804, 132.3605721630156, 9.177746694535017, 45.88648474216461, -47.37278248369694, 43.974684461951256]| 11.8977785110473633|     64.00000000|[2497, 832, 0, 52]                                                         |  | used linear model with 65 points | actual_k=16
      53|[-102.62346627190709, -62.40036016702652, 127.97167794406414, 65.20386531949043, -1.3445676565170288, -14.165974641218781, 28.709207398816943, -62.182478081900626, 47.43868522718549, 110.6480403766036, 22.65617649629712, 92.8212401913479, -33.29333827830851, -43.56004622578621, -25.728599183261395, 82.82120985351503, -40.01005145534873, 119.09920817986131, -1.5051871128380299, 45.169376492500305, -38.68916966021061, 22.7457644790411]| 11.8730154037475586|    128.00000000|[2545, 848, 0, 53]                                                         | | GPS sucess | actual_k=16
      54|[-102.62346627190709, -62.40036016702652, 127.97167794406414, 65.20386531949043, -1.3445676565170288, -14.165974641218781, 28.709207398816943, -62.182478081900626, 47.43868522718549, 110.6480403766036, 22.65617649629712, 92.8212401913479, -33.29333827830851, -43.56004622578621, -25.728599183261395, 82.82120985351503, -40.01005145534873, 119.09920817986131, -1.5051871128380299, 45.169376492500305, -38.68916966021061, 22.7457644790411]| 11.8730154037475586|     64.00000000|[2593, 864, 0, 54]                                                         |  | used linear model with 65 points | actual_k=16
      55|[-105.53903724625707, -76.98500066995621, 106.31407754123211, 72.6274850666523, 7.533061623573303, -32.18535330332816, 28.02901260368526, -75.94794095726684, 52.77920751646161, 100.86227186769247, 4.076420713216066, 90.0347468899563, -29.3002462182194, -11.019942313432693, -28.535576216876507, 78.83723015151918, -15.492156710475683, 124.59682494774461, 12.499543111771345, 46.743988156318665, -50.24991203844547, 15.756777986884117]| 11.8283147811889648|    128.00000000|[2641, 880, 0, 55]                                                         | | GPS sucess | actual_k=16
      56|[-105.53903724625707, -76.98500066995621, 106.31407754123211, 72.6274850666523, 7.533061623573303, -32.18535330332816, 28.02901260368526, -75.94794095726684, 52.77920751646161, 100.86227186769247, 4.076420713216066, 90.0347468899563, -29.3002462182194, -11.019942313432693, -28.535576216876507, 78.83723015151918, -15.492156710475683, 124.59682494774461, 12.499543111771345, 46.743988156318665, -50.24991203844547, 15.756777986884117]| 11.8283147811889648|     64.00000000|[2689, 896, 0, 56]                                                         |  | used linear model with 65 points | actual_k=16
      57|[-105.53903724625707, -76.98500066995621, 106.31407754123211, 72.6274850666523, 7.533061623573303, -32.18535330332816, 28.02901260368526, -75.94794095726684, 52.77920751646161, 100.86227186769247, 4.076420713216066, 90.0347468899563, -29.3002462182194, -11.019942313432693, -28.535576216876507, 78.83723015151918, -15.492156710475683, 124.59682494774461, 12.499543111771345, 46.743988156318665, -50.24991203844547, 15.756777986884117]| 11.8283147811889648|     32.00000000|[2737, 912, 0, 57]                                                         |  | used linear model with 65 points | actual_k=16
      58|[-105.53903724625707, -76.98500066995621, 106.31407754123211, 72.6274850666523, 7.533061623573303, -32.18535330332816, 28.02901260368526, -75.94794095726684, 52.77920751646161, 100.86227186769247, 4.076420713216066, 90.0347468899563, -29.3002462182194, -11.019942313432693, -28.535576216876507, 78.83723015151918, -15.492156710475683, 124.59682494774461, 12.499543111771345, 46.743988156318665, -50.24991203844547, 15.756777986884117]| 11.8283147811889648|     16.00000000|[2785, 928, 0, 58]                                                         |  | used linear model with 65 points | actual_k=16
      59|[-107.3567915149033, -84.29027134180069, 105.42184709012508, 74.48243156075478, 8.59273386001587, -25.84485819377005, 29.800760312005877, -79.86897743912414, 59.398896027356386, 101.29477637261152, 6.287030149251223, 88.33650029171258, -24.630500772967935, -15.420187503099442, -29.184297673404217, 82.52090544067323, -15.629253413528204, 125.74183625355363, 10.03709427639842, 46.87835468351841, -47.164911046624184, 12.408736929297447]| 11.8246707916259766|     32.00000000|[2833, 944, 0, 59]                                                         | | GPS sucess | actual_k=16
      60|[-107.3567915149033, -84.29027134180069, 105.42184709012508, 74.48243156075478, 8.59273386001587, -25.84485819377005, 29.800760312005877, -79.86897743912414, 59.398896027356386, 101.29477637261152, 6.287030149251223, 88.33650029171258, -24.630500772967935, -15.420187503099442, -29.184297673404217, 82.52090544067323, -15.629253413528204, 125.74183625355363, 10.03709427639842, 46.87835468351841, -47.164911046624184, 12.408736929297447]| 11.8246707916259766|     16.00000000|[2881, 960, 0, 60]                                                         |  | used linear model with 65 points | actual_k=16
      61|[-108.93469883874059, -84.50716881453991, 100.36618445813656, 76.82603207230568, 9.123797237873077, -27.29221417941153, 22.677226109430194, -83.41058076592162, 55.14937763288617, 102.44431357830763, 9.069743324071169, 87.01642549503595, -22.879587868228555, -18.404184609651566, -30.51392614096403, 81.19603759609163, -16.88081720098853, 126.83919495716691, 14.877610843628645, 41.24578346312046, -52.34059311449528, 15.281734213232994]| 11.8166580200195312|     32.00000000|[2929, 976, 0, 61]                                                         | | GPS sucess | actual_k=16
      62|[-119.60626580193639, -76.17098240554333, 105.82677100598812, 83.43188801407814, 7.923833668231964, -24.159987235441804, 13.411266369745135, -82.79168320866302, 53.84486215189099, 103.97598641365767, 2.672634769231081, 89.0947381304577, -18.04821083880961, -18.004208207130432, -29.218315117061138, 78.77238113246858, -12.89553764089942, 127.38412434235215, 28.751936595886946, 32.62296737730503, -64.05803276598454, 26.480047926306725]| 11.8055896759033203|     64.00000000|[2977, 992, 0, 62]                                                         | | GPS sucess | actual_k=16
      63|[-119.60626580193639, -76.17098240554333, 105.82677100598812, 83.43188801407814, 7.923833668231964, -24.159987235441804, 13.411266369745135, -82.79168320866302, 53.84486215189099, 103.97598641365767, 2.672634769231081, 89.0947381304577, -18.04821083880961, -18.004208207130432, -29.218315117061138, 78.77238113246858, -12.89553764089942, 127.38412434235215, 28.751936595886946, 32.62296737730503, -64.05803276598454, 26.480047926306725]| 11.8055896759033203|     32.00000000|[3025, 1008, 0, 63]                                                        |  | used linear model with 65 points | actual_k=16
      64|[-122.96947743371129, -85.97213844954967, 111.17547152936459, 86.03382268548012, 5.831009685993195, -10.955680632963777, 12.63095830194652, -80.62190057011321, 56.66438977792859, 106.2048370167613, 11.936620403081179, 92.0476919459179, -1.107521751895547, -29.968331933021545, -32.334717981517315, 82.59495717845857, -5.748116280883551, 119.34728867188096, 30.08693901821971, 32.031419172883034, -66.62779642641544, 28.83940003812313]| 11.7824459075927734|     64.00000000|[3073, 1024, 0, 64]                                                        | | GPS sucess | actual_k=16
      65|[-122.96947743371129, -85.97213844954967, 111.17547152936459, 86.03382268548012, 5.831009685993195, -10.955680632963777, 12.63095830194652, -80.62190057011321, 56.66438977792859, 106.2048370167613, 11.936620403081179, 92.0476919459179, -1.107521751895547, -29.968331933021545, -32.334717981517315, 82.59495717845857, -5.748116280883551, 119.34728867188096, 30.08693901821971, 32.031419172883034, -66.62779642641544, 28.83940003812313]| 11.7824459075927734|     32.00000000|[3121, 1040, 0, 65]                                                        |  | used linear model with 65 points | actual_k=16
      66|[-131.22047974541783, -79.36235289275646, 113.80025981366634, 91.58421531319618, 0.7511938214302063, -19.832673812285066, 10.356994850561023, -90.32450867863372, 74.05328099802136, 105.94982369989157, 15.75431888177991, 96.16405213344842, -3.887485245242715, -30.25625169277191, -34.16339027136564, 78.60956246219575, -14.417791154235601, 131.82550770416856, 30.99201450869441, 35.64243067800999, -68.35531152784824, 27.72060178220272]| 11.7676439285278320|     64.00000000|[3169, 1056, 0, 66]                                                        | | GPS sucess | actual_k=16
      67|[-131.22047974541783, -79.36235289275646, 113.80025981366634, 91.58421531319618, 0.7511938214302063, -19.832673812285066, 10.356994850561023, -90.32450867863372, 74.05328099802136, 105.94982369989157, 15.75431888177991, 96.16405213344842, -3.887485245242715, -30.25625169277191, -34.16339027136564, 78.60956246219575, -14.417791154235601, 131.82550770416856, 30.99201450869441, 35.64243067800999, -68.35531152784824, 27.72060178220272]| 11.7676439285278320|     32.00000000|[3217, 1072, 0, 67]                                                        |  | used linear model with 65 points | actual_k=16
      68|[-131.22047974541783, -79.36235289275646, 113.80025981366634, 91.58421531319618, 0.7511938214302063, -19.832673812285066, 10.356994850561023, -90.32450867863372, 74.05328099802136, 105.94982369989157, 15.75431888177991, 96.16405213344842, -3.887485245242715, -30.25625169277191, -34.16339027136564, 78.60956246219575, -14.417791154235601, 131.82550770416856, 30.99201450869441, 35.64243067800999, -68.35531152784824, 27.72060178220272]| 11.7676439285278320|     16.00000000|[3265, 1088, 0, 68]                                                        |  | used linear model with 65 points | actual_k=16
      69|[-131.22047974541783, -79.36235289275646, 113.80025981366634, 91.58421531319618, 0.7511938214302063, -19.832673812285066, 10.356994850561023, -90.32450867863372, 74.05328099802136, 105.94982369989157, 15.75431888177991, 96.16405213344842, -3.887485245242715, -30.25625169277191, -34.16339027136564, 78.60956246219575, -14.417791154235601, 131.82550770416856, 30.99201450869441, 35.64243067800999, -68.35531152784824, 27.72060178220272]| 11.7676439285278320|      8.00000000|[3313, 1104, 0, 69]                                                        |  | used linear model with 65 points | actual_k=16
      70|[-131.22047974541783, -79.36235289275646, 113.80025981366634, 91.58421531319618, 0.7511938214302063, -19.832673812285066, 10.356994850561023, -90.32450867863372, 74.05328099802136, 105.94982369989157, 15.75431888177991, 96.16405213344842, -3.887485245242715, -30.25625169277191, -34.16339027136564, 78.60956246219575, -14.417791154235601, 131.82550770416856, 30.99201450869441, 35.64243067800999, -68.35531152784824, 27.72060178220272]| 11.7676439285278320|      4.00000000|[3361, 1120, 0, 70]                                                        |  | used linear model with 65 points | actual_k=16
      71|[-132.17888285592198, -79.64617018401623, 111.98344241082668, 92.5749941766262, 1.735113263130188, -19.319274032488465, 10.668286753818393, -91.53371549816802, 74.07874822989106, 105.79198341816664, 15.821805361658335, 96.5417385743931, -4.080653930082917, -28.898382782936096, -34.11972668021917, 79.36155176721513, -14.110563453286886, 131.02126956358552, 30.68565158173442, 35.864699095487595, -67.60824705660343, 27.424777135252953]| 11.7658910751342773|      8.00000000|[3409, 1136, 0, 71]                                                        | | GPS sucess | actual_k=16
      72|[-131.70758687332273, -80.5149187296629, 113.2761485427618, 92.10739463567734, 1.6433749943971634, -20.184122884646058, 12.582968903705478, -90.64619005890563, 75.04775309935212, 105.32935404032469, 15.862512767314911, 95.93178600538522, -3.5907671693712473, -27.372735381126404, -34.71110387891531, 81.65526986680925, -12.409735854715109, 126.65337777510285, 27.637981217354536, 36.12195226550102, -65.0056364685297, 28.32211761176586]| 11.7654571533203125|     16.00000000|[3457, 1152, 0, 72]                                                        | | GPS sucess | actual_k=16
      73|[-131.71410832647234, -87.13352529704571, 114.90904150903225, 92.22119797766209, -0.672227069735527, -19.696279967203736, 10.19300932995975, -86.77596772881225, 73.43616545572877, 106.83898174017668, 15.912268180400133, 97.59477144945413, -5.5110193733125925, -27.246734365820885, -28.60415931791067, 81.62763273343444, -13.357222076505423, 130.14031196013093, 22.174591343849897, 40.87355110049248, -65.30147261917591, 20.681149765849113]| 11.7612285614013672|     32.00000000|[3505, 1168, 0, 73]                                                        | | GPS sucess | actual_k=16
      74|[-131.71410832647234, -87.13352529704571, 114.90904150903225, 92.22119797766209, -0.672227069735527, -19.696279967203736, 10.19300932995975, -86.77596772881225, 73.43616545572877, 106.83898174017668, 15.912268180400133, 97.59477144945413, -5.5110193733125925, -27.246734365820885, -28.60415931791067, 81.62763273343444, -13.357222076505423, 130.14031196013093, 22.174591343849897, 40.87355110049248, -65.30147261917591, 20.681149765849113]| 11.7612285614013672|     16.00000000|[3553, 1184, 0, 74]                                                        |  | used linear model with 65 points | actual_k=16
      75|[-132.17862740997225, -88.54530541598797, 112.39165173470974, 93.14678229391575, -2.0664432495832443, -13.982049429789186, 3.6841277610510588, -83.16132415505126, 75.4272676743567, 101.79663955420256, 18.59452821686864, 95.28210551012307, -6.26531776227057, -21.3148825019598, -32.57164689153433, 81.62083961162716, -14.20808994397521, 129.9601165689528, 26.058332722634077, 45.25952550768852, -66.98947794735432, 18.17301993072033]| 11.7592630386352539|     32.00000000|[3601, 1200, 0, 75]                                                        | | GPS sucess | actual_k=16
      76|[-136.03129092697054, -95.62341134250164, 106.09360657632351, 97.72234477102757, -10.003882691264153, -11.419525826349854, -3.7109065521508455, -84.94828392239287, 76.03150761500001, 85.52232848852873, 16.98397495225072, 88.95055729616433, 2.2478238698095083, -27.59232686460018, -39.444232665002346, 84.90722371730953, -17.759024497121572, 127.66330141201615, 26.88348237797618, 31.859681338071823, -70.3130374699831, 12.63687901198864]| 11.7471151351928711|     64.00000000|[3649, 1216, 0, 76]                                                        | | GPS sucess | actual_k=16
      77|[-149.08718863967806, -95.54376625269651, 100.20870219171047, 108.90808810293674, -12.161181256175041, 7.252122199162841, -15.546088742092252, -111.35868812771514, 67.8167563714087, 97.1604119464755, -8.362233620136976, 74.79333264101297, -11.862033689394593, -17.93139909207821, -15.796493254601955, 77.64500667247921, -12.787886019796133, 120.08974403515458, 35.07545606419444, 23.25671598315239, -55.648170068860054, 12.287295803427696]| 11.7208137512207031|    128.00000000|[3697, 1232, 0, 77]                                                        | | GPS sucess | actual_k=16
      78|[-170.09051124099642, -85.71466278284788, 131.85873804986477, 118.90326918661594, -3.907850071787834, 9.423459565266967, -22.273961590602994, -100.24739433499053, 38.79333794489503, 175.1401253864169, -9.873424988240004, 52.90085942018777, -24.713971937075257, -44.111925825476646, -15.797686914913356, 68.64043952617794, -21.67288052663207, 129.82797569409013, -2.0666795559227467, 40.42173597216606, -41.1744352132082, -18.28502894937992]| 11.7174453735351562|    256.00000000|[3745, 1248, 0, 78]                                                        | | GPS sucess | actual_k=16
      79|[-170.09051124099642, -85.71466278284788, 131.85873804986477, 118.90326918661594, -3.907850071787834, 9.423459565266967, -22.273961590602994, -100.24739433499053, 38.79333794489503, 175.1401253864169, -9.873424988240004, 52.90085942018777, -24.713971937075257, -44.111925825476646, -15.797686914913356, 68.64043952617794, -21.67288052663207, 129.82797569409013, -2.0666795559227467, 40.42173597216606, -41.1744352132082, -18.28502894937992]| 11.7174453735351562|    128.00000000|[3793, 1264, 0, 79]                                                        |  | used linear model with 65 points | actual_k=16
      80|[-170.09051124099642, -85.71466278284788, 131.85873804986477, 118.90326918661594, -3.907850071787834, 9.423459565266967, -22.273961590602994, -100.24739433499053, 38.79333794489503, 175.1401253864169, -9.873424988240004, 52.90085942018777, -24.713971937075257, -44.111925825476646, -15.797686914913356, 68.64043952617794, -21.67288052663207, 129.82797569409013, -2.0666795559227467, 40.42173597216606, -41.1744352132082, -18.28502894937992]| 11.7174453735351562|     64.00000000|[3841, 1280, 0, 80]                                                        |  | used linear model with 65 points | actual_k=16
      81|[-170.09051124099642, -85.71466278284788, 131.85873804986477, 118.90326918661594, -3.907850071787834, 9.423459565266967, -22.273961590602994, -100.24739433499053, 38.79333794489503, 175.1401253864169, -9.873424988240004, 52.90085942018777, -24.713971937075257, -44.111925825476646, -15.797686914913356, 68.64043952617794, -21.67288052663207, 129.82797569409013, -2.0666795559227467, 40.42173597216606, -41.1744352132082, -18.28502894937992]| 11.7174453735351562|     32.00000000|[3889, 1296, 0, 81]                                                        |  | used linear model with 65 points | actual_k=16
      82|[-170.09051124099642, -85.71466278284788, 131.85873804986477, 118.90326918661594, -3.907850071787834, 9.423459565266967, -22.273961590602994, -100.24739433499053, 38.79333794489503, 175.1401253864169, -9.873424988240004, 52.90085942018777, -24.713971937075257, -44.111925825476646, -15.797686914913356, 68.64043952617794, -21.67288052663207, 129.82797569409013, -2.0666795559227467, 40.42173597216606, -41.1744352132082, -18.28502894937992]| 11.7174453735351562|     16.00000000|[3937, 1312, 0, 82]                                                        |  | used linear model with 65 points | actual_k=16
      83|[-170.74351743701845, -88.86779975146055, 129.37954054772854, 120.48055233061314, -2.924476847052574, 4.647359883412719, -20.04930810816586, -100.11354314954951, 41.3640455044806, 181.29572021216154, -1.724953155964613, 56.32993203867227, -23.61840304173529, -45.17253230512142, -13.527010302059352, 69.99780406150967, -27.046025153249502, 130.71666300669312, 2.1566366367042065, 40.92560061812401, -40.52601219713688, -17.458526328206062]| 11.6726589202880859|     32.00000000|[3985, 1328, 0, 83]                                                        | | GPS sucess | actual_k=16
      84|[-175.4830942535773, -83.55638741701841, 113.95201502740383, 126.58233369886875, -12.651227220892906, 8.016982113942504, -24.567259596660733, -89.28062021406367, 45.454535368829966, 179.8179716989398, 0.6315365023910999, 53.45773298013955, -18.488821590319276, -43.88517485558987, -18.989544729702175, 81.47020377311856, -29.776208516210318, 127.93074477091432, -1.816943485289812, 43.318105071783066, -46.09860683977604, -8.327764227986336]| 11.6708183288574219|     64.00000000|[4033, 1344, 0, 84]                                                        | | GPS sucess | actual_k=16
      85|[-184.56275276187807, -79.26751040667295, 134.71549235284328, 129.4759367853403, 5.554251447319984, 40.22948363982141, -14.930303381755948, -75.04879438551143, 55.95461357012391, 179.3211388811469, -24.866125088185072, 40.00642854440957, -14.37224348820746, -46.84358178079128, -9.264014105312526, 93.35818328056484, -32.577592726796865, 131.3282345570624, -0.238514382392168, 53.6185687482357, -43.682532325387, -10.970609858632088]| 11.6616897583007812|    128.00000000|[4081, 1360, 0, 85]                                                        | | GPS sucess | actual_k=16
      86|[-184.56275276187807, -79.26751040667295, 134.71549235284328, 129.4759367853403, 5.554251447319984, 40.22948363982141, -14.930303381755948, -75.04879438551143, 55.95461357012391, 179.3211388811469, -24.866125088185072, 40.00642854440957, -14.37224348820746, -46.84358178079128, -9.264014105312526, 93.35818328056484, -32.577592726796865, 131.3282345570624, -0.238514382392168, 53.6185687482357, -43.682532325387, -10.970609858632088]| 11.6616897583007812|     64.00000000|[4129, 1376, 0, 86]                                                        |  | used linear model with 65 points | actual_k=16
      87|[-184.56275276187807, -79.26751040667295, 134.71549235284328, 129.4759367853403, 5.554251447319984, 40.22948363982141, -14.930303381755948, -75.04879438551143, 55.95461357012391, 179.3211388811469, -24.866125088185072, 40.00642854440957, -14.37224348820746, -46.84358178079128, -9.264014105312526, 93.35818328056484, -32.577592726796865, 131.3282345570624, -0.238514382392168, 53.6185687482357, -43.682532325387, -10.970609858632088]| 11.6616897583007812|     32.00000000|[4177, 1392, 0, 87]                                                        |  | used linear model with 65 points | actual_k=16
      88|[-184.56275276187807, -79.26751040667295, 134.71549235284328, 129.4759367853403, 5.554251447319984, 40.22948363982141, -14.930303381755948, -75.04879438551143, 55.95461357012391, 179.3211388811469, -24.866125088185072, 40.00642854440957, -14.37224348820746, -46.84358178079128, -9.264014105312526, 93.35818328056484, -32.577592726796865, 131.3282345570624, -0.238514382392168, 53.6185687482357, -43.682532325387, -10.970609858632088]| 11.6616897583007812|     16.00000000|[4225, 1408, 0, 88]                                                        |  | used linear model with 65 points | actual_k=16
      89|[-189.23599103931338, -79.02539481967688, 132.6879898160696, 133.71703089773655, 4.3085791021585464, 45.26367047987878, -11.835841940715909, -79.87714588316157, 59.37463963404298, 178.2401082739234, -26.586569529026747, 42.00927192438394, -21.261473262682557, -49.88836894929409, -7.450437764637172, 92.22098960075527, -37.88541352376342, 133.58896339312196, 2.875977795571089, 57.245544999837875, -46.326881900429726, -8.20528955757618]| 11.6382293701171875|     32.00000000|[4273, 1424, 0, 89]                                                        | | GPS sucess | actual_k=16
      90|[-193.7963381195441, -81.7687205299735, 120.63945637643337, 139.37088955938816, 14.414233818650246, 40.681543385609984, -15.097336815670133, -83.47422849806026, 55.89784562960267, 177.86830370873213, -28.266515355557203, 43.21450347173959, -16.864053333178163, -37.160971984267235, -21.031759480945766, 97.14861382637173, -31.61947190389037, 125.03302371874452, 3.0029920302331448, 49.36112841963768, -52.74386455118656, -11.253853276371956]| 11.6364727020263672|     64.00000000|[4321, 1440, 0, 90]                                                        | | GPS sucess | actual_k=16
      91|[-193.7963381195441, -81.7687205299735, 120.63945637643337, 139.37088955938816, 14.414233818650246, 40.681543385609984, -15.097336815670133, -83.47422849806026, 55.89784562960267, 177.86830370873213, -28.266515355557203, 43.21450347173959, -16.864053333178163, -37.160971984267235, -21.031759480945766, 97.14861382637173, -31.61947190389037, 125.03302371874452, 3.0029920302331448, 49.36112841963768, -52.74386455118656, -11.253853276371956]| 11.6364727020263672|     32.00000000|[4369, 1456, 0, 91]                                                        |  | used linear model with 65 points | actual_k=16
      92|[-193.7963381195441, -81.7687205299735, 120.63945637643337, 139.37088955938816, 14.414233818650246, 40.681543385609984, -15.097336815670133, -83.47422849806026, 55.89784562960267, 177.86830370873213, -28.266515355557203, 43.21450347173959, -16.864053333178163, -37.160971984267235, -21.031759480945766, 97.14861382637173, -31.61947190389037, 125.03302371874452, 3.0029920302331448, 49.36112841963768, -52.74386455118656, -11.253853276371956]| 11.6364727020263672|     16.00000000|[4417, 1472, 0, 92]                                                        |  | used linear model with 65 points | actual_k=16
      93|[-196.51560453418642, -78.30688395351171, 118.90898059308529, 141.79290021955967, 15.392981544137001, 38.745298301801085, -16.110142873600125, -89.19080650480464, 57.99263322725892, 178.59503918141127, -21.082619290798903, 48.15576667059213, -19.10582765378058, -38.71321474015713, -22.496293406002223, 98.65142168197781, -33.22342323884368, 123.49547601118684, 3.340325530618429, 56.582164376974106, -57.56550170481205, -12.822555139660835]| 11.6256294250488281|     32.00000000|[4465, 1488, 0, 93]                                                        | | GPS sucess | actual_k=16
      94|[-203.4786744499579, -77.72375627607107, 108.2796041816473, 149.06302227079868, 17.0976672321558, 34.84810391627252, -17.217513846233487, -92.06073033483699, 47.18157995119691, 185.0576270148158, -27.512472730129957, 42.8783456729725, -16.65743979252875, -37.14495824277401, -26.726912359707057, 108.36639513168484, -49.39710831269622, 129.219868902117, 5.355255540460348, 61.63806399703026, -59.78965379297733, -9.805164650082588]| 11.6129007339477539|     64.00000000|[4513, 1504, 0, 94]                                                        | | GPS sucess | actual_k=16
      95|[-203.4786744499579, -77.72375627607107, 108.2796041816473, 149.06302227079868, 17.0976672321558, 34.84810391627252, -17.217513846233487, -92.06073033483699, 47.18157995119691, 185.0576270148158, -27.512472730129957, 42.8783456729725, -16.65743979252875, -37.14495824277401, -26.726912359707057, 108.36639513168484, -49.39710831269622, 129.219868902117, 5.355255540460348, 61.63806399703026, -59.78965379297733, -9.805164650082588]| 11.6129007339477539|     32.00000000|[4561, 1520, 0, 95]                                                        |  | used linear model with 65 points | actual_k=16
      96|[-203.4786744499579, -77.72375627607107, 108.2796041816473, 149.06302227079868, 17.0976672321558, 34.84810391627252, -17.217513846233487, -92.06073033483699, 47.18157995119691, 185.0576270148158, -27.512472730129957, 42.8783456729725, -16.65743979252875, -37.14495824277401, -26.726912359707057, 108.36639513168484, -49.39710831269622, 129.219868902117, 5.355255540460348, 61.63806399703026, -59.78965379297733, -9.805164650082588]| 11.6129007339477539|     16.00000000|[4609, 1536, 0, 96]                                                        |  | used linear model with 65 points | actual_k=16
      97|[-203.4786744499579, -77.72375627607107, 108.2796041816473, 149.06302227079868, 17.0976672321558, 34.84810391627252, -17.217513846233487, -92.06073033483699, 47.18157995119691, 185.0576270148158, -27.512472730129957, 42.8783456729725, -16.65743979252875, -37.14495824277401, -26.726912359707057, 108.36639513168484, -49.39710831269622, 129.219868902117, 5.355255540460348, 61.63806399703026, -59.78965379297733, -9.805164650082588]| 11.6129007339477539|      8.00000000|[4657, 1552, 0, 97]                                                        |  | used linear model with 65 points | actual_k=16
      98|[-205.02171806339175, -78.1598350033164, 107.5003814548254, 150.46716882288456, 16.46890665590763, 33.14798775874078, -18.3346133697778, -96.42970978887752, 44.98547017946839, 185.80974369496107, -27.94150660559535, 42.30932909715921, -15.953565144911408, -36.17429558932781, -24.159973721019924, 104.98062743339688, -48.28268205747008, 129.63576224818826, 6.459424193948507, 60.439283698797226, -61.86491419374943, -9.634891465306282]| 11.6108379364013672|     16.00000000|[4705, 1568, 0, 98]                                                        | | GPS sucess | actual_k=16
      99|[-205.9762873435393, -79.03067746013403, 110.51206015050411, 150.6989877820015, 15.836085990071297, 36.65152326785028, -20.80503253825009, -101.39713704260066, 43.52785885706544, 182.50534253567457, -30.12086556479335, 47.50586849916726, -14.837136888876557, -29.91655556857586, -24.426664422266185, 99.78406752739102, -51.051931496709585, 126.8388069011271, 7.109978254884481, 62.60557708144188, -68.64690233767033, -7.4690951853990555]| 11.6058073043823242|     32.00000000|[4753, 1584, 0, 99]                                                        | | GPS sucess | actual_k=16
     100|[-205.9762873435393, -79.03067746013403, 110.51206015050411, 150.6989877820015, 15.836085990071297, 36.65152326785028, -20.80503253825009, -101.39713704260066, 43.52785885706544, 182.50534253567457, -30.12086556479335, 47.50586849916726, -14.837136888876557, -29.91655556857586, -24.426664422266185, 99.78406752739102, -51.051931496709585, 126.8388069011271, 7.109978254884481, 62.60557708144188, -68.64690233767033, -7.4690951853990555]| 11.6058073043823242|     16.00000000|[4801, 1600, 0, 100]                                                       |  | used linear model with 65 points | actual_k=16
     101|[-205.9762873435393, -79.03067746013403, 110.51206015050411, 150.6989877820015, 15.836085990071297, 36.65152326785028, -20.80503253825009, -101.39713704260066, 43.52785885706544, 182.50534253567457, -30.12086556479335, 47.50586849916726, -14.837136888876557, -29.91655556857586, -24.426664422266185, 99.78406752739102, -51.051931496709585, 126.8388069011271, 7.109978254884481, 62.60557708144188, -68.64690233767033, -7.4690951853990555]| 11.6058073043823242|      8.00000000|[4849, 1616, 0, 101]                                                       |  | used linear model with 65 points | actual_k=16
     102|[-205.9762873435393, -79.03067746013403, 110.51206015050411, 150.6989877820015, 15.836085990071297, 36.65152326785028, -20.80503253825009, -101.39713704260066, 43.52785885706544, 182.50534253567457, -30.12086556479335, 47.50586849916726, -14.837136888876557, -29.91655556857586, -24.426664422266185, 99.78406752739102, -51.051931496709585, 126.8388069011271, 7.109978254884481, 62.60557708144188, -68.64690233767033, -7.4690951853990555]| 11.6058073043823242|      4.00000000|[4897, 1632, 0, 102]                                                       |  | used linear model with 65 points | actual_k=16
     103|[-207.450767734088, -79.71494045108557, 109.66628836095333, 152.0628634095192, 16.015621662139893, 35.94589362107217, -19.814221726730466, -101.8116311696358, 43.75398280099034, 182.67378110438585, -29.65772069618106, 48.52050251234323, -15.556754374876618, -31.503101631999016, -24.48798469733447, 100.61665429268032, -52.21388649567962, 127.18274468556046, 7.314404468983412, 62.9486962556839, -67.37968410551548, -7.562941960990429]| 11.6028203964233398|      8.00000000|[4945, 1648, 0, 103]                                                       | | GPS sucess | actual_k=16
