k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0022846446372569, -0.0034269669558853, -0.0045692892745137, 0.997191846370697, -0.0068539339117706, -0.0079962564632297, -0.0091385785490274, -0.0102809006348252, 0.0052437679842114, -0.0125655457377434, -0.0137078678235412, -0.0148501889780164, -0.0159925129264593, -0.0171348340809345, -0.0182771570980549, -0.0194194782525301, -0.0229299068450928, -0.0217041224241257, -0.022846445441246, -0.0239887665957212, -0.0251310914754868, -0.026273412629962]| 13.4846315383911133|      2.00000000|[33, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
      51|[-7.627253325888887, -4.997897535562515, 12.18699057213962, 7.361011693486944, 20.17985863890499, 14.156094521458726, -13.423595302272588, 2.9888499435037374, 9.68357134796679, 2.9169138092547655, 0.0491056088358164, 6.197322091087699, -5.755862127989531, -7.1750335190445185, 17.361631873296574, -7.883194086141884, 1.584761125035584, -2.0472948814276606, -15.0584268104285, -6.112543638329953, -2.9101325254887342, 12.708906959742308]| 12.1172924041748047|      0.50000000|[1633, 0, 0, 102]                                                          |  | used linear model with 33 points | actual_k=0
      52|[-7.628625869634561, -4.999956351239234, 12.184245484648272, 7.357580333948135, 20.6778355082497, 14.15129061852349, -13.429085477255285, 2.9826734964735806, 9.685753061203286, 2.90936481859535, 0.0408703461289406, 6.188400557264686, -5.765469933860004, -7.185327596962452, 17.35065152333118, -7.894860708154738, 1.5724082309752703, -2.0603340475354344, -15.072152248583734, -6.126955348532647, -2.893692145124078, 12.693122705444694]| 12.1172885894775391|      1.00000000|[1665, 0, 0, 104]                                                          | | GPS sucess | actual_k=0
      53|[-7.6897795795230195, -5.389399122912437, 12.435393529711291, 7.366941373795271, 20.856325610540807, 14.445741795643698, -13.784928097389638, 2.936587252188474, 10.187143220333382, 2.9152593691833317, -0.246112696826458, 6.57410772703588, -5.8177824122831225, -8.245994158089161, 17.85316344187595, -8.665770553983748, 1.8459282834082842, -1.7311883179936558, -15.350318006239831, -5.307295996230096, -3.186561206355691, 12.450518375262618]| 12.1169881820678711|      2.00000000|[1697, 0, 0, 106]                                                          | | GPS sucess | actual_k=0
      54|[-7.6897795795230195, -5.389399122912437, 12.435393529711291, 7.366941373795271, 20.856325610540807, 14.445741795643698, -13.784928097389638, 2.936587252188474, 10.187143220333382, 2.9152593691833317, -0.246112696826458, 6.57410772703588, -5.8177824122831225, -8.245994158089161, 17.85316344187595, -8.665770553983748, 1.8459282834082842, -1.7311883179936558, -15.350318006239831, -5.307295996230096, -3.186561206355691, 12.450518375262618]| 12.1169881820678711|      1.00000000|[1729, 0, 0, 108]                                                          |  | used linear model with 33 points | actual_k=0
      55|[-7.6897795795230195, -5.389399122912437, 12.435393529711291, 7.366941373795271, 20.856325610540807, 14.445741795643698, -13.784928097389638, 2.936587252188474, 10.187143220333382, 2.9152593691833317, -0.246112696826458, 6.57410772703588, -5.8177824122831225, -8.245994158089161, 17.85316344187595, -8.665770553983748, 1.8459282834082842, -1.7311883179936558, -15.350318006239831, -5.307295996230096, -3.186561206355691, 12.450518375262618]| 12.1169881820678711|      0.50000000|[1761, 0, 0, 110]                                                          |  | used linear model with 33 points | actual_k=0
      56|[-7.713488042238168, -5.371726902667433, 12.45852171513252, 7.406897533684969, 20.827495156787336, 14.42865334142698, -13.714404582045972, 2.944481463637203, 10.189325033454224, 2.855724197346717, -0.2534902864135802, 6.574169073450321, -5.671417991630733, -8.295836172997952, 17.929003751138225, -8.759206333197653, 1.8572493754327297, -1.7470993718598038, -15.291556208394468, -5.316119757015258, -3.136986942961812, 12.379999181255698]| 12.1167831420898438|      1.00000000|[1793, 0, 0, 112]                                                          | | GPS sucess | actual_k=0
      57|[-7.713488042238168, -5.371726902667433, 12.45852171513252, 7.406897533684969, 20.827495156787336, 14.42865334142698, -13.714404582045972, 2.944481463637203, 10.189325033454224, 2.855724197346717, -0.2534902864135802, 6.574169073450321, -5.671417991630733, -8.295836172997952, 17.929003751138225, -8.759206333197653, 1.8572493754327297, -1.7470993718598038, -15.291556208394468, -5.316119757015258, -3.136986942961812, 12.379999181255698]| 12.1167831420898438|      0.50000000|[1825, 0, 0, 114]                                                          |  | used linear model with 33 points | actual_k=0
      58|[-7.714860585983843, -5.373785718344152, 12.455776627641171, 7.4034661741461605, 21.325472026132047, 14.423849438491743, -13.71989475702867, 2.938305016607046, 10.182462314376608, 2.8481752066873014, -0.2375930272974074, 6.565247539627308, -5.681025797501206, -8.306130250915885, 17.91802340117283, -8.770872955210507, 1.844896481372416, -1.7601385379675776, -15.305281646549702, -5.330531467217952, -3.1520849242806435, 12.388014128431678]| 12.1167774200439453|      1.00000000|[1857, 0, 0, 116]                                                          | | GPS sucess | actual_k=0
      59|[-7.714860585983843, -5.373785718344152, 12.455776627641171, 7.4034661741461605, 21.325472026132047, 14.423849438491743, -13.71989475702867, 2.938305016607046, 10.182462314376608, 2.8481752066873014, -0.2375930272974074, 6.565247539627308, -5.681025797501206, -8.306130250915885, 17.91802340117283, -8.770872955210507, 1.844896481372416, -1.7601385379675776, -15.305281646549702, -5.330531467217952, -3.1520849242806435, 12.388014128431678]| 12.1167774200439453|      0.50000000|[1889, 0, 0, 118]                                                          |  | used linear model with 33 points | actual_k=0
      60|[-7.714860585983843, -5.373785718344152, 12.455776627641171, 7.4034661741461605, 21.325472026132047, 14.423849438491743, -13.71989475702867, 2.938305016607046, 10.182462314376608, 2.8481752066873014, -0.2375930272974074, 6.565247539627308, -5.681025797501206, -8.306130250915885, 17.91802340117283, -8.770872955210507, 1.844896481372416, -1.7601385379675776, -15.305281646549702, -5.330531467217952, -3.1520849242806435, 12.388014128431678]| 12.1167774200439453|      0.25000000|[1921, 0, 0, 120]                                                          |  | used linear model with 33 points | actual_k=0
      61|[-7.655924079474062, -5.575537680648267, 12.64377463934943, 7.330969342729077, 21.449532120488584, 14.392932626593392, -13.77684207027778, 3.010251145809889, 10.253755616256967, 2.661559098865837, -0.1601219647563994, 6.3774085382101475, -5.80085483379662, -8.21607101522386, 17.959091854514554, -8.638932277448475, 1.866712256334722, -1.8811256701592356, -15.30837011570111, -5.360806357581168, -3.1819591633975506, 12.360319193452597]| 12.1167716979980469|      0.50000000|[1953, 0, 0, 122]                                                          | | GPS sucess | actual_k=0
      62|[-7.655924079474062, -5.575537680648267, 12.64377463934943, 7.330969342729077, 21.449532120488584, 14.392932626593392, -13.77684207027778, 3.010251145809889, 10.253755616256967, 2.661559098865837, -0.1601219647563994, 6.3774085382101475, -5.80085483379662, -8.21607101522386, 17.959091854514554, -8.638932277448475, 1.866712256334722, -1.8811256701592356, -15.30837011570111, -5.360806357581168, -3.1819591633975506, 12.360319193452597]| 12.1167716979980469|      0.25000000|[1985, 0, 0, 124]                                                          |  | used linear model with 33 points | actual_k=0
      63|[-7.791093436535448, -5.384232281707227, 12.519424240570515, 7.474644044181332, 21.534478723071516, 14.276482316839974, -13.882784721907228, 2.952031198889017, 10.422008918831125, 2.620003571268171, -0.2436718665994704, 6.138833079683536, -5.70653142221272, -8.11285406909883, 17.959687513881363, -8.625833719968796, 1.8854636838659644, -1.8150218466762453, -15.312556416261941, -5.34300914267078, -3.2043497506529093, 12.426814775913954]| 12.1166868209838867|      0.50000000|[2017, 0, 0, 126]                                                          | | GPS sucess | actual_k=0
      64|[-7.75892818858847, -5.461466967128217, 13.034690480213612, 7.334135660668835, 21.693457542918622, 14.44069978891639, -13.70159758394584, 3.042975854128599, 10.684972601244226, 2.9331418774090707, -0.0574474357999861, 5.986016873466724, -5.4117354322224855, -8.045834144577384, 18.06597316043917, -8.53773133456707, 2.295717000029981, -1.894021678948775, -15.47888931678608, -5.184232561383396, -2.9930039290338755, 12.508249837905169]| 12.1165580749511719|      1.00000000|[2049, 0, 0, 128]                                                          | | GPS sucess | actual_k=0
      65|[-7.75892818858847, -5.461466967128217, 13.034690480213612, 7.334135660668835, 21.693457542918622, 14.44069978891639, -13.70159758394584, 3.042975854128599, 10.684972601244226, 2.9331418774090707, -0.0574474357999861, 5.986016873466724, -5.4117354322224855, -8.045834144577384, 18.06597316043917, -8.53773133456707, 2.295717000029981, -1.894021678948775, -15.47888931678608, -5.184232561383396, -2.9930039290338755, 12.508249837905169]| 12.1165580749511719|      0.50000000|[2081, 0, 0, 130]                                                          |  | used linear model with 33 points | actual_k=0
      66|[-7.75892818858847, -5.461466967128217, 13.034690480213612, 7.334135660668835, 21.693457542918622, 14.44069978891639, -13.70159758394584, 3.042975854128599, 10.684972601244226, 2.9331418774090707, -0.0574474357999861, 5.986016873466724, -5.4117354322224855, -8.045834144577384, 18.06597316043917, -8.53773133456707, 2.295717000029981, -1.894021678948775, -15.47888931678608, -5.184232561383396, -2.9930039290338755, 12.508249837905169]| 12.1165580749511719|      0.25000000|[2113, 0, 0, 132]                                                          |  | used linear model with 33 points | actual_k=0
      67|[-7.752773948479444, -5.4867827305570245, 13.102565269451588, 7.322042787214741, 21.70914462674409, 14.459120557818096, -13.716677085030824, 3.0689309779554605, 10.705208834493533, 2.9505543406121433, -0.037445864174515, 5.971967037963623, -5.439520165324211, -7.991323897615075, 18.056241894722916, -8.557184640318155, 2.2784171188250184, -1.915925860637799, -15.442812443245202, -5.1724068582989275, -3.0192348435521126, 12.524723106995225]| 12.1165275573730469|      0.50000000|[2145, 0, 0, 134]                                                          | | GPS sucess | actual_k=0
      68|[-7.8040291224606335, -5.5142872566357255, 13.172076392453164, 7.36858800589107, 21.63546020258218, 14.458300419442821, -13.652076349128038, 2.9711987245827913, 10.736633591586724, 2.9944254267029464, -0.0858800360001624, 5.918889954882616, -5.4530728021636605, -8.0464047472924, 18.00289644917939, -8.59306164085865, 2.2182089807465672, -1.9543603213969618, -15.394289285410196, -5.179530002176762, -3.0045078629627824, 12.425661565735936]| 12.1163721084594727|      1.00000000|[2177, 0, 0, 136]                                                          | | GPS sucess | actual_k=0
      69|[-7.908061184454709, -5.545057675801218, 13.396070438902825, 7.385082643246278, 21.75475496519357, 14.509834371798206, -13.682889804709703, 2.891380937770009, 10.61148414784111, 2.9637848413549364, -0.065643506590277, 6.068189785080904, -5.296011225320399, -8.035710595548153, 18.133095464319922, -8.599035238847136, 2.095695530064404, -2.0861865582410246, -15.554215878713876, -5.219144869595766, -3.0807888070121408, 12.294687988236547]| 12.1161670684814453|      2.00000000|[2209, 0, 0, 138]                                                          | | GPS sucess | actual_k=0
      70|[-8.122565962839872, -5.684340289793909, 13.086779165547341, 7.59411160252057, 21.463959072716534, 14.874705039255787, -13.407395378220826, 2.6350199300795794, 10.251340367132798, 3.072157537098974, -0.1375370346941054, 5.96087121238088, -5.155979559756815, -8.017803652212024, 17.982779523939826, -8.853413736447692, 2.1144812693819404, -2.2163823100272566, -15.33128458308056, -4.986754734069109, -2.9327795365825295, 12.12842977233231]| 12.1159973144531250|      4.00000000|[2241, 0, 0, 140]                                                          | | GPS sucess | actual_k=0
      71|[-8.122565962839872, -5.684340289793909, 13.086779165547341, 7.59411160252057, 21.463959072716534, 14.874705039255787, -13.407395378220826, 2.6350199300795794, 10.251340367132798, 3.072157537098974, -0.1375370346941054, 5.96087121238088, -5.155979559756815, -8.017803652212024, 17.982779523939826, -8.853413736447692, 2.1144812693819404, -2.2163823100272566, -15.33128458308056, -4.986754734069109, -2.9327795365825295, 12.12842977233231]| 12.1159973144531250|      2.00000000|[2273, 0, 0, 142]                                                          |  | used linear model with 33 points | actual_k=0
      72|[-8.122565962839872, -5.684340289793909, 13.086779165547341, 7.59411160252057, 21.463959072716534, 14.874705039255787, -13.407395378220826, 2.6350199300795794, 10.251340367132798, 3.072157537098974, -0.1375370346941054, 5.96087121238088, -5.155979559756815, -8.017803652212024, 17.982779523939826, -8.853413736447692, 2.1144812693819404, -2.2163823100272566, -15.33128458308056, -4.986754734069109, -2.9327795365825295, 12.12842977233231]| 12.1159973144531250|      1.00000000|[2305, 0, 0, 144]                                                          |  | used linear model with 33 points | actual_k=0
      73|[-8.122565962839872, -5.684340289793909, 13.086779165547341, 7.59411160252057, 21.463959072716534, 14.874705039255787, -13.407395378220826, 2.6350199300795794, 10.251340367132798, 3.072157537098974, -0.1375370346941054, 5.96087121238088, -5.155979559756815, -8.017803652212024, 17.982779523939826, -8.853413736447692, 2.1144812693819404, -2.2163823100272566, -15.33128458308056, -4.986754734069109, -2.9327795365825295, 12.12842977233231]| 12.1159973144531250|      0.50000000|[2337, 0, 0, 146]                                                          |  | used linear model with 33 points | actual_k=0
      74|[-8.161526754964143, -5.769216923974454, 13.164853650610894, 7.69389846525155, 21.511379257775843, 14.85728172241943, -13.439811103511602, 2.6737584974616766, 10.30393821024336, 3.047879436518997, -0.2286794506944716, 6.027643226283544, -5.150378362741321, -7.9894729647785425, 17.905546194524504, -8.88473786227405, 2.1348430244252086, -2.278053708607331, -15.325046353973448, -4.957198964431882, -2.9852549294009805, 12.157336365431547]| 12.1156682968139648|      1.00000000|[2369, 0, 0, 148]                                                          | | GPS sucess | actual_k=0
      75|[-8.191945225466043, -5.814844629727304, 13.104016709607095, 7.690049363765866, 21.420123846270144, 14.75081707566278, -13.583243094850332, 2.5368753876537085, 10.15184585773386, 2.880577856209129, -0.4111902737058699, 5.829923175471777, -5.363307656254619, -8.21761148609221, 17.662198430509306, -9.143294854089618, 1.8610768048092723, -2.567029185825959, -15.629231058992445, -5.276592897251248, -3.319858090020716, 11.80752394720912]| 12.1152381896972656|      2.00000000|[2401, 0, 0, 150]                                                          | | GPS sucess | actual_k=0
      76|[-8.191945225466043, -5.814844629727304, 13.104016709607095, 7.690049363765866, 21.420123846270144, 14.75081707566278, -13.583243094850332, 2.5368753876537085, 10.15184585773386, 2.880577856209129, -0.4111902737058699, 5.829923175471777, -5.363307656254619, -8.21761148609221, 17.662198430509306, -9.143294854089618, 1.8610768048092723, -2.567029185825959, -15.629231058992445, -5.276592897251248, -3.319858090020716, 11.80752394720912]| 12.1152381896972656|      1.00000000|[2433, 0, 0, 152]                                                          |  | used linear model with 33 points | actual_k=0
      77|[-8.191945225466043, -5.814844629727304, 13.104016709607095, 7.690049363765866, 21.420123846270144, 14.75081707566278, -13.583243094850332, 2.5368753876537085, 10.15184585773386, 2.880577856209129, -0.4111902737058699, 5.829923175471777, -5.363307656254619, -8.21761148609221, 17.662198430509306, -9.143294854089618, 1.8610768048092723, -2.567029185825959, -15.629231058992445, -5.276592897251248, -3.319858090020716, 11.80752394720912]| 12.1152381896972656|      0.50000000|[2465, 0, 0, 154]                                                          |  | used linear model with 33 points | actual_k=0
      78|[-8.191945225466043, -5.814844629727304, 13.104016709607095, 7.690049363765866, 21.420123846270144, 14.75081707566278, -13.583243094850332, 2.5368753876537085, 10.15184585773386, 2.880577856209129, -0.4111902737058699, 5.829923175471777, -5.363307656254619, -8.21761148609221, 17.662198430509306, -9.143294854089618, 1.8610768048092723, -2.567029185825959, -15.629231058992445, -5.276592897251248, -3.319858090020716, 11.80752394720912]| 12.1152381896972656|      0.25000000|[2497, 0, 0, 156]                                                          |  | used linear model with 33 points | actual_k=0
      79|[-8.191945225466043, -5.814844629727304, 13.104016709607095, 7.690049363765866, 21.420123846270144, 14.75081707566278, -13.583243094850332, 2.5368753876537085, 10.15184585773386, 2.880577856209129, -0.4111902737058699, 5.829923175471777, -5.363307656254619, -8.21761148609221, 17.662198430509306, -9.143294854089618, 1.8610768048092723, -2.567029185825959, -15.629231058992445, -5.276592897251248, -3.319858090020716, 11.80752394720912]| 12.1152381896972656|      0.12500000|[2529, 0, 0, 158]                                                          |  | used linear model with 33 points | actual_k=0
      80|[-8.191945225466043, -5.814844629727304, 13.104016709607095, 7.690049363765866, 21.420123846270144, 14.75081707566278, -13.583243094850332, 2.5368753876537085, 10.15184585773386, 2.880577856209129, -0.4111902737058699, 5.829923175471777, -5.363307656254619, -8.21761148609221, 17.662198430509306, -9.143294854089618, 1.8610768048092723, -2.567029185825959, -15.629231058992445, -5.276592897251248, -3.319858090020716, 11.80752394720912]| 12.1152381896972656|      0.06250000|[2561, 0, 0, 160]                                                          |  | used linear model with 33 points | actual_k=0
      81|[-8.192059338303807, -5.815015798987588, 13.16640444053337, 7.689764081675094, 21.419781507749576, 14.75041768074152, -13.583699546201387, 2.5363618799019605, 10.151275293552317, 2.8817241162760183, -0.4118749507470056, 5.829181442000845, -5.364106446097139, -8.218467332364526, 17.661285527807195, -9.14315057558997, 1.8600497893057764, -2.568113257875666, -15.630372187355533, -5.277791082044132, -3.321113331243396, 11.806211649556644]| 12.1152200698852539|      0.12500000|[2593, 0, 0, 162]                                                          | | GPS sucess | actual_k=0
      82|[-8.193189612917195, -5.816711210733047, 13.164143891306594, 7.686938395432662, 21.41639068425866, 14.746461720002117, -13.588220644654939, 2.5288781488779932, 10.145623921067454, 2.8755076065426692, -0.418656597728841, 5.821834657304862, -5.372018367575947, -8.226944391557481, 17.668470573436935, -9.152757909279899, 1.8498773188330233, -2.448281636228785, -15.641674932325259, -5.289658964728005, -3.333546350710094, 11.793213492375799]| 12.1152124404907227|      0.25000000|[2625, 0, 0, 164]                                                          | | GPS sucess | actual_k=0
      83|[-8.376361064008961, -5.820358216151362, 13.195571159245446, 7.798797612718772, 21.25707272888394, 14.7702275950287, -13.631998684169957, 2.4611107076052576, 9.980203850776888, 2.6533444359665737, -0.2367488545132801, 5.717801179700473, -5.486319214629475, -8.17380458948901, 17.67181468947092, -9.214661151301698, 1.8603014224208891, -2.3594018497969955, -15.508920412743464, -5.327040360425599, -3.337209368357435, 11.737800600123592]| 12.1149711608886719|      0.50000000|[2657, 0, 0, 166]                                                          | | GPS sucess | actual_k=0
      84|[-8.383359543375263, -5.881872977450257, 13.151392684550956, 7.869600748352241, 21.195418939751107, 14.83644673859817, -13.598137874068925, 2.540888030314818, 9.937613247544505, 2.6511947250692174, -0.1909021538449451, 5.701520403810719, -5.461006969737355, -8.092828274646308, 17.731836622639094, -9.166347503793077, 1.7816528254188597, -2.2939631023909897, -15.43844247260131, -5.299322775681503, -3.3297668003942817, 11.688545281183906]| 12.1149206161499023|      1.00000000|[2689, 0, 0, 168]                                                          | | GPS sucess | actual_k=0
      85|[-8.39588261894096, -5.8946628480625805, 13.165769240120426, 7.8482842982630245, 21.16983919852646, 14.806603708100738, -13.632244191976497, 2.5025184194091707, 9.894980347366072, 2.6042985318927094, -0.2420616362942383, 5.6460976358139305, -5.520693030732218, -8.156777621188667, 17.66362398682395, -9.238823436331586, 2.744625168386847, -2.3749656134750694, -15.523708272958174, -5.388851865311153, -3.4235591867472976, 11.590489613008685]| 12.1146745681762695|      2.00000000|[2721, 0, 0, 170]                                                          | | GPS sucess | actual_k=0
      86|[-8.39588261894096, -5.8946628480625805, 13.165769240120426, 7.8482842982630245, 21.16983919852646, 14.806603708100738, -13.632244191976497, 2.5025184194091707, 9.894980347366072, 2.6042985318927094, -0.2420616362942383, 5.6460976358139305, -5.520693030732218, -8.156777621188667, 17.66362398682395, -9.238823436331586, 2.744625168386847, -2.3749656134750694, -15.523708272958174, -5.388851865311153, -3.4235591867472976, 11.590489613008685]| 12.1146745681762695|      1.00000000|[2753, 0, 0, 172]                                                          |  | used linear model with 33 points | actual_k=0
      87|[-8.440156509495864, -6.004269799537724, 13.238885378697887, 7.883666513196658, 21.230999122199137, 14.55835277659935, -13.54867511978955, 2.412824463332072, 9.886203650967218, 2.5151032133726403, -0.2059533660067245, 5.820954462476948, -5.408152420597617, -8.135796350368764, 17.606755783839617, -9.46356093151553, 2.8258304544724524, -2.3214341008570045, -15.482927397126332, -5.29532024927903, -3.5292679721023887, 11.696446286630817]| 12.1144819259643555|      2.00000000|[2785, 0, 0, 174]                                                          | | GPS sucess | actual_k=0
      88|[-8.440156509495864, -6.004269799537724, 13.238885378697887, 7.883666513196658, 21.230999122199137, 14.55835277659935, -13.54867511978955, 2.412824463332072, 9.886203650967218, 2.5151032133726403, -0.2059533660067245, 5.820954462476948, -5.408152420597617, -8.135796350368764, 17.606755783839617, -9.46356093151553, 2.8258304544724524, -2.3214341008570045, -15.482927397126332, -5.29532024927903, -3.5292679721023887, 11.696446286630817]| 12.1144819259643555|      1.00000000|[2817, 0, 0, 176]                                                          |  | used linear model with 33 points | actual_k=0
      89|[-8.510337193823943, -5.956318451411789, 13.239199742267374, 7.922479068569373, 21.319465408858377, 14.49242957754177, -13.453791431995342, 2.34258970269002, 9.847735446528532, 2.1809930129675195, -0.2957953204168007, 5.844452138953784, -5.398524514923338, -8.112791766354349, 17.469759067578707, -9.36976610882266, 2.867818354163319, -2.333743314957246, -15.513483226532117, -5.169601953704841, -3.3681156986858696, 11.840032177162357]| 12.1143703460693359|      2.00000000|[2849, 0, 0, 178]                                                          | | GPS sucess | actual_k=0
      90|[-8.510337193823943, -5.956318451411789, 13.239199742267374, 7.922479068569373, 21.319465408858377, 14.49242957754177, -13.453791431995342, 2.34258970269002, 9.847735446528532, 2.1809930129675195, -0.2957953204168007, 5.844452138953784, -5.398524514923338, -8.112791766354349, 17.469759067578707, -9.36976610882266, 2.867818354163319, -2.333743314957246, -15.513483226532117, -5.169601953704841, -3.3681156986858696, 11.840032177162357]| 12.1143703460693359|      1.00000000|[2881, 0, 0, 180]                                                          |  | used linear model with 33 points | actual_k=0
      91|[-8.510337193823943, -5.956318451411789, 13.239199742267374, 7.922479068569373, 21.319465408858377, 14.49242957754177, -13.453791431995342, 2.34258970269002, 9.847735446528532, 2.1809930129675195, -0.2957953204168007, 5.844452138953784, -5.398524514923338, -8.112791766354349, 17.469759067578707, -9.36976610882266, 2.867818354163319, -2.333743314957246, -15.513483226532117, -5.169601953704841, -3.3681156986858696, 11.840032177162357]| 12.1143703460693359|      0.50000000|[2913, 0, 0, 182]                                                          |  | used linear model with 33 points | actual_k=0
      92|[-8.553198864079604, -5.922163104958599, 13.308573916146997, 7.9529636853258125, 21.288438926276285, 14.46890781520051, -13.441713968204567, 2.3314176194835454, 9.840849294909276, 2.0783044471172616, -0.374706267262809, 5.8018229826921015, -5.409853157179896, -8.076403898128774, 17.513846525980625, -9.231286279988126, 2.8935377006419003, -2.296087015187368, -15.48240376659669, -5.187058507581241, -3.377594200661406, 11.754485162091441]| 12.1142568588256836|      1.00000000|[2945, 0, 0, 184]                                                          | | GPS sucess | actual_k=0
      93|[-8.556896125992353, -6.381415373034542, 13.499021544645075, 7.9483464287477545, 21.732878546055872, 15.02818731663865, -13.735630134033272, 2.122638612287119, 10.45717085862998, 2.216931842151098, 0.0394978533731773, 5.19270845498977, -5.884266730921809, -7.216559749969747, 17.872839490009937, -9.466546319556073, 2.7284092609770596, -2.6916987185832113, -15.700395193183795, -5.019065871019848, -4.118308452656493, 12.217121364665218]| 12.1138992309570312|      2.00000000|[2977, 0, 0, 186]                                                          | | GPS sucess | actual_k=0
      94|[-9.05452582808357, -6.547481825895375, 13.588943890819792, 8.302427642222028, 21.887825126585085, 14.740835887176218, -13.556421050714562, 1.973609521286562, 10.589685216196813, 2.297800816479139, 0.0754956762539223, 5.112636588477471, -5.796468910353724, -7.210269540024456, 17.583450535370503, -9.260645814370946, 2.496270671952516, -2.403721082722768, -15.387731459224597, -4.939270175178535, -4.2434039989020675, 12.126945423078723]| 12.1129236221313477|      4.00000000|[3009, 0, 0, 188]                                                          | | GPS sucess | actual_k=0
      95|[-9.05452582808357, -6.547481825895375, 13.588943890819792, 8.302427642222028, 21.887825126585085, 14.740835887176218, -13.556421050714562, 1.973609521286562, 10.589685216196813, 2.297800816479139, 0.0754956762539223, 5.112636588477471, -5.796468910353724, -7.210269540024456, 17.583450535370503, -9.260645814370946, 2.496270671952516, -2.403721082722768, -15.387731459224597, -4.939270175178535, -4.2434039989020675, 12.126945423078723]| 12.1129236221313477|      2.00000000|[3041, 0, 0, 190]                                                          |  | used linear model with 33 points | actual_k=0
      96|[-9.297838842590863, -6.064659705705708, 13.977235219965223, 8.38557501899777, 21.78599807136925, 14.849760402721586, -13.603538526134798, 2.054842009441927, 10.461904078372754, 2.191330604138784, -0.0855166007531807, 4.956088684462884, -6.0105550704174675, -7.234142604691442, 17.813161084486637, -9.432629652452306, 2.692188919056207, -2.560712400591001, -15.270439435029402, -5.374970174510963, -4.317062889924273, 11.926811026525684]| 12.1127929687500000|      4.00000000|[3073, 0, 0, 192]                                                          | | GPS sucess | actual_k=0
      97|[-9.297838842590863, -6.064659705705708, 13.977235219965223, 8.38557501899777, 21.78599807136925, 14.849760402721586, -13.603538526134798, 2.054842009441927, 10.461904078372754, 2.191330604138784, -0.0855166007531807, 4.956088684462884, -6.0105550704174675, -7.234142604691442, 17.813161084486637, -9.432629652452306, 2.692188919056207, -2.560712400591001, -15.270439435029402, -5.374970174510963, -4.317062889924273, 11.926811026525684]| 12.1127929687500000|      2.00000000|[3105, 0, 0, 194]                                                          |  | used linear model with 33 points | actual_k=0
      98|[-9.19364916356426, -6.098216122336453, 13.932493332365993, 8.329647660430055, 21.71888523810776, 14.771462102216901, -13.693022301333258, 1.9541727670002729, 10.350049361237325, 2.06829041976016, -0.2197422672761604, 4.81067755069671, -5.891527910309378, -7.401924672944006, 17.634193534089718, -9.62278267009242, 2.4908504341728985, -2.773236352717504, -15.494148869300261, -5.609865061123855, -4.563143258681521, 13.804393218946643]| 12.1127128601074219|      4.00000000|[3137, 0, 0, 196]                                                          | | GPS sucess | actual_k=0
      99|[-9.19364916356426, -6.098216122336453, 13.932493332365993, 8.329647660430055, 21.71888523810776, 14.771462102216901, -13.693022301333258, 1.9541727670002729, 10.350049361237325, 2.06829041976016, -0.2197422672761604, 4.81067755069671, -5.891527910309378, -7.401924672944006, 17.634193534089718, -9.62278267009242, 2.4908504341728985, -2.773236352717504, -15.494148869300261, -5.609865061123855, -4.563143258681521, 13.804393218946643]| 12.1127128601074219|      2.00000000|[3169, 0, 0, 198]                                                          |  | used linear model with 33 points | actual_k=0
     100|[-9.15494950683933, -6.169159343786305, 14.195109400490765, 8.281812273140531, 21.489136899646837, 14.765901346021565, -13.133306791918585, 1.768655962543562, 10.66115085745696, 2.0925014874665067, 0.1245900403009728, 4.788594344594458, -5.859379198926035, -7.562594327551778, 17.529211031331215, -9.519017093014554, 2.5551992286928, -2.5379527991171926, -15.597888235235587, -6.007055661757477, -4.430840974440798, 13.698961058747955]| 12.1125125885009766|      4.00000000|[3201, 0, 0, 200]                                                          | | GPS sucess | actual_k=0
     101|[-9.15494950683933, -6.169159343786305, 14.195109400490765, 8.281812273140531, 21.489136899646837, 14.765901346021565, -13.133306791918585, 1.768655962543562, 10.66115085745696, 2.0925014874665067, 0.1245900403009728, 4.788594344594458, -5.859379198926035, -7.562594327551778, 17.529211031331215, -9.519017093014554, 2.5551992286928, -2.5379527991171926, -15.597888235235587, -6.007055661757477, -4.430840974440798, 13.698961058747955]| 12.1125125885009766|      2.00000000|[3233, 0, 0, 202]                                                          |  | used linear model with 33 points | actual_k=0
     102|[-9.255378579815442, -6.3430753111315425, 14.398586127499584, 8.375566095288377, 21.509376608591992, 15.00874907177058, -12.982518976466963, 1.7749863176140934, 10.581616773852147, 2.3063448480097577, 0.0524883355246857, 4.765020005368569, -5.738915365713183, -7.3532073082751594, 17.086556153430138, -9.980085156988935, 2.397323973942548, -2.70039227954112, -15.404242042684928, -6.089412338216789, -4.866569822421297, 13.829995716107078]| 12.1124677658081055|      4.00000000|[3265, 0, 0, 204]                                                          | | GPS sucess | actual_k=0
