k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0512020327150822, -0.3284987807273865, 0.1747747957706451, 0.4842114746570587, 0.3365215063095093, 0.2501654624938965, 0.1724041551351547, 0.245895192027092, -0.0109115429222584, 0.1118864566087723, 0.0263772290199995, -0.1730238348245621, 0.059964794665575, 0.1842759251594543, -0.1574073135852814, -0.1547022312879562, -0.2951728701591492, 0.0426227189600468, -0.3072008490562439, -0.0202190857380629, 0.2125610560178757, -0.0013137486530468]| 14.1178884506225586|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
      52|[-75.85099573805928, -9.33507177978754, -17.91240645572543, 66.3129268065095, 0.9952593743801117, -18.861854653805494, 11.994834907352924, 31.40652561560273, -22.59755924716592, -29.505398720502853, 13.635697720572352, -2.6583521594293416, -14.558058228343725, -17.77927906392142, 1.0832257457077503, -28.741784647107124, -32.107004201970994, 55.80397137533873, -2.816958539187908, -0.8490639645606279, -10.98106200248003, 17.177486491505988]| 11.9583692550659180|     16.00000000|[2913, 416, 0, 52]                                                         | | GPS sucess | actual_k=8
      53|[-75.85099573805928, -9.33507177978754, -17.91240645572543, 66.3129268065095, 0.9952593743801117, -18.861854653805494, 11.994834907352924, 31.40652561560273, -22.59755924716592, -29.505398720502853, 13.635697720572352, -2.6583521594293416, -14.558058228343725, -17.77927906392142, 1.0832257457077503, -28.741784647107124, -32.107004201970994, 55.80397137533873, -2.816958539187908, -0.8490639645606279, -10.98106200248003, 17.177486491505988]| 11.9583692550659180|      8.00000000|[2969, 424, 0, 53]                                                         |  | used linear model with 65 points | actual_k=8
      54|[-76.84948088601232, -10.333599425852299, -15.391401778906584, 66.8382073417306, 0.5971570014953613, -18.002040963619947, 9.6273408010602, 31.586607459932566, -22.748032573610544, -34.154114216566086, 11.737638114020228, -1.849483393598348, -14.984465148299932, -20.38566620228812, 0.2806200571358204, -26.291238620877266, -33.481067216955125, 57.73026367556304, -3.844765894114971, -0.8423120765946805, -11.243619717657566, 18.790193152730353]| 11.9582595825195312|     16.00000000|[3025, 432, 0, 54]                                                         | | GPS sucess | actual_k=8
      55|[-76.84948088601232, -10.333599425852299, -15.391401778906584, 66.8382073417306, 0.5971570014953613, -18.002040963619947, 9.6273408010602, 31.586607459932566, -22.748032573610544, -34.154114216566086, 11.737638114020228, -1.849483393598348, -14.984465148299932, -20.38566620228812, 0.2806200571358204, -26.291238620877266, -33.481067216955125, 57.73026367556304, -3.844765894114971, -0.8423120765946805, -11.243619717657566, 18.790193152730353]| 11.9582595825195312|      8.00000000|[3081, 440, 0, 55]                                                         |  | used linear model with 65 points | actual_k=8
      56|[-80.84688164666295, -9.499074973165989, -16.65834356471896, 69.8787859454751, 0.4277623146772385, -18.76606772467494, 9.684552811086178, 34.64235711470246, -22.137767557054758, -36.148340314626694, 8.815398333594203, -0.7211579312570393, -14.327742364257574, -20.208473946433514, 1.2620536275207996, -25.95707343518734, -34.186697757802904, 59.643856967799366, -5.526681415736675, -0.903198519255966, -12.636426366865635, 17.41576941043604]| 11.9527807235717773|     16.00000000|[3137, 448, 0, 56]                                                         | | GPS sucess | actual_k=8
      57|[-80.84688164666295, -9.499074973165989, -16.65834356471896, 69.8787859454751, 0.4277623146772385, -18.76606772467494, 9.684552811086178, 34.64235711470246, -22.137767557054758, -36.148340314626694, 8.815398333594203, -0.7211579312570393, -14.327742364257574, -20.208473946433514, 1.2620536275207996, -25.95707343518734, -34.186697757802904, 59.643856967799366, -5.526681415736675, -0.903198519255966, -12.636426366865635, 17.41576941043604]| 11.9527807235717773|      8.00000000|[3193, 456, 0, 57]                                                         |  | used linear model with 65 points | actual_k=8
      58|[-81.06037836149335, -9.559393405914307, -17.065201085060835, 70.39446447044611, 3.5034957379102707, -19.684010963886976, 9.734237182885408, 36.84831977263093, -21.017951492220163, -34.2237922847271, 7.500930307433009, 1.2962170611135662, -16.10201945528388, -18.37171199498698, -1.1585677675902843, -24.543222412467003, -37.09230736549944, 57.71784433256835, -5.245945326983929, -0.8878974295221269, -10.429728426039219, 14.943616938893683]| 11.9505624771118164|     16.00000000|[3249, 464, 0, 58]                                                         | | GPS sucess | actual_k=8
      59|[-81.06037836149335, -9.559393405914307, -17.065201085060835, 70.39446447044611, 3.5034957379102707, -19.684010963886976, 9.734237182885408, 36.84831977263093, -21.017951492220163, -34.2237922847271, 7.500930307433009, 1.2962170611135662, -16.10201945528388, -18.37171199498698, -1.1585677675902843, -24.543222412467003, -37.09230736549944, 57.71784433256835, -5.245945326983929, -0.8878974295221269, -10.429728426039219, 14.943616938893683]| 11.9505624771118164|      8.00000000|[3305, 472, 0, 59]                                                         |  | used linear model with 65 points | actual_k=8
      60|[-80.67529200389981, -10.829784989356995, -15.447715800255537, 69.77896253019571, 0.8799040764570236, -19.09699897095561, 10.509709525853395, 40.537726167589426, -22.229307893663645, -31.095095604658127, 7.339755637571216, 2.6161237726919353, -17.79235079512, -18.40537080122158, -2.9495425038039684, -27.654767259955406, -36.59522003587335, 56.48610624205321, -3.9738103076815605, 0.1246555470861495, -8.860266603529453, 16.412909937207587]| 11.9458436965942383|     16.00000000|[3361, 480, 0, 60]                                                         | | GPS sucess | actual_k=8
      61|[-83.56020997837186, -15.971418023109436, -14.163059990853071, 72.33490125089884, 2.398559495806694, -21.95116738602519, 6.895577598363161, 37.18635368719697, -29.23749041929841, -33.454569071531296, 13.24623261205852, 0.1087885866872966, -17.05267247185111, -16.511308282148093, -2.0957636050879955, -27.529504388570786, -39.89005608018488, 49.81298860441893, -3.6519252881407738, -3.9995343065820634, -6.689274229109287, 17.01713956624735]| 11.9448947906494141|     32.00000000|[3417, 488, 0, 61]                                                         | | GPS sucess | actual_k=8
      62|[-83.56020997837186, -15.971418023109436, -14.163059990853071, 72.33490125089884, 2.398559495806694, -21.95116738602519, 6.895577598363161, 37.18635368719697, -29.23749041929841, -33.454569071531296, 13.24623261205852, 0.1087885866872966, -17.05267247185111, -16.511308282148093, -2.0957636050879955, -27.529504388570786, -39.89005608018488, 49.81298860441893, -3.6519252881407738, -3.9995343065820634, -6.689274229109287, 17.01713956624735]| 11.9448947906494141|     16.00000000|[3473, 496, 0, 62]                                                         |  | used linear model with 65 points | actual_k=8
      63|[-84.3573794849217, -19.55694329738617, -12.399240415543318, 72.78059250861406, 1.9255354553461075, -24.261586468666792, 6.694035727530718, 38.02196592465043, -31.579663518816233, -37.71143648028374, 5.725765330716968, 5.065182305406779, -15.142302121967077, -16.489964942913502, 1.2988572902977467, -27.221762359142303, -32.492370075546205, 53.11794027220458, -4.231996439397335, 2.0289004468359053, -8.08844605833292, 14.081938398187049]| 11.9323043823242188|     32.00000000|[3529, 504, 0, 63]                                                         | | GPS sucess | actual_k=8
      64|[-84.3573794849217, -19.55694329738617, -12.399240415543318, 72.78059250861406, 1.9255354553461075, -24.261586468666792, 6.694035727530718, 38.02196592465043, -31.579663518816233, -37.71143648028374, 5.725765330716968, 5.065182305406779, -15.142302121967077, -16.489964942913502, 1.2988572902977467, -27.221762359142303, -32.492370075546205, 53.11794027220458, -4.231996439397335, 2.0289004468359053, -8.08844605833292, 14.081938398187049]| 11.9323043823242188|     16.00000000|[3585, 512, 0, 64]                                                         |  | used linear model with 65 points | actual_k=8
      65|[-87.12886433675885, -22.300342917442322, -16.950739305466413, 75.99892670661211, -1.1781258434057236, -18.54746465012431, 8.215263087302446, 36.646282617002726, -24.01648974791169, -33.21695253252983, 2.787883622571826, 2.9143234263174236, -10.389375772327185, -13.980031948070973, 4.012627441436052, -27.87472754716873, -31.84905332978815, 52.08438297640532, -5.44949259608984, 4.104945244733244, -11.576880611479282, 10.026765954797156]| 11.9291467666625977|     32.00000000|[3641, 520, 0, 65]                                                         | | GPS sucess | actual_k=8
      66|[-87.12886433675885, -22.300342917442322, -16.950739305466413, 75.99892670661211, -1.1781258434057236, -18.54746465012431, 8.215263087302446, 36.646282617002726, -24.01648974791169, -33.21695253252983, 2.787883622571826, 2.9143234263174236, -10.389375772327185, -13.980031948070973, 4.012627441436052, -27.87472754716873, -31.84905332978815, 52.08438297640532, -5.44949259608984, 4.104945244733244, -11.576880611479282, 10.026765954797156]| 11.9291467666625977|     16.00000000|[3697, 528, 0, 66]                                                         |  | used linear model with 65 points | actual_k=8
      67|[-89.45348434522748, -27.67380940914154, -19.83919421955943, 78.4148603156209, -0.4421706050634384, -17.665971856564283, 7.656904358416796, 40.37192219868302, -27.606428865343332, -27.146609038114548, -2.6595641542226076, 9.092152691911906, -15.019746389240026, -12.816049199085683, 4.988188166171312, -23.3689826130867, -32.734533733688295, 53.8015714539215, -3.2257203087210655, 5.427875103894621, -7.907495178282261, 7.474678409402259]| 11.9194002151489258|     32.00000000|[3753, 536, 0, 67]                                                         | | GPS sucess | actual_k=8
      68|[-89.45348434522748, -27.67380940914154, -19.83919421955943, 78.4148603156209, -0.4421706050634384, -17.665971856564283, 7.656904358416796, 40.37192219868302, -27.606428865343332, -27.146609038114548, -2.6595641542226076, 9.092152691911906, -15.019746389240026, -12.816049199085683, 4.988188166171312, -23.3689826130867, -32.734533733688295, 53.8015714539215, -3.2257203087210655, 5.427875103894621, -7.907495178282261, 7.474678409402259]| 11.9194002151489258|     16.00000000|[3809, 544, 0, 68]                                                         |  | used linear model with 65 points | actual_k=8
      69|[-92.47277312353253, -31.44046151638031, -11.693568151444197, 79.76300043612719, 2.070601001381874, -20.135127406567335, 8.731723684817553, 37.7874075807631, -26.882850531488657, -28.3155674636364, -1.5273732114583254, 9.471800215076655, -17.713480081409216, -17.16420517442748, 7.078387875109911, -24.361630260944366, -34.07351452764124, 53.37679102551192, -3.2211296507157385, 6.882539334241301, -14.709992565214634, 15.16138972074259]| 11.9043512344360352|     32.00000000|[3865, 552, 0, 69]                                                         | | GPS sucess | actual_k=8
      70|[-101.35323863103986, -33.89039146900177, -7.077089708298445, 86.3015002682805, 2.6013944894075394, -24.909320693463087, 12.064353127032518, 43.029703322798014, -36.353877905756235, -25.31196019053459, -11.612143414095044, 17.0276964972727, -16.924473609775305, -19.188057284336537, 9.681196589022875, -32.942473232746124, -28.4208141034469, 36.86375048290938, 2.2100651315413415, -0.3044800139032304, -6.600587047636509, 19.545601737801917]| 11.8975925445556641|     64.00000000|[3921, 560, 0, 70]                                                         | | GPS sucess | actual_k=8
      71|[-117.97542910650373, -57.82829773426056, -1.2456001453101635, 99.54145235568285, 2.647462137043476, -38.997556548565626, 42.151223320513964, 27.976687613874674, -41.122514609247446, -0.8165702521800995, -14.523406641557813, 15.093225366901606, -19.15438660606742, -22.46692905901, -0.325554471462965, -25.367461025714874, -29.7689985698089, 14.318269754759967, 20.659875159617513, 2.902488532010466, -12.742056049406528, 18.955744397942908]| 11.8329477310180664|    128.00000000|[3977, 568, 0, 71]                                                         | | GPS sucess | actual_k=8
      72|[-137.4966903217137, -99.1788569688797, -1.5678337626159191, 117.62131113559008, 30.467200525105, -19.344663482159376, 27.779690880328417, -29.385758217424154, -49.13002288714051, 12.663993865251541, -35.906669275835156, 33.13629711372778, -17.850641455501318, -66.63031635759398, 27.454585451632738, -32.80108481645584, -49.260354465804994, -0.3911809669807553, 58.18264508759603, -52.58954638009891, -9.566214717924595, -1.2300523397279903]| 11.7663259506225586|    256.00000000|[4033, 576, 0, 72]                                                         | | GPS sucess | actual_k=8
      73|[-137.4966903217137, -99.1788569688797, -1.5678337626159191, 117.62131113559008, 30.467200525105, -19.344663482159376, 27.779690880328417, -29.385758217424154, -49.13002288714051, 12.663993865251541, -35.906669275835156, 33.13629711372778, -17.850641455501318, -66.63031635759398, 27.454585451632738, -32.80108481645584, -49.260354465804994, -0.3911809669807553, 58.18264508759603, -52.58954638009891, -9.566214717924595, -1.2300523397279903]| 11.7663259506225586|    128.00000000|[4089, 584, 0, 73]                                                         |  | used linear model with 65 points | actual_k=8
      74|[-137.4966903217137, -99.1788569688797, -1.5678337626159191, 117.62131113559008, 30.467200525105, -19.344663482159376, 27.779690880328417, -29.385758217424154, -49.13002288714051, 12.663993865251541, -35.906669275835156, 33.13629711372778, -17.850641455501318, -66.63031635759398, 27.454585451632738, -32.80108481645584, -49.260354465804994, -0.3911809669807553, 58.18264508759603, -52.58954638009891, -9.566214717924595, -1.2300523397279903]| 11.7663259506225586|     64.00000000|[4145, 592, 0, 74]                                                         |  | used linear model with 65 points | actual_k=8
      75|[-152.13139491155744, -99.19958646222949, -16.214503150433302, 131.50239748507738, 21.917932756245136, -5.2351578287780285, 56.921887535601854, -39.79742222651839, -23.402928236871958, 15.534411936998367, -59.02316822297871, 29.162545568775386, -19.825089063495398, -60.043354134541005, 38.34450663998723, -49.46056777238846, -37.6511368220672, 11.479599977843463, 61.416564708109945, -36.606690583284944, -11.189286269247532, 4.8396822336362675]| 11.7539606094360352|    128.00000000|[4201, 600, 0, 75]                                                         | | GPS sucess | actual_k=8
      76|[-152.13139491155744, -99.19958646222949, -16.214503150433302, 131.50239748507738, 21.917932756245136, -5.2351578287780285, 56.921887535601854, -39.79742222651839, -23.402928236871958, 15.534411936998367, -59.02316822297871, 29.162545568775386, -19.825089063495398, -60.043354134541005, 38.34450663998723, -49.46056777238846, -37.6511368220672, 11.479599977843463, 61.416564708109945, -36.606690583284944, -11.189286269247532, 4.8396822336362675]| 11.7539606094360352|     64.00000000|[4257, 608, 0, 76]                                                         |  | used linear model with 65 points | actual_k=8
      77|[-152.13139491155744, -99.19958646222949, -16.214503150433302, 131.50239748507738, 21.917932756245136, -5.2351578287780285, 56.921887535601854, -39.79742222651839, -23.402928236871958, 15.534411936998367, -59.02316822297871, 29.162545568775386, -19.825089063495398, -60.043354134541005, 38.34450663998723, -49.46056777238846, -37.6511368220672, 11.479599977843463, 61.416564708109945, -36.606690583284944, -11.189286269247532, 4.8396822336362675]| 11.7539606094360352|     32.00000000|[4313, 616, 0, 77]                                                         |  | used linear model with 65 points | actual_k=8
      78|[-155.81543259695172, -106.61880357190967, -17.130583804100752, 135.450787730515, 24.81156039983034, -5.223231017589569, 61.00606121495366, -33.88504773005843, -26.29471719637513, 16.741792112588882, -47.92021049745381, 13.229877836536616, -10.047485914081335, -49.715104203205556, 37.764132995158434, -51.426505863666534, -26.132562107406557, 22.85762121807784, 65.80885291611776, -37.823248443659395, -9.633731164038181, 4.399753165547736]| 11.7164726257324219|     64.00000000|[4369, 624, 0, 78]                                                         | | GPS sucess | actual_k=8
      79|[-155.81543259695172, -106.61880357190967, -17.130583804100752, 135.450787730515, 24.81156039983034, -5.223231017589569, 61.00606121495366, -33.88504773005843, -26.29471719637513, 16.741792112588882, -47.92021049745381, 13.229877836536616, -10.047485914081335, -49.715104203205556, 37.764132995158434, -51.426505863666534, -26.132562107406557, 22.85762121807784, 65.80885291611776, -37.823248443659395, -9.633731164038181, 4.399753165547736]| 11.7164726257324219|     32.00000000|[4425, 632, 0, 79]                                                         |  | used linear model with 65 points | actual_k=8
      80|[-155.81543259695172, -106.61880357190967, -17.130583804100752, 135.450787730515, 24.81156039983034, -5.223231017589569, 61.00606121495366, -33.88504773005843, -26.29471719637513, 16.741792112588882, -47.92021049745381, 13.229877836536616, -10.047485914081335, -49.715104203205556, 37.764132995158434, -51.426505863666534, -26.132562107406557, 22.85762121807784, 65.80885291611776, -37.823248443659395, -9.633731164038181, 4.399753165547736]| 11.7164726257324219|     16.00000000|[4481, 640, 0, 80]                                                         |  | used linear model with 65 points | actual_k=8
      81|[-155.32797508314252, -106.19565946981311, -16.953788604587317, 134.88443834334612, 23.257360942661762, -9.842130362987518, 60.542129684239626, -37.57690745219588, -27.615665081888437, 16.530780389904976, -49.7084403205663, 13.51502103311941, -16.933628167957067, -44.51415644166991, 48.57839919999242, -51.57405957579613, -26.28131281491369, 22.791914808563888, 65.91039208834991, -42.13146739965305, -8.19517246633768, 3.720000636880286]| 11.7153911590576172|     32.00000000|[4537, 648, 0, 81]                                                         | | GPS sucess | actual_k=8
      82|[-155.32797508314252, -106.19565946981311, -16.953788604587317, 134.88443834334612, 23.257360942661762, -9.842130362987518, 60.542129684239626, -37.57690745219588, -27.615665081888437, 16.530780389904976, -49.7084403205663, 13.51502103311941, -16.933628167957067, -44.51415644166991, 48.57839919999242, -51.57405957579613, -26.28131281491369, 22.791914808563888, 65.91039208834991, -42.13146739965305, -8.19517246633768, 3.720000636880286]| 11.7153911590576172|     16.00000000|[4593, 656, 0, 82]                                                         |  | used linear model with 65 points | actual_k=8
      83|[-155.32797508314252, -106.19565946981311, -16.953788604587317, 134.88443834334612, 23.257360942661762, -9.842130362987518, 60.542129684239626, -37.57690745219588, -27.615665081888437, 16.530780389904976, -49.7084403205663, 13.51502103311941, -16.933628167957067, -44.51415644166991, 48.57839919999242, -51.57405957579613, -26.28131281491369, 22.791914808563888, 65.91039208834991, -42.13146739965305, -8.19517246633768, 3.720000636880286]| 11.7153911590576172|      8.00000000|[4649, 664, 0, 83]                                                         |  | used linear model with 65 points | actual_k=8
      84|[-155.32797508314252, -106.19565946981311, -16.953788604587317, 134.88443834334612, 23.257360942661762, -9.842130362987518, 60.542129684239626, -37.57690745219588, -27.615665081888437, 16.530780389904976, -49.7084403205663, 13.51502103311941, -16.933628167957067, -44.51415644166991, 48.57839919999242, -51.57405957579613, -26.28131281491369, 22.791914808563888, 65.91039208834991, -42.13146739965305, -8.19517246633768, 3.720000636880286]| 11.7153911590576172|      4.00000000|[4705, 672, 0, 84]                                                         |  | used linear model with 65 points | actual_k=8
      85|[-156.31486831977963, -108.19803197309375, -17.656806256622076, 136.007010884583, 23.975427396595478, -9.250481367111206, 60.1744046099484, -38.54786920174956, -27.998594883829355, 17.33184565603733, -49.410710917785764, 14.254807479213923, -17.681520726531744, -45.27702502487227, 49.2875241227448, -52.98747929930687, -26.064580000005662, 23.60095607023686, 64.87665323680267, -41.93886519735679, -7.621799506247044, 3.3789645853685215]| 11.7129621505737305|      8.00000000|[4761, 680, 0, 85]                                                         | | GPS sucess | actual_k=8
      86|[-156.31486831977963, -108.19803197309375, -17.656806256622076, 136.007010884583, 23.975427396595478, -9.250481367111206, 60.1744046099484, -38.54786920174956, -27.998594883829355, 17.33184565603733, -49.410710917785764, 14.254807479213923, -17.681520726531744, -45.27702502487227, 49.2875241227448, -52.98747929930687, -26.064580000005662, 23.60095607023686, 64.87665323680267, -41.93886519735679, -7.621799506247044, 3.3789645853685215]| 11.7129621505737305|      4.00000000|[4817, 688, 0, 86]                                                         |  | used linear model with 65 points | actual_k=8
      87|[-157.30000155046582, -109.02088506147265, -15.992366578429937, 136.42606265097857, 24.697094209492207, -9.912130892276764, 60.65783413127065, -39.70192861184478, -26.451266650110483, 17.228160746395588, -50.042308973148465, 15.676618463825434, -18.074352648109198, -45.48043372808024, 48.89406071975827, -52.550657361745834, -26.052237858995795, 24.018036442808807, 64.4052350348793, -43.128298295196146, -6.979136861860752, 4.515386742656119]| 11.7097520828247070|      8.00000000|[4873, 696, 0, 87]                                                         | | GPS sucess | actual_k=8
      88|[-157.30000155046582, -109.02088506147265, -15.992366578429937, 136.42606265097857, 24.697094209492207, -9.912130892276764, 60.65783413127065, -39.70192861184478, -26.451266650110483, 17.228160746395588, -50.042308973148465, 15.676618463825434, -18.074352648109198, -45.48043372808024, 48.89406071975827, -52.550657361745834, -26.052237858995795, 24.018036442808807, 64.4052350348793, -43.128298295196146, -6.979136861860752, 4.515386742656119]| 11.7097520828247070|      4.00000000|[4929, 704, 0, 88]                                                         |  | used linear model with 65 points | actual_k=8
      89|[-158.3732827194035, -109.5337379090488, -16.707870092242956, 137.5895792916417, 24.258804865181446, -11.894139587879181, 61.31075890734792, -40.59327792748809, -27.173515919595957, 15.977110750973225, -49.73008890636265, 14.720063097309321, -18.14276411011815, -45.35543122468516, 47.88738166168332, -52.474634021520615, -25.25896709226072, 25.007897871546447, 64.00166691606864, -43.15654456382617, -5.768211640417576, 4.50063222006429]| 11.7096920013427734|      8.00000000|[4985, 712, 0, 89]                                                         | | GPS sucess | actual_k=8
      90|[-159.6244453676045, -110.10777778550982, -10.519133653491735, 137.50228229165077, 25.7419551089406, -11.412547945976257, 61.932543117552996, -39.44862734898925, -26.154446724802256, 14.942701943218708, -50.71648718602955, 14.919902778696269, -19.991248030215502, -45.558581720571965, 48.25563012436032, -53.34580245614052, -25.574905326589942, 25.05133872013539, 61.51992977922782, -40.8251267648302, -6.213150568306446, 3.9527667100774124]| 11.7040109634399414|     16.00000000|[5041, 720, 0, 90]                                                         | | GPS sucess | actual_k=8
      91|[-162.9013668783009, -109.28193957731128, -5.299107160419226, 138.93411913514137, 22.37983161956072, -10.302900314331055, 58.63879783824086, -40.55590808019042, -27.06342476978898, 17.84708846360445, -51.715702848508954, 10.513901210855693, -28.079522985965014, -40.04204739211127, 43.888959515839815, -53.31397783011198, -28.309963872656226, 21.08654336910695, 61.83371276920661, -40.59082975750789, -1.8487382605671883, 2.0356935794698074]| 11.6977176666259766|     32.00000000|[5097, 728, 0, 91]                                                         | | GPS sucess | actual_k=8
      92|[-162.9013668783009, -109.28193957731128, -5.299107160419226, 138.93411913514137, 22.37983161956072, -10.302900314331055, 58.63879783824086, -40.55590808019042, -27.06342476978898, 17.84708846360445, -51.715702848508954, 10.513901210855693, -28.079522985965014, -40.04204739211127, 43.888959515839815, -53.31397783011198, -28.309963872656226, 21.08654336910695, 61.83371276920661, -40.59082975750789, -1.8487382605671883, 2.0356935794698074]| 11.6977176666259766|     16.00000000|[5153, 736, 0, 92]                                                         |  | used linear model with 65 points | actual_k=8
      93|[-162.9013668783009, -109.28193957731128, -5.299107160419226, 138.93411913514137, 22.37983161956072, -10.302900314331055, 58.63879783824086, -40.55590808019042, -27.06342476978898, 17.84708846360445, -51.715702848508954, 10.513901210855693, -28.079522985965014, -40.04204739211127, 43.888959515839815, -53.31397783011198, -28.309963872656226, 21.08654336910695, 61.83371276920661, -40.59082975750789, -1.8487382605671883, 2.0356935794698074]| 11.6977176666259766|      8.00000000|[5209, 744, 0, 93]                                                         |  | used linear model with 65 points | actual_k=8
      94|[-163.0650009252131, -113.00412971898913, -5.613480981439352, 139.45073559880257, 21.90836025029421, -11.780804991722107, 55.69417031481862, -39.23447346314788, -25.8337942995131, 18.98276198655367, -53.688215332105756, 7.625065780710429, -28.95578994229436, -38.23241819022223, 42.00816594436765, -51.97416328638792, -29.201562395319343, 19.052823591046035, 61.9104554108344, -42.731861976440996, -0.2212783768773079, 1.4468035633908585]| 11.6923418045043945|     16.00000000|[5265, 752, 0, 94]                                                         | | GPS sucess | actual_k=8
      95|[-167.1510867215693, -111.29766745492816, -5.12131780013442, 142.40990045666695, 18.485605962574482, -10.433410048484802, 52.411528427153826, -39.63888433203101, -28.400806847959757, 16.343928463757038, -58.30302961356938, 7.3498753677122295, -32.80020369961858, -46.2731410372071, 38.31538378074765, -55.63229560106993, -25.397415390238166, 14.823807287029922, 58.69318408286199, -46.41653981572017, 0.1507843360304832, -0.816862351144664]| 11.6853065490722656|     32.00000000|[5321, 760, 0, 95]                                                         | | GPS sucess | actual_k=8
      96|[-175.18908110633492, -114.25209755823016, -11.951583798974752, 150.2198636829853, 2.3555858209729195, -10.239093378186226, 57.36349328234792, -31.851189401000738, -29.207032922655344, 23.039136059582233, -58.875344233587384, -5.852532469201833, -28.57954492047429, -49.84161652205512, 41.13073097541928, -59.66142939776182, -22.774629583582282, 7.770021962933242, 58.578941313084215, -38.221727994736284, -9.706131137907505, 0.5438337262021378]| 11.6676197052001953|     64.00000000|[5377, 768, 0, 96]                                                         | | GPS sucess | actual_k=8
      97|[-175.48854828253388, -138.38938469812274, -22.635664876550436, 154.0041530430317, 3.065774865448475, -20.76831491291523, 52.709478694945574, -30.101805832237005, -35.70040727034211, -6.815667025744915, -54.4982380438596, -8.454372488427907, -41.13515939190984, -62.85250366805121, 52.0808747895062, -42.72292994707823, -10.429881086573005, 11.39395050983876, 55.501180139835924, -3.7649675882421434, -23.608188785612583, 0.2965998585568741]| 11.6580982208251953|    128.00000000|[5433, 776, 0, 97]                                                         | | GPS sucess | actual_k=8
      98|[-175.48854828253388, -138.38938469812274, -22.635664876550436, 154.0041530430317, 3.065774865448475, -20.76831491291523, 52.709478694945574, -30.101805832237005, -35.70040727034211, -6.815667025744915, -54.4982380438596, -8.454372488427907, -41.13515939190984, -62.85250366805121, 52.0808747895062, -42.72292994707823, -10.429881086573005, 11.39395050983876, 55.501180139835924, -3.7649675882421434, -23.608188785612583, 0.2965998585568741]| 11.6580982208251953|     64.00000000|[5489, 784, 0, 98]                                                         |  | used linear model with 65 points | actual_k=8
      99|[-175.48854828253388, -138.38938469812274, -22.635664876550436, 154.0041530430317, 3.065774865448475, -20.76831491291523, 52.709478694945574, -30.101805832237005, -35.70040727034211, -6.815667025744915, -54.4982380438596, -8.454372488427907, -41.13515939190984, -62.85250366805121, 52.0808747895062, -42.72292994707823, -10.429881086573005, 11.39395050983876, 55.501180139835924, -3.7649675882421434, -23.608188785612583, 0.2965998585568741]| 11.6580982208251953|     32.00000000|[5545, 792, 0, 99]                                                         |  | used linear model with 65 points | actual_k=8
     100|[-175.48854828253388, -138.38938469812274, -22.635664876550436, 154.0041530430317, 3.065774865448475, -20.76831491291523, 52.709478694945574, -30.101805832237005, -35.70040727034211, -6.815667025744915, -54.4982380438596, -8.454372488427907, -41.13515939190984, -62.85250366805121, 52.0808747895062, -42.72292994707823, -10.429881086573005, 11.39395050983876, 55.501180139835924, -3.7649675882421434, -23.608188785612583, 0.2965998585568741]| 11.6580982208251953|     16.00000000|[5601, 800, 0, 100]                                                        |  | used linear model with 65 points | actual_k=8
     101|[-177.95311260595918, -139.7105109207332, -13.269671376794577, 154.45873793959618, 2.8939935490489006, -24.78413923084736, 55.43224223330617, -27.383263494819403, -35.51438902691007, -8.540592305362225, -55.2096912432462, -3.1445146431215107, -45.70936479046941, -68.60488451598212, 52.087122921366245, -44.9655969068408, -8.76005863212049, 14.198672818951309, 52.17575046187267, -6.746136335190386, -26.12178961187601, 1.5691540177213028]| 11.6568880081176758|     32.00000000|[5657, 808, 0, 101]                                                        | | GPS sucess | actual_k=8
     102|[-186.3586435355246, -141.74826712533832, -4.734179433435202, 159.3350449502468, -6.6909301951527596, -16.32838113605976, 50.238159496337175, -17.35315218195319, -31.969208229333162, -27.489538304507732, -51.22175355441868, 3.170656598638743, -45.39080323651433, -65.51529015181586, 52.71035582246259, -35.13263677805662, -9.653962781652808, 14.75210057478398, 48.51250502234325, -5.3407957828603685, -24.360966958105564, 4.374626153265126]| 11.6303367614746094|     64.00000000|[5713, 816, 0, 102]                                                        | | GPS sucess | actual_k=8
     103|[-186.3586435355246, -141.74826712533832, -4.734179433435202, 159.3350449502468, -6.6909301951527596, -16.32838113605976, 50.238159496337175, -17.35315218195319, -31.969208229333162, -27.489538304507732, -51.22175355441868, 3.170656598638743, -45.39080323651433, -65.51529015181586, 52.71035582246259, -35.13263677805662, -9.653962781652808, 14.75210057478398, 48.51250502234325, -5.3407957828603685, -24.360966958105564, 4.374626153265126]| 11.6303367614746094|     32.00000000|[5769, 824, 0, 103]                                                        |  | used linear model with 65 points | actual_k=8
