k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5297537446022034, -0.5147993564605713, 0.8166011571884155, 0.7168465852737427, -0.6622290015220642, 0.0649338066577911, -0.0863582566380501, -0.0438747219741344, 0.1581420749425888, -0.3510330617427826, -0.0635972321033478, 0.0335466153919697, -0.479004830121994, 0.476275771856308, -0.0183974374085665, 0.1481466591358185, -0.5220696926116943, -0.7313030362129211, 0.3492020666599274, -0.3538467884063721, -0.3181888461112976, -0.1837440878152847]| 13.1992721557617188|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
      51|[-20.431030478328466, -18.07553550740704, 11.842494528740644, 18.426261976361275, 3.243575984146446, -13.423169687390327, -9.288121901452541, 8.701591093325987, 10.171790342777967, -1.9383596777915955, -13.02109495550394, 9.411952510476112, 2.1893024034798145, -15.904788583517075, -21.041788013651967, 7.714315719902515, 16.144137220457196, -6.930952075868845, -6.568725943565369, -1.0670737887267023, -3.892615243792534, 10.38006173633039]| 12.0805654525756836|     32.00000000|[3147, 210, 0, 74]                                                         | | GPS sucess | actual_k=4
      52|[-20.431030478328466, -18.07553550740704, 11.842494528740644, 18.426261976361275, 3.243575984146446, -13.423169687390327, -9.288121901452541, 8.701591093325987, 10.171790342777967, -1.9383596777915955, -13.02109495550394, 9.411952510476112, 2.1893024034798145, -15.904788583517075, -21.041788013651967, 7.714315719902515, 16.144137220457196, -6.930952075868845, -6.568725943565369, -1.0670737887267023, -3.892615243792534, 10.38006173633039]| 12.0805654525756836|     16.00000000|[3210, 215, 0, 76]                                                         |  | used linear model with 65 points | actual_k=4
      53|[-22.158013071864843, -20.307733030524105, 8.824003260582685, 20.249333694577217, 0.8737007915042341, -15.582385376095772, -11.228024207055569, 6.953025777125731, 8.586613040417433, -3.3549830317497253, -14.20917109400034, 8.57260711491108, 1.8665686435997486, -15.523424178361893, -19.786945732310414, 9.955892391502857, 19.4032011795789, -2.7073955573141575, -1.4798606634140015, 4.830192599212751, 2.946249559521675, 18.69341908954084]| 12.0755472183227539|     32.00000000|[3270, 219, 0, 77]                                                         | | GPS sucess | actual_k=4
      54|[-22.158013071864843, -20.307733030524105, 8.824003260582685, 20.249333694577217, 0.8737007915042341, -15.582385376095772, -11.228024207055569, 6.953025777125731, 8.586613040417433, -3.3549830317497253, -14.20917109400034, 8.57260711491108, 1.8665686435997486, -15.523424178361893, -19.786945732310414, 9.955892391502857, 19.4032011795789, -2.7073955573141575, -1.4798606634140015, 4.830192599212751, 2.946249559521675, 18.69341908954084]| 12.0755472183227539|     16.00000000|[3333, 224, 0, 79]                                                         |  | used linear model with 65 points | actual_k=4
      55|[-27.205479826778173, -26.745702238287777, 4.675122302025557, 25.285976722836494, -13.922014540527016, -31.47762520611286, -17.225003443658352, 4.2089070866350085, 5.560261350125074, -5.089351832866669, -16.67186240106821, 6.934770539402962, 3.5382279939949512, -27.198987990617752, -21.62303546257317, 12.754091091454029, 27.009221153333783, 2.0153708420693874, 2.1717158555984497, 10.955937895691022, -5.592869207262993, 13.767075648531318]| 12.0652170181274414|     32.00000000|[3393, 228, 0, 80]                                                         | | GPS sucess | actual_k=4
      56|[-31.499865736812353, -26.785862011369318, -0.9308704920113087, 29.722571685910225, -10.56977421650663, -35.42364390194416, -20.66269775480032, 2.4100659678224474, 3.239014010876417, -13.923725306987762, -18.239735521376133, 3.4827031642198563, 0.2151367254555225, -27.185677385888994, -22.137824745848775, 12.724367137998343, 26.690224902704358, -0.7106063403189182, 0.4329730272293091, 9.606630835449323, -10.190661832690239, 12.370880952104926]| 12.0490360260009766|     64.00000000|[3453, 232, 0, 81]                                                         | | GPS sucess | actual_k=4
      57|[-31.499865736812353, -26.785862011369318, -0.9308704920113087, 29.722571685910225, -10.56977421650663, -35.42364390194416, -20.66269775480032, 2.4100659678224474, 3.239014010876417, -13.923725306987762, -18.239735521376133, 3.4827031642198563, 0.2151367254555225, -27.185677385888994, -22.137824745848775, 12.724367137998343, 26.690224902704358, -0.7106063403189182, 0.4329730272293091, 9.606630835449323, -10.190661832690239, 12.370880952104926]| 12.0490360260009766|     32.00000000|[3517, 236, 0, 83]                                                         |  | used linear model with 65 points | actual_k=4
      58|[-31.499865736812353, -26.785862011369318, -0.9308704920113087, 29.722571685910225, -10.56977421650663, -35.42364390194416, -20.66269775480032, 2.4100659678224474, 3.239014010876417, -13.923725306987762, -18.239735521376133, 3.4827031642198563, 0.2151367254555225, -27.185677385888994, -22.137824745848775, 12.724367137998343, 26.690224902704358, -0.7106063403189182, 0.4329730272293091, 9.606630835449323, -10.190661832690239, 12.370880952104926]| 12.0490360260009766|     16.00000000|[3581, 240, 0, 85]                                                         |  | used linear model with 65 points | actual_k=4
      59|[-31.232650067657232, -28.093293828424066, -0.7474074698984623, 29.708709716796875, -10.792584723327309, -35.770499512553215, -20.969565235078335, 2.3359938750509173, 3.5459200851619244, -13.211103737354279, -17.28137794882059, 4.323078349232674, 0.4148324616253376, -28.187597609125078, -24.415850849822164, 8.485509391874075, 40.27115751989186, -5.805259469896555, -2.785007119178772, 9.59372114832513, -7.695425674319267, 11.65742396377027]| 12.0482854843139648|     32.00000000|[3641, 244, 0, 86]                                                         | | GPS sucess | actual_k=4
      60|[-31.232650067657232, -28.093293828424066, -0.7474074698984623, 29.708709716796875, -10.792584723327309, -35.770499512553215, -20.969565235078335, 2.3359938750509173, 3.5459200851619244, -13.211103737354279, -17.28137794882059, 4.323078349232674, 0.4148324616253376, -28.187597609125078, -24.415850849822164, 8.485509391874075, 40.27115751989186, -5.805259469896555, -2.785007119178772, 9.59372114832513, -7.695425674319267, 11.65742396377027]| 12.0482854843139648|     16.00000000|[3704, 249, 0, 88]                                                         |  | used linear model with 65 points | actual_k=4
      61|[-31.401886265724897, -28.261111748870462, -0.8355038426816463, 29.74864549934864, -10.630291974637657, -35.55023981630802, -20.796974189579487, 2.3504197851289064, 3.332890298217535, -13.637866258621216, -17.804024018347263, 3.9111995548009872, 0.3465246148407459, -28.709520018659532, -23.58136853761971, 9.22275971993804, 40.15418135561049, -8.024980548769236, -8.138484120368958, 21.933406588388607, -15.758266136050224, 13.319935074076056]| 12.0474691390991211|     32.00000000|[3764, 253, 0, 89]                                                         | | GPS sucess | actual_k=4
      62|[-32.840262573212385, -26.246113074477762, 0.969256017357111, 30.474372759461403, -11.707021272275597, -38.79256631433964, -26.082010753452778, -4.362502311123535, 32.31278684362769, -20.091013193130493, -22.54476384073496, 1.4976258128881454, 0.0722378678619862, -27.02443567570299, -21.2369900662452, 11.014378543943167, 40.55453952588141, -8.986074570566416, -9.342388033866882, 22.215256568742916, -13.448171779513359, 13.050793340429664]| 12.0443553924560547|     64.00000000|[3824, 257, 0, 90]                                                         | | GPS sucess | actual_k=4
      63|[-32.840262573212385, -26.246113074477762, 0.969256017357111, 30.474372759461403, -11.707021272275597, -38.79256631433964, -26.082010753452778, -4.362502311123535, 32.31278684362769, -20.091013193130493, -22.54476384073496, 1.4976258128881454, 0.0722378678619862, -27.02443567570299, -21.2369900662452, 11.014378543943167, 40.55453952588141, -8.986074570566416, -9.342388033866882, 22.215256568742916, -13.448171779513359, 13.050793340429664]| 12.0443553924560547|     32.00000000|[3888, 261, 0, 92]                                                         |  | used linear model with 65 points | actual_k=4
      64|[-32.866614984348416, -34.92372537916526, 18.225050542503595, 28.14648975431919, 17.985851728823036, -38.349553272128105, -19.486867912113667, -2.254711841000244, 22.660702493041754, -5.254459619522095, -33.10903386026621, 10.858080372214317, -4.51868687197566, -31.99527660664171, 10.134626297280192, -16.77231502905488, 43.77734454907477, -13.928629044443369, 3.00950825214386, 11.542703506303951, -3.092237636446953, 21.088781049475074]| 12.0365390777587891|     64.00000000|[3948, 265, 0, 93]                                                         | | GPS sucess | actual_k=4
      65|[-32.866614984348416, -34.92372537916526, 18.225050542503595, 28.14648975431919, 17.985851728823036, -38.349553272128105, -19.486867912113667, -2.254711841000244, 22.660702493041754, -5.254459619522095, -33.10903386026621, 10.858080372214317, -4.51868687197566, -31.99527660664171, 10.134626297280192, -16.77231502905488, 43.77734454907477, -13.928629044443369, 3.00950825214386, 11.542703506303951, -3.092237636446953, 21.088781049475074]| 12.0365390777587891|     32.00000000|[4012, 269, 0, 95]                                                         |  | used linear model with 65 points | actual_k=4
      66|[-32.866614984348416, -34.92372537916526, 18.225050542503595, 28.14648975431919, 17.985851728823036, -38.349553272128105, -19.486867912113667, -2.254711841000244, 22.660702493041754, -5.254459619522095, -33.10903386026621, 10.858080372214317, -4.51868687197566, -31.99527660664171, 10.134626297280192, -16.77231502905488, 43.77734454907477, -13.928629044443369, 3.00950825214386, 11.542703506303951, -3.092237636446953, 21.088781049475074]| 12.0365390777587891|     16.00000000|[4076, 273, 0, 97]                                                         |  | used linear model with 65 points | actual_k=4
      67|[-33.03585118241608, -35.09154329961166, 18.13695416972041, 28.186425536870956, 18.148144477512687, -38.12929357588291, -19.31427686661482, -2.240285930922255, 22.447672706097364, -5.681222140789032, -33.63167992979288, 10.446201577782631, -2.85599647089839, -31.571927345357835, 10.969108609482646, -15.974369887262583, 43.6603683847934, -16.14835012331605, -2.3439687490463257, 23.882388946367428, -11.15507809817791, 21.15257635526359]| 12.0363245010375977|     32.00000000|[4136, 277, 0, 98]                                                         | | GPS sucess | actual_k=4
      68|[-33.03585118241608, -35.09154329961166, 18.13695416972041, 28.186425536870956, 18.148144477512687, -38.12929357588291, -19.31427686661482, -2.240285930922255, 22.447672706097364, -5.681222140789032, -33.63167992979288, 10.446201577782631, -2.85599647089839, -31.571927345357835, 10.969108609482646, -15.974369887262583, 43.6603683847934, -16.14835012331605, -2.3439687490463257, 23.882388946367428, -11.15507809817791, 21.15257635526359]| 12.0363245010375977|     16.00000000|[4200, 281, 0, 100]                                                        |  | used linear model with 65 points | actual_k=4
      69|[-30.696457805112004, -46.68305597966537, 26.056904654949903, 25.779479831457138, 19.682006114628166, -43.67067827284336, -18.753587178885937, -10.347003994276747, 36.465672355145216, -6.571647822856903, -26.87306395918131, 9.222693338990211, 1.9571577496826649, -40.58092430885881, 5.79919102601707, -25.508085135370493, 31.6896709818393, -8.850508574396372, -2.856122672557831, 22.748266932321712, -9.375492259860039, 28.142520336434245]| 12.0319442749023438|     32.00000000|[4260, 285, 0, 101]                                                        | | GPS sucess | actual_k=4
      70|[-30.696457805112004, -46.68305597966537, 26.056904654949903, 25.779479831457138, 19.682006114628166, -43.67067827284336, -18.753587178885937, -10.347003994276747, 36.465672355145216, -6.571647822856903, -26.87306395918131, 9.222693338990211, 1.9571577496826649, -40.58092430885881, 5.79919102601707, -25.508085135370493, 31.6896709818393, -8.850508574396372, -2.856122672557831, 22.748266932321712, -9.375492259860039, 28.142520336434245]| 12.0319442749023438|     16.00000000|[4324, 289, 0, 103]                                                        |  | used linear model with 65 points | actual_k=4
      71|[-30.696457805112004, -46.68305597966537, 26.056904654949903, 25.779479831457138, 19.682006114628166, -43.67067827284336, -18.753587178885937, -10.347003994276747, 36.465672355145216, -6.571647822856903, -26.87306395918131, 9.222693338990211, 1.9571577496826649, -40.58092430885881, 5.79919102601707, -25.508085135370493, 31.6896709818393, -8.850508574396372, -2.856122672557831, 22.748266932321712, -9.375492259860039, 28.142520336434245]| 12.0319442749023438|      8.00000000|[4388, 293, 0, 105]                                                        |  | used linear model with 65 points | actual_k=4
      72|[-31.922401132062078, -48.43725202744827, 24.02985678240657, 27.328401774168015, 16.268842691089958, -38.99766792356968, -19.141180001199245, -10.502422032644972, 30.255674701184034, -9.541610181331635, -19.427062429487705, 9.493577495217323, 5.97348989918828, -40.303025281988084, 9.925612954422832, -26.343313042074442, 30.299310626462102, -13.210203532129526, 1.7309120297431946, 21.038219568086788, -7.180660888552666, 23.173212436959147]| 12.0294008255004883|     16.00000000|[4448, 297, 0, 106]                                                        | | GPS sucess | actual_k=4
      73|[-32.09163733012974, -48.60506994789466, 23.941760409623384, 27.36833755671978, 16.22643116628751, -38.777408227324486, -18.968588955700397, -10.487996122566983, 30.042644914239645, -9.968372702598572, -19.949708499014378, 9.081698700785637, 5.905182052403688, -39.87967602070421, 9.076554087921977, -25.545367900282145, 30.182334462180734, -15.429924611002207, -3.622564971446991, 33.377905008150265, -15.243501350283623, 24.835723547264934]| 12.0276613235473633|     32.00000000|[4508, 301, 0, 107]                                                        | | GPS sucess | actual_k=4
      74|[-32.906230764463544, -51.00085790222511, 31.23306690528989, 26.863031670451164, 20.456947600003332, -32.82973299920559, -19.199347741901875, -11.988073012558743, 33.807497676461935, -11.850906133651733, -24.048588313162327, 5.39184407889843, 12.976723361760378, -36.59577504452318, 7.29509368352592, -24.247829619795084, 33.02769903279841, -15.473932012915611, -1.3383600115776062, 32.313584086252376, -14.799859747290611, 28.32507028989494]| 12.0243644714355469|     64.00000000|[4568, 305, 0, 108]                                                        | | GPS sucess | actual_k=4
      75|[-32.906230764463544, -51.00085790222511, 31.23306690528989, 26.863031670451164, 20.456947600003332, -32.82973299920559, -19.199347741901875, -11.988073012558743, 33.807497676461935, -11.850906133651733, -24.048588313162327, 5.39184407889843, 12.976723361760378, -36.59577504452318, 7.29509368352592, -24.247829619795084, 33.02769903279841, -15.473932012915611, -1.3383600115776062, 32.313584086252376, -14.799859747290611, 28.32507028989494]| 12.0243644714355469|     32.00000000|[4631, 310, 0, 110]                                                        |  | used linear model with 65 points | actual_k=4
      76|[-32.906230764463544, -51.00085790222511, 31.23306690528989, 26.863031670451164, 20.456947600003332, -32.82973299920559, -19.199347741901875, -11.988073012558743, 33.807497676461935, -11.850906133651733, -24.048588313162327, 5.39184407889843, 12.976723361760378, -36.59577504452318, 7.29509368352592, -24.247829619795084, 33.02769903279841, -15.473932012915611, -1.3383600115776062, 32.313584086252376, -14.799859747290611, 28.32507028989494]| 12.0243644714355469|     16.00000000|[4694, 315, 0, 112]                                                        |  | used linear model with 65 points | actual_k=4
      77|[-34.99446471221745, -51.4656386799179, 31.283114578574896, 28.44892291724682, 24.029493605252355, -35.49821887910366, -17.530242808163166, -10.895357987610623, 33.47943302616477, -10.562865257263184, -25.477432884275913, 2.9487226456403732, 12.855282973498106, -34.33036795910448, 6.060401586815715, -22.533152882009745, 33.37678826786578, -14.139305338263512, 0.924551784992218, 31.52905869181268, -13.870772168040276, 26.055531887337565]| 12.0239906311035156|     32.00000000|[4754, 319, 0, 113]                                                        | | GPS sucess | actual_k=4
      78|[-36.51175828464329, -50.07772592967376, 30.318809296935797, 29.848720237612724, 24.781225954648107, -35.57148586958647, -18.29746413975954, -11.934383294312283, 32.769507732242346, -10.351325735449791, -23.98215702921152, 5.65984420478344, 16.16843743249774, -31.54738489445299, 6.874745873734355, -25.028586450964212, 26.87557710148394, -24.12910006940365, 27.945954144001007, 22.214054343057796, -17.55599956214428, 28.571108726784587]| 12.0149087905883789|     64.00000000|[4814, 323, 0, 114]                                                        | | GPS sucess | actual_k=4
      79|[-55.788018660619855, -94.0785537189804, 52.16029527410865, 44.60521475970745, 48.333639895077795, -40.64480387419462, 47.79597305506468, 20.79576120642014, 18.154466953128576, -32.8616731017828, 6.821620665490627, 40.66933135688305, 16.259659823030233, -74.81318155582994, 26.743405846878886, -0.1412249244749546, -1.964194169268012, -23.9221248626709, 47.74773865938187, 5.292145010782406, -13.437678143382072, 21.26649465970695]| 12.0018453598022461|    128.00000000|[4874, 327, 0, 115]                                                        | | GPS sucess | actual_k=4
      80|[-50.738826708868146, -89.45585779612884, 53.485111977905035, 39.94452826678753, 35.99245718633756, -31.24832236021757, 21.52417778223753, 135.3624726322014, -9.74928442016244, -55.33024762570858, -7.066151894629002, 36.59652499854565, 20.8328362070024, -65.04032770451158, 36.86165574006736, 5.631781037896872, -3.0817965175956488, -30.577628135681152, 28.78049737215042, 6.381149527383968, -3.4296234101057053, 18.893454698845744]| 11.9791784286499023|    256.00000000|[4934, 331, 0, 116]                                                        | | GPS sucess | actual_k=4
      81|[-50.738826708868146, -89.45585779612884, 53.485111977905035, 39.94452826678753, 35.99245718633756, -31.24832236021757, 21.52417778223753, 135.3624726322014, -9.74928442016244, -55.33024762570858, -7.066151894629002, 36.59652499854565, 20.8328362070024, -65.04032770451158, 36.86165574006736, 5.631781037896872, -3.0817965175956488, -30.577628135681152, 28.78049737215042, 6.381149527383968, -3.4296234101057053, 18.893454698845744]| 11.9791784286499023|    128.00000000|[4998, 335, 0, 118]                                                        |  | used linear model with 65 points | actual_k=4
      82|[-50.738826708868146, -89.45585779612884, 53.485111977905035, 39.94452826678753, 35.99245718633756, -31.24832236021757, 21.52417778223753, 135.3624726322014, -9.74928442016244, -55.33024762570858, -7.066151894629002, 36.59652499854565, 20.8328362070024, -65.04032770451158, 36.86165574006736, 5.631781037896872, -3.0817965175956488, -30.577628135681152, 28.78049737215042, 6.381149527383968, -3.4296234101057053, 18.893454698845744]| 11.9791784286499023|     64.00000000|[5062, 339, 0, 120]                                                        |  | used linear model with 65 points | actual_k=4
      83|[-51.415771501138806, -90.12712947791442, 53.1327264867723, 40.10427139699459, 36.641628181096166, -30.367283575236797, 22.21454196423292, 135.42017627251334, -10.601403567939997, -57.03729771077633, -9.156736172735691, 34.9490098208189, 20.559604819864035, -63.346930659376085, 40.19958498887718, 8.823561605066061, -3.549701174721122, -39.456512451171875, 7.366589367389679, -36.087344887899235, -44.33026580512524, 25.54349914006889]| 11.9571676254272461|    128.00000000|[5122, 343, 0, 121]                                                        | | GPS sucess | actual_k=4
      84|[-62.487774865701795, -76.71858970588073, 47.252799805253744, 48.78933762013912, 33.825187837239355, 6.742724664509296, -0.0194744542241096, 144.0685470153112, 7.760462429374456, -62.61009834706783, -11.7780557051301, 50.11582462489605, 10.136291678994894, -53.72514072712511, 66.52737620286644, 10.90737622603774, -15.250767191872, -46.324076652526855, 8.896293938159943, -37.6256171495188, -50.239143654704094, 26.903862623497844]| 11.9554033279418945|    256.00000000|[5182, 347, 0, 122]                                                        | | GPS sucess | actual_k=4
      85|[-62.487774865701795, -76.71858970588073, 47.252799805253744, 48.78933762013912, 33.825187837239355, 6.742724664509296, -0.0194744542241096, 144.0685470153112, 7.760462429374456, -62.61009834706783, -11.7780557051301, 50.11582462489605, 10.136291678994894, -53.72514072712511, 66.52737620286644, 10.90737622603774, -15.250767191872, -46.324076652526855, 8.896293938159943, -37.6256171495188, -50.239143654704094, 26.903862623497844]| 11.9554033279418945|    128.00000000|[5246, 351, 0, 124]                                                        |  | used linear model with 65 points | actual_k=4
      86|[-62.487774865701795, -76.71858970588073, 47.252799805253744, 48.78933762013912, 33.825187837239355, 6.742724664509296, -0.0194744542241096, 144.0685470153112, 7.760462429374456, -62.61009834706783, -11.7780557051301, 50.11582462489605, 10.136291678994894, -53.72514072712511, 66.52737620286644, 10.90737622603774, -15.250767191872, -46.324076652526855, 8.896293938159943, -37.6256171495188, -50.239143654704094, 26.903862623497844]| 11.9554033279418945|     64.00000000|[5310, 355, 0, 126]                                                        |  | used linear model with 65 points | actual_k=4
      87|[-62.487774865701795, -76.71858970588073, 47.252799805253744, 48.78933762013912, 33.825187837239355, 6.742724664509296, -0.0194744542241096, 144.0685470153112, 7.760462429374456, -62.61009834706783, -11.7780557051301, 50.11582462489605, 10.136291678994894, -53.72514072712511, 66.52737620286644, 10.90737622603774, -15.250767191872, -46.324076652526855, 8.896293938159943, -37.6256171495188, -50.239143654704094, 26.903862623497844]| 11.9554033279418945|     32.00000000|[5373, 360, 0, 128]                                                        |  | used linear model with 65 points | actual_k=4
      88|[-72.2471046615392, -85.19932929938659, 64.19551258906722, 53.945430263876915, 19.36273399507627, 34.18717313557863, 1.5938569828867912, 108.17427897942252, 29.63417687639594, -58.90074680745602, -28.48584607988596, 40.33466427028179, 6.659228499978781, -52.40038517769426, 53.64031413011253, 4.3637732826173306, -26.888726672157645, -56.7032470703125, 10.586296141147614, -37.42512421612628, -48.53813152015209, 31.709163336083293]| 11.9475307464599609|     64.00000000|[5433, 364, 0, 129]                                                        | | GPS sucess | actual_k=4
      89|[-72.2471046615392, -85.19932929938659, 64.19551258906722, 53.945430263876915, 19.36273399507627, 34.18717313557863, 1.5938569828867912, 108.17427897942252, 29.63417687639594, -58.90074680745602, -28.48584607988596, 40.33466427028179, 6.659228499978781, -52.40038517769426, 53.64031413011253, 4.3637732826173306, -26.888726672157645, -56.7032470703125, 10.586296141147614, -37.42512421612628, -48.53813152015209, 31.709163336083293]| 11.9475307464599609|     32.00000000|[5496, 369, 0, 131]                                                        |  | used linear model with 65 points | actual_k=4
      90|[-71.71267332322896, -84.62067137425765, 64.50039782747626, 53.917706325650215, 18.91711298143491, 33.49346191436052, 0.980122022330761, 108.02613479387946, 30.247989024966955, -57.47550366818905, -26.569130934774876, 42.01541464030743, 7.058619972318411, -54.40422562416643, 48.419176606461406, -4.113942209631205, 0.2731385622173548, -66.89255332946777, 4.150335848331451, -37.21934193675406, -43.54765920341015, 30.28224935941398]| 11.9070644378662109|     64.00000000|[5556, 373, 0, 132]                                                        | | GPS sucess | actual_k=4
      91|[-77.90232719667256, -85.53192452853546, 67.88704147562385, 58.16096909344196, 24.277917062398046, 32.557850547134876, 13.706142835319042, 119.45056278002448, 32.46033510193229, -67.48742078244686, -30.12217167764902, 33.64983217418194, 12.351989265531301, -44.88584259804338, 39.604437379166484, 1.2969707809388638, 6.803675213828683, -72.3732237815857, -4.497541844844818, -38.80178863112815, -49.04309968650341, 36.59002008847892]| 11.8895854949951172|    128.00000000|[5616, 377, 0, 133]                                                        | | GPS sucess | actual_k=4
      92|[-77.90232719667256, -85.53192452853546, 67.88704147562385, 58.16096909344196, 24.277917062398046, 32.557850547134876, 13.706142835319042, 119.45056278002448, 32.46033510193229, -67.48742078244686, -30.12217167764902, 33.64983217418194, 12.351989265531301, -44.88584259804338, 39.604437379166484, 1.2969707809388638, 6.803675213828683, -72.3732237815857, -4.497541844844818, -38.80178863112815, -49.04309968650341, 36.59002008847892]| 11.8895854949951172|     64.00000000|[5680, 381, 0, 135]                                                        |  | used linear model with 65 points | actual_k=4
      93|[-77.90232719667256, -85.53192452853546, 67.88704147562385, 58.16096909344196, 24.277917062398046, 32.557850547134876, 13.706142835319042, 119.45056278002448, 32.46033510193229, -67.48742078244686, -30.12217167764902, 33.64983217418194, 12.351989265531301, -44.88584259804338, 39.604437379166484, 1.2969707809388638, 6.803675213828683, -72.3732237815857, -4.497541844844818, -38.80178863112815, -49.04309968650341, 36.59002008847892]| 11.8895854949951172|     32.00000000|[5744, 385, 0, 137]                                                        |  | used linear model with 65 points | actual_k=4
      94|[-81.83282603509724, -107.28256730502471, 89.95721473917365, 59.107248201966286, 12.599217568989843, 49.553440757095814, 35.88223689049482, 118.3416952539701, 46.798905696719885, -85.02580617368221, -21.811835564672947, 19.39035837352276, 5.027624603360891, -48.73168162163347, 31.196239976212382, -8.620934072881937, 14.614062825217843, -89.39542531967163, 6.2748618721961975, -40.98781210486777, -25.42341737449169, 48.782980827614665]| 11.8803091049194336|     64.00000000|[5804, 389, 0, 138]                                                        | | GPS sucess | actual_k=4
      95|[-82.5097708273679, -107.9538389868103, 89.60482924804091, 59.26699133217335, 13.248388563748449, 50.43447954207659, 36.572601072490215, 118.39939889428206, 45.94678654894233, -86.73285625874996, -23.902419842779636, 17.742843195796013, 4.754393216222525, -47.03828457649797, 5.226784257218242, -5.429153505712748, 14.14615816809237, -98.27430963516235, -15.139046132564545, 8.370929655386135, -6.01003198325634, 55.43302526883781]| 11.8760538101196289|    128.00000000|[5864, 393, 0, 139]                                                        | | GPS sucess | actual_k=4
      96|[-83.79287822730839, -119.20772330230102, 89.16438918933272, 61.155801489949226, 12.005201017018408, 61.93247873336077, 42.537943594157696, 142.64667710778303, 36.09534993395209, -86.12730602920055, -17.09873465448618, 8.549161478877068, 19.589863415807486, -38.421547210775316, 40.67866185121238, -26.490938249975443, 15.346798012033105, -89.0346360206604, 10.812383234500885, 0.264789518667385, -15.108576104044914, 46.77919187955558]| 11.8596324920654297|    256.00000000|[5924, 397, 0, 140]                                                        | | GPS sucess | actual_k=4
      97|[-83.79287822730839, -119.20772330230102, 89.16438918933272, 61.155801489949226, 12.005201017018408, 61.93247873336077, 42.537943594157696, 142.64667710778303, 36.09534993395209, -86.12730602920055, -17.09873465448618, 8.549161478877068, 19.589863415807486, -38.421547210775316, 40.67866185121238, -26.490938249975443, 15.346798012033105, -89.0346360206604, 10.812383234500885, 0.264789518667385, -15.108576104044914, 46.77919187955558]| 11.8596324920654297|    128.00000000|[5988, 401, 0, 142]                                                        |  | used linear model with 65 points | actual_k=4
      98|[-83.79287822730839, -119.20772330230102, 89.16438918933272, 61.155801489949226, 12.005201017018408, 61.93247873336077, 42.537943594157696, 142.64667710778303, 36.09534993395209, -86.12730602920055, -17.09873465448618, 8.549161478877068, 19.589863415807486, -38.421547210775316, 40.67866185121238, -26.490938249975443, 15.346798012033105, -89.0346360206604, 10.812383234500885, 0.264789518667385, -15.108576104044914, 46.77919187955558]| 11.8596324920654297|     64.00000000|[6052, 405, 0, 144]                                                        |  | used linear model with 65 points | actual_k=4
      99|[-83.79287822730839, -119.20772330230102, 89.16438918933272, 61.155801489949226, 12.005201017018408, 61.93247873336077, 42.537943594157696, 142.64667710778303, 36.09534993395209, -86.12730602920055, -17.09873465448618, 8.549161478877068, 19.589863415807486, -38.421547210775316, 40.67866185121238, -26.490938249975443, 15.346798012033105, -89.0346360206604, 10.812383234500885, 0.264789518667385, -15.108576104044914, 46.77919187955558]| 11.8596324920654297|     32.00000000|[6116, 409, 0, 146]                                                        |  | used linear model with 65 points | actual_k=4
     100|[-98.7952214051038, -120.90285603469238, 81.33058935031295, 74.25374002754688, 13.184946571942419, 41.122492618858814, 37.43526243418455, 132.82670793053694, 16.66195645555854, -66.24353985488415, -22.93117455393076, 14.094864413142204, 21.970429059118032, -79.3144266968593, 40.184726445004344, -27.065111879259348, 31.340387413278222, -90.98339211940765, 20.45670372247696, 14.0162610381376, -19.5472262352705, 47.51666441373527]| 11.8435583114624023|     64.00000000|[6176, 413, 0, 147]                                                        | | GPS sucess | actual_k=4
     101|[-104.85459144599736, -119.99437688058242, 78.24512606486678, 79.76290054619312, 8.082650696393102, 34.84626180678606, 34.5643677636981, 141.56046685692854, 16.39596640691161, -69.43167595565319, -21.168992556631565, 6.69687132537365, 22.898433085530996, -76.38127878960222, 44.387617794796824, -16.05957579985261, 26.665284225717187, -85.99297034740448, 29.574454843997955, 19.7017816870939, 0.3404042273759842, 52.26894655637443]| 11.8044347763061523|    128.00000000|[6236, 417, 0, 148]                                                        | | GPS sucess | actual_k=4
     102|[-104.85459144599736, -119.99437688058242, 78.24512606486678, 79.76290054619312, 8.082650696393102, 34.84626180678606, 34.5643677636981, 141.56046685692854, 16.39596640691161, -69.43167595565319, -21.168992556631565, 6.69687132537365, 22.898433085530996, -76.38127878960222, 44.387617794796824, -16.05957579985261, 26.665284225717187, -85.99297034740448, 29.574454843997955, 19.7017816870939, 0.3404042273759842, 52.26894655637443]| 11.8044347763061523|     64.00000000|[6300, 421, 0, 150]                                                        |  | used linear model with 65 points | actual_k=4
