k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1714900356611755, 0.3585297358036041, -0.0239791915488979, -0.1449813205003739, 0.2421825651935257, -0.1810734379291535, 0.5940611898213028, -0.1847142088413239, 0.0251943960675644, -0.1588247376680374, 2.534563360734065, -0.1106108087301254, 0.7054029650118058, -0.0495511102676392, 2.231277029372222, 0.0143013065494597, 14.377219655902683, 0.0716812317073345, 12.237220780081374, 0.1151265692710877, 0.3866334256847496, 0.1396486726403236, 0.3674808257793731, 0.1430705827474594, 1.2820568695377923, 0.1260560718178749, 0.2682707290681732, 0.0918621835112572, 0.1653301104087044, 0.0458559845387936, 3.757905457447164, -0.0051560993492603, 0.7832864472808475, -0.0537312361598015, 0.0640146672297653, -0.0926647815108299, 0.2602268245216309, -0.1158709037303925, 0.782993435878305, -0.1191997039318085, 0.1268273237629791, -0.1011183965206146, 1.9665566929478349, -0.0631817239522934, 1.8868006680193214, -0.0102160046994686, 1.4837351505800922, 0.0498596974462271, 0.5410213536410702, 0.1066506919264793, 0.6035598081681084, 0.1484162849187851, 0.4690168371200699, 0.1637837183475494, 0.9786756989453491, 0.1441148561239242, 0.5599783689972573, 0.0865899515151978, 0.5162168382185589, 0.0390496779978275, 0.91425663331977, -0.1002250346541405, -0.1790051974662628, -0.1671276646852493, 0.0764892176276382, -0.1350657451152802]|1595796.0000000000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[0.7538582009157684, -0.4185603368282318, -0.2329455212426922, -0.7910815435647964, 0.613927436333052, -0.1016129958629608, 1.361045890977919, -0.174986978545785, -0.2843925759306504, 0.303128634095192, 1.992029843850215, -0.7627802151441574, 0.4142756409074967, -0.5334958243370056, 1.781667004681594, 0.2226303135789931, 14.663034090192616, -0.2736898954212665, 13.049512581057174, 0.0351400491595268, -0.0556256475726967, 0.5152551797032356, 1.0760259145473785, 0.1449994728714228, 1.0161992922138787, -0.2680783602595329, 0.5716784875425232, -0.4113483610749245, -0.40276009001549, 0.8661712263524532, 3.3982313911420037, 0.1442251358926296, 1.0921099433841341, 0.1438681599497795, -0.9697096407841507, 0.4311563935875893, 0.3202083196636139, 0.744669486284256, 1.0115997046418472, 0.5103720319271088, 0.3250397089405914, -0.2995799887180328, 1.7299337931770982, -0.0198779436945915, 1.5459845576467781, -0.2504455815255642, 1.8767159347578724, -0.0696335635334253, 0.9573588437228573, 0.0490487036108971, 1.2835863393875908, 0.0796655085682869, 0.5956107696294921, -0.32954634308815, -0.1310197356249634, -0.517754014134407, 0.3031295270916634, 0.0897925444692373, 0.4107274799126278, -0.4226718913018703, 1.2229861627005683, -0.8035712274909019, 1.0592619858375703, -0.597894247174263, 0.5612181500083144, 0.5384949338436127]|721982.0000000000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       3|[0.9480127167782333, 0.6432850849628449, -1.791338403589799, -0.8806416946649551, 0.6029643149039663, -0.0651765871047974, 1.4183198488562703, -0.1175442314893007, -0.241047187905605, 0.3244503107666969, 1.9892578527779925, -0.7866342491656542, 0.3764751686777775, -0.5750336456298828, 1.7486040549049444, 0.2112251184694469, 14.686489816175401, -0.202985964268446, 13.178335712380035, 0.2308847722411156, 0.2133748230655785, 0.8611281183362007, 1.4995643013691253, 0.6441973731666804, 1.5863921060871697, 0.3660245802998543, 1.2605036776098144, 0.3212839183211327, 0.3614513858336617, 1.64885507568717, 4.185836736391179, 0.923175886720419, 1.8491937169971102, 0.8665822264552117, -1.4490400910805525, 1.0518729057908058, 0.875946649551004, 1.2280996036529541, 1.4169575125165268, 0.833448965549469, 0.8589361551686188, -0.1478091138601303, 1.7953412406940163, -0.0397628373652697, 1.4428556475820808, -0.4339248459041118, 1.6165211265131672, -0.4022309980541467, 0.5573396450667751, -0.4126918795704841, 0.7666635674568962, -0.4848743411898613, -0.0077044049501283, -0.9612164008617401, -0.7787117603327576, -1.1668869215250015, -0.3303175239566154, -0.5080900243669748, -0.1289122910720218, -0.8787827561795711, 0.8777651200675116, -1.0094583961367607, 1.0206446915558491, -0.4441668498516083, 0.9262007549887832, 1.1230111014842987]|142787.0468750000000000|      8.00000000|[43, 6, 0, 3]                                                              | | GPS sucess | actual_k=2
       4|[3.054152138241246, 1.469128657579422, -0.5434352949929973, -1.5777864414453506, -0.1337657838203989, 7.235853571891784, 0.6729494012206196, -0.8368319249898195, -0.9181827746441914, -0.2979376348853111, 1.4307256147714007, -1.2755504972487688, -0.0401564703259761, -0.9194646883010864, 1.4739307718048162, 0.4211886934749782, 14.536696355210244, -0.3002349506318569, 13.126004004008395, 0.2155436188727617, 0.2271294945051069, 0.8964010965824127, 1.5493306519066639, 0.7021686048060656, 1.6471486404251672, 0.4250983749330044, 1.3144138846131694, 0.3675294746458531, 0.3984653635996986, 1.6759262238442898, 4.182121512525596, 0.9311036518588662, 1.8490305790552561, 0.8598146922700107, -1.4607363095935049, 1.03696936506778, 0.8594698172207771, 1.2114789360016585, 1.401320906374602, 0.8195498022064567, 0.8471073284282347, -0.1576721468195319, 1.7869151108760537, -0.0476621980965137, 1.434263634312418, -0.4446397531032562, 1.6021636863395412, -0.4217004585266113, 0.5314904126166475, -0.4458306837081909, 0.7258354772958111, -0.5331433261930942, -0.062405181884752, -1.0205045971274376, -0.839885068973476, -1.2264294582605362, -0.3840274593535251, -0.5513078994303942, -0.1568685346764435, -0.8870838466286659, 0.8924913844697819, -0.9701795126497745, 1.0831265493920956, -0.36395956158638, 1.013026818681353, 1.1979471784830094]|95962.3359375000000000|     16.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       5|[1.0074147057613878, 2.533806849718094, -0.1378232733083506, -4.409359450936318, -6.060267057929286, 6.25442804813385, 1.4293688214629292, -1.5067720390111208, -1.733552559476192, 0.6373427477478981, 1.5295766175241816, -5.871847284510732, 4.92749585053584, -0.709123055934906, -1.701323096298211, 0.8578212372772396, 19.652087609635295, 3.879727207571268, 15.9155216450759, -7.1623574583977465, -0.2464271730611925, 0.1057515037059784, 6.51276630177849, 7.896400591805577, 5.887346298963985, -0.937135621458292, -2.0108188596037495, 1.3236010302603245, 6.463717190839689, 10.378938690274953, -0.6244747666186914, -3.032658631466329, -0.1092577329030568, -0.9271951429732144, 1.0084004053417979, 0.6912096454575658, 4.445927308141798, 3.0709355943650007, 3.026244016382842, 8.171189549826085, 7.840045846952405, -5.278039196990431, -5.941991520593673, -1.8015696401894092, -2.1214257005569666, -2.001720379590988, 1.0277930041000087, -0.4535276252031326, -0.2655678716660368, -5.534067969322205, 1.584069405976231, -4.951098724752665, 0.2731145193576949, -2.5221968922019005, -4.152188135227139, 8.031258110404014, -4.474204041689951, -3.108981353715062, -1.1266663843315947, 3.048988502919674, 3.0028772792451726, 1.4091215585172177, 1.2037605464152012, 4.9454557788372036, -3.2403005510085885, -7.045250262618065]|34273.4687500000000000|     32.00000000|[71, 10, 0, 5]                                                             | | GPS sucess | actual_k=2
       6|[2.100740559109166, 2.5184042532742024, -3.1154484049154063, -1.5683574634790425, -9.391303387198695, 3.9421252202987667, 2.9881518758147356, -1.6532639241963625, -0.8236199461033893, -1.313384357392788, 1.1740476668329585, -6.845990789607168, 9.010486020060988, 0.684274275302887, -0.5568652792205744, 1.1941712312214077, 21.947694222794475, 7.123507820516824, 16.22661998224936, -8.03697968415916, 1.0646742635537978, -1.4198424923419952, 6.475544922200377, 9.113492509797215, 5.615204067499599, -2.6543202842772007, -2.6344680991438496, 0.2408408154547215, 6.107126502611082, 7.20784737214446, -2.006028178102456, -5.813614422939718, -0.1084661972484859, -1.9488131515868008, 3.9460708746258555, 1.1746444715932012, 7.525502369939893, 4.175890909954905, 1.8754418809153126, 7.1193833383545275, 7.072628475679364, -5.954551199935377, -5.350845409105331, -3.59953778937459, 1.8211871858718665, -5.077088307142258, 5.1790080805465415, -1.186865206360817, 0.4492421421050203, -7.159115772247315, -0.0104573617544819, -6.090964719206095, -0.7248781154155595, -3.413934412896633, -2.0975256691779443, 4.797532085776329, -2.6431861898604225, -0.8959438628703356, -0.826288806788336, 1.237255137860775, -0.2079071560270442, 3.69520072683692, 1.8761204898050938, 6.62249325633049, -0.3307017236465279, -10.765635337233544]|18676.4492187500000000|     64.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       7|[-4.197269313327357, 7.968077905923128, 1.0476713880228261, -2.0964978891611104, -9.908161070857295, 3.9280960806459184, 3.222236183962166, -1.2168124593049288, -0.2511688314488483, -0.6836698088049888, 1.778058844849621, -6.347391617968679, 9.333670003625365, 0.7768896934390068, -0.7314335448970728, 0.7365191690437496, 21.212462525235118, 6.1368978251516815, 15.033570909030061, -9.37581528119743, -0.3474574035833482, -2.8254313576221466, 5.1588258670245954, 7.965474507287144, 4.70835283544775, -3.259435697942972, -2.893163403537618, 0.3540976051986218, 6.596315799571912, 8.05398048505187, -0.8452682522601709, -4.4031361886486415, 1.466060112718555, -0.313789796102792, 5.52400871604126, 2.5685788406804204, 8.604568050443739, 4.8111646049469705, 1.9461151752807186, 7.533535036705434, 5.7149910702838564, -8.129739502929151, -8.373329234788924, -7.464781462699175, -2.845589948069784, -10.466597031354905, -0.8177031735733316, -7.641248579621315, -6.283987495040976, 52.782610912322994, -6.68317684036166, -12.40684167996049, -6.473370833158479, -8.405837717950345, -6.178441120227749, 1.7339630168676372, -4.643151023120005, -1.855895919278264, -0.8457302940559495, 1.982164543569088, 1.0550078591935979, 5.175486013740301, 3.2467012822321566, 7.572539199590683, -0.0349986701721017, -11.198529894948006]|17672.8652343750000000|    128.00000000|[99, 14, 0, 7]                                                             | | GPS sucess | actual_k=2
      67|[1.7503104322367107, -9.027057155857852, 11.911930703725304, 18.126684798761183, 39.389233205173475, -76.85792490522803, -23.171805446038203, -16.379463075526964, -48.07294892634707, -3.6476142757436976, -91.78083320594918, 86.94040962546013, -17.668330539346435, 36.874944595547994, 8.322513372786142, 594.762573808318, -38.79039914142746, -10.406108206436247, -29.65160410468879, -49.15644456857385, 53.15502008445829, -17.22562431191989, 80.2647324444529, -30.91324283168397, 74.32800669282467, -4.821909042439468, -35.15127064525383, -18.14250813171825, -51.42919352169589, 107.57857302969602, 21.365481249550403, 8.111373596720453, 61.13155158126831, 55.339441121264414, -61.819195843137514, 132.5732546931471, -50.90870367091099, -51.39117755228057, 82.90376388322841, -113.71614340462312, -34.846238132694985, -16.21845314360794, -61.18647500149618, 33.24189578680286, -29.901035575237064, -171.41105289641243, 75.3357434799008, 123.04188922490671, 3.60542106360144, 112.89366699754667, -12.355504311871117, 183.3213819461238, -31.674079692812764, 23.76759313282489, 206.49686060744827, 37.66060035644714, -16.03407601026141, 99.13562290088582, 14.858092834526133, -24.43453522257092, 3.4445603362096646, 117.39093407581827, -100.4308697412549, 37.23446041259559, -30.53243382395952, -33.67272014007074]|12163.0888671875000000|      0.50000000|[4109, 646, 0, 323]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      68|[1.69472237310938, -8.986655872206262, 11.940886608492221, 18.12333408290977, 39.387579268947555, -76.85781508357545, -23.17009683372657, -16.376503534714665, -48.06921182478288, -3.643639086918418, -91.77716897595268, 86.94434433295272, -17.6667321960933, 36.87498208122705, 8.3208076339539, 594.7590832697489, -38.79557696246016, -10.412165723573626, -29.659370481869605, -49.16491892320605, 53.14631126098603, -17.234071480314814, 80.25703305777054, -30.919749750147826, 74.3230668833831, -4.825001449455551, -35.152348476045304, -18.141529604709696, -51.426247369111266, 107.58326993810293, 21.371593791088134, 8.118465464923586, 61.139108891432286, 55.34690158552216, -61.81240942638711, 132.57881122113795, -50.90487419309044, -51.38947717728428, 82.90306170087354, -113.71936456954629, -34.85191641062337, -16.226336297463742, -61.19611938599209, 33.23111364090779, -29.912177594419507, -171.42166244029474, 75.32661859831288, 123.03519234504297, 3.6020054224593845, 112.89420438924047, -12.350621301930731, 183.33062474898216, -31.660935491213703, 23.78362679717063, 206.51416050541704, 37.67690946875755, -16.021621398080818, 99.14084606568638, 14.852373657101225, -24.454954099352978, 3.406059140600095, 117.33192647586843, -100.51107033144817, 37.1351282736996, -30.07755456985681, -33.78640818432075]|12163.0791015625000000|      1.00000000|[4187, 658, 0, 329]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      69|[1.69472237310938, -8.986655872206262, 11.940886608492221, 18.12333408290977, 39.387579268947555, -76.85781508357545, -23.17009683372657, -16.376503534714665, -48.06921182478288, -3.643639086918418, -91.77716897595268, 86.94434433295272, -17.6667321960933, 36.87498208122705, 8.3208076339539, 594.7590832697489, -38.79557696246016, -10.412165723573626, -29.659370481869605, -49.16491892320605, 53.14631126098603, -17.234071480314814, 80.25703305777054, -30.919749750147826, 74.3230668833831, -4.825001449455551, -35.152348476045304, -18.141529604709696, -51.426247369111266, 107.58326993810293, 21.371593791088134, 8.118465464923586, 61.139108891432286, 55.34690158552216, -61.81240942638711, 132.57881122113795, -50.90487419309044, -51.38947717728428, 82.90306170087354, -113.71936456954629, -34.85191641062337, -16.226336297463742, -61.19611938599209, 33.23111364090779, -29.912177594419507, -171.42166244029474, 75.32661859831288, 123.03519234504297, 3.6020054224593845, 112.89420438924047, -12.350621301930731, 183.33062474898216, -31.660935491213703, 23.78362679717063, 206.51416050541704, 37.67690946875755, -16.021621398080818, 99.14084606568638, 14.852373657101225, -24.454954099352978, 3.406059140600095, 117.33192647586843, -100.51107033144817, 37.1351282736996, -30.07755456985681, -33.78640818432075]|12163.0791015625000000|      0.50000000|[4274, 672, 0, 336]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      70|[1.69472237310938, -8.986655872206262, 11.940886608492221, 18.12333408290977, 39.387579268947555, -76.85781508357545, -23.17009683372657, -16.376503534714665, -48.06921182478288, -3.643639086918418, -91.77716897595268, 86.94434433295272, -17.6667321960933, 36.87498208122705, 8.3208076339539, 594.7590832697489, -38.79557696246016, -10.412165723573626, -29.659370481869605, -49.16491892320605, 53.14631126098603, -17.234071480314814, 80.25703305777054, -30.919749750147826, 74.3230668833831, -4.825001449455551, -35.152348476045304, -18.141529604709696, -51.426247369111266, 107.58326993810293, 21.371593791088134, 8.118465464923586, 61.139108891432286, 55.34690158552216, -61.81240942638711, 132.57881122113795, -50.90487419309044, -51.38947717728428, 82.90306170087354, -113.71936456954629, -34.85191641062337, -16.226336297463742, -61.19611938599209, 33.23111364090779, -29.912177594419507, -171.42166244029474, 75.32661859831288, 123.03519234504297, 3.6020054224593845, 112.89420438924047, -12.350621301930731, 183.33062474898216, -31.660935491213703, 23.78362679717063, 206.51416050541704, 37.67690946875755, -16.021621398080818, 99.14084606568638, 14.852373657101225, -24.454954099352978, 3.406059140600095, 117.33192647586843, -100.51107033144817, 37.1351282736996, -30.07755456985681, -33.78640818432075]|12163.0791015625000000|      0.25000000|[4363, 686, 0, 343]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      71|[1.6582021788471137, -8.956975163783005, 11.964100056495155, 18.12023958204771, 39.38576049898689, -76.85825635783189, -23.169239844721456, -16.37457501246312, -48.066545142545124, -3.640630811159943, -91.77423653592881, 86.94680105969191, -17.66510098506952, 36.8755134123974, 8.32005770461148, 594.7569732727744, -38.79902133746478, -10.416819393001706, -29.665020192874994, -49.17127949131223, 53.139576942420454, -17.24081299381294, 80.25065674705323, -30.92540605771101, 74.31844572549478, -4.819698113613806, -35.15420687005623, -18.14182290956237, -51.424976424625825, 107.58600820342359, 21.375609871028036, 8.121323868295233, 61.14479068836302, 55.35284943523543, -61.806620579514366, 132.5840107736516, -50.900673124547545, -51.38663593748919, 82.90425539529463, -113.72000912556015, -34.85447339167657, -16.230749143172172, -61.202193280436944, 33.223711372203766, -29.920447048772065, -171.43022842682373, 75.31840704335346, 123.0280272674349, 3.5965712045965996, 112.89112065795983, -12.350863215850767, 183.3335204015315, -31.65486948320841, 23.79257020776092, 206.52531029928033, 37.68918186115716, -16.009731456090442, 99.15045511021587, 14.85748605924232, -24.456733339094132, 3.3950297490505674, 117.30963625910958, -100.54585700657353, 37.08795037779601, -30.13494768487065, -33.561130864770234]|12163.0634765625000000|      0.50000000|[4377, 688, 0, 344]                                                        | | GPS sucess | actual_k=2
      72|[1.6991544031315242, -8.981551755110791, 11.950128919612254, 18.121063982387916, 39.385584747430364, -76.85937330545207, -23.171114783561503, -16.376935303078007, -48.069066601092686, -3.6429749717335, -91.77608450180445, 86.94572014331233, -17.665213867164503, 36.87648514878382, 8.32213915026261, 594.760098081667, -38.795004374165416, -10.41213415639496, -29.659946530493375, -49.16613321836608, 53.14446603203461, -17.236502194981657, 80.25409889642972, -30.9230719086223, 74.31950090128255, -4.820010957701409, -35.15588588493644, -18.144771516181983, -51.42900495308892, 107.58117528932449, 21.37032128593889, 8.115983713546823, 61.13983614120737, 55.34872472396778, -61.80949290732266, 132.58276144888842, -50.90001117649205, -51.38388592912219, 82.9091324764355, -113.71312559840791, -34.84587954090747, -16.22092491656181, -61.19302627326633, 33.23383430283481, -29.91157900732377, -171.42371888063323, 75.32138266694247, 123.02627870022066, 3.5889610050892737, 112.8766409742477, -12.328184969129142, 183.30321729023163, -31.693440725451463, 23.746087335543027, 206.47180426019733, 37.630118366951685, -15.541012480308048, 99.08701261922094, 14.796266583078932, -24.512300834619015, 3.348628907725046, 117.27565378847798, -100.56491034280643, 37.08496406728046, -30.122915379048873, -33.53833999320966]|12163.0576171875000000|      1.00000000|[4452, 700, 0, 350]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      73|[1.6991544031315242, -8.981551755110791, 11.950128919612254, 18.121063982387916, 39.385584747430364, -76.85937330545207, -23.171114783561503, -16.376935303078007, -48.069066601092686, -3.6429749717335, -91.77608450180445, 86.94572014331233, -17.665213867164503, 36.87648514878382, 8.32213915026261, 594.760098081667, -38.795004374165416, -10.41213415639496, -29.659946530493375, -49.16613321836608, 53.14446603203461, -17.236502194981657, 80.25409889642972, -30.9230719086223, 74.31950090128255, -4.820010957701409, -35.15588588493644, -18.144771516181983, -51.42900495308892, 107.58117528932449, 21.37032128593889, 8.115983713546823, 61.13983614120737, 55.34872472396778, -61.80949290732266, 132.58276144888842, -50.90001117649205, -51.38388592912219, 82.9091324764355, -113.71312559840791, -34.84587954090747, -16.22092491656181, -61.19302627326633, 33.23383430283481, -29.91157900732377, -171.42371888063323, 75.32138266694247, 123.02627870022066, 3.5889610050892737, 112.8766409742477, -12.328184969129142, 183.30321729023163, -31.693440725451463, 23.746087335543027, 206.47180426019733, 37.630118366951685, -15.541012480308048, 99.08701261922094, 14.796266583078932, -24.512300834619015, 3.348628907725046, 117.27565378847798, -100.56491034280643, 37.08496406728046, -30.122915379048873, -33.53833999320966]|12163.0576171875000000|      0.50000000|[4539, 714, 0, 357]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      74|[1.6991544031315242, -8.981551755110791, 11.950128919612254, 18.121063982387916, 39.385584747430364, -76.85937330545207, -23.171114783561503, -16.376935303078007, -48.069066601092686, -3.6429749717335, -91.77608450180445, 86.94572014331233, -17.665213867164503, 36.87648514878382, 8.32213915026261, 594.760098081667, -38.795004374165416, -10.41213415639496, -29.659946530493375, -49.16613321836608, 53.14446603203461, -17.236502194981657, 80.25409889642972, -30.9230719086223, 74.31950090128255, -4.820010957701409, -35.15588588493644, -18.144771516181983, -51.42900495308892, 107.58117528932449, 21.37032128593889, 8.115983713546823, 61.13983614120737, 55.34872472396778, -61.80949290732266, 132.58276144888842, -50.90001117649205, -51.38388592912219, 82.9091324764355, -113.71312559840791, -34.84587954090747, -16.22092491656181, -61.19302627326633, 33.23383430283481, -29.91157900732377, -171.42371888063323, 75.32138266694247, 123.02627870022066, 3.5889610050892737, 112.8766409742477, -12.328184969129142, 183.30321729023163, -31.693440725451463, 23.746087335543027, 206.47180426019733, 37.630118366951685, -15.541012480308048, 99.08701261922094, 14.796266583078932, -24.512300834619015, 3.348628907725046, 117.27565378847798, -100.56491034280643, 37.08496406728046, -30.122915379048873, -33.53833999320966]|12163.0576171875000000|      0.25000000|[4628, 728, 0, 364]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      75|[1.6991544031315242, -8.981551755110791, 11.950128919612254, 18.121063982387916, 39.385584747430364, -76.85937330545207, -23.171114783561503, -16.376935303078007, -48.069066601092686, -3.6429749717335, -91.77608450180445, 86.94572014331233, -17.665213867164503, 36.87648514878382, 8.32213915026261, 594.760098081667, -38.795004374165416, -10.41213415639496, -29.659946530493375, -49.16613321836608, 53.14446603203461, -17.236502194981657, 80.25409889642972, -30.9230719086223, 74.31950090128255, -4.820010957701409, -35.15588588493644, -18.144771516181983, -51.42900495308892, 107.58117528932449, 21.37032128593889, 8.115983713546823, 61.13983614120737, 55.34872472396778, -61.80949290732266, 132.58276144888842, -50.90001117649205, -51.38388592912219, 82.9091324764355, -113.71312559840791, -34.84587954090747, -16.22092491656181, -61.19302627326633, 33.23383430283481, -29.91157900732377, -171.42371888063323, 75.32138266694247, 123.02627870022066, 3.5889610050892737, 112.8766409742477, -12.328184969129142, 183.30321729023163, -31.693440725451463, 23.746087335543027, 206.47180426019733, 37.630118366951685, -15.541012480308048, 99.08701261922094, 14.796266583078932, -24.512300834619015, 3.348628907725046, 117.27565378847798, -100.56491034280643, 37.08496406728046, -30.122915379048873, -33.53833999320966]|12163.0576171875000000|      0.12500000|[4715, 742, 0, 371]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      76|[1.687551924098352, -8.974802250864974, 11.953556709391634, 18.12098806177199, 39.38579120459031, -76.85891244353192, -23.17046129552386, -16.376174566377394, -48.068296604950206, -3.6422955727302253, -91.77558769592609, 86.94595837964324, -17.66549160522228, 36.87607142031337, 8.321386673869364, 594.7590358993067, -38.79632120491411, -10.413628362301015, -29.661523815146115, -49.167688504713944, 53.143041673459, -17.23769008027819, 80.25324246936137, -30.92351921421105, 74.31951703955663, -4.819505381441952, -35.15489691465861, -18.143339471750416, -51.42720505882495, 107.58323396344018, 21.372498585404873, 8.118112812412958, 61.141729496252836, 55.35018139454728, -61.80867880630418, 132.58273144881278, -50.90107264743835, -51.386142138152934, 82.90555202821781, -113.71811706505306, -34.85231828097093, -16.228790451657144, -61.20223720347221, 33.22342207360977, -29.92298672911146, -171.43585860985738, 75.43954039644896, 123.01365648722954, 3.5766541043943074, 112.86503809102054, -12.338705780321833, 183.29412417791937, -31.70081604447415, 23.740641032372853, 206.4683971206334, 37.62874008276649, -15.540583896951496, 99.08911413603771, 14.799537839186769, -24.50840879892981, 3.3525042732058266, 117.27884235292008, -100.56302878435835, 37.085083367315754, -30.124694890037727, -33.54163667954606]|12163.0566406250000000|      0.25000000|[4753, 748, 0, 374]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
