k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3593263328075409, -0.0430531911551952, 0.3550036251544952, 0.6165683269500732, -0.2091245949268341, -0.261063814163208, 0.2646602690219879, -0.1497357189655304, -0.1240075454115868, 0.0604626350104809, 0.1576367765665054, 0.0703822523355484, -0.01886753924191, -0.1881930083036423, -0.1536790430545807, 0.0922421962022781, -0.0698296800255775, -0.1341748088598251, 0.0237001497298479, -0.0727019906044006, 0.0741959437727928, 0.0867602527141571]| 13.5324354171752930|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
      52|[-6.55289926729165, -16.45977806672454, 31.809190452098846, 3.860187342390418, 17.013860419392586, 5.772344991564751, 21.544814079999924, 26.4417806789279, 19.856636833865196, 21.566997203975916, 5.478003345429897, 23.453075632452965, 35.72990835644305, -29.806878611445427, 26.383465439081192, 64.92627758905292, -28.54042587429285, 7.219038166105747, 41.24056067876518, -29.54320601001382, -4.878260441124439, 13.653625518083572]| 12.1089210510253906|     16.00000000|[3329, 0, 0, 52]                                                           | | GPS sucess | actual_k=0
      53|[-6.55289926729165, -16.45977806672454, 31.809190452098846, 3.860187342390418, 17.013860419392586, 5.772344991564751, 21.544814079999924, 26.4417806789279, 19.856636833865196, 21.566997203975916, 5.478003345429897, 23.453075632452965, 35.72990835644305, -29.806878611445427, 26.383465439081192, 64.92627758905292, -28.54042587429285, 7.219038166105747, 41.24056067876518, -29.54320601001382, -4.878260441124439, 13.653625518083572]| 12.1089210510253906|      8.00000000|[3393, 0, 0, 53]                                                           |  | used linear model with 65 points | actual_k=0
      54|[-10.782058145618066, -17.309545811265707, 27.874607264995575, 7.944400122389197, 18.118628218770027, 3.8776362389326096, 19.765201896429062, 27.812427155673504, 19.174374770838767, 20.5371688939631, 5.953415118157864, 24.270520195364952, 35.662325682118535, -30.394248589873314, 25.875424295663834, 65.07067170366645, -28.841265507042408, 6.897197611629963, 41.23671609140001, -29.611053977161646, -5.218318052589893, 13.759001038968563]| 12.0987491607666016|     16.00000000|[3457, 0, 0, 54]                                                           | | GPS sucess | actual_k=0
      55|[-15.269429590320215, -19.009081300348043, 20.005440890789032, 12.978402426466346, 24.92039556801319, 0.0882187336683273, 16.20597752928734, 30.553720109164715, 26.472906303126365, 18.477512273937464, 6.904238663613796, 25.905409321188927, 35.52716033346951, -31.568988546729088, 24.859342008829117, 65.35945993289351, -29.442944772541523, 6.253516502678394, 41.22902691666968, -29.7467499114573, -5.8984332755208015, 13.969752080738544]| 12.0887603759765625|     32.00000000|[3521, 0, 0, 55]                                                           | | GPS sucess | actual_k=0
      56|[-15.269429590320215, -19.009081300348043, 20.005440890789032, 12.978402426466346, 24.92039556801319, 0.0882187336683273, 16.20597752928734, 30.553720109164715, 26.472906303126365, 18.477512273937464, 6.904238663613796, 25.905409321188927, 35.52716033346951, -31.568988546729088, 24.859342008829117, 65.35945993289351, -29.442944772541523, 6.253516502678394, 41.22902691666968, -29.7467499114573, -5.8984332755208015, 13.969752080738544]| 12.0887603759765625|     16.00000000|[3585, 0, 0, 56]                                                           |  | used linear model with 65 points | actual_k=0
      57|[-16.500367309665307, -19.652717288583517, 21.921400487422943, 13.678659548982978, 24.264801040291786, -2.116329148411751, 14.988557785749435, 30.98725514858961, 29.82944054575637, 17.471031818538904, 6.049760423600674, 26.600688323378563, 38.52427594549954, -31.800081565976143, 23.79711952805519, 66.01506399735808, -32.69631076604128, 6.683285839855671, 37.98562777345069, -27.890081200748682, -5.106228478252888, 15.193972833454609]| 12.0859880447387695|     32.00000000|[3649, 0, 0, 57]                                                           | | GPS sucess | actual_k=0
      58|[-16.500367309665307, -19.652717288583517, 21.921400487422943, 13.678659548982978, 24.264801040291786, -2.116329148411751, 14.988557785749435, 30.98725514858961, 29.82944054575637, 17.471031818538904, 6.049760423600674, 26.600688323378563, 38.52427594549954, -31.800081565976143, 23.79711952805519, 66.01506399735808, -32.69631076604128, 6.683285839855671, 37.98562777345069, -27.890081200748682, -5.106228478252888, 15.193972833454609]| 12.0859880447387695|     16.00000000|[3713, 0, 0, 58]                                                           |  | used linear model with 65 points | actual_k=0
      59|[-16.53045361652039, -20.330549772828817, 22.447382748126984, 13.548036953434348, 24.777419582009315, -2.4471893161535263, 15.393653839826584, 31.770176760852337, 29.846085882280022, 18.400741551071405, 8.384811960160732, 27.213358864188194, 46.54690186865628, -32.153883799910545, 25.28200927376747, 72.47753262147307, -35.58538032323122, 9.471427090466022, 44.128493431257084, -37.03446749225259, -4.064996965229511, 15.817539997398853]| 12.0840864181518555|     32.00000000|[3777, 0, 0, 59]                                                           | | GPS sucess | actual_k=0
      60|[-16.53045361652039, -20.330549772828817, 22.447382748126984, 13.548036953434348, 24.777419582009315, -2.4471893161535263, 15.393653839826584, 31.770176760852337, 29.846085882280022, 18.400741551071405, 8.384811960160732, 27.213358864188194, 46.54690186865628, -32.153883799910545, 25.28200927376747, 72.47753262147307, -35.58538032323122, 9.471427090466022, 44.128493431257084, -37.03446749225259, -4.064996965229511, 15.817539997398853]| 12.0840864181518555|     16.00000000|[3841, 0, 0, 60]                                                           |  | used linear model with 65 points | actual_k=0
      61|[-16.53045361652039, -20.330549772828817, 22.447382748126984, 13.548036953434348, 24.777419582009315, -2.4471893161535263, 15.393653839826584, 31.770176760852337, 29.846085882280022, 18.400741551071405, 8.384811960160732, 27.213358864188194, 46.54690186865628, -32.153883799910545, 25.28200927376747, 72.47753262147307, -35.58538032323122, 9.471427090466022, 44.128493431257084, -37.03446749225259, -4.064996965229511, 15.817539997398853]| 12.0840864181518555|      8.00000000|[3905, 0, 0, 61]                                                           |  | used linear model with 65 points | actual_k=0
      62|[-18.171925717731938, -24.256995495408773, 21.445939600467682, 15.424577614292502, 22.643402114510536, -4.744593128561974, 13.026707381010056, 25.821600787341595, 27.64766345033422, 21.237074587494135, 12.415819250047207, 23.61940835416317, 40.99093501456082, -34.61197577416897, 28.711908251047134, 69.03337812051177, -30.413114316761494, 5.532643683254719, 44.00963525776751, -38.554267797619104, -2.8087389543652534, 21.630888767540455]| 12.0813903808593750|     16.00000000|[3969, 0, 0, 62]                                                           | | GPS sucess | actual_k=0
      63|[-18.27321202470921, -21.99525910243392, 23.216672122478485, 14.98483338020742, 24.39554013311863, -3.3319421857595444, 14.390473335981369, 28.4599634334445, 27.720567835960537, 24.261331293731928, 13.882876358926296, 27.065234169363976, 44.00329368002713, -32.2469726651907, 30.23074010014534, 69.71727937087417, -37.64294744282961, 4.916568048298359, 45.7686423540581, -29.04874697700143, 1.205656759440899, 27.182922668755054]| 12.0793666839599609|     32.00000000|[4033, 0, 0, 63]                                                           | | GPS sucess | actual_k=0
      64|[-18.27321202470921, -21.99525910243392, 23.216672122478485, 14.98483338020742, 24.39554013311863, -3.3319421857595444, 14.390473335981369, 28.4599634334445, 27.720567835960537, 24.261331293731928, 13.882876358926296, 27.065234169363976, 44.00329368002713, -32.2469726651907, 30.23074010014534, 69.71727937087417, -37.64294744282961, 4.916568048298359, 45.7686423540581, -29.04874697700143, 1.205656759440899, 27.182922668755054]| 12.0793666839599609|     16.00000000|[4097, 0, 0, 64]                                                           |  | used linear model with 65 points | actual_k=0
      65|[-18.303298331564292, -22.67309158667922, 23.742654383182526, 14.85421078465879, 24.90815867483616, -2.91232530772686, 14.795569390058517, 29.242885045707226, 27.73721317248419, 25.19104102626443, 16.217927895486355, 27.677904710173607, 37.28757016547024, -32.6007748991251, 31.71562984585762, 76.17974799498916, -40.53201700001955, 7.7047092989087105, 53.31823723320849, -38.193133268505335, 2.2468882724642754, 26.615273006260395]| 12.0784025192260742|     32.00000000|[4161, 0, 0, 65]                                                           | | GPS sucess | actual_k=0
      66|[-18.303298331564292, -22.67309158667922, 23.742654383182526, 14.85421078465879, 24.90815867483616, -2.91232530772686, 14.795569390058517, 29.242885045707226, 27.73721317248419, 25.19104102626443, 16.217927895486355, 27.677904710173607, 37.28757016547024, -32.6007748991251, 31.71562984585762, 76.17974799498916, -40.53201700001955, 7.7047092989087105, 53.31823723320849, -38.193133268505335, 2.2468882724642754, 26.615273006260395]| 12.0784025192260742|     16.00000000|[4225, 0, 0, 66]                                                           |  | used linear model with 65 points | actual_k=0
      67|[-18.303298331564292, -22.67309158667922, 23.742654383182526, 14.85421078465879, 24.90815867483616, -2.91232530772686, 14.795569390058517, 29.242885045707226, 27.73721317248419, 25.19104102626443, 16.217927895486355, 27.677904710173607, 37.28757016547024, -32.6007748991251, 31.71562984585762, 76.17974799498916, -40.53201700001955, 7.7047092989087105, 53.31823723320849, -38.193133268505335, 2.2468882724642754, 26.615273006260395]| 12.0784025192260742|      8.00000000|[4289, 0, 0, 67]                                                           |  | used linear model with 65 points | actual_k=0
      68|[-18.310347674647346, -22.83186849579215, 23.86595392227173, 14.912506023421884, 25.028298407793045, -5.858887359499931, 16.411045998334885, 29.43891090899706, 32.36895326571539, 25.440543685108423, 15.061858735978603, 29.177589043974876, 38.194858418777585, -35.428964748978615, 34.51123836636543, 77.27720945701003, -38.93501878529787, 7.5272756442427635, 54.306133973645046, -36.19157448783517, 3.542982928454876, 27.267096646130085]| 12.0776405334472656|     16.00000000|[4353, 0, 0, 68]                                                           | | GPS sucess | actual_k=0
      69|[-18.310347674647346, -22.83186849579215, 23.86595392227173, 14.912506023421884, 25.028298407793045, -5.858887359499931, 16.411045998334885, 29.43891090899706, 32.36895326571539, 25.440543685108423, 15.061858735978603, 29.177589043974876, 38.194858418777585, -35.428964748978615, 34.51123836636543, 77.27720945701003, -38.93501878529787, 7.5272756442427635, 54.306133973645046, -36.19157448783517, 3.542982928454876, 27.267096646130085]| 12.0776405334472656|      8.00000000|[4417, 0, 0, 69]                                                           |  | used linear model with 65 points | actual_k=0
      70|[-18.310347674647346, -22.83186849579215, 23.86595392227173, 14.912506023421884, 25.028298407793045, -5.858887359499931, 16.411045998334885, 29.43891090899706, 32.36895326571539, 25.440543685108423, 15.061858735978603, 29.177589043974876, 38.194858418777585, -35.428964748978615, 34.51123836636543, 77.27720945701003, -38.93501878529787, 7.5272756442427635, 54.306133973645046, -36.19157448783517, 3.542982928454876, 27.267096646130085]| 12.0776405334472656|      4.00000000|[4481, 0, 0, 70]                                                           |  | used linear model with 65 points | actual_k=0
      71|[-18.317869251361117, -23.001326616853476, 23.99744948744774, 14.879850374534726, 25.156453043222427, -5.75398313999176, 16.51232001185417, 29.63464131206274, 32.3731145998463, 25.67297111824155, 15.613039337098598, 29.330756679177284, 40.20051489956677, -35.517415307462215, 34.92931154370308, 78.89282661303878, -39.657286174595356, 8.224310956895351, 55.841850388096645, -38.477671060711145, 3.80329080671072, 27.12518423050642]| 12.0774650573730469|      8.00000000|[4545, 0, 0, 71]                                                           | | GPS sucess | actual_k=0
      72|[-18.317869251361117, -23.001326616853476, 23.99744948744774, 14.879850374534726, 25.156453043222427, -5.75398313999176, 16.51232001185417, 29.63464131206274, 32.3731145998463, 25.67297111824155, 15.613039337098598, 29.330756679177284, 40.20051489956677, -35.517415307462215, 34.92931154370308, 78.89282661303878, -39.657286174595356, 8.224310956895351, 55.841850388096645, -38.477671060711145, 3.80329080671072, 27.12518423050642]| 12.0774650573730469|      4.00000000|[4609, 0, 0, 72]                                                           |  | used linear model with 65 points | actual_k=0
      73|[-18.321393922902644, -23.08071507140994, 24.05909925699234, 14.908997993916273, 25.21652290970087, -7.227264165878296, 17.320058315992355, 29.732654243707657, 34.688984646461904, 25.797722447663546, 15.035004757344723, 29.19369113445282, 40.65415902622044, -33.92269244045019, 36.327115803956985, 79.75573271140456, -40.09785325080156, 8.135594129562378, 56.33579875831492, -37.47689167037606, 4.45133813470602, 27.451096050441265]| 12.0774564743041992|      8.00000000|[4673, 0, 0, 73]                                                           | | GPS sucess | actual_k=0
      74|[-18.427965425886214, -23.524846028536558, 24.370890140533447, 14.903950438834727, 26.66099474579096, -6.863090813159943, 18.99542185664177, 31.81781044602394, 35.98338259663433, 27.907085049897432, 16.51842763274908, 26.57853901386261, 40.1407717037946, -32.20138742774725, 35.76144888997078, 79.52443958446383, -41.059305258095264, 11.11518931388855, 52.66573407058604, -39.157698307186365, 1.505362592637539, 26.56774865835905]| 12.0773115158081055|     16.00000000|[4737, 0, 0, 74]                                                           | | GPS sucess | actual_k=0
      75|[-18.427965425886214, -23.524846028536558, 24.370890140533447, 14.903950438834727, 26.66099474579096, -6.863090813159943, 18.99542185664177, 31.81781044602394, 35.98338259663433, 27.907085049897432, 16.51842763274908, 26.57853901386261, 40.1407717037946, -32.20138742774725, 35.76144888997078, 79.52443958446383, -41.059305258095264, 11.11518931388855, 52.66573407058604, -39.157698307186365, 1.505362592637539, 26.56774865835905]| 12.0773115158081055|      8.00000000|[4801, 0, 0, 75]                                                           |  | used linear model with 65 points | actual_k=0
      76|[-18.435014768969268, -23.68362293764949, 24.49418967962265, 14.96224567759782, 26.781134478747845, -9.809652864933014, 20.610898464918137, 32.013836309313774, 40.61512268986553, 28.156587708741426, 15.446783445775509, 28.07822334766388, 41.04805995710194, -35.029577277600765, 38.55705741047859, 81.2502517811954, -41.94043941050768, 11.58375871181488, 53.653630811022595, -37.1561395265162, 2.8014572486281395, 27.21957229822874]| 12.0766925811767578|     16.00000000|[4865, 0, 0, 76]                                                           | | GPS sucess | actual_k=0
      77|[-18.435014768969268, -23.68362293764949, 24.49418967962265, 14.96224567759782, 26.781134478747845, -9.809652864933014, 20.610898464918137, 32.013836309313774, 40.61512268986553, 28.156587708741426, 15.446783445775509, 28.07822334766388, 41.04805995710194, -35.029577277600765, 38.55705741047859, 81.2502517811954, -41.94043941050768, 11.58375871181488, 53.653630811022595, -37.1561395265162, 2.8014572486281395, 27.21957229822874]| 12.0766925811767578|      8.00000000|[4929, 0, 0, 77]                                                           |  | used linear model with 65 points | actual_k=0
      78|[-18.45005792239681, -24.02253917977214, 24.75718080997467, 14.896934379823506, 27.03744374960661, -9.599844425916672, 20.81344649195671, 32.40529711544514, 40.623445358127356, 28.621442575007677, 15.693340800702572, 28.384558618068695, 45.05937291868031, -35.20647839456797, 39.29950228333473, 84.4814860932529, -43.38497418910265, 13.385357737541199, 56.72506363992579, -41.72833267226815, 3.3220730051398277, 26.93574746698141]| 12.0766401290893555|     16.00000000|[4993, 0, 0, 78]                                                           | | GPS sucess | actual_k=0
      79|[-18.45005792239681, -24.02253917977214, 24.75718080997467, 14.896934379823506, 27.03744374960661, -9.599844425916672, 20.81344649195671, 32.40529711544514, 40.623445358127356, 28.621442575007677, 15.693340800702572, 28.384558618068695, 45.05937291868031, -35.20647839456797, 39.29950228333473, 84.4814860932529, -43.38497418910265, 13.385357737541199, 56.72506363992579, -41.72833267226815, 3.3220730051398277, 26.93574746698141]| 12.0766401290893555|      8.00000000|[5057, 0, 0, 79]                                                           |  | used linear model with 65 points | actual_k=0
      80|[-18.457107265479863, -24.12884582951665, 24.880480349063873, 14.9552296185866, 27.157583482563496, -12.546406477689743, 22.428923100233078, 32.60132297873497, 45.25518545135856, 28.87094523385167, 14.53727164119482, 29.884242951869965, 45.96666117198765, -38.03466824442148, 42.095110803842545, 86.20729828998446, -44.27396596223116, 13.207924082875252, 57.71296038036235, -39.726773891597986, 4.618167661130428, 27.5875711068511]| 12.0764560699462891|     16.00000000|[5121, 0, 0, 80]                                                           | | GPS sucess | actual_k=0
      81|[-18.66811414528638, -23.661060769110918, 27.117961943149567, 14.660743393935263, 29.76063657552004, -13.366246432065964, 26.257110565900803, 34.95985206961632, 41.10041555389762, 33.59461237862706, 13.163635276257992, 33.01367539167404, 52.39467163570225, -38.93378362804651, 44.15894141793251, 92.81755353137851, -41.71958697587252, 18.587149813771248, 57.73282014881261, -39.66012619063258, -1.7015826478600502, 30.08455153554678]| 12.0756769180297852|     32.00000000|[5185, 0, 0, 81]                                                           | | GPS sucess | actual_k=0
      82|[-18.66811414528638, -23.661060769110918, 27.117961943149567, 14.660743393935263, 29.76063657552004, -13.366246432065964, 26.257110565900803, 34.95985206961632, 41.10041555389762, 33.59461237862706, 13.163635276257992, 33.01367539167404, 52.39467163570225, -38.93378362804651, 44.15894141793251, 92.81755353137851, -41.71958697587252, 18.587149813771248, 57.73282014881261, -39.66012619063258, -1.7015826478600502, 30.08455153554678]| 12.0756769180297852|     16.00000000|[5249, 0, 0, 82]                                                           |  | used linear model with 65 points | actual_k=0
      83|[-18.66811414528638, -23.661060769110918, 27.117961943149567, 14.660743393935263, 29.76063657552004, -13.366246432065964, 26.257110565900803, 34.95985206961632, 41.10041555389762, 33.59461237862706, 13.163635276257992, 33.01367539167404, 52.39467163570225, -38.93378362804651, 44.15894141793251, 92.81755353137851, -41.71958697587252, 18.587149813771248, 57.73282014881261, -39.66012619063258, -1.7015826478600502, 30.08455153554678]| 12.0756769180297852|      8.00000000|[5313, 0, 0, 83]                                                           |  | used linear model with 65 points | actual_k=0
      84|[-18.66811414528638, -23.661060769110918, 27.117961943149567, 14.660743393935263, 29.76063657552004, -13.366246432065964, 26.257110565900803, 34.95985206961632, 41.10041555389762, 33.59461237862706, 13.163635276257992, 33.01367539167404, 52.39467163570225, -38.93378362804651, 44.15894141793251, 92.81755353137851, -41.71958697587252, 18.587149813771248, 57.73282014881261, -39.66012619063258, -1.7015826478600502, 30.08455153554678]| 12.0756769180297852|      4.00000000|[5377, 0, 0, 84]                                                           |  | used linear model with 65 points | actual_k=0
      85|[-19.43712737131864, -27.495368916541338, 27.703040599822998, 15.386556246317923, 29.33168701082468, -11.955343812704086, 26.957184463739395, 34.76058776676655, 39.23962124809623, 32.159934896975756, 14.308285854756832, 34.02325278520584, 53.17824496515095, -38.858184330165386, 46.32164803147316, 93.4850198738277, -43.267489559948444, 23.188360884785652, 59.82249366794713, -38.7278966717422, -0.3194619193673134, 29.175103686749935]| 12.0715532302856445|      8.00000000|[5441, 0, 0, 85]                                                           | | GPS sucess | actual_k=0
      86|[-19.444176714401692, -27.65414582565427, 27.8263401389122, 15.444851485081017, 29.451826743781567, -14.901905864477158, 28.572661072015762, 34.95661363005638, 43.87136134132743, 32.40943755581975, 13.15221669524908, 35.52293711900711, 52.309936897829175, -41.6863741800189, 49.11725655198097, 95.21083207055926, -44.18706030398607, 23.010927230119705, 60.81039040838368, -36.726337891072035, 0.9766327366232872, 29.826927326619625]| 12.0710725784301758|     16.00000000|[5505, 0, 0, 86]                                                           | | GPS sucess | actual_k=0
      87|[-21.167045276146382, -27.802351344376802, 31.599697291851044, 16.206275609321892, 31.4476405903697, -13.709888905286789, 29.129359990358353, 32.64685282111168, 42.53529116138816, 31.858145494014025, 12.373577378690243, 36.25981962680817, 49.99932851083577, -42.506704322993755, 48.78624600172043, 98.248665522784, -42.31625408679247, 25.80747440457344, 61.5496833876241, -35.002646785229445, 0.9601051285862923, 28.516959331929684]| 12.0679531097412109|     32.00000000|[5569, 0, 0, 87]                                                           | | GPS sucess | actual_k=0
      88|[-21.167045276146382, -27.802351344376802, 31.599697291851044, 16.206275609321892, 31.4476405903697, -13.709888905286789, 29.129359990358353, 32.64685282111168, 42.53529116138816, 31.858145494014025, 12.373577378690243, 36.25981962680817, 49.99932851083577, -42.506704322993755, 48.78624600172043, 98.248665522784, -42.31625408679247, 25.80747440457344, 61.5496833876241, -35.002646785229445, 0.9601051285862923, 28.516959331929684]| 12.0679531097412109|     16.00000000|[5633, 0, 0, 88]                                                           |  | used linear model with 65 points | actual_k=0
      89|[-21.197131583001465, -28.480183828622103, 32.125679552555084, 16.075653013773263, 31.96025913208723, -13.290272027254105, 29.5344560444355, 33.429774433374405, 42.55193649791181, 32.787855226546526, 14.708628915250301, 36.8724901676178, 58.021954433992505, -42.86050655692816, 50.27113574743271, 104.71113414689898, -45.20532364398241, 35.28880813717842, 67.6925490454305, -36.226513247936964, 2.0013366416096687, 27.949309669435024]| 12.0657958984375000|     32.00000000|[5697, 0, 0, 89]                                                           | | GPS sucess | actual_k=0
      90|[-21.197131583001465, -28.480183828622103, 32.125679552555084, 16.075653013773263, 31.96025913208723, -13.290272027254105, 29.5344560444355, 33.429774433374405, 42.55193649791181, 32.787855226546526, 14.708628915250301, 36.8724901676178, 58.021954433992505, -42.86050655692816, 50.27113574743271, 104.71113414689898, -45.20532364398241, 35.28880813717842, 67.6925490454305, -36.226513247936964, 2.0013366416096687, 27.949309669435024]| 12.0657958984375000|     16.00000000|[5761, 0, 0, 90]                                                           |  | used linear model with 65 points | actual_k=0
      91|[-21.298417889978737, -30.762123811990023, 33.89641207456589, 16.08034696429968, 33.68600218743086, -11.877621084451675, 30.898221999406815, 36.06813707947731, 42.62484088353813, 35.81211193278432, 16.17568602412939, 40.3183159828186, 61.034313099458814, -40.495503447949886, 51.789967596530914, 105.39503539726138, -52.435156770050526, 34.67273250222206, 69.45155614172108, -26.72099242731929, 6.015732355415821, 33.51872905343771]| 12.0641698837280273|     32.00000000|[5825, 0, 0, 91]                                                           | | GPS sucess | actual_k=0
      92|[-21.298417889978737, -30.762123811990023, 33.89641207456589, 16.08034696429968, 33.68600218743086, -11.877621084451675, 30.898221999406815, 36.06813707947731, 42.62484088353813, 35.81211193278432, 16.17568602412939, 40.3183159828186, 61.034313099458814, -40.495503447949886, 51.789967596530914, 105.39503539726138, -52.435156770050526, 34.67273250222206, 69.45155614172108, -26.72099242731929, 6.015732355415821, 33.51872905343771]| 12.0641698837280273|     16.00000000|[5889, 0, 0, 92]                                                           |  | used linear model with 65 points | actual_k=0
      93|[-21.32850419683382, -31.439956296235323, 34.42239433526993, 15.949724368751049, 34.19862072914839, -11.458004206418991, 31.303318053483963, 36.851058691740036, 42.64148622006178, 36.74182166531682, 18.51073756068945, 40.930986523628235, 69.05693902261555, -41.00796153396368, 53.274857342243195, 111.85750402137637, -55.32422632724047, 37.46087375283241, 75.59442179952748, -35.865378718823195, 7.0569638684391975, 33.08885829895735]| 12.0638036727905273|     32.00000000|[5953, 0, 0, 93]                                                           | | GPS sucess | actual_k=0
      94|[-21.32850419683382, -31.439956296235323, 34.42239433526993, 15.949724368751049, 34.19862072914839, -11.458004206418991, 31.303318053483963, 36.851058691740036, 42.64148622006178, 36.74182166531682, 18.51073756068945, 40.930986523628235, 69.05693902261555, -41.00796153396368, 53.274857342243195, 111.85750402137637, -55.32422632724047, 37.46087375283241, 75.59442179952748, -35.865378718823195, 7.0569638684391975, 33.08885829895735]| 12.0638036727905273|     16.00000000|[6017, 0, 0, 94]                                                           |  | used linear model with 65 points | actual_k=0
      95|[-21.32850419683382, -31.439956296235323, 34.42239433526993, 15.949724368751049, 34.19862072914839, -11.458004206418991, 31.303318053483963, 36.851058691740036, 42.64148622006178, 36.74182166531682, 18.51073756068945, 40.930986523628235, 69.05693902261555, -41.00796153396368, 53.274857342243195, 111.85750402137637, -55.32422632724047, 37.46087375283241, 75.59442179952748, -35.865378718823195, 7.0569638684391975, 33.08885829895735]| 12.0638036727905273|      8.00000000|[6081, 0, 0, 95]                                                           |  | used linear model with 65 points | actual_k=0
      96|[-25.156073443125933, -35.92624484375119, 31.36720186471939, 19.902028255164623, 33.72834029048681, -12.312617152929306, 33.52396896481514, 39.23795410990715, 44.85232000797987, 42.44770039990544, 22.460706613957882, 41.61150258779526, 73.43387068994343, -38.06832077354193, 54.76044279336929, 108.6328588835895, -57.62117547541857, 37.23455189168453, 77.20323603902943, -35.346200209110975, -1.5666294619441032, 30.221449069678783]| 12.0523252487182617|     16.00000000|[6145, 0, 0, 96]                                                           | | GPS sucess | actual_k=0
      97|[-25.186159749981016, -36.60407732799649, 31.89318412542343, 19.771405659615993, 34.24095883220434, -11.893000274896622, 33.92906501889229, 40.020875722169876, 44.44033693522215, 43.377410132437944, 24.79575815051794, 42.22417312860489, 81.45649661310017, -38.42212300747633, 56.24533253908157, 115.0953275077045, -60.48076815158129, 40.022693142294884, 83.34610169683583, -44.49058650061488, -0.5253979489207268, 29.653799407184124]| 12.0510721206665039|     32.00000000|[6209, 0, 0, 97]                                                           | | GPS sucess | actual_k=0
      98|[-25.186159749981016, -36.60407732799649, 31.89318412542343, 19.771405659615993, 34.24095883220434, -11.893000274896622, 33.92906501889229, 40.020875722169876, 44.44033693522215, 43.377410132437944, 24.79575815051794, 42.22417312860489, 81.45649661310017, -38.42212300747633, 56.24533253908157, 115.0953275077045, -60.48076815158129, 40.022693142294884, 83.34610169683583, -44.49058650061488, -0.5253979489207268, 29.653799407184124]| 12.0510721206665039|     16.00000000|[6273, 0, 0, 98]                                                           |  | used linear model with 65 points | actual_k=0
      99|[-25.186159749981016, -36.60407732799649, 31.89318412542343, 19.771405659615993, 34.24095883220434, -11.893000274896622, 33.92906501889229, 40.020875722169876, 44.44033693522215, 43.377410132437944, 24.79575815051794, 42.22417312860489, 81.45649661310017, -38.42212300747633, 56.24533253908157, 115.0953275077045, -60.48076815158129, 40.022693142294884, 83.34610169683583, -44.49058650061488, -0.5253979489207268, 29.653799407184124]| 12.0510721206665039|      8.00000000|[6337, 0, 0, 99]                                                           |  | used linear model with 65 points | actual_k=0
     100|[-25.19320909306407, -36.76285423710942, 32.016483664512634, 19.829700898379087, 34.36109856516123, -8.7316292822361, 35.544541627168655, 40.21690158545971, 49.07207702845335, 43.62691279128194, 23.63968899101019, 43.72385746240616, 82.36378486640751, -41.250312857329845, 59.040941059589386, 116.82113970443606, -61.3619023039937, 39.84525948762894, 84.33399843727238, -42.489027719944715, 0.0810860469937325, 30.305623047053814]| 12.0504817962646484|     16.00000000|[6401, 0, 0, 100]                                                          | | GPS sucess | actual_k=0
     101|[-25.316329907625914, -39.5359839387238, 27.851599097251892, 20.85290653631091, 36.46256569772959, -3.935889631509781, 35.95782297849655, 43.11206226050854, 45.92523931711912, 47.51473780348897, 20.869758389890194, 43.195107996463776, 78.63867242820561, -38.9528873488307, 65.74664241075516, 116.93477987870574, -65.4980254843831, 31.964276611804962, 85.32428746973164, -40.25197933241725, -3.2506536170840263, 31.031269006431103]| 12.0491981506347656|     32.00000000|[6465, 0, 0, 101]                                                          | | GPS sucess | actual_k=0
     102|[-29.416491460055113, -47.487341303378344, 49.939003348350525, 20.934582475572824, 45.60637406259775, -3.1332124173641205, 33.12269967794418, 14.79808597266674, 63.41035055369139, 45.69625540450215, 15.10745932906866, 28.373468935489655, 76.56934245117009, -44.245841793715954, 80.24699240922928, 103.76173758134246, -56.96421963721514, -2.2541834712028503, 84.13759463583119, -20.030427437275648, -1.8445161506533623, 31.34514170140028]| 12.0424289703369141|     64.00000000|[6529, 0, 0, 102]                                                          | | GPS sucess | actual_k=0
     103|[-29.416491460055113, -47.487341303378344, 49.939003348350525, 20.934582475572824, 45.60637406259775, -3.1332124173641205, 33.12269967794418, 14.79808597266674, 63.41035055369139, 45.69625540450215, 15.10745932906866, 28.373468935489655, 76.56934245117009, -44.245841793715954, 80.24699240922928, 103.76173758134246, -56.96421963721514, -2.2541834712028503, 84.13759463583119, -20.030427437275648, -1.8445161506533623, 31.34514170140028]| 12.0424289703369141|     32.00000000|[6593, 0, 0, 103]                                                          |  | used linear model with 65 points | actual_k=0
