k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2712907686829567, 0.9312790557742119, -1.0970190435647964, 1.1727188378572464, -1.2492303669452667, 1.254969835281372, -1.1354218244552612, 1.0827438309788704, -1.1421121701598167, 0.9875145554542542, -1.1576421864330768, 0.9812172446399927, -1.0291798084974288, 0.9508732259273529, -1.1545981176197528, 1.0071268267929554, -1.0419058918952941, 1.031280990689993, -1.326677080988884, 0.8382366001605988, -1.292674471437931, 1.036513939499855, -1.1620135836303234, 1.0238668955862522, -1.4594976425170898, 1.0294882021844387, -1.0614054918289184, 0.8543081134557724, -1.2769119188189506, 1.0143693909049034, -1.194216535706073, 0.9245707094669342, -1.1968265742063522, 1.1241767406463623, -1.1528439976274967, 0.9773881956934929, -1.122159619629383, 1.0122561734169722, -1.2914875492453575, 0.9605039358139038, -1.2377082079648971, 1.0652458891272545, -1.1895763993263244, 0.8957462459802628, -1.0562205582857132, 1.013080546632409, -1.0880474343895912, 0.8683275282382965, -1.1571009501814842, 1.1400115489959717, -1.1343260005116462, 0.914754644036293, -1.2840654969215393, 1.0023392816074193, -1.111649078130722, 0.9485253803431988, -1.1426755607128143, 0.9876551143825054, -1.3460978835821151, 0.8712480962276459, -1.4343330234289169, 0.8911892995238304, -0.9748921513557434, 0.9121223241090775, -1.2500282868742942, 1.0417690314352512, -1.1427343904972076, 0.9041200429201126, -1.0477241694927215, 1.1011368781328201, -1.1667293056845665, 0.9140102863311768, -1.1312091246247291, 1.078077033162117, -1.2325869470834732, 1.0196085907518864, -1.2080720093101263, 0.933137483894825, -1.2371503084897995, 1.0747011601924896, -1.116400447487831, 0.9853035807609558, -1.1410063177347183, 0.9786667618900537, -1.3521916389465332, 0.7004837989807129, -1.2091599561274051, 0.8773473054170609, -1.1578678347170352, 1.058690868318081, -1.194978342205286, 1.1738337874412537, -1.2529648773372173, 0.9748478308320045, -1.227103029191494, 0.8094208836555481, -1.0950648307800293, 1.0315873473882675, -1.1681595340371131, 1.045588232576847]|24758.9589843750000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
     121|[0.2347057247839163, -0.1265377731129711, 0.6555357442203757, 0.3387249836630459, 0.2644290327150176, 0.0969347745282862, -0.3594055171387768, 0.4315369890238318, 0.6166845996880606, 0.6989923875920077, 0.5397610682818579, 0.1319011398969412, -0.2921167963102872, 0.087239324084816, -0.1695823700986122, 0.5039485626238225, 0.2105393573629797, 0.1716553981250565, -0.0373686399699948, -0.1422507170941346, 0.5824607131762003, 0.775807232322749, 0.6270715841287747, 0.5737953208033816, 0.3773459639625296, 0.3963632016081033, 0.3216787197528144, 0.4763975604176499, 0.1450154312520615, 0.2507462793138068, -0.0524088938663931, -0.139928980901191, -0.0749536817271939, 0.2242741076035512, -0.0592759566578819, 0.1170849260620768, 0.3687738441444178, 0.4930309568560353, 0.2404168081191322, 0.3138544021884324, 0.4281573367862463, 0.0881481525384316, 0.0262161801300911, 0.2409348246022238, -0.1714272554441199, 0.3972325600835201, 0.4249609003053169, 0.1902621156998902, 0.2019079478330132, -0.2671731223625627, 0.3645248422206608, 0.4522364848420176, 0.4018604972893954, -0.1512698577832354, 0.4341031530021457, 0.0566933875604226, -0.0642906495873749, 0.0754402967842667, -0.3366906247289462, 0.1291955781449654, -0.4748775626779381, 0.561052380205724, 0.4590234934539134, 0.2184179702948597, 0.0014378890819931, -0.3288118869666878, 0.3843545799077975, 0.1805735373368678, 0.3166123823054635, 0.0673478094565172, -0.0668823129434677, 0.1759751472337755, 0.2585756412830972, 0.3085139608390454, 0.0856608014001666, 0.1917707073136599, -0.0261690863046175, -0.5738436514035116, 0.2658825762543293, -0.2692044659090628, 0.0318940184447308, 0.1293632259188177, 0.298678625891593, 0.2080926271299744, -0.3414517391788089, 0.0983283318167001, -0.0078715705678986, -0.2666306185612113, 0.1813412310275272, -0.1852697341177184, 0.0349221946621426, 0.0623059209596244, -0.3265472580521, 0.5406548037966582, 0.7397889298416704, 0.5766918169337951, 0.5699638831660867, 0.589043019287268, 0.0872090183359576, 4.686869890151261]|1295.6083984375000000|      2.00000000|[10150, 753, 0, 753]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
     122|[0.2347057247839163, -0.1265377731129711, 0.6555357442203757, 0.3387249836630459, 0.2644290327150176, 0.0969347745282862, -0.3594055171387768, 0.4315369890238318, 0.6166845996880606, 0.6989923875920077, 0.5397610682818579, 0.1319011398969412, -0.2921167963102872, 0.087239324084816, -0.1695823700986122, 0.5039485626238225, 0.2105393573629797, 0.1716553981250565, -0.0373686399699948, -0.1422507170941346, 0.5824607131762003, 0.775807232322749, 0.6270715841287747, 0.5737953208033816, 0.3773459639625296, 0.3963632016081033, 0.3216787197528144, 0.4763975604176499, 0.1450154312520615, 0.2507462793138068, -0.0524088938663931, -0.139928980901191, -0.0749536817271939, 0.2242741076035512, -0.0592759566578819, 0.1170849260620768, 0.3687738441444178, 0.4930309568560353, 0.2404168081191322, 0.3138544021884324, 0.4281573367862463, 0.0881481525384316, 0.0262161801300911, 0.2409348246022238, -0.1714272554441199, 0.3972325600835201, 0.4249609003053169, 0.1902621156998902, 0.2019079478330132, -0.2671731223625627, 0.3645248422206608, 0.4522364848420176, 0.4018604972893954, -0.1512698577832354, 0.4341031530021457, 0.0566933875604226, -0.0642906495873749, 0.0754402967842667, -0.3366906247289462, 0.1291955781449654, -0.4748775626779381, 0.561052380205724, 0.4590234934539134, 0.2184179702948597, 0.0014378890819931, -0.3288118869666878, 0.3843545799077975, 0.1805735373368678, 0.3166123823054635, 0.0673478094565172, -0.0668823129434677, 0.1759751472337755, 0.2585756412830972, 0.3085139608390454, 0.0856608014001666, 0.1917707073136599, -0.0261690863046175, -0.5738436514035116, 0.2658825762543293, -0.2692044659090628, 0.0318940184447308, 0.1293632259188177, 0.298678625891593, 0.2080926271299744, -0.3414517391788089, 0.0983283318167001, -0.0078715705678986, -0.2666306185612113, 0.1813412310275272, -0.1852697341177184, 0.0349221946621426, 0.0623059209596244, -0.3265472580521, 0.5406548037966582, 0.7397889298416704, 0.5766918169337951, 0.5699638831660867, 0.589043019287268, 0.0872090183359576, 4.686869890151261]|1295.6083984375000000|      1.00000000|[10269, 762, 0, 762]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     123|[0.088374737094717, -0.308015171020145, 0.6027766117565965, 0.2690646727047848, 0.4805631443452774, -0.0056585425451451, -0.3463754152852917, 0.2698279996248993, 0.5480843228660311, 0.4540778620585267, 0.5524895502168696, -0.0163327064950534, -0.2534394715062724, 0.1037094542686211, -0.1832059584637535, 0.3972977392557064, 0.2427624418559952, 0.1951656033750544, -0.1847592091620644, -0.1685839708145711, 0.6748707977714804, 0.7727173745781823, 0.5387682198446324, 0.6248019559982856, 0.4007596754698377, 0.2529318290472679, 0.3399549429986333, 0.3791452857136152, 0.2543969981196844, 0.2001339642789329, 0.1115014564233767, -0.1721321253047285, 0.0396954146695266, 0.1858408021557476, -0.0115279438243353, 0.0764931126385008, 0.3010893078681962, 0.4926886595470045, 0.2372529529008093, 0.2985424136338552, 0.1838553978549188, -0.0359085898801178, 0.0240533435219742, 0.1663473318131306, -0.2388794590721844, 0.4003717257613286, 0.207644989460229, 0.0936009980192802, 0.0904245818577847, -0.24808459230959, 0.374650282304274, 0.4643962919247066, 0.4066786227534528, -0.1363634775054866, 0.2632562204911966, 0.0668679525765422, -0.0787862496645949, 0.1451314027411638, -0.3498690676527051, 0.2071567524950518, -0.4227269163321128, 0.4272850262433036, 0.3453194184251066, 0.3768053689348557, -0.0120226708213431, -0.2847908314143686, 0.3685834143701406, 0.1365125224713961, 0.4211978101272845, 0.1110949552367054, -0.0562361698533626, 0.3450047720851236, 0.2765807141709312, 0.1727678403796532, -0.1547292616760093, 0.2342240612670107, -0.1918090541447604, -0.429262941192586, 0.1328740504629243, -0.2306282410667918, 0.0569309685728151, -0.0013275039328229, 0.1024395725184216, 0.212880948800986, -0.1668267359229508, 0.1443997624021947, -0.0152577748264677, -0.1822825979779014, 0.156531927746776, -0.1487132507364168, 0.0233051640200175, 0.0690422879095444, -0.2349245074187458, 0.6416645621156392, 0.7736529986546454, 0.5745752038005818, 0.5449173113946763, 0.4451293001132277, 0.2135836110246795, 4.571057745817626]|1259.8062744140625000|      2.00000000|[10350, 768, 0, 768]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | iterate success | actual_k=1
     124|[0.088374737094717, -0.308015171020145, 0.6027766117565965, 0.2690646727047848, 0.4805631443452774, -0.0056585425451451, -0.3463754152852917, 0.2698279996248993, 0.5480843228660311, 0.4540778620585267, 0.5524895502168696, -0.0163327064950534, -0.2534394715062724, 0.1037094542686211, -0.1832059584637535, 0.3972977392557064, 0.2427624418559952, 0.1951656033750544, -0.1847592091620644, -0.1685839708145711, 0.6748707977714804, 0.7727173745781823, 0.5387682198446324, 0.6248019559982856, 0.4007596754698377, 0.2529318290472679, 0.3399549429986333, 0.3791452857136152, 0.2543969981196844, 0.2001339642789329, 0.1115014564233767, -0.1721321253047285, 0.0396954146695266, 0.1858408021557476, -0.0115279438243353, 0.0764931126385008, 0.3010893078681962, 0.4926886595470045, 0.2372529529008093, 0.2985424136338552, 0.1838553978549188, -0.0359085898801178, 0.0240533435219742, 0.1663473318131306, -0.2388794590721844, 0.4003717257613286, 0.207644989460229, 0.0936009980192802, 0.0904245818577847, -0.24808459230959, 0.374650282304274, 0.4643962919247066, 0.4066786227534528, -0.1363634775054866, 0.2632562204911966, 0.0668679525765422, -0.0787862496645949, 0.1451314027411638, -0.3498690676527051, 0.2071567524950518, -0.4227269163321128, 0.4272850262433036, 0.3453194184251066, 0.3768053689348557, -0.0120226708213431, -0.2847908314143686, 0.3685834143701406, 0.1365125224713961, 0.4211978101272845, 0.1110949552367054, -0.0562361698533626, 0.3450047720851236, 0.2765807141709312, 0.1727678403796532, -0.1547292616760093, 0.2342240612670107, -0.1918090541447604, -0.429262941192586, 0.1328740504629243, -0.2306282410667918, 0.0569309685728151, -0.0013275039328229, 0.1024395725184216, 0.212880948800986, -0.1668267359229508, 0.1443997624021947, -0.0152577748264677, -0.1822825979779014, 0.156531927746776, -0.1487132507364168, 0.0233051640200175, 0.0690422879095444, -0.2349245074187458, 0.6416645621156392, 0.7736529986546454, 0.5745752038005818, 0.5449173113946763, 0.4451293001132277, 0.2135836110246795, 4.571057745817626]|1259.8062744140625000|      1.00000000|[10472, 777, 0, 777]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     125|[0.0217585595358181, -0.2344880137134739, 0.4964264431708192, 0.1443764347992825, 0.350949580926889, -0.0680931860521488, -0.4880044853288555, 0.2279741135272297, 0.4585419712029185, 0.2093203885897462, 0.5697255594570201, 0.1154882106344632, -0.1648393947712528, 0.1044500606064069, -0.1445372812529457, 0.4117816828372875, 0.2010999723497314, 0.1257964958902369, -0.2369292771876534, -0.2651047374304387, 0.4657529530706671, 0.6300846517235681, 0.651598590509229, 0.6083380280736526, 0.2829375201134305, 0.277112248790329, 0.3102973723534202, 0.306061937141361, 0.3294200233939611, 0.0988532601382698, 0.1144837003189074, 0.0010717900528612, -0.0024319263625016, 0.2020968849587585, 0.0509821815146959, 0.0237328468709264, 0.2571109781202809, 0.2319938279372786, 0.0169275723370733, 0.2444829342482408, 0.1335717460559553, -0.0751771245106549, -0.0288129961615585, 0.1101012783856728, -0.3757295330057858, 0.3375215112203702, 0.2807330989534846, 0.0377664811363838, 0.2657165075265011, -0.2555388632722158, 0.3139437339115013, 0.399574489845029, 0.3527908010195013, -0.1811327236366683, 0.291007938207652, 0.0221415398332122, -0.1677348124058745, 0.0647451068265138, -0.4015954014496831, 0.3183734987657084, -0.2505174448679557, 0.2446333723574622, 0.3770382350332971, 0.350118380163894, -0.216042738870774, -0.3235615182494191, 0.1815853748861165, 0.046205391061751, 0.4384635341455006, 0.0711851789365136, 0.0518789369676976, 0.3852030609430604, 0.1841039289879783, 0.2813482285084107, -0.3022426661645728, 0.1159480761452837, -0.234527803638121, -0.4215440316607543, 0.1299164814933468, -0.2824061775849841, 0.1327940915128786, -0.0366512914134156, 0.1781332543545499, 0.217330951020514, 0.0487031976488647, 0.1885912607115685, -0.1184351807202703, -0.2822620582173118, 0.1714097574474844, -0.1567453323851241, 0.1020032552289523, 0.0019943045015701, -0.1799406195973099, 0.6381780566388813, 0.5213077346966681, 0.597442807028078, 0.6023392191772309, 0.3045086810546187, 0.2353665475530046, 4.493839764598334]|1256.3120117187500000|      2.00000000|[10515, 780, 0, 780]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
     126|[0.0217585595358181, -0.2344880137134739, 0.4964264431708192, 0.1443764347992825, 0.350949580926889, -0.0680931860521488, -0.4880044853288555, 0.2279741135272297, 0.4585419712029185, 0.2093203885897462, 0.5697255594570201, 0.1154882106344632, -0.1648393947712528, 0.1044500606064069, -0.1445372812529457, 0.4117816828372875, 0.2010999723497314, 0.1257964958902369, -0.2369292771876534, -0.2651047374304387, 0.4657529530706671, 0.6300846517235681, 0.651598590509229, 0.6083380280736526, 0.2829375201134305, 0.277112248790329, 0.3102973723534202, 0.306061937141361, 0.3294200233939611, 0.0988532601382698, 0.1144837003189074, 0.0010717900528612, -0.0024319263625016, 0.2020968849587585, 0.0509821815146959, 0.0237328468709264, 0.2571109781202809, 0.2319938279372786, 0.0169275723370733, 0.2444829342482408, 0.1335717460559553, -0.0751771245106549, -0.0288129961615585, 0.1101012783856728, -0.3757295330057858, 0.3375215112203702, 0.2807330989534846, 0.0377664811363838, 0.2657165075265011, -0.2555388632722158, 0.3139437339115013, 0.399574489845029, 0.3527908010195013, -0.1811327236366683, 0.291007938207652, 0.0221415398332122, -0.1677348124058745, 0.0647451068265138, -0.4015954014496831, 0.3183734987657084, -0.2505174448679557, 0.2446333723574622, 0.3770382350332971, 0.350118380163894, -0.216042738870774, -0.3235615182494191, 0.1815853748861165, 0.046205391061751, 0.4384635341455006, 0.0711851789365136, 0.0518789369676976, 0.3852030609430604, 0.1841039289879783, 0.2813482285084107, -0.3022426661645728, 0.1159480761452837, -0.234527803638121, -0.4215440316607543, 0.1299164814933468, -0.2824061775849841, 0.1327940915128786, -0.0366512914134156, 0.1781332543545499, 0.217330951020514, 0.0487031976488647, 0.1885912607115685, -0.1184351807202703, -0.2822620582173118, 0.1714097574474844, -0.1567453323851241, 0.1020032552289523, 0.0019943045015701, -0.1799406195973099, 0.6381780566388813, 0.5213077346966681, 0.597442807028078, 0.6023392191772309, 0.3045086810546187, 0.2353665475530046, 4.493839764598334]|1256.3120117187500000|      1.00000000|[10636, 789, 0, 789]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     127|[0.0830307079765617, -0.2465319951169521, 0.2743200536920798, 0.2944098799276962, 0.2028653477348427, -0.1044235214052605, -0.4983312537875019, 0.4467694147215391, 0.3471376942560078, 0.2498122362265474, 0.5576133804629816, 0.2277298422161738, -0.0996981148023833, 0.2848928873253489, -0.2308424671747991, 0.3637992225790687, 0.2730844143010404, 0.1402320831206588, -0.3587475950398014, -0.1864783030075106, 0.260403207351473, 0.7496022014063518, 0.5552813072998185, 0.5671035407422319, 0.3072083512596006, 0.2057883470175362, 0.4742388137836574, 0.2357244520065126, 0.353730165302989, 0.316603352480943, 0.0096200223267587, 0.1449437200502807, 0.020874533338695, 0.216372812482542, -0.0272542047055414, 0.177042238897509, 0.1421785555361231, 0.1964260218154552, -0.2150667259860169, 0.3157278213561134, 0.0391733760959782, -0.1410100933751381, 0.0235271067605964, 0.1091114404916129, -0.2494131428492372, 0.3684572843322141, 0.263595829945121, 0.0336431516223564, -0.0042012246797523, -0.2777233613284217, 0.4129557742938464, 0.4034747962355726, 0.2557609879226084, -0.1974138937392308, 0.1997889654393208, -0.0578152547259677, -0.1535512030185164, 0.0032473730333866, -0.3655268990207812, 0.2839106299456823, -0.1973059639729748, 0.0984058430895266, 0.3938132870493189, 0.3562778815904336, -0.136024749668556, -0.2090616565945091, 0.0621226950022192, -0.1052954812646182, 0.4028167267538367, 0.0698083215712909, -0.0828763138940656, 0.3046730660442935, 0.3394891378687523, 0.3716742617492748, -0.398400259396273, 0.1046688350192368, -0.2067779709701403, -0.4123990043358116, 0.2627372832320613, -0.2874904364016295, 0.2069013486854224, -0.0875066404254093, 0.2109800751124, 0.1622986098468436, -0.0556897532727377, 0.0431858438351778, -0.1235731026963559, -0.2122760817651987, 0.0055165576535364, -0.0807137871895697, 0.0165864845318009, 0.015696032942849, -0.271640349712146, 0.6143784569526072, 0.6285581072378779, 0.717807365133027, 0.678982216724393, 0.4228300016920666, 0.2744794200263139, 4.430873224062592]|1236.4720458984375000|      2.00000000|[10664, 791, 0, 791]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
     128|[0.0830307079765617, -0.2465319951169521, 0.2743200536920798, 0.2944098799276962, 0.2028653477348427, -0.1044235214052605, -0.4983312537875019, 0.4467694147215391, 0.3471376942560078, 0.2498122362265474, 0.5576133804629816, 0.2277298422161738, -0.0996981148023833, 0.2848928873253489, -0.2308424671747991, 0.3637992225790687, 0.2730844143010404, 0.1402320831206588, -0.3587475950398014, -0.1864783030075106, 0.260403207351473, 0.7496022014063518, 0.5552813072998185, 0.5671035407422319, 0.3072083512596006, 0.2057883470175362, 0.4742388137836574, 0.2357244520065126, 0.353730165302989, 0.316603352480943, 0.0096200223267587, 0.1449437200502807, 0.020874533338695, 0.216372812482542, -0.0272542047055414, 0.177042238897509, 0.1421785555361231, 0.1964260218154552, -0.2150667259860169, 0.3157278213561134, 0.0391733760959782, -0.1410100933751381, 0.0235271067605964, 0.1091114404916129, -0.2494131428492372, 0.3684572843322141, 0.263595829945121, 0.0336431516223564, -0.0042012246797523, -0.2777233613284217, 0.4129557742938464, 0.4034747962355726, 0.2557609879226084, -0.1974138937392308, 0.1997889654393208, -0.0578152547259677, -0.1535512030185164, 0.0032473730333866, -0.3655268990207812, 0.2839106299456823, -0.1973059639729748, 0.0984058430895266, 0.3938132870493189, 0.3562778815904336, -0.136024749668556, -0.2090616565945091, 0.0621226950022192, -0.1052954812646182, 0.4028167267538367, 0.0698083215712909, -0.0828763138940656, 0.3046730660442935, 0.3394891378687523, 0.3716742617492748, -0.398400259396273, 0.1046688350192368, -0.2067779709701403, -0.4123990043358116, 0.2627372832320613, -0.2874904364016295, 0.2069013486854224, -0.0875066404254093, 0.2109800751124, 0.1622986098468436, -0.0556897532727377, 0.0431858438351778, -0.1235731026963559, -0.2122760817651987, 0.0055165576535364, -0.0807137871895697, 0.0165864845318009, 0.015696032942849, -0.271640349712146, 0.6143784569526072, 0.6285581072378779, 0.717807365133027, 0.678982216724393, 0.4228300016920666, 0.2744794200263139, 4.430873224062592]|1236.4720458984375000|      1.00000000|[10785, 800, 0, 800]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     129|[0.013071088377254, -0.0733627562502283, 0.2988423363559844, 0.2058249698609195, 0.1925144257366206, -0.181054942820533, -0.4653495792900471, 0.5415557506155286, 0.3764275478230229, 0.421536580996009, 0.5485486060215238, 0.2747628305843184, -0.0648252107540864, 0.2810704783498085, -0.1161861505661328, 0.3889587305728544, 0.2327072483184959, -0.0292342784263459, -0.3754065073996763, -0.2403646030059736, 0.2992097200271502, 0.7946446997094491, 0.6686093937610702, 0.5988070267206527, 0.3377220577267064, 0.2463761586256661, 0.3665707306797912, 0.2818652327898905, 0.6562666188456161, 0.2332416329921331, 0.0621783647897659, 0.0356264557813199, -0.0621960742391975, 0.251716433876841, 0.0430461833635131, 0.1531873277626828, 0.1444094358594338, 0.1375110692938084, -0.0793352440968166, 0.2642029385175256, -0.0079143160687652, -0.103570224002784, -0.0849271961060135, 0.0764352694161874, -0.1771797776719838, 0.4919001301194353, 0.2535798622707951, -0.0402056203119086, -0.0212465003694436, -0.3993702968296021, 0.4224367587406248, 0.3717162097879533, 0.0357883705353599, -0.2481895508222439, 0.1683651545091833, 0.123927206058951, -0.1834273291052831, -0.0753623751221095, -0.2850030516138269, 0.2287136841105683, -0.2696572968613924, 0.149946408388079, 0.1990079570795783, 0.2247147642586938, -0.1426041098798229, -0.0010451410824359, -0.0896890256957841, -0.2223430006933031, 0.3484415567519823, 0.2137605828533505, -0.0975717145634514, 0.2230773715091848, 0.2022944508597884, 0.2363513547250276, -0.3789680347386626, 0.0564394048644799, -0.1360007763617935, -0.2232935920357729, 0.1594103557867599, -0.3864202216564779, 0.0989771077490581, -0.0812759185021064, 0.0975190737208216, 0.0456902846194034, 0.0820987096575056, 0.2379306907245267, 0.1122476989539683, -0.347632332950353, -0.0851110616221552, -0.2051851061241223, 0.1177049135358306, 0.0298328856587928, -0.3220844485767664, 0.5248276542186838, 0.6737329513503272, 0.693382568532073, 0.6095408155539056, 0.5183120334484413, 0.1801892122705408, 4.441683802070672]|1225.5714111328125000|      2.00000000|[10852, 805, 0, 805]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
     130|[0.013071088377254, -0.0733627562502283, 0.2988423363559844, 0.2058249698609195, 0.1925144257366206, -0.181054942820533, -0.4653495792900471, 0.5415557506155286, 0.3764275478230229, 0.421536580996009, 0.5485486060215238, 0.2747628305843184, -0.0648252107540864, 0.2810704783498085, -0.1161861505661328, 0.3889587305728544, 0.2327072483184959, -0.0292342784263459, -0.3754065073996763, -0.2403646030059736, 0.2992097200271502, 0.7946446997094491, 0.6686093937610702, 0.5988070267206527, 0.3377220577267064, 0.2463761586256661, 0.3665707306797912, 0.2818652327898905, 0.6562666188456161, 0.2332416329921331, 0.0621783647897659, 0.0356264557813199, -0.0621960742391975, 0.251716433876841, 0.0430461833635131, 0.1531873277626828, 0.1444094358594338, 0.1375110692938084, -0.0793352440968166, 0.2642029385175256, -0.0079143160687652, -0.103570224002784, -0.0849271961060135, 0.0764352694161874, -0.1771797776719838, 0.4919001301194353, 0.2535798622707951, -0.0402056203119086, -0.0212465003694436, -0.3993702968296021, 0.4224367587406248, 0.3717162097879533, 0.0357883705353599, -0.2481895508222439, 0.1683651545091833, 0.123927206058951, -0.1834273291052831, -0.0753623751221095, -0.2850030516138269, 0.2287136841105683, -0.2696572968613924, 0.149946408388079, 0.1990079570795783, 0.2247147642586938, -0.1426041098798229, -0.0010451410824359, -0.0896890256957841, -0.2223430006933031, 0.3484415567519823, 0.2137605828533505, -0.0975717145634514, 0.2230773715091848, 0.2022944508597884, 0.2363513547250276, -0.3789680347386626, 0.0564394048644799, -0.1360007763617935, -0.2232935920357729, 0.1594103557867599, -0.3864202216564779, 0.0989771077490581, -0.0812759185021064, 0.0975190737208216, 0.0456902846194034, 0.0820987096575056, 0.2379306907245267, 0.1122476989539683, -0.347632332950353, -0.0851110616221552, -0.2051851061241223, 0.1177049135358306, 0.0298328856587928, -0.3220844485767664, 0.5248276542186838, 0.6737329513503272, 0.693382568532073, 0.6095408155539056, 0.5183120334484413, 0.1801892122705408, 4.441683802070672]|1225.5714111328125000|      1.00000000|[10973, 814, 0, 814]                                                       |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
