k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
      51|[-24.29441136587411, -1.6319373920559883, 22.872152160853148, 18.360096715856344, 8.635008096694946, 4.440355937927961, -17.95760764181614, 1.8626684304326773, -13.551106819417328, 9.12216081256338, -5.051700863987207, 13.260329775512218, 6.672706961631775, -3.806708521209657, -11.162689679651521, -22.92086484725587, -2.815795532427728, 1.4392747431993484, 2.9488778160884976, -7.7802500845864415, -19.52376153320074, -7.701571317389607]| 12.0784788131713867|      8.00000000|[1531, 102, 0, 102]                                                        | | GPS sucess | actual_k=1
      52|[-24.29441136587411, -1.6319373920559883, 22.872152160853148, 18.360096715856344, 8.635008096694946, 4.440355937927961, -17.95760764181614, 1.8626684304326773, -13.551106819417328, 9.12216081256338, -5.051700863987207, 13.260329775512218, 6.672706961631775, -3.806708521209657, -11.162689679651521, -22.92086484725587, -2.815795532427728, 1.4392747431993484, 2.9488778160884976, -7.7802500845864415, -19.52376153320074, -7.701571317389607]| 12.0784788131713867|      4.00000000|[1561, 104, 0, 104]                                                        |  | used linear model with 33 points | actual_k=1
      53|[-25.51517826784402, -1.6651474088430405, 24.500194501131773, 19.015221737790853, 9.897430419921875, 4.732480954378843, -18.79772599041462, 0.6340866442769766, -14.402962633874267, 8.944749360627611, -3.312730822712183, 12.326278917491436, 5.612858057022095, -4.175602114759386, -10.720610821037553, -23.032151353312656, -2.4254929637536407, 1.1656038016080856, 2.0396097349002957, -7.441059661097825, -20.00135364383459, -7.5722342897206545]| 12.0751523971557617|      8.00000000|[1591, 106, 0, 106]                                                        | | GPS sucess | actual_k=1
      54|[-25.625539106316864, -2.7151510566473007, 25.908230494707823, 18.925423481035978, 10.957873702049255, 4.959050443023443, -21.431957319378853, 2.40331975184381, -17.320428082253784, 9.75234956080385, -3.3065440449863672, 10.858534805476665, 6.501940667629242, -1.557469761930406, -8.792486393242143, -22.41905577178113, -4.279759249649942, 2.5729675740003586, 4.216441218741238, -11.388869357295334, -20.642747066915035, -6.910019712522626]| 12.0739421844482422|     16.00000000|[1621, 108, 0, 108]                                                        | | GPS sucess | actual_k=1
      55|[-25.625539106316864, -2.7151510566473007, 25.908230494707823, 18.925423481035978, 10.957873702049255, 4.959050443023443, -21.431957319378853, 2.40331975184381, -17.320428082253784, 9.75234956080385, -3.3065440449863672, 10.858534805476665, 6.501940667629242, -1.557469761930406, -8.792486393242143, -22.41905577178113, -4.279759249649942, 2.5729675740003586, 4.216441218741238, -11.388869357295334, -20.642747066915035, -6.910019712522626]| 12.0739421844482422|      8.00000000|[1651, 110, 0, 110]                                                        |  | used linear model with 33 points | actual_k=1
      56|[-27.467985671944916, -2.3610372692346573, 28.114274214953184, 19.8839797754772, 8.864433646202087, 6.289411570876837, -21.40913962200284, 3.1630136128515005, -16.54880649736151, 8.430297439641436, 0.2068057265132666, 10.33726292103529, 7.4393022656440735, -2.9391636019572616, -7.901027285843156, -21.017706108046696, -6.850236973725259, 1.1553291529417038, 7.8108823942020535, -11.948896837420762, -18.35209908336401, -7.511681275442243]| 12.0712280273437500|     16.00000000|[1681, 112, 0, 112]                                                        | | GPS sucess | actual_k=1
      57|[-27.467985671944916, -2.3610372692346573, 28.114274214953184, 19.8839797754772, 8.864433646202087, 6.289411570876837, -21.40913962200284, 3.1630136128515005, -16.54880649736151, 8.430297439641436, 0.2068057265132666, 10.33726292103529, 7.4393022656440735, -2.9391636019572616, -7.901027285843156, -21.017706108046696, -6.850236973725259, 1.1553291529417038, 7.8108823942020535, -11.948896837420762, -18.35209908336401, -7.511681275442243]| 12.0712280273437500|      8.00000000|[1711, 114, 0, 114]                                                        |  | used linear model with 33 points | actual_k=1
      58|[-27.467985671944916, -2.3610372692346573, 28.114274214953184, 19.8839797754772, 8.864433646202087, 6.289411570876837, -21.40913962200284, 3.1630136128515005, -16.54880649736151, 8.430297439641436, 0.2068057265132666, 10.33726292103529, 7.4393022656440735, -2.9391636019572616, -7.901027285843156, -21.017706108046696, -6.850236973725259, 1.1553291529417038, 7.8108823942020535, -11.948896837420762, -18.35209908336401, -7.511681275442243]| 12.0712280273437500|      4.00000000|[1741, 116, 0, 116]                                                        |  | used linear model with 33 points | actual_k=1
      59|[-28.60363153833896, -1.842153325676918, 26.86078865453601, 21.06162665085867, 8.180106461048126, 4.41532364115119, -21.69572653248906, 3.7463600989431143, -17.131297716405243, 9.62668079668947, 0.4885002877563238, 10.82991623133421, 8.011321365833282, -3.794008052907884, -7.6478925285628065, -20.871907067252323, -5.458110413514078, 1.8081270307302475, 7.067868058569729, -12.641304266639054, -17.71878083795309, -7.294154541566968]| 12.0675640106201172|      8.00000000|[1771, 118, 0, 118]                                                        | | GPS sucess | actual_k=1
      60|[-30.641341489739716, -0.7346829324960709, 26.292802941054106, 22.547138311434537, 6.473625957965851, 6.29094996675849, -19.513568300753832, 5.190753972157836, -18.478289493825287, 8.470852320737322, -0.8449595663696527, 12.104692332446575, 6.8932971358299255, -2.943789160810411, -8.724026733427308, -23.471921276999637, -6.241692743264139, -0.8918832689523697, 4.906321828253567, -14.39519299287349, -14.595963083207607, -8.276407616212964]| 12.0667142868041992|     16.00000000|[1801, 120, 0, 120]                                                        | | GPS sucess | actual_k=1
      61|[-30.641341489739716, -0.7346829324960709, 26.292802941054106, 22.547138311434537, 6.473625957965851, 6.29094996675849, -19.513568300753832, 5.190753972157836, -18.478289493825287, 8.470852320737322, -0.8449595663696527, 12.104692332446575, 6.8932971358299255, -2.943789160810411, -8.724026733427308, -23.471921276999637, -6.241692743264139, -0.8918832689523697, 4.906321828253567, -14.39519299287349, -14.595963083207607, -8.276407616212964]| 12.0667142868041992|      8.00000000|[1831, 122, 0, 122]                                                        |  | used linear model with 33 points | actual_k=1
      62|[-32.53188900370151, -1.9478118568658829, 26.233921248465776, 24.19108209805563, 8.76863843202591, 5.428289320319891, -22.850187439471483, 5.724378978833556, -16.059416183736175, 8.222640266365488, 1.1545788552612066, 10.144433967769146, 4.886434257030487, -5.834769166074693, -10.15758281329181, -25.462695312453434, -6.49020732101053, -0.83435133472085, 5.408376042731106, -12.201288831420243, -15.82069130986929, -8.097727539017797]| 12.0584678649902344|     16.00000000|[1861, 124, 0, 124]                                                        | | GPS sucess | actual_k=1
      63|[-34.83744053263217, -1.8993239514529705, 26.644228983670473, 26.090225078631192, 10.899618923664093, 2.97247901186347, -28.07509483769536, 11.658569728955626, -20.85810221126303, 10.101021399445017, -1.8853705618530512, 6.214329473674297, 1.3864311575889587, -0.1728004580363631, -13.083486848860048, -28.965459537459537, -9.686369306407869, -0.8235371727496386, 3.1412628339603543, -17.88303102273494, -17.225111089646816, -5.299539567902684]| 12.0574998855590820|     32.00000000|[1891, 126, 0, 126]                                                        | | GPS sucess | actual_k=1
      64|[-31.26385931391269, -9.975080024451017, 31.362245608121157, 22.87365470128134, 7.180893957614899, 8.340088035911322, -31.853034157305956, 0.2954496499150991, -8.095828422810882, 20.76748239035078, 6.307076146826148, 15.23387312144041, 3.438351094722748, -6.241709149442613, -10.610656791715883, -25.630288791609928, -19.264258748851717, -7.656006159260869, 0.1502113984897733, -12.497826707549393, -23.345170579850674, 0.1917419414967299]| 12.0547523498535156|     64.00000000|[1921, 128, 0, 128]                                                        | | GPS sucess | actual_k=1
      65|[-31.26385931391269, -9.975080024451017, 31.362245608121157, 22.87365470128134, 7.180893957614899, 8.340088035911322, -31.853034157305956, 0.2954496499150991, -8.095828422810882, 20.76748239035078, 6.307076146826148, 15.23387312144041, 3.438351094722748, -6.241709149442613, -10.610656791715883, -25.630288791609928, -19.264258748851717, -7.656006159260869, 0.1502113984897733, -12.497826707549393, -23.345170579850674, 0.1917419414967299]| 12.0547523498535156|     32.00000000|[1951, 130, 0, 130]                                                        |  | used linear model with 33 points | actual_k=1
      66|[-31.26385931391269, -9.975080024451017, 31.362245608121157, 22.87365470128134, 7.180893957614899, 8.340088035911322, -31.853034157305956, 0.2954496499150991, -8.095828422810882, 20.76748239035078, 6.307076146826148, 15.23387312144041, 3.438351094722748, -6.241709149442613, -10.610656791715883, -25.630288791609928, -19.264258748851717, -7.656006159260869, 0.1502113984897733, -12.497826707549393, -23.345170579850674, 0.1917419414967299]| 12.0547523498535156|     16.00000000|[1981, 132, 0, 132]                                                        |  | used linear model with 33 points | actual_k=1
      67|[-31.26385931391269, -9.975080024451017, 31.362245608121157, 22.87365470128134, 7.180893957614899, 8.340088035911322, -31.853034157305956, 0.2954496499150991, -8.095828422810882, 20.76748239035078, 6.307076146826148, 15.23387312144041, 3.438351094722748, -6.241709149442613, -10.610656791715883, -25.630288791609928, -19.264258748851717, -7.656006159260869, 0.1502113984897733, -12.497826707549393, -23.345170579850674, 0.1917419414967299]| 12.0547523498535156|      8.00000000|[2011, 134, 0, 134]                                                        |  | used linear model with 33 points | actual_k=1
      68|[-31.26385931391269, -9.975080024451017, 31.362245608121157, 22.87365470128134, 7.180893957614899, 8.340088035911322, -31.853034157305956, 0.2954496499150991, -8.095828422810882, 20.76748239035078, 6.307076146826148, 15.23387312144041, 3.438351094722748, -6.241709149442613, -10.610656791715883, -25.630288791609928, -19.264258748851717, -7.656006159260869, 0.1502113984897733, -12.497826707549393, -23.345170579850674, 0.1917419414967299]| 12.0547523498535156|      4.00000000|[2041, 136, 0, 136]                                                        |  | used linear model with 33 points | actual_k=1
      69|[-31.26385931391269, -9.975080024451017, 31.362245608121157, 22.87365470128134, 7.180893957614899, 8.340088035911322, -31.853034157305956, 0.2954496499150991, -8.095828422810882, 20.76748239035078, 6.307076146826148, 15.23387312144041, 3.438351094722748, -6.241709149442613, -10.610656791715883, -25.630288791609928, -19.264258748851717, -7.656006159260869, 0.1502113984897733, -12.497826707549393, -23.345170579850674, 0.1917419414967299]| 12.0547523498535156|      2.00000000|[2071, 138, 0, 138]                                                        |  | used linear model with 33 points | actual_k=1
      70|[-31.718280834145844, -9.749737780541182, 31.648409474641085, 23.15548387961462, 7.6150922775268555, 8.045147117227316, -31.995550025254488, 0.1244305875152349, -7.939584055449814, 21.72735183472105, 6.176659872755408, 15.229936737101525, 2.886007249355316, -6.275646462105215, -11.020837688236497, -25.629558134067338, -18.67219544108957, -8.475792529061437, -0.4332116795703769, -12.600535546429455, -23.376609049737453, 0.8584875445812941]| 12.0538682937622070|      4.00000000|[2101, 140, 0, 140]                                                        | | GPS sucess | actual_k=1
      71|[-32.61433468479663, -9.483153861016035, 32.99630891159177, 23.559348561335355, 9.408511877059937, 7.631312873214483, -31.94949869439006, 0.4846756663173437, -7.612219193484634, 21.57139416570135, 5.9639989491552114, 15.052235979121178, 2.180344045162201, -6.392580836080015, -12.061946177273057, -25.94273640512256, -16.99579585250467, -10.575924040749669, -0.0753408325836062, -12.823032264597714, -23.749950133264065, 0.4262548964470625]| 12.0528450012207031|      8.00000000|[2131, 142, 0, 142]                                                        | | GPS sucess | actual_k=1
      72|[-34.549312693066895, -8.690639656037092, 34.62140225246549, 24.74284789757803, 8.963840931653976, 6.111599829047918, -30.411291997879744, -0.5314922127872705, -8.801555374171585, 20.623925288862665, 9.232629215344787, 16.19318451313302, -1.3093412518501282, -5.2941810777410865, -11.385289454250596, -26.789514499891084, -16.92376337107271, -14.39491760917008, -1.9205110920593143, -14.283918146975338, -23.271454863250256, -0.2559029180556536]| 12.0484876632690430|     16.00000000|[2161, 144, 0, 144]                                                        | | GPS sucess | actual_k=1
      73|[-34.549312693066895, -8.690639656037092, 34.62140225246549, 24.74284789757803, 8.963840931653976, 6.111599829047918, -30.411291997879744, -0.5314922127872705, -8.801555374171585, 20.623925288862665, 9.232629215344787, 16.19318451313302, -1.3093412518501282, -5.2941810777410865, -11.385289454250596, -26.789514499891084, -16.92376337107271, -14.39491760917008, -1.9205110920593143, -14.283918146975338, -23.271454863250256, -0.2559029180556536]| 12.0484876632690430|      8.00000000|[2191, 146, 0, 146]                                                        |  | used linear model with 33 points | actual_k=1
      74|[-34.549312693066895, -8.690639656037092, 34.62140225246549, 24.74284789757803, 8.963840931653976, 6.111599829047918, -30.411291997879744, -0.5314922127872705, -8.801555374171585, 20.623925288862665, 9.232629215344787, 16.19318451313302, -1.3093412518501282, -5.2941810777410865, -11.385289454250596, -26.789514499891084, -16.92376337107271, -14.39491760917008, -1.9205110920593143, -14.283918146975338, -23.271454863250256, -0.2559029180556536]| 12.0484876632690430|      4.00000000|[2221, 148, 0, 148]                                                        |  | used linear model with 33 points | actual_k=1
      75|[-34.17457894701511, -9.16040812060237, 33.62899010255933, 24.68342310236767, 10.934120863676071, 6.723395969718695, -29.593286972492933, -2.007225016131997, -8.31622783234343, 20.544889596945723, 8.501215195283294, 14.83893622783944, -1.4129702374339104, -4.705062656663358, -11.44224365183618, -26.586853209126275, -17.348647749982774, -12.642670752480626, -1.9559191903099418, -14.096420829184353, -24.017516188323498, 0.5750543754547834]| 12.0483741760253906|      8.00000000|[2251, 150, 0, 150]                                                        | | GPS sucess | actual_k=1
      76|[-34.17457894701511, -9.16040812060237, 33.62899010255933, 24.68342310236767, 10.934120863676071, 6.723395969718695, -29.593286972492933, -2.007225016131997, -8.31622783234343, 20.544889596945723, 8.501215195283294, 14.83893622783944, -1.4129702374339104, -4.705062656663358, -11.44224365183618, -26.586853209126275, -17.348647749982774, -12.642670752480626, -1.9559191903099418, -14.096420829184353, -24.017516188323498, 0.5750543754547834]| 12.0483741760253906|      4.00000000|[2281, 152, 0, 152]                                                        |  | used linear model with 33 points | actual_k=1
      77|[-34.138629839755595, -9.201166156679392, 34.313578594475985, 24.589745231438428, 9.166681975126266, 6.477316793054342, -30.51762590929866, -0.9985817465931177, -7.246390738990158, 20.325980482346495, 9.228947376832366, 15.83876397041604, -2.209199897944927, -6.1914114048704505, -12.258392707793973, -25.12304324208526, -16.58889643009752, -12.257977219298482, -1.704204841516912, -13.583970253355801, -24.28651475161314, -0.4078669268637896]| 12.0481338500976562|      8.00000000|[2311, 154, 0, 154]                                                        | | GPS sucess | actual_k=1
      78|[-35.72724859509617, -9.343217927962542, 35.926196444779634, 25.65068430500105, 12.60053226351738, 8.364393647760153, -26.1112853102386, -0.4594166073948145, -6.941685238387436, 21.82552760625549, 7.198285793885589, 17.40670146374032, -1.651005558669567, -7.63335910346359, -11.4669455451658, -23.754803004849236, -18.806816495023668, -11.742124469950795, -1.758851825259626, -14.274251704104245, -24.99761002510786, 1.2316140215843916]| 12.0471143722534180|     16.00000000|[2341, 156, 0, 156]                                                        | | GPS sucess | actual_k=1
      79|[-42.72312681470066, -12.59132083132863, 41.67911945655942, 30.26635641651228, 17.422929972410202, 4.135406907647848, -26.837089519947767, -0.282484570518136, -10.000980177428573, 22.575643596894224, 6.776328748092055, 15.056588548701257, -3.2644753977656364, -7.277607797645032, -11.661150769679807, -27.222799363720696, -16.12787381466478, -16.025587471202016, -2.9593574395403266, -13.591804389841855, -18.5724820420146, 2.361856011673808]| 12.0245084762573242|     32.00000000|[2371, 158, 0, 158]                                                        | | GPS sucess | actual_k=1
      80|[-47.14564506802708, -18.452617961913347, 45.23333417251706, 33.50592798786238, 16.104526847600937, 12.056080754846334, -24.06573150679469, 6.199462374672294, -17.05325917294249, 22.412761641389807, 9.042560523375869, 11.70308007625863, 8.701118893921375, -16.702687143348157, -16.824733571498655, -20.0562258392456, -19.81034008320421, -23.814177425578237, -17.51016729976982, -16.50553405750543, -31.157194070518017, 4.311553625389934]| 12.0095605850219727|     64.00000000|[2401, 160, 0, 160]                                                        | | GPS sucess | actual_k=1
      81|[-47.14564506802708, -18.452617961913347, 45.23333417251706, 33.50592798786238, 16.104526847600937, 12.056080754846334, -24.06573150679469, 6.199462374672294, -17.05325917294249, 22.412761641389807, 9.042560523375869, 11.70308007625863, 8.701118893921375, -16.702687143348157, -16.824733571498655, -20.0562258392456, -19.81034008320421, -23.814177425578237, -17.51016729976982, -16.50553405750543, -31.157194070518017, 4.311553625389934]| 12.0095605850219727|     32.00000000|[2431, 162, 0, 162]                                                        |  | used linear model with 33 points | actual_k=1
      82|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|     64.00000000|[2461, 164, 0, 164]                                                        | | GPS sucess | actual_k=1
      83|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|     32.00000000|[2491, 166, 0, 166]                                                        |  | used linear model with 33 points | actual_k=1
      84|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|     16.00000000|[2521, 168, 0, 168]                                                        |  | used linear model with 33 points | actual_k=1
      85|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|      8.00000000|[2551, 170, 0, 170]                                                        |  | used linear model with 33 points | actual_k=1
      86|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|      4.00000000|[2581, 172, 0, 172]                                                        |  | used linear model with 33 points | actual_k=1
      87|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|      2.00000000|[2611, 174, 0, 174]                                                        |  | used linear model with 33 points | actual_k=1
      88|[-48.311784193851054, -27.12544186785817, 42.35118757560849, 35.47581929760054, 4.795076698064804, 3.5480479560792446, -22.333584170788527, 13.44427009485662, -17.14291606238112, 16.34407515609928, 10.837686842307448, 18.44141139416024, 19.078969426453114, -27.6507748356089, -7.497522191493772, -22.057210984814446, -10.993723071180284, -30.761938961222768, -25.55170267727226, -18.961595420725644, -26.715295247733593, -3.3694747406989336]| 12.0012226104736328|      1.00000000|[2641, 176, 0, 176]                                                        |  | used linear model with 33 points | actual_k=1
      89|[-48.327047609724104, -27.25064281001687, 42.23352311179042, 35.53413697751239, 4.431107342243195, 3.406166460365057, -22.34994676336646, 13.276235630735755, -17.49030483653769, 16.48148029828735, 10.656311547383666, 18.124141443055123, 18.944347225129604, -27.716450124047697, -7.300320686190389, -22.330386969435494, -11.06446039583534, -30.997965769842267, -25.11363539006561, -19.282803033478558, -26.59620040655136, -3.451322229579091]| 12.0011405944824219|      2.00000000|[2671, 178, 0, 178]                                                        | | GPS sucess | actual_k=1
      90|[-49.04574527684599, -26.7470459677279, 43.03857992216945, 35.939953323919326, 4.731844216585159, 4.145365621894598, -21.751817371696234, 12.742784729227424, -17.096066334750503, 16.743112442738493, 10.68897090293467, 17.5159252169542, 19.058584459125996, -27.784352063201368, -7.308318225084804, -22.723717722285073, -11.186868942342699, -31.074658097699285, -25.074485818855464, -18.753472183831036, -26.489688485860825, -3.2133362758904696]| 11.9998645782470703|      4.00000000|[2701, 180, 0, 180]                                                        | | GPS sucess | actual_k=1
      91|[-49.836173319257796, -28.03205570951104, 41.66620610281825, 36.769332465250045, 4.5847277790308, 3.601479735225439, -22.046072091907263, 11.173773756250739, -17.839181521441787, 16.941343275553663, 9.285752872005105, 17.035865444224328, 19.52017120271921, -29.27903568651527, -7.436577868997119, -21.87357047497062, -12.048433638177812, -31.225548015907407, -26.049574117176235, -18.195339356549084, -27.01977625489235, -3.247420934960246]| 11.9992971420288086|      8.00000000|[2731, 182, 0, 182]                                                        | | GPS sucess | actual_k=1
      92|[-50.30032851640135, -30.355785939842463, 43.789514522999525, 36.91242375643924, 1.7962393909692764, 3.1411646865308285, -19.756054010242224, 12.705658903345466, -18.90575144579634, 16.338279274947126, 8.14510259963572, 20.017943519633263, 20.562348522245884, -28.733152746222913, -6.699405682622455, -25.990740331995767, -11.736864096485078, -33.35987733490765, -27.092528681270778, -17.54852053988725, -27.333088606595993, -4.450342206284404]| 11.9967203140258789|     16.00000000|[2761, 184, 0, 184]                                                        | | GPS sucess | actual_k=1
      93|[-50.30032851640135, -30.355785939842463, 43.789514522999525, 36.91242375643924, 1.7962393909692764, 3.1411646865308285, -19.756054010242224, 12.705658903345466, -18.90575144579634, 16.338279274947126, 8.14510259963572, 20.017943519633263, 20.562348522245884, -28.733152746222913, -6.699405682622455, -25.990740331995767, -11.736864096485078, -33.35987733490765, -27.092528681270778, -17.54852053988725, -27.333088606595993, -4.450342206284404]| 11.9967203140258789|      8.00000000|[2791, 186, 0, 186]                                                        |  | used linear model with 33 points | actual_k=1
      94|[-51.765635632909834, -31.38854405656457, 46.61633990332484, 37.665578689891845, -1.1781208366155624, 4.000824358314276, -22.1689873598516, 13.311456313356757, -18.481698045041412, 15.492355374342878, 8.053038949146867, 19.381879705470055, 20.6748154386878, -28.712312447838485, -7.656082463799976, -28.653245958674233, -12.647216743789613, -35.25630556233227, -24.196119169704616, -13.82709262240678, -26.65710923075676, -4.533853335306048]| 11.9909420013427734|     16.00000000|[2821, 188, 0, 188]                                                        | | GPS sucess | actual_k=1
      95|[-51.765635632909834, -31.38854405656457, 46.61633990332484, 37.665578689891845, -1.1781208366155624, 4.000824358314276, -22.1689873598516, 13.311456313356757, -18.481698045041412, 15.492355374342878, 8.053038949146867, 19.381879705470055, 20.6748154386878, -28.712312447838485, -7.656082463799976, -28.653245958674233, -12.647216743789613, -35.25630556233227, -24.196119169704616, -13.82709262240678, -26.65710923075676, -4.533853335306048]| 11.9909420013427734|      8.00000000|[2851, 190, 0, 190]                                                        |  | used linear model with 33 points | actual_k=1
      96|[-53.118283175863326, -33.75574824586511, 49.27320955321193, 38.623870578128844, 0.9319174438714981, 2.4810946248471737, -19.711617078632116, 15.550794234499335, -17.966078290250152, 16.756240633971174, 9.11256586946547, 20.881889719050378, 21.36150237172842, -27.8269231794402, -10.122028422891162, -29.482391211378854, -13.205215401016176, -34.80312501080334, -25.569999675266445, -13.905077730305493, -22.815211981534958, -3.9473378490656614]| 11.9894237518310547|     16.00000000|[2881, 192, 0, 192]                                                        | | GPS sucess | actual_k=1
      97|[-54.27781917992979, -33.2608558870852, 51.994350891560316, 39.010435548145324, -0.354344829916954, 0.4752223752439022, -24.864342775195837, 18.89843331836164, -15.645054587628692, 15.549992827422102, 11.815841550007463, 22.31998636154458, 25.84693070501089, -31.41227726917714, -9.694707584916614, -24.372243258345407, -18.379377788864076, -33.352031933143735, -21.380143622867763, -16.72999743092805, -14.344546049833298, -5.277103049680591]| 11.9854860305786133|     32.00000000|[2911, 194, 0, 194]                                                        | | GPS sucess | actual_k=1
      98|[-54.27781917992979, -33.2608558870852, 51.994350891560316, 39.010435548145324, -0.354344829916954, 0.4752223752439022, -24.864342775195837, 18.89843331836164, -15.645054587628692, 15.549992827422102, 11.815841550007463, 22.31998636154458, 25.84693070501089, -31.41227726917714, -9.694707584916614, -24.372243258345407, -18.379377788864076, -33.352031933143735, -21.380143622867763, -16.72999743092805, -14.344546049833298, -5.277103049680591]| 11.9854860305786133|     16.00000000|[2941, 196, 0, 196]                                                        |  | used linear model with 33 points | actual_k=1
      99|[-53.56613149587065, -36.0378699041903, 49.62218902632594, 39.02707180986181, 2.0507979542016983, -8.753017637878656, -26.769696678966284, 17.978889813646674, -17.110106834676117, 13.164260176665266, 17.148102158680558, 20.15004875091836, 22.858725033700466, -27.78422741871327, -9.055559766828083, -21.71146259008674, -23.37022919114679, -36.443242536857724, -26.712173919193447, -17.37760439980775, -16.631292074918747, -8.03929982893169]| 11.9841957092285156|     32.00000000|[2971, 198, 0, 198]                                                        | | GPS sucess | actual_k=1
     100|[-53.56613149587065, -36.0378699041903, 49.62218902632594, 39.02707180986181, 2.0507979542016983, -8.753017637878656, -26.769696678966284, 17.978889813646674, -17.110106834676117, 13.164260176665266, 17.148102158680558, 20.15004875091836, 22.858725033700466, -27.78422741871327, -9.055559766828083, -21.71146259008674, -23.37022919114679, -36.443242536857724, -26.712173919193447, -17.37760439980775, -16.631292074918747, -8.03929982893169]| 11.9841957092285156|     16.00000000|[3001, 200, 0, 200]                                                        |  | used linear model with 33 points | actual_k=1
     101|[-55.556234621442854, -34.436348769813776, 48.44557128474116, 40.54862461099401, 0.7603366523981094, -7.387104246765375, -21.74580332264304, 20.509267201647162, -13.369532236363739, 17.940735606200178, 14.203981751576066, 25.403379458468407, 26.722863160073757, -27.37806900124997, -3.4704409962287173, -18.272510144102853, -30.722879356704652, -35.62186090834439, -27.12690247129649, -20.751602088101208, -14.483846873044968, -10.956455809995532]| 11.9789314270019531|     32.00000000|[3031, 202, 0, 202]                                                        | | GPS sucess | actual_k=1
     102|[-55.067326300777495, -44.04047283902764, 57.708043437451124, 39.31571791181341, 9.547208562493324, 7.719177033752203, -31.185542549937963, 31.037408223375678, -9.822144398000091, 18.655039099699934, 17.70819174684584, 32.912718314211816, 26.02106925100088, -22.444484311155975, -3.133775067864917, -18.81847009359626, -29.11143524106592, -34.695125030353665, -21.314544091932476, -20.832445544190705, -11.85838195681572, 2.7439845968037844]| 11.9730482101440430|     64.00000000|[3061, 204, 0, 204]                                                        | | GPS sucess | actual_k=1
