k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0203832238912582, -0.17049440741539, -0.2128926515579224, 0.5306971073150635, -0.0900401622056961, -0.1435547918081284, 0.0094469115138054, -0.235199436545372, 0.091901034116745, -0.0728132575750351, -0.1801010817289352, 0.1264974176883698, 0.2771884799003601, -0.0573553070425987, -0.2299992889165878, -0.1014527156949043, -0.3135204017162323, 0.1232498958706856, -0.1726530194282532, 0.1146460026502609, -0.136623740196228, -0.1219010725617409]| 14.1699275970458984|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
      52|[-133.2973478063941, -76.74405097961426, 26.683107167482376, 108.32966941595078, -26.48634697496891, 1.0357932932674885, 10.229078628122807, 24.68374145962298, -14.13750408962369, -138.55552046000957, -54.46424621529877, 19.93678353726864, 73.8897292688489, -60.115418531000614, 9.024699911475182, 36.63300885492936, 12.791551321744919, -29.630177438259125, 7.649236857891083, 56.2211761623621, 16.79088421165943, -28.83642398007214]| 11.7906608581542969|     16.00000000|[2913, 416, 0, 52]                                                         |  | used linear model with 65 points | actual_k=8
      53|[-135.98306276649237, -73.78458213806152, 26.955185055732727, 110.07720595598221, -30.986033216118813, 4.625655639916658, 11.052741147577763, 18.857836136594415, -10.959841717034578, -139.88477997481823, -53.600097777321935, 20.427306935191154, 72.9571975544095, -62.02765319496393, 8.836184531450272, 36.14886550838128, 4.919480532407761, -30.670822203159332, -0.0022090077400208, 58.58731247484684, 18.324051931500435, -33.40886031277478]| 11.7760763168334961|     32.00000000|[2969, 424, 0, 53]                                                         | | GPS sucess | actual_k=8
      54|[-138.29859282821417, -69.02959728240967, 29.45468771457672, 111.075479388237, -31.987702384591103, 6.795560110360384, 23.48644457012415, 6.943819412961602, -6.930158127099276, -136.91756229102612, -57.69627773948014, 13.357979580760002, 69.39664018899202, -68.87553832679987, 23.049559623003006, 30.104997443500906, -0.5270827114582062, -25.11116796731949, 1.5327591300010681, 72.17339779436588, 21.33942921459675, -27.10015689022839]| 11.7708320617675781|     64.00000000|[3025, 432, 0, 54]                                                         | | GPS sucess | actual_k=8
      55|[-146.2657168135047, -85.8849630355835, 37.15121519565582, 117.2771247625351, -22.444855704903603, -10.897192727774382, 22.029597498476505, 29.475662598386407, 7.445824157446623, -138.02025263011456, -40.562900664284825, 12.929388716816902, 70.76210964471102, -41.280088879168034, 37.284441977739334, 26.60906748706475, 2.082034558057785, -15.863412916660309, 4.805571019649506, 60.8577306419611, -3.947880432009697, -39.97187148220837]| 11.7533988952636719|    128.00000000|[3081, 440, 0, 55]                                                         | | GPS sucess | actual_k=8
      56|[-146.2657168135047, -85.8849630355835, 37.15121519565582, 117.2771247625351, -22.444855704903603, -10.897192727774382, 22.029597498476505, 29.475662598386407, 7.445824157446623, -138.02025263011456, -40.562900664284825, 12.929388716816902, 70.76210964471102, -41.280088879168034, 37.284441977739334, 26.60906748706475, 2.082034558057785, -15.863412916660309, 4.805571019649506, 60.8577306419611, -3.947880432009697, -39.97187148220837]| 11.7533988952636719|     64.00000000|[3137, 448, 0, 56]                                                         |  | used linear model with 65 points | actual_k=8
      57|[-152.48059775680304, -69.34901142120361, 54.90477240085602, 117.65960744023323, -31.834327712655067, 7.477219808846712, 20.081593848764896, 28.088692316785455, 19.355404388159513, -134.79578225314617, -65.48467076011002, -7.337849900126457, 68.31868351250887, -37.567158199846745, 40.4827096760273, 17.086998509708792, 13.550217121839523, -42.18619924783707, -2.572641432285309, 56.91304923593998, -1.880371019244194, -34.918562518432736]| 11.7371129989624023|    128.00000000|[3193, 456, 0, 57]                                                         | | GPS sucess | actual_k=8
      58|[-152.48059775680304, -69.34901142120361, 54.90477240085602, 117.65960744023323, -31.834327712655067, 7.477219808846712, 20.081593848764896, 28.088692316785455, 19.355404388159513, -134.79578225314617, -65.48467076011002, -7.337849900126457, 68.31868351250887, -37.567158199846745, 40.4827096760273, 17.086998509708792, 13.550217121839523, -42.18619924783707, -2.572641432285309, 56.91304923593998, -1.880371019244194, -34.918562518432736]| 11.7371129989624023|     64.00000000|[3249, 464, 0, 58]                                                         |  | used linear model with 65 points | actual_k=8
      59|[-152.48059775680304, -69.34901142120361, 54.90477240085602, 117.65960744023323, -31.834327712655067, 7.477219808846712, 20.081593848764896, 28.088692316785455, 19.355404388159513, -134.79578225314617, -65.48467076011002, -7.337849900126457, 68.31868351250887, -37.567158199846745, 40.4827096760273, 17.086998509708792, 13.550217121839523, -42.18619924783707, -2.572641432285309, 56.91304923593998, -1.880371019244194, -34.918562518432736]| 11.7371129989624023|     32.00000000|[3305, 472, 0, 59]                                                         |  | used linear model with 65 points | actual_k=8
      60|[-160.14852406829596, -68.6112750172615, 53.439350724220276, 123.87577679753304, -25.144293799996376, 6.953070033341646, 32.43855223804712, 27.627883980050683, 12.145661365240812, -128.97584311664104, -66.70144152827561, -5.7898087948560715, 64.62688124924898, -48.548329807817936, 46.86782482266426, 9.491164254490286, 1.7500214278697968, -37.53280884027481, -3.624041974544525, 61.555496230721474, -11.849865838885307, -28.155812369659543]| 11.7207593917846680|     64.00000000|[3361, 480, 0, 60]                                                         | | GPS sucess | actual_k=8
      61|[-160.14852406829596, -68.6112750172615, 53.439350724220276, 123.87577679753304, -25.144293799996376, 6.953070033341646, 32.43855223804712, 27.627883980050683, 12.145661365240812, -128.97584311664104, -66.70144152827561, -5.7898087948560715, 64.62688124924898, -48.548329807817936, 46.86782482266426, 9.491164254490286, 1.7500214278697968, -37.53280884027481, -3.624041974544525, 61.555496230721474, -11.849865838885307, -28.155812369659543]| 11.7207593917846680|     32.00000000|[3417, 488, 0, 61]                                                         |  | used linear model with 65 points | actual_k=8
      62|[-160.14852406829596, -68.6112750172615, 53.439350724220276, 123.87577679753304, -25.144293799996376, 6.953070033341646, 32.43855223804712, 27.627883980050683, 12.145661365240812, -128.97584311664104, -66.70144152827561, -5.7898087948560715, 64.62688124924898, -48.548329807817936, 46.86782482266426, 9.491164254490286, 1.7500214278697968, -37.53280884027481, -3.624041974544525, 61.555496230721474, -11.849865838885307, -28.155812369659543]| 11.7207593917846680|     16.00000000|[3473, 496, 0, 62]                                                         |  | used linear model with 65 points | actual_k=8
      63|[-161.2067774757743, -68.29400610923767, 56.2496737241745, 124.30403563380241, -28.855910792946815, 7.779661227017641, 33.44650373607874, 25.258405992761254, 7.155859958380461, -131.26952616870403, -71.08879971690476, -0.0319400280714035, 59.60760224610567, -42.68445251137018, 41.38563326001167, 5.167593049351126, 2.028848260641098, -38.98942190408707, -5.394925057888031, 60.28469730913639, -11.930937550961971, -28.673054741695523]| 11.7165870666503906|     32.00000000|[3529, 504, 0, 63]                                                         | | GPS sucess | actual_k=8
      64|[-161.2067774757743, -68.29400610923767, 56.2496737241745, 124.30403563380241, -28.855910792946815, 7.779661227017641, 33.44650373607874, 25.258405992761254, 7.155859958380461, -131.26952616870403, -71.08879971690476, -0.0319400280714035, 59.60760224610567, -42.68445251137018, 41.38563326001167, 5.167593049351126, 2.028848260641098, -38.98942190408707, -5.394925057888031, 60.28469730913639, -11.930937550961971, -28.673054741695523]| 11.7165870666503906|     16.00000000|[3585, 512, 0, 64]                                                         |  | used linear model with 65 points | actual_k=8
      65|[-163.77819337695837, -68.30626177508384, 53.49468672275543, 126.89517185091972, -26.870498195290565, 6.97300361469388, 36.85047087818384, 27.98018796183169, 8.63187349960208, -134.43270175158978, -73.73048687167466, -0.7384806126356125, 57.90722931176424, -50.16927383095026, 37.96664908528328, 5.1375356377102435, 0.4479399621486664, -39.51069051027298, -4.957672446966171, 68.03414942324162, -14.80092527717352, -30.39469008333981]| 11.7155914306640625|     32.00000000|[3641, 520, 0, 65]                                                         | | GPS sucess | actual_k=8
      66|[-162.15879239887, -73.47491764742881, 63.61342775821686, 124.1147994697094, -19.13654901087284, 1.5924723036587238, 44.72503791004419, 23.1059385035187, 12.002313505858183, -125.93436305224895, -71.99838900752366, 1.3526644259691238, 53.710686571896076, -64.64307639747858, 32.23000195622444, 15.128329819533974, 2.5544537007808685, -36.11600834131241, -9.711806148290634, 70.49329401552677, -8.683130286633968, -26.95556645281613]| 11.7100667953491211|     64.00000000|[3697, 528, 0, 66]                                                         | | GPS sucess | actual_k=8
      67|[-162.15879239887, -73.47491764742881, 63.61342775821686, 124.1147994697094, -19.13654901087284, 1.5924723036587238, 44.72503791004419, 23.1059385035187, 12.002313505858183, -125.93436305224895, -71.99838900752366, 1.3526644259691238, 53.710686571896076, -64.64307639747858, 32.23000195622444, 15.128329819533974, 2.5544537007808685, -36.11600834131241, -9.711806148290634, 70.49329401552677, -8.683130286633968, -26.95556645281613]| 11.7100667953491211|     32.00000000|[3753, 536, 0, 67]                                                         |  | used linear model with 65 points | actual_k=8
      68|[-167.90435924381018, -69.83386325556785, 56.92645084857941, 129.5298008620739, -10.400185599923134, -5.521492253988981, 35.31143794208765, 25.192897150292993, 11.713876228779554, -130.58840434253216, -77.3177244681865, 8.830329850316048, 51.47481120377779, -62.85450229793787, 30.88583007454872, 2.6405854881741107, 17.090624660253525, -31.440804064273834, -10.375683218240738, 64.06419064104557, -2.3467116579413414, -23.54108958132565]| 11.7007637023925781|     64.00000000|[3809, 544, 0, 68]                                                         | | GPS sucess | actual_k=8
      69|[-179.63614406436682, -78.82717132288963, 52.18729889392853, 140.00979563593864, 8.86649988591671, -24.959381353110075, 37.53976712375879, 22.191693613305688, -21.763315696269274, -138.7182089537382, -55.41758561320603, -8.195117995142937, 44.02635730057955, -54.56405983120203, 28.946192055940628, 11.391665047500283, 9.126842826604843, -31.31715463101864, -10.046576023101807, 82.8961188942194, 8.16035220772028, -26.099336909130216]| 11.6739282608032227|    128.00000000|[3865, 552, 0, 69]                                                         | | GPS sucess | actual_k=8
      70|[-195.5809148773551, -66.86914825160056, 36.52913677692413, 154.4012026488781, 49.63934229314327, -23.061679612845182, 20.868077136576176, 57.49897510744631, -4.478085059672594, -109.36599604785442, -35.045614482834935, 5.959649994969368, 14.152103073894978, -42.351839639246464, 47.01760509610176, 4.980302399490029, 53.186359733343124, -82.41079019010067, 11.839324474334717, 74.8304507881403, 2.3846888318657875, -22.76155381090939]| 11.6502904891967773|    256.00000000|[3921, 560, 0, 70]                                                         | | GPS sucess | actual_k=8
      71|[-246.65444316715002, -6.642833706922829, 52.587698101997375, 188.02078196406364, 48.567587837576866, -31.973945390433073, 0.5789211764931679, 177.03307087160647, -99.4237637706101, -145.6974741667509, 12.487989185377955, -67.46549801528454, 22.39352572709322, 88.5842107757926, 34.097220689058304, 22.101014679763466, 72.9559939801693, -36.83058999478817, -13.618584156036377, 82.34669233858585, -29.456942103803158, -56.1718092430383]| 11.5980052947998047|    512.00000000|[3977, 568, 0, 71]                                                         | | GPS sucess | actual_k=8
      72|[-316.43499126285315, 54.49970245640725, -84.10730922222137, 262.26748606562614, -149.6918268352747, -20.76831318065524, 213.54223904758692, 77.19969684816897, -107.04821111634374, -279.1834818571806, 119.1560189705342, 25.826814606785774, 83.11976397782564, 34.59397258609533, 71.55007103085518, 17.221378868911415, -74.56649747490883, 74.42568899691105, 41.21832227706909, -40.752230390906334, 5.494775272905827, -86.51935105212033]| 11.5022153854370117|   1024.00000000|[4033, 576, 0, 72]                                                         | | GPS sucess | actual_k=8
      73|[-316.43499126285315, 54.49970245640725, -84.10730922222137, 262.26748606562614, -149.6918268352747, -20.76831318065524, 213.54223904758692, 77.19969684816897, -107.04821111634374, -279.1834818571806, 119.1560189705342, 25.826814606785774, 83.11976397782564, 34.59397258609533, 71.55007103085518, 17.221378868911415, -74.56649747490883, 74.42568899691105, 41.21832227706909, -40.752230390906334, 5.494775272905827, -86.51935105212033]| 11.5022153854370117|    512.00000000|[4089, 584, 0, 73]                                                         |  | used linear model with 65 points | actual_k=8
      74|[-316.43499126285315, 54.49970245640725, -84.10730922222137, 262.26748606562614, -149.6918268352747, -20.76831318065524, 213.54223904758692, 77.19969684816897, -107.04821111634374, -279.1834818571806, 119.1560189705342, 25.826814606785774, 83.11976397782564, 34.59397258609533, 71.55007103085518, 17.221378868911415, -74.56649747490883, 74.42568899691105, 41.21832227706909, -40.752230390906334, 5.494775272905827, -86.51935105212033]| 11.5022153854370117|    256.00000000|[4145, 592, 0, 74]                                                         |  | used linear model with 65 points | actual_k=8
      75|[-316.43499126285315, 54.49970245640725, -84.10730922222137, 262.26748606562614, -149.6918268352747, -20.76831318065524, 213.54223904758692, 77.19969684816897, -107.04821111634374, -279.1834818571806, 119.1560189705342, 25.826814606785774, 83.11976397782564, 34.59397258609533, 71.55007103085518, 17.221378868911415, -74.56649747490883, 74.42568899691105, 41.21832227706909, -40.752230390906334, 5.494775272905827, -86.51935105212033]| 11.5022153854370117|    128.00000000|[4201, 600, 0, 75]                                                         |  | used linear model with 65 points | actual_k=8
      76|[-318.6778332218528, 69.42026615422219, -82.41893184185028, 262.61997652053833, -187.60379888117313, 12.616532552987337, 227.17007241398096, 68.88168461062014, -121.55701734498143, -268.69796435534954, 150.6477696876973, 60.379651978611946, 80.35574758797884, 45.98317661136389, 50.78891113400459, 44.72566086659208, -90.28200307488441, 31.882987275719643, 46.441163539886475, 5.742581620812416, 7.1059365049004555, -133.39018540270627]| 11.4930772781372070|    256.00000000|[4257, 608, 0, 76]                                                         | | GPS sucess | actual_k=8
      77|[-318.6778332218528, 69.42026615422219, -82.41893184185028, 262.61997652053833, -187.60379888117313, 12.616532552987337, 227.17007241398096, 68.88168461062014, -121.55701734498143, -268.69796435534954, 150.6477696876973, 60.379651978611946, 80.35574758797884, 45.98317661136389, 50.78891113400459, 44.72566086659208, -90.28200307488441, 31.882987275719643, 46.441163539886475, 5.742581620812416, 7.1059365049004555, -133.39018540270627]| 11.4930772781372070|    128.00000000|[4313, 616, 0, 77]                                                         |  | used linear model with 65 points | actual_k=8
      78|[-338.263364456594, 49.280329707078636, -32.291311144828796, 270.4977855682373, -188.4038896113634, -22.956942331045866, 221.79597125202417, 103.74876148439944, -104.14522458985448, -313.4170309752226, 136.32206225208938, 110.63941378891468, 53.17109525948763, 39.38902988284826, 72.6997483074665, 15.805496758315712, -109.7223793566227, 65.00448156893253, 70.00972890853882, -2.6324364989995956, 20.243119694292545, -152.05016808398068]| 11.4276952743530273|    256.00000000|[4369, 624, 0, 78]                                                         | | GPS sucess | actual_k=8
      79|[-338.263364456594, 49.280329707078636, -32.291311144828796, 270.4977855682373, -188.4038896113634, -22.956942331045866, 221.79597125202417, 103.74876148439944, -104.14522458985448, -313.4170309752226, 136.32206225208938, 110.63941378891468, 53.17109525948763, 39.38902988284826, 72.6997483074665, 15.805496758315712, -109.7223793566227, 65.00448156893253, 70.00972890853882, -2.6324364989995956, 20.243119694292545, -152.05016808398068]| 11.4276952743530273|    128.00000000|[4425, 632, 0, 79]                                                         |  | used linear model with 65 points | actual_k=8
      80|[-338.263364456594, 49.280329707078636, -32.291311144828796, 270.4977855682373, -188.4038896113634, -22.956942331045866, 221.79597125202417, 103.74876148439944, -104.14522458985448, -313.4170309752226, 136.32206225208938, 110.63941378891468, 53.17109525948763, 39.38902988284826, 72.6997483074665, 15.805496758315712, -109.7223793566227, 65.00448156893253, 70.00972890853882, -2.6324364989995956, 20.243119694292545, -152.05016808398068]| 11.4276952743530273|     64.00000000|[4481, 640, 0, 80]                                                         |  | used linear model with 65 points | actual_k=8
      81|[-338.263364456594, 49.280329707078636, -32.291311144828796, 270.4977855682373, -188.4038896113634, -22.956942331045866, 221.79597125202417, 103.74876148439944, -104.14522458985448, -313.4170309752226, 136.32206225208938, 110.63941378891468, 53.17109525948763, 39.38902988284826, 72.6997483074665, 15.805496758315712, -109.7223793566227, 65.00448156893253, 70.00972890853882, -2.6324364989995956, 20.243119694292545, -152.05016808398068]| 11.4276952743530273|     32.00000000|[4537, 648, 0, 81]                                                         |  | used linear model with 65 points | actual_k=8
      82|[-338.263364456594, 49.280329707078636, -32.291311144828796, 270.4977855682373, -188.4038896113634, -22.956942331045866, 221.79597125202417, 103.74876148439944, -104.14522458985448, -313.4170309752226, 136.32206225208938, 110.63941378891468, 53.17109525948763, 39.38902988284826, 72.6997483074665, 15.805496758315712, -109.7223793566227, 65.00448156893253, 70.00972890853882, -2.6324364989995956, 20.243119694292545, -152.05016808398068]| 11.4276952743530273|     16.00000000|[4593, 656, 0, 82]                                                         |  | used linear model with 65 points | actual_k=8
      83|[-338.4501936510205, 47.15999436657876, -28.72922194004059, 270.1489522457123, -192.1325284987688, -20.91809416934848, 220.83931455761194, 100.80692226625979, -103.33171649649739, -306.49737326800823, 132.1888697128743, 109.61360795795918, 52.16032315045595, 40.47368159145117, 78.38407161831856, 11.81737000355497, -111.309893399477, 59.68664242327213, 67.42761611938477, -1.85150508582592, 14.197678543627262, -152.43412308581173]| 11.4253063201904297|     32.00000000|[4649, 664, 0, 83]                                                         | | GPS sucess | actual_k=8
      84|[-338.4501936510205, 47.15999436657876, -28.72922194004059, 270.1489522457123, -192.1325284987688, -20.91809416934848, 220.83931455761194, 100.80692226625979, -103.33171649649739, -306.49737326800823, 132.1888697128743, 109.61360795795918, 52.16032315045595, 40.47368159145117, 78.38407161831856, 11.81737000355497, -111.309893399477, 59.68664242327213, 67.42761611938477, -1.85150508582592, 14.197678543627262, -152.43412308581173]| 11.4253063201904297|     16.00000000|[4705, 672, 0, 84]                                                         |  | used linear model with 65 points | actual_k=8
      85|[-338.4501936510205, 47.15999436657876, -28.72922194004059, 270.1489522457123, -192.1325284987688, -20.91809416934848, 220.83931455761194, 100.80692226625979, -103.33171649649739, -306.49737326800823, 132.1888697128743, 109.61360795795918, 52.16032315045595, 40.47368159145117, 78.38407161831856, 11.81737000355497, -111.309893399477, 59.68664242327213, 67.42761611938477, -1.85150508582592, 14.197678543627262, -152.43412308581173]| 11.4253063201904297|      8.00000000|[4761, 680, 0, 85]                                                         |  | used linear model with 65 points | actual_k=8
      86|[-339.70487654954195, 48.687253716401756, -28.511685982346535, 270.926221370697, -191.26995934545994, -20.092528235167265, 220.53771612793207, 100.09573472477496, -102.37760760262609, -304.281425639987, 131.933777121827, 112.74737365543842, 50.39461589604616, 39.61074938625097, 79.66494968533516, 13.279335564468056, -111.4528931081295, 60.19864286482334, 67.87364688515663, -0.6033325642347336, 11.801285959780216, -155.1595964897424]| 11.4242887496948242|     16.00000000|[4817, 688, 0, 86]                                                         | | GPS sucess | actual_k=8
      87|[-339.70487654954195, 48.687253716401756, -28.511685982346535, 270.926221370697, -191.26995934545994, -20.092528235167265, 220.53771612793207, 100.09573472477496, -102.37760760262609, -304.281425639987, 131.933777121827, 112.74737365543842, 50.39461589604616, 39.61074938625097, 79.66494968533516, 13.279335564468056, -111.4528931081295, 60.19864286482334, 67.87364688515663, -0.6033325642347336, 11.801285959780216, -155.1595964897424]| 11.4242887496948242|      8.00000000|[4873, 696, 0, 87]                                                         |  | used linear model with 65 points | actual_k=8
      88|[-340.6165937259793, 47.67646813672036, -31.0284031778574, 272.15844452381134, -190.80565436184406, -20.03075286373496, 222.08829484134912, 100.68935037590563, -101.68791325762868, -304.25569669529796, 132.51466229371727, 110.11155064404011, 51.05562061816454, 35.981635235249996, 77.61306884884834, 14.095077401492745, -113.73905715346336, 60.04679508507252, 68.16481125354767, -1.986902043223381, 7.699242331087589, -155.6151856649667]| 11.4218254089355469|     16.00000000|[4929, 704, 0, 88]                                                         | | GPS sucess | actual_k=8
      89|[-340.6165937259793, 47.67646813672036, -31.0284031778574, 272.15844452381134, -190.80565436184406, -20.03075286373496, 222.08829484134912, 100.68935037590563, -101.68791325762868, -304.25569669529796, 132.51466229371727, 110.11155064404011, 51.05562061816454, 35.981635235249996, 77.61306884884834, 14.095077401492745, -113.73905715346336, 60.04679508507252, 68.16481125354767, -1.986902043223381, 7.699242331087589, -155.6151856649667]| 11.4218254089355469|      8.00000000|[4985, 712, 0, 89]                                                         |  | used linear model with 65 points | actual_k=8
      90|[-340.6165937259793, 47.67646813672036, -31.0284031778574, 272.15844452381134, -190.80565436184406, -20.03075286373496, 222.08829484134912, 100.68935037590563, -101.68791325762868, -304.25569669529796, 132.51466229371727, 110.11155064404011, 51.05562061816454, 35.981635235249996, 77.61306884884834, 14.095077401492745, -113.73905715346336, 60.04679508507252, 68.16481125354767, -1.986902043223381, 7.699242331087589, -155.6151856649667]| 11.4218254089355469|      4.00000000|[5041, 720, 0, 90]                                                         |  | used linear model with 65 points | actual_k=8
      91|[-341.28879398852587, 46.99888205807656, -30.939781814813614, 272.70159792900085, -190.78491481766105, -18.952677216380835, 221.4262599721551, 102.36848021484911, -102.18845154717565, -305.28539292141795, 132.27728742174804, 109.24638511240482, 51.60131914168596, 37.12630131095648, 77.18180224299431, 14.313739365432411, -113.31945922970772, 60.140077114105225, 69.3572998046875, -3.6156346052885056, 8.052889086306095, -156.96193115599453]| 11.4203805923461914|      8.00000000|[5097, 728, 0, 91]                                                         | | GPS sucess | actual_k=8
      92|[-341.28879398852587, 46.99888205807656, -30.939781814813614, 272.70159792900085, -190.78491481766105, -18.952677216380835, 221.4262599721551, 102.36848021484911, -102.18845154717565, -305.28539292141795, 132.27728742174804, 109.24638511240482, 51.60131914168596, 37.12630131095648, 77.18180224299431, 14.313739365432411, -113.31945922970772, 60.140077114105225, 69.3572998046875, -3.6156346052885056, 8.052889086306095, -156.96193115599453]| 11.4203805923461914|      4.00000000|[5153, 736, 0, 92]                                                         |  | used linear model with 65 points | actual_k=8
      93|[-341.42917708307505, 46.67894414346665, -29.884337335824966, 272.7220750954002, -191.72956576570868, -19.823509242385626, 221.46477900072932, 103.359301218763, -101.58867706730962, -306.82988600060344, 131.6797547917813, 109.37524066865444, 51.53001593053341, 36.47117122262716, 77.7640595138073, 13.491584247443825, -114.5628871023655, 59.149751126766205, 70.15374314785004, -4.113940611481667, 6.762133218348026, -157.91477541811764]| 11.4191894531250000|      8.00000000|[5209, 744, 0, 93]                                                         | | GPS sucess | actual_k=8
      94|[-341.42917708307505, 46.67894414346665, -29.884337335824966, 272.7220750954002, -191.72956576570868, -19.823509242385626, 221.46477900072932, 103.359301218763, -101.58867706730962, -306.82988600060344, 131.6797547917813, 109.37524066865444, 51.53001593053341, 36.47117122262716, 77.7640595138073, 13.491584247443825, -114.5628871023655, 59.149751126766205, 70.15374314785004, -4.113940611481667, 6.762133218348026, -157.91477541811764]| 11.4191894531250000|      4.00000000|[5265, 752, 0, 94]                                                         |  | used linear model with 65 points | actual_k=8
      95|[-341.5664872005582, 46.056987973861396, -30.134179547429085, 272.8842247631401, -192.67658289894462, -19.748997885733843, 220.48292450234294, 103.76994771696627, -101.3813490755856, -307.8840549401939, 130.48883443884552, 109.46111329644918, 51.6455394923687, 35.21992548555136, 77.69459997862577, 13.058024323079735, -114.11662122607231, 58.799998581409454, 69.28972625732422, -6.147598162293434, 6.993755258619785, -159.57886760123074]| 11.4184532165527344|      8.00000000|[5321, 760, 0, 95]                                                         | | GPS sucess | actual_k=8
      96|[-344.5109380558133, 45.64988398831338, -33.30085463821888, 275.8515940811485, -192.75343691185117, -19.31006582453847, 222.23576299473643, 103.7474100664258, -100.80074523761868, -310.24236492440104, 129.37507384829223, 110.36960741132498, 51.08604535460472, 32.33349021524191, 78.26749252527952, 14.044224178884178, -111.00882765650749, 60.40618497133255, 70.81237244606018, -6.071863576769829, 7.735343314707279, -159.45538640208542]| 11.4142618179321289|     16.00000000|[5377, 768, 0, 96]                                                         | | GPS sucess | actual_k=8
      97|[-345.90286649018526, 49.493393185548484, -29.7180964499712, 276.00180866383016, -193.1479401178658, -20.624129373580217, 220.80491248890758, 104.93618727475405, -99.53374861553311, -311.8113283328712, 127.52021533064544, 110.96141853183508, 49.970533818006516, 38.971820674836636, 72.12012027949095, 15.329294598195702, -109.90555700659752, 61.31987750530243, 77.45346474647522, -6.304301962256432, 1.8309234157204628, -163.09772110171616]| 11.4116964340209961|     32.00000000|[5433, 776, 0, 97]                                                         | | GPS sucess | actual_k=8
      98|[-345.90286649018526, 49.493393185548484, -29.7180964499712, 276.00180866383016, -193.1479401178658, -20.624129373580217, 220.80491248890758, 104.93618727475405, -99.53374861553311, -311.8113283328712, 127.52021533064544, 110.96141853183508, 49.970533818006516, 38.971820674836636, 72.12012027949095, 15.329294598195702, -109.90555700659752, 61.31987750530243, 77.45346474647522, -6.304301962256432, 1.8309234157204628, -163.09772110171616]| 11.4116964340209961|     16.00000000|[5489, 784, 0, 98]                                                         |  | used linear model with 65 points | actual_k=8
      99|[-345.90286649018526, 49.493393185548484, -29.7180964499712, 276.00180866383016, -193.1479401178658, -20.624129373580217, 220.80491248890758, 104.93618727475405, -99.53374861553311, -311.8113283328712, 127.52021533064544, 110.96141853183508, 49.970533818006516, 38.971820674836636, 72.12012027949095, 15.329294598195702, -109.90555700659752, 61.31987750530243, 77.45346474647522, -6.304301962256432, 1.8309234157204628, -163.09772110171616]| 11.4116964340209961|      8.00000000|[5545, 792, 0, 99]                                                         |  | used linear model with 65 points | actual_k=8
     100|[-346.27120477706194, 48.29704368393868, -27.910572484135628, 275.99407918425277, -192.23034842684865, -22.84879406169057, 219.53487507626414, 104.96657451987267, -99.27412604168057, -312.03942891582847, 129.71110039763153, 110.92012967169285, 51.09928807616234, 41.0059254989028, 70.16124295443296, 13.890507018659264, -110.71016678214073, 59.46535289287567, 75.67398774623871, -7.669920668005943, 1.6751720383763313, -158.53668928332627]| 11.4106111526489258|     16.00000000|[5601, 800, 0, 100]                                                        | | GPS sucess | actual_k=8
     101|[-346.27120477706194, 48.29704368393868, -27.910572484135628, 275.99407918425277, -192.23034842684865, -22.84879406169057, 219.53487507626414, 104.96657451987267, -99.27412604168057, -312.03942891582847, 129.71110039763153, 110.92012967169285, 51.09928807616234, 41.0059254989028, 70.16124295443296, 13.890507018659264, -110.71016678214073, 59.46535289287567, 75.67398774623871, -7.669920668005943, 1.6751720383763313, -158.53668928332627]| 11.4106111526489258|      8.00000000|[5657, 808, 0, 101]                                                        |  | used linear model with 65 points | actual_k=8
     102|[-346.9320108965039, 50.3634873656556, -25.685675099492073, 276.02817912818864, -191.63377406075597, -26.805587846785784, 216.07608191296458, 104.63209530711174, -97.89887915924191, -315.0328318737447, 128.31396680884063, 109.83113040030003, 51.59949019551277, 42.58213313668966, 69.11887525767088, 14.075026339385659, -110.94905668497086, 60.02280110120773, 74.50510799884796, -9.324797376990318, 0.2920666411519051, -158.8477844018489]| 11.4095611572265625|     16.00000000|[5713, 816, 0, 102]                                                        | | GPS sucess | actual_k=8
     103|[-353.2695090845227, 53.57896912377328, -23.498233512043953, 280.564704854507, -190.2349496074021, -28.45387252047658, 216.1484431438148, 105.25798800587654, -94.23102532699704, -319.1800410412252, 128.5607506018132, 109.98044987022877, 48.811020642519, 38.280308090150356, 76.05636667460203, 12.659104889724404, -110.74029326438904, 60.80340898036957, 75.29595440626144, -2.2775194495916367, -3.4950985237956047, -157.74270439334214]| 11.4056320190429688|     32.00000000|[5769, 824, 0, 103]                                                        | | GPS sucess | actual_k=8
