k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      41|[107.47018972316755, 0.0952311455923367, 0.9097254693588898, 102.39993519800181, 0.1847343219051247, 0.8188812830243899, 97.44021804647558, 0.2860265934612399, 0.7164120579522641, 96.30025017726535, 0.3062899566287664, 0.695533710532101, 93.9897355735307, 0.3574507051665806, 0.6433405033986053, 89.71892646289805, 0.4684971781993826, 0.5319314469917363, 83.70971397766671, 0.6579983739171029, 0.3423360247549857, 78.31004502543684, 0.8762011302691435, 0.1239903078889766, 886.3696721835406, 910.0107123011179, 922.5200319733577, 926.460491965453, 935.5598564071832, 952.8300755600351, 975.7304893670645]|  0.1135894698867590|      0.00048828|[2501, 164, 41, 82]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      42|[107.47018972316755, 0.0952311455923367, 0.9097254693588898, 102.39993519800181, 0.1847343219051247, 0.8188812830243899, 97.44021804647558, 0.2860265934612399, 0.7164120579522641, 96.30025017726535, 0.3062899566287664, 0.695533710532101, 93.9897355735307, 0.3574507051665806, 0.6433405033986053, 89.71892646289805, 0.4684971781993826, 0.5319314469917363, 83.70971397766671, 0.6579983739171029, 0.3423360247549857, 78.31004502543684, 0.8762011302691435, 0.1239903078889766, 886.3696721835406, 910.0107123011179, 922.5200319733577, 926.460491965453, 935.5598564071832, 952.8300755600351, 975.7304893670645]|  0.1135894698867590|      0.00024414|[2562, 168, 42, 84]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      43|[107.4701896884919, 0.0951625223968097, 0.9097050075228863, 102.39993992383222, 0.1848086123951453, 0.8189554348394532, 97.44021997883029, 0.2860109656022998, 0.7163838835004949, 96.3002392932678, 0.3064197411290631, 0.695608525222112, 93.98976159363566, 0.3574811468430076, 0.6433998722107288, 89.71889988812572, 0.4685428535533328, 0.5319601618843813, 83.70971322726383, 0.658034874371021, 0.3423305670582785, 78.31000785143428, 0.8761559082633377, 0.1239816029421028, 886.36966649343, 910.0107022017845, 922.5199915087553, 926.4604936986019, 935.5599059531269, 952.8300930977111, 975.7304482871909]|  0.1113614518604562|      0.00048828|[2623, 172, 43, 86]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      44|[107.4701896884919, 0.0951625223968097, 0.9097050075228863, 102.39993992383222, 0.1848086123951453, 0.8189554348394532, 97.44021997883029, 0.2860109656022998, 0.7163838835004949, 96.3002392932678, 0.3064197411290631, 0.695608525222112, 93.98976159363566, 0.3574811468430076, 0.6433998722107288, 89.71889988812572, 0.4685428535533328, 0.5319601618843813, 83.70971322726383, 0.658034874371021, 0.3423305670582785, 78.31000785143428, 0.8761559082633377, 0.1239816029421028, 886.36966649343, 910.0107022017845, 922.5199915087553, 926.4604936986019, 935.5599059531269, 952.8300930977111, 975.7304482871909]|  0.1113614518604562|      0.00024414|[2684, 176, 44, 88]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      45|[107.4702112226456, 0.0952424503481845, 0.9097497553148479, 102.3999366243373, 0.1847421135794556, 0.818903282491157, 97.44021907427405, 0.2861674212737948, 0.7164042773385069, 96.30025363577481, 0.3064103898102252, 0.6956092148287869, 93.98978727184502, 0.3575733118733081, 0.6434615264772641, 89.71889301644995, 0.4685651492251648, 0.5319741221357627, 83.70969820973167, 0.6580729251928058, 0.3423265328209538, 78.30999616000472, 0.8761510674276709, 0.1239753294586513, 886.3696514075208, 910.0106998110947, 922.5199507041798, 926.4604714400539, 935.5598892744389, 952.8300846783624, 975.730439214271]|  0.1083308356761151|      0.00048828|[2745, 180, 45, 90]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      46|[107.4702112226456, 0.0952424503481845, 0.9097497553148479, 102.3999366243373, 0.1847421135794556, 0.818903282491157, 97.44021907427405, 0.2861674212737948, 0.7164042773385069, 96.30025363577481, 0.3064103898102252, 0.6956092148287869, 93.98978727184502, 0.3575733118733081, 0.6434615264772641, 89.71889301644995, 0.4685651492251648, 0.5319741221357627, 83.70969820973167, 0.6580729251928058, 0.3423265328209538, 78.30999616000472, 0.8761510674276709, 0.1239753294586513, 886.3696514075208, 910.0106998110947, 922.5199507041798, 926.4604714400539, 935.5598892744389, 952.8300846783624, 975.730439214271]|  0.1083308356761151|      0.00024414|[2806, 184, 46, 92]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      47|[107.47024101981476, 0.0951808247468163, 0.9097418893181165, 102.39997516731303, 0.1849000196369221, 0.8189545576410403, 97.44025025462356, 0.2861278066848892, 0.716389121501408, 96.30022252601526, 0.3064961870030503, 0.6956347942938547, 93.98982047113651, 0.3576136387769154, 0.6434591882587458, 89.71889935866153, 0.4686008641564647, 0.5319911334801825, 83.70971110954645, 0.6581085261198896, 0.3423253064200172, 78.31004049886747, 0.8761676081257175, 0.1240273066529984, 886.3696036938808, 910.0107171572304, 922.5199444904719, 926.460481138502, 935.5598746148216, 952.8300951846411, 975.7304218179692]|  0.1051616198874900|      0.00048828|[2867, 188, 47, 94]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      48|[107.47024101981476, 0.0951808247468163, 0.9097418893181165, 102.39997516731303, 0.1849000196369221, 0.8189545576410403, 97.44025025462356, 0.2861278066848892, 0.716389121501408, 96.30022252601526, 0.3064961870030503, 0.6956347942938547, 93.98982047113651, 0.3576136387769154, 0.6434591882587458, 89.71889935866153, 0.4686008641564647, 0.5319911334801825, 83.70971110954645, 0.6581085261198896, 0.3423253064200172, 78.31004049886747, 0.8761676081257175, 0.1240273066529984, 886.3696036938808, 910.0107171572304, 922.5199444904719, 926.460481138502, 935.5598746148216, 952.8300951846411, 975.7304218179692]|  0.1051616198874900|      0.00024414|[2928, 192, 48, 96]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      49|[107.47023066053092, 0.0952697730273422, 0.909819047798501, 102.40000059025742, 0.1848408313531993, 0.8188712317489876, 97.44024190439482, 0.2862793159985294, 0.7164345916860673, 96.30023181900981, 0.3065162376064303, 0.6956313878862919, 93.98983924807496, 0.3576679397228582, 0.6434461318021079, 89.71892748327579, 0.4685912149515497, 0.5320235918361259, 83.70971762236569, 0.6581379570573171, 0.3423698219435888, 78.31002947998698, 0.8761596869237243, 0.1240295102586613, 886.3695990859909, 910.0107126843862, 922.5199602766841, 926.4604706711937, 935.5598703339883, 952.8300888644875, 975.7304222492053]|  0.1036202953268803|      0.00048828|[2989, 196, 49, 98]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      50|[107.47022430339041, 0.0951369101887343, 0.9099806478388778, 102.40008231772201, 0.1850626351100387, 0.818883668439157, 97.44020703043935, 0.2863077581555294, 0.7165112150876298, 96.30014506694009, 0.3066828415930038, 0.6956896989380291, 93.98984145371153, 0.357642200123385, 0.6434588218981024, 89.71884270919928, 0.468587017876081, 0.5320500910290699, 83.70974610513423, 0.6582748196561732, 0.3424075124114812, 78.30996053399335, 0.8760020949155247, 0.1238929695863702, 886.3696189612618, 910.0107140101659, 922.5199341598421, 926.4605235214226, 935.5598262266359, 952.8301397626294, 975.7303469998476]|  0.0988194153315202|      0.00097656|[3050, 200, 50, 100]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      51|[107.47022430339041, 0.0951369101887343, 0.9099806478388778, 102.40008231772201, 0.1850626351100387, 0.818883668439157, 97.44020703043935, 0.2863077581555294, 0.7165112150876298, 96.30014506694009, 0.3066828415930038, 0.6956896989380291, 93.98984145371153, 0.357642200123385, 0.6434588218981024, 89.71884270919928, 0.468587017876081, 0.5320500910290699, 83.70974610513423, 0.6582748196561732, 0.3424075124114812, 78.30996053399335, 0.8760020949155247, 0.1238929695863702, 886.3696189612618, 910.0107140101659, 922.5199341598421, 926.4605235214226, 935.5598262266359, 952.8301397626294, 975.7303469998476]|  0.0988194153315202|      0.00048828|[3111, 204, 51, 102]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      52|[107.47022430339041, 0.0951369101887343, 0.9099806478388778, 102.40008231772201, 0.1850626351100387, 0.818883668439157, 97.44020703043935, 0.2863077581555294, 0.7165112150876298, 96.30014506694009, 0.3066828415930038, 0.6956896989380291, 93.98984145371153, 0.357642200123385, 0.6434588218981024, 89.71884270919928, 0.468587017876081, 0.5320500910290699, 83.70974610513423, 0.6582748196561732, 0.3424075124114812, 78.30996053399335, 0.8760020949155247, 0.1238929695863702, 886.3696189612618, 910.0107140101659, 922.5199341598421, 926.4605235214226, 935.5598262266359, 952.8301397626294, 975.7303469998476]|  0.0988194153315202|      0.00024414|[3172, 208, 52, 104]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      53|[107.47021924990119, 0.09521030823593, 0.9100188326992129, 102.40008407170933, 0.1849827251429444, 0.8188417780005179, 97.44019639647513, 0.2864347181616249, 0.7165573292703679, 96.3001530805717, 0.3066319108390198, 0.6957068572306349, 93.98985051270449, 0.3577273574258254, 0.6435240047594201, 89.7188294828718, 0.4686535335240902, 0.532070417963166, 83.70980128623138, 0.658241313274501, 0.3423901940031294, 78.30994722973308, 0.8760156520554737, 0.1238897665258478, 886.369615088311, 910.0107383355347, 922.5199477938124, 926.4605435574832, 935.559810691275, 952.8301492899824, 975.7303291287253]|  0.0968401705729151|      0.00048828|[3233, 212, 53, 106]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      54|[107.47021924990119, 0.09521030823593, 0.9100188326992129, 102.40008407170933, 0.1849827251429444, 0.8188417780005179, 97.44019639647513, 0.2864347181616249, 0.7165573292703679, 96.3001530805717, 0.3066319108390198, 0.6957068572306349, 93.98985051270449, 0.3577273574258254, 0.6435240047594201, 89.7188294828718, 0.4686535335240902, 0.532070417963166, 83.70980128623138, 0.658241313274501, 0.3423901940031294, 78.30994722973308, 0.8760156520554737, 0.1238897665258478, 886.369615088311, 910.0107383355347, 922.5199477938124, 926.4605435574832, 935.559810691275, 952.8301492899824, 975.7303291287253]|  0.0968401705729151|      0.00024414|[3294, 216, 54, 108]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      55|[107.47020218442371, 0.0951282415535372, 0.9100081050348846, 102.40009613268752, 0.18514436928889, 0.8188938624626948, 97.44020254975791, 0.2863731161429992, 0.7165228059093606, 96.30016770505098, 0.3067075007608585, 0.6957260106396019, 93.9898302157197, 0.3577651874710325, 0.6435488387952686, 89.71884402015408, 0.4687347376756786, 0.5320639703582332, 83.70977373613147, 0.6582535886867947, 0.342413713102131, 78.30995814400119, 0.8760145282694236, 0.1239066626324992, 886.3695950353882, 910.010738696085, 922.5199471760466, 926.4605487819609, 935.5598260578187, 952.8301607374167, 975.730342714419]|  0.0945565820625356|      0.00048828|[3355, 220, 55, 110]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      56|[107.47020218442371, 0.0951282415535372, 0.9100081050348846, 102.40009613268752, 0.18514436928889, 0.8188938624626948, 97.44020254975791, 0.2863731161429992, 0.7165228059093606, 96.30016770505098, 0.3067075007608585, 0.6957260106396019, 93.9898302157197, 0.3577651874710325, 0.6435488387952686, 89.71884402015408, 0.4687347376756786, 0.5320639703582332, 83.70977373613147, 0.6582535886867947, 0.342413713102131, 78.30995814400119, 0.8760145282694236, 0.1239066626324992, 886.3695950353882, 910.010738696085, 922.5199471760466, 926.4605487819609, 935.5598260578187, 952.8301607374167, 975.730342714419]|  0.0945565820625356|      0.00024414|[3416, 224, 56, 112]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      57|[107.47021274664571, 0.0952655716968054, 0.910068282774779, 102.40010597195291, 0.1850440207959261, 0.8188544923372392, 97.4402184357452, 0.2864410747014133, 0.7165336176062872, 96.30016901193572, 0.3067725927697819, 0.6957653766158237, 93.9898534571832, 0.357814881413508, 0.6435711447089066, 89.71882391210671, 0.4687827270351018, 0.5321085941231812, 83.70973987623108, 0.6582379494660706, 0.3423912494597159, 78.30993353563674, 0.8759853345986715, 0.123901383854234, 886.3695874768445, 910.0107318173216, 922.5199953167855, 926.4605439363506, 935.5598054459832, 952.8301553147118, 975.7303370027585]|  0.0914461579857256|      0.00048828|[3477, 228, 57, 114]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      58|[107.47021274664571, 0.0952655716968054, 0.910068282774779, 102.40010597195291, 0.1850440207959261, 0.8188544923372392, 97.4402184357452, 0.2864410747014133, 0.7165336176062872, 96.30016901193572, 0.3067725927697819, 0.6957653766158237, 93.9898534571832, 0.357814881413508, 0.6435711447089066, 89.71882391210671, 0.4687827270351018, 0.5321085941231812, 83.70973987623108, 0.6582379494660706, 0.3423912494597159, 78.30993353563674, 0.8759853345986715, 0.123901383854234, 886.3695874768445, 910.0107318173216, 922.5199953167855, 926.4605439363506, 935.5598054459832, 952.8301553147118, 975.7303370027585]|  0.0914461579857256|      0.00024414|[3538, 232, 58, 116]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      59|[107.4701831606309, 0.0951815041162364, 0.9099722061261192, 102.40007937017879, 0.1851444293720481, 0.8188633498957738, 97.44020048235676, 0.2864672282746336, 0.7165348355888584, 96.30017457153066, 0.3067323215653426, 0.6957532431644043, 93.98984015566404, 0.3579160391993877, 0.6435877438558859, 89.71880433546158, 0.4688328424013536, 0.5321189224132827, 83.7097793688702, 0.6583308497135749, 0.3424207077293021, 78.30993727789806, 0.87594723178063, 0.1239039769636326, 886.3695860941549, 910.0107459914008, 922.5200056980185, 926.4605332648736, 935.5598001053597, 952.8301982046901, 975.730352677171]|  0.0889338076579478|      0.00048828|[3599, 236, 59, 118]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      60|[107.4701831606309, 0.0951815041162364, 0.9099722061261192, 102.40007937017879, 0.1851444293720481, 0.8188633498957738, 97.44020048235676, 0.2864672282746336, 0.7165348355888584, 96.30017457153066, 0.3067323215653426, 0.6957532431644043, 93.98984015566404, 0.3579160391993877, 0.6435877438558859, 89.71880433546158, 0.4688328424013536, 0.5321189224132827, 83.7097793688702, 0.6583308497135749, 0.3424207077293021, 78.30993727789806, 0.87594723178063, 0.1239039769636326, 886.3695860941549, 910.0107459914008, 922.5200056980185, 926.4605332648736, 935.5598001053597, 952.8301982046901, 975.730352677171]|  0.0889338076579478|      0.00024414|[3660, 240, 60, 120]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      61|[107.47013007685524, 0.0953167259337751, 0.9100256680477451, 102.40006272196189, 0.185113731455207, 0.818829959387024, 97.44024264208296, 0.2865272901535073, 0.7165733100411157, 96.30015130243045, 0.3068118719432258, 0.6957558140508235, 93.98985156440254, 0.3579237353320615, 0.6435943576131012, 89.7188432961023, 0.4688686315662606, 0.5321712009431779, 83.70978954852781, 0.6583962008483001, 0.3424101835179445, 78.3099956893324, 0.8759643499971382, 0.1239153548197003, 886.3696075169572, 910.0107166814773, 922.520022038255, 926.4605359412004, 935.5598027768859, 952.8302369555794, 975.7303038688082]|  0.0876891478889554|      0.00048828|[3721, 244, 61, 122]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      62|[107.47013007685524, 0.0953167259337751, 0.9100256680477451, 102.40006272196189, 0.185113731455207, 0.818829959387024, 97.44024264208296, 0.2865272901535073, 0.7165733100411157, 96.30015130243045, 0.3068118719432258, 0.6957558140508235, 93.98985156440254, 0.3579237353320615, 0.6435943576131012, 89.7188432961023, 0.4688686315662606, 0.5321712009431779, 83.70978954852781, 0.6583962008483001, 0.3424101835179445, 78.3099956893324, 0.8759643499971382, 0.1239153548197003, 886.3696075169572, 910.0107166814773, 922.520022038255, 926.4605359412004, 935.5598027768859, 952.8302369555794, 975.7303038688082]|  0.0876891478889554|      0.00024414|[3782, 248, 62, 124]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      63|[107.47012604775061, 0.0951649916995563, 0.9100085338841438, 102.40014261790434, 0.1852008694087444, 0.818823035198918, 97.4402611840561, 0.2864791661330741, 0.7165929851230811, 96.30016004273517, 0.3068541357185786, 0.6957653495578577, 93.98987997789489, 0.3579556613126292, 0.6436376707058294, 89.71882304243475, 0.4688726510911791, 0.5322037415422202, 83.70977243314923, 0.658448012388576, 0.3424324484727659, 78.31003148223482, 0.8759798432905904, 0.1239130511192104, 886.3695930442474, 910.0107417566451, 922.5200285570465, 926.4605545751592, 935.5598316124475, 952.8302217154151, 975.73037291728]|  0.0854547003731013|      0.00048828|[3843, 252, 63, 126]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      64|[107.470062753825, 0.0952776713026122, 0.9100178988777785, 102.40018297417005, 0.1850520804716431, 0.8189488348405747, 97.44024807210876, 0.2865550340718558, 0.7164714424304475, 96.3003153023243, 0.3069894067343999, 0.6957721504564136, 93.9899232788851, 0.3580710180525996, 0.6437430225727487, 89.71890542106989, 0.4690047807179854, 0.5322743946262524, 83.70978450085427, 0.6585145495964104, 0.3423504912702429, 78.30998630922006, 0.8759774500489249, 0.1238039491310459, 886.3695567426957, 910.0106480777948, 922.5199921870689, 926.4606351716368, 935.5598329693263, 952.8303060183274, 975.7304874048039]|  0.0818252548498479|      0.00097656|[3904, 256, 64, 128]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      65|[107.470062753825, 0.0952776713026122, 0.9100178988777785, 102.40018297417005, 0.1850520804716431, 0.8189488348405747, 97.44024807210876, 0.2865550340718558, 0.7164714424304475, 96.3003153023243, 0.3069894067343999, 0.6957721504564136, 93.9899232788851, 0.3580710180525996, 0.6437430225727487, 89.71890542106989, 0.4690047807179854, 0.5322743946262524, 83.70978450085427, 0.6585145495964104, 0.3423504912702429, 78.30998630922006, 0.8759774500489249, 0.1238039491310459, 886.3695567426957, 910.0106480777948, 922.5199921870689, 926.4606351716368, 935.5598329693263, 952.8303060183274, 975.7304874048039]|  0.0818252548498479|      0.00048828|[3965, 260, 65, 130]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      66|[107.470062753825, 0.0952776713026122, 0.9100178988777785, 102.40018297417005, 0.1850520804716431, 0.8189488348405747, 97.44024807210876, 0.2865550340718558, 0.7164714424304475, 96.3003153023243, 0.3069894067343999, 0.6957721504564136, 93.9899232788851, 0.3580710180525996, 0.6437430225727487, 89.71890542106989, 0.4690047807179854, 0.5322743946262524, 83.70978450085427, 0.6585145495964104, 0.3423504912702429, 78.30998630922006, 0.8759774500489249, 0.1238039491310459, 886.3695567426957, 910.0106480777948, 922.5199921870689, 926.4606351716368, 935.5598329693263, 952.8303060183274, 975.7304874048039]|  0.0818252548498479|      0.00024414|[4026, 264, 66, 132]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      67|[107.470062753825, 0.0952776713026122, 0.9100178988777785, 102.40018297417005, 0.1850520804716431, 0.8189488348405747, 97.44024807210876, 0.2865550340718558, 0.7164714424304475, 96.3003153023243, 0.3069894067343999, 0.6957721504564136, 93.9899232788851, 0.3580710180525996, 0.6437430225727487, 89.71890542106989, 0.4690047807179854, 0.5322743946262524, 83.70978450085427, 0.6585145495964104, 0.3423504912702429, 78.30998630922006, 0.8759774500489249, 0.1238039491310459, 886.3695567426957, 910.0106480777948, 922.5199921870689, 926.4606351716368, 935.5598329693263, 952.8303060183274, 975.7304874048039]|  0.0818252548498479|      0.00012207|[4087, 268, 67, 134]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      68|[107.4700705827523, 0.0952237986293012, 0.9100093551033656, 102.40018950032226, 0.1851396487667225, 0.8189648132889727, 97.44023346417433, 0.2865646905211631, 0.7164701315070826, 96.30031583926912, 0.3069826919745746, 0.6957693585910448, 93.98994250866367, 0.3581031157516148, 0.6437528841496767, 89.71890557034202, 0.4690281154393958, 0.5322839391163868, 83.70979325605575, 0.6585408312761981, 0.3423595325298586, 78.309990288663, 0.8759913670970038, 0.1237996412223709, 886.3695611025215, 910.0106501676188, 922.5199948925795, 926.4606230244586, 935.5598400320795, 952.8303159239807, 975.7304881726094]|  0.0800161218392451|      0.00024414|[4148, 272, 68, 136]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      69|[107.47005794280606, 0.0953109470091582, 0.9100406264452903, 102.40011969092865, 0.1851588090350804, 0.8189306489793274, 97.44019857260919, 0.2866220160301474, 0.7165316554535287, 96.30030676763546, 0.3070360457761945, 0.6958213901368279, 93.989946203062, 0.3581351738624529, 0.6437272791540457, 89.7188980837071, 0.469100896508825, 0.5323407311974758, 83.7097865755541, 0.6586083702058999, 0.3423955688348674, 78.3099961004682, 0.8759696639444694, 0.1238088961045283, 886.369580762069, 910.0106201682348, 922.5200466939937, 926.4606323535813, 935.5598351784408, 952.8304110510608, 975.7305134543853]|  0.0775708031028260|      0.00048828|[4209, 276, 69, 138]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      70|[107.47005794280606, 0.0953109470091582, 0.9100406264452903, 102.40011969092865, 0.1851588090350804, 0.8189306489793274, 97.44019857260919, 0.2866220160301474, 0.7165316554535287, 96.30030676763546, 0.3070360457761945, 0.6958213901368279, 93.989946203062, 0.3581351738624529, 0.6437272791540457, 89.7188980837071, 0.469100896508825, 0.5323407311974758, 83.7097865755541, 0.6586083702058999, 0.3423955688348674, 78.3099961004682, 0.8759696639444694, 0.1238088961045283, 886.369580762069, 910.0106201682348, 922.5200466939937, 926.4606323535813, 935.5598351784408, 952.8304110510608, 975.7305134543853]|  0.0775708031028260|      0.00024414|[4270, 280, 70, 140]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      71|[107.47005794280606, 0.0953109470091582, 0.9100406264452903, 102.40011969092865, 0.1851588090350804, 0.8189306489793274, 97.44019857260919, 0.2866220160301474, 0.7165316554535287, 96.30030676763546, 0.3070360457761945, 0.6958213901368279, 93.989946203062, 0.3581351738624529, 0.6437272791540457, 89.7188980837071, 0.469100896508825, 0.5323407311974758, 83.7097865755541, 0.6586083702058999, 0.3423955688348674, 78.3099961004682, 0.8759696639444694, 0.1238088961045283, 886.369580762069, 910.0106201682348, 922.5200466939937, 926.4606323535813, 935.5598351784408, 952.8304110510608, 975.7305134543853]|  0.0775708031028260|      0.00012207|[4331, 284, 71, 142]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      72|[107.47004262383412, 0.0952515671549361, 0.9100614985258939, 102.40013459583409, 0.1852145586522674, 0.8189464765661157, 97.44019936818687, 0.2866040353896568, 0.7165244576104169, 96.30030683569002, 0.3070495212031512, 0.6958183841906079, 93.98994620307802, 0.3581881206731943, 0.6437335676213765, 89.71890165690988, 0.4691031427203101, 0.5323286160798655, 83.70979972899872, 0.6586503157280906, 0.3424147581801442, 78.30999216635574, 0.875991446752734, 0.1238004599559382, 886.36958939032, 910.0106238548452, 922.5200479802106, 926.460623061358, 935.5598143461792, 952.8304135286527, 975.7305049483539]|  0.0761379092179407|      0.00024414|[4392, 288, 72, 144]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      73|[107.47005421307392, 0.0952713824677825, 0.910069862883464, 102.40013332145591, 0.1851841896668209, 0.8189224967393759, 97.44016154191998, 0.2866669179280427, 0.7165998808797563, 96.30028310173887, 0.3070253944242804, 0.6958069468618049, 93.99002965168935, 0.3581859866941168, 0.6438386441441188, 89.718925280017, 0.4691799845860591, 0.5322959812636386, 83.70982117715161, 0.6587155115599611, 0.3424129339324929, 78.30999854683031, 0.8759310101118029, 0.1237937790872584, 886.3695799545441, 910.0105987048648, 922.5201412338848, 926.4605906649239, 935.5598210094294, 952.8303879392307, 975.7305068153278]|  0.0749603050229282|      0.00048828|[4453, 292, 73, 146]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      74|[107.47005421307392, 0.0952713824677825, 0.910069862883464, 102.40013332145591, 0.1851841896668209, 0.8189224967393759, 97.44016154191998, 0.2866669179280427, 0.7165998808797563, 96.30028310173887, 0.3070253944242804, 0.6958069468618049, 93.99002965168935, 0.3581859866941168, 0.6438386441441188, 89.718925280017, 0.4691799845860591, 0.5322959812636386, 83.70982117715161, 0.6587155115599611, 0.3424129339324929, 78.30999854683031, 0.8759310101118029, 0.1237937790872584, 886.3695799545441, 910.0105987048648, 922.5201412338848, 926.4605906649239, 935.5598210094294, 952.8303879392307, 975.7305068153278]|  0.0749603050229282|      0.00024414|[4514, 296, 74, 148]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      75|[107.47005421307392, 0.0952713824677825, 0.910069862883464, 102.40013332145591, 0.1851841896668209, 0.8189224967393759, 97.44016154191998, 0.2866669179280427, 0.7165998808797563, 96.30028310173887, 0.3070253944242804, 0.6958069468618049, 93.99002965168935, 0.3581859866941168, 0.6438386441441188, 89.718925280017, 0.4691799845860591, 0.5322959812636386, 83.70982117715161, 0.6587155115599611, 0.3424129339324929, 78.30999854683031, 0.8759310101118029, 0.1237937790872584, 886.3695799545441, 910.0105987048648, 922.5201412338848, 926.4605906649239, 935.5598210094294, 952.8303879392307, 975.7305068153278]|  0.0749603050229282|      0.00012207|[4575, 300, 75, 150]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      76|[107.47005491535906, 0.0952509501358146, 0.9100749116760224, 102.40013455911345, 0.1852523620740705, 0.8189408022142496, 97.44016543045953, 0.2866260600455935, 0.7165946554948545, 96.30028511210713, 0.3070920266614783, 0.6958352334023934, 93.99002556613394, 0.3581771492610296, 0.6438324389838774, 89.71893048175711, 0.4692127366312084, 0.5323078409683647, 83.70983521758883, 0.6587270287097841, 0.3424196452663968, 78.31001339043206, 0.8759172409386917, 0.1237899362262139, 886.3695878055242, 910.0105932837059, 922.5201530261675, 926.4605856015249, 935.5598238293871, 952.8303934848167, 975.7304997344548]|  0.0736504244614941|      0.00024414|[4636, 304, 76, 152]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      77|[107.47005491535906, 0.0952509501358146, 0.9100749116760224, 102.40013455911345, 0.1852523620740705, 0.8189408022142496, 97.44016543045953, 0.2866260600455935, 0.7165946554948545, 96.30028511210713, 0.3070920266614783, 0.6958352334023934, 93.99002556613394, 0.3581771492610296, 0.6438324389838774, 89.71893048175711, 0.4692127366312084, 0.5323078409683647, 83.70983521758883, 0.6587270287097841, 0.3424196452663968, 78.31001339043206, 0.8759172409386917, 0.1237899362262139, 886.3695878055242, 910.0105932837059, 922.5201530261675, 926.4605856015249, 935.5598238293871, 952.8303934848167, 975.7304997344548]|  0.0736504244614941|      0.00012207|[4697, 308, 77, 154]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
