k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
      39|[120.02739099340057, -0.0351494361249706, 0.8355521478004526, 110.03032708018088, 0.0617581433574716, 0.8026805222227174, 99.98290845888744, 0.2251436046551292, 0.6868380359236165, 88.1416881461266, 0.4022227743199912, 0.7577321040453394, 85.96278441232519, 0.4443255819675045, 0.6686790599701197, 84.0664857236845, 0.4837824389584692, 0.5735644091020182, 79.95768507240646, 0.6402663177160592, 0.3713148107728447, 76.02262740983748, 0.9344221118435168, 0.1662178012557749, 886.4038503732838, 910.0657615581976, 922.5160882882196, 926.4623540324448, 935.6249365921051, 952.8558791490096, 975.7093768223461]| 64.1782975548953800|      0.00781250|[975, 312, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      40|[120.02739099340057, -0.0351494361249706, 0.8355521478004526, 110.03032708018088, 0.0617581433574716, 0.8026805222227174, 99.98290845888744, 0.2251436046551292, 0.6868380359236165, 88.1416881461266, 0.4022227743199912, 0.7577321040453394, 85.96278441232519, 0.4443255819675045, 0.6686790599701197, 84.0664857236845, 0.4837824389584692, 0.5735644091020182, 79.95768507240646, 0.6402663177160592, 0.3713148107728447, 76.02262740983748, 0.9344221118435168, 0.1662178012557749, 886.4038503732838, 910.0657615581976, 922.5160882882196, 926.4623540324448, 935.6249365921051, 952.8558791490096, 975.7093768223461]| 64.1782975548953800|      0.00390625|[1000, 320, 40, 120]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      41|[120.02798383492238, -0.0332077090073571, 0.8355900177376983, 110.03020097423455, 0.0622402683450383, 0.8026783557898824, 99.98278102671443, 0.2234343778249593, 0.6867333613935844, 88.14096495262281, 0.4017646103074673, 0.757405440964608, 85.96262255361343, 0.4446795181648663, 0.6681302618369388, 84.06639291900021, 0.4853694770569034, 0.5734974922602666, 79.95757045710877, 0.6394832803948428, 0.3701775399978114, 76.02289273781791, 0.9346892511405516, 0.1662781633877928, 886.4032290253916, 910.0659475259956, 922.5160544798015, 926.4628953976938, 935.6259585253623, 952.8553537993715, 975.709496126973]| 62.5501248732230053|      0.00781250|[1025, 328, 41, 123]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      42|[120.02798383492238, -0.0332077090073571, 0.8355900177376983, 110.03020097423455, 0.0622402683450383, 0.8026783557898824, 99.98278102671443, 0.2234343778249593, 0.6867333613935844, 88.14096495262281, 0.4017646103074673, 0.757405440964608, 85.96262255361343, 0.4446795181648663, 0.6681302618369388, 84.06639291900021, 0.4853694770569034, 0.5734974922602666, 79.95757045710877, 0.6394832803948428, 0.3701775399978114, 76.02289273781791, 0.9346892511405516, 0.1662781633877928, 886.4032290253916, 910.0659475259956, 922.5160544798015, 926.4628953976938, 935.6259585253623, 952.8553537993715, 975.709496126973]| 62.5501248732230053|      0.00390625|[1050, 336, 42, 126]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      43|[120.02789972947336, -0.0325421949536787, 0.8357446188796079, 110.03006357579974, 0.0612804682734578, 0.803515803608571, 99.98297394332909, 0.2243174346324089, 0.6877220148439123, 88.14111457050092, 0.4010928935136567, 0.7574220572637749, 85.96206770561358, 0.4469385715697555, 0.6687810808755719, 84.06611111505141, 0.4863786835321572, 0.5735592028237034, 79.95667489268588, 0.6402525453263765, 0.3699130786739346, 76.02237537261851, 0.9341571686859507, 0.1667750030006788, 886.4027284918135, 910.0666998353546, 922.5159308075669, 926.462888967785, 935.6260271545219, 952.8561466162092, 975.7099568235425]| 61.8979251907229795|      0.00781250|[1075, 344, 43, 129]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      44|[120.03033994211171, -0.0323828474595545, 0.8335146513587475, 110.03053059976716, 0.0617741235449753, 0.8036873467632165, 99.98376095338344, 0.222918693660633, 0.6860531497992615, 88.14298543330986, 0.4024586331038812, 0.7589825841544632, 85.96249238298073, 0.4483389453682334, 0.6700699793605011, 84.06807449728483, 0.4885218479046952, 0.5734075192312181, 79.95737544934168, 0.640891999236133, 0.3684876874538833, 76.02334859630122, 0.9353550283950793, 0.1663545511376832, 886.4014952671384, 910.0688354814238, 922.5131272225702, 926.4630227813711, 935.624629631632, 952.8556332855937, 975.7115345522111]| 60.0846991347312525|      0.01562500|[1100, 352, 44, 132]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      45|[120.03033994211171, -0.0323828474595545, 0.8335146513587475, 110.03053059976716, 0.0617741235449753, 0.8036873467632165, 99.98376095338344, 0.222918693660633, 0.6860531497992615, 88.14298543330986, 0.4024586331038812, 0.7589825841544632, 85.96249238298073, 0.4483389453682334, 0.6700699793605011, 84.06807449728483, 0.4885218479046952, 0.5734075192312181, 79.95737544934168, 0.640891999236133, 0.3684876874538833, 76.02334859630122, 0.9353550283950793, 0.1663545511376832, 886.4014952671384, 910.0688354814238, 922.5131272225702, 926.4630227813711, 935.624629631632, 952.8556332855937, 975.7115345522111]| 60.0846991347312525|      0.00781250|[1125, 360, 45, 135]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      46|[120.03033994211171, -0.0323828474595545, 0.8335146513587475, 110.03053059976716, 0.0617741235449753, 0.8036873467632165, 99.98376095338344, 0.222918693660633, 0.6860531497992615, 88.14298543330986, 0.4024586331038812, 0.7589825841544632, 85.96249238298073, 0.4483389453682334, 0.6700699793605011, 84.06807449728483, 0.4885218479046952, 0.5734075192312181, 79.95737544934168, 0.640891999236133, 0.3684876874538833, 76.02334859630122, 0.9353550283950793, 0.1663545511376832, 886.4014952671384, 910.0688354814238, 922.5131272225702, 926.4630227813711, 935.624629631632, 952.8556332855937, 975.7115345522111]| 60.0846991347312525|      0.00390625|[1150, 368, 46, 138]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      47|[120.03033994211171, -0.0323828474595545, 0.8335146513587475, 110.03053059976716, 0.0617741235449753, 0.8036873467632165, 99.98376095338344, 0.222918693660633, 0.6860531497992615, 88.14298543330986, 0.4024586331038812, 0.7589825841544632, 85.96249238298073, 0.4483389453682334, 0.6700699793605011, 84.06807449728483, 0.4885218479046952, 0.5734075192312181, 79.95737544934168, 0.640891999236133, 0.3684876874538833, 76.02334859630122, 0.9353550283950793, 0.1663545511376832, 886.4014952671384, 910.0688354814238, 922.5131272225702, 926.4630227813711, 935.624629631632, 952.8556332855937, 975.7115345522111]| 60.0846991347312525|      0.00195312|[1175, 376, 47, 141]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      48|[120.03051745764124, -0.0330155254184715, 0.8338267475284952, 110.03033061384201, 0.0609077439345136, 0.8036280318336583, 99.98404434873726, 0.2236497958753784, 0.6861333205151575, 88.14303418615492, 0.402710619616797, 0.7593993317905176, 85.96258137629489, 0.4485516404939446, 0.6705705338145962, 84.06792017397969, 0.4891221672571739, 0.5738140746613682, 79.95733869686853, 0.641014899097044, 0.3688807142963366, 76.02336701238805, 0.9348116717596777, 0.1664074651636542, 886.4015491874209, 910.0685492192022, 922.5128544442002, 926.4632520025766, 935.6245336315467, 952.8553749274128, 975.7116770332102]| 59.5474442768394567|      0.00390625|[1200, 384, 48, 144]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      49|[120.0302994279988, -0.0328243430185118, 0.832928852356301, 110.02975297508164, 0.0597306245839503, 0.8043640427797057, 99.98402647252165, 0.2236526038595207, 0.6867438849697943, 88.14250572771044, 0.4030538348880793, 0.760640052582724, 85.96306684471179, 0.4504675961418946, 0.6711836349156171, 84.06808580123347, 0.4902922735046531, 0.5745341536017534, 79.9571866196927, 0.6417999220619459, 0.3684960815607408, 76.02327973668889, 0.9345146492287029, 0.1668214663433914, 886.4021489375706, 910.0691095829097, 922.5140205081942, 926.4632717515815, 935.624447925332, 952.8549056715447, 975.7122103786593]| 58.5905152463078451|      0.00781250|[1225, 392, 49, 147]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      50|[120.0302994279988, -0.0328243430185118, 0.832928852356301, 110.02975297508164, 0.0597306245839503, 0.8043640427797057, 99.98402647252165, 0.2236526038595207, 0.6867438849697943, 88.14250572771044, 0.4030538348880793, 0.760640052582724, 85.96306684471179, 0.4504675961418946, 0.6711836349156171, 84.06808580123347, 0.4902922735046531, 0.5745341536017534, 79.9571866196927, 0.6417999220619459, 0.3684960815607408, 76.02327973668889, 0.9345146492287029, 0.1668214663433914, 886.4021489375706, 910.0691095829097, 922.5140205081942, 926.4632717515815, 935.624447925332, 952.8549056715447, 975.7122103786593]| 58.5905152463078451|      0.00390625|[1250, 400, 50, 150]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      51|[120.0311260565305, -0.033107921907163, 0.8324293117241945, 110.03047148465788, 0.0613411893191086, 0.8047887305760373, 99.98446509304195, 0.2241725905554853, 0.6868218424365633, 88.14235326381359, 0.4039333835315904, 0.7607947599472039, 85.96369850110946, 0.4509431656604829, 0.6708768886970802, 84.0682616648223, 0.4925774578538664, 0.5746818739728757, 79.95725341169931, 0.6425371471921383, 0.3674598953760075, 76.02319066683997, 0.9345334420007589, 0.1675519563117877, 886.402257115342, 910.0688867431187, 922.5143975795804, 926.462427383841, 935.6245722321089, 952.8555958519023, 975.7125257070003]| 57.8133991368474085|      0.00781250|[1275, 408, 51, 153]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      52|[120.0311260565305, -0.033107921907163, 0.8324293117241945, 110.03047148465788, 0.0613411893191086, 0.8047887305760373, 99.98446509304195, 0.2241725905554853, 0.6868218424365633, 88.14235326381359, 0.4039333835315904, 0.7607947599472039, 85.96369850110946, 0.4509431656604829, 0.6708768886970802, 84.0682616648223, 0.4925774578538664, 0.5746818739728757, 79.95725341169931, 0.6425371471921383, 0.3674598953760075, 76.02319066683997, 0.9345334420007589, 0.1675519563117877, 886.402257115342, 910.0688867431187, 922.5143975795804, 926.462427383841, 935.6245722321089, 952.8555958519023, 975.7125257070003]| 57.8133991368474085|      0.00390625|[1300, 416, 52, 156]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      53|[120.0311260565305, -0.033107921907163, 0.8324293117241945, 110.03047148465788, 0.0613411893191086, 0.8047887305760373, 99.98446509304195, 0.2241725905554853, 0.6868218424365633, 88.14235326381359, 0.4039333835315904, 0.7607947599472039, 85.96369850110946, 0.4509431656604829, 0.6708768886970802, 84.0682616648223, 0.4925774578538664, 0.5746818739728757, 79.95725341169931, 0.6425371471921383, 0.3674598953760075, 76.02319066683997, 0.9345334420007589, 0.1675519563117877, 886.402257115342, 910.0688867431187, 922.5143975795804, 926.462427383841, 935.6245722321089, 952.8555958519023, 975.7125257070003]| 57.8133991368474085|      0.00195312|[1325, 424, 53, 159]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      54|[120.03097610731541, -0.0322454937415373, 0.8324831914847918, 110.0302280714981, 0.0605588798798218, 0.8047376609271941, 99.9847308900851, 0.2240940770909667, 0.6870593090153368, 88.14273538479144, 0.4038341644175639, 0.7606842794028181, 85.96355895233097, 0.4509468864297957, 0.6710737417024755, 84.06841254589983, 0.4932217726321453, 0.5744964687982346, 79.95707185022066, 0.6430587597183358, 0.3673499299506033, 76.02313582306208, 0.9340131743795864, 0.1668164425696034, 886.4021677933847, 910.0686834946534, 922.5142571244775, 926.462522311886, 935.6242024736101, 952.8552040160318, 975.71232624892]| 57.2993493624986883|      0.00390625|[1350, 432, 54, 162]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      55|[120.03067202598604, -0.0327814105869313, 0.8314544062391849, 110.03039367882886, 0.0606016162542472, 0.8050822422731405, 99.98537699517067, 0.2237989358539607, 0.6872519197917534, 88.14281694928448, 0.4041526149821598, 0.7609580837811711, 85.96254752728862, 0.452345776605633, 0.6708895558971092, 84.06964989782628, 0.4933097590767813, 0.5738018799159255, 79.9579563948887, 0.6449915742181604, 0.3681511573635326, 76.02377251861145, 0.9344007167745388, 0.1672674915799692, 886.4024261356824, 910.0681827617342, 922.5149059048563, 926.462215022969, 935.6240222633472, 952.8560990485768, 975.7117540110582]| 56.7192125613717764|      0.00781250|[1375, 440, 55, 165]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      56|[120.03295427013038, -0.0300758289795124, 0.8299928194551135, 110.03071493787216, 0.0608717142948994, 0.8057364053439845, 99.98681877193663, 0.2255769769072939, 0.6877084424503819, 88.14438816442721, 0.4037983953855112, 0.7624283827418409, 85.96392273575854, 0.4545091767557886, 0.6702965649841771, 84.07013123541722, 0.4951373835483522, 0.5764677246888444, 79.95807046002408, 0.6459840578791552, 0.3679494315850798, 76.02596677425412, 0.9333166824379129, 0.1672130042435773, 886.4018127059086, 910.0702349201765, 922.5131029609555, 926.4622091679809, 935.6253207038843, 952.8567146679899, 975.7107416297026]| 55.6280151045402604|      0.01562500|[1400, 448, 56, 168]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      57|[120.03295427013038, -0.0300758289795124, 0.8299928194551135, 110.03071493787216, 0.0608717142948994, 0.8057364053439845, 99.98681877193663, 0.2255769769072939, 0.6877084424503819, 88.14438816442721, 0.4037983953855112, 0.7624283827418409, 85.96392273575854, 0.4545091767557886, 0.6702965649841771, 84.07013123541722, 0.4951373835483522, 0.5764677246888444, 79.95807046002408, 0.6459840578791552, 0.3679494315850798, 76.02596677425412, 0.9333166824379129, 0.1672130042435773, 886.4018127059086, 910.0702349201765, 922.5131029609555, 926.4622091679809, 935.6253207038843, 952.8567146679899, 975.7107416297026]| 55.6280151045402604|      0.00781250|[1425, 456, 57, 171]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      58|[120.03295427013038, -0.0300758289795124, 0.8299928194551135, 110.03071493787216, 0.0608717142948994, 0.8057364053439845, 99.98681877193663, 0.2255769769072939, 0.6877084424503819, 88.14438816442721, 0.4037983953855112, 0.7624283827418409, 85.96392273575854, 0.4545091767557886, 0.6702965649841771, 84.07013123541722, 0.4951373835483522, 0.5764677246888444, 79.95807046002408, 0.6459840578791552, 0.3679494315850798, 76.02596677425412, 0.9333166824379129, 0.1672130042435773, 886.4018127059086, 910.0702349201765, 922.5131029609555, 926.4622091679809, 935.6253207038843, 952.8567146679899, 975.7107416297026]| 55.6280151045402604|      0.00390625|[1450, 464, 58, 174]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      59|[120.03295427013038, -0.0300758289795124, 0.8299928194551135, 110.03071493787216, 0.0608717142948994, 0.8057364053439845, 99.98681877193663, 0.2255769769072939, 0.6877084424503819, 88.14438816442721, 0.4037983953855112, 0.7624283827418409, 85.96392273575854, 0.4545091767557886, 0.6702965649841771, 84.07013123541722, 0.4951373835483522, 0.5764677246888444, 79.95807046002408, 0.6459840578791552, 0.3679494315850798, 76.02596677425412, 0.9333166824379129, 0.1672130042435773, 886.4018127059086, 910.0702349201765, 922.5131029609555, 926.4622091679809, 935.6253207038843, 952.8567146679899, 975.7107416297026]| 55.6280151045402604|      0.00195312|[1475, 472, 59, 177]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      60|[120.033074017956, -0.0310913829929732, 0.8295626599988378, 110.03073702661236, 0.0617911736466357, 0.8058861847792238, 99.9870521304842, 0.2253883340023094, 0.6877099827791554, 88.1442168731829, 0.4039902730092484, 0.7621458398391465, 85.96413048607373, 0.454510230099238, 0.6706365229196689, 84.07005127486048, 0.4953281865098545, 0.5770368437432027, 79.95852047713625, 0.646445838803679, 0.36777026328523, 76.02563727935176, 0.933426079604536, 0.1671408936693308, 886.4016762063784, 910.0700596262391, 922.5134492615629, 926.4619113779271, 935.6250374866981, 952.8568126727695, 975.7109227617901]| 54.9895647935600280|      0.00390625|[1500, 480, 60, 180]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      61|[120.03310723988405, -0.0304839164807363, 0.8295986945196069, 110.03106546220425, 0.0612564546603231, 0.8056981186274985, 99.98683089034846, 0.2244830414030523, 0.6871725465282543, 88.14384232902245, 0.4054711794957819, 0.7634817006390063, 85.96448406054215, 0.455640615720512, 0.6709037804208551, 84.06931967475462, 0.4961953102609669, 0.5770888600540998, 79.95867777571922, 0.6484261080410865, 0.3674949734039746, 76.02496059835748, 0.9331931416728746, 0.1664717024190363, 886.4017126341387, 910.0707554928985, 922.5128172651915, 926.462232024007, 935.6252874092896, 952.8566161390112, 975.7103327867035]| 54.1743359504252524|      0.00781250|[1525, 488, 61, 183]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      62|[120.03310723988405, -0.0304839164807363, 0.8295986945196069, 110.03106546220425, 0.0612564546603231, 0.8056981186274985, 99.98683089034846, 0.2244830414030523, 0.6871725465282543, 88.14384232902245, 0.4054711794957819, 0.7634817006390063, 85.96448406054215, 0.455640615720512, 0.6709037804208551, 84.06931967475462, 0.4961953102609669, 0.5770888600540998, 79.95867777571922, 0.6484261080410865, 0.3674949734039746, 76.02496059835748, 0.9331931416728746, 0.1664717024190363, 886.4017126341387, 910.0707554928985, 922.5128172651915, 926.462232024007, 935.6252874092896, 952.8566161390112, 975.7103327867035]| 54.1743359504252524|      0.00390625|[1550, 496, 62, 186]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      63|[120.0333066186125, -0.0299981782062576, 0.8284670155727064, 110.03146435777387, 0.0612375547573249, 0.8049924059583126, 99.9870548533728, 0.2250953894930396, 0.6882230096551247, 88.1441470290646, 0.4063091867812129, 0.7628639287628646, 85.96443379454394, 0.4553363290075827, 0.671895038270366, 84.06996280595001, 0.4973582878826598, 0.5770762062230173, 79.95877032429131, 0.6504843375769125, 0.3671163862490088, 76.02522887030852, 0.9331215859097581, 0.1658743283295998, 886.4008625346127, 910.0710003198074, 922.5119832364405, 926.4620111652426, 935.6262255444002, 952.8567196419567, 975.7108383514601]| 53.4433843732416136|      0.00781250|[1575, 504, 63, 189]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      64|[120.0333066186125, -0.0299981782062576, 0.8284670155727064, 110.03146435777387, 0.0612375547573249, 0.8049924059583126, 99.9870548533728, 0.2250953894930396, 0.6882230096551247, 88.1441470290646, 0.4063091867812129, 0.7628639287628646, 85.96443379454394, 0.4553363290075827, 0.671895038270366, 84.06996280595001, 0.4973582878826598, 0.5770762062230173, 79.95877032429131, 0.6504843375769125, 0.3671163862490088, 76.02522887030852, 0.9331215859097581, 0.1658743283295998, 886.4008625346127, 910.0710003198074, 922.5119832364405, 926.4620111652426, 935.6262255444002, 952.8567196419567, 975.7108383514601]| 53.4433843732416136|      0.00390625|[1600, 512, 64, 192]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      65|[120.0333066186125, -0.0299981782062576, 0.8284670155727064, 110.03146435777387, 0.0612375547573249, 0.8049924059583126, 99.9870548533728, 0.2250953894930396, 0.6882230096551247, 88.1441470290646, 0.4063091867812129, 0.7628639287628646, 85.96443379454394, 0.4553363290075827, 0.671895038270366, 84.06996280595001, 0.4973582878826598, 0.5770762062230173, 79.95877032429131, 0.6504843375769125, 0.3671163862490088, 76.02522887030852, 0.9331215859097581, 0.1658743283295998, 886.4008625346127, 910.0710003198074, 922.5119832364405, 926.4620111652426, 935.6262255444002, 952.8567196419567, 975.7108383514601]| 53.4433843732416136|      0.00195312|[1625, 520, 65, 195]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      66|[120.03314091991258, -0.0303646881084591, 0.828118272033182, 110.03181433839785, 0.0617782878915804, 0.8048495580636164, 99.98722474288412, 0.2248973921679678, 0.6884877377280632, 88.14411987597252, 0.4063982864900175, 0.7627925734529277, 85.96423850136911, 0.4564336820712819, 0.6722203453705047, 84.06991348115561, 0.4977444155937827, 0.5774740298957015, 79.95886989834726, 0.6507281563453475, 0.3668377163334894, 76.02602223831308, 0.9329183302664104, 0.1658952731953633, 886.4007238376554, 910.0710801222144, 922.5121586102931, 926.4623075210303, 935.6259927747509, 952.8563836416661, 975.7104425200101]| 52.9513055046034395|      0.00390625|[1650, 528, 66, 198]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      67|[120.03334275268385, -0.0292947841470388, 0.8275113765248342, 110.0328195353499, 0.0615335913576301, 0.8061459535875171, 99.98772041649009, 0.2257114284262143, 0.6883094861690939, 88.14454063357049, 0.4074474124484881, 0.7636961087609875, 85.9643805449846, 0.4565408771894741, 0.6717523622022649, 84.06946080483088, 0.4991688485002487, 0.5772366404588865, 79.958759224335, 0.6512527708779967, 0.3660599738112622, 76.02486093718255, 0.9330773066620991, 0.165792031497717, 886.4008273230785, 910.0710565781429, 922.5119900197404, 926.4639269024088, 935.6254225181829, 952.8566573675156, 975.7102429256918]| 52.3891561473053784|      0.00781250|[1675, 536, 67, 201]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      68|[120.03334275268385, -0.0292947841470388, 0.8275113765248342, 110.0328195353499, 0.0615335913576301, 0.8061459535875171, 99.98772041649009, 0.2257114284262143, 0.6883094861690939, 88.14454063357049, 0.4074474124484881, 0.7636961087609875, 85.9643805449846, 0.4565408771894741, 0.6717523622022649, 84.06946080483088, 0.4991688485002487, 0.5772366404588865, 79.958759224335, 0.6512527708779967, 0.3660599738112622, 76.02486093718255, 0.9330773066620991, 0.165792031497717, 886.4008273230785, 910.0710565781429, 922.5119900197404, 926.4639269024088, 935.6254225181829, 952.8566573675156, 975.7102429256918]| 52.3891561473053784|      0.00390625|[1700, 544, 68, 204]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      69|[120.03334275268385, -0.0292947841470388, 0.8275113765248342, 110.0328195353499, 0.0615335913576301, 0.8061459535875171, 99.98772041649009, 0.2257114284262143, 0.6883094861690939, 88.14454063357049, 0.4074474124484881, 0.7636961087609875, 85.9643805449846, 0.4565408771894741, 0.6717523622022649, 84.06946080483088, 0.4991688485002487, 0.5772366404588865, 79.958759224335, 0.6512527708779967, 0.3660599738112622, 76.02486093718255, 0.9330773066620991, 0.165792031497717, 886.4008273230785, 910.0710565781429, 922.5119900197404, 926.4639269024088, 935.6254225181829, 952.8566573675156, 975.7102429256918]| 52.3891561473053784|      0.00195312|[1725, 552, 69, 207]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      70|[120.03385744474949, -0.0303049961252234, 0.8271630052032435, 110.0328740426125, 0.0618766661080625, 0.8064526235649631, 99.98764418578519, 0.2258935367705274, 0.6883498477770256, 88.1443310072257, 0.4073036386311157, 0.76411087125691, 85.9639881167541, 0.457212773090455, 0.6719604558899606, 84.0696972594038, 0.4996142600886135, 0.5771428643041011, 79.95843895970228, 0.6515338402562905, 0.3664472076696197, 76.0246042509719, 0.9329760618386068, 0.1654175117076917, 886.4006645512319, 910.0711285561307, 922.5118284697024, 926.4637855617418, 935.6249996950621, 952.8562120319252, 975.7102791839712]| 52.0454732337749491|      0.00390625|[1750, 560, 70, 210]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      71|[120.03385744474949, -0.0303049961252234, 0.8271630052032435, 110.0328740426125, 0.0618766661080625, 0.8064526235649631, 99.98764418578519, 0.2258935367705274, 0.6883498477770256, 88.1443310072257, 0.4073036386311157, 0.76411087125691, 85.9639881167541, 0.457212773090455, 0.6719604558899606, 84.0696972594038, 0.4996142600886135, 0.5771428643041011, 79.95843895970228, 0.6515338402562905, 0.3664472076696197, 76.0246042509719, 0.9329760618386068, 0.1654175117076917, 886.4006645512319, 910.0711285561307, 922.5118284697024, 926.4637855617418, 935.6249996950621, 952.8562120319252, 975.7102791839712]| 52.0454732337749491|      0.00195312|[1775, 568, 71, 213]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      72|[120.03385744474949, -0.0303049961252234, 0.8271630052032435, 110.0328740426125, 0.0618766661080625, 0.8064526235649631, 99.98764418578519, 0.2258935367705274, 0.6883498477770256, 88.1443310072257, 0.4073036386311157, 0.76411087125691, 85.9639881167541, 0.457212773090455, 0.6719604558899606, 84.0696972594038, 0.4996142600886135, 0.5771428643041011, 79.95843895970228, 0.6515338402562905, 0.3664472076696197, 76.0246042509719, 0.9329760618386068, 0.1654175117076917, 886.4006645512319, 910.0711285561307, 922.5118284697024, 926.4637855617418, 935.6249996950621, 952.8562120319252, 975.7102791839712]| 52.0454732337749491|      0.00097656|[1800, 576, 72, 216]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      73|[120.03391179707832, -0.0297339619736251, 0.8271084225350296, 110.03291641661164, 0.0616103293002081, 0.8065293359847696, 99.98757924548781, 0.2261738140943553, 0.6884795948445541, 88.14441075966167, 0.4072824354020059, 0.7639562401111955, 85.96402023089647, 0.4575013107696729, 0.6721429511103952, 84.06967815483085, 0.4998414732055909, 0.5771816655230712, 79.95859597436606, 0.6518489363221754, 0.3665579116049201, 76.02459183234375, 0.9329125258678561, 0.1652281395789308, 886.4007666673783, 910.0713026073087, 922.5119187874341, 926.4637760706121, 935.6250792853227, 952.8563108516668, 975.7102969367384]| 51.7217132741495149|      0.00195312|[1825, 584, 73, 219]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
      74|[120.03391179707832, -0.0297339619736251, 0.8271084225350296, 110.03291641661164, 0.0616103293002081, 0.8065293359847696, 99.98757924548781, 0.2261738140943553, 0.6884795948445541, 88.14441075966167, 0.4072824354020059, 0.7639562401111955, 85.96402023089647, 0.4575013107696729, 0.6721429511103952, 84.06967815483085, 0.4998414732055909, 0.5771816655230712, 79.95859597436606, 0.6518489363221754, 0.3665579116049201, 76.02459183234375, 0.9329125258678561, 0.1652281395789308, 886.4007666673783, 910.0713026073087, 922.5119187874341, 926.4637760706121, 935.6250792853227, 952.8563108516668, 975.7102969367384]| 51.7217132741495149|      0.00097656|[1850, 592, 74, 222]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      75|[120.03391179707832, -0.0297339619736251, 0.8271084225350296, 110.03291641661164, 0.0616103293002081, 0.8065293359847696, 99.98757924548781, 0.2261738140943553, 0.6884795948445541, 88.14441075966167, 0.4072824354020059, 0.7639562401111955, 85.96402023089647, 0.4575013107696729, 0.6721429511103952, 84.06967815483085, 0.4998414732055909, 0.5771816655230712, 79.95859597436606, 0.6518489363221754, 0.3665579116049201, 76.02459183234375, 0.9329125258678561, 0.1652281395789308, 886.4007666673783, 910.0713026073087, 922.5119187874341, 926.4637760706121, 935.6250792853227, 952.8563108516668, 975.7102969367384]| 51.7217132741495149|      0.00048828|[1875, 600, 75, 225]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
