k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[43, 6, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=2
      41|[107.46909562459813, 0.0947349070116658, 0.9104817279390804, 102.40144181485981, 0.1846358597238973, 0.8181957359502884, 97.4397898435023, 0.2857876782839429, 0.7162263729517576, 96.29920265877104, 0.3063446954291605, 0.6950941035362848, 93.99034586292565, 0.3574456437262454, 0.6431420253972451, 89.7202051824719, 0.4681647701796434, 0.5325230327646802, 83.71006241989205, 0.6580429637373244, 0.3417312037883882, 78.30987516834035, 0.8766482944717157, 0.1237194336738042, 886.3701999768462, 910.010311452276, 922.5200810484047, 926.4599190498249, 935.5601653388342, 952.8300668872051, 975.7302764086096]|  0.1202577981314725|      0.00048828|[1763, 246, 41, 164]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      42|[107.46909562459813, 0.0947349070116658, 0.9104817279390804, 102.40144181485981, 0.1846358597238973, 0.8181957359502884, 97.4397898435023, 0.2857876782839429, 0.7162263729517576, 96.29920265877104, 0.3063446954291605, 0.6950941035362848, 93.99034586292565, 0.3574456437262454, 0.6431420253972451, 89.7202051824719, 0.4681647701796434, 0.5325230327646802, 83.71006241989205, 0.6580429637373244, 0.3417312037883882, 78.30987516834035, 0.8766482944717157, 0.1237194336738042, 886.3701999768462, 910.010311452276, 922.5200810484047, 926.4599190498249, 935.5601653388342, 952.8300668872051, 975.7302764086096]|  0.1202577981314725|      0.00024414|[1806, 252, 42, 168]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      43|[107.469084391195, 0.0947468918835377, 0.9104126205668874, 102.4014173471865, 0.1847100738944435, 0.8182874605451598, 97.43975295224749, 0.2858918769430383, 0.7161932337914888, 96.2991919584049, 0.3063706131444221, 0.6950421206955856, 93.99028820586177, 0.3574357176322074, 0.6431027226254348, 89.72022545445398, 0.4681482905358173, 0.5325380855107286, 83.7100811732272, 0.6581089042547186, 0.3417708005779385, 78.30986637222047, 0.8765718800145444, 0.1237184406300135, 886.3701866461384, 910.0102936321173, 922.5201364313975, 926.4599065101183, 935.5601547527687, 952.8300764472746, 975.730311749803]|  0.1170283099280922|      0.00048828|[1849, 258, 43, 172]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      44|[107.469084391195, 0.0947468918835377, 0.9104126205668874, 102.4014173471865, 0.1847100738944435, 0.8182874605451598, 97.43975295224749, 0.2858918769430383, 0.7161932337914888, 96.2991919584049, 0.3063706131444221, 0.6950421206955856, 93.99028820586177, 0.3574357176322074, 0.6431027226254348, 89.72022545445398, 0.4681482905358173, 0.5325380855107286, 83.7100811732272, 0.6581089042547186, 0.3417708005779385, 78.30986637222047, 0.8765718800145444, 0.1237184406300135, 886.3701866461384, 910.0102936321173, 922.5201364313975, 926.4599065101183, 935.5601547527687, 952.8300764472746, 975.730311749803]|  0.1170283099280922|      0.00024414|[1892, 264, 44, 176]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      45|[107.46902221479539, 0.0948074120031739, 0.9104574286567206, 102.4014421987271, 0.1847716215825773, 0.8183133856339254, 97.43973338532419, 0.2859742152234863, 0.7162464253127979, 96.29920888526632, 0.3063889046506532, 0.6950672968872751, 93.99030350074294, 0.3575238217790446, 0.6431494777326153, 89.7202608198386, 0.4682079268001947, 0.5325166134559455, 83.71014728115166, 0.6581913557601029, 0.3417886823454509, 78.30986358732318, 0.8765680804207392, 0.123698546989551, 886.3701867027817, 910.0103069050995, 922.5201530864408, 926.4598913232078, 935.5601132339987, 952.8301296877172, 975.730277920887]|  0.1125703950553171|      0.00048828|[1935, 270, 45, 180]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      46|[107.46902221479539, 0.0948074120031739, 0.9104574286567206, 102.4014421987271, 0.1847716215825773, 0.8183133856339254, 97.43973338532419, 0.2859742152234863, 0.7162464253127979, 96.29920888526632, 0.3063889046506532, 0.6950672968872751, 93.99030350074294, 0.3575238217790446, 0.6431494777326153, 89.7202608198386, 0.4682079268001947, 0.5325166134559455, 83.71014728115166, 0.6581913557601029, 0.3417886823454509, 78.30986358732318, 0.8765680804207392, 0.123698546989551, 886.3701867027817, 910.0103069050995, 922.5201530864408, 926.4598913232078, 935.5601132339987, 952.8301296877172, 975.730277920887]|  0.1125703950553171|      0.00024414|[1978, 276, 46, 184]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      47|[107.46902221479539, 0.0948074120031739, 0.9104574286567206, 102.4014421987271, 0.1847716215825773, 0.8183133856339254, 97.43973338532419, 0.2859742152234863, 0.7162464253127979, 96.29920888526632, 0.3063889046506532, 0.6950672968872751, 93.99030350074294, 0.3575238217790446, 0.6431494777326153, 89.7202608198386, 0.4682079268001947, 0.5325166134559455, 83.71014728115166, 0.6581913557601029, 0.3417886823454509, 78.30986358732318, 0.8765680804207392, 0.123698546989551, 886.3701867027817, 910.0103069050995, 922.5201530864408, 926.4598913232078, 935.5601132339987, 952.8301296877172, 975.730277920887]|  0.1125703950553171|      0.00012207|[2021, 282, 47, 188]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      48|[107.46903289654483, 0.0948370665819067, 0.910495291210056, 102.40146056654717, 0.1848374262260496, 0.8183220941861141, 97.43973621947835, 0.2859744304375325, 0.7162426378569148, 96.2992102991972, 0.3064520617887569, 0.6950717404090678, 93.99029356078914, 0.3575647639285277, 0.6431456253052729, 89.72025930474013, 0.4682078216889401, 0.5325240453021981, 83.71015600806653, 0.6582089079587181, 0.34179360021898, 78.30986542599318, 0.8765580453634227, 0.1236755709698404, 886.3701955740871, 910.0102975348442, 922.5201631380298, 926.4598894945558, 935.5600991791774, 952.8301475019799, 975.7302828221749]|  0.1100906948936683|      0.00024414|[2064, 288, 48, 192]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      49|[107.46907773020338, 0.0948687839149368, 0.9105270629562642, 102.4015097292031, 0.1848963287442171, 0.8183364843254313, 97.43973906231618, 0.286044468566049, 0.7163403084898962, 96.2992523601278, 0.3065176567990264, 0.6950737837619779, 93.99029436700017, 0.357585378888599, 0.6432137467659934, 89.72028727752526, 0.4682156457005407, 0.5324461450271614, 83.71009348951468, 0.6582134306322022, 0.3417967058298716, 78.30984866772772, 0.8765711472728883, 0.123682939680775, 886.3701945362026, 910.0102890190708, 922.5201882509632, 926.4599674162828, 935.5600628962666, 952.8301457037297, 975.7303494339179]|  0.1072614352540825|      0.00048828|[2107, 294, 49, 196]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      50|[107.46907773020338, 0.0948687839149368, 0.9105270629562642, 102.4015097292031, 0.1848963287442171, 0.8183364843254313, 97.43973906231618, 0.286044468566049, 0.7163403084898962, 96.2992523601278, 0.3065176567990264, 0.6950737837619779, 93.99029436700017, 0.357585378888599, 0.6432137467659934, 89.72028727752526, 0.4682156457005407, 0.5324461450271614, 83.71009348951468, 0.6582134306322022, 0.3417967058298716, 78.30984866772772, 0.8765711472728883, 0.123682939680775, 886.3701945362026, 910.0102890190708, 922.5201882509632, 926.4599674162828, 935.5600628962666, 952.8301457037297, 975.7303494339179]|  0.1072614352540825|      0.00024414|[2150, 300, 50, 200]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      51|[107.46907773020338, 0.0948687839149368, 0.9105270629562642, 102.4015097292031, 0.1848963287442171, 0.8183364843254313, 97.43973906231618, 0.286044468566049, 0.7163403084898962, 96.2992523601278, 0.3065176567990264, 0.6950737837619779, 93.99029436700017, 0.357585378888599, 0.6432137467659934, 89.72028727752526, 0.4682156457005407, 0.5324461450271614, 83.71009348951468, 0.6582134306322022, 0.3417967058298716, 78.30984866772772, 0.8765711472728883, 0.123682939680775, 886.3701945362026, 910.0102890190708, 922.5201882509632, 926.4599674162828, 935.5600628962666, 952.8301457037297, 975.7303494339179]|  0.1072614352540825|      0.00012207|[2193, 306, 51, 204]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      52|[107.46907609526059, 0.0948401303508228, 0.9105375286773162, 102.4015022710509, 0.1849188471259688, 0.8183565177456991, 97.43975500057708, 0.2860590553090165, 0.7163738747684026, 96.29923864766256, 0.3065689950419574, 0.6950976388590651, 93.99030273488775, 0.3575909318376146, 0.6432236401384601, 89.72026128593683, 0.4682872392157542, 0.5324746368418621, 83.71010550077351, 0.6582124411134805, 0.3417804538474932, 78.30985458565199, 0.8765703597813944, 0.1236872005924008, 886.3702172587182, 910.010301250516, 922.5201866604448, 926.459973040112, 935.5600662994074, 952.8301434560802, 975.7303443267298]|  0.1047392457748620|      0.00024414|[2236, 312, 52, 208]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      53|[107.4690258917396, 0.0947965018667892, 0.9105243818488264, 102.40148099887708, 0.1849420057766146, 0.8183768029011739, 97.43974427575547, 0.2861256490054809, 0.7163679866844578, 96.29924626114529, 0.3066376621952157, 0.6950376809481162, 93.9903138247276, 0.3576969890502317, 0.6432956623045725, 89.7202839590645, 0.4683371015944108, 0.5324913813093668, 83.71011359357011, 0.6582840297455088, 0.3418238741562147, 78.30986943640175, 0.8765520718962424, 0.1236473455417066, 886.3702373359955, 910.0103119850053, 922.5202712948759, 926.4600256509997, 935.560078096164, 952.8301296609925, 975.7303729323163]|  0.1021889524438249|      0.00048828|[2279, 318, 53, 212]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      54|[107.4690258917396, 0.0947965018667892, 0.9105243818488264, 102.40148099887708, 0.1849420057766146, 0.8183768029011739, 97.43974427575547, 0.2861256490054809, 0.7163679866844578, 96.29924626114529, 0.3066376621952157, 0.6950376809481162, 93.9903138247276, 0.3576969890502317, 0.6432956623045725, 89.7202839590645, 0.4683371015944108, 0.5324913813093668, 83.71011359357011, 0.6582840297455088, 0.3418238741562147, 78.30986943640175, 0.8765520718962424, 0.1236473455417066, 886.3702373359955, 910.0103119850053, 922.5202712948759, 926.4600256509997, 935.560078096164, 952.8301296609925, 975.7303729323163]|  0.1021889524438249|      0.00024414|[2322, 324, 54, 216]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      55|[107.46902664488034, 0.0948070555542601, 0.9105719271961342, 102.4015231210128, 0.1849734604309045, 0.8184267743568437, 97.43975252987516, 0.286198803761915, 0.7163965615354563, 96.2992334170614, 0.3067512406495303, 0.6950868769496327, 93.99028214675705, 0.3576866446239245, 0.6432721655505943, 89.7202399795834, 0.468368091997592, 0.5325964466785957, 83.71009200928953, 0.658268582253925, 0.3418571240478719, 78.30987582986083, 0.8765697081212988, 0.1235883598778027, 886.3702771340924, 910.010285909324, 922.5202666587877, 926.4600460737544, 935.5600258505086, 952.8301059472518, 975.7303179942317]|  0.0988244434608262|      0.00048828|[2365, 330, 55, 220]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      56|[107.46902664488034, 0.0948070555542601, 0.9105719271961342, 102.4015231210128, 0.1849734604309045, 0.8184267743568437, 97.43975252987516, 0.286198803761915, 0.7163965615354563, 96.2992334170614, 0.3067512406495303, 0.6950868769496327, 93.99028214675705, 0.3576866446239245, 0.6432721655505943, 89.7202399795834, 0.468368091997592, 0.5325964466785957, 83.71009200928953, 0.658268582253925, 0.3418571240478719, 78.30987582986083, 0.8765697081212988, 0.1235883598778027, 886.3702771340924, 910.010285909324, 922.5202666587877, 926.4600460737544, 935.5600258505086, 952.8301059472518, 975.7303179942317]|  0.0988244434608262|      0.00024414|[2408, 336, 56, 224]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      57|[107.46902664488034, 0.0948070555542601, 0.9105719271961342, 102.4015231210128, 0.1849734604309045, 0.8184267743568437, 97.43975252987516, 0.286198803761915, 0.7163965615354563, 96.2992334170614, 0.3067512406495303, 0.6950868769496327, 93.99028214675705, 0.3576866446239245, 0.6432721655505943, 89.7202399795834, 0.468368091997592, 0.5325964466785957, 83.71009200928953, 0.658268582253925, 0.3418571240478719, 78.30987582986083, 0.8765697081212988, 0.1235883598778027, 886.3702771340924, 910.010285909324, 922.5202666587877, 926.4600460737544, 935.5600258505086, 952.8301059472518, 975.7303179942317]|  0.0988244434608262|      0.00012207|[2451, 342, 57, 228]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      58|[107.46902040616874, 0.0948555616366672, 0.9106051588482885, 102.40152785922454, 0.1849654831913984, 0.8184227407149111, 97.43974596130082, 0.2862384020712823, 0.7164222610857806, 96.29923469682187, 0.3067563577217962, 0.6951086008099426, 93.99026115032888, 0.3577375586888324, 0.6433135652620142, 89.72025766715855, 0.468390934320049, 0.5325838700311394, 83.71010244334732, 0.6583007546874778, 0.3418552921070326, 78.30989121476975, 0.8765600207540627, 0.123605040029557, 886.370280145606, 910.010268344074, 922.5202497218067, 926.4600482862619, 935.5600356604948, 952.830105587621, 975.7303361519322]|  0.0967758686042147|      0.00024414|[2494, 348, 58, 232]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      59|[107.46902040616874, 0.0948555616366672, 0.9106051588482885, 102.40152785922454, 0.1849654831913984, 0.8184227407149111, 97.43974596130082, 0.2862384020712823, 0.7164222610857806, 96.29923469682187, 0.3067563577217962, 0.6951086008099426, 93.99026115032888, 0.3577375586888324, 0.6433135652620142, 89.72025766715855, 0.468390934320049, 0.5325838700311394, 83.71010244334732, 0.6583007546874778, 0.3418552921070326, 78.30989121476975, 0.8765600207540627, 0.123605040029557, 886.370280145606, 910.010268344074, 922.5202497218067, 926.4600482862619, 935.5600356604948, 952.830105587621, 975.7303361519322]|  0.0967758686042147|      0.00012207|[2537, 354, 59, 236]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      60|[107.46901773901273, 0.0948357744496917, 0.9106371665853431, 102.40152838409429, 0.1850309581251036, 0.8184370130520447, 97.43976414646148, 0.2862443572539539, 0.7164056402731925, 96.2992052719667, 0.3067699314849886, 0.6951121850322675, 93.99027890616048, 0.3577583973259192, 0.6433345744496856, 89.72026138719879, 0.4684132787454199, 0.5326110097972576, 83.7101304433231, 0.6583496070247453, 0.3418715328546636, 78.30990134022781, 0.8765464603771621, 0.1235962772343645, 886.3702780279157, 910.0102849730168, 922.5202388311553, 926.4600267070117, 935.5600280933065, 952.8300987464731, 975.7303275312779]|  0.0950956625820935|      0.00024414|[2580, 360, 60, 240]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      61|[107.46900860229816, 0.0948764806336513, 0.9106627401969125, 102.40161706999727, 0.1850099104154966, 0.8184137393885489, 97.43977635373982, 0.2862139876794025, 0.7164599644791435, 96.29923800646841, 0.3067707547451408, 0.6951764169759701, 93.99029213286646, 0.3578499460713898, 0.643344784107125, 89.72021157570555, 0.4684666701233331, 0.5325666258481584, 83.71011703568728, 0.6583990299094542, 0.3418978955872571, 78.30991606029946, 0.8765510744671532, 0.1236492838317812, 886.3703197862073, 910.0102785936392, 922.5202440052946, 926.4599766829311, 935.559998244754, 952.830205212159, 975.7303110021236]|  0.0937202498277982|      0.00048828|[2623, 366, 61, 244]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      62|[107.46900860229816, 0.0948764806336513, 0.9106627401969125, 102.40161706999727, 0.1850099104154966, 0.8184137393885489, 97.43977635373982, 0.2862139876794025, 0.7164599644791435, 96.29923800646841, 0.3067707547451408, 0.6951764169759701, 93.99029213286646, 0.3578499460713898, 0.643344784107125, 89.72021157570555, 0.4684666701233331, 0.5325666258481584, 83.71011703568728, 0.6583990299094542, 0.3418978955872571, 78.30991606029946, 0.8765510744671532, 0.1236492838317812, 886.3703197862073, 910.0102785936392, 922.5202440052946, 926.4599766829311, 935.559998244754, 952.830205212159, 975.7303110021236]|  0.0937202498277982|      0.00024414|[2666, 372, 62, 248]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      63|[107.4690327254849, 0.0948830970334522, 0.9106418219031001, 102.40161412433604, 0.1849716329178845, 0.818449581257739, 97.4397690508697, 0.2861814322988682, 0.7164662683087482, 96.29928130102887, 0.3068502393903018, 0.6951817078397012, 93.99022348602303, 0.3579190680588858, 0.6432738121744227, 89.72017920685052, 0.4685923167000479, 0.5326174598186122, 83.7101436388618, 0.6584252142443101, 0.3418599831949308, 78.3099088859985, 0.8765617312586353, 0.1236290704706858, 886.3703218388375, 910.0102810634568, 922.5201941328069, 926.4599907333964, 935.560063036665, 952.8301625749962, 975.7302923377819]|  0.0922063914101525|      0.00048828|[2709, 378, 63, 252]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      64|[107.4690327254849, 0.0948830970334522, 0.9106418219031001, 102.40161412433604, 0.1849716329178845, 0.818449581257739, 97.4397690508697, 0.2861814322988682, 0.7164662683087482, 96.29928130102887, 0.3068502393903018, 0.6951817078397012, 93.99022348602303, 0.3579190680588858, 0.6432738121744227, 89.72017920685052, 0.4685923167000479, 0.5326174598186122, 83.7101436388618, 0.6584252142443101, 0.3418599831949308, 78.3099088859985, 0.8765617312586353, 0.1236290704706858, 886.3703218388375, 910.0102810634568, 922.5201941328069, 926.4599907333964, 935.560063036665, 952.8301625749962, 975.7302923377819]|  0.0922063914101525|      0.00024414|[2752, 384, 64, 256]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      65|[107.46903190324439, 0.0948550306553654, 0.9107074482581433, 102.40159575537355, 0.1850220780754482, 0.8184274394769635, 97.43972798931533, 0.2863001204059845, 0.7164174192804443, 96.29923391220771, 0.306860354584807, 0.695234206553111, 93.99022413130565, 0.3579266320588895, 0.6433244180689329, 89.72018336841386, 0.4686493985627885, 0.5327053626924811, 83.71018446518887, 0.6584850797129712, 0.3418322294602962, 78.30990984137473, 0.8765819051792608, 0.1236425124897961, 886.3702800403079, 910.0102748025765, 922.520191210644, 926.4599790040793, 935.5599967357477, 952.8301926849341, 975.7302721331513]|  0.0890135221336649|      0.00048828|[2795, 390, 65, 260]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      66|[107.46903190324439, 0.0948550306553654, 0.9107074482581433, 102.40159575537355, 0.1850220780754482, 0.8184274394769635, 97.43972798931533, 0.2863001204059845, 0.7164174192804443, 96.29923391220771, 0.306860354584807, 0.695234206553111, 93.99022413130565, 0.3579266320588895, 0.6433244180689329, 89.72018336841386, 0.4686493985627885, 0.5327053626924811, 83.71018446518887, 0.6584850797129712, 0.3418322294602962, 78.30990984137473, 0.8765819051792608, 0.1236425124897961, 886.3702800403079, 910.0102748025765, 922.520191210644, 926.4599790040793, 935.5599967357477, 952.8301926849341, 975.7302721331513]|  0.0890135221336649|      0.00024414|[2838, 396, 66, 264]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      67|[107.46903190324439, 0.0948550306553654, 0.9107074482581433, 102.40159575537355, 0.1850220780754482, 0.8184274394769635, 97.43972798931533, 0.2863001204059845, 0.7164174192804443, 96.29923391220771, 0.306860354584807, 0.695234206553111, 93.99022413130565, 0.3579266320588895, 0.6433244180689329, 89.72018336841386, 0.4686493985627885, 0.5327053626924811, 83.71018446518887, 0.6584850797129712, 0.3418322294602962, 78.30990984137473, 0.8765819051792608, 0.1236425124897961, 886.3702800403079, 910.0102748025765, 922.520191210644, 926.4599790040793, 935.5599967357477, 952.8301926849341, 975.7302721331513]|  0.0890135221336649|      0.00012207|[2881, 402, 67, 268]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      68|[107.4690671713195, 0.0948334471543758, 0.9107306142818714, 102.40161001038744, 0.185073790194079, 0.8184460610281066, 97.43972807183816, 0.286298735707484, 0.7164169174188453, 96.29925711677062, 0.3068821686378502, 0.6952499204478167, 93.99023798534543, 0.3579503194602897, 0.6433326302500578, 89.72020162678226, 0.4686729864777902, 0.5326875306651426, 83.71019065952007, 0.6585359644980001, 0.3418505367064419, 78.30988476062863, 0.8766094221127246, 0.1236441000229752, 886.3703063699685, 910.0102601177575, 922.5202046569977, 926.4599761301228, 935.5600120334141, 952.8301910442603, 975.7302508520289]|  0.0875067894081239|      0.00024414|[2924, 408, 68, 272]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      69|[107.4690671713195, 0.0948334471543758, 0.9107306142818714, 102.40161001038744, 0.185073790194079, 0.8184460610281066, 97.43972807183816, 0.286298735707484, 0.7164169174188453, 96.29925711677062, 0.3068821686378502, 0.6952499204478167, 93.99023798534543, 0.3579503194602897, 0.6433326302500578, 89.72020162678226, 0.4686729864777902, 0.5326875306651426, 83.71019065952007, 0.6585359644980001, 0.3418505367064419, 78.30988476062863, 0.8766094221127246, 0.1236441000229752, 886.3703063699685, 910.0102601177575, 922.5202046569977, 926.4599761301228, 935.5600120334141, 952.8301910442603, 975.7302508520289]|  0.0875067894081239|      0.00012207|[2967, 414, 69, 276]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      70|[107.4690510001863, 0.0948705351372522, 0.9107696155903078, 102.40159111814982, 0.1850880694793977, 0.8184474692842981, 97.43976482249445, 0.2863438962932823, 0.7164326122520915, 96.29926842235851, 0.3069135040059944, 0.6952494878916013, 93.99025340239156, 0.3579917863117212, 0.6433369684424033, 89.72020487129531, 0.4686780017551221, 0.5326876196293987, 83.71019487072984, 0.6585773254149774, 0.3418784531799776, 78.30991698362968, 0.8766043340150953, 0.1236215662874433, 886.3703039354274, 910.0102637258942, 922.5202168758926, 926.459981076858, 935.5600067165168, 952.8301850532996, 975.7302601025167]|  0.0853272314379496|      0.00024414|[3010, 420, 70, 280]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      71|[107.46904966412333, 0.094867580890339, 0.9108000186643812, 102.4015805422833, 0.1851482402355551, 0.8184471103800988, 97.43968222670337, 0.286388607065728, 0.7164502124812949, 96.29928927568196, 0.3070070577967398, 0.6952828635875338, 93.99022011751578, 0.3579725481727783, 0.6433824178508364, 89.7202111054098, 0.4687521118745195, 0.5326280051652351, 83.7102660206407, 0.6585936931604328, 0.3419415288313754, 78.31001512435215, 0.8766233837080377, 0.1236080907130889, 886.3703107379865, 910.0102465017477, 922.5201817326141, 926.4599601163724, 935.5599824916013, 952.8301656973222, 975.7302397820035]|  0.0835326157334721|      0.00048828|[3053, 426, 71, 284]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      72|[107.46904966412333, 0.094867580890339, 0.9108000186643812, 102.4015805422833, 0.1851482402355551, 0.8184471103800988, 97.43968222670337, 0.286388607065728, 0.7164502124812949, 96.29928927568196, 0.3070070577967398, 0.6952828635875338, 93.99022011751578, 0.3579725481727783, 0.6433824178508364, 89.7202111054098, 0.4687521118745195, 0.5326280051652351, 83.7102660206407, 0.6585936931604328, 0.3419415288313754, 78.31001512435215, 0.8766233837080377, 0.1236080907130889, 886.3703107379865, 910.0102465017477, 922.5201817326141, 926.4599601163724, 935.5599824916013, 952.8301656973222, 975.7302397820035]|  0.0835326157334721|      0.00024414|[3096, 432, 72, 288]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      73|[107.46912695457445, 0.0949020747251385, 0.9107985836821485, 102.40159973922785, 0.185125815872541, 0.8185040785636172, 97.43967934882009, 0.2864987389103635, 0.7164388787584455, 96.29929602391904, 0.3069848531833358, 0.6952097393727595, 93.99026926685214, 0.3580411342927773, 0.643442466060754, 89.72021023074653, 0.4687508768062615, 0.5326270635186788, 83.71032536675472, 0.6586197065743351, 0.3419273322490116, 78.31007444969661, 0.8765916643788895, 0.1236223907902148, 886.370321001424, 910.0102581716467, 922.5201914688103, 926.4599292132715, 935.5599845995315, 952.8300926507846, 975.7303004463369]|  0.0821541883759922|      0.00048828|[3139, 438, 73, 292]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      74|[107.46912695457445, 0.0949020747251385, 0.9107985836821485, 102.40159973922785, 0.185125815872541, 0.8185040785636172, 97.43967934882009, 0.2864987389103635, 0.7164388787584455, 96.29929602391904, 0.3069848531833358, 0.6952097393727595, 93.99026926685214, 0.3580411342927773, 0.643442466060754, 89.72021023074653, 0.4687508768062615, 0.5326270635186788, 83.71032536675472, 0.6586197065743351, 0.3419273322490116, 78.31007444969661, 0.8765916643788895, 0.1236223907902148, 886.370321001424, 910.0102581716467, 922.5201914688103, 926.4599292132715, 935.5599845995315, 952.8300926507846, 975.7303004463369]|  0.0821541883759922|      0.00024414|[3182, 444, 74, 296]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      75|[107.46912695457445, 0.0949020747251385, 0.9107985836821485, 102.40159973922785, 0.185125815872541, 0.8185040785636172, 97.43967934882009, 0.2864987389103635, 0.7164388787584455, 96.29929602391904, 0.3069848531833358, 0.6952097393727595, 93.99026926685214, 0.3580411342927773, 0.643442466060754, 89.72021023074653, 0.4687508768062615, 0.5326270635186788, 83.71032536675472, 0.6586197065743351, 0.3419273322490116, 78.31007444969661, 0.8765916643788895, 0.1236223907902148, 886.370321001424, 910.0102581716467, 922.5201914688103, 926.4599292132715, 935.5599845995315, 952.8300926507846, 975.7303004463369]|  0.0821541883759922|      0.00012207|[3225, 450, 75, 300]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      76|[107.46915880345051, 0.0948991775297396, 0.9108106585027755, 102.40161474193842, 0.1851847353620682, 0.8185107162671198, 97.43965813847393, 0.2864848715268955, 0.7164505356850792, 96.29931267130767, 0.3070494126807488, 0.6952384814052228, 93.99026434223367, 0.3580613763854125, 0.6434544634944445, 89.72019688573435, 0.4687702757045077, 0.5326200484397365, 83.71031599701335, 0.6586293212011887, 0.3419121749251074, 78.3100875187108, 0.8766207337910935, 0.1236269194492221, 886.3703328491059, 910.0102648013769, 922.520181494481, 926.4599126034188, 935.5600005055458, 952.8301122572607, 975.730311297862]|  0.0802408344287963|      0.00024414|[3268, 456, 76, 304]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      77|[107.46915880345051, 0.0948991775297396, 0.9108106585027755, 102.40161474193842, 0.1851847353620682, 0.8185107162671198, 97.43965813847393, 0.2864848715268955, 0.7164505356850792, 96.29931267130767, 0.3070494126807488, 0.6952384814052228, 93.99026434223367, 0.3580613763854125, 0.6434544634944445, 89.72019688573435, 0.4687702757045077, 0.5326200484397365, 83.71031599701335, 0.6586293212011887, 0.3419121749251074, 78.3100875187108, 0.8766207337910935, 0.1236269194492221, 886.3703328491059, 910.0102648013769, 922.520181494481, 926.4599126034188, 935.5600005055458, 952.8301122572607, 975.730311297862]|  0.0802408344287963|      0.00012207|[3311, 462, 77, 308]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
