k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
      39|[120.0101261089667, -0.0400582434060665, 0.8648912725025574, 109.95852138142813, 0.0765929627396079, 0.7972173632387389, 99.98782959020704, 0.2218396900658837, 0.723201077548121, 88.02200505687156, 0.3837237859936995, 0.7594310956379428, 85.99709534633972, 0.4160938117656416, 0.6352309522166999, 84.02388180499602, 0.464245381598926, 0.5468984429974942, 79.97528380110052, 0.6180122504612076, 0.3401409217119158, 76.0289082809457, 0.8538552147154136, 0.1204797449742575, 886.3682423241178, 910.003567229556, 922.4854126621136, 926.4646342708429, 935.5613202789914, 952.8092014443587, 975.732454339548]|124.2337508004439144|      0.00781250|[1287, 0, 39, 117]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      40|[120.0100786186122, -0.0414296731330653, 0.8644416468064468, 109.95995918882618, 0.0751609412569937, 0.7996648954557424, 99.9900389899487, 0.2198818224947078, 0.7219372643274167, 88.02189338197192, 0.3854337717570891, 0.760867943277651, 85.99686046426898, 0.4166298885095285, 0.6371053470493512, 84.02575266840923, 0.4662616979073125, 0.5480675555330569, 79.97459356425111, 0.6169925149279841, 0.3394739562347847, 76.02692210536463, 0.8528278227002267, 0.1180771230783106, 886.3698148710982, 910.0038314186887, 922.486825825771, 926.4654957489832, 935.5628510082828, 952.8093855276868, 975.7330435118132]|116.6050942428833395|      0.01562500|[1320, 0, 40, 120]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      41|[120.0100786186122, -0.0414296731330653, 0.8644416468064468, 109.95995918882618, 0.0751609412569937, 0.7996648954557424, 99.9900389899487, 0.2198818224947078, 0.7219372643274167, 88.02189338197192, 0.3854337717570891, 0.760867943277651, 85.99686046426898, 0.4166298885095285, 0.6371053470493512, 84.02575266840923, 0.4662616979073125, 0.5480675555330569, 79.97459356425111, 0.6169925149279841, 0.3394739562347847, 76.02692210536463, 0.8528278227002267, 0.1180771230783106, 886.3698148710982, 910.0038314186887, 922.486825825771, 926.4654957489832, 935.5628510082828, 952.8093855276868, 975.7330435118132]|116.6050942428833395|      0.00781250|[1353, 0, 41, 123]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      42|[120.00856482986771, -0.0387587727697982, 0.8656011717180101, 109.95866001204597, 0.0711519785281188, 0.8005810000620416, 99.98979383322799, 0.2186521297098366, 0.7221002078711648, 88.0216449098207, 0.3867098442439038, 0.7616282931896248, 85.99733088111121, 0.4176804968473903, 0.6391900321404606, 84.0259725050658, 0.4659256826055686, 0.5466935501775382, 79.97528880682361, 0.61536756539691, 0.3379631390343154, 76.02672339981285, 0.8534955423638894, 0.1159135319578141, 886.3703113068763, 910.001345631034, 922.4864440529092, 926.4644427953855, 935.5625850568027, 952.8100556262474, 975.7341866230306]|112.8392856374761521|      0.01562500|[1386, 0, 42, 126]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      43|[120.00856482986771, -0.0387587727697982, 0.8656011717180101, 109.95866001204597, 0.0711519785281188, 0.8005810000620416, 99.98979383322799, 0.2186521297098366, 0.7221002078711648, 88.0216449098207, 0.3867098442439038, 0.7616282931896248, 85.99733088111121, 0.4176804968473903, 0.6391900321404606, 84.0259725050658, 0.4659256826055686, 0.5466935501775382, 79.97528880682361, 0.61536756539691, 0.3379631390343154, 76.02672339981285, 0.8534955423638894, 0.1159135319578141, 886.3703113068763, 910.001345631034, 922.4864440529092, 926.4644427953855, 935.5625850568027, 952.8100556262474, 975.7341866230306]|112.8392856374761521|      0.00781250|[1419, 0, 43, 129]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      44|[120.00856482986771, -0.0387587727697982, 0.8656011717180101, 109.95866001204597, 0.0711519785281188, 0.8005810000620416, 99.98979383322799, 0.2186521297098366, 0.7221002078711648, 88.0216449098207, 0.3867098442439038, 0.7616282931896248, 85.99733088111121, 0.4176804968473903, 0.6391900321404606, 84.0259725050658, 0.4659256826055686, 0.5466935501775382, 79.97528880682361, 0.61536756539691, 0.3379631390343154, 76.02672339981285, 0.8534955423638894, 0.1159135319578141, 886.3703113068763, 910.001345631034, 922.4864440529092, 926.4644427953855, 935.5625850568027, 952.8100556262474, 975.7341866230306]|112.8392856374761521|      0.00390625|[1452, 0, 44, 132]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      45|[120.00859675705806, -0.0409243079127842, 0.8656974182917132, 109.95856626217503, 0.0717622915365512, 0.8007617459545646, 99.99051302247845, 0.2171610111553865, 0.722086204144894, 88.02094954070893, 0.386969664967202, 0.7624964409778797, 85.99768395906509, 0.4181372393092291, 0.6389190924592872, 84.0259085268276, 0.4664182862218396, 0.5478239052959193, 79.97551090237641, 0.6152744543969217, 0.3375462495847038, 76.02658515982606, 0.8530835992065336, 0.1159562113089032, 886.3703793956222, 910.0007596267392, 922.4861056857873, 926.4644125940752, 935.563506425891, 952.808895370535, 975.733143878407]|107.6533221213937850|      0.00781250|[1485, 0, 45, 135]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      46|[120.00859675705806, -0.0409243079127842, 0.8656974182917132, 109.95856626217503, 0.0717622915365512, 0.8007617459545646, 99.99051302247845, 0.2171610111553865, 0.722086204144894, 88.02094954070893, 0.386969664967202, 0.7624964409778797, 85.99768395906509, 0.4181372393092291, 0.6389190924592872, 84.0259085268276, 0.4664182862218396, 0.5478239052959193, 79.97551090237641, 0.6152744543969217, 0.3375462495847038, 76.02658515982606, 0.8530835992065336, 0.1159562113089032, 886.3703793956222, 910.0007596267392, 922.4861056857873, 926.4644125940752, 935.563506425891, 952.808895370535, 975.733143878407]|107.6533221213937850|      0.00390625|[1518, 0, 46, 138]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      47|[120.00859675705806, -0.0409243079127842, 0.8656974182917132, 109.95856626217503, 0.0717622915365512, 0.8007617459545646, 99.99051302247845, 0.2171610111553865, 0.722086204144894, 88.02094954070893, 0.386969664967202, 0.7624964409778797, 85.99768395906509, 0.4181372393092291, 0.6389190924592872, 84.0259085268276, 0.4664182862218396, 0.5478239052959193, 79.97551090237641, 0.6152744543969217, 0.3375462495847038, 76.02658515982606, 0.8530835992065336, 0.1159562113089032, 886.3703793956222, 910.0007596267392, 922.4861056857873, 926.4644125940752, 935.563506425891, 952.808895370535, 975.733143878407]|107.6533221213937850|      0.00195312|[1551, 0, 47, 141]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      48|[120.00872607346871, -0.0413159736026574, 0.8656507735270544, 109.95860430221829, 0.0712129868198559, 0.8007108744235097, 99.99053911515593, 0.2160311443758235, 0.7215995731811714, 88.02099222976747, 0.3874504653873615, 0.7624035002020559, 85.99789062785915, 0.4190087937909853, 0.6393431547184222, 84.02598107527714, 0.4668038001202592, 0.5479061488954512, 79.97552533555758, 0.6150540566999478, 0.3375083461386229, 76.02680879712143, 0.8531779264789171, 0.1160160762568657, 886.3702767622497, 910.0009530292989, 922.4864888767167, 926.4645733100626, 935.5636376226591, 952.8086522711295, 975.7333126470049]|104.6253851727390298|      0.00390625|[1584, 0, 48, 144]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      49|[120.00872607346871, -0.0413159736026574, 0.8656507735270544, 109.95860430221829, 0.0712129868198559, 0.8007108744235097, 99.99053911515593, 0.2160311443758235, 0.7215995731811714, 88.02099222976747, 0.3874504653873615, 0.7624035002020559, 85.99789062785915, 0.4190087937909853, 0.6393431547184222, 84.02598107527714, 0.4668038001202592, 0.5479061488954512, 79.97552533555758, 0.6150540566999478, 0.3375083461386229, 76.02680879712143, 0.8531779264789171, 0.1160160762568657, 886.3702767622497, 910.0009530292989, 922.4864888767167, 926.4645733100626, 935.5636376226591, 952.8086522711295, 975.7333126470049]|104.6253851727390298|      0.00195312|[1617, 0, 49, 147]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      50|[120.00846241194571, -0.0416036853194238, 0.8651065997081079, 109.95842938324512, 0.0711847069450425, 0.8008610675957705, 99.99036586463266, 0.2151399349143866, 0.7214705604145752, 88.02078515092482, 0.3874735343322998, 0.7625138747055834, 85.997902043444, 0.4203111076878104, 0.639616055028283, 84.02606917254269, 0.4669397554107624, 0.5481212368644749, 79.97607410378156, 0.6148595138709421, 0.3376011853176065, 76.02676367521022, 0.8534076303540366, 0.1159966206726331, 886.3702752672219, 910.0010100212913, 922.4863503255602, 926.4643038191793, 935.5633964994128, 952.8085267764365, 975.7333430614158]|102.0217683432546352|      0.00390625|[1650, 0, 50, 150]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      51|[120.00904576687068, -0.0421018091207172, 0.8644640014333886, 109.95880837208122, 0.0698774774098587, 0.8002121988324389, 99.99079870191808, 0.2133589920656309, 0.7219581841743499, 88.01964050321035, 0.3867457260633471, 0.7628613988874927, 85.99827705414988, 0.4205490891168008, 0.6409080855909043, 84.02533655655238, 0.4671673664723993, 0.5475792167399588, 79.97576198060797, 0.6151443827899052, 0.336779097134267, 76.02648727435583, 0.854129543829366, 0.1160177029061761, 886.3699222359662, 910.001953150863, 922.4854325938472, 926.4640648781135, 935.5629067351668, 952.8087860266427, 975.7334099613996]| 99.0985446890830985|      0.00781250|[1683, 0, 51, 153]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      52|[120.00904576687068, -0.0421018091207172, 0.8644640014333886, 109.95880837208122, 0.0698774774098587, 0.8002121988324389, 99.99079870191808, 0.2133589920656309, 0.7219581841743499, 88.01964050321035, 0.3867457260633471, 0.7628613988874927, 85.99827705414988, 0.4205490891168008, 0.6409080855909043, 84.02533655655238, 0.4671673664723993, 0.5475792167399588, 79.97576198060797, 0.6151443827899052, 0.336779097134267, 76.02648727435583, 0.854129543829366, 0.1160177029061761, 886.3699222359662, 910.001953150863, 922.4854325938472, 926.4640648781135, 935.5629067351668, 952.8087860266427, 975.7334099613996]| 99.0985446890830985|      0.00390625|[1716, 0, 52, 156]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      53|[120.00808854910885, -0.0424282377564824, 0.8629218244000011, 109.95866987672477, 0.0688165883744128, 0.8005672655851305, 99.99096756896144, 0.2118525061669054, 0.7209564435043841, 88.02028684307106, 0.3867233564657866, 0.7624176732568062, 85.99836935603918, 0.4223307656812622, 0.6416052382144894, 84.02561533713161, 0.4671127675905267, 0.5472385157135434, 79.97552669381744, 0.6148801411623446, 0.3373984001005557, 76.02615488577597, 0.8545311689291682, 0.1162953122179777, 886.3700984997633, 910.00079375838, 922.485140762038, 926.4638289293791, 935.5627096548271, 952.809380985606, 975.733214782081]| 95.1993960962142296|      0.00781250|[1749, 0, 53, 159]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      54|[120.00808854910885, -0.0424282377564824, 0.8629218244000011, 109.95866987672477, 0.0688165883744128, 0.8005672655851305, 99.99096756896144, 0.2118525061669054, 0.7209564435043841, 88.02028684307106, 0.3867233564657866, 0.7624176732568062, 85.99836935603918, 0.4223307656812622, 0.6416052382144894, 84.02561533713161, 0.4671127675905267, 0.5472385157135434, 79.97552669381744, 0.6148801411623446, 0.3373984001005557, 76.02615488577597, 0.8545311689291682, 0.1162953122179777, 886.3700984997633, 910.00079375838, 922.485140762038, 926.4638289293791, 935.5627096548271, 952.809380985606, 975.733214782081]| 95.1993960962142296|      0.00390625|[1782, 0, 54, 162]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      55|[120.00739382337505, -0.0416847752116851, 0.863243066314405, 109.95868101074448, 0.0667361386839983, 0.8000790197346676, 99.99164690679251, 0.2111729437313385, 0.7208440318679178, 88.02065176231865, 0.3860606578962328, 0.7626698140388611, 85.99916495186689, 0.4240846878305002, 0.641561132108194, 84.02629045410447, 0.4670479676701819, 0.5474743471987467, 79.97571569030352, 0.614711937660535, 0.3372966847544879, 76.02670904004887, 0.8546766254971789, 0.1150558563770158, 886.3691583647051, 910.0008427076881, 922.485077623003, 926.4643591826971, 935.5630596074924, 952.8087348921739, 975.7328912700088]| 92.9002279801088804|      0.00781250|[1815, 0, 55, 165]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      56|[120.00739382337505, -0.0416847752116851, 0.863243066314405, 109.95868101074448, 0.0667361386839983, 0.8000790197346676, 99.99164690679251, 0.2111729437313385, 0.7208440318679178, 88.02065176231865, 0.3860606578962328, 0.7626698140388611, 85.99916495186689, 0.4240846878305002, 0.641561132108194, 84.02629045410447, 0.4670479676701819, 0.5474743471987467, 79.97571569030352, 0.614711937660535, 0.3372966847544879, 76.02670904004887, 0.8546766254971789, 0.1150558563770158, 886.3691583647051, 910.0008427076881, 922.485077623003, 926.4643591826971, 935.5630596074924, 952.8087348921739, 975.7328912700088]| 92.9002279801088804|      0.00390625|[1848, 0, 56, 168]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      57|[120.00723609985768, -0.0425587652677685, 0.8617715425486027, 109.95944063183467, 0.0672481807183589, 0.8018114491042774, 99.99155870850447, 0.2107379958195558, 0.7206526455494024, 88.020757317461, 0.3868304744551281, 0.7620515900039398, 86.0000227504554, 0.4254574447113497, 0.6411724811537383, 84.02579608098932, 0.467419415785169, 0.5472651320839214, 79.97606168190424, 0.6141778501485622, 0.3368584057037786, 76.02760277322854, 0.8541933349268388, 0.1152811881319421, 886.3695626990102, 909.9997801576703, 922.4852556816406, 926.4650407336444, 935.5631712643865, 952.8080702901038, 975.7325390026422]| 90.9960320068746427|      0.00781250|[1881, 0, 57, 171]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      58|[120.00723609985768, -0.0425587652677685, 0.8617715425486027, 109.95944063183467, 0.0672481807183589, 0.8018114491042774, 99.99155870850447, 0.2107379958195558, 0.7206526455494024, 88.020757317461, 0.3868304744551281, 0.7620515900039398, 86.0000227504554, 0.4254574447113497, 0.6411724811537383, 84.02579608098932, 0.467419415785169, 0.5472651320839214, 79.97606168190424, 0.6141778501485622, 0.3368584057037786, 76.02760277322854, 0.8541933349268388, 0.1152811881319421, 886.3695626990102, 909.9997801576703, 922.4852556816406, 926.4650407336444, 935.5631712643865, 952.8080702901038, 975.7325390026422]| 90.9960320068746427|      0.00390625|[1914, 0, 58, 174]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      59|[120.00699037442271, -0.042463473999097, 0.8615694204049387, 109.95833184239316, 0.0651294259579403, 0.8024326359562161, 99.99217280520907, 0.2096568419972807, 0.7204284229700909, 88.02063921862008, 0.3868868759665555, 0.7627610342466263, 85.99900894276546, 0.4269880859338754, 0.6422863581243665, 84.02624932080522, 0.467433366751322, 0.5478805259846854, 79.97537643018318, 0.6141640445838816, 0.33654097676734, 76.02810021224921, 0.8541646163692929, 0.1148538036757164, 886.3695190730392, 909.9993770681365, 922.4856967350903, 926.4651038072525, 935.5627180630441, 952.8082049320785, 975.7321598451441]| 87.9962822763745578|      0.00781250|[1947, 0, 59, 177]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      60|[120.00699037442271, -0.042463473999097, 0.8615694204049387, 109.95833184239316, 0.0651294259579403, 0.8024326359562161, 99.99217280520907, 0.2096568419972807, 0.7204284229700909, 88.02063921862008, 0.3868868759665555, 0.7627610342466263, 85.99900894276546, 0.4269880859338754, 0.6422863581243665, 84.02624932080522, 0.467433366751322, 0.5478805259846854, 79.97537643018318, 0.6141640445838816, 0.33654097676734, 76.02810021224921, 0.8541646163692929, 0.1148538036757164, 886.3695190730392, 909.9993770681365, 922.4856967350903, 926.4651038072525, 935.5627180630441, 952.8082049320785, 975.7321598451441]| 87.9962822763745578|      0.00390625|[1980, 0, 60, 180]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      61|[120.0077393793755, -0.043104072743256, 0.8611439037099201, 109.95886247571528, 0.0635608176496389, 0.802077336255894, 99.99145271305488, 0.2085458827095797, 0.7197496702866232, 88.02010466548776, 0.386554885875108, 0.7629884269670089, 86.00045478939258, 0.4271768813456489, 0.6426322926095165, 84.02626982334343, 0.4679248992281435, 0.549136781636816, 79.9749086450475, 0.6145162497912491, 0.3354706569185146, 76.02772056349654, 0.85382703490624, 0.1148312554653504, 886.3694403207593, 909.9989005870359, 922.4869532485715, 926.4646303631357, 935.5622717938303, 952.8074792519938, 975.732202734731]| 86.4399861596912586|      0.00781250|[2013, 0, 61, 183]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      62|[120.0077393793755, -0.043104072743256, 0.8611439037099201, 109.95886247571528, 0.0635608176496389, 0.802077336255894, 99.99145271305488, 0.2085458827095797, 0.7197496702866232, 88.02010466548776, 0.386554885875108, 0.7629884269670089, 86.00045478939258, 0.4271768813456489, 0.6426322926095165, 84.02626982334343, 0.4679248992281435, 0.549136781636816, 79.9749086450475, 0.6145162497912491, 0.3354706569185146, 76.02772056349654, 0.85382703490624, 0.1148312554653504, 886.3694403207593, 909.9989005870359, 922.4869532485715, 926.4646303631357, 935.5622717938303, 952.8074792519938, 975.732202734731]| 86.4399861596912586|      0.00390625|[2046, 0, 62, 186]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      63|[120.00826176550534, -0.0439496844834569, 0.8603211006805118, 109.95847198669958, 0.063536123924288, 0.8032239210821295, 99.99172194348476, 0.2081683173994453, 0.7194383236161042, 88.02046414118199, 0.387884026064176, 0.7636046256644323, 86.00116932287773, 0.428806763531839, 0.6436715125565616, 84.02636509855189, 0.468447025543095, 0.5492201571990639, 79.97441283788002, 0.6153252971848476, 0.3348998524672042, 76.0287655133689, 0.8539429368498795, 0.1157060068248884, 886.369740257785, 909.9983357855017, 922.4864801054217, 926.4655045119858, 935.5628527647407, 952.8070841767801, 975.7320779981635]| 85.0721933686638607|      0.00781250|[2079, 0, 63, 189]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      64|[120.00826176550534, -0.0439496844834569, 0.8603211006805118, 109.95847198669958, 0.063536123924288, 0.8032239210821295, 99.99172194348476, 0.2081683173994453, 0.7194383236161042, 88.02046414118199, 0.387884026064176, 0.7636046256644323, 86.00116932287773, 0.428806763531839, 0.6436715125565616, 84.02636509855189, 0.468447025543095, 0.5492201571990639, 79.97441283788002, 0.6153252971848476, 0.3348998524672042, 76.0287655133689, 0.8539429368498795, 0.1157060068248884, 886.369740257785, 909.9983357855017, 922.4864801054217, 926.4655045119858, 935.5628527647407, 952.8070841767801, 975.7320779981635]| 85.0721933686638607|      0.00390625|[2112, 0, 64, 192]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      65|[120.00826176550534, -0.0439496844834569, 0.8603211006805118, 109.95847198669958, 0.063536123924288, 0.8032239210821295, 99.99172194348476, 0.2081683173994453, 0.7194383236161042, 88.02046414118199, 0.387884026064176, 0.7636046256644323, 86.00116932287773, 0.428806763531839, 0.6436715125565616, 84.02636509855189, 0.468447025543095, 0.5492201571990639, 79.97441283788002, 0.6153252971848476, 0.3348998524672042, 76.0287655133689, 0.8539429368498795, 0.1157060068248884, 886.369740257785, 909.9983357855017, 922.4864801054217, 926.4655045119858, 935.5628527647407, 952.8070841767801, 975.7320779981635]| 85.0721933686638607|      0.00195312|[2145, 0, 65, 195]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      66|[120.00819586979084, -0.0430704583177586, 0.8604203789259418, 109.95831907424385, 0.0625260543553086, 0.8026241811113451, 99.99123924938617, 0.2086100635654296, 0.7192700577749818, 88.0207116205778, 0.3880691308985607, 0.7634888610249776, 86.00130204716785, 0.4290327661834261, 0.64388159807786, 84.02648528697979, 0.4686222807258841, 0.5494048303745612, 79.97406560847563, 0.6152378013940071, 0.335444620461694, 76.0289457625848, 0.8537299286105176, 0.1157413844737261, 886.3701602148049, 909.9983859410347, 922.4864767142344, 926.4654841487329, 935.5625872788877, 952.8072211466958, 975.7323846573007]| 84.3760031448163517|      0.00390625|[2178, 0, 66, 198]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      67|[120.00819586979084, -0.0430704583177586, 0.8604203789259418, 109.95831907424385, 0.0625260543553086, 0.8026241811113451, 99.99123924938617, 0.2086100635654296, 0.7192700577749818, 88.0207116205778, 0.3880691308985607, 0.7634888610249776, 86.00130204716785, 0.4290327661834261, 0.64388159807786, 84.02648528697979, 0.4686222807258841, 0.5494048303745612, 79.97406560847563, 0.6152378013940071, 0.335444620461694, 76.0289457625848, 0.8537299286105176, 0.1157413844737261, 886.3701602148049, 909.9983859410347, 922.4864767142344, 926.4654841487329, 935.5625872788877, 952.8072211466958, 975.7323846573007]| 84.3760031448163517|      0.00195312|[2211, 0, 67, 201]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      68|[120.00844774884175, -0.0434761554009982, 0.8597884369143218, 109.95853580000339, 0.0621242213338711, 0.802658695362739, 99.99127209282636, 0.2084719390731627, 0.7192012523893914, 88.02075999067972, 0.3881055425051934, 0.7632230853626656, 86.00151243005004, 0.4295360235988875, 0.64392515600036, 84.02630180567128, 0.469427577393437, 0.5489646579222713, 79.97421183933012, 0.615114541280375, 0.335675103629244, 76.02893175171569, 0.8533534602628762, 0.1163344015934028, 886.3699679677679, 909.9980149516538, 922.4865017007927, 926.4658102685343, 935.5617704289591, 952.8069601358352, 975.7327054511728]| 83.6344297894308681|      0.00390625|[2244, 0, 68, 204]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      69|[120.00844774884175, -0.0434761554009982, 0.8597884369143218, 109.95853580000339, 0.0621242213338711, 0.802658695362739, 99.99127209282636, 0.2084719390731627, 0.7192012523893914, 88.02075999067972, 0.3881055425051934, 0.7632230853626656, 86.00151243005004, 0.4295360235988875, 0.64392515600036, 84.02630180567128, 0.469427577393437, 0.5489646579222713, 79.97421183933012, 0.615114541280375, 0.335675103629244, 76.02893175171569, 0.8533534602628762, 0.1163344015934028, 886.3699679677679, 909.9980149516538, 922.4865017007927, 926.4658102685343, 935.5617704289591, 952.8069601358352, 975.7327054511728]| 83.6344297894308681|      0.00195312|[2277, 0, 69, 207]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      70|[120.00844774884175, -0.0434761554009982, 0.8597884369143218, 109.95853580000339, 0.0621242213338711, 0.802658695362739, 99.99127209282636, 0.2084719390731627, 0.7192012523893914, 88.02075999067972, 0.3881055425051934, 0.7632230853626656, 86.00151243005004, 0.4295360235988875, 0.64392515600036, 84.02630180567128, 0.469427577393437, 0.5489646579222713, 79.97421183933012, 0.615114541280375, 0.335675103629244, 76.02893175171569, 0.8533534602628762, 0.1163344015934028, 886.3699679677679, 909.9980149516538, 922.4865017007927, 926.4658102685343, 935.5617704289591, 952.8069601358352, 975.7327054511728]| 83.6344297894308681|      0.00097656|[2310, 0, 70, 210]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      71|[120.00830393409312, -0.0433943042744909, 0.8593328933093519, 109.95867153281536, 0.0619194049171147, 0.8028952897890408, 99.99120484750033, 0.2080837073913593, 0.718951450987636, 88.02067910721145, 0.3883132219562129, 0.7632338083335845, 86.00160734419214, 0.4297931729053503, 0.6440640066333171, 84.02616771576864, 0.4696104226889832, 0.5491053018099772, 79.97404620962512, 0.6149798825052089, 0.3355430622546506, 76.02881230727624, 0.8532788351215571, 0.1161708808345367, 886.3699571626007, 909.9979964283541, 922.4865949176616, 926.4657538729656, 935.5617430400673, 952.8067461734282, 975.732674716638]| 83.1258939882089010|      0.00195312|[2343, 0, 71, 213]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      72|[120.00870302153885, -0.0430423148594737, 0.8589678146530302, 109.95871491000806, 0.0613302989485282, 0.8027276696392672, 99.99121672866877, 0.2079064237068821, 0.7182048984756634, 88.02053468045581, 0.3880466908098937, 0.7628816752042886, 86.00159686482722, 0.4303284917298366, 0.6442881895369904, 84.02612886484758, 0.4703523090723917, 0.5493793918214935, 79.97394892803344, 0.6151325544468245, 0.3355215501346047, 76.02850229171871, 0.8532117728690983, 0.1159263007234535, 886.3703816005669, 909.9981428033925, 922.4859402543411, 926.4661392705553, 935.5612169977084, 952.8067736103543, 975.7326234446313]| 82.3480550418926782|      0.00390625|[2376, 0, 72, 216]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      73|[120.00870302153885, -0.0430423148594737, 0.8589678146530302, 109.95871491000806, 0.0613302989485282, 0.8027276696392672, 99.99121672866877, 0.2079064237068821, 0.7182048984756634, 88.02053468045581, 0.3880466908098937, 0.7628816752042886, 86.00159686482722, 0.4303284917298366, 0.6442881895369904, 84.02612886484758, 0.4703523090723917, 0.5493793918214935, 79.97394892803344, 0.6151325544468245, 0.3355215501346047, 76.02850229171871, 0.8532117728690983, 0.1159263007234535, 886.3703816005669, 909.9981428033925, 922.4859402543411, 926.4661392705553, 935.5612169977084, 952.8067736103543, 975.7326234446313]| 82.3480550418926782|      0.00195312|[2409, 0, 73, 219]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      74|[120.00870302153885, -0.0430423148594737, 0.8589678146530302, 109.95871491000806, 0.0613302989485282, 0.8027276696392672, 99.99121672866877, 0.2079064237068821, 0.7182048984756634, 88.02053468045581, 0.3880466908098937, 0.7628816752042886, 86.00159686482722, 0.4303284917298366, 0.6442881895369904, 84.02612886484758, 0.4703523090723917, 0.5493793918214935, 79.97394892803344, 0.6151325544468245, 0.3355215501346047, 76.02850229171871, 0.8532117728690983, 0.1159263007234535, 886.3703816005669, 909.9981428033925, 922.4859402543411, 926.4661392705553, 935.5612169977084, 952.8067736103543, 975.7326234446313]| 82.3480550418926782|      0.00097656|[2442, 0, 74, 222]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      75|[120.00870302153885, -0.0430423148594737, 0.8589678146530302, 109.95871491000806, 0.0613302989485282, 0.8027276696392672, 99.99121672866877, 0.2079064237068821, 0.7182048984756634, 88.02053468045581, 0.3880466908098937, 0.7628816752042886, 86.00159686482722, 0.4303284917298366, 0.6442881895369904, 84.02612886484758, 0.4703523090723917, 0.5493793918214935, 79.97394892803344, 0.6151325544468245, 0.3355215501346047, 76.02850229171871, 0.8532117728690983, 0.1159263007234535, 886.3703816005669, 909.9981428033925, 922.4859402543411, 926.4661392705553, 935.5612169977084, 952.8067736103543, 975.7326234446313]| 82.3480550418926782|      0.00048828|[2475, 0, 75, 225]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      76|[120.00864366891383, -0.0430933251146631, 0.8588491402114944, 109.95873351017754, 0.0614178635640766, 0.8029251402844969, 99.99128451844074, 0.2077909391793901, 0.7181271556682306, 88.0205713276666, 0.3880400644518542, 0.7629101596118616, 86.00160744657857, 0.4305361144891737, 0.6444424850178258, 84.0261303384019, 0.4705823951830012, 0.5493467556909236, 79.97398586764166, 0.6151926871503878, 0.3355454036989807, 76.02849812398824, 0.8531463635415946, 0.1158822868349919, 886.3703415336378, 909.9981041565226, 922.4859554264144, 926.4661246856172, 935.5611857617334, 952.8068444791057, 975.7326751368475]| 82.0350324543124430|      0.00097656|[2508, 0, 76, 228]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
