k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1286006085970184, -0.0320925165804849, 0.1402096898137168, -0.1540344793723581, 0.0473155734953429, 0.1406923612128184, 0.0386876990745938, -0.0969725053039995, 0.0378708735997013, -0.1366085654058146, 0.2209886946740325, 0.0751375139271665, 0.1064946549896173, 0.125718727935953, 0.000246502356595, -0.1715375883636336, -0.2041151383058073, -0.1070183636760634, -0.0769200286251103, 0.1855836260566105, 0.1563902785269473, 0.0015430241945973, 0.1498741021287145, 0.0923279811624826, -0.1049395275677361, -0.0490665584604774, -0.1727876213128741, -0.0351541554611696, -0.0398149486388319, 0.0233437728962919, 0.044523767271785, -0.1487671783397286, 0.2247793294429619, 0.1099874334077088, -0.2536093131807452, 0.2098467324608356, -0.0200461408050636, -0.1523794842104799, 0.0217516276210877, -0.0848870365831549, -0.0922140843811197, 0.1113491094647862, 0.0286036279322724, 0.1982241089575092, -0.0977596419992454, -0.2600085273039541, -0.2333834020847982, 0.1885574222336686, -0.2972446741092529, 0.1909459649391574]|4608.4193787081003393|      2.00000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=1
      24|[1.404902916129187, -1.407701497932298, 0.9969207474110129, -4.085622988975136, 1.7938773244250132, 6.159638547766291, 0.2193576096826278, 2.146179850759898, 0.9429348554495294, -0.9499531619677353, 0.9298610571095184, 1.5018808258767162, -0.11738948441306, 0.3635797107177412, 0.6838609419657846, -3.704885202974675, -2.908524923895225, -0.9929985291333654, -4.923331912477811, 0.7532253859103691, 5.00956480467962, 1.716275994966129, 4.295422673492564, 5.288567967722497, -2.6324964173195093, 2.5134587529593486, 0.4427864937850581, 4.295488881798553, 0.6053167643902828, -0.0570919987055259, 1.5154487602518505, -2.2500678239388665, 2.9690750497758294, 4.402237584656719, -3.460611137984461, 1.8016331443109943, -0.3868537710726487, -1.506780404056296, -2.422362895085928, 5.917861132120088, 0.887135369820224, 3.4680957258407394, -3.6312406048705346, 3.0874720518848697, -0.0022858801969507, 0.6808133546054262, -4.222649926464456, -1.0152167230918911, -2.3115855096340083, 1.0609993956697847]|1611.0015888327600351|      4.00000000|[1464, 96, 24, 120]                                                        |  | used linear model with 65 points | iterate success | actual_k=1
      25|[1.404902916129187, -1.407701497932298, 0.9969207474110129, -4.085622988975136, 1.7938773244250132, 6.159638547766291, 0.2193576096826278, 2.146179850759898, 0.9429348554495294, -0.9499531619677353, 0.9298610571095184, 1.5018808258767162, -0.11738948441306, 0.3635797107177412, 0.6838609419657846, -3.704885202974675, -2.908524923895225, -0.9929985291333654, -4.923331912477811, 0.7532253859103691, 5.00956480467962, 1.716275994966129, 4.295422673492564, 5.288567967722497, -2.6324964173195093, 2.5134587529593486, 0.4427864937850581, 4.295488881798553, 0.6053167643902828, -0.0570919987055259, 1.5154487602518505, -2.2500678239388665, 2.9690750497758294, 4.402237584656719, -3.460611137984461, 1.8016331443109943, -0.3868537710726487, -1.506780404056296, -2.422362895085928, 5.917861132120088, 0.887135369820224, 3.4680957258407394, -3.6312406048705346, 3.0874720518848697, -0.0022858801969507, 0.6808133546054262, -4.222649926464456, -1.0152167230918911, -2.3115855096340083, 1.0609993956697847]|1611.0015888327600351|      2.00000000|[1525, 100, 25, 125]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      26|[1.404902916129187, -1.407701497932298, 0.9969207474110129, -4.085622988975136, 1.7938773244250132, 6.159638547766291, 0.2193576096826278, 2.146179850759898, 0.9429348554495294, -0.9499531619677353, 0.9298610571095184, 1.5018808258767162, -0.11738948441306, 0.3635797107177412, 0.6838609419657846, -3.704885202974675, -2.908524923895225, -0.9929985291333654, -4.923331912477811, 0.7532253859103691, 5.00956480467962, 1.716275994966129, 4.295422673492564, 5.288567967722497, -2.6324964173195093, 2.5134587529593486, 0.4427864937850581, 4.295488881798553, 0.6053167643902828, -0.0570919987055259, 1.5154487602518505, -2.2500678239388665, 2.9690750497758294, 4.402237584656719, -3.460611137984461, 1.8016331443109943, -0.3868537710726487, -1.506780404056296, -2.422362895085928, 5.917861132120088, 0.887135369820224, 3.4680957258407394, -3.6312406048705346, 3.0874720518848697, -0.0022858801969507, 0.6808133546054262, -4.222649926464456, -1.0152167230918911, -2.3115855096340083, 1.0609993956697847]|1611.0015888327600351|      1.00000000|[1586, 104, 26, 130]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      27|[1.468199318394479, -1.44373622666156, 0.9651890318927724, -4.058798212524225, 1.71584433903759, 6.126161360762617, 0.3688394737235586, 2.322189666499349, 0.9626673877140663, -0.8127903601271242, 0.8571899791991939, 1.5290311109827974, -0.3865598234183942, 0.0652779571187722, 0.5204408495320576, -3.6008163199772514, -2.6454647848896276, -0.9459113806555443, -5.187536818065462, 0.4584128222904194, 5.010454490207415, 1.7518552910867924, 4.239520572028606, 5.370234840847927, -2.6690411373642964, 2.583049468282069, 0.5436690171774036, 4.336836441801335, 0.6285128880678186, -0.0143121985229191, 1.4724707143284685, -2.2856562828685636, 3.111944180439395, 4.428481842237115, -3.4319052851560974, 1.5223586715623036, -0.2995847329226663, -1.5139105166734668, -2.3537618215814806, 6.073893513259821, 1.0357942031269682, 3.6247215930603858, -3.7948442474096584, 3.160933016227479, 0.1495796506073259, 0.6861008434269639, -4.420757147568951, -0.7893259200077769, -2.5595434648932716, 1.2959815832369241]|1574.9295574118743843|      2.00000000|[1647, 108, 27, 135]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      28|[1.2766687052055279, -1.3734424594422643, 1.0393678882892834, -3.9961104020601876, 1.7730230303382866, 5.965806359552449, 0.3196861330533184, 2.34857216903623, 1.2020401029375682, -0.3719428715296553, 1.0840136505788514, 1.802695231767374, -0.5648923167443463, 0.3944478771990545, -0.0506331271878565, -3.8766683788856993, -2.69122699588454, -0.9484741450040607, -5.417293757961162, 0.0145161123534783, 5.090149944509764, 1.4564973786849718, 4.635232678345761, 5.7046274883281765, -2.719899348830844, 2.4953742496776914, 0.770269140022651, 4.511502900226087, 0.6885670312266582, -0.0310173984953039, 1.7682947996169813, -1.8319149420389622, 3.0540306387470104, 4.459587597596661, -3.2423166695489947, 1.5430278767731476, 0.048136485854803, -1.224675619058342, -2.452936835363043, 6.77149525709232, 0.4918556731736276, 3.941341426108746, -4.300068322355118, 3.54321962708729, 0.1290595907544357, 0.8947854049547274, -4.380437088052047, -0.7387660911432659, -2.15141014684729, 0.806931910921937]|1559.8929665399355144|      4.00000000|[1708, 112, 28, 140]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      29|[1.2766687052055279, -1.3734424594422643, 1.0393678882892834, -3.9961104020601876, 1.7730230303382866, 5.965806359552449, 0.3196861330533184, 2.34857216903623, 1.2020401029375682, -0.3719428715296553, 1.0840136505788514, 1.802695231767374, -0.5648923167443463, 0.3944478771990545, -0.0506331271878565, -3.8766683788856993, -2.69122699588454, -0.9484741450040607, -5.417293757961162, 0.0145161123534783, 5.090149944509764, 1.4564973786849718, 4.635232678345761, 5.7046274883281765, -2.719899348830844, 2.4953742496776914, 0.770269140022651, 4.511502900226087, 0.6885670312266582, -0.0310173984953039, 1.7682947996169813, -1.8319149420389622, 3.0540306387470104, 4.459587597596661, -3.2423166695489947, 1.5430278767731476, 0.048136485854803, -1.224675619058342, -2.452936835363043, 6.77149525709232, 0.4918556731736276, 3.941341426108746, -4.300068322355118, 3.54321962708729, 0.1290595907544357, 0.8947854049547274, -4.380437088052047, -0.7387660911432659, -2.15141014684729, 0.806931910921937]|1559.8929665399355144|      2.00000000|[1769, 116, 29, 145]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      30|[1.2766687052055279, -1.3734424594422643, 1.0393678882892834, -3.9961104020601876, 1.7730230303382866, 5.965806359552449, 0.3196861330533184, 2.34857216903623, 1.2020401029375682, -0.3719428715296553, 1.0840136505788514, 1.802695231767374, -0.5648923167443463, 0.3944478771990545, -0.0506331271878565, -3.8766683788856993, -2.69122699588454, -0.9484741450040607, -5.417293757961162, 0.0145161123534783, 5.090149944509764, 1.4564973786849718, 4.635232678345761, 5.7046274883281765, -2.719899348830844, 2.4953742496776914, 0.770269140022651, 4.511502900226087, 0.6885670312266582, -0.0310173984953039, 1.7682947996169813, -1.8319149420389622, 3.0540306387470104, 4.459587597596661, -3.2423166695489947, 1.5430278767731476, 0.048136485854803, -1.224675619058342, -2.452936835363043, 6.77149525709232, 0.4918556731736276, 3.941341426108746, -4.300068322355118, 3.54321962708729, 0.1290595907544357, 0.8947854049547274, -4.380437088052047, -0.7387660911432659, -2.15141014684729, 0.806931910921937]|1559.8929665399355144|      1.00000000|[1830, 120, 30, 150]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      31|[1.1848861824683226, -1.3597076938348094, 0.8398972787038878, -4.173056775096317, 1.6245514411243693, 6.022266259358871, 0.3872006861071237, 2.6549529712934543, 1.2854117219764085, -0.4735825664206224, 0.8851325806347271, 1.6360230905381326, -0.7263984935844923, 0.3479064859822655, 0.0180102034116217, -3.7811023499252996, -2.421534758371246, -1.0298380376245482, -5.677098043152355, 0.0634326120203153, 5.030070621639851, 1.6105084026398075, 4.486172625413799, 5.777170433357536, -2.895668334885815, 2.6588699092957806, 0.6466952468365356, 4.536433946479402, 0.6859917789998763, 0.026926503302075, 1.6341750129951786, -2.0045427103039755, 3.1589136480897135, 4.642724771283794, -3.2975849699535944, 1.668551314602404, -0.0479065440966335, -1.2693147744349054, -2.4596206770111926, 6.826166556726403, 0.7528207846034864, 4.2931818066541565, -4.331444433082224, 3.598518581642012, 0.2100936984690773, 1.0432969758542385, -4.381081037142494, -0.7558790446559659, -2.211326141725746, 0.9944183576901726]|1536.0042805378777757|      2.00000000|[1891, 124, 31, 155]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      32|[1.1382326680585262, -1.2209917307595028, 0.817430518624469, -4.216184836611162, 1.8040552903749887, 6.125415160065622, 0.5950817316837685, 2.6564310958993453, 1.5567727189294454, -0.5242722614179938, 0.7274359511407752, 1.6634497613962453, -0.4731264974328455, 0.7871374745039219, -0.2350215350056183, -4.241904510953963, -2.2093836764618517, -0.9531621493156319, -6.235978528673858, -0.223088514064115, 5.591218139743493, 1.8457029327947745, 3.9825227999405852, 6.017250660874827, -2.7488342024501846, 2.807951004539902, 0.3645111003154672, 4.240699622723242, 0.3865160368415431, 0.0303476171967686, 1.265945153500602, -1.9474708732513415, 3.6142896363195685, 4.625575877812116, -3.5743030791879713, 1.46737135187728, -0.1031292575189442, -1.3571840302838254, -2.1314462925353097, 7.636634784324114, 0.7829255525292492, 4.593051147966976, -4.732111603733585, 3.668708151737096, 0.5271620548322393, 0.9304754215079151, -4.6373757114685175, -0.6684794531607101, -1.8377439517511276, 0.9159996977116246]|1516.2015978638000888|      4.00000000|[1952, 128, 32, 160]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      33|[1.1382326680585262, -1.2209917307595028, 0.817430518624469, -4.216184836611162, 1.8040552903749887, 6.125415160065622, 0.5950817316837685, 2.6564310958993453, 1.5567727189294454, -0.5242722614179938, 0.7274359511407752, 1.6634497613962453, -0.4731264974328455, 0.7871374745039219, -0.2350215350056183, -4.241904510953963, -2.2093836764618517, -0.9531621493156319, -6.235978528673858, -0.223088514064115, 5.591218139743493, 1.8457029327947745, 3.9825227999405852, 6.017250660874827, -2.7488342024501846, 2.807951004539902, 0.3645111003154672, 4.240699622723242, 0.3865160368415431, 0.0303476171967686, 1.265945153500602, -1.9474708732513415, 3.6142896363195685, 4.625575877812116, -3.5743030791879713, 1.46737135187728, -0.1031292575189442, -1.3571840302838254, -2.1314462925353097, 7.636634784324114, 0.7829255525292492, 4.593051147966976, -4.732111603733585, 3.668708151737096, 0.5271620548322393, 0.9304754215079151, -4.6373757114685175, -0.6684794531607101, -1.8377439517511276, 0.9159996977116246]|1516.2015978638000888|      2.00000000|[2013, 132, 33, 165]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      34|[1.1382326680585262, -1.2209917307595028, 0.817430518624469, -4.216184836611162, 1.8040552903749887, 6.125415160065622, 0.5950817316837685, 2.6564310958993453, 1.5567727189294454, -0.5242722614179938, 0.7274359511407752, 1.6634497613962453, -0.4731264974328455, 0.7871374745039219, -0.2350215350056183, -4.241904510953963, -2.2093836764618517, -0.9531621493156319, -6.235978528673858, -0.223088514064115, 5.591218139743493, 1.8457029327947745, 3.9825227999405852, 6.017250660874827, -2.7488342024501846, 2.807951004539902, 0.3645111003154672, 4.240699622723242, 0.3865160368415431, 0.0303476171967686, 1.265945153500602, -1.9474708732513415, 3.6142896363195685, 4.625575877812116, -3.5743030791879713, 1.46737135187728, -0.1031292575189442, -1.3571840302838254, -2.1314462925353097, 7.636634784324114, 0.7829255525292492, 4.593051147966976, -4.732111603733585, 3.668708151737096, 0.5271620548322393, 0.9304754215079151, -4.6373757114685175, -0.6684794531607101, -1.8377439517511276, 0.9159996977116246]|1516.2015978638000888|      1.00000000|[2074, 136, 34, 170]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      35|[1.1465938582802278, -1.3194056579648108, 0.429232195560607, -4.268543169774725, 2.023741210764726, 6.282011561737112, 0.3715947028632657, 2.880809225157323, 1.3438824534526403, -0.5021468954382157, 0.6631087374104656, 1.4776783933512698, -0.5672654094596132, 0.6256323605699653, -0.1622966061760353, -4.184406274411534, -2.1322837205554173, -0.9729387688212605, -6.409508700959757, -0.1954492070720774, 5.5574933112627045, 1.5805339768830704, 3.829138307353848, 6.143582122540155, -3.023828861177028, 2.8461088654614772, 0.3614470684838091, 4.097735506569356, 0.4471880429053869, -0.0628273311037393, 1.2088666389765474, -2.037640874362638, 3.5953749370423145, 4.817562536308604, -3.545793259596249, 1.409342891095634, 0.0165443718721339, -1.2129414345527465, -2.1189566175857286, 7.812185830151194, 0.9914193525915799, 4.717258301382771, -4.665167853855629, 3.6903246036673405, 0.38547975734374, 0.8497533508450873, -4.526056717320226, -0.4926252789886282, -1.6831365350512197, 0.949836027668086]|1498.3335691849690647|      2.00000000|[2135, 140, 35, 175]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      36|[1.1465938582802278, -1.3194056579648108, 0.429232195560607, -4.268543169774725, 2.023741210764726, 6.282011561737112, 0.3715947028632657, 2.880809225157323, 1.3438824534526403, -0.5021468954382157, 0.6631087374104656, 1.4776783933512698, -0.5672654094596132, 0.6256323605699653, -0.1622966061760353, -4.184406274411534, -2.1322837205554173, -0.9729387688212605, -6.409508700959757, -0.1954492070720774, 5.5574933112627045, 1.5805339768830704, 3.829138307353848, 6.143582122540155, -3.023828861177028, 2.8461088654614772, 0.3614470684838091, 4.097735506569356, 0.4471880429053869, -0.0628273311037393, 1.2088666389765474, -2.037640874362638, 3.5953749370423145, 4.817562536308604, -3.545793259596249, 1.409342891095634, 0.0165443718721339, -1.2129414345527465, -2.1189566175857286, 7.812185830151194, 0.9914193525915799, 4.717258301382771, -4.665167853855629, 3.6903246036673405, 0.38547975734374, 0.8497533508450873, -4.526056717320226, -0.4926252789886282, -1.6831365350512197, 0.949836027668086]|1498.3335691849690647|      1.00000000|[2196, 144, 36, 180]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      37|[0.9266287354079983, -1.334970868028343, 0.0087128954601366, -4.297138647378656, 1.832323796874667, 6.2909802293989205, 0.5888711858601547, 2.886478901683773, 1.1376546046748883, -0.3551383648465213, 0.4885886980817506, 1.5186950019461127, -0.5551858557969668, 0.513598219852346, -0.1758769299907465, -4.286786647101507, -1.998465231780856, -1.1830739421842238, -6.6839726045221655, -0.0996301263189073, 5.4776421243204885, 1.622070915960011, 3.9038448939968053, 6.2584634600617814, -2.95863316467457, 2.6702377412516047, 0.3797139681159983, 4.150710692680484, 0.4618055113040571, -0.0815834568350982, 1.380744271778599, -2.1903150193366265, 3.429288636253682, 5.091124376233492, -3.6928560714579386, 1.356557222236177, 0.0120862497586532, -1.14651329784464, -2.181675007981904, 7.9137205619994795, 1.0010066616447462, 4.724030842321197, -4.736077369536987, 3.854005725183442, 0.1968438141066527, 0.8655277332560092, -4.517232054623434, -0.7886563814793073, -1.6961477920076982, 1.010960913455346]|1488.8855937145581265|      2.00000000|[2257, 148, 37, 185]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      38|[0.9266287354079983, -1.334970868028343, 0.0087128954601366, -4.297138647378656, 1.832323796874667, 6.2909802293989205, 0.5888711858601547, 2.886478901683773, 1.1376546046748883, -0.3551383648465213, 0.4885886980817506, 1.5186950019461127, -0.5551858557969668, 0.513598219852346, -0.1758769299907465, -4.286786647101507, -1.998465231780856, -1.1830739421842238, -6.6839726045221655, -0.0996301263189073, 5.4776421243204885, 1.622070915960011, 3.9038448939968053, 6.2584634600617814, -2.95863316467457, 2.6702377412516047, 0.3797139681159983, 4.150710692680484, 0.4618055113040571, -0.0815834568350982, 1.380744271778599, -2.1903150193366265, 3.429288636253682, 5.091124376233492, -3.6928560714579386, 1.356557222236177, 0.0120862497586532, -1.14651329784464, -2.181675007981904, 7.9137205619994795, 1.0010066616447462, 4.724030842321197, -4.736077369536987, 3.854005725183442, 0.1968438141066527, 0.8655277332560092, -4.517232054623434, -0.7886563814793073, -1.6961477920076982, 1.010960913455346]|1488.8855937145581265|      1.00000000|[2318, 152, 38, 190]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      39|[0.7233335590546726, -1.2342572869822956, -0.0651013988247462, -4.440539862661597, 1.7252497841715044, 6.658541223702197, 0.4670589075451372, 2.9028593743258955, 1.163773631670868, -0.3170007296883278, 0.6583058011061178, 1.483138289851896, -0.3800043046621281, 0.3393777955745019, -0.3736967005465294, -4.633908884195611, -2.1309927818537955, -0.9636059373872192, -6.678970916396868, -0.228414337601087, 5.452470648155028, 1.542646541845087, 3.706350727014431, 6.408934201946379, -2.888899444099264, 2.639603734164517, 0.5798853746415468, 4.237499079876985, 0.4306783802050352, -0.0577248752253147, 1.3661937874474483, -2.1818047592410843, 3.5182784664934568, 5.005347370728835, -3.7391069701177417, 1.3538449520653515, -0.0982045078062483, -1.2555151931342876, -1.9738952188998937, 8.008564597373459, 1.0552006143126873, 4.903859717552039, -4.860953509443175, 3.792125871810447, 0.4063568644998666, 1.113279418987766, -4.633638091071132, -0.7405420194599718, -1.8673649005267396, 1.0659698779136055]|1473.5684797414110108|      2.00000000|[2379, 156, 39, 195]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      40|[0.7233335590546726, -1.2342572869822956, -0.0651013988247462, -4.440539862661597, 1.7252497841715044, 6.658541223702197, 0.4670589075451372, 2.9028593743258955, 1.163773631670868, -0.3170007296883278, 0.6583058011061178, 1.483138289851896, -0.3800043046621281, 0.3393777955745019, -0.3736967005465294, -4.633908884195611, -2.1309927818537955, -0.9636059373872192, -6.678970916396868, -0.228414337601087, 5.452470648155028, 1.542646541845087, 3.706350727014431, 6.408934201946379, -2.888899444099264, 2.639603734164517, 0.5798853746415468, 4.237499079876985, 0.4306783802050352, -0.0577248752253147, 1.3661937874474483, -2.1818047592410843, 3.5182784664934568, 5.005347370728835, -3.7391069701177417, 1.3538449520653515, -0.0982045078062483, -1.2555151931342876, -1.9738952188998937, 8.008564597373459, 1.0552006143126873, 4.903859717552039, -4.860953509443175, 3.792125871810447, 0.4063568644998666, 1.113279418987766, -4.633638091071132, -0.7405420194599718, -1.8673649005267396, 1.0659698779136055]|1473.5684797414110108|      1.00000000|[2440, 160, 40, 200]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      41|[0.7200884492320596, -1.309356291526026, 0.0726717126971342, -4.506942331075082, 1.8752761851097433, 6.913453745508477, 0.4931641788839737, 2.8833561344699348, 1.106942259884783, -0.1423103173534318, 0.7000422610356231, 1.130786099197437, -0.5184843383300122, 0.1906828992862521, -0.4460158295073958, -4.840213731582546, -2.195995641881863, -1.0408505732234985, -6.787720371781674, -0.4876578577855081, 5.579578234065009, 1.7426450285237347, 3.777672199163004, 6.6644991507204985, -3.0095862973202157, 2.8798765451498083, 0.705202590137308, 4.245439272299303, 0.3926178922042355, 0.067987033482666, 1.4684297003479088, -2.1565502736018254, 3.5317273028521967, 5.091487322739654, -3.8473755939314884, 1.300543761600642, -0.0445946023137666, -1.1520121388738382, -1.9399215792078328, 8.133672508842388, 1.1592035365353501, 4.855654357619488, -4.81527502213037, 3.8293771273930766, 0.2798512032608063, 1.0950541153193079, -4.776360669006823, -1.0180593625039225, -1.5231906782729783, 1.0783365455577292]|1462.5435514725561461|      2.00000000|[2501, 164, 41, 205]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      42|[0.7200884492320596, -1.309356291526026, 0.0726717126971342, -4.506942331075082, 1.8752761851097433, 6.913453745508477, 0.4931641788839737, 2.8833561344699348, 1.106942259884783, -0.1423103173534318, 0.7000422610356231, 1.130786099197437, -0.5184843383300122, 0.1906828992862521, -0.4460158295073958, -4.840213731582546, -2.195995641881863, -1.0408505732234985, -6.787720371781674, -0.4876578577855081, 5.579578234065009, 1.7426450285237347, 3.777672199163004, 6.6644991507204985, -3.0095862973202157, 2.8798765451498083, 0.705202590137308, 4.245439272299303, 0.3926178922042355, 0.067987033482666, 1.4684297003479088, -2.1565502736018254, 3.5317273028521967, 5.091487322739654, -3.8473755939314884, 1.300543761600642, -0.0445946023137666, -1.1520121388738382, -1.9399215792078328, 8.133672508842388, 1.1592035365353501, 4.855654357619488, -4.81527502213037, 3.8293771273930766, 0.2798512032608063, 1.0950541153193079, -4.776360669006823, -1.0180593625039225, -1.5231906782729783, 1.0783365455577292]|1462.5435514725561461|      1.00000000|[2562, 168, 42, 210]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      43|[0.6627629493040631, -1.2596784503658918, 0.0134473483173854, -4.659844290702841, 1.9233690379261918, 7.089724825346437, 0.3976644322987561, 3.1324204634558956, 1.2022216452600318, -0.0559096514470794, 0.8073738830233255, 1.215736481824342, -0.5606635456996343, 0.30504168375903, -0.6185621234547862, -4.808135765078264, -2.2096796161116488, -1.1986535790602744, -7.0284933490197865, -0.4237393052833482, 5.782119831062952, 1.5613922490539556, 3.8525007345930584, 6.986606529133524, -2.9849862696728504, 2.8931917273513417, 0.9249261578339224, 4.323755540137168, 0.3801614205249191, -0.0100847775942983, 1.3370242847114748, -2.2932827629135417, 3.543786454224267, 5.289632294964632, -3.7139448668174913, 1.4315900676071638, 0.0154173013571735, -1.077635970569399, -1.8750014048022576, 8.385149643128436, 1.1047094355719016, 5.246337617937883, -4.715716320997232, 3.902445846402065, 0.3725041761736249, 0.9139151990674678, -4.835239764451351, -0.8475833836122844, -1.6055214626238903, 1.1859094492716802]|1454.2094824086052540|      2.00000000|[2623, 172, 43, 215]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      44|[0.6627629493040631, -1.2596784503658918, 0.0134473483173854, -4.659844290702841, 1.9233690379261918, 7.089724825346437, 0.3976644322987561, 3.1324204634558956, 1.2022216452600318, -0.0559096514470794, 0.8073738830233255, 1.215736481824342, -0.5606635456996343, 0.30504168375903, -0.6185621234547862, -4.808135765078264, -2.2096796161116488, -1.1986535790602744, -7.0284933490197865, -0.4237393052833482, 5.782119831062952, 1.5613922490539556, 3.8525007345930584, 6.986606529133524, -2.9849862696728504, 2.8931917273513417, 0.9249261578339224, 4.323755540137168, 0.3801614205249191, -0.0100847775942983, 1.3370242847114748, -2.2932827629135417, 3.543786454224267, 5.289632294964632, -3.7139448668174913, 1.4315900676071638, 0.0154173013571735, -1.077635970569399, -1.8750014048022576, 8.385149643128436, 1.1047094355719016, 5.246337617937883, -4.715716320997232, 3.902445846402065, 0.3725041761736249, 0.9139151990674678, -4.835239764451351, -0.8475833836122844, -1.6055214626238903, 1.1859094492716802]|1454.2094824086052540|      1.00000000|[2684, 176, 44, 220]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      45|[0.6209168257146749, -1.0864575801617034, 0.1595246359001881, -4.55682616074568, 2.0706219563410078, 7.31601875069553, 0.3657989257059402, 3.102608562198916, 1.284216585661502, -0.0079788628544793, 0.6047577774478764, 1.1324301500738596, -0.6586568445365364, 0.1685132512340095, -0.6046666704373445, -4.877044477951428, -2.1030866777538546, -0.9074084166497323, -6.917979432560209, -0.5013451253309376, 5.906585975443946, 1.4093239925819059, 3.797648389911479, 7.128661170108662, -3.079130875719887, 2.8462824836376965, 1.025082150772427, 4.20867273526464, 0.4143167372616244, -0.0121082387514963, 1.531650024275082, -2.470989464333887, 3.4117613444373145, 5.294324482965504, -3.5006798076470327, 1.4068179650345158, 0.0525631081035869, -0.9892882790235743, -1.9848107313489018, 8.56241239190064, 1.2506489307904418, 5.331840149318703, -4.792436582071808, 3.815188950054034, 0.3062940292962606, 1.3093817678273183, -4.878927514522917, -1.2042008731292133, -1.4446034630780653, 1.059326368944398]|1448.0839940433313586|      2.00000000|[2745, 180, 45, 225]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
      46|[0.6209168257146749, -1.0864575801617034, 0.1595246359001881, -4.55682616074568, 2.0706219563410078, 7.31601875069553, 0.3657989257059402, 3.102608562198916, 1.284216585661502, -0.0079788628544793, 0.6047577774478764, 1.1324301500738596, -0.6586568445365364, 0.1685132512340095, -0.6046666704373445, -4.877044477951428, -2.1030866777538546, -0.9074084166497323, -6.917979432560209, -0.5013451253309376, 5.906585975443946, 1.4093239925819059, 3.797648389911479, 7.128661170108662, -3.079130875719887, 2.8462824836376965, 1.025082150772427, 4.20867273526464, 0.4143167372616244, -0.0121082387514963, 1.531650024275082, -2.470989464333887, 3.4117613444373145, 5.294324482965504, -3.5006798076470327, 1.4068179650345158, 0.0525631081035869, -0.9892882790235743, -1.9848107313489018, 8.56241239190064, 1.2506489307904418, 5.331840149318703, -4.792436582071808, 3.815188950054034, 0.3062940292962606, 1.3093817678273183, -4.878927514522917, -1.2042008731292133, -1.4446034630780653, 1.059326368944398]|1448.0839940433313586|      1.00000000|[2806, 184, 46, 230]                                                       |  | used linear model with 65 points | iterate failure | actual_k=1
      47|[0.48471420994124, -1.192161173075755, -0.0396381320513691, -4.601683254231072, 1.8008950024593606, 7.24850998267282, 0.384529818291061, 3.245834920217999, 1.2011291591950986, 0.0800708275115614, 0.7614044196900677, 1.1790861178591476, -0.5169912866784867, 0.1748653611513515, -0.6323049173656694, -5.115028576687444, -2.185700500226686, -1.0934780300754152, -7.010361760170995, -0.5330505315392665, 5.727879545315284, 1.3344824643863524, 3.6704875973357165, 7.312314973347129, -3.0894457117664436, 2.507644054901571, 1.0674062756930858, 4.1610105593780125, 0.1799056430058875, -0.3302702780520214, 1.6204480854445968, -2.7256990256265117, 3.385248549357672, 5.1166045902983655, -3.534742481398917, 1.4559795222022631, 0.0380323893606309, -1.1447589871231931, -2.078306995895582, 8.67277216353672, 1.2523194167262226, 5.420961475154769, -4.754751980148049, 3.876476203646764, 0.2704348804441226, 1.2517820358588099, -4.793704523672527, -1.11910328280378, -1.233131653999471, 1.3185919779292954]|1443.5589161796194730|      2.00000000|[2867, 188, 47, 235]                                                       |  | used linear model with 65 points | iterate success | actual_k=1
