k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
      41|[100.0012902985592, 0.2788631945420635, 0.3531513267961954, 0.9679223568713808, 100.00445294545757, 0.2539157835157796, 0.2893112741516475, 0.7910662982477761, 100.02937186321081, 0.1587039634785972, 0.3168324188836348, 0.7280472613682756, 99.96327640883952, 0.1522871417278954, 0.281774209203866, 0.5816653848694158, 99.98247636289521, 0.1770574952834405, 0.4469676227680306, 0.2553775606831372, 100.03359989401666, 0.6028345159997336, 0.6168913618760318, -0.0137762729125877, 300.0268125480301, 300.04640245454, 299.9901999648095, 299.9850178417565, 300.0461823684814]| 43.2534821002670427|      0.03125000|[2009, 0, 41, 164]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      42|[100.00398340694132, 0.2823641373323497, 0.3580465434966108, 0.9660094034083745, 100.00557965622922, 0.2551318713735198, 0.2905179905908915, 0.7872829887319394, 100.0255265707683, 0.1655422143650525, 0.3122444038166866, 0.7300157859911527, 99.9571301519209, 0.1589401178089538, 0.2872494485440122, 0.5801195794985005, 99.98383297375214, 0.1914505821272989, 0.4459610811221115, 0.2578216230279487, 100.03216849535282, 0.6044087473671362, 0.6055680764051414, -0.025613717278262, 300.02708748554176, 300.05443018187293, 299.99056651663875, 299.99739818693394, 300.04437983150785]| 40.8875490489638338|      0.06250000|[2058, 0, 42, 168]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      43|[100.00398340694132, 0.2823641373323497, 0.3580465434966108, 0.9660094034083745, 100.00557965622922, 0.2551318713735198, 0.2905179905908915, 0.7872829887319394, 100.0255265707683, 0.1655422143650525, 0.3122444038166866, 0.7300157859911527, 99.9571301519209, 0.1589401178089538, 0.2872494485440122, 0.5801195794985005, 99.98383297375214, 0.1914505821272989, 0.4459610811221115, 0.2578216230279487, 100.03216849535282, 0.6044087473671362, 0.6055680764051414, -0.025613717278262, 300.02708748554176, 300.05443018187293, 299.99056651663875, 299.99739818693394, 300.04437983150785]| 40.8875490489638338|      0.03125000|[2107, 0, 43, 172]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      44|[100.00398340694132, 0.2823641373323497, 0.3580465434966108, 0.9660094034083745, 100.00557965622922, 0.2551318713735198, 0.2905179905908915, 0.7872829887319394, 100.0255265707683, 0.1655422143650525, 0.3122444038166866, 0.7300157859911527, 99.9571301519209, 0.1589401178089538, 0.2872494485440122, 0.5801195794985005, 99.98383297375214, 0.1914505821272989, 0.4459610811221115, 0.2578216230279487, 100.03216849535282, 0.6044087473671362, 0.6055680764051414, -0.025613717278262, 300.02708748554176, 300.05443018187293, 299.99056651663875, 299.99739818693394, 300.04437983150785]| 40.8875490489638338|      0.01562500|[2156, 0, 44, 176]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      45|[100.00564364132288, 0.2814941060516103, 0.3557269597119748, 0.9646734915085389, 100.0026031569138, 0.2620137447513337, 0.2973600028681894, 0.7890943159243673, 100.02401009215735, 0.1676316223146054, 0.310520014984301, 0.7326839306671881, 99.95668664670079, 0.1636086023457768, 0.2909728781019652, 0.581975596649268, 99.98105396553379, 0.1920544476743649, 0.4433867153838679, 0.257923076561096, 100.03043465591328, 0.6057825546845913, 0.603786110354852, -0.0239265754799841, 300.0244352020416, 300.05147817217187, 299.9855898743252, 299.9960367170201, 300.0461348959031]| 38.6299481791434545|      0.03125000|[2205, 0, 45, 180]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      46|[100.00564364132288, 0.2814941060516103, 0.3557269597119748, 0.9646734915085389, 100.0026031569138, 0.2620137447513337, 0.2973600028681894, 0.7890943159243673, 100.02401009215735, 0.1676316223146054, 0.310520014984301, 0.7326839306671881, 99.95668664670079, 0.1636086023457768, 0.2909728781019652, 0.581975596649268, 99.98105396553379, 0.1920544476743649, 0.4433867153838679, 0.257923076561096, 100.03043465591328, 0.6057825546845913, 0.603786110354852, -0.0239265754799841, 300.0244352020416, 300.05147817217187, 299.9855898743252, 299.9960367170201, 300.0461348959031]| 38.6299481791434545|      0.01562500|[2254, 0, 46, 184]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      47|[100.00341532630719, 0.2852025145572648, 0.3571079825669898, 0.9656705097032492, 100.00298092197, 0.2651770150224776, 0.298551032492211, 0.7899314128797262, 100.02487620624906, 0.1765966674194607, 0.3154453785353453, 0.7300321175611186, 99.95862082136196, 0.1663600971811398, 0.2899917597252908, 0.58302921489548, 99.97992109819488, 0.1967062585658308, 0.4476687603985772, 0.2605357694173496, 100.0326883017123, 0.6065020040797071, 0.6041350813460387, -0.0238159900335312, 300.0253492725427, 300.0532081124796, 299.98796732570287, 299.99193130734324, 300.04820979698513]| 36.6063363697026247|      0.03125000|[2303, 0, 47, 188]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      48|[100.00341532630719, 0.2852025145572648, 0.3571079825669898, 0.9656705097032492, 100.00298092197, 0.2651770150224776, 0.298551032492211, 0.7899314128797262, 100.02487620624906, 0.1765966674194607, 0.3154453785353453, 0.7300321175611186, 99.95862082136196, 0.1663600971811398, 0.2899917597252908, 0.58302921489548, 99.97992109819488, 0.1967062585658308, 0.4476687603985772, 0.2605357694173496, 100.0326883017123, 0.6065020040797071, 0.6041350813460387, -0.0238159900335312, 300.0253492725427, 300.0532081124796, 299.98796732570287, 299.99193130734324, 300.04820979698513]| 36.6063363697026247|      0.01562500|[2352, 0, 48, 192]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      49|[100.00341532630719, 0.2852025145572648, 0.3571079825669898, 0.9656705097032492, 100.00298092197, 0.2651770150224776, 0.298551032492211, 0.7899314128797262, 100.02487620624906, 0.1765966674194607, 0.3154453785353453, 0.7300321175611186, 99.95862082136196, 0.1663600971811398, 0.2899917597252908, 0.58302921489548, 99.97992109819488, 0.1967062585658308, 0.4476687603985772, 0.2605357694173496, 100.0326883017123, 0.6065020040797071, 0.6041350813460387, -0.0238159900335312, 300.0253492725427, 300.0532081124796, 299.98796732570287, 299.99193130734324, 300.04820979698513]| 36.6063363697026247|      0.00781250|[2401, 0, 49, 196]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      50|[100.00399933582382, 0.2866920163297604, 0.3568501696789103, 0.9664271750595477, 100.00300905837832, 0.2686678928755569, 0.3004178704043078, 0.790235124847015, 100.02415091569901, 0.1763049488519219, 0.3149827779291836, 0.7296245120380066, 99.95944730288436, 0.1712730986369233, 0.2926243734914628, 0.58450496958352, 99.98082818864229, 0.1976591698346476, 0.4469528144466225, 0.2598783416926452, 100.0339050381649, 0.6060729445928416, 0.6035302221275547, -0.0233810438364258, 300.02447955933025, 300.0525954134469, 299.9872790643595, 299.99178619963675, 300.0474161391034]| 35.5908799324471659|      0.01562500|[2450, 0, 50, 200]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      51|[100.0050534528824, 0.2834016333922317, 0.3614008631321316, 0.9704813925086634, 100.00291070875436, 0.2687733612958085, 0.3034159563423559, 0.7878103359323655, 100.02454134662476, 0.1832698969724725, 0.3182825707963514, 0.7270717072715099, 99.95538316391404, 0.1744449347131278, 0.2898705974915355, 0.5837855067313549, 99.9822827046434, 0.2030761563536091, 0.4463142217443972, 0.2616831371362713, 100.03744903331234, 0.6030588618585638, 0.6016404892004046, -0.0246024181323847, 300.0230454171737, 300.0498386488324, 299.9896679619178, 299.9929098058772, 300.0483977941408]| 34.0809345620967932|      0.03125000|[2499, 0, 51, 204]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      52|[100.0050534528824, 0.2834016333922317, 0.3614008631321316, 0.9704813925086634, 100.00291070875436, 0.2687733612958085, 0.3034159563423559, 0.7878103359323655, 100.02454134662476, 0.1832698969724725, 0.3182825707963514, 0.7270717072715099, 99.95538316391404, 0.1744449347131278, 0.2898705974915355, 0.5837855067313549, 99.9822827046434, 0.2030761563536091, 0.4463142217443972, 0.2616831371362713, 100.03744903331234, 0.6030588618585638, 0.6016404892004046, -0.0246024181323847, 300.0230454171737, 300.0498386488324, 299.9896679619178, 299.9929098058772, 300.0483977941408]| 34.0809345620967932|      0.01562500|[2548, 0, 52, 208]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      53|[100.00792432973853, 0.2846120988499009, 0.3608894368016632, 0.9715246568972584, 100.00509855593064, 0.2738537392263692, 0.299521486209446, 0.7852833807978802, 100.02743086538237, 0.1846273110465576, 0.3191649241436649, 0.7320329073418712, 99.9572219048991, 0.1809996093628339, 0.2966201216894122, 0.5848250022029744, 99.98342137136933, 0.2063954649968444, 0.4450917106861478, 0.262608230410833, 100.03883942917572, 0.6022671909511567, 0.5989968048539587, -0.0278466378091726, 300.0203399429997, 300.0523992873158, 299.99152202858295, 299.9924936792761, 300.04801959844775]| 32.5081154664551804|      0.03125000|[2597, 0, 53, 212]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      54|[100.00687171721964, 0.2879931324530595, 0.3566113767598952, 0.9742734295252267, 99.99803058520921, 0.2806029758865205, 0.3013079942668607, 0.7882719152786298, 100.02838827530942, 0.1929041175911176, 0.3255128415853775, 0.7188254413152216, 99.95849720703593, 0.1858500295692694, 0.3033272381788334, 0.6001232616726214, 99.98382193785388, 0.2126088318845399, 0.4397441871094503, 0.2612069557496155, 100.04132491005406, 0.6052075196923078, 0.5967494733307859, -0.028875050316274, 300.01808451771154, 300.05388748562746, 299.98944234351717, 299.99958775771364, 300.0575061024031]| 30.8665518489069193|      0.06250000|[2646, 0, 54, 216]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      55|[100.00687171721964, 0.2879931324530595, 0.3566113767598952, 0.9742734295252267, 99.99803058520921, 0.2806029758865205, 0.3013079942668607, 0.7882719152786298, 100.02838827530942, 0.1929041175911176, 0.3255128415853775, 0.7188254413152216, 99.95849720703593, 0.1858500295692694, 0.3033272381788334, 0.6001232616726214, 99.98382193785388, 0.2126088318845399, 0.4397441871094503, 0.2612069557496155, 100.04132491005406, 0.6052075196923078, 0.5967494733307859, -0.028875050316274, 300.01808451771154, 300.05388748562746, 299.98944234351717, 299.99958775771364, 300.0575061024031]| 30.8665518489069193|      0.03125000|[2695, 0, 55, 220]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      56|[100.00687171721964, 0.2879931324530595, 0.3566113767598952, 0.9742734295252267, 99.99803058520921, 0.2806029758865205, 0.3013079942668607, 0.7882719152786298, 100.02838827530942, 0.1929041175911176, 0.3255128415853775, 0.7188254413152216, 99.95849720703593, 0.1858500295692694, 0.3033272381788334, 0.6001232616726214, 99.98382193785388, 0.2126088318845399, 0.4397441871094503, 0.2612069557496155, 100.04132491005406, 0.6052075196923078, 0.5967494733307859, -0.028875050316274, 300.01808451771154, 300.05388748562746, 299.98944234351717, 299.99958775771364, 300.0575061024031]| 30.8665518489069193|      0.01562500|[2744, 0, 56, 224]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      57|[100.00864139736672, 0.2919146023442176, 0.3598451769108914, 0.9737125593754348, 99.99587838616317, 0.2807115638454751, 0.3036454725244768, 0.7881195262312836, 100.02787576229412, 0.2015280630871371, 0.3305102946794677, 0.7188881904630415, 99.95834853095556, 0.1864104900425914, 0.3039874524682106, 0.6001200306684112, 99.98469734535735, 0.2203835497008327, 0.442046787807564, 0.261537148548598, 100.04364558104302, 0.6042730370992557, 0.5943248675876037, -0.0258807175196264, 300.019180422177, 300.05431360005707, 299.991669865092, 299.9987668633115, 300.054408194604]| 28.5199545655683231|      0.03125000|[2793, 0, 57, 228]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      58|[100.00864139736672, 0.2919146023442176, 0.3598451769108914, 0.9737125593754348, 99.99587838616317, 0.2807115638454751, 0.3036454725244768, 0.7881195262312836, 100.02787576229412, 0.2015280630871371, 0.3305102946794677, 0.7188881904630415, 99.95834853095556, 0.1864104900425914, 0.3039874524682106, 0.6001200306684112, 99.98469734535735, 0.2203835497008327, 0.442046787807564, 0.261537148548598, 100.04364558104302, 0.6042730370992557, 0.5943248675876037, -0.0258807175196264, 300.019180422177, 300.05431360005707, 299.991669865092, 299.9987668633115, 300.054408194604]| 28.5199545655683231|      0.01562500|[2842, 0, 58, 232]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      59|[100.00871162348268, 0.2944379356148421, 0.3583971150458169, 0.975761438263115, 99.99566119593963, 0.2895203269187437, 0.3088449648768652, 0.7900143894469771, 100.02621743852325, 0.2016159517543502, 0.3270957119877606, 0.7150843304155435, 99.96085998902518, 0.1882765204216893, 0.3059846620747484, 0.5995092689518944, 99.98727872261104, 0.2267895585024423, 0.4412338540116145, 0.2635094552196386, 100.04268114884948, 0.6036688188277498, 0.5955558366362349, -0.0271776047075945, 300.02320883173024, 300.05418881573553, 299.9916686335003, 299.99831382365574, 300.05176688628023]| 27.7797856859885570|      0.03125000|[2891, 0, 59, 236]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      60|[100.00871162348268, 0.2944379356148421, 0.3583971150458169, 0.975761438263115, 99.99566119593963, 0.2895203269187437, 0.3088449648768652, 0.7900143894469771, 100.02621743852325, 0.2016159517543502, 0.3270957119877606, 0.7150843304155435, 99.96085998902518, 0.1882765204216893, 0.3059846620747484, 0.5995092689518944, 99.98727872261104, 0.2267895585024423, 0.4412338540116145, 0.2635094552196386, 100.04268114884948, 0.6036688188277498, 0.5955558366362349, -0.0271776047075945, 300.02320883173024, 300.05418881573553, 299.9916686335003, 299.99831382365574, 300.05176688628023]| 27.7797856859885570|      0.01562500|[2940, 0, 60, 240]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      61|[100.0111000607459, 0.298438464799785, 0.3606612860821967, 0.9776521139733334, 99.99443512674529, 0.2863043936923954, 0.3037605871741362, 0.7890380919607901, 100.02638558240169, 0.210306139368842, 0.3291835234785233, 0.7162933068705759, 99.96261159071099, 0.1950067812924421, 0.3076576040637348, 0.5992846546945848, 99.98396441449478, 0.2283802927054579, 0.4405883358693977, 0.2649723890313305, 100.04260467979798, 0.6003841915199851, 0.5979878657594594, -0.0258410657040639, 300.0238540311465, 300.05238228862316, 299.9924619405422, 299.9992631619653, 300.0501173054237]| 26.1848642754380698|      0.03125000|[2989, 0, 61, 244]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      62|[100.0111000607459, 0.298438464799785, 0.3606612860821967, 0.9776521139733334, 99.99443512674529, 0.2863043936923954, 0.3037605871741362, 0.7890380919607901, 100.02638558240169, 0.210306139368842, 0.3291835234785233, 0.7162933068705759, 99.96261159071099, 0.1950067812924421, 0.3076576040637348, 0.5992846546945848, 99.98396441449478, 0.2283802927054579, 0.4405883358693977, 0.2649723890313305, 100.04260467979798, 0.6003841915199851, 0.5979878657594594, -0.0258410657040639, 300.0238540311465, 300.05238228862316, 299.9924619405422, 299.9992631619653, 300.0501173054237]| 26.1848642754380698|      0.01562500|[3038, 0, 62, 248]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      63|[100.0111000607459, 0.298438464799785, 0.3606612860821967, 0.9776521139733334, 99.99443512674529, 0.2863043936923954, 0.3037605871741362, 0.7890380919607901, 100.02638558240169, 0.210306139368842, 0.3291835234785233, 0.7162933068705759, 99.96261159071099, 0.1950067812924421, 0.3076576040637348, 0.5992846546945848, 99.98396441449478, 0.2283802927054579, 0.4405883358693977, 0.2649723890313305, 100.04260467979798, 0.6003841915199851, 0.5979878657594594, -0.0258410657040639, 300.0238540311465, 300.05238228862316, 299.9924619405422, 299.9992631619653, 300.0501173054237]| 26.1848642754380698|      0.00781250|[3087, 0, 63, 252]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      64|[100.01071342586606, 0.2960664786883498, 0.3600568277852933, 0.9774700559195929, 99.9934505964069, 0.291602788703898, 0.3065069968390783, 0.7895725663552985, 100.02726847107503, 0.2105848340684153, 0.3289676983918298, 0.7153026577785547, 99.96192095588512, 0.1974124087740294, 0.3098213804369436, 0.5992329755137993, 99.98356386009044, 0.2299033553725467, 0.4404474489456197, 0.2649752492585312, 100.04249821036727, 0.5996709616591481, 0.5972058094605999, -0.0262239872231889, 300.023394751153, 300.0519682778897, 299.9933745818858, 299.99936690771335, 300.05050724756296]| 25.2330691034073915|      0.01562500|[3136, 0, 64, 256]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      65|[100.01071342586606, 0.2960664786883498, 0.3600568277852933, 0.9774700559195929, 99.9934505964069, 0.291602788703898, 0.3065069968390783, 0.7895725663552985, 100.02726847107503, 0.2105848340684153, 0.3289676983918298, 0.7153026577785547, 99.96192095588512, 0.1974124087740294, 0.3098213804369436, 0.5992329755137993, 99.98356386009044, 0.2299033553725467, 0.4404474489456197, 0.2649752492585312, 100.04249821036727, 0.5996709616591481, 0.5972058094605999, -0.0262239872231889, 300.023394751153, 300.0519682778897, 299.9933745818858, 299.99936690771335, 300.05050724756296]| 25.2330691034073915|      0.00781250|[3185, 0, 65, 260]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      66|[100.01179798515078, 0.298183147970408, 0.3608732331738487, 0.9790463582947015, 99.99235979584822, 0.2920637002587133, 0.3061846865168289, 0.7888660928673065, 100.02832174368402, 0.215000537843907, 0.331682494335044, 0.7163731369116105, 99.96132748384578, 0.1991189982579118, 0.3097382396797665, 0.5977929053053744, 99.9842880297046, 0.233271531143977, 0.4408910935813311, 0.2652496655742356, 100.04298611712143, 0.5993890896907713, 0.5965418224423382, -0.0268798788036317, 300.0238110875273, 300.05310038250013, 299.9925018885882, 299.9991314795111, 300.0501185421246]| 24.3774379835358168|      0.01562500|[3234, 0, 66, 264]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      67|[100.01179798515078, 0.298183147970408, 0.3608732331738487, 0.9790463582947015, 99.99235979584822, 0.2920637002587133, 0.3061846865168289, 0.7888660928673065, 100.02832174368402, 0.215000537843907, 0.331682494335044, 0.7163731369116105, 99.96132748384578, 0.1991189982579118, 0.3097382396797665, 0.5977929053053744, 99.9842880297046, 0.233271531143977, 0.4408910935813311, 0.2652496655742356, 100.04298611712143, 0.5993890896907713, 0.5965418224423382, -0.0268798788036317, 300.0238110875273, 300.05310038250013, 299.9925018885882, 299.9991314795111, 300.0501185421246]| 24.3774379835358168|      0.00781250|[3283, 0, 67, 268]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      68|[100.01201853754243, 0.2985070511611541, 0.3609156760841185, 0.9806070175026111, 99.99198670221055, 0.2964853137614871, 0.3083116528698617, 0.7905668882255039, 100.02870731983087, 0.214737483750305, 0.330685004567947, 0.7156543363648973, 99.96119423649634, 0.2023439006792275, 0.3113255180502802, 0.5988597029229005, 99.98548451741794, 0.2360130106386781, 0.4414031656431203, 0.2650693856025055, 100.04365896157758, 0.5992108023912284, 0.595563217510702, -0.0281921568788157, 300.02397890377256, 300.0537018706198, 299.9930322034753, 299.9975900506258, 300.05040023859704]| 23.6519485466674197|      0.01562500|[3332, 0, 68, 272]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      69|[100.01234542951575, 0.2988042585299812, 0.3663563790238137, 0.9817775438253395, 99.99118649238713, 0.2972068248931003, 0.3081216892710929, 0.7918978851044167, 100.02758046681936, 0.2260011981765492, 0.3296716827561626, 0.7192473102073098, 99.96442170971346, 0.2049184234194718, 0.3126719682226646, 0.5991214346370967, 99.98548097557077, 0.2377087027068468, 0.446640281330811, 0.2631243348195018, 100.04480071094991, 0.5990843335813999, 0.5959351584515572, -0.0258067077656226, 300.0246606206662, 300.05264692716963, 299.99535914469305, 299.9970160263584, 300.0510679904417]| 22.5141021484852324|      0.03125000|[3381, 0, 69, 276]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      70|[100.01234542951575, 0.2988042585299812, 0.3663563790238137, 0.9817775438253395, 99.99118649238713, 0.2972068248931003, 0.3081216892710929, 0.7918978851044167, 100.02758046681936, 0.2260011981765492, 0.3296716827561626, 0.7192473102073098, 99.96442170971346, 0.2049184234194718, 0.3126719682226646, 0.5991214346370967, 99.98548097557077, 0.2377087027068468, 0.446640281330811, 0.2631243348195018, 100.04480071094991, 0.5990843335813999, 0.5959351584515572, -0.0258067077656226, 300.0246606206662, 300.05264692716963, 299.99535914469305, 299.9970160263584, 300.0510679904417]| 22.5141021484852324|      0.01562500|[3430, 0, 70, 280]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      71|[100.01234542951575, 0.2988042585299812, 0.3663563790238137, 0.9817775438253395, 99.99118649238713, 0.2972068248931003, 0.3081216892710929, 0.7918978851044167, 100.02758046681936, 0.2260011981765492, 0.3296716827561626, 0.7192473102073098, 99.96442170971346, 0.2049184234194718, 0.3126719682226646, 0.5991214346370967, 99.98548097557077, 0.2377087027068468, 0.446640281330811, 0.2631243348195018, 100.04480071094991, 0.5990843335813999, 0.5959351584515572, -0.0258067077656226, 300.0246606206662, 300.05264692716963, 299.99535914469305, 299.9970160263584, 300.0510679904417]| 22.5141021484852324|      0.00781250|[3479, 0, 71, 284]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      72|[100.01167569943762, 0.2987336155877324, 0.3668960010681679, 0.981581560612408, 99.99218767821607, 0.3012733545246069, 0.3105322097127277, 0.7933206421367742, 100.02720297485497, 0.2246485788428332, 0.3278540941798881, 0.7171937226818281, 99.96421365141983, 0.2083432782318324, 0.3145701164129599, 0.6005803815360259, 99.98566619599535, 0.239908569191629, 0.446910116434566, 0.2630905079992833, 100.04543754079353, 0.5981817694350134, 0.5959811455581592, -0.0254998864896721, 300.0236789810535, 300.05242586288506, 299.99593213481404, 299.9975407634914, 300.0510913907035]| 21.8035635836668860|      0.01562500|[3528, 0, 72, 288]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      73|[100.01020572157238, 0.3013773256983043, 0.370086861680334, 0.9826353374585098, 99.98660941559368, 0.2996738350176266, 0.3078830742451106, 0.7906129666445216, 100.02808967883938, 0.2295987223675559, 0.3241209541245961, 0.7160207333182241, 99.9613163919839, 0.2097142601125235, 0.3175211781660202, 0.6000169273761528, 99.98939879807786, 0.2434073808573941, 0.4447708481106523, 0.2643742744794487, 100.04989068937171, 0.5918096289389567, 0.5955074245271115, -0.0247087192997734, 300.02359402870104, 300.048783719379, 299.99785655690675, 299.9956759812239, 300.0498129288679]| 21.0647383039516676|      0.03125000|[3577, 0, 73, 292]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
