k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.604676431323778, 0.0529365622417117, 0.1347814169702204, 0.7824561069744159, -0.0059129934723499, -0.0030159484175869, -0.006471044846659, 0.0186285606021446, -0.0106775168569688, -0.00741379045702, 0.002584014274531, -0.0101855682009262, -0.0137255388373862, -0.0083292552302103, 0.0026641257572305, 0.0060974768703266, 0.0079779985347532, 0.0016265878834774, 0.0026406750725266, 0.0055152106318252, -0.0025426469221202, 0.0059997208459038]| 13.1520252227783203|      2.00000000|[96, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
      47|[1.458476093253929, 0.0566428307757849, 0.3228569939496662, 1.9575461477650764, -0.088175810741133, 0.0250264831244104, 0.0201464724138152, 0.0130711121162953, 0.0074669645028368, -0.0409769431648169, 0.0284103886904306, -0.0108662631900509, 0.0075302696572581, -0.0426750760326924, 0.0684894179590401, -0.1313954401481632, 0.0256601556533375, -0.0167798822723718, 0.0095561727571737, -0.0822497939584503, 0.0106252107664639, 0.0808216237896973]| 12.1444664001464844|      0.00781250|[4424, 1504, 0, 94]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      48|[1.458476093253929, 0.0566428307757849, 0.3228569939496662, 1.9575461477650764, -0.088175810741133, 0.0250264831244104, 0.0201464724138152, 0.0130711121162953, 0.0074669645028368, -0.0409769431648169, 0.0284103886904306, -0.0108662631900509, 0.0075302696572581, -0.0426750760326924, 0.0684894179590401, -0.1313954401481632, 0.0256601556533375, -0.0167798822723718, 0.0095561727571737, -0.0822497939584503, 0.0106252107664639, 0.0808216237896973]| 12.1444664001464844|      0.00390625|[4517, 1536, 0, 96]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      49|[1.4558901145133756, 0.055167242032246, 0.3239178718685542, 1.9597473133037329, -0.0882333215152441, 0.0249387503498547, 0.0200813164240691, 0.012946003891716, 0.0072699958808994, -0.0411241738094571, 0.0282364838304504, -0.0106150276644183, 0.0077260543984877, -0.0428496744474543, 0.0684225341512928, -0.1314789872596413, 0.0255255517104322, -0.0169508781577277, 0.0096857474817949, -0.082079370739666, 0.0107552783905532, 0.0810416980489616]| 12.1444587707519531|      0.00781250|[4611, 1568, 0, 98]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      50|[1.4558901145133756, 0.055167242032246, 0.3239178718685542, 1.9597473133037329, -0.0882333215152441, 0.0249387503498547, 0.0200813164240691, 0.012946003891716, 0.0072699958808994, -0.0411241738094571, 0.0282364838304504, -0.0106150276644183, 0.0077260543984877, -0.0428496744474543, 0.0684225341512928, -0.1314789872596413, 0.0255255517104322, -0.0169508781577277, 0.0096857474817949, -0.082079370739666, 0.0107552783905532, 0.0810416980489616]| 12.1444587707519531|      0.00390625|[4705, 1600, 0, 100]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      51|[1.4530703864530208, 0.0539792316667839, 0.3248787984338422, 1.9619293646712541, -0.0882197528458251, 0.0249610172423535, 0.0200744168779303, 0.0129116569050541, 0.0073259700117466, -0.0411485130168197, 0.0284237608269609, -0.0106283765499084, 0.0076121549402886, -0.0428871529168263, 0.0685971372196952, -0.131174730761314, 0.0255029099453025, -0.0168716530401453, 0.0096434502644318, -0.0819506150892858, 0.0106645045628869, 0.0810311977104329]| 12.1444501876831055|      0.00781250|[4799, 1632, 0, 102]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      52|[1.4530703864530208, 0.0539792316667839, 0.3248787984338422, 1.9619293646712541, -0.0882197528458251, 0.0249610172423535, 0.0200744168779303, 0.0129116569050541, 0.0073259700117466, -0.0411485130168197, 0.0284237608269609, -0.0106283765499084, 0.0076121549402886, -0.0428871529168263, 0.0685971372196952, -0.131174730761314, 0.0255029099453025, -0.0168716530401453, 0.0096434502644318, -0.0819506150892858, 0.0106645045628869, 0.0810311977104329]| 12.1444501876831055|      0.00390625|[4893, 1664, 0, 104]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      53|[1.450460377617964, 0.0522455691607572, 0.325429805907455, 1.963918383867527, -0.0879611708623804, 0.0248433083919841, 0.0196739863402991, 0.0125491963285737, 0.0070999109850575, -0.0408077694898448, 0.028538497371549, -0.0108438366032883, 0.0075838889875417, -0.0427277971920056, 0.0688964979419194, -0.1314058856054171, 0.0258613033292121, -0.0169841027679986, 0.0099880495532914, -0.0816188712198908, 0.0104849946972432, 0.0811344071300387]| 12.1444425582885742|      0.00781250|[4987, 1696, 0, 106]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      54|[1.450460377617964, 0.0522455691607572, 0.325429805907455, 1.963918383867527, -0.0879611708623804, 0.0248433083919841, 0.0196739863402991, 0.0125491963285737, 0.0070999109850575, -0.0408077694898448, 0.028538497371549, -0.0108438366032883, 0.0075838889875417, -0.0427277971920056, 0.0688964979419194, -0.1314058856054171, 0.0258613033292121, -0.0169841027679986, 0.0099880495532914, -0.0816188712198908, 0.0104849946972432, 0.0811344071300387]| 12.1444425582885742|      0.00390625|[5081, 1728, 0, 108]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      55|[1.4472941330708748, 0.0513043239797116, 0.326124515507375, 1.9655744024467015, -0.0875893546648848, 0.0247121206500826, 0.0201681970492908, 0.0129706933779552, 0.0074926299482856, -0.0411801204490361, 0.0284049094182201, -0.0109647726121039, 0.0077092779794042, -0.0429648148161913, 0.0690751050974502, -0.1314313927545334, 0.025749243482968, -0.0171101656921646, 0.0101508007242437, -0.0815663031084288, 0.0104073798638935, 0.0809067202086195]| 12.1444358825683594|      0.00781250|[5174, 1760, 0, 110]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      56|[1.4472941330708748, 0.0513043239797116, 0.326124515507375, 1.9655744024467015, -0.0875893546648848, 0.0247121206500826, 0.0201681970492908, 0.0129706933779552, 0.0074926299482856, -0.0411801204490361, 0.0284049094182201, -0.0109647726121039, 0.0077092779794042, -0.0429648148161913, 0.0690751050974502, -0.1314313927545334, 0.025749243482968, -0.0171101656921646, 0.0101508007242437, -0.0815663031084288, 0.0104073798638935, 0.0809067202086195]| 12.1444358825683594|      0.00390625|[5269, 1792, 0, 112]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      57|[1.4452618811092794, 0.050175351007073, 0.3269962803206011, 1.968549866867149, -0.0875433482408817, 0.024540374561885, 0.0201689001999, 0.0128537727364801, 0.0075504257321913, -0.0410184740451385, 0.0283908415734462, -0.010882034485326, 0.007915380282869, -0.0431349132618427, 0.0690241350248353, -0.131421883740759, 0.0259784713793616, -0.0171705514804384, 0.0101613722075925, -0.0814482456107543, 0.0103633404051109, 0.0810195045466767]| 12.1444282531738281|      0.00781250|[5362, 1824, 0, 114]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      58|[1.4452618811092794, 0.050175351007073, 0.3269962803206011, 1.968549866867149, -0.0875433482408817, 0.024540374561885, 0.0201689001999, 0.0128537727364801, 0.0075504257321913, -0.0410184740451385, 0.0283908415734462, -0.010882034485326, 0.007915380282869, -0.0431349132618427, 0.0690241350248353, -0.131421883740759, 0.0259784713793616, -0.0171705514804384, 0.0101613722075925, -0.0814482456107543, 0.0103633404051109, 0.0810195045466767]| 12.1444282531738281|      0.00390625|[5456, 1856, 0, 116]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      59|[1.4418619145360843, 0.0489030745101545, 0.3274120200565708, 1.9698136118384377, -0.0874569978207135, 0.0244045954061618, 0.0204018015660456, 0.0128310151736791, 0.0076741758856355, -0.0411862905825214, 0.0283315876768956, -0.0106650297743851, 0.0077639413363707, -0.0429922507613088, 0.0689236730123122, -0.1316531898608857, 0.0260428926345492, -0.0171126302230009, 0.0101577102785589, -0.081447869213984, 0.0102436723704889, 0.0811030848730323]| 12.1444206237792969|      0.00781250|[5550, 1888, 0, 118]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      60|[1.4418619145360843, 0.0489030745101545, 0.3274120200565708, 1.9698136118384377, -0.0874569978207135, 0.0244045954061618, 0.0204018015660456, 0.0128310151736791, 0.0076741758856355, -0.0411862905825214, 0.0283315876768956, -0.0106650297743851, 0.0077639413363707, -0.0429922507613088, 0.0689236730123122, -0.1316531898608857, 0.0260428926345492, -0.0171126302230009, 0.0101577102785589, -0.081447869213984, 0.0102436723704889, 0.0811030848730323]| 12.1444206237792969|      0.00390625|[5645, 1920, 0, 120]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      61|[1.439864255855941, 0.0475931591272098, 0.3281060078895149, 1.9725530349092257, -0.0873086810052789, 0.0238824048465489, 0.0203537323014334, 0.0126660991192561, 0.0081808205420444, -0.0412191718117628, 0.0280509779242884, -0.0106873699918253, 0.0080757547018228, -0.0430530147359956, 0.0688738448775938, -0.1312457318950815, 0.0257221786446769, -0.0171230991841891, 0.010503808416229, -0.0808424901635116, 0.0100344282781978, 0.0810523855949171]| 12.1444129943847656|      0.00781250|[5739, 1952, 0, 122]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      62|[1.439864255855941, 0.0475931591272098, 0.3281060078895149, 1.9725530349092257, -0.0873086810052789, 0.0238824048465489, 0.0203537323014334, 0.0126660991192561, 0.0081808205420444, -0.0412191718117628, 0.0280509779242884, -0.0106873699918253, 0.0080757547018228, -0.0430530147359956, 0.0688738448775938, -0.1312457318950815, 0.0257221786446769, -0.0171230991841891, 0.010503808416229, -0.0808424901635116, 0.0100344282781978, 0.0810523855949171]| 12.1444129943847656|      0.00390625|[5833, 1984, 0, 124]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      63|[1.4368216505220095, 0.0463311360631503, 0.3288131798779094, 1.9741350043442267, -0.0876671735017084, 0.0239393930763282, 0.0202182707145543, 0.0131792475228571, 0.0083254903613732, -0.0411571644138471, 0.0275999402260942, -0.0105836614105294, 0.007888111174799, -0.043254454454437, 0.0686356061701107, -0.1307127489705407, 0.0254998020703527, -0.0170997844318536, 0.0107212433526328, -0.0812584045855131, 0.0097772200299691, 0.0810302627488843]| 12.1444063186645508|      0.00781250|[5927, 2016, 0, 126]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      64|[1.4368216505220095, 0.0463311360631503, 0.3288131798779094, 1.9741350043442267, -0.0876671735017084, 0.0239393930763282, 0.0202182707145543, 0.0131792475228571, 0.0083254903613732, -0.0411571644138471, 0.0275999402260942, -0.0105836614105294, 0.007888111174799, -0.043254454454437, 0.0686356061701107, -0.1307127489705407, 0.0254998020703527, -0.0170997844318536, 0.0107212433526328, -0.0812584045855131, 0.0097772200299691, 0.0810302627488843]| 12.1444063186645508|      0.00390625|[6021, 2048, 0, 128]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      65|[1.4340706070575406, 0.0453116197300995, 0.3295328903714094, 1.9765468168664557, -0.0877406164593473, 0.0237514428192642, 0.0203001454873215, 0.0131339507948979, 0.0081339458870187, -0.0413378472299781, 0.0274487049628436, -0.0106826796475627, 0.0078587797675074, -0.0432023616130939, 0.0684120521468303, -0.1306972556713237, 0.0255807147633122, -0.0172860144031124, 0.0104939687260317, -0.0812812124489642, 0.0098934555937173, 0.0809660580617415]| 12.1443977355957031|      0.00781250|[6116, 2080, 0, 130]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      66|[1.4340706070575406, 0.0453116197300995, 0.3295328903714094, 1.9765468168664557, -0.0877406164593473, 0.0237514428192642, 0.0203001454873215, 0.0131339507948979, 0.0081339458870187, -0.0413378472299781, 0.0274487049628436, -0.0106826796475627, 0.0078587797675074, -0.0432023616130939, 0.0684120521468303, -0.1306972556713237, 0.0255807147633122, -0.0172860144031124, 0.0104939687260317, -0.0812812124489642, 0.0098934555937173, 0.0809660580617415]| 12.1443977355957031|      0.00390625|[6211, 2112, 0, 132]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      67|[1.4312612214922174, 0.0442857938416624, 0.3303576674014468, 1.9787291396321551, -0.0877018089348666, 0.0239768626374146, 0.020682213402461, 0.0131029859700086, 0.0082454086589315, -0.0410576013031132, 0.0276615206694534, -0.0105325913456595, 0.0079298595160978, -0.0431612234502262, 0.0686809740847486, -0.1304392872948632, 0.0253656544664603, -0.0175257972555993, 0.0104432355877, -0.081717718735556, 0.0097306653420089, 0.0811758896472637]| 12.1443901062011719|      0.00781250|[6305, 2144, 0, 134]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      68|[1.4312612214922174, 0.0442857938416624, 0.3303576674014468, 1.9787291396321551, -0.0877018089348666, 0.0239768626374146, 0.020682213402461, 0.0131029859700086, 0.0082454086589315, -0.0410576013031132, 0.0276615206694534, -0.0105325913456595, 0.0079298595160978, -0.0431612234502262, 0.0686809740847486, -0.1304392872948632, 0.0253656544664603, -0.0175257972555993, 0.0104432355877, -0.081717718735556, 0.0097306653420089, 0.0811758896472637]| 12.1443901062011719|      0.00390625|[6398, 2176, 0, 136]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      69|[1.4282294983708237, 0.0436251021716146, 0.3310766894268493, 1.9808093923272243, -0.087892531234775, 0.0236519861443537, 0.0207623731466702, 0.0129320539772956, 0.0083183447757964, -0.0406857528383077, 0.0273239326590372, -0.0103418125008029, 0.0080380750199472, -0.0427675480506785, 0.0687731252276524, -0.1305492735607929, 0.0254991709012098, -0.0176414009281722, 0.0104626801291342, -0.0816272256416247, 0.0097152093099925, 0.0814720209357925]| 12.1443824768066406|      0.00781250|[6491, 2208, 0, 138]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      70|[1.4282294983708237, 0.0436251021716146, 0.3310766894268493, 1.9808093923272243, -0.087892531234775, 0.0236519861443537, 0.0207623731466702, 0.0129320539772956, 0.0083183447757964, -0.0406857528383077, 0.0273239326590372, -0.0103418125008029, 0.0080380750199472, -0.0427675480506785, 0.0687731252276524, -0.1305492735607929, 0.0254991709012098, -0.0176414009281722, 0.0104626801291342, -0.0816272256416247, 0.0097152093099925, 0.0814720209357925]| 12.1443824768066406|      0.00390625|[6585, 2240, 0, 140]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      71|[1.4254126760824601, 0.0423990289224292, 0.3315286353504166, 1.982879399008271, -0.0881216902448285, 0.0236428515112963, 0.020497474465451, 0.0128871142260675, 0.0085061426879532, -0.0411533579348326, 0.0276443433902169, -0.0100582615738427, 0.0078421605874524, -0.0426607113384189, 0.0685284124526221, -0.1303658536144474, 0.0250784823010753, -0.0178698220139807, 0.0109645329430571, -0.0814378155200553, 0.0100181048568914, 0.0816066720576647]| 12.1443748474121094|      0.00781250|[6678, 2272, 0, 142]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      72|[1.4254126760824601, 0.0423990289224292, 0.3315286353504166, 1.982879399008271, -0.0881216902448285, 0.0236428515112963, 0.020497474465451, 0.0128871142260675, 0.0085061426879532, -0.0411533579348326, 0.0276443433902169, -0.0100582615738427, 0.0078421605874524, -0.0426607113384189, 0.0685284124526221, -0.1303658536144474, 0.0250784823010753, -0.0178698220139807, 0.0109645329430571, -0.0814378155200553, 0.0100181048568914, 0.0816066720576647]| 12.1443748474121094|      0.00390625|[6773, 2304, 0, 144]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      73|[1.4227871547314137, 0.0410175607241814, 0.3325269763467418, 1.9850306966493825, -0.0884311677409463, 0.0231939739286917, 0.0204998893775551, 0.0129319450733615, 0.008645646822386, -0.0409304374959986, 0.0280698900568792, -0.0102127103931936, 0.0075956525838522, -0.0426919198913988, 0.0685881703245073, -0.1304432031094777, 0.0252476863716534, -0.0181914673453936, 0.0107434299261583, -0.0813670169719612, 0.0100569565772424, 0.0816007247577807]| 12.1443672180175781|      0.00781250|[6868, 2336, 0, 146]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      74|[1.4227871547314137, 0.0410175607241814, 0.3325269763467418, 1.9850306966493825, -0.0884311677409463, 0.0231939739286917, 0.0204998893775551, 0.0129319450733615, 0.008645646822386, -0.0409304374959986, 0.0280698900568792, -0.0102127103931936, 0.0075956525838522, -0.0426919198913988, 0.0685881703245073, -0.1304432031094777, 0.0252476863716534, -0.0181914673453936, 0.0107434299261583, -0.0813670169719612, 0.0100569565772424, 0.0816007247577807]| 12.1443672180175781|      0.00390625|[6962, 2368, 0, 148]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      75|[1.4199420864475258, 0.039961729659657, 0.3333626709609742, 1.9872614629256256, -0.0883218239705182, 0.023541635375854, 0.020447588466578, 0.0128584512341414, 0.0083450628256079, -0.0410466511033773, 0.0280027019010611, -0.0101346535928268, 0.0075911457180325, -0.0428324698780448, 0.0685547795726427, -0.1302230517513482, 0.025313545432126, -0.018300165621996, 0.0105860041357585, -0.0814448018609445, 0.0100730849209232, 0.081654255086159]| 12.1443595886230469|      0.00781250|[7058, 2400, 0, 150]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      76|[1.4199420864475258, 0.039961729659657, 0.3333626709609742, 1.9872614629256256, -0.0883218239705182, 0.023541635375854, 0.020447588466578, 0.0128584512341414, 0.0083450628256079, -0.0410466511033773, 0.0280027019010611, -0.0101346535928268, 0.0075911457180325, -0.0428324698780448, 0.0685547795726427, -0.1302230517513482, 0.025313545432126, -0.018300165621996, 0.0105860041357585, -0.0814448018609445, 0.0100730849209232, 0.081654255086159]| 12.1443595886230469|      0.00390625|[7152, 2432, 0, 152]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      77|[1.416914294461821, 0.0389752219112093, 0.3339717384120053, 1.9892571906186265, -0.0885052864356761, 0.0234434905494634, 0.0203285237202587, 0.0125558212820464, 0.0081321460070813, -0.0411893621543648, 0.0281171667897173, -0.0101015084898344, 0.0075753696938239, -0.0428194452611852, 0.0688625429835132, -0.13015931785606, 0.0254093655487519, -0.0182618472505166, 0.0100679865321459, -0.0812280001053624, 0.0097873547353516, 0.0814857724394411]| 12.1443519592285156|      0.00781250|[7246, 2464, 0, 154]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      78|[1.416914294461821, 0.0389752219112093, 0.3339717384120053, 1.9892571906186265, -0.0885052864356761, 0.0234434905494634, 0.0203285237202587, 0.0125558212820464, 0.0081321460070813, -0.0411893621543648, 0.0281171667897173, -0.0101015084898344, 0.0075753696938239, -0.0428194452611852, 0.0688625429835132, -0.13015931785606, 0.0254093655487519, -0.0182618472505166, 0.0100679865321459, -0.0812280001053624, 0.0097873547353516, 0.0814857724394411]| 12.1443519592285156|      0.00390625|[7339, 2496, 0, 156]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      79|[1.4143443986332676, 0.0382030597629019, 0.3343131756829784, 1.9919412540256958, -0.0885640254795907, 0.0233494925764203, 0.0201060440729995, 0.0123841991877759, 0.0079086319737812, -0.0414829880374881, 0.0276928265198168, -0.0100052003718866, 0.0077616673163166, -0.0428964777066278, 0.0688213922688629, -0.1299965993893415, 0.0253990344620956, -0.0184024496619372, 0.0097979278505601, -0.0809041290216597, 0.0099805420820326, 0.0813560430221473]| 12.1443443298339844|      0.00781250|[7432, 2528, 0, 158]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      80|[1.4143443986332676, 0.0382030597629019, 0.3343131756829784, 1.9919412540256958, -0.0885640254795907, 0.0233494925764203, 0.0201060440729995, 0.0123841991877759, 0.0079086319737812, -0.0414829880374881, 0.0276928265198168, -0.0100052003718866, 0.0077616673163166, -0.0428964777066278, 0.0688213922688629, -0.1299965993893415, 0.0253990344620956, -0.0184024496619372, 0.0097979278505601, -0.0809041290216597, 0.0099805420820326, 0.0813560430221473]| 12.1443443298339844|      0.00390625|[7526, 2560, 0, 160]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      81|[1.4115216379969844, 0.0367883898137668, 0.335101385145464, 1.9939018616968982, -0.0885939349439175, 0.0233637774413074, 0.0200239863927672, 0.0124809294551492, 0.0080104614945065, -0.0410222653309084, 0.0276880674893028, -0.0101452038823541, 0.0073753301841437, -0.0429937906530896, 0.0691867606747444, -0.1299605920827004, 0.0255986581620227, -0.0183075347742267, 0.0095934413732917, -0.0807074814538042, 0.0103239271008655, 0.0812009844739263]| 12.1443367004394531|      0.00781250|[7619, 2592, 0, 162]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      82|[1.4115216379969844, 0.0367883898137668, 0.335101385145464, 1.9939018616968982, -0.0885939349439175, 0.0233637774413074, 0.0200239863927672, 0.0124809294551492, 0.0080104614945065, -0.0410222653309084, 0.0276880674893028, -0.0101452038823541, 0.0073753301841437, -0.0429937906530896, 0.0691867606747444, -0.1299605920827004, 0.0255986581620227, -0.0183075347742267, 0.0095934413732917, -0.0807074814538042, 0.0103239271008655, 0.0812009844739263]| 12.1443367004394531|      0.00390625|[7713, 2624, 0, 164]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      83|[1.4084840390088809, 0.0357470584163622, 0.3357639152892644, 1.9959219578709404, -0.088504656431094, 0.0232378885988238, 0.0201502698035106, 0.0123910441596455, 0.008197382928119, -0.0410933243701937, 0.0279598063751971, -0.0100621373551503, 0.0074803759329973, -0.0429917612350502, 0.0690451324702893, -0.1300201392630697, 0.0257812030087006, -0.0184418353688736, 0.0097595011917731, -0.0810868853751903, 0.0102844067111433, 0.081204383599032]| 12.1443290710449219|      0.00781250|[7807, 2656, 0, 166]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      84|[1.4084840390088809, 0.0357470584163622, 0.3357639152892644, 1.9959219578709404, -0.088504656431094, 0.0232378885988238, 0.0201502698035106, 0.0123910441596455, 0.008197382928119, -0.0410933243701937, 0.0279598063751971, -0.0100621373551503, 0.0074803759329973, -0.0429917612350502, 0.0690451324702893, -0.1300201392630697, 0.0257812030087006, -0.0184418353688736, 0.0097595011917731, -0.0810868853751903, 0.0102844067111433, 0.081204383599032]| 12.1443290710449219|      0.00390625|[7900, 2688, 0, 168]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      85|[1.405511523998458, 0.0346090971719587, 0.3364501544348745, 1.9979784487960122, -0.0882294320756853, 0.0232419545454506, 0.0202146425999049, 0.0121507764922558, 0.0078976676421415, -0.0411531921448098, 0.0281310573977129, -0.0100813963550264, 0.0074626601650981, -0.0427692029197752, 0.0689970607736494, -0.129877979106898, 0.0259180624084554, -0.0182902914526492, 0.0095802827701933, -0.0809767989931186, 0.010294964220911, 0.0811108535984981]| 12.1443214416503906|      0.00781250|[7993, 2720, 0, 170]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      86|[1.405511523998458, 0.0346090971719587, 0.3364501544348745, 1.9979784487960122, -0.0882294320756853, 0.0232419545454506, 0.0202146425999049, 0.0121507764922558, 0.0078976676421415, -0.0411531921448098, 0.0281310573977129, -0.0100813963550264, 0.0074626601650981, -0.0427692029197752, 0.0689970607736494, -0.129877979106898, 0.0259180624084554, -0.0182902914526492, 0.0095802827701933, -0.0809767989931186, 0.010294964220911, 0.0811108535984981]| 12.1443214416503906|      0.00390625|[8086, 2752, 0, 172]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      87|[1.4029285554612436, 0.0332480978974382, 0.3375179387455188, 2.0001870465562197, -0.088575183778775, 0.0230918056067374, 0.0202060391647192, 0.0120843661592847, 0.0077761301167965, -0.0410320843697143, 0.0282967052951151, -0.0101668945143793, 0.007396957872464, -0.043058451481444, 0.0690288542751399, -0.130149065484975, 0.0261149648707272, -0.0183152789495917, 0.0097724340066138, -0.0813035405132334, 0.0098991609154777, 0.0811716627266243]| 12.1443138122558594|      0.00781250|[8180, 2784, 0, 174]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      88|[1.4029285554612436, 0.0332480978974382, 0.3375179387455188, 2.0001870465562197, -0.088575183778775, 0.0230918056067374, 0.0202060391647192, 0.0120843661592847, 0.0077761301167965, -0.0410320843697143, 0.0282967052951151, -0.0101668945143793, 0.007396957872464, -0.043058451481444, 0.0690288542751399, -0.130149065484975, 0.0261149648707272, -0.0183152789495917, 0.0097724340066138, -0.0813035405132334, 0.0098991609154777, 0.0811716627266243]| 12.1443138122558594|      0.00390625|[8274, 2816, 0, 176]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      89|[1.4003162633490214, 0.0320577776181119, 0.3381909669412039, 2.0027098610601763, -0.0886564924818444, 0.0232785156362689, 0.0202436330415091, 0.0122071935852896, 0.0079467594039285, -0.0409875483849211, 0.0282267732592806, -0.0101873200375572, 0.0072064723714437, -0.0432295316477456, 0.0689313605506001, -0.130187979747392, 0.0261214408380454, -0.018385387213612, 0.0097193166703415, -0.0812305945349061, 0.009777433396852, 0.0811338504538935]| 12.1443061828613281|      0.00781250|[8368, 2848, 0, 178]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      90|[1.4003162633490214, 0.0320577776181119, 0.3381909669412039, 2.0027098610601763, -0.0886564924818444, 0.0232785156362689, 0.0202436330415091, 0.0122071935852896, 0.0079467594039285, -0.0409875483849211, 0.0282267732592806, -0.0101873200375572, 0.0072064723714437, -0.0432295316477456, 0.0689313605506001, -0.130187979747392, 0.0261214408380454, -0.018385387213612, 0.0097193166703415, -0.0812305945349061, 0.009777433396852, 0.0811338504538935]| 12.1443061828613281|      0.00390625|[8462, 2880, 0, 180]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      91|[1.397222414172171, 0.030882631874529, 0.3387333594919201, 2.004659907399747, -0.0886100805303707, 0.0235334593737262, 0.0202784172136397, 0.0121927218591011, 0.0078063772242567, -0.0408451620172525, 0.0283298493311965, -0.0101949209665809, 0.0073032922820785, -0.0432430365139112, 0.0687632157184316, -0.130225068491155, 0.0260126983419994, -0.0184472938499807, 0.0098303221225408, -0.0811196192563242, 0.0097027767943989, 0.0812027107992675]| 12.1442975997924805|      0.00781250|[8556, 2912, 0, 182]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      92|[1.397222414172171, 0.030882631874529, 0.3387333594919201, 2.004659907399747, -0.0886100805303707, 0.0235334593737262, 0.0202784172136397, 0.0121927218591011, 0.0078063772242567, -0.0408451620172525, 0.0283298493311965, -0.0101949209665809, 0.0073032922820785, -0.0432430365139112, 0.0687632157184316, -0.130225068491155, 0.0260126983419994, -0.0184472938499807, 0.0098303221225408, -0.0811196192563242, 0.0097027767943989, 0.0812027107992675]| 12.1442975997924805|      0.00390625|[8649, 2944, 0, 184]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
