k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6060185375877324, 0.062414724069702, 0.1200245535216136, 0.7831057900418203, 0.0092450177934755, -0.0059798463131244, 0.0015109275501277, -0.0040516218683711, 0.0033782815507473, 0.0061022327310079, 0.0010368299147671, -5.40345122065e-05, 0.0019173342981904, 0.0147777055900449, 0.0185250746458798, 0.0111917706579134, 0.0019021203382759, 0.007723509553704, -0.0019928720760399, -0.0023528377317677, 0.0130118774256321, -0.0079453870443044]| 13.1522769927978516|      2.00000000|[121, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      46|[1.4712899716883339, 0.173689310540412, 0.28653947532723, 1.9458373259915303, -0.0738252609648629, 0.0439500520838657, -0.0101059603097702, -0.0287513500258016, -0.0303290573967084, 0.1612575996893452, 0.1139061422929036, 0.0220439381837399, -0.0722595206203952, 0.0528517292868772, 0.0459616038646929, -0.0572187731344201, 0.0433743921673287, -0.0264088630580176, 0.0033025729869402, 0.0664612702773094, -0.0515994413886968, -0.0396413791045922]| 12.1445856094360352|      0.00390625|[5527, 368, 6, 98]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      47|[1.4684631063994458, 0.1728660768439599, 0.2872917585581861, 1.948143273374831, -0.0737803064369842, 0.0439671023626463, -0.01006778103294, -0.028620639442354, -0.030133736085976, 0.1613886607863708, 0.1136804692212905, 0.0217509029824314, -0.0726529500328375, 0.0530220678320144, 0.0463546568843723, -0.0572479020585133, 0.0432635171663045, -0.0261719501785543, 0.003107006830142, 0.0663405780969587, -0.0516957702252914, -0.0394866192187374]| 12.1445779800415039|      0.00781250|[5647, 376, 6, 100]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      48|[1.4684631063994458, 0.1728660768439599, 0.2872917585581861, 1.948143273374831, -0.0737803064369842, 0.0439671023626463, -0.01006778103294, -0.028620639442354, -0.030133736085976, 0.1613886607863708, 0.1136804692212905, 0.0217509029824314, -0.0726529500328375, 0.0530220678320144, 0.0463546568843723, -0.0572479020585133, 0.0432635171663045, -0.0261719501785543, 0.003107006830142, 0.0663405780969587, -0.0516957702252914, -0.0394866192187374]| 12.1445779800415039|      0.00390625|[5767, 384, 7, 103]                                                        |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
      49|[1.4654357404157756, 0.1715357127458572, 0.2879270241742487, 1.9500311492845221, -0.0736422658446219, 0.0440822206346882, -0.0099936534621275, -0.0286894472600739, -0.0299871115165431, 0.1611649069663739, 0.1138086534550913, 0.0217366014499869, -0.0724513388784576, 0.0530212097940531, 0.0465146700131304, -0.0570079906309595, 0.0435182723968854, -0.0260558237753069, 0.0030167859591277, 0.0664355991772879, -0.0516538719203753, -0.0395535620141522]| 12.1445703506469727|      0.00781250|[5888, 392, 7, 105]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      50|[1.4654357404157756, 0.1715357127458572, 0.2879270241742487, 1.9500311492845221, -0.0736422658446219, 0.0440822206346882, -0.0099936534621275, -0.0286894472600739, -0.0299871115165431, 0.1611649069663739, 0.1138086534550913, 0.0217366014499869, -0.0724513388784576, 0.0530212097940531, 0.0465146700131304, -0.0570079906309595, 0.0435182723968854, -0.0260558237753069, 0.0030167859591277, 0.0664355991772879, -0.0516538719203753, -0.0395535620141522]| 12.1445703506469727|      0.00390625|[6008, 400, 7, 107]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      51|[1.4634042593466183, 0.1704964665541933, 0.2887370244964214, 1.9530210838114983, -0.0737524488210723, 0.0443942335604194, -0.0099490974720091, -0.0285068546821986, -0.0298774949654389, 0.1610705059423272, 0.1138119627254491, 0.0215358062416817, -0.0727292952053622, 0.0527861298253472, 0.0465549380649303, -0.0568018889322662, 0.0437130210933048, -0.0261220228786612, 0.0030684067184252, 0.0663100116929124, -0.0517554079530652, -0.0396013096502487]| 12.1445627212524414|      0.00781250|[6128, 408, 7, 109]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      52|[1.4634042593466183, 0.1704964665541933, 0.2887370244964214, 1.9530210838114983, -0.0737524488210723, 0.0443942335604194, -0.0099490974720091, -0.0285068546821986, -0.0298774949654389, 0.1610705059423272, 0.1138119627254491, 0.0215358062416817, -0.0727292952053622, 0.0527861298253472, 0.0465549380649303, -0.0568018889322662, 0.0437130210933048, -0.0261220228786612, 0.0030684067184252, 0.0663100116929124, -0.0517554079530652, -0.0396013096502487]| 12.1445627212524414|      0.00390625|[6248, 416, 7, 111]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      53|[1.4599180449066511, 0.1694222633456057, 0.2891534423199836, 1.9541672984509268, -0.0737515969709482, 0.0442103089922763, -0.0100123408971023, -0.0285794796346284, -0.0300948570780817, 0.160744243106168, 0.1139441750907622, 0.0215719567769226, -0.0728657726674182, 0.0528059657349156, 0.0466420814271021, -0.0571154163651256, 0.0437516537179915, -0.0261444426917789, 0.0031885284158794, 0.0662231090764111, -0.0518823043850977, -0.0393125230100904]| 12.1445550918579102|      0.00781250|[6368, 424, 7, 113]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      54|[1.4599180449066511, 0.1694222633456057, 0.2891534423199836, 1.9541672984509268, -0.0737515969709482, 0.0442103089922763, -0.0100123408971023, -0.0285794796346284, -0.0300948570780817, 0.160744243106168, 0.1139441750907622, 0.0215719567769226, -0.0728657726674182, 0.0528059657349156, 0.0466420814271021, -0.0571154163651256, 0.0437516537179915, -0.0261444426917789, 0.0031885284158794, 0.0662231090764111, -0.0518823043850977, -0.0393125230100904]| 12.1445550918579102|      0.00390625|[6488, 432, 7, 115]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      55|[1.4580124400804602, 0.1689185851023844, 0.2899440301141441, 1.9572675869947982, -0.0737590944176402, 0.044088274706646, -0.0096566309386214, -0.0287456562104549, -0.0303805273063352, 0.160251613656273, 0.1142508315258978, 0.0217060407035845, -0.0727639446735927, 0.052837505681246, 0.0467642664746442, -0.0575362268926697, 0.0435658943133596, -0.0259073824481722, 0.0033268148250382, 0.0665565772064876, -0.0520538883136174, -0.0395912791958813]| 12.1445484161376953|      0.00781250|[6608, 440, 7, 117]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      56|[1.4580124400804602, 0.1689185851023844, 0.2899440301141441, 1.9572675869947982, -0.0737590944176402, 0.044088274706646, -0.0096566309386214, -0.0287456562104549, -0.0303805273063352, 0.160251613656273, 0.1142508315258978, 0.0217060407035845, -0.0727639446735927, 0.052837505681246, 0.0467642664746442, -0.0575362268926697, 0.0435658943133596, -0.0259073824481722, 0.0033268148250382, 0.0665565772064876, -0.0520538883136174, -0.0395912791958813]| 12.1445484161376953|      0.00390625|[6728, 448, 7, 119]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      57|[1.4547676321964136, 0.1676172568572978, 0.2900492216109264, 1.958553089284336, -0.0742039398874493, 0.0439605307827912, -0.0096476921936624, -0.0286603708080231, -0.0297769049232764, 0.1599853674205418, 0.1139844169255339, 0.0219862082767228, -0.0724638198518161, 0.0530800295044103, 0.0465745162526613, -0.0570016459153047, 0.0436154530455833, -0.0260653780682253, 0.0035625329671062, 0.0666215066036764, -0.0520711944595075, -0.0394989462050395]| 12.1445407867431641|      0.00781250|[6848, 456, 7, 121]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      58|[1.4547676321964136, 0.1676172568572978, 0.2900492216109264, 1.958553089284336, -0.0742039398874493, 0.0439605307827912, -0.0096476921936624, -0.0286603708080231, -0.0297769049232764, 0.1599853674205418, 0.1139844169255339, 0.0219862082767228, -0.0724638198518161, 0.0530800295044103, 0.0465745162526613, -0.0570016459153047, 0.0436154530455833, -0.0260653780682253, 0.0035625329671062, 0.0666215066036764, -0.0520711944595075, -0.0394989462050395]| 12.1445407867431641|      0.00390625|[6968, 464, 7, 123]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      59|[1.452809559768232, 0.1658234130830684, 0.29098877186488, 1.9609921982247027, -0.0746349156558251, 0.0438650554750267, -0.0095951195810817, -0.028934950868954, -0.0296974385327019, 0.160151744790686, 0.1138285558675161, 0.0218536000271032, -0.072255603622032, 0.0530362363687514, 0.0466142713249471, -0.0571842722264191, 0.0439738316806582, -0.0258503486387889, 0.0038005252650186, 0.0669741260473256, -0.0528143945879091, -0.0396932818378361]| 12.1445341110229492|      0.00781250|[7088, 472, 7, 125]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      60|[1.452809559768232, 0.1658234130830684, 0.29098877186488, 1.9609921982247027, -0.0746349156558251, 0.0438650554750267, -0.0095951195810817, -0.028934950868954, -0.0296974385327019, 0.160151744790686, 0.1138285558675161, 0.0218536000271032, -0.072255603622032, 0.0530362363687514, 0.0466142713249471, -0.0571842722264191, 0.0439738316806582, -0.0258503486387889, 0.0038005252650186, 0.0669741260473256, -0.0528143945879091, -0.0396932818378361]| 12.1445341110229492|      0.00390625|[7208, 480, 8, 128]                                                        |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
      61|[1.449688735059891, 0.1646362808172177, 0.2915901841244036, 1.9627055960867927, -0.0744146933815073, 0.0438631445053927, -0.0095204394797659, -0.0289969415103707, -0.0297040050664161, 0.1605285270535775, 0.1140845462753478, 0.0218768578455581, -0.0721091028777267, 0.0528928126826326, 0.0466635964073588, -0.0565934566724585, 0.0439189039877394, -0.0257938617499959, 0.0035575602342528, 0.0669497592248644, -0.0529084876528355, -0.0394134374143263]| 12.1445264816284180|      0.00781250|[7329, 488, 8, 130]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      62|[1.449688735059891, 0.1646362808172177, 0.2915901841244036, 1.9627055960867927, -0.0744146933815073, 0.0438631445053927, -0.0095204394797659, -0.0289969415103707, -0.0297040050664161, 0.1605285270535775, 0.1140845462753478, 0.0218768578455581, -0.0721091028777267, 0.0528928126826326, 0.0466635964073588, -0.0565934566724585, 0.0439189039877394, -0.0257938617499959, 0.0035575602342528, 0.0669497592248644, -0.0529084876528355, -0.0394134374143263]| 12.1445264816284180|      0.00390625|[7449, 496, 8, 132]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      63|[1.4470753960795737, 0.1634657637758292, 0.291896501330337, 1.9651946049653044, -0.0744639482209949, 0.0439662602204178, -0.0092154996254184, -0.0290837706352588, -0.0297417254092166, 0.1604906229473022, 0.1138896778152433, 0.0217954579676824, -0.0720527308760136, 0.0523826530688414, 0.0464886366000486, -0.0567219935337911, 0.0438915841964175, -0.025965211711852, 0.0036783359028052, 0.06691557811962, -0.0531521647791559, -0.0398530770791848]| 12.1445188522338867|      0.00781250|[7569, 504, 8, 134]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      64|[1.4470753960795737, 0.1634657637758292, 0.291896501330337, 1.9651946049653044, -0.0744639482209949, 0.0439662602204178, -0.0092154996254184, -0.0290837706352588, -0.0297417254092166, 0.1604906229473022, 0.1138896778152433, 0.0217954579676824, -0.0720527308760136, 0.0523826530688414, 0.0464886366000486, -0.0567219935337911, 0.0438915841964175, -0.025965211711852, 0.0036783359028052, 0.06691557811962, -0.0531521647791559, -0.0398530770791848]| 12.1445188522338867|      0.00390625|[7689, 512, 8, 136]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      65|[1.443897092408343, 0.1621532706248753, 0.2924856491779042, 1.966718519250791, -0.0746211573285062, 0.0437594580713454, -0.0091901446526104, -0.0291261856558084, -0.0299848584885799, 0.1605594746116973, 0.1141679326122329, 0.0215388131137463, -0.0720540882164395, 0.0523000719218857, 0.0463328882014437, -0.0566759378210675, 0.0440046585639674, -0.0258107834685832, 0.0037666585207962, 0.0668637194634534, -0.0527432345018317, -0.0403434933070584]| 12.1445112228393555|      0.00781250|[7809, 520, 8, 138]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      66|[1.443897092408343, 0.1621532706248753, 0.2924856491779042, 1.966718519250791, -0.0746211573285062, 0.0437594580713454, -0.0091901446526104, -0.0291261856558084, -0.0299848584885799, 0.1605594746116973, 0.1141679326122329, 0.0215388131137463, -0.0720540882164395, 0.0523000719218857, 0.0463328882014437, -0.0566759378210675, 0.0440046585639674, -0.0258107834685832, 0.0037666585207962, 0.0668637194634534, -0.0527432345018317, -0.0403434933070584]| 12.1445112228393555|      0.00390625|[7929, 528, 8, 140]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      67|[1.4418344705734893, 0.1610172747141482, 0.2932562523886234, 1.9696801297602862, -0.0745202491354177, 0.043631183199003, -0.0091271971577229, -0.0292514333117151, -0.0299552616492914, 0.1605802234695393, 0.114070939364012, 0.0215383497593639, -0.0719590196858565, 0.0521619621704677, 0.0465933701146119, -0.0564989760477741, 0.0440099310262107, -0.0256664594130693, 0.003807462590604, 0.0667557687465818, -0.0528615084342642, -0.0400021960316917]| 12.1445035934448242|      0.00781250|[8049, 536, 8, 142]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      68|[1.4418344705734893, 0.1610172747141482, 0.2932562523886234, 1.9696801297602862, -0.0745202491354177, 0.043631183199003, -0.0091271971577229, -0.0292514333117151, -0.0299552616492914, 0.1605802234695393, 0.114070939364012, 0.0215383497593639, -0.0719590196858565, 0.0521619621704677, 0.0465933701146119, -0.0564989760477741, 0.0440099310262107, -0.0256664594130693, 0.003807462590604, 0.0667557687465818, -0.0528615084342642, -0.0400021960316917]| 12.1445035934448242|      0.00390625|[8169, 544, 8, 144]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      69|[1.4386948907630386, 0.1599212530125759, 0.2938475625574223, 1.9714377170720934, -0.0744977731518847, 0.0435931803415815, -0.0091482181311226, -0.0291523482222548, -0.0299894315541862, 0.1605062207715876, 0.1142936935880339, 0.0214004434534292, -0.0722484757471334, 0.0524212878636422, 0.0466562984155809, -0.0560199561826039, 0.0439918006808231, -0.0256051366291728, 0.0039142393716115, 0.0668807144153354, -0.0532402510408573, -0.0396626226995886]| 12.1444956662489147|      0.00781250|[8289, 552, 9, 147]                                                        |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      70|[1.4386948907630386, 0.1599212530125759, 0.2938475625574223, 1.9714377170720934, -0.0744977731518847, 0.0435931803415815, -0.0091482181311226, -0.0291523482222548, -0.0299894315541862, 0.1605062207715876, 0.1142936935880339, 0.0214004434534292, -0.0722484757471334, 0.0524212878636422, 0.0466562984155809, -0.0560199561826039, 0.0439918006808231, -0.0256051366291728, 0.0039142393716115, 0.0668807144153354, -0.0532402510408573, -0.0396626226995886]| 12.1444956662489147|      0.00390625|[8410, 560, 9, 149]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      71|[1.4360506374028206, 0.1588841840298921, 0.2946305037339007, 1.973771172410419, -0.0742771777941175, 0.0433720907687122, -0.0092176960891579, -0.0291369884490425, -0.0296324981055046, 0.1604367893705428, 0.1139652705125505, 0.0216018261744005, -0.0724495317865261, 0.052423322570536, 0.0466241340863106, -0.056419101435985, 0.0437337441781382, -0.0251851596164879, 0.0039051051702619, 0.0673086807054062, -0.0535848709330602, -0.0397273611123488]| 12.1444883346557617|      0.00781250|[8530, 568, 9, 151]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      72|[1.4360506374028206, 0.1588841840298921, 0.2946305037339007, 1.973771172410419, -0.0742771777941175, 0.0433720907687122, -0.0092176960891579, -0.0291369884490425, -0.0296324981055046, 0.1604367893705428, 0.1139652705125505, 0.0216018261744005, -0.0724495317865261, 0.052423322570536, 0.0466241340863106, -0.056419101435985, 0.0437337441781382, -0.0251851596164879, 0.0039051051702619, 0.0673086807054062, -0.0535848709330602, -0.0397273611123488]| 12.1444883346557617|      0.00390625|[8650, 576, 9, 153]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      73|[1.4328790860696146, 0.1576173278451276, 0.2953878087271564, 1.975275150311973, -0.074324461014576, 0.0431455977582228, -0.0092037223169154, -0.0291162496502868, -0.0299450496744178, 0.1603255098632821, 0.113701853821414, 0.0213775694842159, -0.0725408061155906, 0.0523910945691074, 0.046840374891947, -0.0561722472885893, 0.0440043819423189, -0.0251027251042086, 0.0041173564377526, 0.0670131274316363, -0.0539609818907888, -0.0397965442604649]| 12.1444806073271341|      0.00781250|[8770, 584, 10, 156]                                                       |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      74|[1.4328790860696146, 0.1576173278451276, 0.2953878087271564, 1.975275150311973, -0.074324461014576, 0.0431455977582228, -0.0092037223169154, -0.0291162496502868, -0.0299450496744178, 0.1603255098632821, 0.113701853821414, 0.0213775694842159, -0.0725408061155906, 0.0523910945691074, 0.046840374891947, -0.0561722472885893, 0.0440043819423189, -0.0251027251042086, 0.0041173564377526, 0.0670131274316363, -0.0539609818907888, -0.0397965442604649]| 12.1444806073271341|      0.00390625|[8891, 592, 10, 158]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      75|[1.4301146945355854, 0.1566320429304775, 0.2959658128912623, 1.9777409677225999, -0.0742630294192692, 0.0431852734268419, -0.0091812104989834, -0.029342559225112, -0.0300583738170356, 0.1603430706701306, 0.1137657178228932, 0.0212517779298483, -0.0723884924962818, 0.0525635092295548, 0.0468622869717258, -0.0562498895743631, 0.0441566668071199, -0.0252313865984407, 0.0040787097086473, 0.0670533121212923, -0.0541527714049362, -0.0397455209213247]| 12.1444730758666992|      0.00781250|[9011, 600, 10, 160]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      76|[1.4301146945355854, 0.1566320429304775, 0.2959658128912623, 1.9777409677225999, -0.0742630294192692, 0.0431852734268419, -0.0091812104989834, -0.029342559225112, -0.0300583738170356, 0.1603430706701306, 0.1137657178228932, 0.0212517779298483, -0.0723884924962818, 0.0525635092295548, 0.0468622869717258, -0.0562498895743631, 0.0441566668071199, -0.0252313865984407, 0.0040787097086473, 0.0670533121212923, -0.0541527714049362, -0.0397455209213247]| 12.1444730758666992|      0.00390625|[9131, 608, 10, 162]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      77|[1.427592893207302, 0.1553410365885839, 0.2970330703387015, 1.9801574712753502, -0.0742990762095223, 0.043344465462157, -0.0092364660804364, -0.0294912924845196, -0.0299564980336914, 0.1604395557016916, 0.1137099902743247, 0.0211010250510754, -0.0725668660140992, 0.0524522240090933, 0.0468511294454775, -0.0564268341719777, 0.0439065431333203, -0.0251488086239356, 0.004016592520711, 0.0671308082929909, -0.0541594431232803, -0.0397881885256091]| 12.1444644927978516|      0.00781250|[9251, 616, 10, 164]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      78|[1.427592893207302, 0.1553410365885839, 0.2970330703387015, 1.9801574712753502, -0.0742990762095223, 0.043344465462157, -0.0092364660804364, -0.0294912924845196, -0.0299564980336914, 0.1604395557016916, 0.1137099902743247, 0.0211010250510754, -0.0725668660140992, 0.0524522240090933, 0.0468511294454775, -0.0564268341719777, 0.0439065431333203, -0.0251488086239356, 0.004016592520711, 0.0671308082929909, -0.0541594431232803, -0.0397881885256091]| 12.1444644927978516|      0.00390625|[9371, 624, 10, 166]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      79|[1.4246749409426671, 0.1542392454739931, 0.2978687406625516, 1.9815581137932792, -0.0742894802845265, 0.0427617455166536, -0.0093759745555707, -0.0294903117371066, -0.0305417891249843, 0.1600692687348375, 0.1136603792399697, 0.0214562120079955, -0.0727942996607902, 0.0516685152868879, 0.0461834835957514, -0.0562614548683718, 0.0443790219180629, -0.024916382642864, 0.0043123489300434, 0.0674606645558812, -0.0546982132011066, -0.0397858764113162]| 12.1444578170776367|      0.00781250|[9491, 632, 10, 168]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      80|[1.4246749409426671, 0.1542392454739931, 0.2978687406625516, 1.9815581137932792, -0.0742894802845265, 0.0427617455166536, -0.0093759745555707, -0.0294903117371066, -0.0305417891249843, 0.1600692687348375, 0.1136603792399697, 0.0214562120079955, -0.0727942996607902, 0.0516685152868879, 0.0461834835957514, -0.0562614548683718, 0.0443790219180629, -0.024916382642864, 0.0043123489300434, 0.0674606645558812, -0.0546982132011066, -0.0397858764113162]| 12.1444578170776367|      0.00390625|[9611, 640, 10, 170]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      81|[1.4224919052911662, 0.153248156428367, 0.2985585568502004, 1.9844177789594417, -0.0747446306677264, 0.0426903016834509, -0.009363141345061, -0.0293887736494101, -0.0301166126340963, 0.1604991085868532, 0.1135962421961117, 0.0215261703051868, -0.0729343014528296, 0.0515100369224024, 0.0458514628478246, -0.0561578484825745, 0.0444739704374774, -0.0249392054572018, 0.0042514533180745, 0.0674911620122141, -0.0545800141713969, -0.0395285120777799]| 12.1444506538843164|      0.00781250|[9731, 648, 11, 173]                                                       |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      82|[1.4224919052911662, 0.153248156428367, 0.2985585568502004, 1.9844177789594417, -0.0747446306677264, 0.0426903016834509, -0.009363141345061, -0.0293887736494101, -0.0301166126340963, 0.1604991085868532, 0.1135962421961117, 0.0215261703051868, -0.0729343014528296, 0.0515100369224024, 0.0458514628478246, -0.0561578484825745, 0.0444739704374774, -0.0249392054572018, 0.0042514533180745, 0.0674911620122141, -0.0545800141713969, -0.0395285120777799]| 12.1444506538843164|      0.00390625|[9852, 656, 11, 175]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      83|[1.4194384041144799, 0.1524884462045623, 0.298530460935519, 1.9864971911033003, -0.0745913904031579, 0.042792980827838, -0.0090450227932879, -0.0291484021233992, -0.0299778479765861, 0.1605817623818992, 0.1132477983853459, 0.0213435675519709, -0.0733867528103217, 0.0512481027145509, 0.0460136784321997, -0.0558490920120124, 0.044198395164501, -0.0249673879834284, 0.0039322860930607, 0.0675561814051791, -0.0544002634665485, -0.0397500079004019]| 12.1444435119628906|      0.00781250|[9972, 664, 11, 177]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      84|[1.4194384041144799, 0.1524884462045623, 0.298530460935519, 1.9864971911033003, -0.0745913904031579, 0.042792980827838, -0.0090450227932879, -0.0291484021233992, -0.0299778479765861, 0.1605817623818992, 0.1132477983853459, 0.0213435675519709, -0.0733867528103217, 0.0512481027145509, 0.0460136784321997, -0.0558490920120124, 0.044198395164501, -0.0249673879834284, 0.0039322860930607, 0.0675561814051791, -0.0544002634665485, -0.0397500079004019]| 12.1444435119628906|      0.00390625|[10092, 672, 11, 179]                                                      |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      85|[1.4165081821962169, 0.151460379934898, 0.299029572431313, 1.988607011110006, -0.0746245560287592, 0.0430402857169685, -0.0088589099058278, -0.0293560531739554, -0.029902452184217, 0.1606972005809857, 0.1131217549374839, 0.0211472395015203, -0.073088052184665, 0.0515379677327926, 0.0462033699446667, -0.056159855691558, 0.0439428035445721, -0.0250212810439396, 0.0038028174004819, 0.0676030472349831, -0.054548318512488, -0.0402855876529166]| 12.1444358825683594|      0.00781250|[10212, 680, 11, 181]                                                      |  | trying linear partial model with 61 points | iterate success | actual_k=4
      86|[1.4165081821962169, 0.151460379934898, 0.299029572431313, 1.988607011110006, -0.0746245560287592, 0.0430402857169685, -0.0088589099058278, -0.0293560531739554, -0.029902452184217, 0.1606972005809857, 0.1131217549374839, 0.0211472395015203, -0.073088052184665, 0.0515379677327926, 0.0462033699446667, -0.056159855691558, 0.0439428035445721, -0.0250212810439396, 0.0038028174004819, 0.0676030472349831, -0.054548318512488, -0.0402855876529166]| 12.1444358825683594|      0.00390625|[10332, 688, 11, 183]                                                      |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      87|[1.4132378312586618, 0.1506285270097485, 0.2995926736771758, 1.9903648950623354, -0.074400688680712, 0.0431386941873599, -0.0090984590140483, -0.0291452851380788, -0.0301361592062259, 0.1606582430271116, 0.1131231056930561, 0.0211801310895764, -0.0730538787501168, 0.0511675094726804, 0.0459868139093088, -0.0560225831906068, 0.0439323714829382, -0.0248938487562832, 0.0038475282798621, 0.0675532379496322, -0.0544310842153543, -0.040202954192995]| 12.1444282531738281|      0.00781250|[10452, 696, 11, 185]                                                      |  | trying linear partial model with 61 points | iterate success | actual_k=4
      88|[1.4132378312586618, 0.1506285270097485, 0.2995926736771758, 1.9903648950623354, -0.074400688680712, 0.0431386941873599, -0.0090984590140483, -0.0291452851380788, -0.0301361592062259, 0.1606582430271116, 0.1131231056930561, 0.0211801310895764, -0.0730538787501168, 0.0511675094726804, 0.0459868139093088, -0.0560225831906068, 0.0439323714829382, -0.0248938487562832, 0.0038475282798621, 0.0675532379496322, -0.0544310842153543, -0.040202954192995]| 12.1444282531738281|      0.00390625|[10572, 704, 11, 187]                                                      |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      89|[1.410889006562081, 0.1494897335136564, 0.3002086661938525, 1.9930347212699797, -0.0741684229006161, 0.0431823458760818, -0.009053170546843, -0.0294825602682396, -0.0303286075629225, 0.1605823702733062, 0.1127441143487109, 0.0208009677699896, -0.0731656134588941, 0.0507918077082354, 0.0459338397347922, -0.0561727161128813, 0.0442529012156654, -0.0250972976471402, 0.0041359131414692, 0.0677109009475143, -0.0544524806753643, -0.0402669608789197]| 12.1444206237792969|      0.00781250|[10692, 712, 11, 189]                                                      |  | trying linear partial model with 61 points | iterate success | actual_k=4
      90|[1.410889006562081, 0.1494897335136564, 0.3002086661938525, 1.9930347212699797, -0.0741684229006161, 0.0431823458760818, -0.009053170546843, -0.0294825602682396, -0.0303286075629225, 0.1605823702733062, 0.1127441143487109, 0.0208009677699896, -0.0731656134588941, 0.0507918077082354, 0.0459338397347922, -0.0561727161128813, 0.0442529012156654, -0.0250972976471402, 0.0041359131414692, 0.0677109009475143, -0.0544524806753643, -0.0402669608789197]| 12.1444206237792969|      0.00390625|[10812, 720, 11, 191]                                                      |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      91|[1.4077386699594618, 0.1483175465725676, 0.3008564763833647, 1.9948121270344341, -0.0740407534660802, 0.0430196601450878, -0.0089823429985057, -0.0292106656396915, -0.0303107684520983, 0.1605227580064628, 0.1125863812709241, 0.0206539202756901, -0.0730953467213747, 0.050838868114199, 0.0461063025329019, -0.0561287363738511, 0.0442392813332136, -0.0248801995619219, 0.0039500399833503, 0.0674146076561798, -0.0544759925919353, -0.0402530051985263]| 12.1444120407104492|      0.00781250|[10932, 728, 11, 193]                                                      |  | trying linear partial model with 61 points | iterate success | actual_k=4
