k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
      41|[107.46788005458569, 0.0947788731087771, 0.9107952092869372, 102.39958724609176, 0.1844187868149424, 0.8192919938194995, 97.44099898490764, 0.2857409732200494, 0.7166497246088057, 96.29893438624038, 0.3062675723526493, 0.6956085393226246, 93.99047437261744, 0.3568858354622033, 0.6446813684965496, 89.71982829500634, 0.4680117600129334, 0.5323522010446038, 83.71061559855107, 0.6578219646608923, 0.3414139234511347, 78.3094728545146, 0.8759204348061659, 0.1229105881190795, 886.3689237712322, 910.0095441336646, 922.5200378295127, 926.4601172694743, 935.5594825631309, 952.8298713909729, 975.7309078398248]|  0.1192559500951814|      0.00048828|[1353, 0, 41, 123]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      42|[107.46788005458569, 0.0947788731087771, 0.9107952092869372, 102.39958724609176, 0.1844187868149424, 0.8192919938194995, 97.44099898490764, 0.2857409732200494, 0.7166497246088057, 96.29893438624038, 0.3062675723526493, 0.6956085393226246, 93.99047437261744, 0.3568858354622033, 0.6446813684965496, 89.71982829500634, 0.4680117600129334, 0.5323522010446038, 83.71061559855107, 0.6578219646608923, 0.3414139234511347, 78.3094728545146, 0.8759204348061659, 0.1229105881190795, 886.3689237712322, 910.0095441336646, 922.5200378295127, 926.4601172694743, 935.5594825631309, 952.8298713909729, 975.7309078398248]|  0.1192559500951814|      0.00024414|[1386, 0, 42, 126]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      43|[107.46788889744317, 0.0946989415161654, 0.9108287900825266, 102.39956360204376, 0.184578191308942, 0.8193344060582445, 97.44103234369534, 0.2857874904148002, 0.7166563429998254, 96.29895575041122, 0.306301352982466, 0.6955877779487828, 93.9904681675051, 0.3569344912086452, 0.6447373450405132, 89.71978386745506, 0.4680732845879564, 0.5323533285065678, 83.71058947496775, 0.657865850367621, 0.3414277233862838, 78.30945493645525, 0.8759389674598926, 0.1229039815503173, 886.3689285692855, 910.0095662489992, 922.5200775114981, 926.4600855076137, 935.5595106731192, 952.8298649342045, 975.730895231165]|  0.1166398364587251|      0.00048828|[1419, 0, 43, 129]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      44|[107.46788889744317, 0.0946989415161654, 0.9108287900825266, 102.39956360204376, 0.184578191308942, 0.8193344060582445, 97.44103234369534, 0.2857874904148002, 0.7166563429998254, 96.29895575041122, 0.306301352982466, 0.6955877779487828, 93.9904681675051, 0.3569344912086452, 0.6447373450405132, 89.71978386745506, 0.4680732845879564, 0.5323533285065678, 83.71058947496775, 0.657865850367621, 0.3414277233862838, 78.30945493645525, 0.8759389674598926, 0.1229039815503173, 886.3689285692855, 910.0095662489992, 922.5200775114981, 926.4600855076137, 935.5595106731192, 952.8298649342045, 975.730895231165]|  0.1166398364587251|      0.00024414|[1452, 0, 44, 132]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      45|[107.46789596197743, 0.094828167477832, 0.9109193530983315, 102.39952801942236, 0.1845494223788052, 0.8193430522456862, 97.44103976534754, 0.2858201245949257, 0.716695166471979, 96.29895273437266, 0.3063036372604222, 0.6956141660047546, 93.99051682531125, 0.3569223876998944, 0.6447554830644887, 89.71977762733623, 0.4681196908156663, 0.5323938525714834, 83.71061553460872, 0.6579144157084033, 0.3414373698632606, 78.30944282699416, 0.8759084307045185, 0.1230015885459889, 886.3689456634246, 910.0095818828994, 922.5200406927196, 926.4601117860566, 935.5594518693919, 952.829822924352, 975.7308647852193]|  0.1133907623862692|      0.00048828|[1485, 0, 45, 135]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      46|[107.46795711640962, 0.0946628089663946, 0.910940867862594, 102.39950788320758, 0.1846838503342182, 0.8193143066102498, 97.44094411944019, 0.2859437250810805, 0.7167654952470087, 96.2989850788445, 0.3065404552615921, 0.6957139741552597, 93.9905886493894, 0.3569981317903848, 0.6447098455953155, 89.71981085869237, 0.4681673387840807, 0.5323986200311311, 83.71061050521331, 0.6580061119438765, 0.3415202536545188, 78.30957492057671, 0.8758308471139332, 0.1230329811450886, 886.3689694926932, 910.0097139376004, 922.5200281036736, 926.4600534038411, 935.559523294722, 952.8298269135028, 975.7307737666345]|  0.1097171699678512|      0.00097656|[1518, 0, 46, 138]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      47|[107.46795711640962, 0.0946628089663946, 0.910940867862594, 102.39950788320758, 0.1846838503342182, 0.8193143066102498, 97.44094411944019, 0.2859437250810805, 0.7167654952470087, 96.2989850788445, 0.3065404552615921, 0.6957139741552597, 93.9905886493894, 0.3569981317903848, 0.6447098455953155, 89.71981085869237, 0.4681673387840807, 0.5323986200311311, 83.71061050521331, 0.6580061119438765, 0.3415202536545188, 78.30957492057671, 0.8758308471139332, 0.1230329811450886, 886.3689694926932, 910.0097139376004, 922.5200281036736, 926.4600534038411, 935.559523294722, 952.8298269135028, 975.7307737666345]|  0.1097171699678512|      0.00048828|[1551, 0, 47, 141]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      48|[107.46795711640962, 0.0946628089663946, 0.910940867862594, 102.39950788320758, 0.1846838503342182, 0.8193143066102498, 97.44094411944019, 0.2859437250810805, 0.7167654952470087, 96.2989850788445, 0.3065404552615921, 0.6957139741552597, 93.9905886493894, 0.3569981317903848, 0.6447098455953155, 89.71981085869237, 0.4681673387840807, 0.5323986200311311, 83.71061050521331, 0.6580061119438765, 0.3415202536545188, 78.30957492057671, 0.8758308471139332, 0.1230329811450886, 886.3689694926932, 910.0097139376004, 922.5200281036736, 926.4600534038411, 935.559523294722, 952.8298269135028, 975.7307737666345]|  0.1097171699678512|      0.00024414|[1584, 0, 48, 144]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      49|[107.4679526659159, 0.0947825949843923, 0.9109630269256701, 102.39949181030276, 0.1846579994121938, 0.8193065991610121, 97.44090494644055, 0.2859565874672331, 0.7168478826530772, 96.2990472545207, 0.3065544239358434, 0.6957093337035478, 93.99065022411656, 0.3570897389112118, 0.6447563906685708, 89.71983359118899, 0.4681799359952326, 0.5323785663193986, 83.7105799650038, 0.6580596731871171, 0.3415297564869319, 78.30959824953234, 0.8757814429950062, 0.1230133726358699, 886.3689797517495, 910.0097242438825, 922.5200522197757, 926.4601072837454, 935.5595439600555, 952.8298048803686, 975.7308361500992]|  0.1045935399272740|      0.00048828|[1617, 0, 49, 147]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      50|[107.46798616921717, 0.0947761638630979, 0.9111773535115093, 102.39953762628001, 0.1848284885432915, 0.8193358604205053, 97.44086604321303, 0.285965586388853, 0.7168477772735722, 96.29902727778254, 0.3065835890488436, 0.6957128776365299, 93.9906288536689, 0.3572420449790872, 0.6448166563980922, 89.7197831521132, 0.4684633134541836, 0.5324766095147281, 83.71051491682361, 0.6580016195171701, 0.3415228951438771, 78.30956488976287, 0.8757048737738364, 0.1230833741683866, 886.3689168627352, 910.0096696655152, 922.520054691388, 926.4601472408757, 935.55955181859, 952.8297406073798, 975.7309027937413]|  0.1007086203244644|      0.00097656|[1650, 0, 50, 150]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      51|[107.46798616921717, 0.0947761638630979, 0.9111773535115093, 102.39953762628001, 0.1848284885432915, 0.8193358604205053, 97.44086604321303, 0.285965586388853, 0.7168477772735722, 96.29902727778254, 0.3065835890488436, 0.6957128776365299, 93.9906288536689, 0.3572420449790872, 0.6448166563980922, 89.7197831521132, 0.4684633134541836, 0.5324766095147281, 83.71051491682361, 0.6580016195171701, 0.3415228951438771, 78.30956488976287, 0.8757048737738364, 0.1230833741683866, 886.3689168627352, 910.0096696655152, 922.520054691388, 926.4601472408757, 935.55955181859, 952.8297406073798, 975.7309027937413]|  0.1007086203244644|      0.00048828|[1683, 0, 51, 153]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      52|[107.46798616921717, 0.0947761638630979, 0.9111773535115093, 102.39953762628001, 0.1848284885432915, 0.8193358604205053, 97.44086604321303, 0.285965586388853, 0.7168477772735722, 96.29902727778254, 0.3065835890488436, 0.6957128776365299, 93.9906288536689, 0.3572420449790872, 0.6448166563980922, 89.7197831521132, 0.4684633134541836, 0.5324766095147281, 83.71051491682361, 0.6580016195171701, 0.3415228951438771, 78.30956488976287, 0.8757048737738364, 0.1230833741683866, 886.3689168627352, 910.0096696655152, 922.520054691388, 926.4601472408757, 935.55955181859, 952.8297406073798, 975.7309027937413]|  0.1007086203244644|      0.00024414|[1716, 0, 52, 156]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      53|[107.46798661234531, 0.0948467369764422, 0.9111652772752621, 102.39951498686327, 0.1847529747720325, 0.8193593484421337, 97.44085767624507, 0.2861070132082435, 0.7168838580230249, 96.29903999393731, 0.3066172130749124, 0.695707302936995, 93.99054872153708, 0.3572512583098315, 0.6447961417472626, 89.71980667585453, 0.4684573845965109, 0.5325107957635293, 83.71056059281398, 0.6580509626377047, 0.3415050787387774, 78.30961739291176, 0.8757094282992091, 0.1231218150093442, 886.3689687383963, 910.0096507791844, 922.5200633290151, 926.4601036818966, 935.5595700061982, 952.8297702026557, 975.7309345856349]|  0.0982161349465330|      0.00048828|[1749, 0, 53, 159]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      54|[107.46798661234531, 0.0948467369764422, 0.9111652772752621, 102.39951498686327, 0.1847529747720325, 0.8193593484421337, 97.44085767624507, 0.2861070132082435, 0.7168838580230249, 96.29903999393731, 0.3066172130749124, 0.695707302936995, 93.99054872153708, 0.3572512583098315, 0.6447961417472626, 89.71980667585453, 0.4684573845965109, 0.5325107957635293, 83.71056059281398, 0.6580509626377047, 0.3415050787387774, 78.30961739291176, 0.8757094282992091, 0.1231218150093442, 886.3689687383963, 910.0096507791844, 922.5200633290151, 926.4601036818966, 935.5595700061982, 952.8297702026557, 975.7309345856349]|  0.0982161349465330|      0.00024414|[1782, 0, 54, 162]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      55|[107.46801457699769, 0.0947380639342802, 0.9111412420529459, 102.39949635749895, 0.1848465019325803, 0.8194405449080087, 97.44087545655916, 0.2860905904392945, 0.7168892801362376, 96.29905884967239, 0.3066631436268618, 0.6957281309277855, 93.99051874282686, 0.357285052207182, 0.6447815367562815, 89.71980738472786, 0.468413586566771, 0.5325090466508875, 83.71058542368596, 0.6581435841670666, 0.3415672767741746, 78.30967429967288, 0.8756932177172171, 0.1231618905503911, 886.3689568552101, 910.0096528303618, 922.5200748805082, 926.4601188457133, 935.5595159311185, 952.8297590996855, 975.730898110333]|  0.0962376112749522|      0.00048828|[1815, 0, 55, 165]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      56|[107.46801457699769, 0.0947380639342802, 0.9111412420529459, 102.39949635749895, 0.1848465019325803, 0.8194405449080087, 97.44087545655916, 0.2860905904392945, 0.7168892801362376, 96.29905884967239, 0.3066631436268618, 0.6957281309277855, 93.99051874282686, 0.357285052207182, 0.6447815367562815, 89.71980738472786, 0.468413586566771, 0.5325090466508875, 83.71058542368596, 0.6581435841670666, 0.3415672767741746, 78.30967429967288, 0.8756932177172171, 0.1231618905503911, 886.3689568552101, 910.0096528303618, 922.5200748805082, 926.4601188457133, 935.5595159311185, 952.8297590996855, 975.730898110333]|  0.0962376112749522|      0.00024414|[1848, 0, 56, 168]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      57|[107.46799379683323, 0.0947575030775136, 0.9112143339069799, 102.39951267010422, 0.1847402952461779, 0.8193688921910477, 97.44087709398309, 0.286200218423003, 0.7169090040390995, 96.29904312089256, 0.3067096663062729, 0.69572532108866, 93.99049721255258, 0.3573369101263155, 0.6447396824548044, 89.71983755810419, 0.4684250557699144, 0.5325349945580043, 83.71056941664487, 0.6582319835098986, 0.3416072243920042, 78.3096221457525, 0.8756632346419377, 0.1231766187147474, 886.3689551739703, 910.009675962416, 922.5200883684262, 926.4601066388918, 935.5594930280761, 952.8297516153114, 975.7308788458444]|  0.0934723831418280|      0.00048828|[1881, 0, 57, 171]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      58|[107.46799379683323, 0.0947575030775136, 0.9112143339069799, 102.39951267010422, 0.1847402952461779, 0.8193688921910477, 97.44087709398309, 0.286200218423003, 0.7169090040390995, 96.29904312089256, 0.3067096663062729, 0.69572532108866, 93.99049721255258, 0.3573369101263155, 0.6447396824548044, 89.71983755810419, 0.4684250557699144, 0.5325349945580043, 83.71056941664487, 0.6582319835098986, 0.3416072243920042, 78.3096221457525, 0.8756632346419377, 0.1231766187147474, 886.3689551739703, 910.009675962416, 922.5200883684262, 926.4601066388918, 935.5594930280761, 952.8297516153114, 975.7308788458444]|  0.0934723831418280|      0.00024414|[1914, 0, 58, 174]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      59|[107.46802269729979, 0.0947050314921726, 0.9112395575358141, 102.39950120736037, 0.1849009993759478, 0.8194352227906639, 97.44083419031831, 0.2861546772527124, 0.7168819980477705, 96.29903123351093, 0.3067676006763825, 0.6957605309264736, 93.99051684011877, 0.3573624179516142, 0.644760604850143, 89.7198642404444, 0.4684693013620743, 0.5325413366100891, 83.71057219468237, 0.6583090799670911, 0.3416034255434122, 78.30960806487214, 0.8756297508292378, 0.1231408500158215, 886.3689475837369, 910.0097097014249, 922.520082284604, 926.4601040212675, 935.5594820380801, 952.8297629173248, 975.7309163268859]|  0.0924289222506662|      0.00048828|[1947, 0, 59, 177]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      60|[107.46802269729979, 0.0947050314921726, 0.9112395575358141, 102.39950120736037, 0.1849009993759478, 0.8194352227906639, 97.44083419031831, 0.2861546772527124, 0.7168819980477705, 96.29903123351093, 0.3067676006763825, 0.6957605309264736, 93.99051684011877, 0.3573624179516142, 0.644760604850143, 89.7198642404444, 0.4684693013620743, 0.5325413366100891, 83.71057219468237, 0.6583090799670911, 0.3416034255434122, 78.30960806487214, 0.8756297508292378, 0.1231408500158215, 886.3689475837369, 910.0097097014249, 922.520082284604, 926.4601040212675, 935.5594820380801, 952.8297629173248, 975.7309163268859]|  0.0924289222506662|      0.00024414|[1980, 0, 60, 180]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      61|[107.46801297961929, 0.0948002045449181, 0.9113130273115381, 102.39954601265612, 0.1848688375834473, 0.8193841605419802, 97.44085391278367, 0.2862391818650627, 0.7168714793471384, 96.29906581616223, 0.3066887961278479, 0.6957991918327364, 93.99054112478578, 0.357426786656179, 0.6447497704469083, 89.71985283488068, 0.4685299136277755, 0.5326001730114891, 83.71056421714444, 0.658369706023897, 0.3416476644435733, 78.30959771524431, 0.8756251729484572, 0.1231403442527615, 886.3689648607069, 910.0097061407633, 922.5200338022294, 926.4600860225684, 935.5594784044054, 952.8297983762544, 975.7308905019701]|  0.0879689739422554|      0.00048828|[2013, 0, 61, 183]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      62|[107.46801297961929, 0.0948002045449181, 0.9113130273115381, 102.39954601265612, 0.1848688375834473, 0.8193841605419802, 97.44085391278367, 0.2862391818650627, 0.7168714793471384, 96.29906581616223, 0.3066887961278479, 0.6957991918327364, 93.99054112478578, 0.357426786656179, 0.6447497704469083, 89.71985283488068, 0.4685299136277755, 0.5326001730114891, 83.71056421714444, 0.658369706023897, 0.3416476644435733, 78.30959771524431, 0.8756251729484572, 0.1231403442527615, 886.3689648607069, 910.0097061407633, 922.5200338022294, 926.4600860225684, 935.5594784044054, 952.8297983762544, 975.7308905019701]|  0.0879689739422554|      0.00024414|[2046, 0, 62, 186]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      63|[107.46804074409127, 0.0947773128194574, 0.9112976756554342, 102.39958089169437, 0.1849324553613609, 0.8194292624675371, 97.44084076914295, 0.2862624771686492, 0.7168654423483083, 96.29904670552808, 0.3068149346424494, 0.6958310014974116, 93.99053517430956, 0.3574761116740945, 0.6447251631966715, 89.7199210075391, 0.4686448082830432, 0.5326580256118372, 83.71057422077618, 0.6584110309877483, 0.3416602770308197, 78.30965108116997, 0.8756224768529363, 0.1231739315519268, 886.3689790654943, 910.009692860229, 922.5200300035947, 926.4600915474962, 935.559502882926, 952.8298051195876, 975.7309285700843]|  0.0850173660220407|      0.00048828|[2079, 0, 63, 189]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      64|[107.46804074409127, 0.0947773128194574, 0.9112976756554342, 102.39958089169437, 0.1849324553613609, 0.8194292624675371, 97.44084076914295, 0.2862624771686492, 0.7168654423483083, 96.29904670552808, 0.3068149346424494, 0.6958310014974116, 93.99053517430956, 0.3574761116740945, 0.6447251631966715, 89.7199210075391, 0.4686448082830432, 0.5326580256118372, 83.71057422077618, 0.6584110309877483, 0.3416602770308197, 78.30965108116997, 0.8756224768529363, 0.1231739315519268, 886.3689790654943, 910.009692860229, 922.5200300035947, 926.4600915474962, 935.559502882926, 952.8298051195876, 975.7309285700843]|  0.0850173660220407|      0.00024414|[2112, 0, 64, 192]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      65|[107.46804074409127, 0.0947773128194574, 0.9112976756554342, 102.39958089169437, 0.1849324553613609, 0.8194292624675371, 97.44084076914295, 0.2862624771686492, 0.7168654423483083, 96.29904670552808, 0.3068149346424494, 0.6958310014974116, 93.99053517430956, 0.3574761116740945, 0.6447251631966715, 89.7199210075391, 0.4686448082830432, 0.5326580256118372, 83.71057422077618, 0.6584110309877483, 0.3416602770308197, 78.30965108116997, 0.8756224768529363, 0.1231739315519268, 886.3689790654943, 910.009692860229, 922.5200300035947, 926.4600915474962, 935.559502882926, 952.8298051195876, 975.7309285700843]|  0.0850173660220407|      0.00012207|[2145, 0, 65, 195]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      66|[107.46806765495418, 0.0948121819601152, 0.9113129166720287, 102.39957681653348, 0.1849326258454369, 0.8194344349231636, 97.44083194425563, 0.2863143093802786, 0.7169000174824657, 96.29903647880393, 0.3068220010839175, 0.6958153997392911, 93.99053676688578, 0.3575256573251201, 0.6447401464274859, 89.71994523389466, 0.4686481672267765, 0.5326586796880795, 83.7105792178709, 0.6584673907530029, 0.3416830229101254, 78.30965624517285, 0.8756045713906951, 0.1231704765624772, 886.3689841368639, 910.0096744299242, 922.5200511978472, 926.4600874676515, 935.5595052836231, 952.8298018376091, 975.7309395890402]|  0.0827921976756993|      0.00024414|[2178, 0, 66, 198]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      67|[107.46808982217708, 0.0948123651344449, 0.911297389395926, 102.39953851602279, 0.1849667800066102, 0.819475859189, 97.44091951280677, 0.2863423564315837, 0.716915812083641, 96.29907013686145, 0.3069101132929913, 0.6958774451243094, 93.99054240423528, 0.3575585928600515, 0.6447691461323984, 89.71998236211951, 0.4686593404320669, 0.5327049083083005, 83.71057309382682, 0.6585713577992931, 0.3416721333017765, 78.30957373276743, 0.8756075572371307, 0.1231854612548348, 886.3690264337323, 910.0097037884806, 922.5200580854539, 926.4601688776731, 935.5594952601836, 952.8297969189542, 975.7309355225741]|  0.0806759213446887|      0.00048828|[2211, 0, 67, 201]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      68|[107.46808982217708, 0.0948123651344449, 0.911297389395926, 102.39953851602279, 0.1849667800066102, 0.819475859189, 97.44091951280677, 0.2863423564315837, 0.716915812083641, 96.29907013686145, 0.3069101132929913, 0.6958774451243094, 93.99054240423528, 0.3575585928600515, 0.6447691461323984, 89.71998236211951, 0.4686593404320669, 0.5327049083083005, 83.71057309382682, 0.6585713577992931, 0.3416721333017765, 78.30957373276743, 0.8756075572371307, 0.1231854612548348, 886.3690264337323, 910.0097037884806, 922.5200580854539, 926.4601688776731, 935.5594952601836, 952.8297969189542, 975.7309355225741]|  0.0806759213446887|      0.00024414|[2244, 0, 68, 204]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      69|[107.46807955121217, 0.094796794374336, 0.9113515937531028, 102.39956928230994, 0.1849046962283291, 0.8194594788904936, 97.44090718037286, 0.286401998517651, 0.7170200014986615, 96.29906926478836, 0.3069018061089925, 0.6958348054741289, 93.99047086684386, 0.357614166345714, 0.6448321819452543, 89.71996341193739, 0.4687182542062563, 0.5327448990558792, 83.71057088504988, 0.6586072579187099, 0.3417141839179601, 78.30953892846439, 0.8756335731552247, 0.1231172001313203, 886.3690983352974, 910.0097080911604, 922.5200827533228, 926.4601886798037, 935.5595294191962, 952.8297984561331, 975.7309206867387]|  0.0798189670185795|      0.00048828|[2277, 0, 69, 207]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      70|[107.46807955121217, 0.094796794374336, 0.9113515937531028, 102.39956928230994, 0.1849046962283291, 0.8194594788904936, 97.44090718037286, 0.286401998517651, 0.7170200014986615, 96.29906926478836, 0.3069018061089925, 0.6958348054741289, 93.99047086684386, 0.357614166345714, 0.6448321819452543, 89.71996341193739, 0.4687182542062563, 0.5327448990558792, 83.71057088504988, 0.6586072579187099, 0.3417141839179601, 78.30953892846439, 0.8756335731552247, 0.1231172001313203, 886.3690983352974, 910.0097080911604, 922.5200827533228, 926.4601886798037, 935.5595294191962, 952.8297984561331, 975.7309206867387]|  0.0798189670185795|      0.00024414|[2310, 0, 70, 210]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      71|[107.46807955121217, 0.094796794374336, 0.9113515937531028, 102.39956928230994, 0.1849046962283291, 0.8194594788904936, 97.44090718037286, 0.286401998517651, 0.7170200014986615, 96.29906926478836, 0.3069018061089925, 0.6958348054741289, 93.99047086684386, 0.357614166345714, 0.6448321819452543, 89.71996341193739, 0.4687182542062563, 0.5327448990558792, 83.71057088504988, 0.6586072579187099, 0.3417141839179601, 78.30953892846439, 0.8756335731552247, 0.1231172001313203, 886.3690983352974, 910.0097080911604, 922.5200827533228, 926.4601886798037, 935.5595294191962, 952.8297984561331, 975.7309206867387]|  0.0798189670185795|      0.00012207|[2343, 0, 71, 213]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      72|[107.46806966916475, 0.0947912830297561, 0.911368082604128, 102.39954354872899, 0.1849569153670398, 0.8194850899250365, 97.44091587417671, 0.2863689222346824, 0.7169900444629687, 96.29906859979529, 0.3069448241192494, 0.6958617898295643, 93.99044024513336, 0.3576371159844459, 0.6448064391221321, 89.7199652885564, 0.4687351437819505, 0.5327719304017103, 83.71058385535942, 0.6586268682064063, 0.34173126423386, 78.30954015000619, 0.875645158315505, 0.1231225823111055, 886.369071893595, 910.0097136820035, 922.5200644435821, 926.4602098378219, 935.5595239217994, 952.8297935135934, 975.7309113943362]|  0.0775791564205730|      0.00024414|[2376, 0, 72, 216]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      73|[107.46808333981666, 0.0948340051360499, 0.9114068857723585, 102.39956454589411, 0.1850346637075551, 0.8195187125097428, 97.44090998308566, 0.2864422638729422, 0.7170129349134795, 96.29907845502946, 0.3069774225191823, 0.6958585134609383, 93.99047164869427, 0.3577010695835292, 0.6448266287808577, 89.71997946676488, 0.4688441628156854, 0.5327752446907381, 83.71062974462251, 0.6587330529581105, 0.341745801613385, 78.30953397157278, 0.8755856378941703, 0.123069194249866, 886.3690956165342, 910.0097562586824, 922.5200718933997, 926.4601748121846, 935.5595142658873, 952.8297909580665, 975.7309107601147]|  0.0741022909742719|      0.00048828|[2409, 0, 73, 219]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      74|[107.46808333981666, 0.0948340051360499, 0.9114068857723585, 102.39956454589411, 0.1850346637075551, 0.8195187125097428, 97.44090998308566, 0.2864422638729422, 0.7170129349134795, 96.29907845502946, 0.3069774225191823, 0.6958585134609383, 93.99047164869427, 0.3577010695835292, 0.6448266287808577, 89.71997946676488, 0.4688441628156854, 0.5327752446907381, 83.71062974462251, 0.6587330529581105, 0.341745801613385, 78.30953397157278, 0.8755856378941703, 0.123069194249866, 886.3690956165342, 910.0097562586824, 922.5200718933997, 926.4601748121846, 935.5595142658873, 952.8297909580665, 975.7309107601147]|  0.0741022909742719|      0.00024414|[2442, 0, 74, 222]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      75|[107.46805923438532, 0.0948366824658872, 0.9114482728751478, 102.39954068472586, 0.1850685527330465, 0.8195058336573818, 97.44090794256104, 0.2864204848675611, 0.7169917256861756, 96.29906597828963, 0.3070365139870209, 0.6959003714044064, 93.99050359609639, 0.3578376532309828, 0.6448508058758028, 89.72002920502365, 0.4689255370752435, 0.5328038681714087, 83.71072659638929, 0.6587758868160238, 0.3417470993778592, 78.30951984621503, 0.8755924717870471, 0.1230233979477805, 886.3690463901983, 910.0097409984802, 922.5200416632098, 926.4601549453569, 935.5595033231292, 952.8298170316898, 975.7309350965585]|  0.0716638497668771|      0.00048828|[2475, 0, 75, 225]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      76|[107.46802119940546, 0.0947868175975539, 0.9114975235028274, 102.39955134741217, 0.1851554283040276, 0.8194284207260872, 97.44088352715268, 0.2866399286513754, 0.7169609265323647, 96.29903219694657, 0.3072322441747823, 0.6959254316761346, 93.99060321489954, 0.3579507366808661, 0.6448176262201591, 89.72017461608398, 0.4690201444818348, 0.5328163840795479, 83.71073548408208, 0.6589873050604544, 0.3417204009635952, 78.30944634229861, 0.8755547958919628, 0.1230562685786109, 886.3690073247197, 910.009751576333, 922.5199321047687, 926.4601329100435, 935.5595162924111, 952.8298790990056, 975.7308801189804]|  0.0657941235525701|      0.00097656|[2508, 0, 76, 228]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      77|[107.46802119940546, 0.0947868175975539, 0.9114975235028274, 102.39955134741217, 0.1851554283040276, 0.8194284207260872, 97.44088352715268, 0.2866399286513754, 0.7169609265323647, 96.29903219694657, 0.3072322441747823, 0.6959254316761346, 93.99060321489954, 0.3579507366808661, 0.6448176262201591, 89.72017461608398, 0.4690201444818348, 0.5328163840795479, 83.71073548408208, 0.6589873050604544, 0.3417204009635952, 78.30944634229861, 0.8755547958919628, 0.1230562685786109, 886.3690073247197, 910.009751576333, 922.5199321047687, 926.4601329100435, 935.5595162924111, 952.8298790990056, 975.7308801189804]|  0.0657941235525701|      0.00048828|[2541, 0, 77, 231]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
