k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3663286144721168, 0.0744851007213991, 0.0031290635563736, 0.3464682653233525, 0.2829510357844781, 0.2245474039140237, 0.132091794458493, -0.1576045807075024, -0.3605163297957605, 0.0347419001828735, 0.1029943469294904, -0.082730480688528, 0.0764136157871192, -0.285782367153213, 0.1400555222664523, 0.0771493443541392, -0.0631560684569701, 0.1506966265862431, -0.1405210146702356, 0.3477833625548136, -0.1769569525212694, 0.3271303751584042]| 13.9622259140014648|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
      46|[2.0059742242126917, -0.2373070041217145, -0.4343381960437604, 1.6801171189427222, 0.5883711384901541, 0.2992423587543032, 0.763121976121895, -0.1757063169827028, -0.5833686554389659, -0.0263154048298107, 0.0276888174945052, 0.0206752902153229, 0.7844877369359452, -0.2735431951388466, 0.1178590737356799, -0.1114233201425239, -0.3330412946276168, 0.4549032820874183, -0.2393977009418743, 1.128094224541745, -0.8006099437837331, 0.2975728378298406]| 12.1456909179687500|      0.00390625|[1113, 368, 8, 100]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      47|[2.0059742242126917, -0.2373070041217145, -0.4343381960437604, 1.6801171189427222, 0.5883711384901541, 0.2992423587543032, 0.763121976121895, -0.1757063169827028, -0.5833686554389659, -0.0263154048298107, 0.0276888174945052, 0.0206752902153229, 0.7844877369359452, -0.2735431951388466, 0.1178590737356799, -0.1114233201425239, -0.3330412946276168, 0.4549032820874183, -0.2393977009418743, 1.128094224541745, -0.8006099437837331, 0.2975728378298406]| 12.1456909179687500|      0.00195312|[1137, 376, 8, 102]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      48|[2.0049235664694, -0.2375961098365222, -0.4337926135144901, 1.6811075992516618, 0.5884413467108482, 0.2993341743568094, 0.7630551997245103, -0.1754006135793358, -0.583697866477118, -0.0263416636172979, 0.0280543401220644, 0.0209712620538407, 0.7845042873977948, -0.2730327311011217, 0.1175367351564027, -0.1118250893897918, -0.3327330184948085, 0.4549147780200453, -0.2389481910833991, 1.1283059161874938, -0.8005757484392788, 0.2977667376821032]| 12.1456880569458008|      0.00390625|[1161, 384, 8, 104]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      49|[2.0049235664694, -0.2375961098365222, -0.4337926135144901, 1.6811075992516618, 0.5884413467108482, 0.2993341743568094, 0.7630551997245103, -0.1754006135793358, -0.583697866477118, -0.0263416636172979, 0.0280543401220644, 0.0209712620538407, 0.7845042873977948, -0.2730327311011217, 0.1175367351564027, -0.1118250893897918, -0.3327330184948085, 0.4549147780200453, -0.2389481910833991, 1.1283059161874938, -0.8005757484392788, 0.2977667376821032]| 12.1456880569458008|      0.00195312|[1185, 392, 8, 106]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      50|[2.0043225590726608, -0.2384088518262244, -0.433375442588194, 1.6812756949582475, 0.5884452093147776, 0.2997459617176849, 0.7632646951128117, -0.1747152718288583, -0.5839241014144707, -0.0266333492554823, 0.0282620306120249, 0.0209214124070915, 0.7845102381395638, -0.2730392602625195, 0.1173371532555633, -0.1121213570386956, -0.3334173689496252, 0.4545081260638116, -0.2397905342869692, 1.128791414723239, -0.8004604325960637, 0.2976914640674764]| 12.1456861495971680|      0.00390625|[1209, 400, 8, 108]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      51|[2.0043225590726608, -0.2384088518262244, -0.433375442588194, 1.6812756949582475, 0.5884452093147776, 0.2997459617176849, 0.7632646951128117, -0.1747152718288583, -0.5839241014144707, -0.0266333492554823, 0.0282620306120249, 0.0209214124070915, 0.7845102381395638, -0.2730392602625195, 0.1173371532555633, -0.1121213570386956, -0.3334173689496252, 0.4545081260638116, -0.2397905342869692, 1.128791414723239, -0.8004604325960637, 0.2976914640674764]| 12.1456861495971680|      0.00195312|[1233, 408, 8, 110]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      52|[2.0030401028823968, -0.238284762284878, -0.432989227405392, 1.6818521618689082, 0.5886598182521214, 0.2994583733649022, 0.7632687447215103, -0.1746407176090409, -0.5838629057438366, -0.0267569268958418, 0.0282342017180043, 0.0206851001228271, 0.7846920315428806, -0.2735586835129642, 0.1177042021488645, -0.1119034400969232, -0.3338380355728335, 0.4547760748726241, -0.2400968243161, 1.1286292489152432, -0.8006684836955309, 0.2984437540577516]| 12.1456832885742188|      0.00390625|[1257, 416, 8, 112]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      53|[2.0030401028823968, -0.238284762284878, -0.432989227405392, 1.6818521618689082, 0.5886598182521214, 0.2994583733649022, 0.7632687447215103, -0.1746407176090409, -0.5838629057438366, -0.0267569268958418, 0.0282342017180043, 0.0206851001228271, 0.7846920315428806, -0.2735586835129642, 0.1177042021488645, -0.1119034400969232, -0.3338380355728335, 0.4547760748726241, -0.2400968243161, 1.1286292489152432, -0.8006684836955309, 0.2984437540577516]| 12.1456832885742188|      0.00195312|[1281, 424, 8, 114]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      54|[2.002643402059253, -0.2386900630318002, -0.4326481477858843, 1.6831026768564252, 0.5882671799921653, 0.299153329450033, 0.762836162727692, -0.1749715627275491, -0.5841395057038465, -0.0263772781695611, 0.0284903137554322, 0.020906142433026, 0.7847221274971777, -0.2734522457354548, 0.1178675054673573, -0.1125312701743518, -0.333720287918899, 0.4546934525546137, -0.239782725483304, 1.1289634171303808, -0.8006096515408355, 0.2989599768273429]| 12.1456813812255859|      0.00390625|[1305, 432, 8, 116]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      55|[2.002643402059253, -0.2386900630318002, -0.4326481477858843, 1.6831026768564252, 0.5882671799921653, 0.299153329450033, 0.762836162727692, -0.1749715627275491, -0.5841395057038465, -0.0263772781695611, 0.0284903137554322, 0.020906142433026, 0.7847221274971777, -0.2734522457354548, 0.1178675054673573, -0.1125312701743518, -0.333720287918899, 0.4546934525546137, -0.239782725483304, 1.1289634171303808, -0.8006096515408355, 0.2989599768273429]| 12.1456813812255859|      0.00195312|[1329, 440, 8, 118]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      56|[2.001726654263523, -0.2388885357619964, -0.4321261597711047, 1.6836967376018557, 0.588494622694677, 0.299165962505183, 0.7630674306996577, -0.1748745518132978, -0.5839274672945377, -0.0260012794186567, 0.0279702275218459, 0.0217683372877258, 0.7852025456814504, -0.2734927560025365, 0.1175612389868107, -0.1125752008866228, -0.3338390633195106, 0.4545490485868231, -0.2397067891480262, 1.129278451077776, -0.8007422153201288, 0.2996732727952803]| 12.1456790960711700|      0.00390625|[1353, 448, 9, 121]                                                        |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      57|[2.001726654263523, -0.2388885357619964, -0.4321261597711047, 1.6836967376018557, 0.588494622694677, 0.299165962505183, 0.7630674306996577, -0.1748745518132978, -0.5839274672945377, -0.0260012794186567, 0.0279702275218459, 0.0217683372877258, 0.7852025456814504, -0.2734927560025365, 0.1175612389868107, -0.1125752008866228, -0.3338390633195106, 0.4545490485868231, -0.2397067891480262, 1.129278451077776, -0.8007422153201288, 0.2996732727952803]| 12.1456790960711700|      0.00195312|[1378, 456, 9, 123]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      58|[2.0009530003188383, -0.2388397430134358, -0.432019482255102, 1.684776469946643, 0.588686650334985, 0.2993125302409546, 0.7632136037144552, -0.1749412651656329, -0.5837386331711282, -0.0261968521378541, 0.0282026159251411, 0.021554871616824, 0.7850126340982786, -0.2734760854029278, 0.1179081993283181, -0.1118560297506364, -0.3338817183464697, 0.4548448593200419, -0.2390686009358292, 1.1292923544007494, -0.8005436982277935, 0.3004274466944409]| 12.1456766128540039|      0.00390625|[1402, 464, 9, 125]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      59|[2.0009530003188383, -0.2388397430134358, -0.432019482255102, 1.684776469946643, 0.588686650334985, 0.2993125302409546, 0.7632136037144552, -0.1749412651656329, -0.5837386331711282, -0.0261968521378541, 0.0282026159251411, 0.021554871616824, 0.7850126340982786, -0.2734760854029278, 0.1179081993283181, -0.1118560297506364, -0.3338817183464697, 0.4548448593200419, -0.2390686009358292, 1.1292923544007494, -0.8005436982277935, 0.3004274466944409]| 12.1456766128540039|      0.00195312|[1426, 472, 9, 127]                                                        |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      60|[1.999650633617102, -0.2388704534789225, -0.4321835570802376, 1.6843514778288582, 0.588558938755292, 0.2991354674095286, 0.7628353422442203, -0.1748838684612327, -0.5840661056726554, -0.0258739334370161, 0.0273543894748976, 0.0217731311046284, 0.7851194133932808, -0.2736826960570063, 0.1175384300710924, -0.111898058193014, -0.3341803239437342, 0.4544441655497001, -0.2393930465394264, 1.1290806782927367, -0.8003709334617652, 0.3000881047740426]| 12.1456747055053711|      0.00390625|[1450, 480, 9, 129]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      61|[1.999650633617102, -0.2388704534789225, -0.4321835570802376, 1.6843514778288582, 0.588558938755292, 0.2991354674095286, 0.7628353422442203, -0.1748838684612327, -0.5840661056726554, -0.0258739334370161, 0.0273543894748976, 0.0217731311046284, 0.7851194133932808, -0.2736826960570063, 0.1175384300710924, -0.111898058193014, -0.3341803239437342, 0.4544441655497001, -0.2393930465394264, 1.1290806782927367, -0.8003709334617652, 0.3000881047740426]| 12.1456747055053711|      0.00195312|[1474, 488, 9, 131]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      62|[1.999650633617102, -0.2388704534789225, -0.4321835570802376, 1.6843514778288582, 0.588558938755292, 0.2991354674095286, 0.7628353422442203, -0.1748838684612327, -0.5840661056726554, -0.0258739334370161, 0.0273543894748976, 0.0217731311046284, 0.7851194133932808, -0.2736826960570063, 0.1175384300710924, -0.111898058193014, -0.3341803239437342, 0.4544441655497001, -0.2393930465394264, 1.1290806782927367, -0.8003709334617652, 0.3000881047740426]| 12.1456747055053711|      0.00097656|[1498, 496, 9, 133]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      63|[1.9991052366130129, -0.2390328866401123, -0.43230087278803, 1.6844870452809564, 0.5885788625335404, 0.2989916812092916, 0.762709259663705, -0.1748840666458325, -0.5840376354144811, -0.0257689287211357, 0.0269594153361917, 0.0221106666182882, 0.7849732413336681, -0.2736382759598157, 0.1176098955500165, -0.1115084270684311, -0.3340930452150817, 0.4546827653641107, -0.2394639825107207, 1.1291371441035103, -0.8003350802672806, 0.3002450710633695]| 12.1456737518310547|      0.00195312|[1522, 504, 9, 135]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      64|[1.9985716943848302, -0.2398627358077015, -0.4322631600163611, 1.6854426708182928, 0.5882306314216962, 0.2993562042041783, 0.7625452976797673, -0.1746015815856799, -0.5842992946129056, -0.0249753525869606, 0.0270056838380975, 0.0219357705643182, 0.7852336519634728, -0.2739447683555982, 0.1175567788555554, -0.1112569565274183, -0.333532199237012, 0.454436156398882, -0.2393327441436371, 1.1290799120615869, -0.8006472081460452, 0.3005825017810339]| 12.1456716474608228|      0.00390625|[1546, 512, 10, 138]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      65|[1.9985716943848302, -0.2398627358077015, -0.4322631600163611, 1.6854426708182928, 0.5882306314216962, 0.2993562042041783, 0.7625452976797673, -0.1746015815856799, -0.5842992946129056, -0.0249753525869606, 0.0270056838380975, 0.0219357705643182, 0.7852336519634728, -0.2739447683555982, 0.1175567788555554, -0.1112569565274183, -0.333532199237012, 0.454436156398882, -0.2393327441436371, 1.1290799120615869, -0.8006472081460452, 0.3005825017810339]| 12.1456716474608228|      0.00195312|[1571, 520, 10, 140]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      66|[1.9977038766118054, -0.2403947509036012, -0.4329122559921513, 1.685919757367925, 0.5878370818921023, 0.2993699322426261, 0.7620012951533692, -0.1749931131968941, -0.5839162543389852, -0.0251483392779032, 0.0266396876131576, 0.021837305966297, 0.7857081116484229, -0.2742514469634887, 0.1174688085616803, -0.1107949642363869, -0.3332433191261546, 0.4547460240557302, -0.238788863472548, 1.1289692737316102, -0.8010646429193389, 0.300528592197693]| 12.1456699371337891|      0.00390625|[1595, 528, 10, 142]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      67|[1.9977038766118054, -0.2403947509036012, -0.4329122559921513, 1.685919757367925, 0.5878370818921023, 0.2993699322426261, 0.7620012951533692, -0.1749931131968941, -0.5839162543389852, -0.0251483392779032, 0.0266396876131576, 0.021837305966297, 0.7857081116484229, -0.2742514469634887, 0.1174688085616803, -0.1107949642363869, -0.3332433191261546, 0.4547460240557302, -0.238788863472548, 1.1289692737316102, -0.8010646429193389, 0.300528592197693]| 12.1456699371337891|      0.00195312|[1619, 536, 10, 144]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      68|[1.9977038766118054, -0.2403947509036012, -0.4329122559921513, 1.685919757367925, 0.5878370818921023, 0.2993699322426261, 0.7620012951533692, -0.1749931131968941, -0.5839162543389852, -0.0251483392779032, 0.0266396876131576, 0.021837305966297, 0.7857081116484229, -0.2742514469634887, 0.1174688085616803, -0.1107949642363869, -0.3332433191261546, 0.4547460240557302, -0.238788863472548, 1.1289692737316102, -0.8010646429193389, 0.300528592197693]| 12.1456699371337891|      0.00097656|[1643, 544, 10, 146]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      69|[1.9973538691109032, -0.2404595091757921, -0.4327741635472688, 1.6864021425648041, 0.5875489533276231, 0.2992613997419302, 0.7618702449974948, -0.1753243629419405, -0.5837488117823485, -0.0251628468612734, 0.0265519180272694, 0.0219152664319512, 0.7858364972419426, -0.274321313964088, 0.1172469616854093, -0.1109422554255184, -0.3328723698549308, 0.4546099967338088, -0.2385741095025304, 1.1290512895624727, -0.8010624510254073, 0.3004273437214967]| 12.1456689834594727|      0.00195312|[1667, 552, 10, 148]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      70|[1.9968432156736537, -0.2413169935433033, -0.4325812294407012, 1.6868039207358465, 0.5879918095430442, 0.2989694261525835, 0.7617587705979962, -0.1754550108257881, -0.583462774902494, -0.025615466806722, 0.0262295637351936, 0.0212644466983967, 0.7852516375859327, -0.2739388751637869, 0.1171513674260659, -0.1105187842317999, -0.3334192504092162, 0.4551587786797701, -0.23878691934007, 1.1292263112211993, -0.8013759906058118, 0.3002182469197659]| 12.1456670761108398|      0.00390625|[1691, 560, 10, 150]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      71|[1.9968432156736537, -0.2413169935433033, -0.4325812294407012, 1.6868039207358465, 0.5879918095430442, 0.2989694261525835, 0.7617587705979962, -0.1754550108257881, -0.583462774902494, -0.025615466806722, 0.0262295637351936, 0.0212644466983967, 0.7852516375859327, -0.2739388751637869, 0.1171513674260659, -0.1105187842317999, -0.3334192504092162, 0.4551587786797701, -0.23878691934007, 1.1292263112211993, -0.8013759906058118, 0.3002182469197659]| 12.1456670761108398|      0.00195312|[1715, 568, 10, 152]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      72|[1.9959646603690326, -0.2419149793006615, -0.43211716499002, 1.6870079027181988, 0.5878855612146646, 0.2985423368760333, 0.7615501650804553, -0.1760758661208987, -0.5830621005303283, -0.0252261410927049, 0.0264619769980103, 0.021883414626189, 0.7851329185066706, -0.2746938692381952, 0.1176548883139739, -0.1106434149489596, -0.3332659803390471, 0.4550934907388607, -0.2384788212219138, 1.1290078455953343, -0.8011953389105498, 0.3002061682447814]| 12.1456651687622070|      0.00390625|[1739, 576, 10, 154]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      73|[1.9959646603690326, -0.2419149793006615, -0.43211716499002, 1.6870079027181988, 0.5878855612146646, 0.2985423368760333, 0.7615501650804553, -0.1760758661208987, -0.5830621005303283, -0.0252261410927049, 0.0264619769980103, 0.021883414626189, 0.7851329185066706, -0.2746938692381952, 0.1176548883139739, -0.1106434149489596, -0.3332659803390471, 0.4550934907388607, -0.2384788212219138, 1.1290078455953343, -0.8011953389105498, 0.3002061682447814]| 12.1456651687622070|      0.00195312|[1763, 584, 10, 156]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      74|[1.9946825944608948, -0.2421610579881497, -0.431718552185807, 1.6872500085595363, 0.5875318960306977, 0.298805292684367, 0.7621416648182484, -0.176203212365136, -0.5831918553329972, -0.0250350562859015, 0.0269359006209275, 0.0218579100205972, 0.784909621837651, -0.2750777560607672, 0.1170718148970214, -0.1104945255212746, -0.3331024764290542, 0.4552639765322783, -0.2388879768437316, 1.1289470550202785, -0.8017096579245276, 0.3002629534370892]| 12.1456626560058467|      0.00390625|[1787, 592, 11, 159]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      75|[1.9946825944608948, -0.2421610579881497, -0.431718552185807, 1.6872500085595363, 0.5875318960306977, 0.298805292684367, 0.7621416648182484, -0.176203212365136, -0.5831918553329972, -0.0250350562859015, 0.0269359006209275, 0.0218579100205972, 0.784909621837651, -0.2750777560607672, 0.1170718148970214, -0.1104945255212746, -0.3331024764290542, 0.4552639765322783, -0.2388879768437316, 1.1289470550202785, -0.8017096579245276, 0.3002629534370892]| 12.1456626560058467|      0.00195312|[1812, 600, 11, 161]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      76|[1.9946132740411686, -0.2419117262049928, -0.4321506377317622, 1.6884285117506834, 0.5880088923366639, 0.2987262137809809, 0.7615124293535087, -0.1755430602490214, -0.5833642273754887, -0.0245451026118911, 0.0273629185900957, 0.0216561837284519, 0.7847474445498931, -0.2751572962345016, 0.1171620021017849, -0.1107172572919325, -0.3328588374874965, 0.4555820272622768, -0.2394811404737537, 1.1290197510887565, -0.8017753390945064, 0.3002241333164939]| 12.1456609637572992|      0.00390625|[1836, 608, 12, 164]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      77|[1.9946132740411686, -0.2419117262049928, -0.4321506377317622, 1.6884285117506834, 0.5880088923366639, 0.2987262137809809, 0.7615124293535087, -0.1755430602490214, -0.5833642273754887, -0.0245451026118911, 0.0273629185900957, 0.0216561837284519, 0.7847474445498931, -0.2751572962345016, 0.1171620021017849, -0.1107172572919325, -0.3328588374874965, 0.4555820272622768, -0.2394811404737537, 1.1290197510887565, -0.8017753390945064, 0.3002241333164939]| 12.1456609637572992|      0.00195312|[1861, 616, 12, 166]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      78|[1.9936901611426265, -0.2421118952960647, -0.4318660391831048, 1.6890922447184704, 0.5881057236611198, 0.2986757564171478, 0.7615500182384343, -0.175501947041238, -0.5832817239470915, -0.0242364368699155, 0.0268542776814567, 0.021451237764416, 0.7849838566933166, -0.2748378279661758, 0.1178848890273945, -0.1103011103587736, -0.3322761500237124, 0.4554919067080928, -0.2392633048871168, 1.1297981437370728, -0.8014460986444571, 0.3003657015399504]| 12.1456584930419922|      0.00390625|[1885, 624, 12, 168]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      79|[1.9936901611426265, -0.2421118952960647, -0.4318660391831048, 1.6890922447184704, 0.5881057236611198, 0.2986757564171478, 0.7615500182384343, -0.175501947041238, -0.5832817239470915, -0.0242364368699155, 0.0268542776814567, 0.021451237764416, 0.7849838566933166, -0.2748378279661758, 0.1178848890273945, -0.1103011103587736, -0.3322761500237124, 0.4554919067080928, -0.2392633048871168, 1.1297981437370728, -0.8014460986444571, 0.3003657015399504]| 12.1456584930419922|      0.00195312|[1909, 632, 12, 170]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      80|[1.9931934654377295, -0.2425379049476873, -0.4321443824673373, 1.6897025526400267, 0.5881650510480256, 0.2989256908244919, 0.7620311914373012, -0.1753895877081012, -0.5837631451118971, -0.0242483490548315, 0.0270565766974948, 0.0221313899841267, 0.7850375691498398, -0.2755640225121721, 0.1176949231262643, -0.1106138310415541, -0.3331545374853589, 0.4551409101537082, -0.2396000489160578, 1.1297552040489953, -0.8010438364520625, 0.3006002929536971]| 12.1456565856933594|      0.00390625|[1933, 640, 12, 172]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      81|[1.9931934654377295, -0.2425379049476873, -0.4321443824673373, 1.6897025526400267, 0.5881650510480256, 0.2989256908244919, 0.7620311914373012, -0.1753895877081012, -0.5837631451118971, -0.0242483490548315, 0.0270565766974948, 0.0221313899841267, 0.7850375691498398, -0.2755640225121721, 0.1176949231262643, -0.1106138310415541, -0.3331545374853589, 0.4551409101537082, -0.2396000489160578, 1.1297552040489953, -0.8010438364520625, 0.3006002929536971]| 12.1456565856933594|      0.00195312|[1957, 648, 12, 174]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      82|[1.992049061690468, -0.2425036563136005, -0.4323417120802571, 1.6905300911226646, 0.5876327850860641, 0.2990850742283995, 0.7624675685798896, -0.1754141665127594, -0.5841404837405318, -0.024642332035803, 0.0269403052167182, 0.0218488234197432, 0.7847434363630384, -0.2752045301703332, 0.1178637845654881, -0.1110880421473385, -0.332988707909811, 0.4552692823557227, -0.2397851022463778, 1.1302364276461212, -0.8009453155937526, 0.3002828800882844]| 12.1456543823047145|      0.00390625|[1981, 656, 13, 177]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      83|[1.992049061690468, -0.2425036563136005, -0.4323417120802571, 1.6905300911226646, 0.5876327850860641, 0.2990850742283995, 0.7624675685798896, -0.1754141665127594, -0.5841404837405318, -0.024642332035803, 0.0269403052167182, 0.0218488234197432, 0.7847434363630384, -0.2752045301703332, 0.1178637845654881, -0.1110880421473385, -0.332988707909811, 0.4552692823557227, -0.2397851022463778, 1.1302364276461212, -0.8009453155937526, 0.3002828800882844]| 12.1456543823047145|      0.00195312|[2006, 664, 13, 179]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      84|[1.9914099459609975, -0.2429607502053526, -0.4317973573993259, 1.6910822728603994, 0.5879687099657089, 0.2992788467216125, 0.7623509335084543, -0.1752107014549737, -0.5842298117551287, -0.0244958378477306, 0.0273212846984377, 0.0222767710623014, 0.784596411263688, -0.2747261000604808, 0.1174851845198678, -0.1113533620342059, -0.3336788023151426, 0.4556000388738786, -0.2393723068049749, 1.1298267143310927, -0.8004852042072131, 0.2996247729127226]| 12.1456518173217773|      0.00390625|[2030, 672, 13, 181]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      85|[1.9914099459609975, -0.2429607502053526, -0.4317973573993259, 1.6910822728603994, 0.5879687099657089, 0.2992788467216125, 0.7623509335084543, -0.1752107014549737, -0.5842298117551287, -0.0244958378477306, 0.0273212846984377, 0.0222767710623014, 0.784596411263688, -0.2747261000604808, 0.1174851845198678, -0.1113533620342059, -0.3336788023151426, 0.4556000388738786, -0.2393723068049749, 1.1298267143310927, -0.8004852042072131, 0.2996247729127226]| 12.1456518173217773|      0.00195312|[2054, 680, 13, 183]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      86|[1.9911840979273066, -0.2431394061551769, -0.4317608221908295, 1.6925275247368192, 0.5883980491593555, 0.299302213203064, 0.7626689652674002, -0.1752243003736375, -0.5841777283287856, -0.0241421792883506, 0.0273769044724831, 0.0222364280123781, 0.7842842877179912, -0.2749368295664249, 0.1179608075889735, -0.111652229027647, -0.3333222320508422, 0.4560461455353514, -0.2390143300711145, 1.130021041408359, -0.8003865623465065, 0.2991111506450758]| 12.1456508636474609|      0.00390625|[2078, 688, 13, 185]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      87|[1.9911840979273066, -0.2431394061551769, -0.4317608221908295, 1.6925275247368192, 0.5883980491593555, 0.299302213203064, 0.7626689652674002, -0.1752243003736375, -0.5841777283287856, -0.0241421792883506, 0.0273769044724831, 0.0222364280123781, 0.7842842877179912, -0.2749368295664249, 0.1179608075889735, -0.111652229027647, -0.3333222320508422, 0.4560461455353514, -0.2390143300711145, 1.130021041408359, -0.8003865623465065, 0.2991111506450758]| 12.1456508636474609|      0.00195312|[2102, 696, 14, 188]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
      88|[1.9904496479012428, -0.2433135033511752, -0.4320668006854045, 1.6928890115731519, 0.5885239274659646, 0.2996456247227093, 0.7633712608388993, -0.1756196517678011, -0.5838200068816124, -0.0236677944433066, 0.0271997004340444, 0.0223870885409014, 0.7839771277298585, -0.2745601665829236, 0.1180438888851738, -0.1119015497929069, -0.3329317532214766, 0.4559119702203647, -0.2385118169352561, 1.129877853941944, -0.8003625127361805, 0.300150817947178]| 12.1456489562988281|      0.00390625|[2127, 704, 14, 190]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      89|[1.9904496479012428, -0.2433135033511752, -0.4320668006854045, 1.6928890115731519, 0.5885239274659646, 0.2996456247227093, 0.7633712608388993, -0.1756196517678011, -0.5838200068816124, -0.0236677944433066, 0.0271997004340444, 0.0223870885409014, 0.7839771277298585, -0.2745601665829236, 0.1180438888851738, -0.1119015497929069, -0.3329317532214766, 0.4559119702203647, -0.2385118169352561, 1.129877853941944, -0.8003625127361805, 0.300150817947178]| 12.1456489562988281|      0.00195312|[2151, 712, 15, 193]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
      90|[1.9890858004231626, -0.2431644977871653, -0.4318094633140878, 1.693113346855258, 0.5884507646448461, 0.2995275918927098, 0.7636011078013938, -0.1760639766951995, -0.583532574051571, -0.0238452011891199, 0.0270627685106881, 0.022905860796734, 0.784414288238046, -0.2747326438625799, 0.1178942089118844, -0.1113789389531649, -0.3331710608445462, 0.456139754793388, -0.2388096665917781, 1.1298540664407444, -0.8001222451011766, 0.2995410519577899]| 12.1456460952758789|      0.00390625|[2176, 720, 15, 195]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      91|[1.9890858004231626, -0.2431644977871653, -0.4318094633140878, 1.693113346855258, 0.5884507646448461, 0.2995275918927098, 0.7636011078013938, -0.1760639766951995, -0.583532574051571, -0.0238452011891199, 0.0270627685106881, 0.022905860796734, 0.784414288238046, -0.2747326438625799, 0.1178942089118844, -0.1113789389531649, -0.3331710608445462, 0.456139754793388, -0.2388096665917781, 1.1298540664407444, -0.8001222451011766, 0.2995410519577899]| 12.1456460952758789|      0.00195312|[2200, 728, 15, 197]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
