k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      39|[120.03865730536138, -0.0319251150015888, 0.8258455974098118, 110.00932783517764, 0.0563162083548595, 0.7985647902791891, 100.00808386176577, 0.2011716806735151, 0.713770805685832, 88.00524522340075, 0.4037246720560603, 0.6894602173905974, 86.0065013397501, 0.4343266415863387, 0.636355032029559, 83.99765898014121, 0.4898233253059089, 0.533869574243684, 79.98727582683584, 0.6340604097263605, 0.3472058182970099, 76.01558922328918, 0.8758719441895969, 0.1043347662002785, 886.3842312400596, 910.0005773744166, 922.5290686507113, 926.4416544273657, 935.5328279360723, 952.8574617475023, 975.7363642781107]| 76.3863566585402793|      0.00781250|[2379, 156, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      40|[120.03865730536138, -0.0319251150015888, 0.8258455974098118, 110.00932783517764, 0.0563162083548595, 0.7985647902791891, 100.00808386176577, 0.2011716806735151, 0.713770805685832, 88.00524522340075, 0.4037246720560603, 0.6894602173905974, 86.0065013397501, 0.4343266415863387, 0.636355032029559, 83.99765898014121, 0.4898233253059089, 0.533869574243684, 79.98727582683584, 0.6340604097263605, 0.3472058182970099, 76.01558922328918, 0.8758719441895969, 0.1043347662002785, 886.3842312400596, 910.0005773744166, 922.5290686507113, 926.4416544273657, 935.5328279360723, 952.8574617475023, 975.7363642781107]| 76.3863566585402793|      0.00390625|[2440, 160, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      41|[120.03845860997077, -0.0339517859575386, 0.8249307709525645, 110.00932389224292, 0.0581000505440321, 0.8000464534243087, 100.00824698384586, 0.2004862530209718, 0.7133338699020296, 88.00565718142417, 0.4045720590626799, 0.6898408435698046, 86.00610285798571, 0.4353077370219362, 0.6366022457478351, 83.99771702523945, 0.4907275467192964, 0.5340817725447731, 79.98702651723286, 0.6341121699131425, 0.3470337965717042, 76.01590126159422, 0.8760277681636313, 0.1042045852097104, 886.3844626559955, 910.0005469340883, 922.5294791677829, 926.4421191204577, 935.533162381415, 952.8570523545313, 975.7367858261574]| 75.1165698711486840|      0.00781250|[2501, 164, 41, 82]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      42|[120.03845860997077, -0.0339517859575386, 0.8249307709525645, 110.00932389224292, 0.0581000505440321, 0.8000464534243087, 100.00824698384586, 0.2004862530209718, 0.7133338699020296, 88.00565718142417, 0.4045720590626799, 0.6898408435698046, 86.00610285798571, 0.4353077370219362, 0.6366022457478351, 83.99771702523945, 0.4907275467192964, 0.5340817725447731, 79.98702651723286, 0.6341121699131425, 0.3470337965717042, 76.01590126159422, 0.8760277681636313, 0.1042045852097104, 886.3844626559955, 910.0005469340883, 922.5294791677829, 926.4421191204577, 935.533162381415, 952.8570523545313, 975.7367858261574]| 75.1165698711486840|      0.00390625|[2562, 168, 42, 84]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      43|[120.03840560991138, -0.0310019386352187, 0.8254791847368728, 110.00942395057783, 0.0563433840583552, 0.7996046230182764, 100.00833516768058, 0.2008745403211895, 0.7133355977607684, 88.00552369680491, 0.4053036622003449, 0.6902761083341644, 86.00599383172492, 0.4363707071056818, 0.6367873435140972, 83.99730511685458, 0.4912577182609633, 0.534153253543242, 79.98703108940225, 0.6339765236199311, 0.3472487818367432, 76.01576022782736, 0.875688287171029, 0.1041788476143519, 886.3842385594868, 910.0005706385091, 922.5294124355181, 926.4418156701134, 935.5331985672956, 952.856922528092, 975.7365335894667]| 74.4469298920117097|      0.00781250|[2623, 172, 43, 86]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      44|[120.03840560991138, -0.0310019386352187, 0.8254791847368728, 110.00942395057783, 0.0563433840583552, 0.7996046230182764, 100.00833516768058, 0.2008745403211895, 0.7133355977607684, 88.00552369680491, 0.4053036622003449, 0.6902761083341644, 86.00599383172492, 0.4363707071056818, 0.6367873435140972, 83.99730511685458, 0.4912577182609633, 0.534153253543242, 79.98703108940225, 0.6339765236199311, 0.3472487818367432, 76.01576022782736, 0.875688287171029, 0.1041788476143519, 886.3842385594868, 910.0005706385091, 922.5294124355181, 926.4418156701134, 935.5331985672956, 952.856922528092, 975.7365335894667]| 74.4469298920117097|      0.00390625|[2684, 176, 44, 88]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      45|[120.03861820724654, -0.0331765830838707, 0.824320110574433, 110.00974690023621, 0.0580371135482348, 0.8010572942376324, 100.00835196252389, 0.2001939704353969, 0.7128177914872561, 88.00568402597646, 0.4057806987534888, 0.690638659506502, 86.00571601194261, 0.4373990724978835, 0.6370231597034921, 83.99718302079165, 0.4919050843529508, 0.5346933788158044, 79.98728694227003, 0.6335770045125937, 0.3475425015499047, 76.01585445532255, 0.8754942908507807, 0.1042822372217556, 886.3844118183129, 910.0012683210975, 922.5293541912848, 926.4420639691181, 935.5331064935447, 952.8569935623382, 975.7367816713864]| 73.1817556741189463|      0.00781250|[2745, 180, 45, 90]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      46|[120.03861820724654, -0.0331765830838707, 0.824320110574433, 110.00974690023621, 0.0580371135482348, 0.8010572942376324, 100.00835196252389, 0.2001939704353969, 0.7128177914872561, 88.00568402597646, 0.4057806987534888, 0.690638659506502, 86.00571601194261, 0.4373990724978835, 0.6370231597034921, 83.99718302079165, 0.4919050843529508, 0.5346933788158044, 79.98728694227003, 0.6335770045125937, 0.3475425015499047, 76.01585445532255, 0.8754942908507807, 0.1042822372217556, 886.3844118183129, 910.0012683210975, 922.5293541912848, 926.4420639691181, 935.5331064935447, 952.8569935623382, 975.7367816713864]| 73.1817556741189463|      0.00390625|[2806, 184, 46, 92]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      47|[120.03861820724654, -0.0331765830838707, 0.824320110574433, 110.00974690023621, 0.0580371135482348, 0.8010572942376324, 100.00835196252389, 0.2001939704353969, 0.7128177914872561, 88.00568402597646, 0.4057806987534888, 0.690638659506502, 86.00571601194261, 0.4373990724978835, 0.6370231597034921, 83.99718302079165, 0.4919050843529508, 0.5346933788158044, 79.98728694227003, 0.6335770045125937, 0.3475425015499047, 76.01585445532255, 0.8754942908507807, 0.1042822372217556, 886.3844118183129, 910.0012683210975, 922.5293541912848, 926.4420639691181, 935.5331064935447, 952.8569935623382, 975.7367816713864]| 73.1817556741189463|      0.00195312|[2867, 188, 47, 94]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      48|[120.03862426971187, -0.0318217573254444, 0.8247450288320919, 110.00978618973392, 0.057158485625672, 0.8010006586682031, 100.00817226292398, 0.2008558622947522, 0.712828264009435, 88.0057183377874, 0.4059995172497325, 0.6908346480533823, 86.00565935967774, 0.4379012700585246, 0.6371477705742926, 83.99708078463563, 0.4922212247195547, 0.5346753737521492, 79.9873802383443, 0.6334781623367081, 0.347357601275384, 76.01589506741568, 0.875406892142347, 0.1042999453021246, 886.3844359953841, 910.0013126763628, 922.5293683098547, 926.4420437541563, 935.5331458862267, 952.8571014046986, 975.7367218797838]| 71.7702568039688629|      0.00390625|[2928, 192, 48, 96]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      49|[120.03937408931783, -0.0309113081888385, 0.8244951193020882, 110.00959478113008, 0.0563970859208284, 0.8010173703570093, 100.00804264756194, 0.2011018327149846, 0.7129364457794936, 88.00559976172927, 0.4071770529716086, 0.6900178256739116, 86.00585107577521, 0.4403136876599426, 0.6371957421547284, 83.99711165035406, 0.4939379530437324, 0.5345801969077919, 79.98724631996195, 0.6331321904678774, 0.3471784267229728, 76.01597663979283, 0.8751796634495782, 0.1042180609546773, 886.3846740931396, 910.0004770637831, 922.5286577335959, 926.4418378199586, 935.5328432468723, 952.8566460584144, 975.7373381434678]| 70.9417892774219183|      0.00781250|[2989, 196, 49, 98]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      50|[120.03937408931783, -0.0309113081888385, 0.8244951193020882, 110.00959478113008, 0.0563970859208284, 0.8010173703570093, 100.00804264756194, 0.2011018327149846, 0.7129364457794936, 88.00559976172927, 0.4071770529716086, 0.6900178256739116, 86.00585107577521, 0.4403136876599426, 0.6371957421547284, 83.99711165035406, 0.4939379530437324, 0.5345801969077919, 79.98724631996195, 0.6331321904678774, 0.3471784267229728, 76.01597663979283, 0.8751796634495782, 0.1042180609546773, 886.3846740931396, 910.0004770637831, 922.5286577335959, 926.4418378199586, 935.5328432468723, 952.8566460584144, 975.7373381434678]| 70.9417892774219183|      0.00390625|[3050, 200, 50, 100]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      51|[120.03937408931783, -0.0309113081888385, 0.8244951193020882, 110.00959478113008, 0.0563970859208284, 0.8010173703570093, 100.00804264756194, 0.2011018327149846, 0.7129364457794936, 88.00559976172927, 0.4071770529716086, 0.6900178256739116, 86.00585107577521, 0.4403136876599426, 0.6371957421547284, 83.99711165035406, 0.4939379530437324, 0.5345801969077919, 79.98724631996195, 0.6331321904678774, 0.3471784267229728, 76.01597663979283, 0.8751796634495782, 0.1042180609546773, 886.3846740931396, 910.0004770637831, 922.5286577335959, 926.4418378199586, 935.5328432468723, 952.8566460584144, 975.7373381434678]| 70.9417892774219183|      0.00195312|[3111, 204, 51, 102]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      52|[120.0392811624814, -0.032084562020807, 0.8238720654629262, 110.00964840372997, 0.057179469277041, 0.8016970111703892, 100.00805860708778, 0.2011483806424078, 0.7128481046875924, 88.00552447073409, 0.40765890042364, 0.6901965968417125, 86.00585423107795, 0.4409866000251376, 0.637290613721906, 83.99717637438864, 0.4942600255747013, 0.5346935759422167, 79.98719949181434, 0.6332198330209664, 0.3472346430908934, 76.01590989016422, 0.8752896068165388, 0.1043006373000439, 886.3848421176912, 910.0004283682858, 922.5285039619259, 926.4417449754549, 935.5327975285217, 952.8566627980788, 975.7373251912918]| 69.8428703127352293|      0.00390625|[3172, 208, 52, 104]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      53|[120.0395318966561, -0.0312867007976785, 0.8239259733868675, 110.009062578128, 0.0568929151988203, 0.802283827130645, 100.00822656240382, 0.2024855982537734, 0.7133214101018459, 88.00506137535262, 0.4092050748070505, 0.6919818415164124, 86.00623255261517, 0.4421525399274822, 0.6376148701536443, 83.99723547307815, 0.4950859640246069, 0.5342359535566753, 79.98654446182839, 0.6340340284949206, 0.3475000182973969, 76.01545393061109, 0.875426534585775, 0.1039048029237842, 886.3854060205712, 909.9996869644847, 922.5284183382107, 926.4424875813447, 935.5330339394169, 952.8571953910159, 975.7376989203108]| 68.4258651967744100|      0.00781250|[3233, 212, 53, 106]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      54|[120.04059943249429, -0.0321951930119711, 0.8233262036517787, 110.00760013317446, 0.0577469326627607, 0.8025265007603585, 100.0057653977948, 0.2048430859732151, 0.7124747883967997, 88.00515539307693, 0.4102856280825434, 0.6940751810523309, 86.00572379336172, 0.4441871368110476, 0.6355277362182784, 83.99746078469383, 0.4978870836039287, 0.535520443598707, 79.98558087309597, 0.6327017744457958, 0.3453701239916417, 76.01502567311864, 0.8746451438628603, 0.1049633541461449, 886.3866257061657, 909.9987140401824, 922.5286117353979, 926.4431062379715, 935.5319294663592, 952.8574783677478, 975.7402055031373]| 67.4755515385293734|      0.01562500|[3294, 216, 54, 108]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      55|[120.04059943249429, -0.0321951930119711, 0.8233262036517787, 110.00760013317446, 0.0577469326627607, 0.8025265007603585, 100.0057653977948, 0.2048430859732151, 0.7124747883967997, 88.00515539307693, 0.4102856280825434, 0.6940751810523309, 86.00572379336172, 0.4441871368110476, 0.6355277362182784, 83.99746078469383, 0.4978870836039287, 0.535520443598707, 79.98558087309597, 0.6327017744457958, 0.3453701239916417, 76.01502567311864, 0.8746451438628603, 0.1049633541461449, 886.3866257061657, 909.9987140401824, 922.5286117353979, 926.4431062379715, 935.5319294663592, 952.8574783677478, 975.7402055031373]| 67.4755515385293734|      0.00781250|[3355, 220, 55, 110]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      56|[120.04059943249429, -0.0321951930119711, 0.8233262036517787, 110.00760013317446, 0.0577469326627607, 0.8025265007603585, 100.0057653977948, 0.2048430859732151, 0.7124747883967997, 88.00515539307693, 0.4102856280825434, 0.6940751810523309, 86.00572379336172, 0.4441871368110476, 0.6355277362182784, 83.99746078469383, 0.4978870836039287, 0.535520443598707, 79.98558087309597, 0.6327017744457958, 0.3453701239916417, 76.01502567311864, 0.8746451438628603, 0.1049633541461449, 886.3866257061657, 909.9987140401824, 922.5286117353979, 926.4431062379715, 935.5319294663592, 952.8574783677478, 975.7402055031373]| 67.4755515385293734|      0.00390625|[3416, 224, 56, 112]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      57|[120.04129681338132, -0.0304482157898109, 0.8229883952057506, 110.0074167630482, 0.0579852570256882, 0.8032494464909504, 100.00590424700091, 0.2053528699415648, 0.7131479889829435, 88.0048150755422, 0.4106095747765648, 0.6950555694238609, 86.00635088878204, 0.4458933200151814, 0.6356324564812561, 83.99735332937713, 0.497280091257647, 0.5358777332079188, 79.98583349517429, 0.6336506331004427, 0.3453001059453818, 76.01547097999841, 0.8737065497247777, 0.1047222304221371, 886.3876671244627, 909.9986820518163, 922.5293706353671, 926.4429071862595, 935.5308702468785, 952.8580091209208, 975.7399935728909]| 66.0263663578567872|      0.00781250|[3477, 228, 57, 114]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      58|[120.04129681338132, -0.0304482157898109, 0.8229883952057506, 110.0074167630482, 0.0579852570256882, 0.8032494464909504, 100.00590424700091, 0.2053528699415648, 0.7131479889829435, 88.0048150755422, 0.4106095747765648, 0.6950555694238609, 86.00635088878204, 0.4458933200151814, 0.6356324564812561, 83.99735332937713, 0.497280091257647, 0.5358777332079188, 79.98583349517429, 0.6336506331004427, 0.3453001059453818, 76.01547097999841, 0.8737065497247777, 0.1047222304221371, 886.3876671244627, 909.9986820518163, 922.5293706353671, 926.4429071862595, 935.5308702468785, 952.8580091209208, 975.7399935728909]| 66.0263663578567872|      0.00390625|[3538, 232, 58, 116]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      59|[120.04157177571982, -0.0301660788115323, 0.8228061413011918, 110.00741214157361, 0.0592723346786257, 0.8036295597885934, 100.00546869954805, 0.2042914635522244, 0.7130578141110548, 88.00504534806774, 0.4120955339074279, 0.6959333721144423, 86.00646167272467, 0.4479012115410931, 0.6363815630003415, 83.99776799819419, 0.497271346163466, 0.5350313493484059, 79.98554624993382, 0.6348526590133161, 0.3454544018245077, 76.01539389307497, 0.8728782539059955, 0.1039459393958083, 886.3871225776732, 909.9989414964407, 922.5291056342834, 926.4429230230239, 935.5309809356562, 952.8578814202579, 975.7403268537055]| 64.9687874575310076|      0.00781250|[3599, 236, 59, 118]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      60|[120.04157177571982, -0.0301660788115323, 0.8228061413011918, 110.00741214157361, 0.0592723346786257, 0.8036295597885934, 100.00546869954805, 0.2042914635522244, 0.7130578141110548, 88.00504534806774, 0.4120955339074279, 0.6959333721144423, 86.00646167272467, 0.4479012115410931, 0.6363815630003415, 83.99776799819419, 0.497271346163466, 0.5350313493484059, 79.98554624993382, 0.6348526590133161, 0.3454544018245077, 76.01539389307497, 0.8728782539059955, 0.1039459393958083, 886.3871225776732, 909.9989414964407, 922.5291056342834, 926.4429230230239, 935.5309809356562, 952.8578814202579, 975.7403268537055]| 64.9687874575310076|      0.00390625|[3660, 240, 60, 120]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      61|[120.04210441450779, -0.0290512369809512, 0.8224008066332676, 110.00775095999732, 0.0581445826502864, 0.8038808244259568, 100.00554185677353, 0.2055885758276269, 0.7137963536713241, 88.00479541711336, 0.4131417774349045, 0.6968957950164373, 86.00615250442344, 0.4486600095435213, 0.6370130217334428, 83.99798233438567, 0.4984911848305471, 0.5357508351276913, 79.98545102415245, 0.6359603342566222, 0.3450152875945741, 76.01568257499171, 0.8734695176878912, 0.1033654437492558, 886.3876220495043, 909.9980853184545, 922.5292296837242, 926.442972490173, 935.5313604613385, 952.8567791373968, 975.7399780584493]| 64.1193713566154173|      0.00781250|[3721, 244, 61, 122]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      62|[120.04210441450779, -0.0290512369809512, 0.8224008066332676, 110.00775095999732, 0.0581445826502864, 0.8038808244259568, 100.00554185677353, 0.2055885758276269, 0.7137963536713241, 88.00479541711336, 0.4131417774349045, 0.6968957950164373, 86.00615250442344, 0.4486600095435213, 0.6370130217334428, 83.99798233438567, 0.4984911848305471, 0.5357508351276913, 79.98545102415245, 0.6359603342566222, 0.3450152875945741, 76.01568257499171, 0.8734695176878912, 0.1033654437492558, 886.3876220495043, 909.9980853184545, 922.5292296837242, 926.442972490173, 935.5313604613385, 952.8567791373968, 975.7399780584493]| 64.1193713566154173|      0.00390625|[3782, 248, 62, 124]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      63|[120.04210441450779, -0.0290512369809512, 0.8224008066332676, 110.00775095999732, 0.0581445826502864, 0.8038808244259568, 100.00554185677353, 0.2055885758276269, 0.7137963536713241, 88.00479541711336, 0.4131417774349045, 0.6968957950164373, 86.00615250442344, 0.4486600095435213, 0.6370130217334428, 83.99798233438567, 0.4984911848305471, 0.5357508351276913, 79.98545102415245, 0.6359603342566222, 0.3450152875945741, 76.01568257499171, 0.8734695176878912, 0.1033654437492558, 886.3876220495043, 909.9980853184545, 922.5292296837242, 926.442972490173, 935.5313604613385, 952.8567791373968, 975.7399780584493]| 64.1193713566154173|      0.00195312|[3843, 252, 63, 126]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      64|[120.04204510272723, -0.0301820920441099, 0.8217053014938402, 110.00783808679866, 0.058987627764494, 0.8046578496655502, 100.00565247632035, 0.2057269657585169, 0.7136898072863682, 88.00478459099591, 0.4135737270833053, 0.6972974864219077, 86.00608021099777, 0.4488996376117713, 0.6368933310202127, 83.99811844192375, 0.4988044890574967, 0.5358151717423115, 79.98555697363994, 0.6360451342704363, 0.3451555115539497, 76.01581391593113, 0.8735516121885984, 0.1033221679909233, 886.3874821672558, 909.9982526168669, 922.5293260221015, 926.4430281581923, 935.5312691002008, 952.85685455317, 975.7399725541842]| 63.2935086448576669|      0.00390625|[3904, 256, 64, 128]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      65|[120.04204510272723, -0.0301820920441099, 0.8217053014938402, 110.00783808679866, 0.058987627764494, 0.8046578496655502, 100.00565247632035, 0.2057269657585169, 0.7136898072863682, 88.00478459099591, 0.4135737270833053, 0.6972974864219077, 86.00608021099777, 0.4488996376117713, 0.6368933310202127, 83.99811844192375, 0.4988044890574967, 0.5358151717423115, 79.98555697363994, 0.6360451342704363, 0.3451555115539497, 76.01581391593113, 0.8735516121885984, 0.1033221679909233, 886.3874821672558, 909.9982526168669, 922.5293260221015, 926.4430281581923, 935.5312691002008, 952.85685455317, 975.7399725541842]| 63.2935086448576669|      0.00195312|[3965, 260, 65, 130]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      66|[120.04199123469876, -0.0288764660808986, 0.8218715493636447, 110.00786821310697, 0.0581998205117506, 0.8048137990430307, 100.00550493525228, 0.2063899635787288, 0.713722346536936, 88.00474072365749, 0.4139589124682249, 0.6975594455801639, 86.00605781311017, 0.4494875888175542, 0.6369515914721069, 83.9982424710727, 0.4990659638530577, 0.5359154831131013, 79.9853751465662, 0.6364074115970824, 0.3449813429374163, 76.01583349238628, 0.8735044627425527, 0.1033073581771739, 886.3876562687446, 909.9981684036094, 922.5295109250826, 926.4429231359371, 935.5311627890522, 952.8568071784468, 975.7398489015361]| 63.1184387561353404|      0.00390625|[4026, 264, 66, 132]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      67|[120.04199123469876, -0.0288764660808986, 0.8218715493636447, 110.00786821310697, 0.0581998205117506, 0.8048137990430307, 100.00550493525228, 0.2063899635787288, 0.713722346536936, 88.00474072365749, 0.4139589124682249, 0.6975594455801639, 86.00605781311017, 0.4494875888175542, 0.6369515914721069, 83.9982424710727, 0.4990659638530577, 0.5359154831131013, 79.9853751465662, 0.6364074115970824, 0.3449813429374163, 76.01583349238628, 0.8735044627425527, 0.1033073581771739, 886.3876562687446, 909.9981684036094, 922.5295109250826, 926.4429231359371, 935.5311627890522, 952.8568071784468, 975.7398489015361]| 63.1184387561353404|      0.00195312|[4087, 268, 67, 134]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      68|[120.04194319417282, -0.0299949024272657, 0.8211864034679223, 110.00791060397638, 0.0591008946877764, 0.8055002010561095, 100.00567498226772, 0.2063192902791189, 0.7136159667822647, 88.0047445582036, 0.414142181846242, 0.6977878336627152, 86.00612672456614, 0.4499875944382299, 0.6369614941160029, 83.99822351358917, 0.4995127791073736, 0.5358402185458554, 79.98532467610467, 0.6367411956016292, 0.3450612399256285, 76.0159661246657, 0.8733284212040968, 0.1033763374953809, 886.3876853963895, 909.9981358116462, 922.529563936358, 926.4429020815408, 935.5313444979886, 952.8568173771587, 975.7399097700063]| 62.5137668123826415|      0.00390625|[4148, 272, 68, 136]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      69|[120.04146988261874, -0.0284465571590104, 0.8220223969592496, 110.0084075919834, 0.0582361441951556, 0.8064351002387056, 100.00612917625203, 0.2067565327901837, 0.7131288551075713, 88.00469666672815, 0.4152339008596052, 0.6987811120810045, 86.00591304414394, 0.4515074373817523, 0.637085215277775, 83.99805812486423, 0.5002549593979084, 0.5362519504026221, 79.98520405795045, 0.6377331363767961, 0.3451330644526305, 76.0156580165806, 0.8727285769642157, 0.1029572096151875, 886.3874161199552, 909.9983025359876, 922.5286367455382, 926.4431961602187, 935.5304862150487, 952.8568573106161, 975.7390631271854]| 61.6458752811249582|      0.00781250|[4209, 276, 69, 138]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      70|[120.04146988261874, -0.0284465571590104, 0.8220223969592496, 110.0084075919834, 0.0582361441951556, 0.8064351002387056, 100.00612917625203, 0.2067565327901837, 0.7131288551075713, 88.00469666672815, 0.4152339008596052, 0.6987811120810045, 86.00591304414394, 0.4515074373817523, 0.637085215277775, 83.99805812486423, 0.5002549593979084, 0.5362519504026221, 79.98520405795045, 0.6377331363767961, 0.3451330644526305, 76.0156580165806, 0.8727285769642157, 0.1029572096151875, 886.3874161199552, 909.9983025359876, 922.5286367455382, 926.4431961602187, 935.5304862150487, 952.8568573106161, 975.7390631271854]| 61.6458752811249582|      0.00390625|[4270, 280, 70, 140]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      71|[120.04146988261874, -0.0284465571590104, 0.8220223969592496, 110.0084075919834, 0.0582361441951556, 0.8064351002387056, 100.00612917625203, 0.2067565327901837, 0.7131288551075713, 88.00469666672815, 0.4152339008596052, 0.6987811120810045, 86.00591304414394, 0.4515074373817523, 0.637085215277775, 83.99805812486423, 0.5002549593979084, 0.5362519504026221, 79.98520405795045, 0.6377331363767961, 0.3451330644526305, 76.0156580165806, 0.8727285769642157, 0.1029572096151875, 886.3874161199552, 909.9983025359876, 922.5286367455382, 926.4431961602187, 935.5304862150487, 952.8568573106161, 975.7390631271854]| 61.6458752811249582|      0.00195312|[4331, 284, 71, 142]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      72|[120.04167422509062, -0.0296120158838101, 0.8214211537369381, 110.00845003278411, 0.0589033770411276, 0.8070273615306658, 100.00623918404555, 0.2069760112765414, 0.7130357280429394, 88.0045197456698, 0.4154588058663883, 0.6987706259152529, 86.005724901028, 0.4519718621866901, 0.6368962162227368, 83.99836662282482, 0.5006678002702064, 0.5366472837106048, 79.9851978811447, 0.6381406485448555, 0.3452859934379465, 76.01563855301129, 0.8725423318943225, 0.1030502219563839, 886.387102065598, 909.9980972635782, 922.5287305127351, 926.4431304107126, 935.5304921003615, 952.8569185855115, 975.7391328044822]| 60.9786922745562734|      0.00390625|[4392, 288, 72, 144]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      73|[120.04167422509062, -0.0296120158838101, 0.8214211537369381, 110.00845003278411, 0.0589033770411276, 0.8070273615306658, 100.00623918404555, 0.2069760112765414, 0.7130357280429394, 88.0045197456698, 0.4154588058663883, 0.6987706259152529, 86.005724901028, 0.4519718621866901, 0.6368962162227368, 83.99836662282482, 0.5006678002702064, 0.5366472837106048, 79.9851978811447, 0.6381406485448555, 0.3452859934379465, 76.01563855301129, 0.8725423318943225, 0.1030502219563839, 886.387102065598, 909.9980972635782, 922.5287305127351, 926.4431304107126, 935.5304921003615, 952.8569185855115, 975.7391328044822]| 60.9786922745562734|      0.00195312|[4453, 292, 73, 146]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      74|[120.0414476499727, -0.0286013060414414, 0.8212198341517318, 110.00843731158884, 0.0582122494809643, 0.8069472525960029, 100.00607415734058, 0.2076819865477618, 0.7130769585925167, 88.00455185862464, 0.4156907453499122, 0.6992749054024093, 86.00576658439867, 0.4523938803746793, 0.6369443712202343, 83.99887356761805, 0.5012589965985476, 0.5369153221663333, 79.98512797669883, 0.6386927064471613, 0.3454214381524234, 76.01536371706233, 0.8723176888633264, 0.1031397757454702, 886.3869572261013, 909.9979588390547, 922.5288381795232, 926.4430554159387, 935.5305138908172, 952.8569062638136, 975.7391424117085]| 60.5033655045682579|      0.00390625|[4514, 296, 74, 148]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      75|[120.0414476499727, -0.0286013060414414, 0.8212198341517318, 110.00843731158884, 0.0582122494809643, 0.8069472525960029, 100.00607415734058, 0.2076819865477618, 0.7130769585925167, 88.00455185862464, 0.4156907453499122, 0.6992749054024093, 86.00576658439867, 0.4523938803746793, 0.6369443712202343, 83.99887356761805, 0.5012589965985476, 0.5369153221663333, 79.98512797669883, 0.6386927064471613, 0.3454214381524234, 76.01536371706233, 0.8723176888633264, 0.1031397757454702, 886.3869572261013, 909.9979588390547, 922.5288381795232, 926.4430554159387, 935.5305138908172, 952.8569062638136, 975.7391424117085]| 60.5033655045682579|      0.00195312|[4575, 300, 75, 150]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
