k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0117624205200367, -0.0741118922079625, -0.2600380609435191, 0.2495287813518764, 0.129190762625441, 0.2238734254576661, 0.1374475136039101, 0.1302653770051677, 0.0707801937407302, 0.1890184422265472, 0.0070449002751933, 0.2070882447505774, 0.1879628183373503, 0.2663035040455148, -0.0184075534521162, 0.1285776296467688, 0.0083849837736984, 0.0415003490544398, 0.2746066303448951, 0.1669990784882533, 0.079021668403207, 0.3771007726051426, 0.2412010333279348, 0.4058893740644148, 0.1456420436124242, 0.3135014870495487, 0.3282837038416501, 0.3740439342688961, 0.3982979115183991, 0.3928029196320461, 0.2906378794511714, 0.3645963759794969, 0.2934489931363385, 0.3817915587503732, 0.4448035165257501, 0.4737035742429872, 0.4099675983955086, 0.5775610524415967, 0.3965292714836166, 0.5024439663615803, 0.3139369119315628, 0.3940181605953186, 0.4998553459782845, 0.3626845148361152, 0.4167669001070611, 0.4924034308622087, 0.6178207773478464, 0.473024345593503, 0.5594201651683925, 0.5068535350962524, 0.5073946635652964, 0.6697224044824123, 0.4163857295336318, 0.5582978683016168, 0.608205120854071, 0.7283556830176872, 0.6404320679894915, 0.5530671803852306, 0.6686495163263374, 0.6233919346026398, 0.602506700813712, 0.637233810917884, 0.5200033282751437, 0.7098632497340652, 0.5472885359637023, 0.7483581938815955, 0.674904787646904, 0.6199367021046277, 0.7106229999442337, 0.612675807028045, 0.8708733977482475, 0.7631108153621247, 0.8348813181656389, 0.8083622982533272, 0.7717880459286695, 0.8301418768530198, 0.7601081389661464, 0.6368114390008792, 0.5725747379220679, 0.7771092051276696, 0.7119063470375997, 0.7417321238689785, 0.8810083444006361, 0.9204984911859719, 0.826175173448818, 0.9863794949215073, 0.7678830679092767, 0.8381097342200128, 0.9941932778862419, 0.7320638203120483, 1.039044801681805, 1.0562189712273913, 0.9179303589011856, 0.9817325982957249, 0.9091004344132227, 1.028195002272945, 1.027783330311471, 1.0738436577368553, 1.187500654324393, 1.1364751566138793]|-87.0778507741164560|      2.00000000|[89, 12, 1, 8]                                                             |  | used linear model with 101 points | iterate success | actual_k=2
      59|[-1.0305785222664616, 0.8218823929648428, 0.8787190343447746, -0.5894838200844978, 1.071469083977574, -1.1862362065684036, 1.0565163777584639, 1.6305690366688748, 0.8619386640933606, -0.7927465508048157, 1.082219274692805, 0.9386527223246159, 0.929820259409657, 2.067158096624976, -1.0409416798545066, -1.0992974292509006, -1.0613234625431816, -0.5581748809493478, 2.030674749200638, 1.1758137120690475, -0.9643429547222527, 1.0700943136424923, 1.0406678115540704, 0.980504105052441, 1.3158934706977576, -1.0481455269549247, -1.0290759485566647, 2.045398862999052, 0.8410557147894544, 1.017813047729526, 1.0157216288750677, -1.0537974159835588, 0.9579876510800218, 0.982588402120124, 1.1625486125512565, 0.9071839499222337, 0.9482450102817089, 1.1955511644154322, 1.0890065735969403, 1.0956534925459325, 1.1262870371194276, -0.9708365794666625, -1.0136112700239868, -1.0664270576676866, 0.8923184779985023, 1.0579077849552216, 2.076132069200811, -1.0190588238896083, 1.003364236535933, 0.9253828413439398, 0.9984080393643583, 1.0849896467990288, 0.910309398040762, 0.9684096316629606, 1.456912570542039, 1.1599063964442315, 1.0567563931452835, 0.985468552068882, 0.9740968199577384, 1.324053928608219, 1.0001610891154928, 0.9575632687969717, 2.0657505607579845, -1.1154361943990836, 2.0895037717262794, 2.0065111368455097, 1.0756804732786542, 0.9595482686141341, -0.9527817584433752, 0.8930502436959388, 2.1127466343485755, 0.9474950792763149, 1.013936785914515, 2.0070954704858033, 2.101669643544171, 1.9265725337059534, 1.9072269851820074, 0.9387338834067779, 0.9506372556965184, 1.031260462442526, 1.4507065277631774, 1.0620364134424345, 2.0701902878178315, 1.9766475158919319, 2.1452700268375016, 1.1699878590969837, 1.04006950839394, 0.9523856945341116, 2.0973530516434615, 1.0979141151693017, 2.0571003296441663, 2.079745972245115, 0.9554990980605375, 2.115009976197325, 2.029145442269955, 1.9548441981806817, 1.8379945981683237, 2.0330200948836032, 2.0521014377116327, 2.1310767931875887]|-1986.5635568235406936|      0.50000000|[5223, 736, 59, 472]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      60|[-1.0305785222664616, 0.8218823929648428, 0.8787190343447746, -0.5894838200844978, 1.071469083977574, -1.1862362065684036, 1.0565163777584639, 1.6305690366688748, 0.8619386640933606, -0.7927465508048157, 1.082219274692805, 0.9386527223246159, 0.929820259409657, 2.067158096624976, -1.0409416798545066, -1.0992974292509006, -1.0613234625431816, -0.5581748809493478, 2.030674749200638, 1.1758137120690475, -0.9643429547222527, 1.0700943136424923, 1.0406678115540704, 0.980504105052441, 1.3158934706977576, -1.0481455269549247, -1.0290759485566647, 2.045398862999052, 0.8410557147894544, 1.017813047729526, 1.0157216288750677, -1.0537974159835588, 0.9579876510800218, 0.982588402120124, 1.1625486125512565, 0.9071839499222337, 0.9482450102817089, 1.1955511644154322, 1.0890065735969403, 1.0956534925459325, 1.1262870371194276, -0.9708365794666625, -1.0136112700239868, -1.0664270576676866, 0.8923184779985023, 1.0579077849552216, 2.076132069200811, -1.0190588238896083, 1.003364236535933, 0.9253828413439398, 0.9984080393643583, 1.0849896467990288, 0.910309398040762, 0.9684096316629606, 1.456912570542039, 1.1599063964442315, 1.0567563931452835, 0.985468552068882, 0.9740968199577384, 1.324053928608219, 1.0001610891154928, 0.9575632687969717, 2.0657505607579845, -1.1154361943990836, 2.0895037717262794, 2.0065111368455097, 1.0756804732786542, 0.9595482686141341, -0.9527817584433752, 0.8930502436959388, 2.1127466343485755, 0.9474950792763149, 1.013936785914515, 2.0070954704858033, 2.101669643544171, 1.9265725337059534, 1.9072269851820074, 0.9387338834067779, 0.9506372556965184, 1.031260462442526, 1.4507065277631774, 1.0620364134424345, 2.0701902878178315, 1.9766475158919319, 2.1452700268375016, 1.1699878590969837, 1.04006950839394, 0.9523856945341116, 2.0973530516434615, 1.0979141151693017, 2.0571003296441663, 2.079745972245115, 0.9554990980605375, 2.115009976197325, 2.029145442269955, 1.9548441981806817, 1.8379945981683237, 2.0330200948836032, 2.0521014377116327, 2.1310767931875887]|-1986.5635568235406936|      0.25000000|[5311, 749, 60, 480]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      61|[-1.0208786501216291, 0.8397593029111723, 0.8866523459631921, -0.6581845177600267, 1.0864913748599068, -1.1731924816727535, 1.0760145768294684, 1.6692764735015604, 0.9105899549891245, -0.8150609875187761, 1.114207102582356, 0.9491199159043782, 0.9381676910651594, 2.0669676130836234, -1.0736847319966822, -1.0856386245018532, -1.0665700941864908, -0.6027765279396726, 2.0568098967953117, 1.1946653345781038, -0.9936051711025629, 1.050042968938763, 1.0596437114234487, 0.995063327232148, 1.3302160122264115, -1.0351363200587684, -1.0011630598743708, 2.052786372263525, 0.8485356114097761, 1.0484697121226383, 1.0094817144498849, -1.1027129419780577, 0.9868868799614066, 0.976586004550042, 1.1558056681421336, 0.9614596663165496, 0.9733810275744651, 1.1853145736449489, 1.0912443126130777, 1.097815160027065, 1.0874238224161568, -0.9913962130098426, -1.0176111961030743, -1.0546046555347892, 0.9038280602110378, 1.035066908044817, 2.0601298068029137, -1.0297052840081078, 1.0144378469536952, 0.9581071499187443, 0.9992040107309825, 1.0597210432733992, 0.9176362056112809, 0.9792481089175611, 1.4704366589429412, 1.1695937076045306, 1.035553923203198, 0.9836911737145987, 0.9617033403494977, 1.326506189182282, 0.9780459201145052, 0.9783101745308256, 2.081394148205658, -1.1416429533406633, 2.0785501180662207, 2.0414272158767606, 1.094496241876481, 0.9698694563133737, -0.9849116645507121, 0.9382407420129704, 2.1353273676209197, 0.9320794323594771, 1.0254654203548943, 2.0242358090996717, 2.126212193813519, 1.948091141938026, 1.9209205809827572, 0.9516292142545902, 0.9422645426434632, 1.0329035402734288, 1.4667710841301476, 1.0592807379464104, 2.0896515002947234, 1.977655826781962, 2.151572979591546, 1.1686580957944608, 0.9836382369580622, 1.0250456414536577, 2.0498315625540204, 1.0767335853908508, 2.111356219730505, 2.0592613662933155, 0.9122220946616255, 2.1287013773784973, 2.026534816442425, 1.971140428051215, 1.8797160728398035, 2.0332066170833887, 2.08169737597326, 2.1335541905559663]|-2002.2531212157894061|      0.50000000|[5400, 761, 61, 488]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      62|[-1.0208786501216291, 0.8397593029111723, 0.8866523459631921, -0.6581845177600267, 1.0864913748599068, -1.1731924816727535, 1.0760145768294684, 1.6692764735015604, 0.9105899549891245, -0.8150609875187761, 1.114207102582356, 0.9491199159043782, 0.9381676910651594, 2.0669676130836234, -1.0736847319966822, -1.0856386245018532, -1.0665700941864908, -0.6027765279396726, 2.0568098967953117, 1.1946653345781038, -0.9936051711025629, 1.050042968938763, 1.0596437114234487, 0.995063327232148, 1.3302160122264115, -1.0351363200587684, -1.0011630598743708, 2.052786372263525, 0.8485356114097761, 1.0484697121226383, 1.0094817144498849, -1.1027129419780577, 0.9868868799614066, 0.976586004550042, 1.1558056681421336, 0.9614596663165496, 0.9733810275744651, 1.1853145736449489, 1.0912443126130777, 1.097815160027065, 1.0874238224161568, -0.9913962130098426, -1.0176111961030743, -1.0546046555347892, 0.9038280602110378, 1.035066908044817, 2.0601298068029137, -1.0297052840081078, 1.0144378469536952, 0.9581071499187443, 0.9992040107309825, 1.0597210432733992, 0.9176362056112809, 0.9792481089175611, 1.4704366589429412, 1.1695937076045306, 1.035553923203198, 0.9836911737145987, 0.9617033403494977, 1.326506189182282, 0.9780459201145052, 0.9783101745308256, 2.081394148205658, -1.1416429533406633, 2.0785501180662207, 2.0414272158767606, 1.094496241876481, 0.9698694563133737, -0.9849116645507121, 0.9382407420129704, 2.1353273676209197, 0.9320794323594771, 1.0254654203548943, 2.0242358090996717, 2.126212193813519, 1.948091141938026, 1.9209205809827572, 0.9516292142545902, 0.9422645426434632, 1.0329035402734288, 1.4667710841301476, 1.0592807379464104, 2.0896515002947234, 1.977655826781962, 2.151572979591546, 1.1686580957944608, 0.9836382369580622, 1.0250456414536577, 2.0498315625540204, 1.0767335853908508, 2.111356219730505, 2.0592613662933155, 0.9122220946616255, 2.1287013773784973, 2.026534816442425, 1.971140428051215, 1.8797160728398035, 2.0332066170833887, 2.08169737597326, 2.1335541905559663]|-2002.2531212157894061|      0.25000000|[5489, 773, 62, 496]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      63|[-1.0124196844406064, 0.875190770419072, 0.9013195165693257, -0.6786851730794173, 1.0669556472804944, -1.174632501658423, 1.0720267691341143, 1.6910686897270684, 0.9659926724827212, -0.8444408844616522, 1.1223371952027696, 0.951618759202781, 0.9329024100329327, 2.114439200432755, -1.0528417036426285, -1.0701602703157165, -1.0654309095358947, -0.6816042752324188, 2.076025865059294, 1.182424937565371, -0.9716134268105652, 1.0480664195183202, 1.0838134088706635, 0.9810012931921304, 1.3162681768232027, -1.0414925472749776, -1.019839735217829, 2.074133593025264, 0.820929911003174, 1.0686833986140636, 1.0255868778099744, -1.147918142941957, 1.0028969701819674, 0.9508369342984004, 1.1462578736313491, 0.9564894953958785, 0.9499147850664209, 1.1522625454852748, 1.056462013360182, 1.0850080261371458, 1.1136587690210173, -0.9895668290638988, -1.0261060213902367, -1.0618769734931905, 0.913902210331372, 1.0496420398084625, 2.064965314546136, -1.0428098354935977, 1.0402187567421444, 1.001326009136042, 1.0014654527276068, 1.054804828264984, 0.9389736799055199, 0.9819623790406813, 1.502845550110856, 1.1716421109580106, 1.030169370530662, 1.0006301961228026, 0.9918410995989042, 1.3441168158870869, 1.0132311665738905, 0.9569370355957703, 2.09012534657281, -1.151145590981657, 2.0845504271946895, 2.040905980512996, 1.0980599718666224, 1.041808897110505, -0.986660085356727, 0.9548708283163907, 2.087089185760114, 0.9721979666530385, 1.0397710807365885, 2.0529179107980107, 2.1478717995484313, 1.9916097138037399, 1.9651653723440794, 0.9803104191843037, 0.9632021369313761, 1.023605135772708, 1.4531609993108974, 1.0872717670160286, 2.0951890777025715, 1.985442597006887, 2.149173838205334, 1.2166087241234889, 0.9789535652156165, 1.0308804215288518, 2.067425309498334, 1.131275246492215, 2.126632701182287, 2.0853349468742604, 0.930853919689905, 2.164905905844216, 2.0035287011805436, 2.0061968081485446, 1.891610301651645, 2.033001442672625, 2.086209637271656, 2.134741285585713]|-2014.1035311533873937|      0.50000000|[5577, 786, 63, 504]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      64|[-1.0124196844406064, 0.875190770419072, 0.9013195165693257, -0.6786851730794173, 1.0669556472804944, -1.174632501658423, 1.0720267691341143, 1.6910686897270684, 0.9659926724827212, -0.8444408844616522, 1.1223371952027696, 0.951618759202781, 0.9329024100329327, 2.114439200432755, -1.0528417036426285, -1.0701602703157165, -1.0654309095358947, -0.6816042752324188, 2.076025865059294, 1.182424937565371, -0.9716134268105652, 1.0480664195183202, 1.0838134088706635, 0.9810012931921304, 1.3162681768232027, -1.0414925472749776, -1.019839735217829, 2.074133593025264, 0.820929911003174, 1.0686833986140636, 1.0255868778099744, -1.147918142941957, 1.0028969701819674, 0.9508369342984004, 1.1462578736313491, 0.9564894953958785, 0.9499147850664209, 1.1522625454852748, 1.056462013360182, 1.0850080261371458, 1.1136587690210173, -0.9895668290638988, -1.0261060213902367, -1.0618769734931905, 0.913902210331372, 1.0496420398084625, 2.064965314546136, -1.0428098354935977, 1.0402187567421444, 1.001326009136042, 1.0014654527276068, 1.054804828264984, 0.9389736799055199, 0.9819623790406813, 1.502845550110856, 1.1716421109580106, 1.030169370530662, 1.0006301961228026, 0.9918410995989042, 1.3441168158870869, 1.0132311665738905, 0.9569370355957703, 2.09012534657281, -1.151145590981657, 2.0845504271946895, 2.040905980512996, 1.0980599718666224, 1.041808897110505, -0.986660085356727, 0.9548708283163907, 2.087089185760114, 0.9721979666530385, 1.0397710807365885, 2.0529179107980107, 2.1478717995484313, 1.9916097138037399, 1.9651653723440794, 0.9803104191843037, 0.9632021369313761, 1.023605135772708, 1.4531609993108974, 1.0872717670160286, 2.0951890777025715, 1.985442597006887, 2.149173838205334, 1.2166087241234889, 0.9789535652156165, 1.0308804215288518, 2.067425309498334, 1.131275246492215, 2.126632701182287, 2.0853349468742604, 0.930853919689905, 2.164905905844216, 2.0035287011805436, 2.0061968081485446, 1.891610301651645, 2.033001442672625, 2.086209637271656, 2.134741285585713]|-2014.1035311533873937|      0.25000000|[5666, 798, 64, 512]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      65|[-1.0124196844406064, 0.875190770419072, 0.9013195165693257, -0.6786851730794173, 1.0669556472804944, -1.174632501658423, 1.0720267691341143, 1.6910686897270684, 0.9659926724827212, -0.8444408844616522, 1.1223371952027696, 0.951618759202781, 0.9329024100329327, 2.114439200432755, -1.0528417036426285, -1.0701602703157165, -1.0654309095358947, -0.6816042752324188, 2.076025865059294, 1.182424937565371, -0.9716134268105652, 1.0480664195183202, 1.0838134088706635, 0.9810012931921304, 1.3162681768232027, -1.0414925472749776, -1.019839735217829, 2.074133593025264, 0.820929911003174, 1.0686833986140636, 1.0255868778099744, -1.147918142941957, 1.0028969701819674, 0.9508369342984004, 1.1462578736313491, 0.9564894953958785, 0.9499147850664209, 1.1522625454852748, 1.056462013360182, 1.0850080261371458, 1.1136587690210173, -0.9895668290638988, -1.0261060213902367, -1.0618769734931905, 0.913902210331372, 1.0496420398084625, 2.064965314546136, -1.0428098354935977, 1.0402187567421444, 1.001326009136042, 1.0014654527276068, 1.054804828264984, 0.9389736799055199, 0.9819623790406813, 1.502845550110856, 1.1716421109580106, 1.030169370530662, 1.0006301961228026, 0.9918410995989042, 1.3441168158870869, 1.0132311665738905, 0.9569370355957703, 2.09012534657281, -1.151145590981657, 2.0845504271946895, 2.040905980512996, 1.0980599718666224, 1.041808897110505, -0.986660085356727, 0.9548708283163907, 2.087089185760114, 0.9721979666530385, 1.0397710807365885, 2.0529179107980107, 2.1478717995484313, 1.9916097138037399, 1.9651653723440794, 0.9803104191843037, 0.9632021369313761, 1.023605135772708, 1.4531609993108974, 1.0872717670160286, 2.0951890777025715, 1.985442597006887, 2.149173838205334, 1.2166087241234889, 0.9789535652156165, 1.0308804215288518, 2.067425309498334, 1.131275246492215, 2.126632701182287, 2.0853349468742604, 0.930853919689905, 2.164905905844216, 2.0035287011805436, 2.0061968081485446, 1.891610301651645, 2.033001442672625, 2.086209637271656, 2.134741285585713]|-2014.1035311533873937|      0.12500000|[5754, 811, 65, 520]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      66|[-1.02195370906818, 0.876175453456165, 0.9021170367298244, -0.7136398556991675, 1.0617462083558595, -1.1647094218453602, 1.091169610516096, 1.7136561793913068, 0.9764997258033429, -0.8549288025479365, 1.1199290076865136, 0.9607771278644968, 0.9308527870895271, 2.1126231041845744, -1.05282489994265, -1.0647042052751727, -1.0697142198600438, -0.7207345127989383, 2.0797434540643747, 1.171964186585711, -0.9833151177800502, 1.0541807185532472, 1.0783145449719536, 0.9874078404102855, 1.3087794671883468, -1.039687621726595, -1.0385136843383058, 2.079138778466004, 0.8495124271642254, 1.0691833002479827, 1.0409064215432215, -1.1413165352278913, 1.010035441911245, 0.9404620374384353, 1.138998709297652, 0.9543599432102954, 0.9357132574415495, 1.150732069530002, 1.0365532180225672, 1.0874660462114454, 1.123072137981651, -0.9975112991602227, -1.0236689844595799, -1.0597249005897638, 0.9076151859831273, 1.0533111589952848, 2.0660132501254953, -1.0362381803454335, 1.039003043432289, 0.9873052859729159, 0.993804640324483, 1.0457010353994651, 0.921487958947848, 0.996664061665036, 1.5078372844096515, 1.1623823686451695, 1.0236762436841536, 1.000399962826741, 1.010203361193511, 1.3690422263803765, 1.0202185514414939, 0.9746009115933825, 2.1147326259723274, -1.1460378556359716, 2.0914964146166724, 2.0478603471380223, 1.0987459072952037, 1.0564912552525194, -0.9843987812770991, 0.9476340769874482, 2.097282755177077, 0.979686592418391, 1.0341312403754899, 2.050142294018154, 2.149610176287584, 2.0145582492278713, 1.994479998760379, 0.9880517294293211, 0.9473267723818102, 0.9987692746642186, 1.4708526459014917, 1.0969413195007425, 2.1178271862925775, 1.9943809303293276, 2.1415178999423428, 1.2156193176668055, 0.9796199396580318, 1.0257898994798873, 2.07139943868705, 1.1407078455955673, 2.126126166854591, 2.0935816727609735, 0.9095311133498147, 2.171791477247, 2.0079786735114578, 2.011919943824396, 1.9038466274588517, 2.0389753358734173, 2.108596768554845, 2.1257678673757066]|-2021.4451912161177916|      0.25000000|[5842, 824, 66, 528]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      67|[-1.02195370906818, 0.876175453456165, 0.9021170367298244, -0.7136398556991675, 1.0617462083558595, -1.1647094218453602, 1.091169610516096, 1.7136561793913068, 0.9764997258033429, -0.8549288025479365, 1.1199290076865136, 0.9607771278644968, 0.9308527870895271, 2.1126231041845744, -1.05282489994265, -1.0647042052751727, -1.0697142198600438, -0.7207345127989383, 2.0797434540643747, 1.171964186585711, -0.9833151177800502, 1.0541807185532472, 1.0783145449719536, 0.9874078404102855, 1.3087794671883468, -1.039687621726595, -1.0385136843383058, 2.079138778466004, 0.8495124271642254, 1.0691833002479827, 1.0409064215432215, -1.1413165352278913, 1.010035441911245, 0.9404620374384353, 1.138998709297652, 0.9543599432102954, 0.9357132574415495, 1.150732069530002, 1.0365532180225672, 1.0874660462114454, 1.123072137981651, -0.9975112991602227, -1.0236689844595799, -1.0597249005897638, 0.9076151859831273, 1.0533111589952848, 2.0660132501254953, -1.0362381803454335, 1.039003043432289, 0.9873052859729159, 0.993804640324483, 1.0457010353994651, 0.921487958947848, 0.996664061665036, 1.5078372844096515, 1.1623823686451695, 1.0236762436841536, 1.000399962826741, 1.010203361193511, 1.3690422263803765, 1.0202185514414939, 0.9746009115933825, 2.1147326259723274, -1.1460378556359716, 2.0914964146166724, 2.0478603471380223, 1.0987459072952037, 1.0564912552525194, -0.9843987812770991, 0.9476340769874482, 2.097282755177077, 0.979686592418391, 1.0341312403754899, 2.050142294018154, 2.149610176287584, 2.0145582492278713, 1.994479998760379, 0.9880517294293211, 0.9473267723818102, 0.9987692746642186, 1.4708526459014917, 1.0969413195007425, 2.1178271862925775, 1.9943809303293276, 2.1415178999423428, 1.2156193176668055, 0.9796199396580318, 1.0257898994798873, 2.07139943868705, 1.1407078455955673, 2.126126166854591, 2.0935816727609735, 0.9095311133498147, 2.171791477247, 2.0079786735114578, 2.011919943824396, 1.9038466274588517, 2.0389753358734173, 2.108596768554845, 2.1257678673757066]|-2021.4451912161177916|      0.12500000|[5931, 836, 67, 536]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      68|[-1.0304798591604556, 0.8759719116937699, 0.927351725337718, -0.7393809829539748, 1.0658948680275033, -1.165983537836098, 1.081417112065039, 1.7186614344242024, 0.9727848816787501, -0.8759347590597703, 1.1274213212472872, 0.9401322770784926, 0.9380463449994996, 2.112890460247787, -1.065441528348162, -1.0587532599867828, -1.0608110226880356, -0.7361227015831403, 2.0791425356532724, 1.165559255020412, -0.9884389315030393, 1.0507110262813748, 1.078429035600254, 0.9855042138294835, 1.324511472795519, -1.034602269391347, -1.0387578260810792, 2.0986408669135432, 0.8586884534500312, 1.0801330423097684, 1.043412268194547, -1.1332883314600937, 1.0095264205310777, 0.9569137556516434, 1.1355956252380273, 0.9512821215991075, 0.9524764292035349, 1.1544996178261182, 1.0546007505227268, 1.0837412798121473, 1.1198085545729617, -1.014786111942545, -1.0252032894394603, -1.064925237267038, 0.9303693467643361, 1.0735452773050294, 2.084803510648992, -1.0333724495703336, 1.0284137593948641, 0.9910284520380013, 1.002515785794324, 1.051805326889818, 0.92941145730565, 0.992552526259554, 1.5122301502697124, 1.1591296262255768, 1.0245284682207836, 1.0373463483765055, 1.0232474547030255, 1.3468245661659184, 1.025298207486846, 0.9663951131335596, 2.1301835814962624, -1.1229821607192731, 2.099541815216143, 2.0854377255725423, 1.1030646985605135, 1.056214563672264, -0.9851956513216668, 0.9670680320544262, 2.10629531854058, 0.994939087532395, 1.0255980912752962, 2.0470254662569216, 2.1486945776815753, 2.0301387830190576, 1.986866494952464, 1.000787172692131, 0.9691996785034621, 0.9967496685993752, 1.4880642041734118, 1.097059203206708, 2.129890769035584, 1.9952011835871248, 2.1424882392268754, 1.2198503273191206, 0.967749806888179, 1.0309427183848174, 2.0790449453971087, 1.1244663886527895, 2.122696190806724, 2.103143937704565, 0.9217026718474898, 2.1492897607388954, 1.990923452433513, 2.0218205867666916, 1.9220166769034988, 2.0418721693020876, 2.109472633182032, 2.113382353796028]|-2027.3279586410806132|      0.25000000|[6019, 849, 68, 544]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      69|[-1.0304798591604556, 0.8759719116937699, 0.927351725337718, -0.7393809829539748, 1.0658948680275033, -1.165983537836098, 1.081417112065039, 1.7186614344242024, 0.9727848816787501, -0.8759347590597703, 1.1274213212472872, 0.9401322770784926, 0.9380463449994996, 2.112890460247787, -1.065441528348162, -1.0587532599867828, -1.0608110226880356, -0.7361227015831403, 2.0791425356532724, 1.165559255020412, -0.9884389315030393, 1.0507110262813748, 1.078429035600254, 0.9855042138294835, 1.324511472795519, -1.034602269391347, -1.0387578260810792, 2.0986408669135432, 0.8586884534500312, 1.0801330423097684, 1.043412268194547, -1.1332883314600937, 1.0095264205310777, 0.9569137556516434, 1.1355956252380273, 0.9512821215991075, 0.9524764292035349, 1.1544996178261182, 1.0546007505227268, 1.0837412798121473, 1.1198085545729617, -1.014786111942545, -1.0252032894394603, -1.064925237267038, 0.9303693467643361, 1.0735452773050294, 2.084803510648992, -1.0333724495703336, 1.0284137593948641, 0.9910284520380013, 1.002515785794324, 1.051805326889818, 0.92941145730565, 0.992552526259554, 1.5122301502697124, 1.1591296262255768, 1.0245284682207836, 1.0373463483765055, 1.0232474547030255, 1.3468245661659184, 1.025298207486846, 0.9663951131335596, 2.1301835814962624, -1.1229821607192731, 2.099541815216143, 2.0854377255725423, 1.1030646985605135, 1.056214563672264, -0.9851956513216668, 0.9670680320544262, 2.10629531854058, 0.994939087532395, 1.0255980912752962, 2.0470254662569216, 2.1486945776815753, 2.0301387830190576, 1.986866494952464, 1.000787172692131, 0.9691996785034621, 0.9967496685993752, 1.4880642041734118, 1.097059203206708, 2.129890769035584, 1.9952011835871248, 2.1424882392268754, 1.2198503273191206, 0.967749806888179, 1.0309427183848174, 2.0790449453971087, 1.1244663886527895, 2.122696190806724, 2.103143937704565, 0.9217026718474898, 2.1492897607388954, 1.990923452433513, 2.0218205867666916, 1.9220166769034988, 2.0418721693020876, 2.109472633182032, 2.113382353796028]|-2027.3279586410806132|      0.12500000|[6108, 861, 69, 552]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
