k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3148808928264324, 0.0825428004784596, 0.2712271622961532, -0.0601626751852772, 0.1210939960993424, 0.2861832707481596, 0.1305001600568171, -0.1323099926874505, 0.1257908421484828, -0.0252816228218535, 0.1828386702036252, 0.1617007873959983, 0.0163021055451774, 0.1360957249402207, 0.1989523506733988, 0.1309607865316862, 0.1445311498440535, 0.114589790262825, 0.0368173853090209, 0.1662983022514928, 0.0945730280961882, -0.0410059384176216, 0.2454282578562431, 0.0661899800015408, 0.2242716001815909, 0.1032057511768414, 0.1325993554791106, 0.0649241937216008, 0.1226742155402126, 0.071727259962543, 0.1288832095394376, -0.0364296239252897, 0.1357305626455028, 0.1619121839992874, -0.0121575550526396, 0.1524733924659794, 0.0736150600777646, 0.0956405366353262, 0.0641631607636818, 0.04382496491328, 0.0673917212474375, 0.0277984056003564, -0.0404331106309778, -0.0149172870471563, 0.1380762433235226, 0.2062280228007754, 0.308481194154644, -0.0091997137190114, 0.1245830742379955, 0.0828838130484805]|1750.3179901048256397|      2.00000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      24|[2.9568247959981218, 3.7850454301003174, 5.127391660610809, 3.7802739715422167, 1.5032854753459217, 2.9724468692365282, 3.442919512640683, 3.6272032759603516, 3.3260730525536126, 3.844242706631171, 4.0117316637224745, 2.154917006591697, 2.58829102551716, 1.4658435952347801, 1.3526949937690271, 3.3689518110003944, 1.1237005133150342, -0.3855568467772265, 0.9738170213064955, 3.4039018401039045, 2.7220133154054222, 2.947359902789831, 4.2937677082032915, 1.4950918284889805, 5.106770813212419, 1.8620731438531095, 2.468050233059072, 4.495453270478491, 2.7470516590281036, 4.876139383650612, 4.190706673423624, 2.4903760037113236, 2.311996825316637, 2.3125109935094765, 4.881932711857343, 3.3955256383190515, 2.2888357523892755, 3.4983771839724334, 3.488147922324791, 4.456786344873337, 4.325849111499889, 2.716553373065658, 0.990871224667812, 4.48564969572395, 1.943006241907313, 3.4697027946403556, 0.6068439215996346, 2.551661574332337, 0.8796577292815929, 2.050356870628902]|406.0383272603787645|      1.00000000|[1560, 0, 24, 120]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[3.1484985206936837, 3.6660913765610137, 5.136541473648322, 3.829710977335338, 1.657313087538721, 3.0854254445362113, 3.468388851209511, 3.52432305518603, 3.372764508919652, 3.89262474186944, 4.032707227872171, 2.3860411739103258, 2.535298380644924, 1.6117851779231447, 1.2587843953269078, 3.442971581705017, 0.9462150236937248, -0.2626598387928397, 0.9188090824131789, 3.391390741633396, 2.792933593092404, 3.032476439607291, 4.262482985416119, 1.3714950490768532, 5.055904617663202, 2.125705743929518, 2.4522629995391823, 4.606134421971661, 2.773940511735806, 4.689199937597813, 4.369603267013576, 2.7429983102069917, 2.251860065750006, 2.5081012967468244, 4.817402095167039, 3.405327604115796, 2.4506861712867396, 3.4888181022486506, 3.4613960235108276, 4.675884722769151, 4.319571342253047, 2.819489704750342, 1.2270584286497277, 4.302991340438598, 2.1960683052740464, 3.4318642375924857, 0.2196375108096558, 2.5945405685664666, 1.0317979459632853, 2.265696418142571]|399.2095463064312071|      2.00000000|[1625, 0, 25, 125]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      26|[3.1484985206936837, 3.6660913765610137, 5.136541473648322, 3.829710977335338, 1.657313087538721, 3.0854254445362113, 3.468388851209511, 3.52432305518603, 3.372764508919652, 3.89262474186944, 4.032707227872171, 2.3860411739103258, 2.535298380644924, 1.6117851779231447, 1.2587843953269078, 3.442971581705017, 0.9462150236937248, -0.2626598387928397, 0.9188090824131789, 3.391390741633396, 2.792933593092404, 3.032476439607291, 4.262482985416119, 1.3714950490768532, 5.055904617663202, 2.125705743929518, 2.4522629995391823, 4.606134421971661, 2.773940511735806, 4.689199937597813, 4.369603267013576, 2.7429983102069917, 2.251860065750006, 2.5081012967468244, 4.817402095167039, 3.405327604115796, 2.4506861712867396, 3.4888181022486506, 3.4613960235108276, 4.675884722769151, 4.319571342253047, 2.819489704750342, 1.2270584286497277, 4.302991340438598, 2.1960683052740464, 3.4318642375924857, 0.2196375108096558, 2.5945405685664666, 1.0317979459632853, 2.265696418142571]|399.2095463064312071|      1.00000000|[1690, 0, 26, 130]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      27|[3.1484985206936837, 3.6660913765610137, 5.136541473648322, 3.829710977335338, 1.657313087538721, 3.0854254445362113, 3.468388851209511, 3.52432305518603, 3.372764508919652, 3.89262474186944, 4.032707227872171, 2.3860411739103258, 2.535298380644924, 1.6117851779231447, 1.2587843953269078, 3.442971581705017, 0.9462150236937248, -0.2626598387928397, 0.9188090824131789, 3.391390741633396, 2.792933593092404, 3.032476439607291, 4.262482985416119, 1.3714950490768532, 5.055904617663202, 2.125705743929518, 2.4522629995391823, 4.606134421971661, 2.773940511735806, 4.689199937597813, 4.369603267013576, 2.7429983102069917, 2.251860065750006, 2.5081012967468244, 4.817402095167039, 3.405327604115796, 2.4506861712867396, 3.4888181022486506, 3.4613960235108276, 4.675884722769151, 4.319571342253047, 2.819489704750342, 1.2270584286497277, 4.302991340438598, 2.1960683052740464, 3.4318642375924857, 0.2196375108096558, 2.5945405685664666, 1.0317979459632853, 2.265696418142571]|399.2095463064312071|      0.50000000|[1755, 0, 27, 135]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      28|[3.1484985206936837, 3.6660913765610137, 5.136541473648322, 3.829710977335338, 1.657313087538721, 3.0854254445362113, 3.468388851209511, 3.52432305518603, 3.372764508919652, 3.89262474186944, 4.032707227872171, 2.3860411739103258, 2.535298380644924, 1.6117851779231447, 1.2587843953269078, 3.442971581705017, 0.9462150236937248, -0.2626598387928397, 0.9188090824131789, 3.391390741633396, 2.792933593092404, 3.032476439607291, 4.262482985416119, 1.3714950490768532, 5.055904617663202, 2.125705743929518, 2.4522629995391823, 4.606134421971661, 2.773940511735806, 4.689199937597813, 4.369603267013576, 2.7429983102069917, 2.251860065750006, 2.5081012967468244, 4.817402095167039, 3.405327604115796, 2.4506861712867396, 3.4888181022486506, 3.4613960235108276, 4.675884722769151, 4.319571342253047, 2.819489704750342, 1.2270584286497277, 4.302991340438598, 2.1960683052740464, 3.4318642375924857, 0.2196375108096558, 2.5945405685664666, 1.0317979459632853, 2.265696418142571]|399.2095463064312071|      0.25000000|[1820, 0, 28, 140]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      29|[3.1904789008254655, 3.655155015987003, 5.134909338435249, 3.8405468490230428, 1.6589495750776801, 3.087496816999846, 3.439671775975939, 3.5647106190196194, 3.364004599794812, 3.8880794025208334, 4.059484943755067, 2.411642974195913, 2.520043979444616, 1.6340983616625548, 1.2877845419551663, 3.415181995514729, 0.9461738078063923, -0.2633292433424583, 0.9516985371924553, 3.383061509619136, 2.816710587668366, 3.025045889587232, 4.2688266631739795, 1.3799794417643065, 5.054398597305971, 2.013318777619313, 2.45241854101307, 4.605500511588928, 2.7986620352543286, 4.728239741919751, 4.384899901165803, 2.749098217708393, 2.256527478798828, 2.378539793103269, 4.812752961924515, 3.4235845036135286, 2.40722732732009, 3.4611233265899446, 3.4702897968718522, 4.739945153348565, 4.334199539432558, 2.8610989255734363, 1.1288645617170727, 4.30558792035155, 2.1971248904976606, 3.4668506050698635, 0.2289145616351479, 2.5843686678643953, 1.0150050945734208, 2.2634753108599095]|391.9243528293384315|      0.50000000|[1885, 0, 29, 145]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      30|[3.2021047322810636, 3.6871179007355255, 5.076612831493342, 3.934623171873792, 1.7794663230633818, 3.095239274167691, 3.5437046103355216, 3.6067219070369165, 3.404536838851244, 3.9211629524449454, 4.034367778008515, 2.470418355845167, 2.5246691061529, 1.7498390203318335, 1.3541143596828624, 3.4447988011083, 1.1584459470919208, -0.2218461661245312, 0.9865720805348523, 3.333504901208976, 2.8813291380238963, 3.0299765368823786, 4.299238353439687, 1.4851643785486872, 5.119000391078798, 2.0006363019474565, 2.5153012749038854, 4.593942685224427, 2.880836557951908, 4.723788140866934, 4.2940475299116345, 2.863172571841033, 2.287716573827844, 2.4417434732525494, 4.785859816726069, 3.4696640505252256, 2.4538590442933885, 3.596256376983651, 3.556003717743827, 4.746368023945197, 4.422767865462008, 2.886853064973353, 1.054455546404283, 4.325289854614226, 2.199830361496519, 3.5080132456500945, 0.2940787291947501, 2.6615380830139026, 1.1116185263597855, 2.360919960079715]|378.3345747698282935|      1.00000000|[1950, 0, 30, 150]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      31|[3.3544002193637312, 3.5780015826575093, 5.029721229410747, 3.985496910182967, 1.9580915588553733, 3.2014641747720747, 3.6053007039863116, 3.7904078574269264, 3.588715200089004, 3.809010826920968, 4.253764697698171, 2.6259655011187455, 2.4818466346478654, 1.811746283099745, 1.328365786431126, 3.3606458452128782, 1.226111226552722, -0.1726344713362153, 1.028681311601007, 3.4009113169990726, 2.9087647924074367, 3.1127264719686845, 4.397993859170323, 1.697465468891064, 5.344563718807592, 1.5934640628607468, 2.468712635980708, 4.603347976904367, 2.9728373766157095, 4.604717063542963, 4.21168834044146, 2.9482514363874732, 2.341876413645941, 2.2341169913179604, 4.795002656472583, 3.873333195841575, 2.6517228786754554, 3.5506378791964948, 3.3667254595659273, 4.837283123838659, 4.331441862957295, 3.042787043904769, 1.003228711415918, 4.270190396239522, 2.36104401363873, 3.5312769828429835, 0.4074285377485339, 2.7858944455468473, 1.2276499691983942, 2.4825505391818585]|371.5752189814836015|      2.00000000|[2015, 0, 31, 155]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      32|[3.3544002193637312, 3.5780015826575093, 5.029721229410747, 3.985496910182967, 1.9580915588553733, 3.2014641747720747, 3.6053007039863116, 3.7904078574269264, 3.588715200089004, 3.809010826920968, 4.253764697698171, 2.6259655011187455, 2.4818466346478654, 1.811746283099745, 1.328365786431126, 3.3606458452128782, 1.226111226552722, -0.1726344713362153, 1.028681311601007, 3.4009113169990726, 2.9087647924074367, 3.1127264719686845, 4.397993859170323, 1.697465468891064, 5.344563718807592, 1.5934640628607468, 2.468712635980708, 4.603347976904367, 2.9728373766157095, 4.604717063542963, 4.21168834044146, 2.9482514363874732, 2.341876413645941, 2.2341169913179604, 4.795002656472583, 3.873333195841575, 2.6517228786754554, 3.5506378791964948, 3.3667254595659273, 4.837283123838659, 4.331441862957295, 3.042787043904769, 1.003228711415918, 4.270190396239522, 2.36104401363873, 3.5312769828429835, 0.4074285377485339, 2.7858944455468473, 1.2276499691983942, 2.4825505391818585]|371.5752189814836015|      1.00000000|[2080, 0, 32, 160]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      33|[3.3544002193637312, 3.5780015826575093, 5.029721229410747, 3.985496910182967, 1.9580915588553733, 3.2014641747720747, 3.6053007039863116, 3.7904078574269264, 3.588715200089004, 3.809010826920968, 4.253764697698171, 2.6259655011187455, 2.4818466346478654, 1.811746283099745, 1.328365786431126, 3.3606458452128782, 1.226111226552722, -0.1726344713362153, 1.028681311601007, 3.4009113169990726, 2.9087647924074367, 3.1127264719686845, 4.397993859170323, 1.697465468891064, 5.344563718807592, 1.5934640628607468, 2.468712635980708, 4.603347976904367, 2.9728373766157095, 4.604717063542963, 4.21168834044146, 2.9482514363874732, 2.341876413645941, 2.2341169913179604, 4.795002656472583, 3.873333195841575, 2.6517228786754554, 3.5506378791964948, 3.3667254595659273, 4.837283123838659, 4.331441862957295, 3.042787043904769, 1.003228711415918, 4.270190396239522, 2.36104401363873, 3.5312769828429835, 0.4074285377485339, 2.7858944455468473, 1.2276499691983942, 2.4825505391818585]|371.5752189814836015|      0.50000000|[2145, 0, 33, 165]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      34|[3.4617432703428874, 3.5509645875294806, 4.956888517633056, 4.028905744348045, 1.9934020644002346, 3.236736728329289, 3.64278299705572, 3.813426833115952, 3.6311911619784407, 3.8372629434605057, 4.237203736609975, 2.697427652004414, 2.553002528033431, 1.8825455457071048, 1.2386535113135564, 3.422702917031847, 1.222349060368339, -0.0882307819196264, 0.9843591289206304, 3.369166151067411, 2.9757118642396394, 3.164348848769548, 4.4704641814430985, 1.652268421474675, 5.274915322210535, 1.6990259031556294, 2.531754820267011, 4.621121202558206, 3.083038601423003, 4.649435950369935, 4.338683965346615, 2.98748881827919, 2.454875854388974, 2.3366569555479964, 4.81199711425923, 3.9560491395953123, 2.710870865937726, 3.5606716878660953, 3.4233331366477664, 4.764100156984934, 4.281825042510579, 2.9800636189603424, 1.119679233022018, 4.369540197680233, 2.377110829984125, 3.6139413499065305, 0.4145816514456844, 2.675930358877626, 1.3811527339080856, 2.416771158122629]|359.7531843949034283|      1.00000000|[2210, 0, 34, 170]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      35|[3.4617432703428874, 3.5509645875294806, 4.956888517633056, 4.028905744348045, 1.9934020644002346, 3.236736728329289, 3.64278299705572, 3.813426833115952, 3.6311911619784407, 3.8372629434605057, 4.237203736609975, 2.697427652004414, 2.553002528033431, 1.8825455457071048, 1.2386535113135564, 3.422702917031847, 1.222349060368339, -0.0882307819196264, 0.9843591289206304, 3.369166151067411, 2.9757118642396394, 3.164348848769548, 4.4704641814430985, 1.652268421474675, 5.274915322210535, 1.6990259031556294, 2.531754820267011, 4.621121202558206, 3.083038601423003, 4.649435950369935, 4.338683965346615, 2.98748881827919, 2.454875854388974, 2.3366569555479964, 4.81199711425923, 3.9560491395953123, 2.710870865937726, 3.5606716878660953, 3.4233331366477664, 4.764100156984934, 4.281825042510579, 2.9800636189603424, 1.119679233022018, 4.369540197680233, 2.377110829984125, 3.6139413499065305, 0.4145816514456844, 2.675930358877626, 1.3811527339080856, 2.416771158122629]|359.7531843949034283|      0.50000000|[2275, 0, 35, 175]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      36|[3.450938323906098, 3.572542635115488, 4.951881015238362, 4.042317941018764, 2.010350669139418, 3.314404440906803, 3.7296380769104065, 3.813838327953465, 3.704595410211549, 3.8982097814261425, 4.237764806309488, 2.846120764716513, 2.63232260042256, 1.910384731620844, 1.2324654054046114, 3.411675931436229, 1.206899963631705, -0.0196323230202924, 1.0003697531691165, 3.4322551770757, 2.9721530196525645, 3.092638940763769, 4.582326811289712, 1.7124555088358595, 5.331179716012094, 1.8054079593046288, 2.5739877811195253, 4.728161735884135, 3.0867082643916164, 4.716468782895204, 4.404107318185596, 3.0975120451332883, 2.586335498421012, 2.485552288956074, 4.826669197871875, 3.998526194609083, 2.8265823064286644, 3.595782404805751, 3.5002306322607675, 4.772218355298088, 4.251390837348481, 2.978549427530907, 1.2348981489251623, 4.400414017966345, 2.5356735903188796, 3.7107760103308647, 0.395114611037248, 2.709053504069038, 1.4489026141168215, 2.4195071133231036]|348.3675109492906472|      1.00000000|[2340, 0, 36, 180]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      37|[3.450938323906098, 3.572542635115488, 4.951881015238362, 4.042317941018764, 2.010350669139418, 3.314404440906803, 3.7296380769104065, 3.813838327953465, 3.704595410211549, 3.8982097814261425, 4.237764806309488, 2.846120764716513, 2.63232260042256, 1.910384731620844, 1.2324654054046114, 3.411675931436229, 1.206899963631705, -0.0196323230202924, 1.0003697531691165, 3.4322551770757, 2.9721530196525645, 3.092638940763769, 4.582326811289712, 1.7124555088358595, 5.331179716012094, 1.8054079593046288, 2.5739877811195253, 4.728161735884135, 3.0867082643916164, 4.716468782895204, 4.404107318185596, 3.0975120451332883, 2.586335498421012, 2.485552288956074, 4.826669197871875, 3.998526194609083, 2.8265823064286644, 3.595782404805751, 3.5002306322607675, 4.772218355298088, 4.251390837348481, 2.978549427530907, 1.2348981489251623, 4.400414017966345, 2.5356735903188796, 3.7107760103308647, 0.395114611037248, 2.709053504069038, 1.4489026141168215, 2.4195071133231036]|348.3675109492906472|      0.50000000|[2405, 0, 37, 185]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      38|[3.4338074032593338, 3.7014745749466, 4.975498283780568, 4.089045160114755, 2.0934279341490325, 3.383396807056689, 3.8367070240255674, 3.841840129162986, 3.6959135541121357, 3.943490308054945, 4.334098800634986, 2.826311681668489, 2.6732703134472224, 2.067526203212871, 1.2426494783099045, 3.3878097486641425, 1.2461287917133932, 0.0648126204916583, 1.0098867855491303, 3.421333121862664, 2.975943420172586, 3.077257014483573, 4.670088139138694, 1.755590683479202, 5.355861930131579, 1.7909640701937852, 2.66769970706849, 4.764682332213555, 3.1219792135534514, 4.61732785783973, 4.427973518697147, 3.2645610373624923, 2.7328878530960976, 2.45051099028959, 4.78250498152391, 4.011655783239053, 2.8319348204516035, 3.5355290509027886, 3.4955357233043225, 4.816096538479047, 4.396149804572421, 3.04566158676322, 1.197050126551733, 4.4725444044652765, 2.6103485056842617, 3.6526282207770953, 0.5057974964445444, 2.8114371638830002, 1.45719210488789, 2.483748884685697]|342.4015022738499283|      1.00000000|[2470, 0, 38, 190]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      39|[3.4338074032593338, 3.7014745749466, 4.975498283780568, 4.089045160114755, 2.0934279341490325, 3.383396807056689, 3.8367070240255674, 3.841840129162986, 3.6959135541121357, 3.943490308054945, 4.334098800634986, 2.826311681668489, 2.6732703134472224, 2.067526203212871, 1.2426494783099045, 3.3878097486641425, 1.2461287917133932, 0.0648126204916583, 1.0098867855491303, 3.421333121862664, 2.975943420172586, 3.077257014483573, 4.670088139138694, 1.755590683479202, 5.355861930131579, 1.7909640701937852, 2.66769970706849, 4.764682332213555, 3.1219792135534514, 4.61732785783973, 4.427973518697147, 3.2645610373624923, 2.7328878530960976, 2.45051099028959, 4.78250498152391, 4.011655783239053, 2.8319348204516035, 3.5355290509027886, 3.4955357233043225, 4.816096538479047, 4.396149804572421, 3.04566158676322, 1.197050126551733, 4.4725444044652765, 2.6103485056842617, 3.6526282207770953, 0.5057974964445444, 2.8114371638830002, 1.45719210488789, 2.483748884685697]|342.4015022738499283|      0.50000000|[2535, 0, 39, 195]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      40|[3.491426218622048, 3.739553017685673, 4.97612184575861, 4.121901331607941, 2.058728603632302, 3.3780279200321726, 3.898624396330682, 3.8209047933012457, 3.6485810328271953, 3.8979637120205926, 4.3190750206620425, 2.8097202312288996, 2.6872976237883868, 2.09981756813396, 1.082062065890331, 3.454692954462252, 1.1325977780033547, 0.0978271412473618, 1.1190070946976838, 3.374185260560002, 2.898332276121526, 3.0898726882035015, 4.586660928562502, 1.5582107913815313, 5.351703922288579, 1.8513095835631388, 2.6707072197344988, 4.8530371497567035, 3.153396639449342, 4.641889111435167, 4.5240952019367, 3.2248326467882835, 2.765802582672319, 2.4802649046027025, 4.743239963609717, 3.997654909710498, 2.8841365893507644, 3.5165770951801085, 3.500678143681741, 4.833199083727584, 4.408303498758523, 2.946612766988792, 1.243676185479492, 4.579338488986608, 2.607948523733267, 3.6825232593663326, 0.4477080486847625, 2.822172429673277, 1.6932708021335423, 2.3973348941437265]|339.3997194005858660|      1.00000000|[2600, 0, 40, 200]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      41|[3.491426218622048, 3.739553017685673, 4.97612184575861, 4.121901331607941, 2.058728603632302, 3.3780279200321726, 3.898624396330682, 3.8209047933012457, 3.6485810328271953, 3.8979637120205926, 4.3190750206620425, 2.8097202312288996, 2.6872976237883868, 2.09981756813396, 1.082062065890331, 3.454692954462252, 1.1325977780033547, 0.0978271412473618, 1.1190070946976838, 3.374185260560002, 2.898332276121526, 3.0898726882035015, 4.586660928562502, 1.5582107913815313, 5.351703922288579, 1.8513095835631388, 2.6707072197344988, 4.8530371497567035, 3.153396639449342, 4.641889111435167, 4.5240952019367, 3.2248326467882835, 2.765802582672319, 2.4802649046027025, 4.743239963609717, 3.997654909710498, 2.8841365893507644, 3.5165770951801085, 3.500678143681741, 4.833199083727584, 4.408303498758523, 2.946612766988792, 1.243676185479492, 4.579338488986608, 2.607948523733267, 3.6825232593663326, 0.4477080486847625, 2.822172429673277, 1.6932708021335423, 2.3973348941437265]|339.3997194005858660|      0.50000000|[2665, 0, 41, 205]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      42|[3.5675073998622295, 3.7739226966286807, 4.966210140324804, 4.186415060683148, 2.1160953157555418, 3.4520711115275935, 3.925252543249086, 3.8228554153477967, 3.7182859936033457, 3.9526858398612497, 4.338858235265927, 2.8759655649573856, 2.7194470025061093, 2.268056602281522, 1.2198705580990652, 3.506190148631025, 1.2501770759977375, 0.1104925955728173, 1.1803511428235955, 3.371253762376481, 2.905827732990204, 3.0898400604321776, 4.585511770413804, 1.6094647154263064, 5.364314162512352, 1.776610991353651, 2.693438152115063, 4.869999777588606, 3.2058560027673795, 4.647070357101876, 4.550427650587677, 3.2889901295699313, 2.8682762572310967, 2.4252319427169566, 4.733935123062162, 4.0269411968398705, 2.925890086006936, 3.579938239996891, 3.6149977612029787, 4.878381346538754, 4.44808068256337, 2.9549445181468017, 1.1326304987535727, 4.597411494213716, 2.716707200122791, 3.799586970803218, 0.5833398775377512, 2.8645869544016453, 1.8706491712487436, 2.4625615293545167]|329.0070844951578692|      1.00000000|[2730, 0, 42, 210]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      43|[3.5675073998622295, 3.7739226966286807, 4.966210140324804, 4.186415060683148, 2.1160953157555418, 3.4520711115275935, 3.925252543249086, 3.8228554153477967, 3.7182859936033457, 3.9526858398612497, 4.338858235265927, 2.8759655649573856, 2.7194470025061093, 2.268056602281522, 1.2198705580990652, 3.506190148631025, 1.2501770759977375, 0.1104925955728173, 1.1803511428235955, 3.371253762376481, 2.905827732990204, 3.0898400604321776, 4.585511770413804, 1.6094647154263064, 5.364314162512352, 1.776610991353651, 2.693438152115063, 4.869999777588606, 3.2058560027673795, 4.647070357101876, 4.550427650587677, 3.2889901295699313, 2.8682762572310967, 2.4252319427169566, 4.733935123062162, 4.0269411968398705, 2.925890086006936, 3.579938239996891, 3.6149977612029787, 4.878381346538754, 4.44808068256337, 2.9549445181468017, 1.1326304987535727, 4.597411494213716, 2.716707200122791, 3.799586970803218, 0.5833398775377512, 2.8645869544016453, 1.8706491712487436, 2.4625615293545167]|329.0070844951578692|      0.50000000|[2795, 0, 43, 215]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      44|[3.6368148059697143, 3.8241888221782103, 5.0206001176164525, 4.170367352163531, 2.0916756613177467, 3.4594865853278094, 4.033668700242973, 3.855445758076361, 3.7551037749808542, 3.9738994065854922, 4.333004105137185, 2.9605173077914966, 2.8748590153146845, 2.424947606723037, 1.1863904581492968, 3.488425657675408, 1.17991327531227, 0.1790479917179777, 1.2136034769507082, 3.2406135128719873, 2.9004941773749575, 3.141866914696118, 4.575406737783713, 1.5731113931704708, 5.461550134622562, 1.884630971516979, 2.732788214221759, 4.919840357518006, 3.302950848184267, 4.630920489133585, 4.507513008208281, 3.3299221389968454, 2.9347431016076206, 2.6160427249958547, 4.746498563175823, 4.074020645021687, 2.964259902795867, 3.5675836492323105, 3.624116110418223, 4.962801881093618, 4.498922023510383, 2.9585966027934605, 1.2784980688545309, 4.596933122678736, 2.6956684331816954, 3.8216659116925653, 0.519809021323774, 2.8607398968676554, 1.9833445329753285, 2.516146175508104]|323.5194543632405839|      1.00000000|[2860, 0, 44, 220]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      45|[3.6368148059697143, 3.8241888221782103, 5.0206001176164525, 4.170367352163531, 2.0916756613177467, 3.4594865853278094, 4.033668700242973, 3.855445758076361, 3.7551037749808542, 3.9738994065854922, 4.333004105137185, 2.9605173077914966, 2.8748590153146845, 2.424947606723037, 1.1863904581492968, 3.488425657675408, 1.17991327531227, 0.1790479917179777, 1.2136034769507082, 3.2406135128719873, 2.9004941773749575, 3.141866914696118, 4.575406737783713, 1.5731113931704708, 5.461550134622562, 1.884630971516979, 2.732788214221759, 4.919840357518006, 3.302950848184267, 4.630920489133585, 4.507513008208281, 3.3299221389968454, 2.9347431016076206, 2.6160427249958547, 4.746498563175823, 4.074020645021687, 2.964259902795867, 3.5675836492323105, 3.624116110418223, 4.962801881093618, 4.498922023510383, 2.9585966027934605, 1.2784980688545309, 4.596933122678736, 2.6956684331816954, 3.8216659116925653, 0.519809021323774, 2.8607398968676554, 1.9833445329753285, 2.516146175508104]|323.5194543632405839|      0.50000000|[2925, 0, 45, 225]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      46|[3.6368148059697143, 3.8241888221782103, 5.0206001176164525, 4.170367352163531, 2.0916756613177467, 3.4594865853278094, 4.033668700242973, 3.855445758076361, 3.7551037749808542, 3.9738994065854922, 4.333004105137185, 2.9605173077914966, 2.8748590153146845, 2.424947606723037, 1.1863904581492968, 3.488425657675408, 1.17991327531227, 0.1790479917179777, 1.2136034769507082, 3.2406135128719873, 2.9004941773749575, 3.141866914696118, 4.575406737783713, 1.5731113931704708, 5.461550134622562, 1.884630971516979, 2.732788214221759, 4.919840357518006, 3.302950848184267, 4.630920489133585, 4.507513008208281, 3.3299221389968454, 2.9347431016076206, 2.6160427249958547, 4.746498563175823, 4.074020645021687, 2.964259902795867, 3.5675836492323105, 3.624116110418223, 4.962801881093618, 4.498922023510383, 2.9585966027934605, 1.2784980688545309, 4.596933122678736, 2.6956684331816954, 3.8216659116925653, 0.519809021323774, 2.8607398968676554, 1.9833445329753285, 2.516146175508104]|323.5194543632405839|      0.25000000|[2990, 0, 46, 230]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      47|[3.6740216975960145, 3.8218061934994725, 4.987516221845752, 4.182002171725801, 2.1342569024895486, 3.4543878430448345, 4.004708751494902, 3.862852555576199, 3.7564669245440436, 3.926665922143776, 4.356422683836725, 2.9756705030927657, 2.8761943131492096, 2.4252552081982097, 1.1777252688520756, 3.459708512663769, 1.1926111433314348, 0.1915487641067048, 1.1962183495520862, 3.251645113522052, 2.8898082567003875, 3.155765968027166, 4.578823365562425, 1.6075853992719444, 5.485303062578719, 1.7731808939976836, 2.784402635972359, 4.915167215106618, 3.289776297669078, 4.636374315942025, 4.494677337656617, 3.3391198919217806, 2.9361665316058696, 2.479013803418797, 4.740078870893332, 4.056218991967764, 2.9337387181148316, 3.538676706319458, 3.607348784107323, 4.9431427361363, 4.501197741430778, 2.9474657519605905, 1.1818514531837856, 4.608420395228125, 2.6737057022492547, 3.829297289643694, 0.560689279098088, 2.8915441365690686, 2.005274628044315, 2.5229961770147615]|321.9611697067629734|      0.50000000|[3055, 0, 47, 235]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
