k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      66|[-0.0023495689111776, -0.0055834612245223, -0.004453743822426, 0.0015450418622753, 0.0003664054719434, 0.0018222851419881, 1.80802606125e-05, -0.0028645556698624, 0.0013347645017274, 0.0025780779155609, 3.50682768139e-05, -0.003079281051917, -5.93516453378e-05, -0.0039185270256515, 0.995664729986185]|2110.5422312636046627|      0.00097656|[1122, 0, 66, 132]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      67|[-0.0023495689111776, -0.0055834612245223, -0.004453743822426, 0.0015450418622753, 0.0003664054719434, 0.0018222851419881, 1.80802606125e-05, -0.0028645556698624, 0.0013347645017274, 0.0025780779155609, 3.50682768139e-05, -0.003079281051917, -5.93516453378e-05, -0.0039185270256515, 0.995664729986185]|2110.5422312636046627|      0.00048828|[1139, 0, 67, 134]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      68|[-0.0022866630336898, -0.0057690182151037, -0.0044493415191574, 0.0016892910661757, 0.0003691471812133, 0.0015648927064825, 6.28164841758e-05, -0.0027995002800478, 0.0011250093090632, 0.0026286511477898, 8.28003418765e-05, -0.0032510472325017, -0.0001453299252584, -0.004054463522385, 0.9956146995524486]|2110.3853341606331924|      0.00097656|[1156, 0, 68, 136]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      69|[-0.0022866630336898, -0.0057690182151037, -0.0044493415191574, 0.0016892910661757, 0.0003691471812133, 0.0015648927064825, 6.28164841758e-05, -0.0027995002800478, 0.0011250093090632, 0.0026286511477898, 8.28003418765e-05, -0.0032510472325017, -0.0001453299252584, -0.004054463522385, 0.9956146995524486]|2110.3853341606331924|      0.00048828|[1173, 0, 69, 138]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      70|[-0.0021821795665137, -0.0060650606092608, -0.0045566383442731, 0.001721787801614, 0.0004304776770998, 0.0016821972525171, 0.000148563680785, -0.0028054783688149, 0.0011020392882299, 0.0025719425105631, -0.0001184680572187, -0.0030969984504105, -0.0002402761917847, -0.0042092620808172, 0.9956523964845142]|2110.1400377269828823|      0.00097656|[1190, 0, 70, 140]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      71|[-0.0021821795665137, -0.0060650606092608, -0.0045566383442731, 0.001721787801614, 0.0004304776770998, 0.0016821972525171, 0.000148563680785, -0.0028054783688149, 0.0011020392882299, 0.0025719425105631, -0.0001184680572187, -0.0030969984504105, -0.0002402761917847, -0.0042092620808172, 0.9956523964845142]|2110.1400377269828823|      0.00048828|[1207, 0, 71, 142]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      72|[-0.0021909877029957, -0.0063475860683377, -0.0047081989051308, 0.0017384351442396, 0.0003369736793805, 0.0017469561190828, 8.2904981286e-05, -0.0027235949581565, 0.0011754943037605, 0.0026432213824976, -0.0001515053717113, -0.0031218664832774, -0.0003689442320939, -0.0044775142724077, 0.9957554452789994]|2109.8969562518013845|      0.00097656|[1224, 0, 72, 144]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      73|[-0.0021909877029957, -0.0063475860683377, -0.0047081989051308, 0.0017384351442396, 0.0003369736793805, 0.0017469561190828, 8.2904981286e-05, -0.0027235949581565, 0.0011754943037605, 0.0026432213824976, -0.0001515053717113, -0.0031218664832774, -0.0003689442320939, -0.0044775142724077, 0.9957554452789994]|2109.8969562518013845|      0.00048828|[1241, 0, 73, 146]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      74|[-0.0021089561031906, -0.0066694825329993, -0.0048117290053081, 0.0018374902057976, 0.0003900515429989, 0.0016782909215798, 0.0001302861123987, -0.0027695275996749, 0.0011463743377906, 0.0027766784673371, 2.31678071989e-05, -0.0031397260624097, -0.000472086875739, -0.0046642627421135, 0.9957298937422812]|2109.6968476101110355|      0.00097656|[1258, 0, 74, 148]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
      75|[-0.0021089561031906, -0.0066694825329993, -0.0048117290053081, 0.0018374902057976, 0.0003900515429989, 0.0016782909215798, 0.0001302861123987, -0.0027695275996749, 0.0011463743377906, 0.0027766784673371, 2.31678071989e-05, -0.0031397260624097, -0.000472086875739, -0.0046642627421135, 0.9957298937422812]|2109.6968476101110355|      0.00048828|[1275, 0, 75, 150]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
