k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.032977074295828, -0.020349045671825, 0.1790669711803016, -0.0464465194261793, 0.212666353213197, 0.0739078454383579, 0.0059661978512555, 0.010193575461991, -0.030670315305917, -0.0628802211502816, 0.1954098872268227, 0.0540079866264564, 0.2636150948810621, 0.2114645974990281, -0.0252689843631638, -0.1990716698641417, -0.2535753403577738, -0.0692193422352085, -0.0920744440069732, 0.2059559519294998, 0.2470387428799814, 0.057240102921252, 0.0956292252027756, 0.0338253940461305, -0.0908052260948718, 0.0006886885715782, 0.0196771355742501, 0.0924057289575141, -0.0587942979306956, -0.0663808173051898, -0.0031317570553909, -0.0276632153820891, 0.2332154160020413, 0.0921184715342013, -0.2476322688374394, 0.0423058990223413, -0.0357776143935299, -0.0451417170497717, -0.0299718806860574, 0.0687387681124756, -0.020023670480627, 0.2153583454419841, 0.0246974506290711, 0.2260048880666499, -0.0046376995246547, -0.2052684945178183, -0.2521843404322049, 0.1891211939030877, -0.2524674741076258, 0.2322170639694059]|4523.1599784175614332|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
      44|[0.3317225116870692, -1.1259868059998468, -0.5727203192453444, -4.079165831923028, 1.7198391026573354, 6.787476663696202, 0.1191125407870612, 3.444180009530343, 0.5983556864790077, -0.0496407057816284, 0.8484343753242997, 0.3093710060190321, 0.4663492700987852, 0.0950934003456008, -1.4578756284071128, -4.361784232107345, -1.5641143870847733, -0.7497879344612494, -6.760913185146854, -0.7557417479994557, 6.144613510920813, 1.7915800152631791, 2.5023747924920925, 7.806909683703096, -3.2951042669900428, 1.7972515709097767, 1.1483649156365798, 3.504498305277804, 0.4048151518794611, -0.735725517227958, 1.4653258586864326, -2.559012104661291, 3.858454020798867, 5.3453498375823365, -4.070416186305351, 0.9548234549634766, -0.1294861678244497, -1.171557037746953, -2.768432018032967, 8.090403638602552, 2.247898959499497, 3.8775077117651726, -4.06383886321386, 2.5116395074256506, 0.2538005869343219, 0.3620678239728468, -5.284056344619482, -1.6711897083441747, -1.8815361125499586, 2.6441047256540338]|1447.0922400334520717|      1.00000000|[4972, 704, 44, 132]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      45|[0.2514936627009393, -0.908022044924401, -0.4427122245671014, -4.233475356941378, 1.5973813203417109, 6.79912124861729, 0.119361703165619, 3.5595979442374985, 0.7170913082650229, 0.0334617589281345, 0.8703949568190346, 0.389197414829694, 0.5540432043559507, 0.0124302934499792, -1.4924404561434863, -4.595025429251563, -1.6382908023449654, -0.8055302101392869, -6.969573241648198, -0.709706723041378, 6.191582022269313, 1.5959547418302211, 2.274434732738457, 8.076351427257851, -3.409169341875903, 1.7809850484728968, 1.4430785733565434, 3.594900556837247, 0.605509372720496, -0.485702095393157, 1.4721573181075747, -2.6774318369272296, 4.006194963809246, 5.396925037222893, -3.9918966604890036, 0.8367029526858686, -0.0831827363178104, -1.1609230660479877, -2.8249019601766485, 8.36128996924864, 2.2801700115406125, 4.092620831212577, -4.044422645177052, 2.477873790737576, 0.03561679225149, 0.631552636703263, -5.207787949974389, -1.686034176272076, -1.861417220219684, 2.8325636210103617]|1442.7298473290127276|      2.00000000|[5085, 720, 45, 135]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      46|[0.2514936627009393, -0.908022044924401, -0.4427122245671014, -4.233475356941378, 1.5973813203417109, 6.79912124861729, 0.119361703165619, 3.5595979442374985, 0.7170913082650229, 0.0334617589281345, 0.8703949568190346, 0.389197414829694, 0.5540432043559507, 0.0124302934499792, -1.4924404561434863, -4.595025429251563, -1.6382908023449654, -0.8055302101392869, -6.969573241648198, -0.709706723041378, 6.191582022269313, 1.5959547418302211, 2.274434732738457, 8.076351427257851, -3.409169341875903, 1.7809850484728968, 1.4430785733565434, 3.594900556837247, 0.605509372720496, -0.485702095393157, 1.4721573181075747, -2.6774318369272296, 4.006194963809246, 5.396925037222893, -3.9918966604890036, 0.8367029526858686, -0.0831827363178104, -1.1609230660479877, -2.8249019601766485, 8.36128996924864, 2.2801700115406125, 4.092620831212577, -4.044422645177052, 2.477873790737576, 0.03561679225149, 0.631552636703263, -5.207787949974389, -1.686034176272076, -1.861417220219684, 2.8325636210103617]|1442.7298473290127276|      1.00000000|[5198, 736, 46, 138]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      47|[0.2890435427480845, -1.1446326344067337, -0.611070770472601, -4.329232813722664, 1.7288959800947037, 7.016899728290253, 0.2048719607090176, 3.566320128810027, 0.4168803541948521, 0.157128188918131, 0.5739257892080675, 0.4986590573927535, 0.4878907219851157, -0.1237842204327309, -1.3887626928542856, -4.644558348066153, -1.3883442828710721, -0.8565874629751697, -7.105883726769838, -0.6836842229674001, 6.278163329575318, 1.6710434841016588, 2.325677133829393, 8.304581678839018, -3.5531290266081417, 1.7845523380660622, 1.3384856697427205, 3.6927712518862394, 0.4318162226375983, -0.4201562093783203, 1.3851814940334417, -2.68996218452044, 3.9515314532569183, 5.5637375731036816, -3.913080144136982, 0.6881092711186578, -0.1717422924327267, -1.2284247977656506, -2.597688940629327, 8.517242753645164, 2.2413262102127463, 4.27445940704391, -4.17829483802794, 2.633810654315753, -0.0766515782829266, 0.5198754087680204, -5.410841333441698, -1.5546944361330188, -1.6523673468643152, 2.8991046746844606]|1436.2018715463229910|      2.00000000|[5311, 752, 47, 141]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      48|[0.2890435427480845, -1.1446326344067337, -0.611070770472601, -4.329232813722664, 1.7288959800947037, 7.016899728290253, 0.2048719607090176, 3.566320128810027, 0.4168803541948521, 0.157128188918131, 0.5739257892080675, 0.4986590573927535, 0.4878907219851157, -0.1237842204327309, -1.3887626928542856, -4.644558348066153, -1.3883442828710721, -0.8565874629751697, -7.105883726769838, -0.6836842229674001, 6.278163329575318, 1.6710434841016588, 2.325677133829393, 8.304581678839018, -3.5531290266081417, 1.7845523380660622, 1.3384856697427205, 3.6927712518862394, 0.4318162226375983, -0.4201562093783203, 1.3851814940334417, -2.68996218452044, 3.9515314532569183, 5.5637375731036816, -3.913080144136982, 0.6881092711186578, -0.1717422924327267, -1.2284247977656506, -2.597688940629327, 8.517242753645164, 2.2413262102127463, 4.27445940704391, -4.17829483802794, 2.633810654315753, -0.0766515782829266, 0.5198754087680204, -5.410841333441698, -1.5546944361330188, -1.6523673468643152, 2.8991046746844606]|1436.2018715463229910|      1.00000000|[5424, 768, 48, 144]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      49|[0.2890435427480845, -1.1446326344067337, -0.611070770472601, -4.329232813722664, 1.7288959800947037, 7.016899728290253, 0.2048719607090176, 3.566320128810027, 0.4168803541948521, 0.157128188918131, 0.5739257892080675, 0.4986590573927535, 0.4878907219851157, -0.1237842204327309, -1.3887626928542856, -4.644558348066153, -1.3883442828710721, -0.8565874629751697, -7.105883726769838, -0.6836842229674001, 6.278163329575318, 1.6710434841016588, 2.325677133829393, 8.304581678839018, -3.5531290266081417, 1.7845523380660622, 1.3384856697427205, 3.6927712518862394, 0.4318162226375983, -0.4201562093783203, 1.3851814940334417, -2.68996218452044, 3.9515314532569183, 5.5637375731036816, -3.913080144136982, 0.6881092711186578, -0.1717422924327267, -1.2284247977656506, -2.597688940629327, 8.517242753645164, 2.2413262102127463, 4.27445940704391, -4.17829483802794, 2.633810654315753, -0.0766515782829266, 0.5198754087680204, -5.410841333441698, -1.5546944361330188, -1.6523673468643152, 2.8991046746844606]|1436.2018715463229910|      0.50000000|[5537, 784, 49, 147]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      50|[0.2897598212215515, -1.1505094792097499, -0.6402127818554986, -4.38388513316632, 1.714967550589864, 7.046774511306138, 0.2088305856686385, 3.6489964344951242, 0.486640381020913, 0.2595711241853752, 0.7398371574135646, 0.4198465660002982, 0.5447389461946249, -0.0047548515315305, -1.3642769591799122, -4.797052792297328, -1.534050671741837, -0.7696035685624552, -7.130515755963256, -0.7579596336842264, 6.247960807735901, 1.570306787121654, 2.312299246600314, 8.359644558102545, -3.6211110454638273, 1.8157656119522427, 1.3249462015700069, 3.7051066632510286, 0.4190233354651711, -0.4762079294363804, 1.4009316467798467, -2.655227582768304, 3.9711174601926618, 5.6082234682682, -3.962249141523368, 0.7010941316584826, -0.1703932920967585, -1.1866076922560789, -2.548808148043576, 8.63400206138101, 2.2942698498482534, 4.370192534503615, -4.2034169973672455, 2.4790733943431893, -0.0445112247374282, 0.6497885813093482, -5.363946995675392, -1.5419899622453654, -1.5882441567634833, 2.8334588217594696]|1428.6699892440663007|      1.00000000|[5650, 800, 50, 150]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      51|[0.2897598212215515, -1.1505094792097499, -0.6402127818554986, -4.38388513316632, 1.714967550589864, 7.046774511306138, 0.2088305856686385, 3.6489964344951242, 0.486640381020913, 0.2595711241853752, 0.7398371574135646, 0.4198465660002982, 0.5447389461946249, -0.0047548515315305, -1.3642769591799122, -4.797052792297328, -1.534050671741837, -0.7696035685624552, -7.130515755963256, -0.7579596336842264, 6.247960807735901, 1.570306787121654, 2.312299246600314, 8.359644558102545, -3.6211110454638273, 1.8157656119522427, 1.3249462015700069, 3.7051066632510286, 0.4190233354651711, -0.4762079294363804, 1.4009316467798467, -2.655227582768304, 3.9711174601926618, 5.6082234682682, -3.962249141523368, 0.7010941316584826, -0.1703932920967585, -1.1866076922560789, -2.548808148043576, 8.63400206138101, 2.2942698498482534, 4.370192534503615, -4.2034169973672455, 2.4790733943431893, -0.0445112247374282, 0.6497885813093482, -5.363946995675392, -1.5419899622453654, -1.5882441567634833, 2.8334588217594696]|1428.6699892440663007|      0.50000000|[5763, 816, 51, 153]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      52|[0.3704327486219199, -1.1431814228236301, -0.6637558074250305, -4.33636655560328, 1.663075219358952, 7.221563389926999, 0.1638281852004534, 3.7503682821932265, 0.5021432213896335, 0.284096501256252, 0.6492967249262677, 0.3949251908861325, 0.4208897145517704, -0.0852302719008226, -1.3650779991919206, -4.7857357161695, -1.4333548772638876, -0.7665389140223421, -7.207819344904998, -0.8309638685919312, 6.351376810702123, 1.5878027705102278, 2.292668315402776, 8.361792504174796, -3.623594198944375, 1.9061426848141578, 1.244594709208563, 3.7272310701895655, 0.3773527568445529, -0.4879868042401364, 1.3966675023567148, -2.674271237883672, 4.064654617549942, 5.611507504457763, -4.051418525429908, 0.7765570574943438, -0.1971850636641743, -1.184568175049372, -2.5144234642059273, 8.845047162509063, 2.2896157497448533, 4.507474538699918, -4.251463713936803, 2.432446163147314, -0.087043506001467, 0.5838078843590633, -5.383485661928247, -1.5861281015399613, -1.4769476840022442, 2.846680621280037]|1424.2151843679982903|      1.00000000|[5876, 832, 52, 156]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      53|[0.3704327486219199, -1.1431814228236301, -0.6637558074250305, -4.33636655560328, 1.663075219358952, 7.221563389926999, 0.1638281852004534, 3.7503682821932265, 0.5021432213896335, 0.284096501256252, 0.6492967249262677, 0.3949251908861325, 0.4208897145517704, -0.0852302719008226, -1.3650779991919206, -4.7857357161695, -1.4333548772638876, -0.7665389140223421, -7.207819344904998, -0.8309638685919312, 6.351376810702123, 1.5878027705102278, 2.292668315402776, 8.361792504174796, -3.623594198944375, 1.9061426848141578, 1.244594709208563, 3.7272310701895655, 0.3773527568445529, -0.4879868042401364, 1.3966675023567148, -2.674271237883672, 4.064654617549942, 5.611507504457763, -4.051418525429908, 0.7765570574943438, -0.1971850636641743, -1.184568175049372, -2.5144234642059273, 8.845047162509063, 2.2896157497448533, 4.507474538699918, -4.251463713936803, 2.432446163147314, -0.087043506001467, 0.5838078843590633, -5.383485661928247, -1.5861281015399613, -1.4769476840022442, 2.846680621280037]|1424.2151843679982903|      0.50000000|[5989, 848, 53, 159]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      54|[0.257117080657603, -1.1465633841688216, -0.6529006115942867, -4.31977487622321, 1.6720513608244414, 7.302415173553364, 0.1326917800454327, 3.7764418238083532, 0.5110831597377943, 0.3080885667715747, 0.6947836215757146, 0.3317748908641676, 0.3776547569812012, -0.05986658434851, -1.4687011394459404, -4.9832486344601215, -1.5491081573240781, -0.6977615471819937, -7.200828231992358, -0.9573310754354414, 6.398344344440608, 1.607007965010401, 2.2798375674038547, 8.331124431232164, -3.7166639650964957, 1.8652146652709403, 1.213682953482255, 3.6838037816409996, 0.3159124577784597, -0.4552329669309342, 1.4054740109065447, -2.6897110888485085, 4.049817145210898, 5.608259704711359, -3.973832091087534, 0.8525758728360373, -0.1826295025140879, -1.1877302497048345, -2.5053768464757664, 9.001429820062652, 2.241067092952429, 4.633388275986866, -4.279635964649252, 2.345494053139789, -0.0303484437073604, 0.7619614225681166, -5.487765279516082, -1.5687541763789214, -1.4317327323065558, 2.8040488061109206]|1420.3638798539000163|      1.00000000|[6102, 864, 54, 162]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      55|[0.2308543366794833, -1.246303127638517, -0.8536338718651483, -4.363620854175307, 1.4021566018090625, 7.457360089614687, 0.2745270268943462, 4.019055290578821, 0.428905931737484, 0.3704764986891894, 0.6090424443940063, 0.3793274541638481, 0.4201968151935488, -0.0776158782294752, -1.3349722678703875, -4.952714973586096, -1.504813358880532, -0.8147018873613732, -7.525967773015604, -1.051351112104355, 6.560697283017598, 1.7783496990548864, 2.2100356933219585, 8.504162834996361, -3.884645802874758, 1.8156327678290953, 1.0349586765277525, 3.602927664775819, 0.3313489600455903, -0.4494808999522761, 1.5199818807528496, -2.87489035336803, 4.046338835199062, 5.616627106773274, -4.032133763057565, 1.0447650697623574, -0.0962012153115548, -1.1014085205250763, -2.2542678087916133, 9.181306584888471, 2.2512742086725814, 4.826279686496348, -4.524277190445532, 2.3912146671642853, 0.0053254770166956, 0.7786560723503398, -5.663682199399187, -1.5465922453770669, -1.1043686495634286, 2.8530543275235156]|1414.8075366999432845|      2.00000000|[6215, 880, 55, 165]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      56|[0.2308543366794833, -1.246303127638517, -0.8536338718651483, -4.363620854175307, 1.4021566018090625, 7.457360089614687, 0.2745270268943462, 4.019055290578821, 0.428905931737484, 0.3704764986891894, 0.6090424443940063, 0.3793274541638481, 0.4201968151935488, -0.0776158782294752, -1.3349722678703875, -4.952714973586096, -1.504813358880532, -0.8147018873613732, -7.525967773015604, -1.051351112104355, 6.560697283017598, 1.7783496990548864, 2.2100356933219585, 8.504162834996361, -3.884645802874758, 1.8156327678290953, 1.0349586765277525, 3.602927664775819, 0.3313489600455903, -0.4494808999522761, 1.5199818807528496, -2.87489035336803, 4.046338835199062, 5.616627106773274, -4.032133763057565, 1.0447650697623574, -0.0962012153115548, -1.1014085205250763, -2.2542678087916133, 9.181306584888471, 2.2512742086725814, 4.826279686496348, -4.524277190445532, 2.3912146671642853, 0.0053254770166956, 0.7786560723503398, -5.663682199399187, -1.5465922453770669, -1.1043686495634286, 2.8530543275235156]|1414.8075366999432845|      1.00000000|[6328, 896, 56, 168]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      57|[0.2308543366794833, -1.246303127638517, -0.8536338718651483, -4.363620854175307, 1.4021566018090625, 7.457360089614687, 0.2745270268943462, 4.019055290578821, 0.428905931737484, 0.3704764986891894, 0.6090424443940063, 0.3793274541638481, 0.4201968151935488, -0.0776158782294752, -1.3349722678703875, -4.952714973586096, -1.504813358880532, -0.8147018873613732, -7.525967773015604, -1.051351112104355, 6.560697283017598, 1.7783496990548864, 2.2100356933219585, 8.504162834996361, -3.884645802874758, 1.8156327678290953, 1.0349586765277525, 3.602927664775819, 0.3313489600455903, -0.4494808999522761, 1.5199818807528496, -2.87489035336803, 4.046338835199062, 5.616627106773274, -4.032133763057565, 1.0447650697623574, -0.0962012153115548, -1.1014085205250763, -2.2542678087916133, 9.181306584888471, 2.2512742086725814, 4.826279686496348, -4.524277190445532, 2.3912146671642853, 0.0053254770166956, 0.7786560723503398, -5.663682199399187, -1.5465922453770669, -1.1043686495634286, 2.8530543275235156]|1414.8075366999432845|      0.50000000|[6441, 912, 57, 171]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      58|[0.1489737127346784, -1.1853745091085084, -0.7637024738465967, -4.357307216959745, 1.3950137520914971, 7.502141364184725, 0.1846460302745837, 4.079894288688099, 0.4488830042344844, 0.5097074594237786, 0.6834295695594552, 0.4183399340836301, 0.3938470903375925, -0.1003518192344922, -1.338001636759485, -5.108243903427916, -1.50861345990233, -0.7773856799471044, -7.567333247083079, -1.006940895816161, 6.658372191346409, 1.6584114523542868, 2.1196162837311183, 8.581194686716096, -3.9038714585205523, 1.8832398247827915, 0.9989913028284639, 3.6502013720584774, 0.2851221110834937, -0.4753742801663748, 1.6350995274110516, -2.9063346080000905, 4.08829787504496, 5.688575236847956, -4.115387742361099, 1.0169239214325627, -0.0313425490813057, -0.992219942345887, -2.2244633128118347, 9.286051925840955, 2.2038849979207367, 4.955869462781181, -4.392086914562153, 2.485117645142928, -0.0349520444292596, 0.7981729144013158, -5.67428143865781, -1.4943153285142257, -1.13253820147742, 2.9089306682228804]|1410.6534404318194902|      1.00000000|[6554, 928, 58, 174]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      59|[0.1489737127346784, -1.1853745091085084, -0.7637024738465967, -4.357307216959745, 1.3950137520914971, 7.502141364184725, 0.1846460302745837, 4.079894288688099, 0.4488830042344844, 0.5097074594237786, 0.6834295695594552, 0.4183399340836301, 0.3938470903375925, -0.1003518192344922, -1.338001636759485, -5.108243903427916, -1.50861345990233, -0.7773856799471044, -7.567333247083079, -1.006940895816161, 6.658372191346409, 1.6584114523542868, 2.1196162837311183, 8.581194686716096, -3.9038714585205523, 1.8832398247827915, 0.9989913028284639, 3.6502013720584774, 0.2851221110834937, -0.4753742801663748, 1.6350995274110516, -2.9063346080000905, 4.08829787504496, 5.688575236847956, -4.115387742361099, 1.0169239214325627, -0.0313425490813057, -0.992219942345887, -2.2244633128118347, 9.286051925840955, 2.2038849979207367, 4.955869462781181, -4.392086914562153, 2.485117645142928, -0.0349520444292596, 0.7981729144013158, -5.67428143865781, -1.4943153285142257, -1.13253820147742, 2.9089306682228804]|1410.6534404318194902|      0.50000000|[6667, 944, 59, 177]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      60|[0.1489737127346784, -1.1853745091085084, -0.7637024738465967, -4.357307216959745, 1.3950137520914971, 7.502141364184725, 0.1846460302745837, 4.079894288688099, 0.4488830042344844, 0.5097074594237786, 0.6834295695594552, 0.4183399340836301, 0.3938470903375925, -0.1003518192344922, -1.338001636759485, -5.108243903427916, -1.50861345990233, -0.7773856799471044, -7.567333247083079, -1.006940895816161, 6.658372191346409, 1.6584114523542868, 2.1196162837311183, 8.581194686716096, -3.9038714585205523, 1.8832398247827915, 0.9989913028284639, 3.6502013720584774, 0.2851221110834937, -0.4753742801663748, 1.6350995274110516, -2.9063346080000905, 4.08829787504496, 5.688575236847956, -4.115387742361099, 1.0169239214325627, -0.0313425490813057, -0.992219942345887, -2.2244633128118347, 9.286051925840955, 2.2038849979207367, 4.955869462781181, -4.392086914562153, 2.485117645142928, -0.0349520444292596, 0.7981729144013158, -5.67428143865781, -1.4943153285142257, -1.13253820147742, 2.9089306682228804]|1410.6534404318194902|      0.25000000|[6780, 960, 60, 180]                                                       |  | used linear model with 129 points | iterate failure | actual_k=8
      61|[0.1895072507191483, -1.2395704935584049, -0.7983389726427753, -4.344828106708119, 1.4414648247500987, 7.549398840938689, 0.1592131679526297, 4.138195167818642, 0.4538014001863387, 0.5315035325180217, 0.676915906039844, 0.4082320479659617, 0.355763004429101, -0.1488518366083784, -1.3493727717125301, -5.131612386752978, -1.4889577350561676, -0.773754296691596, -7.584400114784916, -0.9855947953578414, 6.718629679357384, 1.6172908662564118, 2.090140610999403, 8.598971545144586, -3.9195709900934497, 1.9317953056239725, 0.9875155731148169, 3.6555212194418165, 0.2655031007588577, -0.4696669428878338, 1.620812012376492, -2.9231031672822048, 4.045289298797607, 5.735806108227182, -4.102148981033253, 1.0452555002237287, -0.0443763528576518, -1.0206749288287345, -2.1851196918454527, 9.386199659982317, 2.206304780306265, 4.960421437893687, -4.390592592912653, 2.4375841022209346, -0.0562735108483964, 0.8223590241380043, -5.679905716755907, -1.5637109639178453, -1.0900390192404672, 2.8449871191489535]|1408.5157820139286287|      0.50000000|[6893, 976, 61, 183]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      62|[0.181908292603515, -1.3162628829005045, -0.784436582820829, -4.307840437978106, 1.3184111581868516, 7.667325301080551, 0.1284088023067904, 4.206913905507117, 0.489155493308112, 0.4673731598845925, 0.7354240814116578, 0.4121597035601142, 0.4167771522915515, -0.1966948496695586, -1.4531422123268547, -5.193000054060255, -1.5773438544645626, -0.8048442306964343, -7.6186864234433225, -1.0429460834656947, 6.692162790717571, 1.5310956239112947, 1.9307179122346299, 8.586085892508327, -4.072626916895288, 1.8796355280764352, 1.044429465242396, 3.649244151767036, 0.2645523987896985, -0.4132942169074365, 1.649261954961541, -2.9003107398543637, 3.9651516714730457, 5.773046739247018, -4.10299709727988, 1.129848047500284, -0.0649846638894654, -1.0398473095084684, -2.145391885134454, 9.478122268254698, 2.272285656678748, 5.110161563098981, -4.461361181866283, 2.465050907441539, -0.0195988086363146, 0.9791951050901142, -5.786665735200547, -1.546213621119068, -1.101502662556134, 2.8829283519450963]|1406.7353472961628995|      1.00000000|[7006, 992, 62, 186]                                                       |  | used linear model with 129 points | iterate success | actual_k=8
      63|[0.181908292603515, -1.3162628829005045, -0.784436582820829, -4.307840437978106, 1.3184111581868516, 7.667325301080551, 0.1284088023067904, 4.206913905507117, 0.489155493308112, 0.4673731598845925, 0.7354240814116578, 0.4121597035601142, 0.4167771522915515, -0.1966948496695586, -1.4531422123268547, -5.193000054060255, -1.5773438544645626, -0.8048442306964343, -7.6186864234433225, -1.0429460834656947, 6.692162790717571, 1.5310956239112947, 1.9307179122346299, 8.586085892508327, -4.072626916895288, 1.8796355280764352, 1.044429465242396, 3.649244151767036, 0.2645523987896985, -0.4132942169074365, 1.649261954961541, -2.9003107398543637, 3.9651516714730457, 5.773046739247018, -4.10299709727988, 1.129848047500284, -0.0649846638894654, -1.0398473095084684, -2.145391885134454, 9.478122268254698, 2.272285656678748, 5.110161563098981, -4.461361181866283, 2.465050907441539, -0.0195988086363146, 0.9791951050901142, -5.786665735200547, -1.546213621119068, -1.101502662556134, 2.8829283519450963]|1406.7353472961628995|      0.50000000|[7119, 1008, 63, 189]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      64|[0.1111257037606494, -1.3618755799188527, -0.730734189500462, -4.297879786899412, 1.3552807557889692, 7.759942480498299, 0.0468543196860056, 4.257871510939308, 0.6475358003946814, 0.5142918092021859, 0.6830469900850148, 0.3669551457134481, 0.3009730918221596, -0.1882285321202285, -1.383889081575775, -5.225899496724156, -1.481961595184535, -0.7998568388519366, -7.635406316161168, -0.989147883737925, 6.72566859480441, 1.5361659901902964, 1.8235254605902433, 8.650740960049994, -4.062755969133621, 1.8226626281653322, 1.0335862893992502, 3.6122110052357193, 0.1729999536077041, -0.5059338488022872, 1.6573234888402857, -2.962796777705553, 4.03060202209374, 5.6974718638810815, -4.114780605163765, 1.153846195921601, -0.065445738257084, -1.0620003287037978, -2.1469552834642407, 9.694727741999241, 2.2421874923724276, 5.097518305580164, -4.502731338387523, 2.4652978540896684, -0.0401519709269656, 0.9807341170963998, -5.816850040160523, -1.6372605063725814, -0.8999682002139215, 2.8256003596284027]|1404.5611482664464802|      1.00000000|[7232, 1024, 64, 192]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      65|[0.1111257037606494, -1.3618755799188527, -0.730734189500462, -4.297879786899412, 1.3552807557889692, 7.759942480498299, 0.0468543196860056, 4.257871510939308, 0.6475358003946814, 0.5142918092021859, 0.6830469900850148, 0.3669551457134481, 0.3009730918221596, -0.1882285321202285, -1.383889081575775, -5.225899496724156, -1.481961595184535, -0.7998568388519366, -7.635406316161168, -0.989147883737925, 6.72566859480441, 1.5361659901902964, 1.8235254605902433, 8.650740960049994, -4.062755969133621, 1.8226626281653322, 1.0335862893992502, 3.6122110052357193, 0.1729999536077041, -0.5059338488022872, 1.6573234888402857, -2.962796777705553, 4.03060202209374, 5.6974718638810815, -4.114780605163765, 1.153846195921601, -0.065445738257084, -1.0620003287037978, -2.1469552834642407, 9.694727741999241, 2.2421874923724276, 5.097518305580164, -4.502731338387523, 2.4652978540896684, -0.0401519709269656, 0.9807341170963998, -5.816850040160523, -1.6372605063725814, -0.8999682002139215, 2.8256003596284027]|1404.5611482664464802|      0.50000000|[7345, 1040, 65, 195]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      66|[0.119085414744561, -1.3362012670519918, -0.733769102717462, -4.27424598078129, 1.3844435009236675, 7.895229915363088, 0.0583436964459913, 4.229729137757764, 0.6502224698452307, 0.5719513533753262, 0.7230551695710375, 0.3567111468849377, 0.2692017271878147, -0.2054395125021314, -1.3303183055115024, -5.314974236124038, -1.4926319394424108, -0.844535690716888, -7.65111410138927, -1.0171654607184941, 6.840496108505753, 1.4794844902956563, 1.7314796287822525, 8.683325602048482, -4.084140096502484, 1.8919406239480312, 1.017610183482105, 3.5719318523034818, 0.1441801518351875, -0.4394930786288113, 1.6200112133544744, -2.9420972788420583, 3.9957258305195142, 5.854537822922039, -4.083757341682191, 1.2135597013342807, -0.0065214972921795, -1.077118833847299, -2.1143445607693745, 9.831133310197027, 2.325384668242542, 5.325691275183306, -4.469513093247757, 2.4742879387603303, 0.0386605160593972, 0.8686600758595105, -5.813097741531201, -1.4988903812840442, -0.993629697807536, 2.9125063087965417]|1402.4861873509769339|      1.00000000|[7458, 1056, 66, 198]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      67|[0.119085414744561, -1.3362012670519918, -0.733769102717462, -4.27424598078129, 1.3844435009236675, 7.895229915363088, 0.0583436964459913, 4.229729137757764, 0.6502224698452307, 0.5719513533753262, 0.7230551695710375, 0.3567111468849377, 0.2692017271878147, -0.2054395125021314, -1.3303183055115024, -5.314974236124038, -1.4926319394424108, -0.844535690716888, -7.65111410138927, -1.0171654607184941, 6.840496108505753, 1.4794844902956563, 1.7314796287822525, 8.683325602048482, -4.084140096502484, 1.8919406239480312, 1.017610183482105, 3.5719318523034818, 0.1441801518351875, -0.4394930786288113, 1.6200112133544744, -2.9420972788420583, 3.9957258305195142, 5.854537822922039, -4.083757341682191, 1.2135597013342807, -0.0065214972921795, -1.077118833847299, -2.1143445607693745, 9.831133310197027, 2.325384668242542, 5.325691275183306, -4.469513093247757, 2.4742879387603303, 0.0386605160593972, 0.8686600758595105, -5.813097741531201, -1.4988903812840442, -0.993629697807536, 2.9125063087965417]|1402.4861873509769339|      0.50000000|[7571, 1072, 67, 201]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
