k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      66|[-0.0022715048525648, -0.004047146696786, -0.0030609193415852, -0.0002185968748071, -2.17113202284e-05, 0.0019321841116564, -3.02990354314e-05, -0.0016875424025624, 0.0013549963789575, 0.0025686579475392, 0.0009667608179465, -0.003235119381731, -0.0001781850887301, -0.0022532951705053, 0.9968814532949343]|2111.9334957532205408|      0.00097656|[990, 132, 66, 132]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      67|[-0.0022715048525648, -0.004047146696786, -0.0030609193415852, -0.0002185968748071, -2.17113202284e-05, 0.0019321841116564, -3.02990354314e-05, -0.0016875424025624, 0.0013549963789575, 0.0025686579475392, 0.0009667608179465, -0.003235119381731, -0.0001781850887301, -0.0022532951705053, 0.9968814532949343]|2111.9334957532205408|      0.00048828|[1005, 134, 67, 134]                                                       |  | used linear model with 17 points | iterate failure | actual_k=2
      68|[-0.0023829356710959, -0.0043347719888031, -0.0031699896237469, -0.0002207850993977, 5.55308524807e-05, 0.0018649699780324, 1.73225353682e-05, -0.0017898022775709, 0.0013105318631275, 0.0025473006217927, 0.0010265579907741, -0.0032374510951002, -0.0003868806906772, -0.0024712618998197, 0.9969867415786846]|2111.6996972727733919|      0.00097656|[1020, 136, 68, 136]                                                       |  | used linear model with 17 points | iterate success | actual_k=2
      69|[-0.0023829356710959, -0.0043347719888031, -0.0031699896237469, -0.0002207850993977, 5.55308524807e-05, 0.0018649699780324, 1.73225353682e-05, -0.0017898022775709, 0.0013105318631275, 0.0025473006217927, 0.0010265579907741, -0.0032374510951002, -0.0003868806906772, -0.0024712618998197, 0.9969867415786846]|2111.6996972727733919|      0.00048828|[1035, 138, 69, 138]                                                       |  | used linear model with 17 points | iterate failure | actual_k=2
      70|[-0.0023829356710959, -0.0043347719888031, -0.0031699896237469, -0.0002207850993977, 5.55308524807e-05, 0.0018649699780324, 1.73225353682e-05, -0.0017898022775709, 0.0013105318631275, 0.0025473006217927, 0.0010265579907741, -0.0032374510951002, -0.0003868806906772, -0.0024712618998197, 0.9969867415786846]|2111.6996972727733919|      0.00024414|[1050, 140, 70, 140]                                                       |  | used linear model with 17 points | iterate failure | actual_k=2
      71|[-0.002234988812965, -0.0043327207028914, -0.003279526724686, -0.0002063304942209, 1.47597087993e-05, 0.0017859000474857, 1.8385966949e-06, -0.0017700809148535, 0.0012327654492901, 0.0025512514525083, 0.0010326262803551, -0.0032936719449255, -0.0003686700848355, -0.0025553198139697, 0.9970041667365142]|2111.6769158634670021|      0.00048828|[1065, 142, 71, 142]                                                       |  | used linear model with 17 points | iterate success | actual_k=2
      72|[-0.0024165260109135, -0.0044777128511222, -0.0033990621368511, -0.0003184726282847, -0.0001329508873976, 0.0016808780288627, -2.79897861447e-05, -0.0016497128889055, 0.0013015370357767, 0.0026352198415375, 0.0011016440223541, -0.0032136833364116, -0.0004308921500502, -0.0028098790356351, 0.9971373412825096]|2111.5864153190250363|      0.00097656|[1080, 144, 72, 144]                                                       |  | used linear model with 17 points | iterate success | actual_k=2
      73|[-0.0023483591601024, -0.0051084012797802, -0.0033762841825888, -0.0004563329807417, 0.000187110005107, 0.0017685266556168, -0.0001764601158562, -0.0019566612205926, 0.0014187855116666, 0.0029989530024438, 0.0012475211713536, -0.0030270841097727, -0.0006526688394186, -0.0027768263391701, 0.9969072812796707]|2111.1689129389174013|      0.00195312|[1095, 146, 73, 146]                                                       |  | used linear model with 17 points | iterate success | actual_k=2
      74|[-0.0023483591601024, -0.0051084012797802, -0.0033762841825888, -0.0004563329807417, 0.000187110005107, 0.0017685266556168, -0.0001764601158562, -0.0019566612205926, 0.0014187855116666, 0.0029989530024438, 0.0012475211713536, -0.0030270841097727, -0.0006526688394186, -0.0027768263391701, 0.9969072812796707]|2111.1689129389174013|      0.00097656|[1110, 148, 74, 148]                                                       |  | used linear model with 17 points | iterate failure | actual_k=2
      75|[-0.0023483591601024, -0.0051084012797802, -0.0033762841825888, -0.0004563329807417, 0.000187110005107, 0.0017685266556168, -0.0001764601158562, -0.0019566612205926, 0.0014187855116666, 0.0029989530024438, 0.0012475211713536, -0.0030270841097727, -0.0006526688394186, -0.0027768263391701, 0.9969072812796707]|2111.1689129389174013|      0.00048828|[1125, 150, 75, 150]                                                       |  | used linear model with 17 points | iterate failure | actual_k=2
