k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0464691356742499, -0.0573838408645719, 0.21968950226795, -0.0385850306340924, 0.2290272674223769, 0.0612953269476372, 0.0394163633781664, 0.0045005156465509, -0.0497920306825598, -0.1174064838400611, 0.1582973680115291, 0.0846030846131331, 0.1795278298819776, 0.2175752924296015, -0.0052874910317037, -0.2274450194553779, -0.2094697750562575, -0.0454907338705935, -0.1119859836441556, 0.2040954380118302, 0.2476928181546403, 0.0485306175672218, 0.1072235996539714, 0.0614500095438635, -0.0458152573260735, -0.0240135343552539, 0.0728987938469225, 0.1008393244860052, -0.0732041206228397, -0.0459198966817465, -0.0227490366218068, -0.0277486904285795, 0.2878155171217672, 0.0656549127886454, -0.2548268622972621, 0.0252024989950432, 0.0248016579872724, -0.1340484142293981, -0.0061599059374449, 0.1012480814612376, -0.0200356223734442, 0.2084106997811869, 0.0407481323413999, 0.2152382836875107, -0.0191854108992951, -0.1728100493825563, -0.258113396401978, 0.1508376401888691, -0.2616612633384183, 0.1991898949232]|4532.2604797138292270|      2.00000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      23|[-0.0962763933818947, -1.5951316166508975, 0.9892273767730864, -3.9140184100501556, 2.4017340945213737, 0.952673182235353, -0.9136544123389303, 0.1302702704377696, -0.2012193278822937, -0.6195760104168422, -0.3068441332765546, 0.9117793650144926, 1.2425496048524134, 1.5036698346629487, -1.1185014556413837, -2.7311106338572166, -1.2891534345659417, -0.8865221820098064, -2.9556421960250385, 0.2298445365194164, 3.225767660892699, 3.0372259171700637, 1.4782252015543058, 2.8933416523668716, -2.8441753455168097, 0.7017222903599329, 0.2473593528241072, 2.450195113774428, -0.7580138328004855, -0.1093202231725461, -1.1027513513488973, -0.5091343643496189, 3.083107958131653, 2.2226342515053754, -2.2041314256043143, 1.1651827938955654, 0.3077198867527727, -0.9920241333763009, -0.7528446733889413, 2.793278523163796, 0.612155294687247, 1.0809056647295767, -1.1167406702185907, 1.7885032092290096, -0.6937442435324155, -0.6286351285658147, -2.627203823269842, 0.3143281142577199, -3.383888720231639, 0.7347603948806818]|2101.3596659914142037|      2.00000000|[1495, 0, 23, 115]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      24|[-0.0962763933818947, -1.5951316166508975, 0.9892273767730864, -3.9140184100501556, 2.4017340945213737, 0.952673182235353, -0.9136544123389303, 0.1302702704377696, -0.2012193278822937, -0.6195760104168422, -0.3068441332765546, 0.9117793650144926, 1.2425496048524134, 1.5036698346629487, -1.1185014556413837, -2.7311106338572166, -1.2891534345659417, -0.8865221820098064, -2.9556421960250385, 0.2298445365194164, 3.225767660892699, 3.0372259171700637, 1.4782252015543058, 2.8933416523668716, -2.8441753455168097, 0.7017222903599329, 0.2473593528241072, 2.450195113774428, -0.7580138328004855, -0.1093202231725461, -1.1027513513488973, -0.5091343643496189, 3.083107958131653, 2.2226342515053754, -2.2041314256043143, 1.1651827938955654, 0.3077198867527727, -0.9920241333763009, -0.7528446733889413, 2.793278523163796, 0.612155294687247, 1.0809056647295767, -1.1167406702185907, 1.7885032092290096, -0.6937442435324155, -0.6286351285658147, -2.627203823269842, 0.3143281142577199, -3.383888720231639, 0.7347603948806818]|2101.3596659914142037|      1.00000000|[1560, 0, 24, 120]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[-0.1651195786731104, -1.581584955968566, 0.9526268059645314, -4.026395026004118, 2.4320054584499844, 1.2664431308729254, -0.8534250758260734, 0.2661369767402552, -0.0573275633567482, -0.500225752766835, -0.0853849118298828, 0.8464057298700828, 1.137239787117198, 1.737444549046583, -1.1729378578530376, -2.790955041753247, -1.114777197195269, -0.8772729290309464, -3.051053887448282, 0.0640420005489581, 3.4011623962878894, 2.792330477442602, 1.5124727581076636, 3.072263257474908, -3.0220897209808504, 0.7403614417581895, 0.3974750384099585, 2.479719561542822, -0.822590851060223, -0.047298265159446, -0.9990348523837262, -0.4785005018738118, 3.215595898328529, 2.410195950948671, -2.304418434682714, 1.354616917574319, 0.463774758448076, -1.0030944414399625, -0.7988401940045121, 2.703817059354502, 0.5325827372009257, 1.1186488511838353, -1.103011632639632, 1.8201384318521208, -0.432452711024189, -0.5574466380708968, -2.9800465201077126, 0.5489486864824837, -3.41220271748895, 0.9242947667707135]|2053.3296602871473624|      2.00000000|[1625, 0, 25, 125]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      26|[-0.1651195786731104, -1.581584955968566, 0.9526268059645314, -4.026395026004118, 2.4320054584499844, 1.2664431308729254, -0.8534250758260734, 0.2661369767402552, -0.0573275633567482, -0.500225752766835, -0.0853849118298828, 0.8464057298700828, 1.137239787117198, 1.737444549046583, -1.1729378578530376, -2.790955041753247, -1.114777197195269, -0.8772729290309464, -3.051053887448282, 0.0640420005489581, 3.4011623962878894, 2.792330477442602, 1.5124727581076636, 3.072263257474908, -3.0220897209808504, 0.7403614417581895, 0.3974750384099585, 2.479719561542822, -0.822590851060223, -0.047298265159446, -0.9990348523837262, -0.4785005018738118, 3.215595898328529, 2.410195950948671, -2.304418434682714, 1.354616917574319, 0.463774758448076, -1.0030944414399625, -0.7988401940045121, 2.703817059354502, 0.5325827372009257, 1.1186488511838353, -1.103011632639632, 1.8201384318521208, -0.432452711024189, -0.5574466380708968, -2.9800465201077126, 0.5489486864824837, -3.41220271748895, 0.9242947667707135]|2053.3296602871473624|      1.00000000|[1690, 0, 26, 130]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      27|[-0.1188838866735667, -1.458405061162774, 0.8473927663256814, -4.186082256346594, 2.3279197732752857, 1.4547288991443414, -0.9376244444161628, 0.4776146700107019, -0.2394794863222487, -0.2368185329915614, -0.0753572294135568, 0.728488631222163, 1.111836858482407, 1.6411602779666743, -1.075096118468324, -2.805821894522655, -1.3181863916007763, -0.9987875345079968, -3.46763588723122, 0.2059312316065364, 3.3771856896616876, 2.7321378116992685, 1.588273258476415, 3.211135835463507, -3.242166493882492, 0.7196805088222317, 0.3653886270109581, 2.445383862656107, -0.6349561260897155, -0.0335798794325067, -0.9137932981620087, -0.5644262697594348, 3.2391174493736408, 2.72160006876587, -2.469726188574946, 1.2610317861842872, 0.5492440623815585, -0.998794761134317, -0.9423978233590986, 2.834478599212449, 0.6795564042471083, 1.2943410549174137, -1.1692602955746116, 1.7407453533835258, -0.2653057856146993, -0.44555677648493, -3.0460382103700656, 0.5050778029967442, -3.5796929635597925, 1.04683057967427]|2006.1942648847698365|      2.00000000|[1755, 0, 27, 135]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      28|[-0.1188838866735667, -1.458405061162774, 0.8473927663256814, -4.186082256346594, 2.3279197732752857, 1.4547288991443414, -0.9376244444161628, 0.4776146700107019, -0.2394794863222487, -0.2368185329915614, -0.0753572294135568, 0.728488631222163, 1.111836858482407, 1.6411602779666743, -1.075096118468324, -2.805821894522655, -1.3181863916007763, -0.9987875345079968, -3.46763588723122, 0.2059312316065364, 3.3771856896616876, 2.7321378116992685, 1.588273258476415, 3.211135835463507, -3.242166493882492, 0.7196805088222317, 0.3653886270109581, 2.445383862656107, -0.6349561260897155, -0.0335798794325067, -0.9137932981620087, -0.5644262697594348, 3.2391174493736408, 2.72160006876587, -2.469726188574946, 1.2610317861842872, 0.5492440623815585, -0.998794761134317, -0.9423978233590986, 2.834478599212449, 0.6795564042471083, 1.2943410549174137, -1.1692602955746116, 1.7407453533835258, -0.2653057856146993, -0.44555677648493, -3.0460382103700656, 0.5050778029967442, -3.5796929635597925, 1.04683057967427]|2006.1942648847698365|      1.00000000|[1820, 0, 28, 140]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      29|[-0.1188838866735667, -1.458405061162774, 0.8473927663256814, -4.186082256346594, 2.3279197732752857, 1.4547288991443414, -0.9376244444161628, 0.4776146700107019, -0.2394794863222487, -0.2368185329915614, -0.0753572294135568, 0.728488631222163, 1.111836858482407, 1.6411602779666743, -1.075096118468324, -2.805821894522655, -1.3181863916007763, -0.9987875345079968, -3.46763588723122, 0.2059312316065364, 3.3771856896616876, 2.7321378116992685, 1.588273258476415, 3.211135835463507, -3.242166493882492, 0.7196805088222317, 0.3653886270109581, 2.445383862656107, -0.6349561260897155, -0.0335798794325067, -0.9137932981620087, -0.5644262697594348, 3.2391174493736408, 2.72160006876587, -2.469726188574946, 1.2610317861842872, 0.5492440623815585, -0.998794761134317, -0.9423978233590986, 2.834478599212449, 0.6795564042471083, 1.2943410549174137, -1.1692602955746116, 1.7407453533835258, -0.2653057856146993, -0.44555677648493, -3.0460382103700656, 0.5050778029967442, -3.5796929635597925, 1.04683057967427]|2006.1942648847698365|      0.50000000|[1885, 0, 29, 145]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      30|[-0.0717586487454343, -1.509017910384204, 0.8366012372857012, -4.266579531545229, 2.3565696931567715, 1.54778782006453, -0.910485199790324, 0.5443626008908174, -0.2341513849945387, -0.3639579204604504, -0.1938563540538745, 0.6953430710361982, 1.1187088153411813, 1.6598537798636808, -1.1404596116136623, -2.7376482377159053, -1.395798123097871, -0.9760840717176464, -3.654287785139666, 0.2288497276777814, 3.4433996531200277, 2.697567537838723, 1.5892108264952325, 3.347740636932238, -3.273234528584627, 0.7958499992569559, 0.3440487358906952, 2.469368343567824, -0.6147331558529925, -0.0658840744870101, -0.84098826578297, -0.7082379832334198, 3.3115144153616027, 2.8403549901391605, -2.561004012739699, 1.2675356704558496, 0.5913537495680332, -1.0985510883615426, -0.9261420408371572, 2.9529381522133127, 0.7466918188157741, 1.307970972353509, -1.2203060965077457, 1.803007415467195, -0.3322525135740889, -0.4706080292953542, -3.107260943114696, 0.4200473478968992, -3.558502871135551, 1.0251494840683808]|1972.9948767345968008|      1.00000000|[1950, 0, 30, 150]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      31|[-0.099665034864095, -1.5805712558281841, 0.8226739079111138, -4.468212271968911, 2.6476888390535356, 1.737084226963298, -0.8445615225707752, 0.7120916596434967, -0.363077418733243, -0.4544916868155111, -0.2748240248480047, 0.8098838460187796, 1.3008496820171997, 1.544394305952788, -1.1475962603247871, -2.799759907778114, -1.495299261486012, -1.1501841400585304, -3.660801564159098, 0.4819384989265778, 3.3695574111454807, 2.5502878724159195, 1.359654045691012, 3.4502744434240773, -3.315598100681491, 0.9756125672176582, 0.4554963710533795, 2.531156068856654, -0.558347337742648, -0.1627122172236697, -0.6912110364122752, -0.7180637158211318, 3.6177712132892688, 2.848336679079395, -2.6781175424394106, 1.3109725337109066, 0.5022567237847488, -1.308294353310678, -0.8984598288946244, 3.2300935780008793, 0.7705754313563523, 1.4557970413746202, -1.3540728439872178, 1.774931914150637, -0.5533837032512854, -0.3582141591816738, -3.013353333815416, 0.4063649470594629, -3.499650679917169, 1.2918145503581346]|1940.3709219599163589|      2.00000000|[2015, 0, 31, 155]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      32|[-0.099665034864095, -1.5805712558281841, 0.8226739079111138, -4.468212271968911, 2.6476888390535356, 1.737084226963298, -0.8445615225707752, 0.7120916596434967, -0.363077418733243, -0.4544916868155111, -0.2748240248480047, 0.8098838460187796, 1.3008496820171997, 1.544394305952788, -1.1475962603247871, -2.799759907778114, -1.495299261486012, -1.1501841400585304, -3.660801564159098, 0.4819384989265778, 3.3695574111454807, 2.5502878724159195, 1.359654045691012, 3.4502744434240773, -3.315598100681491, 0.9756125672176582, 0.4554963710533795, 2.531156068856654, -0.558347337742648, -0.1627122172236697, -0.6912110364122752, -0.7180637158211318, 3.6177712132892688, 2.848336679079395, -2.6781175424394106, 1.3109725337109066, 0.5022567237847488, -1.308294353310678, -0.8984598288946244, 3.2300935780008793, 0.7705754313563523, 1.4557970413746202, -1.3540728439872178, 1.774931914150637, -0.5533837032512854, -0.3582141591816738, -3.013353333815416, 0.4063649470594629, -3.499650679917169, 1.2918145503581346]|1940.3709219599163589|      1.00000000|[2080, 0, 32, 160]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      33|[0.0521524776346687, -1.554476186836128, 0.8217983882672997, -4.6759578075923445, 2.6967260655767546, 1.993910372656488, -0.7022155154954091, 0.6778227990781837, -0.111357804070512, -0.1883990590142038, -0.319496822871531, 0.866803895617817, 1.1978739141789478, 1.4230641566645443, -1.1475842946831247, -2.924552324487836, -1.4493645642049586, -1.035788648761746, -3.8244030816312216, 0.1848095190537472, 3.3260131779578606, 2.347299977807526, 1.3234748020011584, 3.69144116912686, -3.434420922992561, 0.8931300933847792, 0.6439780027186004, 2.46992648829525, -0.4852517687482236, -0.3131397203105563, -0.8221221891482654, -0.7673016108144042, 3.5287025356329096, 2.696853796533343, -2.804165451102087, 1.351753433860614, 0.6001623058438661, -1.4895994605772314, -1.0600414967125595, 3.473986049349313, 0.9472774058089101, 1.4228728918952913, -1.476107757180498, 1.8377504997905583, -0.6822404032093239, -0.2984077060241357, -3.225688616692598, 0.3374569459368125, -3.418432580857673, 1.4268030254889217]|1905.5202218616714163|      2.00000000|[2145, 0, 33, 165]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      34|[0.0521524776346687, -1.554476186836128, 0.8217983882672997, -4.6759578075923445, 2.6967260655767546, 1.993910372656488, -0.7022155154954091, 0.6778227990781837, -0.111357804070512, -0.1883990590142038, -0.319496822871531, 0.866803895617817, 1.1978739141789478, 1.4230641566645443, -1.1475842946831247, -2.924552324487836, -1.4493645642049586, -1.035788648761746, -3.8244030816312216, 0.1848095190537472, 3.3260131779578606, 2.347299977807526, 1.3234748020011584, 3.69144116912686, -3.434420922992561, 0.8931300933847792, 0.6439780027186004, 2.46992648829525, -0.4852517687482236, -0.3131397203105563, -0.8221221891482654, -0.7673016108144042, 3.5287025356329096, 2.696853796533343, -2.804165451102087, 1.351753433860614, 0.6001623058438661, -1.4895994605772314, -1.0600414967125595, 3.473986049349313, 0.9472774058089101, 1.4228728918952913, -1.476107757180498, 1.8377504997905583, -0.6822404032093239, -0.2984077060241357, -3.225688616692598, 0.3374569459368125, -3.418432580857673, 1.4268030254889217]|1905.5202218616714163|      1.00000000|[2210, 0, 34, 170]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[0.06577200356656, -1.6456200685206823, 0.8562862917179656, -4.948652006370973, 2.8021344934478947, 2.139956770160588, -0.6639860478116986, 0.6289142520923783, -0.0090752118884175, -0.2086125247709223, -0.3594952423472216, 0.9781837898012289, 1.195387551576311, 1.2933808179508832, -1.1592337814985019, -2.782900414635285, -1.374810332703825, -1.0605745348149689, -3.937689304901629, 0.0954429245498749, 3.5117176490683413, 2.3715356176824747, 1.4068084612592762, 3.9378911670320687, -3.544320592099216, 1.2143102487811472, 0.7078295269811602, 2.784884946676163, -0.4980941820208958, -0.274064162128647, -0.5955031998336683, -0.9398864864261711, 3.929692492431759, 2.871734898867776, -2.6960040230675593, 1.411141838278569, 0.6917488754868599, -1.4690811770774912, -1.1306951300242196, 3.6374978074908944, 1.090970678917179, 1.6519833963852255, -1.5252255955891663, 1.6574240929099917, -0.6506242480787607, -0.2947636502506376, -3.2148747241968034, 0.176203182458585, -3.4239621928137574, 1.4923516676720436]|1865.1292957211724115|      2.00000000|[2275, 0, 35, 175]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      36|[0.06577200356656, -1.6456200685206823, 0.8562862917179656, -4.948652006370973, 2.8021344934478947, 2.139956770160588, -0.6639860478116986, 0.6289142520923783, -0.0090752118884175, -0.2086125247709223, -0.3594952423472216, 0.9781837898012289, 1.195387551576311, 1.2933808179508832, -1.1592337814985019, -2.782900414635285, -1.374810332703825, -1.0605745348149689, -3.937689304901629, 0.0954429245498749, 3.5117176490683413, 2.3715356176824747, 1.4068084612592762, 3.9378911670320687, -3.544320592099216, 1.2143102487811472, 0.7078295269811602, 2.784884946676163, -0.4980941820208958, -0.274064162128647, -0.5955031998336683, -0.9398864864261711, 3.929692492431759, 2.871734898867776, -2.6960040230675593, 1.411141838278569, 0.6917488754868599, -1.4690811770774912, -1.1306951300242196, 3.6374978074908944, 1.090970678917179, 1.6519833963852255, -1.5252255955891663, 1.6574240929099917, -0.6506242480787607, -0.2947636502506376, -3.2148747241968034, 0.176203182458585, -3.4239621928137574, 1.4923516676720436]|1865.1292957211724115|      1.00000000|[2340, 0, 36, 180]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[-0.0838358065126602, -1.5517200465805732, 0.654041108148854, -4.91596489363954, 2.9492182131242615, 2.4815360260890147, -0.610100303127825, 0.6758728319675349, -0.0355863622709313, -0.289593052674606, -0.2938893347784655, 0.9680107924917292, 1.084345554490121, 1.3119236921150221, -0.9959123705053867, -2.8626549573910482, -1.3860391648869823, -0.9707279316252905, -4.032727120221664, 0.2078285131821775, 3.6137991928592266, 2.264826365257544, 1.5311641114413759, 4.113754339351201, -3.581294022843365, 1.2245668258943192, 0.6088936137565588, 2.8013755274967678, -0.62989031055554, -0.5135809102470579, -0.6321003664175334, -0.9471998730439797, 4.100255160496021, 3.075892449802706, -2.7776858634116515, 1.4129594588759025, 0.7679302492934337, -1.3208995416903313, -1.3147245695280207, 3.5757555149737392, 1.15149523567535, 1.8529082864878859, -1.63198256464979, 1.8091668558797382, -0.6657284115169078, -0.0969950165123451, -3.428751567038825, -0.2722072749772714, -3.306382260621924, 1.6301296734704773]|1833.7764719196663918|      2.00000000|[2405, 0, 37, 185]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      38|[-0.0838358065126602, -1.5517200465805732, 0.654041108148854, -4.91596489363954, 2.9492182131242615, 2.4815360260890147, -0.610100303127825, 0.6758728319675349, -0.0355863622709313, -0.289593052674606, -0.2938893347784655, 0.9680107924917292, 1.084345554490121, 1.3119236921150221, -0.9959123705053867, -2.8626549573910482, -1.3860391648869823, -0.9707279316252905, -4.032727120221664, 0.2078285131821775, 3.6137991928592266, 2.264826365257544, 1.5311641114413759, 4.113754339351201, -3.581294022843365, 1.2245668258943192, 0.6088936137565588, 2.8013755274967678, -0.62989031055554, -0.5135809102470579, -0.6321003664175334, -0.9471998730439797, 4.100255160496021, 3.075892449802706, -2.7776858634116515, 1.4129594588759025, 0.7679302492934337, -1.3208995416903313, -1.3147245695280207, 3.5757555149737392, 1.15149523567535, 1.8529082864878859, -1.63198256464979, 1.8091668558797382, -0.6657284115169078, -0.0969950165123451, -3.428751567038825, -0.2722072749772714, -3.306382260621924, 1.6301296734704773]|1833.7764719196663918|      1.00000000|[2470, 0, 38, 190]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      39|[-0.0348676610405526, -1.5027339760038243, 0.4827289954238047, -4.918766388535715, 3.043894888639699, 2.5942108487251603, -0.533756146562886, 0.9000831012171875, 0.2123819711794231, -0.1568230750293037, -0.3157992497475767, 0.6627933757935409, 0.9666560375298672, 1.383528522671115, -0.9749654386835398, -2.9980416452200127, -1.402306874515392, -1.0279595494074036, -4.297392964566382, 0.0337388337927903, 3.730745544209881, 2.316671669444562, 1.51645974278628, 4.380704446901364, -3.481642331213398, 1.313291310988604, 0.588792652578946, 3.0185521586741917, -0.3897573564205662, -0.3828314970480299, -0.7695965104125785, -1.0072329190753895, 3.95482286460366, 2.943821470831633, -2.801497659837972, 1.4521315562463204, 0.6705234071877005, -1.1464200887148102, -1.3189072661037775, 3.791889966650668, 0.9548034598888614, 1.895229634104528, -1.4228568562905766, 1.877669421045091, -0.609136039879184, -0.0069320778743232, -3.630918174876827, -0.3228154157541736, -3.521645633206583, 1.7066955345039567]|1810.3616764660616809|      2.00000000|[2535, 0, 39, 195]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      40|[-0.0348676610405526, -1.5027339760038243, 0.4827289954238047, -4.918766388535715, 3.043894888639699, 2.5942108487251603, -0.533756146562886, 0.9000831012171875, 0.2123819711794231, -0.1568230750293037, -0.3157992497475767, 0.6627933757935409, 0.9666560375298672, 1.383528522671115, -0.9749654386835398, -2.9980416452200127, -1.402306874515392, -1.0279595494074036, -4.297392964566382, 0.0337388337927903, 3.730745544209881, 2.316671669444562, 1.51645974278628, 4.380704446901364, -3.481642331213398, 1.313291310988604, 0.588792652578946, 3.0185521586741917, -0.3897573564205662, -0.3828314970480299, -0.7695965104125785, -1.0072329190753895, 3.95482286460366, 2.943821470831633, -2.801497659837972, 1.4521315562463204, 0.6705234071877005, -1.1464200887148102, -1.3189072661037775, 3.791889966650668, 0.9548034598888614, 1.895229634104528, -1.4228568562905766, 1.877669421045091, -0.609136039879184, -0.0069320778743232, -3.630918174876827, -0.3228154157541736, -3.521645633206583, 1.7066955345039567]|1810.3616764660616809|      1.00000000|[2600, 0, 40, 200]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      41|[0.0330973722545725, -1.4723721009181812, 0.4900012632860651, -4.861949082315216, 3.1402154015289243, 2.796567615924107, -0.6591889754221092, 0.995211096022768, 0.2632463864073515, -0.3861718407231865, -0.40239907390867, 0.7165210339788328, 0.935694195743128, 1.137130316532839, -0.941688822179504, -3.031302551678199, -1.2642748572520883, -1.112635666411287, -4.28221659975748, -0.0856133092872993, 3.8586186869748254, 2.301581644095942, 1.5913766669572689, 4.526588425309621, -3.530406589176681, 1.493090652057249, 0.6463789429443891, 3.278120543208151, -0.4549034622841416, -0.395985056628811, -0.4758061848137745, -1.1541300857030117, 4.16409631996282, 2.9980970486399143, -2.583576641148305, 1.591470432446543, 0.6772571322171904, -1.3349110656124346, -1.5261259342246436, 3.9937398678710117, 1.2811842783958285, 2.0424327706946066, -1.5763440389349113, 1.9371026388318922, -0.7769870139528684, 0.1396482770193493, -3.572012013214895, -0.2054125856677475, -3.399594636278722, 1.8284972582590349]|1786.9348695365993080|      2.00000000|[2665, 0, 41, 205]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      42|[0.0330973722545725, -1.4723721009181812, 0.4900012632860651, -4.861949082315216, 3.1402154015289243, 2.796567615924107, -0.6591889754221092, 0.995211096022768, 0.2632463864073515, -0.3861718407231865, -0.40239907390867, 0.7165210339788328, 0.935694195743128, 1.137130316532839, -0.941688822179504, -3.031302551678199, -1.2642748572520883, -1.112635666411287, -4.28221659975748, -0.0856133092872993, 3.8586186869748254, 2.301581644095942, 1.5913766669572689, 4.526588425309621, -3.530406589176681, 1.493090652057249, 0.6463789429443891, 3.278120543208151, -0.4549034622841416, -0.395985056628811, -0.4758061848137745, -1.1541300857030117, 4.16409631996282, 2.9980970486399143, -2.583576641148305, 1.591470432446543, 0.6772571322171904, -1.3349110656124346, -1.5261259342246436, 3.9937398678710117, 1.2811842783958285, 2.0424327706946066, -1.5763440389349113, 1.9371026388318922, -0.7769870139528684, 0.1396482770193493, -3.572012013214895, -0.2054125856677475, -3.399594636278722, 1.8284972582590349]|1786.9348695365993080|      1.00000000|[2730, 0, 42, 210]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      43|[0.1358213876064644, -1.4120974810628892, 0.1950359350152455, -4.962618148521972, 3.1289299962084924, 3.0048857479138658, -0.5681235653586212, 1.0844362950664865, 0.1730023034298814, -0.3231456253846414, -0.3158246322728586, 0.6304579474354941, 0.9041654927639908, 0.9567975368236138, -1.104028370456469, -3.2179477141737425, -1.3246925825377711, -1.1921624319462125, -4.55256413349558, -0.3022331897084008, 3.9866125330094495, 2.5518117230832944, 1.6175674526861723, 4.693374620175197, -3.5516809624712393, 1.4539039806347753, 0.6040768114273348, 3.2246955889795115, -0.5158842623590701, -0.4088183516721087, -0.5490155394723302, -1.3483026620196903, 4.3245071224963905, 3.0202628929150315, -2.9400824738891957, 1.3449969350891389, 0.7430984944146686, -1.436747231826197, -1.5645987689217946, 3.8660370104060053, 1.2171260635280745, 2.296014352480653, -1.6689201772090643, 2.106644788203736, -0.7714435361279625, 0.3193564392499608, -3.688956867498795, -0.1060054640367625, -3.310853862950589, 1.8203334472935908]|1762.5993908522564197|      2.00000000|[2795, 0, 43, 215]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      44|[0.1358213876064644, -1.4120974810628892, 0.1950359350152455, -4.962618148521972, 3.1289299962084924, 3.0048857479138658, -0.5681235653586212, 1.0844362950664865, 0.1730023034298814, -0.3231456253846414, -0.3158246322728586, 0.6304579474354941, 0.9041654927639908, 0.9567975368236138, -1.104028370456469, -3.2179477141737425, -1.3246925825377711, -1.1921624319462125, -4.55256413349558, -0.3022331897084008, 3.9866125330094495, 2.5518117230832944, 1.6175674526861723, 4.693374620175197, -3.5516809624712393, 1.4539039806347753, 0.6040768114273348, 3.2246955889795115, -0.5158842623590701, -0.4088183516721087, -0.5490155394723302, -1.3483026620196903, 4.3245071224963905, 3.0202628929150315, -2.9400824738891957, 1.3449969350891389, 0.7430984944146686, -1.436747231826197, -1.5645987689217946, 3.8660370104060053, 1.2171260635280745, 2.296014352480653, -1.6689201772090643, 2.106644788203736, -0.7714435361279625, 0.3193564392499608, -3.688956867498795, -0.1060054640367625, -3.310853862950589, 1.8203334472935908]|1762.5993908522564197|      1.00000000|[2860, 0, 44, 220]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      45|[0.1990133367168075, -1.2760951732151633, -0.0007635743454643, -4.872060902412653, 3.1282271483509185, 3.0858439849380854, -0.5915050720300526, 1.336467326831871, 0.1901724238915669, -0.4739725802149732, -0.2018717935251134, 0.6421167280840702, 0.8906809297669778, 1.247331137316564, -1.1889026428684164, -3.533297099643374, -1.4160825760377729, -1.067487680124838, -4.778227017744725, -0.2273261265021785, 3.996265108252093, 2.502889670579117, 1.4112831846576541, 4.836353982066974, -3.4237949277091237, 1.1669492453252945, 0.7102323923723255, 3.3528174806266047, -0.2374718778315282, -0.3441117163105937, -0.4068538394593722, -1.4577872763513182, 4.565546779005967, 2.983464673210416, -2.8095985085675474, 1.1803343472377599, 0.7000699795188596, -1.398042420959707, -1.4912852211140128, 4.050248613431626, 0.9847218249904723, 2.239112753889597, -1.6770125613244957, 1.983295418833753, -0.8128064603240103, 0.2197163494499961, -3.7889137773857877, -0.1632082149908388, -3.319250541319053, 1.7655852012945212]|1743.4858814824474393|      2.00000000|[2925, 0, 45, 225]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
