k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
      41|[100.04269889813824, 0.2327397277390437, 0.3315858871734524, 0.9460853956230241, 100.04963693343753, 0.1498774600275922, 0.3242564325491135, 0.7916524672585018, 99.97711092736226, 0.0726909416194312, 0.3283659980753782, 0.7492735120685949, 100.01632352588994, 0.0795373185269708, 0.3358565238347607, 0.5689052906170401, 100.0050047167702, 0.145822294245266, 0.431682770089217, 0.3057533863888114, 100.0374780206234, 0.5857447747424249, 0.6340457543443359, -0.0298511804151884, 300.0237997882545, 299.9310194139699, 299.98650131110486, 300.05941609148607, 300.01746093238484]| 83.2948493722580423|      0.03125000|[1271, 82, 41, 123]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      42|[100.04269889813824, 0.2327397277390437, 0.3315858871734524, 0.9460853956230241, 100.04963693343753, 0.1498774600275922, 0.3242564325491135, 0.7916524672585018, 99.97711092736226, 0.0726909416194312, 0.3283659980753782, 0.7492735120685949, 100.01632352588994, 0.0795373185269708, 0.3358565238347607, 0.5689052906170401, 100.0050047167702, 0.145822294245266, 0.431682770089217, 0.3057533863888114, 100.0374780206234, 0.5857447747424249, 0.6340457543443359, -0.0298511804151884, 300.0237997882545, 299.9310194139699, 299.98650131110486, 300.05941609148607, 300.01746093238484]| 83.2948493722580423|      0.01562500|[1302, 84, 42, 126]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      43|[100.04683076182059, 0.2363211316058595, 0.3326226133037925, 0.9475888758839253, 100.0467487731518, 0.157002500972425, 0.3306003984359334, 0.7941047651578746, 99.97957910318752, 0.0737623963292837, 0.3272385593774148, 0.7487117698639006, 100.01432460272557, 0.0806162622872571, 0.340451184093876, 0.5709671063164634, 100.00424322732175, 0.1401872020924493, 0.4322785215314479, 0.3060988563042243, 100.03702852412809, 0.5828417098378927, 0.636149850636355, -0.0320119494670653, 300.0262422664264, 299.9335665573897, 299.98760013271897, 300.05835391416826, 300.01839219433765]| 79.8386337979496261|      0.03125000|[1333, 86, 43, 129]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      44|[100.04683076182059, 0.2363211316058595, 0.3326226133037925, 0.9475888758839253, 100.0467487731518, 0.157002500972425, 0.3306003984359334, 0.7941047651578746, 99.97957910318752, 0.0737623963292837, 0.3272385593774148, 0.7487117698639006, 100.01432460272557, 0.0806162622872571, 0.340451184093876, 0.5709671063164634, 100.00424322732175, 0.1401872020924493, 0.4322785215314479, 0.3060988563042243, 100.03702852412809, 0.5828417098378927, 0.636149850636355, -0.0320119494670653, 300.0262422664264, 299.9335665573897, 299.98760013271897, 300.05835391416826, 300.01839219433765]| 79.8386337979496261|      0.01562500|[1364, 88, 44, 132]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      45|[100.04506829761976, 0.2399487075942493, 0.3348980568729744, 0.9476137709400353, 100.0401935091666, 0.1612508724612333, 0.3304115092701961, 0.7960744341621877, 99.9766798830862, 0.0765790059179564, 0.3287893054953357, 0.7484637042153703, 100.01605240753106, 0.0774132063345788, 0.341510644408985, 0.5707468167965114, 100.00663002082013, 0.1397923271365906, 0.4362898918484353, 0.3047377371684888, 100.03169916845589, 0.586467221267251, 0.6326644957217622, -0.0288372165877418, 300.02182632333154, 299.9348804904786, 299.9892073870827, 300.0565354048088, 300.02153125784986]| 77.4212265938756872|      0.03125000|[1395, 90, 45, 135]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      46|[100.04506829761976, 0.2399487075942493, 0.3348980568729744, 0.9476137709400353, 100.0401935091666, 0.1612508724612333, 0.3304115092701961, 0.7960744341621877, 99.9766798830862, 0.0765790059179564, 0.3287893054953357, 0.7484637042153703, 100.01605240753106, 0.0774132063345788, 0.341510644408985, 0.5707468167965114, 100.00663002082013, 0.1397923271365906, 0.4362898918484353, 0.3047377371684888, 100.03169916845589, 0.586467221267251, 0.6326644957217622, -0.0288372165877418, 300.02182632333154, 299.9348804904786, 299.9892073870827, 300.0565354048088, 300.02153125784986]| 77.4212265938756872|      0.01562500|[1426, 92, 46, 138]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      47|[100.04506829761976, 0.2399487075942493, 0.3348980568729744, 0.9476137709400353, 100.0401935091666, 0.1612508724612333, 0.3304115092701961, 0.7960744341621877, 99.9766798830862, 0.0765790059179564, 0.3287893054953357, 0.7484637042153703, 100.01605240753106, 0.0774132063345788, 0.341510644408985, 0.5707468167965114, 100.00663002082013, 0.1397923271365906, 0.4362898918484353, 0.3047377371684888, 100.03169916845589, 0.586467221267251, 0.6326644957217622, -0.0288372165877418, 300.02182632333154, 299.9348804904786, 299.9892073870827, 300.0565354048088, 300.02153125784986]| 77.4212265938756872|      0.00781250|[1457, 94, 47, 141]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      48|[100.04473179074539, 0.242417763146958, 0.3384381752021833, 0.948776786250378, 100.04225040870264, 0.164369573037541, 0.3314811390420566, 0.7956537108401899, 99.97745617616384, 0.0799033619718648, 0.3296689050419593, 0.7487400062250418, 100.01618232349502, 0.0784465623831352, 0.3416352733697068, 0.5710472445465852, 100.00623699383542, 0.138642232087451, 0.43639668314945, 0.3041690320319925, 100.03198496736252, 0.5868795349368771, 0.6306462182048307, -0.0304428904702872, 300.0218121141032, 299.9353561342396, 299.9898135529512, 300.05582728828426, 300.0230000166104]| 75.0936530312675359|      0.01562500|[1488, 96, 48, 144]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      49|[100.04397931552701, 0.2453187211490563, 0.3387764524571019, 0.9517995262331318, 100.04310511255353, 0.1661972032832818, 0.3320495819264316, 0.7936758334116389, 99.97339407907893, 0.0883752535998216, 0.3320858677431772, 0.7518272076221758, 100.01792964033682, 0.0805749481438701, 0.343419127910753, 0.5746375209833526, 100.00601342283139, 0.1342275731615735, 0.4363034025800695, 0.304872426917282, 100.02848270289583, 0.586389945518781, 0.6347614420498358, -0.0283497306410876, 300.0200126196305, 299.93940471987037, 299.9930634370597, 300.0538161216004, 300.0215168610545]| 73.0798132835334542|      0.03125000|[1519, 98, 49, 147]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      50|[100.04397931552701, 0.2453187211490563, 0.3387764524571019, 0.9517995262331318, 100.04310511255353, 0.1661972032832818, 0.3320495819264316, 0.7936758334116389, 99.97339407907893, 0.0883752535998216, 0.3320858677431772, 0.7518272076221758, 100.01792964033682, 0.0805749481438701, 0.343419127910753, 0.5746375209833526, 100.00601342283139, 0.1342275731615735, 0.4363034025800695, 0.304872426917282, 100.02848270289583, 0.586389945518781, 0.6347614420498358, -0.0283497306410876, 300.0200126196305, 299.93940471987037, 299.9930634370597, 300.0538161216004, 300.0215168610545]| 73.0798132835334542|      0.01562500|[1550, 100, 50, 150]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      51|[100.04489969740591, 0.2488587346242189, 0.334335329529641, 0.949289092027225, 100.04353957816637, 0.1743460811788748, 0.334993885451805, 0.7935113354632845, 99.97325860740882, 0.0923069591766739, 0.332859229023899, 0.754454473664138, 100.01498413243884, 0.0793135860157165, 0.3440939090936314, 0.5728906744795234, 100.00743064208633, 0.1358474414315114, 0.4409549732504173, 0.304362317906664, 100.03143074208485, 0.5857598015462018, 0.6353637882191057, -0.0241885467697243, 300.02015007376343, 299.93795052166894, 299.99825539223696, 300.0531936870543, 300.0183668788355]| 70.4482149549896093|      0.03125000|[1581, 102, 51, 153]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      52|[100.04489969740591, 0.2488587346242189, 0.334335329529641, 0.949289092027225, 100.04353957816637, 0.1743460811788748, 0.334993885451805, 0.7935113354632845, 99.97325860740882, 0.0923069591766739, 0.332859229023899, 0.754454473664138, 100.01498413243884, 0.0793135860157165, 0.3440939090936314, 0.5728906744795234, 100.00743064208633, 0.1358474414315114, 0.4409549732504173, 0.304362317906664, 100.03143074208485, 0.5857598015462018, 0.6353637882191057, -0.0241885467697243, 300.02015007376343, 299.93795052166894, 299.99825539223696, 300.0531936870543, 300.0183668788355]| 70.4482149549896093|      0.01562500|[1612, 104, 52, 156]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      53|[100.04489969740591, 0.2488587346242189, 0.334335329529641, 0.949289092027225, 100.04353957816637, 0.1743460811788748, 0.334993885451805, 0.7935113354632845, 99.97325860740882, 0.0923069591766739, 0.332859229023899, 0.754454473664138, 100.01498413243884, 0.0793135860157165, 0.3440939090936314, 0.5728906744795234, 100.00743064208633, 0.1358474414315114, 0.4409549732504173, 0.304362317906664, 100.03143074208485, 0.5857598015462018, 0.6353637882191057, -0.0241885467697243, 300.02015007376343, 299.93795052166894, 299.99825539223696, 300.0531936870543, 300.0183668788355]| 70.4482149549896093|      0.00781250|[1643, 106, 53, 159]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      54|[100.04538152994145, 0.2509654261633535, 0.3346917657254158, 0.9484546452751447, 100.04274570549752, 0.1782498946509618, 0.3377418375863274, 0.793538092888273, 99.97279461971766, 0.0941047954870151, 0.3330673781085606, 0.7529591045528726, 100.01708646850574, 0.0806322640592998, 0.3443318860816854, 0.5725941939215035, 100.00697616885168, 0.1366724927130927, 0.4397584664057106, 0.3045330861454378, 100.03113496011214, 0.5864915579275325, 0.6362317957713205, -0.0255234870148906, 300.02089643511493, 299.9387120425191, 299.9999806582016, 300.0525371405571, 300.01519855743044]| 68.7885881117639286|      0.01562500|[1674, 108, 54, 162]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      55|[100.04306087017534, 0.2567978195658249, 0.3389175546238011, 0.9497234887244728, 100.04405492933996, 0.1837643057937649, 0.3369405269947123, 0.7922339288630497, 99.97457566324555, 0.0930743283791833, 0.3347489788395034, 0.753853143017628, 100.01647656460888, 0.0864699158258548, 0.3486117345367823, 0.5730133816912764, 100.00682699803458, 0.1359784933070095, 0.4366321790246046, 0.3041244188876489, 100.02768758141855, 0.589950738140189, 0.6332045299713338, -0.0252470634165261, 300.0212208933145, 299.9419561245381, 300.00219869944414, 300.04989852463143, 300.0200928706474]| 66.7874714810017025|      0.03125000|[1705, 110, 55, 165]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      56|[100.04306087017534, 0.2567978195658249, 0.3389175546238011, 0.9497234887244728, 100.04405492933996, 0.1837643057937649, 0.3369405269947123, 0.7922339288630497, 99.97457566324555, 0.0930743283791833, 0.3347489788395034, 0.753853143017628, 100.01647656460888, 0.0864699158258548, 0.3486117345367823, 0.5730133816912764, 100.00682699803458, 0.1359784933070095, 0.4366321790246046, 0.3041244188876489, 100.02768758141855, 0.589950738140189, 0.6332045299713338, -0.0252470634165261, 300.0212208933145, 299.9419561245381, 300.00219869944414, 300.04989852463143, 300.0200928706474]| 66.7874714810017025|      0.01562500|[1736, 112, 56, 168]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      57|[100.04727622691641, 0.2575634185312216, 0.341988978455531, 0.9499530120136381, 100.04271419775169, 0.1839621549083439, 0.3430076782303026, 0.7919684079200592, 99.97266256019513, 0.0970464104308848, 0.3386940447813909, 0.7564561100814031, 100.01587886044109, 0.0809554323897307, 0.3487186141904908, 0.5730432658935299, 100.00672269867044, 0.1391739884061315, 0.4376448618254629, 0.3092141627332307, 100.02739586810223, 0.5863455621515034, 0.6325501189626977, -0.0317699515603081, 300.01967506581366, 299.944138682746, 300.0029805693275, 300.0518737639543, 300.0197080534003]| 65.3455165273800418|      0.03125000|[1767, 114, 57, 171]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      58|[100.04727622691641, 0.2575634185312216, 0.341988978455531, 0.9499530120136381, 100.04271419775169, 0.1839621549083439, 0.3430076782303026, 0.7919684079200592, 99.97266256019513, 0.0970464104308848, 0.3386940447813909, 0.7564561100814031, 100.01587886044109, 0.0809554323897307, 0.3487186141904908, 0.5730432658935299, 100.00672269867044, 0.1391739884061315, 0.4376448618254629, 0.3092141627332307, 100.02739586810223, 0.5863455621515034, 0.6325501189626977, -0.0317699515603081, 300.01967506581366, 299.944138682746, 300.0029805693275, 300.0518737639543, 300.0197080534003]| 65.3455165273800418|      0.01562500|[1798, 116, 58, 174]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      59|[100.04727622691641, 0.2575634185312216, 0.341988978455531, 0.9499530120136381, 100.04271419775169, 0.1839621549083439, 0.3430076782303026, 0.7919684079200592, 99.97266256019513, 0.0970464104308848, 0.3386940447813909, 0.7564561100814031, 100.01587886044109, 0.0809554323897307, 0.3487186141904908, 0.5730432658935299, 100.00672269867044, 0.1391739884061315, 0.4376448618254629, 0.3092141627332307, 100.02739586810223, 0.5863455621515034, 0.6325501189626977, -0.0317699515603081, 300.01967506581366, 299.944138682746, 300.0029805693275, 300.0518737639543, 300.0197080534003]| 65.3455165273800418|      0.00781250|[1829, 118, 59, 177]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      60|[100.04727622691641, 0.2575634185312216, 0.341988978455531, 0.9499530120136381, 100.04271419775169, 0.1839621549083439, 0.3430076782303026, 0.7919684079200592, 99.97266256019513, 0.0970464104308848, 0.3386940447813909, 0.7564561100814031, 100.01587886044109, 0.0809554323897307, 0.3487186141904908, 0.5730432658935299, 100.00672269867044, 0.1391739884061315, 0.4376448618254629, 0.3092141627332307, 100.02739586810223, 0.5863455621515034, 0.6325501189626977, -0.0317699515603081, 300.01967506581366, 299.944138682746, 300.0029805693275, 300.0518737639543, 300.0197080534003]| 65.3455165273800418|      0.00390625|[1860, 120, 60, 180]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      61|[100.04705197592664, 0.2581984578121594, 0.3425675041638407, 0.9497262016003821, 100.04269171122867, 0.1865094230101567, 0.3428294382745162, 0.7915743808830279, 99.9720356712078, 0.0977075749569895, 0.338388080055159, 0.7562558303477712, 100.0159027276684, 0.0827278699497419, 0.3497596995438226, 0.5734547987365053, 100.0063336814986, 0.1397057395346033, 0.4372410305440685, 0.308804095354419, 100.02688199700948, 0.5860645844661799, 0.6322456943534703, -0.0308813840135264, 300.0191289745097, 299.94402779220445, 300.003191575729, 300.0519947389828, 300.0195545347315]| 64.3770398566621935|      0.00781250|[1891, 122, 61, 183]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      62|[100.04705197592664, 0.2581984578121594, 0.3425675041638407, 0.9497262016003821, 100.04269171122867, 0.1865094230101567, 0.3428294382745162, 0.7915743808830279, 99.9720356712078, 0.0977075749569895, 0.338388080055159, 0.7562558303477712, 100.0159027276684, 0.0827278699497419, 0.3497596995438226, 0.5734547987365053, 100.0063336814986, 0.1397057395346033, 0.4372410305440685, 0.308804095354419, 100.02688199700948, 0.5860645844661799, 0.6322456943534703, -0.0308813840135264, 300.0191289745097, 299.94402779220445, 300.003191575729, 300.0519947389828, 300.0195545347315]| 64.3770398566621935|      0.00390625|[1922, 124, 62, 186]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      63|[100.04711513064214, 0.259446201882272, 0.3435681976410848, 0.9505302208252797, 100.04286854914865, 0.1886180734242094, 0.3436947788139653, 0.7917171423524895, 99.9718443435085, 0.0993137859426686, 0.3383232034231126, 0.7559835437365366, 100.01584733899149, 0.084260432029605, 0.3502964909735111, 0.5736698150333328, 100.00647566150442, 0.1393292248927549, 0.4369415123992691, 0.3086837289678282, 100.02642442884661, 0.5855201969478333, 0.632453041120797, -0.0308012230333514, 300.01961456476135, 299.94438624164303, 300.0030848409997, 300.05152091303296, 300.01952780868567]| 63.3445855166048162|      0.00781250|[1953, 126, 63, 189]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      64|[100.04653906202252, 0.2609108883996021, 0.3455177376888352, 0.9527199311301839, 100.0441616219848, 0.191085132848737, 0.3445071918240916, 0.7935305588855889, 99.97101496181507, 0.1011866087177078, 0.3373990449238413, 0.7591171588759651, 100.0142677618515, 0.0859303178658727, 0.3501896350324541, 0.5712667860933232, 100.00734887703112, 0.1412244815758453, 0.4360987265313456, 0.3086449989348045, 100.02638715351976, 0.5845327421525971, 0.6335524323907039, -0.032523341564038, 300.0193215430109, 299.9439014184393, 300.0031663494578, 300.05272579238726, 300.020094066472]| 62.1262396750942401|      0.01562500|[1984, 128, 64, 192]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      65|[100.046838506968, 0.2647683198755339, 0.3455832415298785, 0.9525273894556312, 100.04455449691213, 0.1928668755556427, 0.3450136681927132, 0.7932769897835188, 99.97001460508251, 0.1059415976018132, 0.3417922269268478, 0.7556363908149134, 100.00929327498267, 0.0945613730353803, 0.3506528502136997, 0.567773043978897, 100.00510938066964, 0.1407654282104426, 0.4385403654486674, 0.3134288670476463, 100.02521561179951, 0.5876395637841614, 0.6323661673982872, -0.0321164217323035, 300.01824236716243, 299.943214487249, 300.0055427530784, 300.050662228404, 300.02085522876945]| 60.1388634285796186|      0.03125000|[2015, 130, 65, 195]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      66|[100.04788451940908, 0.2676940259054988, 0.3465353951034982, 0.952968622844481, 100.04098476009223, 0.1937205420673927, 0.3520258892039846, 0.7942782053052482, 99.96862551612564, 0.1133166360107703, 0.3473678110167801, 0.7408250007968138, 100.00591309909251, 0.1044098740456897, 0.3555196407268937, 0.5785976962558184, 100.00622242970381, 0.1501977514732637, 0.4368601615901201, 0.3144696302945652, 100.02328227234517, 0.5810207247238568, 0.6243898651630586, -0.0323980966930465, 300.0136567124449, 299.9393519367563, 300.00317037435144, 300.0593519870619, 300.01599206723563]| 56.6877934782927895|      0.06250000|[2046, 132, 66, 198]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      67|[100.04788451940908, 0.2676940259054988, 0.3465353951034982, 0.952968622844481, 100.04098476009223, 0.1937205420673927, 0.3520258892039846, 0.7942782053052482, 99.96862551612564, 0.1133166360107703, 0.3473678110167801, 0.7408250007968138, 100.00591309909251, 0.1044098740456897, 0.3555196407268937, 0.5785976962558184, 100.00622242970381, 0.1501977514732637, 0.4368601615901201, 0.3144696302945652, 100.02328227234517, 0.5810207247238568, 0.6243898651630586, -0.0323980966930465, 300.0136567124449, 299.9393519367563, 300.00317037435144, 300.0593519870619, 300.01599206723563]| 56.6877934782927895|      0.03125000|[2077, 134, 67, 201]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      68|[100.04788451940908, 0.2676940259054988, 0.3465353951034982, 0.952968622844481, 100.04098476009223, 0.1937205420673927, 0.3520258892039846, 0.7942782053052482, 99.96862551612564, 0.1133166360107703, 0.3473678110167801, 0.7408250007968138, 100.00591309909251, 0.1044098740456897, 0.3555196407268937, 0.5785976962558184, 100.00622242970381, 0.1501977514732637, 0.4368601615901201, 0.3144696302945652, 100.02328227234517, 0.5810207247238568, 0.6243898651630586, -0.0323980966930465, 300.0136567124449, 299.9393519367563, 300.00317037435144, 300.0593519870619, 300.01599206723563]| 56.6877934782927895|      0.01562500|[2108, 136, 68, 204]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      69|[100.04871817949717, 0.2666238099644488, 0.346268796499486, 0.9552233346177716, 100.04354805932661, 0.2003860084439039, 0.3516503266110456, 0.7920676105660918, 99.96530965157604, 0.1176882603236385, 0.3445635991220943, 0.7444944402760773, 100.00459384559728, 0.1050558574672862, 0.3623341735662447, 0.5798710603095296, 100.00752518347154, 0.1519248741453666, 0.4398328759352449, 0.3139494730928656, 100.01858841630673, 0.5834529842124704, 0.6290791387315642, -0.0296666428482375, 300.01495898696993, 299.940494729037, 300.0039761338646, 300.0596389844608, 300.01812461177343]| 55.3907349529048858|      0.03125000|[2139, 138, 69, 207]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      70|[100.04871817949717, 0.2666238099644488, 0.346268796499486, 0.9552233346177716, 100.04354805932661, 0.2003860084439039, 0.3516503266110456, 0.7920676105660918, 99.96530965157604, 0.1176882603236385, 0.3445635991220943, 0.7444944402760773, 100.00459384559728, 0.1050558574672862, 0.3623341735662447, 0.5798710603095296, 100.00752518347154, 0.1519248741453666, 0.4398328759352449, 0.3139494730928656, 100.01858841630673, 0.5834529842124704, 0.6290791387315642, -0.0296666428482375, 300.01495898696993, 299.940494729037, 300.0039761338646, 300.0596389844608, 300.01812461177343]| 55.3907349529048858|      0.01562500|[2170, 140, 70, 210]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      71|[100.04985183966778, 0.2702683364556868, 0.3434360453564918, 0.9539923798447412, 100.04704190886454, 0.2043307068525018, 0.3588103064042138, 0.7910981028593108, 99.96712589778163, 0.1229462006298059, 0.3489158250948048, 0.7462876150686439, 100.00231059027485, 0.1048177474376382, 0.3597347424528697, 0.5811374819732867, 100.00611605944543, 0.1578087007480147, 0.4412957249081801, 0.3121877496946906, 100.01862732597604, 0.5863827527393743, 0.6254481004577185, -0.0312896186335879, 300.01625823781404, 299.9382946296495, 300.003540930576, 300.0594946766912, 300.01870469369055]| 52.9298506561835893|      0.03125000|[2201, 142, 71, 213]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      72|[100.04985183966778, 0.2702683364556868, 0.3434360453564918, 0.9539923798447412, 100.04704190886454, 0.2043307068525018, 0.3588103064042138, 0.7910981028593108, 99.96712589778163, 0.1229462006298059, 0.3489158250948048, 0.7462876150686439, 100.00231059027485, 0.1048177474376382, 0.3597347424528697, 0.5811374819732867, 100.00611605944543, 0.1578087007480147, 0.4412957249081801, 0.3121877496946906, 100.01862732597604, 0.5863827527393743, 0.6254481004577185, -0.0312896186335879, 300.01625823781404, 299.9382946296495, 300.003540930576, 300.0594946766912, 300.01870469369055]| 52.9298506561835893|      0.01562500|[2232, 144, 72, 216]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      73|[100.04927103258899, 0.276310854915606, 0.3519505728394152, 0.9545291931780505, 100.05120618447401, 0.202701806218695, 0.3596768347358779, 0.7929416479746958, 99.96688620157542, 0.1284045633705115, 0.3495106636302088, 0.744648828395765, 100.00267304109566, 0.1088429374531926, 0.3617958168818536, 0.5813990737651453, 100.00297910394366, 0.1579828408326539, 0.4416281294863003, 0.3101460219328133, 100.01717653746826, 0.5860556085148839, 0.6266049939543404, -0.0337968950704532, 300.0165883244762, 299.93758822620566, 299.99939800459845, 300.062338663856, 300.02134563816406]| 51.0225083074928989|      0.03125000|[2263, 146, 73, 219]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      74|[100.04927103258899, 0.276310854915606, 0.3519505728394152, 0.9545291931780505, 100.05120618447401, 0.202701806218695, 0.3596768347358779, 0.7929416479746958, 99.96688620157542, 0.1284045633705115, 0.3495106636302088, 0.744648828395765, 100.00267304109566, 0.1088429374531926, 0.3617958168818536, 0.5813990737651453, 100.00297910394366, 0.1579828408326539, 0.4416281294863003, 0.3101460219328133, 100.01717653746826, 0.5860556085148839, 0.6266049939543404, -0.0337968950704532, 300.0165883244762, 299.93758822620566, 299.99939800459845, 300.062338663856, 300.02134563816406]| 51.0225083074928989|      0.01562500|[2294, 148, 74, 222]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      75|[100.04927103258899, 0.276310854915606, 0.3519505728394152, 0.9545291931780505, 100.05120618447401, 0.202701806218695, 0.3596768347358779, 0.7929416479746958, 99.96688620157542, 0.1284045633705115, 0.3495106636302088, 0.744648828395765, 100.00267304109566, 0.1088429374531926, 0.3617958168818536, 0.5813990737651453, 100.00297910394366, 0.1579828408326539, 0.4416281294863003, 0.3101460219328133, 100.01717653746826, 0.5860556085148839, 0.6266049939543404, -0.0337968950704532, 300.0165883244762, 299.93758822620566, 299.99939800459845, 300.062338663856, 300.02134563816406]| 51.0225083074928989|      0.00781250|[2325, 150, 75, 225]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      76|[100.05061392170086, 0.2754753290858674, 0.3550901813493354, 0.9552956370263276, 100.05164237312758, 0.2061708339338256, 0.362207178960046, 0.7922413648739223, 99.96749354096949, 0.1295957910955552, 0.3499821380181581, 0.7444902693265899, 100.00354514414387, 0.1095154659329531, 0.3632047479462113, 0.5794897894811392, 100.00365461716852, 0.159524556985145, 0.4440103858368473, 0.3078997714517699, 100.01753848093205, 0.5875914077192748, 0.6269488426753936, -0.0337184557927404, 300.01675859403764, 299.9371264573111, 300.0000424565977, 300.06315149444265, 300.02296018208807]| 49.7177978957799596|      0.01562500|[2356, 152, 76, 228]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      77|[100.05061392170086, 0.2754753290858674, 0.3550901813493354, 0.9552956370263276, 100.05164237312758, 0.2061708339338256, 0.362207178960046, 0.7922413648739223, 99.96749354096949, 0.1295957910955552, 0.3499821380181581, 0.7444902693265899, 100.00354514414387, 0.1095154659329531, 0.3632047479462113, 0.5794897894811392, 100.00365461716852, 0.159524556985145, 0.4440103858368473, 0.3078997714517699, 100.01753848093205, 0.5875914077192748, 0.6269488426753936, -0.0337184557927404, 300.01675859403764, 299.9371264573111, 300.0000424565977, 300.06315149444265, 300.02296018208807]| 49.7177978957799596|      0.00781250|[2387, 154, 77, 231]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
      78|[100.05025314203917, 0.2780936041741223, 0.3547654941874704, 0.9582356846880585, 100.05183673097548, 0.2093275544251509, 0.3638255609079922, 0.7931143512263861, 99.96821805588478, 0.1311743907148681, 0.3507748425026854, 0.745137857713216, 100.00249805853778, 0.1120554475877768, 0.3637933542792433, 0.5787476425312937, 100.00207329930086, 0.161318413127552, 0.4449701210523281, 0.3078757058530761, 100.01705046901446, 0.5863749170341437, 0.6250626752933721, -0.0334520928162508, 300.0175837816994, 299.93784572570775, 299.99963983217765, 300.062471653182, 300.0205943190372]| 48.3746518601290063|      0.01562500|[2418, 156, 78, 234]                                                       |  | used linear model with 33 points | iterate success | actual_k=1
      79|[100.05025314203917, 0.2780936041741223, 0.3547654941874704, 0.9582356846880585, 100.05183673097548, 0.2093275544251509, 0.3638255609079922, 0.7931143512263861, 99.96821805588478, 0.1311743907148681, 0.3507748425026854, 0.745137857713216, 100.00249805853778, 0.1120554475877768, 0.3637933542792433, 0.5787476425312937, 100.00207329930086, 0.161318413127552, 0.4449701210523281, 0.3078757058530761, 100.01705046901446, 0.5863749170341437, 0.6250626752933721, -0.0334520928162508, 300.0175837816994, 299.93784572570775, 299.99963983217765, 300.062471653182, 300.0205943190372]| 48.3746518601290063|      0.00781250|[2449, 158, 79, 237]                                                       |  | used linear model with 33 points | iterate failure | actual_k=1
