k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0478993501530648, 0.0622196849474025, 0.1590751675332898, 0.0354408147990954, 0.1631103105285328, -0.0018811837667013, 0.039588874903822, -0.0380032643996805, -0.0382647293960556, -0.0264446392691078, 0.2557472899830945, -0.0107836210493259, 0.1952272509150635, 0.2464145885281385, -0.0859434053665172, -0.3037305889086542, -0.186643738562294, 0.0022141088291853, -0.1667239567738808, 0.1882313489894686, 0.2276730468872439, 0.088882968762809, -0.0017392270797803, 0.0804290332442556, -0.0149843156930915, -0.0388456986272729, 0.0742333262215873, 0.0732186121111888, -0.0487905308259279, -0.0372395325984272, 0.0592982650788902, -0.0170064299157309, 0.2685437927893635, 0.033832136337226, -0.1306869800074443, 0.0474101736407652, 0.1299305490013186, -0.0258822165230471, 0.0029810295735964, 0.0142136790437906, 0.0450268172990524, 0.1082898315560591, 0.0737951990693006, 0.2478055210100404, -0.027847430497026, -0.2262064171661979, -0.2161743448134294, 0.3010602915458094, -0.1960809101356022, 0.2613854362262378]|4572.5861661846956849|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
      60|[0.3482000566596457, -0.9774925949288175, 0.3538370002321651, -2.9914601146407995, 1.9153220634757688, 3.109287724928899, 1.5585358424086455, 2.2816812404442715, -0.7426287377591042, -0.04886302307041, 0.4242373349965367, 0.2399196934473808, 2.264636218792708, 1.732257865790856, -1.67474400802835, -1.5005939910802963, -0.9481691300395247, 0.8288526591412929, -4.952618077505214, 1.113986150951599, 3.5892508096008067, 1.7209491326442872, 2.1068344566286714, 4.427014199260414, -3.1698927798995307, 1.2301305032055498, 1.2193966535545369, 2.6978984106571087, 0.0613644636319494, -0.5973303109292634, 0.0295478182149029, -0.8131322727777524, 2.548819104078023, 2.8484740848424512, -3.931556028722012, 1.283727863583653, 0.0248625799502258, -1.215522944944336, -1.9348431466372449, 4.0546752775604205, 0.079396976431937, 2.964891225739427, -1.6926567076905323, 1.5086337199893216, -0.7386234823483776, -0.0971581921321852, -3.9399758084173406, 0.0558446294034639, -2.7789831151389093, 1.2266095940468094]|1803.6797771537446806|      1.00000000|[3420, 480, 60, 120]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      61|[0.4232200366899507, -0.7351054697163871, 0.2341002287929344, -3.0282441655674903, 1.7721835329253357, 3.299735342280431, 1.6163013409831934, 2.31658592149586, -0.7994538234665317, 0.0553332899590718, 0.4708928517455497, 0.2658137223793698, 2.170397957760624, 1.5068564308365138, -1.71294073397843, -1.5483095588814841, -0.9015851086586038, 0.8469830121350552, -4.940321996492427, 0.9151021359173922, 3.5179645493664164, 1.732216459265062, 2.0784413900316645, 4.7294814851192815, -3.158266022099742, 1.1564173417850219, 1.230034594332902, 2.678493771045609, -0.0551971559252442, -0.4872092113034495, 0.1009082555527241, -0.7739845114051485, 2.2785902967860028, 3.173593583539638, -4.04573394806042, 1.2415102553210866, -0.1210226853113634, -1.1335361145771419, -1.931343975108966, 4.255257905095787, 0.1642647989513396, 3.1718826927406183, -1.9677404508113574, 1.6992779955895303, -1.1122698319209594, -0.1113620664690158, -4.124810361058529, 0.0566826094990604, -2.7742364865900004, 1.2745479221578462]|1785.5139405060469926|      2.00000000|[3477, 488, 61, 122]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      62|[0.4232200366899507, -0.7351054697163871, 0.2341002287929344, -3.0282441655674903, 1.7721835329253357, 3.299735342280431, 1.6163013409831934, 2.31658592149586, -0.7994538234665317, 0.0553332899590718, 0.4708928517455497, 0.2658137223793698, 2.170397957760624, 1.5068564308365138, -1.71294073397843, -1.5483095588814841, -0.9015851086586038, 0.8469830121350552, -4.940321996492427, 0.9151021359173922, 3.5179645493664164, 1.732216459265062, 2.0784413900316645, 4.7294814851192815, -3.158266022099742, 1.1564173417850219, 1.230034594332902, 2.678493771045609, -0.0551971559252442, -0.4872092113034495, 0.1009082555527241, -0.7739845114051485, 2.2785902967860028, 3.173593583539638, -4.04573394806042, 1.2415102553210866, -0.1210226853113634, -1.1335361145771419, -1.931343975108966, 4.255257905095787, 0.1642647989513396, 3.1718826927406183, -1.9677404508113574, 1.6992779955895303, -1.1122698319209594, -0.1113620664690158, -4.124810361058529, 0.0566826094990604, -2.7742364865900004, 1.2745479221578462]|1785.5139405060469926|      1.00000000|[3534, 496, 62, 124]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      63|[0.4232200366899507, -0.7351054697163871, 0.2341002287929344, -3.0282441655674903, 1.7721835329253357, 3.299735342280431, 1.6163013409831934, 2.31658592149586, -0.7994538234665317, 0.0553332899590718, 0.4708928517455497, 0.2658137223793698, 2.170397957760624, 1.5068564308365138, -1.71294073397843, -1.5483095588814841, -0.9015851086586038, 0.8469830121350552, -4.940321996492427, 0.9151021359173922, 3.5179645493664164, 1.732216459265062, 2.0784413900316645, 4.7294814851192815, -3.158266022099742, 1.1564173417850219, 1.230034594332902, 2.678493771045609, -0.0551971559252442, -0.4872092113034495, 0.1009082555527241, -0.7739845114051485, 2.2785902967860028, 3.173593583539638, -4.04573394806042, 1.2415102553210866, -0.1210226853113634, -1.1335361145771419, -1.931343975108966, 4.255257905095787, 0.1642647989513396, 3.1718826927406183, -1.9677404508113574, 1.6992779955895303, -1.1122698319209594, -0.1113620664690158, -4.124810361058529, 0.0566826094990604, -2.7742364865900004, 1.2745479221578462]|1785.5139405060469926|      0.50000000|[3591, 504, 63, 126]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      64|[0.4230793313938326, -0.7675317846938458, 0.2123279991515877, -3.0925942973990272, 1.7763313057787522, 3.330538538548047, 1.5224353937500534, 2.394837113467064, -0.7534254939426662, 0.0925085658733008, 0.550280554026763, 0.2867369102960544, 1.9932555470912745, 1.5691350622484421, -1.6564492430914965, -1.604416987575139, -0.8912355343805947, 0.9051582843141217, -5.054464952498554, 0.8654176761548604, 3.5639184297113298, 1.719265623091079, 2.105149661091471, 4.806280700431635, -3.2164524427339236, 1.2173589509301301, 1.2209415982249372, 2.780465862413634, -0.0046859589353565, -0.4236306380578967, 0.0054754231796243, -0.8419603247729426, 2.299500534907508, 3.2958524142229524, -3.9832015513715033, 1.332267057817723, -0.0810565099835998, -1.1625698691775714, -1.965871801508304, 4.399912122058346, 0.1723345265258256, 3.223623529207516, -2.1421444147965776, 1.7757799236169478, -1.0001781660765454, -0.0879158966870102, -4.111395793974241, -0.0019328491139665, -2.7635415649977046, 1.2209878453514094]|1767.0184760619649751|      1.00000000|[3648, 512, 64, 128]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      65|[0.6902154247655115, -0.7378604672799889, 0.254580945670772, -2.915687342950305, 1.9410425497201338, 3.2630203507968014, 1.4967366828764193, 2.3878178441434517, -0.830006690937771, 0.0110249227642955, 0.5213139234187082, 0.0450194231150644, 1.8898404373820552, 1.7215347858814227, -1.591557918073434, -1.6130721400396675, -0.9069093534604665, 0.7876916259416726, -5.372399199757612, 0.8739375696190157, 3.866024655701775, 1.7541259175048698, 2.0299352914917286, 5.006808486242147, -3.0909023880825046, 1.308008331395827, 1.046382390273332, 2.790975698886664, -0.1931908813695216, -0.5120241093655191, -0.0884213200382954, -0.9985338132096764, 2.6441779266815986, 3.350235297181552, -4.102919571572924, 1.3206118180999005, -0.2017808521900436, -0.8421837653399202, -1.9186505438913821, 4.549421832856918, 0.1311109618687259, 3.0144245311192073, -2.1236852678812053, 1.733019478292307, -0.9649677671493697, 0.0568190059090685, -4.167931738729458, 0.0095578056031479, -2.85800426610386, 1.1349378845904337]|1753.1027236463219197|      2.00000000|[3705, 520, 65, 130]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      66|[0.6902154247655115, -0.7378604672799889, 0.254580945670772, -2.915687342950305, 1.9410425497201338, 3.2630203507968014, 1.4967366828764193, 2.3878178441434517, -0.830006690937771, 0.0110249227642955, 0.5213139234187082, 0.0450194231150644, 1.8898404373820552, 1.7215347858814227, -1.591557918073434, -1.6130721400396675, -0.9069093534604665, 0.7876916259416726, -5.372399199757612, 0.8739375696190157, 3.866024655701775, 1.7541259175048698, 2.0299352914917286, 5.006808486242147, -3.0909023880825046, 1.308008331395827, 1.046382390273332, 2.790975698886664, -0.1931908813695216, -0.5120241093655191, -0.0884213200382954, -0.9985338132096764, 2.6441779266815986, 3.350235297181552, -4.102919571572924, 1.3206118180999005, -0.2017808521900436, -0.8421837653399202, -1.9186505438913821, 4.549421832856918, 0.1311109618687259, 3.0144245311192073, -2.1236852678812053, 1.733019478292307, -0.9649677671493697, 0.0568190059090685, -4.167931738729458, 0.0095578056031479, -2.85800426610386, 1.1349378845904337]|1753.1027236463219197|      1.00000000|[3762, 528, 66, 132]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      67|[0.6902154247655115, -0.7378604672799889, 0.254580945670772, -2.915687342950305, 1.9410425497201338, 3.2630203507968014, 1.4967366828764193, 2.3878178441434517, -0.830006690937771, 0.0110249227642955, 0.5213139234187082, 0.0450194231150644, 1.8898404373820552, 1.7215347858814227, -1.591557918073434, -1.6130721400396675, -0.9069093534604665, 0.7876916259416726, -5.372399199757612, 0.8739375696190157, 3.866024655701775, 1.7541259175048698, 2.0299352914917286, 5.006808486242147, -3.0909023880825046, 1.308008331395827, 1.046382390273332, 2.790975698886664, -0.1931908813695216, -0.5120241093655191, -0.0884213200382954, -0.9985338132096764, 2.6441779266815986, 3.350235297181552, -4.102919571572924, 1.3206118180999005, -0.2017808521900436, -0.8421837653399202, -1.9186505438913821, 4.549421832856918, 0.1311109618687259, 3.0144245311192073, -2.1236852678812053, 1.733019478292307, -0.9649677671493697, 0.0568190059090685, -4.167931738729458, 0.0095578056031479, -2.85800426610386, 1.1349378845904337]|1753.1027236463219197|      0.50000000|[3819, 536, 67, 134]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      68|[0.6028040974883467, -0.8375777678812755, 0.2408719533937824, -2.997094206745723, 1.8373016302749454, 3.380116089521882, 1.447573168812527, 2.3777845042620913, -0.7262753902706325, 0.0187380910488678, 0.5329974356093051, 0.1095787173762216, 1.9604436838459558, 1.582889435875448, -1.5376611587326885, -1.711942233932139, -1.000684557654452, 0.8489998331233146, -5.493689545801032, 0.8747998975917333, 3.9526740636822084, 1.80362957666537, 2.0252678478918984, 5.117302403405799, -3.024016776818978, 1.344858168129812, 1.167671198504785, 2.771108793236895, -0.1582480061352147, -0.5075060811894083, -0.0473453480908937, -0.9705144546285358, 2.6929269082460787, 3.3659826664077857, -4.171295901321734, 1.3432125520485274, -0.2596116884322119, -0.9497744722606902, -1.9184429337186628, 4.624052767197395, 0.1200517346970474, 3.114424041687228, -2.060669857990703, 1.6428868542492399, -0.9167100617891243, 0.1720578023295941, -4.159888402657934, 0.0220444088513302, -2.8784152477442353, 1.2106294678097118]|1736.1140148552137816|      1.00000000|[3876, 544, 68, 136]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      69|[0.4941274591793542, -0.8738847905998821, 0.1184272434051505, -3.1968014430546563, 1.83220166687369, 3.555880903220515, 1.3257519318825959, 2.2860166351581044, -0.7898440562714165, 0.0804317145391894, 0.5375628055698827, 0.243179758477943, 1.9466731298299214, 1.8246411018062092, -1.7932094488121053, -1.6643637172246786, -1.073093113401933, 0.7026434916924711, -5.473088995611962, 0.5966422441951404, 4.066267626116137, 1.9790499579536458, 2.193636837922926, 5.153629307076437, -3.022096092886293, 1.30957498242965, 1.5313499021888068, 2.839209503229699, -0.0368154359248805, -0.4605106280513752, -0.0800978237220792, -0.9487660052367097, 2.988038197409802, 3.5594574161918997, -4.167041989078228, 1.5643229461107067, -0.2970226703299159, -1.1350301699881835, -2.1099366975796032, 4.5747757007498215, 0.0913001192922849, 3.331266173266719, -2.1673403600077186, 1.7027600446120135, -0.9764875491918593, 0.2795660990373159, -4.273837883518309, 0.0371983899110105, -2.9430242746997486, 0.9918489783612674]|1720.4882187569521648|      2.00000000|[3933, 552, 69, 138]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      70|[0.4941274591793542, -0.8738847905998821, 0.1184272434051505, -3.1968014430546563, 1.83220166687369, 3.555880903220515, 1.3257519318825959, 2.2860166351581044, -0.7898440562714165, 0.0804317145391894, 0.5375628055698827, 0.243179758477943, 1.9466731298299214, 1.8246411018062092, -1.7932094488121053, -1.6643637172246786, -1.073093113401933, 0.7026434916924711, -5.473088995611962, 0.5966422441951404, 4.066267626116137, 1.9790499579536458, 2.193636837922926, 5.153629307076437, -3.022096092886293, 1.30957498242965, 1.5313499021888068, 2.839209503229699, -0.0368154359248805, -0.4605106280513752, -0.0800978237220792, -0.9487660052367097, 2.988038197409802, 3.5594574161918997, -4.167041989078228, 1.5643229461107067, -0.2970226703299159, -1.1350301699881835, -2.1099366975796032, 4.5747757007498215, 0.0913001192922849, 3.331266173266719, -2.1673403600077186, 1.7027600446120135, -0.9764875491918593, 0.2795660990373159, -4.273837883518309, 0.0371983899110105, -2.9430242746997486, 0.9918489783612674]|1720.4882187569521648|      1.00000000|[3990, 560, 70, 140]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      71|[0.4941274591793542, -0.8738847905998821, 0.1184272434051505, -3.1968014430546563, 1.83220166687369, 3.555880903220515, 1.3257519318825959, 2.2860166351581044, -0.7898440562714165, 0.0804317145391894, 0.5375628055698827, 0.243179758477943, 1.9466731298299214, 1.8246411018062092, -1.7932094488121053, -1.6643637172246786, -1.073093113401933, 0.7026434916924711, -5.473088995611962, 0.5966422441951404, 4.066267626116137, 1.9790499579536458, 2.193636837922926, 5.153629307076437, -3.022096092886293, 1.30957498242965, 1.5313499021888068, 2.839209503229699, -0.0368154359248805, -0.4605106280513752, -0.0800978237220792, -0.9487660052367097, 2.988038197409802, 3.5594574161918997, -4.167041989078228, 1.5643229461107067, -0.2970226703299159, -1.1350301699881835, -2.1099366975796032, 4.5747757007498215, 0.0913001192922849, 3.331266173266719, -2.1673403600077186, 1.7027600446120135, -0.9764875491918593, 0.2795660990373159, -4.273837883518309, 0.0371983899110105, -2.9430242746997486, 0.9918489783612674]|1720.4882187569521648|      0.50000000|[4047, 568, 71, 142]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      72|[0.4536144104789077, -0.811180201249947, 0.0811241198037706, -3.274704863500423, 1.8240078094929277, 3.583503540473367, 1.2429475742075438, 2.320023158363571, -0.7416208982697927, 0.0871596286764531, 0.5675165507147574, 0.3111098135801157, 1.879566760746095, 1.8362074656690557, -1.912833468036116, -1.8112619047841154, -1.0263999937157986, 0.7413611573266686, -5.47701477683866, 0.4945074662799214, 4.1146890347419465, 1.9354457855061415, 2.098213863359895, 5.307765752574765, -2.9819418209551136, 1.3131065173625072, 1.4688591296883848, 2.893037943710217, 0.0564967191549079, -0.3829075698693404, -0.0519440559680832, -1.1030297861067861, 2.962347095201241, 3.536398574790767, -4.1679490643764305, 1.6624329489091543, -0.2594961463984595, -1.1444240731767708, -2.110096251957367, 4.620548499224451, 0.1244180514711452, 3.3746231777365376, -2.2816945634996264, 1.6538340504956026, -1.0708323385031724, 0.4309943907887646, -4.294742612110544, 0.0683029239602684, -2.9425770217901306, 1.1128404696791698]|1707.7612634945685386|      1.00000000|[4104, 576, 72, 144]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      73|[0.4536144104789077, -0.811180201249947, 0.0811241198037706, -3.274704863500423, 1.8240078094929277, 3.583503540473367, 1.2429475742075438, 2.320023158363571, -0.7416208982697927, 0.0871596286764531, 0.5675165507147574, 0.3111098135801157, 1.879566760746095, 1.8362074656690557, -1.912833468036116, -1.8112619047841154, -1.0263999937157986, 0.7413611573266686, -5.47701477683866, 0.4945074662799214, 4.1146890347419465, 1.9354457855061415, 2.098213863359895, 5.307765752574765, -2.9819418209551136, 1.3131065173625072, 1.4688591296883848, 2.893037943710217, 0.0564967191549079, -0.3829075698693404, -0.0519440559680832, -1.1030297861067861, 2.962347095201241, 3.536398574790767, -4.1679490643764305, 1.6624329489091543, -0.2594961463984595, -1.1444240731767708, -2.110096251957367, 4.620548499224451, 0.1244180514711452, 3.3746231777365376, -2.2816945634996264, 1.6538340504956026, -1.0708323385031724, 0.4309943907887646, -4.294742612110544, 0.0683029239602684, -2.9425770217901306, 1.1128404696791698]|1707.7612634945685386|      0.50000000|[4161, 584, 73, 146]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      74|[0.4869975310952521, -0.7739636199331275, -0.0030786934712815, -3.3905872852586536, 1.9345649972774035, 3.6577340868189188, 1.276698434565097, 2.364995836056672, -0.7023508611540237, 0.1092756342809982, 0.4974371833059564, 0.4017779555577899, 1.813801061181704, 1.833355231091861, -1.968379648235279, -1.8513707272514133, -0.9660886472882547, 0.6877226504130277, -5.495838749282174, 0.4992260177580671, 4.1811962815970976, 2.0401664769959953, 2.103754647411527, 5.390675291088131, -3.0616456147962974, 1.3125096430862806, 1.4100913056593156, 2.9960047850359253, 0.0623949553562258, -0.4663735163346516, 0.0356779604577845, -1.1894813184055877, 2.923041540394293, 3.6501559994446042, -4.121782300709049, 1.578771426360279, -0.1208658007432303, -1.0713070621273535, -2.153247678760939, 4.6933496430337165, 0.1334372663887652, 3.438728597547545, -2.333723412944131, 1.6762241915478795, -1.2192759485187128, 0.5253433257111042, -4.338027336778297, 0.0744127251215648, -2.9003651340020875, 1.225877253728261]|1692.4000394969025365|      1.00000000|[4218, 592, 74, 148]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      75|[0.4869975310952521, -0.7739636199331275, -0.0030786934712815, -3.3905872852586536, 1.9345649972774035, 3.6577340868189188, 1.276698434565097, 2.364995836056672, -0.7023508611540237, 0.1092756342809982, 0.4974371833059564, 0.4017779555577899, 1.813801061181704, 1.833355231091861, -1.968379648235279, -1.8513707272514133, -0.9660886472882547, 0.6877226504130277, -5.495838749282174, 0.4992260177580671, 4.1811962815970976, 2.0401664769959953, 2.103754647411527, 5.390675291088131, -3.0616456147962974, 1.3125096430862806, 1.4100913056593156, 2.9960047850359253, 0.0623949553562258, -0.4663735163346516, 0.0356779604577845, -1.1894813184055877, 2.923041540394293, 3.6501559994446042, -4.121782300709049, 1.578771426360279, -0.1208658007432303, -1.0713070621273535, -2.153247678760939, 4.6933496430337165, 0.1334372663887652, 3.438728597547545, -2.333723412944131, 1.6762241915478795, -1.2192759485187128, 0.5253433257111042, -4.338027336778297, 0.0744127251215648, -2.9003651340020875, 1.225877253728261]|1692.4000394969025365|      0.50000000|[4275, 600, 75, 150]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      76|[0.5128970592959341, -0.7957119036950232, -0.0200836169321173, -3.440134965649832, 1.922908613901823, 3.7558377580742706, 1.2485477252671864, 2.4797990972296327, -0.628501716928375, 0.1368879263411518, 0.5021709528422437, 0.3242272442230631, 1.7823261103515045, 1.8236021570611514, -1.9479372448760321, -1.8371461015586434, -1.052473092739218, 0.6811296564151644, -5.488931792240256, 0.5354449070484029, 4.264694479662994, 2.032137934770466, 2.1225130613117003, 5.605636507452559, -3.1529421321456317, 1.3505276743962245, 1.3592606803561402, 3.0481986466213677, 0.1062728837981185, -0.4261710667310126, 0.0887581652911653, -1.1737137534964035, 3.001641146043903, 3.6669952812941027, -4.126045158476522, 1.6086016745947442, -0.0922956204660691, -1.116159641877373, -2.206712103430084, 4.8911842247339825, 0.0218347205863462, 3.6140637246157294, -2.455584078428133, 1.6333454252029296, -1.1364315098065239, 0.5445970998813309, -4.290495642454901, 0.0956938469990218, -2.9456885863845215, 1.239375734785545]|1677.5331890962738726|      1.00000000|[4332, 608, 76, 152]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      77|[0.5128970592959341, -0.7957119036950232, -0.0200836169321173, -3.440134965649832, 1.922908613901823, 3.7558377580742706, 1.2485477252671864, 2.4797990972296327, -0.628501716928375, 0.1368879263411518, 0.5021709528422437, 0.3242272442230631, 1.7823261103515045, 1.8236021570611514, -1.9479372448760321, -1.8371461015586434, -1.052473092739218, 0.6811296564151644, -5.488931792240256, 0.5354449070484029, 4.264694479662994, 2.032137934770466, 2.1225130613117003, 5.605636507452559, -3.1529421321456317, 1.3505276743962245, 1.3592606803561402, 3.0481986466213677, 0.1062728837981185, -0.4261710667310126, 0.0887581652911653, -1.1737137534964035, 3.001641146043903, 3.6669952812941027, -4.126045158476522, 1.6086016745947442, -0.0922956204660691, -1.116159641877373, -2.206712103430084, 4.8911842247339825, 0.0218347205863462, 3.6140637246157294, -2.455584078428133, 1.6333454252029296, -1.1364315098065239, 0.5445970998813309, -4.290495642454901, 0.0956938469990218, -2.9456885863845215, 1.239375734785545]|1677.5331890962738726|      0.50000000|[4389, 616, 77, 154]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      78|[0.4828491358692613, -0.7723143435776247, -0.0533471843859097, -3.46680362680103, 1.8871312396810593, 3.88933723706939, 1.3228722041863168, 2.5455699062281147, -0.6148577856745637, 0.0457920838012143, 0.4679393582417301, 0.3971076110038282, 1.7422589736571816, 1.6805648126360837, -1.914119993084875, -1.836763362972774, -1.1050020222186325, 0.5969289508976148, -5.4472607755662406, 0.4665167083599469, 4.293019074878832, 2.0739235893790533, 2.1637985292118413, 5.707644508013402, -3.1662620756325497, 1.2157803093430217, 1.377143321654558, 3.1370971314470637, 0.1388385892440011, -0.3691874047115069, 0.1434054250334562, -1.2298608165556124, 3.082930410981286, 3.78562430859145, -4.128346228447657, 1.5905433933770847, 0.0141491676836077, -1.0861753392867566, -2.1671210025619456, 4.919915743676642, 0.1668587977812246, 3.710905571113812, -2.5649765623205023, 1.7412823702227032, -1.0696742904916146, 0.5542045531844844, -4.285109373125926, 0.0573129180199741, -2.8683215107803623, 1.1398473477733302]|1665.8523174516935796|      1.00000000|[4446, 624, 78, 156]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      79|[0.4828491358692613, -0.7723143435776247, -0.0533471843859097, -3.46680362680103, 1.8871312396810593, 3.88933723706939, 1.3228722041863168, 2.5455699062281147, -0.6148577856745637, 0.0457920838012143, 0.4679393582417301, 0.3971076110038282, 1.7422589736571816, 1.6805648126360837, -1.914119993084875, -1.836763362972774, -1.1050020222186325, 0.5969289508976148, -5.4472607755662406, 0.4665167083599469, 4.293019074878832, 2.0739235893790533, 2.1637985292118413, 5.707644508013402, -3.1662620756325497, 1.2157803093430217, 1.377143321654558, 3.1370971314470637, 0.1388385892440011, -0.3691874047115069, 0.1434054250334562, -1.2298608165556124, 3.082930410981286, 3.78562430859145, -4.128346228447657, 1.5905433933770847, 0.0141491676836077, -1.0861753392867566, -2.1671210025619456, 4.919915743676642, 0.1668587977812246, 3.710905571113812, -2.5649765623205023, 1.7412823702227032, -1.0696742904916146, 0.5542045531844844, -4.285109373125926, 0.0573129180199741, -2.8683215107803623, 1.1398473477733302]|1665.8523174516935796|      0.50000000|[4503, 632, 79, 158]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      80|[0.5956205756031465, -0.7316838632105601, -0.0927775129044741, -3.551731478473207, 1.8556769105677728, 3.8884755232529145, 1.325853389016573, 2.5540734693630216, -0.5589902412601525, 0.1507967151822434, 0.4724778019679126, 0.4795216632186383, 1.6678504971408594, 1.6225838337801999, -1.8802557377825668, -2.002296250247522, -1.1041557184714552, 0.6678483788982466, -5.516410025878878, 0.4452315093586244, 4.396278470086326, 1.9610861530458052, 2.2147933997948996, 5.848721830343684, -3.129632855504942, 1.1448192486042437, 1.3467044566065272, 3.1482550434323424, 0.1152751257815803, -0.4330408952997563, 0.2715059312724799, -1.277000434655496, 3.068810468479516, 3.8753053214873665, -4.2158292431560715, 1.5534082740757937, -0.0675721987289618, -1.122189179895552, -2.198515888969984, 5.093428977393696, 0.1945995041513119, 3.7263622591830527, -2.5582714551113934, 1.7531055571829717, -1.1286889315485413, 0.6516880708770058, -4.324882305130743, -0.0138494364461718, -2.82649768453507, 1.0996628532754158]|1651.2610609255648342|      1.00000000|[4560, 640, 80, 160]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      81|[0.5956205756031465, -0.7316838632105601, -0.0927775129044741, -3.551731478473207, 1.8556769105677728, 3.8884755232529145, 1.325853389016573, 2.5540734693630216, -0.5589902412601525, 0.1507967151822434, 0.4724778019679126, 0.4795216632186383, 1.6678504971408594, 1.6225838337801999, -1.8802557377825668, -2.002296250247522, -1.1041557184714552, 0.6678483788982466, -5.516410025878878, 0.4452315093586244, 4.396278470086326, 1.9610861530458052, 2.2147933997948996, 5.848721830343684, -3.129632855504942, 1.1448192486042437, 1.3467044566065272, 3.1482550434323424, 0.1152751257815803, -0.4330408952997563, 0.2715059312724799, -1.277000434655496, 3.068810468479516, 3.8753053214873665, -4.2158292431560715, 1.5534082740757937, -0.0675721987289618, -1.122189179895552, -2.198515888969984, 5.093428977393696, 0.1945995041513119, 3.7263622591830527, -2.5582714551113934, 1.7531055571829717, -1.1286889315485413, 0.6516880708770058, -4.324882305130743, -0.0138494364461718, -2.82649768453507, 1.0996628532754158]|1651.2610609255648342|      0.50000000|[4617, 648, 81, 162]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      82|[0.557249925612844, -0.7203046339676008, -0.0386061537259386, -3.6002056185749365, 1.9356128615533774, 3.9937223306040255, 1.1780940550978585, 2.5223558544758955, -0.5875743279049882, 0.0840767435995163, 0.3970249165654895, 0.4552298015523096, 1.665595988428332, 1.5449696468325458, -1.8858374060921537, -2.1437789346293896, -1.072058050008828, 0.70792566411878, -5.684564212620158, 0.4128040116229366, 4.403674529604566, 1.9608288253010986, 2.359717896010029, 5.8631447344209775, -3.153433899261969, 1.1280893863747543, 1.3870087155451296, 3.2865496247914305, 0.1834937870895008, -0.3860966859744839, 0.2249853418150483, -1.3578376831365104, 3.0390495455007946, 3.9999143866582623, -4.216682096171839, 1.608786518473234, 0.0333441680895051, -1.1603122641418642, -2.1077781870479098, 5.173725689096844, 0.2109114596587111, 3.7166209742943423, -2.5043292302104456, 1.7428423594589353, -1.1986211350718103, 0.7242010883452049, -4.352517335992752, -0.0113158912369469, -2.8357704521350273, 1.2205635203002099]|1642.3819345981087281|      1.00000000|[4674, 656, 82, 164]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
