k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
      50|[0.0308503667393786, 0.0750839163416883, 0.0387721958140838, -0.0500986865856847, -0.0161239997951844, 0.0121756196214087, -0.008325968199315, -0.0258294165577961, 0.0416751627754342, 0.0090861016157181, -0.0159199547176241, -0.0514464597505126, -0.0044585151710511, 0.0032068281531478, -0.0329013901415761, -0.0536301178098697, -0.075361523959889, -0.0770156576253844, 0.0226197368769766, 0.0327602219801731, -0.0381430185805609, -0.0149158224842893, 0.0173142054453469, 0.0129349658194347, -0.012993255256453, -0.0074169316151056, -0.034039428888324, -0.0592704918758637, -0.0257733293733402, -0.0588632603450785, 0.1150820849704904, -0.0126063916846448, -0.1368158915877177, -0.0360271013579783, 0.0956390754568935, -0.0225818929824006, -0.0716462182391546, -0.0425054632648468, -0.0483034261106721, 0.1088391895191805, 0.0241612532287682, -0.0817945517288171, 0.0232664784381179, 0.1127798990146972, -0.0259058709199436, -0.0019383509045434, 0.0205224784135784, -0.0622079817066741, 0.1234148954783574, 0.0456331706619241, -0.0291112780698651, 0.1040391736672299, 0.1791971121655194, -0.0044248183002872, -0.0177201474723492, -0.006536112033331, -0.0329079356265809]|  0.0011422408315172|      0.00006104|[6050, 400, 50, 150]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      51|[0.0308503667393786, 0.0750839163416883, 0.0387721958140838, -0.0500986865856847, -0.0161239997951844, 0.0121756196214087, -0.008325968199315, -0.0258294165577961, 0.0416751627754342, 0.0090861016157181, -0.0159199547176241, -0.0514464597505126, -0.0044585151710511, 0.0032068281531478, -0.0329013901415761, -0.0536301178098697, -0.075361523959889, -0.0770156576253844, 0.0226197368769766, 0.0327602219801731, -0.0381430185805609, -0.0149158224842893, 0.0173142054453469, 0.0129349658194347, -0.012993255256453, -0.0074169316151056, -0.034039428888324, -0.0592704918758637, -0.0257733293733402, -0.0588632603450785, 0.1150820849704904, -0.0126063916846448, -0.1368158915877177, -0.0360271013579783, 0.0956390754568935, -0.0225818929824006, -0.0716462182391546, -0.0425054632648468, -0.0483034261106721, 0.1088391895191805, 0.0241612532287682, -0.0817945517288171, 0.0232664784381179, 0.1127798990146972, -0.0259058709199436, -0.0019383509045434, 0.0205224784135784, -0.0622079817066741, 0.1234148954783574, 0.0456331706619241, -0.0291112780698651, 0.1040391736672299, 0.1791971121655194, -0.0044248183002872, -0.0177201474723492, -0.006536112033331, -0.0329079356265809]|  0.0011422408315172|      0.00003052|[6171, 408, 51, 153]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      52|[0.0308478543178786, 0.075084195386707, 0.0387738494315894, -0.0500984488785667, -0.0161224781462128, 0.0121776606642924, -0.0083348079740751, -0.0258275967983129, 0.041679123652457, 0.0090902205409579, -0.0159206605364147, -0.0514414528342401, -0.0044666711180392, 0.00321345276587, -0.0328991747382816, -0.0536295021692969, -0.0753571970466034, -0.077023775415511, 0.0226169770094385, 0.0327599939095021, -0.0381488873418705, -0.0149095152645745, 0.0173004945300008, 0.0129355394120027, -0.0129919505764441, -0.0074155661321236, -0.034039220976868, -0.0592714331921917, -0.0257717194499185, -0.0588669709945717, 0.1150756779293458, -0.0126080424925032, -0.1368144813909215, -0.0360272993833001, 0.0956359013164614, -0.0225817210843668, -0.0716473310838592, -0.04250504385379, -0.0483013707622305, 0.1088419132361432, 0.0241648665608457, -0.0817942395085958, 0.0232653480868313, 0.1127756151055249, -0.0259102623532564, -0.0019403035002634, 0.0205296339579682, -0.0622080990794269, 0.1234217589061969, 0.0456372486567725, -0.0291163666980188, 0.1040405608814464, 0.1791996790087659, -0.0044242212362486, -0.0177209243793845, -0.0065361023582145, -0.0329048631494648]|  0.0004865097334716|      0.00006104|[6292, 416, 52, 156]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      53|[0.0308478543178786, 0.075084195386707, 0.0387738494315894, -0.0500984488785667, -0.0161224781462128, 0.0121776606642924, -0.0083348079740751, -0.0258275967983129, 0.041679123652457, 0.0090902205409579, -0.0159206605364147, -0.0514414528342401, -0.0044666711180392, 0.00321345276587, -0.0328991747382816, -0.0536295021692969, -0.0753571970466034, -0.077023775415511, 0.0226169770094385, 0.0327599939095021, -0.0381488873418705, -0.0149095152645745, 0.0173004945300008, 0.0129355394120027, -0.0129919505764441, -0.0074155661321236, -0.034039220976868, -0.0592714331921917, -0.0257717194499185, -0.0588669709945717, 0.1150756779293458, -0.0126080424925032, -0.1368144813909215, -0.0360272993833001, 0.0956359013164614, -0.0225817210843668, -0.0716473310838592, -0.04250504385379, -0.0483013707622305, 0.1088419132361432, 0.0241648665608457, -0.0817942395085958, 0.0232653480868313, 0.1127756151055249, -0.0259102623532564, -0.0019403035002634, 0.0205296339579682, -0.0622080990794269, 0.1234217589061969, 0.0456372486567725, -0.0291163666980188, 0.1040405608814464, 0.1791996790087659, -0.0044242212362486, -0.0177209243793845, -0.0065361023582145, -0.0329048631494648]|  0.0004865097334716|      0.00003052|[6413, 424, 53, 159]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      54|[0.0308478543178786, 0.075084195386707, 0.0387738494315894, -0.0500984488785667, -0.0161224781462128, 0.0121776606642924, -0.0083348079740751, -0.0258275967983129, 0.041679123652457, 0.0090902205409579, -0.0159206605364147, -0.0514414528342401, -0.0044666711180392, 0.00321345276587, -0.0328991747382816, -0.0536295021692969, -0.0753571970466034, -0.077023775415511, 0.0226169770094385, 0.0327599939095021, -0.0381488873418705, -0.0149095152645745, 0.0173004945300008, 0.0129355394120027, -0.0129919505764441, -0.0074155661321236, -0.034039220976868, -0.0592714331921917, -0.0257717194499185, -0.0588669709945717, 0.1150756779293458, -0.0126080424925032, -0.1368144813909215, -0.0360272993833001, 0.0956359013164614, -0.0225817210843668, -0.0716473310838592, -0.04250504385379, -0.0483013707622305, 0.1088419132361432, 0.0241648665608457, -0.0817942395085958, 0.0232653480868313, 0.1127756151055249, -0.0259102623532564, -0.0019403035002634, 0.0205296339579682, -0.0622080990794269, 0.1234217589061969, 0.0456372486567725, -0.0291163666980188, 0.1040405608814464, 0.1791996790087659, -0.0044242212362486, -0.0177209243793845, -0.0065361023582145, -0.0329048631494648]|  0.0004865097334716|      0.00001526|[6534, 432, 54, 162]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      55|[0.0308466947911451, 0.0750843157211957, 0.0387714299924948, -0.0500982017554101, -0.0161288076842299, 0.0121758199774677, -0.0083334489376728, -0.0258287460113825, 0.041677419259076, 0.009087846768782, -0.0159207159971709, -0.0514408574954437, -0.0044703176305715, 0.0032139130196867, -0.0328983075254233, -0.0536304562700112, -0.0753601730360463, -0.0770241304865999, 0.0226177505286181, 0.0327582364060928, -0.0381483719423253, -0.0149089646984354, 0.0173057878503848, 0.0129355344819161, -0.0129930231319679, -0.007414533217475, -0.0340404604896293, -0.0592713569518008, -0.0257691091346299, -0.0588659615666696, 0.1150761324913586, -0.0126106185655167, -0.1368135609775606, -0.036027902298369, 0.095635647468411, -0.0225837126664848, -0.0716503006332, -0.0425047348619699, -0.0483005696181576, 0.1088423734694365, 0.0241666903635579, -0.0817935526506575, 0.0232607682663367, 0.1127740121254531, -0.0259132823909834, -0.0019419527264561, 0.0205296748405691, -0.0622077437378664, 0.123420847360299, 0.0456328017518328, -0.0291183048097554, 0.1040415918041339, 0.1792006364287088, -0.004424197030077, -0.0177184825508488, -0.0065338754126648, -0.0329067587008066]|  0.0002753564932450|      0.00003052|[6655, 440, 55, 165]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      56|[0.0308466947911451, 0.0750843157211957, 0.0387714299924948, -0.0500982017554101, -0.0161288076842299, 0.0121758199774677, -0.0083334489376728, -0.0258287460113825, 0.041677419259076, 0.009087846768782, -0.0159207159971709, -0.0514408574954437, -0.0044703176305715, 0.0032139130196867, -0.0328983075254233, -0.0536304562700112, -0.0753601730360463, -0.0770241304865999, 0.0226177505286181, 0.0327582364060928, -0.0381483719423253, -0.0149089646984354, 0.0173057878503848, 0.0129355344819161, -0.0129930231319679, -0.007414533217475, -0.0340404604896293, -0.0592713569518008, -0.0257691091346299, -0.0588659615666696, 0.1150761324913586, -0.0126106185655167, -0.1368135609775606, -0.036027902298369, 0.095635647468411, -0.0225837126664848, -0.0716503006332, -0.0425047348619699, -0.0483005696181576, 0.1088423734694365, 0.0241666903635579, -0.0817935526506575, 0.0232607682663367, 0.1127740121254531, -0.0259132823909834, -0.0019419527264561, 0.0205296748405691, -0.0622077437378664, 0.123420847360299, 0.0456328017518328, -0.0291183048097554, 0.1040415918041339, 0.1792006364287088, -0.004424197030077, -0.0177184825508488, -0.0065338754126648, -0.0329067587008066]|  0.0002753564932450|      0.00001526|[6776, 448, 56, 168]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      57|[0.0308464655173822, 0.0750808988247437, 0.0387725359884737, -0.0500988404313771, -0.016130021973384, 0.0121724798772399, -0.0083319251021288, -0.0258294960091879, 0.0416761135914255, 0.0090896716973591, -0.0159180275540189, -0.051442799716436, -0.004472590128874, 0.0032142462742386, -0.0328954815856664, -0.0536337658753797, -0.0753634834310205, -0.0770233215468284, 0.0226176424080441, 0.032759188586221, -0.0381478699418696, -0.0149059161554848, 0.0173054736824491, 0.0129337593914118, -0.0129930823155926, -0.0074120652318196, -0.0340407759534694, -0.0592707501725993, -0.025770503544885, -0.0588647315838192, 0.1150775293024475, -0.0126120881746172, -0.1368135847229329, -0.0360269076735478, 0.0956367937154206, -0.0225851187213931, -0.071648283205671, -0.0425048358452654, -0.0483033590471474, 0.1088464139545741, 0.024167865964791, -0.0817928449947249, 0.0232638421108523, 0.112776625487457, -0.0259114497534121, -0.00194060694731, 0.0205300975139007, -0.0622097827747153, 0.1234238633090742, 0.0456390308502381, -0.0291159757256181, 0.1040407650483432, 0.1792020413780464, -0.0044243274723587, -0.0177175398886054, -0.0065336896361838, -0.0329040762528416]|  0.0001868815432070|      0.00003052|[6897, 456, 57, 171]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      58|[0.0308464655173822, 0.0750808988247437, 0.0387725359884737, -0.0500988404313771, -0.016130021973384, 0.0121724798772399, -0.0083319251021288, -0.0258294960091879, 0.0416761135914255, 0.0090896716973591, -0.0159180275540189, -0.051442799716436, -0.004472590128874, 0.0032142462742386, -0.0328954815856664, -0.0536337658753797, -0.0753634834310205, -0.0770233215468284, 0.0226176424080441, 0.032759188586221, -0.0381478699418696, -0.0149059161554848, 0.0173054736824491, 0.0129337593914118, -0.0129930823155926, -0.0074120652318196, -0.0340407759534694, -0.0592707501725993, -0.025770503544885, -0.0588647315838192, 0.1150775293024475, -0.0126120881746172, -0.1368135847229329, -0.0360269076735478, 0.0956367937154206, -0.0225851187213931, -0.071648283205671, -0.0425048358452654, -0.0483033590471474, 0.1088464139545741, 0.024167865964791, -0.0817928449947249, 0.0232638421108523, 0.112776625487457, -0.0259114497534121, -0.00194060694731, 0.0205300975139007, -0.0622097827747153, 0.1234238633090742, 0.0456390308502381, -0.0291159757256181, 0.1040407650483432, 0.1792020413780464, -0.0044243274723587, -0.0177175398886054, -0.0065336896361838, -0.0329040762528416]|  0.0001868815432070|      0.00001526|[7018, 464, 58, 174]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      59|[0.0308464655173822, 0.0750808988247437, 0.0387725359884737, -0.0500988404313771, -0.016130021973384, 0.0121724798772399, -0.0083319251021288, -0.0258294960091879, 0.0416761135914255, 0.0090896716973591, -0.0159180275540189, -0.051442799716436, -0.004472590128874, 0.0032142462742386, -0.0328954815856664, -0.0536337658753797, -0.0753634834310205, -0.0770233215468284, 0.0226176424080441, 0.032759188586221, -0.0381478699418696, -0.0149059161554848, 0.0173054736824491, 0.0129337593914118, -0.0129930823155926, -0.0074120652318196, -0.0340407759534694, -0.0592707501725993, -0.025770503544885, -0.0588647315838192, 0.1150775293024475, -0.0126120881746172, -0.1368135847229329, -0.0360269076735478, 0.0956367937154206, -0.0225851187213931, -0.071648283205671, -0.0425048358452654, -0.0483033590471474, 0.1088464139545741, 0.024167865964791, -0.0817928449947249, 0.0232638421108523, 0.112776625487457, -0.0259114497534121, -0.00194060694731, 0.0205300975139007, -0.0622097827747153, 0.1234238633090742, 0.0456390308502381, -0.0291159757256181, 0.1040407650483432, 0.1792020413780464, -0.0044243274723587, -0.0177175398886054, -0.0065336896361838, -0.0329040762528416]|  0.0001868815432070|      0.00000763|[7139, 472, 59, 177]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      60|[0.0308464284494165, 0.0750803003598634, 0.0387714004772172, -0.0500980249519804, -0.0161293411109442, 0.0121722918450949, -0.0083323270371502, -0.0258286641614119, 0.0416763917464362, 0.0090902125548842, -0.0159176666695137, -0.0514434348828495, -0.0044745900197917, 0.0032145558353166, -0.0328954260190175, -0.0536343814959421, -0.0753645091011132, -0.0770235502418292, 0.0226177897207896, 0.0327589116329024, -0.03814712931457, -0.0149053625715288, 0.0173051456220918, 0.0129329219112509, -0.0129935120691313, -0.00741165717155, -0.0340411190433538, -0.0592707556679157, -0.0257705235427602, -0.058864282458297, 0.11507665824493, -0.0126132841663774, -0.1368141751853442, -0.0360268566779379, 0.0956357689713637, -0.0225852212467956, -0.0716480862222507, -0.0425052548878035, -0.048303223273154, 0.1088436865152978, 0.0241650743180167, -0.0817927691993242, 0.0232636262579288, 0.1127745880649048, -0.0259110919765088, -0.0019410245156661, 0.0205304732441305, -0.0622099479723288, 0.1234225521631098, 0.0456351725353436, -0.029116986448842, 0.1040417827345651, 0.1792006053923743, -0.0044242764358207, -0.0177177919016918, -0.0065338239277748, -0.0329051121329957]|  0.0000748415248783|      0.00001526|[7260, 480, 60, 180]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      61|[0.0308464284494165, 0.0750803003598634, 0.0387714004772172, -0.0500980249519804, -0.0161293411109442, 0.0121722918450949, -0.0083323270371502, -0.0258286641614119, 0.0416763917464362, 0.0090902125548842, -0.0159176666695137, -0.0514434348828495, -0.0044745900197917, 0.0032145558353166, -0.0328954260190175, -0.0536343814959421, -0.0753645091011132, -0.0770235502418292, 0.0226177897207896, 0.0327589116329024, -0.03814712931457, -0.0149053625715288, 0.0173051456220918, 0.0129329219112509, -0.0129935120691313, -0.00741165717155, -0.0340411190433538, -0.0592707556679157, -0.0257705235427602, -0.058864282458297, 0.11507665824493, -0.0126132841663774, -0.1368141751853442, -0.0360268566779379, 0.0956357689713637, -0.0225852212467956, -0.0716480862222507, -0.0425052548878035, -0.048303223273154, 0.1088436865152978, 0.0241650743180167, -0.0817927691993242, 0.0232636262579288, 0.1127745880649048, -0.0259110919765088, -0.0019410245156661, 0.0205304732441305, -0.0622099479723288, 0.1234225521631098, 0.0456351725353436, -0.029116986448842, 0.1040417827345651, 0.1792006053923743, -0.0044242764358207, -0.0177177919016918, -0.0065338239277748, -0.0329051121329957]|  0.0000748415248783|      0.00000763|[7381, 488, 61, 183]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      62|[0.0308452340408442, 0.0750789013757973, 0.0387730752606707, -0.0500982223354709, -0.0161286629559447, 0.0121721317457089, -0.0083344012379201, -0.02582950665425, 0.0416762094385036, 0.009090425859034, -0.0159171109903699, -0.0514430660470348, -0.0044770785832312, 0.0032170986245559, -0.0328945549399475, -0.0536339224355771, -0.075365187982847, -0.0770230541068206, 0.0226177578709351, 0.0327582844290431, -0.0381470948803101, -0.0149048767559551, 0.0173034460082694, 0.0129330391422076, -0.0129923915909694, -0.0074109726504329, -0.0340402999434199, -0.059270636452263, -0.0257726299467432, -0.0588637334944981, 0.1150772697765043, -0.0126108254235736, -0.1368143232120797, -0.0360266943509196, 0.0956370577130861, -0.0225850859571168, -0.0716482858729448, -0.0425059614062986, -0.0483041783394216, 0.1088435005645537, 0.0241651906448532, -0.0817933359125071, 0.0232622287520705, 0.1127750516208342, -0.0259115494676645, -0.0019417918154851, 0.0205298822362178, -0.0622096038742008, 0.1234235022461621, 0.0456364861346924, -0.0291176822159582, 0.1040432338455549, 0.1792015079206245, -0.0044241549544636, -0.017718013961904, -0.0065328538898962, -0.0329058217430474]|  0.0000241492032586|      0.00001526|[7502, 496, 62, 186]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      63|[0.0308452340408442, 0.0750789013757973, 0.0387730752606707, -0.0500982223354709, -0.0161286629559447, 0.0121721317457089, -0.0083344012379201, -0.02582950665425, 0.0416762094385036, 0.009090425859034, -0.0159171109903699, -0.0514430660470348, -0.0044770785832312, 0.0032170986245559, -0.0328945549399475, -0.0536339224355771, -0.075365187982847, -0.0770230541068206, 0.0226177578709351, 0.0327582844290431, -0.0381470948803101, -0.0149048767559551, 0.0173034460082694, 0.0129330391422076, -0.0129923915909694, -0.0074109726504329, -0.0340402999434199, -0.059270636452263, -0.0257726299467432, -0.0588637334944981, 0.1150772697765043, -0.0126108254235736, -0.1368143232120797, -0.0360266943509196, 0.0956370577130861, -0.0225850859571168, -0.0716482858729448, -0.0425059614062986, -0.0483041783394216, 0.1088435005645537, 0.0241651906448532, -0.0817933359125071, 0.0232622287520705, 0.1127750516208342, -0.0259115494676645, -0.0019417918154851, 0.0205298822362178, -0.0622096038742008, 0.1234235022461621, 0.0456364861346924, -0.0291176822159582, 0.1040432338455549, 0.1792015079206245, -0.0044241549544636, -0.017718013961904, -0.0065328538898962, -0.0329058217430474]|  0.0000241492032586|      0.00000763|[7623, 504, 63, 189]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      64|[0.0308452340408442, 0.0750789013757973, 0.0387730752606707, -0.0500982223354709, -0.0161286629559447, 0.0121721317457089, -0.0083344012379201, -0.02582950665425, 0.0416762094385036, 0.009090425859034, -0.0159171109903699, -0.0514430660470348, -0.0044770785832312, 0.0032170986245559, -0.0328945549399475, -0.0536339224355771, -0.075365187982847, -0.0770230541068206, 0.0226177578709351, 0.0327582844290431, -0.0381470948803101, -0.0149048767559551, 0.0173034460082694, 0.0129330391422076, -0.0129923915909694, -0.0074109726504329, -0.0340402999434199, -0.059270636452263, -0.0257726299467432, -0.0588637334944981, 0.1150772697765043, -0.0126108254235736, -0.1368143232120797, -0.0360266943509196, 0.0956370577130861, -0.0225850859571168, -0.0716482858729448, -0.0425059614062986, -0.0483041783394216, 0.1088435005645537, 0.0241651906448532, -0.0817933359125071, 0.0232622287520705, 0.1127750516208342, -0.0259115494676645, -0.0019417918154851, 0.0205298822362178, -0.0622096038742008, 0.1234235022461621, 0.0456364861346924, -0.0291176822159582, 0.1040432338455549, 0.1792015079206245, -0.0044241549544636, -0.017718013961904, -0.0065328538898962, -0.0329058217430474]|  0.0000241492032586|      0.00000381|[7744, 512, 64, 192]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      65|[0.0308457524077241, 0.0750784515052338, 0.0387719834495753, -0.0500979196601786, -0.0161297253856651, 0.0121721483092266, -0.0083343561240251, -0.0258288019825685, 0.0416757577703262, 0.0090901327986242, -0.0159169882265946, -0.0514432149665716, -0.004478636806085, 0.0032183321690899, -0.0328939730076721, -0.0536340746060799, -0.0753653420124986, -0.0770230241525112, 0.0226173879069397, 0.0327585754510152, -0.0381471912406416, -0.0149053184593786, 0.0173031924859938, 0.0129331479306783, -0.0129922360233192, -0.0074117283202388, -0.0340408931412478, -0.059271016237457, -0.0257723148265599, -0.0588630531602512, 0.1150773450534409, -0.0126111704152357, -0.1368151895952652, -0.0360265640685327, 0.0956372934484302, -0.0225851740203541, -0.071648680446559, -0.0425056418395301, -0.0483034505128501, 0.1088432681714275, 0.024164867061916, -0.0817932088848514, 0.023262325942161, 0.1127746538050579, -0.0259115674256939, -0.0019419024032446, 0.0205301059191414, -0.062209574141913, 0.1234236249499542, 0.0456359691453717, -0.0291178742664122, 0.1040441193056098, 0.1792014944583002, -0.004424849033498, -0.0177183618949967, -0.0065321727936062, -0.0329059989539805]|  0.0000129375314145|      0.00000763|[7865, 520, 65, 195]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      66|[0.0308457524077241, 0.0750784515052338, 0.0387719834495753, -0.0500979196601786, -0.0161297253856651, 0.0121721483092266, -0.0083343561240251, -0.0258288019825685, 0.0416757577703262, 0.0090901327986242, -0.0159169882265946, -0.0514432149665716, -0.004478636806085, 0.0032183321690899, -0.0328939730076721, -0.0536340746060799, -0.0753653420124986, -0.0770230241525112, 0.0226173879069397, 0.0327585754510152, -0.0381471912406416, -0.0149053184593786, 0.0173031924859938, 0.0129331479306783, -0.0129922360233192, -0.0074117283202388, -0.0340408931412478, -0.059271016237457, -0.0257723148265599, -0.0588630531602512, 0.1150773450534409, -0.0126111704152357, -0.1368151895952652, -0.0360265640685327, 0.0956372934484302, -0.0225851740203541, -0.071648680446559, -0.0425056418395301, -0.0483034505128501, 0.1088432681714275, 0.024164867061916, -0.0817932088848514, 0.023262325942161, 0.1127746538050579, -0.0259115674256939, -0.0019419024032446, 0.0205301059191414, -0.062209574141913, 0.1234236249499542, 0.0456359691453717, -0.0291178742664122, 0.1040441193056098, 0.1792014944583002, -0.004424849033498, -0.0177183618949967, -0.0065321727936062, -0.0329059989539805]|  0.0000129375314145|      0.00000381|[7986, 528, 66, 198]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      67|[0.0308457524077241, 0.0750784515052338, 0.0387719834495753, -0.0500979196601786, -0.0161297253856651, 0.0121721483092266, -0.0083343561240251, -0.0258288019825685, 0.0416757577703262, 0.0090901327986242, -0.0159169882265946, -0.0514432149665716, -0.004478636806085, 0.0032183321690899, -0.0328939730076721, -0.0536340746060799, -0.0753653420124986, -0.0770230241525112, 0.0226173879069397, 0.0327585754510152, -0.0381471912406416, -0.0149053184593786, 0.0173031924859938, 0.0129331479306783, -0.0129922360233192, -0.0074117283202388, -0.0340408931412478, -0.059271016237457, -0.0257723148265599, -0.0588630531602512, 0.1150773450534409, -0.0126111704152357, -0.1368151895952652, -0.0360265640685327, 0.0956372934484302, -0.0225851740203541, -0.071648680446559, -0.0425056418395301, -0.0483034505128501, 0.1088432681714275, 0.024164867061916, -0.0817932088848514, 0.023262325942161, 0.1127746538050579, -0.0259115674256939, -0.0019419024032446, 0.0205301059191414, -0.062209574141913, 0.1234236249499542, 0.0456359691453717, -0.0291178742664122, 0.1040441193056098, 0.1792014944583002, -0.004424849033498, -0.0177183618949967, -0.0065321727936062, -0.0329059989539805]|  0.0000129375314145|      0.00000191|[8107, 536, 67, 201]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      68|[0.0308452709224939, 0.0750786408425795, 0.0387726984490638, -0.0500976186820695, -0.0161293386972252, 0.0121718322746994, -0.0083344427879355, -0.0258284440863865, 0.0416758518727357, 0.0090902938460854, -0.0159167611753872, -0.0514430080672123, -0.0044790298701272, 0.0032187524258643, -0.0328938377941907, -0.0536343121019493, -0.0753654861944116, -0.0770228104610548, 0.0226176845717599, 0.0327585383534889, -0.0381469946989392, -0.0149045998641268, 0.0173033903959938, 0.012933055773403, -0.0129920336661337, -0.007411269158264, -0.0340406106366428, -0.0592706777970812, -0.025771917064124, -0.0588629496098455, 0.1150774538051591, -0.0126113098171046, -0.136815324802197, -0.0360265972029038, 0.0956373433076086, -0.0225851871061107, -0.0716485893597984, -0.0425057292092786, -0.0483033707709215, 0.1088433260515687, 0.0241652081254479, -0.0817931723283547, 0.0232620823716084, 0.1127745720626891, -0.0259118091021841, -0.0019419294541788, 0.0205301021896249, -0.0622096167414936, 0.1234237509495886, 0.0456361850331056, -0.0291178561781174, 0.1040439408539013, 0.1792014875903112, -0.0044248342958475, -0.0177184730268964, -0.0065320255232908, -0.0329058492022423]|  0.0000068439381438|      0.00000381|[8228, 544, 68, 204]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
      69|[0.0308452709224939, 0.0750786408425795, 0.0387726984490638, -0.0500976186820695, -0.0161293386972252, 0.0121718322746994, -0.0083344427879355, -0.0258284440863865, 0.0416758518727357, 0.0090902938460854, -0.0159167611753872, -0.0514430080672123, -0.0044790298701272, 0.0032187524258643, -0.0328938377941907, -0.0536343121019493, -0.0753654861944116, -0.0770228104610548, 0.0226176845717599, 0.0327585383534889, -0.0381469946989392, -0.0149045998641268, 0.0173033903959938, 0.012933055773403, -0.0129920336661337, -0.007411269158264, -0.0340406106366428, -0.0592706777970812, -0.025771917064124, -0.0588629496098455, 0.1150774538051591, -0.0126113098171046, -0.136815324802197, -0.0360265972029038, 0.0956373433076086, -0.0225851871061107, -0.0716485893597984, -0.0425057292092786, -0.0483033707709215, 0.1088433260515687, 0.0241652081254479, -0.0817931723283547, 0.0232620823716084, 0.1127745720626891, -0.0259118091021841, -0.0019419294541788, 0.0205301021896249, -0.0622096167414936, 0.1234237509495886, 0.0456361850331056, -0.0291178561781174, 0.1040439408539013, 0.1792014875903112, -0.0044248342958475, -0.0177184730268964, -0.0065320255232908, -0.0329058492022423]|  0.0000068439381438|      0.00000191|[8349, 552, 69, 207]                                                       |  | used linear model with 129 points | iterate failure | actual_k=4
      70|[0.0308455620335529, 0.075078264516227, 0.0387723279334252, -0.0500977404417913, -0.0161296911766243, 0.0121719699335835, -0.0083345646348273, -0.0258281455679644, 0.0416756956759191, 0.0090901268339174, -0.0159171275917839, -0.0514433039231026, -0.0044795967116969, 0.0032192248814277, -0.0328935581166023, -0.0536348257069585, -0.0753656325584625, -0.0770228499556064, 0.0226175599588703, 0.0327582187534007, -0.0381467864803297, -0.0149044932426873, 0.0173029807212585, 0.0129330359450098, -0.0129919237662877, -0.0074110066043792, -0.0340407991708267, -0.0592705033501318, -0.0257721661718401, -0.0588628468533425, 0.1150772257435509, -0.0126114694041199, -0.1368154800147763, -0.0360263120344838, 0.0956371163029117, -0.0225853197804102, -0.0716488278020885, -0.0425056155705153, -0.0483029630364254, 0.1088435306464584, 0.0241648341160775, -0.0817932207730011, 0.0232624111930563, 0.1127747763559993, -0.0259119551554999, -0.0019417094163403, 0.0205303321656133, -0.0622092825169758, 0.1234234836823805, 0.0456359263776351, -0.0291179713916695, 0.1040440402036806, 0.1792013507817564, -0.0044249999333899, -0.0177185286021502, -0.0065319933211942, -0.0329058701744013]|  0.0000032371173792|      0.00000381|[8470, 560, 70, 210]                                                       |  | used linear model with 129 points | iterate success | actual_k=4
