k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.597584004435203, 0.0708829995393143, 0.1441258581396223, 0.7843155370411691, 0.0017599835429636, 0.0027634433515266, 0.0057067387296692, 0.0231601310841305, 0.006308905944459, 0.0054375595443209, 0.0006521406481173, -0.0212515392700371, -0.00032345478342, -0.0053725595071356, -0.0084346061347055, -0.0011122859100187, -0.0074916462972314, -0.0005470515395427, 0.0219328425273226, 0.0099985600205883, -0.0097229813870417, 0.0033746369162576]| 13.1529560089111328|      2.00000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
      45|[1.592294796678398, 0.0934217769383874, 0.2971128665950424, 1.8557320854662889, 0.0871142428113174, -0.0180496976454855, -0.0675064001484889, 0.0271262552694297, -0.0491806639005588, 0.0717539011016507, 0.0662887772461658, -0.1072647187294933, -0.0317019422197144, -0.0516521051619486, 0.1100035989717874, 0.0039309852500496, 0.0241311996740954, 0.1168875818510972, 0.0156888630855301, -0.0509417614689522, 0.0198295210460476, 0.0108558816680332]| 12.1448163986206055|      0.00781250|[4336, 1440, 15, 105]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      46|[1.592294796678398, 0.0934217769383874, 0.2971128665950424, 1.8557320854662889, 0.0871142428113174, -0.0180496976454855, -0.0675064001484889, 0.0271262552694297, -0.0491806639005588, 0.0717539011016507, 0.0662887772461658, -0.1072647187294933, -0.0317019422197144, -0.0516521051619486, 0.1100035989717874, 0.0039309852500496, 0.0241311996740954, 0.1168875818510972, 0.0156888630855301, -0.0509417614689522, 0.0198295210460476, 0.0108558816680332]| 12.1448163986206055|      0.00390625|[4432, 1472, 15, 107]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      47|[1.5895600536243417, 0.092510061987618, 0.2973284435850499, 1.856750668938233, 0.0862038543284021, -0.0184436760118205, -0.0678120700042274, 0.0271651711691354, -0.0485893009461721, 0.0715090954926136, 0.0671120297868277, -0.1075152966594076, -0.0323721322365872, -0.0517520618622639, 0.1097092580921753, 0.0032712472626491, 0.0241930103459782, 0.1157558369477995, 0.0150084231183183, -0.0518272580312066, 0.0200445471104664, 0.0111325912906793]| 12.1448106952485446|      0.00781250|[4528, 1504, 16, 110]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      48|[1.5895600536243417, 0.092510061987618, 0.2973284435850499, 1.856750668938233, 0.0862038543284021, -0.0184436760118205, -0.0678120700042274, 0.0271651711691354, -0.0485893009461721, 0.0715090954926136, 0.0671120297868277, -0.1075152966594076, -0.0323721322365872, -0.0517520618622639, 0.1097092580921753, 0.0032712472626491, 0.0241930103459782, 0.1157558369477995, 0.0150084231183183, -0.0518272580312066, 0.0200445471104664, 0.0111325912906793]| 12.1448106952485446|      0.00390625|[4625, 1536, 17, 113]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
      49|[1.5876246391848732, 0.0911246981254357, 0.2983025503537801, 1.859611596284528, 0.0860761326792062, -0.0185412944366832, -0.0677588078849442, 0.0271348339511838, -0.048411806925571, 0.0715746672487464, 0.067352279668411, -0.1076191603169804, -0.0325386921289246, -0.0519915227621589, 0.1094812085598027, 0.0033196099979812, 0.0240401346281538, 0.115436489211347, 0.0151055634453787, -0.0516421743643361, 0.0201409807790172, 0.0110417508118472]| 12.1448040008544922|      0.00781250|[4722, 1568, 17, 115]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      50|[1.5876246391848732, 0.0911246981254357, 0.2983025503537801, 1.859611596284528, 0.0860761326792062, -0.0185412944366832, -0.0677588078849442, 0.0271348339511838, -0.048411806925571, 0.0715746672487464, 0.067352279668411, -0.1076191603169804, -0.0325386921289246, -0.0519915227621589, 0.1094812085598027, 0.0033196099979812, 0.0240401346281538, 0.115436489211347, 0.0151055634453787, -0.0516421743643361, 0.0201409807790172, 0.0110417508118472]| 12.1448040008544922|      0.00390625|[4818, 1600, 17, 117]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      51|[1.5840824012860402, 0.0899245153343094, 0.2987533523158792, 1.8604412508901942, 0.0861371906210622, -0.0185846066530056, -0.0677485049014507, 0.0273745482892375, -0.0484068504512411, 0.0713078691385141, 0.0673506567980045, -0.1077563210118765, -0.0327520243447761, -0.052112598657101, 0.1095459192402646, 0.0031605034438132, 0.0242336018193751, 0.115577136331313, 0.0152022553142161, -0.0517492805475824, 0.0202885727840259, 0.0112332428693205]| 12.1447962766400863|      0.00781250|[4914, 1632, 18, 120]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      52|[1.5840824012860402, 0.0899245153343094, 0.2987533523158792, 1.8604412508901942, 0.0861371906210622, -0.0185846066530056, -0.0677485049014507, 0.0273745482892375, -0.0484068504512411, 0.0713078691385141, 0.0673506567980045, -0.1077563210118765, -0.0327520243447761, -0.052112598657101, 0.1095459192402646, 0.0031605034438132, 0.0242336018193751, 0.115577136331313, 0.0152022553142161, -0.0517492805475824, 0.0202885727840259, 0.0112332428693205]| 12.1447962766400863|      0.00390625|[5011, 1664, 18, 122]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      53|[1.5820352501882025, 0.0885435719367411, 0.2996598699311862, 1.8631356028118273, 0.0864089478407901, -0.0183040280200218, -0.0678163823439634, 0.0272953211547651, -0.0484011610244184, 0.071196893393741, 0.0670624997719934, -0.1081241749262571, -0.0330871310120527, -0.0523725215551576, 0.109681056097175, 0.0036291713485408, 0.024490848775503, 0.1157952864830906, 0.0155495134494756, -0.0517450089155337, 0.02014854573492, 0.0113504743783381]| 12.1447887420654297|      0.00781250|[5107, 1696, 18, 124]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      54|[1.5820352501882025, 0.0885435719367411, 0.2996598699311862, 1.8631356028118273, 0.0864089478407901, -0.0183040280200218, -0.0678163823439634, 0.0272953211547651, -0.0484011610244184, 0.071196893393741, 0.0670624997719934, -0.1081241749262571, -0.0330871310120527, -0.0523725215551576, 0.109681056097175, 0.0036291713485408, 0.024490848775503, 0.1157952864830906, 0.0155495134494756, -0.0517450089155337, 0.02014854573492, 0.0113504743783381]| 12.1447887420654297|      0.00390625|[5203, 1728, 18, 126]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      55|[1.5791587674451444, 0.0869838592006382, 0.3003790280111695, 1.8647759078289543, 0.0865627868766004, -0.0188857861236434, -0.0676717569647613, 0.0268798982280389, -0.0483294018100169, 0.0715298829398119, 0.0670320512231878, -0.1083064115547255, -0.033081569086169, -0.0524957494536408, 0.1098667546168917, 0.002950031449131, 0.0246807246024373, 0.1157783227000638, 0.0154397189798256, -0.0517599892393418, 0.019868972297189, 0.0113247669953586]| 12.1447811126708984|      0.00781250|[5299, 1760, 18, 128]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      56|[1.5791587674451444, 0.0869838592006382, 0.3003790280111695, 1.8647759078289543, 0.0865627868766004, -0.0188857861236434, -0.0676717569647613, 0.0268798982280389, -0.0483294018100169, 0.0715298829398119, 0.0670320512231878, -0.1083064115547255, -0.033081569086169, -0.0524957494536408, 0.1098667546168917, 0.002950031449131, 0.0246807246024373, 0.1157783227000638, 0.0154397189798256, -0.0517599892393418, 0.019868972297189, 0.0113247669953586]| 12.1447811126708984|      0.00390625|[5395, 1792, 18, 130]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      57|[1.5763484980893665, 0.0863222440933552, 0.3011087360997803, 1.8669208660311618, 0.086616328566498, -0.0189415319305199, -0.0680454427546389, 0.0269841964885845, -0.0479938880405973, 0.071250908397462, 0.0668492900824107, -0.1083811296913165, -0.033609850452588, -0.052417003782755, 0.1096123632455211, 0.0024979587671711, 0.0242369615990968, 0.1163135422985249, 0.0151744641648287, -0.0512284826771001, 0.0199767553447112, 0.0113696884930634]| 12.1447734832763672|      0.00781250|[5491, 1824, 18, 132]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      58|[1.5763484980893665, 0.0863222440933552, 0.3011087360997803, 1.8669208660311618, 0.086616328566498, -0.0189415319305199, -0.0680454427546389, 0.0269841964885845, -0.0479938880405973, 0.071250908397462, 0.0668492900824107, -0.1083811296913165, -0.033609850452588, -0.052417003782755, 0.1096123632455211, 0.0024979587671711, 0.0242369615990968, 0.1163135422985249, 0.0151744641648287, -0.0512284826771001, 0.0199767553447112, 0.0113696884930634]| 12.1447734832763672|      0.00390625|[5587, 1856, 19, 135]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
      59|[1.5740958483111993, 0.0854223001620112, 0.3019586292291783, 1.869700097975864, 0.0872670466855523, -0.0188667895129513, -0.0679402432124324, 0.0271826509822649, -0.0477529196666863, 0.0712731382991079, 0.067010035649849, -0.1084437126718563, -0.0333519696859322, -0.052177288566094, 0.1095352209401202, 0.0022494263867631, 0.0241186904941912, 0.1162138504634342, 0.0150946503513378, -0.051253389260307, 0.0199425512606981, 0.0110002958408043]| 12.1447668075561523|      0.00781250|[5684, 1888, 19, 137]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      60|[1.5740958483111993, 0.0854223001620112, 0.3019586292291783, 1.869700097975864, 0.0872670466855523, -0.0188667895129513, -0.0679402432124324, 0.0271826509822649, -0.0477529196666863, 0.0712731382991079, 0.067010035649849, -0.1084437126718563, -0.0333519696859322, -0.052177288566094, 0.1095352209401202, 0.0022494263867631, 0.0241186904941912, 0.1162138504634342, 0.0150946503513378, -0.051253389260307, 0.0199425512606981, 0.0110002958408043]| 12.1447668075561523|      0.00390625|[5780, 1920, 20, 140]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
      61|[1.570686555852931, 0.0842347869266031, 0.3023593757430542, 1.8710088068052797, 0.0871522017689702, -0.0189028324691937, -0.0679723683938742, 0.0272207962329314, -0.0479812854757163, 0.0712794712803809, 0.0671038292814757, -0.1082626487322593, -0.0332536913797347, -0.0522135249901467, 0.1095929998379381, 0.0022494011585266, 0.0238712761201608, 0.1163510707014281, 0.0151550374647642, -0.0515961772382972, 0.0198683998261295, 0.0108579590803059]| 12.1447591781616211|      0.00781250|[5877, 1952, 20, 142]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      62|[1.570686555852931, 0.0842347869266031, 0.3023593757430542, 1.8710088068052797, 0.0871522017689702, -0.0189028324691937, -0.0679723683938742, 0.0272207962329314, -0.0479812854757163, 0.0712794712803809, 0.0671038292814757, -0.1082626487322593, -0.0332536913797347, -0.0522135249901467, 0.1095929998379381, 0.0022494011585266, 0.0238712761201608, 0.1163510707014281, 0.0151550374647642, -0.0515961772382972, 0.0198683998261295, 0.0108579590803059]| 12.1447591781616211|      0.00390625|[5973, 1984, 20, 144]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      63|[1.5683080153715683, 0.0833459446970153, 0.3032169364720713, 1.873671366017327, 0.0873712137459984, -0.018748908421724, -0.0680980369397687, 0.0269511184547406, -0.047953758189668, 0.0711476934044023, 0.0672747211572149, -0.1083545071355287, -0.0328602651809949, -0.0525898227020704, 0.1096061292907579, 0.0025787507622298, 0.0236088640657376, 0.1166554991024604, 0.0153349180381166, -0.0513971778944342, 0.0202303701904453, 0.0108922276834938]| 12.1447515487670898|      0.00781250|[6069, 2016, 20, 146]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      64|[1.5683080153715683, 0.0833459446970153, 0.3032169364720713, 1.873671366017327, 0.0873712137459984, -0.018748908421724, -0.0680980369397687, 0.0269511184547406, -0.047953758189668, 0.0711476934044023, 0.0672747211572149, -0.1083545071355287, -0.0328602651809949, -0.0525898227020704, 0.1096061292907579, 0.0025787507622298, 0.0236088640657376, 0.1166554991024604, 0.0153349180381166, -0.0513971778944342, 0.0202303701904453, 0.0108922276834938]| 12.1447515487670898|      0.00390625|[6165, 2048, 20, 148]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      65|[1.5649492668503475, 0.0820437411077945, 0.3035356798250014, 1.8747790748964877, 0.0872978876569421, -0.0188116990093538, -0.0685395267683837, 0.0266943678673111, -0.048130880893757, 0.0710084833860633, 0.0671255774706722, -0.108299033881474, -0.032804892279129, -0.0527748342965803, 0.1098411892227881, 0.0027555586294747, 0.0236548248298862, 0.1161097335506757, 0.0156637191265588, -0.0516662927406311, 0.0202562712380505, 0.0109373337733699]| 12.1447445878677058|      0.00781250|[6261, 2080, 21, 151]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      66|[1.5649492668503475, 0.0820437411077945, 0.3035356798250014, 1.8747790748964877, 0.0872978876569421, -0.0188116990093538, -0.0685395267683837, 0.0266943678673111, -0.048130880893757, 0.0710084833860633, 0.0671255774706722, -0.108299033881474, -0.032804892279129, -0.0527748342965803, 0.1098411892227881, 0.0027555586294747, 0.0236548248298862, 0.1161097335506757, 0.0156637191265588, -0.0516662927406311, 0.0202562712380505, 0.0109373337733699]| 12.1447445878677058|      0.00390625|[6358, 2112, 21, 153]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      67|[1.5634044311020077, 0.0809969507929249, 0.304297349438207, 1.8780935324470462, 0.0872579363807436, -0.0186216819890086, -0.0685985407680311, 0.0266812083634897, -0.0482963589301597, 0.0710884425210158, 0.0671485840687425, -0.1083835162763584, -0.0327652690937433, -0.0527829494608985, 0.1096411605526255, 0.0029378884589411, 0.0236610884149201, 0.1159814551998334, 0.0156792673800453, -0.0516099998360576, 0.0204283655332865, 0.0109966430836122]| 12.1447372436523438|      0.00781250|[6454, 2144, 21, 155]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      68|[1.5634044311020077, 0.0809969507929249, 0.304297349438207, 1.8780935324470462, 0.0872579363807436, -0.0186216819890086, -0.0685985407680311, 0.0266812083634897, -0.0482963589301597, 0.0710884425210158, 0.0671485840687425, -0.1083835162763584, -0.0327652690937433, -0.0527829494608985, 0.1096411605526255, 0.0029378884589411, 0.0236610884149201, 0.1159814551998334, 0.0156792673800453, -0.0516099998360576, 0.0204283655332865, 0.0109966430836122]| 12.1447372436523438|      0.00390625|[6550, 2176, 21, 157]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      69|[1.5598356310678871, 0.0800084445937863, 0.3046924844232725, 1.878848913321951, 0.0873450051090308, -0.0187610636650316, -0.0684822986449451, 0.0268221513149059, -0.0478083843377069, 0.0707509245638718, 0.067118017300671, -0.1083711494415181, -0.0325204247420852, -0.0525675506337918, 0.1096971848519344, 0.0030514694470388, 0.0236543572823844, 0.1160903949241844, 0.0154752652336358, -0.0515652453290827, 0.0207581522907462, 0.0113407239690275]| 12.1447304430257716|      0.00781250|[6646, 2208, 22, 160]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      70|[1.5598356310678871, 0.0800084445937863, 0.3046924844232725, 1.878848913321951, 0.0873450051090308, -0.0187610636650316, -0.0684822986449451, 0.0268221513149059, -0.0478083843377069, 0.0707509245638718, 0.067118017300671, -0.1083711494415181, -0.0325204247420852, -0.0525675506337918, 0.1096971848519344, 0.0030514694470388, 0.0236543572823844, 0.1160903949241844, 0.0154752652336358, -0.0515652453290827, 0.0207581522907462, 0.0113407239690275]| 12.1447304430257716|      0.00390625|[6743, 2240, 22, 162]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      71|[1.5582990767822469, 0.0789204646429106, 0.305307969789983, 1.881903529644903, 0.0876183662020076, -0.0186350017511526, -0.0690173037570307, 0.0262705018097852, -0.0476013739561881, 0.0708287017484685, 0.0674292795207215, -0.1084516699539367, -0.032651370700479, -0.0532718441320819, 0.1096229298570053, 0.0037121688125925, 0.0240273012631438, 0.1161788895010047, 0.0155213091253753, -0.0517533803871915, 0.0209220960666073, 0.0114087394975607]| 12.1447238922119141|      0.00781250|[6839, 2272, 22, 164]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      72|[1.5582990767822469, 0.0789204646429106, 0.305307969789983, 1.881903529644903, 0.0876183662020076, -0.0186350017511526, -0.0690173037570307, 0.0262705018097852, -0.0476013739561881, 0.0708287017484685, 0.0674292795207215, -0.1084516699539367, -0.032651370700479, -0.0532718441320819, 0.1096229298570053, 0.0037121688125925, 0.0240273012631438, 0.1161788895010047, 0.0155213091253753, -0.0517533803871915, 0.0209220960666073, 0.0114087394975607]| 12.1447238922119141|      0.00390625|[6935, 2304, 23, 167]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
      73|[1.554968118212493, 0.0781551317327369, 0.3057768624112849, 1.8831322108158917, 0.088034333097648, -0.0184018163113969, -0.06900451848659, 0.0262225672706533, -0.0473583326189994, 0.0713703011611413, 0.0671241033663878, -0.108476525455974, -0.0327190987281327, -0.0526165439256115, 0.1097864787869963, 0.0037481561724796, 0.0246718416383774, 0.1159581275473788, 0.0156348939339194, -0.0514914199028479, 0.0213216170050737, 0.0114785879004336]| 12.1447163883588463|      0.00781250|[7032, 2336, 24, 170]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      74|[1.554968118212493, 0.0781551317327369, 0.3057768624112849, 1.8831322108158917, 0.088034333097648, -0.0184018163113969, -0.06900451848659, 0.0262225672706533, -0.0473583326189994, 0.0713703011611413, 0.0671241033663878, -0.108476525455974, -0.0327190987281327, -0.0526165439256115, 0.1097864787869963, 0.0037481561724796, 0.0246718416383774, 0.1159581275473788, 0.0156348939339194, -0.0514914199028479, 0.0213216170050737, 0.0114785879004336]| 12.1447163883588463|      0.00390625|[7129, 2368, 25, 173]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
      75|[1.5531536094290177, 0.0770495014811615, 0.3066918011653032, 1.8860234780883243, 0.0879943416854947, -0.0181121483913656, -0.0686795394233375, 0.0260796820673178, -0.0469727582045631, 0.0718332199808974, 0.0672895214173189, -0.1084715986907602, -0.0325373394019625, -0.0524680935493574, 0.1103503346642862, 0.0038263353904084, 0.0249055866666943, 0.1158221940206134, 0.015691597130975, -0.0519937565293202, 0.0208349583932783, 0.0114489559919397]| 12.1447095870971680|      0.00781250|[7226, 2400, 25, 175]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      76|[1.5531536094290177, 0.0770495014811615, 0.3066918011653032, 1.8860234780883243, 0.0879943416854947, -0.0181121483913656, -0.0686795394233375, 0.0260796820673178, -0.0469727582045631, 0.0718332199808974, 0.0672895214173189, -0.1084715986907602, -0.0325373394019625, -0.0524680935493574, 0.1103503346642862, 0.0038263353904084, 0.0249055866666943, 0.1158221940206134, 0.015691597130975, -0.0519937565293202, 0.0208349583932783, 0.0114489559919397]| 12.1447095870971680|      0.00390625|[7322, 2432, 25, 177]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      77|[1.5497998683339633, 0.0761966209371446, 0.3071298899222109, 1.8873568099799225, 0.0882756001127232, -0.0178881353269431, -0.0686247174862827, 0.025799719846978, -0.0470904398691866, 0.0713912211577959, 0.0673925732616403, -0.1083814754780841, -0.0323187108795574, -0.0527009347568453, 0.1107142822691371, 0.0038125229554294, 0.024966414682847, 0.1157457426376503, 0.0157111136271591, -0.0527030534829403, 0.021013031245853, 0.0111389840666473]| 12.1447019774145986|      0.00781250|[7418, 2464, 26, 180]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      78|[1.5497998683339633, 0.0761966209371446, 0.3071298899222109, 1.8873568099799225, 0.0882756001127232, -0.0178881353269431, -0.0686247174862827, 0.025799719846978, -0.0470904398691866, 0.0713912211577959, 0.0673925732616403, -0.1083814754780841, -0.0323187108795574, -0.0527009347568453, 0.1107142822691371, 0.0038125229554294, 0.024966414682847, 0.1157457426376503, 0.0157111136271591, -0.0527030534829403, 0.021013031245853, 0.0111389840666473]| 12.1447019774145986|      0.00390625|[7515, 2496, 26, 182]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      79|[1.5473660776631346, 0.0749528688037755, 0.3075550046007819, 1.889889620919144, 0.088347752234318, -0.0181569739877561, -0.0683811543608492, 0.0255866942937099, -0.0471770974932078, 0.071134956176695, 0.0672876133181776, -0.1089534580767175, -0.0322997278195589, -0.0529851193608121, 0.1106658343968759, 0.0032003891537087, 0.0251859895464176, 0.1157956552794422, 0.0155286172863184, -0.0528963780360724, 0.0209102755373261, 0.0112339327768507]| 12.1446944719857957|      0.00781250|[7611, 2528, 27, 185]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      80|[1.5473660776631346, 0.0749528688037755, 0.3075550046007819, 1.889889620919144, 0.088347752234318, -0.0181569739877561, -0.0683811543608492, 0.0255866942937099, -0.0471770974932078, 0.071134956176695, 0.0672876133181776, -0.1089534580767175, -0.0322997278195589, -0.0529851193608121, 0.1106658343968759, 0.0032003891537087, 0.0251859895464176, 0.1157956552794422, 0.0155286172863184, -0.0528963780360724, 0.0209102755373261, 0.0112339327768507]| 12.1446944719857957|      0.00390625|[7708, 2560, 27, 187]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      81|[1.5451708812578548, 0.0737867962618555, 0.3085391077177296, 1.8924538336308834, 0.0884028361523959, -0.0183090193955572, -0.0682895044625005, 0.0256218422988451, -0.046765434738659, 0.0712111021478375, 0.06746336520441, -0.1086163198096858, -0.0324816552127146, -0.0531525485407874, 0.110824799748096, 0.0031408977929089, 0.024588744752801, 0.1157531172760385, 0.015037008216182, -0.0530219899478588, 0.0204713442930959, 0.0117653081173369]| 12.1446875558438983|      0.00781250|[7804, 2592, 28, 190]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      82|[1.5451708812578548, 0.0737867962618555, 0.3085391077177296, 1.8924538336308834, 0.0884028361523959, -0.0183090193955572, -0.0682895044625005, 0.0256218422988451, -0.046765434738659, 0.0712111021478375, 0.06746336520441, -0.1086163198096858, -0.0324816552127146, -0.0531525485407874, 0.110824799748096, 0.0031408977929089, 0.024588744752801, 0.1157531172760385, 0.015037008216182, -0.0530219899478588, 0.0204713442930959, 0.0117653081173369]| 12.1446875558438983|      0.00390625|[7901, 2624, 28, 192]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      83|[1.5415006890207128, 0.0729662310850448, 0.3090843538206237, 1.8926778152486115, 0.0884582172194577, -0.0183534863656929, -0.0686327679835343, 0.0255678953606679, -0.0468558175711103, 0.0712677855258121, 0.0676614199952059, -0.1086911485157458, -0.0329672002672914, -0.0529516261230915, 0.11069237772766, 0.0030369847512377, 0.0248938443911046, 0.1160290988834549, 0.0151049092388198, -0.0528509835695039, 0.0206468000818084, 0.0119829102745667]| 12.1446809768676758|      0.00781250|[7997, 2656, 28, 194]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      84|[1.5415006890207128, 0.0729662310850448, 0.3090843538206237, 1.8926778152486115, 0.0884582172194577, -0.0183534863656929, -0.0686327679835343, 0.0255678953606679, -0.0468558175711103, 0.0712677855258121, 0.0676614199952059, -0.1086911485157458, -0.0329672002672914, -0.0529516261230915, 0.11069237772766, 0.0030369847512377, 0.0248938443911046, 0.1160290988834549, 0.0151049092388198, -0.0528509835695039, 0.0206468000818084, 0.0119829102745667]| 12.1446809768676758|      0.00390625|[8093, 2688, 28, 196]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      85|[1.5395231669635232, 0.0718777345628819, 0.3100549042918253, 1.8955546546744337, 0.0881999168697036, -0.0181232466463707, -0.0686190566196923, 0.0255677552671716, -0.046998704327992, 0.0708209130023732, 0.0678601391600232, -0.1092323182456735, -0.033183900937709, -0.0527114232914088, 0.1109145131365982, 0.0030912941884435, 0.0250202154921168, 0.1161952649528246, 0.0151765950107074, -0.0528608835626782, 0.0203973246900448, 0.0120522545809303]| 12.1446733474731445|      0.00781250|[8189, 2720, 28, 198]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      86|[1.5395231669635232, 0.0718777345628819, 0.3100549042918253, 1.8955546546744337, 0.0881999168697036, -0.0181232466463707, -0.0686190566196923, 0.0255677552671716, -0.046998704327992, 0.0708209130023732, 0.0678601391600232, -0.1092323182456735, -0.033183900937709, -0.0527114232914088, 0.1109145131365982, 0.0030912941884435, 0.0250202154921168, 0.1161952649528246, 0.0151765950107074, -0.0528608835626782, 0.0203973246900448, 0.0120522545809303]| 12.1446733474731445|      0.00390625|[8285, 2752, 28, 200]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      87|[1.536651900665312, 0.0709173906651731, 0.310821801407522, 1.8971744358489173, 0.0874795844319888, -0.0182088346636626, -0.0685563818569557, 0.0259410997496729, -0.0463577601441524, 0.0709477651920291, 0.0683961435494343, -0.1098511348032305, -0.033479631527473, -0.0529967915767858, 0.1109688602502384, 0.0028038642007308, 0.0256989636991957, 0.115632545628067, 0.0150717752808556, -0.052920780465946, 0.020392161933299, 0.0117925095841261]| 12.1446666717529297|      0.00781250|[8381, 2784, 28, 202]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
      88|[1.536651900665312, 0.0709173906651731, 0.310821801407522, 1.8971744358489173, 0.0874795844319888, -0.0182088346636626, -0.0685563818569557, 0.0259410997496729, -0.0463577601441524, 0.0709477651920291, 0.0683961435494343, -0.1098511348032305, -0.033479631527473, -0.0529967915767858, 0.1109688602502384, 0.0028038642007308, 0.0256989636991957, 0.115632545628067, 0.0150717752808556, -0.052920780465946, 0.020392161933299, 0.0117925095841261]| 12.1446666717529297|      0.00390625|[8477, 2816, 29, 205]                                                      |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
      89|[1.5338914083938093, 0.0702223509387241, 0.3118144781614787, 1.8995009327486012, 0.0872801302591703, -0.0183650312039173, -0.0683997091801288, 0.0259541162555281, -0.0465859596449247, 0.0708997341718484, 0.0684550448901788, -0.1096470087367505, -0.0329993171370517, -0.0532956132324958, 0.1109337431929242, 0.0032040850639975, 0.0258511656859907, 0.1158126392307623, 0.0150494210189211, -0.0528201400528154, 0.0205319060472736, 0.0117498435749185]| 12.1446590423583984|      0.00781250|[8574, 2848, 29, 207]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
