k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5139385218829882, 0.0722979465862224, 0.3274088314236489, 0.4873902895639762, 0.2051969843574093, -0.2169453773566008, 0.1620608408791114, -0.2350667946586495, -0.0820961611827696, -0.0894110801813663, -0.1990379009101364, -0.1475241897783789, 0.0771923398563565, 0.0243894819433352, -0.0859260104954806, 0.0311562857552733, 0.0307730044737101, 0.0970752837219509, 0.0068474360837779, 0.2777982325830011, -0.0386385483118506, -0.1873493787451997]| 13.5393342971801758|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      47|[1.4860351451763565, 0.4008470069706515, -0.024103124297738, 1.9739660449958203, 0.2097402830289044, 0.072161199851585, -0.0553437742384655, 0.022136187969179, 0.0406435176954252, -0.5180887497647517, -0.5438283885358134, 0.1244662107603896, 0.0828412054657748, 0.1923425116960858, -0.4022502312888659, -0.0428719953861527, 0.6032758161829938, -0.0701131026252859, -0.2378136101098988, 0.0404804861606019, -0.2045265219276139, 0.0090242658935612]| 12.1448278427124023|      0.00781250|[1505, 0, 0, 94]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      48|[1.4860351451763565, 0.4008470069706515, -0.024103124297738, 1.9739660449958203, 0.2097402830289044, 0.072161199851585, -0.0553437742384655, 0.022136187969179, 0.0406435176954252, -0.5180887497647517, -0.5438283885358134, 0.1244662107603896, 0.0828412054657748, 0.1923425116960858, -0.4022502312888659, -0.0428719953861527, 0.6032758161829938, -0.0701131026252859, -0.2378136101098988, 0.0404804861606019, -0.2045265219276139, 0.0090242658935612]| 12.1448278427124023|      0.00390625|[1537, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.4833831999030824, 0.3993478100236631, -0.024908079502308, 1.9739577871499137, 0.2098306356830309, 0.0715694186009055, -0.0555732097366238, 0.0231034770587524, 0.0410272500404368, -0.5190012732622052, -0.543737580064021, 0.1239777025823408, 0.0820428529966418, 0.1931627307746898, -0.4019622825472705, -0.0438136650430647, 0.6036573414574322, -0.0699914080400367, -0.2380270732157794, 0.0402970089530556, -0.2041732025197302, 0.0093599009752687]| 12.1448240280151367|      0.00781250|[1569, 0, 0, 98]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      50|[1.4833831999030824, 0.3993478100236631, -0.024908079502308, 1.9739577871499137, 0.2098306356830309, 0.0715694186009055, -0.0555732097366238, 0.0231034770587524, 0.0410272500404368, -0.5190012732622052, -0.543737580064021, 0.1239777025823408, 0.0820428529966418, 0.1931627307746898, -0.4019622825472705, -0.0438136650430647, 0.6036573414574322, -0.0699914080400367, -0.2380270732157794, 0.0402970089530556, -0.2041732025197302, 0.0093599009752687]| 12.1448240280151367|      0.00390625|[1601, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      51|[1.482982441418484, 0.3987292074588261, -0.0248512579430104, 1.9770863709467335, 0.210400314875389, 0.0717355972298277, -0.0562091472937122, 0.0233872908604214, 0.0410034917796139, -0.5192958799655172, -0.5446625859284718, 0.1236834940154842, 0.0824993442639711, 0.1928394035713758, -0.4022489897731896, -0.0438557801800067, 0.6051920474749677, -0.0699322189064974, -0.2376780826611641, 0.0400798722596168, -0.2045155289885199, 0.0092345092399941]| 12.1448192596435547|      0.00781250|[1633, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      52|[1.482982441418484, 0.3987292074588261, -0.0248512579430104, 1.9770863709467335, 0.210400314875389, 0.0717355972298277, -0.0562091472937122, 0.0233872908604214, 0.0410034917796139, -0.5192958799655172, -0.5446625859284718, 0.1236834940154842, 0.0824993442639711, 0.1928394035713758, -0.4022489897731896, -0.0438557801800067, 0.6051920474749677, -0.0699322189064974, -0.2376780826611641, 0.0400798722596168, -0.2045155289885199, 0.0092345092399941]| 12.1448192596435547|      0.00390625|[1665, 0, 0, 104]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.4802674136472618, 0.3979839161217555, -0.0242781192742333, 1.9773160562164391, 0.2109142082157567, 0.0730876717322427, -0.0565070672182399, 0.0241437415469281, 0.0401162981394382, -0.5190212341103706, -0.5440103197832584, 0.1227867448617026, 0.0822183416116126, 0.1924315080706923, -0.4026856756936799, -0.0434540236057451, 0.6049718734897358, -0.0693398142613386, -0.2386114507281082, 0.039609014401455, -0.2044004499194384, 0.0091855017552335]| 12.1448144912719727|      0.00781250|[1697, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      54|[1.4802674136472618, 0.3979839161217555, -0.0242781192742333, 1.9773160562164391, 0.2109142082157567, 0.0730876717322427, -0.0565070672182399, 0.0241437415469281, 0.0401162981394382, -0.5190212341103706, -0.5440103197832584, 0.1227867448617026, 0.0822183416116126, 0.1924315080706923, -0.4026856756936799, -0.0434540236057451, 0.6049718734897358, -0.0693398142613386, -0.2386114507281082, 0.039609014401455, -0.2044004499194384, 0.0091855017552335]| 12.1448144912719727|      0.00390625|[1729, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.4780470752775599, 0.3965115803165562, -0.0235157048573237, 1.978627096001803, 0.2116372628090367, 0.071577420712241, -0.056169114671534, 0.0233046404630108, 0.0407806684245525, -0.5185124916340877, -0.5434144373084636, 0.1230355414252367, 0.0823068190728894, 0.1921043643919918, -0.4026784516787547, -0.0437293448160871, 0.6048217796959743, -0.0697995706557362, -0.2389475580804599, 0.0397518516220548, -0.2049123886947481, 0.0086361380342856]| 12.1448078155517578|      0.00781250|[1761, 0, 0, 110]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      56|[1.4780470752775599, 0.3965115803165562, -0.0235157048573237, 1.978627096001803, 0.2116372628090367, 0.071577420712241, -0.056169114671534, 0.0233046404630108, 0.0407806684245525, -0.5185124916340877, -0.5434144373084636, 0.1230355414252367, 0.0823068190728894, 0.1921043643919918, -0.4026784516787547, -0.0437293448160871, 0.6048217796959743, -0.0697995706557362, -0.2389475580804599, 0.0397518516220548, -0.2049123886947481, 0.0086361380342856]| 12.1448078155517578|      0.00390625|[1793, 0, 0, 112]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.4770258138751726, 0.3960976805790536, -0.0228224297355002, 1.981746235139805, 0.2117902291802446, 0.0712368046173307, -0.0556939769488621, 0.0234999932528666, 0.0413391726580337, -0.5185351536348611, -0.5443535756324634, 0.1226019780851727, 0.0828239160239086, 0.1918575947810412, -0.402907354996027, -0.0439179092565766, 0.6044844357305834, -0.0700700280715693, -0.2388445043944338, 0.0392898224547424, -0.2051572105331317, 0.0097140490074931]| 12.1448030471801758|      0.00781250|[1825, 0, 0, 114]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      58|[1.4770258138751726, 0.3960976805790536, -0.0228224297355002, 1.981746235139805, 0.2117902291802446, 0.0712368046173307, -0.0556939769488621, 0.0234999932528666, 0.0413391726580337, -0.5185351536348611, -0.5443535756324634, 0.1226019780851727, 0.0828239160239086, 0.1918575947810412, -0.402907354996027, -0.0439179092565766, 0.6044844357305834, -0.0700700280715693, -0.2388445043944338, 0.0392898224547424, -0.2051572105331317, 0.0097140490074931]| 12.1448030471801758|      0.00390625|[1857, 0, 0, 116]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.4740501789848113, 0.3943384235086292, -0.0225425325661582, 1.982443050637968, 0.2119959270020695, 0.0706312053726342, -0.055545188092449, 0.0239205434718042, 0.0411093832362797, -0.5191136216489881, -0.5441187477770167, 0.1227299119871586, 0.0835257213022636, 0.1921336663987613, -0.4026561158724334, -0.0442296453891921, 0.6047852679489177, -0.0698413466729082, -0.2394746389188482, 0.0398112662541799, -0.2053553677147515, 0.0094003250010005]| 12.1447954177856445|      0.00781250|[1889, 0, 0, 118]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      60|[1.4740501789848113, 0.3943384235086292, -0.0225425325661582, 1.982443050637968, 0.2119959270020695, 0.0706312053726342, -0.055545188092449, 0.0239205434718042, 0.0411093832362797, -0.5191136216489881, -0.5441187477770167, 0.1227299119871586, 0.0835257213022636, 0.1921336663987613, -0.4026561158724334, -0.0442296453891921, 0.6047852679489177, -0.0698413466729082, -0.2394746389188482, 0.0398112662541799, -0.2053553677147515, 0.0094003250010005]| 12.1447954177856445|      0.00390625|[1921, 0, 0, 120]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.4721818506948237, 0.3935386610014748, -0.0226491034433942, 1.9835277009344234, 0.2109478398891486, 0.0702845858039607, -0.055936843279719, 0.0242869117146263, 0.0419445391944289, -0.5194576809553341, -0.5437484958053882, 0.12110107739216, 0.0833355905840819, 0.1933240828766453, -0.4017674883190808, -0.0444968394537743, 0.6044882267737308, -0.0702392492506936, -0.2387151130908682, 0.0398603901735807, -0.2065847146028306, 0.009820983564981]| 12.1447916030883789|      0.00781250|[1953, 0, 0, 122]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      62|[1.4721818506948237, 0.3935386610014748, -0.0226491034433942, 1.9835277009344234, 0.2109478398891486, 0.0702845858039607, -0.055936843279719, 0.0242869117146263, 0.0419445391944289, -0.5194576809553341, -0.5437484958053882, 0.12110107739216, 0.0833355905840819, 0.1933240828766453, -0.4017674883190808, -0.0444968394537743, 0.6044882267737308, -0.0702392492506936, -0.2387151130908682, 0.0398603901735807, -0.2065847146028306, 0.009820983564981]| 12.1447916030883789|      0.00390625|[1985, 0, 0, 124]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      63|[1.470735998646611, 0.3934356063219892, -0.0215766500755259, 1.9864998496015283, 0.2106553270177369, 0.0706163032389011, -0.0559976155411614, 0.0247654330408119, 0.0427224199764297, -0.5199214688770536, -0.5444043501193171, 0.1210336355902576, 0.0841154447768176, 0.1929784242790645, -0.4013001126390545, -0.0444390909026637, 0.6040505746817161, -0.0698006818597423, -0.2386130304044271, 0.0400895399899083, -0.2068173532876341, 0.0100218073812777]| 12.1447858810424805|      0.00781250|[2017, 0, 0, 126]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      64|[1.470735998646611, 0.3934356063219892, -0.0215766500755259, 1.9864998496015283, 0.2106553270177369, 0.0706163032389011, -0.0559976155411614, 0.0247654330408119, 0.0427224199764297, -0.5199214688770536, -0.5444043501193171, 0.1210336355902576, 0.0841154447768176, 0.1929784242790645, -0.4013001126390545, -0.0444390909026637, 0.6040505746817161, -0.0698006818597423, -0.2386130304044271, 0.0400895399899083, -0.2068173532876341, 0.0100218073812777]| 12.1447858810424805|      0.00390625|[2049, 0, 0, 128]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.470735998646611, 0.3934356063219892, -0.0215766500755259, 1.9864998496015283, 0.2106553270177369, 0.0706163032389011, -0.0559976155411614, 0.0247654330408119, 0.0427224199764297, -0.5199214688770536, -0.5444043501193171, 0.1210336355902576, 0.0841154447768176, 0.1929784242790645, -0.4013001126390545, -0.0444390909026637, 0.6040505746817161, -0.0698006818597423, -0.2386130304044271, 0.0400895399899083, -0.2068173532876341, 0.0100218073812777]| 12.1447858810424805|      0.00195312|[2081, 0, 0, 130]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.4695198886638812, 0.392606207143105, -0.0209961169284006, 1.9869732382564997, 0.2103438913329818, 0.0703927706071019, -0.0561378372336838, 0.0249071031603035, 0.0426383492142156, -0.5198015479191511, -0.5441424639003641, 0.1211536353094502, 0.0841941854752149, 0.1933282953535077, -0.4010553157461747, -0.0442695714063696, 0.6039593781366166, -0.069226095419431, -0.2388582061784812, 0.040173884611074, -0.207002695290941, 0.009649900220699]| 12.1447820663452148|      0.00390625|[2113, 0, 0, 132]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      67|[1.4675628341488358, 0.3906927601902109, -0.0198227338922953, 1.9874271918306272, 0.2113682120663427, 0.0707859206465929, -0.0567223949264637, 0.0253560962053623, 0.0437999371330781, -0.5192529961789922, -0.5434776688356122, 0.1210466850769872, 0.0837243821638237, 0.1939692544326877, -0.4009718065878497, -0.0449781832658813, 0.604005277990642, -0.0685794832830845, -0.2383929142510303, 0.0394941656772861, -0.2068060248673503, 0.0098861229793924]| 12.1447772979736328|      0.00781250|[2145, 0, 0, 134]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      68|[1.4675628341488358, 0.3906927601902109, -0.0198227338922953, 1.9874271918306272, 0.2113682120663427, 0.0707859206465929, -0.0567223949264637, 0.0253560962053623, 0.0437999371330781, -0.5192529961789922, -0.5434776688356122, 0.1210466850769872, 0.0837243821638237, 0.1939692544326877, -0.4009718065878497, -0.0449781832658813, 0.604005277990642, -0.0685794832830845, -0.2383929142510303, 0.0394941656772861, -0.2068060248673503, 0.0098861229793924]| 12.1447772979736328|      0.00390625|[2177, 0, 0, 136]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.4656573171489695, 0.3901456311586384, -0.0194928303069586, 1.9896658313146325, 0.2115859678155169, 0.0705486014312456, -0.056012161159594, 0.0260826683789211, 0.0447061920633385, -0.5189563100377879, -0.5427983884333164, 0.1198532646495767, 0.08398678008546, 0.1944597920780328, -0.4006546874576497, -0.0454768526708242, 0.6039883197378279, -0.0687855589959833, -0.2373267817892579, 0.0397249014119587, -0.2062729580035735, 0.0095674997747953]| 12.1447715759277344|      0.00781250|[2209, 0, 0, 138]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      70|[1.4656573171489695, 0.3901456311586384, -0.0194928303069586, 1.9896658313146325, 0.2115859678155169, 0.0705486014312456, -0.056012161159594, 0.0260826683789211, 0.0447061920633385, -0.5189563100377879, -0.5427983884333164, 0.1198532646495767, 0.08398678008546, 0.1944597920780328, -0.4006546874576497, -0.0454768526708242, 0.6039883197378279, -0.0687855589959833, -0.2373267817892579, 0.0397249014119587, -0.2062729580035735, 0.0095674997747953]| 12.1447715759277344|      0.00390625|[2241, 0, 0, 140]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.4628108581467918, 0.3908181548215727, -0.0188761984235028, 1.9905662557693906, 0.2111563632592634, 0.070435635686899, -0.0567507563424515, 0.0259896052318222, 0.0445557442344099, -0.5194293200852865, -0.5429632278305713, 0.1193918517305677, 0.0844877424198655, 0.1947105771340036, -0.4007250008066874, -0.0448647566551498, 0.6035767567882391, -0.0675712219068031, -0.2363507559918915, 0.0404755633900231, -0.2065162886259781, 0.0089654772843025]| 12.1447658538818359|      0.00781250|[2273, 0, 0, 142]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      72|[1.4576536923978158, 0.3902981383212184, -0.0185436214283557, 1.9915816038589125, 0.2113428740241233, 0.0714404603059741, -0.0582535900871279, 0.026545929195052, 0.0458225542858823, -0.5184745245794917, -0.5440824608899801, 0.1186296858425238, 0.0851408416767835, 0.1967664344834417, -0.4024091951696072, -0.0443421724332469, 0.6033998143264552, -0.0688417651760795, -0.2365358516034427, 0.0396304990122259, -0.2071219876539166, 0.0051522361501746]| 12.1447601318359375|      0.01562500|[2305, 0, 0, 144]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      73|[1.4576536923978158, 0.3902981383212184, -0.0185436214283557, 1.9915816038589125, 0.2113428740241233, 0.0714404603059741, -0.0582535900871279, 0.026545929195052, 0.0458225542858823, -0.5184745245794917, -0.5440824608899801, 0.1186296858425238, 0.0851408416767835, 0.1967664344834417, -0.4024091951696072, -0.0443421724332469, 0.6033998143264552, -0.0688417651760795, -0.2365358516034427, 0.0396304990122259, -0.2071219876539166, 0.0051522361501746]| 12.1447601318359375|      0.00781250|[2337, 0, 0, 146]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.4558895392029167, 0.3879376220820098, -0.0164561587255814, 1.9962058160530696, 0.2095013879637166, 0.0723067120798475, -0.0569858059670299, 0.0247354812391876, 0.0468402570973165, -0.5191429680330537, -0.5426500457215848, 0.1174283619528264, 0.0832097678828995, 0.196800530413419, -0.403526464054803, -0.044160012325982, 0.6023014309766015, -0.0683459068587663, -0.2373246598201605, 0.0399794850189251, -0.2052839330460103, 0.0037311105148192]| 12.1447467803955078|      0.01562500|[2369, 0, 0, 148]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      75|[1.4558895392029167, 0.3879376220820098, -0.0164561587255814, 1.9962058160530696, 0.2095013879637166, 0.0723067120798475, -0.0569858059670299, 0.0247354812391876, 0.0468402570973165, -0.5191429680330537, -0.5426500457215848, 0.1174283619528264, 0.0832097678828995, 0.196800530413419, -0.403526464054803, -0.044160012325982, 0.6023014309766015, -0.0683459068587663, -0.2373246598201605, 0.0399794850189251, -0.2052839330460103, 0.0037311105148192]| 12.1447467803955078|      0.00781250|[2401, 0, 0, 150]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.4558895392029167, 0.3879376220820098, -0.0164561587255814, 1.9962058160530696, 0.2095013879637166, 0.0723067120798475, -0.0569858059670299, 0.0247354812391876, 0.0468402570973165, -0.5191429680330537, -0.5426500457215848, 0.1174283619528264, 0.0832097678828995, 0.196800530413419, -0.403526464054803, -0.044160012325982, 0.6023014309766015, -0.0683459068587663, -0.2373246598201605, 0.0399794850189251, -0.2052839330460103, 0.0037311105148192]| 12.1447467803955078|      0.00390625|[2433, 0, 0, 152]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      77|[1.4558895392029167, 0.3879376220820098, -0.0164561587255814, 1.9962058160530696, 0.2095013879637166, 0.0723067120798475, -0.0569858059670299, 0.0247354812391876, 0.0468402570973165, -0.5191429680330537, -0.5426500457215848, 0.1174283619528264, 0.0832097678828995, 0.196800530413419, -0.403526464054803, -0.044160012325982, 0.6023014309766015, -0.0683459068587663, -0.2373246598201605, 0.0399794850189251, -0.2052839330460103, 0.0037311105148192]| 12.1447467803955078|      0.00195312|[2465, 0, 0, 154]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.4549109482868678, 0.3876081868976143, -0.0161145155461929, 1.9973374452227002, 0.2094348222229122, 0.0725111571068949, -0.057062599678023, 0.0244296985332664, 0.0470640342914987, -0.518689576635328, -0.542851569887691, 0.1174123219063622, 0.083145298782118, 0.1965107417472701, -0.4031440830282526, -0.0444234028576122, 0.6019225918906046, -0.0681660560169699, -0.2372029633524347, 0.0397758197138082, -0.2058946954530554, 0.0037177953074706]| 12.1447429656982422|      0.00390625|[2497, 0, 0, 156]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      79|[1.4549109482868678, 0.3876081868976143, -0.0161145155461929, 1.9973374452227002, 0.2094348222229122, 0.0725111571068949, -0.057062599678023, 0.0244296985332664, 0.0470640342914987, -0.518689576635328, -0.542851569887691, 0.1174123219063622, 0.083145298782118, 0.1965107417472701, -0.4031440830282526, -0.0444234028576122, 0.6019225918906046, -0.0681660560169699, -0.2372029633524347, 0.0397758197138082, -0.2058946954530554, 0.0037177953074706]| 12.1447429656982422|      0.00195312|[2529, 0, 0, 158]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.4549109482868678, 0.3876081868976143, -0.0161145155461929, 1.9973374452227002, 0.2094348222229122, 0.0725111571068949, -0.057062599678023, 0.0244296985332664, 0.0470640342914987, -0.518689576635328, -0.542851569887691, 0.1174123219063622, 0.083145298782118, 0.1965107417472701, -0.4031440830282526, -0.0444234028576122, 0.6019225918906046, -0.0681660560169699, -0.2372029633524347, 0.0397758197138082, -0.2058946954530554, 0.0037177953074706]| 12.1447429656982422|      0.00097656|[2561, 0, 0, 160]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      81|[1.454519803364784, 0.3874559584047969, -0.015953321617234, 1.9975759963648896, 0.2094882226827916, 0.0722620603450921, -0.0572117547680014, 0.0249151793452154, 0.0466847765812352, -0.5185974611297962, -0.5426556040604222, 0.1173739417589509, 0.0832133949079958, 0.1964071397781673, -0.4030221266383864, -0.0444951666081939, 0.6018246810923391, -0.0681479048668249, -0.2371833238072022, 0.0398509337402034, -0.2058647915822217, 0.0040746530272562]| 12.1447420120239258|      0.00195312|[2593, 0, 0, 162]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      82|[1.4534290768670672, 0.3871880234693562, -0.0157934808982865, 1.9983881251849236, 0.2097052932701518, 0.0728429580112168, -0.0570443493400334, 0.0245073037700951, 0.0465303853023622, -0.5181458411217392, -0.5427918528082736, 0.1169926354606604, 0.0834109192662949, 0.196288823183105, -0.4029862889121342, -0.0442430690053796, 0.6012593377133962, -0.067930703876151, -0.2372387631674853, 0.0393805156587714, -0.2054633427869395, 0.0042397220594042]| 12.1447391510009766|      0.00390625|[2625, 0, 0, 164]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      83|[1.4516613058764976, 0.385884813976328, -0.0155514070327048, 1.9999254117840586, 0.2088211098344526, 0.0725469378489073, -0.0561846034175545, 0.0231255145252046, 0.047453468653911, -0.5178453588001329, -0.5423484026085738, 0.1175347552743674, 0.0826066341170525, 0.1960576147024926, -0.4024481497743704, -0.0449801816330277, 0.601198319016196, -0.0677805188378492, -0.2379788135308231, 0.0384434825711017, -0.2052834006254046, 0.0040273112325399]| 12.1447343826293945|      0.00781250|[2657, 0, 0, 166]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      84|[1.4516613058764976, 0.385884813976328, -0.0155514070327048, 1.9999254117840586, 0.2088211098344526, 0.0725469378489073, -0.0561846034175545, 0.0231255145252046, 0.047453468653911, -0.5178453588001329, -0.5423484026085738, 0.1175347552743674, 0.0826066341170525, 0.1960576147024926, -0.4024481497743704, -0.0449801816330277, 0.601198319016196, -0.0677805188378492, -0.2379788135308231, 0.0384434825711017, -0.2052834006254046, 0.0040273112325399]| 12.1447343826293945|      0.00390625|[2689, 0, 0, 168]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      85|[1.4486820071843105, 0.3852421789243761, -0.0156544967296232, 2.0015239321145586, 0.2086695002600784, 0.0724643248017741, -0.0555263768494254, 0.0225238114089364, 0.0475056452279227, -0.5180252353209578, -0.5428306626378423, 0.1178611387998431, 0.0821936753562111, 0.1956422062746787, -0.402625415184333, -0.0452622551784253, 0.6013403912128636, -0.0672977148175066, -0.2375508709509577, 0.0374289683112428, -0.2048106898095331, 0.0042746860441365]| 12.1447277069091797|      0.00781250|[2721, 0, 0, 170]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      86|[1.4486820071843105, 0.3852421789243761, -0.0156544967296232, 2.0015239321145586, 0.2086695002600784, 0.0724643248017741, -0.0555263768494254, 0.0225238114089364, 0.0475056452279227, -0.5180252353209578, -0.5428306626378423, 0.1178611387998431, 0.0821936753562111, 0.1956422062746787, -0.402625415184333, -0.0452622551784253, 0.6013403912128636, -0.0672977148175066, -0.2375508709509577, 0.0374289683112428, -0.2048106898095331, 0.0042746860441365]| 12.1447277069091797|      0.00390625|[2753, 0, 0, 172]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      87|[1.4486820071843105, 0.3852421789243761, -0.0156544967296232, 2.0015239321145586, 0.2086695002600784, 0.0724643248017741, -0.0555263768494254, 0.0225238114089364, 0.0475056452279227, -0.5180252353209578, -0.5428306626378423, 0.1178611387998431, 0.0821936753562111, 0.1956422062746787, -0.402625415184333, -0.0452622551784253, 0.6013403912128636, -0.0672977148175066, -0.2375508709509577, 0.0374289683112428, -0.2048106898095331, 0.0042746860441365]| 12.1447277069091797|      0.00195312|[2785, 0, 0, 174]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.4474527602306413, 0.3847290138686258, -0.015496651842122, 2.002731623327427, 0.2088349048464405, 0.072433581667684, -0.0554932263185377, 0.0223293989606212, 0.0477991211640255, -0.5179008996461544, -0.5426051416954332, 0.1180175337362146, 0.0821500071557415, 0.1957030638655469, -0.402647265318781, -0.0454083793673189, 0.6010036233056162, -0.0675492136222301, -0.2375275415680473, 0.0372889424694609, -0.2045158742946645, 0.0042346861624574]| 12.1447238922119141|      0.00390625|[2817, 0, 0, 176]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      89|[1.4474527602306413, 0.3847290138686258, -0.015496651842122, 2.002731623327427, 0.2088349048464405, 0.072433581667684, -0.0554932263185377, 0.0223293989606212, 0.0477991211640255, -0.5179008996461544, -0.5426051416954332, 0.1180175337362146, 0.0821500071557415, 0.1957030638655469, -0.402647265318781, -0.0454083793673189, 0.6010036233056162, -0.0675492136222301, -0.2375275415680473, 0.0372889424694609, -0.2045158742946645, 0.0042346861624574]| 12.1447238922119141|      0.00195312|[2849, 0, 0, 178]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.4463315690542715, 0.3844284440421147, -0.0155260197288307, 2.003864580533061, 0.2088334879234641, 0.0719466974006221, -0.0552429201391722, 0.0225494945851153, 0.0477585439911972, -0.5174481142929677, -0.5420952673942111, 0.1181546771787556, 0.0822400242626525, 0.1956747312618912, -0.402150315657225, -0.0451914163977028, 0.6008652271526114, -0.0675669665618126, -0.2374431631231181, 0.037306689175849, -0.2045013954985587, 0.0040961746587599]| 12.1447210311889648|      0.00390625|[2881, 0, 0, 180]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      91|[1.4463315690542715, 0.3844284440421147, -0.0155260197288307, 2.003864580533061, 0.2088334879234641, 0.0719466974006221, -0.0552429201391722, 0.0225494945851153, 0.0477585439911972, -0.5174481142929677, -0.5420952673942111, 0.1181546771787556, 0.0822400242626525, 0.1956747312618912, -0.402150315657225, -0.0451914163977028, 0.6008652271526114, -0.0675669665618126, -0.2374431631231181, 0.037306689175849, -0.2045013954985587, 0.0040961746587599]| 12.1447210311889648|      0.00195312|[2913, 0, 0, 182]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.4454777072956706, 0.3839108083910555, -0.0151392661384964, 2.004618406030457, 0.2088893772648663, 0.0724737064147872, -0.0553343427423909, 0.0228056653333338, 0.0478131563298396, -0.5177297940757232, -0.5419776446565683, 0.1183855121282138, 0.0825910510817639, 0.1958319514358864, -0.4023455047739556, -0.0446775701025708, 0.6010943358045606, -0.0669618482261736, -0.2380264412860464, 0.0375159358354286, -0.2050419280943832, 0.0038711345229442]| 12.1447181701660156|      0.00390625|[2945, 0, 0, 184]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
