k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.4539755196515796, 0.1083026395190108, 0.3440967205556814, 1.9545568363107815, -5.4369277823e-05, -9.91515013817e-05, -9.18776547536e-05, 5.67132344544e-05, 0.0003978056446144, 0.0004888750979108, 0.0006254074624878, 0.0003287427591551, -0.0003565297906374, 5.38323106879e-05, 0.0003671948405624, 0.0001489302211704, 0.0001022384497, -0.0001580159215885, -7.13989582874e-05, -0.0002537700532888, 0.0009841220778989, -0.0003578857673941]| 12.1444873809814453|      0.00781250|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      46|[1.4539755196515796, 0.1083026395190108, 0.3440967205556814, 1.9545568363107815, -5.4369277823e-05, -9.91515013817e-05, -9.18776547536e-05, 5.67132344544e-05, 0.0003978056446144, 0.0004888750979108, 0.0006254074624878, 0.0003287427591551, -0.0003565297906374, 5.38323106879e-05, 0.0003671948405624, 0.0001489302211704, 0.0001022384497, -0.0001580159215885, -7.13989582874e-05, -0.0002537700532888, 0.0009841220778989, -0.0003578857673941]| 12.1444873809814453|      0.00390625|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.450780771285657, 0.1072733750614377, 0.3447545570119916, 1.956415924580606, -1.51369749834e-05, -7.86487969651e-05, -5.37539512409e-05, -0.0001184555300097, 0.0002835308425585, 0.0004617562379927, 0.0005438225693971, 0.000272503550344, -0.0003497919093544, -1.40091567363e-05, 0.0003615857570905, 4.49866361319e-05, 2.16554100762e-05, -0.0001705904156262, -8.81975962708e-05, -0.0002997495670043, 0.0010968264291116, -0.0002625728819823]| 12.1444797515869141|      0.00781250|[6017, 0, 0, 94]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      48|[1.450780771285657, 0.1072733750614377, 0.3447545570119916, 1.956415924580606, -1.51369749834e-05, -7.86487969651e-05, -5.37539512409e-05, -0.0001184555300097, 0.0002835308425585, 0.0004617562379927, 0.0005438225693971, 0.000272503550344, -0.0003497919093544, -1.40091567363e-05, 0.0003615857570905, 4.49866361319e-05, 2.16554100762e-05, -0.0001705904156262, -8.81975962708e-05, -0.0002997495670043, 0.0010968264291116, -0.0002625728819823]| 12.1444797515869141|      0.00390625|[6145, 0, 0, 96]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.447980489968806, 0.1060271681174154, 0.3454228745333661, 1.9587182119943778, 7.40102401508e-05, -6.83869697876e-05, -0.0001741009937744, -5.29132226637e-05, 0.000362619794184, 0.0004657998912477, 0.0005500376467445, 0.0001754397722558, -0.0003450111938722, -0.0001348603279415, 0.0004078054609169, 0.0002495299332609, 2.9091589608e-06, -0.0001459281880729, -7.42804989074e-05, -0.00035467205151, 0.0011003540856873, -0.0003705484551636]| 12.1444721221923828|      0.00781250|[6273, 0, 0, 98]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      50|[1.447980489968806, 0.1060271681174154, 0.3454228745333661, 1.9587182119943778, 7.40102401508e-05, -6.83869697876e-05, -0.0001741009937744, -5.29132226637e-05, 0.000362619794184, 0.0004657998912477, 0.0005500376467445, 0.0001754397722558, -0.0003450111938722, -0.0001348603279415, 0.0004078054609169, 0.0002495299332609, 2.9091589608e-06, -0.0001459281880729, -7.42804989074e-05, -0.00035467205151, 0.0011003540856873, -0.0003705484551636]| 12.1444721221923828|      0.00390625|[6401, 0, 0, 100]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      51|[1.4451372065775943, 0.1047888204633226, 0.3460401077936101, 1.9609510284364993, -5.89204094e-05, 5.62217337704e-05, -0.0002776556183049, -0.0001458871075554, 0.0004038063563643, 0.0003858282787501, 0.0004925223935418, 3.64623487323e-05, -0.0006797835950476, -0.0002562680035308, 0.0003399552325211, 0.000261277438606, -4.04902164019e-05, -0.0002320930141397, 2.16415118649e-05, -0.000168958064552, 0.0010199916329716, -0.0003536171359877]| 12.1444644927978516|      0.00781250|[6529, 0, 0, 102]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      52|[1.4451372065775943, 0.1047888204633226, 0.3460401077936101, 1.9609510284364993, -5.89204094e-05, 5.62217337704e-05, -0.0002776556183049, -0.0001458871075554, 0.0004038063563643, 0.0003858282787501, 0.0004925223935418, 3.64623487323e-05, -0.0006797835950476, -0.0002562680035308, 0.0003399552325211, 0.000261277438606, -4.04902164019e-05, -0.0002320930141397, 2.16415118649e-05, -0.000168958064552, 0.0010199916329716, -0.0003536171359877]| 12.1444644927978516|      0.00390625|[6657, 0, 0, 104]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.4422773684179766, 0.1036212247795922, 0.3467192812100502, 1.9632140014431259, -2.93053470976e-05, 6.061194365e-06, -0.0003721340174845, -0.0002533150600181, 0.0004574893847495, 0.0004649499855125, 0.000561241977425, -4.87376344458e-05, -0.0006208310913435, -0.0002037388748906, 0.0002337033700134, 0.0002501678119418, 9.59932465667e-05, -0.0002669622482449, -4.54030103541e-05, 2.83503373474e-05, 0.0009616168151328, -0.0002814801248924]| 12.1444559097290039|      0.00781250|[6785, 0, 0, 106]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      54|[1.4422773684179766, 0.1036212247795922, 0.3467192812100502, 1.9632140014431259, -2.93053470976e-05, 6.061194365e-06, -0.0003721340174845, -0.0002533150600181, 0.0004574893847495, 0.0004649499855125, 0.000561241977425, -4.87376344458e-05, -0.0006208310913435, -0.0002037388748906, 0.0002337033700134, 0.0002501678119418, 9.59932465667e-05, -0.0002669622482449, -4.54030103541e-05, 2.83503373474e-05, 0.0009616168151328, -0.0002814801248924]| 12.1444559097290039|      0.00390625|[6913, 0, 0, 108]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.439348966170628, 0.1023303030685919, 0.3474859109811384, 1.965292143863674, 0.0001407110857438, -1.32798793057e-05, -0.0004363530036583, -0.0002867580869928, 0.000416121749795, 0.0004547769621808, 0.0005275931751415, 0.0001177296567046, -0.0007747094155666, -0.0001778288590044, 0.0002879374844996, 0.0002683055950147, 1.87724687972e-05, -0.0002741005804053, -0.0001179666908964, 6.59735555764e-05, 0.0010157706911171, -0.0002373782866894]| 12.1444482803344727|      0.00781250|[7041, 0, 0, 110]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      56|[1.439348966170628, 0.1023303030685919, 0.3474859109811384, 1.965292143863674, 0.0001407110857438, -1.32798793057e-05, -0.0004363530036583, -0.0002867580869928, 0.000416121749795, 0.0004547769621808, 0.0005275931751415, 0.0001177296567046, -0.0007747094155666, -0.0001778288590044, 0.0002879374844996, 0.0002683055950147, 1.87724687972e-05, -0.0002741005804053, -0.0001179666908964, 6.59735555764e-05, 0.0010157706911171, -0.0002373782866894]| 12.1444482803344727|      0.00390625|[7169, 0, 0, 112]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.4366288109307372, 0.1012128262991189, 0.3483039829454229, 1.9677044210641916, 7.32059637111e-05, 4.60448096704e-05, -0.0004081827424204, -0.0002350149835441, 0.0004528805386708, 0.0003534122934998, 0.0004546120801554, -1.02735513013e-05, -0.0006934685260213, -0.0002412841551888, 0.0002034976737223, 0.0002974852965156, 0.0001601320692737, -0.0002797372384282, -0.0001106187632044, 9.43824834969e-05, 0.0008305061224587, -0.0001759265825636]| 12.1444406509399414|      0.00781250|[7297, 0, 0, 114]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      58|[1.4366288109307372, 0.1012128262991189, 0.3483039829454229, 1.9677044210641916, 7.32059637111e-05, 4.60448096704e-05, -0.0004081827424204, -0.0002350149835441, 0.0004528805386708, 0.0003534122934998, 0.0004546120801554, -1.02735513013e-05, -0.0006934685260213, -0.0002412841551888, 0.0002034976737223, 0.0002974852965156, 0.0001601320692737, -0.0002797372384282, -0.0001106187632044, 9.43824834969e-05, 0.0008305061224587, -0.0001759265825636]| 12.1444406509399414|      0.00390625|[7425, 0, 0, 116]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.4335912011218555, 0.0999663360537538, 0.3489307377923365, 1.9697017418015155, 0.0001812303159188, 9.13986238231e-05, -0.0003972669469859, -0.0001976700815081, 0.0004374238141004, 0.0004027626778614, 0.0005566307284149, -2.96850756277e-05, -0.0006059793753297, -0.0001717370337039, 0.0001961976237527, 0.0002622016165217, 0.0001262764028033, -0.0002595225319901, -0.0001640040803176, 0.0001404439307556, 0.0007843671792533, 3.55499687625e-05]| 12.1444330215454102|      0.00781250|[7553, 0, 0, 118]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      60|[1.4335912011218555, 0.0999663360537538, 0.3489307377923365, 1.9697017418015155, 0.0001812303159188, 9.13986238231e-05, -0.0003972669469859, -0.0001976700815081, 0.0004374238141004, 0.0004027626778614, 0.0005566307284149, -2.96850756277e-05, -0.0006059793753297, -0.0001717370337039, 0.0001961976237527, 0.0002622016165217, 0.0001262764028033, -0.0002595225319901, -0.0001640040803176, 0.0001404439307556, 0.0007843671792533, 3.55499687625e-05]| 12.1444330215454102|      0.00390625|[7681, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.4309037570800671, 0.098909964800061, 0.3498083184957801, 1.972168067043801, 8.34142618256e-05, 0.0001627736165194, -0.0003113184876825, -0.000214532742516, 0.0004221732937417, 0.0004383314739197, 0.0006450485147826, 3.78586498415e-05, -0.0005460270695898, -0.0002413204609879, 0.0001945516012266, 0.0001730899407378, 0.0001059147469757, -0.0002572829163559, -0.0001949295638329, 0.0002178458765946, 0.0008235214876901, 0.0001137419178864]| 12.1444244384765625|      0.00781250|[7809, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      62|[1.4309037570800671, 0.098909964800061, 0.3498083184957801, 1.972168067043801, 8.34142618256e-05, 0.0001627736165194, -0.0003113184876825, -0.000214532742516, 0.0004221732937417, 0.0004383314739197, 0.0006450485147826, 3.78586498415e-05, -0.0005460270695898, -0.0002413204609879, 0.0001945516012266, 0.0001730899407378, 0.0001059147469757, -0.0002572829163559, -0.0001949295638329, 0.0002178458765946, 0.0008235214876901, 0.0001137419178864]| 12.1444244384765625|      0.00390625|[7937, 0, 0, 124]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      63|[1.427856442712145, 0.0975760342961117, 0.3503694484410617, 1.9740964150114382, 8.05183333508e-05, 0.0003645280582772, -0.0002407345408058, -6.20689900347e-05, 0.0004558085168371, 0.0005266792501554, 0.0005262425542506, -2.3877697164e-05, -0.0005357107629861, -0.0002685960369444, 0.0002312204638769, 0.0001210441805566, -1.59637683008e-05, -0.0002296450988544, -0.0002463918629425, 8.66737664003e-05, 0.000762635858396, 0.0002552126688379]| 12.1444168090820312|      0.00781250|[8065, 0, 0, 126]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      64|[1.427856442712145, 0.0975760342961117, 0.3503694484410617, 1.9740964150114382, 8.05183333508e-05, 0.0003645280582772, -0.0002407345408058, -6.20689900347e-05, 0.0004558085168371, 0.0005266792501554, 0.0005262425542506, -2.3877697164e-05, -0.0005357107629861, -0.0002685960369444, 0.0002312204638769, 0.0001210441805566, -1.59637683008e-05, -0.0002296450988544, -0.0002463918629425, 8.66737664003e-05, 0.000762635858396, 0.0002552126688379]| 12.1444168090820312|      0.00390625|[8193, 0, 0, 128]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.4250905871917505, 0.0964141016347912, 0.3511008075510159, 1.9764687197770359, 2.03484218035e-05, 0.0002847041848645, -0.0001627869563761, 1.06748381302e-05, 0.0004942117711449, 0.0005209772602361, 0.0006121441589674, -1.07339982358e-05, -0.000454762390489, -0.0001403557124626, 0.0003191746700919, 0.0001107916347868, 3.0175487e-09, -0.0001863720465551, -0.0002184841414562, 0.0001505844272771, 0.0006920401673515, 0.000104229614035]| 12.1444091796875000|      0.00781250|[8321, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      66|[1.4250905871917505, 0.0964141016347912, 0.3511008075510159, 1.9764687197770359, 2.03484218035e-05, 0.0002847041848645, -0.0001627869563761, 1.06748381302e-05, 0.0004942117711449, 0.0005209772602361, 0.0006121441589674, -1.07339982358e-05, -0.000454762390489, -0.0001403557124626, 0.0003191746700919, 0.0001107916347868, 3.0175487e-09, -0.0001863720465551, -0.0002184841414562, 0.0001505844272771, 0.0006920401673515, 0.000104229614035]| 12.1444091796875000|      0.00390625|[8449, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      67|[1.4222410223170274, 0.0952113707536354, 0.3517346633354304, 1.9787363296592702, 0.0001338188413912, 0.0001913812019512, -0.000183565992677, -5.10766763615e-05, 0.000581753876558, 0.0005455555580565, 0.0003227225476454, 1.7502968901e-06, -0.00040801048361, -6.23803620003e-05, 0.0002960453297082, 0.0001512944172876, 9.04400479687e-05, -0.0001967749747023, -0.0002076856797547, 0.0001723741527083, 0.0006511125287982, 7.4477833603e-06]| 12.1444015502929688|      0.00781250|[8577, 0, 0, 134]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      68|[1.4222410223170274, 0.0952113707536354, 0.3517346633354304, 1.9787363296592702, 0.0001338188413912, 0.0001913812019512, -0.000183565992677, -5.10766763615e-05, 0.000581753876558, 0.0005455555580565, 0.0003227225476454, 1.7502968901e-06, -0.00040801048361, -6.23803620003e-05, 0.0002960453297082, 0.0001512944172876, 9.04400479687e-05, -0.0001967749747023, -0.0002076856797547, 0.0001723741527083, 0.0006511125287982, 7.4477833603e-06]| 12.1444015502929688|      0.00390625|[8705, 0, 0, 136]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.419311327470156, 0.0938349500426031, 0.3523743483361148, 1.980810134326161, 0.0002470270937262, 0.0001396662351809, -0.0002757679696794, -0.0001411158848056, 0.0006108924355005, 0.000587593610312, 0.0003188443591099, 1.82575293303e-05, -0.0004009115966617, -2.43297449223e-05, 0.0002759574358846, 0.0002641941382567, 4.6530370002e-05, -0.0001524050283774, -0.0001584433483256, 0.0002310607438431, 0.0006903867652899, 0.0001090433009227]| 12.1443929672241211|      0.00781250|[8833, 0, 0, 138]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      70|[1.419311327470156, 0.0938349500426031, 0.3523743483361148, 1.980810134326161, 0.0002470270937262, 0.0001396662351809, -0.0002757679696794, -0.0001411158848056, 0.0006108924355005, 0.000587593610312, 0.0003188443591099, 1.82575293303e-05, -0.0004009115966617, -2.43297449223e-05, 0.0002759574358846, 0.0002641941382567, 4.6530370002e-05, -0.0001524050283774, -0.0001584433483256, 0.0002310607438431, 0.0006903867652899, 0.0001090433009227]| 12.1443929672241211|      0.00390625|[8961, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.4164714417833884, 0.0926870237224447, 0.3532365271974127, 1.9830099987713834, 0.000126924442851, 7.54193182135e-05, -0.0002996630055691, -0.000183059987319, 0.0006247542058556, 0.0006356995217909, 0.000200142269978, 3.09193902672e-05, -0.0005486889143844, -1.3349965261e-06, 0.0001710476692653, 0.0001827368796415, 0.00021892320828, -0.0002390830116794, 0.0001603350537608, 0.0002326855904859, 0.0008406480023755, 0.0003419955822977]| 12.1443853378295898|      0.00781250|[9089, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      72|[1.4164714417833884, 0.0926870237224447, 0.3532365271974127, 1.9830099987713834, 0.000126924442851, 7.54193182135e-05, -0.0002996630055691, -0.000183059987319, 0.0006247542058556, 0.0006356995217909, 0.000200142269978, 3.09193902672e-05, -0.0005486889143844, -1.3349965261e-06, 0.0001710476692653, 0.0001827368796415, 0.00021892320828, -0.0002390830116794, 0.0001603350537608, 0.0002326855904859, 0.0008406480023755, 0.0003419955822977]| 12.1443853378295898|      0.00390625|[9217, 0, 0, 144]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      73|[1.4135620970033493, 0.0915160809411767, 0.3539505675306607, 1.985196758920936, 5.32261619475e-05, 0.0001801939993776, -0.0001716489208264, -0.0001928544649662, 0.0006401758209391, 0.0005363695720589, 0.0002521669597609, 1.5140716331e-06, -0.0006080460886881, 0.0001116858612367, 0.0001319109862953, 0.0001913142455994, 0.0002820287141489, -0.0004280974497315, 7.2142968572e-05, 0.0002832105192568, 0.0007104389250184, 0.0003294562665859]| 12.1443777084350586|      0.00781250|[9345, 0, 0, 146]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      74|[1.4135620970033493, 0.0915160809411767, 0.3539505675306607, 1.985196758920936, 5.32261619475e-05, 0.0001801939993776, -0.0001716489208264, -0.0001928544649662, 0.0006401758209391, 0.0005363695720589, 0.0002521669597609, 1.5140716331e-06, -0.0006080460886881, 0.0001116858612367, 0.0001319109862953, 0.0001913142455994, 0.0002820287141489, -0.0004280974497315, 7.2142968572e-05, 0.0002832105192568, 0.0007104389250184, 0.0003294562665859]| 12.1443777084350586|      0.00390625|[9473, 0, 0, 148]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      75|[1.410868373902476, 0.090235944568581, 0.3546150895726803, 1.9875907079673796, 0.000151732812204, -3.43973679586e-05, -0.0001955846883177, -6.29313654377e-05, 0.0006102995539186, 0.0005452900039926, 0.0002936673463699, -0.0001620355181899, -0.0005985703596168, 0.0003440447397181, 0.0001786242623933, 0.0002376838559986, 0.0002492265873488, -0.0004903558428958, -5.04225658166e-05, 0.0002999144594316, 0.000754413369304, 0.0004192641809138]| 12.1443700790405273|      0.00781250|[9601, 0, 0, 150]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      76|[1.410868373902476, 0.090235944568581, 0.3546150895726803, 1.9875907079673796, 0.000151732812204, -3.43973679586e-05, -0.0001955846883177, -6.29313654377e-05, 0.0006102995539186, 0.0005452900039926, 0.0002936673463699, -0.0001620355181899, -0.0005985703596168, 0.0003440447397181, 0.0001786242623933, 0.0002376838559986, 0.0002492265873488, -0.0004903558428958, -5.04225658166e-05, 0.0002999144594316, 0.000754413369304, 0.0004192641809138]| 12.1443700790405273|      0.00390625|[9729, 0, 0, 152]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      77|[1.4077879974235719, 0.0890698411106237, 0.355393017256738, 1.9895070756196673, 0.000391211770189, 2.80987408771e-05, -0.0002087467648641, -8.37253508588e-05, 0.0005151254912743, 0.0006007497024415, 0.0003030385224734, -7.00381183698e-05, -0.000475517193656, 0.0003975674102214, 0.0002236038217544, 0.00029397092712, 0.000242875186768, -0.000566725716221, 5.66434744564e-05, 0.0002645647347919, 0.0008035263114066, 0.0003424942791213]| 12.1443624496459961|      0.00781250|[9857, 0, 0, 154]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      78|[1.4077879974235719, 0.0890698411106237, 0.355393017256738, 1.9895070756196673, 0.000391211770189, 2.80987408771e-05, -0.0002087467648641, -8.37253508588e-05, 0.0005151254912743, 0.0006007497024415, 0.0003030385224734, -7.00381183698e-05, -0.000475517193656, 0.0003975674102214, 0.0002236038217544, 0.00029397092712, 0.000242875186768, -0.000566725716221, 5.66434744564e-05, 0.0002645647347919, 0.0008035263114066, 0.0003424942791213]| 12.1443624496459961|      0.00390625|[9985, 0, 0, 156]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      79|[1.405037668680799, 0.08779287100569, 0.3561061196329995, 1.9918383652863123, 0.0003679671915613, 4.27459055806e-05, -4.34194170943e-05, -0.0001228423335028, 0.0004406913502547, 0.0007696397951752, 0.0003799225173433, -0.0001902465176481, -0.0004092078336691, 0.0005049555551725, 0.000158263672534, 0.0003180492890375, 0.0002976217207752, -0.000555372044114, 0.0001319541256157, 0.0003224526585562, 0.000858381466228, 0.0003630356607005]| 12.1443538665771484|      0.00781250|[10113, 0, 0, 158]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      80|[1.405037668680799, 0.08779287100569, 0.3561061196329995, 1.9918383652863123, 0.0003679671915613, 4.27459055806e-05, -4.34194170943e-05, -0.0001228423335028, 0.0004406913502547, 0.0007696397951752, 0.0003799225173433, -0.0001902465176481, -0.0004092078336691, 0.0005049555551725, 0.000158263672534, 0.0003180492890375, 0.0002976217207752, -0.000555372044114, 0.0001319541256157, 0.0003224526585562, 0.000858381466228, 0.0003630356607005]| 12.1443538665771484|      0.00390625|[10241, 0, 0, 160]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      81|[1.4021563729751376, 0.0865206294167978, 0.3567917562555145, 1.994013885321341, 0.0002517914418827, 1.09856276603e-05, -1.7707781714e-06, -0.0002443788565694, 0.0003045838547524, 0.0007820639645629, 0.0004416298567851, -0.0001879944561636, -0.0003680309260414, 0.0004208773950669, 0.0001016279287115, 0.0003529799182445, 0.0003106133288333, -0.0006163773310823, -5.09881841008e-05, 0.0004950191817179, 0.000860238835597, 0.0003242629549201]| 12.1443462371826172|      0.00781250|[10369, 0, 0, 162]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      82|[1.4021563729751376, 0.0865206294167978, 0.3567917562555145, 1.994013885321341, 0.0002517914418827, 1.09856276603e-05, -1.7707781714e-06, -0.0002443788565694, 0.0003045838547524, 0.0007820639645629, 0.0004416298567851, -0.0001879944561636, -0.0003680309260414, 0.0004208773950669, 0.0001016279287115, 0.0003529799182445, 0.0003106133288333, -0.0006163773310823, -5.09881841008e-05, 0.0004950191817179, 0.000860238835597, 0.0003242629549201]| 12.1443462371826172|      0.00390625|[10497, 0, 0, 164]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      83|[1.39916948077663, 0.0853498350516314, 0.3574570389378864, 1.9961202467211783, 0.0002162534640701, -7.6142096172e-06, -9.41221604288e-05, -0.0002264113737389, 0.0002260853141791, 0.0007706060430596, 0.0005200438360749, -0.0001708286884449, -0.0003093332420478, 0.0005383883771962, 0.0002019809229642, 0.0003676700676532, 0.0002852450844128, -0.0004753048764867, -0.0001178073626934, 0.0005998115844782, 0.0008802233380248, 0.000328336993583]| 12.1443386077880859|      0.00781250|[10625, 0, 0, 166]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      84|[1.39916948077663, 0.0853498350516314, 0.3574570389378864, 1.9961202467211783, 0.0002162534640701, -7.6142096172e-06, -9.41221604288e-05, -0.0002264113737389, 0.0002260853141791, 0.0007706060430596, 0.0005200438360749, -0.0001708286884449, -0.0003093332420478, 0.0005383883771962, 0.0002019809229642, 0.0003676700676532, 0.0002852450844128, -0.0004753048764867, -0.0001178073626934, 0.0005998115844782, 0.0008802233380248, 0.000328336993583]| 12.1443386077880859|      0.00390625|[10753, 0, 0, 168]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      85|[1.3964251672308776, 0.0841556013501848, 0.3580831918888295, 1.9985355460817518, 0.0002808679632733, 8.8189284887e-06, -5.02804862571e-05, -0.0001668850633649, 0.0002253082791309, 0.0007670122222353, 0.0004795705719286, -0.0002540184198531, -0.0001610588367281, 0.0006275595140359, 0.0001663758120736, 0.0004775806765228, 0.0003496774457382, -0.0004631661231761, -0.0001343502235787, 0.0005261630255737, 0.0009097098788303, 0.0002738767971608]| 12.1443309783935547|      0.00781250|[10881, 0, 0, 170]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      86|[1.3964251672308776, 0.0841556013501848, 0.3580831918888295, 1.9985355460817518, 0.0002808679632733, 8.8189284887e-06, -5.02804862571e-05, -0.0001668850633649, 0.0002253082791309, 0.0007670122222353, 0.0004795705719286, -0.0002540184198531, -0.0001610588367281, 0.0006275595140359, 0.0001663758120736, 0.0004775806765228, 0.0003496774457382, -0.0004631661231761, -0.0001343502235787, 0.0005261630255737, 0.0009097098788303, 0.0002738767971608]| 12.1443309783935547|      0.00390625|[11009, 0, 0, 172]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      87|[1.3934378117819275, 0.0829346998408344, 0.3587623048135875, 2.0006156580249352, 0.0002887046043775, -9.84878429813e-05, -3.12774525631e-05, -0.0002320485706642, 0.0003521553426713, 0.0007505184237008, 0.0004683675214433, -0.0003025753671502, -6.52517390182e-05, 0.0005723650924645, 0.0002024978418691, 0.0004640353668548, 0.0004079032823482, -0.0004983579725886, -0.0001431889753636, 0.0005442770896184, 0.0008670954703276, 0.000289440208293]| 12.1443223953247070|      0.00781250|[11137, 0, 0, 174]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      88|[1.3934378117819275, 0.0829346998408344, 0.3587623048135875, 2.0006156580249352, 0.0002887046043775, -9.84878429813e-05, -3.12774525631e-05, -0.0002320485706642, 0.0003521553426713, 0.0007505184237008, 0.0004683675214433, -0.0003025753671502, -6.52517390182e-05, 0.0005723650924645, 0.0002024978418691, 0.0004640353668548, 0.0004079032823482, -0.0004983579725886, -0.0001431889753636, 0.0005442770896184, 0.0008670954703276, 0.000289440208293]| 12.1443223953247070|      0.00390625|[11265, 0, 0, 176]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      89|[1.390681354868241, 0.0818035061768971, 0.3595715487714994, 2.002995580796007, 0.0004217570373809, -0.0001377496709903, -7.88525607131e-05, -0.0002771514041924, 0.000386547156058, 0.0006806743666424, 0.0004942697035031, -0.0002809524661693, -3.37329180223e-05, 0.0005931640861306, 0.0002149252347718, 0.0004276915322622, 0.0003637698916138, -0.0004417374393043, -6.62811390604e-05, 0.0005775280428654, 0.000792172813986, 0.0003933472132832]| 12.1443147659301758|      0.00781250|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      90|[1.390681354868241, 0.0818035061768971, 0.3595715487714994, 2.002995580796007, 0.0004217570373809, -0.0001377496709903, -7.88525607131e-05, -0.0002771514041924, 0.000386547156058, 0.0006806743666424, 0.0004942697035031, -0.0002809524661693, -3.37329180223e-05, 0.0005931640861306, 0.0002149252347718, 0.0004276915322622, 0.0003637698916138, -0.0004417374393043, -6.62811390604e-05, 0.0005775280428654, 0.000792172813986, 0.0003933472132832]| 12.1443147659301758|      0.00390625|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
