k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3747608920950057, 0.0797095312778555, -0.004230393703097, 0.3412320516556853, 0.2813863685060732, 0.2369410940818939, 0.1407433950978369, -0.1597388580050057, -0.3424089535477906, 0.0291293031903155, 0.099735241409874, -0.0846681391623341, 0.0930650738771747, -0.2868813583100472, 0.1484125021073299, 0.0725495723862729, -0.0584381798738602, 0.1477149775037801, -0.1459984815515477, 0.3529909438652921, -0.1685676998119672, 0.3210466598085497]| 13.9616107940673828|     10.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
      84|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 336, 0, 168]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      85|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 340, 0, 170]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      86|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 344, 0, 172]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      87|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 348, 0, 174]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      88|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 352, 0, 176]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      89|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 356, 0, 178]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      90|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 360, 0, 180]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      91|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 364, 0, 182]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      92|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 368, 0, 184]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      93|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 372, 0, 186]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      94|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 376, 0, 188]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      95|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 380, 0, 190]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      96|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 384, 0, 192]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      97|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 388, 0, 194]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      98|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 392, 0, 196]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      99|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 396, 0, 198]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     100|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 400, 0, 200]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     101|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 404, 0, 202]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     102|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 408, 0, 204]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     103|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 412, 0, 206]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     104|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 416, 0, 208]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     105|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 420, 0, 210]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     106|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 424, 0, 212]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     107|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 428, 0, 214]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     108|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 432, 0, 216]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     109|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 436, 0, 218]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
     110|[1.6458807505570012, 0.1892406701686369, 0.2118514219305391, 1.8199694982843257, -0.069339171609238, 0.7270723091396858, 0.4885146249027205, 0.1507091320449838, -0.7535121931705846, -0.1906588688803684, 0.0789695350603413, 0.0558908026548089, 0.2628690495739704, -0.0387846060423461, 0.4503013160881593, 0.1395651291706537, 0.0984531914395896, 0.0575461432078811, -0.1773103489372121, 0.7705659227702094, -0.0892385665827082, 0.1980271282748831]| 12.1450290679931641|      0.00000000|[2120, 440, 0, 220]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
