k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3732509483543116, 0.0902482036024968, -0.0142250356926007, 0.3436863049799362, 0.2736981244071083, 0.2399919226789142, 0.1355096331844372, -0.1564786827151692, -0.339238542494964, 0.0292591303619258, 0.0940945661316512, -0.09187195941532, 0.0840972110461017, -0.2916560829006258, 0.1467630965937028, 0.0695321095342404, -0.0538679644993809, 0.1419179309145853, -0.1373014939178248, 0.3574997616918205, -0.1704804537123533, 0.3291723782244741]| 13.9612646102905273|     10.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      47|[1.6605620713172056, 0.1814612546992676, 0.203815826443456, 1.806541590809319, -0.0650987923211685, 0.7247160120846147, 0.4648618074925736, 0.1721953861451987, -0.7435398810456331, -0.2015680760747404, 0.0968135240357931, 0.0446030813813193, 0.2473329624310128, -0.0426560847606889, 0.441378178498671, 0.1404665727306377, 0.0950365121182806, 0.051169123264398, -0.1674328730370806, 0.7792247756411321, -0.1095293465723369, 0.2076130302440107]| 12.1450719833374023|      0.00100000|[1505, 0, 0, 94]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      48|[1.66047294605885, 0.1814603866410802, 0.2037315661302846, 1.807325387590744, -0.0650772116217035, 0.7246908999130197, 0.4649267114640255, 0.172429663151287, -0.743681956296298, -0.2015149526685922, 0.096923336619209, 0.0446069698434691, 0.2473773769093721, -0.0424392823225779, 0.4412203003664357, 0.1404068856976124, 0.0952296036101687, 0.0508016832599978, -0.1673646669937988, 0.7790976611529112, -0.1095448886389102, 0.207680339755145]| 12.1450691223144531|      0.01000000|[1537, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      49|[1.66047294605885, 0.1814603866410802, 0.2037315661302846, 1.807325387590744, -0.0650772116217035, 0.7246908999130197, 0.4649267114640255, 0.172429663151287, -0.743681956296298, -0.2015149526685922, 0.096923336619209, 0.0446069698434691, 0.2473773769093721, -0.0424392823225779, 0.4412203003664357, 0.1404068856976124, 0.0952296036101687, 0.0508016832599978, -0.1673646669937988, 0.7790976611529112, -0.1095448886389102, 0.207680339755145]| 12.1450691223144531|      0.00100000|[1569, 0, 0, 98]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      50|[1.6605674494732934, 0.1811922766547241, 0.2036392836151886, 1.8078394112122316, -0.0651601816439218, 0.7246417466507948, 0.4651786145196796, 0.1724442854499463, -0.744113381974466, -0.2016791146542905, 0.0968803250803567, 0.0445852821538868, 0.2472912368316872, -0.0426573880615196, 0.4412697784143892, 0.1407010366238485, 0.0950549367831697, 0.0507646441391348, -0.1676160258586089, 0.7791159406351386, -0.1097995686632346, 0.2074482571357505]| 12.1450672149658203|      0.01000000|[1601, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      51|[1.6605674494732934, 0.1811922766547241, 0.2036392836151886, 1.8078394112122316, -0.0651601816439218, 0.7246417466507948, 0.4651786145196796, 0.1724442854499463, -0.744113381974466, -0.2016791146542905, 0.0968803250803567, 0.0445852821538868, 0.2472912368316872, -0.0426573880615196, 0.4412697784143892, 0.1407010366238485, 0.0950549367831697, 0.0507646441391348, -0.1676160258586089, 0.7791159406351386, -0.1097995686632346, 0.2074482571357505]| 12.1450672149658203|      0.00100000|[1633, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      52|[1.660449118531079, 0.1812450395903214, 0.2037845732502552, 1.8084463697434257, -0.0652609667048169, 0.7242530919396579, 0.4651749868746688, 0.1723852914826294, -0.744060754358306, -0.2016960966396407, 0.0969136444564558, 0.0445698324655287, 0.247344373169322, -0.0427083151082231, 0.4411273174418719, 0.1410030619630221, 0.0948104156403577, 0.0503932712918823, -0.167798390982233, 0.7791058219101682, -0.1100749731599163, 0.2074756199261372]| 12.1450653076171875|      0.01000000|[1665, 0, 0, 104]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      53|[1.660449118531079, 0.1812450395903214, 0.2037845732502552, 1.8084463697434257, -0.0652609667048169, 0.7242530919396579, 0.4651749868746688, 0.1723852914826294, -0.744060754358306, -0.2016960966396407, 0.0969136444564558, 0.0445698324655287, 0.247344373169322, -0.0427083151082231, 0.4411273174418719, 0.1410030619630221, 0.0948104156403577, 0.0503932712918823, -0.167798390982233, 0.7791058219101682, -0.1100749731599163, 0.2074756199261372]| 12.1450653076171875|      0.00100000|[1697, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      54|[1.6604218660926828, 0.181040990484631, 0.2039585231775543, 1.8091961607476457, -0.0654456310996722, 0.7242857938102583, 0.4648263612787109, 0.1721931615054008, -0.7441543441580796, -0.2016737382608376, 0.0970821995080689, 0.0446384844813124, 0.2473176606370886, -0.0426506585910053, 0.4412522712311635, 0.1407838642331162, 0.0948728023076108, 0.050421078245045, -0.1677290982209443, 0.7791161151036231, -0.1100194684876456, 0.2076965650467198]| 12.1450624465942383|      0.01000000|[1729, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      55|[1.6604218660926828, 0.181040990484631, 0.2039585231775543, 1.8091961607476457, -0.0654456310996722, 0.7242857938102583, 0.4648263612787109, 0.1721931615054008, -0.7441543441580796, -0.2016737382608376, 0.0970821995080689, 0.0446384844813124, 0.2473176606370886, -0.0426506585910053, 0.4412522712311635, 0.1407838642331162, 0.0948728023076108, 0.050421078245045, -0.1677290982209443, 0.7791161151036231, -0.1100194684876456, 0.2076965650467198]| 12.1450624465942383|      0.00100000|[1761, 0, 0, 110]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      56|[1.6602161669721835, 0.181286505629455, 0.2041328815222515, 1.8098357263700795, -0.0652750532281373, 0.7242846517817034, 0.464799481318428, 0.1723625429854511, -0.744118093588382, -0.2015577479428729, 0.0968529386875513, 0.044743656883846, 0.2474902528559433, -0.0423992536509393, 0.4408970531094318, 0.1407429272068651, 0.0949264625190373, 0.0504824795799939, -0.1675241406455727, 0.7791970822158031, -0.1102174285737558, 0.2077728246595336]| 12.1450614929199219|      0.01000000|[1793, 0, 0, 112]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      57|[1.6602161669721835, 0.181286505629455, 0.2041328815222515, 1.8098357263700795, -0.0652750532281373, 0.7242846517817034, 0.464799481318428, 0.1723625429854511, -0.744118093588382, -0.2015577479428729, 0.0968529386875513, 0.044743656883846, 0.2474902528559433, -0.0423992536509393, 0.4408970531094318, 0.1407429272068651, 0.0949264625190373, 0.0504824795799939, -0.1675241406455727, 0.7791970822158031, -0.1102174285737558, 0.2077728246595336]| 12.1450614929199219|      0.00100000|[1825, 0, 0, 114]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      58|[1.6600803105389763, 0.1812228307566503, 0.2043607794453267, 1.8104673535226412, -0.0651903926298499, 0.7244419782890938, 0.4649134923808612, 0.1723347933628648, -0.7440337099983839, -0.2016001331152858, 0.0970117695300849, 0.0448932152315416, 0.2474212382084937, -0.0422236749328047, 0.4413028928964921, 0.1407654736578271, 0.0950489392333461, 0.050579538229785, -0.167391751269719, 0.7790740772543477, -0.1102847192274605, 0.2081753010782781]| 12.1450595855712891|      0.01000000|[1857, 0, 0, 116]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      59|[1.6600803105389763, 0.1812228307566503, 0.2043607794453267, 1.8104673535226412, -0.0651903926298499, 0.7244419782890938, 0.4649134923808612, 0.1723347933628648, -0.7440337099983839, -0.2016001331152858, 0.0970117695300849, 0.0448932152315416, 0.2474212382084937, -0.0422236749328047, 0.4413028928964921, 0.1407654736578271, 0.0950489392333461, 0.050579538229785, -0.167391751269719, 0.7790740772543477, -0.1102847192274605, 0.2081753010782781]| 12.1450595855712891|      0.00100000|[1889, 0, 0, 118]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      60|[1.6599541156018862, 0.1811881331945916, 0.2044872914231141, 1.8109844343696724, -0.0651722587037022, 0.7244388389092594, 0.4645982611059383, 0.1724864280080073, -0.7437038785154766, -0.2014208843428908, 0.0969879089986095, 0.04494767144498, 0.2474766148332854, -0.0421660693362145, 0.4412753973521116, 0.1408382106263223, 0.0947707061943598, 0.050288753110728, -0.1671267620897431, 0.7787303493810975, -0.1100974218140638, 0.2083610080772249]| 12.1450586318969727|      0.01000000|[1921, 0, 0, 120]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      61|[1.6599541156018862, 0.1811881331945916, 0.2044872914231141, 1.8109844343696724, -0.0651722587037022, 0.7244388389092594, 0.4645982611059383, 0.1724864280080073, -0.7437038785154766, -0.2014208843428908, 0.0969879089986095, 0.04494767144498, 0.2474766148332854, -0.0421660693362145, 0.4412753973521116, 0.1408382106263223, 0.0947707061943598, 0.050288753110728, -0.1671267620897431, 0.7787303493810975, -0.1100974218140638, 0.2083610080772249]| 12.1450586318969727|      0.00100000|[1953, 0, 0, 122]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.6596588190150736, 0.1810188161349958, 0.2047427322555055, 1.8115770989942024, -0.0653227323851825, 0.7242825635678815, 0.4648384250509377, 0.1724770254737055, -0.743882714373643, -0.2011714572457758, 0.0971602175477276, 0.0448532759805026, 0.2473653433975358, -0.0422714229640362, 0.4414969841863826, 0.1407260892775351, 0.0944362843463496, 0.0502776581862758, -0.1670507373110622, 0.7787243585427323, -0.1101741818186167, 0.2082154728697213]| 12.1450567245483398|      0.01000000|[1985, 0, 0, 124]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      63|[1.6596588190150736, 0.1810188161349958, 0.2047427322555055, 1.8115770989942024, -0.0653227323851825, 0.7242825635678815, 0.4648384250509377, 0.1724770254737055, -0.743882714373643, -0.2011714572457758, 0.0971602175477276, 0.0448532759805026, 0.2473653433975358, -0.0422714229640362, 0.4414969841863826, 0.1407260892775351, 0.0944362843463496, 0.0502776581862758, -0.1670507373110622, 0.7787243585427323, -0.1101741818186167, 0.2082154728697213]| 12.1450567245483398|      0.00100000|[2017, 0, 0, 126]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      64|[1.6594035202805897, 0.1806983824463717, 0.2047876937114042, 1.812105603300815, -0.0655139804379169, 0.7243060489744653, 0.4648754266848729, 0.1726412182292888, -0.7439836988174053, -0.2007765250381748, 0.0972208994780315, 0.0447455785486233, 0.2475330934984681, -0.042436492711401, 0.441557967270523, 0.1408451987545777, 0.0948214815503834, 0.0501422321410102, -0.1669474454318228, 0.7786987148059645, -0.11033863269313, 0.2083752171764121]| 12.1450557708740234|      0.01000000|[2049, 0, 0, 128]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      65|[1.6594035202805897, 0.1806983824463717, 0.2047876937114042, 1.812105603300815, -0.0655139804379169, 0.7243060489744653, 0.4648754266848729, 0.1726412182292888, -0.7439836988174053, -0.2007765250381748, 0.0972208994780315, 0.0447455785486233, 0.2475330934984681, -0.042436492711401, 0.441557967270523, 0.1408451987545777, 0.0948214815503834, 0.0501422321410102, -0.1669474454318228, 0.7786987148059645, -0.11033863269313, 0.2083752171764121]| 12.1450557708740234|      0.00100000|[2081, 0, 0, 130]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.6589591975826432, 0.1804259907241493, 0.2044553565728064, 1.8123498716156583, -0.0657154777922351, 0.724313077730878, 0.4645968973857992, 0.1724407540447637, -0.7437875821923468, -0.2008650942249104, 0.0970335094127081, 0.0446951646851517, 0.2477760168525067, -0.0425935121559509, 0.4415129264785169, 0.1410817388053812, 0.0949693881719557, 0.0503008843933732, -0.1666689785215812, 0.7786420679824109, -0.1105523592962196, 0.2083476154760407]| 12.1450548171997070|      0.01000000|[2113, 0, 0, 132]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      67|[1.6589591975826432, 0.1804259907241493, 0.2044553565728064, 1.8123498716156583, -0.0657154777922351, 0.724313077730878, 0.4645968973857992, 0.1724407540447637, -0.7437875821923468, -0.2008650942249104, 0.0970335094127081, 0.0446951646851517, 0.2477760168525067, -0.0425935121559509, 0.4415129264785169, 0.1410817388053812, 0.0949693881719557, 0.0503008843933732, -0.1666689785215812, 0.7786420679824109, -0.1105523592962196, 0.2083476154760407]| 12.1450548171997070|      0.00100000|[2145, 0, 0, 134]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.6585655909279802, 0.1804868175995188, 0.2042177518164703, 1.812567766570179, -0.0659627017911558, 0.7242211700446411, 0.4647346883399453, 0.1723397620499398, -0.7435983225141468, -0.2009831752197556, 0.0973064601991247, 0.0446209123009232, 0.2482598929915686, -0.0425190203186257, 0.4414096200925142, 0.1409600659087057, 0.0948316500944446, 0.0501913122492859, -0.1669970954015535, 0.7785228965343978, -0.1106114685275298, 0.2086432730437038]| 12.1450538635253906|      0.01000000|[2177, 0, 0, 136]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      69|[1.6585655909279802, 0.1804868175995188, 0.2042177518164703, 1.812567766570179, -0.0659627017911558, 0.7242211700446411, 0.4647346883399453, 0.1723397620499398, -0.7435983225141468, -0.2009831752197556, 0.0973064601991247, 0.0446209123009232, 0.2482598929915686, -0.0425190203186257, 0.4414096200925142, 0.1409600659087057, 0.0948316500944446, 0.0501913122492859, -0.1669970954015535, 0.7785228965343978, -0.1106114685275298, 0.2086432730437038]| 12.1450538635253906|      0.00100000|[2209, 0, 0, 138]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.658317383024203, 0.180407595063728, 0.2043870687941321, 1.8129619428579031, -0.0656973840889883, 0.7241956543443946, 0.464561252031941, 0.1723410146374525, -0.7433037545222133, -0.2011764653532161, 0.0969831004882663, 0.0443526305950844, 0.2480887568249751, -0.0422819302032894, 0.4412342956878417, 0.1412148251646116, 0.0945948114103356, 0.0503401539770493, -0.1671105821099298, 0.7785100538373837, -0.1108791666062574, 0.2086900292702673]| 12.1450529098510742|      0.01000000|[2241, 0, 0, 140]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      71|[1.658317383024203, 0.180407595063728, 0.2043870687941321, 1.8129619428579031, -0.0656973840889883, 0.7241956543443946, 0.464561252031941, 0.1723410146374525, -0.7433037545222133, -0.2011764653532161, 0.0969831004882663, 0.0443526305950844, 0.2480887568249751, -0.0422819302032894, 0.4412342956878417, 0.1412148251646116, 0.0945948114103356, 0.0503401539770493, -0.1671105821099298, 0.7785100538373837, -0.1108791666062574, 0.2086900292702673]| 12.1450529098510742|      0.00100000|[2273, 0, 0, 142]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      72|[1.6577203415131203, 0.1802370757286945, 0.2046300753445542, 1.8129948423848334, -0.0658249354776033, 0.7242901079946082, 0.4646743681098833, 0.1721070502990234, -0.7432067552757599, -0.2008912200737535, 0.0969935566813916, 0.0445205549870693, 0.248086324090204, -0.0425553535712124, 0.4414543979002583, 0.141142623896769, 0.0948446480275407, 0.050196318963357, -0.1670443399600787, 0.7781811964993344, -0.1110146386506285, 0.2086798308375824]| 12.1450519561767578|      0.01000000|[2305, 0, 0, 144]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      73|[1.6577203415131203, 0.1802370757286945, 0.2046300753445542, 1.8129948423848334, -0.0658249354776033, 0.7242901079946082, 0.4646743681098833, 0.1721070502990234, -0.7432067552757599, -0.2008912200737535, 0.0969935566813916, 0.0445205549870693, 0.248086324090204, -0.0425553535712124, 0.4414543979002583, 0.141142623896769, 0.0948446480275407, 0.050196318963357, -0.1670443399600787, 0.7781811964993344, -0.1110146386506285, 0.2086798308375824]| 12.1450519561767578|      0.00100000|[2337, 0, 0, 146]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.657160265595335, 0.1801969689716932, 0.20477466004284, 1.813281690215445, -0.0661220479564782, 0.7245376026395433, 0.4651496317038954, 0.1722822452520401, -0.7432509195233813, -0.2009840761426847, 0.097137985513218, 0.0445062569034595, 0.2478589154993544, -0.0426468082882185, 0.4413476787636835, 0.1410391224467131, 0.094819688352844, 0.050103537892162, -0.1671616376543341, 0.7780486983911717, -0.1110189897075608, 0.2088248827939901]| 12.1450510025024414|      0.01000000|[2369, 0, 0, 148]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      75|[1.657160265595335, 0.1801969689716932, 0.20477466004284, 1.813281690215445, -0.0661220479564782, 0.7245376026395433, 0.4651496317038954, 0.1722822452520401, -0.7432509195233813, -0.2009840761426847, 0.097137985513218, 0.0445062569034595, 0.2478589154993544, -0.0426468082882185, 0.4413476787636835, 0.1410391224467131, 0.094819688352844, 0.050103537892162, -0.1671616376543341, 0.7780486983911717, -0.1110189897075608, 0.2088248827939901]| 12.1450510025024414|      0.00100000|[2401, 0, 0, 150]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.6571240735588195, 0.1803091719089546, 0.2046788485955559, 1.8139046057839927, -0.0658906807193773, 0.7244589244413611, 0.4649275443838788, 0.1724851930349149, -0.743436655133076, -0.2009432799239262, 0.0972579828864156, 0.0444550394475496, 0.2475873644749035, -0.0425676155005619, 0.4411667374604623, 0.1412296480096485, 0.0948249694459408, 0.0500493129330074, -0.1675917920635482, 0.7779291378098336, -0.1109318513320305, 0.2089877957537258]| 12.1450500488281250|      0.01000000|[2433, 0, 0, 152]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      77|[1.6571240735588195, 0.1803091719089546, 0.2046788485955559, 1.8139046057839927, -0.0658906807193773, 0.7244589244413611, 0.4649275443838788, 0.1724851930349149, -0.743436655133076, -0.2009432799239262, 0.0972579828864156, 0.0444550394475496, 0.2475873644749035, -0.0425676155005619, 0.4411667374604623, 0.1412296480096485, 0.0948249694459408, 0.0500493129330074, -0.1675917920635482, 0.7779291378098336, -0.1109318513320305, 0.2089877957537258]| 12.1450500488281250|      0.00100000|[2465, 0, 0, 154]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.6566647181543308, 0.1803631092189491, 0.2048346765195103, 1.8142990509086188, -0.0658289997373346, 0.7244633363852535, 0.4649693320046177, 0.1725052104807421, -0.74317533581223, -0.2007430794015538, 0.0972495307583828, 0.0442794059117545, 0.2477442381407171, -0.0424196598848241, 0.4414618782013838, 0.1413099298556651, 0.0951066597336144, 0.0499502092044421, -0.1675950027482287, 0.7783346738655318, -0.1106891517054445, 0.2088963669033534]| 12.1450481414794922|      0.01000000|[2497, 0, 0, 156]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      79|[1.6566647181543308, 0.1803631092189491, 0.2048346765195103, 1.8142990509086188, -0.0658289997373346, 0.7244633363852535, 0.4649693320046177, 0.1725052104807421, -0.74317533581223, -0.2007430794015538, 0.0972495307583828, 0.0442794059117545, 0.2477442381407171, -0.0424196598848241, 0.4414618782013838, 0.1413099298556651, 0.0951066597336144, 0.0499502092044421, -0.1675950027482287, 0.7783346738655318, -0.1106891517054445, 0.2088963669033534]| 12.1450481414794922|      0.00100000|[2529, 0, 0, 158]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.6563906632438017, 0.1803014042724664, 0.2047158139232998, 1.8147589300854627, -0.0658275525588777, 0.7245966183459485, 0.465114147462559, 0.1725618697827577, -0.7434370760955411, -0.2008656395862886, 0.0974929970341401, 0.0444786688104941, 0.2476447061504447, -0.0427319490776998, 0.4413091095020881, 0.1411601676525017, 0.0945993880022486, 0.0497382745944962, -0.1676293255022679, 0.7784114301546836, -0.1107000039077966, 0.2089879331072423]| 12.1450471878051758|      0.01000000|[2561, 0, 0, 160]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      81|[1.6563906632438017, 0.1803014042724664, 0.2047158139232998, 1.8147589300854627, -0.0658275525588777, 0.7245966183459485, 0.465114147462559, 0.1725618697827577, -0.7434370760955411, -0.2008656395862886, 0.0974929970341401, 0.0444786688104941, 0.2476447061504447, -0.0427319490776998, 0.4413091095020881, 0.1411601676525017, 0.0945993880022486, 0.0497382745944962, -0.1676293255022679, 0.7784114301546836, -0.1107000039077966, 0.2089879331072423]| 12.1450471878051758|      0.00100000|[2593, 0, 0, 162]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      82|[1.6558098120763283, 0.1802837487849024, 0.2046020249189439, 1.81517943596602, -0.0660519201851358, 0.7246998551424665, 0.4652822725565456, 0.1724209558165013, -0.7435983847318569, -0.2009961015588973, 0.0974448334795584, 0.044203027142221, 0.247536550259461, -0.042444571843969, 0.4413640090586619, 0.141025945183579, 0.0947315369204981, 0.0497672081337666, -0.1677613585418607, 0.7786180647133628, -0.1104932268589587, 0.2089133278198724]| 12.1450462341308594|      0.01000000|[2625, 0, 0, 164]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      83|[1.6558098120763283, 0.1802837487849024, 0.2046020249189439, 1.81517943596602, -0.0660519201851358, 0.7246998551424665, 0.4652822725565456, 0.1724209558165013, -0.7435983847318569, -0.2009961015588973, 0.0974448334795584, 0.044203027142221, 0.247536550259461, -0.042444571843969, 0.4413640090586619, 0.141025945183579, 0.0947315369204981, 0.0497672081337666, -0.1677613585418607, 0.7786180647133628, -0.1104932268589587, 0.2089133278198724]| 12.1450462341308594|      0.00100000|[2657, 0, 0, 166]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.655410914067219, 0.180197390370814, 0.2049612621154991, 1.8154506436332347, -0.0659344749003622, 0.7249342104123482, 0.465208906827974, 0.172636505883712, -0.7436378261733341, -0.2008952956983882, 0.0977601997645129, 0.044229078123217, 0.2475417936333262, -0.0421616344234769, 0.441389829274546, 0.1409371322011156, 0.0944840255979874, 0.0499521859566834, -0.1676667018464232, 0.7781824179059623, -0.1104832280104054, 0.2087890566182455]| 12.1450452804565430|      0.01000000|[2689, 0, 0, 168]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      85|[1.655410914067219, 0.180197390370814, 0.2049612621154991, 1.8154506436332347, -0.0659344749003622, 0.7249342104123482, 0.465208906827974, 0.172636505883712, -0.7436378261733341, -0.2008952956983882, 0.0977601997645129, 0.044229078123217, 0.2475417936333262, -0.0421616344234769, 0.441389829274546, 0.1409371322011156, 0.0944840255979874, 0.0499521859566834, -0.1676667018464232, 0.7781824179059623, -0.1104832280104054, 0.2087890566182455]| 12.1450452804565430|      0.00100000|[2721, 0, 0, 170]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      86|[1.6552329811231044, 0.1801277919941758, 0.2050694049093247, 1.8161763299102325, -0.0659138431383718, 0.7247920215176367, 0.4653544948327984, 0.1726007360253292, -0.7435311851119271, -0.2009369688830679, 0.0979292179841241, 0.0443035259607514, 0.2474123086613429, -0.0421283819861353, 0.4416053417889727, 0.1408377284976902, 0.0946214479173373, 0.0501782639905267, -0.1673249618863498, 0.7782285095825857, -0.1103916230223116, 0.2085373701556034]| 12.1450443267822266|      0.01000000|[2753, 0, 0, 172]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      87|[1.6552329811231044, 0.1801277919941758, 0.2050694049093247, 1.8161763299102325, -0.0659138431383718, 0.7247920215176367, 0.4653544948327984, 0.1726007360253292, -0.7435311851119271, -0.2009369688830679, 0.0979292179841241, 0.0443035259607514, 0.2474123086613429, -0.0421283819861353, 0.4416053417889727, 0.1408377284976902, 0.0946214479173373, 0.0501782639905267, -0.1673249618863498, 0.7782285095825857, -0.1103916230223116, 0.2085373701556034]| 12.1450443267822266|      0.00100000|[2785, 0, 0, 174]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.6550720560450296, 0.1797674098195132, 0.2050289331227539, 1.8167185761094458, -0.0659377498981534, 0.7250932641691227, 0.4656645882070033, 0.1722995596474847, -0.7432891273447314, -0.2008163891496491, 0.0980061888497083, 0.0442179451864763, 0.2473989788299112, -0.0421556940198281, 0.4415724495132676, 0.1407895394117341, 0.0947260828481684, 0.0501424626822312, -0.1671455181620507, 0.7782950872024887, -0.1100600534910141, 0.2086818215190884]| 12.1450433731079102|      0.01000000|[2817, 0, 0, 176]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      89|[1.6550720560450296, 0.1797674098195132, 0.2050289331227539, 1.8167185761094458, -0.0659377498981534, 0.7250932641691227, 0.4656645882070033, 0.1722995596474847, -0.7432891273447314, -0.2008163891496491, 0.0980061888497083, 0.0442179451864763, 0.2473989788299112, -0.0421556940198281, 0.4415724495132676, 0.1407895394117341, 0.0947260828481684, 0.0501424626822312, -0.1671455181620507, 0.7782950872024887, -0.1100600534910141, 0.2086818215190884]| 12.1450433731079102|      0.00100000|[2849, 0, 0, 178]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.6544040082235314, 0.1797841732495369, 0.2053132917782056, 1.8167549826616503, -0.0659835576802403, 0.7251003605752587, 0.4657842259595061, 0.1722986235131439, -0.7432639153456918, -0.2008573071738771, 0.0977673017845079, 0.044513964894611, 0.2474651852256599, -0.0423502261608382, 0.441639254367566, 0.1410368287278764, 0.0944494108176411, 0.0501133673160761, -0.1671743025457938, 0.7782912643213566, -0.1099575297135493, 0.2083483710154557]| 12.1450414657592773|      0.01000000|[2881, 0, 0, 180]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      91|[1.6544040082235314, 0.1797841732495369, 0.2053132917782056, 1.8167549826616503, -0.0659835576802403, 0.7251003605752587, 0.4657842259595061, 0.1722986235131439, -0.7432639153456918, -0.2008573071738771, 0.0977673017845079, 0.044513964894611, 0.2474651852256599, -0.0423502261608382, 0.441639254367566, 0.1410368287278764, 0.0944494108176411, 0.0501133673160761, -0.1671743025457938, 0.7782912643213566, -0.1099575297135493, 0.2083483710154557]| 12.1450414657592773|      0.00100000|[2913, 0, 0, 182]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.654182763482867, 0.1793861756323764, 0.2057440485086758, 1.817230194998889, -0.0657253535760346, 0.725144187864163, 0.4656826926902585, 0.1722767541620896, -0.7433223860804595, -0.2008294942273864, 0.0978728391820446, 0.0445739461009941, 0.2473562670190038, -0.042557346287774, 0.4416981623167055, 0.1409284878821405, 0.0945388623217073, 0.0503535653533524, -0.167497524790698, 0.7781233615464861, -0.1098413822984019, 0.2083145459244494]| 12.1450405120849609|      0.01000000|[2945, 0, 0, 184]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
