k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5030594057490606, 0.219997737567423, -0.0094152003653158, 0.6147669212974969, 0.2551471439629958, 0.0755113011843253, -0.0397174401498189, -0.0875140319771813, -0.087682670845161, -0.049342991281034, -0.0527704140497509, 0.2056293546118058, 0.1387892504141755, -0.0368446891974513, -0.1160081765189298, -0.0860152118120509, 0.0669841982523529, 0.2944524409561752, 0.1258584609719112, 0.0947415116331383, -0.1530258483291285, 0.0661592318569267]| 13.4519863128662109|     10.00000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | iterate success | actual_k=4
      47|[1.3061809884343343, 0.0387678411229217, 0.1899600714758446, 2.10148829513924, 0.0615781968831554, 0.2159156671460676, 0.228641848259492, -0.2648559915370229, -0.2626020304312494, -0.134003262254548, -0.373558709986538, -0.0594108401293745, 0.1447317813983812, -0.3333845032175209, -0.1008430201266339, -0.1837732367742552, 0.0849089603331358, 0.3292556115984816, 0.1204267062782453, 0.2683098846474817, -0.476555657933329, 0.0220125424752708]| 12.1441078186035156|      0.00100000|[2472, 376, 0, 94]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      48|[1.3057277117564234, 0.0383401128074165, 0.1899740074066311, 2.1018752277984767, 0.0618271669421958, 0.2158096286392511, 0.2285125337861837, -0.2650044402758247, -0.2624027710112425, -0.1338528811860281, -0.3734634015713739, -0.0595750177477374, 0.1446148273576909, -0.3332549970203132, -0.1008152827576243, -0.1839067137500893, 0.084915598003594, 0.3293900586315233, 0.1207677152878511, 0.2682416789518864, -0.4768071243730129, 0.0220114457175572]| 12.1441059112548828|      0.01000000|[2524, 384, 0, 96]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      49|[1.3057277117564234, 0.0383401128074165, 0.1899740074066311, 2.1018752277984767, 0.0618271669421958, 0.2158096286392511, 0.2285125337861837, -0.2650044402758247, -0.2624027710112425, -0.1338528811860281, -0.3734634015713739, -0.0595750177477374, 0.1446148273576909, -0.3332549970203132, -0.1008152827576243, -0.1839067137500893, 0.084915598003594, 0.3293900586315233, 0.1207677152878511, 0.2682416789518864, -0.4768071243730129, 0.0220114457175572]| 12.1441059112548828|      0.00100000|[2577, 392, 0, 98]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      50|[1.3050710412769086, 0.0381626783723102, 0.1901771584550718, 2.1025092982527136, 0.0618245263085547, 0.2157658241977337, 0.2284946808418315, -0.2650260660867727, -0.2623403801558843, -0.1338339061368091, -0.3734208426802487, -0.0595026041219825, 0.1446504372756915, -0.3331337888843851, -0.1009812341709438, -0.1839434974114574, 0.0849694561384111, 0.3293428856250388, 0.1208156117604981, 0.2683058504619835, -0.4769188603755278, 0.0221167546723966]| 12.1441040039062500|      0.01000000|[2629, 400, 0, 100]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      51|[1.3050710412769086, 0.0381626783723102, 0.1901771584550718, 2.1025092982527136, 0.0618245263085547, 0.2157658241977337, 0.2284946808418315, -0.2650260660867727, -0.2623403801558843, -0.1338339061368091, -0.3734208426802487, -0.0595026041219825, 0.1446504372756915, -0.3331337888843851, -0.1009812341709438, -0.1839434974114574, 0.0849694561384111, 0.3293428856250388, 0.1208156117604981, 0.2683058504619835, -0.4769188603755278, 0.0221167546723966]| 12.1441040039062500|      0.00100000|[2681, 408, 0, 102]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      52|[1.30441923270321, 0.0380330211074952, 0.1902295614828885, 2.1029328051792384, 0.0616371250756209, 0.2158548440052648, 0.2283370320676358, -0.264866440223593, -0.2624293685015041, -0.1340677366610364, -0.373248702866631, -0.0594998393929654, 0.1447199249220392, -0.3332514188101876, -0.1007730926881062, -0.1840679086893625, 0.0851357205725962, 0.3291069588721025, 0.1208078299911373, 0.2682952487528458, -0.4768746677830602, 0.0219502612014521]| 12.1441030502319336|      0.01000000|[2733, 416, 0, 104]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      53|[1.30441923270321, 0.0380330211074952, 0.1902295614828885, 2.1029328051792384, 0.0616371250756209, 0.2158548440052648, 0.2283370320676358, -0.264866440223593, -0.2624293685015041, -0.1340677366610364, -0.373248702866631, -0.0594998393929654, 0.1447199249220392, -0.3332514188101876, -0.1007730926881062, -0.1840679086893625, 0.0851357205725962, 0.3291069588721025, 0.1208078299911373, 0.2682952487528458, -0.4768746677830602, 0.0219502612014521]| 12.1441030502319336|      0.00100000|[2785, 424, 0, 106]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      54|[1.303935781747644, 0.0377414912230754, 0.1902012430775901, 2.103300319254355, 0.0615752347233124, 0.2158205240422295, 0.2283415800550015, -0.264952684709827, -0.2624897475439328, -0.1343250045477674, -0.3731434298500343, -0.0594872380629143, 0.144649437631874, -0.3335498059668722, -0.1003603220409349, -0.1841573429836294, 0.0853085821916827, 0.3291838477724504, 0.1209726548188347, 0.268493719812907, -0.4768666607497482, 0.0222278935331472]| 12.1441011428833008|      0.01000000|[2838, 432, 0, 108]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      55|[1.303935781747644, 0.0377414912230754, 0.1902012430775901, 2.103300319254355, 0.0615752347233124, 0.2158205240422295, 0.2283415800550015, -0.264952684709827, -0.2624897475439328, -0.1343250045477674, -0.3731434298500343, -0.0594872380629143, 0.144649437631874, -0.3335498059668722, -0.1003603220409349, -0.1841573429836294, 0.0853085821916827, 0.3291838477724504, 0.1209726548188347, 0.268493719812907, -0.4768666607497482, 0.0222278935331472]| 12.1441011428833008|      0.00100000|[2890, 440, 0, 110]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      56|[1.3032673381494153, 0.0373681452821518, 0.1903129906871708, 2.1035972967472385, 0.061382121272052, 0.2158909785387447, 0.2284246194606188, -0.2649606076658459, -0.2624849130042756, -0.1341901228829366, -0.3729371648970069, -0.0594898987570764, 0.1446827658990288, -0.3334925682187642, -0.1001175630913179, -0.1842467185550514, 0.0853734625729043, 0.3292033163455925, 0.1207909614143386, 0.2681995018214243, -0.4768609064873314, 0.0223152087500388]| 12.1440992355346680|      0.01000000|[2944, 448, 0, 112]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      57|[1.3032673381494153, 0.0373681452821518, 0.1903129906871708, 2.1035972967472385, 0.061382121272052, 0.2158909785387447, 0.2284246194606188, -0.2649606076658459, -0.2624849130042756, -0.1341901228829366, -0.3729371648970069, -0.0594898987570764, 0.1446827658990288, -0.3334925682187642, -0.1001175630913179, -0.1842467185550514, 0.0853734625729043, 0.3292033163455925, 0.1207909614143386, 0.2681995018214243, -0.4768609064873314, 0.0223152087500388]| 12.1440992355346680|      0.00100000|[2996, 456, 0, 114]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      58|[1.3027365404862148, 0.0369931021637667, 0.1901231072094545, 2.103916105521041, 0.0611725823192427, 0.2158832941084716, 0.2281787448822548, -0.2651508583355634, -0.2624851066550896, -0.1340144052084865, -0.3728386184860998, -0.0596481807354308, 0.1446561682019752, -0.3332707445036401, -0.1000527801561527, -0.1842443997576135, 0.085455595029593, 0.329122512798805, 0.1205659816209078, 0.268009583341115, -0.4766365438504339, 0.0224861803174343]| 12.1440982818603516|      0.01000000|[3049, 464, 0, 116]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      59|[1.3027365404862148, 0.0369931021637667, 0.1901231072094545, 2.103916105521041, 0.0611725823192427, 0.2158832941084716, 0.2281787448822548, -0.2651508583355634, -0.2624851066550896, -0.1340144052084865, -0.3728386184860998, -0.0596481807354308, 0.1446561682019752, -0.3332707445036401, -0.1000527801561527, -0.1842443997576135, 0.085455595029593, 0.329122512798805, 0.1205659816209078, 0.268009583341115, -0.4766365438504339, 0.0224861803174343]| 12.1440982818603516|      0.00100000|[3103, 472, 0, 118]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      60|[1.3022218588250727, 0.0370499507486509, 0.1901065656087658, 2.104605682992404, 0.0611041023089817, 0.2158654338551619, 0.2281696632066349, -0.2649968519375526, -0.2625316632141861, -0.1340346496099629, -0.3727540905949498, -0.0596713136576069, 0.144535272568821, -0.3333230107345366, -0.0999307455702179, -0.1840178223747364, 0.0855250824812089, 0.3291115022901941, 0.1205967700035147, 0.2676768108068881, -0.4766092084654768, 0.0226128855304288]| 12.1440963745117188|      0.01000000|[3156, 480, 0, 120]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      61|[1.3022218588250727, 0.0370499507486509, 0.1901065656087658, 2.104605682992404, 0.0611041023089817, 0.2158654338551619, 0.2281696632066349, -0.2649968519375526, -0.2625316632141861, -0.1340346496099629, -0.3727540905949498, -0.0596713136576069, 0.144535272568821, -0.3333230107345366, -0.0999307455702179, -0.1840178223747364, 0.0855250824812089, 0.3291115022901941, 0.1205967700035147, 0.2676768108068881, -0.4766092084654768, 0.0226128855304288]| 12.1440963745117188|      0.00100000|[3209, 488, 0, 122]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      62|[1.301859570923186, 0.0366773101939608, 0.190233622530772, 2.1050448078429222, 0.0611075140359986, 0.2160696826197752, 0.2282595926785604, -0.2650764914684619, -0.2624632427858055, -0.1338063211616074, -0.3729836712239974, -0.0597294653609033, 0.1445505727457199, -0.3331895224718039, -0.1000561785097357, -0.1838289732711163, 0.0855211362680294, 0.3292861439027583, 0.1208629578445759, 0.2679945865060186, -0.4768476697733326, 0.0227651427904888]| 12.1440954208374023|      0.01000000|[3261, 496, 0, 124]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      63|[1.301859570923186, 0.0366773101939608, 0.190233622530772, 2.1050448078429222, 0.0611075140359986, 0.2160696826197752, 0.2282595926785604, -0.2650764914684619, -0.2624632427858055, -0.1338063211616074, -0.3729836712239974, -0.0597294653609033, 0.1445505727457199, -0.3331895224718039, -0.1000561785097357, -0.1838289732711163, 0.0855211362680294, 0.3292861439027583, 0.1208629578445759, 0.2679945865060186, -0.4768476697733326, 0.0227651427904888]| 12.1440954208374023|      0.00100000|[3314, 504, 0, 126]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      64|[1.3013765773105423, 0.0363920152807145, 0.1903522145456113, 2.105664344236323, 0.0610609500560878, 0.215977697051073, 0.2281946721667034, -0.265039919476305, -0.2625929360517035, -0.1338343129196237, -0.3730094086750176, -0.0596771997932795, 0.1444507052212062, -0.3332102331463518, -0.0998878782364703, -0.183750417828662, 0.0857494966740907, 0.3291016856507789, 0.1206969271014422, 0.267819664804962, -0.476739883545959, 0.0225428784031157]| 12.1440935134887695|      0.01000000|[3366, 512, 0, 128]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      65|[1.3013765773105423, 0.0363920152807145, 0.1903522145456113, 2.105664344236323, 0.0610609500560878, 0.215977697051073, 0.2281946721667034, -0.265039919476305, -0.2625929360517035, -0.1338343129196237, -0.3730094086750176, -0.0596771997932795, 0.1444507052212062, -0.3332102331463518, -0.0998878782364703, -0.183750417828662, 0.0857494966740907, 0.3291016856507789, 0.1206969271014422, 0.267819664804962, -0.476739883545959, 0.0225428784031157]| 12.1440935134887695|      0.00100000|[3419, 520, 0, 130]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      66|[1.3008403208292048, 0.0363728940468679, 0.1903747054211987, 2.106047714812402, 0.0611706120725191, 0.2159961164416719, 0.2284928614691639, -0.2648810375262411, -0.2625620403419698, -0.1336306416235523, -0.373232631623361, -0.0599371115053892, 0.1442973286448973, -0.3330125658170077, -0.0996674912906906, -0.1838602179728736, 0.0854292275279307, 0.3291041092447667, 0.1205205407920162, 0.267734893882686, -0.4767592581608565, 0.0224255540816156]| 12.1440925598144531|      0.01000000|[3471, 528, 0, 132]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      67|[1.3008403208292048, 0.0363728940468679, 0.1903747054211987, 2.106047714812402, 0.0611706120725191, 0.2159961164416719, 0.2284928614691639, -0.2648810375262411, -0.2625620403419698, -0.1336306416235523, -0.373232631623361, -0.0599371115053892, 0.1442973286448973, -0.3330125658170077, -0.0996674912906906, -0.1838602179728736, 0.0854292275279307, 0.3291041092447667, 0.1205205407920162, 0.267734893882686, -0.4767592581608565, 0.0224255540816156]| 12.1440925598144531|      0.00100000|[3523, 536, 0, 134]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      68|[1.30036934671305, 0.0362527815781035, 0.1907686041599002, 2.1063624407410297, 0.0611048520960087, 0.2162534551412157, 0.2283741196218193, -0.2648459714030367, -0.2626778731040668, -0.1335994864756299, -0.3729421455972496, -0.0599633422630514, 0.1444484992433178, -0.3329018123584968, -0.0995189436324823, -0.183836289487103, 0.0854277327632945, 0.3293886727097349, 0.1208979969404459, 0.2677905455099825, -0.4769549437570297, 0.0224657199435359]| 12.1440916061401367|      0.01000000|[3576, 544, 0, 136]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      69|[1.30036934671305, 0.0362527815781035, 0.1907686041599002, 2.1063624407410297, 0.0611048520960087, 0.2162534551412157, 0.2283741196218193, -0.2648459714030367, -0.2626778731040668, -0.1335994864756299, -0.3729421455972496, -0.0599633422630514, 0.1444484992433178, -0.3329018123584968, -0.0995189436324823, -0.183836289487103, 0.0854277327632945, 0.3293886727097349, 0.1208979969404459, 0.2677905455099825, -0.4769549437570297, 0.0224657199435359]| 12.1440916061401367|      0.00100000|[3628, 552, 0, 138]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      70|[1.29973682989933, 0.0358887301797337, 0.1910709089625416, 2.1066998527273473, 0.0612254559258059, 0.2161946885072487, 0.2286777245307413, -0.2647490922818564, -0.2625403063942695, -0.1335836003574026, -0.3729107483769323, -0.059894092671445, 0.1443668583948012, -0.3327844991955237, -0.0995473380941012, -0.1838163047800454, 0.0853656959824353, 0.3296076449030083, 0.1209558000353594, 0.267664769125231, -0.4768007890490027, 0.0225015006250537]| 12.1440896987915039|      0.01000000|[3682, 560, 0, 140]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      71|[1.29973682989933, 0.0358887301797337, 0.1910709089625416, 2.1066998527273473, 0.0612254559258059, 0.2161946885072487, 0.2286777245307413, -0.2647490922818564, -0.2625403063942695, -0.1335836003574026, -0.3729107483769323, -0.059894092671445, 0.1443668583948012, -0.3327844991955237, -0.0995473380941012, -0.1838163047800454, 0.0853656959824353, 0.3296076449030083, 0.1209558000353594, 0.267664769125231, -0.4768007890490027, 0.0225015006250537]| 12.1440896987915039|      0.00100000|[3735, 568, 0, 142]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      72|[1.2992001730050164, 0.0354717266514255, 0.1912009242450573, 2.1069600153921946, 0.0613680972587001, 0.2164130787269757, 0.2285689623519841, -0.264682333994033, -0.2623494636130443, -0.1337059894544158, -0.3727822028164895, -0.0599701457433549, 0.1444830361642881, -0.3328848896729996, -0.0994600143678797, -0.1839535838824548, 0.0849891571255301, 0.3298459841677487, 0.1210812199855332, 0.2678244012754107, -0.4768537478057425, 0.0225547284514997]| 12.1440877914428711|      0.01000000|[3787, 576, 0, 144]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      73|[1.2992001730050164, 0.0354717266514255, 0.1912009242450573, 2.1069600153921946, 0.0613680972587001, 0.2164130787269757, 0.2285689623519841, -0.264682333994033, -0.2623494636130443, -0.1337059894544158, -0.3727822028164895, -0.0599701457433549, 0.1444830361642881, -0.3328848896729996, -0.0994600143678797, -0.1839535838824548, 0.0849891571255301, 0.3298459841677487, 0.1210812199855332, 0.2678244012754107, -0.4768537478057425, 0.0225547284514997]| 12.1440877914428711|      0.00100000|[3839, 584, 0, 146]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      74|[1.2986515590771768, 0.0355414776598931, 0.1913857714656308, 2.107557279121251, 0.0611674842921932, 0.2164432386019191, 0.2286936446363913, -0.264548033825445, -0.262152077110009, -0.1338632481711727, -0.3728855327344286, -0.0599009021300283, 0.1444956078636232, -0.3327730600745467, -0.0994261420386275, -0.1840357021741371, 0.0849039807724423, 0.3300763577835125, 0.1211096952111016, 0.2679699249950387, -0.4766384384834066, 0.0225430468484031]| 12.1440868377685547|      0.01000000|[3891, 592, 0, 148]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      75|[1.2986515590771768, 0.0355414776598931, 0.1913857714656308, 2.107557279121251, 0.0611674842921932, 0.2164432386019191, 0.2286936446363913, -0.264548033825445, -0.262152077110009, -0.1338632481711727, -0.3728855327344286, -0.0599009021300283, 0.1444956078636232, -0.3327730600745467, -0.0994261420386275, -0.1840357021741371, 0.0849039807724423, 0.3300763577835125, 0.1211096952111016, 0.2679699249950387, -0.4766384384834066, 0.0225430468484031]| 12.1440868377685547|      0.00100000|[3943, 600, 0, 150]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      76|[1.2979768225916377, 0.0353566901996404, 0.1912447232588568, 2.1078932744660244, 0.0612407780897527, 0.2162917314364741, 0.2287926426761863, -0.2647180003477826, -0.2623017374624161, -0.1337883345584375, -0.3728392214218598, -0.0598460417806176, 0.1443065609788269, -0.3328856214467605, -0.0997408950369587, -0.1842137573857862, 0.0847730741518825, 0.3301111274984993, 0.1210644429411726, 0.2678881322018787, -0.4766789715682024, 0.0222790234198019]| 12.1440849304199219|      0.01000000|[3995, 608, 0, 152]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      77|[1.2979768225916377, 0.0353566901996404, 0.1912447232588568, 2.1078932744660244, 0.0612407780897527, 0.2162917314364741, 0.2287926426761863, -0.2647180003477826, -0.2623017374624161, -0.1337883345584375, -0.3728392214218598, -0.0598460417806176, 0.1443065609788269, -0.3328856214467605, -0.0997408950369587, -0.1842137573857862, 0.0847730741518825, 0.3301111274984993, 0.1210644429411726, 0.2678881322018787, -0.4766789715682024, 0.0222790234198019]| 12.1440849304199219|      0.00100000|[4049, 616, 0, 154]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      78|[1.2973738882312675, 0.0351254956908455, 0.1914213832833299, 2.1083473933999004, 0.0612525002160475, 0.2163085794877623, 0.2289147487954334, -0.2648065384486221, -0.2624545985518193, -0.1338959463814902, -0.372711064903601, -0.0601307946589405, 0.144379011430805, -0.3326096960376452, -0.0999101221824407, -0.1841336780251024, 0.0847592355178504, 0.32996811993124, 0.1212558041839642, 0.2679866701058576, -0.4766616365898642, 0.0223581104706793]| 12.1440839767456055|      0.01000000|[4101, 624, 0, 156]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
      79|[1.2973738882312675, 0.0351254956908455, 0.1914213832833299, 2.1083473933999004, 0.0612525002160475, 0.2163085794877623, 0.2289147487954334, -0.2648065384486221, -0.2624545985518193, -0.1338959463814902, -0.372711064903601, -0.0601307946589405, 0.144379011430805, -0.3326096960376452, -0.0999101221824407, -0.1841336780251024, 0.0847592355178504, 0.32996811993124, 0.1212558041839642, 0.2679866701058576, -0.4766616365898642, 0.0223581104706793]| 12.1440839767456055|      0.00100000|[4154, 632, 0, 158]                                                        |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      80|[1.2966371370925736, 0.0349342747718365, 0.1915409063461735, 2.1085075500338912, 0.0610499141055018, 0.2162112543730788, 0.2288831946227107, -0.2649014076578347, -0.2624123122540507, -0.1342413278818593, -0.3728837894036943, -0.0598907987405448, 0.1444350555250326, -0.3327401832245434, -0.099951315595699, -0.1842458190270946, 0.0847400457228159, 0.3300470012393801, 0.1211017807436545, 0.2678637360356604, -0.4766365918645255, 0.0221815181143313]| 12.1440820693969727|      0.01000000|[4206, 640, 0, 160]                                                        |  | trying linear partial model with 29 points | iterate success | actual_k=4
