k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      46|[1.4474618751621962, 0.1223126292632056, 0.3227533271226438, 1.8574335345012731, 1.1621821014e-06, -4.7363832201e-06, 4.1872788504e-06, -1.35189024258e-05, -8.0203083155e-06, -5.4293335782e-06, 1.628861101e-07, -1.9194610498e-06, 3.2861160381e-06, -3.4987515459e-06, 8.8763364198e-06, 7.9255043613e-06, -1.2357485809e-06, -4.8281787722e-06, -7.2691773307e-06, -6.4066640452e-06, 3.4256255141e-06, 2.0348529183e-06]| 12.1477346420288086|      0.01000000|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.4533660788025011, 0.122754292656799, 0.3241519164553349, 1.865370105757476, -3.2176089861e-06, -7.7104796721e-06, 5.3845534032e-06, -1.04577612197e-05, -5.0256483376e-06, -3.9181366249e-06, 1.1776744379e-06, -2.4599608457e-06, 5.5936587548e-06, -6.1206090814e-06, 8.1834704136e-06, 6.0198757004e-06, 3.35383955e-08, -4.9590860556e-06, -4.3910359851e-06, -9.0391939686e-06, 7.0034806601e-06, 1.8472541454e-06]| 12.1470136642456055|      0.10000000|[6017, 0, 0, 94]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      48|[1.4533660788025011, 0.122754292656799, 0.3241519164553349, 1.865370105757476, -3.2176089861e-06, -7.7104796721e-06, 5.3845534032e-06, -1.04577612197e-05, -5.0256483376e-06, -3.9181366249e-06, 1.1776744379e-06, -2.4599608457e-06, 5.5936587548e-06, -6.1206090814e-06, 8.1834704136e-06, 6.0198757004e-06, 3.35383955e-08, -4.9590860556e-06, -4.3910359851e-06, -9.0391939686e-06, 7.0034806601e-06, 1.8472541454e-06]| 12.1470136642456055|      0.01000000|[6145, 0, 0, 96]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.4592408211071048, 0.1231843048837414, 0.3255545007116392, 1.8733284437943205, -4.1074989816e-06, -7.43740512e-06, 1.00787184727e-05, -7.813393529e-06, -5.5988376256e-06, -4.0255429477e-06, 3.8770735232e-06, 5.487218606e-07, 4.5467605047e-06, -4.7399630294e-06, 1.03253637685e-05, 1.3633914033e-06, 1.406601523e-07, -4.9649372609e-06, -1.1790386616e-06, -5.5024889517e-06, 4.4960484416e-06, 1.1657532704e-06]| 12.1463861465454102|      0.10000000|[6273, 0, 0, 98]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      50|[1.4592408211071048, 0.1231843048837414, 0.3255545007116392, 1.8733284437943205, -4.1074989816e-06, -7.43740512e-06, 1.00787184727e-05, -7.813393529e-06, -5.5988376256e-06, -4.0255429477e-06, 3.8770735232e-06, 5.487218606e-07, 4.5467605047e-06, -4.7399630294e-06, 1.03253637685e-05, 1.3633914033e-06, 1.406601523e-07, -4.9649372609e-06, -1.1790386616e-06, -5.5024889517e-06, 4.4960484416e-06, 1.1657532704e-06]| 12.1463861465454102|      0.01000000|[6401, 0, 0, 100]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      51|[1.4650857602628324, 0.1235967250065958, 0.3269667227894508, 1.8813079201182494, -4.3654857458e-06, -4.9842091915e-06, 1.16687459596e-05, -7.7918177616e-06, -6.098958744e-06, -5.9008294739e-06, 6.3516694647e-06, 2.8945870907e-06, 6.5810953021e-06, -1.06877365029e-05, 6.3079129032e-06, -6.5435881692e-06, -4.7135709203e-06, -1.8074218175e-06, -8.546690059e-07, -3.5620465694e-06, 2.9555798191e-06, 5.756761501e-07]| 12.1458539962768555|      0.10000000|[6529, 0, 0, 102]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      52|[1.4650857602628324, 0.1235967250065958, 0.3269667227894508, 1.8813079201182494, -4.3654857458e-06, -4.9842091915e-06, 1.16687459596e-05, -7.7918177616e-06, -6.098958744e-06, -5.9008294739e-06, 6.3516694647e-06, 2.8945870907e-06, 6.5810953021e-06, -1.06877365029e-05, 6.3079129032e-06, -6.5435881692e-06, -4.7135709203e-06, -1.8074218175e-06, -8.546690059e-07, -3.5620465694e-06, 2.9555798191e-06, 5.756761501e-07]| 12.1458539962768555|      0.01000000|[6657, 0, 0, 104]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.4708713486195508, 0.1239894973026265, 0.3283875042219137, 1.8893300059556715, -1.2169661353e-06, 1.519427189e-06, 1.71266492097e-05, -4.3106450981e-06, -8.1242316091e-06, -4.1750206749e-06, 8.8960643453e-06, 8.1245300921e-06, 8.5807311377e-06, -1.4455453273e-05, 4.2973058793e-06, -2.9322676837e-06, -5.6063293664e-06, 2.3560328191e-06, 3.974832081e-07, -6.6291037155e-06, 6.2344381334e-06, 3.039155689e-06]| 12.1454153060913086|      0.10000000|[6785, 0, 0, 106]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      54|[1.4708713486195508, 0.1239894973026265, 0.3283875042219137, 1.8893300059556715, -1.2169661353e-06, 1.519427189e-06, 1.71266492097e-05, -4.3106450981e-06, -8.1242316091e-06, -4.1750206749e-06, 8.8960643453e-06, 8.1245300921e-06, 8.5807311377e-06, -1.4455453273e-05, 4.2973058793e-06, -2.9322676837e-06, -5.6063293664e-06, 2.3560328191e-06, 3.974832081e-07, -6.6291037155e-06, 6.2344381334e-06, 3.039155689e-06]| 12.1454153060913086|      0.01000000|[6913, 0, 0, 108]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.4765826912905982, 0.1243479334031, 0.3298295482461602, 1.8974029432610502, -7.798185589e-07, 3.334735119e-06, 2.64249466704e-05, -1.06421629112e-05, -5.4588353639e-06, -1.15334494367e-05, 9.5444984959e-06, 1.18295941418e-05, 4.822803009e-06, -1.04886113597e-05, 6.3004061446e-06, -3.037644608e-06, -5.5313442276e-06, 8.197808512e-07, -4.9300161509e-06, -3.9369538619e-06, 8.0872994175e-06, 3.1369141029e-06]| 12.1450710296630859|      0.10000000|[7041, 0, 0, 110]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      56|[1.4765826912905982, 0.1243479334031, 0.3298295482461602, 1.8974029432610502, -7.798185589e-07, 3.334735119e-06, 2.64249466704e-05, -1.06421629112e-05, -5.4588353639e-06, -1.15334494367e-05, 9.5444984959e-06, 1.18295941418e-05, 4.822803009e-06, -1.04886113597e-05, 6.3004061446e-06, -3.037644608e-06, -5.5313442276e-06, 8.197808512e-07, -4.9300161509e-06, -3.9369538619e-06, 8.0872994175e-06, 3.1369141029e-06]| 12.1450710296630859|      0.01000000|[7169, 0, 0, 112]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.4821563037371321, 0.1246536060631854, 0.3312951964003634, 1.9055695067389085, -1.01203126323e-05, -3.881470269e-07, 2.28572581615e-05, -1.95180531328e-05, -8.7139763045e-06, -4.3802411763e-06, 5.6864058675e-06, 1.66399756443e-05, 2.9286091342e-06, -1.03237803074e-05, 4.0835513439e-06, -4.3695261314e-06, -6.3178681988e-06, 1.08170369574e-05, -3.5206873628e-06, -3.3020894138e-06, -2.3722554776e-06, 6.2847116825e-06]| 12.1448202133178711|      0.10000000|[7297, 0, 0, 114]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      58|[1.4821563037371321, 0.1246536060631854, 0.3312951964003634, 1.9055695067389085, -1.01203126323e-05, -3.881470269e-07, 2.28572581615e-05, -1.95180531328e-05, -8.7139763045e-06, -4.3802411763e-06, 5.6864058675e-06, 1.66399756443e-05, 2.9286091342e-06, -1.03237803074e-05, 4.0835513439e-06, -4.3695261314e-06, -6.3178681988e-06, 1.08170369574e-05, -3.5206873628e-06, -3.3020894138e-06, -2.3722554776e-06, 6.2847116825e-06]| 12.1448202133178711|      0.01000000|[7425, 0, 0, 116]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.4874894512103, 0.1248649731096176, 0.3328114068591937, 1.9138889064655225, -8.6731105186e-06, 1.00735008347e-05, 3.78904742734e-05, -8.5930585332e-06, -1.66821980974e-05, -1.32371189106e-05, 1.98798139572e-05, 2.60097167194e-05, 1.21696206151e-05, -1.23446368067e-05, -6.149719861e-06, -2.05372424402e-05, -3.9673395281e-06, 1.28567173035e-05, 3.949926037e-06, 5.679688928e-06, -8.3022145515e-06, 1.18553526243e-05]| 12.1446628570556641|      0.10000000|[7553, 0, 0, 118]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      60|[1.4874894512103, 0.1248649731096176, 0.3328114068591937, 1.9138889064655225, -8.6731105186e-06, 1.00735008347e-05, 3.78904742734e-05, -8.5930585332e-06, -1.66821980974e-05, -1.32371189106e-05, 1.98798139572e-05, 2.60097167194e-05, 1.21696206151e-05, -1.23446368067e-05, -6.149719861e-06, -2.05372424402e-05, -3.9673395281e-06, 1.28567173035e-05, 3.949926037e-06, 5.679688928e-06, -8.3022145515e-06, 1.18553526243e-05]| 12.1446628570556641|      0.01000000|[7681, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.4874894512103, 0.1248649731096176, 0.3328114068591937, 1.9138889064655225, -8.6731105186e-06, 1.00735008347e-05, 3.78904742734e-05, -8.5930585332e-06, -1.66821980974e-05, -1.32371189106e-05, 1.98798139572e-05, 2.60097167194e-05, 1.21696206151e-05, -1.23446368067e-05, -6.149719861e-06, -2.05372424402e-05, -3.9673395281e-06, 1.28567173035e-05, 3.949926037e-06, 5.679688928e-06, -8.3022145515e-06, 1.18553526243e-05]| 12.1446628570556641|      0.00100000|[7809, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.487955464015181, 0.1248638736109676, 0.3329937682278408, 1.914753657488571, -1.05468725807e-05, 1.7917769187e-05, 4.96241798974e-05, -6.1875182509e-06, -2.03791635598e-05, -1.02444870089e-05, 4.320365318e-07, 1.2432705623e-06, 6.4189813808e-06, -1.764188426e-05, -4.5470761e-08, -3.15532575619e-05, 2.248969675e-06, 1.76112697726e-05, -1.1862609951e-06, 1.33751523061e-05, -1.32602176277e-05, 2.47764238581e-05]| 12.1446523666381836|      0.01000000|[7937, 0, 0, 124]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      63|[1.487955464015181, 0.1248638736109676, 0.3329937682278408, 1.914753657488571, -1.05468725807e-05, 1.7917769187e-05, 4.96241798974e-05, -6.1875182509e-06, -2.03791635598e-05, -1.02444870089e-05, 4.320365318e-07, 1.2432705623e-06, 6.4189813808e-06, -1.764188426e-05, -4.5470761e-08, -3.15532575619e-05, 2.248969675e-06, 1.76112697726e-05, -1.1862609951e-06, 1.33751523061e-05, -1.32602176277e-05, 2.47764238581e-05]| 12.1446523666381836|      0.00100000|[8065, 0, 0, 126]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      64|[1.4884279517522971, 0.1248497331590491, 0.3331680532863541, 1.9156133950552034, -1.44983857757e-05, 2.84450575243e-05, 6.78698265494e-05, -5.21795497367e-05, -1.63615311321e-05, -1.89498087976e-05, -7.1644299758e-06, -1.13718584414e-05, 3.76920768977e-05, -1.87169932085e-05, 1.91976454615e-05, -1.41827422907e-05, 3.70797943372e-05, 2.34023479958e-05, 2.95897508807e-05, -3.7458487016e-06, -1.03175866839e-05, 2.36938817795e-05]| 12.1446418762207031|      0.01000000|[8193, 0, 0, 128]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      65|[1.4884279517522971, 0.1248497331590491, 0.3331680532863541, 1.9156133950552034, -1.44983857757e-05, 2.84450575243e-05, 6.78698265494e-05, -5.21795497367e-05, -1.63615311321e-05, -1.89498087976e-05, -7.1644299758e-06, -1.13718584414e-05, 3.76920768977e-05, -1.87169932085e-05, 1.91976454615e-05, -1.41827422907e-05, 3.70797943372e-05, 2.34023479958e-05, 2.95897508807e-05, -3.7458487016e-06, -1.03175866839e-05, 2.36938817795e-05]| 12.1446418762207031|      0.00100000|[8321, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.488845847476178, 0.1248071772714995, 0.3333683806207802, 1.9164920412229507, -1.42267446371e-05, 2.24736277862e-05, 3.81718941995e-05, -7.21415729335e-05, 7.3820961982e-06, -2.46549729809e-05, -1.3139367785e-05, 2.00840018906e-05, 2.4719944931e-06, -2.97176632744e-05, 6.51445865674e-05, -4.89259103602e-05, 5.60554286253e-05, 5.33172143798e-05, 7.40307548277e-05, 6.8078239401e-06, -1.56796017747e-05, 4.40552239086e-05]| 12.1446332931518555|      0.01000000|[8449, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      67|[1.488845847476178, 0.1248071772714995, 0.3333683806207802, 1.9164920412229507, -1.42267446371e-05, 2.24736277862e-05, 3.81718941995e-05, -7.21415729335e-05, 7.3820961982e-06, -2.46549729809e-05, -1.3139367785e-05, 2.00840018906e-05, 2.4719944931e-06, -2.97176632744e-05, 6.51445865674e-05, -4.89259103602e-05, 5.60554286253e-05, 5.33172143798e-05, 7.40307548277e-05, 6.8078239401e-06, -1.56796017747e-05, 4.40552239086e-05]| 12.1446332931518555|      0.00100000|[8577, 0, 0, 134]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.4892502964824794, 0.1247583723119627, 0.3335242529130923, 1.9173894702770378, -6.0363604181e-06, 2.06671725107e-05, 4.12920209921e-05, -5.72875293355e-05, -1.21291270497e-05, -1.18275558582e-05, -1.91133992645e-05, 2.20089109486e-05, 3.8255005595e-06, -5.21896858947e-05, 4.01317017316e-05, -2.01017360255e-05, 5.5862410757e-05, 4.56399522869e-05, 9.74399723472e-05, 2.22370609737e-05, -9.7484425953e-06, 6.92572087095e-05]| 12.1446256637573242|      0.01000000|[8705, 0, 0, 136]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      69|[1.4892502964824794, 0.1247583723119627, 0.3335242529130923, 1.9173894702770378, -6.0363604181e-06, 2.06671725107e-05, 4.12920209921e-05, -5.72875293355e-05, -1.21291270497e-05, -1.18275558582e-05, -1.91133992645e-05, 2.20089109486e-05, 3.8255005595e-06, -5.21896858947e-05, 4.01317017316e-05, -2.01017360255e-05, 5.5862410757e-05, 4.56399522869e-05, 9.74399723472e-05, 2.22370609737e-05, -9.7484425953e-06, 6.92572087095e-05]| 12.1446256637573242|      0.00100000|[8833, 0, 0, 138]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.4896237471729439, 0.1247062570613451, 0.3336961950096983, 1.918295388600724, -3.77107749827e-05, 4.40027367366e-05, 4.082047871e-07, -7.44636362396e-05, -1.93283981679e-05, 2.2507714415e-06, -1.1151703748e-06, 4.62216746288e-05, 2.22038910616e-05, -3.40900402544e-05, 4.66712569861e-05, 1.00728336599e-05, 3.9594754388e-05, 6.1953317565e-05, 0.0001129890726044, 3.85589604971e-05, -1.20212448494e-05, 8.43966800722e-05]| 12.1446180343627930|      0.01000000|[8961, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      71|[1.4896237471729439, 0.1247062570613451, 0.3336961950096983, 1.918295388600724, -3.77107749827e-05, 4.40027367366e-05, 4.082047871e-07, -7.44636362396e-05, -1.93283981679e-05, 2.2507714415e-06, -1.1151703748e-06, 4.62216746288e-05, 2.22038910616e-05, -3.40900402544e-05, 4.66712569861e-05, 1.00728336599e-05, 3.9594754388e-05, 6.1953317565e-05, 0.0001129890726044, 3.85589604971e-05, -1.20212448494e-05, 8.43966800722e-05]| 12.1446180343627930|      0.00100000|[9089, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      72|[1.489993272911755, 0.1247101115631568, 0.3338862125190306, 1.9191898777178682, -6.76077677188e-05, 7.86567036022e-05, 6.61315242161e-05, -2.2659076274e-05, -1.24459215504e-05, -1.92654406848e-05, 1.51330833714e-05, 5.99527108856e-05, -1.97827139237e-05, -7.35927635795e-05, 6.65752129763e-05, -1.15223388492e-05, -3.4194330586e-05, 0.0001225045980501, 0.0001190402296526, 1.78803268479e-05, -5.10803627165e-05, 4.11462914871e-05]| 12.1446123123168945|      0.01000000|[9217, 0, 0, 144]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      73|[1.489993272911755, 0.1247101115631568, 0.3338862125190306, 1.9191898777178682, -6.76077677188e-05, 7.86567036022e-05, 6.61315242161e-05, -2.2659076274e-05, -1.24459215504e-05, -1.92654406848e-05, 1.51330833714e-05, 5.99527108856e-05, -1.97827139237e-05, -7.35927635795e-05, 6.65752129763e-05, -1.15223388492e-05, -3.4194330586e-05, 0.0001225045980501, 0.0001190402296526, 1.78803268479e-05, -5.10803627165e-05, 4.11462914871e-05]| 12.1446123123168945|      0.00100000|[9345, 0, 0, 146]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.4902583940158483, 0.1247078233632463, 0.3340193249934533, 1.9201348980925281, -5.80955328301e-05, 4.91329014571e-05, 6.28330884456e-05, -4.5028166607e-05, -4.73168876176e-05, -4.25825611975e-05, -2.2025279517e-05, 0.0001255771393506, -2.74778141605e-05, -3.66760948793e-05, 8.33284018859e-05, 2.07073355541e-05, -2.17727655228e-05, 0.0001078456879919, 0.0001762359974329, -3.06148487461e-05, -1.86418737988e-05, 2.64255244586e-05]| 12.1446065902709961|      0.01000000|[9473, 0, 0, 148]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      75|[1.4902583940158483, 0.1247078233632463, 0.3340193249934533, 1.9201348980925281, -5.80955328301e-05, 4.91329014571e-05, 6.28330884456e-05, -4.5028166607e-05, -4.73168876176e-05, -4.25825611975e-05, -2.2025279517e-05, 0.0001255771393506, -2.74778141605e-05, -3.66760948793e-05, 8.33284018859e-05, 2.07073355541e-05, -2.17727655228e-05, 0.0001078456879919, 0.0001762359974329, -3.06148487461e-05, -1.86418737988e-05, 2.64255244586e-05]| 12.1446065902709961|      0.00100000|[9601, 0, 0, 150]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.4904539301355935, 0.1246711797930455, 0.3341995281425504, 1.921088825123144, -0.0001206028080584, 6.29222355818e-05, 5.2022444136e-05, -4.0969782596e-05, -7.47228101569e-05, 2.0291421844e-06, -8.103433573e-06, 0.0001217434356403, -6.58817471426e-05, -1.43294237883e-05, 0.0001332031966133, 4.03879006201e-05, 1.51911068856e-05, 0.0001204121052679, 0.0001824281269769, -5.24813802367e-05, 4.17726204079e-05, 4.2324375069e-05]| 12.1446027755737305|      0.01000000|[9729, 0, 0, 152]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      77|[1.4904539301355935, 0.1246711797930455, 0.3341995281425504, 1.921088825123144, -0.0001206028080584, 6.29222355818e-05, 5.2022444136e-05, -4.0969782596e-05, -7.47228101569e-05, 2.0291421844e-06, -8.103433573e-06, 0.0001217434356403, -6.58817471426e-05, -1.43294237883e-05, 0.0001332031966133, 4.03879006201e-05, 1.51911068856e-05, 0.0001204121052679, 0.0001824281269769, -5.24813802367e-05, 4.17726204079e-05, 4.2324375069e-05]| 12.1446027755737305|      0.00100000|[9857, 0, 0, 154]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.4906058656377874, 0.1245763762983889, 0.334417540019945, 1.9220370400794802, -0.0001477187567978, 8.40685987951e-05, 7.11415116107e-05, -1.72355363154e-05, -7.70905605559e-05, -1.66601210652e-05, 1.78409557029e-05, 0.000125050059111, -1.97006094933e-05, 3.20573859383e-05, 0.0001367001313047, 2.97199302021e-05, 7.58534246924e-05, 5.77610078408e-05, 0.0001357553265665, -6.46725761257e-05, 4.78656464305e-05, -1.89719295809e-05]| 12.1445989608764648|      0.01000000|[9985, 0, 0, 156]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      79|[1.4906058656377874, 0.1245763762983889, 0.334417540019945, 1.9220370400794802, -0.0001477187567978, 8.40685987951e-05, 7.11415116107e-05, -1.72355363154e-05, -7.70905605559e-05, -1.66601210652e-05, 1.78409557029e-05, 0.000125050059111, -1.97006094933e-05, 3.20573859383e-05, 0.0001367001313047, 2.97199302021e-05, 7.58534246924e-05, 5.77610078408e-05, 0.0001357553265665, -6.46725761257e-05, 4.78656464305e-05, -1.89719295809e-05]| 12.1445989608764648|      0.00100000|[10113, 0, 0, 158]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.4907100206575257, 0.1245475402955248, 0.3345453911543645, 1.9230008237354894, -0.0001750784148685, 4.21914533752e-05, 4.233954482e-05, -8.78811131035e-05, -0.0001411149770112, -4.14814666609e-05, 3.57688247069e-05, 9.06873120297e-05, -8.93011593446e-05, -1.10051611334e-05, 0.0001628097094641, -3.4555439965e-05, 0.0001258779466607, 2.8360751494e-06, 0.0002234200795509, -1.02653462211e-05, 1.8735267095e-05, -1.34355712531e-05]| 12.1445951461791992|      0.01000000|[10241, 0, 0, 160]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      81|[1.4907100206575257, 0.1245475402955248, 0.3345453911543645, 1.9230008237354894, -0.0001750784148685, 4.21914533752e-05, 4.233954482e-05, -8.78811131035e-05, -0.0001411149770112, -4.14814666609e-05, 3.57688247069e-05, 9.06873120297e-05, -8.93011593446e-05, -1.10051611334e-05, 0.0001628097094641, -3.4555439965e-05, 0.0001258779466607, 2.8360751494e-06, 0.0002234200795509, -1.02653462211e-05, 1.8735267095e-05, -1.34355712531e-05]| 12.1445951461791992|      0.00100000|[10369, 0, 0, 162]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      82|[1.490737912449752, 0.1243756548098726, 0.3347598394472703, 1.9239421292890602, -0.0001753280243744, -2.10787188911e-05, 2.18904232811e-05, -6.25118987545e-05, -0.0001298780128763, -0.0001374179559241, 9.44927512077e-05, 0.0001639187296551, -6.71277643213e-05, -2.4336446826e-06, 0.0001523178503687, -3.73604075884e-05, 3.99440418972e-05, -4.85454441134e-05, 0.0002338005022032, -3.76147651553e-05, 2.69482874131e-05, 3.94405180706e-05]| 12.1445922851562500|      0.01000000|[10497, 0, 0, 164]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      83|[1.490737912449752, 0.1243756548098726, 0.3347598394472703, 1.9239421292890602, -0.0001753280243744, -2.10787188911e-05, 2.18904232811e-05, -6.25118987545e-05, -0.0001298780128763, -0.0001374179559241, 9.44927512077e-05, 0.0001639187296551, -6.71277643213e-05, -2.4336446826e-06, 0.0001523178503687, -3.73604075884e-05, 3.99440418972e-05, -4.85454441134e-05, 0.0002338005022032, -3.76147651553e-05, 2.69482874131e-05, 3.94405180706e-05]| 12.1445922851562500|      0.00100000|[10625, 0, 0, 166]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.490466704388518, 0.1242959198573589, 0.3349798695303928, 1.9247983766300947, -0.0001802606837344, -6.62086573381e-05, -6.17463915709e-05, -9.48469980486e-05, -0.0001857642706979, -8.60440585452e-05, 9.57577576367e-05, 0.0001703000257585, -7.55790945325e-05, 6.34121986723e-05, -1.73639777313e-05, -6.5110012305e-05, 0.0002321558226801, -0.0002102574730858, 0.0001709148374501, 2.09107204651e-05, -0.0001044273009374, 6.95169407323e-05]| 12.1445903778076172|      0.01000000|[10753, 0, 0, 168]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      85|[1.490466704388518, 0.1242959198573589, 0.3349798695303928, 1.9247983766300947, -0.0001802606837344, -6.62086573381e-05, -6.17463915709e-05, -9.48469980486e-05, -0.0001857642706979, -8.60440585452e-05, 9.57577576367e-05, 0.0001703000257585, -7.55790945325e-05, 6.34121986723e-05, -1.73639777313e-05, -6.5110012305e-05, 0.0002321558226801, -0.0002102574730858, 0.0001709148374501, 2.09107204651e-05, -0.0001044273009374, 6.95169407323e-05]| 12.1445903778076172|      0.00100000|[10881, 0, 0, 170]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      86|[1.490072420171268, 0.124015747309656, 0.3351990180395212, 1.9256206890670002, -0.000237362671152, -0.0001676967695438, -4.80841764362e-05, -8.56987045304e-05, -0.0001823167435007, -1.53868171452e-05, 7.31896093089e-05, 0.0001942877074351, 1.32566775449e-05, 5.39506099135e-05, 5.27867256915e-05, -5.44299011206e-05, 0.0002118527571934, -0.000156861933642, 0.0001421135093874, 3.70408212451e-05, -0.000170877330118, 5.88164378226e-05]| 12.1445884704589844|      0.01000000|[11009, 0, 0, 172]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      87|[1.490072420171268, 0.124015747309656, 0.3351990180395212, 1.9256206890670002, -0.000237362671152, -0.0001676967695438, -4.80841764362e-05, -8.56987045304e-05, -0.0001823167435007, -1.53868171452e-05, 7.31896093089e-05, 0.0001942877074351, 1.32566775449e-05, 5.39506099135e-05, 5.27867256915e-05, -5.44299011206e-05, 0.0002118527571934, -0.000156861933642, 0.0001421135093874, 3.70408212451e-05, -0.000170877330118, 5.88164378226e-05]| 12.1445884704589844|      0.00100000|[11137, 0, 0, 174]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.4896403089323929, 0.1238017037358013, 0.3354170944832162, 1.9263585400420937, -0.0001034391257818, -0.0004178944303927, -0.000100480026508, -4.78439401548e-05, -0.0003392402315215, -0.0001064917341638, 0.0001234943706327, 0.000311633021819, -5.59216250639e-05, 1.615368423e-07, -8.3296831248e-06, 6.41076863967e-05, 0.0002120292001094, -0.0002172195355764, 0.0001215925530606, 8.05585446449e-05, -0.0002388372296175, 0.0001330037567172]| 12.1445865631103516|      0.01000000|[11265, 0, 0, 176]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      89|[1.4896403089323929, 0.1238017037358013, 0.3354170944832162, 1.9263585400420937, -0.0001034391257818, -0.0004178944303927, -0.000100480026508, -4.78439401548e-05, -0.0003392402315215, -0.0001064917341638, 0.0001234943706327, 0.000311633021819, -5.59216250639e-05, 1.615368423e-07, -8.3296831248e-06, 6.41076863967e-05, 0.0002120292001094, -0.0002172195355764, 0.0001215925530606, 8.05585446449e-05, -0.0002388372296175, 0.0001330037567172]| 12.1445865631103516|      0.00100000|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
