k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.4915205479986628, 0.1243414816240444, 0.3346023715236301, 1.9233698342317431, -0.0001536791388479, -2.566279531e-06, 4.7968267988e-05, 6.54296002397e-05, -2.31736907545e-05, -0.0001954449011763, 0.0001499411196741, 7.37275659304e-05, 9.29207811861e-05, -7.92807098597e-05, -4.09643914366e-05, -1.53573057463e-05, 0.00011429445438, -4.64460932899e-05, -0.0001467536367727, 3.50097245237e-05, 1.19580339557e-05, 8.61907955039e-05]| 12.1445941925048828|      0.00195312|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      46|[1.4915205479986628, 0.1243414816240444, 0.3346023715236301, 1.9233698342317431, -0.0001536791388479, -2.566279531e-06, 4.7968267988e-05, 6.54296002397e-05, -2.31736907545e-05, -0.0001954449011763, 0.0001499411196741, 7.37275659304e-05, 9.29207811861e-05, -7.92807098597e-05, -4.09643914366e-05, -1.53573057463e-05, 0.00011429445438, -4.64460932899e-05, -0.0001467536367727, 3.50097245237e-05, 1.19580339557e-05, 8.61907955039e-05]| 12.1445941925048828|      0.00097656|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.4912539023933493, 0.1240346252998887, 0.334649335661825, 1.9241969236815548, -0.0001293548782928, -4.69092185759e-05, 8.97533315686e-05, 8.17184988756e-05, -0.0001085852077437, -0.0002934153078857, 0.0002078668962789, 4.78490968067e-05, 1.18855508039e-05, -7.71376160062e-05, -0.0001131092057088, -7.19476986338e-05, 0.0001332677796381, -9.68166247643e-05, -8.83177463791e-05, 0.0002005362015606, -4.8181276496e-05, -6.98124452576e-05]| 12.1445922851562500|      0.00195312|[6017, 0, 0, 94]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      48|[1.4912539023933493, 0.1240346252998887, 0.334649335661825, 1.9241969236815548, -0.0001293548782928, -4.69092185759e-05, 8.97533315686e-05, 8.17184988756e-05, -0.0001085852077437, -0.0002934153078857, 0.0002078668962789, 4.78490968067e-05, 1.18855508039e-05, -7.71376160062e-05, -0.0001131092057088, -7.19476986338e-05, 0.0001332677796381, -9.68166247643e-05, -8.83177463791e-05, 0.0002005362015606, -4.8181276496e-05, -6.98124452576e-05]| 12.1445922851562500|      0.00097656|[6145, 0, 0, 96]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.49093399388475, 0.1238412720549578, 0.3348946132647481, 1.9250329635350298, -0.000133903814869, -6.84823821235e-05, 6.58041081582e-05, 8.07315095695e-05, -5.89418332265e-05, -0.0002522190985234, 0.0001652725290197, 0.0001282996533393, 0.0001384044511413, -1.89350219802e-05, -7.68757856639e-05, -0.000182523369379, 0.0001111294127138, -0.0001134506767184, -6.75661676543e-05, 0.0001987122225411, -0.0001266663337094, -3.78785118491e-05]| 12.1445903778076172|      0.00195312|[6273, 0, 0, 98]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      50|[1.49093399388475, 0.1238412720549578, 0.3348946132647481, 1.9250329635350298, -0.000133903814869, -6.84823821235e-05, 6.58041081582e-05, 8.07315095695e-05, -5.89418332265e-05, -0.0002522190985234, 0.0001652725290197, 0.0001282996533393, 0.0001384044511413, -1.89350219802e-05, -7.68757856639e-05, -0.000182523369379, 0.0001111294127138, -0.0001134506767184, -6.75661676543e-05, 0.0001987122225411, -0.0001266663337094, -3.78785118491e-05]| 12.1445903778076172|      0.00097656|[6401, 0, 0, 100]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      51|[1.4903981520487284, 0.1236255110061013, 0.3350632468353646, 1.9257687418960099, -6.35792391567e-05, -2.42550131095e-05, 7.26225581296e-05, -4.81359938907e-05, 3.22668303213e-05, -0.0003163687477971, 0.0001768809388446, 0.0001097071067054, 0.0001536386173761, -7.61406755808e-05, -0.0001116100010376, -0.0001525575220858, 0.0001257806252579, -0.0001456813317829, -0.0001090068498689, 0.0002240899004708, -8.52987254462e-05, -9.06352701642e-05]| 12.1445884704589844|      0.00195312|[6529, 0, 0, 102]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      52|[1.4903981520487284, 0.1236255110061013, 0.3350632468353646, 1.9257687418960099, -6.35792391567e-05, -2.42550131095e-05, 7.26225581296e-05, -4.81359938907e-05, 3.22668303213e-05, -0.0003163687477971, 0.0001768809388446, 0.0001097071067054, 0.0001536386173761, -7.61406755808e-05, -0.0001116100010376, -0.0001525575220858, 0.0001257806252579, -0.0001456813317829, -0.0001090068498689, 0.0002240899004708, -8.52987254462e-05, -9.06352701642e-05]| 12.1445884704589844|      0.00097656|[6657, 0, 0, 104]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.489828357950253, 0.1233676687189729, 0.3352068977395328, 1.9263723088350597, -0.0001094224697616, -5.78708415513e-05, -3.17729667601e-05, 0.0001333192381826, 7.4495393035e-05, -0.0001486103625147, 0.0001157601112908, 7.50389621927e-05, 9.65942707895e-05, -0.0002114061770875, -0.0002467804499733, -0.0002723891921139, 8.02839262237e-05, -0.0002011072371782, 5.7301916608e-06, 0.0002514782414653, -0.0001185821291388, 5.5419310502e-05]| 12.1445865631103516|      0.00195312|[6785, 0, 0, 106]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      54|[1.489828357950253, 0.1233676687189729, 0.3352068977395328, 1.9263723088350597, -0.0001094224697616, -5.78708415513e-05, -3.17729667601e-05, 0.0001333192381826, 7.4495393035e-05, -0.0001486103625147, 0.0001157601112908, 7.50389621927e-05, 9.65942707895e-05, -0.0002114061770875, -0.0002467804499733, -0.0002723891921139, 8.02839262237e-05, -0.0002011072371782, 5.7301916608e-06, 0.0002514782414653, -0.0001185821291388, 5.5419310502e-05]| 12.1445865631103516|      0.00097656|[6913, 0, 0, 108]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.4891836153772642, 0.1230345703549953, 0.3353083586312994, 1.9269592802729083, -1.3975959573e-05, -1.62954642184e-05, -3.74462633685e-05, 0.0001545807013669, 7.03491143552e-05, -0.0001137998267121, 0.0001024492553446, 3.24759782302e-05, 9.15058712637e-05, -0.0001853672368189, -0.0002036282314843, -0.0002080919822227, 0.0002876786575543, -0.0001961693193767, 2.41670799811e-05, 0.0003383994585559, -0.0001187776647817, 6.03302665333e-05]| 12.1445846557617188|      0.00195312|[7041, 0, 0, 110]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      56|[1.4891836153772642, 0.1230345703549953, 0.3353083586312994, 1.9269592802729083, -1.3975959573e-05, -1.62954642184e-05, -3.74462633685e-05, 0.0001545807013669, 7.03491143552e-05, -0.0001137998267121, 0.0001024492553446, 3.24759782302e-05, 9.15058712637e-05, -0.0001853672368189, -0.0002036282314843, -0.0002080919822227, 0.0002876786575543, -0.0001961693193767, 2.41670799811e-05, 0.0003383994585559, -0.0001187776647817, 6.03302665333e-05]| 12.1445846557617188|      0.00097656|[7169, 0, 0, 112]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.4885186717058505, 0.1227251591993184, 0.335431800638687, 1.9275241941152317, -1.46259313969e-05, -0.0001243241623172, -0.0001071785028062, 0.0001078533772296, 0.0001006361898087, -0.0002365995091931, 0.0001840529268964, -2.53839698945e-05, 0.00019415131344, -0.000214680072969, -0.0001334364761685, -0.0001742375890313, 0.0003643290003748, -0.0001515899798571, 4.3538814677e-06, 0.0004417404072897, -0.0001327286205692, 5.00702075419e-05]| 12.1445827484130859|      0.00195312|[7297, 0, 0, 114]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      58|[1.4885186717058505, 0.1227251591993184, 0.335431800638687, 1.9275241941152317, -1.46259313969e-05, -0.0001243241623172, -0.0001071785028062, 0.0001078533772296, 0.0001006361898087, -0.0002365995091931, 0.0001840529268964, -2.53839698945e-05, 0.00019415131344, -0.000214680072969, -0.0001334364761685, -0.0001742375890313, 0.0003643290003748, -0.0001515899798571, 4.3538814677e-06, 0.0004417404072897, -0.0001327286205692, 5.00702075419e-05]| 12.1445827484130859|      0.00097656|[7425, 0, 0, 116]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.487833983818879, 0.1224996254981583, 0.3355155620054291, 1.9280881186467853, 5.20217968928e-05, -6.90407040694e-05, -5.54449179276e-05, 4.43338915923e-05, 0.0003275972231125, -0.0002343905982373, 9.56115445551e-05, -8.35121558368e-05, 0.0002218289851629, -0.0001569883629473, -9.11781994865e-05, -0.0002172486599719, 0.0003178235967412, -6.37567123563e-05, -8.42321162643e-05, 0.0004981854395069, -0.0001804740353194, 1.63416665965e-05]| 12.1445808410644531|      0.00195312|[7553, 0, 0, 118]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      60|[1.487833983818879, 0.1224996254981583, 0.3355155620054291, 1.9280881186467853, 5.20217968928e-05, -6.90407040694e-05, -5.54449179276e-05, 4.43338915923e-05, 0.0003275972231125, -0.0002343905982373, 9.56115445551e-05, -8.35121558368e-05, 0.0002218289851629, -0.0001569883629473, -9.11781994865e-05, -0.0002172486599719, 0.0003178235967412, -6.37567123563e-05, -8.42321162643e-05, 0.0004981854395069, -0.0001804740353194, 1.63416665965e-05]| 12.1445808410644531|      0.00097656|[7681, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.487833983818879, 0.1224996254981583, 0.3355155620054291, 1.9280881186467853, 5.20217968928e-05, -6.90407040694e-05, -5.54449179276e-05, 4.43338915923e-05, 0.0003275972231125, -0.0002343905982373, 9.56115445551e-05, -8.35121558368e-05, 0.0002218289851629, -0.0001569883629473, -9.11781994865e-05, -0.0002172486599719, 0.0003178235967412, -6.37567123563e-05, -8.42321162643e-05, 0.0004981854395069, -0.0001804740353194, 1.63416665965e-05]| 12.1445808410644531|      0.00048828|[7809, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.4874475190602565, 0.1224622461116435, 0.3354740929112368, 1.9282760411346567, 1.9420270603e-06, -5.38354510031e-05, -0.0001630560313062, -5.34835252351e-05, 0.0003961864723387, -0.0001990766244537, 0.0001749538316395, -9.11697526498e-05, 0.0002877896528282, -0.0001794250688436, -7.18498150559e-05, -0.0001804898984932, 0.0003807044749664, -4.20164852042e-05, -0.0001006973457414, 0.0004525813728603, -0.0001618854961695, 4.3485790683e-05]| 12.1445798873901367|      0.00097656|[7937, 0, 0, 124]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      63|[1.486871619647985, 0.1221194712583148, 0.3355574578755052, 1.9288676958069273, -2.73271962481e-05, 1.45439514382e-05, -0.0002198052295951, -8.39400901536e-05, 0.0004218341523834, -0.0002958324644713, 0.0003802466803502, -0.0001651062835493, 0.000326814034914, -0.0001356490384462, 9.96503677778e-05, -0.0003149047875806, 0.0003068926925675, -9.93308094633e-05, -0.0001633967901825, 0.0005766018993385, -0.0001970761093113, 4.38470489865e-05]| 12.1445789337158203|      0.00195312|[8065, 0, 0, 126]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      64|[1.486871619647985, 0.1221194712583148, 0.3355574578755052, 1.9288676958069273, -2.73271962481e-05, 1.45439514382e-05, -0.0002198052295951, -8.39400901536e-05, 0.0004218341523834, -0.0002958324644713, 0.0003802466803502, -0.0001651062835493, 0.000326814034914, -0.0001356490384462, 9.96503677778e-05, -0.0003149047875806, 0.0003068926925675, -9.93308094633e-05, -0.0001633967901825, 0.0005766018993385, -0.0001970761093113, 4.38470489865e-05]| 12.1445789337158203|      0.00097656|[8193, 0, 0, 128]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.486222143131977, 0.1219859729871421, 0.3357424050396023, 1.929475387426704, 8.38204327306e-05, -4.12226862454e-05, -9.58817510335e-05, -0.000121812730879, 0.000333470318363, -0.0004185435392409, 0.0004145703656935, -0.0001452322330401, 0.0003698775189064, -0.000209914052543, -1.50639559857e-05, -0.0003573251754024, 0.0004453186255295, -9.6066701358e-05, -8.98191585792e-05, 0.0005641285295528, -0.0001793867472757, -3.6531410945e-05]| 12.1445770263671875|      0.00195312|[8321, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      66|[1.486222143131977, 0.1219859729871421, 0.3357424050396023, 1.929475387426704, 8.38204327306e-05, -4.12226862454e-05, -9.58817510335e-05, -0.000121812730879, 0.000333470318363, -0.0004185435392409, 0.0004145703656935, -0.0001452322330401, 0.0003698775189064, -0.000209914052543, -1.50639559857e-05, -0.0003573251754024, 0.0004453186255295, -9.6066701358e-05, -8.98191585792e-05, 0.0005641285295528, -0.0001793867472757, -3.6531410945e-05]| 12.1445770263671875|      0.00097656|[8449, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      67|[1.4855351061308897, 0.1216792801806689, 0.3359564343699864, 1.9299785519898667, 7.76793879695e-05, -0.0001374092970848, -0.0001165053526428, -0.0001620084981343, 0.0003551804495354, -0.0005112940354391, 0.0004881123794846, -0.0001190276658716, 0.0004306743694437, -0.0002126463314401, -1.89667020401e-05, -0.0004276620053838, 0.0003804477808475, -0.0002600129706956, -0.0001166672963488, 0.0005043786104868, -4.53180320918e-05, -4.61771640753e-05]| 12.1445751190185547|      0.00195312|[8577, 0, 0, 134]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      68|[1.4855351061308897, 0.1216792801806689, 0.3359564343699864, 1.9299785519898667, 7.76793879695e-05, -0.0001374092970848, -0.0001165053526428, -0.0001620084981343, 0.0003551804495354, -0.0005112940354391, 0.0004881123794846, -0.0001190276658716, 0.0004306743694437, -0.0002126463314401, -1.89667020401e-05, -0.0004276620053838, 0.0003804477808475, -0.0002600129706956, -0.0001166672963488, 0.0005043786104868, -4.53180320918e-05, -4.61771640753e-05]| 12.1445751190185547|      0.00097656|[8705, 0, 0, 136]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.4849043677093408, 0.1214045623823371, 0.3361681706906102, 1.9305916356604065, 5.49290610804e-05, -0.0001139879407551, -0.0001088802596467, -8.93681944834e-05, 0.0002402240357676, -0.0005657122342165, 0.0005703679807123, -0.0002378600373202, 0.0004135131151932, -0.0002147559522586, 2.43619762236e-05, -0.0004189679592653, 0.0004235187743992, -0.0001924605747241, -0.0001318064770082, 0.0004370139334969, -9.36251464952e-05, -2.53401931588e-05]| 12.1445732116699219|      0.00195312|[8833, 0, 0, 138]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      70|[1.4849043677093408, 0.1214045623823371, 0.3361681706906102, 1.9305916356604065, 5.49290610804e-05, -0.0001139879407551, -0.0001088802596467, -8.93681944834e-05, 0.0002402240357676, -0.0005657122342165, 0.0005703679807123, -0.0002378600373202, 0.0004135131151932, -0.0002147559522586, 2.43619762236e-05, -0.0004189679592653, 0.0004235187743992, -0.0001924605747241, -0.0001318064770082, 0.0004370139334969, -9.36251464952e-05, -2.53401931588e-05]| 12.1445732116699219|      0.00097656|[8961, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.484162186710559, 0.1211480579023274, 0.3362487327382071, 1.931064006713092, 0.0001131238743691, -0.0001643407555862, 2.79085630519e-05, -0.0002390275693658, 0.0003141931738728, -0.000598242951565, 0.0004341706488909, -0.0001476250624609, 0.0004097759747702, -0.0002223675492428, -8.1754507002e-05, -0.0005056245148389, 0.0003598605878248, -0.0001824833797853, -0.0001204273570538, 0.0004604690472292, -4.89295743952e-05, 1.33687380698e-05]| 12.1445713043212891|      0.00195312|[9089, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      72|[1.484162186710559, 0.1211480579023274, 0.3362487327382071, 1.931064006713092, 0.0001131238743691, -0.0001643407555862, 2.79085630519e-05, -0.0002390275693658, 0.0003141931738728, -0.000598242951565, 0.0004341706488909, -0.0001476250624609, 0.0004097759747702, -0.0002223675492428, -8.1754507002e-05, -0.0005056245148389, 0.0003598605878248, -0.0001824833797853, -0.0001204273570538, 0.0004604690472292, -4.89295743952e-05, 1.33687380698e-05]| 12.1445713043212891|      0.00097656|[9217, 0, 0, 144]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      73|[1.4834329740146042, 0.1208182318060907, 0.3365046922472794, 1.931521975031208, 0.0001343088078672, -0.0001568053952079, -1.4360039479e-06, -0.0002514172657747, 0.0002186531424658, -0.0005006751310373, 0.0004722028228537, -0.0001210568822021, 0.0003889782439408, -0.0003251215878298, -7.85046116819e-05, -0.0005051280789099, 0.0003342733376449, -0.0001355912253412, -0.0001045385503573, 0.0004445951746769, -1.43727043678e-05, 9.6493306057e-06]| 12.1445693969726562|      0.00195312|[9345, 0, 0, 146]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      74|[1.4834329740146042, 0.1208182318060907, 0.3365046922472794, 1.931521975031208, 0.0001343088078672, -0.0001568053952079, -1.4360039479e-06, -0.0002514172657747, 0.0002186531424658, -0.0005006751310373, 0.0004722028228537, -0.0001210568822021, 0.0003889782439408, -0.0003251215878298, -7.85046116819e-05, -0.0005051280789099, 0.0003342733376449, -0.0001355912253412, -0.0001045385503573, 0.0004445951746769, -1.43727043678e-05, 9.6493306057e-06]| 12.1445693969726562|      0.00097656|[9473, 0, 0, 148]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      75|[1.4827783688264604, 0.1204966782412783, 0.3366482911768437, 1.932080800130585, 0.0001896367455492, -0.0002621563446269, 7.9508691265e-05, -0.0001615385880123, 0.0002810647822448, -0.0004778083806589, 0.0004263041000306, -0.0001330662771587, 0.0004283937240887, -0.0002372112933286, 2.156499446e-06, -0.0004713374885993, 0.0003869241951308, -2.83854846378e-05, -0.000197670430743, 0.000436020384564, -4.07222936776e-05, -0.0001033458210074]| 12.1445674896240234|      0.00195312|[9601, 0, 0, 150]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      76|[1.4827783688264604, 0.1204966782412783, 0.3366482911768437, 1.932080800130585, 0.0001896367455492, -0.0002621563446269, 7.9508691265e-05, -0.0001615385880123, 0.0002810647822448, -0.0004778083806589, 0.0004263041000306, -0.0001330662771587, 0.0004283937240887, -0.0002372112933286, 2.156499446e-06, -0.0004713374885993, 0.0003869241951308, -2.83854846378e-05, -0.000197670430743, 0.000436020384564, -4.07222936776e-05, -0.0001033458210074]| 12.1445674896240234|      0.00097656|[9729, 0, 0, 152]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      77|[1.482087694652348, 0.1202997036640652, 0.3368029875583475, 1.9326771217967147, 0.0002707910966439, -0.0002443815277028, 0.000138089837149, -0.0001164388458614, 0.0002876836660104, -0.0005136824078265, 0.0003845448292758, -0.0001613721305935, 0.0004139108927586, -0.000181884448729, -5.4521626478e-05, -0.0005240321251627, 0.0004455203007257, -0.0001213926598852, -0.0002682213702688, 0.0003719946625039, -0.0001391113487341, -5.89659320013e-05]| 12.1445655822753906|      0.00195312|[9857, 0, 0, 154]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      78|[1.482087694652348, 0.1202997036640652, 0.3368029875583475, 1.9326771217967147, 0.0002707910966439, -0.0002443815277028, 0.000138089837149, -0.0001164388458614, 0.0002876836660104, -0.0005136824078265, 0.0003845448292758, -0.0001613721305935, 0.0004139108927586, -0.000181884448729, -5.4521626478e-05, -0.0005240321251627, 0.0004455203007257, -0.0001213926598852, -0.0002682213702688, 0.0003719946625039, -0.0001391113487341, -5.89659320013e-05]| 12.1445655822753906|      0.00097656|[9985, 0, 0, 156]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      79|[1.4813846322468902, 0.1200172778706724, 0.3369613776011486, 1.933228981325934, 0.00021230942385, -0.0002814483139744, 0.0001364303518283, -0.0001737886769591, 0.0002968090690439, -0.0004168271242818, 0.0004344616406889, -0.00011913036039, 0.0004432210334953, -0.0001871750410387, -8.32343870306e-05, -0.0005651701774328, 0.0005598779045287, -6.95682865206e-05, -0.0003009835345595, 0.0003037812847458, -0.0001960853226408, -6.22961329619e-05]| 12.1445636749267578|      0.00195312|[10113, 0, 0, 158]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      80|[1.4813846322468902, 0.1200172778706724, 0.3369613776011486, 1.933228981325934, 0.00021230942385, -0.0002814483139744, 0.0001364303518283, -0.0001737886769591, 0.0002968090690439, -0.0004168271242818, 0.0004344616406889, -0.00011913036039, 0.0004432210334953, -0.0001871750410387, -8.32343870306e-05, -0.0005651701774328, 0.0005598779045287, -6.95682865206e-05, -0.0003009835345595, 0.0003037812847458, -0.0001960853226408, -6.22961329619e-05]| 12.1445636749267578|      0.00097656|[10241, 0, 0, 160]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      81|[1.48062367354471, 0.1197101370138358, 0.3371232510596582, 1.9336717487588704, 7.77302647033e-05, -0.0002489457812489, 0.0001261565571222, -0.0002009486411953, 0.0002850293097452, -0.0003033164842247, 0.0004949846181938, -9.86547347751e-05, 0.0005054609386099, -0.0001441226129235, -0.0001347862973036, -0.000539816472663, 0.0006436024903014, -0.0001207589901212, -0.0003200827884224, 0.0003349633809988, -0.0001763942002399, -3.9168402492e-05]| 12.1445617675781250|      0.00195312|[10369, 0, 0, 162]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      82|[1.48062367354471, 0.1197101370138358, 0.3371232510596582, 1.9336717487588704, 7.77302647033e-05, -0.0002489457812489, 0.0001261565571222, -0.0002009486411953, 0.0002850293097452, -0.0003033164842247, 0.0004949846181938, -9.86547347751e-05, 0.0005054609386099, -0.0001441226129235, -0.0001347862973036, -0.000539816472663, 0.0006436024903014, -0.0001207589901212, -0.0003200827884224, 0.0003349633809988, -0.0001763942002399, -3.9168402492e-05]| 12.1445617675781250|      0.00097656|[10497, 0, 0, 164]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      83|[1.4799681508547076, 0.1193553975031415, 0.3373115564701668, 1.9342081077515427, -2.41352735901e-05, -0.0001131631991481, 0.0002321251680325, -0.0001604396103992, 0.0002954120795411, -0.0003747541273887, 0.0004288113268093, -0.0001655067083525, 0.0005388185718512, -0.0001552881153001, -0.0001842957717551, -0.000490720734046, 0.0006157108869985, -0.0001636951893407, -0.0002364574686668, 0.0003792013097091, -0.0001993773603717, -7.14545361017e-05]| 12.1445598602294922|      0.00195312|[10625, 0, 0, 166]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      84|[1.4799681508547076, 0.1193553975031415, 0.3373115564701668, 1.9342081077515427, -2.41352735901e-05, -0.0001131631991481, 0.0002321251680325, -0.0001604396103992, 0.0002954120795411, -0.0003747541273887, 0.0004288113268093, -0.0001655067083525, 0.0005388185718512, -0.0001552881153001, -0.0001842957717551, -0.000490720734046, 0.0006157108869985, -0.0001636951893407, -0.0002364574686668, 0.0003792013097091, -0.0001993773603717, -7.14545361017e-05]| 12.1445598602294922|      0.00097656|[10753, 0, 0, 168]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      85|[1.479249292674858, 0.1191141873434156, 0.3374889393858984, 1.9347478813628263, -5.65619254412e-05, -0.0001864744247469, 0.0001788073853257, -0.000103806209337, 0.0003581403243918, -0.0003749797919629, 0.0004156923402008, -0.000146139522022, 0.0005944520326425, -8.73014240673e-05, -0.0001413775825523, -0.0004221365957292, 0.0006292361228598, -0.0002600112590627, -0.0002352234484521, 0.0004991240215799, -0.0002090640348879, -4.39435273629e-05]| 12.1445579528808594|      0.00195312|[10881, 0, 0, 170]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      86|[1.479249292674858, 0.1191141873434156, 0.3374889393858984, 1.9347478813628263, -5.65619254412e-05, -0.0001864744247469, 0.0001788073853257, -0.000103806209337, 0.0003581403243918, -0.0003749797919629, 0.0004156923402008, -0.000146139522022, 0.0005944520326425, -8.73014240673e-05, -0.0001413775825523, -0.0004221365957292, 0.0006292361228598, -0.0002600112590627, -0.0002352234484521, 0.0004991240215799, -0.0002090640348879, -4.39435273629e-05]| 12.1445579528808594|      0.00097656|[11009, 0, 0, 172]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      87|[1.4785639070155792, 0.1188909724901479, 0.3376190903506445, 1.9353427834580372, -8.79137069889e-05, -8.17721444401e-05, 0.0001260666713532, -0.0001848625539513, 0.0003751453136115, -0.0003176425466987, 0.0004579743457372, -3.15195829656e-05, 0.0005373290838622, -7.67565694125e-05, -9.60180091674e-05, -0.0003742720124052, 0.0005988887620769, -0.000272520271127, -0.0002156996266407, 0.0005507063555637, -0.0002067473629641, 6.37656547417e-05]| 12.1445560455322266|      0.00195312|[11137, 0, 0, 174]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      88|[1.4785639070155792, 0.1188909724901479, 0.3376190903506445, 1.9353427834580372, -8.79137069889e-05, -8.17721444401e-05, 0.0001260666713532, -0.0001848625539513, 0.0003751453136115, -0.0003176425466987, 0.0004579743457372, -3.15195829656e-05, 0.0005373290838622, -7.67565694125e-05, -9.60180091674e-05, -0.0003742720124052, 0.0005988887620769, -0.000272520271127, -0.0002156996266407, 0.0005507063555637, -0.0002067473629641, 6.37656547417e-05]| 12.1445560455322266|      0.00097656|[11265, 0, 0, 176]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      89|[1.4778209019638768, 0.1186646850189143, 0.3377164286581892, 1.9358807169121, -9.20112423553e-05, -0.0001785268184511, 0.000152800064638, -0.0002164254630566, 0.0003937226498329, -0.0003314566510364, 0.0004972047884289, -0.0001399080648786, 0.0005995956843375, -1.3912857781e-05, -9.751133004e-07, -0.0004231660104155, 0.0005901959547745, -0.0002356147264722, -0.0002700182343309, 0.0005780811663538, -0.00015926235559, 6.69150652339e-05]| 12.1445541381835938|      0.00195312|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
