k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5062031185027275, 0.2238640057256579, -0.0071564875691577, 0.6117622147452328, 0.2545308748802036, 0.0724196160428194, -0.0416723907671665, -0.0941146262181341, -0.0882423117798146, -0.0538856697245944, -0.0572223412920609, 0.2014973951431998, 0.1371269445502976, -0.0389007635977238, -0.1145832354189745, -0.0803984297843836, 0.0637336627801475, 0.2947172897883802, 0.123998145364176, 0.0976225885573971, -0.1559417661123896, 0.0639867390566559]| 13.4518623352050781|      5.00000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | iterate success | actual_k=2
      47|[1.410271090948168, 0.0666533656084503, 0.1652246994820239, 2.0217300818730317, 0.0202791001062087, -0.0925314650648134, 0.0982090516192289, -0.0449981495555773, -0.1498285126274217, -0.0794789419147613, -0.2955765761051086, 0.3295354977640642, 0.191345733413223, -0.2980917969042498, -0.1823667760084997, -0.0519217151954758, 0.1648001592338184, 0.1401158368039909, 0.1862558139369987, 0.1635632973457486, -0.2267335570465895, -0.015443598799328]| 12.1443824768066406|      0.00800000|[2737, 188, 0, 94]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      48|[1.410271090948168, 0.0666533656084503, 0.1652246994820239, 2.0217300818730317, 0.0202791001062087, -0.0925314650648134, 0.0982090516192289, -0.0449981495555773, -0.1498285126274217, -0.0794789419147613, -0.2955765761051086, 0.3295354977640642, 0.191345733413223, -0.2980917969042498, -0.1823667760084997, -0.0519217151954758, 0.1648001592338184, 0.1401158368039909, 0.1862558139369987, 0.1635632973457486, -0.2267335570465895, -0.015443598799328]| 12.1443824768066406|      0.00160000|[2795, 192, 0, 96]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      49|[1.4093462249003401, 0.0665886110072868, 0.1656571634831749, 2.0225581417527025, 0.0201680553379522, -0.0923482976284994, 0.0977153091850394, -0.0451237957676286, -0.1499421664218362, -0.0791718778949495, -0.2955049047918608, 0.3298721065617109, 0.1914960895969492, -0.2980500342369984, -0.1824270203434769, -0.0519181367832912, 0.1646595729526921, 0.1397314447123634, 0.1862932137192269, 0.1635423657302027, -0.2268481523332113, -0.0157370945634353]| 12.1443796157836914|      0.00800000|[2853, 196, 0, 98]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      50|[1.4093462249003401, 0.0665886110072868, 0.1656571634831749, 2.0225581417527025, 0.0201680553379522, -0.0923482976284994, 0.0977153091850394, -0.0451237957676286, -0.1499421664218362, -0.0791718778949495, -0.2955049047918608, 0.3298721065617109, 0.1914960895969492, -0.2980500342369984, -0.1824270203434769, -0.0519181367832912, 0.1646595729526921, 0.1397314447123634, 0.1862932137192269, 0.1635423657302027, -0.2268481523332113, -0.0157370945634353]| 12.1443796157836914|      0.00160000|[2911, 200, 0, 100]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      51|[1.4083701979254342, 0.0666418640852765, 0.1660100042260882, 2.0234804551821566, 0.0202975377766432, -0.0923454747014345, 0.0975716167098158, -0.045318935090288, -0.1495791514938455, -0.079514414708525, -0.2957120708670548, 0.3298262535758127, 0.1917298265117986, -0.2977781675223466, -0.1823977546930913, -0.0518081805709903, 0.1648142183572331, 0.1396343480794714, 0.1863759870020698, 0.1632811493297743, -0.226808022843461, -0.0156464601188724]| 12.1443767547607422|      0.00800000|[2969, 204, 0, 102]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      52|[1.4083701979254342, 0.0666418640852765, 0.1660100042260882, 2.0234804551821566, 0.0202975377766432, -0.0923454747014345, 0.0975716167098158, -0.045318935090288, -0.1495791514938455, -0.079514414708525, -0.2957120708670548, 0.3298262535758127, 0.1917298265117986, -0.2977781675223466, -0.1823977546930913, -0.0518081805709903, 0.1648142183572331, 0.1396343480794714, 0.1863759870020698, 0.1632811493297743, -0.226808022843461, -0.0156464601188724]| 12.1443767547607422|      0.00160000|[3027, 208, 0, 104]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      53|[1.4073268926119769, 0.0660635724330033, 0.1663593034788978, 2.0243657545174876, 0.0202874733957058, -0.0923852658493097, 0.097593445128582, -0.0453547429453631, -0.149605241676989, -0.0794157918098339, -0.2955042471654816, 0.3300588877790726, 0.1918535618926031, -0.2977473165755355, -0.1824188651475813, -0.051664506584138, 0.1647287855865285, 0.1393898146085501, 0.1863067532910833, 0.1632761987688395, -0.2267337838035403, -0.0157198994960827]| 12.1443738937377930|      0.00800000|[3085, 212, 0, 106]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      54|[1.4073268926119769, 0.0660635724330033, 0.1663593034788978, 2.0243657545174876, 0.0202874733957058, -0.0923852658493097, 0.097593445128582, -0.0453547429453631, -0.149605241676989, -0.0794157918098339, -0.2955042471654816, 0.3300588877790726, 0.1918535618926031, -0.2977473165755355, -0.1824188651475813, -0.051664506584138, 0.1647287855865285, 0.1393898146085501, 0.1863067532910833, 0.1632761987688395, -0.2267337838035403, -0.0157198994960827]| 12.1443738937377930|      0.00160000|[3143, 216, 0, 108]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      55|[1.4065406001843204, 0.0656160115145134, 0.1667713900118731, 2.0253379981449866, 0.0201752220835314, -0.092502745040198, 0.0974895121773814, -0.0454765467947073, -0.1496774790882444, -0.079543501864254, -0.2955113760395183, 0.3299039255305866, 0.1921208121794794, -0.2980977757855073, -0.1827692141678605, -0.051720527418686, 0.1645037277238032, 0.1395270592372376, 0.186195988096009, 0.1631703369829338, -0.2270717277554705, -0.0156820543884366]| 12.1443710327148438|      0.00800000|[3201, 220, 0, 110]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      56|[1.4065406001843204, 0.0656160115145134, 0.1667713900118731, 2.0253379981449866, 0.0201752220835314, -0.092502745040198, 0.0974895121773814, -0.0454765467947073, -0.1496774790882444, -0.079543501864254, -0.2955113760395183, 0.3299039255305866, 0.1921208121794794, -0.2980977757855073, -0.1827692141678605, -0.051720527418686, 0.1645037277238032, 0.1395270592372376, 0.186195988096009, 0.1631703369829338, -0.2270717277554705, -0.0156820543884366]| 12.1443710327148438|      0.00160000|[3259, 224, 0, 112]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      57|[1.4054081290009066, 0.0653695974476157, 0.1669509850305022, 2.026102229849091, 0.0201979059842743, -0.0927784365078668, 0.0978447480757435, -0.0456344721345472, -0.1494689378274272, -0.0793579526760906, -0.2953799463013766, 0.3300882025328631, 0.1921955688594827, -0.2982047363203391, -0.1826207281029411, -0.0513606429245373, 0.1644085199607442, 0.1393970472135102, 0.1861007695900275, 0.1631938188211878, -0.2268797121067991, -0.0156307521818742]| 12.1443681716918945|      0.00800000|[3317, 228, 0, 114]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      58|[1.4054081290009066, 0.0653695974476157, 0.1669509850305022, 2.026102229849091, 0.0201979059842743, -0.0927784365078668, 0.0978447480757435, -0.0456344721345472, -0.1494689378274272, -0.0793579526760906, -0.2953799463013766, 0.3300882025328631, 0.1921955688594827, -0.2982047363203391, -0.1826207281029411, -0.0513606429245373, 0.1644085199607442, 0.1393970472135102, 0.1861007695900275, 0.1631938188211878, -0.2268797121067991, -0.0156307521818742]| 12.1443681716918945|      0.00160000|[3376, 232, 0, 116]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      59|[1.4042840597635449, 0.0647390938419942, 0.1670937518145576, 2.026715633043059, 0.0202081057364477, -0.0929057706077847, 0.0977952895271351, -0.0456064113021732, -0.1494737316936503, -0.0796075275640735, -0.2956196003685105, 0.3303739360230406, 0.1920595333026484, -0.2983581136482675, -0.1828297202237219, -0.0513140111145303, 0.1647857097341105, 0.1393295021456621, 0.186249236464674, 0.1632830175650901, -0.2268611505513725, -0.0155031296238559]| 12.1443653106689453|      0.00800000|[3434, 236, 0, 118]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      60|[1.4042840597635449, 0.0647390938419942, 0.1670937518145576, 2.026715633043059, 0.0202081057364477, -0.0929057706077847, 0.0977952895271351, -0.0456064113021732, -0.1494737316936503, -0.0796075275640735, -0.2956196003685105, 0.3303739360230406, 0.1920595333026484, -0.2983581136482675, -0.1828297202237219, -0.0513140111145303, 0.1647857097341105, 0.1393295021456621, 0.186249236464674, 0.1632830175650901, -0.2268611505513725, -0.0155031296238559]| 12.1443653106689453|      0.00160000|[3492, 240, 0, 120]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      61|[1.4032340409282376, 0.0640772025129586, 0.167325477458612, 2.0274111484163546, 0.0201259516504529, -0.0929288863133852, 0.0979712697222746, -0.0455591975198268, -0.1493508135537675, -0.0797391478507449, -0.2954407810875984, 0.3304014861901154, 0.1918809344076078, -0.2979226258639821, -0.1827141667139209, -0.051259582823545, 0.1646776278236629, 0.1394360562603384, 0.1864573444083898, 0.163494853721188, -0.2268126460288762, -0.0153455284792792]| 12.1443624496459961|      0.00800000|[3550, 244, 0, 122]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      62|[1.4032340409282376, 0.0640772025129586, 0.167325477458612, 2.0274111484163546, 0.0201259516504529, -0.0929288863133852, 0.0979712697222746, -0.0455591975198268, -0.1493508135537675, -0.0797391478507449, -0.2954407810875984, 0.3304014861901154, 0.1918809344076078, -0.2979226258639821, -0.1827141667139209, -0.051259582823545, 0.1646776278236629, 0.1394360562603384, 0.1864573444083898, 0.163494853721188, -0.2268126460288762, -0.0153455284792792]| 12.1443624496459961|      0.00160000|[3608, 248, 0, 124]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      63|[1.4023952237224044, 0.0637998763602466, 0.1677508533930834, 2.0284297162515763, 0.0199965424619609, -0.0930243609519695, 0.0981892416085069, -0.0455905907209427, -0.1492230688651627, -0.0796959293920569, -0.2952846433325738, 0.3301579599596743, 0.1918045215794687, -0.2977284768682493, -0.1830113987815063, -0.0509983370065706, 0.1647051378786218, 0.1396312960022902, 0.186730061813899, 0.1637086202539979, -0.2269022124497211, -0.0154786575345186]| 12.1443595886230469|      0.00800000|[3666, 252, 0, 126]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      64|[1.4023952237224044, 0.0637998763602466, 0.1677508533930834, 2.0284297162515763, 0.0199965424619609, -0.0930243609519695, 0.0981892416085069, -0.0455905907209427, -0.1492230688651627, -0.0796959293920569, -0.2952846433325738, 0.3301579599596743, 0.1918045215794687, -0.2977284768682493, -0.1830113987815063, -0.0509983370065706, 0.1647051378786218, 0.1396312960022902, 0.186730061813899, 0.1637086202539979, -0.2269022124497211, -0.0154786575345186]| 12.1443595886230469|      0.00160000|[3724, 256, 0, 128]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      65|[1.4015186260342873, 0.063456034970434, 0.1682750849419787, 2.028938792151792, 0.0197363515187652, -0.0925448598416309, 0.0981714994031103, -0.0457737201119615, -0.1495379371909632, -0.0799762629119854, -0.2952412086688843, 0.3302834642808132, 0.1921913007067805, -0.2979686870134942, -0.1830267772431613, -0.0508840314298616, 0.1645468040655272, 0.139460887117288, 0.1870289085365952, 0.1638596221208954, -0.2273747833307726, -0.0154297726387355]| 12.1443576812744141|      0.00800000|[3782, 260, 0, 130]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      66|[1.4015186260342873, 0.063456034970434, 0.1682750849419787, 2.028938792151792, 0.0197363515187652, -0.0925448598416309, 0.0981714994031103, -0.0457737201119615, -0.1495379371909632, -0.0799762629119854, -0.2952412086688843, 0.3302834642808132, 0.1921913007067805, -0.2979686870134942, -0.1830267772431613, -0.0508840314298616, 0.1645468040655272, 0.139460887117288, 0.1870289085365952, 0.1638596221208954, -0.2273747833307726, -0.0154297726387355]| 12.1443576812744141|      0.00160000|[3840, 264, 0, 132]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      67|[1.400389942886822, 0.0634883861200095, 0.1684190415031001, 2.0297929867658313, 0.0196685276491682, -0.0925554815365455, 0.0980555149318932, -0.0455457946769321, -0.1496091475604875, -0.0797917869507014, -0.2949856624246875, 0.3301304811038858, 0.1920226502105176, -0.2976205697583487, -0.1827464452196146, -0.0509181612046405, 0.1645707188209843, 0.1395833816449857, 0.187070705833384, 0.1640027765784162, -0.2275841673971107, -0.0155900607264806]| 12.1443548202514648|      0.00800000|[3898, 268, 0, 134]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      68|[1.400389942886822, 0.0634883861200095, 0.1684190415031001, 2.0297929867658313, 0.0196685276491682, -0.0925554815365455, 0.0980555149318932, -0.0455457946769321, -0.1496091475604875, -0.0797917869507014, -0.2949856624246875, 0.3301304811038858, 0.1920226502105176, -0.2976205697583487, -0.1827464452196146, -0.0509181612046405, 0.1645707188209843, 0.1395833816449857, 0.187070705833384, 0.1640027765784162, -0.2275841673971107, -0.0155900607264806]| 12.1443548202514648|      0.00160000|[3956, 272, 0, 136]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      69|[1.3992620267825056, 0.0627978205076958, 0.168545377487174, 2.0301311480899216, 0.019458530130154, -0.0925743144538638, 0.0980737254089519, -0.0457715281366016, -0.1491103670018451, -0.079640521721358, -0.2948267731347267, 0.3301326227846973, 0.1920948950283425, -0.2978428045990647, -0.1830066893352684, -0.050852939090016, 0.1645180584496236, 0.1392515056796881, 0.1871306012318144, 0.1639831276902842, -0.2273734397383849, -0.0155986080221067]| 12.1443519592285156|      0.00800000|[4014, 276, 0, 138]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      70|[1.3992620267825056, 0.0627978205076958, 0.168545377487174, 2.0301311480899216, 0.019458530130154, -0.0925743144538638, 0.0980737254089519, -0.0457715281366016, -0.1491103670018451, -0.079640521721358, -0.2948267731347267, 0.3301326227846973, 0.1920948950283425, -0.2978428045990647, -0.1830066893352684, -0.050852939090016, 0.1645180584496236, 0.1392515056796881, 0.1871306012318144, 0.1639831276902842, -0.2273734397383849, -0.0155986080221067]| 12.1443519592285156|      0.00160000|[4073, 280, 0, 140]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      71|[1.3980719189797266, 0.0624744633859017, 0.1687885421751479, 2.0309334039296982, 0.0191646904171845, -0.0927537823502704, 0.0981780651826405, -0.0457131207096233, -0.1492842023478926, -0.0795534689829171, -0.2948777248864424, 0.3301928734731953, 0.1920444580269101, -0.2977945611098679, -0.1830757964991787, -0.0507388749314215, 0.1645740044600098, 0.1392548425494831, 0.1869278853377126, 0.1640308590074999, -0.2276431290168481, -0.0157311413080451]| 12.1443490982055664|      0.00800000|[4131, 284, 0, 142]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      72|[1.3980719189797266, 0.0624744633859017, 0.1687885421751479, 2.0309334039296982, 0.0191646904171845, -0.0927537823502704, 0.0981780651826405, -0.0457131207096233, -0.1492842023478926, -0.0795534689829171, -0.2948777248864424, 0.3301928734731953, 0.1920444580269101, -0.2977945611098679, -0.1830757964991787, -0.0507388749314215, 0.1645740044600098, 0.1392548425494831, 0.1869278853377126, 0.1640308590074999, -0.2276431290168481, -0.0157311413080451]| 12.1443490982055664|      0.00160000|[4189, 288, 0, 144]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      73|[1.3971771916926226, 0.0618701255856424, 0.1691975017592047, 2.031559560173188, 0.01911920372343, -0.0931700391694014, 0.0980824841820563, -0.0457700281250832, -0.1492302311930882, -0.0792699925736901, -0.2950956396498761, 0.3301810611327523, 0.1919963096431479, -0.297784822655545, -0.1834255004287811, -0.0506642962433466, 0.1644332026925668, 0.1395714137122167, 0.1869245815378547, 0.1638669952174212, -0.2279993637126758, -0.0160661524252638]| 12.1443462371826172|      0.00800000|[4247, 292, 0, 146]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      74|[1.3971771916926226, 0.0618701255856424, 0.1691975017592047, 2.031559560173188, 0.01911920372343, -0.0931700391694014, 0.0980824841820563, -0.0457700281250832, -0.1492302311930882, -0.0792699925736901, -0.2950956396498761, 0.3301810611327523, 0.1919963096431479, -0.297784822655545, -0.1834255004287811, -0.0506642962433466, 0.1644332026925668, 0.1395714137122167, 0.1869245815378547, 0.1638669952174212, -0.2279993637126758, -0.0160661524252638]| 12.1443462371826172|      0.00160000|[4305, 296, 0, 148]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      75|[1.3962263410945142, 0.0615585719545683, 0.1692239424983027, 2.032696877237871, 0.0192340832108237, -0.0932075655661411, 0.0982121931417612, -0.0456250757450797, -0.1492007714583775, -0.0791327105987543, -0.295290500431422, 0.3303060863592623, 0.1918636433761159, -0.2977927785631624, -0.1835433287358369, -0.0507191182884882, 0.1646082808305722, 0.1394238784606928, 0.1867091334292336, 0.1638457293482698, -0.2280351351577065, -0.0161273859751067]| 12.1443433761596680|      0.00800000|[4363, 300, 0, 150]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      76|[1.3962263410945142, 0.0615585719545683, 0.1692239424983027, 2.032696877237871, 0.0192340832108237, -0.0932075655661411, 0.0982121931417612, -0.0456250757450797, -0.1492007714583775, -0.0791327105987543, -0.295290500431422, 0.3303060863592623, 0.1918636433761159, -0.2977927785631624, -0.1835433287358369, -0.0507191182884882, 0.1646082808305722, 0.1394238784606928, 0.1867091334292336, 0.1638457293482698, -0.2280351351577065, -0.0161273859751067]| 12.1443433761596680|      0.00160000|[4421, 304, 0, 152]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      77|[1.3950948931268965, 0.0611958411311645, 0.1695657124566515, 2.033599143367878, 0.0193884175007806, -0.0933326769000789, 0.0981128869353945, -0.0455527819695908, -0.1490821494975756, -0.079177689851042, -0.2952799302015787, 0.3302951118236406, 0.1919419622551081, -0.2978217404959972, -0.1837026677541474, -0.0506973785287412, 0.1643612799055654, 0.139536000952719, 0.1866160238832739, 0.1639228132147803, -0.2280369501908917, -0.0162869001540371]| 12.1443405151367188|      0.00800000|[4480, 308, 0, 154]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      78|[1.3950948931268965, 0.0611958411311645, 0.1695657124566515, 2.033599143367878, 0.0193884175007806, -0.0933326769000789, 0.0981128869353945, -0.0455527819695908, -0.1490821494975756, -0.079177689851042, -0.2952799302015787, 0.3302951118236406, 0.1919419622551081, -0.2978217404959972, -0.1837026677541474, -0.0506973785287412, 0.1643612799055654, 0.139536000952719, 0.1866160238832739, 0.1639228132147803, -0.2280369501908917, -0.0162869001540371]| 12.1443405151367188|      0.00160000|[4538, 312, 0, 156]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      79|[1.3940202430331685, 0.0609331866986208, 0.1697761456204594, 2.034135784672382, 0.0189641286047431, -0.0930732587870231, 0.0980561386382231, -0.0454695178157546, -0.1495570179699511, -0.0790383327651043, -0.2952074974093805, 0.3300474924681639, 0.1920784746775902, -0.2980792975952966, -0.1839360513366491, -0.0504718782067439, 0.1642841175400959, 0.139689393353316, 0.1868536922641503, 0.1639027708637246, -0.2277541517200065, -0.0160071080784363]| 12.1443376541137695|      0.00800000|[4596, 316, 0, 158]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      80|[1.3940202430331685, 0.0609331866986208, 0.1697761456204594, 2.034135784672382, 0.0189641286047431, -0.0930732587870231, 0.0980561386382231, -0.0454695178157546, -0.1495570179699511, -0.0790383327651043, -0.2952074974093805, 0.3300474924681639, 0.1920784746775902, -0.2980792975952966, -0.1839360513366491, -0.0504718782067439, 0.1642841175400959, 0.139689393353316, 0.1868536922641503, 0.1639027708637246, -0.2277541517200065, -0.0160071080784363]| 12.1443376541137695|      0.00160000|[4654, 320, 0, 160]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
