k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      47|[1.4523491473778298, 0.1214173564936886, 0.3272728191030329, 1.8655680762057663, -0.0044724988013273, 0.0009703503575048, -0.0042468284385904, 0.0039754934954944, 0.0033065270450413, 0.0002588133069358, -0.0016067466169634, -0.001008611466681, -0.0012638838267072, -0.00293166074647, 0.001189215427916, 0.0036965643218904, 0.0073793310300978, 0.0013341330893571, -0.0009431679632748, 0.0040680345065164, 0.0029254433319351, 0.0019699375022784]| 12.1470174789428711|      0.10000000|[5471, 376, 0, 94]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      48|[1.4523491473778298, 0.1214173564936886, 0.3272728191030329, 1.8655680762057663, -0.0044724988013273, 0.0009703503575048, -0.0042468284385904, 0.0039754934954944, 0.0033065270450413, 0.0002588133069358, -0.0016067466169634, -0.001008611466681, -0.0012638838267072, -0.00293166074647, 0.001189215427916, 0.0036965643218904, 0.0073793310300978, 0.0013341330893571, -0.0009431679632748, 0.0040680345065164, 0.0029254433319351, 0.0019699375022784]| 12.1470174789428711|      0.01000000|[5587, 384, 0, 96]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      49|[1.458230982053447, 0.1218538877668762, 0.3286873695896032, 1.873518350007829, -0.0044915251152152, 0.0009649865894799, -0.0042660572039675, 0.0040096301979759, 0.0033121139804349, 0.0002690224768202, -0.0016279212575504, -0.0009937321139577, -0.0012378674051316, -0.0029476652498706, 0.0012156163324803, 0.0036960153438019, 0.0073834403586738, 0.0013171162105049, -0.0009311034742239, 0.0040929205184232, 0.0029221394404688, 0.0019844670579238]| 12.1463899612426758|      0.10000000|[5704, 392, 0, 98]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      50|[1.458230982053447, 0.1218538877668762, 0.3286873695896032, 1.873518350007829, -0.0044915251152152, 0.0009649865894799, -0.0042660572039675, 0.0040096301979759, 0.0033121139804349, 0.0002690224768202, -0.0016279212575504, -0.0009937321139577, -0.0012378674051316, -0.0029476652498706, 0.0012156163324803, 0.0036960153438019, 0.0073834403586738, 0.0013171162105049, -0.0009311034742239, 0.0040929205184232, 0.0029221394404688, 0.0019844670579238]| 12.1463899612426758|      0.01000000|[5820, 400, 0, 100]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      51|[1.46407563128944, 0.1222662170952197, 0.3301004780902296, 1.8814977929264107, -0.0044814488315598, 0.0009632258409148, -0.0042699114000818, 0.0039932181108709, 0.003307428238904, 0.0002619644171701, -0.0016240150551863, -0.0010098091414001, -0.0012439266503799, -0.002941285180645, 0.0012093204646476, 0.0036980732297607, 0.0073810911120928, 0.0013118944105514, -0.0009380222323527, 0.0040817805194859, 0.0029153624274149, 0.0019606219840744]| 12.1458559036254883|      0.10000000|[5936, 408, 0, 102]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      52|[1.46407563128944, 0.1222662170952197, 0.3301004780902296, 1.8814977929264107, -0.0044814488315598, 0.0009632258409148, -0.0042699114000818, 0.0039932181108709, 0.003307428238904, 0.0002619644171701, -0.0016240150551863, -0.0010098091414001, -0.0012439266503799, -0.002941285180645, 0.0012093204646476, 0.0036980732297607, 0.0073810911120928, 0.0013118944105514, -0.0009380222323527, 0.0040817805194859, 0.0029153624274149, 0.0019606219840744]| 12.1458559036254883|      0.01000000|[6052, 416, 0, 104]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      53|[1.469864543580527, 0.1226640413973744, 0.3315282866586055, 1.8895159691075916, -0.0044765059270593, 0.0009653405908686, -0.0042714807913946, 0.0039859599180167, 0.0033115857520438, 0.0002587460922168, -0.0016193015315134, -0.0010097775219017, -0.001242874316995, -0.002942308409619, 0.0012033261349398, 0.0036967827104636, 0.0073856434211305, 0.0013184253668847, -0.0009256560462476, 0.0040831675989356, 0.0029175713015257, 0.0019674751774232]| 12.1454162597656250|      0.10000000|[6168, 424, 0, 106]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      54|[1.469864543580527, 0.1226640413973744, 0.3315282866586055, 1.8895159691075916, -0.0044765059270593, 0.0009653405908686, -0.0042714807913946, 0.0039859599180167, 0.0033115857520438, 0.0002587460922168, -0.0016193015315134, -0.0010097775219017, -0.001242874316995, -0.002942308409619, 0.0012033261349398, 0.0036967827104636, 0.0073856434211305, 0.0013184253668847, -0.0009256560462476, 0.0040831675989356, 0.0029175713015257, 0.0019674751774232]| 12.1454162597656250|      0.01000000|[6284, 432, 0, 108]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      55|[1.4755617332851627, 0.1230334388388354, 0.3329859921805533, 1.8975948851013968, -0.0044156491640966, 0.0009486912244042, -0.004264506432919, 0.004003322760142, 0.0032892054427784, 0.0002381228837267, -0.001597189233853, -0.001040487101333, -0.0012197666880743, -0.0029484340384572, 0.0011993548688898, 0.003668290825317, 0.0074191383900045, 0.0013018727524561, -0.0009310069229241, 0.0040951143804052, 0.0028760131773461, 0.0019875627504192]| 12.1450700759887695|      0.10000000|[6400, 440, 0, 110]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      56|[1.4755617332851627, 0.1230334388388354, 0.3329859921805533, 1.8975948851013968, -0.0044156491640966, 0.0009486912244042, -0.004264506432919, 0.004003322760142, 0.0032892054427784, 0.0002381228837267, -0.001597189233853, -0.001040487101333, -0.0012197666880743, -0.0029484340384572, 0.0011993548688898, 0.003668290825317, 0.0074191383900045, 0.0013018727524561, -0.0009310069229241, 0.0040951143804052, 0.0028760131773461, 0.0019875627504192]| 12.1450700759887695|      0.01000000|[6517, 448, 0, 112]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      57|[1.4811605139373865, 0.1233703522548126, 0.3344281647127427, 1.905746643922072, -0.0044475973935193, 0.000951680152746, -0.0042914301968769, 0.00402344322401, 0.0032686730576059, 0.0002387946327962, -0.0016043393287214, -0.0010360806077702, -0.00121748719947, -0.0029422380491831, 0.0011862741632994, 0.0036619261054063, 0.007436006086948, 0.0013064190703255, -0.0010005355676077, 0.0041145902133201, 0.0029016873539821, 0.0019926682499604]| 12.1448183059692383|      0.10000000|[6633, 456, 0, 114]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      58|[1.4811605139373865, 0.1233703522548126, 0.3344281647127427, 1.905746643922072, -0.0044475973935193, 0.000951680152746, -0.0042914301968769, 0.00402344322401, 0.0032686730576059, 0.0002387946327962, -0.0016043393287214, -0.0010360806077702, -0.00121748719947, -0.0029422380491831, 0.0011862741632994, 0.0036619261054063, 0.007436006086948, 0.0013064190703255, -0.0010005355676077, 0.0041145902133201, 0.0029016873539821, 0.0019926682499604]| 12.1448183059692383|      0.01000000|[6749, 464, 0, 116]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      59|[1.4864576494253918, 0.1235205633848556, 0.335908205371832, 1.914094777813484, -0.0044793840900109, 0.0009556348952868, -0.0042091464317145, 0.0039607337449703, 0.0032284015055154, 0.000260227223635, -0.0015629831528944, -0.0010468388873283, -0.0012486067853028, -0.0028629453236338, 0.0011366550327287, 0.0036106964197157, 0.0074360500529861, 0.0012471511842323, -0.001046064444099, 0.0041389426574368, 0.0028791369122216, 0.0019570785392455]| 12.1446599960327148|      0.10000000|[6865, 472, 0, 118]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      60|[1.4864576494253918, 0.1235205633848556, 0.335908205371832, 1.914094777813484, -0.0044793840900109, 0.0009556348952868, -0.0042091464317145, 0.0039607337449703, 0.0032284015055154, 0.000260227223635, -0.0015629831528944, -0.0010468388873283, -0.0012486067853028, -0.0028629453236338, 0.0011366550327287, 0.0036106964197157, 0.0074360500529861, 0.0012471511842323, -0.001046064444099, 0.0041389426574368, 0.0028791369122216, 0.0019570785392455]| 12.1446599960327148|      0.01000000|[6982, 480, 0, 120]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      61|[1.4864576494253918, 0.1235205633848556, 0.335908205371832, 1.914094777813484, -0.0044793840900109, 0.0009556348952868, -0.0042091464317145, 0.0039607337449703, 0.0032284015055154, 0.000260227223635, -0.0015629831528944, -0.0010468388873283, -0.0012486067853028, -0.0028629453236338, 0.0011366550327287, 0.0036106964197157, 0.0074360500529861, 0.0012471511842323, -0.001046064444099, 0.0041389426574368, 0.0028791369122216, 0.0019570785392455]| 12.1446599960327148|      0.00100000|[7098, 488, 0, 122]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      62|[1.4869268227053472, 0.1235272391987224, 0.3360721024499014, 1.9149606061304167, -0.0044967331121185, 0.0009466672429035, -0.0042051769539457, 0.0039606292599899, 0.0032217519137468, 0.0002844090574945, -0.0015531767830923, -0.0010530788465303, -0.001241329229112, -0.0028490362993034, 0.001159905305574, 0.0036065730737658, 0.0074243984809389, 0.0012587469190099, -0.0010367050649736, 0.0041120854925978, 0.0028836973840766, 0.001972755298612]| 12.1446495056152344|      0.01000000|[7215, 496, 0, 124]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      63|[1.4869268227053472, 0.1235272391987224, 0.3360721024499014, 1.9149606061304167, -0.0044967331121185, 0.0009466672429035, -0.0042051769539457, 0.0039606292599899, 0.0032217519137468, 0.0002844090574945, -0.0015531767830923, -0.0010530788465303, -0.001241329229112, -0.0028490362993034, 0.001159905305574, 0.0036065730737658, 0.0074243984809389, 0.0012587469190099, -0.0010367050649736, 0.0041120854925978, 0.0028836973840766, 0.001972755298612]| 12.1446495056152344|      0.00100000|[7332, 504, 0, 126]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      64|[1.4873776021805056, 0.1235256490834646, 0.3362320899277995, 1.9158352054283359, -0.0044942981147666, 0.0009610941829571, -0.0042041916110381, 0.0039994757690136, 0.003210147775817, 0.0003222137371245, -0.0015743960349624, -0.0010478943210963, -0.0012678030269772, -0.0028478332541128, 0.0011537789929219, 0.0035871328231345, 0.0074050876381728, 0.0012622330112866, -0.0010536727000725, 0.0041346475525143, 0.0028815162728493, 0.0019871012838053]| 12.1446399688720703|      0.01000000|[7449, 512, 0, 128]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      65|[1.4873776021805056, 0.1235256490834646, 0.3362320899277995, 1.9158352054283359, -0.0044942981147666, 0.0009610941829571, -0.0042041916110381, 0.0039994757690136, 0.003210147775817, 0.0003222137371245, -0.0015743960349624, -0.0010478943210963, -0.0012678030269772, -0.0028478332541128, 0.0011537789929219, 0.0035871328231345, 0.0074050876381728, 0.0012622330112866, -0.0010536727000725, 0.0041346475525143, 0.0028815162728493, 0.0019871012838053]| 12.1446399688720703|      0.00100000|[7565, 520, 0, 130]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      66|[1.4878074371758687, 0.1235127924883495, 0.3364121119790583, 1.916716875246042, -0.0044757932695796, 0.0009681242766079, -0.004176668829071, 0.0039911216805572, 0.0032493193590335, 0.0003225878875498, -0.0015557735616522, -0.001043298388199, -0.0012893923141166, -0.0028357926293736, 0.0011875483915696, 0.0035794273351741, 0.0074137299456222, 0.0012612196470099, -0.0010371082339424, 0.004140948624565, 0.0028797480988255, 0.0019883708508542]| 12.1446304321289062|      0.01000000|[7682, 528, 0, 132]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      67|[1.4878074371758687, 0.1235127924883495, 0.3364121119790583, 1.916716875246042, -0.0044757932695796, 0.0009681242766079, -0.004176668829071, 0.0039911216805572, 0.0032493193590335, 0.0003225878875498, -0.0015557735616522, -0.001043298388199, -0.0012893923141166, -0.0028357926293736, 0.0011875483915696, 0.0035794273351741, 0.0074137299456222, 0.0012612196470099, -0.0010371082339424, 0.004140948624565, 0.0028797480988255, 0.0019883708508542]| 12.1446304321289062|      0.00100000|[7798, 536, 0, 134]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      68|[1.4882246961504069, 0.123507342509541, 0.3365728202361631, 1.9176092169641943, -0.0044564116410387, 0.0009734602261468, -0.0041433142086905, 0.0040016330951901, 0.0032560100259206, 0.0003277012886125, -0.0015512903141632, -0.0010348365689562, -0.0013112344315289, -0.0028379650937228, 0.0011996017644502, 0.0035678766072569, 0.007408384135241, 0.0012609949950291, -0.0010274321819957, 0.0041653943345416, 0.0028641748740342, 0.0020042369411509]| 12.1446228027343750|      0.01000000|[7914, 544, 0, 136]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      69|[1.4882246961504069, 0.123507342509541, 0.3365728202361631, 1.9176092169641943, -0.0044564116410387, 0.0009734602261468, -0.0041433142086905, 0.0040016330951901, 0.0032560100259206, 0.0003277012886125, -0.0015512903141632, -0.0010348365689562, -0.0013112344315289, -0.0028379650937228, 0.0011996017644502, 0.0035678766072569, 0.007408384135241, 0.0012609949950291, -0.0010274321819957, 0.0041653943345416, 0.0028641748740342, 0.0020042369411509]| 12.1446228027343750|      0.00100000|[8030, 552, 0, 138]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      70|[1.4885927904640635, 0.1234625740375134, 0.3367333152773057, 1.9185189499920459, -0.0045004114278716, 0.0009945111993227, -0.0041767328210484, 0.0039745039445424, 0.0032574674112263, 0.0003453224353406, -0.0015300408524179, -0.0010096166480917, -0.0012917312179983, -0.0028050540304292, 0.0011933333587784, 0.0035858432117998, 0.0073978996288694, 0.001262487095655, -0.0010116536443418, 0.0041861333124724, 0.0028594038530161, 0.0020335251883621]| 12.1446151733398438|      0.01000000|[8147, 560, 0, 140]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      71|[1.4885927904640635, 0.1234625740375134, 0.3367333152773057, 1.9185189499920459, -0.0045004114278716, 0.0009945111993227, -0.0041767328210484, 0.0039745039445424, 0.0032574674112263, 0.0003453224353406, -0.0015300408524179, -0.0010096166480917, -0.0012917312179983, -0.0028050540304292, 0.0011933333587784, 0.0035858432117998, 0.0073978996288694, 0.001262487095655, -0.0010116536443418, 0.0041861333124724, 0.0028594038530161, 0.0020335251883621]| 12.1446151733398438|      0.00100000|[8263, 568, 0, 142]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      72|[1.4889444905293057, 0.1234017452821297, 0.3369201346327476, 1.919429635881784, -0.0044838765839712, 0.0010042312002264, -0.0041526883759478, 0.0039780952655685, 0.0032643865240722, 0.0003323759644928, -0.0015746585885982, -0.0010084494232719, -0.001304717449907, -0.0028567550419911, 0.0011807733476011, 0.0035768388433394, 0.007418045336397, 0.0012935737885053, -0.0010041784753513, 0.0041897154733744, 0.002876558008175, 0.0020528768404653]| 12.1446094512939453|      0.01000000|[8380, 576, 0, 144]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      73|[1.4889444905293057, 0.1234017452821297, 0.3369201346327476, 1.919429635881784, -0.0044838765839712, 0.0010042312002264, -0.0041526883759478, 0.0039780952655685, 0.0032643865240722, 0.0003323759644928, -0.0015746585885982, -0.0010084494232719, -0.001304717449907, -0.0028567550419911, 0.0011807733476011, 0.0035768388433394, 0.007418045336397, 0.0012935737885053, -0.0010041784753513, 0.0041897154733744, 0.002876558008175, 0.0020528768404653]| 12.1446094512939453|      0.00100000|[8496, 584, 0, 146]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      74|[1.4892508526140165, 0.123335986414443, 0.3370863210743326, 1.9203495585165975, -0.0045569590017127, 0.0010204243743079, -0.0041775186583229, 0.0040360372004261, 0.0032633177889658, 0.000388809959117, -0.0015672074144515, -0.0010111991579922, -0.0012386067119214, -0.0028566939358845, 0.0011184733459823, 0.0035535455616152, 0.0074458501040451, 0.0012666435615077, -0.0009884778266028, 0.0041280742170028, 0.0028794558075914, 0.0020251464661747]| 12.1446037292480469|      0.01000000|[8613, 592, 0, 148]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      75|[1.4892508526140165, 0.123335986414443, 0.3370863210743326, 1.9203495585165975, -0.0045569590017127, 0.0010204243743079, -0.0041775186583229, 0.0040360372004261, 0.0032633177889658, 0.000388809959117, -0.0015672074144515, -0.0010111991579922, -0.0012386067119214, -0.0028566939358845, 0.0011184733459823, 0.0035535455616152, 0.0074458501040451, 0.0012666435615077, -0.0009884778266028, 0.0041280742170028, 0.0028794558075914, 0.0020251464661747]| 12.1446037292480469|      0.00100000|[8731, 600, 0, 150]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      76|[1.489537024825475, 0.1232061584107329, 0.337359481447444, 1.9212428364293626, -0.0045485570894035, 0.0010445485966345, -0.004181582076453, 0.0040549454542214, 0.0032425632764032, 0.0003107219150779, -0.0015707060609522, -0.0009887913404116, -0.0011575685335909, -0.0028298553310417, 0.0010509108028049, 0.0035816825460901, 0.0074617168995038, 0.0012961533077518, -0.0010167547940727, 0.0041288098659142, 0.0028810574759002, 0.001947367734163]| 12.1445989608764648|      0.01000000|[8847, 608, 0, 152]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      77|[1.489537024825475, 0.1232061584107329, 0.337359481447444, 1.9212428364293626, -0.0045485570894035, 0.0010445485966345, -0.004181582076453, 0.0040549454542214, 0.0032425632764032, 0.0003107219150779, -0.0015707060609522, -0.0009887913404116, -0.0011575685335909, -0.0028298553310417, 0.0010509108028049, 0.0035816825460901, 0.0074617168995038, 0.0012961533077518, -0.0010167547940727, 0.0041288098659142, 0.0028810574759002, 0.001947367734163]| 12.1445989608764648|      0.00100000|[8964, 616, 0, 154]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      78|[1.489712759864028, 0.1230834258590828, 0.3375589438312166, 1.9221903586511173, -0.0045555350785097, 0.0010942789107257, -0.004185145699208, 0.0040448435357816, 0.0032098700270273, 0.0002830080403207, -0.0015754821760256, -0.000981599626473, -0.0012075276300532, -0.0028419404411152, 0.0010280515275109, 0.0036005343340371, 0.007464046998418, 0.0013138710730499, -0.0009837765880696, 0.0040862326012921, 0.0028360954993196, 0.0020035915604473]| 12.1445951461791992|      0.01000000|[9080, 624, 0, 156]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      79|[1.489712759864028, 0.1230834258590828, 0.3375589438312166, 1.9221903586511173, -0.0045555350785097, 0.0010942789107257, -0.004185145699208, 0.0040448435357816, 0.0032098700270273, 0.0002830080403207, -0.0015754821760256, -0.000981599626473, -0.0012075276300532, -0.0028419404411152, 0.0010280515275109, 0.0036005343340371, 0.007464046998418, 0.0013138710730499, -0.0009837765880696, 0.0040862326012921, 0.0028360954993196, 0.0020035915604473]| 12.1445951461791992|      0.00100000|[9197, 632, 0, 158]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      80|[1.489680000350631, 0.1229182775160044, 0.3377552378430393, 1.9231311634676351, -0.0044891749634537, 0.0011650411401975, -0.004242163810231, 0.0041239125817754, 0.0031830275588457, 0.0003118402957345, -0.0016312354501792, -0.0009670186665694, -0.0012181344067937, -0.0028199643086137, 0.0009861387509654, 0.0036479122164192, 0.0075489730309739, 0.0013521153462114, -0.0010791101594694, 0.0041092568578956, 0.0028712983046393, 0.0020131473605113]| 12.1445922851562500|      0.01000000|[9313, 640, 0, 160]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      81|[1.489680000350631, 0.1229182775160044, 0.3377552378430393, 1.9231311634676351, -0.0044891749634537, 0.0011650411401975, -0.004242163810231, 0.0041239125817754, 0.0031830275588457, 0.0003118402957345, -0.0016312354501792, -0.0009670186665694, -0.0012181344067937, -0.0028199643086137, 0.0009861387509654, 0.0036479122164192, 0.0075489730309739, 0.0013521153462114, -0.0010791101594694, 0.0041092568578956, 0.0028712983046393, 0.0020131473605113]| 12.1445922851562500|      0.00100000|[9429, 648, 0, 162]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      82|[1.4897314025209254, 0.1227571887509177, 0.3379070355382071, 1.9240555323401582, -0.0044836998562682, 0.0011125769485206, -0.0042662714863468, 0.0040277016932909, 0.0031205652209913, 0.0003801826171741, -0.0017365016452005, -0.0009030613014087, -0.0011233727670211, -0.0027530961143593, 0.0010554444714788, 0.0035794459322888, 0.0075249336477033, 0.0013327766901814, -0.0010210362830067, 0.0040927037871197, 0.0028056955690406, 0.0018528359598953]| 12.1445894241333008|      0.01000000|[9545, 656, 0, 164]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      83|[1.4897314025209254, 0.1227571887509177, 0.3379070355382071, 1.9240555323401582, -0.0044836998562682, 0.0011125769485206, -0.0042662714863468, 0.0040277016932909, 0.0031205652209913, 0.0003801826171741, -0.0017365016452005, -0.0009030613014087, -0.0011233727670211, -0.0027530961143593, 0.0010554444714788, 0.0035794459322888, 0.0075249336477033, 0.0013327766901814, -0.0010210362830067, 0.0040927037871197, 0.0028056955690406, 0.0018528359598953]| 12.1445894241333008|      0.00100000|[9661, 664, 0, 166]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      84|[1.4895630688493453, 0.1224621865231639, 0.3382262521607959, 1.924893525657511, -0.0045354750200323, 0.0011764356299597, -0.0042255749400591, 0.0039863346133693, 0.0032496071302669, 0.0004767641807181, -0.0017436066140717, -0.0008699597196482, -0.0011401598297983, -0.0027478074481889, 0.0010458570206704, 0.003643477312347, 0.0074228147014205, 0.0014415653229694, -0.0010368196994131, 0.0041136848315792, 0.0028752616295819, 0.0017481476502327]| 12.1445865631103516|      0.01000000|[9778, 672, 0, 168]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      85|[1.4895630688493453, 0.1224621865231639, 0.3382262521607959, 1.924893525657511, -0.0045354750200323, 0.0011764356299597, -0.0042255749400591, 0.0039863346133693, 0.0032496071302669, 0.0004767641807181, -0.0017436066140717, -0.0008699597196482, -0.0011401598297983, -0.0027478074481889, 0.0010458570206704, 0.003643477312347, 0.0074228147014205, 0.0014415653229694, -0.0010368196994131, 0.0041136848315792, 0.0028752616295819, 0.0017481476502327]| 12.1445865631103516|      0.00100000|[9894, 680, 0, 170]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      86|[1.4891643728525312, 0.1223995091600882, 0.3384806737298211, 1.925655301423232, -0.0045595085411029, 0.0012698560460624, -0.004366279582663, 0.0038832502992587, 0.0030829637081109, 0.0005116391578846, -0.0016720939205485, -0.0010251496142962, -0.00104916730771, -0.0026866149884648, 0.0009611551767953, 0.0036881185041647, 0.0072027446266912, 0.0013715532952557, -0.0010622986632316, 0.0039786404338371, 0.0028954361419253, 0.0017668528502204]| 12.1445846557617188|      0.01000000|[10010, 688, 0, 172]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      87|[1.4891643728525312, 0.1223995091600882, 0.3384806737298211, 1.925655301423232, -0.0045595085411029, 0.0012698560460624, -0.004366279582663, 0.0038832502992587, 0.0030829637081109, 0.0005116391578846, -0.0016720939205485, -0.0010251496142962, -0.00104916730771, -0.0026866149884648, 0.0009611551767953, 0.0036881185041647, 0.0072027446266912, 0.0013715532952557, -0.0010622986632316, 0.0039786404338371, 0.0028954361419253, 0.0017668528502204]| 12.1445846557617188|      0.00100000|[10128, 696, 0, 174]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      88|[1.4886324387297112, 0.1222416847268839, 0.3387265443711048, 1.9263885161328809, -0.004664117931699, 0.0014074894193312, -0.0043502709828494, 0.0039140302899966, 0.0031484174510863, 0.0006141508724412, -0.0017491475168596, -0.0010661784722086, -0.0010493657092251, -0.0026361103383496, 0.0009055582965212, 0.0035782771294692, 0.0072842816750095, 0.0013854373651747, -0.0010665137102185, 0.0040236705632469, 0.0029817232312739, 0.0016859873129862]| 12.1445827484130859|      0.01000000|[10244, 704, 0, 176]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      89|[1.4886324387297112, 0.1222416847268839, 0.3387265443711048, 1.9263885161328809, -0.004664117931699, 0.0014074894193312, -0.0043502709828494, 0.0039140302899966, 0.0031484174510863, 0.0006141508724412, -0.0017491475168596, -0.0010661784722086, -0.0010493657092251, -0.0026361103383496, 0.0009055582965212, 0.0035782771294692, 0.0072842816750095, 0.0013854373651747, -0.0010665137102185, 0.0040236705632469, 0.0029817232312739, 0.0016859873129862]| 12.1445827484130859|      0.00100000|[10360, 712, 0, 178]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      90|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.01000000|[10476, 720, 0, 180]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      91|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00100000|[10592, 728, 0, 182]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      92|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00010000|[10708, 736, 0, 184]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
