k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      1.11111111|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.5019445356560897, 0.1258351526804777, 0.336401309679863, 1.9340201766723208, -1.6811204485e-06, -9.4496779538e-06, 8.3025820529e-06, 4.2502924054e-06, -2.9478343883e-06, -6.1220451214e-06, -7.4433065001e-06, -1.4355789172e-06, 1.8776195273e-06, -8.0977949545e-06, -2.1433016868e-06, -3.5372687855e-06, -3.904878199e-06, -6.868552786e-07, 1.1531078907e-06, -6.0484065657e-06, -2.2082810927e-06, 2.0513983926e-06]| 12.1446828842163086|      0.02503156|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      46|[1.5019445356560897, 0.1258351526804777, 0.336401309679863, 1.9340201766723208, -1.6811204485e-06, -9.4496779538e-06, 8.3025820529e-06, 4.2502924054e-06, -2.9478343883e-06, -6.1220451214e-06, -7.4433065001e-06, -1.4355789172e-06, 1.8776195273e-06, -8.0977949545e-06, -2.1433016868e-06, -3.5372687855e-06, -3.904878199e-06, -6.868552786e-07, 1.1531078907e-06, -6.0484065657e-06, -2.2082810927e-06, 2.0513983926e-06]| 12.1446828842163086|      0.02252840|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.5019445356560897, 0.1258351526804777, 0.336401309679863, 1.9340201766723208, -1.6811204485e-06, -9.4496779538e-06, 8.3025820529e-06, 4.2502924054e-06, -2.9478343883e-06, -6.1220451214e-06, -7.4433065001e-06, -1.4355789172e-06, 1.8776195273e-06, -8.0977949545e-06, -2.1433016868e-06, -3.5372687855e-06, -3.904878199e-06, -6.868552786e-07, 1.1531078907e-06, -6.0484065657e-06, -2.2082810927e-06, 2.0513983926e-06]| 12.1446828842163086|      0.02027556|[6017, 0, 0, 94]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      48|[1.5019445356560897, 0.1258351526804777, 0.336401309679863, 1.9340201766723208, -1.6811204485e-06, -9.4496779538e-06, 8.3025820529e-06, 4.2502924054e-06, -2.9478343883e-06, -6.1220451214e-06, -7.4433065001e-06, -1.4355789172e-06, 1.8776195273e-06, -8.0977949545e-06, -2.1433016868e-06, -3.5372687855e-06, -3.904878199e-06, -6.868552786e-07, 1.1531078907e-06, -6.0484065657e-06, -2.2082810927e-06, 2.0513983926e-06]| 12.1446828842163086|      0.01824800|[6145, 0, 0, 96]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.02027556|[6273, 0, 0, 98]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      50|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.01824800|[6401, 0, 0, 100]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      51|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.01642320|[6529, 0, 0, 102]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      52|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.01478088|[6657, 0, 0, 104]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.01330279|[6785, 0, 0, 106]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      54|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.01197252|[6913, 0, 0, 108]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.01077526|[7041, 0, 0, 110]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      56|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.00969774|[7169, 0, 0, 112]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.00872796|[7297, 0, 0, 114]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      58|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.00785517|[7425, 0, 0, 116]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.4888283032134222, 0.1240093469741002, 0.3344756599738065, 1.9216142021447218, 1.8511023783e-05, -2.48573009944e-05, -9.2112619821e-06, 1.846373641e-05, 8.884249666e-07, -2.29440605491e-05, 1.2226378186e-06, 1.0497641842e-05, -3.8361001814e-06, -4.3089914226e-06, 3.18297127607e-05, -1.45110553003e-05, -1.32803412912e-05, -1.06873983923e-05, 7.9262098615e-06, -2.36343468387e-05, 1.50452146566e-05, 2.08768519073e-05]| 12.1446008682250977|      0.00706965|[7553, 0, 0, 118]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      60|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00785517|[7681, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      61|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00706965|[7809, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00636269|[7937, 0, 0, 124]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      63|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00572642|[8065, 0, 0, 126]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      64|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00515378|[8193, 0, 0, 128]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00463840|[8321, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00417456|[8449, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      67|[1.4905033727369945, 0.1234312016996191, 0.3358617767263791, 1.9283144576301154, 9.882510317e-07, -6.44256824779e-05, -3.57038795012e-05, 4.1914103435e-05, -3.839790423e-06, -1.08266008336e-05, 1.8721283028e-05, 3.62609012539e-05, 1.20294510005e-05, 3.8140656445e-06, 2.09971421248e-05, 7.25508203673e-05, -3.45506863224e-05, 3.17817290523e-05, -1.65605264903e-05, -4.60595855637e-05, 8.25765872692e-05, 9.09303867341e-05]| 12.1445865631103516|      0.00375710|[8577, 0, 0, 134]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.4869403554440042, 0.1223211024443358, 0.3360188743743434, 1.9280400856833266, -0.0001185422497297, -2.9718217008e-06, -8.33947663089e-05, 0.0001079728175965, 1.6610116243e-05, -8.1325354235e-06, 0.0001000407491201, -4.09025855447e-05, 7.75723587004e-05, -2.20443204023e-05, -8.9672719199e-05, 0.0001715389676316, -2.31003369871e-05, 1.02508044204e-05, -0.000105241052343, -0.0001369774520044, 0.0001536040925992, 4.65630209666e-05]| 12.1445798873901367|      0.00417456|[8705, 0, 0, 136]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      69|[1.4869403554440042, 0.1223211024443358, 0.3360188743743434, 1.9280400856833266, -0.0001185422497297, -2.9718217008e-06, -8.33947663089e-05, 0.0001079728175965, 1.6610116243e-05, -8.1325354235e-06, 0.0001000407491201, -4.09025855447e-05, 7.75723587004e-05, -2.20443204023e-05, -8.9672719199e-05, 0.0001715389676316, -2.31003369871e-05, 1.02508044204e-05, -0.000105241052343, -0.0001369774520044, 0.0001536040925992, 4.65630209666e-05]| 12.1445798873901367|      0.00375710|[8833, 0, 0, 138]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.4869403554440042, 0.1223211024443358, 0.3360188743743434, 1.9280400856833266, -0.0001185422497297, -2.9718217008e-06, -8.33947663089e-05, 0.0001079728175965, 1.6610116243e-05, -8.1325354235e-06, 0.0001000407491201, -4.09025855447e-05, 7.75723587004e-05, -2.20443204023e-05, -8.9672719199e-05, 0.0001715389676316, -2.31003369871e-05, 1.02508044204e-05, -0.000105241052343, -0.0001369774520044, 0.0001536040925992, 4.65630209666e-05]| 12.1445798873901367|      0.00338139|[8961, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.4869403554440042, 0.1223211024443358, 0.3360188743743434, 1.9280400856833266, -0.0001185422497297, -2.9718217008e-06, -8.33947663089e-05, 0.0001079728175965, 1.6610116243e-05, -8.1325354235e-06, 0.0001000407491201, -4.09025855447e-05, 7.75723587004e-05, -2.20443204023e-05, -8.9672719199e-05, 0.0001715389676316, -2.31003369871e-05, 1.02508044204e-05, -0.000105241052343, -0.0001369774520044, 0.0001536040925992, 4.65630209666e-05]| 12.1445798873901367|      0.00304325|[9089, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      72|[1.4853047167573783, 0.121449510191224, 0.3365649634134879, 1.930372927797031, -0.0001900631214867, 4.58810263532e-05, -0.0001168453239857, 7.45946050086e-05, 3.11938211972e-05, -8.20180743535e-05, 0.000166645584049, 2.52060572143e-05, -8.52342776144e-05, -3.402506407e-07, -0.0001275301436465, 0.0001341185034004, -8.08937116504e-05, -8.55196328598e-05, -0.0001281553790393, -0.0001324628711303, 4.87949172072e-05, 0.0001358288944629]| 12.1445732116699219|      0.00338139|[9217, 0, 0, 144]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      73|[1.4853047167573783, 0.121449510191224, 0.3365649634134879, 1.930372927797031, -0.0001900631214867, 4.58810263532e-05, -0.0001168453239857, 7.45946050086e-05, 3.11938211972e-05, -8.20180743535e-05, 0.000166645584049, 2.52060572143e-05, -8.52342776144e-05, -3.402506407e-07, -0.0001275301436465, 0.0001341185034004, -8.08937116504e-05, -8.55196328598e-05, -0.0001281553790393, -0.0001324628711303, 4.87949172072e-05, 0.0001358288944629]| 12.1445732116699219|      0.00304325|[9345, 0, 0, 146]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.4853047167573783, 0.121449510191224, 0.3365649634134879, 1.930372927797031, -0.0001900631214867, 4.58810263532e-05, -0.0001168453239857, 7.45946050086e-05, 3.11938211972e-05, -8.20180743535e-05, 0.000166645584049, 2.52060572143e-05, -8.52342776144e-05, -3.402506407e-07, -0.0001275301436465, 0.0001341185034004, -8.08937116504e-05, -8.55196328598e-05, -0.0001281553790393, -0.0001324628711303, 4.87949172072e-05, 0.0001358288944629]| 12.1445732116699219|      0.00273893|[9473, 0, 0, 148]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      75|[1.4831866352410539, 0.1205355765970403, 0.3369469986994486, 1.931742671240414, -0.0001746351328033, 0.000124146702944, 1.06159074237e-05, 0.0001231315539272, 9.96324916749e-05, -0.0001558700572961, 0.0002211087640668, 3.18071221916e-05, -1.09775471671e-05, -0.0001071236430679, -0.0003179198377297, 9.57729766652e-05, -0.0001233589746374, -0.0001316548308382, -5.95364571378e-05, -0.0001545365679207, -4.9349962848e-05, 0.0003515201677746]| 12.1445684432983398|      0.00304325|[9601, 0, 0, 150]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      76|[1.4809878144433222, 0.1195746633217496, 0.3374718626760615, 1.9335097414960842, -4.75764469261e-05, 0.0002515701695063, 0.0001151241344254, 7.34322773952e-05, 0.0001672869309784, -0.0001340876978837, 0.0003053861997223, 0.000181279778071, -4.02069807694e-05, -0.0001634153576869, -0.00023419441492, 6.01173205134e-05, -9.33520924806e-05, -7.29348528402e-05, -5.18019581105e-05, -9.01348375047e-05, -0.0001064104954214, 0.0003229669669302]| 12.1445617675781250|      0.00338139|[9729, 0, 0, 152]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      77|[1.4809878144433222, 0.1195746633217496, 0.3374718626760615, 1.9335097414960842, -4.75764469261e-05, 0.0002515701695063, 0.0001151241344254, 7.34322773952e-05, 0.0001672869309784, -0.0001340876978837, 0.0003053861997223, 0.000181279778071, -4.02069807694e-05, -0.0001634153576869, -0.00023419441492, 6.01173205134e-05, -9.33520924806e-05, -7.29348528402e-05, -5.18019581105e-05, -9.01348375047e-05, -0.0001064104954214, 0.0003229669669302]| 12.1445617675781250|      0.00304325|[9857, 0, 0, 154]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.4809878144433222, 0.1195746633217496, 0.3374718626760615, 1.9335097414960842, -4.75764469261e-05, 0.0002515701695063, 0.0001151241344254, 7.34322773952e-05, 0.0001672869309784, -0.0001340876978837, 0.0003053861997223, 0.000181279778071, -4.02069807694e-05, -0.0001634153576869, -0.00023419441492, 6.01173205134e-05, -9.33520924806e-05, -7.29348528402e-05, -5.18019581105e-05, -9.01348375047e-05, -0.0001064104954214, 0.0003229669669302]| 12.1445617675781250|      0.00273893|[9985, 0, 0, 156]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      79|[1.4789342444049063, 0.1187240393540011, 0.3378456148588271, 1.935025143321623, -0.0001255402842616, 0.0003295493716422, 0.0001552719720031, 1.66370532797e-05, 0.0001378772496291, -7.61827791642e-05, 0.0002043963356358, 0.0001776046340375, -0.0001278028508474, -0.000313586672292, -0.000251303622137, 0.0001708049401264, -2.97097294922e-05, -0.0001080042274413, -0.0001988072501205, -7.91835744671e-05, -6.9658975008e-06, 0.0002055648305819]| 12.1445560455322266|      0.00304325|[10113, 0, 0, 158]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      80|[1.4789342444049063, 0.1187240393540011, 0.3378456148588271, 1.935025143321623, -0.0001255402842616, 0.0003295493716422, 0.0001552719720031, 1.66370532797e-05, 0.0001378772496291, -7.61827791642e-05, 0.0002043963356358, 0.0001776046340375, -0.0001278028508474, -0.000313586672292, -0.000251303622137, 0.0001708049401264, -2.97097294922e-05, -0.0001080042274413, -0.0001988072501205, -7.91835744671e-05, -6.9658975008e-06, 0.0002055648305819]| 12.1445560455322266|      0.00273893|[10241, 0, 0, 160]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      81|[1.4770435911066366, 0.1177353403071425, 0.3383882780399884, 1.9365828610413287, -8.45487826175e-05, 0.0002680681904811, 0.0004287317580862, 0.0001313107933185, 0.0002404331330591, -0.0002290721271125, 0.0002626625971965, 3.76428541169e-05, -0.0002877015583158, -0.000444456598907, -0.0002670669664556, 0.0001323288973776, -0.0001035524078624, -0.000188269369647, -0.0003148246953886, -6.12585564842e-05, -3.14698654035e-05, 0.0002932684179925]| 12.1445512771606445|      0.00304325|[10369, 0, 0, 162]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      82|[1.4747730306232205, 0.1167858999981451, 0.3388920351530611, 1.938266141181187, -0.0001082018716776, 0.0002892562594934, 0.0003653851622379, 0.0001724092631657, 0.000397820273239, -0.0002039084456021, 0.0003477759053782, 3.79821599245e-05, -0.0001915923592296, -0.0003551960204632, -8.63408103553e-05, 8.36857805705e-05, -1.5143387333e-06, -9.55869619352e-05, -0.0003150892106174, -7.40751306416e-05, 2.3559080174e-05, 0.0003525696083523]| 12.1445446014404297|      0.00338139|[10497, 0, 0, 164]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      83|[1.4747730306232205, 0.1167858999981451, 0.3388920351530611, 1.938266141181187, -0.0001082018716776, 0.0002892562594934, 0.0003653851622379, 0.0001724092631657, 0.000397820273239, -0.0002039084456021, 0.0003477759053782, 3.79821599245e-05, -0.0001915923592296, -0.0003551960204632, -8.63408103553e-05, 8.36857805705e-05, -1.5143387333e-06, -9.55869619352e-05, -0.0003150892106174, -7.40751306416e-05, 2.3559080174e-05, 0.0003525696083523]| 12.1445446014404297|      0.00304325|[10625, 0, 0, 166]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.4724729423607976, 0.1157785403340416, 0.3393317553806635, 1.9398797478836947, -0.0001123335869814, 9.33072541044e-05, 0.0004342642854191, 4.96129914923e-05, 0.0003350906378079, -0.0002814026440966, 0.0004216839115722, 7.70046731151e-05, -6.0912638912e-05, -0.0002932269392086, 0.0001118148210634, 7.98273268207e-05, -1.60298305175e-05, -0.0001947616658961, -0.0002300080935651, -0.0001421699363893, 6.61542504235e-05, 0.0003469984859787]| 12.1445388793945312|      0.00338139|[10753, 0, 0, 168]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      85|[1.4724729423607976, 0.1157785403340416, 0.3393317553806635, 1.9398797478836947, -0.0001123335869814, 9.33072541044e-05, 0.0004342642854191, 4.96129914923e-05, 0.0003350906378079, -0.0002814026440966, 0.0004216839115722, 7.70046731151e-05, -6.0912638912e-05, -0.0002932269392086, 0.0001118148210634, 7.98273268207e-05, -1.60298305175e-05, -0.0001947616658961, -0.0002300080935651, -0.0001421699363893, 6.61542504235e-05, 0.0003469984859787]| 12.1445388793945312|      0.00304325|[10881, 0, 0, 170]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      86|[1.4702578418472483, 0.1148236368183065, 0.3398619562384244, 1.9416213467003396, -9.00716595761e-05, -2.87719432287e-05, 0.0004225682946204, 7.602450593e-06, 0.0003913898416632, -0.0001903509624524, 0.0005121831839921, 0.0001826428432368, -0.0001525156482851, -0.000173022982956, -1.97074198729e-05, 8.68531747322e-05, -0.0001811415097606, -0.0001669957794918, -0.0001571814763964, -0.0001570760913085, 0.0001023189537404, 0.0004207033471055]| 12.1445331573486328|      0.00338139|[11009, 0, 0, 172]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      87|[1.4702578418472483, 0.1148236368183065, 0.3398619562384244, 1.9416213467003396, -9.00716595761e-05, -2.87719432287e-05, 0.0004225682946204, 7.602450593e-06, 0.0003913898416632, -0.0001903509624524, 0.0005121831839921, 0.0001826428432368, -0.0001525156482851, -0.000173022982956, -1.97074198729e-05, 8.68531747322e-05, -0.0001811415097606, -0.0001669957794918, -0.0001571814763964, -0.0001570760913085, 0.0001023189537404, 0.0004207033471055]| 12.1445331573486328|      0.00304325|[11137, 0, 0, 174]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.4680502184061957, 0.1139357107897824, 0.3402853060347237, 1.943447442582977, -0.000135479437346, -8.41968831337e-05, 0.0003789164249695, -2.60500007713e-05, 0.000348045721582, -0.000106020315495, 0.0004577848836979, 6.12051835714e-05, -0.0001934344395743, -0.0001314476473354, 6.07460153523e-05, 4.87219676837e-05, -0.0001341418923861, -0.0002705014424499, -8.9313660607e-06, -0.0001945550609735, 0.0001239039581019, 0.0004712299440625]| 12.1445264816284180|      0.00338139|[11265, 0, 0, 176]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
