k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5062031185027275, 0.2238640057256579, -0.0071564875691577, 0.6117622147452328, 0.2545308748802036, 0.0724196160428194, -0.0416723907671665, -0.0941146262181341, -0.0882423117798146, -0.0538856697245944, -0.0572223412920609, 0.2014973951431998, 0.1371269445502976, -0.0389007635977238, -0.1145832354189745, -0.0803984297843836, 0.0637336627801475, 0.2947172897883802, 0.123998145364176, 0.0976225885573971, -0.1559417661123896, 0.0639867390566559]| 13.4518623352050781|      5.00000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | iterate success | actual_k=2
      47|[1.315388382847761, 0.1173725230562931, 0.094748753573355, 2.1051603162397288, 0.0377255789841142, 0.1983066149552538, 0.2287250605986242, -0.1367175125160321, -0.2450771746684831, -0.1087687362217591, -0.3565529476046022, -0.0063034671392732, 0.216110021324509, -0.3174771392655731, -0.1946628624391954, -0.1640919516375144, 0.0742112355179694, 0.3038142212153123, 0.146105130469954, 0.1920756309933953, -0.4340298289052325, -0.0415173418643654]| 12.1442003250122070|      0.00800000|[2737, 188, 0, 94]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      48|[1.315388382847761, 0.1173725230562931, 0.094748753573355, 2.1051603162397288, 0.0377255789841142, 0.1983066149552538, 0.2287250605986242, -0.1367175125160321, -0.2450771746684831, -0.1087687362217591, -0.3565529476046022, -0.0063034671392732, 0.216110021324509, -0.3174771392655731, -0.1946628624391954, -0.1640919516375144, 0.0742112355179694, 0.3038142212153123, 0.146105130469954, 0.1920756309933953, -0.4340298289052325, -0.0415173418643654]| 12.1442003250122070|      0.00160000|[2795, 192, 0, 96]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      49|[1.3144227916607352, 0.1171082106294296, 0.0953319606491014, 2.1058744590017984, 0.0374500754341146, 0.1983142272669526, 0.2287685610359249, -0.1366346357946088, -0.2453404282018846, -0.1086154973833573, -0.3567951140921958, -0.0061498551088585, 0.2164574256585138, -0.3173713666722788, -0.1949447749543321, -0.1639835533717792, 0.0742536600491458, 0.3034226693131261, 0.1462244602298336, 0.1921859198512627, -0.433843005760195, -0.0416088519463931]| 12.1441974639892578|      0.00800000|[2853, 196, 0, 98]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      50|[1.3144227916607352, 0.1171082106294296, 0.0953319606491014, 2.1058744590017984, 0.0374500754341146, 0.1983142272669526, 0.2287685610359249, -0.1366346357946088, -0.2453404282018846, -0.1086154973833573, -0.3567951140921958, -0.0061498551088585, 0.2164574256585138, -0.3173713666722788, -0.1949447749543321, -0.1639835533717792, 0.0742536600491458, 0.3034226693131261, 0.1462244602298336, 0.1921859198512627, -0.433843005760195, -0.0416088519463931]| 12.1441974639892578|      0.00160000|[2911, 200, 0, 100]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      51|[1.3135846659450114, 0.1168125082335365, 0.095690018195706, 2.1068345478559287, 0.0374250196645018, 0.198646572484865, 0.228675088335955, -0.1369645960848898, -0.2450731250670228, -0.1090862952894733, -0.356840298827333, -0.005888771953885, 0.2164937199243769, -0.3171830855183808, -0.1950645824866773, -0.1638807401250166, 0.0743826103948963, 0.3032896456207329, 0.1461317037657343, 0.1920534960970764, -0.4337790906298518, -0.0415653794865594]| 12.1441946029663086|      0.00800000|[2969, 204, 0, 102]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      52|[1.3135846659450114, 0.1168125082335365, 0.095690018195706, 2.1068345478559287, 0.0374250196645018, 0.198646572484865, 0.228675088335955, -0.1369645960848898, -0.2450731250670228, -0.1090862952894733, -0.356840298827333, -0.005888771953885, 0.2164937199243769, -0.3171830855183808, -0.1950645824866773, -0.1638807401250166, 0.0743826103948963, 0.3032896456207329, 0.1461317037657343, 0.1920534960970764, -0.4337790906298518, -0.0415653794865594]| 12.1441946029663086|      0.00160000|[3027, 208, 0, 104]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      53|[1.3123968919881692, 0.1164291876069365, 0.0961021783734211, 2.1075031338268535, 0.0372392529869816, 0.1986952031821983, 0.2288196059680449, -0.1370168922005353, -0.244855176589106, -0.1091832286277134, -0.3567545460908771, -0.0056071966310986, 0.2164418000989497, -0.3169051105783245, -0.194921793590788, -0.1638695676801932, 0.0745729864821403, 0.3033206965690106, 0.1461877384090324, 0.1919890432666836, -0.4336531541376922, -0.0414221859764366]| 12.1441917419433594|      0.00800000|[3085, 212, 0, 106]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      54|[1.3123968919881692, 0.1164291876069365, 0.0961021783734211, 2.1075031338268535, 0.0372392529869816, 0.1986952031821983, 0.2288196059680449, -0.1370168922005353, -0.244855176589106, -0.1091832286277134, -0.3567545460908771, -0.0056071966310986, 0.2164418000989497, -0.3169051105783245, -0.194921793590788, -0.1638695676801932, 0.0745729864821403, 0.3033206965690106, 0.1461877384090324, 0.1919890432666836, -0.4336531541376922, -0.0414221859764366]| 12.1441917419433594|      0.00160000|[3143, 216, 0, 108]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      55|[1.311605172661532, 0.1157135488529063, 0.0965631772838601, 2.1082880285573324, 0.0370471211419665, 0.1985988987987014, 0.2285883318996527, -0.1373223896002267, -0.2451383241534811, -0.1093294575144361, -0.3567511522218149, -0.0057906846419383, 0.2167250056602603, -0.3171812362163756, -0.1948595550438815, -0.163811194481733, 0.0744825337984816, 0.3031913576128428, 0.1463272281715609, 0.1920287853351634, -0.4338632064252245, -0.0413201039249101]| 12.1441888809204102|      0.00800000|[3201, 220, 0, 110]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      56|[1.311605172661532, 0.1157135488529063, 0.0965631772838601, 2.1082880285573324, 0.0370471211419665, 0.1985988987987014, 0.2285883318996527, -0.1373223896002267, -0.2451383241534811, -0.1093294575144361, -0.3567511522218149, -0.0057906846419383, 0.2167250056602603, -0.3171812362163756, -0.1948595550438815, -0.163811194481733, 0.0744825337984816, 0.3031913576128428, 0.1463272281715609, 0.1920287853351634, -0.4338632064252245, -0.0413201039249101]| 12.1441888809204102|      0.00160000|[3259, 224, 0, 112]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      57|[1.3107832796510877, 0.1151591785260165, 0.0969587241871906, 2.109144716015071, 0.0369460760121177, 0.1982370361932523, 0.2286468652541247, -0.1375568598590386, -0.2447244264392924, -0.1094628877135747, -0.3568551628334583, -0.0059263619905128, 0.2170529020929457, -0.3171531851596757, -0.1947135371013965, -0.1635142235393105, 0.0744665410982348, 0.3032753005143178, 0.1462873185270039, 0.1919834367945582, -0.4337727069560674, -0.0411413903323951]| 12.1441869735717773|      0.00800000|[3317, 228, 0, 114]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      58|[1.3107832796510877, 0.1151591785260165, 0.0969587241871906, 2.109144716015071, 0.0369460760121177, 0.1982370361932523, 0.2286468652541247, -0.1375568598590386, -0.2447244264392924, -0.1094628877135747, -0.3568551628334583, -0.0059263619905128, 0.2170529020929457, -0.3171531851596757, -0.1947135371013965, -0.1635142235393105, 0.0744665410982348, 0.3032753005143178, 0.1462873185270039, 0.1919834367945582, -0.4337727069560674, -0.0411413903323951]| 12.1441869735717773|      0.00160000|[3376, 232, 0, 116]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      59|[1.3095996498022393, 0.1148131346635761, 0.0972353953121654, 2.1096976570666057, 0.0369117160091293, 0.1979354315956379, 0.228321369966016, -0.1377716056317085, -0.244483375566068, -0.1096486899303727, -0.3567259357941943, -0.005925519982447, 0.21723127992528, -0.3173208408045067, -0.1949762666507551, -0.1633764198458176, 0.0746990208759011, 0.3032956486136576, 0.14621741714522, 0.1918621820695213, -0.4335208130543345, -0.0412755619764381]| 12.1441841125488281|      0.00800000|[3434, 236, 0, 118]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      60|[1.3095996498022393, 0.1148131346635761, 0.0972353953121654, 2.1096976570666057, 0.0369117160091293, 0.1979354315956379, 0.228321369966016, -0.1377716056317085, -0.244483375566068, -0.1096486899303727, -0.3567259357941943, -0.005925519982447, 0.21723127992528, -0.3173208408045067, -0.1949762666507551, -0.1633764198458176, 0.0746990208759011, 0.3032956486136576, 0.14621741714522, 0.1918621820695213, -0.4335208130543345, -0.0412755619764381]| 12.1441841125488281|      0.00160000|[3492, 240, 0, 120]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      61|[1.30864074347698, 0.1142003737382078, 0.0973116130316477, 2.1106567588763077, 0.0366751974142924, 0.1979332226871828, 0.2283764480087308, -0.1379164420933797, -0.2443459081830291, -0.1098171626710968, -0.3565542457963146, -0.0059469141173713, 0.2170079003538369, -0.3172031185310878, -0.1949205899425913, -0.1633636858986287, 0.0744613172601138, 0.3033508498506164, 0.1462318120687653, 0.1919777743618323, -0.4333234566355525, -0.0412200902739564]| 12.1441812515258789|      0.00800000|[3550, 244, 0, 122]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      62|[1.30864074347698, 0.1142003737382078, 0.0973116130316477, 2.1106567588763077, 0.0366751974142924, 0.1979332226871828, 0.2283764480087308, -0.1379164420933797, -0.2443459081830291, -0.1098171626710968, -0.3565542457963146, -0.0059469141173713, 0.2170079003538369, -0.3172031185310878, -0.1949205899425913, -0.1633636858986287, 0.0744613172601138, 0.3033508498506164, 0.1462318120687653, 0.1919777743618323, -0.4333234566355525, -0.0412200902739564]| 12.1441812515258789|      0.00160000|[3608, 248, 0, 124]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      63|[1.30755318340744, 0.1139535645368707, 0.0976173813798211, 2.11144551923092, 0.0364274263190705, 0.1980809038115619, 0.2285576189777741, -0.1380633229617642, -0.2442270813221569, -0.1100482664727345, -0.3565452974314127, -0.0060911449392389, 0.2170733974045825, -0.3168467709789821, -0.1951359684409701, -0.1631982932928299, 0.0746381109197516, 0.3035420359047623, 0.1464085326482132, 0.1920623120709392, -0.4332436963558715, -0.0414590253120773]| 12.1441783905029297|      0.00800000|[3666, 252, 0, 126]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      64|[1.30755318340744, 0.1139535645368707, 0.0976173813798211, 2.11144551923092, 0.0364274263190705, 0.1980809038115619, 0.2285576189777741, -0.1380633229617642, -0.2442270813221569, -0.1100482664727345, -0.3565452974314127, -0.0060911449392389, 0.2170733974045825, -0.3168467709789821, -0.1951359684409701, -0.1631982932928299, 0.0746381109197516, 0.3035420359047623, 0.1464085326482132, 0.1920623120709392, -0.4332436963558715, -0.0414590253120773]| 12.1441783905029297|      0.00160000|[3724, 256, 0, 128]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      65|[1.3066540600548766, 0.1135121557808206, 0.0981603323716879, 2.1118235236474683, 0.0360868996930876, 0.1985869064830768, 0.2286350798112892, -0.1384215690020441, -0.2442610877948121, -0.1103923368443167, -0.3565525188243411, -0.0059634938374414, 0.217226908768349, -0.316843516989641, -0.1949229817183569, -0.1633438068427071, 0.0747618714339482, 0.3034953957633848, 0.1465437593444309, 0.1920285424389949, -0.4338147727180641, -0.0416128641618267]| 12.1441755294799805|      0.00800000|[3782, 260, 0, 130]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      66|[1.3066540600548766, 0.1135121557808206, 0.0981603323716879, 2.1118235236474683, 0.0360868996930876, 0.1985869064830768, 0.2286350798112892, -0.1384215690020441, -0.2442610877948121, -0.1103923368443167, -0.3565525188243411, -0.0059634938374414, 0.217226908768349, -0.316843516989641, -0.1949229817183569, -0.1633438068427071, 0.0747618714339482, 0.3034953957633848, 0.1465437593444309, 0.1920285424389949, -0.4338147727180641, -0.0416128641618267]| 12.1441755294799805|      0.00160000|[3840, 264, 0, 132]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      67|[1.3056911342325357, 0.1133541238444389, 0.0982452909945431, 2.11273694170572, 0.0358423306481018, 0.1984228792559881, 0.2286767370632204, -0.1381879499360206, -0.2441843956459237, -0.1105128957238283, -0.3562564514607611, -0.0061317709349947, 0.2170598560894398, -0.3168684428606853, -0.1949496486290076, -0.1634338239475315, 0.0747496626019651, 0.3036720044499573, 0.1468066426790934, 0.1924270848528946, -0.433784840343284, -0.0420479578056698]| 12.1441736221313477|      0.00800000|[3898, 268, 0, 134]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      68|[1.3056911342325357, 0.1133541238444389, 0.0982452909945431, 2.11273694170572, 0.0358423306481018, 0.1984228792559881, 0.2286767370632204, -0.1381879499360206, -0.2441843956459237, -0.1105128957238283, -0.3562564514607611, -0.0061317709349947, 0.2170598560894398, -0.3168684428606853, -0.1949496486290076, -0.1634338239475315, 0.0747496626019651, 0.3036720044499573, 0.1468066426790934, 0.1924270848528946, -0.433784840343284, -0.0420479578056698]| 12.1441736221313477|      0.00160000|[3956, 272, 0, 136]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      69|[1.3045897878959234, 0.1129037411579443, 0.0984411548688682, 2.1132252164267396, 0.0356275690503498, 0.198258977966413, 0.2286181587605418, -0.1380579109576655, -0.2438000831135016, -0.1103971868358931, -0.355878600499233, -0.0061877610694237, 0.2171079499132213, -0.3167254783651, -0.1953415111659347, -0.1634087659241713, 0.0746405666056701, 0.3034800575622991, 0.1469350381849032, 0.192121786528536, -0.4335004282063598, -0.0418224940997293]| 12.1441707611083984|      0.00800000|[4014, 276, 0, 138]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      70|[1.3045897878959234, 0.1129037411579443, 0.0984411548688682, 2.1132252164267396, 0.0356275690503498, 0.198258977966413, 0.2286181587605418, -0.1380579109576655, -0.2438000831135016, -0.1103971868358931, -0.355878600499233, -0.0061877610694237, 0.2171079499132213, -0.3167254783651, -0.1953415111659347, -0.1634087659241713, 0.0746405666056701, 0.3034800575622991, 0.1469350381849032, 0.192121786528536, -0.4335004282063598, -0.0418224940997293]| 12.1441707611083984|      0.00160000|[4073, 280, 0, 140]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      71|[1.3034419914662945, 0.1127480156974546, 0.098733746370334, 2.114136700907078, 0.0354396433571379, 0.1980622163343988, 0.2285501570282163, -0.1378290777423063, -0.2440382526420949, -0.1104557596041679, -0.3558815763301019, -0.0060387405705594, 0.2170974751565068, -0.3166226242807669, -0.1953670855305044, -0.1634291335687671, 0.0746639582608283, 0.3034873198761682, 0.1468329358722257, 0.192290170885433, -0.4336855938396262, -0.0418780430293338]| 12.1441679000854492|      0.00800000|[4131, 284, 0, 142]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      72|[1.3034419914662945, 0.1127480156974546, 0.098733746370334, 2.114136700907078, 0.0354396433571379, 0.1980622163343988, 0.2285501570282163, -0.1378290777423063, -0.2440382526420949, -0.1104557596041679, -0.3558815763301019, -0.0060387405705594, 0.2170974751565068, -0.3166226242807669, -0.1953670855305044, -0.1634291335687671, 0.0746639582608283, 0.3034873198761682, 0.1468329358722257, 0.192290170885433, -0.4336855938396262, -0.0418780430293338]| 12.1441679000854492|      0.00160000|[4189, 288, 0, 144]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      73|[1.3024790556990484, 0.1122637614892208, 0.0991359564538319, 2.1147128030101126, 0.0354219612303689, 0.1977702124056656, 0.2284977638916676, -0.1378906523414202, -0.2439386857405409, -0.1101633551586674, -0.3561703327981764, -0.0058670810089516, 0.2167997941164557, -0.3167077394721207, -0.1958934970684742, -0.1633865289939337, 0.0744635228087053, 0.3036536009284753, 0.1467014660086622, 0.1920883321116613, -0.4338697713940209, -0.0421419712970168]| 12.1441650390625000|      0.00800000|[4247, 292, 0, 146]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      74|[1.3024790556990484, 0.1122637614892208, 0.0991359564538319, 2.1147128030101126, 0.0354219612303689, 0.1977702124056656, 0.2284977638916676, -0.1378906523414202, -0.2439386857405409, -0.1101633551586674, -0.3561703327981764, -0.0058670810089516, 0.2167997941164557, -0.3167077394721207, -0.1958934970684742, -0.1633865289939337, 0.0744635228087053, 0.3036536009284753, 0.1467014660086622, 0.1920883321116613, -0.4338697713940209, -0.0421419712970168]| 12.1441650390625000|      0.00160000|[4305, 296, 0, 148]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      75|[1.3013877535661706, 0.1119434475707719, 0.0992264762651672, 2.1157367410993135, 0.035376954716253, 0.1980255153575206, 0.2284160663736188, -0.1377206388049537, -0.2440516744605457, -0.1101290929757938, -0.3561615218815621, -0.0059601183739926, 0.21672705036757, -0.3167616021009792, -0.1958348106822611, -0.1634575690249232, 0.0746471635203969, 0.3037082588184344, 0.1465935582087985, 0.1919587100930392, -0.4339160477756234, -0.0421226083066411]| 12.1441621780395508|      0.00800000|[4363, 300, 0, 150]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      76|[1.3013877535661706, 0.1119434475707719, 0.0992264762651672, 2.1157367410993135, 0.035376954716253, 0.1980255153575206, 0.2284160663736188, -0.1377206388049537, -0.2440516744605457, -0.1101290929757938, -0.3561615218815621, -0.0059601183739926, 0.21672705036757, -0.3167616021009792, -0.1958348106822611, -0.1634575690249232, 0.0746471635203969, 0.3037082588184344, 0.1465935582087985, 0.1919587100930392, -0.4339160477756234, -0.0421226083066411]| 12.1441621780395508|      0.00160000|[4421, 304, 0, 152]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      77|[1.3003477871315894, 0.1115976472522778, 0.0994119520878394, 2.116783994143501, 0.0353411576115658, 0.1980907960894058, 0.2283162185999432, -0.1378470020151214, -0.244226059317855, -0.110149036626472, -0.3562759190270445, -0.0058254399173212, 0.2167729375723254, -0.3167840958245983, -0.1958723512265007, -0.1635791459159004, 0.0744228380379704, 0.3038945627170096, 0.1466699885594537, 0.1919828126456893, -0.4337801225603986, -0.0421968213257537]| 12.1441593170166016|      0.00800000|[4480, 308, 0, 154]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      78|[1.3003477871315894, 0.1115976472522778, 0.0994119520878394, 2.116783994143501, 0.0353411576115658, 0.1980907960894058, 0.2283162185999432, -0.1378470020151214, -0.244226059317855, -0.110149036626472, -0.3562759190270445, -0.0058254399173212, 0.2167729375723254, -0.3167840958245983, -0.1958723512265007, -0.1635791459159004, 0.0744228380379704, 0.3038945627170096, 0.1466699885594537, 0.1919828126456893, -0.4337801225603986, -0.0421968213257537]| 12.1441593170166016|      0.00160000|[4538, 312, 0, 156]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      79|[1.2993024362467782, 0.1111913311043736, 0.0996896014519468, 2.1172722585023003, 0.0351436242345126, 0.1982643175378489, 0.2283135160622723, -0.1376598719899132, -0.2444907862464683, -0.1100551391337716, -0.3562964672715093, -0.0061648221142024, 0.2166730814294141, -0.3170094246693648, -0.19582549062607, -0.163417993273195, 0.0741386160794783, 0.3042385574379411, 0.1468454306301831, 0.1918698455837598, -0.4334171782557517, -0.0417227866970293]| 12.1441564559936523|      0.00800000|[4596, 316, 0, 158]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      80|[1.2993024362467782, 0.1111913311043736, 0.0996896014519468, 2.1172722585023003, 0.0351436242345126, 0.1982643175378489, 0.2283135160622723, -0.1376598719899132, -0.2444907862464683, -0.1100551391337716, -0.3562964672715093, -0.0061648221142024, 0.2166730814294141, -0.3170094246693648, -0.19582549062607, -0.163417993273195, 0.0741386160794783, 0.3042385574379411, 0.1468454306301831, 0.1918698455837598, -0.4334171782557517, -0.0417227866970293]| 12.1441564559936523|      0.00160000|[4654, 320, 0, 160]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
