k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.484961151450692, 0.1213083932712023, 0.336502515907839, 1.9304582414536404, 0.0001363283306041, 0.0002083749690964, -3.66380795981e-05, 0.0004054128841067, 0.0004755425195471, 0.0001670012103675, -0.0001395585923507, -0.0002726501679411, 4.09354312759e-05, 0.0002213096845313, 0.0002226935486457, 4.70252357443e-05, -6.49169497914e-05, -4.30881383037e-05, -0.0001446840140126, -0.0003430033589674, 0.0003188318009919, -0.0004040463707298]| 12.1445732116699219|      0.00100000|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      46|[1.4842152328513494, 0.1210153744257871, 0.3365946990760377, 1.9309677748499314, 0.0001025528365407, 8.47732627329e-05, -4.69848865002e-05, 0.0004807930721641, 0.0003912077232241, 9.47724827677e-05, -8.14662454813e-05, -0.0002148813057998, 3.91901218236e-05, 0.0003367830960852, 0.000158341138657, -4.41339015308e-05, 5.41756517476e-05, 8.8584990752e-06, -0.000164255451021, -0.0003486417387165, 0.0003904405453029, -0.0003913123477907]| 12.1445713043212891|      0.01000000|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      47|[1.4842152328513494, 0.1210153744257871, 0.3365946990760377, 1.9309677748499314, 0.0001025528365407, 8.47732627329e-05, -4.69848865002e-05, 0.0004807930721641, 0.0003912077232241, 9.47724827677e-05, -8.14662454813e-05, -0.0002148813057998, 3.91901218236e-05, 0.0003367830960852, 0.000158341138657, -4.41339015308e-05, 5.41756517476e-05, 8.8584990752e-06, -0.000164255451021, -0.0003486417387165, 0.0003904405453029, -0.0003913123477907]| 12.1445713043212891|      0.00100000|[6017, 0, 0, 94]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      48|[1.4834403286262632, 0.1207285508611862, 0.3367035488921008, 1.9314562244290556, 4.13040092905e-05, 6.69668484218e-05, 6.9615733672e-06, 0.0003948307004991, 0.0003573850861194, 0.0001325311498773, -4.23709309775e-05, -0.0001932606391063, 3.22072835945e-05, 0.0003179377738873, 0.0001137983235028, 0.0001010042858432, 9.78079962393e-05, 3.43217602924e-05, -0.0001147023806566, -0.0002889276991237, 0.0002856416833919, -0.000321446094701]| 12.1445693969726562|      0.01000000|[6145, 0, 0, 96]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      49|[1.4834403286262632, 0.1207285508611862, 0.3367035488921008, 1.9314562244290556, 4.13040092905e-05, 6.69668484218e-05, 6.9615733672e-06, 0.0003948307004991, 0.0003573850861194, 0.0001325311498773, -4.23709309775e-05, -0.0001932606391063, 3.22072835945e-05, 0.0003179377738873, 0.0001137983235028, 0.0001010042858432, 9.78079962393e-05, 3.43217602924e-05, -0.0001147023806566, -0.0002889276991237, 0.0002856416833919, -0.000321446094701]| 12.1445693969726562|      0.00100000|[6273, 0, 0, 98]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      50|[1.4826821617531813, 0.1204279434268965, 0.3367485057737676, 1.9319790466714408, 6.81952495698e-05, -2.28861265934e-05, -3.4102330953e-05, 0.000524272205986, 0.0002601727988272, 8.00311146554e-05, -8.20692948055e-05, -0.0001866595756169, -6.43949781022e-05, 0.000287277812933, 0.0001492359189453, 0.0001033253743582, 3.18833864163e-05, 1.80853264958e-05, -0.0001493242216225, -0.0003002672507262, 0.0002697706687414, -0.0003472883347787]| 12.1445674896240234|      0.01000000|[6401, 0, 0, 100]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      51|[1.4826821617531813, 0.1204279434268965, 0.3367485057737676, 1.9319790466714408, 6.81952495698e-05, -2.28861265934e-05, -3.4102330953e-05, 0.000524272205986, 0.0002601727988272, 8.00311146554e-05, -8.20692948055e-05, -0.0001866595756169, -6.43949781022e-05, 0.000287277812933, 0.0001492359189453, 0.0001033253743582, 3.18833864163e-05, 1.80853264958e-05, -0.0001493242216225, -0.0003002672507262, 0.0002697706687414, -0.0003472883347787]| 12.1445674896240234|      0.00100000|[6529, 0, 0, 102]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      52|[1.4820051100840392, 0.1202771459739047, 0.3368782052452016, 1.932610142571656, 0.0002057104504459, 6.70058227401e-05, -0.0001211846731586, 0.0006284208509987, 0.000263958467948, 2.26683215969e-05, -0.0001224973132905, -0.0002230692236776, 1.3457469968e-05, 0.0002914133225331, 0.0001367347331212, 2.64333533393e-05, -8.16624922419e-05, 0.000142814928519, -0.0001075812411231, -0.0002804602648074, 0.000365009665974, -0.0003636844534035]| 12.1445655822753906|      0.01000000|[6657, 0, 0, 104]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      53|[1.4820051100840392, 0.1202771459739047, 0.3368782052452016, 1.932610142571656, 0.0002057104504459, 6.70058227401e-05, -0.0001211846731586, 0.0006284208509987, 0.000263958467948, 2.26683215969e-05, -0.0001224973132905, -0.0002230692236776, 1.3457469968e-05, 0.0002914133225331, 0.0001367347331212, 2.64333533393e-05, -8.16624922419e-05, 0.000142814928519, -0.0001075812411231, -0.0002804602648074, 0.000365009665974, -0.0003636844534035]| 12.1445655822753906|      0.00100000|[6785, 0, 0, 106]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      54|[1.4814187144080664, 0.1200144337828013, 0.3369678365499474, 1.9333115426632874, 0.0001705893084436, 8.96111512468e-05, -7.35586888083e-05, 0.0005512205553619, 0.0002806585683689, -6.96121280642e-05, -0.0001865078202275, -0.0002663445280598, -1.92531217883e-05, 0.000196557968218, 9.75619680962e-05, -2.79594470755e-05, -3.53910394398e-05, 0.0003080740081501, -0.000161647449703, -0.0002551520958754, 0.0003781862905228, -0.0002426895218439]| 12.1445636749267578|      0.01000000|[6913, 0, 0, 108]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      55|[1.4814187144080664, 0.1200144337828013, 0.3369678365499474, 1.9333115426632874, 0.0001705893084436, 8.96111512468e-05, -7.35586888083e-05, 0.0005512205553619, 0.0002806585683689, -6.96121280642e-05, -0.0001865078202275, -0.0002663445280598, -1.92531217883e-05, 0.000196557968218, 9.75619680962e-05, -2.79594470755e-05, -3.53910394398e-05, 0.0003080740081501, -0.000161647449703, -0.0002551520958754, 0.0003781862905228, -0.0002426895218439]| 12.1445636749267578|      0.00100000|[7041, 0, 0, 110]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      56|[1.4807168580067858, 0.1196417909077163, 0.3371655339149375, 1.9338357185877126, 8.95480348926e-05, 8.99852378791e-05, -0.0001680362806235, 0.0005239851991409, 0.0002240951251047, -9.50037077516e-05, -0.0001878200481917, -0.0002036561136441, 2.209460785e-07, 0.0001763653978177, 0.000136642734145, -0.0001080890801434, -5.1942290163e-05, 0.0002719006232459, -0.0002115047494074, -0.0002637305909626, 0.0004228158326715, -0.0003684284216682]| 12.1445617675781250|      0.01000000|[7169, 0, 0, 112]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      57|[1.4807168580067858, 0.1196417909077163, 0.3371655339149375, 1.9338357185877126, 8.95480348926e-05, 8.99852378791e-05, -0.0001680362806235, 0.0005239851991409, 0.0002240951251047, -9.50037077516e-05, -0.0001878200481917, -0.0002036561136441, 2.209460785e-07, 0.0001763653978177, 0.000136642734145, -0.0001080890801434, -5.1942290163e-05, 0.0002719006232459, -0.0002115047494074, -0.0002637305909626, 0.0004228158326715, -0.0003684284216682]| 12.1445617675781250|      0.00100000|[7297, 0, 0, 114]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      58|[1.4799243979715209, 0.1193647198587157, 0.3371858464017531, 1.934291617449189, 3.94304113036e-05, 0.0001180571266394, -0.0001960179013432, 0.0005730770040073, 0.000261754185809, -0.0001421407921271, -0.0002117340342556, -0.0001769473735786, -8.01748597612e-05, 9.67618313749e-05, -3.67457635381e-05, -0.0002496674440466, -8.75198029192e-05, 0.0002579211629491, -0.0002639813511108, -0.0002687054891391, 0.0003652819821099, -0.0004398856745937]| 12.1445598602294922|      0.01000000|[7425, 0, 0, 116]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      59|[1.4799243979715209, 0.1193647198587157, 0.3371858464017531, 1.934291617449189, 3.94304113036e-05, 0.0001180571266394, -0.0001960179013432, 0.0005730770040073, 0.000261754185809, -0.0001421407921271, -0.0002117340342556, -0.0001769473735786, -8.01748597612e-05, 9.67618313749e-05, -3.67457635381e-05, -0.0002496674440466, -8.75198029192e-05, 0.0002579211629491, -0.0002639813511108, -0.0002687054891391, 0.0003652819821099, -0.0004398856745937]| 12.1445598602294922|      0.00100000|[7553, 0, 0, 118]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      60|[1.4792087854769462, 0.1190553080047919, 0.3374041545225386, 1.9347708705676907, -5.16055702411e-05, 0.0001104312353996, -0.0002145488351732, 0.0006188309551148, 0.0001202863549424, 1.03951860679e-05, -0.0002649064527746, -0.000167902137256, 4.31609879909e-05, 0.0001728760702108, -7.56404326093e-05, -0.0002559604951076, -7.89612098589e-05, 0.0002675295278138, -0.0002258266985284, -0.0003815639451848, 0.0003524326894071, -0.0005839969772747]| 12.1445579528808594|      0.01000000|[7681, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      61|[1.4792087854769462, 0.1190553080047919, 0.3374041545225386, 1.9347708705676907, -5.16055702411e-05, 0.0001104312353996, -0.0002145488351732, 0.0006188309551148, 0.0001202863549424, 1.03951860679e-05, -0.0002649064527746, -0.000167902137256, 4.31609879909e-05, 0.0001728760702108, -7.56404326093e-05, -0.0002559604951076, -7.89612098589e-05, 0.0002675295278138, -0.0002258266985284, -0.0003815639451848, 0.0003524326894071, -0.0005839969772747]| 12.1445579528808594|      0.00100000|[7809, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.4786248957155703, 0.1186231963655515, 0.3376887759214192, 1.9353409363397165, 9.9318504139e-06, 3.3502769159e-05, -0.0001869863693242, 0.0006944667836031, 0.0001772445457966, 9.7641545427e-06, -0.0003157358058652, -7.71952113387e-05, -6.67584169737e-05, 0.0001239786027595, -3.48480686753e-05, -0.0002591701372486, -0.000123047526272, 0.0002368574830905, -0.0001688600576617, -0.0002974504405325, 0.000280069950865, -0.0006232150625809]| 12.1445560455322266|      0.01000000|[7937, 0, 0, 124]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      63|[1.4786248957155703, 0.1186231963655515, 0.3376887759214192, 1.9353409363397165, 9.9318504139e-06, 3.3502769159e-05, -0.0001869863693242, 0.0006944667836031, 0.0001772445457966, 9.7641545427e-06, -0.0003157358058652, -7.71952113387e-05, -6.67584169737e-05, 0.0001239786027595, -3.48480686753e-05, -0.0002591701372486, -0.000123047526272, 0.0002368574830905, -0.0001688600576617, -0.0002974504405325, 0.000280069950865, -0.0006232150625809]| 12.1445560455322266|      0.00100000|[8065, 0, 0, 126]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      64|[1.4778284110642819, 0.1184418715081863, 0.3378231178911263, 1.9357974353328011, -5.52054294215e-05, 0.0002194583116897, -0.0001810356906384, 0.0005718883831182, 0.000156994173706, 8.80780658018e-05, -0.000299278395413, -3.282329324e-07, -7.45874910511e-05, 0.0002275165017098, -2.22488074466e-05, -0.0002794594372244, -5.80529814886e-05, 0.000124753237991, -0.0002559616262652, -0.0003350988062075, 0.0003293610424821, -0.000612653956098]| 12.1445541381835938|      0.01000000|[8193, 0, 0, 128]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      65|[1.4778284110642819, 0.1184418715081863, 0.3378231178911263, 1.9357974353328011, -5.52054294215e-05, 0.0002194583116897, -0.0001810356906384, 0.0005718883831182, 0.000156994173706, 8.80780658018e-05, -0.000299278395413, -3.282329324e-07, -7.45874910511e-05, 0.0002275165017098, -2.22488074466e-05, -0.0002794594372244, -5.80529814886e-05, 0.000124753237991, -0.0002559616262652, -0.0003350988062075, 0.0003293610424821, -0.000612653956098]| 12.1445541381835938|      0.00100000|[8321, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.4771905540374486, 0.1181451292988973, 0.3380027006384855, 1.9364141131742452, 3.1872835738e-06, 0.0002182911540334, -0.0001194864179326, 0.0005002738890048, 0.0001767322634302, 0.0001477078493541, -0.0001364270386425, -0.0001026913995626, -9.74365732367e-05, 9.87076322396e-05, -8.59450974825e-05, -0.0003217443119261, -6.85650317489e-05, 0.0001733463753551, -0.00028946003368, -0.0004078907094199, 0.0003846854959049, -0.0005466508003903]| 12.1445522308349609|      0.01000000|[8449, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      67|[1.4771905540374486, 0.1181451292988973, 0.3380027006384855, 1.9364141131742452, 3.1872835738e-06, 0.0002182911540334, -0.0001194864179326, 0.0005002738890048, 0.0001767322634302, 0.0001477078493541, -0.0001364270386425, -0.0001026913995626, -9.74365732367e-05, 9.87076322396e-05, -8.59450974825e-05, -0.0003217443119261, -6.85650317489e-05, 0.0001733463753551, -0.00028946003368, -0.0004078907094199, 0.0003846854959049, -0.0005466508003903]| 12.1445522308349609|      0.00100000|[8577, 0, 0, 134]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.4764795773540276, 0.1179529846378129, 0.3380169435690866, 1.9370119905428236, 9.1170821957e-05, 0.0003393899974245, -0.0001483155530875, 0.0004815040383752, 0.0003148226739946, 0.0001443451464421, -0.0001724601282744, -6.79220229966e-05, -0.0001506343671369, 1.4275746454e-06, -1.2292061481e-05, -0.0004218205580925, -0.00021913264963, 0.0001671713998025, -0.0003128087469656, -0.0003516193888118, 0.0004053588366994, -0.0005598479919891]| 12.1445503234863281|      0.01000000|[8705, 0, 0, 136]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      69|[1.4764795773540276, 0.1179529846378129, 0.3380169435690866, 1.9370119905428236, 9.1170821957e-05, 0.0003393899974245, -0.0001483155530875, 0.0004815040383752, 0.0003148226739946, 0.0001443451464421, -0.0001724601282744, -6.79220229966e-05, -0.0001506343671369, 1.4275746454e-06, -1.2292061481e-05, -0.0004218205580925, -0.00021913264963, 0.0001671713998025, -0.0003128087469656, -0.0003516193888118, 0.0004053588366994, -0.0005598479919891]| 12.1445503234863281|      0.00100000|[8833, 0, 0, 138]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.4757729821338073, 0.1176280475577716, 0.3382377870328989, 1.9375517546990122, 3.31241808465e-05, 0.0003927260892221, -1.0116904808e-05, 0.0004226136120781, 0.0002995908163576, 9.28974576698e-05, -0.0001990916192905, -0.0001194483282208, -0.0002554459104707, -1.01667645147e-05, -8.675746738e-06, -0.0004901256698961, -0.000213896101008, 0.0001350616360695, -0.0002905158077831, -0.0003898643678692, 0.0003918824445499, -0.0005282337704955]| 12.1445484161376953|      0.01000000|[8961, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      71|[1.4757729821338073, 0.1176280475577716, 0.3382377870328989, 1.9375517546990122, 3.31241808465e-05, 0.0003927260892221, -1.0116904808e-05, 0.0004226136120781, 0.0002995908163576, 9.28974576698e-05, -0.0001990916192905, -0.0001194483282208, -0.0002554459104707, -1.01667645147e-05, -8.675746738e-06, -0.0004901256698961, -0.000213896101008, 0.0001350616360695, -0.0002905158077831, -0.0003898643678692, 0.0003918824445499, -0.0005282337704955]| 12.1445484161376953|      0.00100000|[9089, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      72|[1.4749990017969228, 0.1173169355622599, 0.3383334787736114, 1.9380471280315064, 9.52734629679e-05, 0.0003645676377592, -5.59969707771e-05, 0.0004024024980669, 0.0002380208321789, 0.0001637654039854, -0.0002055079018737, -8.00824399068e-05, -0.0002964929733143, -9.42174255906e-05, 9.129839136e-07, -0.0004493431680445, -0.0001046421080447, 0.0002107930404379, -0.0002485529550493, -0.0003900900661598, 0.0004159015043805, -0.0004891801439349]| 12.1445465087890625|      0.01000000|[9217, 0, 0, 144]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      73|[1.4749990017969228, 0.1173169355622599, 0.3383334787736114, 1.9380471280315064, 9.52734629679e-05, 0.0003645676377592, -5.59969707771e-05, 0.0004024024980669, 0.0002380208321789, 0.0001637654039854, -0.0002055079018737, -8.00824399068e-05, -0.0002964929733143, -9.42174255906e-05, 9.129839136e-07, -0.0004493431680445, -0.0001046421080447, 0.0002107930404379, -0.0002485529550493, -0.0003900900661598, 0.0004159015043805, -0.0004891801439349]| 12.1445465087890625|      0.00100000|[9345, 0, 0, 146]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.474357575737725, 0.1169425952538704, 0.3383677125039778, 1.9385592249245334, 8.58874791027e-05, 0.0004092918467639, -0.0001688597084537, 0.0003096460614657, 0.000256352896391, 0.0002007570666015, -0.0001519765149579, -3.3063975599e-05, -0.000351073940147, -0.0003337188828282, 9.42686907824e-05, -0.000513528893551, -0.0001312574892876, 0.0002500111369884, 1.35512223296e-05, -0.0004190171523269, 0.000374391089504, -0.0005793789003293]| 12.1445446014404297|      0.01000000|[9473, 0, 0, 148]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      75|[1.474357575737725, 0.1169425952538704, 0.3383677125039778, 1.9385592249245334, 8.58874791027e-05, 0.0004092918467639, -0.0001688597084537, 0.0003096460614657, 0.000256352896391, 0.0002007570666015, -0.0001519765149579, -3.3063975599e-05, -0.000351073940147, -0.0003337188828282, 9.42686907824e-05, -0.000513528893551, -0.0001312574892876, 0.0002500111369884, 1.35512223296e-05, -0.0004190171523269, 0.000374391089504, -0.0005793789003293]| 12.1445446014404297|      0.00100000|[9601, 0, 0, 150]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.4736381653235944, 0.116645139381496, 0.3385231346877364, 1.9391317017224736, 6.858754852e-05, 0.0003116720879501, -0.0001769402557812, 0.0003164808135165, 0.0003170748786671, 0.0001443614590459, -0.0001672371624318, -1.05108177206e-05, -0.0003983876878354, -0.0003960407793993, 0.0001062475573393, -0.0005514020298355, -0.0001792635622091, 0.0002400817459579, -9.30817695457e-05, -0.0004613097348693, 0.0003678168381299, -0.0005443543467377]| 12.1445426940917969|      0.01000000|[9729, 0, 0, 152]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      77|[1.4736381653235944, 0.116645139381496, 0.3385231346877364, 1.9391317017224736, 6.858754852e-05, 0.0003116720879501, -0.0001769402557812, 0.0003164808135165, 0.0003170748786671, 0.0001443614590459, -0.0001672371624318, -1.05108177206e-05, -0.0003983876878354, -0.0003960407793993, 0.0001062475573393, -0.0005514020298355, -0.0001792635622091, 0.0002400817459579, -9.30817695457e-05, -0.0004613097348693, 0.0003678168381299, -0.0005443543467377]| 12.1445426940917969|      0.00100000|[9857, 0, 0, 154]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.4731090719143827, 0.1162523879088406, 0.3387297654198093, 1.9397596617955082, 2.43694302767e-05, 0.0002363950065205, -0.0001102381001736, 0.0002563379464342, 0.0002423616402181, 0.0001816784494058, -0.0002017193715393, 2.2774509211e-05, -0.0003722850029616, -0.0005322106900465, 0.0002352872460978, -0.0005732451827499, -0.0002773752982242, 0.000149326547853, 2.12714408689e-05, -0.0006516200629468, 0.0003810910699257, -0.0005558123922945]| 12.1445407867431641|      0.01000000|[9985, 0, 0, 156]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      79|[1.4731090719143827, 0.1162523879088406, 0.3387297654198093, 1.9397596617955082, 2.43694302767e-05, 0.0002363950065205, -0.0001102381001736, 0.0002563379464342, 0.0002423616402181, 0.0001816784494058, -0.0002017193715393, 2.2774509211e-05, -0.0003722850029616, -0.0005322106900465, 0.0002352872460978, -0.0005732451827499, -0.0002773752982242, 0.000149326547853, 2.12714408689e-05, -0.0006516200629468, 0.0003810910699257, -0.0005558123922945]| 12.1445407867431641|      0.00100000|[10113, 0, 0, 158]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.4723805969357384, 0.1159585127147196, 0.3388087106326823, 1.9403183480504342, 2.14845590073e-05, 0.0001399424419133, -7.92028816574e-05, 0.0003943941468842, 0.0002642033183457, 0.0001918557293521, -0.0002012653693838, 4.72830119589e-05, -0.0004336336305964, -0.0005752543271925, 0.0001510556589383, -0.0006374128848646, -0.0002406414843901, 0.0001469801130659, 0.0001207478722566, -0.0006575970955042, 0.0003042610086677, -0.0005638984552038]| 12.1445388793945312|      0.01000000|[10241, 0, 0, 160]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      81|[1.4723805969357384, 0.1159585127147196, 0.3388087106326823, 1.9403183480504342, 2.14845590073e-05, 0.0001399424419133, -7.92028816574e-05, 0.0003943941468842, 0.0002642033183457, 0.0001918557293521, -0.0002012653693838, 4.72830119589e-05, -0.0004336336305964, -0.0005752543271925, 0.0001510556589383, -0.0006374128848646, -0.0002406414843901, 0.0001469801130659, 0.0001207478722566, -0.0006575970955042, 0.0003042610086677, -0.0005638984552038]| 12.1445388793945312|      0.00100000|[10369, 0, 0, 162]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      82|[1.4717292284118528, 0.1155870291649519, 0.3389934991714927, 1.9408451100388702, 3.66393181136e-05, 7.37039871476e-05, -0.000273074899509, 0.0003454163552159, 0.000269848237317, 0.0001247466286018, -0.0002141060506699, 5.92024314838e-05, -0.0005804165816976, -0.0004918476231785, 0.0002549600107033, -0.0006747181923335, -0.0001388393240657, 0.0003000063257952, 0.0001584035211893, -0.000638324708029, 0.0003196764828867, -0.0005515792807294]| 12.1445369720458984|      0.01000000|[10497, 0, 0, 164]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      83|[1.4717292284118528, 0.1155870291649519, 0.3389934991714927, 1.9408451100388702, 3.66393181136e-05, 7.37039871476e-05, -0.000273074899509, 0.0003454163552159, 0.000269848237317, 0.0001247466286018, -0.0002141060506699, 5.92024314838e-05, -0.0005804165816976, -0.0004918476231785, 0.0002549600107033, -0.0006747181923335, -0.0001388393240657, 0.0003000063257952, 0.0001584035211893, -0.000638324708029, 0.0003196764828867, -0.0005515792807294]| 12.1445369720458984|      0.00100000|[10625, 0, 0, 166]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.4709330315609823, 0.1152310909475617, 0.3390687056086931, 1.941281820856489, 3.31756894797e-05, 4.24504727171e-05, -0.0002686801259247, 0.000356961735107, 0.0002487179305338, 0.000140183426099, -0.0002036978336505, -3.37691411308e-05, -0.0005335638641188, -0.0005586849998203, 0.0001593140833301, -0.000698724452034, -9.51272486129e-05, 0.0002292702889473, 0.0001281718103997, -0.0006289320625974, 0.0003737066247163, -0.0004794310080077]| 12.1445350646972656|      0.01000000|[10753, 0, 0, 168]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      85|[1.4709330315609823, 0.1152310909475617, 0.3390687056086931, 1.941281820856489, 3.31756894797e-05, 4.24504727171e-05, -0.0002686801259247, 0.000356961735107, 0.0002487179305338, 0.000140183426099, -0.0002036978336505, -3.37691411308e-05, -0.0005335638641188, -0.0005586849998203, 0.0001593140833301, -0.000698724452034, -9.51272486129e-05, 0.0002292702889473, 0.0001281718103997, -0.0006289320625974, 0.0003737066247163, -0.0004794310080077]| 12.1445350646972656|      0.00100000|[10881, 0, 0, 170]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      86|[1.4702728792730961, 0.1151214463579368, 0.3392538071992702, 1.941879061851313, 6.32687286293e-05, 2.87032574793e-05, -0.0003407282166861, 0.0003634101680782, 0.0003361253645265, -6.57368188177e-05, -4.43955557796e-05, -0.0001338843501719, -0.0006925462165869, -0.0006034821148207, 0.0001248725120882, -0.0006150395942911, -0.0001446185539332, 0.0003163767638661, 0.0001632779279747, -0.0007694591741014, 0.000353303730003, -0.0004290128492777]| 12.1445331573486328|      0.01000000|[11009, 0, 0, 172]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      87|[1.4702728792730961, 0.1151214463579368, 0.3392538071992702, 1.941879061851313, 6.32687286293e-05, 2.87032574793e-05, -0.0003407282166861, 0.0003634101680782, 0.0003361253645265, -6.57368188177e-05, -4.43955557796e-05, -0.0001338843501719, -0.0006925462165869, -0.0006034821148207, 0.0001248725120882, -0.0006150395942911, -0.0001446185539332, 0.0003163767638661, 0.0001632779279747, -0.0007694591741014, 0.000353303730003, -0.0004290128492777]| 12.1445331573486328|      0.00100000|[11137, 0, 0, 174]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.4695226043871776, 0.1147647076705406, 0.3395189180895337, 1.9423158989793425, 1.18188797073e-05, 4.50576695512e-05, -0.0002528602640167, 0.000344176934103, 0.0003088892327733, -7.60986753566e-05, -3.22040312315e-05, -0.0001697380814804, -0.0006946491675338, -0.0006394520040246, 0.0001974862933366, -0.0006175731924824, -0.000124871838443, 0.0003550523551166, 9.69313247068e-05, -0.0008658631999895, 0.0004371585234211, -0.0005079792557077]| 12.1445312500000000|      0.01000000|[11265, 0, 0, 176]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      89|[1.4695226043871776, 0.1147647076705406, 0.3395189180895337, 1.9423158989793425, 1.18188797073e-05, 4.50576695512e-05, -0.0002528602640167, 0.000344176934103, 0.0003088892327733, -7.60986753566e-05, -3.22040312315e-05, -0.0001697380814804, -0.0006946491675338, -0.0006394520040246, 0.0001974862933366, -0.0006175731924824, -0.000124871838443, 0.0003550523551166, 9.69313247068e-05, -0.0008658631999895, 0.0004371585234211, -0.0005079792557077]| 12.1445312500000000|      0.00100000|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.468877420000352, 0.1144762523617481, 0.3396253923077332, 1.9429645505117057, 1.11011713277e-05, -2.32580714278e-05, -0.0001471469488864, 0.0002801000826629, 0.0003696722317129, -2.6366437242e-05, -3.27907150551e-05, -0.0001510654234771, -0.0007878755654911, -0.000722422959947, 0.0001405850997259, -0.0006093046137054, -0.0002449023736795, 0.0004213135775151, 4.86275951068e-05, -0.0008449633239759, 0.0004030356860757, -0.000488855191974]| 12.1445293426513672|      0.01000000|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
