k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|     10.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      46|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000100|[4827, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      47|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000010|[4932, 752, 0, 94]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      48|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000001|[5035, 768, 0, 96]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      49|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5139, 784, 0, 98]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      50|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5244, 800, 0, 100]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      51|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5347, 816, 0, 102]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      52|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5453, 832, 0, 104]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      53|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5556, 848, 0, 106]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      54|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5661, 864, 0, 108]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      55|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5765, 880, 0, 110]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      56|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5869, 896, 0, 112]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      57|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[5973, 912, 0, 114]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      58|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6077, 928, 0, 116]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      59|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 944, 0, 118]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      60|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 960, 0, 120]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      61|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 976, 0, 122]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      62|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 992, 0, 124]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      63|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1008, 0, 126]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      64|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1024, 0, 128]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      65|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1040, 0, 130]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      66|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1056, 0, 132]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      67|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1072, 0, 134]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      68|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1088, 0, 136]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      69|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1104, 0, 138]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      70|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1120, 0, 140]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      71|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1136, 0, 142]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      72|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1152, 0, 144]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      73|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1168, 0, 146]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      74|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1184, 0, 148]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      75|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1200, 0, 150]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      76|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1216, 0, 152]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      77|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1232, 0, 154]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      78|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1248, 0, 156]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      79|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1264, 0, 158]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      80|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1280, 0, 160]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      81|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1296, 0, 162]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      82|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1312, 0, 164]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      83|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1328, 0, 166]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      84|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1344, 0, 168]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      85|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1360, 0, 170]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      86|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1376, 0, 172]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      87|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1392, 0, 174]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      88|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1408, 0, 176]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      89|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1424, 0, 178]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      90|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00000000|[6178, 1440, 0, 180]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
