k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|      2.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      47|[1.4893738090415771, 0.1223783917778609, 0.33904077191532, 1.9253749294816838, -0.0057818604596819, 0.0024519319486807, -0.0038280717445044, 0.001690831371562, 0.0070582194635726, 0.0020039051012015, -0.0030196266788852, -0.0049299591998736, -0.0028069701229703, -0.0045459860931477, 0.0026473908841611, 0.0035007359529688, 0.0090792227464588, -0.0015687876982017, -0.0013102579939954, 0.0026286579393002, 0.0028153517081302, 0.0035889545609419]| 12.1445856094360352|      0.00195312|[5471, 376, 0, 94]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      48|[1.4893738090415771, 0.1223783917778609, 0.33904077191532, 1.9253749294816838, -0.0057818604596819, 0.0024519319486807, -0.0038280717445044, 0.001690831371562, 0.0070582194635726, 0.0020039051012015, -0.0030196266788852, -0.0049299591998736, -0.0028069701229703, -0.0045459860931477, 0.0026473908841611, 0.0035007359529688, 0.0090792227464588, -0.0015687876982017, -0.0013102579939954, 0.0026286579393002, 0.0028153517081302, 0.0035889545609419]| 12.1445856094360352|      0.00097656|[5587, 384, 0, 96]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      49|[1.4888263369099553, 0.1221217655571739, 0.3392664391143357, 1.9260400100325183, -0.0057349035586543, 0.002529919502315, -0.0038126548229334, 0.0015875483348041, 0.0070979621246942, 0.0019501694575561, -0.0029576238269537, -0.0048459908618137, -0.0028957254407399, -0.0045808821227853, 0.0026587063244759, 0.0033972338031299, 0.0091511998056191, -0.0016036639528102, -0.0013919824346133, 0.0025039701044798, 0.0028958758920833, 0.0035165907432601]| 12.1445837020874023|      0.00195312|[5704, 392, 0, 98]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      50|[1.4888263369099553, 0.1221217655571739, 0.3392664391143357, 1.9260400100325183, -0.0057349035586543, 0.002529919502315, -0.0038126548229334, 0.0015875483348041, 0.0070979621246942, 0.0019501694575561, -0.0029576238269537, -0.0048459908618137, -0.0028957254407399, -0.0045808821227853, 0.0026587063244759, 0.0033972338031299, 0.0091511998056191, -0.0016036639528102, -0.0013919824346133, 0.0025039701044798, 0.0028958758920833, 0.0035165907432601]| 12.1445837020874023|      0.00097656|[5820, 400, 0, 100]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      51|[1.488334244493449, 0.1217629498966771, 0.3393217995086078, 1.9267303219383511, -0.0058153395232626, 0.0025461221405432, -0.0037196704856062, 0.0016213686212196, 0.0071861593228131, 0.0019874290494682, -0.0028871472370539, -0.0047804406148364, -0.0028630466534107, -0.0046618968215985, 0.0027272503484119, 0.0034761423437346, 0.0091088565261752, -0.0014889459868083, -0.0013595063605728, 0.0026181543988505, 0.0030100493048613, 0.0036036803968796]| 12.1445817947387695|      0.00195312|[5936, 408, 0, 102]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      52|[1.488334244493449, 0.1217629498966771, 0.3393217995086078, 1.9267303219383511, -0.0058153395232626, 0.0025461221405432, -0.0037196704856062, 0.0016213686212196, 0.0071861593228131, 0.0019874290494682, -0.0028871472370539, -0.0047804406148364, -0.0028630466534107, -0.0046618968215985, 0.0027272503484119, 0.0034761423437346, 0.0091088565261752, -0.0014889459868083, -0.0013595063605728, 0.0026181543988505, 0.0030100493048613, 0.0036036803968796]| 12.1445817947387695|      0.00097656|[6052, 416, 0, 104]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      53|[1.4877079297601319, 0.121555732431051, 0.3394927245003189, 1.9273395798763324, -0.0058081169383338, 0.002569542281251, -0.0037524523938974, 0.0018391772832107, 0.0072211694684896, 0.0019538098546212, -0.002972031427437, -0.0048131869791817, -0.0028226590298843, -0.0047121572314806, 0.0027835893817398, 0.0035259615489734, 0.0091210925252763, -0.0014773127502175, -0.0012293650556015, 0.0025253738240127, 0.0029570841412218, 0.0037445927654777]| 12.1445798873901367|      0.00195312|[6168, 424, 0, 106]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      54|[1.4877079297601319, 0.121555732431051, 0.3394927245003189, 1.9273395798763324, -0.0058081169383338, 0.002569542281251, -0.0037524523938974, 0.0018391772832107, 0.0072211694684896, 0.0019538098546212, -0.002972031427437, -0.0048131869791817, -0.0028226590298843, -0.0047121572314806, 0.0027835893817398, 0.0035259615489734, 0.0091210925252763, -0.0014773127502175, -0.0012293650556015, 0.0025253738240127, 0.0029570841412218, 0.0037445927654777]| 12.1445798873901367|      0.00097656|[6284, 432, 0, 108]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      55|[1.487220987299277, 0.1211959900201095, 0.3397119411549436, 1.9279816368106222, -0.0058007907135178, 0.0026536412417091, -0.0039105365598054, 0.0018772224927569, 0.0071581252484128, 0.0020093145469216, -0.0029665017593871, -0.0047881384317946, -0.0029152099915405, -0.0047147052406112, 0.0028475285452336, 0.003678503869271, 0.0093157039780475, -0.0015448648803698, -0.0012857618942706, 0.0025700214297966, 0.0029860367930937, 0.0037791944819707]| 12.1445779800415039|      0.00195312|[6400, 440, 0, 110]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      56|[1.487220987299277, 0.1211959900201095, 0.3397119411549436, 1.9279816368106222, -0.0058007907135178, 0.0026536412417091, -0.0039105365598054, 0.0018772224927569, 0.0071581252484128, 0.0020093145469216, -0.0029665017593871, -0.0047881384317946, -0.0029152099915405, -0.0047147052406112, 0.0028475285452336, 0.003678503869271, 0.0093157039780475, -0.0015448648803698, -0.0012857618942706, 0.0025700214297966, 0.0029860367930937, 0.0037791944819707]| 12.1445779800415039|      0.00097656|[6517, 448, 0, 112]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      57|[1.4865841891645133, 0.1209110933383837, 0.3398183811735992, 1.9284798040955597, -0.0059086041884839, 0.002660393682205, -0.0040890195103768, 0.0020287886767822, 0.0072368801222088, 0.0019267592550837, -0.0028521819221903, -0.0047198384631285, -0.0028571265314204, -0.0044641871237329, 0.0028642174310216, 0.0036760588334225, 0.0092563587490684, -0.0016192973697114, -0.001355362586879, 0.0025771052554426, 0.002906771890284, 0.0036256045875739]| 12.1445760726928711|      0.00195312|[6633, 456, 0, 114]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      58|[1.4865841891645133, 0.1209110933383837, 0.3398183811735992, 1.9284798040955597, -0.0059086041884839, 0.002660393682205, -0.0040890195103768, 0.0020287886767822, 0.0072368801222088, 0.0019267592550837, -0.0028521819221903, -0.0047198384631285, -0.0028571265314204, -0.0044641871237329, 0.0028642174310216, 0.0036760588334225, 0.0092563587490684, -0.0016192973697114, -0.001355362586879, 0.0025771052554426, 0.002906771890284, 0.0036256045875739]| 12.1445760726928711|      0.00097656|[6749, 464, 0, 116]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      59|[1.4858295215708597, 0.1206039299812955, 0.3398573148127374, 1.9289168511018182, -0.0058719119265027, 0.0026782558075324, -0.0039653446350991, 0.0018693916741766, 0.0073371046948085, 0.0019317291671794, -0.0027849688619948, -0.004693858218748, -0.0028934444154762, -0.004334100048313, 0.0028027422817179, 0.0036789714172262, 0.0092432545744765, -0.0016261819923323, -0.0014438569252253, 0.0026552126578418, 0.0029234693491366, 0.0035691585296316]| 12.1445741653442383|      0.00195312|[6865, 472, 0, 118]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      60|[1.4858295215708597, 0.1206039299812955, 0.3398573148127374, 1.9289168511018182, -0.0058719119265027, 0.0026782558075324, -0.0039653446350991, 0.0018693916741766, 0.0073371046948085, 0.0019317291671794, -0.0027849688619948, -0.004693858218748, -0.0028934444154762, -0.004334100048313, 0.0028027422817179, 0.0036789714172262, 0.0092432545744765, -0.0016261819923323, -0.0014438569252253, 0.0026552126578418, 0.0029234693491366, 0.0035691585296316]| 12.1445741653442383|      0.00097656|[6982, 480, 0, 120]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      61|[1.4858295215708597, 0.1206039299812955, 0.3398573148127374, 1.9289168511018182, -0.0058719119265027, 0.0026782558075324, -0.0039653446350991, 0.0018693916741766, 0.0073371046948085, 0.0019317291671794, -0.0027849688619948, -0.004693858218748, -0.0028934444154762, -0.004334100048313, 0.0028027422817179, 0.0036789714172262, 0.0092432545744765, -0.0016261819923323, -0.0014438569252253, 0.0026552126578418, 0.0029234693491366, 0.0035691585296316]| 12.1445741653442383|      0.00048828|[7098, 488, 0, 122]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      62|[1.4854956945875544, 0.1206114150737009, 0.3398203317413691, 1.9291427767785378, -0.0059450795059868, 0.0027619408262403, -0.0040389571243489, 0.0018158082248373, 0.0073838439395141, 0.0019980683709952, -0.0027142102124485, -0.0047144538796314, -0.0027746842449845, -0.0042555573054716, 0.0027850658137219, 0.0037276791139893, 0.0092757823994989, -0.0015434470645824, -0.0014474732818043, 0.0025945274899249, 0.0028681496910635, 0.0036342113137138]| 12.1445732116699219|      0.00097656|[7215, 496, 0, 124]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      63|[1.484916187946702, 0.1203013202755693, 0.3398826992839047, 1.9296920797412491, -0.0058994915925968, 0.0028925632444193, -0.0040435110699591, 0.0017660109613654, 0.007460198854413, 0.0018795455555045, -0.0024351540242493, -0.0047843267064617, -0.0028155129376846, -0.0042736063021194, 0.0029035241660665, 0.0035225968872618, 0.0092246882128792, -0.0015751844675039, -0.0015391444216325, 0.0027103262822643, 0.0027786196791514, 0.0036503526443467]| 12.1445722579956055|      0.00195312|[7332, 504, 0, 126]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      64|[1.484916187946702, 0.1203013202755693, 0.3398826992839047, 1.9296920797412491, -0.0058994915925968, 0.0028925632444193, -0.0040435110699591, 0.0017660109613654, 0.007460198854413, 0.0018795455555045, -0.0024351540242493, -0.0047843267064617, -0.0028155129376846, -0.0042736063021194, 0.0029035241660665, 0.0035225968872618, 0.0092246882128792, -0.0015751844675039, -0.0015391444216325, 0.0027103262822643, 0.0027786196791514, 0.0036503526443467]| 12.1445722579956055|      0.00097656|[7449, 512, 0, 128]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      65|[1.484216094716396, 0.1200519390903632, 0.3400193199863042, 1.9302084443645593, -0.0058328008992235, 0.0028007644018786, -0.0040739204332381, 0.0016383505561238, 0.0073740240365578, 0.0019600479766404, -0.0023919030616917, -0.0048022409383193, -0.002679850764659, -0.0043720804783759, 0.0029229560224679, 0.0035945484607218, 0.0093231220478817, -0.0016739884905184, -0.0016069402384651, 0.0026452251958706, 0.0028053828113379, 0.0035654873314028]| 12.1445703506469727|      0.00195312|[7565, 520, 0, 130]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      66|[1.484216094716396, 0.1200519390903632, 0.3400193199863042, 1.9302084443645593, -0.0058328008992235, 0.0028007644018786, -0.0040739204332381, 0.0016383505561238, 0.0073740240365578, 0.0019600479766404, -0.0023919030616917, -0.0048022409383193, -0.002679850764659, -0.0043720804783759, 0.0029229560224679, 0.0035945484607218, 0.0093231220478817, -0.0016739884905184, -0.0016069402384651, 0.0026452251958706, 0.0028053828113379, 0.0035654873314028]| 12.1445703506469727|      0.00097656|[7682, 528, 0, 132]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      67|[1.483530423333635, 0.1197484068747908, 0.3402547847166871, 1.9307279872988814, -0.0058167634799019, 0.0027490296724107, -0.004100815857433, 0.0015372018559037, 0.0073346825893557, 0.0018835636189555, -0.0022168655683869, -0.0047817153968121, -0.0026922046927922, -0.0044075316049153, 0.0029204697303658, 0.0036416531659383, 0.0093480225403286, -0.0016977951616631, -0.0015489776988674, 0.002685421811062, 0.0027448127727917, 0.0035802606298085]| 12.1445684432983398|      0.00195312|[7798, 536, 0, 134]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      68|[1.483530423333635, 0.1197484068747908, 0.3402547847166871, 1.9307279872988814, -0.0058167634799019, 0.0027490296724107, -0.004100815857433, 0.0015372018559037, 0.0073346825893557, 0.0018835636189555, -0.0022168655683869, -0.0047817153968121, -0.0026922046927922, -0.0044075316049153, 0.0029204697303658, 0.0036416531659383, 0.0093480225403286, -0.0016977951616631, -0.0015489776988674, 0.002685421811062, 0.0027448127727917, 0.0035802606298085]| 12.1445684432983398|      0.00097656|[7914, 544, 0, 136]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      69|[1.4828949884089846, 0.1194493538829659, 0.3404744266794144, 1.9313290572488382, -0.0057573999796419, 0.0027008558895441, -0.0040694408363158, 0.0014943717741788, 0.0073598714546553, 0.001898258643715, -0.0022284999334144, -0.0048767959893159, -0.0027059157842143, -0.0044232416192682, 0.0029196691674978, 0.0035683618325062, 0.0094435798672499, -0.0015918721590329, -0.0015754573459472, 0.00268317490319, 0.0026729008251446, 0.003565725667054]| 12.1445665359497070|      0.00195312|[8030, 552, 0, 138]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      70|[1.4828949884089846, 0.1194493538829659, 0.3404744266794144, 1.9313290572488382, -0.0057573999796419, 0.0027008558895441, -0.0040694408363158, 0.0014943717741788, 0.0073598714546553, 0.001898258643715, -0.0022284999334144, -0.0048767959893159, -0.0027059157842143, -0.0044232416192682, 0.0029196691674978, 0.0035683618325062, 0.0094435798672499, -0.0015918721590329, -0.0015754573459472, 0.00268317490319, 0.0026729008251446, 0.003565725667054]| 12.1445665359497070|      0.00097656|[8147, 560, 0, 140]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      71|[1.4821888482990724, 0.1191483975530633, 0.3406349556815023, 1.9317804802022962, -0.0057227887055297, 0.0026612560568519, -0.0039300742843778, 0.0013285511098383, 0.0074174967708428, 0.0019166444204292, -0.002275419498059, -0.0049529132801194, -0.0026300482207494, -0.0044709945920548, 0.0029067449302991, 0.0033736260166097, 0.0094760800788778, -0.0014666987818163, -0.0016270469951982, 0.0026956811323835, 0.0027021362523784, 0.0036496978959633]| 12.1445646286010742|      0.00195312|[8263, 568, 0, 142]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      72|[1.4821888482990724, 0.1191483975530633, 0.3406349556815023, 1.9317804802022962, -0.0057227887055297, 0.0026612560568519, -0.0039300742843778, 0.0013285511098383, 0.0074174967708428, 0.0019166444204292, -0.002275419498059, -0.0049529132801194, -0.0026300482207494, -0.0044709945920548, 0.0029067449302991, 0.0033736260166097, 0.0094760800788778, -0.0014666987818163, -0.0016270469951982, 0.0026956811323835, 0.0027021362523784, 0.0036496978959633]| 12.1445646286010742|      0.00097656|[8380, 576, 0, 144]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      73|[1.481550331805381, 0.1187908630694821, 0.3408243132339028, 1.9323300238033574, -0.0057705438780374, 0.0026359441698834, -0.0038544708047823, 0.001319036886256, 0.0074078219398536, 0.0019339402584961, -0.0021735553771282, -0.0050780255509206, -0.0026815182485482, -0.004387552138901, 0.0029373142579525, 0.0034099629266221, 0.0095499743304786, -0.0013906022021925, -0.0015070258326178, 0.002762545241969, 0.0027321907592393, 0.0036023799427984]| 12.1445627212524414|      0.00195312|[8496, 584, 0, 146]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      74|[1.481550331805381, 0.1187908630694821, 0.3408243132339028, 1.9323300238033574, -0.0057705438780374, 0.0026359441698834, -0.0038544708047823, 0.001319036886256, 0.0074078219398536, 0.0019339402584961, -0.0021735553771282, -0.0050780255509206, -0.0026815182485482, -0.004387552138901, 0.0029373142579525, 0.0034099629266221, 0.0095499743304786, -0.0013906022021925, -0.0015070258326178, 0.002762545241969, 0.0027321907592393, 0.0036023799427984]| 12.1445627212524414|      0.00097656|[8613, 592, 0, 148]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      75|[1.4808663225545253, 0.1184778931187665, 0.340974453599292, 1.9328590407459716, -0.0057303525163432, 0.0025472397790334, -0.0038738625572839, 0.0013808242171229, 0.0073037885161451, 0.0019859572489195, -0.0022320476223046, -0.0051318089456856, -0.0026406180359324, -0.0044630529887608, 0.0028948925073954, 0.0033655543588257, 0.0095272476617166, -0.0014429604734004, -0.0014143404108321, 0.0028269830849598, 0.0027031413858472, 0.0037571205639935]| 12.1445608139038086|      0.00195312|[8731, 600, 0, 150]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      76|[1.4808663225545253, 0.1184778931187665, 0.340974453599292, 1.9328590407459716, -0.0057303525163432, 0.0025472397790334, -0.0038738625572839, 0.0013808242171229, 0.0073037885161451, 0.0019859572489195, -0.0022320476223046, -0.0051318089456856, -0.0026406180359324, -0.0044630529887608, 0.0028948925073954, 0.0033655543588257, 0.0095272476617166, -0.0014429604734004, -0.0014143404108321, 0.0028269830849598, 0.0027031413858472, 0.0037571205639935]| 12.1445608139038086|      0.00097656|[8847, 608, 0, 152]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      77|[1.4801657928311358, 0.1181701426321568, 0.3411410232548733, 1.9333503780981047, -0.0057063254079858, 0.0025809431459396, -0.0040756715752741, 0.0014233263294322, 0.007262334514447, 0.001997618150245, -0.0021357788515345, -0.0051593195811814, -0.002676547568088, -0.0044718046505715, 0.0030032975370142, 0.0033433904444386, 0.0094436603153539, -0.0014050605719045, -0.0013334407407457, 0.0027649038578502, 0.0027165427258226, 0.0036554990871476]| 12.1445589065551758|      0.00195312|[8964, 616, 0, 154]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      78|[1.4801657928311358, 0.1181701426321568, 0.3411410232548733, 1.9333503780981047, -0.0057063254079858, 0.0025809431459396, -0.0040756715752741, 0.0014233263294322, 0.007262334514447, 0.001997618150245, -0.0021357788515345, -0.0051593195811814, -0.002676547568088, -0.0044718046505715, 0.0030032975370142, 0.0033433904444386, 0.0094436603153539, -0.0014050605719045, -0.0013334407407457, 0.0027649038578502, 0.0027165427258226, 0.0036554990871476]| 12.1445589065551758|      0.00097656|[9080, 624, 0, 156]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      79|[1.4795240762383979, 0.1178071709944619, 0.3411728909993513, 1.9339261563981978, -0.005629489642277, 0.0025396935796947, -0.0042204108646223, 0.001383459342875, 0.0072598251904054, 0.0020107959250072, -0.0022604093079961, -0.0051137511559794, -0.0026561997125648, -0.0045392010328245, 0.0029965246617381, 0.0032679163449272, 0.0095404007640545, -0.0014688358310336, -0.0013440267392337, 0.0028286107090355, 0.002683791717879, 0.0036385148985137]| 12.1445569992065430|      0.00195312|[9197, 632, 0, 158]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      80|[1.4795240762383979, 0.1178071709944619, 0.3411728909993513, 1.9339261563981978, -0.005629489642277, 0.0025396935796947, -0.0042204108646223, 0.001383459342875, 0.0072598251904054, 0.0020107959250072, -0.0022604093079961, -0.0051137511559794, -0.0026561997125648, -0.0045392010328245, 0.0029965246617381, 0.0032679163449272, 0.0095404007640545, -0.0014688358310336, -0.0013440267392337, 0.0028286107090355, 0.002683791717879, 0.0036385148985137]| 12.1445569992065430|      0.00097656|[9313, 640, 0, 160]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      81|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00195312|[9429, 648, 0, 162]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      82|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00097656|[9545, 656, 0, 164]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      83|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00048828|[9661, 664, 0, 166]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      84|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00024414|[9778, 672, 0, 168]                                                        |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      85|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00012207|[9893, 680, 0, 170]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      86|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00006104|[10008, 688, 0, 172]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      87|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00003052|[10125, 696, 0, 174]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      88|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00001526|[10240, 704, 0, 176]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      89|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000763|[10355, 712, 0, 178]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      90|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000381|[10470, 720, 0, 180]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      91|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000191|[10585, 728, 0, 182]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      92|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000095|[10700, 736, 0, 184]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
