k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5062031185027275, 0.2238640057256579, -0.0071564875691577, 0.6117622147452328, 0.2545308748802036, 0.0724196160428194, -0.0416723907671665, -0.0941146262181341, -0.0882423117798146, -0.0538856697245944, -0.0572223412920609, 0.2014973951431998, 0.1371269445502976, -0.0389007635977238, -0.1145832354189745, -0.0803984297843836, 0.0637336627801475, 0.2947172897883802, 0.123998145364176, 0.0976225885573971, -0.1559417661123896, 0.0639867390566559]| 13.4518623352050781|      2.00000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | iterate success | actual_k=2
      47|[1.3165282927732438, 0.1218346067116239, 0.091485910550832, 2.104944412696421, 0.0415686918534257, 0.1975572361918319, 0.2295763865447152, -0.1354563013914099, -0.2446706172060835, -0.106759573690106, -0.3535992388860708, 0.0010086216306981, 0.218808443688046, -0.3169593206141404, -0.1975457851220544, -0.161058328024219, 0.0746349063615886, 0.3049902934696533, 0.1448430416509497, 0.190433129361388, -0.4291555438072118, -0.0402924610238008]| 12.1442060470581055|      0.00195312|[2737, 188, 0, 94]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      48|[1.3156101483894451, 0.1207609044268445, 0.0916989471673973, 2.105555427739901, 0.0419119106525124, 0.1974664596914536, 0.2291576803757127, -0.1355671402051801, -0.2443088255138358, -0.106927697475205, -0.3532647408567838, 0.0003779380625605, 0.2187893706226169, -0.316805633123608, -0.1974990514840393, -0.1609361058124649, 0.0746848948453692, 0.305315878626541, 0.1451567050050745, 0.190419590974833, -0.4294903616239612, -0.0405320794723187]| 12.1442031860351562|      0.00390625|[2795, 192, 0, 96]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      49|[1.3156101483894451, 0.1207609044268445, 0.0916989471673973, 2.105555427739901, 0.0419119106525124, 0.1974664596914536, 0.2291576803757127, -0.1355671402051801, -0.2443088255138358, -0.106927697475205, -0.3532647408567838, 0.0003779380625605, 0.2187893706226169, -0.316805633123608, -0.1974990514840393, -0.1609361058124649, 0.0746848948453692, 0.305315878626541, 0.1451567050050745, 0.190419590974833, -0.4294903616239612, -0.0405320794723187]| 12.1442031860351562|      0.00195312|[2853, 196, 0, 98]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      50|[1.314186197141472, 0.1204182541745509, 0.0919072681839188, 2.1066851397694317, 0.0419564050176236, 0.1975382739098052, 0.2291447814440497, -0.1357449255430063, -0.2441424900039335, -0.1070232436260554, -0.3531405008613357, 0.0006208322377112, 0.2187412743245548, -0.3167197843835198, -0.1975886123372483, -0.1608439652577086, 0.0748861689516416, 0.3052139978420379, 0.1453072883858789, 0.1906717209921603, -0.4296213458669272, -0.0403928810074122]| 12.1441993713378906|      0.00390625|[2911, 200, 0, 100]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      51|[1.314186197141472, 0.1204182541745509, 0.0919072681839188, 2.1066851397694317, 0.0419564050176236, 0.1975382739098052, 0.2291447814440497, -0.1357449255430063, -0.2441424900039335, -0.1070232436260554, -0.3531405008613357, 0.0006208322377112, 0.2187412743245548, -0.3167197843835198, -0.1975886123372483, -0.1608439652577086, 0.0748861689516416, 0.3052139978420379, 0.1453072883858789, 0.1906717209921603, -0.4296213458669272, -0.0403928810074122]| 12.1441993713378906|      0.00195312|[2969, 204, 0, 102]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      52|[1.3130913319738833, 0.119912028391734, 0.0922476600417316, 2.107660804804202, 0.0415042688250906, 0.1975968493649385, 0.2286181919662854, -0.135683350926296, -0.2442914353874994, -0.107432756726128, -0.3530211937467597, 0.0004929161474275, 0.2184609571582561, -0.3165399600443564, -0.1973582178585687, -0.1609813792746008, 0.0750964598732487, 0.3051415441254365, 0.145388040728545, 0.1904869697192659, -0.4295090373896824, -0.0409377368076546]| 12.1441965103149414|      0.00390625|[3027, 208, 0, 104]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      53|[1.3130913319738833, 0.119912028391734, 0.0922476600417316, 2.107660804804202, 0.0415042688250906, 0.1975968493649385, 0.2286181919662854, -0.135683350926296, -0.2442914353874994, -0.107432756726128, -0.3530211937467597, 0.0004929161474275, 0.2184609571582561, -0.3165399600443564, -0.1973582178585687, -0.1609813792746008, 0.0750964598732487, 0.3051415441254365, 0.145388040728545, 0.1904869697192659, -0.4295090373896824, -0.0409377368076546]| 12.1441965103149414|      0.00195312|[3085, 212, 0, 106]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      54|[1.312061089077679, 0.119505870097351, 0.0922871271362516, 2.1087249344635306, 0.0413044391089433, 0.1978146095582058, 0.2281765644090128, -0.1352226962870618, -0.2443489918169204, -0.1078320285144412, -0.3535199619049891, 0.0002504115114689, 0.2181985329652961, -0.3167689794578368, -0.1970264562629435, -0.1610311681736186, 0.0750463964466493, 0.3051307505889428, 0.1453235063207828, 0.1906593334380567, -0.4293583870023363, -0.0404945083802903]| 12.1441936492919922|      0.00390625|[3143, 216, 0, 108]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      55|[1.312061089077679, 0.119505870097351, 0.0922871271362516, 2.1087249344635306, 0.0413044391089433, 0.1978146095582058, 0.2281765644090128, -0.1352226962870618, -0.2443489918169204, -0.1078320285144412, -0.3535199619049891, 0.0002504115114689, 0.2181985329652961, -0.3167689794578368, -0.1970264562629435, -0.1610311681736186, 0.0750463964466493, 0.3051307505889428, 0.1453235063207828, 0.1906593334380567, -0.4293583870023363, -0.0404945083802903]| 12.1441936492919922|      0.00195312|[3201, 220, 0, 110]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      56|[1.310645703112919, 0.1188744523554863, 0.0923418199748385, 2.1094457696960407, 0.0408483167511918, 0.1981042781261267, 0.2282715437263867, -0.1351602587875184, -0.2442379962261738, -0.1076899235885543, -0.3534036729361725, 0.0003552428052638, 0.2180265269120385, -0.316747173588822, -0.1968116177698989, -0.1614241029840585, 0.0751511680874544, 0.3055432679253622, 0.1453125678880426, 0.1904231816437842, -0.4295053974744803, -0.0406918233851626]| 12.1441898345947266|      0.00390625|[3259, 224, 0, 112]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      57|[1.310645703112919, 0.1188744523554863, 0.0923418199748385, 2.1094457696960407, 0.0408483167511918, 0.1981042781261267, 0.2282715437263867, -0.1351602587875184, -0.2442379962261738, -0.1076899235885543, -0.3534036729361725, 0.0003552428052638, 0.2180265269120385, -0.316747173588822, -0.1968116177698989, -0.1614241029840585, 0.0751511680874544, 0.3055432679253622, 0.1453125678880426, 0.1904231816437842, -0.4295053974744803, -0.0406918233851626]| 12.1441898345947266|      0.00195312|[3317, 228, 0, 114]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      58|[1.3094114141548296, 0.1183229746642597, 0.0919467187290741, 2.110502357715432, 0.0406788379592878, 0.1983103916557766, 0.2281367463638349, -0.1353928663465724, -0.2443549706439793, -0.1077713190971293, -0.3531247774999953, 0.0003087891750074, 0.2178549084398414, -0.3168357919494692, -0.1967621811671896, -0.1612343308746337, 0.0751296777050652, 0.3056874378847835, 0.1450725783734339, 0.1904201773628482, -0.4290091284042915, -0.0404272699688684]| 12.1441869735717773|      0.00390625|[3376, 232, 0, 116]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      59|[1.3094114141548296, 0.1183229746642597, 0.0919467187290741, 2.110502357715432, 0.0406788379592878, 0.1983103916557766, 0.2281367463638349, -0.1353928663465724, -0.2443549706439793, -0.1077713190971293, -0.3531247774999953, 0.0003087891750074, 0.2178549084398414, -0.3168357919494692, -0.1967621811671896, -0.1612343308746337, 0.0751296777050652, 0.3056874378847835, 0.1450725783734339, 0.1904201773628482, -0.4290091284042915, -0.0404272699688684]| 12.1441869735717773|      0.00195312|[3434, 236, 0, 118]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      60|[1.3085348641627241, 0.1182498803517224, 0.0923266503665344, 2.1119946449479357, 0.0409299915983203, 0.1984773377297177, 0.2279774479514687, -0.1350877086515944, -0.2445711578186657, -0.1077162142657104, -0.3532855493265211, 0.0004157330737823, 0.217558142911911, -0.3168853639939605, -0.1964081495349198, -0.1610710463468537, 0.0752429658977883, 0.3055683592481392, 0.1450862394988751, 0.190198445421442, -0.4290340868639663, -0.0401954832903419]| 12.1441841125488281|      0.00390625|[3492, 240, 0, 120]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      61|[1.3085348641627241, 0.1182498803517224, 0.0923266503665344, 2.1119946449479357, 0.0409299915983203, 0.1984773377297177, 0.2279774479514687, -0.1350877086515944, -0.2445711578186657, -0.1077162142657104, -0.3532855493265211, 0.0004157330737823, 0.217558142911911, -0.3168853639939605, -0.1964081495349198, -0.1610710463468537, 0.0752429658977883, 0.3055683592481392, 0.1450862394988751, 0.190198445421442, -0.4290340868639663, -0.0401954832903419]| 12.1441841125488281|      0.00195312|[3550, 244, 0, 122]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      62|[1.3072348367313789, 0.1176406010862486, 0.0928197042905557, 2.1127102893294385, 0.0405323788663396, 0.1985562734302746, 0.2280696620836543, -0.1351561588919555, -0.2444032942405882, -0.1071874149533839, -0.3535508374824768, 0.0006311674275055, 0.2173441059424146, -0.316795388255471, -0.196332327811753, -0.1612743036245693, 0.0752342328510417, 0.3057608462990458, 0.1455152883648745, 0.1901631326182455, -0.4290191048416526, -0.0399264264777708]| 12.1441802978515625|      0.00390625|[3608, 248, 0, 124]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      63|[1.3072348367313789, 0.1176406010862486, 0.0928197042905557, 2.1127102893294385, 0.0405323788663396, 0.1985562734302746, 0.2280696620836543, -0.1351561588919555, -0.2444032942405882, -0.1071874149533839, -0.3535508374824768, 0.0006311674275055, 0.2173441059424146, -0.316795388255471, -0.196332327811753, -0.1612743036245693, 0.0752342328510417, 0.3057608462990458, 0.1455152883648745, 0.1901631326182455, -0.4290191048416526, -0.0399264264777708]| 12.1441802978515625|      0.00195312|[3666, 252, 0, 126]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      64|[1.3059035453509145, 0.1174124410125333, 0.0929835571568564, 2.1137621939268434, 0.0403829523382985, 0.1986797338456319, 0.2282859332989234, -0.1354835785309207, -0.2443667337662735, -0.1073838074395217, -0.3536423238810884, 0.0007255051322389, 0.2173434506336429, -0.3165554777937815, -0.1961721121556016, -0.1613012000900425, 0.075522727732788, 0.3052015053273998, 0.1453517564894638, 0.1899495186449315, -0.4291382539883236, -0.0397224237215411]| 12.1441764831542969|      0.00390625|[3724, 256, 0, 128]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      65|[1.3059035453509145, 0.1174124410125333, 0.0929835571568564, 2.1137621939268434, 0.0403829523382985, 0.1986797338456319, 0.2282859332989234, -0.1354835785309207, -0.2443667337662735, -0.1073838074395217, -0.3536423238810884, 0.0007255051322389, 0.2173434506336429, -0.3165554777937815, -0.1961721121556016, -0.1613012000900425, 0.075522727732788, 0.3052015053273998, 0.1453517564894638, 0.1899495186449315, -0.4291382539883236, -0.0397224237215411]| 12.1441764831542969|      0.00195312|[3782, 260, 0, 130]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      66|[1.3047307097003902, 0.1169021530269535, 0.093244210421724, 2.1142561360547636, 0.0400979666671564, 0.1987526804095637, 0.2285169822879564, -0.1351049187548756, -0.2445648687752135, -0.1070382526194332, -0.3541221214399777, 0.0001823544997994, 0.2169338501255858, -0.3163528150237252, -0.1961266479077411, -0.1611108719793957, 0.0753136512187292, 0.3049259957123761, 0.1450727557169191, 0.1894006770708201, -0.429183337367161, -0.0401120339009096]| 12.1441736221313477|      0.00390625|[3840, 264, 0, 132]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      67|[1.3047307097003902, 0.1169021530269535, 0.093244210421724, 2.1142561360547636, 0.0400979666671564, 0.1987526804095637, 0.2285169822879564, -0.1351049187548756, -0.2445648687752135, -0.1070382526194332, -0.3541221214399777, 0.0001823544997994, 0.2169338501255858, -0.3163528150237252, -0.1961266479077411, -0.1611108719793957, 0.0753136512187292, 0.3049259957123761, 0.1450727557169191, 0.1894006770708201, -0.429183337367161, -0.0401120339009096]| 12.1441736221313477|      0.00195312|[3898, 268, 0, 134]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      68|[1.3038563979501907, 0.116425245738511, 0.0938581846444181, 2.115236136863599, 0.0402380077428066, 0.1989387186764974, 0.2282401114481681, -0.1347239038163165, -0.2447897930396992, -0.1069662736498374, -0.3534427820251436, 0.0002570025443222, 0.2172523340338758, -0.3162237812316255, -0.1960315801359371, -0.1611690033942176, 0.0748461521531784, 0.3051889233128076, 0.1454609355321649, 0.1892901487349577, -0.4294892649479435, -0.0402210978958115]| 12.1441707611083984|      0.00390625|[3956, 272, 0, 136]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      69|[1.3038563979501907, 0.116425245738511, 0.0938581846444181, 2.115236136863599, 0.0402380077428066, 0.1989387186764974, 0.2282401114481681, -0.1347239038163165, -0.2447897930396992, -0.1069662736498374, -0.3534427820251436, 0.0002570025443222, 0.2172523340338758, -0.3162237812316255, -0.1960315801359371, -0.1611690033942176, 0.0748461521531784, 0.3051889233128076, 0.1454609355321649, 0.1892901487349577, -0.4294892649479435, -0.0402210978958115]| 12.1441707611083984|      0.00195312|[4014, 276, 0, 138]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      70|[1.302380923162125, 0.1161238509440685, 0.0941838759372281, 2.115945237528047, 0.0406283299053888, 0.1990308675741417, 0.2286336487020698, -0.1345264861083389, -0.2447836783489004, -0.1068848386707345, -0.3534751831991115, 6.05185837994e-05, 0.2170729005422476, -0.3159154432173167, -0.1958487842734799, -0.1613368408609493, 0.0749027908594536, 0.3053994190010166, 0.1457488030763935, 0.1893379799240025, -0.4294093663900702, -0.0397639185999888]| 12.1441679000854492|      0.00390625|[4073, 280, 0, 140]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      71|[1.302380923162125, 0.1161238509440685, 0.0941838759372281, 2.115945237528047, 0.0406283299053888, 0.1990308675741417, 0.2286336487020698, -0.1345264861083389, -0.2447836783489004, -0.1068848386707345, -0.3534751831991115, 6.05185837994e-05, 0.2170729005422476, -0.3159154432173167, -0.1958487842734799, -0.1613368408609493, 0.0749027908594536, 0.3053994190010166, 0.1457488030763935, 0.1893379799240025, -0.4294093663900702, -0.0397639185999888]| 12.1441679000854492|      0.00195312|[4131, 284, 0, 142]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      72|[1.3011878654247548, 0.1152423616132307, 0.0942893829496493, 2.116436207633623, 0.0408829529011956, 0.1994693092373629, 0.2285631189695086, -0.1343733332142609, -0.2443308304355956, -0.106890039487397, -0.3535450580814573, -0.0001654086061251, 0.2169939386860189, -0.3162301079087626, -0.1958447601705556, -0.1615482731194367, 0.0745138152411249, 0.3054014581904337, 0.1464382111328568, 0.1893327923057963, -0.4295806434320496, -0.0396656100762262]| 12.1441650390625000|      0.00390625|[4189, 288, 0, 144]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      73|[1.3011878654247548, 0.1152423616132307, 0.0942893829496493, 2.116436207633623, 0.0408829529011956, 0.1994693092373629, 0.2285631189695086, -0.1343733332142609, -0.2443308304355956, -0.106890039487397, -0.3535450580814573, -0.0001654086061251, 0.2169939386860189, -0.3162301079087626, -0.1958447601705556, -0.1615482731194367, 0.0745138152411249, 0.3054014581904337, 0.1464382111328568, 0.1893327923057963, -0.4295806434320496, -0.0396656100762262]| 12.1441650390625000|      0.00195312|[4247, 292, 0, 146]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      74|[1.3001268644330413, 0.1148125060080298, 0.0949885586422384, 2.1177544682271825, 0.0407105137530933, 0.1995814410585578, 0.228703088616454, -0.1342654666667508, -0.2439760462453427, -0.1068462532451725, -0.3535812867220743, -0.0002692798566008, 0.2170937434337523, -0.3162239614530253, -0.1956676198627304, -0.1615829362412172, 0.0744402249223725, 0.3053769183845284, 0.1464221679942879, 0.1894379500250012, -0.4296199871432904, -0.0397171289182696]| 12.1441612243652344|      0.00390625|[4305, 296, 0, 148]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      75|[1.3001268644330413, 0.1148125060080298, 0.0949885586422384, 2.1177544682271825, 0.0407105137530933, 0.1995814410585578, 0.228703088616454, -0.1342654666667508, -0.2439760462453427, -0.1068462532451725, -0.3535812867220743, -0.0002692798566008, 0.2170937434337523, -0.3162239614530253, -0.1956676198627304, -0.1615829362412172, 0.0744402249223725, 0.3053769183845284, 0.1464221679942879, 0.1894379500250012, -0.4296199871432904, -0.0397171289182696]| 12.1441612243652344|      0.00195312|[4363, 300, 0, 150]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      76|[1.2987548282228953, 0.1141158076156554, 0.0952331783057108, 2.118253964530535, 0.0405286841060127, 0.1992239523088625, 0.2288779802511709, -0.1346151189653771, -0.2441708911388611, -0.1066573317933234, -0.3535142049058565, -9.138491769e-05, 0.2169508139565742, -0.3160672340676799, -0.1960820467329097, -0.1616750554166753, 0.0744276542269467, 0.3055366331152328, 0.1458368202924166, 0.1895829457745575, -0.4298610043829587, -0.0399204605209709]| 12.1441583633422852|      0.00390625|[4421, 304, 0, 152]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      77|[1.2987548282228953, 0.1141158076156554, 0.0952331783057108, 2.118253964530535, 0.0405286841060127, 0.1992239523088625, 0.2288779802511709, -0.1346151189653771, -0.2441708911388611, -0.1066573317933234, -0.3535142049058565, -9.138491769e-05, 0.2169508139565742, -0.3160672340676799, -0.1960820467329097, -0.1616750554166753, 0.0744276542269467, 0.3055366331152328, 0.1458368202924166, 0.1895829457745575, -0.4298610043829587, -0.0399204605209709]| 12.1441583633422852|      0.00195312|[4480, 308, 0, 154]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      78|[1.297576702543385, 0.1136618449902816, 0.0955636070362036, 2.119334609995134, 0.0404493739538405, 0.1994297066890192, 0.2290858778821043, -0.1347709401461836, -0.2442395961925619, -0.1066777147632272, -0.3536165586457606, -0.0006529977732365, 0.2170733114877958, -0.3159798197276251, -0.1965469167899742, -0.161442913073112, 0.0742911481876656, 0.30525933975371, 0.145905478999034, 0.1894054130693008, -0.4296338625109409, -0.039777220919596]| 12.1441545486450195|      0.00390625|[4538, 312, 0, 156]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
      79|[1.297576702543385, 0.1136618449902816, 0.0955636070362036, 2.119334609995134, 0.0404493739538405, 0.1994297066890192, 0.2290858778821043, -0.1347709401461836, -0.2442395961925619, -0.1066777147632272, -0.3536165586457606, -0.0006529977732365, 0.2170733114877958, -0.3159798197276251, -0.1965469167899742, -0.161442913073112, 0.0742911481876656, 0.30525933975371, 0.145905478999034, 0.1894054130693008, -0.4296338625109409, -0.039777220919596]| 12.1441545486450195|      0.00195312|[4596, 316, 0, 158]                                                        |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      80|[1.2964129973356988, 0.1131825222750074, 0.0958413452563128, 2.120165767696414, 0.0402679427434895, 0.1994093552101524, 0.2290575093261366, -0.1351584544754617, -0.2439423845782335, -0.1071398754919433, -0.3537410543925291, -0.0005255457402901, 0.2169490525366832, -0.3165337483232738, -0.196155337980303, -0.1612305973209914, 0.0742957280045545, 0.3056614456703585, 0.1455987163896278, 0.1892155497614287, -0.4295864853209972, -0.0401377846737698]| 12.1441516876220703|      0.00390625|[4654, 320, 0, 160]                                                        |  | trying linear partial model with 31 points | iterate success | actual_k=2
