k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3745460440724845, 0.0805014905256098, -0.0046744768418433, 0.3414217719043455, 0.2806374926820427, 0.2369282320626381, 0.1412396821792244, -0.1602703582654666, -0.3428440853709424, 0.0293231933301588, 0.1002231869784366, -0.0840799884918297, 0.0931275987240298, -0.2873611031390292, 0.1488417562867712, 0.0735541899016584, -0.0583301272550185, 0.1481653520123203, -0.145756711977893, 0.3521121417460836, -0.1677835838101617, 0.3210179035019631]| 13.9616146087646484|     10.00000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
      47|[1.6457844823577052, 0.1900513111407841, 0.2073430388119798, 1.8151461808924267, -0.0727019083146398, 0.7267688201613832, 0.4887282660136365, 0.1545425283466429, -0.753585630019244, -0.193916383856074, 0.0758605892777541, 0.0555467678435806, 0.2609323682460115, -0.0393361156626097, 0.4516273612270817, 0.1390634591162262, 0.0993119750033728, 0.0621609973855592, -0.1757307375909586, 0.7689496076927373, -0.0886936583951885, 0.1959757991848337]| 12.1450500488281250|      0.00100000|[1367, 94, 0, 94]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.6457330696020063, 0.1900454465109455, 0.2072852415872194, 1.8159211489145306, -0.0726677942984583, 0.7267584016865537, 0.4888319224041593, 0.1547993413164896, -0.7537145088862707, -0.1939079773765836, 0.0759654403520792, 0.0555294618480383, 0.2609885075721124, -0.0391181218566456, 0.451511345998024, 0.1390819375370826, 0.0995071821384647, 0.0617817785970061, -0.1756898210910843, 0.7687665288639425, -0.0887388772956048, 0.1960377625105221]| 12.1450462341308594|      0.01000000|[1396, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      49|[1.6457330696020063, 0.1900454465109455, 0.2072852415872194, 1.8159211489145306, -0.0726677942984583, 0.7267584016865537, 0.4888319224041593, 0.1547993413164896, -0.7537145088862707, -0.1939079773765836, 0.0759654403520792, 0.0555294618480383, 0.2609885075721124, -0.0391181218566456, 0.451511345998024, 0.1390819375370826, 0.0995071821384647, 0.0617817785970061, -0.1756898210910843, 0.7687665288639425, -0.0887388772956048, 0.1960377625105221]| 12.1450462341308594|      0.00100000|[1425, 98, 0, 98]                                                          |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.6459290773355475, 0.1898954718583898, 0.2072035829979662, 1.8164417315692039, -0.0728551141477074, 0.7266449005875621, 0.489145903477796, 0.1548359035393926, -0.7541513631411633, -0.193973945022944, 0.075950435482449, 0.055426023931204, 0.2608596609379794, -0.0393344879587133, 0.4514258433475566, 0.1394506554110075, 0.0994121695717036, 0.0619436708704573, -0.17576219307218, 0.7688082966706422, -0.0889478518528944, 0.1959159607980686]| 12.1450443267822266|      0.01000000|[1454, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      51|[1.6459290773355475, 0.1898954718583898, 0.2072035829979662, 1.8164417315692039, -0.0728551141477074, 0.7266449005875621, 0.489145903477796, 0.1548359035393926, -0.7541513631411633, -0.193973945022944, 0.075950435482449, 0.055426023931204, 0.2608596609379794, -0.0393344879587133, 0.4514258433475566, 0.1394506554110075, 0.0994121695717036, 0.0619436708704573, -0.17576219307218, 0.7688082966706422, -0.0889478518528944, 0.1959159607980686]| 12.1450443267822266|      0.00100000|[1483, 102, 0, 102]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.6459685427173316, 0.1899243503274095, 0.2072969978517538, 1.817031312204126, -0.0728787778052204, 0.7262941392713113, 0.4891660318929192, 0.1547859664927648, -0.7541305957011603, -0.1940402135713866, 0.0760203147565612, 0.0553851889044841, 0.2608095792748076, -0.039440618726112, 0.4511901420737321, 0.1398284655816337, 0.0992532506893164, 0.0615784160691518, -0.1759139618106178, 0.7688341782588305, -0.0892567929388327, 0.195799646154249]| 12.1450414657592773|      0.01000000|[1512, 104, 0, 104]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      53|[1.6459685427173316, 0.1899243503274095, 0.2072969978517538, 1.817031312204126, -0.0728787778052204, 0.7262941392713113, 0.4891660318929192, 0.1547859664927648, -0.7541305957011603, -0.1940402135713866, 0.0760203147565612, 0.0553851889044841, 0.2608095792748076, -0.039440618726112, 0.4511901420737321, 0.1398284655816337, 0.0992532506893164, 0.0615784160691518, -0.1759139618106178, 0.7688341782588305, -0.0892567929388327, 0.195799646154249]| 12.1450414657592773|      0.00100000|[1541, 106, 0, 106]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.6460108710962436, 0.1897429894311577, 0.2075041269175274, 1.8177795446344427, -0.073059700896086, 0.7264030649330272, 0.4888108475047904, 0.1546611939050707, -0.7541802697841788, -0.1941310229853309, 0.0761935716951663, 0.0553582983496405, 0.2606960277479705, -0.0394280017442671, 0.4513492133788813, 0.1396516742937482, 0.0992766354947054, 0.0615677906726085, -0.1758853186558851, 0.7687616426968139, -0.0891570424218292, 0.1960198313929141]| 12.1450386047363281|      0.01000000|[1570, 108, 0, 108]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      55|[1.6460108710962436, 0.1897429894311577, 0.2075041269175274, 1.8177795446344427, -0.073059700896086, 0.7264030649330272, 0.4888108475047904, 0.1546611939050707, -0.7541802697841788, -0.1941310229853309, 0.0761935716951663, 0.0553582983496405, 0.2606960277479705, -0.0394280017442671, 0.4513492133788813, 0.1396516742937482, 0.0992766354947054, 0.0615677906726085, -0.1758853186558851, 0.7687616426968139, -0.0891570424218292, 0.1960198313929141]| 12.1450386047363281|      0.00100000|[1599, 110, 0, 110]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.6459028479797815, 0.1899453210202971, 0.2076628871886393, 1.8184163452764814, -0.0730070351335586, 0.7265399980974614, 0.4887671573391916, 0.1548204810606766, -0.7542320896625221, -0.1940646765419927, 0.0759553514512681, 0.0553478552030206, 0.2607957701393552, -0.0391359449434045, 0.4509051517376845, 0.1396193058098995, 0.0993029987759125, 0.0615823562997629, -0.1756178223284522, 0.7687803289459066, -0.0893393973597514, 0.1960859692192161]| 12.1450357437133789|      0.01000000|[1629, 112, 0, 112]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      57|[1.6459028479797815, 0.1899453210202971, 0.2076628871886393, 1.8184163452764814, -0.0730070351335586, 0.7265399980974614, 0.4887671573391916, 0.1548204810606766, -0.7542320896625221, -0.1940646765419927, 0.0759553514512681, 0.0553478552030206, 0.2607957701393552, -0.0391359449434045, 0.4509051517376845, 0.1396193058098995, 0.0993029987759125, 0.0615823562997629, -0.1756178223284522, 0.7687803289459066, -0.0893393973597514, 0.1960859692192161]| 12.1450357437133789|      0.00100000|[1658, 114, 0, 114]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.6459268750648954, 0.189683768998915, 0.2076257818029977, 1.8190758387693418, -0.0728014438998462, 0.7265315739853146, 0.4889960521090225, 0.1548891202763905, -0.7541346091371959, -0.1941500193540267, 0.0761405465815024, 0.0554437712795016, 0.2606561107511089, -0.0390602802354422, 0.4510629567613293, 0.1396644216413218, 0.0993720507103551, 0.06185706429895, -0.1754427703126034, 0.7688152254696572, -0.0892649466705189, 0.1964923860173538]| 12.1450338363647461|      0.01000000|[1687, 116, 0, 116]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      59|[1.6459268750648954, 0.189683768998915, 0.2076257818029977, 1.8190758387693418, -0.0728014438998462, 0.7265315739853146, 0.4889960521090225, 0.1548891202763905, -0.7541346091371959, -0.1941500193540267, 0.0761405465815024, 0.0554437712795016, 0.2606561107511089, -0.0390602802354422, 0.4510629567613293, 0.1396644216413218, 0.0993720507103551, 0.06185706429895, -0.1754427703126034, 0.7688152254696572, -0.0892649466705189, 0.1964923860173538]| 12.1450338363647461|      0.00100000|[1716, 118, 0, 118]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.646052778695745, 0.1896267769156181, 0.2077179057095624, 1.8196806627550097, -0.0728552512772044, 0.7266207751876494, 0.4888754941593486, 0.1549769490672717, -0.7539112553725983, -0.194106099507824, 0.0762657002533724, 0.0556294698611219, 0.2604255448132892, -0.0389732648228676, 0.4509260593071387, 0.1396828892563343, 0.0991187219603849, 0.0615985236425911, -0.1750745236223303, 0.7685912379375343, -0.0891718391658948, 0.1967497957521135]| 12.1450328826904297|      0.01000000|[1745, 120, 0, 120]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      61|[1.646052778695745, 0.1896267769156181, 0.2077179057095624, 1.8196806627550097, -0.0728552512772044, 0.7266207751876494, 0.4888754941593486, 0.1549769490672717, -0.7539112553725983, -0.194106099507824, 0.0762657002533724, 0.0556294698611219, 0.2604255448132892, -0.0389732648228676, 0.4509260593071387, 0.1396828892563343, 0.0991187219603849, 0.0615985236425911, -0.1750745236223303, 0.7685912379375343, -0.0891718391658948, 0.1967497957521135]| 12.1450328826904297|      0.00100000|[1774, 122, 0, 122]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.6458322249643118, 0.1894847402095283, 0.2080448426135444, 1.8203203255459015, -0.0730286234120462, 0.7264187514042987, 0.4890255444161148, 0.154915535849598, -0.7540476408421374, -0.1938425569068652, 0.0764240731272057, 0.0555698867502674, 0.2603236948090648, -0.0392368764314515, 0.4510737342242111, 0.1396627165938481, 0.0989619749021464, 0.0615298937578348, -0.1748549213976149, 0.768652637755061, -0.0891974676219328, 0.196618386073905]| 12.1450309753417969|      0.01000000|[1803, 124, 0, 124]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      63|[1.6458322249643118, 0.1894847402095283, 0.2080448426135444, 1.8203203255459015, -0.0730286234120462, 0.7264187514042987, 0.4890255444161148, 0.154915535849598, -0.7540476408421374, -0.1938425569068652, 0.0764240731272057, 0.0555698867502674, 0.2603236948090648, -0.0392368764314515, 0.4510737342242111, 0.1396627165938481, 0.0989619749021464, 0.0615298937578348, -0.1748549213976149, 0.768652637755061, -0.0891974676219328, 0.196618386073905]| 12.1450309753417969|      0.00100000|[1832, 126, 0, 126]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      64|[1.6457016969815292, 0.1890532807798561, 0.2080394716913379, 1.820871222314259, -0.0731449082968485, 0.7265358699456795, 0.4889710075851114, 0.1550764155029487, -0.7541565547868869, -0.1934047088604589, 0.0765878975540262, 0.0553952152174193, 0.2604943732230854, -0.0394218228786214, 0.4510522906116126, 0.1396229429491174, 0.0992162888518707, 0.0615054741263023, -0.1747787572051738, 0.7686046341417772, -0.0893663690154312, 0.196713195946086]| 12.1450290679931641|      0.01000000|[1861, 128, 0, 128]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      65|[1.6457016969815292, 0.1890532807798561, 0.2080394716913379, 1.820871222314259, -0.0731449082968485, 0.7265358699456795, 0.4889710075851114, 0.1550764155029487, -0.7541565547868869, -0.1934047088604589, 0.0765878975540262, 0.0553952152174193, 0.2604943732230854, -0.0394218228786214, 0.4510522906116126, 0.1396229429491174, 0.0992162888518707, 0.0615054741263023, -0.1747787572051738, 0.7686046341417772, -0.0893663690154312, 0.196713195946086]| 12.1450290679931641|      0.00100000|[1890, 130, 0, 130]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.01000000|[1919, 132, 0, 132]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      67|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00100000|[1949, 134, 0, 134]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00010000|[1978, 136, 0, 136]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00001000|[2006, 138, 0, 138]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000100|[2035, 140, 0, 140]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000010|[2063, 142, 0, 142]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000001|[2091, 144, 0, 144]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2119, 146, 0, 146]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2147, 148, 0, 148]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2175, 150, 0, 150]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2203, 152, 0, 152]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2231, 154, 0, 154]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2259, 156, 0, 156]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2287, 158, 0, 158]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2315, 160, 0, 160]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      81|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2343, 162, 0, 162]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      82|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 164, 0, 164]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      83|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 166, 0, 166]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      84|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 168, 0, 168]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      85|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 170, 0, 170]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      86|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 172, 0, 172]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      87|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 174, 0, 174]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      88|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 176, 0, 176]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      89|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 178, 0, 178]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      90|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 180, 0, 180]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      91|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 182, 0, 182]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      92|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 184, 0, 184]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
