k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
      22|[-0.666651158689761, 0.6645351600813257, -1.9084454014277834, 0.0734760884091061, 0.0626450829996987, -0.0115957408386888, 0.0214365872917237, -0.0626871455613349, 1.1058351291899033, -0.0283455262085297, -0.0367397509549954, 399.7769632631219, -0.0014269778827997, 0.0294701517849087, -0.0484566310109772, -0.0015715315003195, -0.181242271098419, 0.6260857527299474, -0.0773171714673095, 0.0227487755814573, 402.05022619750855, 0.0251891777834681, -0.0614644582110684, -0.056140845776026, -0.051214343187615, -0.1523045684161855, 0.8896929657137593, -0.0590059921260885, 0.0026775013101056, 400.43179926257045, 0.1110479890989631, -1.2044521885397272, -0.0986131379662846, -1.3559847570124524, 0.0296445711275634, 0.4535090869115347, 0.0253579279646256, -0.0664188966438986, 407.0057538019081, 0.1939945668761238, -1.1592875529247513, -0.0339696654381573, -0.955347279893627, -0.0069958757735635, 0.3850860971211937, 0.0365892397280274, -0.0492177010844375, 405.95137939732786, 0.1606698364001258, -1.2340201309236285, -0.1009239868244752, -0.7908131046957496, -0.0504108655046605, 0.2563403486967197, -0.0916300520172484, -0.007012203365673, 404.75161340540063]|12828.5058593750000000|      0.18530202|[2558, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      23|[-0.666651158689761, 0.6645351600813257, -1.9084454014277834, 0.0734760884091061, 0.0626450829996987, -0.0115957408386888, 0.0214365872917237, -0.0626871455613349, 1.1058351291899033, -0.0283455262085297, -0.0367397509549954, 399.7769632631219, -0.0014269778827997, 0.0294701517849087, -0.0484566310109772, -0.0015715315003195, -0.181242271098419, 0.6260857527299474, -0.0773171714673095, 0.0227487755814573, 402.05022619750855, 0.0251891777834681, -0.0614644582110684, -0.056140845776026, -0.051214343187615, -0.1523045684161855, 0.8896929657137593, -0.0590059921260885, 0.0026775013101056, 400.43179926257045, 0.1110479890989631, -1.2044521885397272, -0.0986131379662846, -1.3559847570124524, 0.0296445711275634, 0.4535090869115347, 0.0253579279646256, -0.0664188966438986, 407.0057538019081, 0.1939945668761238, -1.1592875529247513, -0.0339696654381573, -0.955347279893627, -0.0069958757735635, 0.3850860971211937, 0.0365892397280274, -0.0492177010844375, 405.95137939732786, 0.1606698364001258, -1.2340201309236285, -0.1009239868244752, -0.7908131046957496, -0.0504108655046605, 0.2563403486967197, -0.0916300520172484, -0.007012203365673, 404.75161340540063]|12828.5058593750000000|      0.16677182|[2674, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[-0.666651158689761, 0.6645351600813257, -1.9084454014277834, 0.0734760884091061, 0.0626450829996987, -0.0115957408386888, 0.0214365872917237, -0.0626871455613349, 1.1058351291899033, -0.0283455262085297, -0.0367397509549954, 399.7769632631219, -0.0014269778827997, 0.0294701517849087, -0.0484566310109772, -0.0015715315003195, -0.181242271098419, 0.6260857527299474, -0.0773171714673095, 0.0227487755814573, 402.05022619750855, 0.0251891777834681, -0.0614644582110684, -0.056140845776026, -0.051214343187615, -0.1523045684161855, 0.8896929657137593, -0.0590059921260885, 0.0026775013101056, 400.43179926257045, 0.1110479890989631, -1.2044521885397272, -0.0986131379662846, -1.3559847570124524, 0.0296445711275634, 0.4535090869115347, 0.0253579279646256, -0.0664188966438986, 407.0057538019081, 0.1939945668761238, -1.1592875529247513, -0.0339696654381573, -0.955347279893627, -0.0069958757735635, 0.3850860971211937, 0.0365892397280274, -0.0492177010844375, 405.95137939732786, 0.1606698364001258, -1.2340201309236285, -0.1009239868244752, -0.7908131046957496, -0.0504108655046605, 0.2563403486967197, -0.0916300520172484, -0.007012203365673, 404.75161340540063]|12828.5058593750000000|      0.15009464|[2790, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[-0.666651158689761, 0.6645351600813257, -1.9084454014277834, 0.0734760884091061, 0.0626450829996987, -0.0115957408386888, 0.0214365872917237, -0.0626871455613349, 1.1058351291899033, -0.0283455262085297, -0.0367397509549954, 399.7769632631219, -0.0014269778827997, 0.0294701517849087, -0.0484566310109772, -0.0015715315003195, -0.181242271098419, 0.6260857527299474, -0.0773171714673095, 0.0227487755814573, 402.05022619750855, 0.0251891777834681, -0.0614644582110684, -0.056140845776026, -0.051214343187615, -0.1523045684161855, 0.8896929657137593, -0.0590059921260885, 0.0026775013101056, 400.43179926257045, 0.1110479890989631, -1.2044521885397272, -0.0986131379662846, -1.3559847570124524, 0.0296445711275634, 0.4535090869115347, 0.0253579279646256, -0.0664188966438986, 407.0057538019081, 0.1939945668761238, -1.1592875529247513, -0.0339696654381573, -0.955347279893627, -0.0069958757735635, 0.3850860971211937, 0.0365892397280274, -0.0492177010844375, 405.95137939732786, 0.1606698364001258, -1.2340201309236285, -0.1009239868244752, -0.7908131046957496, -0.0504108655046605, 0.2563403486967197, -0.0916300520172484, -0.007012203365673, 404.75161340540063]|12828.5058593750000000|      0.13508517|[2907, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[-0.6710103340396065, 0.6640418187635378, -1.8964131820552068, 0.0258982542769002, 0.0690119610599371, 0.0191513501566326, 0.0163096438725113, -0.0796999105720799, 1.076562811483606, -0.0427495661378185, -0.0782878782082556, 399.78118544793995, 0.0033766744839978, -0.0024736417717722, -0.0512186246499915, 0.0125316898339504, -0.1871586748754011, 0.6225318323949791, -0.0723211793222408, 0.0161246375043803, 402.0607104697706, 0.0037071988066727, -0.0390424141275921, -0.035551591179396, -0.0516753797557837, -0.1835528277621043, 0.8953476544177005, -0.040790784741228, -0.0029562695235681, 400.43284526310066, 0.1221180897190005, -1.1987312112037356, -0.0835747450493901, -1.3803808253419074, 0.0614188649547269, 0.4516601090215717, 0.0138661512833995, -0.0626138368451352, 407.00686232613833, 0.179951966352053, -1.1709484969009254, -0.0243539391290033, -0.9342443149603373, -0.038952941393068, 0.368412404265812, 0.0308328736579108, -0.0347309156298297, 405.9637816140207, 0.1886515352201242, -1.2070692520702546, -0.1039609853830328, -0.7841037225230195, -0.0238811244174035, 0.2710890746513627, -0.1012758611821733, 0.0066096040870153, 404.75373575831134]|7053.1181640625000000|      0.15009464|[3024, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      27|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.16677182|[3140, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.15009464|[3256, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.13508517|[3373, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.12157665|[3489, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.10941899|[3605, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.09847709|[3721, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.08862938|[3837, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.07976644|[3955, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.07178980|[4071, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      36|[-0.6764961923396169, 0.670889752236031, -1.9150149144477713, 0.0002400020521711, 0.0351707787547828, 0.0438403824248223, 0.0137294662480446, -0.0686102289283146, 1.0459441813506634, 0.0206753672218468, -0.0272048571680516, 399.7819604382233, 0.0138807879800745, -0.0066062862274367, -0.0298836494420357, 0.008556878780199, -0.1838491271286939, 0.6219322359754111, -0.0383519718571013, 0.0302336453259403, 402.0573976183755, 0.0199907176029576, -0.0387812551881132, -0.0288310680297721, -0.0611318293236606, -0.1905404992577768, 0.8666743601828063, -0.035007578725537, -0.0184452875474405, 400.41400238898217, 0.1484510263634314, -1.1785534262991306, -0.0679884386737033, -1.4052499681103587, 0.0629502462498251, 0.4422259063636819, 0.0019857610599746, -0.0256246794707223, 407.012079008427, 0.1732571699935326, -1.1747186278703166, -0.0203530377390916, -0.9277144042465625, -0.0212399361768327, 0.3631439117785626, 0.0156119736411498, -0.0429285963650081, 405.97492542929365, 0.1831038134504815, -1.2150604169289059, -0.1060434411838092, -0.8000252490959705, 0.0215459404160953, 0.2976717475329167, -0.102866194303526, -0.0128660493980004, 404.76568507526684]|2491.5473632812500000|      0.06461082|[4188, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[-0.6719387573707335, 0.671992108764008, -1.9244792680691805, -0.0088335100528953, 0.0174914725077822, 0.0466312009676646, 0.0232892110483286, -0.0673432893179954, 1.041124847867936, 0.014951846202178, -0.0459546690801915, 399.78040175894256, 0.0200462583050286, 0.0033628036624621, -0.0220073870248551, 0.0010250425356346, -0.1849908830009761, 0.6300177873753336, -0.0234580432031095, 0.0305680095274981, 402.05160213180943, 0.0284403256799794, -0.0234824669394338, -0.014462290240669, -0.0680017220347865, -0.1910439149588792, 0.8697669786676964, -0.0401177004225605, -0.0169315745553518, 400.418078819357, 0.1364418683648153, -1.1983686824081046, -0.0737391524450188, -1.4022291655026171, 0.070468736446009, 0.4508808953910924, 0.008421797653389, -0.0209598352139587, 407.0001211655271, 0.1792869783658576, -1.1760669541437685, -0.0258305184395557, -0.917188565871435, -0.0038488988404983, 0.3676479604927423, 0.0145848394279654, -0.0344496496621675, 405.9792811044708, 0.1820546624122074, -1.2135014386216072, -0.1139847270346471, -0.7920026620205174, 0.0046803633080256, 0.2989459751653556, -0.0993315846423965, -0.0082349439307239, 404.7676293646847]|1953.7309570312500000|      0.07178980|[4304, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[-0.6719387573707335, 0.671992108764008, -1.9244792680691805, -0.0088335100528953, 0.0174914725077822, 0.0466312009676646, 0.0232892110483286, -0.0673432893179954, 1.041124847867936, 0.014951846202178, -0.0459546690801915, 399.78040175894256, 0.0200462583050286, 0.0033628036624621, -0.0220073870248551, 0.0010250425356346, -0.1849908830009761, 0.6300177873753336, -0.0234580432031095, 0.0305680095274981, 402.05160213180943, 0.0284403256799794, -0.0234824669394338, -0.014462290240669, -0.0680017220347865, -0.1910439149588792, 0.8697669786676964, -0.0401177004225605, -0.0169315745553518, 400.418078819357, 0.1364418683648153, -1.1983686824081046, -0.0737391524450188, -1.4022291655026171, 0.070468736446009, 0.4508808953910924, 0.008421797653389, -0.0209598352139587, 407.0001211655271, 0.1792869783658576, -1.1760669541437685, -0.0258305184395557, -0.917188565871435, -0.0038488988404983, 0.3676479604927423, 0.0145848394279654, -0.0344496496621675, 405.9792811044708, 0.1820546624122074, -1.2135014386216072, -0.1139847270346471, -0.7920026620205174, 0.0046803633080256, 0.2989459751653556, -0.0993315846423965, -0.0082349439307239, 404.7676293646847]|1953.7309570312500000|      0.06461082|[4420, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      39|[-0.6766828239171793, 0.6781637503166326, -1.9036850150477278, 0.0060571223511029, 0.033846534725149, 0.0455996619057332, 0.0163749672439832, -0.0603038290609812, 1.047349759930112, 0.0095934068750564, -0.0373458777593982, 399.77044384837524, 0.0228635616876104, 0.0065093588049926, -0.020388992964744, 0.0028079336564005, -0.1973850482010233, 0.619690178567746, -0.0264177023403811, 0.0405105594046148, 402.0432541488679, 0.0382851117336561, -0.0211626588450536, -0.0251002239801902, -0.0582463187107828, -0.1900770721095807, 0.8719152286913773, -0.047813910992786, -0.0169360288318932, 400.4067773124046, 0.1453943871935319, -1.1896627675120686, -0.0720049860827367, -1.4230372879235587, 0.0713044489762969, 0.4453644486786297, 0.0102108982283005, -0.0135934648488193, 406.99719948517037, 0.1905784599037719, -1.167301736837074, -0.0266185684694523, -0.9278138993264161, 0.0120734899969217, 0.3712595202004562, 0.0268866712909127, -0.0410117096121947, 405.9854693650072, 0.1883975768235935, -1.2000070318388865, -0.1085404989652122, -0.7904956488718647, 0.0057240850178245, 0.2968210925920853, -0.1034989344998741, -0.008964170381886, 404.7778727831714]|1170.6455078125000000|      0.07178980|[4537, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[-0.6766828239171793, 0.6781637503166326, -1.9036850150477278, 0.0060571223511029, 0.033846534725149, 0.0455996619057332, 0.0163749672439832, -0.0603038290609812, 1.047349759930112, 0.0095934068750564, -0.0373458777593982, 399.77044384837524, 0.0228635616876104, 0.0065093588049926, -0.020388992964744, 0.0028079336564005, -0.1973850482010233, 0.619690178567746, -0.0264177023403811, 0.0405105594046148, 402.0432541488679, 0.0382851117336561, -0.0211626588450536, -0.0251002239801902, -0.0582463187107828, -0.1900770721095807, 0.8719152286913773, -0.047813910992786, -0.0169360288318932, 400.4067773124046, 0.1453943871935319, -1.1896627675120686, -0.0720049860827367, -1.4230372879235587, 0.0713044489762969, 0.4453644486786297, 0.0102108982283005, -0.0135934648488193, 406.99719948517037, 0.1905784599037719, -1.167301736837074, -0.0266185684694523, -0.9278138993264161, 0.0120734899969217, 0.3712595202004562, 0.0268866712909127, -0.0410117096121947, 405.9854693650072, 0.1883975768235935, -1.2000070318388865, -0.1085404989652122, -0.7904956488718647, 0.0057240850178245, 0.2968210925920853, -0.1034989344998741, -0.008964170381886, 404.7778727831714]|1170.6455078125000000|      0.06461082|[4654, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      41|[-0.6766828239171793, 0.6781637503166326, -1.9036850150477278, 0.0060571223511029, 0.033846534725149, 0.0455996619057332, 0.0163749672439832, -0.0603038290609812, 1.047349759930112, 0.0095934068750564, -0.0373458777593982, 399.77044384837524, 0.0228635616876104, 0.0065093588049926, -0.020388992964744, 0.0028079336564005, -0.1973850482010233, 0.619690178567746, -0.0264177023403811, 0.0405105594046148, 402.0432541488679, 0.0382851117336561, -0.0211626588450536, -0.0251002239801902, -0.0582463187107828, -0.1900770721095807, 0.8719152286913773, -0.047813910992786, -0.0169360288318932, 400.4067773124046, 0.1453943871935319, -1.1896627675120686, -0.0720049860827367, -1.4230372879235587, 0.0713044489762969, 0.4453644486786297, 0.0102108982283005, -0.0135934648488193, 406.99719948517037, 0.1905784599037719, -1.167301736837074, -0.0266185684694523, -0.9278138993264161, 0.0120734899969217, 0.3712595202004562, 0.0268866712909127, -0.0410117096121947, 405.9854693650072, 0.1883975768235935, -1.2000070318388865, -0.1085404989652122, -0.7904956488718647, 0.0057240850178245, 0.2968210925920853, -0.1034989344998741, -0.008964170381886, 404.7778727831714]|1170.6455078125000000|      0.05814974|[4770, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
